ID;RegioS;Perioden;AfgslotenHypotheken_1;HypothekenTotaalBedrag_2;HypothekenGemiddeldBedrag_3;AfgeslotenPartWoningHypotheken_4;PartWoningHypothekenTotaalBedrag_5;PartWoningHypothekenGemiddeldBedrag_6;AfgeslotenHypothekenAndereObjecten_7;AndereObjectenHypothekenTotaalBedrag_8;AndereObjectHypothekenGemiddBedrag_9
1810;Middenveld;1999;1643.0;222.9;0.0;1459.0;143.6;0.0;184.0;79.2;0.0
1811;Middenveld;2000;;;;;;;;;
1812;Middenveld;2001;;;;;;;;;
1813;Middenveld;2002;;;;;;;;;
1814;Middenveld;2003;;;;;;;;;
1815;Mierlo;1999;538.0;67.8;126.0;487.0;55.8;115.0;51.0;12.0;235.0
1816;Mierlo;2000;408.0;61.8;151.0;366.0;51.0;139.0;42.0;10.8;258.0
1817;Mierlo;2001;297.0;50.7;171.0;271.0;37.8;139.0;26.0;12.9;496.0
1818;Mierlo;2002;322.0;65.1;202.0;294.0;50.3;171.0;28.0;14.9;531.0
1819;Mierlo;2003;;;;315.0;56.8;180.0;;;
1820;Mill en Sint Hubert;1999;429.0;48.8;114.0;388.0;40.9;105.0;41.0;7.9;192.0
1821;Mill en Sint Hubert;2000;306.0;42.0;137.0;270.0;27.6;102.0;36.0;14.4;401.0
1822;Mill en Sint Hubert;2001;280.0;48.5;173.0;243.0;36.2;149.0;37.0;12.3;333.0
1823;Mill en Sint Hubert;2002;324.0;60.9;188.0;273.0;45.4;166.0;51.0;15.5;304.0
1824;Mill en Sint Hubert;2003;;;;231.0;41.5;180.0;;;
1825;Millingen aan de Rijn;1999;314.0;32.9;105.0;303.0;30.0;99.0;11.0;2.9;267.0
1826;Millingen aan de Rijn;2000;221.0;27.2;123.0;215.0;25.9;120.0;6.0;1.3;210.0
1827;Millingen aan de Rijn;2001;184.0;23.1;126.0;180.0;22.3;124.0;4.0;0.8;200.0
1828;Millingen aan de Rijn;2002;206.0;33.0;160.0;200.0;31.4;157.0;6.0;1.6;259.0
1829;Millingen aan de Rijn;2003;;;;215.0;34.0;158.0;;;
1830;Moerdijk;1999;1880.0;602.3;320.0;1747.0;199.5;114.0;133.0;402.8;3028.0
1831;Moerdijk;2000;1312.0;346.4;264.0;1176.0;148.8;126.0;136.0;197.7;1453.0
1832;Moerdijk;2001;1282.0;761.2;594.0;1124.0;157.2;140.0;158.0;604.0;3823.0
1833;Moerdijk;2002;1295.0;334.1;258.0;1139.0;181.1;159.0;156.0;153.0;981.0
1834;Moerdijk;2003;;;;1289.0;204.0;158.0;;;
1835;Monster;1999;797.0;178.1;223.0;725.0;91.2;126.0;72.0;86.9;1207.0
1836;Monster;2000;557.0;154.3;277.0;510.0;72.7;142.0;47.0;81.7;1738.0
1837;Monster;2001;673.0;139.4;207.0;621.0;95.7;154.0;52.0;43.7;840.0
1838;Monster;2002;602.0;130.2;216.0;536.0;83.9;157.0;66.0;46.3;701.0
1839;Monster;2003;;;;529.0;91.3;173.0;;;
1840;Montfoort;1999;579.0;76.0;131.0;553.0;68.8;124.0;26.0;7.2;275.0
1841;Montfoort;2000;424.0;71.6;169.0;399.0;53.4;134.0;25.0;18.2;727.0
1842;Montfoort;2001;445.0;94.3;212.0;407.0;64.4;158.0;38.0;29.9;788.0
1843;Montfoort;2002;408.0;79.9;196.0;379.0;64.3;170.0;29.0;15.7;540.0
1844;Montfoort;2003;;;;423.0;74.2;175.0;;;
1845;Mook en Middelaar;1999;444.0;65.4;147.0;413.0;54.6;132.0;31.0;10.8;350.0
1846;Mook en Middelaar;2000;290.0;41.2;142.0;277.0;35.1;127.0;13.0;6.0;465.0
1847;Mook en Middelaar;2001;263.0;47.6;181.0;244.0;39.7;163.0;19.0;7.9;413.0
1848;Mook en Middelaar;2002;217.0;48.0;221.0;202.0;39.4;195.0;15.0;8.5;568.0
1849;Mook en Middelaar;2003;;;;318.0;61.2;193.0;;;
1850;Moordrecht;1999;355.0;51.5;145.0;329.0;43.0;131.0;26.0;8.4;324.0
1851;Moordrecht;2000;299.0;43.4;145.0;284.0;38.6;136.0;15.0;4.8;318.0
1852;Moordrecht;2001;213.0;38.2;180.0;178.0;24.0;135.0;35.0;14.2;407.0
1853;Moordrecht;2002;249.0;46.8;188.0;229.0;35.5;155.0;20.0;11.3;565.0
1854;Moordrecht;2003;;;;218.0;33.2;152.0;;;
1855;Muiden;1999;325.0;57.2;176.0;317.0;55.2;174.0;8.0;2.0;251.0
1856;Muiden;2000;235.0;53.7;228.0;226.0;50.0;221.0;9.0;3.7;411.0
1857;Muiden;2001;191.0;75.1;393.0;176.0;50.3;286.0;15.0;24.8;1655.0
1858;Muiden;2002;185.0;113.3;613.0;167.0;40.1;240.0;18.0;73.2;4067.0
1859;Muiden;2003;;;;184.0;45.6;248.0;;;
1860;Naaldwijk;1999;1015.0;258.4;255.0;894.0;125.8;141.0;121.0;132.6;1096.0
1861;Naaldwijk;2000;765.0;231.8;303.0;638.0;110.2;173.0;127.0;121.6;957.0
1862;Naaldwijk;2001;666.0;223.3;335.0;567.0;108.5;191.0;99.0;114.8;1160.0
1863;Naaldwijk;2002;773.0;243.1;315.0;651.0;115.0;177.0;122.0;128.1;1050.0
1864;Naaldwijk;2003;;;;736.0;146.0;198.0;;;
1865;Naarden;1999;874.0;175.4;201.0;842.0;154.5;183.0;32.0;21.0;655.0
1866;Naarden;2000;622.0;142.0;228.0;594.0;127.2;214.0;28.0;14.7;527.0
1867;Naarden;2001;586.0;155.5;265.0;551.0;137.0;249.0;35.0;18.6;531.0
1868;Naarden;2002;571.0;159.2;279.0;546.0;143.5;263.0;25.0;15.7;628.0
1869;Naarden;2003;;;;536.0;135.9;254.0;;;
1870;Nederhorst den Berg;1999;226.0;33.2;147.0;212.0;29.9;141.0;14.0;3.3;234.0
1871;Nederhorst den Berg;2000;152.0;29.1;192.0;142.0;23.8;168.0;10.0;5.3;531.0
1872;Nederhorst den Berg;2001;133.0;26.4;199.0;122.0;20.5;168.0;11.0;5.9;534.0
1873;Nederhorst den Berg;2002;;;;;;;;;
1874;Nederhorst den Berg;2003;;;;;;;;;
1875;Nederlek;1999;610.0;73.5;120.0;582.0;63.3;109.0;28.0;10.2;363.0
1876;Nederlek;2000;502.0;70.6;141.0;480.0;62.4;130.0;22.0;8.2;373.0
1877;Nederlek;2001;396.0;60.1;152.0;365.0;48.5;133.0;31.0;11.7;376.0
1878;Nederlek;2002;429.0;69.6;162.0;411.0;63.1;154.0;18.0;6.5;362.0
1879;Nederlek;2003;;;;428.0;65.4;153.0;;;
1880;Nederweert;1999;618.0;88.4;143.0;534.0;60.8;114.0;84.0;27.6;329.0
1881;Nederweert;2000;448.0;80.9;181.0;386.0;53.4;138.0;62.0;27.5;444.0
1882;Nederweert;2001;360.0;74.7;207.0;302.0;51.6;171.0;58.0;23.1;398.0
1883;Nederweert;2002;428.0;83.2;194.0;365.0;59.9;164.0;63.0;23.4;371.0
1884;Nederweert;2003;;;;435.0;87.0;200.0;;;
1885;Neede;1999;467.0;54.7;117.0;430.0;44.3;103.0;37.0;10.4;281.0
1886;Neede;2000;363.0;52.2;144.0;341.0;44.1;129.0;22.0;8.1;370.0
1887;Neede;2001;286.0;45.4;159.0;259.0;33.8;131.0;27.0;11.6;431.0
1888;Neede;2002;306.0;52.0;170.0;268.0;39.2;146.0;38.0;12.8;337.0
1889;Neede;2003;;;;329.0;56.1;170.0;;;
1890;Neerijnen;1999;519.0;91.6;176.0;401.0;50.6;126.0;118.0;41.0;347.0
1891;Neerijnen;2000;390.0;72.3;185.0;339.0;50.0;147.0;51.0;22.3;437.0
1892;Neerijnen;2001;324.0;112.1;346.0;259.0;45.2;174.0;65.0;66.9;1030.0
1893;Neerijnen;2002;303.0;82.1;271.0;259.0;50.6;195.0;44.0;31.5;716.0
1894;Neerijnen;2003;;;;349.0;70.2;201.0;;;
1895;Niedorp;1999;596.0;77.7;130.0;559.0;63.7;114.0;37.0;13.9;376.0
1896;Niedorp;2000;406.0;70.0;173.0;363.0;50.8;140.0;43.0;19.2;447.0
1897;Niedorp;2001;363.0;61.3;169.0;342.0;50.4;147.0;21.0;10.9;519.0
1898;Niedorp;2002;424.0;74.5;176.0;383.0;61.3;160.0;41.0;13.3;324.0
1899;Niedorp;2003;;;;363.0;67.1;185.0;;;
1900;Nieuwegein;1999;3030.0;665.3;220.0;2962.0;339.6;115.0;68.0;325.7;4789.0
1901;Nieuwegein;2000;2102.0;501.2;238.0;2038.0;249.1;122.0;64.0;252.1;3939.0
1902;Nieuwegein;2001;1960.0;417.4;213.0;1862.0;256.9;138.0;98.0;160.5;1638.0
1903;Nieuwegein;2002;2001.0;452.2;226.0;1931.0;271.4;141.0;70.0;180.8;2583.0
1904;Nieuwegein;2003;;;;2153.0;346.6;161.0;;;
1905;Nieuwerkerk aan den IJssel;1999;1062.0;167.2;157.0;996.0;136.4;137.0;66.0;30.8;467.0
1906;Nieuwerkerk aan den IJssel;2000;672.0;116.7;174.0;635.0;100.5;158.0;37.0;16.2;437.0
1907;Nieuwerkerk aan den IJssel;2001;675.0;121.8;180.0;633.0;98.5;156.0;42.0;23.3;554.0
1908;Nieuwerkerk aan den IJssel;2002;639.0;173.1;271.0;611.0;98.6;161.0;28.0;74.4;2658.0
1909;Nieuwerkerk aan den IJssel;2003;;;;653.0;125.6;192.0;;;
1910;Nieuwkoop;1999;443.0;85.9;194.0;421.0;59.7;142.0;22.0;26.2;1189.0
1911;Nieuwkoop;2000;351.0;66.9;190.0;313.0;46.2;147.0;38.0;20.7;544.0
1912;Nieuwkoop;2001;307.0;73.1;238.0;285.0;53.3;187.0;22.0;19.8;899.0
1913;Nieuwkoop;2002;364.0;78.0;214.0;336.0;68.1;203.0;28.0;9.8;352.0
1914;Nieuwkoop;2003;;;;304.0;55.4;182.0;;;
1915;Nieuw-Lekkerland;1999;256.0;26.3;103.0;247.0;22.5;91.0;9.0;3.8;418.0
1916;Nieuw-Lekkerland;2000;250.0;30.9;123.0;238.0;25.8;108.0;12.0;5.1;424.0
1917;Nieuw-Lekkerland;2001;206.0;31.9;155.0;198.0;25.2;127.0;8.0;6.7;842.0
1918;Nieuw-Lekkerland;2002;247.0;40.5;164.0;237.0;36.6;154.0;10.0;3.9;392.0
1919;Nieuw-Lekkerland;2003;;;;238.0;34.6;145.0;;;
1920;Nieuwleusen;1999;321.0;41.8;130.0;247.0;26.2;106.0;74.0;15.7;212.0
1921;Nieuwleusen;2000;235.0;36.5;155.0;174.0;20.9;120.0;61.0;15.6;256.0
1922;Nieuwleusen;2001;;;;;;;;;
1923;Nieuwleusen;2002;;;;;;;;;
1924;Nieuwleusen;2003;;;;;;;;;
1925;Nijefurd;1999;517.0;67.7;131.0;445.0;42.6;96.0;72.0;25.2;349.0
1926;Nijefurd;2000;397.0;59.1;149.0;328.0;36.2;110.0;69.0;22.9;332.0
1927;Nijefurd;2001;388.0;89.6;231.0;305.0;42.3;139.0;83.0;47.3;570.0
1928;Nijefurd;2002;347.0;70.4;203.0;290.0;43.2;149.0;57.0;27.2;476.0
1929;Nijefurd;2003;;;;331.0;50.6;153.0;;;
1930;Nijkerk;1999;1385.0;206.3;149.0;1305.0;151.1;116.0;80.0;55.2;690.0
1931;Nijkerk;2000;1341.0;242.6;181.0;1215.0;179.3;148.0;126.0;63.3;502.0
1932;Nijkerk;2001;1112.0;251.0;226.0;1012.0;170.7;169.0;100.0;80.3;803.0
1933;Nijkerk;2002;1260.0;286.3;227.0;1110.0;189.4;171.0;150.0;96.9;646.0
1934;Nijkerk;2003;;;;1293.0;232.8;180.0;;;
1935;Nijmegen;1999;5543.0;779.0;141.0;4889.0;567.6;116.0;654.0;211.4;323.0
1936;Nijmegen;2000;4200.0;687.9;164.0;3779.0;480.7;127.0;421.0;207.2;492.0
1937;Nijmegen;2001;3740.0;676.6;181.0;3499.0;510.8;146.0;241.0;165.8;688.0
1938;Nijmegen;2002;4011.0;735.3;183.0;3781.0;593.5;157.0;230.0;141.8;617.0
1939;Nijmegen;2003;;;;4142.0;752.6;182.0;;;
1940;Noord-Beveland;1999;442.0;47.2;107.0;383.0;38.0;99.0;59.0;9.1;155.0
1941;Noord-Beveland;2000;346.0;41.8;121.0;300.0;30.6;102.0;46.0;11.2;243.0
1942;Noord-Beveland;2001;353.0;62.1;176.0;311.0;37.0;119.0;42.0;25.1;597.0
1943;Noord-Beveland;2002;357.0;59.9;168.0;324.0;42.1;130.0;33.0;17.7;537.0
1944;Noord-Beveland;2003;;;;328.0;48.9;149.0;;;
1945;Noordenveld;1999;1371.0;158.0;115.0;1251.0;127.0;101.0;120.0;31.0;258.0
1946;Noordenveld;2000;1223.0;167.5;137.0;1131.0;133.7;118.0;92.0;33.8;368.0
1947;Noordenveld;2001;1220.0;188.8;155.0;1104.0;144.1;131.0;116.0;44.7;385.0
1948;Noordenveld;2002;1098.0;153.1;139.0;1027.0;134.6;131.0;71.0;18.5;260.0
1949;Noordenveld;2003;;;;1012.0;153.0;151.0;;;
1950;Noorder-Koggenland;1999;542.0;60.3;111.0;522.0;56.7;109.0;20.0;3.6;181.0
1951;Noorder-Koggenland;2000;406.0;57.6;142.0;382.0;49.8;130.0;24.0;7.7;322.0
1952;Noorder-Koggenland;2001;385.0;58.3;151.0;357.0;51.3;144.0;28.0;7.0;251.0
1953;Noorder-Koggenland;2002;448.0;71.9;160.0;415.0;61.4;148.0;33.0;10.5;318.0
1954;Noorder-Koggenland;2003;;;;379.0;64.9;171.0;;;
1955;Noordoostpolder;1999;2576.0;429.1;167.0;2273.0;230.5;101.0;303.0;198.6;656.0
1956;Noordoostpolder;2000;1854.0;327.8;177.0;1564.0;168.4;108.0;290.0;159.5;550.0
1957;Noordoostpolder;2001;1698.0;288.5;170.0;1484.0;175.1;118.0;214.0;113.4;530.0
1958;Noordoostpolder;2002;1656.0;305.9;185.0;1464.0;180.2;123.0;192.0;125.8;655.0
1959;Noordoostpolder;2003;;;;1679.0;244.9;146.0;;;
1960;Noordwijk;1999;1264.0;226.1;179.0;1215.0;187.2;154.0;49.0;38.8;793.0
1961;Noordwijk;2000;938.0;201.7;215.0;867.0;164.4;190.0;71.0;37.3;525.0
1962;Noordwijk;2001;901.0;235.2;261.0;835.0;162.2;194.0;66.0;73.0;1105.0
1963;Noordwijk;2002;897.0;252.0;281.0;826.0;169.8;206.0;71.0;82.2;1158.0
1964;Noordwijk;2003;;;;934.0;233.1;250.0;;;
1965;Noordwijkerhout;1999;627.0;130.3;208.0;571.0;73.5;129.0;56.0;56.9;1016.0
1966;Noordwijkerhout;2000;416.0;74.4;179.0;365.0;53.2;146.0;51.0;21.2;415.0
1967;Noordwijkerhout;2001;405.0;75.5;186.0;355.0;54.4;153.0;50.0;21.1;421.0
1968;Noordwijkerhout;2002;382.0;77.5;203.0;339.0;58.3;172.0;43.0;19.2;447.0
1969;Noordwijkerhout;2003;;;;412.0;74.8;182.0;;;
1970;Nootdorp;1999;861.0;164.3;191.0;848.0;158.1;186.0;13.0;6.2;480.0
1971;Nootdorp;2000;708.0;175.0;247.0;683.0;143.1;210.0;25.0;31.8;1273.0
1972;Nootdorp;2001;500.0;130.8;262.0;463.0;109.0;235.0;37.0;21.8;588.0
1973;Nootdorp;2002;;;;;;;;;
1974;Nootdorp;2003;;;;;;;;;
1975;Nuenen c.a.;1999;1301.0;174.1;134.0;1225.0;149.3;122.0;76.0;24.7;325.0
1976;Nuenen c.a.;2000;915.0;145.4;159.0;858.0;119.1;139.0;57.0;26.3;461.0
1977;Nuenen c.a.;2001;802.0;146.6;183.0;748.0;126.1;169.0;54.0;20.5;379.0
1978;Nuenen c.a.;2002;810.0;158.7;196.0;771.0;141.3;183.0;39.0;17.4;446.0
1979;Nuenen c.a.;2003;;;;869.0;176.3;203.0;;;
1980;Nunspeet;1999;1072.0;150.4;140.0;1015.0;128.3;126.0;57.0;22.1;388.0
1981;Nunspeet;2000;806.0;138.3;172.0;728.0;102.0;140.0;78.0;36.3;466.0
1982;Nunspeet;2001;695.0;219.3;315.0;622.0;89.7;144.0;73.0;129.6;1775.0
1983;Nunspeet;2002;709.0;137.7;194.0;636.0;104.5;164.0;73.0;33.2;455.0
1984;Nunspeet;2003;;;;713.0;130.5;183.0;;;
1985;Nuth;1999;766.0;128.6;168.0;725.0;78.5;108.0;41.0;50.0;1220.0
1986;Nuth;2000;552.0;638.8;1157.0;525.0;60.2;115.0;27.0;578.6;21429.0
1987;Nuth;2001;482.0;276.4;573.0;434.0;51.8;119.0;48.0;224.6;4679.0
1988;Nuth;2002;504.0;69.5;138.0;464.0;59.5;128.0;40.0;10.0;249.0
1989;Nuth;2003;;;;506.0;82.0;162.0;;;
1990;Obdam;1999;301.0;42.8;142.0;266.0;29.1;109.0;35.0;13.6;390.0
1991;Obdam;2000;244.0;58.3;239.0;221.0;28.1;127.0;23.0;30.2;1313.0
1992;Obdam;2001;287.0;47.1;164.0;255.0;35.7;140.0;32.0;11.4;356.0
1993;Obdam;2002;269.0;42.3;157.0;250.0;35.1;140.0;19.0;7.2;380.0
1994;Obdam;2003;;;;220.0;31.5;143.0;;;
1995;Oegstgeest;1999;995.0;153.1;154.0;979.0;142.1;145.0;16.0;11.0;685.0
1996;Oegstgeest;2000;785.0;147.3;188.0;753.0;132.4;176.0;32.0;15.0;467.0
1997;Oegstgeest;2001;682.0;142.0;208.0;651.0;122.4;188.0;31.0;19.6;633.0
1998;Oegstgeest;2002;648.0;141.7;219.0;623.0;127.9;205.0;25.0;13.8;551.0
1999;Oegstgeest;2003;;;;685.0;149.9;219.0;;;
2000;Oirschot;1999;764.0;100.8;132.0;666.0;70.7;106.0;98.0;30.1;307.0
2001;Oirschot;2000;592.0;100.4;170.0;517.0;73.0;141.0;75.0;27.4;365.0
2002;Oirschot;2001;526.0;99.5;189.0;454.0;69.3;153.0;72.0;30.2;420.0
2003;Oirschot;2002;557.0;106.9;192.0;496.0;84.4;170.0;61.0;22.6;370.0
2004;Oirschot;2003;;;;503.0;99.4;198.0;;;
2005;Oisterwijk;1999;1077.0;179.6;167.0;1000.0;139.8;140.0;77.0;39.7;516.0
2006;Oisterwijk;2000;917.0;172.8;188.0;865.0;139.3;161.0;52.0;33.5;644.0
2007;Oisterwijk;2001;868.0;185.1;213.0;770.0;142.6;185.0;98.0;42.5;434.0
2008;Oisterwijk;2002;895.0;223.7;250.0;800.0;169.0;211.0;95.0;54.7;576.0
2009;Oisterwijk;2003;;;;850.0;189.6;223.0;;;
2010;Oldebroek;1999;820.0;93.3;114.0;769.0;78.1;102.0;51.0;15.2;298.0
2011;Oldebroek;2000;613.0;92.2;150.0;540.0;68.4;127.0;73.0;23.8;326.0
2012;Oldebroek;2001;543.0;78.7;145.0;492.0;62.6;127.0;51.0;16.1;316.0
2013;Oldebroek;2002;602.0;99.0;165.0;507.0;75.0;148.0;95.0;24.0;253.0
2014;Oldebroek;2003;;;;614.0;100.1;163.0;;;
2015;Oldenzaal;1999;1496.0;217.6;145.0;1417.0;134.2;95.0;79.0;83.3;1055.0
2016;Oldenzaal;2000;1120.0;157.1;140.0;1011.0;107.2;106.0;109.0;49.9;458.0
2017;Oldenzaal;2001;1256.0;213.7;170.0;1073.0;135.0;126.0;183.0;78.7;430.0
2018;Oldenzaal;2002;1131.0;222.5;197.0;1040.0;142.9;137.0;91.0;79.6;875.0
2019;Oldenzaal;2003;;;;1134.0;172.2;152.0;;;
2020;Olst;1999;371.0;56.0;151.0;335.0;37.4;112.0;36.0;18.6;516.0
2021;Olst;2000;292.0;44.0;151.0;257.0;33.0;129.0;35.0;10.9;312.0
2022;Olst;2001;515.0;77.0;150.0;455.0;56.0;123.0;60.0;21.0;350.0
2023;Olst;2002;505.0;94.2;186.0;432.0;63.6;147.0;73.0;30.5;418.0
2024;Olst;2003;;;;;;;;;
2025;Olst-Wijhe;1999;;;;;;;;;
2026;Olst-Wijhe;2000;;;;;;;;;
2027;Olst-Wijhe;2001;;;;;;;;;
2028;Olst-Wijhe;2002;;;;;;;;;
2029;Olst-Wijhe;2003;;;;510.0;91.0;178.0;;;
2030;Ommen;1999;710.0;94.3;133.0;613.0;68.8;112.0;97.0;25.5;263.0
2031;Ommen;2000;549.0;100.2;182.0;438.0;48.0;110.0;111.0;52.2;470.0
2032;Ommen;2001;488.0;77.6;159.0;397.0;54.1;136.0;91.0;23.6;259.0
2033;Ommen;2002;565.0;88.4;157.0;480.0;65.5;136.0;85.0;23.0;270.0
2034;Ommen;2003;;;;543.0;86.3;159.0;;;
2035;Onderbanken;1999;429.0;45.8;107.0;410.0;42.2;103.0;19.0;3.6;192.0
2036;Onderbanken;2000;268.0;31.9;119.0;262.0;31.3;120.0;6.0;0.6;103.0
2037;Onderbanken;2001;299.0;38.5;129.0;287.0;36.4;127.0;12.0;2.1;176.0
2038;Onderbanken;2002;287.0;44.3;154.0;272.0;41.3;152.0;15.0;3.0;197.0
2039;Onderbanken;2003;;;;318.0;47.3;149.0;;;
2040;Oostburg;1999;787.0;97.4;124.0;682.0;62.5;92.0;105.0;34.9;333.0
2041;Oostburg;2000;677.0;86.2;127.0;594.0;56.3;95.0;83.0;29.9;360.0
2042;Oostburg;2001;674.0;100.8;150.0;569.0;64.1;113.0;105.0;36.6;349.0
2043;Oostburg;2002;556.0;84.0;151.0;475.0;56.1;118.0;81.0;27.9;344.0
2044;Oostburg;2003;;;;;;;;;
2045;Oosterhout;1999;2590.0;382.8;148.0;2483.0;299.6;121.0;107.0;83.2;777.0
2046;Oosterhout;2000;1856.0;336.0;181.0;1724.0;240.9;140.0;132.0;95.1;720.0
2047;Oosterhout;2001;1617.0;321.6;199.0;1519.0;215.2;142.0;98.0;106.4;1085.0
2048;Oosterhout;2002;1695.0;406.1;240.0;1584.0;235.2;148.0;111.0;170.9;1540.0
2049;Oosterhout;2003;;;;1731.0;290.3;168.0;;;
2050;Oostflakkee;1999;517.0;61.5;119.0;482.0;52.4;109.0;35.0;9.1;261.0
2051;Oostflakkee;2000;375.0;49.3;131.0;342.0;40.4;118.0;33.0;8.9;269.0
2052;Oostflakkee;2001;347.0;74.9;216.0;315.0;44.6;142.0;32.0;30.2;945.0
2053;Oostflakkee;2002;365.0;94.1;258.0;337.0;42.1;125.0;28.0;52.0;1857.0
2054;Oostflakkee;2003;;;;337.0;54.1;161.0;;;
2055;Ooststellingwerf;1999;1319.0;156.7;119.0;1203.0;114.0;95.0;116.0;42.7;368.0
2056;Ooststellingwerf;2000;968.0;137.8;142.0;857.0;94.3;110.0;111.0;43.5;392.0
2057;Ooststellingwerf;2001;896.0;142.2;159.0;777.0;91.3;118.0;119.0;50.9;428.0
2058;Ooststellingwerf;2002;847.0;145.7;172.0;754.0;96.5;128.0;93.0;49.2;529.0
2059;Ooststellingwerf;2003;;;;823.0;119.0;145.0;;;
2060;Oostzaan;1999;446.0;76.3;171.0;411.0;51.9;126.0;35.0;24.5;699.0
2061;Oostzaan;2000;323.0;49.1;152.0;292.0;41.2;141.0;31.0;7.9;256.0
2062;Oostzaan;2001;320.0;56.3;176.0;308.0;53.3;173.0;12.0;3.1;258.0
2063;Oostzaan;2002;271.0;51.7;191.0;261.0;47.2;181.0;10.0;4.5;454.0
2064;Oostzaan;2003;;;;248.0;46.5;188.0;;;
2065;Ootmarsum;1999;211.0;26.5;126.0;173.0;18.1;104.0;38.0;8.5;223.0
2066;Ootmarsum;2000;136.0;19.0;140.0;121.0;13.5;112.0;15.0;5.5;365.0
2067;Ootmarsum;2001;;;;;;;;;
2068;Ootmarsum;2002;;;;;;;;;
2069;Ootmarsum;2003;;;;;;;;;
2070;Opmeer;1999;534.0;68.8;129.0;491.0;56.4;115.0;43.0;12.4;288.0
2071;Opmeer;2000;447.0;68.6;153.0;410.0;57.4;140.0;37.0;11.2;303.0
2072;Opmeer;2001;359.0;59.7;166.0;334.0;44.2;132.0;25.0;15.6;623.0
2073;Opmeer;2002;354.0;58.4;165.0;323.0;48.6;150.0;31.0;9.8;316.0
2074;Opmeer;2003;;;;373.0;64.2;172.0;;;
2075;Opsterland;1999;1229.0;176.0;143.0;1129.0;109.5;97.0;100.0;66.5;665.0
2076;Opsterland;2000;925.0;140.9;152.0;819.0;97.2;119.0;106.0;43.7;412.0
2077;Opsterland;2001;947.0;148.2;157.0;852.0;118.5;139.0;95.0;29.7;312.0
2078;Opsterland;2002;1069.0;177.1;166.0;975.0;146.1;150.0;94.0;31.0;329.0
2079;Opsterland;2003;;;;1011.0;162.8;161.0;;;
2080;Oss;1999;3486.0;469.0;135.0;2880.0;299.0;104.0;606.0;169.9;280.0
2081;Oss;2000;2311.0;353.3;153.0;2147.0;251.7;117.0;164.0;101.6;620.0
2082;Oss;2001;2225.0;390.3;175.0;2085.0;305.5;147.0;140.0;84.9;606.0
2083;Oss;2002;2264.0;440.9;195.0;2090.0;316.7;152.0;174.0;124.2;714.0
2084;Oss;2003;;;;2600.0;437.3;168.0;;;
2085;Oud-Beijerland;1999;998.0;124.1;124.0;947.0;92.3;97.0;51.0;31.8;623.0
2086;Oud-Beijerland;2000;912.0;144.1;158.0;853.0;118.7;139.0;59.0;25.3;429.0
2087;Oud-Beijerland;2001;796.0;135.5;170.0;753.0;110.2;146.0;43.0;25.3;589.0
2088;Oud-Beijerland;2002;901.0;156.8;174.0;872.0;136.7;157.0;29.0;20.1;693.0
2089;Oud-Beijerland;2003;;;;882.0;161.6;183.0;;;
2090;Ouder-Amstel;1999;569.0;131.9;232.0;510.0;90.9;178.0;59.0;40.9;694.0
2091;Ouder-Amstel;2000;416.0;111.5;268.0;384.0;67.1;175.0;32.0;44.4;1387.0
2092;Ouder-Amstel;2001;344.0;80.7;235.0;322.0;59.4;185.0;22.0;21.2;965.0
2093;Ouder-Amstel;2002;302.0;81.9;271.0;276.0;56.2;204.0;26.0;25.7;988.0
2094;Ouder-Amstel;2003;;;;333.0;78.9;237.0;;;
2095;Ouderkerk;1999;312.0;40.5;130.0;295.0;32.7;111.0;17.0;7.9;463.0
2096;Ouderkerk;2000;245.0;37.0;151.0;220.0;31.4;143.0;25.0;5.6;224.0
2097;Ouderkerk;2001;198.0;38.3;193.0;179.0;25.7;144.0;19.0;12.6;662.0
2098;Ouderkerk;2002;191.0;33.7;176.0;173.0;26.2;151.0;18.0;7.6;420.0
2099;Ouderkerk;2003;;;;208.0;35.0;168.0;;;
2100;Oudewater;1999;404.0;61.3;152.0;363.0;47.9;132.0;41.0;13.4;327.0
2101;Oudewater;2000;317.0;62.9;198.0;286.0;47.3;165.0;31.0;15.6;502.0
2102;Oudewater;2001;355.0;73.0;206.0;313.0;55.5;177.0;42.0;17.5;418.0
2103;Oudewater;2002;297.0;73.8;248.0;264.0;51.4;195.0;33.0;22.4;678.0
2104;Oudewater;2003;;;;258.0;53.9;209.0;;;
2105;Overbetuwe;1999;;;;;;;;;
2106;Overbetuwe;2000;;;;;;;;;
2107;Overbetuwe;2001;1304.0;256.9;197.0;1146.0;177.1;155.0;158.0;79.8;505.0
2108;Overbetuwe;2002;1301.0;247.4;190.0;1176.0;195.4;166.0;125.0;52.0;416.0
2109;Overbetuwe;2003;;;;1694.0;322.5;190.0;;;
2110;Papendrecht;1999;1508.0;176.3;117.0;1476.0;152.6;103.0;32.0;23.7;740.0
2111;Papendrecht;2000;1093.0;135.9;124.0;1068.0;117.2;110.0;25.0;18.7;748.0
2112;Papendrecht;2001;1012.0;145.1;143.0;994.0;132.1;133.0;18.0;13.1;727.0
2113;Papendrecht;2002;1167.0;180.8;155.0;1157.0;175.6;152.0;10.0;5.1;514.0
2114;Papendrecht;2003;;;;1292.0;212.2;164.0;;;
2115;Pekela;1999;765.0;58.3;76.0;737.0;53.0;72.0;28.0;5.4;191.0
