ID;EigendomWoning;Bouwjaar;RegioS;Perioden;TotaalWoningenMetEnergielabel_1;WoningenMetEnergielabelAEnB_2;WoningenMetEnergielabelCEnD_3;WoningenMetEnergielabelEFG_4
377;Totaal ;3;'s-Hertogenbosch (GA);2011;538;8;61;469
378;Totaal ;3;Eindhoven (GA);2011;1512;14;732;766
379;Totaal ;3;Geleen/Sittard (GA);2011;94;2;12;80
380;Totaal ;3;Heerlen (GA);2011;593;47;190;356
381;Totaal ;3;Maastricht (GA);2011;981;12;258;711
382;Totaal ;3;Groningen (SG);2011;2258;131;1432;695
383;Totaal ;3;Leeuwarden (SG);2011;290;5;100;185
384;Totaal ;3;Zwolle (SG);2011;541;18;321;202
385;Totaal ;3;Enschede (SG);2011;1055;51;592;412
386;Totaal ;3;Apeldoorn (SG);2011;158;12;55;91
387;Totaal ;3;Arnhem (SG);2011;945;123;399;423
388;Totaal ;3;Nijmegen (SG);2011;1037;7;702;328
389;Totaal ;3;Amersfoort (SG);2011;1013;26;462;525
390;Totaal ;3;Utrecht (SG);2011;1150;51;362;737
391;Totaal ;3;Amsterdam (SG);2011;6572;170;2046;4356
392;Totaal ;3;Haarlem (SG);2011;1971;69;762;1140
393;Totaal ;3;Leiden (SG);2011;992;6;337;649
394;Totaal ;3;'s-Gravenhage (SG);2011;3026;43;858;2125
395;Totaal ;3;Rotterdam (SG);2011;2471;99;853;1519
396;Totaal ;3;Dordrecht (SG);2011;669;8;455;206
397;Totaal ;3;Breda (SG);2011;387;105;133;149
398;Totaal ;3;Tilburg (SG);2011;136;9;41;86
399;Totaal ;3;'s-Hertogenbosch (SG);2011;553;10;67;476
400;Totaal ;3;Eindhoven (SG);2011;1548;17;743;788
401;Totaal ;3;Geleen/Sittard (SG);2011;108;4;17;87
402;Totaal ;3;Heerlen (SG);2011;618;49;197;372
403;Totaal ;3;Maastricht (SG);2011;1004;15;263;726
404;Totaal ;4;Nederland;2011;292318;9148;115165;168005
405;Totaal ;4;Noord-Nederland (LD);2011;34759;928;12206;21625
406;Totaal ;4;Oost-Nederland (LD);2011;58729;2037;24537;32155
407;Totaal ;4;West-Nederland (LD);2011;136817;4587;54929;77301
408;Totaal ;4;Zuid-Nederland (LD);2011;62013;1596;23493;36924
409;Totaal ;4;Groningen (PV);2011;11251;128;3525;7598
410;Totaal ;4;Friesland (PV);2011;13821;367;4483;8971
411;Totaal ;4;Drenthe (PV);2011;9687;433;4198;5056
412;Totaal ;4;Overijssel (PV);2011;23245;959;10078;12208
413;Totaal ;4;Flevoland (PV);2011;1877;18;266;1593
414;Totaal ;4;Gelderland (PV);2011;33607;1060;14193;18354
415;Totaal ;4;Utrecht (PV);2011;14885;1072;5197;8616
416;Totaal ;4;Noord-Holland (PV);2011;44414;1531;17829;25054
417;Totaal ;4;Zuid-Holland (PV);2011;69917;1880;28267;39770
418;Totaal ;4;Zeeland (PV);2011;7601;104;3636;3861
419;Totaal ;4;Noord-Brabant (PV);2011;39514;1067;14677;23770
420;Totaal ;4;Limburg (PV);2011;22499;529;8816;13154
421;Totaal ;4;Oost-Groningen (CR);2011;3159;13;685;2461
422;Totaal ;4;Delfzijl en omgeving (CR);2011;744;19;235;490
423;Totaal ;4;Overig Groningen (CR);2011;7348;96;2605;4647
424;Totaal ;4;Noord-Friesland (CR);2011;7420;249;2494;4677
425;Totaal ;4;Zuidwest-Friesland (CR);2011;1709;75;683;951
426;Totaal ;4;Zuidoost-Friesland (CR);2011;4692;43;1306;3343
427;Totaal ;4;Noord-Drenthe (CR);2011;2977;274;1678;1025
428;Totaal ;4;Zuidoost-Drenthe (CR);2011;4019;88;1038;2893
429;Totaal ;4;Zuidwest-Drenthe (CR);2011;2691;71;1482;1138
430;Totaal ;4;Noord-Overijssel (CR);2011;5810;236;1679;3895
431;Totaal ;4;Zuidwest-Overijssel (CR);2011;2842;66;1085;1691
432;Totaal ;4;Twente (CR);2011;14593;657;7314;6622
433;Totaal ;4;Veluwe (CR);2011;10319;259;4108;5952
434;Totaal ;4;Achterhoek (CR);2011;6554;380;3161;3013
435;Totaal ;4;Arnhem/Nijmegen (CR);2011;13186;281;5508;7397
436;Totaal ;4;Zuidwest-Gelderland (CR);2011;3548;140;1416;1992
437;Totaal ;4;Utrecht (CR);2011;14885;1072;5197;8616
438;Totaal ;4;Kop van Noord-Holland (CR);2011;4977;161;3356;1460
439;Totaal ;4;Alkmaar en omgeving (CR);2011;1788;49;998;741
440;Totaal ;4;IJmond (CR);2011;5955;74;2466;3415
441;Totaal ;4;Agglomeratie Haarlem (CR);2011;2751;18;765;1968
442;Totaal ;4;Zaanstreek (CR);2011;4109;8;760;3341
443;Totaal ;4;Groot-Amsterdam (CR);2011;22264;1119;8393;12752
444;Totaal ;4;Het Gooi en Vechtstreek (CR);2011;2570;102;1091;1377
445;Totaal ;4;Agglomeratie Leiden en Bollenstreek (CR);2011;6808;156;3023;3629
446;Totaal ;4;Agglomeratie 's-Gravenhage (CR);2011;19236;77;5576;13583
447;Totaal ;4;Delft en Westland (CR);2011;3702;54;1433;2215
448;Totaal ;4;Oost-Zuid-Holland (CR);2011;2638;38;928;1672
449;Totaal ;4;Groot-Rijnmond (CR);2011;25027;1442;11069;12516
450;Totaal ;4;Zuidoost-Zuid-Holland (CR);2011;12506;113;6238;6155
451;Totaal ;4;Zeeuwsch-Vlaanderen (CR);2011;1439;16;605;818
452;Totaal ;4;Overig Zeeland (CR);2011;6162;88;3031;3043
453;Totaal ;4;West-Noord-Brabant (CR);2011;8782;288;2298;6196
454;Totaal ;4;Midden-Noord-Brabant (CR);2011;8343;278;3403;4662
455;Totaal ;4;Noordoost-Noord-Brabant (CR);2011;7422;383;3630;3409
456;Totaal ;4;Zuidoost-Noord-Brabant (CR);2011;14967;118;5346;9503
457;Totaal ;4;Noord-Limburg (CR);2011;4120;155;2319;1646
458;Totaal ;4;Midden-Limburg (CR);2011;2464;61;685;1718
459;Totaal ;4;Zuid-Limburg (CR);2011;15915;313;5812;9790
460;Totaal ;4;Flevoland (CR);2011;1877;18;266;1593
461;Totaal ;4;Groningen (GA);2011;4927;83;1820;3024
462;Totaal ;4;Leeuwarden (GA);2011;2874;88;1386;1400
463;Totaal ;4;Zwolle (GA);2011;3241;48;900;2293
464;Totaal ;4;Enschede (GA);2011;5294;227;3261;1806
465;Totaal ;4;Apeldoorn (GA);2011;3458;21;1093;2344
466;Totaal ;4;Arnhem (GA);2011;2517;24;900;1593
467;Totaal ;4;Nijmegen (GA);2011;5356;233;2568;2555
468;Totaal ;4;Amersfoort (GA);2011;1783;553;427;803
469;Totaal ;4;Utrecht (GA);2011;5807;193;2137;3477
470;Totaal ;4;Amsterdam (GA);2011;23823;1014;8731;14078
471;Totaal ;4;Haarlem (GA);2011;2178;17;663;1498
472;Totaal ;4;Leiden (GA);2011;4279;102;1714;2463
473;Totaal ;4;'s-Gravenhage (GA);2011;18769;72;5321;13376
474;Totaal ;4;Rotterdam (GA);2011;18842;1372;8616;8854
475;Totaal ;4;Dordrecht (GA);2011;8231;31;4582;3618
476;Totaal ;4;Breda (GA);2011;3354;188;536;2630
477;Totaal ;4;Tilburg (GA);2011;5286;144;2383;2759
478;Totaal ;4;'s-Hertogenbosch (GA);2011;4318;258;1738;2322
479;Totaal ;4;Eindhoven (GA);2011;10746;25;3775;6946
480;Totaal ;4;Geleen/Sittard (GA);2011;2877;87;791;1999
481;Totaal ;4;Heerlen (GA);2011;6126;103;2194;3829
482;Totaal ;4;Maastricht (GA);2011;5285;97;2429;2759
483;Totaal ;4;Groningen (SG);2011;6430;135;2198;4097
484;Totaal ;4;Leeuwarden (SG);2011;4024;155;1530;2339
485;Totaal ;4;Zwolle (SG);2011;4048;52;1163;2833
486;Totaal ;4;Enschede (SG);2011;9600;478;4985;4137
487;Totaal ;4;Apeldoorn (SG);2011;4600;26;1590;2984
488;Totaal ;4;Arnhem (SG);2011;5988;40;2029;3919
489;Totaal ;4;Nijmegen (SG);2011;6063;236;2822;3005
490;Totaal ;4;Amersfoort (SG);2011;2438;634;804;1000
491;Totaal ;4;Utrecht (SG);2011;8832;438;3169;5225
492;Totaal ;4;Amsterdam (SG);2011;25356;1124;9157;15075
493;Totaal ;4;Haarlem (SG);2011;8706;92;3231;5383
494;Totaal ;4;Leiden (SG);2011;5789;148;2447;3194
495;Totaal ;4;'s-Gravenhage (SG);2011;22938;131;7009;15798
496;Totaal ;4;Rotterdam (SG);2011;21344;1379;9625;10340
497;Totaal ;4;Dordrecht (SG);2011;9435;34;4905;4496
498;Totaal ;4;Breda (SG);2011;4213;218;743;3252
499;Totaal ;4;Tilburg (SG);2011;6346;173;2902;3271
500;Totaal ;4;'s-Hertogenbosch (SG);2011;4405;263;1790;2352
501;Totaal ;4;Eindhoven (SG);2011;11551;33;3814;7704
502;Totaal ;4;Geleen/Sittard (SG);2011;3069;89;820;2160
503;Totaal ;4;Heerlen (SG);2011;6864;114;2414;4336
504;Totaal ;4;Maastricht (SG);2011;5486;106;2516;2864
505;Totaal ;5;Nederland;2011;438154;19084;216755;202315
506;Totaal ;5;Noord-Nederland (LD);2011;58456;2647;29867;25942
507;Totaal ;5;Oost-Nederland (LD);2011;87613;6425;47920;33268
508;Totaal ;5;West-Nederland (LD);2011;198474;6314;89440;102720
509;Totaal ;5;Zuid-Nederland (LD);2011;93611;3698;49528;40385
510;Totaal ;5;Groningen (PV);2011;20327;554;10459;9314
511;Totaal ;5;Friesland (PV);2011;24010;1172;10954;11884
512;Totaal ;5;Drenthe (PV);2011;14119;921;8454;4744
513;Totaal ;5;Overijssel (PV);2011;36582;3279;19524;13779
514;Totaal ;5;Flevoland (PV);2011;3266;672;1638;956
515;Totaal ;5;Gelderland (PV);2011;47765;2474;26758;18533
516;Totaal ;5;Utrecht (PV);2011;25549;1162;12154;12233
517;Totaal ;5;Noord-Holland (PV);2011;64995;2424;30835;31736
518;Totaal ;5;Zuid-Holland (PV);2011;94497;2514;37816;54167
519;Totaal ;5;Zeeland (PV);2011;13433;214;8635;4584
520;Totaal ;5;Noord-Brabant (PV);2011;64675;2864;35926;25885
521;Totaal ;5;Limburg (PV);2011;28936;834;13602;14500
522;Totaal ;5;Oost-Groningen (CR);2011;4502;34;1655;2813
523;Totaal ;5;Delfzijl en omgeving (CR);2011;1919;16;1054;849
524;Totaal ;5;Overig Groningen (CR);2011;13906;504;7750;5652
525;Totaal ;5;Noord-Friesland (CR);2011;12012;437;5941;5634
526;Totaal ;5;Zuidwest-Friesland (CR);2011;4009;159;1737;2113
527;Totaal ;5;Zuidoost-Friesland (CR);2011;7989;576;3276;4137
528;Totaal ;5;Noord-Drenthe (CR);2011;4697;274;3265;1158
529;Totaal ;5;Zuidoost-Drenthe (CR);2011;4830;270;2606;1954
530;Totaal ;5;Zuidwest-Drenthe (CR);2011;4592;377;2583;1632
531;Totaal ;5;Noord-Overijssel (CR);2011;9893;506;5107;4280
532;Totaal ;5;Zuidwest-Overijssel (CR);2011;5753;336;3110;2307
533;Totaal ;5;Twente (CR);2011;20936;2437;11307;7192
534;Totaal ;5;Veluwe (CR);2011;15092;1059;7259;6774
535;Totaal ;5;Achterhoek (CR);2011;9662;792;5839;3031
536;Totaal ;5;Arnhem/Nijmegen (CR);2011;17527;524;10298;6705
537;Totaal ;5;Zuidwest-Gelderland (CR);2011;5484;99;3362;2023
538;Totaal ;5;Utrecht (CR);2011;25549;1162;12154;12233
539;Totaal ;5;Kop van Noord-Holland (CR);2011;8133;336;6088;1709
540;Totaal ;5;Alkmaar en omgeving (CR);2011;5021;77;3148;1796
541;Totaal ;5;IJmond (CR);2011;6644;99;2790;3755
542;Totaal ;5;Agglomeratie Haarlem (CR);2011;3397;359;1373;1665
543;Totaal ;5;Zaanstreek (CR);2011;7988;39;2095;5854
544;Totaal ;5;Groot-Amsterdam (CR);2011;30448;1345;13634;15469
545;Totaal ;5;Het Gooi en Vechtstreek (CR);2011;3364;169;1707;1488
546;Totaal ;5;Agglomeratie Leiden en Bollenstreek (CR);2011;10845;232;4798;5815
547;Totaal ;5;Agglomeratie 's-Gravenhage (CR);2011;17754;454;6540;10760
548;Totaal ;5;Delft en Westland (CR);2011;7565;130;3078;4357
549;Totaal ;5;Oost-Zuid-Holland (CR);2011;4470;227;1495;2748
550;Totaal ;5;Groot-Rijnmond (CR);2011;39926;1218;15898;22810
551;Totaal ;5;Zuidoost-Zuid-Holland (CR);2011;13937;253;6007;7677
552;Totaal ;5;Zeeuwsch-Vlaanderen (CR);2011;3543;25;1917;1601
553;Totaal ;5;Overig Zeeland (CR);2011;9890;189;6718;2983
554;Totaal ;5;West-Noord-Brabant (CR);2011;16042;960;7513;7569
555;Totaal ;5;Midden-Noord-Brabant (CR);2011;14422;435;8045;5942
556;Totaal ;5;Noordoost-Noord-Brabant (CR);2011;12313;1126;6688;4499
557;Totaal ;5;Zuidoost-Noord-Brabant (CR);2011;21898;343;13680;7875
558;Totaal ;5;Noord-Limburg (CR);2011;6545;83;3866;2596
559;Totaal ;5;Midden-Limburg (CR);2011;4547;182;1647;2718
560;Totaal ;5;Zuid-Limburg (CR);2011;17844;569;8089;9186
561;Totaal ;5;Flevoland (CR);2011;3266;672;1638;956
562;Totaal ;5;Groningen (GA);2011;9356;462;5712;3182
563;Totaal ;5;Leeuwarden (GA);2011;5371;280;3294;1797
564;Totaal ;5;Zwolle (GA);2011;3475;4;1553;1918
565;Totaal ;5;Enschede (GA);2011;7964;1200;5206;1558
566;Totaal ;5;Apeldoorn (GA);2011;5620;657;2604;2359
567;Totaal ;5;Arnhem (GA);2011;2296;12;1021;1263
568;Totaal ;5;Nijmegen (GA);2011;7033;203;4181;2649
569;Totaal ;5;Amersfoort (GA);2011;2406;355;663;1388
570;Totaal ;5;Utrecht (GA);2011;12566;330;7314;4922
571;Totaal ;5;Amsterdam (GA);2011;32094;1348;13097;17649
572;Totaal ;5;Haarlem (GA);2011;2733;293;1010;1430
573;Totaal ;5;Leiden (GA);2011;7475;179;3104;4192
574;Totaal ;5;'s-Gravenhage (GA);2011;14992;453;5420;9119
575;Totaal ;5;Rotterdam (GA);2011;30047;1039;11945;17063
576;Totaal ;5;Dordrecht (GA);2011;8728;137;4151;4440
577;Totaal ;5;Breda (GA);2011;5031;42;2817;2172
578;Totaal ;5;Tilburg (GA);2011;9457;232;5657;3568
579;Totaal ;5;'s-Hertogenbosch (GA);2011;5134;626;2190;2318
580;Totaal ;5;Eindhoven (GA);2011;13771;153;8996;4622
581;Totaal ;5;Geleen/Sittard (GA);2011;4036;113;1414;2509
582;Totaal ;5;Heerlen (GA);2011;6875;222;2876;3777
583;Totaal ;5;Maastricht (GA);2011;4442;103;2551;1788
584;Totaal ;5;Groningen (SG);2011;11535;476;6588;4471
585;Totaal ;5;Leeuwarden (SG);2011;6657;338;3708;2611
586;Totaal ;5;Zwolle (SG);2011;4727;77;2146;2504
587;Totaal ;5;Enschede (SG);2011;13063;1824;7181;4058
588;Totaal ;5;Apeldoorn (SG);2011;7188;672;3360;3156
589;Totaal ;5;Arnhem (SG);2011;7545;77;4200;3268
590;Totaal ;5;Nijmegen (SG);2011;8274;403;4994;2877
591;Totaal ;5;Amersfoort (SG);2011;3560;409;1410;1741
592;Totaal ;5;Utrecht (SG);2011;16833;594;8496;7743
593;Totaal ;5;Amsterdam (SG);2011;36283;1365;14632;20286
594;Totaal ;5;Haarlem (SG);2011;10041;458;4163;5420
595;Totaal ;5;Leiden (SG);2011;9306;200;4265;4841
596;Totaal ;5;'s-Gravenhage (SG);2011;25319;584;9618;15117
597;Totaal ;5;Rotterdam (SG);2011;34669;1091;13380;20198
598;Totaal ;5;Dordrecht (SG);2011;10343;143;4370;5830
599;Totaal ;5;Breda (SG);2011;8734;685;3925;4124
600;Totaal ;5;Tilburg (SG);2011;10694;257;6465;3972
601;Totaal ;5;'s-Hertogenbosch (SG);2011;5487;638;2380;2469
602;Totaal ;5;Eindhoven (SG);2011;16226;210;10289;5727
603;Totaal ;5;Geleen/Sittard (SG);2011;4205;116;1467;2622
604;Totaal ;5;Heerlen (SG);2011;7920;300;3389;4231
605;Totaal ;5;Maastricht (SG);2011;4992;147;2771;2074
606;Totaal ;6;Nederland;2011;404212;17320;260760;126132
607;Totaal ;6;Noord-Nederland (LD);2011;49365;2907;28751;17707
608;Totaal ;6;Oost-Nederland (LD);2011;87819;4526;63559;19734
609;Totaal ;6;West-Nederland (LD);2011;179974;6427;109945;63602
610;Totaal ;6;Zuid-Nederland (LD);2011;87054;3460;58505;25089
611;Totaal ;6;Groningen (PV);2011;17321;676;10652;5993
612;Totaal ;6;Friesland (PV);2011;20070;999;10815;8256
613;Totaal ;6;Drenthe (PV);2011;11974;1232;7284;3458
614;Totaal ;6;Overijssel (PV);2011;28673;1851;20907;5915
615;Totaal ;6;Flevoland (PV);2011;9941;1336;7477;1128
616;Totaal ;6;Gelderland (PV);2011;49205;1339;35175;12691
617;Totaal ;6;Utrecht (PV);2011;23500;937;15969;6594
618;Totaal ;6;Noord-Holland (PV);2011;55051;2699;33034;19318
619;Totaal ;6;Zuid-Holland (PV);2011;89531;2528;51528;35475
620;Totaal ;6;Zeeland (PV);2011;11892;263;9414;2215
621;Totaal ;6;Noord-Brabant (PV);2011;59973;2713;41668;15592
622;Totaal ;6;Limburg (PV);2011;27081;747;16837;9497
623;Totaal ;6;Oost-Groningen (CR);2011;4282;67;2781;1434
624;Totaal ;6;Delfzijl en omgeving (CR);2011;2308;18;1601;689
625;Totaal ;6;Overig Groningen (CR);2011;10731;591;6270;3870
626;Totaal ;6;Noord-Friesland (CR);2011;10521;409;5147;4965
627;Totaal ;6;Zuidwest-Friesland (CR);2011;2693;112;1985;596
628;Totaal ;6;Zuidoost-Friesland (CR);2011;6856;478;3683;2695
629;Totaal ;6;Noord-Drenthe (CR);2011;3632;405;2502;725
630;Totaal ;6;Zuidoost-Drenthe (CR);2011;5177;317;3081;1779
631;Totaal ;6;Zuidwest-Drenthe (CR);2011;3165;510;1701;954
632;Totaal ;6;Noord-Overijssel (CR);2011;8032;290;6225;1517
633;Totaal ;6;Zuidwest-Overijssel (CR);2011;3078;104;2153;821
634;Totaal ;6;Twente (CR);2011;17563;1457;12529;3577
635;Totaal ;6;Veluwe (CR);2011;15282;298;10221;4763
636;Totaal ;6;Achterhoek (CR);2011;9514;426;7031;2057
637;Totaal ;6;Arnhem/Nijmegen (CR);2011;18765;483;13374;4908
638;Totaal ;6;Zuidwest-Gelderland (CR);2011;5644;132;4549;963
639;Totaal ;6;Utrecht (CR);2011;23500;937;15969;6594
640;Totaal ;6;Kop van Noord-Holland (CR);2011;11178;1211;8118;1849
641;Totaal ;6;Alkmaar en omgeving (CR);2011;5890;65;4004;1821
642;Totaal ;6;IJmond (CR);2011;3110;202;2099;809
643;Totaal ;6;Agglomeratie Haarlem (CR);2011;4293;220;1446;2627
644;Totaal ;6;Zaanstreek (CR);2011;4373;49;2925;1399
645;Totaal ;6;Groot-Amsterdam (CR);2011;23412;909;12510;9993
646;Totaal ;6;Het Gooi en Vechtstreek (CR);2011;2795;43;1932;820
647;Totaal ;6;Agglomeratie Leiden en Bollenstreek (CR);2011;8766;326;5676;2764
648;Totaal ;6;Agglomeratie 's-Gravenhage (CR);2011;22895;664;11916;10315
649;Totaal ;6;Delft en Westland (CR);2011;6079;393;3786;1900
650;Totaal ;6;Oost-Zuid-Holland (CR);2011;6720;133;4048;2539
651;Totaal ;6;Groot-Rijnmond (CR);2011;33751;905;20843;12003
652;Totaal ;6;Zuidoost-Zuid-Holland (CR);2011;11320;107;5259;5954
653;Totaal ;6;Zeeuwsch-Vlaanderen (CR);2011;3221;105;2222;894
654;Totaal ;6;Overig Zeeland (CR);2011;8671;158;7192;1321
655;Totaal ;6;West-Noord-Brabant (CR);2011;13598;370;9275;3953
656;Totaal ;6;Midden-Noord-Brabant (CR);2011;11937;518;8096;3323
657;Totaal ;6;Noordoost-Noord-Brabant (CR);2011;13450;951;9928;2571
658;Totaal ;6;Zuidoost-Noord-Brabant (CR);2011;20988;874;14369;5745
659;Totaal ;6;Noord-Limburg (CR);2011;5288;184;3823;1281
660;Totaal ;6;Midden-Limburg (CR);2011;3958;140;2101;1717
661;Totaal ;6;Zuid-Limburg (CR);2011;17835;423;10913;6499
662;Totaal ;6;Flevoland (CR);2011;9941;1336;7477;1128
663;Totaal ;6;Groningen (GA);2011;5979;562;3462;1955
664;Totaal ;6;Leeuwarden (GA);2011;2426;7;1231;1188
665;Totaal ;6;Zwolle (GA);2011;3252;23;2768;461
666;Totaal ;6;Enschede (GA);2011;4555;345;3258;952
667;Totaal ;6;Apeldoorn (GA);2011;5306;45;3520;1741
668;Totaal ;6;Arnhem (GA);2011;3329;28;2587;714
669;Totaal ;6;Nijmegen (GA);2011;6408;285;3838;2285
670;Totaal ;6;Amersfoort (GA);2011;2589;184;1562;843
671;Totaal ;6;Utrecht (GA);2011;8335;95;6622;1618
672;Totaal ;6;Amsterdam (GA);2011;21450;422;11855;9173
673;Totaal ;6;Haarlem (GA);2011;3590;215;1223;2152
674;Totaal ;6;Leiden (GA);2011;6322;249;3779;2294
675;Totaal ;6;'s-Gravenhage (GA);2011;12033;248;5887;5898
676;Totaal ;6;Rotterdam (GA);2011;23692;515;13811;9366
677;Totaal ;6;Dordrecht (GA);2011;7095;45;3473;3577
678;Totaal ;6;Breda (GA);2011;2890;136;1806;948
679;Totaal ;6;Tilburg (GA);2011;6054;288;3731;2035
680;Totaal ;6;'s-Hertogenbosch (GA);2011;5612;336;4231;1045
681;Totaal ;6;Eindhoven (GA);2011;12082;451;8195;3436
682;Totaal ;6;Geleen/Sittard (GA);2011;3332;66;2045;1221
683;Totaal ;6;Heerlen (GA);2011;8385;187;5259;2939
684;Totaal ;6;Maastricht (GA);2011;3841;95;2194;1552
685;Totaal ;6;Groningen (SG);2011;8546;596;4923;3027
686;Totaal ;6;Leeuwarden (SG);2011;4692;177;2233;2282
687;Totaal ;6;Zwolle (SG);2011;4804;98;3590;1116
688;Totaal ;6;Enschede (SG);2011;9194;722;6816;1656
689;Totaal ;6;Apeldoorn (SG);2011;6874;61;4567;2246
690;Totaal ;6;Arnhem (SG);2011;8503;100;6488;1915
691;Totaal ;6;Nijmegen (SG);2011;8519;306;5534;2679
692;Totaal ;6;Amersfoort (SG);2011;4932;417;3192;1323
693;Totaal ;6;Utrecht (SG);2011;13040;425;9131;3484
694;Totaal ;6;Amsterdam (SG);2011;28694;1323;16284;11087
695;Totaal ;6;Haarlem (SG);2011;7403;422;3545;3436
696;Totaal ;6;Leiden (SG);2011;7758;314;4889;2555
697;Totaal ;6;'s-Gravenhage (SG);2011;28974;1057;15702;12215
698;Totaal ;6;Rotterdam (SG);2011;28092;780;16774;10538
699;Totaal ;6;Dordrecht (SG);2011;8008;48;3564;4396
700;Totaal ;6;Breda (SG);2011;6896;199;4460;2237
701;Totaal ;6;Tilburg (SG);2011;7678;335;5096;2247
702;Totaal ;6;'s-Hertogenbosch (SG);2011;5950;351;4502;1097
703;Totaal ;6;Eindhoven (SG);2011;14098;470;9232;4396
704;Totaal ;6;Geleen/Sittard (SG);2011;3658;66;2176;1416
705;Totaal ;6;Heerlen (SG);2011;9079;217;5649;3213
706;Totaal ;6;Maastricht (SG);2011;4394;118;2569;1707
707;Totaal ;7;Nederland;2011;432520;50206;361504;20810
708;Totaal ;7;Noord-Nederland (LD);2011;43522;4385;36141;2996
709;Totaal ;7;Oost-Nederland (LD);2011;88486;11792;74350;2344
710;Totaal ;7;West-Nederland (LD);2011;215341;24364;178685;12292
711;Totaal ;7;Zuid-Nederland (LD);2011;85171;9665;72328;3178
712;Totaal ;7;Groningen (PV);2011;15415;1446;13359;610
713;Totaal ;7;Friesland (PV);2011;15912;1788;11919;2205
714;Totaal ;7;Drenthe (PV);2011;12195;1151;10863;181
715;Totaal ;7;Overijssel (PV);2011;28457;4125;23258;1074
716;Totaal ;7;Flevoland (PV);2011;15337;1378;13833;126
717;Totaal ;7;Gelderland (PV);2011;44692;6289;37259;1144
718;Totaal ;7;Utrecht (PV);2011;29316;3886;24484;946
719;Totaal ;7;Noord-Holland (PV);2011;67147;9887;55196;2064
720;Totaal ;7;Zuid-Holland (PV);2011;111272;9423;92727;9122
721;Totaal ;7;Zeeland (PV);2011;7606;1168;6278;160
722;Totaal ;7;Noord-Brabant (PV);2011;55786;6743;47106;1937
723;Totaal ;7;Limburg (PV);2011;29385;2922;25222;1241
724;Totaal ;7;Oost-Groningen (CR);2011;3603;381;3137;85
725;Totaal ;7;Delfzijl en omgeving (CR);2011;1166;120;1044;2
726;Totaal ;7;Overig Groningen (CR);2011;10646;945;9178;523
727;Totaal ;7;Noord-Friesland (CR);2011;8337;799;6028;1510
728;Totaal ;7;Zuidwest-Friesland (CR);2011;2458;337;2018;103
729;Totaal ;7;Zuidoost-Friesland (CR);2011;5117;652;3873;592
730;Totaal ;7;Noord-Drenthe (CR);2011;4646;540;4084;22
731;Totaal ;7;Zuidoost-Drenthe (CR);2011;4528;348;4110;70
732;Totaal ;7;Zuidwest-Drenthe (CR);2011;3021;263;2669;89
733;Totaal ;7;Noord-Overijssel (CR);2011;8765;976;7381;408
734;Totaal ;7;Zuidwest-Overijssel (CR);2011;4251;532;3489;230
735;Totaal ;7;Twente (CR);2011;15441;2617;12388;436
736;Totaal ;7;Veluwe (CR);2011;11488;1620;9635;233
737;Totaal ;7;Achterhoek (CR);2011;8479;1288;6826;365
738;Totaal ;7;Arnhem/Nijmegen (CR);2011;20779;2654;17665;460
739;Totaal ;7;Zuidwest-Gelderland (CR);2011;3946;727;3133;86
740;Totaal ;7;Utrecht (CR);2011;29316;3886;24484;946
741;Totaal ;7;Kop van Noord-Holland (CR);2011;9041;1034;7931;76
742;Totaal ;7;Alkmaar en omgeving (CR);2011;6424;990;5361;73
743;Totaal ;7;IJmond (CR);2011;4255;599;3504;152
744;Totaal ;7;Agglomeratie Haarlem (CR);2011;2671;420;2049;202
745;Totaal ;7;Zaanstreek (CR);2011;3759;467;2919;373
746;Totaal ;7;Groot-Amsterdam (CR);2011;38224;6011;31135;1078
747;Totaal ;7;Het Gooi en Vechtstreek (CR);2011;2773;366;2297;110
748;Totaal ;7;Agglomeratie Leiden en Bollenstreek (CR);2011;8855;856;7792;207
749;Totaal ;7;Agglomeratie 's-Gravenhage (CR);2011;29004;2393;22867;3744
750;Totaal ;7;Delft en Westland (CR);2011;6891;722;5509;660
751;Totaal ;7;Oost-Zuid-Holland (CR);2011;4554;674;3694;186
752;Totaal ;7;Groot-Rijnmond (CR);2011;51176;4063;43890;3223
753;Totaal ;7;Zuidoost-Zuid-Holland (CR);2011;10792;715;8975;1102
754;Totaal ;7;Zeeuwsch-Vlaanderen (CR);2011;1667;335;1325;7
755;Totaal ;7;Overig Zeeland (CR);2011;5939;833;4953;153
756;Totaal ;7;West-Noord-Brabant (CR);2011;11281;1086;9892;303
757;Totaal ;7;Midden-Noord-Brabant (CR);2011;11862;1353;9920;589
758;Totaal ;7;Noordoost-Noord-Brabant (CR);2011;13057;2168;10351;538
759;Totaal ;7;Zuidoost-Noord-Brabant (CR);2011;19586;2136;16943;507
760;Totaal ;7;Noord-Limburg (CR);2011;5842;574;5069;199
761;Totaal ;7;Midden-Limburg (CR);2011;5381;466;4699;216
762;Totaal ;7;Zuid-Limburg (CR);2011;18162;1882;15454;826
763;Totaal ;7;Flevoland (CR);2011;15337;1378;13833;126
764;Totaal ;7;Groningen (GA);2011;7945;710;6796;439
765;Totaal ;7;Leeuwarden (GA);2011;3283;205;2422;656
766;Totaal ;7;Zwolle (GA);2011;4822;500;4034;288
767;Totaal ;7;Enschede (GA);2011;4863;473;4215;175
768;Totaal ;7;Apeldoorn (GA);2011;3683;470;3104;109
