ID;BedrijfstakBranchesSBI2008;NuttigeToepassingEnEindverwerking;Perioden;TotaalBedrijfsafvalstoffen_1;TotaalNietChemischAfval_2;Metaalafval_3;Glasafval_4;PapierKartonafval_5;KunststofRubberafval_6;Houtafval_7;TextielLederafval_8;DierlijkPlantaardigAfval_9;GemengdAfval_10;Slib_11;MineralenSteenachtigAfval_12;OverigNietChemischAfval_13;ChemischAfval_14;TotaalBedrijfsafvalstoffen_15;TotaalNuttigeToepassing_16;InzetAlsBrandstof_17;OverigNuttigeToepassing_18;TotaalEindverwerking_19;Verbranden_20;StortenLozen_21;ScheidenAchteraf_22
126;B Delfstoffenwinning;Totaal eindverwerking;2008;181.0;81.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;74.0;0.0;100.0;181.0;;;;181.0;6.0;102.0;73.0
127;B Delfstoffenwinning;Totaal eindverwerking;2009;115.0;48.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;44.0;0.0;68.0;115.0;;;;115.0;4.0;80.0;31.0
128;B Delfstoffenwinning;Totaal eindverwerking;2010;128.0;34.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;31.0;0.0;94.0;128.0;;;;128.0;2.0;109.0;17.0
129;B Delfstoffenwinning;Totaal eindverwerking;2011;88.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;9.0;0.0;76.0;88.0;;;;88.0;2.0;76.0;10.0
130;B Delfstoffenwinning;Totaal eindverwerking;2012;88.0;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;21.0;0.0;66.0;88.0;;;;88.0;1.0;69.0;18.0
131;B Delfstoffenwinning;Totaal eindverwerking;2013;94.0;24.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;22.0;0.0;70.0;94.0;;;;94.0;1.0;74.0;19.0
132;B Delfstoffenwinning;Totaal eindverwerking;2014;138.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;15.0;0.0;118.0;138.0;;;;138.0;3.0;130.0;6.0
133;B Delfstoffenwinning;Totaal eindverwerking;2015;96.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;13.0;0.0;79.0;96.0;;;;96.0;3.0;89.0;4.0
134;B Delfstoffenwinning;Totaal eindverwerking;2016;81.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;18.0;0.0;62.0;81.0;;;;81.0;1.0;71.0;8.0
135;B Delfstoffenwinning;Totaal eindverwerking;2017;74.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;16.0;0.0;57.0;74.0;;;;74.0;1.0;66.0;7.0
136;B Delfstoffenwinning;Totaal eindverwerking;2018;74.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;0.0;68.0;74.0;;;;74.0;1.0;68.0;6.0
137;B Delfstoffenwinning;Totaal eindverwerking;2019;65.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;60.0;65.0;;;;65.0;1.0;59.0;5.0
138;C Industrie;Totaal bedrijfsafvalstoffen;1994;19245.0;18010.0;689.0;64.0;604.0;170.0;539.0;49.0;7692.0;999.0;658.0;6544.0;0.0;1235.0;19245.0;15400.0;;15400.0;3844.0;681.0;3040.0;123.0
139;C Industrie;Totaal bedrijfsafvalstoffen;1996;18761.0;17532.0;619.0;47.0;652.0;173.0;466.0;44.0;7584.0;953.0;640.0;6354.0;0.0;1229.0;18761.0;15079.0;;15079.0;3682.0;667.0;2857.0;159.0
140;C Industrie;Totaal bedrijfsafvalstoffen;1998;19183.0;17907.0;703.0;50.0;720.0;178.0;532.0;37.0;7447.0;975.0;747.0;6516.0;0.0;1276.0;19183.0;15336.0;;15336.0;3847.0;875.0;2797.0;175.0
141;C Industrie;Totaal bedrijfsafvalstoffen;2000;19039.0;17680.0;797.0;45.0;833.0;198.0;569.0;29.0;7772.0;958.0;749.0;5717.0;13.0;1360.0;19039.0;16281.0;;16281.0;2758.0;1008.0;1389.0;361.0
142;C Industrie;Totaal bedrijfsafvalstoffen;2001;18074.0;16801.0;730.0;41.0;811.0;200.0;562.0;28.0;7744.0;964.0;613.0;5096.0;12.0;1273.0;18074.0;15757.0;;15757.0;2316.0;1192.0;871.0;254.0
143;C Industrie;Totaal bedrijfsafvalstoffen;2002;17595.0;16339.0;738.0;48.0;819.0;188.0;504.0;50.0;7270.0;924.0;841.0;4952.0;5.0;1256.0;17595.0;15030.0;;15030.0;2565.0;1552.0;787.0;226.0
144;C Industrie;Totaal bedrijfsafvalstoffen;2003;16971.0;15694.0;711.0;46.0;807.0;188.0;491.0;49.0;7040.0;910.0;772.0;4675.0;5.0;1277.0;16971.0;14507.0;;14507.0;2454.0;1415.0;829.0;211.0
145;C Industrie;Totaal bedrijfsafvalstoffen;2004;16372.0;15182.0;650.0;34.0;809.0;149.0;476.0;39.0;6571.0;906.0;665.0;4870.0;13.0;1190.0;16372.0;14978.0;871.0;14107.0;1394.0;736.0;408.0;251.0
146;C Industrie;Totaal bedrijfsafvalstoffen;2005;16149.0;14929.0;654.0;35.0;805.0;152.0;485.0;37.0;6429.0;890.0;625.0;4803.0;13.0;1221.0;16149.0;14768.0;791.0;13979.0;1381.0;710.0;418.0;252.0
147;C Industrie;Totaal bedrijfsafvalstoffen;2006;15981.0;14746.0;704.0;41.0;858.0;181.0;482.0;45.0;6536.0;859.0;596.0;4424.0;20.0;1235.0;15981.0;14653.0;862.0;13789.0;1328.0;743.0;443.0;142.0
148;C Industrie;Totaal bedrijfsafvalstoffen;2007;16313.0;15045.0;737.0;42.0;863.0;167.0;504.0;44.0;6599.0;884.0;624.0;4561.0;21.0;1270.0;16313.0;15006.0;849.0;14158.0;1307.0;739.0;422.0;145.0
149;C Industrie;Totaal bedrijfsafvalstoffen;2008;16072.0;14827.0;729.0;34.0;839.0;172.0;477.0;40.0;6444.0;820.0;679.0;4589.0;6.0;1245.0;16072.0;14740.0;937.0;13804.0;1332.0;712.0;472.0;147.0
150;C Industrie;Totaal bedrijfsafvalstoffen;2009;14340.0;13226.0;591.0;30.0;768.0;150.0;403.0;35.0;6458.0;753.0;701.0;3332.0;5.0;1113.0;14340.0;13076.0;878.0;12197.0;1264.0;705.0;435.0;125.0
151;C Industrie;Totaal bedrijfsafvalstoffen;2010;14400.0;13156.0;553.0;47.0;673.0;146.0;407.0;26.0;6405.0;1053.0;661.0;3184.0;2.0;1244.0;14400.0;13108.0;918.0;12190.0;1292.0;626.0;486.0;181.0
152;C Industrie;Totaal bedrijfsafvalstoffen;2011;14630.0;13425.0;584.0;48.0;684.0;148.0;418.0;26.0;6382.0;997.0;745.0;3390.0;2.0;1205.0;14630.0;13437.0;1003.0;12434.0;1193.0;587.0;420.0;186.0
153;C Industrie;Totaal bedrijfsafvalstoffen;2012;14357.0;13206.0;467.0;48.0;589.0;143.0;413.0;31.0;6500.0;1010.0;702.0;3299.0;4.0;1151.0;14357.0;13581.0;1410.0;12170.0;777.0;216.0;413.0;148.0
154;C Industrie;Totaal bedrijfsafvalstoffen;2013;14052.0;12860.0;461.0;48.0;589.0;142.0;393.0;31.0;6639.0;1050.0;724.0;2779.0;4.0;1193.0;14052.0;13335.0;1497.0;11838.0;717.0;214.0;356.0;147.0
155;C Industrie;Totaal bedrijfsafvalstoffen;2014;13811.0;12577.0;463.0;41.0;560.0;144.0;343.0;16.0;6494.0;966.0;704.0;2841.0;5.0;1234.0;13811.0;13141.0;1593.0;11548.0;670.0;193.0;285.0;192.0
156;C Industrie;Totaal bedrijfsafvalstoffen;2015;13858.0;12607.0;477.0;41.0;560.0;147.0;371.0;17.0;6468.0;981.0;685.0;2855.0;5.0;1251.0;13858.0;13261.0;1648.0;11613.0;597.0;164.0;287.0;146.0
157;C Industrie;Totaal bedrijfsafvalstoffen;2016;14125.0;12828.0;475.0;39.0;603.0;157.0;318.0;12.0;6583.0;989.0;743.0;2906.0;2.0;1297.0;14125.0;13478.0;1825.0;11654.0;646.0;204.0;361.0;81.0
158;C Industrie;Totaal bedrijfsafvalstoffen;2017;14654.0;13339.0;523.0;42.0;591.0;158.0;332.0;13.0;6705.0;1042.0;801.0;3129.0;2.0;1315.0;14654.0;13959.0;1869.0;12089.0;695.0;203.0;401.0;91.0
159;C Industrie;Totaal bedrijfsafvalstoffen;2018;14271.0;13017.0;501.0;44.0;545.0;144.0;317.0;27.0;6907.0;957.0;638.0;2927.0;9.0;1253.0;14271.0;13564.0;1775.0;11789.0;707.0;181.0;372.0;154.0
160;C Industrie;Totaal bedrijfsafvalstoffen;2019;13715.0;12494.0;518.0;45.0;556.0;156.0;321.0;22.0;6497.0;1012.0;589.0;2770.0;8.0;1222.0;13715.0;12993.0;1686.0;11307.0;723.0;163.0;355.0;206.0
161;C Industrie;Totaal nuttige toepassing;1994;15400.0;14684.0;673.0;62.0;589.0;139.0;344.0;16.0;7600.0;197.0;466.0;4597.0;0.0;717.0;15400.0;15400.0;;15400.0;;;;
162;C Industrie;Totaal nuttige toepassing;1996;15079.0;14338.0;615.0;45.0;641.0;151.0;319.0;30.0;7475.0;199.0;411.0;4452.0;0.0;741.0;15079.0;15079.0;;15079.0;;;;
163;C Industrie;Totaal nuttige toepassing;1998;15336.0;14521.0;685.0;48.0;697.0;139.0;329.0;23.0;7183.0;248.0;563.0;4607.0;0.0;815.0;15336.0;15336.0;;15336.0;;;;
164;C Industrie;Totaal nuttige toepassing;2000;16281.0;15409.0;780.0;43.0;814.0;163.0;359.0;14.0;7541.0;264.0;472.0;4949.0;10.0;872.0;16281.0;16281.0;;16281.0;;;;
165;C Industrie;Totaal nuttige toepassing;2001;15757.0;14864.0;725.0;41.0;795.0;171.0;356.0;3.0;7468.0;198.0;406.0;4693.0;8.0;893.0;15757.0;15757.0;;15757.0;;;;
166;C Industrie;Totaal nuttige toepassing;2002;15030.0;14176.0;737.0;46.0;804.0;160.0;355.0;21.0;6611.0;205.0;568.0;4665.0;4.0;854.0;15030.0;15030.0;;15030.0;;;;
167;C Industrie;Totaal nuttige toepassing;2003;14507.0;13636.0;708.0;44.0;794.0;160.0;348.0;21.0;6443.0;262.0;538.0;4314.0;4.0;871.0;14507.0;14507.0;;14507.0;;;;
168;C Industrie;Totaal nuttige toepassing;2004;14978.0;13977.0;631.0;30.0;770.0;130.0;447.0;9.0;6462.0;293.0;534.0;4659.0;12.0;1001.0;14978.0;14978.0;871.0;14107.0;;;;
169;C Industrie;Totaal nuttige toepassing;2005;14768.0;13725.0;635.0;31.0;766.0;131.0;454.0;8.0;6320.0;274.0;514.0;4579.0;12.0;1044.0;14768.0;14768.0;791.0;13979.0;;;;
170;C Industrie;Totaal nuttige toepassing;2006;14653.0;13671.0;700.0;34.0;847.0;168.0;456.0;15.0;6374.0;325.0;534.0;4206.0;15.0;980.0;14653.0;14653.0;862.0;13788.0;;;;
171;C Industrie;Totaal nuttige toepassing;2007;15006.0;13971.0;734.0;34.0;853.0;152.0;472.0;15.0;6435.0;330.0;566.0;4363.0;16.0;1034.0;15006.0;15006.0;849.0;14158.0;;;;
172;C Industrie;Totaal nuttige toepassing;2008;14740.0;13774.0;720.0;32.0;825.0;154.0;460.0;37.0;6320.0;311.0;548.0;4362.0;5.0;966.0;14740.0;14740.0;937.0;13804.0;;;;
173;C Industrie;Totaal nuttige toepassing;2009;13076.0;12242.0;584.0;29.0;756.0;136.0;388.0;32.0;6338.0;296.0;551.0;3128.0;5.0;833.0;13076.0;13076.0;878.0;12197.0;;;;
174;C Industrie;Totaal nuttige toepassing;2010;13108.0;12185.0;549.0;47.0;655.0;134.0;382.0;22.0;6313.0;487.0;576.0;3019.0;2.0;923.0;13108.0;13108.0;918.0;12190.0;;;;
175;C Industrie;Totaal nuttige toepassing;2011;13437.0;12485.0;580.0;48.0;665.0;137.0;392.0;23.0;6288.0;418.0;707.0;3226.0;2.0;952.0;13437.0;13437.0;1003.0;12434.0;;;;
176;C Industrie;Totaal nuttige toepassing;2012;13581.0;12677.0;454.0;48.0;580.0;133.0;406.0;13.0;6417.0;836.0;672.0;3115.0;4.0;904.0;13581.0;13581.0;1410.0;12170.0;;;;
177;C Industrie;Totaal nuttige toepassing;2013;13335.0;12384.0;448.0;48.0;579.0;133.0;387.0;13.0;6552.0;874.0;694.0;2653.0;4.0;951.0;13335.0;13335.0;1497.0;11838.0;;;;
178;C Industrie;Totaal nuttige toepassing;2014;13141.0;12085.0;457.0;41.0;557.0;136.0;340.0;7.0;6414.0;797.0;670.0;2661.0;4.0;1056.0;13141.0;13141.0;1593.0;11548.0;;;;
179;C Industrie;Totaal nuttige toepassing;2015;13261.0;12195.0;471.0;41.0;557.0;139.0;368.0;7.0;6386.0;811.0;651.0;2760.0;4.0;1065.0;13261.0;13261.0;1648.0;11613.0;;;;
180;C Industrie;Totaal nuttige toepassing;2016;13478.0;12376.0;464.0;39.0;603.0;157.0;312.0;9.0;6509.0;840.0;705.0;2737.0;2.0;1102.0;13478.0;13478.0;1825.0;11654.0;;;;
181;C Industrie;Totaal nuttige toepassing;2017;13959.0;12840.0;511.0;42.0;591.0;157.0;326.0;9.0;6630.0;883.0;763.0;2926.0;2.0;1119.0;13959.0;13959.0;1869.0;12089.0;;;;
182;C Industrie;Totaal nuttige toepassing;2018;13564.0;12509.0;493.0;44.0;544.0;137.0;306.0;16.0;6848.0;733.0;603.0;2777.0;6.0;1054.0;13564.0;13564.0;1775.0;11789.0;;;;
183;C Industrie;Totaal nuttige toepassing;2019;12993.0;11956.0;508.0;45.0;555.0;150.0;309.0;16.0;6433.0;761.0;557.0;2618.0;4.0;1037.0;12993.0;12993.0;1686.0;11307.0;;;;
184;C Industrie;Totaal eindverwerking;1994;3844.0;3326.0;16.0;2.0;15.0;31.0;196.0;33.0;92.0;802.0;192.0;1946.0;0.0;518.0;3844.0;;;;3844.0;681.0;3040.0;123.0
185;C Industrie;Totaal eindverwerking;1996;3682.0;3194.0;4.0;2.0;11.0;22.0;147.0;14.0;109.0;753.0;228.0;1902.0;0.0;488.0;3682.0;;;;3682.0;667.0;2857.0;159.0
186;C Industrie;Totaal eindverwerking;1998;3847.0;3386.0;18.0;2.0;23.0;39.0;203.0;14.0;264.0;728.0;185.0;1910.0;0.0;461.0;3847.0;;;;3847.0;875.0;2797.0;175.0
187;C Industrie;Totaal eindverwerking;2000;2758.0;2271.0;17.0;2.0;20.0;35.0;210.0;15.0;231.0;695.0;277.0;768.0;3.0;487.0;2758.0;;;;2758.0;1008.0;1389.0;361.0
188;C Industrie;Totaal eindverwerking;2001;2316.0;1936.0;4.0;0.0;16.0;29.0;206.0;25.0;276.0;766.0;207.0;403.0;4.0;380.0;2316.0;;;;2316.0;1192.0;871.0;254.0
189;C Industrie;Totaal eindverwerking;2002;2565.0;2163.0;1.0;2.0;15.0;28.0;149.0;29.0;659.0;719.0;273.0;287.0;1.0;402.0;2565.0;;;;2565.0;1552.0;787.0;226.0
190;C Industrie;Totaal eindverwerking;2003;2454.0;2048.0;3.0;2.0;13.0;28.0;143.0;28.0;587.0;648.0;234.0;361.0;1.0;406.0;2454.0;;;;2454.0;1415.0;829.0;211.0
191;C Industrie;Totaal eindverwerking;2004;1394.0;1205.0;19.0;4.0;39.0;19.0;29.0;30.0;109.0;613.0;131.0;211.0;1.0;189.0;1394.0;;;;1394.0;736.0;408.0;251.0
192;C Industrie;Totaal eindverwerking;2005;1381.0;1204.0;19.0;4.0;39.0;21.0;31.0;29.0;109.0;616.0;111.0;224.0;1.0;177.0;1381.0;;;;1381.0;710.0;418.0;252.0
193;C Industrie;Totaal eindverwerking;2006;1328.0;1075.0;4.0;7.0;11.0;13.0;26.0;30.0;162.0;534.0;62.0;218.0;5.0;255.0;1328.0;;;;1328.0;743.0;443.0;142.0
194;C Industrie;Totaal eindverwerking;2007;1307.0;1074.0;3.0;8.0;10.0;15.0;32.0;29.0;164.0;554.0;58.0;198.0;5.0;236.0;1307.0;;;;1307.0;739.0;422.0;145.0
195;C Industrie;Totaal eindverwerking;2008;1332.0;1053.0;9.0;2.0;14.0;18.0;17.0;3.0;124.0;508.0;131.0;227.0;1.0;279.0;1332.0;;;;1332.0;712.0;472.0;147.0
196;C Industrie;Totaal eindverwerking;2009;1264.0;984.0;7.0;1.0;12.0;14.0;15.0;3.0;120.0;457.0;150.0;204.0;0.0;280.0;1264.0;;;;1264.0;705.0;435.0;125.0
197;C Industrie;Totaal eindverwerking;2010;1292.0;970.0;4.0;0.0;18.0;11.0;25.0;4.0;92.0;565.0;85.0;165.0;1.0;322.0;1292.0;;;;1292.0;626.0;486.0;181.0
198;C Industrie;Totaal eindverwerking;2011;1193.0;940.0;5.0;0.0;18.0;12.0;26.0;4.0;94.0;579.0;38.0;164.0;1.0;253.0;1193.0;;;;1193.0;587.0;420.0;186.0
199;C Industrie;Totaal eindverwerking;2012;777.0;530.0;13.0;0.0;10.0;9.0;7.0;18.0;84.0;174.0;30.0;185.0;0.0;247.0;777.0;;;;777.0;216.0;413.0;148.0
200;C Industrie;Totaal eindverwerking;2013;717.0;475.0;13.0;0.0;10.0;9.0;6.0;18.0;87.0;176.0;30.0;126.0;0.0;242.0;717.0;;;;717.0;214.0;356.0;147.0
201;C Industrie;Totaal eindverwerking;2014;670.0;492.0;6.0;0.0;3.0;7.0;2.0;9.0;80.0;169.0;34.0;180.0;1.0;178.0;670.0;;;;670.0;193.0;285.0;192.0
202;C Industrie;Totaal eindverwerking;2015;597.0;412.0;6.0;0.0;3.0;8.0;2.0;9.0;82.0;170.0;34.0;95.0;1.0;185.0;597.0;;;;597.0;164.0;287.0;146.0
203;C Industrie;Totaal eindverwerking;2016;646.0;452.0;11.0;0.0;0.0;0.0;6.0;4.0;74.0;149.0;38.0;169.0;0.0;195.0;646.0;;;;646.0;204.0;361.0;81.0
204;C Industrie;Totaal eindverwerking;2017;695.0;499.0;12.0;0.0;0.0;0.0;6.0;4.0;75.0;159.0;39.0;204.0;0.0;196.0;695.0;;;;695.0;203.0;401.0;91.0
205;C Industrie;Totaal eindverwerking;2018;707.0;508.0;8.0;0.0;1.0;6.0;11.0;11.0;58.0;224.0;35.0;150.0;4.0;199.0;707.0;;;;707.0;181.0;372.0;154.0
206;C Industrie;Totaal eindverwerking;2019;723.0;538.0;11.0;0.0;1.0;5.0;12.0;6.0;64.0;251.0;33.0;152.0;4.0;185.0;723.0;;;;723.0;163.0;355.0;206.0
207;10-12 Voedings-, genotmiddelenindustrie;Totaal bedrijfsafvalstoffen;1994;10263.0;10154.0;27.0;45.0;77.0;12.0;6.0;1.0;7612.0;361.0;528.0;1483.0;0.0;109.0;10263.0;9760.0;;9760.0;502.0;53.0;436.0;14.0
208;10-12 Voedings-, genotmiddelenindustrie;Totaal bedrijfsafvalstoffen;1996;9847.0;9772.0;41.0;25.0;99.0;13.0;5.0;1.0;7432.0;353.0;504.0;1299.0;0.0;75.0;9847.0;9299.0;;9299.0;548.0;94.0;441.0;13.0
209;10-12 Voedings-, genotmiddelenindustrie;Totaal bedrijfsafvalstoffen;1998;9871.0;9795.0;20.0;30.0;73.0;18.0;17.0;1.0;7331.0;362.0;609.0;1334.0;0.0;76.0;9871.0;9210.0;;9210.0;660.0;203.0;444.0;14.0
210;10-12 Voedings-, genotmiddelenindustrie;Totaal bedrijfsafvalstoffen;2000;10278.0;10161.0;20.0;22.0;80.0;17.0;8.0;1.0;7662.0;279.0;619.0;1452.0;0.0;117.0;10278.0;9582.0;;9582.0;696.0;256.0;293.0;147.0
211;10-12 Voedings-, genotmiddelenindustrie;Totaal bedrijfsafvalstoffen;2001;10132.0;10117.0;20.0;22.0;87.0;16.0;7.0;1.0;7645.0;283.0;485.0;1551.0;0.0;15.0;10132.0;9360.0;;9360.0;772.0;359.0;315.0;98.0
212;10-12 Voedings-, genotmiddelenindustrie;Totaal bedrijfsafvalstoffen;2002;9705.0;9519.0;23.0;22.0;78.0;13.0;11.0;0.0;7187.0;267.0;675.0;1243.0;0.0;186.0;9705.0;8460.0;;8460.0;1245.0;878.0;251.0;116.0
213;10-12 Voedings-, genotmiddelenindustrie;Totaal bedrijfsafvalstoffen;2003;9125.0;8970.0;23.0;21.0;75.0;13.0;11.0;0.0;6950.0;263.0;594.0;1020.0;0.0;155.0;9125.0;7942.0;;7942.0;1173.0;780.0;291.0;102.0
214;10-12 Voedings-, genotmiddelenindustrie;Totaal bedrijfsafvalstoffen;2004;8440.0;8311.0;13.0;22.0;82.0;15.0;16.0;0.0;6419.0;303.0;488.0;948.0;4.0;127.0;8440.0;8008.0;491.0;7516.0;432.0;209.0;135.0;87.0
215;10-12 Voedings-, genotmiddelenindustrie;Totaal bedrijfsafvalstoffen;2005;8070.0;7945.0;14.0;24.0;82.0;15.0;16.0;0.0;6274.0;283.0;470.0;763.0;4.0;125.0;8070.0;7654.0;373.0;7283.0;416.0;188.0;139.0;87.0
216;10-12 Voedings-, genotmiddelenindustrie;Totaal bedrijfsafvalstoffen;2006;8078.0;8011.0;24.0;21.0;87.0;19.0;9.0;0.0;6442.0;233.0;474.0;700.0;0.0;65.0;8078.0;7711.0;399.0;7313.0;367.0;174.0;147.0;43.0
217;10-12 Voedings-, genotmiddelenindustrie;Totaal bedrijfsafvalstoffen;2007;8205.0;8125.0;25.0;21.0;90.0;19.0;10.0;0.0;6500.0;240.0;512.0;708.0;0.0;79.0;8205.0;7839.0;373.0;7465.0;366.0;179.0;142.0;45.0
218;10-12 Voedings-, genotmiddelenindustrie;Totaal bedrijfsafvalstoffen;2008;8144.0;8046.0;26.0;20.0;117.0;21.0;16.0;0.0;6336.0;233.0;593.0;681.0;2.0;98.0;8144.0;7738.0;455.0;7283.0;406.0;261.0;124.0;20.0
219;10-12 Voedings-, genotmiddelenindustrie;Totaal bedrijfsafvalstoffen;2009;8157.0;8113.0;25.0;19.0;115.0;21.0;16.0;0.0;6353.0;225.0;623.0;716.0;2.0;43.0;8157.0;7737.0;468.0;7268.0;420.0;278.0;122.0;20.0
220;10-12 Voedings-, genotmiddelenindustrie;Totaal bedrijfsafvalstoffen;2010;8217.0;8069.0;21.0;21.0;93.0;22.0;10.0;0.0;6282.0;330.0;582.0;708.0;0.0;147.0;8217.0;7801.0;510.0;7292.0;416.0;170.0;146.0;98.0
221;10-12 Voedings-, genotmiddelenindustrie;Totaal bedrijfsafvalstoffen;2011;8130.0;8012.0;22.0;21.0;96.0;22.0;14.0;0.0;6254.0;251.0;661.0;673.0;0.0;117.0;8130.0;7763.0;564.0;7199.0;368.0;127.0;140.0;100.0
222;10-12 Voedings-, genotmiddelenindustrie;Totaal bedrijfsafvalstoffen;2012;8242.0;8177.0;26.0;20.0;89.0;21.0;27.0;0.0;6318.0;296.0;618.0;760.0;1.0;65.0;8242.0;8037.0;602.0;7435.0;205.0;43.0;119.0;43.0
223;10-12 Voedings-, genotmiddelenindustrie;Totaal bedrijfsafvalstoffen;2013;8394.0;8325.0;27.0;21.0;93.0;22.0;28.0;0.0;6467.0;334.0;642.0;690.0;1.0;70.0;8394.0;8237.0;667.0;7570.0;157.0;45.0;67.0;45.0
224;10-12 Voedings-, genotmiddelenindustrie;Totaal bedrijfsafvalstoffen;2014;8208.0;8101.0;30.0;24.0;85.0;24.0;7.0;0.0;6366.0;283.0;628.0;654.0;0.0;106.0;8208.0;8050.0;755.0;7295.0;158.0;41.0;71.0;46.0
225;10-12 Voedings-, genotmiddelenindustrie;Totaal bedrijfsafvalstoffen;2015;8275.0;8169.0;30.0;25.0;83.0;24.0;8.0;0.0;6336.0;289.0;609.0;765.0;0.0;107.0;8275.0;8116.0;764.0;7352.0;159.0;42.0;71.0;46.0
226;10-12 Voedings-, genotmiddelenindustrie;Totaal bedrijfsafvalstoffen;2016;8478.0;8355.0;22.0;26.0;104.0;27.0;9.0;0.0;6467.0;309.0;678.0;712.0;0.0;123.0;8478.0;8327.0;997.0;7329.0;151.0;64.0;64.0;23.0
227;10-12 Voedings-, genotmiddelenindustrie;Totaal bedrijfsafvalstoffen;2017;8728.0;8594.0;25.0;28.0;94.0;26.0;9.0;0.0;6585.0;326.0;673.0;828.0;0.0;134.0;8728.0;8547.0;997.0;7550.0;181.0;64.0;94.0;24.0
228;10-12 Voedings-, genotmiddelenindustrie;Totaal bedrijfsafvalstoffen;2018;8762.0;8595.0;22.0;27.0;71.0;22.0;6.0;4.0;6764.0;283.0;583.0;812.0;1.0;167.0;8762.0;8602.0;1015.0;7587.0;159.0;56.0;69.0;34.0
229;10-12 Voedings-, genotmiddelenindustrie;Totaal bedrijfsafvalstoffen;2019;8352.0;8185.0;21.0;27.0;72.0;34.0;6.0;3.0;6361.0;315.0;537.0;808.0;1.0;167.0;8352.0;8148.0;953.0;7194.0;204.0;55.0;70.0;80.0
230;10-12 Voedings-, genotmiddelenindustrie;Totaal nuttige toepassing;1994;9760.0;9659.0;27.0;45.0;77.0;12.0;6.0;1.0;7531.0;179.0;439.0;1341.0;0.0;101.0;9760.0;9760.0;;9760.0;;;;
231;10-12 Voedings-, genotmiddelenindustrie;Totaal nuttige toepassing;1996;9299.0;9246.0;41.0;25.0;98.0;12.0;5.0;1.0;7331.0;183.0;351.0;1199.0;0.0;53.0;9299.0;9299.0;;9299.0;;;;
232;10-12 Voedings-, genotmiddelenindustrie;Totaal nuttige toepassing;1998;9210.0;9142.0;19.0;30.0;73.0;17.0;9.0;1.0;7082.0;214.0;496.0;1202.0;0.0;68.0;9210.0;9210.0;;9210.0;;;;
233;10-12 Voedings-, genotmiddelenindustrie;Totaal nuttige toepassing;2000;9582.0;9497.0;20.0;22.0;80.0;11.0;8.0;1.0;7443.0;127.0;425.0;1359.0;0.0;85.0;9582.0;9582.0;;9582.0;;;;
234;10-12 Voedings-, genotmiddelenindustrie;Totaal nuttige toepassing;2001;9360.0;9348.0;20.0;22.0;86.0;11.0;7.0;1.0;7375.0;123.0;361.0;1342.0;0.0;12.0;9360.0;9360.0;;9360.0;;;;
235;10-12 Voedings-, genotmiddelenindustrie;Totaal nuttige toepassing;2002;8460.0;8426.0;23.0;21.0;75.0;13.0;11.0;0.0;6529.0;123.0;477.0;1154.0;0.0;34.0;8460.0;8460.0;;8460.0;;;;
236;10-12 Voedings-, genotmiddelenindustrie;Totaal nuttige toepassing;2003;7942.0;7908.0;23.0;20.0;74.0;13.0;11.0;0.0;6354.0;120.0;423.0;870.0;0.0;34.0;7942.0;7942.0;;7942.0;;;;
237;10-12 Voedings-, genotmiddelenindustrie;Totaal nuttige toepassing;2004;8008.0;7882.0;13.0;22.0;80.0;14.0;14.0;0.0;6356.0;133.0;364.0;881.0;4.0;125.0;8008.0;8008.0;491.0;7516.0;;;;
238;10-12 Voedings-, genotmiddelenindustrie;Totaal nuttige toepassing;2005;7654.0;7531.0;14.0;24.0;80.0;14.0;15.0;0.0;6209.0;113.0;363.0;695.0;4.0;123.0;7654.0;7654.0;373.0;7283.0;;;;
239;10-12 Voedings-, genotmiddelenindustrie;Totaal nuttige toepassing;2006;7711.0;7648.0;24.0;21.0;87.0;19.0;9.0;0.0;6331.0;104.0;422.0;627.0;0.0;63.0;7711.0;7711.0;399.0;7313.0;;;;
240;10-12 Voedings-, genotmiddelenindustrie;Totaal nuttige toepassing;2007;7839.0;7762.0;25.0;21.0;89.0;19.0;9.0;0.0;6389.0;105.0;460.0;640.0;0.0;77.0;7839.0;7839.0;373.0;7465.0;;;;
241;10-12 Voedings-, genotmiddelenindustrie;Totaal nuttige toepassing;2008;7738.0;7640.0;26.0;20.0;117.0;21.0;16.0;0.0;6262.0;96.0;481.0;598.0;2.0;98.0;7738.0;7738.0;455.0;7283.0;;;;
