ID;Leeftijd;PrognoseInterval;RegioIndeling2015;Perioden;TotaleBevolking_1
465;Totaal;Prognose;Noord-Drenthe (CR);2026;190.5
466;Totaal;Prognose;Noord-Drenthe (CR);2027;190.7
467;Totaal;Prognose;Noord-Drenthe (CR);2028;190.9
468;Totaal;Prognose;Noord-Drenthe (CR);2029;191.3
469;Totaal;Prognose;Noord-Drenthe (CR);2030;191.7
470;Totaal;Prognose;Noord-Drenthe (CR);2031;192.2
471;Totaal;Prognose;Noord-Drenthe (CR);2032;192.7
472;Totaal;Prognose;Noord-Drenthe (CR);2033;193.1
473;Totaal;Prognose;Noord-Drenthe (CR);2034;193.6
474;Totaal;Prognose;Noord-Drenthe (CR);2035;194.1
475;Totaal;Prognose;Noord-Drenthe (CR);2036;194.4
476;Totaal;Prognose;Noord-Drenthe (CR);2037;194.9
477;Totaal;Prognose;Noord-Drenthe (CR);2038;195.3
478;Totaal;Prognose;Noord-Drenthe (CR);2039;195.7
479;Totaal;Prognose;Noord-Drenthe (CR);2040;195.9
480;Totaal;Prognose;Zuidoost-Drenthe (CR);2017;168.6
481;Totaal;Prognose;Zuidoost-Drenthe (CR);2018;168.2
482;Totaal;Prognose;Zuidoost-Drenthe (CR);2019;167.6
483;Totaal;Prognose;Zuidoost-Drenthe (CR);2020;167.1
484;Totaal;Prognose;Zuidoost-Drenthe (CR);2021;166.5
485;Totaal;Prognose;Zuidoost-Drenthe (CR);2022;165.7
486;Totaal;Prognose;Zuidoost-Drenthe (CR);2023;164.9
487;Totaal;Prognose;Zuidoost-Drenthe (CR);2024;164.0
488;Totaal;Prognose;Zuidoost-Drenthe (CR);2025;163.2
489;Totaal;Prognose;Zuidoost-Drenthe (CR);2026;162.4
490;Totaal;Prognose;Zuidoost-Drenthe (CR);2027;161.6
491;Totaal;Prognose;Zuidoost-Drenthe (CR);2028;160.8
492;Totaal;Prognose;Zuidoost-Drenthe (CR);2029;160.0
493;Totaal;Prognose;Zuidoost-Drenthe (CR);2030;159.1
494;Totaal;Prognose;Zuidoost-Drenthe (CR);2031;158.3
495;Totaal;Prognose;Zuidoost-Drenthe (CR);2032;157.3
496;Totaal;Prognose;Zuidoost-Drenthe (CR);2033;156.5
497;Totaal;Prognose;Zuidoost-Drenthe (CR);2034;155.7
498;Totaal;Prognose;Zuidoost-Drenthe (CR);2035;154.8
499;Totaal;Prognose;Zuidoost-Drenthe (CR);2036;153.8
500;Totaal;Prognose;Zuidoost-Drenthe (CR);2037;152.8
501;Totaal;Prognose;Zuidoost-Drenthe (CR);2038;151.8
502;Totaal;Prognose;Zuidoost-Drenthe (CR);2039;150.9
503;Totaal;Prognose;Zuidoost-Drenthe (CR);2040;149.8
504;Totaal;Prognose;Zuidwest-Drenthe (CR);2017;131.6
505;Totaal;Prognose;Zuidwest-Drenthe (CR);2018;132.0
506;Totaal;Prognose;Zuidwest-Drenthe (CR);2019;131.9
507;Totaal;Prognose;Zuidwest-Drenthe (CR);2020;131.9
508;Totaal;Prognose;Zuidwest-Drenthe (CR);2021;132.0
509;Totaal;Prognose;Zuidwest-Drenthe (CR);2022;132.0
510;Totaal;Prognose;Zuidwest-Drenthe (CR);2023;132.1
511;Totaal;Prognose;Zuidwest-Drenthe (CR);2024;132.1
512;Totaal;Prognose;Zuidwest-Drenthe (CR);2025;132.0
513;Totaal;Prognose;Zuidwest-Drenthe (CR);2026;132.0
514;Totaal;Prognose;Zuidwest-Drenthe (CR);2027;132.0
515;Totaal;Prognose;Zuidwest-Drenthe (CR);2028;132.1
516;Totaal;Prognose;Zuidwest-Drenthe (CR);2029;132.2
517;Totaal;Prognose;Zuidwest-Drenthe (CR);2030;132.3
518;Totaal;Prognose;Zuidwest-Drenthe (CR);2031;132.4
519;Totaal;Prognose;Zuidwest-Drenthe (CR);2032;132.5
520;Totaal;Prognose;Zuidwest-Drenthe (CR);2033;132.6
521;Totaal;Prognose;Zuidwest-Drenthe (CR);2034;132.7
522;Totaal;Prognose;Zuidwest-Drenthe (CR);2035;132.8
523;Totaal;Prognose;Zuidwest-Drenthe (CR);2036;132.9
524;Totaal;Prognose;Zuidwest-Drenthe (CR);2037;132.9
525;Totaal;Prognose;Zuidwest-Drenthe (CR);2038;132.9
526;Totaal;Prognose;Zuidwest-Drenthe (CR);2039;132.7
527;Totaal;Prognose;Zuidwest-Drenthe (CR);2040;132.6
528;Totaal;Prognose;Noord-Overijssel (CR);2017;365.8
529;Totaal;Prognose;Noord-Overijssel (CR);2018;367.9
530;Totaal;Prognose;Noord-Overijssel (CR);2019;369.5
531;Totaal;Prognose;Noord-Overijssel (CR);2020;370.8
532;Totaal;Prognose;Noord-Overijssel (CR);2021;372.2
533;Totaal;Prognose;Noord-Overijssel (CR);2022;373.6
534;Totaal;Prognose;Noord-Overijssel (CR);2023;374.9
535;Totaal;Prognose;Noord-Overijssel (CR);2024;376.2
536;Totaal;Prognose;Noord-Overijssel (CR);2025;377.4
537;Totaal;Prognose;Noord-Overijssel (CR);2026;378.6
538;Totaal;Prognose;Noord-Overijssel (CR);2027;379.9
539;Totaal;Prognose;Noord-Overijssel (CR);2028;381.0
540;Totaal;Prognose;Noord-Overijssel (CR);2029;382.1
541;Totaal;Prognose;Noord-Overijssel (CR);2030;383.1
542;Totaal;Prognose;Noord-Overijssel (CR);2031;384.1
543;Totaal;Prognose;Noord-Overijssel (CR);2032;384.9
544;Totaal;Prognose;Noord-Overijssel (CR);2033;385.7
545;Totaal;Prognose;Noord-Overijssel (CR);2034;386.6
546;Totaal;Prognose;Noord-Overijssel (CR);2035;387.2
547;Totaal;Prognose;Noord-Overijssel (CR);2036;387.8
548;Totaal;Prognose;Noord-Overijssel (CR);2037;388.4
549;Totaal;Prognose;Noord-Overijssel (CR);2038;388.9
550;Totaal;Prognose;Noord-Overijssel (CR);2039;389.1
551;Totaal;Prognose;Noord-Overijssel (CR);2040;389.4
552;Totaal;Prognose;Zuidwest-Overijssel (CR);2017;154.2
553;Totaal;Prognose;Zuidwest-Overijssel (CR);2018;154.7
554;Totaal;Prognose;Zuidwest-Overijssel (CR);2019;154.9
555;Totaal;Prognose;Zuidwest-Overijssel (CR);2020;155.3
556;Totaal;Prognose;Zuidwest-Overijssel (CR);2021;155.6
557;Totaal;Prognose;Zuidwest-Overijssel (CR);2022;155.8
558;Totaal;Prognose;Zuidwest-Overijssel (CR);2023;155.9
559;Totaal;Prognose;Zuidwest-Overijssel (CR);2024;156.0
560;Totaal;Prognose;Zuidwest-Overijssel (CR);2025;156.1
561;Totaal;Prognose;Zuidwest-Overijssel (CR);2026;156.2
562;Totaal;Prognose;Zuidwest-Overijssel (CR);2027;156.4
563;Totaal;Prognose;Zuidwest-Overijssel (CR);2028;156.6
564;Totaal;Prognose;Zuidwest-Overijssel (CR);2029;156.7
565;Totaal;Prognose;Zuidwest-Overijssel (CR);2030;156.8
566;Totaal;Prognose;Zuidwest-Overijssel (CR);2031;156.9
567;Totaal;Prognose;Zuidwest-Overijssel (CR);2032;157.1
568;Totaal;Prognose;Zuidwest-Overijssel (CR);2033;157.2
569;Totaal;Prognose;Zuidwest-Overijssel (CR);2034;157.2
570;Totaal;Prognose;Zuidwest-Overijssel (CR);2035;157.2
571;Totaal;Prognose;Zuidwest-Overijssel (CR);2036;157.1
572;Totaal;Prognose;Zuidwest-Overijssel (CR);2037;157.0
573;Totaal;Prognose;Zuidwest-Overijssel (CR);2038;156.9
574;Totaal;Prognose;Zuidwest-Overijssel (CR);2039;156.7
575;Totaal;Prognose;Zuidwest-Overijssel (CR);2040;156.5
576;Totaal;Prognose;Twente (CR);2017;627.9
577;Totaal;Prognose;Twente (CR);2018;629.0
578;Totaal;Prognose;Twente (CR);2019;629.4
579;Totaal;Prognose;Twente (CR);2020;629.4
580;Totaal;Prognose;Twente (CR);2021;629.5
581;Totaal;Prognose;Twente (CR);2022;629.5
582;Totaal;Prognose;Twente (CR);2023;629.4
583;Totaal;Prognose;Twente (CR);2024;629.2
584;Totaal;Prognose;Twente (CR);2025;629.0
585;Totaal;Prognose;Twente (CR);2026;628.7
586;Totaal;Prognose;Twente (CR);2027;628.4
587;Totaal;Prognose;Twente (CR);2028;628.0
588;Totaal;Prognose;Twente (CR);2029;627.5
589;Totaal;Prognose;Twente (CR);2030;627.2
590;Totaal;Prognose;Twente (CR);2031;626.8
591;Totaal;Prognose;Twente (CR);2032;626.3
592;Totaal;Prognose;Twente (CR);2033;625.8
593;Totaal;Prognose;Twente (CR);2034;625.3
594;Totaal;Prognose;Twente (CR);2035;624.7
595;Totaal;Prognose;Twente (CR);2036;624.0
596;Totaal;Prognose;Twente (CR);2037;623.1
597;Totaal;Prognose;Twente (CR);2038;622.1
598;Totaal;Prognose;Twente (CR);2039;621.1
599;Totaal;Prognose;Twente (CR);2040;620.0
600;Totaal;Prognose;Veluwe (CR);2017;674.3
601;Totaal;Prognose;Veluwe (CR);2018;677.6
602;Totaal;Prognose;Veluwe (CR);2019;679.7
603;Totaal;Prognose;Veluwe (CR);2020;681.7
604;Totaal;Prognose;Veluwe (CR);2021;684.0
605;Totaal;Prognose;Veluwe (CR);2022;686.6
606;Totaal;Prognose;Veluwe (CR);2023;689.1
607;Totaal;Prognose;Veluwe (CR);2024;691.3
608;Totaal;Prognose;Veluwe (CR);2025;693.6
609;Totaal;Prognose;Veluwe (CR);2026;696.0
610;Totaal;Prognose;Veluwe (CR);2027;698.1
611;Totaal;Prognose;Veluwe (CR);2028;700.1
612;Totaal;Prognose;Veluwe (CR);2029;702.3
613;Totaal;Prognose;Veluwe (CR);2030;704.4
614;Totaal;Prognose;Veluwe (CR);2031;706.5
615;Totaal;Prognose;Veluwe (CR);2032;708.7
616;Totaal;Prognose;Veluwe (CR);2033;710.8
617;Totaal;Prognose;Veluwe (CR);2034;713.0
618;Totaal;Prognose;Veluwe (CR);2035;714.9
619;Totaal;Prognose;Veluwe (CR);2036;716.6
620;Totaal;Prognose;Veluwe (CR);2037;718.1
621;Totaal;Prognose;Veluwe (CR);2038;719.4
622;Totaal;Prognose;Veluwe (CR);2039;720.6
623;Totaal;Prognose;Veluwe (CR);2040;721.4
624;Totaal;Prognose;Achterhoek (CR);2017;398.0
625;Totaal;Prognose;Achterhoek (CR);2018;397.4
626;Totaal;Prognose;Achterhoek (CR);2019;396.5
627;Totaal;Prognose;Achterhoek (CR);2020;395.3
628;Totaal;Prognose;Achterhoek (CR);2021;393.9
629;Totaal;Prognose;Achterhoek (CR);2022;392.4
630;Totaal;Prognose;Achterhoek (CR);2023;390.5
631;Totaal;Prognose;Achterhoek (CR);2024;388.8
632;Totaal;Prognose;Achterhoek (CR);2025;387.1
633;Totaal;Prognose;Achterhoek (CR);2026;385.4
634;Totaal;Prognose;Achterhoek (CR);2027;383.7
635;Totaal;Prognose;Achterhoek (CR);2028;381.8
636;Totaal;Prognose;Achterhoek (CR);2029;380.1
637;Totaal;Prognose;Achterhoek (CR);2030;378.3
638;Totaal;Prognose;Achterhoek (CR);2031;376.6
639;Totaal;Prognose;Achterhoek (CR);2032;374.9
640;Totaal;Prognose;Achterhoek (CR);2033;373.2
641;Totaal;Prognose;Achterhoek (CR);2034;371.4
642;Totaal;Prognose;Achterhoek (CR);2035;369.8
643;Totaal;Prognose;Achterhoek (CR);2036;367.9
644;Totaal;Prognose;Achterhoek (CR);2037;366.0
645;Totaal;Prognose;Achterhoek (CR);2038;364.2
646;Totaal;Prognose;Achterhoek (CR);2039;362.6
647;Totaal;Prognose;Achterhoek (CR);2040;360.6
648;Totaal;Prognose;Arnhem/Nijmegen (CR);2017;729.9
649;Totaal;Prognose;Arnhem/Nijmegen (CR);2018;733.6
650;Totaal;Prognose;Arnhem/Nijmegen (CR);2019;735.9
651;Totaal;Prognose;Arnhem/Nijmegen (CR);2020;737.6
652;Totaal;Prognose;Arnhem/Nijmegen (CR);2021;740.1
653;Totaal;Prognose;Arnhem/Nijmegen (CR);2022;742.8
654;Totaal;Prognose;Arnhem/Nijmegen (CR);2023;745.3
655;Totaal;Prognose;Arnhem/Nijmegen (CR);2024;747.8
656;Totaal;Prognose;Arnhem/Nijmegen (CR);2025;750.3
657;Totaal;Prognose;Arnhem/Nijmegen (CR);2026;752.7
658;Totaal;Prognose;Arnhem/Nijmegen (CR);2027;754.9
659;Totaal;Prognose;Arnhem/Nijmegen (CR);2028;757.3
660;Totaal;Prognose;Arnhem/Nijmegen (CR);2029;759.7
661;Totaal;Prognose;Arnhem/Nijmegen (CR);2030;762.0
662;Totaal;Prognose;Arnhem/Nijmegen (CR);2031;764.2
663;Totaal;Prognose;Arnhem/Nijmegen (CR);2032;766.5
664;Totaal;Prognose;Arnhem/Nijmegen (CR);2033;768.7
665;Totaal;Prognose;Arnhem/Nijmegen (CR);2034;770.7
666;Totaal;Prognose;Arnhem/Nijmegen (CR);2035;772.8
667;Totaal;Prognose;Arnhem/Nijmegen (CR);2036;774.7
668;Totaal;Prognose;Arnhem/Nijmegen (CR);2037;776.8
669;Totaal;Prognose;Arnhem/Nijmegen (CR);2038;778.8
670;Totaal;Prognose;Arnhem/Nijmegen (CR);2039;780.5
671;Totaal;Prognose;Arnhem/Nijmegen (CR);2040;781.8
672;Totaal;Prognose;Zuidwest-Gelderland (CR);2017;238.2
673;Totaal;Prognose;Zuidwest-Gelderland (CR);2018;238.6
674;Totaal;Prognose;Zuidwest-Gelderland (CR);2019;239.0
675;Totaal;Prognose;Zuidwest-Gelderland (CR);2020;239.5
676;Totaal;Prognose;Zuidwest-Gelderland (CR);2021;239.9
677;Totaal;Prognose;Zuidwest-Gelderland (CR);2022;240.1
678;Totaal;Prognose;Zuidwest-Gelderland (CR);2023;240.3
679;Totaal;Prognose;Zuidwest-Gelderland (CR);2024;240.3
680;Totaal;Prognose;Zuidwest-Gelderland (CR);2025;240.3
681;Totaal;Prognose;Zuidwest-Gelderland (CR);2026;240.2
682;Totaal;Prognose;Zuidwest-Gelderland (CR);2027;240.0
683;Totaal;Prognose;Zuidwest-Gelderland (CR);2028;240.0
684;Totaal;Prognose;Zuidwest-Gelderland (CR);2029;239.9
685;Totaal;Prognose;Zuidwest-Gelderland (CR);2030;239.8
686;Totaal;Prognose;Zuidwest-Gelderland (CR);2031;239.6
687;Totaal;Prognose;Zuidwest-Gelderland (CR);2032;239.4
688;Totaal;Prognose;Zuidwest-Gelderland (CR);2033;239.1
689;Totaal;Prognose;Zuidwest-Gelderland (CR);2034;238.8
690;Totaal;Prognose;Zuidwest-Gelderland (CR);2035;238.5
691;Totaal;Prognose;Zuidwest-Gelderland (CR);2036;238.2
692;Totaal;Prognose;Zuidwest-Gelderland (CR);2037;237.8
693;Totaal;Prognose;Zuidwest-Gelderland (CR);2038;237.6
694;Totaal;Prognose;Zuidwest-Gelderland (CR);2039;237.4
695;Totaal;Prognose;Zuidwest-Gelderland (CR);2040;236.9
696;Totaal;Prognose;Utrecht (CR);2017;1284.4
697;Totaal;Prognose;Utrecht (CR);2018;1295.9
698;Totaal;Prognose;Utrecht (CR);2019;1305.9
699;Totaal;Prognose;Utrecht (CR);2020;1314.6
700;Totaal;Prognose;Utrecht (CR);2021;1322.9
701;Totaal;Prognose;Utrecht (CR);2022;1330.3
702;Totaal;Prognose;Utrecht (CR);2023;1337.4
703;Totaal;Prognose;Utrecht (CR);2024;1344.8
704;Totaal;Prognose;Utrecht (CR);2025;1352.2
705;Totaal;Prognose;Utrecht (CR);2026;1359.2
706;Totaal;Prognose;Utrecht (CR);2027;1366.6
707;Totaal;Prognose;Utrecht (CR);2028;1373.9
708;Totaal;Prognose;Utrecht (CR);2029;1380.7
709;Totaal;Prognose;Utrecht (CR);2030;1387.4
710;Totaal;Prognose;Utrecht (CR);2031;1394.0
711;Totaal;Prognose;Utrecht (CR);2032;1400.1
712;Totaal;Prognose;Utrecht (CR);2033;1405.8
713;Totaal;Prognose;Utrecht (CR);2034;1411.4
714;Totaal;Prognose;Utrecht (CR);2035;1416.5
715;Totaal;Prognose;Utrecht (CR);2036;1421.5
716;Totaal;Prognose;Utrecht (CR);2037;1426.2
717;Totaal;Prognose;Utrecht (CR);2038;1430.4
718;Totaal;Prognose;Utrecht (CR);2039;1434.5
719;Totaal;Prognose;Utrecht (CR);2040;1438.6
720;Totaal;Prognose;Kop van Noord-Holland (CR);2017;373.0
721;Totaal;Prognose;Kop van Noord-Holland (CR);2018;373.7
722;Totaal;Prognose;Kop van Noord-Holland (CR);2019;374.0
723;Totaal;Prognose;Kop van Noord-Holland (CR);2020;374.2
724;Totaal;Prognose;Kop van Noord-Holland (CR);2021;374.6
725;Totaal;Prognose;Kop van Noord-Holland (CR);2022;374.8
726;Totaal;Prognose;Kop van Noord-Holland (CR);2023;375.0
727;Totaal;Prognose;Kop van Noord-Holland (CR);2024;375.1
728;Totaal;Prognose;Kop van Noord-Holland (CR);2025;375.1
729;Totaal;Prognose;Kop van Noord-Holland (CR);2026;375.0
730;Totaal;Prognose;Kop van Noord-Holland (CR);2027;374.8
731;Totaal;Prognose;Kop van Noord-Holland (CR);2028;374.7
732;Totaal;Prognose;Kop van Noord-Holland (CR);2029;374.6
733;Totaal;Prognose;Kop van Noord-Holland (CR);2030;374.4
734;Totaal;Prognose;Kop van Noord-Holland (CR);2031;374.1
735;Totaal;Prognose;Kop van Noord-Holland (CR);2032;373.9
736;Totaal;Prognose;Kop van Noord-Holland (CR);2033;373.7
737;Totaal;Prognose;Kop van Noord-Holland (CR);2034;373.5
738;Totaal;Prognose;Kop van Noord-Holland (CR);2035;373.1
739;Totaal;Prognose;Kop van Noord-Holland (CR);2036;372.7
740;Totaal;Prognose;Kop van Noord-Holland (CR);2037;372.3
741;Totaal;Prognose;Kop van Noord-Holland (CR);2038;371.8
742;Totaal;Prognose;Kop van Noord-Holland (CR);2039;371.1
743;Totaal;Prognose;Kop van Noord-Holland (CR);2040;370.5
744;Totaal;Prognose;Alkmaar en omgeving (CR);2017;243.6
745;Totaal;Prognose;Alkmaar en omgeving (CR);2018;245.2
746;Totaal;Prognose;Alkmaar en omgeving (CR);2019;246.3
747;Totaal;Prognose;Alkmaar en omgeving (CR);2020;247.0
748;Totaal;Prognose;Alkmaar en omgeving (CR);2021;247.7
749;Totaal;Prognose;Alkmaar en omgeving (CR);2022;248.5
750;Totaal;Prognose;Alkmaar en omgeving (CR);2023;249.4
751;Totaal;Prognose;Alkmaar en omgeving (CR);2024;250.2
752;Totaal;Prognose;Alkmaar en omgeving (CR);2025;250.8
753;Totaal;Prognose;Alkmaar en omgeving (CR);2026;251.3
754;Totaal;Prognose;Alkmaar en omgeving (CR);2027;251.8
755;Totaal;Prognose;Alkmaar en omgeving (CR);2028;252.2
756;Totaal;Prognose;Alkmaar en omgeving (CR);2029;252.6
757;Totaal;Prognose;Alkmaar en omgeving (CR);2030;252.8
758;Totaal;Prognose;Alkmaar en omgeving (CR);2031;253.1
759;Totaal;Prognose;Alkmaar en omgeving (CR);2032;253.5
760;Totaal;Prognose;Alkmaar en omgeving (CR);2033;253.6
761;Totaal;Prognose;Alkmaar en omgeving (CR);2034;253.9
762;Totaal;Prognose;Alkmaar en omgeving (CR);2035;254.0
763;Totaal;Prognose;Alkmaar en omgeving (CR);2036;254.2
764;Totaal;Prognose;Alkmaar en omgeving (CR);2037;254.6
765;Totaal;Prognose;Alkmaar en omgeving (CR);2038;254.8
766;Totaal;Prognose;Alkmaar en omgeving (CR);2039;255.0
767;Totaal;Prognose;Alkmaar en omgeving (CR);2040;255.2
768;Totaal;Prognose;IJmond (CR);2017;195.4
769;Totaal;Prognose;IJmond (CR);2018;196.1
770;Totaal;Prognose;IJmond (CR);2019;196.5
771;Totaal;Prognose;IJmond (CR);2020;196.9
772;Totaal;Prognose;IJmond (CR);2021;196.8
773;Totaal;Prognose;IJmond (CR);2022;197.0
774;Totaal;Prognose;IJmond (CR);2023;197.1
775;Totaal;Prognose;IJmond (CR);2024;197.4
776;Totaal;Prognose;IJmond (CR);2025;197.8
777;Totaal;Prognose;IJmond (CR);2026;198.2
778;Totaal;Prognose;IJmond (CR);2027;198.7
779;Totaal;Prognose;IJmond (CR);2028;199.2
780;Totaal;Prognose;IJmond (CR);2029;199.7
781;Totaal;Prognose;IJmond (CR);2030;200.3
782;Totaal;Prognose;IJmond (CR);2031;201.0
783;Totaal;Prognose;IJmond (CR);2032;201.6
784;Totaal;Prognose;IJmond (CR);2033;202.2
785;Totaal;Prognose;IJmond (CR);2034;202.6
786;Totaal;Prognose;IJmond (CR);2035;203.0
787;Totaal;Prognose;IJmond (CR);2036;203.1
788;Totaal;Prognose;IJmond (CR);2037;202.9
789;Totaal;Prognose;IJmond (CR);2038;203.0
790;Totaal;Prognose;IJmond (CR);2039;203.1
791;Totaal;Prognose;IJmond (CR);2040;203.3
792;Totaal;Prognose;Agglomeratie Haarlem (CR);2017;231.6
793;Totaal;Prognose;Agglomeratie Haarlem (CR);2018;233.9
794;Totaal;Prognose;Agglomeratie Haarlem (CR);2019;236.0
795;Totaal;Prognose;Agglomeratie Haarlem (CR);2020;238.4
796;Totaal;Prognose;Agglomeratie Haarlem (CR);2021;241.2
797;Totaal;Prognose;Agglomeratie Haarlem (CR);2022;243.5
798;Totaal;Prognose;Agglomeratie Haarlem (CR);2023;245.5
799;Totaal;Prognose;Agglomeratie Haarlem (CR);2024;247.3
800;Totaal;Prognose;Agglomeratie Haarlem (CR);2025;248.7
801;Totaal;Prognose;Agglomeratie Haarlem (CR);2026;250.2
802;Totaal;Prognose;Agglomeratie Haarlem (CR);2027;251.8
803;Totaal;Prognose;Agglomeratie Haarlem (CR);2028;253.2
804;Totaal;Prognose;Agglomeratie Haarlem (CR);2029;254.4
805;Totaal;Prognose;Agglomeratie Haarlem (CR);2030;255.6
806;Totaal;Prognose;Agglomeratie Haarlem (CR);2031;256.8
807;Totaal;Prognose;Agglomeratie Haarlem (CR);2032;258.0
808;Totaal;Prognose;Agglomeratie Haarlem (CR);2033;259.4
809;Totaal;Prognose;Agglomeratie Haarlem (CR);2034;260.8
810;Totaal;Prognose;Agglomeratie Haarlem (CR);2035;262.0
811;Totaal;Prognose;Agglomeratie Haarlem (CR);2036;263.3
812;Totaal;Prognose;Agglomeratie Haarlem (CR);2037;264.5
813;Totaal;Prognose;Agglomeratie Haarlem (CR);2038;265.4
814;Totaal;Prognose;Agglomeratie Haarlem (CR);2039;266.3
815;Totaal;Prognose;Agglomeratie Haarlem (CR);2040;266.9
816;Totaal;Prognose;Zaanstreek (CR);2017;169.9
817;Totaal;Prognose;Zaanstreek (CR);2018;171.4
818;Totaal;Prognose;Zaanstreek (CR);2019;172.9
819;Totaal;Prognose;Zaanstreek (CR);2020;173.8
820;Totaal;Prognose;Zaanstreek (CR);2021;174.8
821;Totaal;Prognose;Zaanstreek (CR);2022;175.4
822;Totaal;Prognose;Zaanstreek (CR);2023;175.9
823;Totaal;Prognose;Zaanstreek (CR);2024;176.8
824;Totaal;Prognose;Zaanstreek (CR);2025;177.8
825;Totaal;Prognose;Zaanstreek (CR);2026;178.9
826;Totaal;Prognose;Zaanstreek (CR);2027;180.1
827;Totaal;Prognose;Zaanstreek (CR);2028;181.4
828;Totaal;Prognose;Zaanstreek (CR);2029;182.5
829;Totaal;Prognose;Zaanstreek (CR);2030;183.7
830;Totaal;Prognose;Zaanstreek (CR);2031;184.9
831;Totaal;Prognose;Zaanstreek (CR);2032;185.9
832;Totaal;Prognose;Zaanstreek (CR);2033;186.5
833;Totaal;Prognose;Zaanstreek (CR);2034;187.4
834;Totaal;Prognose;Zaanstreek (CR);2035;188.3
835;Totaal;Prognose;Zaanstreek (CR);2036;189.1
836;Totaal;Prognose;Zaanstreek (CR);2037;189.7
837;Totaal;Prognose;Zaanstreek (CR);2038;190.3
838;Totaal;Prognose;Zaanstreek (CR);2039;191.0
839;Totaal;Prognose;Zaanstreek (CR);2040;191.6
840;Totaal;Prognose;Groot-Amsterdam (CR);2017;1346.6
841;Totaal;Prognose;Groot-Amsterdam (CR);2018;1367.1
842;Totaal;Prognose;Groot-Amsterdam (CR);2019;1383.4
843;Totaal;Prognose;Groot-Amsterdam (CR);2020;1396.8
844;Totaal;Prognose;Groot-Amsterdam (CR);2021;1408.7
845;Totaal;Prognose;Groot-Amsterdam (CR);2022;1420.4
846;Totaal;Prognose;Groot-Amsterdam (CR);2023;1432.7
847;Totaal;Prognose;Groot-Amsterdam (CR);2024;1445.1
848;Totaal;Prognose;Groot-Amsterdam (CR);2025;1458.3
849;Totaal;Prognose;Groot-Amsterdam (CR);2026;1470.9
850;Totaal;Prognose;Groot-Amsterdam (CR);2027;1482.9
851;Totaal;Prognose;Groot-Amsterdam (CR);2028;1494.9
852;Totaal;Prognose;Groot-Amsterdam (CR);2029;1506.7
853;Totaal;Prognose;Groot-Amsterdam (CR);2030;1518.2
854;Totaal;Prognose;Groot-Amsterdam (CR);2031;1529.0
855;Totaal;Prognose;Groot-Amsterdam (CR);2032;1539.3
856;Totaal;Prognose;Groot-Amsterdam (CR);2033;1549.3
857;Totaal;Prognose;Groot-Amsterdam (CR);2034;1559.1
858;Totaal;Prognose;Groot-Amsterdam (CR);2035;1569.1
859;Totaal;Prognose;Groot-Amsterdam (CR);2036;1578.8
860;Totaal;Prognose;Groot-Amsterdam (CR);2037;1588.1
861;Totaal;Prognose;Groot-Amsterdam (CR);2038;1597.6
862;Totaal;Prognose;Groot-Amsterdam (CR);2039;1606.5
863;Totaal;Prognose;Groot-Amsterdam (CR);2040;1615.2
864;Totaal;Prognose;Het Gooi en Vechtstreek (CR);2017;248.5
865;Totaal;Prognose;Het Gooi en Vechtstreek (CR);2018;249.7
866;Totaal;Prognose;Het Gooi en Vechtstreek (CR);2019;250.9
867;Totaal;Prognose;Het Gooi en Vechtstreek (CR);2020;251.8
868;Totaal;Prognose;Het Gooi en Vechtstreek (CR);2021;252.7
869;Totaal;Prognose;Het Gooi en Vechtstreek (CR);2022;253.7
870;Totaal;Prognose;Het Gooi en Vechtstreek (CR);2023;254.7
871;Totaal;Prognose;Het Gooi en Vechtstreek (CR);2024;255.4
872;Totaal;Prognose;Het Gooi en Vechtstreek (CR);2025;255.8
873;Totaal;Prognose;Het Gooi en Vechtstreek (CR);2026;256.3
874;Totaal;Prognose;Het Gooi en Vechtstreek (CR);2027;256.6
875;Totaal;Prognose;Het Gooi en Vechtstreek (CR);2028;256.9
876;Totaal;Prognose;Het Gooi en Vechtstreek (CR);2029;257.3
877;Totaal;Prognose;Het Gooi en Vechtstreek (CR);2030;257.6
878;Totaal;Prognose;Het Gooi en Vechtstreek (CR);2031;258.0
879;Totaal;Prognose;Het Gooi en Vechtstreek (CR);2032;258.4
880;Totaal;Prognose;Het Gooi en Vechtstreek (CR);2033;258.9
881;Totaal;Prognose;Het Gooi en Vechtstreek (CR);2034;259.2
882;Totaal;Prognose;Het Gooi en Vechtstreek (CR);2035;259.6
883;Totaal;Prognose;Het Gooi en Vechtstreek (CR);2036;260.0
884;Totaal;Prognose;Het Gooi en Vechtstreek (CR);2037;260.4
885;Totaal;Prognose;Het Gooi en Vechtstreek (CR);2038;260.7
886;Totaal;Prognose;Het Gooi en Vechtstreek (CR);2039;260.9
887;Totaal;Prognose;Het Gooi en Vechtstreek (CR);2040;261.2
888;Totaal;Prognose;Agglomeratie Leiden en Bollenstreek (CR);2017;424.4
889;Totaal;Prognose;Agglomeratie Leiden en Bollenstreek (CR);2018;429.1
890;Totaal;Prognose;Agglomeratie Leiden en Bollenstreek (CR);2019;432.8
891;Totaal;Prognose;Agglomeratie Leiden en Bollenstreek (CR);2020;436.2
892;Totaal;Prognose;Agglomeratie Leiden en Bollenstreek (CR);2021;439.3
893;Totaal;Prognose;Agglomeratie Leiden en Bollenstreek (CR);2022;442.2
