ID;KolenEnKoolproducten;Perioden;TotaalAanbod_1;Productie_2;HerwonnenProducten_3;InvoerTotaal_4;WaaronderUitNietEULanden_5;Uitvoer_6;Beginvoorraad_7;Eindvoorraad_8;Voorraadmutatie_9;StatistischeVerschillen_10;TotaalVerbruik_11;TotaalEnergiebedrijven_12;Cokesfabrieken_13;IndustrieTotaal_14;WaaronderIjzerEnStaalindustrie_15;TotaalOverigeVerbruikers_16
1263;Cokesovencokes;2005 4e kwartaal;;567.0;;31.0;;88.0;;734.0;;;;;;;497.0;
1264;Cokesovencokes;2006 januari;;191.0;;21.0;;63.0;734.0;;;;;;;;175.0;
1265;Cokesovencokes;2006 februari;;176.0;;21.0;;56.0;;;;;;;;;165.0;
1266;Cokesovencokes;2006 maart;;195.0;;71.0;;48.0;;;;;;;;;180.0;
1267;Cokesovencokes;2006 1e kwartaal;;562.0;;112.0;;168.0;734.0;;;;;;;;520.0;
1268;Cokesovencokes;2006 april;;193.0;;16.0;;38.0;;;;;;;;;170.0;
1269;Cokesovencokes;2006 mei;;199.0;;39.0;;16.0;;;;;;;;;172.0;
1270;Cokesovencokes;2006 juni;;189.0;;39.0;;47.0;;;;;;;;;174.0;
1271;Cokesovencokes;2006 2e kwartaal;;581.0;;94.0;;101.0;;;;;;;;;516.0;
1272;Cokesovencokes;2006 juli;;182.0;;25.0;;43.0;;;;;;;;;170.0;
1273;Cokesovencokes;2006 augustus;;184.0;;28.0;;50.0;;;;;;;;;177.0;
1274;Cokesovencokes;2006 september;;178.0;;59.0;;108.0;;;;;;;;;78.0;
1275;Cokesovencokes;2006 3e kwartaal;;544.0;;112.0;;201.0;;;;;;;;;424.0;
1276;Cokesovencokes;2006 oktober;;163.0;;50.0;;91.0;;;;;;;;;85.0;
1277;Cokesovencokes;2006 november;;159.0;;24.0;;94.0;;;;;;;;;84.0;
1278;Cokesovencokes;2006 december;;165.0;;38.0;;83.0;;697.0;;;;;;;162.0;
1279;Cokesovencokes;2006 4e kwartaal;;487.0;;112.0;;268.0;;697.0;;;;;;;330.0;
1280;Cokesovencokes;2007 januari;;182.0;;62.0;;29.0;697.0;;;;;;;;165.0;
1281;Cokesovencokes;2007 februari;;167.0;;93.0;;103.0;;;;;;;;;156.0;
1282;Cokesovencokes;2007 maart;;181.0;;25.0;;47.0;;;;;;;;;175.0;
1283;Cokesovencokes;2007 1e kwartaal;;530.0;;181.0;;179.0;697.0;;;;;;;;496.0;
1284;Cokesovencokes;2007 april;;174.0;;19.0;;47.0;;;;;;;;;168.0;
1285;Cokesovencokes;2007 mei;;178.0;;76.0;;56.0;;;;;;;;;166.0;
1286;Cokesovencokes;2007 juni;;178.0;;26.0;;17.0;;;;;;;;;168.0;
1287;Cokesovencokes;2007 2e kwartaal;;530.0;;121.0;;120.0;;;;;;;;;502.0;
1288;Cokesovencokes;2007 juli;;186.0;;76.0;;35.0;;;;;;;;;177.0;
1289;Cokesovencokes;2007 augustus;;184.0;;25.0;;64.0;;;;;;;;;170.0;
1290;Cokesovencokes;2007 september;;177.0;;20.0;;21.0;;;;;;;;;160.0;
1291;Cokesovencokes;2007 3e kwartaal;;547.0;;121.0;;120.0;;;;;;;;;507.0;
1292;Cokesovencokes;2007 oktober;;190.0;;23.0;;78.0;;;;;;;;;173.0;
1293;Cokesovencokes;2007 november;;182.0;;39.0;;9.0;;;;;;;;;162.0;
1294;Cokesovencokes;2007 december;;193.0;;29.0;;63.0;;664.0;;;;;;;181.0;
1295;Cokesovencokes;2007 4e kwartaal;;565.0;;91.0;;150.0;;664.0;;;;;;;516.0;
1296;Cokesovencokes;2008 januari;;186.0;;15.0;;7.0;664.0;;;;;;;;180.0;
1297;Cokesovencokes;2008 februari;;175.0;;15.0;;12.0;;;;;;;;;157.0;
1298;Cokesovencokes;2008 maart;;186.0;;20.0;;36.0;;;;;;;;;173.0;
1299;Cokesovencokes;2008 1e kwartaal;;547.0;;50.0;;55.0;664.0;;;;;;;;510.0;
1300;Cokesovencokes;2008 april;;181.0;;28.0;;37.0;;;;;;;;;159.0;
1301;Cokesovencokes;2008 mei;;187.0;;41.0;;37.0;;;;;;;;;172.0;
1302;Cokesovencokes;2008 juni;;192.0;;30.0;;46.0;;;;;;;;;170.0;
1303;Cokesovencokes;2008 2e kwartaal;;560.0;;99.0;;119.0;;;;;;;;;501.0;
1304;Cokesovencokes;2008 juli;;187.0;;19.0;;69.0;;;;;;;;;171.0;
1305;Cokesovencokes;2008 augustus;;187.0;;14.0;;2.0;;;;;;;;;215.0;
1306;Cokesovencokes;2008 september;;186.0;;17.0;;14.0;;;;;;;;;163.0;
1307;Cokesovencokes;2008 3e kwartaal;;560.0;;50.0;;85.0;;;;;;;;;549.0;
1308;Cokesovencokes;2008 oktober;;173.0;;21.0;;27.0;;;;;;;;;172.0;
1309;Cokesovencokes;2008 november;;133.0;;34.0;;15.0;;;;;;;;;177.0;
1310;Cokesovencokes;2008 december;;126.0;;18.0;;13.0;;577.0;;;;;;;102.0;
1311;Cokesovencokes;2008 4e kwartaal;;432.0;;74.0;;55.0;;577.0;;;;;;;451.0;
1312;Cokesovencokes;2009 januari;;125.0;;7.0;;0.0;577.0;;;;;;;;141.0;
1313;Cokesovencokes;2009 februari;;112.0;;3.0;;0.0;;;;;;;;;99.0;
1314;Cokesovencokes;2009 maart;;123.0;;0.0;;0.0;;;;;;;;;105.0;
1315;Cokesovencokes;2009 1e kwartaal;;360.0;;10.0;;0.0;577.0;;;;;;;;345.0;
1316;Cokesovencokes;2009 april;;124.0;;8.0;;0.0;;;;;;;;;105.0;
1317;Cokesovencokes;2009 mei;;126.0;;2.0;;0.0;;;;;;;;;102.0;
1318;Cokesovencokes;2009 juni;;128.0;;0.0;;0.0;;;;;;;;;107.0;
1319;Cokesovencokes;2009 2e kwartaal;;378.0;;10.0;;0.0;;;;;;;;;314.0;
1320;Cokesovencokes;2009 juli;;154.0;;2.0;;0.0;;;;;;;;;167.0;
1321;Cokesovencokes;2009 augustus;;160.0;;3.0;;54.0;;;;;;;;;173.0;
1322;Cokesovencokes;2009 september;;153.0;;24.0;;13.0;;;;;;;;;176.0;
1323;Cokesovencokes;2009 3e kwartaal;;467.0;;29.0;;67.0;;;;;;;;;515.0;
1324;Cokesovencokes;2009 oktober;;159.0;;4.0;;55.0;;;;;;;;;162.0;
1325;Cokesovencokes;2009 november;;155.0;;13.0;;11.0;;;;;;;;;178.0;
1326;Cokesovencokes;2009 december;;171.0;;12.0;;1.0;;452.0;;;;;;;166.0;
1327;Cokesovencokes;2009 4e kwartaal;;485.0;;29.0;;67.0;;452.0;;;;;;;506.0;
1328;Cokesovencokes;2010 januari;;162.0;;10.0;;0.0;452.0;;;;;;;;191.0;
1329;Cokesovencokes;2010 februari;;146.0;;10.0;;0.0;;;;;;;;;161.0;
1330;Cokesovencokes;2010 maart;;166.0;;34.0;;0.0;;;;;;;;;156.0;
1331;Cokesovencokes;2010 1e kwartaal;;474.0;;54.0;;0.0;452.0;;;;;;;;508.0;
1332;Cokesovencokes;2010 april;;165.0;;31.0;;64.0;;;;;;;;;148.0;
1333;Cokesovencokes;2010 mei;;178.0;;18.0;;2.0;;;;;;;;;178.0;
1334;Cokesovencokes;2010 juni;;171.0;;5.0;;7.0;;;;;;;;;168.0;
1335;Cokesovencokes;2010 2e kwartaal;;514.0;;54.0;;74.0;;;;;;;;;494.0;
1336;Cokesovencokes;2010 juli;;179.0;;32.0;;4.0;;;;;;;;;182.0;
1337;Cokesovencokes;2010 augustus;;174.0;;35.0;;3.0;;;;;;;;;191.0;
1338;Cokesovencokes;2010 september;;175.0;;13.0;;30.0;;;;;;;;;190.0;
1339;Cokesovencokes;2010 3e kwartaal;;528.0;;81.0;;37.0;;;;;;;;;563.0;
1340;Cokesovencokes;2010 oktober;;172.0;;35.0;;8.0;;;;;;;;;171.0;
1341;Cokesovencokes;2010 november;;170.0;;10.0;;25.0;;;;;;;;;157.0;
1342;Cokesovencokes;2010 december;;172.0;;8.0;;5.0;;432.0;;;;;;;180.0;
1343;Cokesovencokes;2010 4e kwartaal;;514.0;;54.0;;37.0;;432.0;;;;;;;507.0;
1344;Cokesovencokes;2011 januari;;175.0;;20.0;;0.0;432.0;;;;;;;;189.0;
1345;Cokesovencokes;2011 februari;;158.0;;6.0;;15.0;;;;;;;;;174.0;
1346;Cokesovencokes;2011 maart;;175.0;;19.0;;6.0;;;;;;;;;172.0;
1347;Cokesovencokes;2011 1e kwartaal;;508.0;;45.0;;21.0;432.0;;;;;;;;535.0;
1348;Cokesovencokes;2011 april;;168.0;;19.0;;0.0;;;;;;;;;181.0;
1349;Cokesovencokes;2011 mei;;175.0;;15.0;;0.0;;;;;;;;;173.0;
1350;Cokesovencokes;2011 juni;;165.0;;10.0;;0.0;;;;;;;;;159.0;
1351;Cokesovencokes;2011 2e kwartaal;;508.0;;45.0;;0.0;;;;;;;;;513.0;
1352;Cokesovencokes;2011 juli;;168.0;;7.0;;4.0;;;;;;;;;184.0;
1353;Cokesovencokes;2011 augustus;;173.0;;10.0;;7.0;;;;;;;;;151.0;
1354;Cokesovencokes;2011 september;;167.0;;29.0;;10.0;;;;;;;;;164.0;
1355;Cokesovencokes;2011 3e kwartaal;;508.0;;45.0;;21.0;;;;;;;;;498.0;
1356;Cokesovencokes;2011 oktober;;173.0;;8.0;;0.0;;;;;;;;;180.0;
1357;Cokesovencokes;2011 november;;161.0;;5.0;;0.0;;;;;;;;;174.0;
1358;Cokesovencokes;2011 december;;157.0;;10.0;;0.0;;402.0;;;;;;;183.0;
1359;Cokesovencokes;2011 4e kwartaal;;491.0;;23.0;;0.0;;402.0;;;;;;;536.0;
1360;Cokesovencokes;2012 januari;;156.0;;8.0;;0.0;402.0;;;;;;;;188.0;
1361;Cokesovencokes;2012 februari;;148.0;;7.0;;0.0;;;;;;;;;157.0;
1362;Cokesovencokes;2012 maart;;158.0;;12.0;;0.0;;;;;;;;;178.0;
1363;Cokesovencokes;2012 1e kwartaal;;462.0;;26.0;;0.0;402.0;;;;;;;;523.0;
1364;Cokesovencokes;2012 april;;151.0;;17.0;;0.0;;;;;;;;;176.0;
1365;Cokesovencokes;2012 mei;;157.0;;20.0;;0.0;;;;;;;;;161.0;
1366;Cokesovencokes;2012 juni;;154.0;;15.0;;0.0;;;;;;;;;161.0;
1367;Cokesovencokes;2012 2e kwartaal;;462.0;;52.0;;0.0;;;;;;;;;499.0;
1368;Cokesovencokes;2012 juli;;160.0;;74.0;;0.0;;;;;;;;;172.0;
1369;Cokesovencokes;2012 augustus;;155.0;;28.0;;43.0;;;;;;;;;172.0;
1370;Cokesovencokes;2012 september;;164.0;;2.0;;49.0;;;;;;;;;160.0;
1371;Cokesovencokes;2012 3e kwartaal;;479.0;;104.0;;92.0;;;;;;;;;505.0;
1372;Cokesovencokes;2012 oktober;;160.0;;6.0;;0.0;;;;;;;;;157.0;
1373;Cokesovencokes;2012 november;;156.0;;40.0;;0.0;;;;;;;;;171.0;
1374;Cokesovencokes;2012 december;;163.0;;6.0;;0.0;;321.0;;;;;;;184.0;
1375;Cokesovencokes;2012 4e kwartaal;;479.0;;52.0;;0.0;;321.0;;;;;;;512.0;
1376;Cokesovencokes;2013 januari;;158.0;;21.0;;13.0;321.0;;;;;;;;178.0;
1377;Cokesovencokes;2013 februari;;143.0;;26.0;;24.0;;;;;;;;;141.0;
1378;Cokesovencokes;2013 maart;;159.0;;12.0;;16.0;;;;;;;;;129.0;
1379;Cokesovencokes;2013 1e kwartaal;;460.0;;51.0;;53.0;321.0;;;;;;;;449.0;
1380;Cokesovencokes;2013 april;;161.0;;1.0;;82.0;;;;;;;;;159.0;
1381;Cokesovencokes;2013 mei;;171.0;;24.0;;18.0;;;;;;;;;174.0;
1382;Cokesovencokes;2013 juni;;165.0;;1.0;;6.0;;;;;;;;;183.0;
1383;Cokesovencokes;2013 2e kwartaal;;495.0;;26.0;;106.0;;;;;;;;;516.0;
1384;Cokesovencokes;2013 juli;;173.0;;1.0;;1.0;;;;;;;;;188.0;
1385;Cokesovencokes;2013 augustus;;174.0;;1.0;;23.0;;;;;;;;;163.0;
1386;Cokesovencokes;2013 september;;170.0;;24.0;;29.0;;;;;;;;;160.0;
1387;Cokesovencokes;2013 3e kwartaal;;515.0;;26.0;;53.0;;;;;;;;;511.0;
1388;Cokesovencokes;2013 oktober;;174.0;;21.0;;48.0;;;;;;;;;168.0;
1389;Cokesovencokes;2013 november;;167.0;;16.0;;12.0;;;;;;;;;161.0;
1390;Cokesovencokes;2013 december;;174.0;;13.0;;46.0;;116.0;;;;;;;178.0;
1391;Cokesovencokes;2013 4e kwartaal;;515.0;;51.0;;106.0;;116.0;;;;;;;507.0;
1392;Cokesovencokes;2014 januari;;47.0;;23.0;;39.0;116.0;;;;;;;;169.0;
1393;Cokesovencokes;2014 februari;;210.0;;58.0;;79.0;;;;;;;;;151.0;
1394;Cokesovencokes;2014 maart;;241.0;;19.0;;22.0;;;;;;;;;175.0;
1395;Cokesovencokes;2014 1e kwartaal;;498.0;;100.0;;140.0;116.0;;;;;;;;494.0;
1396;Cokesovencokes;2014 april;;165.0;;34.0;;32.0;;;;;;;;;155.0;
1397;Cokesovencokes;2014 mei;;168.0;;87.0;;53.0;;;;;;;;;160.0;
1398;Cokesovencokes;2014 juni;;165.0;;12.0;;55.0;;;;;;;;;152.0;
1399;Cokesovencokes;2014 2e kwartaal;;498.0;;134.0;;140.0;;;;;;;;;468.0;
1400;Cokesovencokes;2014 juli;;169.0;;12.0;;99.0;;;;;;;;;168.0;
1401;Cokesovencokes;2014 augustus;;167.0;;102.0;;21.0;;;;;;;;;173.0;
1402;Cokesovencokes;2014 september;;162.0;;20.0;;21.0;;;;;;;;;149.0;
1403;Cokesovencokes;2014 3e kwartaal;;498.0;;134.0;;140.0;;;;;;;;;490.0;
1404;Cokesovencokes;2014 oktober;;174.0;;20.0;;65.0;;;;;;;;;172.0;
1405;Cokesovencokes;2014 november;;168.0;;35.0;;21.0;;;;;;;;;166.0;
1406;Cokesovencokes;2014 december;;174.0;;44.0;;29.0;;56.0;;;;;;;173.0;
1407;Cokesovencokes;2014 4e kwartaal;;516.0;;100.0;;115.0;;56.0;;;;;;;511.0;
1408;Cokesovencokes;2015 januari;166.0;168.0;;9.0;8.0;0.0;56.0;67.0;-10.0;0.0;166.0;;;166.0;164.0;
1409;Cokesovencokes;2015 februari;147.0;154.0;;4.0;3.0;9.0;67.0;69.0;-2.0;0.0;147.0;;;147.0;144.0;
1410;Cokesovencokes;2015 maart;166.0;168.0;;4.0;0.0;0.0;69.0;76.0;-7.0;0.0;166.0;;;166.0;163.0;
1411;Cokesovencokes;2015 1e kwartaal;479.0;490.0;;17.0;11.0;9.0;56.0;76.0;-19.0;0.0;479.0;;;479.0;471.0;
1412;Cokesovencokes;2015 april;171.0;166.0;;8.0;0.0;0.0;76.0;78.0;-3.0;0.0;171.0;;;171.0;168.0;
1413;Cokesovencokes;2015 mei;173.0;174.0;;8.0;3.0;14.0;78.0;74.0;5.0;0.0;173.0;;;173.0;170.0;
1414;Cokesovencokes;2015 juni;165.0;170.0;;4.0;3.0;22.0;74.0;60.0;13.0;0.0;165.0;;;165.0;162.0;
1415;Cokesovencokes;2015 2e kwartaal;509.0;509.0;;20.0;6.0;36.0;76.0;60.0;15.0;0.0;509.0;;;509.0;500.0;
1416;Cokesovencokes;2015 juli;174.0;177.0;;12.0;8.0;7.0;60.0;69.0;-9.0;0.0;174.0;;;174.0;171.0;
1417;Cokesovencokes;2015 augustus;166.0;176.0;;4.0;1.0;28.0;69.0;56.0;14.0;0.0;166.0;;;166.0;163.0;
1418;Cokesovencokes;2015 september;161.0;169.0;;3.0;3.0;8.0;56.0;59.0;-4.0;0.0;161.0;;;161.0;158.0;
1419;Cokesovencokes;2015 3e kwartaal;501.0;523.0;;19.0;12.0;43.0;60.0;59.0;1.0;0.0;501.0;;;501.0;492.0;
1420;Cokesovencokes;2015 oktober;166.0;172.0;;4.0;1.0;0.0;59.0;69.0;-10.0;0.0;166.0;;;166.0;162.0;
1421;Cokesovencokes;2015 november;151.0;164.0;;4.0;3.0;24.0;69.0;62.0;7.0;0.0;151.0;;;151.0;147.0;
1422;Cokesovencokes;2015 december;156.0;176.0;;4.0;0.0;16.0;62.0;69.0;-8.0;0.0;156.0;;;156.0;152.0;
1423;Cokesovencokes;2015 4e kwartaal;474.0;513.0;;12.0;3.0;41.0;59.0;69.0;-10.0;0.0;474.0;;;474.0;462.0;
1424;Cokesovencokes;2016 januari;174.0;177.0;;4.0;4.0;12.0;69.0;64.0;5.0;0.0;174.0;;;174.0;171.0;
1425;Cokesovencokes;2016 februari;163.0;166.0;;4.0;3.0;8.0;64.0;63.0;1.0;0.0;163.0;;;163.0;160.0;
1426;Cokesovencokes;2016 maart;177.0;176.0;;4.0;4.0;17.0;63.0;49.0;14.0;0.0;177.0;;;177.0;174.0;
1427;Cokesovencokes;2016 1e kwartaal;514.0;519.0;;11.0;10.0;37.0;69.0;49.0;20.0;0.0;514.0;;;514.0;506.0;
1428;Cokesovencokes;2016 april;147.0;164.0;;4.0;3.0;14.0;49.0;56.0;-7.0;0.0;147.0;;;147.0;144.0;
1429;Cokesovencokes;2016 mei;175.0;161.0;;8.0;4.0;13.0;56.0;38.0;18.0;0.0;175.0;;;175.0;172.0;
1430;Cokesovencokes;2016 juni;157.0;155.0;;8.0;5.0;0.0;38.0;44.0;-5.0;0.0;157.0;;;157.0;154.0;
1431;Cokesovencokes;2016 2e kwartaal;478.0;479.0;;20.0;12.0;26.0;49.0;44.0;5.0;0.0;478.0;;;478.0;470.0;
1432;Cokesovencokes;2016 juli;155.0;168.0;;9.0;5.0;0.0;44.0;66.0;-22.0;0.0;155.0;;;155.0;152.0;
1433;Cokesovencokes;2016 augustus;195.0;174.0;;4.0;4.0;0.0;66.0;49.0;17.0;0.0;195.0;;;195.0;192.0;
1434;Cokesovencokes;2016 september;156.0;169.0;;9.0;0.0;0.0;49.0;71.0;-22.0;0.0;156.0;;;156.0;153.0;
1435;Cokesovencokes;2016 3e kwartaal;505.0;512.0;;21.0;8.0;0.0;44.0;71.0;-28.0;0.0;505.0;;;505.0;496.0;
1436;Cokesovencokes;2016 oktober;172.0;177.0;;10.0;9.0;0.0;71.0;86.0;-14.0;0.0;172.0;;;172.0;168.0;
1437;Cokesovencokes;2016 november;155.0;169.0;;5.0;4.0;5.0;86.0;99.0;-14.0;0.0;155.0;;;155.0;151.0;
1438;Cokesovencokes;2016 december;153.0;177.0;;5.0;4.0;10.0;99.0;118.0;-19.0;0.0;153.0;;;153.0;149.0;
1439;Cokesovencokes;2016 4e kwartaal;481.0;523.0;;19.0;17.0;15.0;71.0;118.0;-47.0;0.0;481.0;;;481.0;468.0;
1440;Cokesovencokes;2017 januari;160.0;175.0;;8.0;7.0;6.0;118.0;135.0;-16.0;0.0;160.0;;;160.0;157.0;
1441;Cokesovencokes;2017 februari;149.0;154.0;;3.0;3.0;19.0;135.0;124.0;10.0;0.0;149.0;;;149.0;146.0;
1442;Cokesovencokes;2017 maart;162.0;168.0;;8.0;7.0;30.0;124.0;109.0;16.0;0.0;162.0;;;162.0;158.0;
1443;Cokesovencokes;2017 1e kwartaal;471.0;497.0;;20.0;17.0;55.0;118.0;109.0;10.0;0.0;471.0;;;471.0;461.0;
1444;Cokesovencokes;2017 april;150.0;163.0;;7.0;0.0;21.0;109.0;108.0;1.0;0.0;150.0;;;150.0;147.0;
1445;Cokesovencokes;2017 mei;173.0;165.0;;8.0;8.0;34.0;108.0;75.0;33.0;0.0;173.0;;;173.0;169.0;
1446;Cokesovencokes;2017 juni;168.0;159.0;;14.0;13.0;22.0;75.0;58.0;17.0;0.0;168.0;;;168.0;164.0;
1447;Cokesovencokes;2017 2e kwartaal;491.0;488.0;;29.0;21.0;77.0;109.0;58.0;51.0;0.0;491.0;;;491.0;480.0;
1448;Cokesovencokes;2017 juli;169.0;163.0;;4.0;4.0;2.0;58.0;54.0;4.0;0.0;169.0;;;169.0;165.0;
1449;Cokesovencokes;2017 augustus;183.0;166.0;;12.0;6.0;18.0;54.0;31.0;23.0;0.0;183.0;;;183.0;179.0;
1450;Cokesovencokes;2017 september;149.0;161.0;;7.0;6.0;6.0;31.0;45.0;-14.0;0.0;149.0;;;149.0;145.0;
1451;Cokesovencokes;2017 3e kwartaal;501.0;491.0;;23.0;16.0;25.0;58.0;45.0;13.0;0.0;501.0;;;501.0;490.0;
1452;Cokesovencokes;2017 oktober;179.0;165.0;;16.0;6.0;6.0;45.0;41.0;4.0;0.0;179.0;;;179.0;174.0;
1453;Cokesovencokes;2017 november;172.0;162.0;;6.0;5.0;5.0;41.0;32.0;9.0;0.0;172.0;;;172.0;167.0;
1454;Cokesovencokes;2017 december;170.0;162.0;;20.0;15.0;6.0;32.0;37.0;-6.0;0.0;170.0;;;170.0;166.0;
1455;Cokesovencokes;2017 4e kwartaal;521.0;489.0;;42.0;26.0;17.0;45.0;37.0;7.0;0.0;521.0;;;521.0;507.0;
1456;Cokesovencokes;2018 januari;171.0;172.0;;11.0;9.0;0.0;36.0;48.0;-12.0;0.0;171.0;;;171.0;168.0;
1457;Cokesovencokes;2018 februari;157.0;152.0;;9.0;7.0;3.0;48.0;49.0;0.0;0.0;157.0;;;157.0;154.0;
1458;Cokesovencokes;2018 maart;176.0;168.0;;8.0;7.0;7.0;49.0;42.0;7.0;0.0;176.0;;;176.0;173.0;
1459;Cokesovencokes;2018 1e kwartaal;505.0;492.0;;28.0;23.0;10.0;36.0;42.0;-5.0;0.0;505.0;;;505.0;495.0;
1460;Cokesovencokes;2018 april;159.0;163.0;;5.0;0.0;9.0;42.0;41.0;1.0;0.0;159.0;;;159.0;156.0;
1461;Cokesovencokes;2018 mei;171.0;166.0;;9.0;8.0;11.0;41.0;34.0;8.0;0.0;171.0;;;171.0;167.0;
1462;Cokesovencokes;2018 juni;160.0;161.0;;13.0;12.0;5.0;34.0;42.0;-8.0;0.0;160.0;;;160.0;157.0;
1463;Cokesovencokes;2018 2e kwartaal;490.0;489.0;;26.0;20.0;26.0;42.0;42.0;0.0;0.0;490.0;;;490.0;480.0;
1464;Cokesovencokes;2018 juli;173.0;170.0;;8.0;8.0;3.0;42.0;45.0;-3.0;0.0;173.0;;;173.0;169.0;
1465;Cokesovencokes;2018 augustus;159.0;175.0;;8.0;4.0;0.0;45.0;69.0;-24.0;0.0;159.0;;;159.0;155.0;
1466;Cokesovencokes;2018 september;134.0;167.0;;11.0;9.0;5.0;69.0;107.0;-39.0;0.0;134.0;;;134.0;131.0;
1467;Cokesovencokes;2018 3e kwartaal;465.0;512.0;;27.0;21.0;7.0;42.0;107.0;-66.0;0.0;465.0;;;465.0;455.0;
1468;Cokesovencokes;2018 oktober;168.0;172.0;;8.0;3.0;0.0;107.0;119.0;-12.0;0.0;168.0;;;168.0;165.0;
1469;Cokesovencokes;2018 november;177.0;154.0;;9.0;8.0;14.0;120.0;92.0;27.0;0.0;177.0;;;177.0;173.0;
