ID;Geslacht;Leerweg;OpleidingsrichtingEnSector;Herkomstgroepering;Regiokenmerken;Perioden;TotaalDeelnemers_1;EntreeopleidingNiveau1_2;BasisberoepsopleidingNiveau2_3;VakopleidingNiveau3_4;MiddenkaderopleidingNiveau4a_5;SpecialistenopleidingNiveau4b_6;KorteOpleiding_7;LangeOpleiding_8;PrimaireOpleiding_9;VoortgezetteOpleiding_10
1961;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Noordwest-Veluwe (RP);2007/'08;5996.0;110.0;1388.0;1864.0;2556.0;78.0;;;;
1962;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Noordwest-Veluwe (RP);2008/'09;5970.0;134.0;1442.0;1741.0;2584.0;69.0;;;;
1963;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Noordwest-Veluwe (RP);2009/'10;6034.0;110.0;1464.0;1735.0;2675.0;50.0;;;;
1964;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Noordwest-Veluwe (RP);2010/'11;6184.0;184.0;1405.0;1844.0;2716.0;35.0;;;;
1965;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Noordwest-Veluwe (RP);2011/'12;6054.0;176.0;1356.0;1840.0;2668.0;14.0;;;;
1966;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Noordwest-Veluwe (RP);2012/'13;6253.0;187.0;1440.0;1863.0;2753.0;10.0;;;;
1967;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Noordwest-Veluwe (RP);2013/'14;5958.0;176.0;1222.0;1792.0;2761.0;7.0;;;;
1968;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Noordwest-Veluwe (RP);2014/'15;;;;;;;;;;
1969;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Noordwest-Veluwe (RP);2015/'16;;;;;;;;;;
1970;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Noordwest-Veluwe (RP);2016/'17;;;;;;;;;;
1971;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Stedendriehoek (RP);1990/'91;;;;;;;;;;
1972;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Stedendriehoek (RP);1991/'92;;;;;;;;;;
1973;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Stedendriehoek (RP);1992/'93;;;;;;;;;;
1974;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Stedendriehoek (RP);1993/'94;;;;;;;;;;
1975;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Stedendriehoek (RP);1994/'95;;;;;;;;;;
1976;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Stedendriehoek (RP);1995/'96;;;;;;;;;;
1977;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Stedendriehoek (RP);1996/'97;;;;;;;;;;
1978;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Stedendriehoek (RP);1997/'98;;;;;;;;;;
1979;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Stedendriehoek (RP);1998/'99;;;;;;;;;;
1980;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Stedendriehoek (RP);1999/'00;;;;;;;;;;
1981;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Stedendriehoek (RP);2000/'01;;;;;;;;;;
1982;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Stedendriehoek (RP);2001/'02;;;;;;;;;;
1983;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Stedendriehoek (RP);2002/'03;;;;;;;;;;
1984;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Stedendriehoek (RP);2003/'04;;;;;;;;;;
1985;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Stedendriehoek (RP);2004/'05;;;;;;;;;;
1986;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Stedendriehoek (RP);2005/'06;13301.0;558.0;3453.0;3181.0;5893.0;216.0;;;;
1987;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Stedendriehoek (RP);2006/'07;13685.0;630.0;3613.0;3160.0;6070.0;212.0;;;;
1988;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Stedendriehoek (RP);2007/'08;13989.0;465.0;3721.0;3408.0;6175.0;220.0;;;;
1989;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Stedendriehoek (RP);2008/'09;14196.0;406.0;3715.0;3693.0;6188.0;194.0;;;;
1990;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Stedendriehoek (RP);2009/'10;14293.0;420.0;3601.0;3798.0;6320.0;154.0;;;;
1991;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Stedendriehoek (RP);2010/'11;14556.0;442.0;3585.0;3852.0;6563.0;114.0;;;;
1992;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Stedendriehoek (RP);2011/'12;14479.0;665.0;3417.0;3816.0;6524.0;57.0;;;;
1993;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Stedendriehoek (RP);2012/'13;14248.0;497.0;3431.0;3788.0;6509.0;23.0;;;;
1994;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Stedendriehoek (RP);2013/'14;13902.0;486.0;3169.0;3697.0;6546.0;4.0;;;;
1995;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Stedendriehoek (RP);2014/'15;;;;;;;;;;
1996;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Stedendriehoek (RP);2015/'16;;;;;;;;;;
1997;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Stedendriehoek (RP);2016/'17;;;;;;;;;;
1998;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;De Vallei (RP);1990/'91;;;;;;;;;;
1999;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;De Vallei (RP);1991/'92;;;;;;;;;;
2000;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;De Vallei (RP);1992/'93;;;;;;;;;;
2001;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;De Vallei (RP);1993/'94;;;;;;;;;;
2002;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;De Vallei (RP);1994/'95;;;;;;;;;;
2003;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;De Vallei (RP);1995/'96;;;;;;;;;;
2004;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;De Vallei (RP);1996/'97;;;;;;;;;;
2005;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;De Vallei (RP);1997/'98;;;;;;;;;;
2006;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;De Vallei (RP);1998/'99;;;;;;;;;;
2007;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;De Vallei (RP);1999/'00;;;;;;;;;;
2008;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;De Vallei (RP);2000/'01;;;;;;;;;;
2009;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;De Vallei (RP);2001/'02;;;;;;;;;;
2010;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;De Vallei (RP);2002/'03;;;;;;;;;;
2011;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;De Vallei (RP);2003/'04;;;;;;;;;;
2012;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;De Vallei (RP);2004/'05;;;;;;;;;;
2013;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;De Vallei (RP);2005/'06;10831.0;306.0;2694.0;2547.0;5038.0;246.0;;;;
2014;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;De Vallei (RP);2006/'07;10711.0;271.0;2620.0;2541.0;5030.0;249.0;;;;
2015;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;De Vallei (RP);2007/'08;10855.0;275.0;2696.0;2675.0;4950.0;259.0;;;;
2016;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;De Vallei (RP);2008/'09;10824.0;251.0;2771.0;2629.0;4995.0;178.0;;;;
2017;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;De Vallei (RP);2009/'10;10796.0;306.0;2799.0;2701.0;4908.0;82.0;;;;
2018;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;De Vallei (RP);2010/'11;10781.0;351.0;2700.0;2825.0;4847.0;58.0;;;;
2019;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;De Vallei (RP);2011/'12;10621.0;320.0;2525.0;2901.0;4829.0;46.0;;;;
2020;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;De Vallei (RP);2012/'13;10695.0;433.0;2589.0;2892.0;4748.0;33.0;;;;
2021;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;De Vallei (RP);2013/'14;10422.0;325.0;2353.0;2869.0;4863.0;12.0;;;;
2022;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;De Vallei (RP);2014/'15;;;;;;;;;;
2023;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;De Vallei (RP);2015/'16;;;;;;;;;;
2024;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;De Vallei (RP);2016/'17;;;;;;;;;;
2025;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;IJssel en Rijn (RP);1990/'91;;;;;;;;;;
2026;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;IJssel en Rijn (RP);1991/'92;;;;;;;;;;
2027;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;IJssel en Rijn (RP);1992/'93;;;;;;;;;;
2028;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;IJssel en Rijn (RP);1993/'94;;;;;;;;;;
2029;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;IJssel en Rijn (RP);1994/'95;;;;;;;;;;
2030;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;IJssel en Rijn (RP);1995/'96;;;;;;;;;;
2031;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;IJssel en Rijn (RP);1996/'97;;;;;;;;;;
2032;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;IJssel en Rijn (RP);1997/'98;;;;;;;;;;
2033;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;IJssel en Rijn (RP);1998/'99;;;;;;;;;;
2034;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;IJssel en Rijn (RP);1999/'00;;;;;;;;;;
2035;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;IJssel en Rijn (RP);2000/'01;;;;;;;;;;
2036;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;IJssel en Rijn (RP);2001/'02;;;;;;;;;;
2037;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;IJssel en Rijn (RP);2002/'03;;;;;;;;;;
2038;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;IJssel en Rijn (RP);2003/'04;;;;;;;;;;
2039;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;IJssel en Rijn (RP);2004/'05;;;;;;;;;;
2040;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;IJssel en Rijn (RP);2005/'06;11806.0;749.0;2828.0;2937.0;5132.0;160.0;;;;
2041;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;IJssel en Rijn (RP);2006/'07;12924.0;1207.0;2954.0;3346.0;5272.0;145.0;;;;
2042;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;IJssel en Rijn (RP);2007/'08;13601.0;1216.0;3218.0;3597.0;5431.0;139.0;;;;
2043;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;IJssel en Rijn (RP);2008/'09;14081.0;1216.0;3553.0;3722.0;5484.0;106.0;;;;
2044;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;IJssel en Rijn (RP);2009/'10;14309.0;1306.0;3473.0;3743.0;5706.0;81.0;;;;
2045;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;IJssel en Rijn (RP);2010/'11;14935.0;1586.0;3506.0;3932.0;5856.0;55.0;;;;
2046;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;IJssel en Rijn (RP);2011/'12;14143.0;1255.0;3083.0;3845.0;5925.0;35.0;;;;
2047;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;IJssel en Rijn (RP);2012/'13;13740.0;1129.0;2970.0;3566.0;6065.0;10.0;;;;
2048;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;IJssel en Rijn (RP);2013/'14;13149.0;837.0;2809.0;3441.0;6055.0;7.0;;;;
2049;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;IJssel en Rijn (RP);2014/'15;;;;;;;;;;
2050;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;IJssel en Rijn (RP);2015/'16;;;;;;;;;;
2051;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;IJssel en Rijn (RP);2016/'17;;;;;;;;;;
2052;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Achterhoek (RP);1990/'91;;;;;;;;;;
2053;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Achterhoek (RP);1991/'92;;;;;;;;;;
2054;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Achterhoek (RP);1992/'93;;;;;;;;;;
2055;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Achterhoek (RP);1993/'94;;;;;;;;;;
2056;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Achterhoek (RP);1994/'95;;;;;;;;;;
2057;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Achterhoek (RP);1995/'96;;;;;;;;;;
2058;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Achterhoek (RP);1996/'97;;;;;;;;;;
2059;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Achterhoek (RP);1997/'98;;;;;;;;;;
2060;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Achterhoek (RP);1998/'99;;;;;;;;;;
2061;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Achterhoek (RP);1999/'00;;;;;;;;;;
2062;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Achterhoek (RP);2000/'01;;;;;;;;;;
2063;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Achterhoek (RP);2001/'02;;;;;;;;;;
2064;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Achterhoek (RP);2002/'03;;;;;;;;;;
2065;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Achterhoek (RP);2003/'04;;;;;;;;;;
2066;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Achterhoek (RP);2004/'05;;;;;;;;;;
2067;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Achterhoek (RP);2005/'06;9578.0;430.0;2275.0;2694.0;4002.0;177.0;;;;
2068;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Achterhoek (RP);2006/'07;9723.0;396.0;2383.0;2696.0;4091.0;157.0;;;;
2069;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Achterhoek (RP);2007/'08;10167.0;433.0;2380.0;2883.0;4297.0;174.0;;;;
2070;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Achterhoek (RP);2008/'09;10290.0;406.0;2372.0;2951.0;4432.0;129.0;;;;
2071;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Achterhoek (RP);2009/'10;10681.0;512.0;2461.0;2926.0;4685.0;97.0;;;;
2072;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Achterhoek (RP);2010/'11;10761.0;438.0;2527.0;2837.0;4912.0;47.0;;;;
2073;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Achterhoek (RP);2011/'12;10629.0;383.0;2277.0;3002.0;4945.0;22.0;;;;
2074;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Achterhoek (RP);2012/'13;10632.0;399.0;2280.0;2940.0;5004.0;9.0;;;;
2075;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Achterhoek (RP);2013/'14;10461.0;325.0;2096.0;2985.0;5048.0;7.0;;;;
2076;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Achterhoek (RP);2014/'15;;;;;;;;;;
2077;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Achterhoek (RP);2015/'16;;;;;;;;;;
2078;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Achterhoek (RP);2016/'17;;;;;;;;;;
