ID;Bedrijfstakken;LandenEnRegioS;Perioden;RDUitgavenVanBedrijven_1;RDGefinancierdVanuitHetBuitenland_2
596;Totale economie;Flevoland (PV);1992;;
597;Totale economie;Flevoland (PV);1993;;
598;Totale economie;Flevoland (PV);1994;;
599;Totale economie;Flevoland (PV);1995;;
600;Totale economie;Flevoland (PV);1996;;
601;Totale economie;Flevoland (PV);1997;;
602;Totale economie;Flevoland (PV);1998;;
603;Totale economie;Flevoland (PV);1999;;
604;Totale economie;Flevoland (PV);2000;;
605;Totale economie;Flevoland (PV);2001;;
606;Totale economie;Flevoland (PV);2002;;
607;Totale economie;Flevoland (PV);2003;;
608;Totale economie;Flevoland (PV);2004;;
609;Totale economie;Flevoland (PV);2005;;
610;Totale economie;Flevoland (PV);2006;;
611;Totale economie;Flevoland (PV);2007;;
612;Totale economie;Flevoland (PV);2008;;
613;Totale economie;Flevoland (PV);2009;;
614;Totale economie;Flevoland (PV);2010;;
615;Totale economie;Flevoland (PV);2011;;
616;Totale economie;Gelderland (PV);1990;;
617;Totale economie;Gelderland (PV);1991;;
618;Totale economie;Gelderland (PV);1992;;
619;Totale economie;Gelderland (PV);1993;;
620;Totale economie;Gelderland (PV);1994;;
621;Totale economie;Gelderland (PV);1995;;
622;Totale economie;Gelderland (PV);1996;;
623;Totale economie;Gelderland (PV);1997;;
624;Totale economie;Gelderland (PV);1998;;
625;Totale economie;Gelderland (PV);1999;;
626;Totale economie;Gelderland (PV);2000;;
627;Totale economie;Gelderland (PV);2001;;
628;Totale economie;Gelderland (PV);2002;;
629;Totale economie;Gelderland (PV);2003;;
630;Totale economie;Gelderland (PV);2004;;
631;Totale economie;Gelderland (PV);2005;;
632;Totale economie;Gelderland (PV);2006;;
633;Totale economie;Gelderland (PV);2007;;
634;Totale economie;Gelderland (PV);2008;;
635;Totale economie;Gelderland (PV);2009;;
636;Totale economie;Gelderland (PV);2010;;
637;Totale economie;Gelderland (PV);2011;;
638;Totale economie;Utrecht (PV);1990;;
639;Totale economie;Utrecht (PV);1991;;
640;Totale economie;Utrecht (PV);1992;;
641;Totale economie;Utrecht (PV);1993;;
642;Totale economie;Utrecht (PV);1994;;
643;Totale economie;Utrecht (PV);1995;;
644;Totale economie;Utrecht (PV);1996;;
645;Totale economie;Utrecht (PV);1997;;
646;Totale economie;Utrecht (PV);1998;;
647;Totale economie;Utrecht (PV);1999;;
648;Totale economie;Utrecht (PV);2000;;
649;Totale economie;Utrecht (PV);2001;;
650;Totale economie;Utrecht (PV);2002;;
651;Totale economie;Utrecht (PV);2003;;
652;Totale economie;Utrecht (PV);2004;;
653;Totale economie;Utrecht (PV);2005;;
654;Totale economie;Utrecht (PV);2006;;
655;Totale economie;Utrecht (PV);2007;;
656;Totale economie;Utrecht (PV);2008;;
657;Totale economie;Utrecht (PV);2009;;
658;Totale economie;Utrecht (PV);2010;;
659;Totale economie;Utrecht (PV);2011;;
660;Totale economie;Noord-Holland (PV);1990;;
661;Totale economie;Noord-Holland (PV);1991;;
662;Totale economie;Noord-Holland (PV);1992;;
663;Totale economie;Noord-Holland (PV);1993;;
664;Totale economie;Noord-Holland (PV);1994;;
665;Totale economie;Noord-Holland (PV);1995;;
666;Totale economie;Noord-Holland (PV);1996;;
667;Totale economie;Noord-Holland (PV);1997;;
668;Totale economie;Noord-Holland (PV);1998;;
669;Totale economie;Noord-Holland (PV);1999;;
670;Totale economie;Noord-Holland (PV);2000;;
671;Totale economie;Noord-Holland (PV);2001;;
672;Totale economie;Noord-Holland (PV);2002;;
673;Totale economie;Noord-Holland (PV);2003;;
674;Totale economie;Noord-Holland (PV);2004;;
675;Totale economie;Noord-Holland (PV);2005;;
676;Totale economie;Noord-Holland (PV);2006;;
677;Totale economie;Noord-Holland (PV);2007;;
678;Totale economie;Noord-Holland (PV);2008;;
679;Totale economie;Noord-Holland (PV);2009;;
680;Totale economie;Noord-Holland (PV);2010;;
681;Totale economie;Noord-Holland (PV);2011;;
682;Totale economie;Zuid-Holland (PV);1990;;
683;Totale economie;Zuid-Holland (PV);1991;;
684;Totale economie;Zuid-Holland (PV);1992;;
685;Totale economie;Zuid-Holland (PV);1993;;
686;Totale economie;Zuid-Holland (PV);1994;;
687;Totale economie;Zuid-Holland (PV);1995;;
688;Totale economie;Zuid-Holland (PV);1996;;
689;Totale economie;Zuid-Holland (PV);1997;;
690;Totale economie;Zuid-Holland (PV);1998;;
691;Totale economie;Zuid-Holland (PV);1999;;
692;Totale economie;Zuid-Holland (PV);2000;;
693;Totale economie;Zuid-Holland (PV);2001;;
694;Totale economie;Zuid-Holland (PV);2002;;
695;Totale economie;Zuid-Holland (PV);2003;;
696;Totale economie;Zuid-Holland (PV);2004;;
697;Totale economie;Zuid-Holland (PV);2005;;
698;Totale economie;Zuid-Holland (PV);2006;;
699;Totale economie;Zuid-Holland (PV);2007;;
700;Totale economie;Zuid-Holland (PV);2008;;
701;Totale economie;Zuid-Holland (PV);2009;;
702;Totale economie;Zuid-Holland (PV);2010;;
703;Totale economie;Zuid-Holland (PV);2011;;
704;Totale economie;Zeeland (PV);1990;;
705;Totale economie;Zeeland (PV);1991;;
706;Totale economie;Zeeland (PV);1992;;
707;Totale economie;Zeeland (PV);1993;;
708;Totale economie;Zeeland (PV);1994;;
709;Totale economie;Zeeland (PV);1995;;
710;Totale economie;Zeeland (PV);1996;;
711;Totale economie;Zeeland (PV);1997;;
712;Totale economie;Zeeland (PV);1998;;
713;Totale economie;Zeeland (PV);1999;;
714;Totale economie;Zeeland (PV);2000;;
715;Totale economie;Zeeland (PV);2001;;
716;Totale economie;Zeeland (PV);2002;;
717;Totale economie;Zeeland (PV);2003;;
718;Totale economie;Zeeland (PV);2004;;
719;Totale economie;Zeeland (PV);2005;;
720;Totale economie;Zeeland (PV);2006;;
721;Totale economie;Zeeland (PV);2007;;
722;Totale economie;Zeeland (PV);2008;;
723;Totale economie;Zeeland (PV);2009;;
724;Totale economie;Zeeland (PV);2010;;
725;Totale economie;Zeeland (PV);2011;;
726;Totale economie;Noord-Brabant (PV);1990;;
727;Totale economie;Noord-Brabant (PV);1991;;
728;Totale economie;Noord-Brabant (PV);1992;;
729;Totale economie;Noord-Brabant (PV);1993;;
730;Totale economie;Noord-Brabant (PV);1994;;
731;Totale economie;Noord-Brabant (PV);1995;;
732;Totale economie;Noord-Brabant (PV);1996;;
733;Totale economie;Noord-Brabant (PV);1997;;
734;Totale economie;Noord-Brabant (PV);1998;;
735;Totale economie;Noord-Brabant (PV);1999;;
736;Totale economie;Noord-Brabant (PV);2000;;
737;Totale economie;Noord-Brabant (PV);2001;;
738;Totale economie;Noord-Brabant (PV);2002;;
739;Totale economie;Noord-Brabant (PV);2003;;
740;Totale economie;Noord-Brabant (PV);2004;;
741;Totale economie;Noord-Brabant (PV);2005;;
742;Totale economie;Noord-Brabant (PV);2006;;
743;Totale economie;Noord-Brabant (PV);2007;;
744;Totale economie;Noord-Brabant (PV);2008;;
745;Totale economie;Noord-Brabant (PV);2009;;
746;Totale economie;Noord-Brabant (PV);2010;;
747;Totale economie;Noord-Brabant (PV);2011;;
748;Totale economie;Limburg (PV);1990;;
749;Totale economie;Limburg (PV);1991;;
750;Totale economie;Limburg (PV);1992;;
751;Totale economie;Limburg (PV);1993;;
752;Totale economie;Limburg (PV);1994;;
753;Totale economie;Limburg (PV);1995;;
754;Totale economie;Limburg (PV);1996;;
755;Totale economie;Limburg (PV);1997;;
756;Totale economie;Limburg (PV);1998;;
757;Totale economie;Limburg (PV);1999;;
758;Totale economie;Limburg (PV);2000;;
759;Totale economie;Limburg (PV);2001;;
760;Totale economie;Limburg (PV);2002;;
761;Totale economie;Limburg (PV);2003;;
762;Totale economie;Limburg (PV);2004;;
763;Totale economie;Limburg (PV);2005;;
764;Totale economie;Limburg (PV);2006;;
765;Totale economie;Limburg (PV);2007;;
766;Totale economie;Limburg (PV);2008;;
767;Totale economie;Limburg (PV);2009;;
768;Totale economie;Limburg (PV);2010;;
769;Totale economie;Limburg (PV);2011;;
770;Totaal industrie;Australië;1990;2.11;
771;Totaal industrie;Australië;1991;2.43;
772;Totaal industrie;Australië;1992;2.85;
773;Totaal industrie;Australië;1993;2.69;
774;Totaal industrie;Australië;1994;2.87;
775;Totaal industrie;Australië;1995;3.46;
776;Totaal industrie;Australië;1996;3.2;
777;Totaal industrie;Australië;1997;2.91;
778;Totaal industrie;Australië;1998;2.63;
779;Totaal industrie;Australië;1999;2.59;
780;Totaal industrie;Australië;2000;2.84;
781;Totaal industrie;Australië;2001;3.13;
782;Totaal industrie;Australië;2002;3.23;
783;Totaal industrie;Australië;2003;3.54;
784;Totaal industrie;Australië;2004;3.55;
785;Totaal industrie;Australië;2005;3.91;
786;Totaal industrie;Australië;2006;3.9;
787;Totaal industrie;Australië;2007;;
788;Totaal industrie;Australië;2008;;
789;Totaal industrie;Australië;2009;;
790;Totaal industrie;Australië;2010;;
791;Totaal industrie;Australië;2011;;
792;Totaal industrie;België;1990;;
793;Totaal industrie;België;1991;;
794;Totaal industrie;België;1992;5.26;
795;Totaal industrie;België;1993;5.73;
796;Totaal industrie;België;1994;5.62;
797;Totaal industrie;België;1995;5.48;
798;Totaal industrie;België;1996;5.84;
799;Totaal industrie;België;1997;5.99;
800;Totaal industrie;België;1998;5.96;
801;Totaal industrie;België;1999;6.63;
802;Totaal industrie;België;2000;6.7;
803;Totaal industrie;België;2001;7.49;
804;Totaal industrie;België;2002;6.64;
805;Totaal industrie;België;2003;6.59;
806;Totaal industrie;België;2004;6.67;
807;Totaal industrie;België;2005;6.58;
808;Totaal industrie;België;2006;6.59;
809;Totaal industrie;België;2007;6.93;
810;Totaal industrie;België;2008;7.19;
811;Totaal industrie;België;2009;7.9;
812;Totaal industrie;België;2010;;
813;Totaal industrie;België;2011;;
814;Totaal industrie;Canada;1990;3.3;
815;Totaal industrie;Canada;1991;3.56;
816;Totaal industrie;Canada;1992;3.66;
817;Totaal industrie;Canada;1993;3.75;
818;Totaal industrie;Canada;1994;3.7;
819;Totaal industrie;Canada;1995;3.57;
820;Totaal industrie;Canada;1996;3.63;
821;Totaal industrie;Canada;1997;3.82;
822;Totaal industrie;Canada;1998;4.06;
823;Totaal industrie;Canada;1999;3.82;
824;Totaal industrie;Canada;2000;4.3;
825;Totaal industrie;Canada;2001;4.82;
826;Totaal industrie;Canada;2002;4.48;
827;Totaal industrie;Canada;2003;4.51;
828;Totaal industrie;Canada;2004;4.42;
829;Totaal industrie;Canada;2005;4.59;
830;Totaal industrie;Canada;2006;4.68;
831;Totaal industrie;Canada;2007;;
832;Totaal industrie;Canada;2008;;
833;Totaal industrie;Canada;2009;;
834;Totaal industrie;Canada;2010;;
835;Totaal industrie;Canada;2011;;
836;Totaal industrie;Denemarken;1990;4.23;
837;Totaal industrie;Denemarken;1991;4.5;
838;Totaal industrie;Denemarken;1992;4.39;
839;Totaal industrie;Denemarken;1993;4.55;
840;Totaal industrie;Denemarken;1994;4.65;
841;Totaal industrie;Denemarken;1995;4.79;
842;Totaal industrie;Denemarken;1996;5.15;
843;Totaal industrie;Denemarken;1997;5.13;
844;Totaal industrie;Denemarken;1998;5.96;
845;Totaal industrie;Denemarken;1999;6.08;
846;Totaal industrie;Denemarken;2000;;
847;Totaal industrie;Denemarken;2001;7.8;
848;Totaal industrie;Denemarken;2002;7.61;
849;Totaal industrie;Denemarken;2003;8.71;
850;Totaal industrie;Denemarken;2004;8.96;
851;Totaal industrie;Denemarken;2005;8.95;
852;Totaal industrie;Denemarken;2006;9.02;
853;Totaal industrie;Denemarken;2007;;
854;Totaal industrie;Denemarken;2008;;
855;Totaal industrie;Denemarken;2009;;
856;Totaal industrie;Denemarken;2010;;
857;Totaal industrie;Denemarken;2011;;
858;Totaal industrie;Duitsland;1990;6.79;
859;Totaal industrie;Duitsland;1991;6.57;
860;Totaal industrie;Duitsland;1992;6.56;
861;Totaal industrie;Duitsland;1993;6.81;
862;Totaal industrie;Duitsland;1994;6.65;
863;Totaal industrie;Duitsland;1995;6.75;
864;Totaal industrie;Duitsland;1996;6.9;
865;Totaal industrie;Duitsland;1997;6.95;
866;Totaal industrie;Duitsland;1998;7.05;
867;Totaal industrie;Duitsland;1999;7.55;
868;Totaal industrie;Duitsland;2000;7.63;
869;Totaal industrie;Duitsland;2001;7.56;
870;Totaal industrie;Duitsland;2002;7.75;
871;Totaal industrie;Duitsland;2003;7.93;
872;Totaal industrie;Duitsland;2004;7.73;
873;Totaal industrie;Duitsland;2005;7.53;
874;Totaal industrie;Duitsland;2006;7.56;
875;Totaal industrie;Duitsland;2007;7.36;
876;Totaal industrie;Duitsland;2008;8.13;
877;Totaal industrie;Duitsland;2009;;
878;Totaal industrie;Duitsland;2010;;
879;Totaal industrie;Duitsland;2011;;
880;Totaal industrie;Finland;1990;4.74;
881;Totaal industrie;Finland;1991;5.52;
882;Totaal industrie;Finland;1992;5.54;
883;Totaal industrie;Finland;1993;5.34;
884;Totaal industrie;Finland;1994;5.69;
885;Totaal industrie;Finland;1995;5.3;
886;Totaal industrie;Finland;1996;6.47;
887;Totaal industrie;Finland;1997;6.71;
888;Totaal industrie;Finland;1998;7.07;
889;Totaal industrie;Finland;1999;7.99;
890;Totaal industrie;Finland;2000;8.33;
891;Totaal industrie;Finland;2001;8.2;
892;Totaal industrie;Finland;2002;8.3;
893;Totaal industrie;Finland;2003;9.09;
894;Totaal industrie;Finland;2004;9.34;
895;Totaal industrie;Finland;2005;9.73;
896;Totaal industrie;Finland;2006;9.47;
897;Totaal industrie;Finland;2007;9.5;
898;Totaal industrie;Finland;2008;11.32;
899;Totaal industrie;Finland;2009;14.45;
900;Totaal industrie;Finland;2010;;
901;Totaal industrie;Finland;2011;;
902;Totaal industrie;Frankrijk;1990;7.9;
903;Totaal industrie;Frankrijk;1991;8.15;
904;Totaal industrie;Frankrijk;1992;8.25;
905;Totaal industrie;Frankrijk;1993;8.59;
906;Totaal industrie;Frankrijk;1994;8.63;
907;Totaal industrie;Frankrijk;1995;8.22;
908;Totaal industrie;Frankrijk;1996;8.44;
909;Totaal industrie;Frankrijk;1997;7.96;
910;Totaal industrie;Frankrijk;1998;7.78;
911;Totaal industrie;Frankrijk;1999;8.15;
912;Totaal industrie;Frankrijk;2000;7.96;
913;Totaal industrie;Frankrijk;2001;8.35;
914;Totaal industrie;Frankrijk;2002;9.04;
915;Totaal industrie;Frankrijk;2003;9.25;
916;Totaal industrie;Frankrijk;2004;9.65;
917;Totaal industrie;Frankrijk;2005;9.47;
918;Totaal industrie;Frankrijk;2006;10.15;
919;Totaal industrie;Frankrijk;2007;;
920;Totaal industrie;Frankrijk;2008;;
921;Totaal industrie;Frankrijk;2009;;
922;Totaal industrie;Frankrijk;2010;;
923;Totaal industrie;Frankrijk;2011;;
924;Totaal industrie;Hongarije;1990;;
925;Totaal industrie;Hongarije;1991;;
926;Totaal industrie;Hongarije;1992;;
927;Totaal industrie;Hongarije;1993;;
928;Totaal industrie;Hongarije;1994;1.25;
929;Totaal industrie;Hongarije;1995;1.32;
930;Totaal industrie;Hongarije;1996;1.13;
931;Totaal industrie;Hongarije;1997;1.15;
932;Totaal industrie;Hongarije;1998;1.06;
933;Totaal industrie;Hongarije;1999;1.14;
934;Totaal industrie;Hongarije;2000;1.41;
935;Totaal industrie;Hongarije;2001;1.5;
936;Totaal industrie;Hongarije;2002;1.42;
937;Totaal industrie;Hongarije;2003;1.42;
938;Totaal industrie;Hongarije;2004;1.52;
939;Totaal industrie;Hongarije;2005;1.69;
940;Totaal industrie;Hongarije;2006;1.88;
941;Totaal industrie;Hongarije;2007;1.88;
942;Totaal industrie;Hongarije;2008;2.07;
943;Totaal industrie;Hongarije;2009;2.48;
944;Totaal industrie;Hongarije;2010;;
945;Totaal industrie;Hongarije;2011;;
946;Totaal industrie;Ierland;1990;1.92;
947;Totaal industrie;Ierland;1991;2.07;
948;Totaal industrie;Ierland;1992;2.34;
949;Totaal industrie;Ierland;1993;2.84;
950;Totaal industrie;Ierland;1994;3.08;
951;Totaal industrie;Ierland;1995;2.95;
952;Totaal industrie;Ierland;1996;3.04;
953;Totaal industrie;Ierland;1997;2.7;
954;Totaal industrie;Ierland;1998;2.34;
955;Totaal industrie;Ierland;1999;2.12;
956;Totaal industrie;Ierland;2000;1.96;
957;Totaal industrie;Ierland;2001;1.86;
958;Totaal industrie;Ierland;2002;1.7;
959;Totaal industrie;Ierland;2003;1.97;
960;Totaal industrie;Ierland;2004;2.32;
961;Totaal industrie;Ierland;2005;2.68;
962;Totaal industrie;Ierland;2006;;
963;Totaal industrie;Ierland;2007;;
964;Totaal industrie;Ierland;2008;;
965;Totaal industrie;Ierland;2009;;
966;Totaal industrie;Ierland;2010;;
967;Totaal industrie;Ierland;2011;;
968;Totaal industrie;Italië;1990;;
969;Totaal industrie;Italië;1991;2.96;
970;Totaal industrie;Italië;1992;2.89;
971;Totaal industrie;Italië;1993;2.66;
972;Totaal industrie;Italië;1994;2.43;
973;Totaal industrie;Italië;1995;2.24;
974;Totaal industrie;Italië;1996;2.31;
975;Totaal industrie;Italië;1997;2.22;
976;Totaal industrie;Italië;1998;2.0;
977;Totaal industrie;Italië;1999;2.12;
978;Totaal industrie;Italië;2000;2.2;
979;Totaal industrie;Italië;2001;2.26;
980;Totaal industrie;Italië;2002;2.24;
981;Totaal industrie;Italië;2003;2.25;
982;Totaal industrie;Italië;2004;2.23;
983;Totaal industrie;Italië;2005;2.37;
984;Totaal industrie;Italië;2006;2.36;
985;Totaal industrie;Italië;2007;2.53;
986;Totaal industrie;Italië;2008;2.84;
987;Totaal industrie;Italië;2009;3.17;
988;Totaal industrie;Italië;2010;;
989;Totaal industrie;Italië;2011;;
990;Totaal industrie;Japan;1990;7.38;
991;Totaal industrie;Japan;1991;7.4;
992;Totaal industrie;Japan;1992;7.29;
993;Totaal industrie;Japan;1993;7.23;
994;Totaal industrie;Japan;1994;7.42;
995;Totaal industrie;Japan;1995;7.66;
996;Totaal industrie;Japan;1996;7.9;
997;Totaal industrie;Japan;1997;8.25;
998;Totaal industrie;Japan;1998;8.63;
999;Totaal industrie;Japan;1999;8.65;
1000;Totaal industrie;Japan;2000;8.81;
1001;Totaal industrie;Japan;2001;9.5;
1002;Totaal industrie;Japan;2002;9.96;
1003;Totaal industrie;Japan;2003;9.76;
1004;Totaal industrie;Japan;2004;9.86;
1005;Totaal industrie;Japan;2005;10.43;
1006;Totaal industrie;Japan;2006;10.89;
1007;Totaal industrie;Japan;2007;11.17;
1008;Totaal industrie;Japan;2008;11.54;
1009;Totaal industrie;Japan;2009;12.32;
1010;Totaal industrie;Japan;2010;;
1011;Totaal industrie;Japan;2011;;
1012;Totaal industrie;Nederland;1990;5.79;
1013;Totaal industrie;Nederland;1991;5.33;
1014;Totaal industrie;Nederland;1992;5.17;
1015;Totaal industrie;Nederland;1993;5.19;
1016;Totaal industrie;Nederland;1994;5.27;
1017;Totaal industrie;Nederland;1995;5.37;
1018;Totaal industrie;Nederland;1996;5.48;
1019;Totaal industrie;Nederland;1997;5.65;
1020;Totaal industrie;Nederland;1998;5.33;
1021;Totaal industrie;Nederland;1999;6.02;
1022;Totaal industrie;Nederland;2000;5.83;
1023;Totaal industrie;Nederland;2001;6.09;
1024;Totaal industrie;Nederland;2002;5.84;
1025;Totaal industrie;Nederland;2003;6.23;
1026;Totaal industrie;Nederland;2004;6.23;
1027;Totaal industrie;Nederland;2005;6.12;
1028;Totaal industrie;Nederland;2006;6.14;
1029;Totaal industrie;Nederland;2007;5.6;
1030;Totaal industrie;Nederland;2008;5.18;
1031;Totaal industrie;Nederland;2009;5.55;
1032;Totaal industrie;Nederland;2010;;
1033;Totaal industrie;Nederland;2011;;
1034;Totaal industrie;Oostenrijk;1990;;
1035;Totaal industrie;Oostenrijk;1991;;
1036;Totaal industrie;Oostenrijk;1992;;
1037;Totaal industrie;Oostenrijk;1993;;
1038;Totaal industrie;Oostenrijk;1994;;
1039;Totaal industrie;Oostenrijk;1995;;
1040;Totaal industrie;Oostenrijk;1996;;
1041;Totaal industrie;Oostenrijk;1997;;
1042;Totaal industrie;Oostenrijk;1998;4.86;
1043;Totaal industrie;Oostenrijk;1999;;
1044;Totaal industrie;Oostenrijk;2000;;
1045;Totaal industrie;Oostenrijk;2001;;
1046;Totaal industrie;Oostenrijk;2002;5.81;
1047;Totaal industrie;Oostenrijk;2003;5.91;
1048;Totaal industrie;Oostenrijk;2004;6.28;
1049;Totaal industrie;Oostenrijk;2005;7.02;
1050;Totaal industrie;Oostenrijk;2006;6.81;
1051;Totaal industrie;Oostenrijk;2007;6.73;
1052;Totaal industrie;Oostenrijk;2008;6.87;
1053;Totaal industrie;Oostenrijk;2009;7.45;
1054;Totaal industrie;Oostenrijk;2010;;
1055;Totaal industrie;Oostenrijk;2011;;
1056;Totaal industrie;Polen;1990;;
1057;Totaal industrie;Polen;1991;;
1058;Totaal industrie;Polen;1992;;
1059;Totaal industrie;Polen;1993;;
1060;Totaal industrie;Polen;1994;1.18;
1061;Totaal industrie;Polen;1995;0.97;
1062;Totaal industrie;Polen;1996;1.09;
1063;Totaal industrie;Polen;1997;1.08;
1064;Totaal industrie;Polen;1998;1.24;
1065;Totaal industrie;Polen;1999;1.3;
1066;Totaal industrie;Polen;2000;0.97;
1067;Totaal industrie;Polen;2001;1.04;
1068;Totaal industrie;Polen;2002;0.63;
1069;Totaal industrie;Polen;2003;0.65;
1070;Totaal industrie;Polen;2004;0.6;
1071;Totaal industrie;Polen;2005;0.69;
1072;Totaal industrie;Polen;2006;0.62;
1073;Totaal industrie;Polen;2007;;
1074;Totaal industrie;Polen;2008;;
1075;Totaal industrie;Polen;2009;;
1076;Totaal industrie;Polen;2010;;
1077;Totaal industrie;Polen;2011;;
1078;Totaal industrie;Spanje;1990;1.85;
1079;Totaal industrie;Spanje;1991;1.88;
1080;Totaal industrie;Spanje;1992;1.84;
