ID;Achtergrondkenmerken;Perioden;TotaalAantalVakanties_1;GemiddeldeVakantieduur_2;Belgie_3;Frankrijk_4;Spanje_5;Oostenrijk_6;GrootBrittannie_7;Duitsland_8;Italie_9;Griekenland_10;Turkije_11;OverigeLanden_12;TotaalSeizoenrecreatieveLogiesvormen_13;TotaalToeristischeLogiesvormen_14;WoningVanFamilieVriendenOfKennissen_15;WoningVanAndereParticulier_16;HotelMotel_17;Appartement_18;ZomerhuisjeVakantiebungalow_19;TentBungalowtent_20;CaravanVouwwagenCamper_21;OverigeToeristischeLogiesvormen_22;GeboektBijEenReisbureau_23;GeboektBijEenBankBoekingscentraleEd_24;RechtstreeksBijEenReisorganisatie_25;LogiesGereserveerd_26;LogiesNietVoorafGeboekt_27;Auto_28;TreinAutoslaaptrein_29;Touringcar_30;Vliegtuig_31;OverigeVervoermiddelen_32;TotaalGemUitgavenPerVakantieganger_33;MetEigenVervoer_34;MetOverigVervoer_35
121;25 tot 30 jarigen;2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
122;25 tot 30 jarigen;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
123;25 tot 30 jarigen;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
124;25 tot 30 jarigen;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
125;25 tot 30 jarigen;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126;25 tot 30 jarigen;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
127;25 tot 30 jarigen;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
128;25 tot 30 jarigen;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
129;25 tot 30 jarigen;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
130;25 tot 30 jarigen;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
131;25 tot 30 jarigen;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
132;25 tot 30 jarigen;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
133;25 tot 30 jarigen;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
134;25 tot 30 jarigen;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
135;25 tot 30 jarigen;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136;30 tot 40 jarigen;2000;1798.0;12.7;154.0;378.0;185.0;139.0;48.0;156.0;109.0;86.0;58.0;485.0;47.0;1751.0;;;473.0;424.0;274.0;277.0;197.0;37.0;842.0;;154.0;;287.0;1004.0;56.0;54.0;656.0;29.0;620.0;409.0;895.0
137;30 tot 40 jarigen;2001;1889.0;13.1;122.0;441.0;271.0;157.0;;136.0;77.0;81.0;59.0;;44.0;1844.0;;;549.0;373.0;353.0;227.0;199.0;52.0;861.0;;282.0;;243.0;970.0;62.0;130.0;686.0;41.0;669.0;400.0;962.0
138;30 tot 40 jarigen;2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139;30 tot 40 jarigen;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140;30 tot 40 jarigen;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
141;30 tot 40 jarigen;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
142;30 tot 40 jarigen;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
143;30 tot 40 jarigen;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144;30 tot 40 jarigen;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145;30 tot 40 jarigen;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
146;30 tot 40 jarigen;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
147;30 tot 40 jarigen;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
148;30 tot 40 jarigen;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
149;30 tot 40 jarigen;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
150;30 tot 40 jarigen;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
151;30 tot 40 jarigen;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
152;30 tot 40 jarigen;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
153;40 tot 50 jarigen;2000;1945.0;13.7;106.0;416.0;224.0;135.0;27.0;198.0;97.0;102.0;94.0;546.0;23.0;1924.0;;;642.0;409.0;226.0;194.0;308.0;71.0;796.0;;221.0;;390.0;1098.0;48.0;124.0;643.0;34.0;709.0;462.0;1040.0
154;40 tot 50 jarigen;2001;1877.0;13.7;86.0;399.0;256.0;150.0;;164.0;127.0;83.0;101.0;;31.0;1846.0;;;669.0;322.0;298.0;187.0;235.0;61.0;775.0;;235.0;;330.0;1085.0;33.0;100.0;633.0;26.0;730.0;474.0;1083.0
155;40 tot 50 jarigen;2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;40 tot 50 jarigen;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157;40 tot 50 jarigen;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
158;40 tot 50 jarigen;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
159;40 tot 50 jarigen;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;40 tot 50 jarigen;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;40 tot 50 jarigen;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
162;40 tot 50 jarigen;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
163;40 tot 50 jarigen;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
164;40 tot 50 jarigen;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165;40 tot 50 jarigen;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
166;40 tot 50 jarigen;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
167;40 tot 50 jarigen;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168;40 tot 50 jarigen;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
169;40 tot 50 jarigen;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
170;50 tot 65 jarigen;2000;2566.0;13.9;129.0;329.0;392.0;261.0;99.0;376.0;135.0;125.0;68.0;652.0;251.0;2314.0;;;1130.0;438.0;234.0;60.0;290.0;93.0;969.0;;282.0;;587.0;1346.0;50.0;281.0;815.0;72.0;695.0;494.0;918.0
171;50 tot 65 jarigen;2001;2739.0;13.4;176.0;307.0;367.0;265.0;;395.0;158.0;160.0;76.0;;232.0;2508.0;;;1216.0;449.0;284.0;72.0;279.0;94.0;1110.0;;290.0;;627.0;1352.0;71.0;327.0;945.0;46.0;745.0;505.0;982.0
172;50 tot 65 jarigen;2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173;50 tot 65 jarigen;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;50 tot 65 jarigen;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
175;50 tot 65 jarigen;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
176;50 tot 65 jarigen;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
177;50 tot 65 jarigen;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
178;50 tot 65 jarigen;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
179;50 tot 65 jarigen;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
180;50 tot 65 jarigen;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
181;50 tot 65 jarigen;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
182;50 tot 65 jarigen;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
183;50 tot 65 jarigen;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;50 tot 65 jarigen;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;50 tot 65 jarigen;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;50 tot 65 jarigen;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;65 tot 75 jarigen;2000;786.0;13.3;39.0;112.0;86.0;35.0;41.0;145.0;24.0;27.0;23.0;254.0;59.0;727.0;;;412.0;92.0;82.0;0.0;71.0;28.0;371.0;;115.0;;138.0;317.0;29.0;168.0;249.0;24.0;703.0;468.0;859.0
188;65 tot 75 jarigen;2001;811.0;14.3;58.0;95.0;78.0;45.0;;147.0;45.0;41.0;65.0;;52.0;758.0;;;410.0;116.0;80.0;0.0;71.0;57.0;350.0;;117.0;;163.0;332.0;36.0;142.0;273.0;28.0;794.0;554.0;963.0
189;65 tot 75 jarigen;2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;65 tot 75 jarigen;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;65 tot 75 jarigen;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;65 tot 75 jarigen;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;65 tot 75 jarigen;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
194;65 tot 75 jarigen;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
195;65 tot 75 jarigen;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;65 tot 75 jarigen;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
197;65 tot 75 jarigen;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
198;65 tot 75 jarigen;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
199;65 tot 75 jarigen;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200;65 tot 75 jarigen;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201;65 tot 75 jarigen;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202;65 tot 75 jarigen;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203;65 tot 75 jarigen;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
204;75 jarigen of ouder;2000;264.0;13.4;6.0;25.0;40.0;14.0;11.0;81.0;17.0;4.0;4.0;62.0;0.0;264.0;;;154.0;33.0;26.0;0.0;17.0;13.0;141.0;;19.0;;41.0;88.0;0.0;86.0;84.0;5.0;714.0;;
205;75 jarigen of ouder;2001;268.0;14.6;0.0;25.0;45.0;17.0;;63.0;4.0;10.0;14.0;;7.0;263.0;;;151.0;26.0;12.0;0.0;26.0;13.0;133.0;;59.0;;38.0;73.0;4.0;78.0;110.0;5.0;797.0;;
206;75 jarigen of ouder;2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
207;75 jarigen of ouder;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
208;75 jarigen of ouder;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
209;75 jarigen of ouder;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210;75 jarigen of ouder;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
211;75 jarigen of ouder;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212;75 jarigen of ouder;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
213;75 jarigen of ouder;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
214;75 jarigen of ouder;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
215;75 jarigen of ouder;2011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
216;75 jarigen of ouder;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
217;75 jarigen of ouder;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
218;75 jarigen of ouder;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
219;75 jarigen of ouder;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
220;75 jarigen of ouder;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
221;0 tot 6 jarigen nieuwe indeling;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
222;0 tot 6 jarigen nieuwe indeling;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
223;0 tot 6 jarigen nieuwe indeling;2002;789.0;13.1;113.0;251.0;78.0;39.0;8.0;76.0;42.0;29.0;19.0;135.0;45.0;744.0;67.0;28.0;54.0;109.0;231.0;109.0;132.0;13.0;245.0;115.0;32.0;;;604.0;7.0;6.0;142.0;30.0;410.0;335.0;
224;0 tot 6 jarigen nieuwe indeling;2003;677.0;13.1;93.0;200.0;65.0;52.0;8.0;71.0;44.0;20.0;13.0;111.0;30.0;647.0;40.0;32.0;62.0;96.0;177.0;91.0;142.0;8.0;172.0;115.0;21.0;146.0;223.0;544.0;4.0;2.0;119.0;8.0;403.0;349.0;
225;0 tot 6 jarigen nieuwe indeling;2004;837.0;12.2;124.0;177.0;91.0;69.0;16.0;107.0;33.0;41.0;32.0;147.0;35.0;801.0;76.0;30.0;163.0;134.0;205.0;74.0;106.0;13.0;312.0;119.0;44.0;190.0;172.0;568.0;7.0;3.0;244.0;14.0;396.0;306.0;588.0
226;0 tot 6 jarigen nieuwe indeling;2005;836.0;13.7;89.0;200.0;77.0;58.0;8.0;101.0;63.0;24.0;53.0;163.0;24.0;812.0;68.0;32.0;185.0;98.0;167.0;82.0;157.0;23.0;336.0;104.0;58.0;188.0;150.0;602.0;7.0;14.0;200.0;13.0;437.0;352.0;655.0
227;0 tot 6 jarigen nieuwe indeling;2006;680.0;12.8;69.0;163.0;58.0;70.0;3.0;66.0;59.0;28.0;25.0;138.0;20.0;660.0;54.0;38.0;102.0;122.0;120.0;82.0;127.0;15.0;312.0;46.0;28.0;180.0;114.0;494.0;2.0;5.0;178.0;0.0;456.0;337.0;771.0
228;0 tot 6 jarigen nieuwe indeling;2007;699.0;13.2;106.0;173.0;61.0;63.0;11.0;84.0;33.0;27.0;23.0;119.0;17.0;681.0;31.0;50.0;102.0;84.0;165.0;82.0;142.0;26.0;284.0;96.0;38.0;164.0;116.0;526.0;2.0;7.0;157.0;7.0;455.0;359.0;748.0
229;0 tot 6 jarigen nieuwe indeling;2008;778.0;13.5;79.0;191.0;62.0;46.0;2.0;99.0;88.0;14.0;50.0;148.0;32.0;745.0;67.0;73.0;127.0;83.0;161.0;73.0;146.0;16.0;330.0;61.0;60.0;216.0;111.0;546.0;23.0;7.0;202.0;;460.0;380.0;649.0
230;0 tot 6 jarigen nieuwe indeling;2009;691.0;12.8;95.0;130.0;61.0;45.0;13.0;113.0;48.0;11.0;28.0;146.0;29.0;662.0;39.0;43.0;103.0;105.0;171.0;45.0;151.0;5.0;262.0;84.0;35.0;212.0;98.0;502.0;9.0;3.0;170.0;7.0;467.0;332.0;826.0
231;0 tot 6 jarigen nieuwe indeling;2010;678.0;13.4;85.0;156.0;50.0;64.0;5.0;91.0;49.0;16.0;28.0;134.0;31.0;647.0;52.0;49.0;99.0;81.0;130.0;74.0;146.0;17.0;246.0;74.0;32.0;205.0;121.0;535.0;0.0;0.0;141.0;2.0;450.0;373.0;740.0
232;0 tot 6 jarigen nieuwe indeling;2011;764.0;12.5;90.0;213.0;33.0;56.0;33.0;108.0;26.0;28.0;34.0;142.0;31.0;733.0;64.0;64.0;99.0;101.0;182.0;69.0;146.0;8.0;258.0;201.0;61.0;173.0;71.0;561.0;4.0;4.0;184.0;12.0;484.0;385.0;726.0
233;0 tot 6 jarigen nieuwe indeling;2012;707.0;13.3;69.0;202.0;50.0;66.0;3.0;91.0;70.0;21.0;31.0;104.0;34.0;673.0;55.0;52.0;66.0;82.0;201.0;72.0;124.0;21.0;251.0;160.0;29.0;182.0;84.0;555.0;;3.0;145.0;4.0;441.0;371.0;709.0
234;0 tot 6 jarigen nieuwe indeling;2013;679.0;13.1;101.0;186.0;60.0;30.0;8.0;66.0;61.0;21.0;27.0;118.0;46.0;633.0;50.0;61.0;84.0;64.0;166.0;79.0;126.0;3.0;225.0;129.0;22.0;192.0;112.0;537.0;0.0;0.0;140.0;2.0;443.0;346.0;779.0
235;0 tot 6 jarigen nieuwe indeling;2014;721.0;12.8;72.0;214.0;71.0;34.0;19.0;96.0;46.0;30.0;31.0;108.0;25.0;696.0;36.0;52.0;122.0;65.0;153.0;86.0;166.0;15.0;263.0;129.0;48.0;189.0;91.0;501.0;6.0;0.0;211.0;3.0;500.0;404.0;690.0
236;0 tot 6 jarigen nieuwe indeling;2015;741.0;12.8;67.0;201.0;93.0;50.0;29.0;77.0;47.0;20.0;27.0;130.0;30.0;711.0;40.0;75.0;134.0;77.0;170.0;97.0;105.0;14.0;262.0;203.0;39.0;142.0;95.0;506.0;5.0;2.0;223.0;5.0;537.0;401.0;819.0
237;0 tot 6 jarigen nieuwe indeling;2016;742.0;13.0;54.0;188.0;108.0;46.0;18.0;122.0;70.0;9.0;11.0;117.0;33.0;709.0;48.0;62.0;113.0;69.0;201.0;102.0;98.0;16.0;304.0;146.0;29.0;190.0;73.0;529.0;8.0;0.0;199.0;7.0;503.0;397.0;754.0
238;6 tot 13 jarigen nieuwe indeling;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
239;6 tot 13 jarigen nieuwe indeling;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240;6 tot 13 jarigen nieuwe indeling;2002;1143.0;14.7;107.0;351.0;138.0;69.0;17.0;118.0;92.0;30.0;36.0;183.0;47.0;1096.0;49.0;83.0;96.0;158.0;240.0;226.0;222.0;21.0;340.0;131.0;38.0;;;925.0;15.0;27.0;152.0;24.0;459.0;402.0;
241;6 tot 13 jarigen nieuwe indeling;2003;1027.0;13.8;134.0;262.0;125.0;102.0;16.0;87.0;70.0;21.0;37.0;173.0;25.0;1002.0;70.0;81.0;142.0;146.0;200.0;142.0;203.0;18.0;275.0;143.0;38.0;281.0;290.0;809.0;20.0;37.0;145.0;16.0;467.0;384.0;758.0
242;6 tot 13 jarigen nieuwe indeling;2004;968.0;14.1;111.0;234.0;79.0;77.0;25.0;110.0;67.0;17.0;47.0;201.0;20.0;948.0;72.0;58.0;135.0;108.0;177.0;140.0;207.0;51.0;318.0;98.0;31.0;303.0;217.0;755.0;20.0;30.0;149.0;14.0;431.0;380.0;
243;6 tot 13 jarigen nieuwe indeling;2005;1062.0;13.7;116.0;234.0;87.0;63.0;21.0;132.0;71.0;27.0;60.0;251.0;4.0;1059.0;83.0;79.0;154.0;146.0;219.0;131.0;220.0;26.0;388.0;110.0;39.0;274.0;252.0;786.0;21.0;14.0;231.0;10.0;459.0;372.0;707.0
244;6 tot 13 jarigen nieuwe indeling;2006;1110.0;13.3;131.0;277.0;66.0;97.0;20.0;154.0;96.0;47.0;39.0;182.0;22.0;1088.0;75.0;59.0;172.0;137.0;260.0;128.0;224.0;33.0;370.0;96.0;44.0;323.0;277.0;836.0;15.0;28.0;209.0;23.0;472.0;383.0;745.0
245;6 tot 13 jarigen nieuwe indeling;2007;1094.0;13.3;124.0;230.0;98.0;103.0;16.0;144.0;78.0;57.0;47.0;198.0;31.0;1062.0;81.0;59.0;218.0;129.0;213.0;111.0;212.0;40.0;461.0;92.0;37.0;257.0;247.0;784.0;18.0;29.0;250.0;12.0;489.0;383.0;758.0
246;6 tot 13 jarigen nieuwe indeling;2008;1185.0;12.5;133.0;269.0;115.0;95.0;26.0;153.0;83.0;56.0;52.0;203.0;34.0;1151.0;81.0;65.0;235.0;145.0;223.0;135.0;228.0;40.0;457.0;143.0;43.0;326.0;215.0;879.0;18.0;21.0;257.0;10.0;479.0;384.0;753.0
247;6 tot 13 jarigen nieuwe indeling;2009;1161.0;13.2;76.0;261.0;83.0;130.0;43.0;144.0;76.0;36.0;47.0;265.0;39.0;1123.0;61.0;56.0;235.0;137.0;235.0;102.0;267.0;30.0;471.0;105.0;39.0;363.0;184.0;888.0;9.0;10.0;238.0;16.0;531.0;427.0;869.0
248;6 tot 13 jarigen nieuwe indeling;2010;1160.0;13.6;75.0;227.0;79.0;110.0;19.0;210.0;101.0;37.0;62.0;240.0;40.0;1120.0;108.0;60.0;207.0;161.0;203.0;94.0;267.0;21.0;441.0;143.0;75.0;332.0;169.0;866.0;43.0;16.0;233.0;2.0;528.0;433.0;809.0
249;6 tot 13 jarigen nieuwe indeling;2011;1220.0;13.1;120.0;236.0;102.0;104.0;29.0;228.0;105.0;30.0;72.0;195.0;68.0;1152.0;85.0;76.0;217.0;151.0;223.0;139.0;241.0;19.0;466.0;223.0;64.0;326.0;141.0;910.0;19.0;21.0;257.0;12.0;503.0;382.0;830.0
250;6 tot 13 jarigen nieuwe indeling;2012;1208.0;12.9;97.0;247.0;84.0;84.0;37.0;209.0;100.0;43.0;73.0;233.0;62.0;1146.0;54.0;102.0;244.0;130.0;269.0;106.0;201.0;41.0;438.0;235.0;36.0;333.0;166.0;878.0;16.0;6.0;286.0;22.0;558.0;384.0;1009.0
251;6 tot 13 jarigen nieuwe indeling;2013;1206.0;13.2;113.0;229.0;71.0;104.0;31.0;179.0;146.0;42.0;53.0;237.0;66.0;1141.0;36.0;104.0;221.0;125.0;217.0;144.0;258.0;35.0;391.0;204.0;47.0;382.0;182.0;902.0;2.0;11.0;268.0;23.0;520.0;412.0;852.0
252;6 tot 13 jarigen nieuwe indeling;2014;1176.0;13.1;87.0;240.0;87.0;114.0;49.0;211.0;120.0;34.0;57.0;177.0;87.0;1089.0;43.0;111.0;215.0;139.0;239.0;104.0;210.0;28.0;371.0;197.0;59.0;360.0;189.0;891.0;8.0;2.0;258.0;17.0;543.0;402.0;972.0
253;6 tot 13 jarigen nieuwe indeling;2015;1158.0;13.1;97.0;252.0;135.0;115.0;38.0;183.0;86.0;30.0;65.0;157.0;67.0;1091.0;28.0;106.0;237.0;106.0;262.0;106.0;227.0;19.0;419.0;244.0;36.0;282.0;177.0;864.0;3.0;3.0;279.0;9.0;569.0;439.0;939.0
254;6 tot 13 jarigen nieuwe indeling;2016;1207.0;13.0;85.0;229.0;132.0;106.0;46.0;180.0;130.0;19.0;66.0;214.0;42.0;1165.0;50.0;88.0;203.0;134.0;274.0;119.0;275.0;21.0;472.0;226.0;55.0;288.0;166.0;902.0;7.0;5.0;272.0;21.0;549.0;419.0;901.0
255;13 tot 18 jarigen nieuwe indeling;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
256;13 tot 18 jarigen nieuwe indeling;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
257;13 tot 18 jarigen nieuwe indeling;2002;766.0;12.9;63.0;172.0;74.0;89.0;31.0;86.0;73.0;28.0;34.0;117.0;21.0;745.0;60.0;39.0;182.0;64.0;128.0;128.0;112.0;33.0;252.0;108.0;49.0;;;469.0;30.0;98.0;117.0;52.0;466.0;400.0;
258;13 tot 18 jarigen nieuwe indeling;2003;799.0;12.7;84.0;177.0;96.0;90.0;44.0;79.0;61.0;16.0;35.0;117.0;37.0;762.0;37.0;30.0;172.0;127.0;103.0;103.0;112.0;78.0;364.0;83.0;43.0;115.0;193.0;465.0;8.0;132.0;144.0;51.0;500.0;425.0;601.0
259;13 tot 18 jarigen nieuwe indeling;2004;717.0;14.2;79.0;157.0;81.0;55.0;20.0;86.0;36.0;19.0;29.0;154.0;26.0;691.0;56.0;33.0;119.0;91.0;139.0;101.0;114.0;38.0;197.0;71.0;42.0;153.0;255.0;484.0;16.0;48.0;138.0;31.0;495.0;410.0;
260;13 tot 18 jarigen nieuwe indeling;2005;771.0;13.3;50.0;147.0;91.0;68.0;32.0;74.0;72.0;14.0;53.0;170.0;26.0;745.0;47.0;62.0;172.0;101.0;120.0;88.0;108.0;47.0;273.0;65.0;3.0;172.0;258.0;506.0;10.0;75.0;156.0;24.0;558.0;493.0;682.0
261;13 tot 18 jarigen nieuwe indeling;2006;869.0;13.4;52.0;226.0;110.0;80.0;22.0;79.0;57.0;37.0;35.0;172.0;56.0;813.0;27.0;64.0;215.0;109.0;124.0;88.0;132.0;55.0;310.0;67.0;33.0;154.0;305.0;502.0;21.0;97.0;215.0;33.0;567.0;439.0;743.0
262;13 tot 18 jarigen nieuwe indeling;2007;929.0;13.3;77.0;109.0;109.0;96.0;25.0;103.0;81.0;50.0;29.0;249.0;38.0;891.0;46.0;40.0;250.0;116.0;116.0;121.0;106.0;96.0;340.0;45.0;45.0;184.0;314.0;450.0;25.0;131.0;283.0;40.0;572.0;412.0;722.0
263;13 tot 18 jarigen nieuwe indeling;2008;999.0;12.5;71.0;151.0;129.0;59.0;25.0;81.0;86.0;40.0;67.0;290.0;73.0;926.0;50.0;57.0;263.0;139.0;144.0;67.0;169.0;37.0;363.0;88.0;55.0;247.0;247.0;525.0;16.0;106.0;326.0;27.0;605.0;448.0;778.0
264;13 tot 18 jarigen nieuwe indeling;2009;957.0;12.8;75.0;153.0;111.0;93.0;34.0;111.0;70.0;36.0;54.0;220.0;46.0;912.0;59.0;53.0;245.0;115.0;147.0;91.0;149.0;53.0;409.0;86.0;54.0;190.0;218.0;538.0;11.0;92.0;290.0;27.0;609.0;425.0;845.0
265;13 tot 18 jarigen nieuwe indeling;2010;928.0;12.7;65.0;164.0;87.0;76.0;42.0;105.0;74.0;13.0;43.0;259.0;82.0;846.0;54.0;40.0;263.0;77.0;118.0;106.0;131.0;59.0;289.0;105.0;40.0;246.0;250.0;533.0;32.0;96.0;254.0;13.0;619.0;457.0;838.0
266;13 tot 18 jarigen nieuwe indeling;2011;885.0;12.8;59.0;180.0;127.0;96.0;26.0;103.0;64.0;29.0;45.0;156.0;30.0;855.0;43.0;46.0;235.0;128.0;131.0;69.0;151.0;52.0;314.0;126.0;55.0;198.0;191.0;501.0;28.0;79.0;245.0;32.0;578.0;484.0;695.0
267;13 tot 18 jarigen nieuwe indeling;2012;904.0;12.6;51.0;189.0;106.0;100.0;33.0;75.0;70.0;24.0;50.0;205.0;19.0;884.0;56.0;52.0;220.0;157.0;111.0;76.0;152.0;61.0;315.0;118.0;40.0;163.0;267.0;524.0;21.0;73.0;277.0;9.0;577.0;462.0;722.0
268;13 tot 18 jarigen nieuwe indeling;2013;958.0;12.4;61.0;212.0;134.0;66.0;37.0;100.0;65.0;21.0;57.0;206.0;79.0;879.0;33.0;90.0;229.0;120.0;123.0;98.0;151.0;34.0;276.0;166.0;30.0;261.0;226.0;577.0;29.0;45.0;280.0;28.0;563.0;452.0;731.0
