ID;LeeftijdJongsteKind;LeeftijdReferentiepersoon;Perioden;HuishoudensMetKinderen_1
2351;3 tot 6 jaar;65 tot 70 jaar;2070;0
2352;3 tot 6 jaar;70 tot 75 jaar;2022;0
2353;3 tot 6 jaar;70 tot 75 jaar;2023;0
2354;3 tot 6 jaar;70 tot 75 jaar;2024;0
2355;3 tot 6 jaar;70 tot 75 jaar;2025;0
2356;3 tot 6 jaar;70 tot 75 jaar;2026;0
2357;3 tot 6 jaar;70 tot 75 jaar;2027;0
2358;3 tot 6 jaar;70 tot 75 jaar;2028;0
2359;3 tot 6 jaar;70 tot 75 jaar;2029;0
2360;3 tot 6 jaar;70 tot 75 jaar;2030;0
2361;3 tot 6 jaar;70 tot 75 jaar;2031;0
2362;3 tot 6 jaar;70 tot 75 jaar;2032;0
2363;3 tot 6 jaar;70 tot 75 jaar;2033;0
2364;3 tot 6 jaar;70 tot 75 jaar;2034;0
2365;3 tot 6 jaar;70 tot 75 jaar;2035;0
2366;3 tot 6 jaar;70 tot 75 jaar;2036;0
2367;3 tot 6 jaar;70 tot 75 jaar;2037;0
2368;3 tot 6 jaar;70 tot 75 jaar;2038;0
2369;3 tot 6 jaar;70 tot 75 jaar;2039;0
2370;3 tot 6 jaar;70 tot 75 jaar;2040;0
2371;3 tot 6 jaar;70 tot 75 jaar;2041;0
2372;3 tot 6 jaar;70 tot 75 jaar;2042;0
2373;3 tot 6 jaar;70 tot 75 jaar;2043;0
2374;3 tot 6 jaar;70 tot 75 jaar;2044;0
2375;3 tot 6 jaar;70 tot 75 jaar;2045;0
2376;3 tot 6 jaar;70 tot 75 jaar;2046;0
2377;3 tot 6 jaar;70 tot 75 jaar;2047;0
2378;3 tot 6 jaar;70 tot 75 jaar;2048;0
2379;3 tot 6 jaar;70 tot 75 jaar;2049;0
2380;3 tot 6 jaar;70 tot 75 jaar;2050;0
2381;3 tot 6 jaar;70 tot 75 jaar;2051;0
2382;3 tot 6 jaar;70 tot 75 jaar;2052;0
2383;3 tot 6 jaar;70 tot 75 jaar;2053;0
2384;3 tot 6 jaar;70 tot 75 jaar;2054;0
2385;3 tot 6 jaar;70 tot 75 jaar;2055;0
2386;3 tot 6 jaar;70 tot 75 jaar;2056;0
2387;3 tot 6 jaar;70 tot 75 jaar;2057;0
2388;3 tot 6 jaar;70 tot 75 jaar;2058;0
2389;3 tot 6 jaar;70 tot 75 jaar;2059;0
2390;3 tot 6 jaar;70 tot 75 jaar;2060;0
2391;3 tot 6 jaar;70 tot 75 jaar;2061;0
2392;3 tot 6 jaar;70 tot 75 jaar;2062;0
2393;3 tot 6 jaar;70 tot 75 jaar;2063;0
2394;3 tot 6 jaar;70 tot 75 jaar;2064;0
2395;3 tot 6 jaar;70 tot 75 jaar;2065;0
2396;3 tot 6 jaar;70 tot 75 jaar;2066;0
2397;3 tot 6 jaar;70 tot 75 jaar;2067;0
2398;3 tot 6 jaar;70 tot 75 jaar;2068;0
2399;3 tot 6 jaar;70 tot 75 jaar;2069;0
2400;3 tot 6 jaar;70 tot 75 jaar;2070;0
2401;3 tot 6 jaar;75 tot 80 jaar;2022;0
2402;3 tot 6 jaar;75 tot 80 jaar;2023;0
2403;3 tot 6 jaar;75 tot 80 jaar;2024;0
2404;3 tot 6 jaar;75 tot 80 jaar;2025;0
2405;3 tot 6 jaar;75 tot 80 jaar;2026;0
2406;3 tot 6 jaar;75 tot 80 jaar;2027;0
2407;3 tot 6 jaar;75 tot 80 jaar;2028;0
2408;3 tot 6 jaar;75 tot 80 jaar;2029;0
2409;3 tot 6 jaar;75 tot 80 jaar;2030;0
2410;3 tot 6 jaar;75 tot 80 jaar;2031;0
2411;3 tot 6 jaar;75 tot 80 jaar;2032;0
2412;3 tot 6 jaar;75 tot 80 jaar;2033;0
2413;3 tot 6 jaar;75 tot 80 jaar;2034;0
2414;3 tot 6 jaar;75 tot 80 jaar;2035;0
2415;3 tot 6 jaar;75 tot 80 jaar;2036;0
2416;3 tot 6 jaar;75 tot 80 jaar;2037;0
2417;3 tot 6 jaar;75 tot 80 jaar;2038;0
2418;3 tot 6 jaar;75 tot 80 jaar;2039;0
2419;3 tot 6 jaar;75 tot 80 jaar;2040;0
2420;3 tot 6 jaar;75 tot 80 jaar;2041;0
2421;3 tot 6 jaar;75 tot 80 jaar;2042;0
2422;3 tot 6 jaar;75 tot 80 jaar;2043;0
2423;3 tot 6 jaar;75 tot 80 jaar;2044;0
2424;3 tot 6 jaar;75 tot 80 jaar;2045;0
2425;3 tot 6 jaar;75 tot 80 jaar;2046;0
2426;3 tot 6 jaar;75 tot 80 jaar;2047;0
2427;3 tot 6 jaar;75 tot 80 jaar;2048;0
2428;3 tot 6 jaar;75 tot 80 jaar;2049;0
2429;3 tot 6 jaar;75 tot 80 jaar;2050;0
2430;3 tot 6 jaar;75 tot 80 jaar;2051;0
2431;3 tot 6 jaar;75 tot 80 jaar;2052;0
2432;3 tot 6 jaar;75 tot 80 jaar;2053;0
2433;3 tot 6 jaar;75 tot 80 jaar;2054;0
2434;3 tot 6 jaar;75 tot 80 jaar;2055;0
2435;3 tot 6 jaar;75 tot 80 jaar;2056;0
2436;3 tot 6 jaar;75 tot 80 jaar;2057;0
2437;3 tot 6 jaar;75 tot 80 jaar;2058;0
2438;3 tot 6 jaar;75 tot 80 jaar;2059;0
2439;3 tot 6 jaar;75 tot 80 jaar;2060;0
2440;3 tot 6 jaar;75 tot 80 jaar;2061;0
2441;3 tot 6 jaar;75 tot 80 jaar;2062;0
2442;3 tot 6 jaar;75 tot 80 jaar;2063;0
2443;3 tot 6 jaar;75 tot 80 jaar;2064;0
2444;3 tot 6 jaar;75 tot 80 jaar;2065;0
2445;3 tot 6 jaar;75 tot 80 jaar;2066;0
2446;3 tot 6 jaar;75 tot 80 jaar;2067;0
2447;3 tot 6 jaar;75 tot 80 jaar;2068;0
2448;3 tot 6 jaar;75 tot 80 jaar;2069;0
2449;3 tot 6 jaar;75 tot 80 jaar;2070;0
2450;3 tot 6 jaar;80 tot 85 jaar;2022;0
2451;3 tot 6 jaar;80 tot 85 jaar;2023;0
2452;3 tot 6 jaar;80 tot 85 jaar;2024;0
2453;3 tot 6 jaar;80 tot 85 jaar;2025;0
2454;3 tot 6 jaar;80 tot 85 jaar;2026;0
2455;3 tot 6 jaar;80 tot 85 jaar;2027;0
2456;3 tot 6 jaar;80 tot 85 jaar;2028;0
2457;3 tot 6 jaar;80 tot 85 jaar;2029;0
2458;3 tot 6 jaar;80 tot 85 jaar;2030;0
2459;3 tot 6 jaar;80 tot 85 jaar;2031;0
2460;3 tot 6 jaar;80 tot 85 jaar;2032;0
2461;3 tot 6 jaar;80 tot 85 jaar;2033;0
2462;3 tot 6 jaar;80 tot 85 jaar;2034;0
2463;3 tot 6 jaar;80 tot 85 jaar;2035;0
2464;3 tot 6 jaar;80 tot 85 jaar;2036;0
2465;3 tot 6 jaar;80 tot 85 jaar;2037;0
2466;3 tot 6 jaar;80 tot 85 jaar;2038;0
2467;3 tot 6 jaar;80 tot 85 jaar;2039;0
2468;3 tot 6 jaar;80 tot 85 jaar;2040;0
2469;3 tot 6 jaar;80 tot 85 jaar;2041;0
2470;3 tot 6 jaar;80 tot 85 jaar;2042;0
2471;3 tot 6 jaar;80 tot 85 jaar;2043;0
2472;3 tot 6 jaar;80 tot 85 jaar;2044;0
2473;3 tot 6 jaar;80 tot 85 jaar;2045;0
2474;3 tot 6 jaar;80 tot 85 jaar;2046;0
2475;3 tot 6 jaar;80 tot 85 jaar;2047;0
2476;3 tot 6 jaar;80 tot 85 jaar;2048;0
2477;3 tot 6 jaar;80 tot 85 jaar;2049;0
2478;3 tot 6 jaar;80 tot 85 jaar;2050;0
2479;3 tot 6 jaar;80 tot 85 jaar;2051;0
2480;3 tot 6 jaar;80 tot 85 jaar;2052;0
2481;3 tot 6 jaar;80 tot 85 jaar;2053;0
2482;3 tot 6 jaar;80 tot 85 jaar;2054;0
2483;3 tot 6 jaar;80 tot 85 jaar;2055;0
2484;3 tot 6 jaar;80 tot 85 jaar;2056;0
2485;3 tot 6 jaar;80 tot 85 jaar;2057;0
2486;3 tot 6 jaar;80 tot 85 jaar;2058;0
2487;3 tot 6 jaar;80 tot 85 jaar;2059;0
2488;3 tot 6 jaar;80 tot 85 jaar;2060;0
2489;3 tot 6 jaar;80 tot 85 jaar;2061;0
2490;3 tot 6 jaar;80 tot 85 jaar;2062;0
2491;3 tot 6 jaar;80 tot 85 jaar;2063;0
2492;3 tot 6 jaar;80 tot 85 jaar;2064;0
2493;3 tot 6 jaar;80 tot 85 jaar;2065;0
2494;3 tot 6 jaar;80 tot 85 jaar;2066;0
2495;3 tot 6 jaar;80 tot 85 jaar;2067;0
2496;3 tot 6 jaar;80 tot 85 jaar;2068;0
2497;3 tot 6 jaar;80 tot 85 jaar;2069;0
2498;3 tot 6 jaar;80 tot 85 jaar;2070;0
2499;3 tot 6 jaar;85 tot 90 jaar;2022;0
2500;3 tot 6 jaar;85 tot 90 jaar;2023;0
2501;3 tot 6 jaar;85 tot 90 jaar;2024;0
2502;3 tot 6 jaar;85 tot 90 jaar;2025;0
2503;3 tot 6 jaar;85 tot 90 jaar;2026;0
2504;3 tot 6 jaar;85 tot 90 jaar;2027;0
2505;3 tot 6 jaar;85 tot 90 jaar;2028;0
2506;3 tot 6 jaar;85 tot 90 jaar;2029;0
2507;3 tot 6 jaar;85 tot 90 jaar;2030;0
2508;3 tot 6 jaar;85 tot 90 jaar;2031;0
2509;3 tot 6 jaar;85 tot 90 jaar;2032;0
2510;3 tot 6 jaar;85 tot 90 jaar;2033;0
2511;3 tot 6 jaar;85 tot 90 jaar;2034;0
2512;3 tot 6 jaar;85 tot 90 jaar;2035;0
2513;3 tot 6 jaar;85 tot 90 jaar;2036;0
2514;3 tot 6 jaar;85 tot 90 jaar;2037;0
2515;3 tot 6 jaar;85 tot 90 jaar;2038;0
2516;3 tot 6 jaar;85 tot 90 jaar;2039;0
2517;3 tot 6 jaar;85 tot 90 jaar;2040;0
2518;3 tot 6 jaar;85 tot 90 jaar;2041;0
2519;3 tot 6 jaar;85 tot 90 jaar;2042;0
2520;3 tot 6 jaar;85 tot 90 jaar;2043;0
2521;3 tot 6 jaar;85 tot 90 jaar;2044;0
2522;3 tot 6 jaar;85 tot 90 jaar;2045;0
2523;3 tot 6 jaar;85 tot 90 jaar;2046;0
2524;3 tot 6 jaar;85 tot 90 jaar;2047;0
2525;3 tot 6 jaar;85 tot 90 jaar;2048;0
2526;3 tot 6 jaar;85 tot 90 jaar;2049;0
2527;3 tot 6 jaar;85 tot 90 jaar;2050;0
2528;3 tot 6 jaar;85 tot 90 jaar;2051;0
2529;3 tot 6 jaar;85 tot 90 jaar;2052;0
2530;3 tot 6 jaar;85 tot 90 jaar;2053;0
2531;3 tot 6 jaar;85 tot 90 jaar;2054;0
2532;3 tot 6 jaar;85 tot 90 jaar;2055;0
2533;3 tot 6 jaar;85 tot 90 jaar;2056;0
2534;3 tot 6 jaar;85 tot 90 jaar;2057;0
2535;3 tot 6 jaar;85 tot 90 jaar;2058;0
2536;3 tot 6 jaar;85 tot 90 jaar;2059;0
2537;3 tot 6 jaar;85 tot 90 jaar;2060;0
2538;3 tot 6 jaar;85 tot 90 jaar;2061;0
2539;3 tot 6 jaar;85 tot 90 jaar;2062;0
2540;3 tot 6 jaar;85 tot 90 jaar;2063;0
2541;3 tot 6 jaar;85 tot 90 jaar;2064;0
2542;3 tot 6 jaar;85 tot 90 jaar;2065;0
2543;3 tot 6 jaar;85 tot 90 jaar;2066;0
2544;3 tot 6 jaar;85 tot 90 jaar;2067;0
2545;3 tot 6 jaar;85 tot 90 jaar;2068;0
2546;3 tot 6 jaar;85 tot 90 jaar;2069;0
2547;3 tot 6 jaar;85 tot 90 jaar;2070;0
2548;3 tot 6 jaar;90 tot 95 jaar;2022;0
2549;3 tot 6 jaar;90 tot 95 jaar;2023;0
2550;3 tot 6 jaar;90 tot 95 jaar;2024;0
2551;3 tot 6 jaar;90 tot 95 jaar;2025;0
2552;3 tot 6 jaar;90 tot 95 jaar;2026;0
2553;3 tot 6 jaar;90 tot 95 jaar;2027;0
2554;3 tot 6 jaar;90 tot 95 jaar;2028;0
2555;3 tot 6 jaar;90 tot 95 jaar;2029;0
2556;3 tot 6 jaar;90 tot 95 jaar;2030;0
2557;3 tot 6 jaar;90 tot 95 jaar;2031;0
2558;3 tot 6 jaar;90 tot 95 jaar;2032;0
2559;3 tot 6 jaar;90 tot 95 jaar;2033;0
2560;3 tot 6 jaar;90 tot 95 jaar;2034;0
2561;3 tot 6 jaar;90 tot 95 jaar;2035;0
2562;3 tot 6 jaar;90 tot 95 jaar;2036;0
2563;3 tot 6 jaar;90 tot 95 jaar;2037;0
2564;3 tot 6 jaar;90 tot 95 jaar;2038;0
2565;3 tot 6 jaar;90 tot 95 jaar;2039;0
2566;3 tot 6 jaar;90 tot 95 jaar;2040;0
2567;3 tot 6 jaar;90 tot 95 jaar;2041;0
2568;3 tot 6 jaar;90 tot 95 jaar;2042;0
2569;3 tot 6 jaar;90 tot 95 jaar;2043;0
2570;3 tot 6 jaar;90 tot 95 jaar;2044;0
2571;3 tot 6 jaar;90 tot 95 jaar;2045;0
2572;3 tot 6 jaar;90 tot 95 jaar;2046;0
2573;3 tot 6 jaar;90 tot 95 jaar;2047;0
2574;3 tot 6 jaar;90 tot 95 jaar;2048;0
2575;3 tot 6 jaar;90 tot 95 jaar;2049;0
2576;3 tot 6 jaar;90 tot 95 jaar;2050;0
2577;3 tot 6 jaar;90 tot 95 jaar;2051;0
2578;3 tot 6 jaar;90 tot 95 jaar;2052;0
2579;3 tot 6 jaar;90 tot 95 jaar;2053;0
2580;3 tot 6 jaar;90 tot 95 jaar;2054;0
2581;3 tot 6 jaar;90 tot 95 jaar;2055;0
2582;3 tot 6 jaar;90 tot 95 jaar;2056;0
2583;3 tot 6 jaar;90 tot 95 jaar;2057;0
2584;3 tot 6 jaar;90 tot 95 jaar;2058;0
2585;3 tot 6 jaar;90 tot 95 jaar;2059;0
2586;3 tot 6 jaar;90 tot 95 jaar;2060;0
2587;3 tot 6 jaar;90 tot 95 jaar;2061;0
2588;3 tot 6 jaar;90 tot 95 jaar;2062;0
2589;3 tot 6 jaar;90 tot 95 jaar;2063;0
2590;3 tot 6 jaar;90 tot 95 jaar;2064;0
2591;3 tot 6 jaar;90 tot 95 jaar;2065;0
2592;3 tot 6 jaar;90 tot 95 jaar;2066;0
2593;3 tot 6 jaar;90 tot 95 jaar;2067;0
2594;3 tot 6 jaar;90 tot 95 jaar;2068;0
2595;3 tot 6 jaar;90 tot 95 jaar;2069;0
2596;3 tot 6 jaar;90 tot 95 jaar;2070;0
2597;3 tot 6 jaar;95 jaar of ouder;2022;0
2598;3 tot 6 jaar;95 jaar of ouder;2023;0
2599;3 tot 6 jaar;95 jaar of ouder;2024;0
2600;3 tot 6 jaar;95 jaar of ouder;2025;0
2601;3 tot 6 jaar;95 jaar of ouder;2026;0
2602;3 tot 6 jaar;95 jaar of ouder;2027;0
2603;3 tot 6 jaar;95 jaar of ouder;2028;0
2604;3 tot 6 jaar;95 jaar of ouder;2029;0
2605;3 tot 6 jaar;95 jaar of ouder;2030;0
2606;3 tot 6 jaar;95 jaar of ouder;2031;0
2607;3 tot 6 jaar;95 jaar of ouder;2032;0
2608;3 tot 6 jaar;95 jaar of ouder;2033;0
2609;3 tot 6 jaar;95 jaar of ouder;2034;0
2610;3 tot 6 jaar;95 jaar of ouder;2035;0
2611;3 tot 6 jaar;95 jaar of ouder;2036;0
2612;3 tot 6 jaar;95 jaar of ouder;2037;0
2613;3 tot 6 jaar;95 jaar of ouder;2038;0
2614;3 tot 6 jaar;95 jaar of ouder;2039;0
2615;3 tot 6 jaar;95 jaar of ouder;2040;0
2616;3 tot 6 jaar;95 jaar of ouder;2041;0
2617;3 tot 6 jaar;95 jaar of ouder;2042;0
2618;3 tot 6 jaar;95 jaar of ouder;2043;0
2619;3 tot 6 jaar;95 jaar of ouder;2044;0
2620;3 tot 6 jaar;95 jaar of ouder;2045;0
2621;3 tot 6 jaar;95 jaar of ouder;2046;0
2622;3 tot 6 jaar;95 jaar of ouder;2047;0
2623;3 tot 6 jaar;95 jaar of ouder;2048;0
2624;3 tot 6 jaar;95 jaar of ouder;2049;0
2625;3 tot 6 jaar;95 jaar of ouder;2050;0
2626;3 tot 6 jaar;95 jaar of ouder;2051;0
2627;3 tot 6 jaar;95 jaar of ouder;2052;0
2628;3 tot 6 jaar;95 jaar of ouder;2053;0
2629;3 tot 6 jaar;95 jaar of ouder;2054;0
2630;3 tot 6 jaar;95 jaar of ouder;2055;0
2631;3 tot 6 jaar;95 jaar of ouder;2056;0
2632;3 tot 6 jaar;95 jaar of ouder;2057;0
2633;3 tot 6 jaar;95 jaar of ouder;2058;0
2634;3 tot 6 jaar;95 jaar of ouder;2059;0
2635;3 tot 6 jaar;95 jaar of ouder;2060;0
2636;3 tot 6 jaar;95 jaar of ouder;2061;0
2637;3 tot 6 jaar;95 jaar of ouder;2062;0
2638;3 tot 6 jaar;95 jaar of ouder;2063;0
2639;3 tot 6 jaar;95 jaar of ouder;2064;0
2640;3 tot 6 jaar;95 jaar of ouder;2065;0
2641;3 tot 6 jaar;95 jaar of ouder;2066;0
2642;3 tot 6 jaar;95 jaar of ouder;2067;0
2643;3 tot 6 jaar;95 jaar of ouder;2068;0
2644;3 tot 6 jaar;95 jaar of ouder;2069;0
2645;3 tot 6 jaar;95 jaar of ouder;2070;0
2646;6 tot 12 jaar;Totaal;2022;526593
2647;6 tot 12 jaar;Totaal;2023;510809
2648;6 tot 12 jaar;Totaal;2024;489932
2649;6 tot 12 jaar;Totaal;2025;467907
2650;6 tot 12 jaar;Totaal;2026;436077
2651;6 tot 12 jaar;Totaal;2027;424479
2652;6 tot 12 jaar;Totaal;2028;424930
2653;6 tot 12 jaar;Totaal;2029;428969
2654;6 tot 12 jaar;Totaal;2030;437074
2655;6 tot 12 jaar;Totaal;2031;448783
2656;6 tot 12 jaar;Totaal;2032;467500
2657;6 tot 12 jaar;Totaal;2033;477718
2658;6 tot 12 jaar;Totaal;2034;492972
2659;6 tot 12 jaar;Totaal;2035;506980
2660;6 tot 12 jaar;Totaal;2036;520004
2661;6 tot 12 jaar;Totaal;2037;532067
2662;6 tot 12 jaar;Totaal;2038;541752
2663;6 tot 12 jaar;Totaal;2039;551220
2664;6 tot 12 jaar;Totaal;2040;558810
2665;6 tot 12 jaar;Totaal;2041;564380
2666;6 tot 12 jaar;Totaal;2042;567814
2667;6 tot 12 jaar;Totaal;2043;568956
2668;6 tot 12 jaar;Totaal;2044;568840
2669;6 tot 12 jaar;Totaal;2045;567262
2670;6 tot 12 jaar;Totaal;2046;564520
2671;6 tot 12 jaar;Totaal;2047;561001
2672;6 tot 12 jaar;Totaal;2048;557099
2673;6 tot 12 jaar;Totaal;2049;553367
2674;6 tot 12 jaar;Totaal;2050;549426
2675;6 tot 12 jaar;Totaal;2051;545604
2676;6 tot 12 jaar;Totaal;2052;542420
2677;6 tot 12 jaar;Totaal;2053;539529
2678;6 tot 12 jaar;Totaal;2054;537003
2679;6 tot 12 jaar;Totaal;2055;534900
2680;6 tot 12 jaar;Totaal;2056;533204
2681;6 tot 12 jaar;Totaal;2057;532070
2682;6 tot 12 jaar;Totaal;2058;531550
2683;6 tot 12 jaar;Totaal;2059;531748
2684;6 tot 12 jaar;Totaal;2060;532800
2685;6 tot 12 jaar;Totaal;2061;534818
2686;6 tot 12 jaar;Totaal;2062;537808
2687;6 tot 12 jaar;Totaal;2063;541879
2688;6 tot 12 jaar;Totaal;2064;547193
2689;6 tot 12 jaar;Totaal;2065;553908
2690;6 tot 12 jaar;Totaal;2066;560974
2691;6 tot 12 jaar;Totaal;2067;567318
2692;6 tot 12 jaar;Totaal;2068;572771
2693;6 tot 12 jaar;Totaal;2069;577082
2694;6 tot 12 jaar;Totaal;2070;579931
2695;6 tot 12 jaar;15 tot 20 jaar;2022;0
2696;6 tot 12 jaar;15 tot 20 jaar;2023;0
2697;6 tot 12 jaar;15 tot 20 jaar;2024;0
2698;6 tot 12 jaar;15 tot 20 jaar;2025;0
2699;6 tot 12 jaar;15 tot 20 jaar;2026;0
2700;6 tot 12 jaar;15 tot 20 jaar;2027;0
2701;6 tot 12 jaar;15 tot 20 jaar;2028;0
2702;6 tot 12 jaar;15 tot 20 jaar;2029;0
2703;6 tot 12 jaar;15 tot 20 jaar;2030;0
2704;6 tot 12 jaar;15 tot 20 jaar;2031;0
2705;6 tot 12 jaar;15 tot 20 jaar;2032;0
2706;6 tot 12 jaar;15 tot 20 jaar;2033;0
2707;6 tot 12 jaar;15 tot 20 jaar;2034;0
2708;6 tot 12 jaar;15 tot 20 jaar;2035;0
2709;6 tot 12 jaar;15 tot 20 jaar;2036;0
2710;6 tot 12 jaar;15 tot 20 jaar;2037;0
2711;6 tot 12 jaar;15 tot 20 jaar;2038;0
2712;6 tot 12 jaar;15 tot 20 jaar;2039;0
2713;6 tot 12 jaar;15 tot 20 jaar;2040;0
2714;6 tot 12 jaar;15 tot 20 jaar;2041;0
2715;6 tot 12 jaar;15 tot 20 jaar;2042;0
2716;6 tot 12 jaar;15 tot 20 jaar;2043;0
2717;6 tot 12 jaar;15 tot 20 jaar;2044;0
2718;6 tot 12 jaar;15 tot 20 jaar;2045;0
2719;6 tot 12 jaar;15 tot 20 jaar;2046;0
2720;6 tot 12 jaar;15 tot 20 jaar;2047;0
2721;6 tot 12 jaar;15 tot 20 jaar;2048;0
2722;6 tot 12 jaar;15 tot 20 jaar;2049;0
2723;6 tot 12 jaar;15 tot 20 jaar;2050;0
2724;6 tot 12 jaar;15 tot 20 jaar;2051;0
2725;6 tot 12 jaar;15 tot 20 jaar;2052;0
2726;6 tot 12 jaar;15 tot 20 jaar;2053;0
2727;6 tot 12 jaar;15 tot 20 jaar;2054;0
2728;6 tot 12 jaar;15 tot 20 jaar;2055;0
2729;6 tot 12 jaar;15 tot 20 jaar;2056;0
2730;6 tot 12 jaar;15 tot 20 jaar;2057;0
2731;6 tot 12 jaar;15 tot 20 jaar;2058;0
2732;6 tot 12 jaar;15 tot 20 jaar;2059;0
2733;6 tot 12 jaar;15 tot 20 jaar;2060;0
2734;6 tot 12 jaar;15 tot 20 jaar;2061;0
2735;6 tot 12 jaar;15 tot 20 jaar;2062;0
2736;6 tot 12 jaar;15 tot 20 jaar;2063;0
2737;6 tot 12 jaar;15 tot 20 jaar;2064;0
2738;6 tot 12 jaar;15 tot 20 jaar;2065;0
2739;6 tot 12 jaar;15 tot 20 jaar;2066;0
2740;6 tot 12 jaar;15 tot 20 jaar;2067;0
2741;6 tot 12 jaar;15 tot 20 jaar;2068;0
2742;6 tot 12 jaar;15 tot 20 jaar;2069;0
2743;6 tot 12 jaar;15 tot 20 jaar;2070;0
2744;6 tot 12 jaar;20 tot 25 jaar;2022;87
2745;6 tot 12 jaar;20 tot 25 jaar;2023;89
2746;6 tot 12 jaar;20 tot 25 jaar;2024;73
2747;6 tot 12 jaar;20 tot 25 jaar;2025;55
2748;6 tot 12 jaar;20 tot 25 jaar;2026;50
2749;6 tot 12 jaar;20 tot 25 jaar;2027;28
2750;6 tot 12 jaar;20 tot 25 jaar;2028;42
2751;6 tot 12 jaar;20 tot 25 jaar;2029;48
2752;6 tot 12 jaar;20 tot 25 jaar;2030;46
2753;6 tot 12 jaar;20 tot 25 jaar;2031;39
2754;6 tot 12 jaar;20 tot 25 jaar;2032;38
2755;6 tot 12 jaar;20 tot 25 jaar;2033;45
2756;6 tot 12 jaar;20 tot 25 jaar;2034;40
2757;6 tot 12 jaar;20 tot 25 jaar;2035;38
2758;6 tot 12 jaar;20 tot 25 jaar;2036;38
2759;6 tot 12 jaar;20 tot 25 jaar;2037;40
2760;6 tot 12 jaar;20 tot 25 jaar;2038;42
2761;6 tot 12 jaar;20 tot 25 jaar;2039;39
2762;6 tot 12 jaar;20 tot 25 jaar;2040;36
2763;6 tot 12 jaar;20 tot 25 jaar;2041;36
2764;6 tot 12 jaar;20 tot 25 jaar;2042;34
2765;6 tot 12 jaar;20 tot 25 jaar;2043;35
2766;6 tot 12 jaar;20 tot 25 jaar;2044;38
2767;6 tot 12 jaar;20 tot 25 jaar;2045;40
2768;6 tot 12 jaar;20 tot 25 jaar;2046;40
2769;6 tot 12 jaar;20 tot 25 jaar;2047;40
2770;6 tot 12 jaar;20 tot 25 jaar;2048;41
2771;6 tot 12 jaar;20 tot 25 jaar;2049;41
2772;6 tot 12 jaar;20 tot 25 jaar;2050;43
2773;6 tot 12 jaar;20 tot 25 jaar;2051;42
2774;6 tot 12 jaar;20 tot 25 jaar;2052;43
2775;6 tot 12 jaar;20 tot 25 jaar;2053;42
2776;6 tot 12 jaar;20 tot 25 jaar;2054;42
2777;6 tot 12 jaar;20 tot 25 jaar;2055;42
2778;6 tot 12 jaar;20 tot 25 jaar;2056;44
2779;6 tot 12 jaar;20 tot 25 jaar;2057;44
2780;6 tot 12 jaar;20 tot 25 jaar;2058;43
2781;6 tot 12 jaar;20 tot 25 jaar;2059;45
2782;6 tot 12 jaar;20 tot 25 jaar;2060;45
2783;6 tot 12 jaar;20 tot 25 jaar;2061;42
2784;6 tot 12 jaar;20 tot 25 jaar;2062;42
2785;6 tot 12 jaar;20 tot 25 jaar;2063;42
2786;6 tot 12 jaar;20 tot 25 jaar;2064;42
2787;6 tot 12 jaar;20 tot 25 jaar;2065;42
2788;6 tot 12 jaar;20 tot 25 jaar;2066;39
2789;6 tot 12 jaar;20 tot 25 jaar;2067;39
2790;6 tot 12 jaar;20 tot 25 jaar;2068;40
2791;6 tot 12 jaar;20 tot 25 jaar;2069;40
2792;6 tot 12 jaar;20 tot 25 jaar;2070;40
2793;6 tot 12 jaar;25 tot 30 jaar;2022;3329
2794;6 tot 12 jaar;25 tot 30 jaar;2023;2961
2795;6 tot 12 jaar;25 tot 30 jaar;2024;2675
2796;6 tot 12 jaar;25 tot 30 jaar;2025;2418
2797;6 tot 12 jaar;25 tot 30 jaar;2026;2132
2798;6 tot 12 jaar;25 tot 30 jaar;2027;1867
2799;6 tot 12 jaar;25 tot 30 jaar;2028;1644
2800;6 tot 12 jaar;25 tot 30 jaar;2029;1525
2801;6 tot 12 jaar;25 tot 30 jaar;2030;1472
2802;6 tot 12 jaar;25 tot 30 jaar;2031;1469
2803;6 tot 12 jaar;25 tot 30 jaar;2032;1475
2804;6 tot 12 jaar;25 tot 30 jaar;2033;1468
2805;6 tot 12 jaar;25 tot 30 jaar;2034;1432
2806;6 tot 12 jaar;25 tot 30 jaar;2035;1407
2807;6 tot 12 jaar;25 tot 30 jaar;2036;1409
2808;6 tot 12 jaar;25 tot 30 jaar;2037;1405
2809;6 tot 12 jaar;25 tot 30 jaar;2038;1399
2810;6 tot 12 jaar;25 tot 30 jaar;2039;1375
2811;6 tot 12 jaar;25 tot 30 jaar;2040;1348
2812;6 tot 12 jaar;25 tot 30 jaar;2041;1330
2813;6 tot 12 jaar;25 tot 30 jaar;2042;1308
2814;6 tot 12 jaar;25 tot 30 jaar;2043;1306
2815;6 tot 12 jaar;25 tot 30 jaar;2044;1283
2816;6 tot 12 jaar;25 tot 30 jaar;2045;1278
2817;6 tot 12 jaar;25 tot 30 jaar;2046;1264
2818;6 tot 12 jaar;25 tot 30 jaar;2047;1260
2819;6 tot 12 jaar;25 tot 30 jaar;2048;1262
2820;6 tot 12 jaar;25 tot 30 jaar;2049;1272
2821;6 tot 12 jaar;25 tot 30 jaar;2050;1291
2822;6 tot 12 jaar;25 tot 30 jaar;2051;1290
2823;6 tot 12 jaar;25 tot 30 jaar;2052;1299
