ID;Bedrijfstak;Indeling;Perioden;AantalOndernemingen_1;AantalWerknemersFTEVanaf1988_2;BalanstotaalEindstand_3;ImmaterieleVasteActiva_4;MaterieleVasteActiva_5;DeelnemingenTotaal_6;GroepsmaatschappijenTotaal_7;GroepsmijenBinnenland_8;GroepsmijenBuitenland_9;OverigeDeelnemingenTotaal_10;OverigeDeelnBinnenland_11;OverigeDeelnBuitenland_12;LanglVorderingenEnBeleggingenTotaal_13;VorderingenOpGroepsmaatschappijen_14;VorderingenOpFinancieleInstellingen_15;OverigeLanglopendeVorderingen_16;VoorradenTotaal_17;Onderhandenwerk_18;GrHulpstoffenGerProdEnHandGoed_19;VooruitbetalingOpVoorraden_20;KortlVorderingenEnBeleggingenTotaal_21;VorderingenOpGroepsmaatschappijen_22;Handelsdebiteuren_23;BelastingenPremSocVerzekEnSubs_24;OverigeVorderingen_25;BeleggingenOpKorteTermijn_26;LiquideMiddelenTotaal_27;KasmiddelenWisselsEnCheques_28;TermijndepositoS_29;VorderingenOpFinancieleInstellingen_30;EigenVermogenTotaal_31;GestortEnOpgevraagdAandelenkapitaal_32;Agioreserve_33;Herwaarderingsreserve_34;IngehoudenWinstEnOverigeReserves_35;LanglSchuldenTotaalNietRentedragend_36;BelangVanDerden_37;EgalRekInvestPremiesSubsidiesED_38;Voorzieningen_39;LanglopendeSchuldenTotaalRentedragend_40;SchuldenAanGroepsmaatschappijen_41;AchtergesteldeLeningen_42;Obligatieleningen_43;SchuldenBijFinInstInclHypLen_44;OverigeLanglopendeSchulden_45;KortlopendeSchuldenTotaal_46;AflossingOpLanglopendeSchulden_47;SchuldenAanGroepsmaatschappijen_48;Handelscrediteuren_49;OntvangenVooruitbetalingen_50;BelastingenPremSocVerzekEnSubs_51;SchuldenAanFinancieleInstellingen_52;OverigeSchulden_53;BalanstotaalBeginstand_54;ImmaterieleVasteActiva_55;MaterieleVasteActiva_56;DeelnemingenTotaal_57;GroepsmaatschappijenTotaal_58;GroepsmijenBinnenland_59;GroepsmijenBuitenland_60;OverigeDeelnemingenTotaal_61;OverigeDeelnBinnenland_62;OverigeDeelnBuitenland_63;LanglVorderingenEnBeleggingenTotaal_64;VorderingenOpGroepsmaatschappijen_65;VorderingenOpFinancieleInstellingen_66;OverigeLanglopendeVorderingen_67;VoorradenTotaal_68;Onderhandenwerk_69;GrHulpstoffenGerProdEnHandGoed_70;VooruitbetalingOpVoorraden_71;KortlVorderingenEnBeleggingenTotaal_72;VorderingenOpGroepsmaatschappijen_73;Handelsdebiteuren_74;BelastingenPremSocVerzekEnSubs_75;OverigeVorderingen_76;BeleggingenOpKorteTermijn_77;LiquideMiddelenTotaal_78;KasmiddelenWisselsEnCheques_79;TermijndepositoS_80;VorderingenOpFinancieleInstellingen_81;EigenVermogenTotaal_82;GestortEnOpgevraagdAandelenkapitaal_83;Agioreserve_84;Herwaarderingsreserve_85;IngehoudenWinstEnOverigeReserves_86;LanglSchuldenTotaalNietRentedragend_87;BelangVanDerden_88;EgalRekInvestPremiesSubsidiesED_89;Voorzieningen_90;LanglopendeSchuldenTotaalRentedragend_91;SchuldenAanGroepsmaatschappijen_92;AchtergesteldeLeningen_93;Obligatieleningen_94;SchuldenBijFinInstInclHypLen_95;OverigeLanglopendeSchulden_96;KortlopendeSchuldenTotaal_97;AflossingOpLanglopendeSchulden_98;SchuldenAanGroepsmaatschappijen_99;Handelscrediteuren_100;OntvangenVooruitbetalingen_101;BelastingenPremSocVerzekEnSubs_102;SchuldenAanFinancieleInstellingen_103;OverigeSchulden_104;NettoOmzetEnOvBedrijfsopbrengsten_105;LonenSalSocialeEnPensioenlasten_106;Afschrijvingen_107;BatenInvesteringspremiesSubsidiesED_108;KostenVanDeOmzet_109;Bedrijfsresultaat_110;ResultaatUitDeelnemingenTotaal_111;ResultaatUitGroepsmijenTotaal_112;GroepsmijenBinnenlandVanaf1988_113;GroepsmijenBuitenlandVanaf1988_114;OverigeDeelnemingenBinnenland_115;OverigeDeelnemingenBuitenland_116;Rentebaten_117;Rentelasten_118;OverigeFinancieleResultaten_119;BuitengewoneBaten_120;BuitengewoneLasten_121;ResultaatVoorBelastingen_122;Vennootschapsbelasting_123;AandeelVanDerden_124;Nettoresultaat_125;WinstuitkeringenTotaal_126;DividendGroepsmaatschappijen_127;DividendOverigeAandeelhouders_128;UitkeringAanLedenCooperaties_129;ToevoegingOnttrekkingAanDeReserves_130;BeginstandBoekjaar_131;MutatiesDoorDeConsolidaties_132;AankopenInclusiefProductie_133;BoekwVerkAfstootBuitenGebruikst_134;AfboekingInvesteringspremiesSubsED_135;Herwaarderingen_136;Afschrijvingen_137;Waardecorrecties_138;EindstandBoekjaar_139;BeginstandBoekjaar_140;ToevoegingenTotaal_141;WinstBoekjaar_142;ValutaverschillenDeeln_143;OverigeToevoegingen_144;OnttrekkingenTotaal_145;VerliesBoekjaar_146;WinstuitkeringInAandelen_147;ValutaverschillenDeeln_148;AfboekingGoodwill_149;OverigeOnttrekkingen_150;EindstandBoekjaar_151
321;Alle ondernemingen;D.5. Overig;1986;73.0;0.0;2572.7;4.1;1013.3;35.2;30.2;0.0;0.0;5.0;0.0;0.0;125.2;71.6;0.1;53.5;428.3;76.2;348.1;4.0;760.5;117.1;479.6;32.7;116.9;14.2;206.2;3.3;95.3;107.6;-1068.7;283.1;45.6;6.8;-1404.2;217.6;0.5;59.3;157.8;1757.8;441.3;72.1;20.8;472.3;751.3;1666.0;137.0;184.7;316.3;58.6;98.4;595.2;275.8;2844.5;9.7;1086.6;103.4;90.2;0.0;0.0;13.2;6.5;6.6;120.6;73.2;0.1;47.3;461.4;102.1;355.8;3.5;830.4;114.9;531.0;42.6;137.1;4.8;232.5;3.5;115.7;113.3;-974.1;212.7;47.9;8.6;-1243.3;246.9;7.5;65.0;174.4;1788.8;392.9;64.4;39.3;524.3;767.9;1204.0;157.3;202.2;373.0;80.4;95.7;578.9;295.4;4090.9;-610.6;-131.6;12.5;-3352.8;8.4;-27.4;-26.1;0.0;0.0;-1.8;0.5;24.0;-195.5;16.3;99.2;-112.4;-187.4;-6.6;1.2;-192.8;9.5;0.4;9.1;0.0;-202.4;1086.6;0.0;113.9;47.6;1.3;-6.7;125.1;-6.5;1013.3;-1243.3;173.6;110.2;0.7;62.7;334.5;312.5;0.0;2.5;0.0;19.5;-1404.2
322;Alle ondernemingen;D.5. Overig;1987;76.0;0.0;3147.4;41.2;1093.9;101.6;91.3;0.0;0.0;10.3;0.0;0.0;184.5;133.4;1.8;49.3;399.1;80.4;315.4;3.3;1017.3;459.9;426.8;28.6;91.4;10.6;309.7;3.0;148.8;157.9;-916.6;268.5;198.1;25.6;-1408.8;306.7;9.2;82.4;215.1;1957.8;747.0;86.2;25.4;405.8;693.4;1799.6;89.7;550.1;351.6;54.4;105.5;357.0;291.3;3092.3;53.2;1195.6;76.9;70.9;0.0;0.0;6.0;3.0;3.0;174.5;99.9;2.5;72.1;413.6;91.7;316.8;5.1;807.1;178.1;471.4;38.4;108.1;11.1;371.3;3.1;237.0;131.2;-902.1;238.8;173.7;23.4;-1338.0;320.8;15.2;90.5;215.1;1959.0;624.6;105.4;21.1;518.4;689.5;1312.3;127.6;305.1;381.8;109.0;97.6;402.2;291.2;4270.8;-684.9;-153.7;11.9;-3371.3;72.8;-10.0;-8.9;0.0;0.0;-1.0;-0.1;45.7;-184.3;-14.5;66.2;-60.3;-84.5;-2.7;0.3;-86.9;1.3;0.0;1.3;0.0;-88.3;1195.6;0.0;142.0;86.1;0.6;1.6;138.6;-20.0;1093.9;-1338.0;101.4;73.2;0.9;27.3;172.2;161.4;0.0;4.1;0.0;6.7;-1408.8
323;Alle ondernemingen;D.5. Overig;1988;79.0;25.9;3310.9;70.5;1083.4;167.8;151.2;58.4;92.8;16.6;11.0;5.6;223.9;181.7;0.2;42.0;426.7;54.9;369.8;2.0;1066.1;282.4;643.9;27.5;98.8;13.5;272.6;1.9;130.2;140.5;-1069.5;326.9;240.3;24.3;-1661.0;223.1;-2.0;46.0;179.1;2022.4;982.6;74.8;20.2;238.9;705.9;2134.7;142.5;659.2;477.1;77.7;110.8;397.5;269.9;3322.4;66.6;1143.9;104.0;91.9;5.7;86.2;12.1;6.3;5.8;199.8;156.2;0.0;43.6;441.1;55.8;382.5;2.8;1068.0;280.8;637.9;26.3;108.4;14.6;298.9;2.9;128.1;167.9;-1088.7;301.7;155.8;20.2;-1566.4;255.2;14.2;57.9;183.1;2104.1;1014.1;41.2;24.9;322.5;701.4;1604.3;80.9;584.1;465.6;63.5;111.4;447.4;298.8;5352.2;-679.1;-178.8;14.6;-4402.9;106.0;-12.0;-12.7;-2.5;-10.2;-0.3;1.0;36.7;-171.7;-4.7;74.2;-16.2;12.5;-19.4;4.9;-2.1;1.6;1.6;0.0;0.0;-3.7;1143.9;0.0;219.6;143.4;0.4;3.9;143.8;3.5;1083.4;-1566.4;164.3;145.2;1.5;17.5;258.9;148.9;0.0;16.2;0.0;93.8;-1661.0
324;Alle ondernemingen;D.5. Overig;1989;71.0;27.0;3919.5;146.8;1502.8;147.1;133.9;36.3;97.6;13.2;11.3;2.0;127.4;81.4;7.6;38.4;508.5;59.1;414.0;35.4;1233.1;417.0;652.2;36.0;127.0;0.9;253.9;2.7;110.7;140.5;-660.8;271.6;119.7;19.9;-1072.0;210.0;12.1;57.9;140.0;2235.2;1310.1;107.1;18.0;360.2;439.8;2135.1;97.6;581.5;448.3;53.7;111.0;544.6;298.4;3577.3;120.3;1498.2;81.3;73.1;2.1;71.0;8.2;6.0;2.2;114.3;85.5;1.4;27.4;491.8;51.3;408.3;32.2;1049.9;346.1;552.5;32.4;111.5;7.4;221.5;2.7;98.3;120.5;-656.6;187.8;98.1;18.5;-961.0;274.2;53.3;77.0;143.9;1902.4;1064.2;72.4;18.0;346.9;400.9;1528.6;117.5;559.0;440.3;35.5;102.8;528.6;273.5;6085.3;-674.9;-287.9;18.5;-5012.4;128.6;-19.1;-19.3;-21.9;2.7;0.2;0.0;36.1;-191.7;19.3;95.1;-24.2;44.2;-29.8;-3.2;11.2;5.4;5.4;0.0;0.0;5.8;1498.2;0.0;340.7;74.4;7.4;0.1;253.8;-0.5;1502.8;-961.0;145.9;134.3;0.7;10.8;256.9;128.6;0.0;2.1;0.0;126.2;-1072.0
325;Alle ondernemingen;D.5. Overig;1990;82.0;41.3;6003.9;182.4;1670.3;494.4;459.0;62.0;397.1;35.4;-32.2;67.6;458.1;418.9;1.5;37.7;647.1;102.8;542.5;1.8;2177.9;1280.9;692.8;55.4;148.2;0.6;373.8;5.8;140.8;227.2;-1098.1;233.1;279.5;11.5;-1622.2;210.7;7.7;48.2;154.8;3120.7;2194.1;80.6;6.3;465.4;374.3;3770.8;167.7;1987.4;475.1;78.6;135.5;628.9;297.6;6494.7;204.7;1700.0;782.2;687.9;63.5;624.4;94.3;-6.1;100.4;315.9;283.1;1.5;31.3;593.4;61.4;530.2;1.8;2582.1;1666.4;636.6;43.3;218.9;16.9;316.2;3.5;128.5;184.2;-934.7;225.7;182.5;10.2;-1353.1;216.5;15.3;64.9;136.3;3100.9;2063.1;92.2;11.3;540.4;393.9;3486.4;155.4;2428.0;443.6;48.1;117.2;625.6;294.1;6334.6;-976.4;-344.8;17.7;-4827.9;203.2;-170.8;-158.6;3.7;-162.3;-20.6;8.4;215.6;-480.8;52.8;88.2;-75.9;-167.7;-35.3;-1.8;-204.8;1.6;1.6;0.0;0.0;-206.4;1700.0;0.0;346.9;79.2;0.3;0.9;297.9;-0.2;1670.3;-1353.1;159.0;126.3;1.3;31.4;428.2;332.8;0.0;27.4;0.0;68.1;-1622.2
326;Alle ondernemingen;D.5. Overig;1991;88.0;44.3;6346.2;141.5;1608.0;202.9;149.1;0.0;149.1;53.8;-2.4;56.3;339.0;240.5;0.0;98.5;574.1;111.7;461.1;1.3;3104.8;2061.7;812.4;22.3;170.3;38.1;375.9;6.9;97.6;271.4;-1099.1;315.8;393.1;22.7;-1830.7;262.8;10.6;37.9;214.3;2703.5;1735.0;148.9;6.3;422.6;390.7;4478.9;213.0;2541.6;545.6;49.3;136.2;632.4;360.8;6318.6;198.5;1736.5;384.3;382.1;6.1;376.0;2.2;-41.1;43.3;402.6;330.0;0.0;72.6;671.8;152.4;517.6;1.8;2528.0;1455.8;816.0;42.3;176.4;37.5;396.9;7.3;147.1;242.5;-1026.2;206.2;230.9;20.3;-1483.6;212.1;7.3;46.5;158.3;2979.5;1868.4;137.5;6.3;542.3;425.0;3456.4;218.2;2087.1;571.5;88.3;140.1;696.8;351.2;6923.4;-1141.1;-302.6;10.2;-5138.7;351.1;-345.5;-304.0;0.0;-304.0;-46.7;5.2;131.3;-450.1;27.5;49.0;-241.8;-478.4;-32.8;-3.3;-514.6;0.5;0.0;0.5;0.0;-515.1;1736.5;8.4;233.3;143.9;0.2;5.9;229.1;-2.8;1608.0;-1483.6;366.8;125.9;38.7;202.2;713.9;641.0;0.0;1.8;52.3;18.8;-1830.7
327;Alle ondernemingen;D.5. Overig;1992;103.0;48.9;7703.5;276.4;2276.8;1381.4;1118.9;0.0;1118.9;262.5;166.6;95.9;494.1;378.4;8.0;107.7;627.4;73.2;552.8;1.4;2274.8;1064.5;924.0;36.2;247.8;2.3;372.7;9.3;103.2;260.2;-1006.4;477.7;555.9;19.7;-2059.7;332.5;15.5;38.5;278.5;3964.2;2217.1;295.6;62.9;675.0;713.6;4413.5;136.0;2301.2;584.6;42.5;178.9;671.6;498.7;8129.6;383.6;2197.6;793.5;675.4;0.0;675.4;118.1;43.1;75.0;427.8;329.9;0.4;97.5;592.5;74.6;516.2;1.7;3264.1;2038.9;939.7;36.6;226.2;22.7;470.4;4.6;138.5;327.3;-1100.1;335.4;374.8;40.2;-1850.5;294.4;15.1;47.4;231.9;3783.2;2277.9;160.4;76.5;566.3;702.1;4350.6;179.4;2889.1;578.5;68.7;210.6;801.5;424.3;9513.5;-1268.8;-432.6;14.8;-7915.2;-88.1;-76.1;-73.6;0.0;-73.6;-2.3;-0.2;226.6;-626.7;2.9;233.1;-171.5;-499.7;-15.6;-3.0;-518.3;17.0;17.0;0.0;0.0;-535.3;2197.6;193.9;418.4;102.3;8.2;3.3;323.5;-102.3;2276.8;-1850.5;539.9;122.4;2.8;414.6;749.2;657.7;0.0;26.7;60.6;4.1;-2059.7
328;Alle ondernemingen;D.5. Overig;1993;113.0;53.5;7159.6;270.7;2738.1;649.6;505.9;3.1;502.8;143.7;117.1;26.5;386.8;220.9;5.2;160.7;705.4;127.8;559.7;17.9;2042.5;930.3;845.5;66.1;200.6;0.0;366.4;6.4;99.0;261.0;-1333.3;482.6;544.4;65.8;-2426.1;370.5;9.2;25.8;335.5;4000.9;1774.9;433.2;0.0;1043.3;749.5;4121.3;198.5;1774.7;610.0;40.8;157.8;831.7;507.8;7821.1;347.8;2713.3;1068.4;903.1;3.1;900.0;165.3;104.5;60.8;357.8;245.4;8.5;103.9;724.8;127.0;594.7;3.1;2223.7;969.5;921.1;59.4;273.7;0.0;385.3;10.3;110.7;264.3;-993.0;370.3;456.1;60.0;-1879.4;368.3;11.8;42.3;314.2;4093.2;1817.4;338.2;0.0;1116.2;821.4;3564.3;227.0;1962.4;641.8;37.9;176.2;788.3;519.0;8974.0;-1358.6;-393.4;10.8;-7109.1;123.6;-228.1;-281.9;0.0;-281.9;54.0;-0.2;135.5;-527.2;-3.0;114.8;-120.1;-504.5;-26.4;-1.0;-531.8;1.1;1.1;0.0;0.0;-533.0;2713.3;-55.3;492.6;63.6;8.2;7.0;313.0;-34.8;2738.1;-1879.4;253.4;134.6;1.7;117.0;800.1;667.6;0.0;11.8;69.0;51.7;-2426.1
329;Alle ondernemingen;D.5. Overig;1994;120.0;56.2;6753.2;167.5;2623.9;562.9;378.4;0.0;378.4;184.5;85.2;99.3;343.2;242.0;4.7;96.5;775.1;138.6;614.4;22.1;1760.7;400.7;1008.1;91.3;240.6;20.0;519.8;4.7;117.9;397.2;-1670.8;536.4;701.3;55.4;-2963.9;388.5;28.7;18.7;341.1;3843.9;1775.2;450.1;0.2;808.5;809.9;4191.6;169.6;1794.8;707.7;173.4;173.7;702.6;469.8;6902.5;258.1;2692.7;669.5;566.7;0.0;566.7;102.8;77.8;25.0;401.4;253.4;4.9;143.1;745.9;142.5;572.2;31.2;1697.7;525.9;894.7;61.7;214.6;0.8;437.2;4.2;139.1;293.9;-1564.8;451.0;744.3;56.3;-2816.4;443.0;26.7;26.8;389.5;3773.6;1667.0;354.4;0.3;1034.6;717.3;3367.3;191.6;1732.2;619.4;158.4;145.3;883.5;520.4;10040.1;-1550.1;-420.1;5.2;-7761.2;314.0;-270.4;-252.3;0.0;-252.3;-17.5;-0.6;66.2;-424.9;38.9;120.6;-168.6;-324.3;-49.0;1.1;-372.1;12.2;6.5;5.7;0.0;-384.3;2692.7;-58.3;416.1;80.0;0.3;3.3;302.2;-47.4;2623.9;-2816.4;645.5;187.3;5.7;452.5;792.9;571.6;0.0;21.9;68.3;131.1;-2963.9
330;Alle ondernemingen;D.5. Overig;1995;112.0;43.3;7141.0;130.1;2317.1;966.4;778.5;0.0;778.5;187.9;75.8;112.1;458.9;253.3;0.0;205.6;747.1;118.5;612.4;16.2;1889.0;527.8;930.4;70.4;273.7;86.7;632.2;5.7;191.8;434.7;-2028.9;581.3;800.3;59.8;-3470.3;343.8;18.7;16.7;308.4;4440.4;2416.2;618.3;1.7;604.5;799.7;4385.8;84.9;2019.4;719.2;199.6;164.6;700.2;497.9;7270.3;319.2;2318.4;718.6;573.1;0.0;573.1;145.5;66.8;78.7;567.6;344.2;5.4;218.0;813.3;111.9;687.0;14.4;1994.9;614.7;959.3;77.8;205.2;137.9;538.4;3.9;125.9;408.6;-1973.6;534.3;761.3;59.8;-3329.0;354.0;20.7;20.8;312.5;4423.6;2473.5;567.0;2.4;506.9;873.8;3612.5;148.5;1924.6;709.2;190.0;181.7;853.8;458.5;10218.1;-1390.7;-343.7;4.2;-8173.9;314.0;57.5;57.4;0.0;57.4;1.1;-1.0;110.5;-427.5;-33.5;113.8;-188.4;-53.5;-47.3;-1.2;-102.0;25.1;23.5;1.6;0.0;-127.1;2318.4;-48.5;445.4;93.6;0.3;4.0;302.1;-6.0;2317.1;-3329.0;392.0;242.0;0.5;149.5;533.4;369.0;0.0;19.2;119.1;26.1;-3470.3
331;Alle ondernemingen;D.5. Overig;1996;95.0;40.9;6584.2;228.6;2057.9;607.2;462.7;0.0;462.7;144.5;66.7;77.8;667.4;231.4;5.1;430.9;645.6;51.1;587.8;6.7;1930.5;698.3;867.7;62.0;278.9;23.6;446.9;19.6;77.7;349.6;-1725.3;489.0;377.2;85.1;-2676.6;285.0;-26.9;30.9;281.0;4232.5;2133.9;711.7;0.0;727.2;659.7;3792.0;133.8;1356.5;603.4;77.0;144.1;908.8;568.4;6757.6;265.9;1975.4;725.6;548.2;0.0;548.2;177.4;76.1;101.4;752.2;255.9;5.2;491.1;692.4;81.7;603.7;7.0;1820.4;545.5;847.0;83.1;246.3;98.5;525.9;7.7;94.2;424.0;-1672.4;476.0;319.8;63.9;-2532.1;309.3;9.2;31.9;268.2;4249.5;2267.0;667.4;1.9;687.5;625.7;3151.4;111.8;1611.6;600.3;66.6;154.8;719.8;606.3;8942.5;-1307.1;-342.6;4.5;-7097.5;199.9;4.0;-4.4;0.0;-4.4;3.9;4.5;65.3;-309.3;12.7;83.5;-156.4;-100.3;-54.5;25.3;-129.6;46.4;45.5;0.9;0.0;-176.1;1975.4;118.6;292.1;87.1;0.1;20.1;269.2;8.1;2057.9;-2532.1;259.2;176.8;28.3;54.1;403.7;352.9;0.0;1.1;26.6;23.1;-2676.6
332;Alle ondernemingen;D.5. Overig;1997;104.0;30.2;6918.8;312.4;2245.7;336.1;245.0;0.0;245.0;91.1;65.9;25.3;637.0;208.5;0.0;428.5;965.1;83.2;876.8;5.1;2063.0;644.3;1118.2;107.2;193.3;0.0;359.4;3.1;27.9;328.4;-2442.0;916.9;505.9;27.6;-3892.4;285.6;-32.3;8.3;309.6;4676.9;1878.7;466.3;928.7;840.7;562.5;4398.3;388.6;1765.0;591.9;39.8;150.8;799.8;662.4;6173.4;348.3;2065.6;341.0;264.6;0.0;264.6;76.4;50.7;25.7;610.3;134.5;0.0;475.8;763.8;65.8;691.6;6.4;1725.6;681.9;814.4;46.2;174.7;8.4;318.9;7.8;26.0;285.1;-1182.3;883.4;471.0;74.9;-2611.6;214.2;-20.1;12.8;221.5;3828.8;1663.7;624.8;0.1;970.4;569.8;2447.8;98.1;1129.4;476.4;37.3;124.5;865.2;582.1;9971.2;-1108.0;-313.4;3.5;-8364.2;189.1;-12.3;-10.0;0.0;-10.0;-2.0;-0.3;50.6;-275.7;-28.5;45.2;-246.4;-278.0;-19.7;19.1;-278.6;37.1;34.5;2.6;0.0;-315.7;2065.6;109.9;405.9;118.3;0.0;0.1;241.1;23.6;2245.7;-2611.6;337.2;114.0;2.9;220.3;1617.9;429.7;0.0;0.4;61.8;1126.1;-3892.4
333;Alle ondernemingen;D.5. Overig;1998;109.0;49.9;8388.4;603.3;2644.2;412.2;302.7;0.0;302.7;109.5;65.5;44.1;503.0;151.0;0.8;351.2;1172.4;90.9;1064.9;16.6;2584.4;965.2;1201.9;112.8;304.1;0.4;469.1;9.6;23.4;436.1;-2263.3;478.5;736.9;36.9;-3515.6;377.7;-30.7;4.0;404.4;4250.1;1783.0;277.9;928.7;709.8;550.7;6023.9;178.3;2606.8;794.6;52.6;212.6;1377.3;801.7;7579.6;632.0;2537.2;388.5;275.4;0.0;275.4;113.1;62.9;50.3;601.4;173.3;0.7;427.4;1139.0;70.0;1052.3;16.7;1901.4;499.5;1076.3;88.0;237.2;0.4;380.2;9.7;29.2;341.3;-2419.4;477.7;584.6;22.8;-3504.5;416.5;75.8;6.5;334.2;4308.3;1698.9;326.4;928.7;809.4;544.9;4334.2;385.7;2321.1;717.9;39.2;199.5;940.2;670.8;13984.3;-1598.8;-492.6;3.4;-11416.6;479.7;40.1;34.0;0.0;34.0;-1.8;7.9;118.4;-410.1;24.0;71.9;-145.2;178.7;-81.7;0.8;97.8;129.6;118.8;10.8;0.0;-31.8;2537.2;12.2;597.8;140.3;0.0;18.8;377.3;-4.2;2644.2;-3504.5;493.3;265.8;0.9;226.6;504.5;297.6;0.0;1.7;43.0;162.2;-3515.6
334;Alle ondernemingen;D.5. Overig;1999;113.0;50.2;14002.8;946.1;3496.7;1646.1;1308.3;74.5;1233.8;337.8;64.0;273.8;865.8;382.3;0.1;483.4;1683.1;99.6;1571.0;12.5;4554.6;2293.4;1645.5;147.0;464.9;3.8;810.3;7.0;205.1;598.2;-3778.9;1229.0;2515.9;12.4;-7536.2;1083.2;-42.9;2.9;1123.2;7100.6;2686.9;791.2;1079.4;562.5;1980.6;9597.9;495.3;5008.5;1222.5;61.4;310.7;1140.2;1359.3;11807.8;746.8;3028.0;1400.0;1047.0;68.6;978.4;353.0;134.1;218.9;767.2;341.9;0.4;424.9;1585.0;68.5;1474.1;42.4;3568.9;1390.4;1681.4;139.2;357.4;0.5;712.2;4.2;250.2;457.8;-2115.6;1169.1;2288.9;19.6;-5593.2;674.5;-28.3;3.3;699.5;6054.9;2389.2;540.8;1126.0;765.9;1233.0;5975.7;480.7;3012.2;973.8;149.7;246.2;1218.3;1113.1;23046.6;-1915.1;-573.6;1.1;-20848.2;-289.3;85.1;58.6;7.6;51.0;1.5;25.0;194.4;-557.7;-138.0;77.8;-538.9;-1166.6;-31.8;15.8;-1182.5;57.4;57.4;0.0;0.0;-1239.9;3028.0;-85.7;1187.3;185.7;0.0;1.3;438.6;-9.9;3496.7;-5593.2;649.7;204.8;30.8;414.1;2592.6;1444.6;0.0;3.1;95.4;1049.6;-7536.2
335;Alle ondernemingen;D.5. Overig;2000;130.0;46.8;15897.1;1143.8;3642.2;2382.3;2239.8;108.5;2131.2;142.5;67.6;74.9;956.2;442.1;85.3;428.8;2073.8;227.7;1760.0;86.1;5045.4;2009.2;2279.3;234.0;518.9;4.0;653.6;5.3;64.4;583.9;-3663.4;1238.6;3604.4;10.9;-8517.3;1338.2;-105.9;3.1;1441.0;6406.2;2770.1;548.1;1103.1;979.1;1005.8;11816.1;861.9;6217.1;1461.4;108.4;292.1;1318.8;1556.4;14180.8;742.3;3458.6;1552.0;1145.6;37.3;1108.3;406.4;118.1;288.4;985.4;394.2;62.4;528.8;1918.6;234.6;1676.2;7.8;4766.3;2188.3;1897.8;260.7;414.3;5.2;757.4;4.3;258.7;494.4;-3270.4;1120.6;1963.1;30.5;-6384.6;1226.9;39.3;3.8;1183.8;6074.9;2194.3;614.1;1097.2;924.6;1244.7;9050.9;546.5;5412.7;1297.8;98.3;243.2;1098.4;1452.4;27784.3;-2002.6;-645.0;1.1;-26158.8;-1021.0;21.1;35.7;7.1;28.6;-11.1;-3.5;203.9;-686.5;137.3;228.5;-945.5;-2062.3;-173.9;162.3;-2073.8;29.3;29.3;0.0;0.0;-2103.1;3458.6;-146.0;1039.7;250.1;0.0;0.3;502.0;41.6;3642.2;-6384.6;435.7;267.1;5.4;163.2;2568.4;2370.2;0.0;15.5;30.4;152.3;-8517.3
336;Alle ondernemingen;D.5. Overig;2001;92.0;55.6;25553.6;4623.1;6581.2;1976.2;1486.7;88.6;1398.2;489.5;223.8;265.7;3190.4;2563.0;107.1;520.3;1137.2;114.0;1009.8;13.4;6149.9;2857.1;1987.1;240.6;611.9;453.2;1895.5;27.6;152.5;1715.4;-9583.5;1002.9;5475.5;113.9;-16175.8;1340.9;-66.0;141.7;1265.2;23657.4;8160.5;148.9;598.8;10808.6;3940.6;10139.0;752.0;3841.1;1404.3;444.4;280.1;972.5;2444.6;26330.3;4549.8;6555.1;3614.3;2777.6;88.8;2688.8;836.7;63.5;773.2;3605.2;2795.8;79.2;730.2;1164.8;103.4;1047.1;14.3;4488.2;1493.8;1914.1;219.7;511.9;348.7;2352.8;10.5;84.4;2257.9;-3381.2;887.1;4467.8;112.6;-8848.7;1297.7;-62.9;151.8;1208.8;20228.7;6476.9;534.6;5453.8;2085.3;5678.1;6598.5;323.6;2779.7;1444.4;231.1;255.0;1586.6;1564.7;17459.0;-2284.8;-1554.6;9.6;-14199.0;-569.7;-3355.2;-3295.0;-4.8;-3290.1;3.7;-63.9;2257.1;-3438.0;-10.0;316.2;-329.1;-5128.7;-129.9;-9.3;-5267.9;88.3;86.6;1.7;0.0;-5356.3;6555.1;-122.9;1805.6;754.5;0.0;0.7;910.9;8.2;6581.2;-8848.7;604.2;288.6;8.6;306.9;7931.3;5644.9;0.0;78.5;571.4;1636.6;-16175.8
