ID;Persoonskenmerken;Land;Perioden;AndereMensen_1;Rechtssysteem_2;Politie_3;Politici_4;Parlement_5;PolitiekePartijen_6;EuropeesParlement_7;VerenigdeNaties_8;AndereMensen_9;Rechtssysteem_10;Politie_11;Politici_12;Parlement_13;PolitiekePartijen_14;EuropeesParlement_15;VerenigdeNaties_16
221;Totaal personen;Oekraïne;2004;;;;;;;;;;;;;;;;
222;Totaal personen;Oekraïne;2006;;;;;;;;;;;;;;;;
223;Totaal personen;Oekraïne;2008;;;;;;;;;;;;;;;;
224;Totaal personen;Oekraïne;2010;4.2;2.3;2.5;1.8;2.0;2.0;4.0;4.0;29.0;6.0;10.0;4.0;6.0;5.0;25.0;26.0
225;Totaal personen;Oekraïne;2012;4.5;1.9;2.0;1.7;1.8;1.9;3.9;3.9;38.0;7.0;9.0;4.0;7.0;5.0;29.0;29.0
226;Totaal personen;Oekraïne;2014;;;;;;;;;;;;;;;;
227;Totaal personen;Oekraïne;2016;;;;;;;;;;;;;;;;
228;Totaal personen;Oekraïne;2018;;;;;;;;;;;;;;;;
229;Totaal personen;Oekraïne;2020;;;;;;;;;;;;;;;;
230;Totaal personen;Oostenrijk;2002;5.1;6.1;6.4;3.5;5.1;;4.2;4.5;43.0;60.0;67.0;18.0;41.0;;28.0;34.0
231;Totaal personen;Oostenrijk;2004;5.2;5.8;6.2;3.3;4.8;3.4;4.0;4.5;44.0;57.0;62.0;15.0;35.0;15.0;26.0;34.0
232;Totaal personen;Oostenrijk;2006;5.1;6.0;6.3;3.3;4.9;3.3;4.0;4.7;44.0;60.0;66.0;16.0;40.0;17.0;28.0;39.0
233;Totaal personen;Oostenrijk;2008;;;;;;;;;;;;;;;;
234;Totaal personen;Oostenrijk;2010;;;;;;;;;;;;;;;;
235;Totaal personen;Oostenrijk;2012;;;;;;;;;;;;;;;;
236;Totaal personen;Oostenrijk;2014;5.0;5.7;6.5;3.5;4.7;3.4;3.6;4.4;42.0;55.0;68.0;19.0;37.0;18.0;23.0;33.0
237;Totaal personen;Oostenrijk;2016;5.4;6.3;7.1;3.9;5.0;3.8;3.8;4.4;51.0;69.0;80.0;22.0;40.0;21.0;25.0;36.0
238;Totaal personen;Oostenrijk;2018;5.7;6.6;7.3;4.3;5.5;4.2;4.6;5.0;54.0;70.0;79.0;27.0;49.0;25.0;36.0;45.0
239;Totaal personen;Oostenrijk;2020;;;;;;;;;;;;;;;;
240;Totaal personen;Polen;2002;3.7;3.7;4.9;2.7;3.5;;4.8;5.6;18.0;20.0;39.0;7.0;15.0;;33.0;49.0
241;Totaal personen;Polen;2004;3.6;3.0;4.6;1.9;2.4;1.9;4.3;5.0;18.0;12.0;32.0;3.0;7.0;3.0;28.0;39.0
242;Totaal personen;Polen;2006;4.1;3.8;5.0;2.1;2.7;3.9;5.3;5.7;23.0;20.0;42.0;5.0;8.0;4.0;36.0;44.0
243;Totaal personen;Polen;2008;4.1;3.9;5.1;2.3;3.0;2.3;4.5;5.1;25.0;21.0;42.0;4.0;11.0;5.0;31.0;43.0
244;Totaal personen;Polen;2010;4.4;4.3;5.4;2.7;3.4;2.5;4.7;5.3;30.0;27.0;49.0;9.0;17.0;8.0;36.0;46.0
245;Totaal personen;Polen;2012;4.1;3.7;5.3;2.2;3.0;2.2;4.2;5.0;26.0;20.0;46.0;6.0;13.0;6.0;29.0;41.0
246;Totaal personen;Polen;2014;3.9;3.5;5.1;2.0;2.8;2.0;3.6;4.6;23.0;19.0;42.0;5.0;11.0;4.0;20.0;35.0
247;Totaal personen;Polen;2016;4.1;4.0;5.7;2.5;3.4;2.4;3.9;4.9;27.0;23.0;54.0;7.0;17.0;7.0;24.0;38.0
248;Totaal personen;Polen;2018;4.1;4.3;5.7;3.1;3.8;3.1;4.7;5.5;27.0;29.0;53.0;14.0;23.0;15.0;35.0;48.0
249;Totaal personen;Polen;2020;;;;;;;;;;;;;;;;
250;Totaal personen;Portugal;2002;4.2;4.3;5.1;2.8;4.4;;4.8;5.4;25.0;28.0;40.0;8.0;29.0;;36.0;46.0
251;Totaal personen;Portugal;2004;3.9;3.9;5.1;2.1;3.7;2.1;4.0;4.7;22.0;22.0;40.0;4.0;19.0;4.0;24.0;41.0
252;Totaal personen;Portugal;2006;4.1;4.0;5.1;2.5;3.8;5.1;4.8;5.5;27.0;26.0;45.0;8.0;22.0;7.0;35.0;41.0
253;Totaal personen;Portugal;2008;3.7;3.8;5.3;2.3;3.5;2.4;4.3;4.9;20.0;24.0;48.0;6.0;18.0;6.0;30.0;40.0
254;Totaal personen;Portugal;2010;3.7;3.5;5.1;2.0;2.9;2.0;3.7;4.3;19.0;18.0;42.0;5.0;12.0;5.0;20.0;31.0
255;Totaal personen;Portugal;2012;3.6;3.5;5.3;1.8;2.5;1.8;3.2;4.1;20.0;19.0;51.0;4.0;9.0;3.0;16.0;30.0
256;Totaal personen;Portugal;2014;3.6;3.7;5.6;2.0;3.1;2.2;3.4;4.6;20.0;27.0;53.0;8.0;18.0;8.0;21.0;38.0
257;Totaal personen;Portugal;2016;4.1;4.0;6.1;2.5;3.9;2.6;4.1;5.3;24.0;28.0;61.0;9.0;26.0;11.0;31.0;51.0
258;Totaal personen;Portugal;2018;4.0;4.2;6.2;2.7;4.2;2.8;4.6;5.7;26.0;30.0;62.0;12.0;30.0;13.0;39.0;55.0
259;Totaal personen;Portugal;2020;3.9;4.1;6.3;3.0;4.5;3.1;5.0;5.9;24.0;27.0;65.0;12.0;33.0;13.0;43.0;58.0
260;Totaal personen;Rusland;2002;;;;;;;;;;;;;;;;
261;Totaal personen;Rusland;2004;;;;;;;;;;;;;;;;
262;Totaal personen;Rusland;2006;;;;;;;;;;;;;;;;
263;Totaal personen;Rusland;2008;;;;;;;;;;;;;;;;
264;Totaal personen;Rusland;2010;4.2;3.8;3.5;3.0;3.6;3.1;4.0;4.4;29.0;25.0;21.0;15.0;22.0;14.0;28.0;33.0
265;Totaal personen;Rusland;2012;4.4;3.6;3.5;2.9;3.4;3.0;3.6;3.7;32.0;21.0;20.0;13.0;18.0;14.0;23.0;25.0
266;Totaal personen;Rusland;2014;;;;;;;;;;;;;;;;
267;Totaal personen;Rusland;2016;4.5;4.4;4.4;3.6;4.3;3.6;2.8;3.0;31.0;34.0;33.0;20.0;30.0;22.0;15.0;17.0
268;Totaal personen;Rusland;2018;;;;;;;;;;;;;;;;
269;Totaal personen;Rusland;2020;;;;;;;;;;;;;;;;
270;Totaal personen;Servië;2002;;;;;;;;;;;;;;;;
271;Totaal personen;Servië;2004;;;;;;;;;;;;;;;;
272;Totaal personen;Servië;2006;;;;;;;;;;;;;;;;
273;Totaal personen;Servië;2008;;;;;;;;;;;;;;;;
274;Totaal personen;Servië;2010;;;;;;;;;;;;;;;;
275;Totaal personen;Servië;2012;;;;;;;;;;;;;;;;
276;Totaal personen;Servië;2014;;;;;;;;;;;;;;;;
277;Totaal personen;Servië;2016;;;;;;;;;;;;;;;;
278;Totaal personen;Servië;2018;3.8;3.9;5.0;2.5;3.7;2.4;3.1;3.6;24.0;28.0;41.0;13.0;26.0;12.0;19.0;25.0
279;Totaal personen;Servië;2020;;;;;;;;;;;;;;;;
280;Totaal personen;Slovenië;2002;4.0;4.3;4.9;3.1;4.0;;4.6;4.9;24.0;31.0;39.0;12.0;24.0;;36.0;40.0
281;Totaal personen;Slovenië;2004;6.1;5.8;6.5;4.2;5.4;4.4;4.0;6.3;28.0;24.0;36.0;11.0;24.0;12.0;33.0;35.0
282;Totaal personen;Slovenië;2006;4.1;4.2;5.0;3.2;4.2;4.5;4.7;6.8;28.0;27.0;41.0;14.0;27.0;14.0;39.0;42.0
283;Totaal personen;Slovenië;2008;4.3;4.3;5.0;3.4;4.4;3.4;4.8;5.0;29.0;29.0;42.0;15.0;30.0;16.0;38.0;42.0
284;Totaal personen;Slovenië;2010;3.9;3.1;5.0;2.3;3.0;2.2;3.7;4.1;24.0;16.0;40.0;6.0;13.0;5.0;21.0;28.0
285;Totaal personen;Slovenië;2012;4.6;3.3;5.3;2.3;3.0;2.3;3.8;4.2;35.0;18.0;49.0;7.0;15.0;7.0;23.0;29.0
286;Totaal personen;Slovenië;2014;4.1;3.1;5.5;1.9;2.8;2.0;3.4;4.2;25.0;18.0;51.0;4.0;14.0;4.0;21.0;28.0
287;Totaal personen;Slovenië;2016;4.4;3.6;6.0;2.4;3.3;2.5;3.9;4.3;31.0;23.0;60.0;8.0;17.0;8.0;26.0;31.0
288;Totaal personen;Slovenië;2018;4.5;3.9;6.1;2.6;3.6;2.7;3.8;4.4;34.0;27.0;63.0;10.0;20.0;9.0;28.0;34.0
289;Totaal personen;Slovenië;2020;4.7;4.3;6.2;2.7;3.8;2.8;4.4;4.8;38.0;32.0;64.0;11.0;25.0;10.0;32.0;39.0
290;Totaal personen;Slowakije;2002;;;;;;;;;;;;;;;;
291;Totaal personen;Slowakije;2004;4.1;3.8;4.7;3.1;4.1;3.2;4.5;4.6;20.0;19.0;29.0;7.0;12.0;8.0;37.0;44.0
292;Totaal personen;Slowakije;2006;4.3;4.2;4.7;3.6;4.2;2.1;4.8;5.3;28.0;26.0;35.0;16.0;25.0;15.0;40.0;44.0
293;Totaal personen;Slowakije;2008;4.1;4.1;4.8;3.6;4.0;3.6;5.2;5.4;27.0;26.0;37.0;18.0;24.0;19.0;42.0;44.0
294;Totaal personen;Slowakije;2010;4.5;3.5;4.5;2.8;3.2;2.7;4.4;4.8;31.0;18.0;30.0;8.0;13.0;7.0;31.0;36.0
295;Totaal personen;Slowakije;2012;3.8;3.2;4.1;2.8;3.1;2.7;3.7;4.2;24.0;15.0;27.0;10.0;15.0;10.0;22.0;27.0
296;Totaal personen;Slowakije;2014;;;;;;;;;;;;;;;;
297;Totaal personen;Slowakije;2016;;;;;;;;;;;;;;;;
298;Totaal personen;Slowakije;2018;3.9;4.3;5.2;3.3;3.7;3.6;4.5;5.1;26.0;33.0;46.0;22.0;26.0;24.0;37.0;45.0
299;Totaal personen;Slowakije;2020;4.1;4.1;5.0;3.0;3.4;3.0;4.2;4.5;28.0;29.0;43.0;15.0;22.0;15.0;32.0;36.0
300;Totaal personen;Spanje;2002;4.9;4.3;5.4;3.4;4.8;;4.8;4.7;41.0;30.0;52.0;17.0;38.0;;37.0;37.0
301;Totaal personen;Spanje;2004;4.9;4.7;5.9;3.7;5.1;3.7;5.1;5.0;40.0;38.0;59.0;20.0;43.0;20.0;43.0;44.0
302;Totaal personen;Spanje;2006;5.1;5.0;6.0;3.5;5.0;2.5;4.6;4.9;41.0;43.0;61.0;17.0;42.0;16.0;42.0;42.0
303;Totaal personen;Spanje;2008;4.9;4.3;6.1;3.3;5.0;3.2;5.0;5.0;39.0;29.0;64.0;15.0;42.0;15.0;39.0;42.0
304;Totaal personen;Spanje;2010;5.1;4.4;6.3;2.7;4.3;2.7;4.5;5.0;41.0;33.0;68.0;11.0;30.0;10.0;31.0;41.0
305;Totaal personen;Spanje;2012;5.1;3.7;5.9;1.9;3.4;1.9;3.9;4.7;44.0;25.0;59.0;7.0;21.0;7.0;26.0;38.0
306;Totaal personen;Spanje;2014;4.8;4.0;6.3;2.2;3.7;2.2;3.8;4.8;38.0;29.0;65.0;8.0;24.0;7.0;26.0;41.0
307;Totaal personen;Spanje;2016;5.0;3.9;6.6;2.4;3.9;2.4;4.2;4.7;42.0;28.0;71.0;10.0;28.0;9.0;31.0;40.0
308;Totaal personen;Spanje;2018;5.1;4.7;6.7;2.6;4.1;2.5;4.5;5.0;43.0;41.0;73.0;10.0;30.0;8.0;35.0;45.0
309;Totaal personen;Spanje;2020;;;;;;;;;;;;;;;;
310;Totaal personen;Tsjechië;2002;;;;;;;;;;;;;;;;
311;Totaal personen;Tsjechië;2004;;;;;;;;;;;;;;;;
312;Totaal personen;Tsjechië;2006;;;;;;;;;;;;;;;;
313;Totaal personen;Tsjechië;2008;;;;;;;;;;;;;;;;
314;Totaal personen;Tsjechië;2010;4.6;4.1;4.9;2.6;3.3;2.7;4.1;4.9;36.0;29.0;39.0;11.0;17.0;11.0;26.0;40.0
315;Totaal personen;Tsjechië;2012;4.5;4.1;5.1;2.6;3.2;2.7;3.9;4.8;33.0;30.0;42.0;14.0;19.0;14.0;28.0;38.0
316;Totaal personen;Tsjechië;2014;4.6;4.7;5.7;3.3;4.0;3.4;4.2;4.8;34.0;39.0;55.0;17.0;27.0;18.0;30.0;39.0
317;Totaal personen;Tsjechië;2016;5.1;5.2;5.8;3.6;4.3;3.5;4.2;5.0;47.0;46.0;57.0;21.0;31.0;20.0;32.0;46.0
318;Totaal personen;Tsjechië;2018;4.9;5.2;5.9;3.6;4.2;3.6;4.2;4.9;45.0;49.0;59.0;22.0;31.0;22.0;33.0;43.0
319;Totaal personen;Tsjechië;2020;5.2;5.6;6.5;3.9;4.8;3.9;4.7;5.1;49.0;55.0;70.0;28.0;41.0;29.0;45.0;50.0
320;Totaal personen;Verenigd Koninkrijk;2002;5.1;5.0;6.0;3.8;4.7;;3.6;5.3;42.0;43.0;63.0;22.0;36.0;;20.0;49.0
321;Totaal personen;Verenigd Koninkrijk;2004;5.2;5.1;6.1;3.6;4.3;3.7;3.5;5.2;43.0;45.0;62.0;19.0;29.0;19.0;19.0;47.0
322;Totaal personen;Verenigd Koninkrijk;2006;5.4;5.0;6.0;3.4;4.2;4.6;4.5;6.4;47.0;43.0;61.0;17.0;28.0;16.0;18.0;43.0
323;Totaal personen;Verenigd Koninkrijk;2008;5.3;5.2;6.2;3.6;4.3;3.6;3.6;5.1;47.0;46.0;66.0;17.0;31.0;18.0;20.0;44.0
324;Totaal personen;Verenigd Koninkrijk;2010;5.4;5.2;6.2;3.4;4.1;3.5;3.4;4.9;49.0;48.0;65.0;18.0;30.0;19.0;18.0;43.0
325;Totaal personen;Verenigd Koninkrijk;2012;5.4;5.6;6.6;3.7;4.3;3.7;3.4;5.2;48.0;52.0;73.0;21.0;31.0;19.0;18.0;47.0
326;Totaal personen;Verenigd Koninkrijk;2014;5.4;5.6;6.3;3.5;4.3;3.5;3.1;4.9;48.0;55.0;67.0;20.0;34.0;19.0;17.0;43.0
327;Totaal personen;Verenigd Koninkrijk;2016;5.4;5.9;6.7;3.8;4.7;3.8;3.7;5.3;49.0;62.0;73.0;22.0;37.0;21.0;23.0;50.0
328;Totaal personen;Verenigd Koninkrijk;2018;5.2;5.8;6.7;3.5;4.3;3.6;3.6;5.1;46.0;59.0;73.0;21.0;34.0;20.0;23.0;46.0
329;Totaal personen;Verenigd Koninkrijk;2020;5.5;5.9;6.3;3.4;4.2;3.6;4.0;5.2;51.0;61.0;68.0;18.0;33.0;22.0;29.0;47.0
330;Totaal personen;Zweden;2002;6.1;6.1;6.8;4.7;5.9;;4.0;6.6;61.0;61.0;74.0;37.0;58.0;;25.0;70.0
331;Totaal personen;Zweden;2004;6.1;5.8;6.5;4.2;5.4;4.4;4.0;6.3;61.0;56.0;69.0;28.0;48.0;30.0;24.0;67.0
332;Totaal personen;Zweden;2006;6.3;6.0;6.5;4.5;5.6;3.2;5.0;5.1;67.0;62.0;71.0;32.0;53.0;34.0;32.0;70.0
333;Totaal personen;Zweden;2008;6.4;6.1;6.6;4.6;5.7;4.8;4.7;6.4;67.0;64.0;73.0;34.0;57.0;36.0;36.0;71.0
334;Totaal personen;Zweden;2010;6.3;6.5;7.0;5.0;6.3;5.1;5.0;6.3;68.0;72.0;81.0;41.0;67.0;43.0;41.0;67.0
335;Totaal personen;Zweden;2012;6.0;6.3;6.7;4.7;5.9;4.9;4.7;6.3;63.0;66.0;74.0;38.0;60.0;38.0;36.0;69.0
336;Totaal personen;Zweden;2014;6.2;6.4;6.9;5.0;6.2;5.1;4.7;6.4;66.0;69.0;77.0;43.0;66.0;44.0;37.0;68.0
337;Totaal personen;Zweden;2016;6.2;6.2;6.7;4.7;5.9;4.8;4.8;6.2;67.0;67.0;75.0;38.0;60.0;38.0;37.0;64.0
338;Totaal personen;Zweden;2018;6.2;6.5;7.0;4.9;6.1;5.0;5.2;6.4;67.0;71.0;80.0;42.0;65.0;43.0;49.0;68.0
339;Totaal personen;Zweden;2020;;;;;;;;;;;;;;;;
340;Totaal personen;Zwitserland;2002;5.6;6.2;6.8;4.9;5.8;;4.8;5.4;51.0;63.0;75.0;37.0;55.0;;35.0;50.0
341;Totaal personen;Zwitserland;2004;5.7;6.1;6.9;4.8;5.5;4.6;4.6;5.4;54.0;61.0;77.0;34.0;48.0;29.0;33.0;48.0
342;Totaal personen;Zwitserland;2006;5.7;6.2;6.9;4.9;5.8;3.6;5.1;5.3;53.0;65.0;78.0;38.0;54.0;34.0;35.0;49.0
343;Totaal personen;Zwitserland;2008;5.7;6.4;6.9;4.9;5.8;4.7;4.8;5.6;53.0;68.0;77.0;40.0;58.0;33.0;39.0;54.0
344;Totaal personen;Zwitserland;2010;5.6;6.3;7.0;5.0;5.8;4.8;4.6;5.3;53.0;64.0;79.0;42.0;56.0;36.0;33.0;49.0
345;Totaal personen;Zwitserland;2012;5.7;6.5;7.2;5.2;6.1;5.0;4.7;5.5;54.0;70.0;82.0;45.0;63.0;41.0;35.0;51.0
346;Totaal personen;Zwitserland;2014;5.7;6.6;7.2;5.3;6.2;5.1;4.5;5.4;53.0;72.0;82.0;47.0;66.0;43.0;33.0;48.0
347;Totaal personen;Zwitserland;2016;6.0;6.6;7.2;5.4;6.3;5.2;4.5;5.2;60.0;72.0;83.0;49.0;68.0;45.0;34.0;49.0
348;Totaal personen;Zwitserland;2018;5.9;6.8;7.4;5.4;6.4;5.2;4.8;5.4;59.0;75.0;85.0;50.0;69.0;46.0;40.0;50.0
349;Totaal personen;Zwitserland;2020;6.0;6.9;7.4;5.6;6.6;5.4;5.0;5.5;61.0;79.0;86.0;55.0;74.0;49.0;43.0;51.0
350;Geslacht: Mannen;België;2002;4.9;4.5;5.6;4.3;5.1;;4.8;5.2;41.0;38.0;56.0;32.0;47.0;;41.0;50.0
351;Geslacht: Mannen;België;2004;4.9;5.0;5.8;4.2;4.8;4.3;5.0;5.2;43.0;46.0;59.0;32.0;42.0;33.0;43.0;49.0
352;Geslacht: Mannen;België;2006;5.1;4.9;5.9;4.3;5.0;4.3;5.0;5.3;44.0;45.0;63.0;31.0;44.0;31.0;46.0;51.0
353;Geslacht: Mannen;België;2008;5.2;5.1;6.0;4.0;4.6;4.0;5.2;5.3;48.0;47.0;63.0;28.0;36.0;26.0;47.0;53.0
354;Geslacht: Mannen;België;2010;5.3;5.0;6.0;3.9;4.6;3.9;5.1;5.4;47.0;44.0;64.0;27.0;39.0;25.0;49.0;52.0
355;Geslacht: Mannen;België;2012;5.3;5.0;6.2;4.4;5.1;4.2;5.1;5.5;49.0;45.0;68.0;33.0;48.0;32.0;48.0;55.0
356;Geslacht: Mannen;België;2014;5.1;5.1;6.0;4.2;5.0;4.1;4.8;5.1;45.0;49.0;67.0;31.0;46.0;28.0;42.0;44.0
357;Geslacht: Mannen;België;2016;5.3;5.3;6.4;4.1;4.7;3.9;4.5;5.3;50.0;54.0;74.0;30.0;44.0;27.0;38.0;52.0
358;Geslacht: Mannen;België;2018;5.2;5.4;6.5;4.1;4.8;4.1;4.8;5.3;45.0;55.0;75.0;29.0;41.0;28.0;42.0;49.0
359;Geslacht: Mannen;België;2020;5.5;5.5;6.3;4.0;4.8;3.8;4.8;5.2;52.0;54.0;71.0;28.0;43.0;25.0;44.0;50.0
360;Geslacht: Mannen;Bulgarije;2002;;;;;;;;;;;;;;;;
361;Geslacht: Mannen;Bulgarije;2004;;;;;;;;;;;;;;;;
362;Geslacht: Mannen;Bulgarije;2006;;;;;;;;;;;;;;;;
363;Geslacht: Mannen;Bulgarije;2008;3.6;2.2;3.3;1.6;1.9;1.7;4.7;5.0;21.0;10.0;21.0;5.0;8.0;6.0;38.0;41.0
364;Geslacht: Mannen;Bulgarije;2010;3.5;2.5;3.9;1.9;2.5;2.0;4.9;5.0;18.0;11.0;26.0;8.0;11.0;7.0;42.0;42.0
365;Geslacht: Mannen;Bulgarije;2012;3.4;2.2;3.5;1.7;2.1;1.8;4.3;4.6;18.0;10.0;24.0;4.0;7.0;4.0;31.0;38.0
366;Geslacht: Mannen;Bulgarije;2014;;;;;;;;;;;;;;;;
367;Geslacht: Mannen;Bulgarije;2016;;;;;;;;;;;;;;;;
368;Geslacht: Mannen;Bulgarije;2018;3.6;3.0;3.7;2.1;2.5;2.2;3.3;3.4;18.0;14.0;23.0;6.0;8.0;7.0;22.0;21.0
369;Geslacht: Mannen;Bulgarije;2020;3.6;2.8;4.6;1.9;2.1;2.0;4.2;4.4;21.0;15.0;40.0;6.0;7.0;6.0;31.0;34.0
370;Geslacht: Mannen;Cyprus;2002;;;;;;;;;;;;;;;;
371;Geslacht: Mannen;Cyprus;2004;;;;;;;;;;;;;;;;
372;Geslacht: Mannen;Cyprus;2006;;;;;;;;;;;;;;;;
373;Geslacht: Mannen;Cyprus;2008;4.5;6.6;6.0;4.6;5.7;4.4;6.0;4.7;32.0;68.0;58.0;36.0;55.0;31.0;61.0;36.0
374;Geslacht: Mannen;Cyprus;2010;3.9;5.6;5.3;3.4;4.5;3.4;5.1;4.2;25.0;54.0;48.0;17.0;35.0;18.0;44.0;31.0
375;Geslacht: Mannen;Cyprus;2012;3.8;5.1;4.9;2.6;3.7;2.5;4.4;3.6;25.0;47.0;42.0;9.0;21.0;10.0;35.0;26.0
376;Geslacht: Mannen;Cyprus;2014;;;;;;;;;;;;;;;;
377;Geslacht: Mannen;Cyprus;2016;;;;;;;;;;;;;;;;
378;Geslacht: Mannen;Cyprus;2018;3.8;4.3;5.4;2.6;3.5;2.5;4.6;4.5;20.0;31.0;47.0;11.0;17.0;11.0;38.0;35.0
379;Geslacht: Mannen;Cyprus;2020;;;;;;;;;;;;;;;;
380;Geslacht: Mannen;Denemarken;2002;6.9;7.3;7.9;5.4;6.3;;4.7;6.7;73.0;79.0;89.0;50.0;66.0;;37.0;72.0
381;Geslacht: Mannen;Denemarken;2004;6.7;7.4;7.9;5.7;6.5;5.8;4.8;6.7;71.0;80.0;90.0;55.0;69.0;57.0;39.0;74.0
382;Geslacht: Mannen;Denemarken;2006;7.1;7.7;7.9;5.7;6.7;5.8;5.0;6.5;79.0;85.0;89.0;58.0;73.0;59.0;43.0;71.0
383;Geslacht: Mannen;Denemarken;2008;6.7;7.4;7.5;5.6;6.7;5.6;4.9;6.6;73.0;81.0;85.0;54.0;70.0;55.0;40.0;72.0
384;Geslacht: Mannen;Denemarken;2010;6.8;7.5;7.7;5.0;6.0;5.1;4.9;6.2;77.0;84.0;88.0;44.0;60.0;45.0;38.0;66.0
385;Geslacht: Mannen;Denemarken;2012;6.9;7.8;7.8;5.1;6.2;5.2;4.9;6.6;79.0;87.0;88.0;44.0;63.0;46.0;42.0;72.0
386;Geslacht: Mannen;Denemarken;2014;6.9;7.5;7.7;4.9;6.1;5.1;4.6;6.3;76.0;83.0;85.0;44.0;64.0;46.0;39.0;66.0
387;Geslacht: Mannen;Denemarken;2016;;;;;;;;;;;;;;;;
388;Geslacht: Mannen;Denemarken;2018;7.0;7.6;7.8;5.0;6.1;5.2;5.0;6.4;79.0;85.0;88.0;43.0;62.0;46.0;42.0;68.0
389;Geslacht: Mannen;Denemarken;2020;;;;;;;;;;;;;;;;
390;Geslacht: Mannen;Duitsland;2002;4.8;5.8;6.7;3.5;4.6;;4.4;5.2;37.0;57.0;71.0;18.0;36.0;;31.0;46.0
391;Geslacht: Mannen;Duitsland;2004;4.9;5.6;6.4;3.2;4.3;3.2;4.1;5.0;40.0;55.0;69.0;14.0;32.0;12.0;28.0;44.0
392;Geslacht: Mannen;Duitsland;2006;4.8;5.8;6.6;3.3;4.3;3.3;4.0;4.9;38.0;58.0;73.0;18.0;31.0;16.0;25.0;41.0
393;Geslacht: Mannen;Duitsland;2008;4.9;5.8;6.8;3.5;4.8;3.5;4.2;5.0;42.0;58.0;74.0;18.0;38.0;15.0;28.0;40.0
394;Geslacht: Mannen;Duitsland;2010;4.8;5.8;6.8;3.4;4.4;3.4;3.9;4.8;38.0;57.0;73.0;17.0;32.0;15.0;23.0;38.0
395;Geslacht: Mannen;Duitsland;2012;5.0;6.1;6.9;3.7;4.9;3.7;4.2;5.1;42.0;64.0;78.0;21.0;41.0;18.0;30.0;44.0
396;Geslacht: Mannen;Duitsland;2014;5.2;6.1;6.9;4.0;5.4;4.0;4.0;4.8;45.0;63.0;76.0;26.0;51.0;26.0;28.0;39.0
397;Geslacht: Mannen;Duitsland;2016;5.5;6.3;7.2;4.2;5.5;4.3;4.3;4.9;51.0;67.0;81.0;29.0;53.0;29.0;30.0;41.0
398;Geslacht: Mannen;Duitsland;2018;5.2;6.2;7.1;3.9;5.0;4.0;4.4;4.8;47.0;62.0;77.0;26.0;44.0;26.0;35.0;40.0
399;Geslacht: Mannen;Duitsland;2020;;;;;;;;;;;;;;;;
400;Geslacht: Mannen;Estland;2002;;;;;;;;;;;;;;;;
401;Geslacht: Mannen;Estland;2004;5.1;4.8;5.6;3.2;4.1;3.0;4.8;5.4;41.0;39.0;53.0;13.0;24.0;10.0;39.0;51.0
402;Geslacht: Mannen;Estland;2006;5.3;5.1;5.6;3.4;4.6;3.4;5.2;5.5;44.0;43.0;53.0;16.0;33.0;15.0;45.0;50.0
403;Geslacht: Mannen;Estland;2008;5.4;4.9;6.0;3.2;3.9;3.2;4.9;5.3;45.0;41.0;60.0;14.0;26.0;13.0;38.0;45.0
404;Geslacht: Mannen;Estland;2010;5.5;5.2;6.2;3.5;4.2;3.3;5.1;5.5;48.0;46.0;62.0;18.0;30.0;16.0;42.0;48.0
405;Geslacht: Mannen;Estland;2012;5.4;5.0;5.9;3.2;3.9;3.2;4.7;5.2;48.0;44.0;59.0;15.0;27.0;15.0;35.0;43.0
406;Geslacht: Mannen;Estland;2014;5.5;5.3;6.2;3.4;4.5;3.3;4.2;4.6;48.0;46.0;62.0;15.0;34.0;13.0;31.0;37.0
407;Geslacht: Mannen;Estland;2016;5.0;3.9;6.5;2.4;4.0;2.4;4.2;4.6;51.0;55.0;72.0;19.0;33.0;17.0;32.0;43.0
408;Geslacht: Mannen;Estland;2018;5.4;5.8;6.8;3.7;4.8;3.6;4.5;4.8;48.0;58.0;73.0;20.0;39.0;16.0;35.0;40.0
409;Geslacht: Mannen;Estland;2020;5.5;6.3;7.3;3.9;5.1;3.7;4.5;4.9;52.0;65.0;77.0;22.0;44.0;19.0;34.0;40.0
410;Geslacht: Mannen;Finland;2002;6.4;6.8;7.9;4.8;5.9;;4.8;6.4;70.0;74.0;90.0;40.0;60.0;;39.0;71.0
411;Geslacht: Mannen;Finland;2004;6.5;7.0;7.9;4.8;6.1;4.9;5.0;6.6;73.0;77.0;91.0;41.0;67.0;44.0;43.0;74.0
412;Geslacht: Mannen;Finland;2006;6.5;7.1;8.0;5.0;6.0;5.0;4.9;6.5;72.0;80.0;92.0;46.0;64.0;47.0;43.0;72.0
413;Geslacht: Mannen;Finland;2008;6.4;7.2;7.9;4.8;6.1;5.0;5.0;6.6;69.0;82.0;90.0;43.0;65.0;44.0;43.0;75.0
414;Geslacht: Mannen;Finland;2010;6.4;6.9;7.9;4.3;5.4;4.4;4.8;6.5;70.0;79.0;91.0;32.0;52.0;34.0;43.0;74.0
415;Geslacht: Mannen;Finland;2012;6.6;7.2;8.2;4.7;6.0;4.8;4.8;6.5;74.0;80.0;93.0;40.0;62.0;39.0;40.0;72.0
416;Geslacht: Mannen;Finland;2014;6.7;6.9;7.9;4.6;5.8;4.7;4.6;6.1;76.0;78.0;90.0;40.0;61.0;41.0;39.0;67.0
417;Geslacht: Mannen;Finland;2016;6.6;7.2;8.1;4.6;5.7;4.7;5.0;6.2;75.0;82.0;91.0;40.0;60.0;42.0;45.0;67.0
