ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;BbpVolumemutaties_1;BrutoToegevoegdeWaardeVolumemutaties_2
4662;B Delfstoffenwinning;Utrecht (PV);2010;;16.6
4663;B Delfstoffenwinning;Utrecht (PV);2011;;-9.4
4664;B Delfstoffenwinning;Utrecht (PV);2012;;-2.5
4665;B Delfstoffenwinning;Utrecht (PV);2013;;8.0
4666;B Delfstoffenwinning;Utrecht (PV);2014;;-16.5
4667;B Delfstoffenwinning;Utrecht (PV);2015;;-19.0
4668;B Delfstoffenwinning;Utrecht (PV);2016;;-14.7
4669;B Delfstoffenwinning;Utrecht (PV);2017;;-45.9
4670;B Delfstoffenwinning;Utrecht (PV);2018;;52.4
4671;B Delfstoffenwinning;Utrecht (PV);2019;;-72.2
4672;B Delfstoffenwinning;Utrecht (PV);2020;;-22.2
4673;B Delfstoffenwinning;Utrecht (PV);2021;;-57.9
4674;B Delfstoffenwinning;Utrecht (PV);2022;;
4675;B Delfstoffenwinning;Utrecht (PV);2023;;
4676;B Delfstoffenwinning;Noord-Holland (PV);1996;;14.4
4677;B Delfstoffenwinning;Noord-Holland (PV);1997;;-12.8
4678;B Delfstoffenwinning;Noord-Holland (PV);1998;;-4.8
4679;B Delfstoffenwinning;Noord-Holland (PV);1999;;-5.7
4680;B Delfstoffenwinning;Noord-Holland (PV);2000;;-8.8
4681;B Delfstoffenwinning;Noord-Holland (PV);2001;;2.6
4682;B Delfstoffenwinning;Noord-Holland (PV);2002;;1.3
4683;B Delfstoffenwinning;Noord-Holland (PV);2003;;-1.3
4684;B Delfstoffenwinning;Noord-Holland (PV);2004;;9.7
4685;B Delfstoffenwinning;Noord-Holland (PV);2005;;-25.4
4686;B Delfstoffenwinning;Noord-Holland (PV);2006;;-3.2
4687;B Delfstoffenwinning;Noord-Holland (PV);2007;;-3.7
4688;B Delfstoffenwinning;Noord-Holland (PV);2008;;11.5
4689;B Delfstoffenwinning;Noord-Holland (PV);2009;;-9.2
4690;B Delfstoffenwinning;Noord-Holland (PV);2010;;17.8
4691;B Delfstoffenwinning;Noord-Holland (PV);2011;;-11.0
4692;B Delfstoffenwinning;Noord-Holland (PV);2012;;-3.6
4693;B Delfstoffenwinning;Noord-Holland (PV);2013;;7.9
4694;B Delfstoffenwinning;Noord-Holland (PV);2014;;-19.1
4695;B Delfstoffenwinning;Noord-Holland (PV);2015;;-23.6
4696;B Delfstoffenwinning;Noord-Holland (PV);2016;;-34.0
4697;B Delfstoffenwinning;Noord-Holland (PV);2017;;-19.4
4698;B Delfstoffenwinning;Noord-Holland (PV);2018;;-21.2
4699;B Delfstoffenwinning;Noord-Holland (PV);2019;;-0.4
4700;B Delfstoffenwinning;Noord-Holland (PV);2020;;-15.7
4701;B Delfstoffenwinning;Noord-Holland (PV);2021;;-37.6
4702;B Delfstoffenwinning;Noord-Holland (PV);2022;;
4703;B Delfstoffenwinning;Noord-Holland (PV);2023;;
4704;B Delfstoffenwinning;Zuid-Holland (PV);1996;;14.4
4705;B Delfstoffenwinning;Zuid-Holland (PV);1997;;-12.6
4706;B Delfstoffenwinning;Zuid-Holland (PV);1998;;-4.7
4707;B Delfstoffenwinning;Zuid-Holland (PV);1999;;-5.6
4708;B Delfstoffenwinning;Zuid-Holland (PV);2000;;-8.6
4709;B Delfstoffenwinning;Zuid-Holland (PV);2001;;2.7
4710;B Delfstoffenwinning;Zuid-Holland (PV);2002;;1.3
4711;B Delfstoffenwinning;Zuid-Holland (PV);2003;;-1.3
4712;B Delfstoffenwinning;Zuid-Holland (PV);2004;;9.7
4713;B Delfstoffenwinning;Zuid-Holland (PV);2005;;-24.7
4714;B Delfstoffenwinning;Zuid-Holland (PV);2006;;-3.1
4715;B Delfstoffenwinning;Zuid-Holland (PV);2007;;-3.7
4716;B Delfstoffenwinning;Zuid-Holland (PV);2008;;11.4
4717;B Delfstoffenwinning;Zuid-Holland (PV);2009;;-9.1
4718;B Delfstoffenwinning;Zuid-Holland (PV);2010;;17.6
4719;B Delfstoffenwinning;Zuid-Holland (PV);2011;;-10.8
4720;B Delfstoffenwinning;Zuid-Holland (PV);2012;;-3.4
4721;B Delfstoffenwinning;Zuid-Holland (PV);2013;;7.9
4722;B Delfstoffenwinning;Zuid-Holland (PV);2014;;-18.6
4723;B Delfstoffenwinning;Zuid-Holland (PV);2015;;-22.8
4724;B Delfstoffenwinning;Zuid-Holland (PV);2016;;-29.0
4725;B Delfstoffenwinning;Zuid-Holland (PV);2017;;-23.6
4726;B Delfstoffenwinning;Zuid-Holland (PV);2018;;-4.9
4727;B Delfstoffenwinning;Zuid-Holland (PV);2019;;-22.6
4728;B Delfstoffenwinning;Zuid-Holland (PV);2020;;2.7
4729;B Delfstoffenwinning;Zuid-Holland (PV);2021;;-39.6
4730;B Delfstoffenwinning;Zuid-Holland (PV);2022;;
4731;B Delfstoffenwinning;Zuid-Holland (PV);2023;;
4732;B Delfstoffenwinning;Zeeland (PV);1996;;14.9
4733;B Delfstoffenwinning;Zeeland (PV);1997;;-14.2
4734;B Delfstoffenwinning;Zeeland (PV);1998;;-5.6
4735;B Delfstoffenwinning;Zeeland (PV);1999;;-6.0
4736;B Delfstoffenwinning;Zeeland (PV);2000;;-10.3
4737;B Delfstoffenwinning;Zeeland (PV);2001;;2.4
4738;B Delfstoffenwinning;Zeeland (PV);2002;;1.4
4739;B Delfstoffenwinning;Zeeland (PV);2003;;-1.5
4740;B Delfstoffenwinning;Zeeland (PV);2004;;10.3
4741;B Delfstoffenwinning;Zeeland (PV);2005;;-30.6
4742;B Delfstoffenwinning;Zeeland (PV);2006;;-3.8
4743;B Delfstoffenwinning;Zeeland (PV);2007;;-4.0
4744;B Delfstoffenwinning;Zeeland (PV);2008;;12.3
4745;B Delfstoffenwinning;Zeeland (PV);2009;;-9.6
4746;B Delfstoffenwinning;Zeeland (PV);2010;;19.2
4747;B Delfstoffenwinning;Zeeland (PV);2011;;-12.9
4748;B Delfstoffenwinning;Zeeland (PV);2012;;-4.8
4749;B Delfstoffenwinning;Zeeland (PV);2013;;7.8
4750;B Delfstoffenwinning;Zeeland (PV);2014;;-22.2
4751;B Delfstoffenwinning;Zeeland (PV);2015;;-29.9
4752;B Delfstoffenwinning;Zeeland (PV);2016;;28.4
4753;B Delfstoffenwinning;Zeeland (PV);2017;;10.1
4754;B Delfstoffenwinning;Zeeland (PV);2018;;-2.2
4755;B Delfstoffenwinning;Zeeland (PV);2019;;-3.5
4756;B Delfstoffenwinning;Zeeland (PV);2020;;12.5
4757;B Delfstoffenwinning;Zeeland (PV);2021;;34.2
4758;B Delfstoffenwinning;Zeeland (PV);2022;;
4759;B Delfstoffenwinning;Zeeland (PV);2023;;
4760;B Delfstoffenwinning;Noord-Brabant (PV);1996;;14.7
4761;B Delfstoffenwinning;Noord-Brabant (PV);1997;;-13.6
4762;B Delfstoffenwinning;Noord-Brabant (PV);1998;;-5.3
4763;B Delfstoffenwinning;Noord-Brabant (PV);1999;;-5.8
4764;B Delfstoffenwinning;Noord-Brabant (PV);2000;;-9.7
4765;B Delfstoffenwinning;Noord-Brabant (PV);2001;;2.5
4766;B Delfstoffenwinning;Noord-Brabant (PV);2002;;1.4
4767;B Delfstoffenwinning;Noord-Brabant (PV);2003;;-1.5
4768;B Delfstoffenwinning;Noord-Brabant (PV);2004;;10.1
4769;B Delfstoffenwinning;Noord-Brabant (PV);2005;;-28.6
4770;B Delfstoffenwinning;Noord-Brabant (PV);2006;;-3.6
4771;B Delfstoffenwinning;Noord-Brabant (PV);2007;;-3.9
4772;B Delfstoffenwinning;Noord-Brabant (PV);2008;;12.0
4773;B Delfstoffenwinning;Noord-Brabant (PV);2009;;-9.4
4774;B Delfstoffenwinning;Noord-Brabant (PV);2010;;18.6
4775;B Delfstoffenwinning;Noord-Brabant (PV);2011;;-12.2
4776;B Delfstoffenwinning;Noord-Brabant (PV);2012;;-4.3
4777;B Delfstoffenwinning;Noord-Brabant (PV);2013;;7.8
4778;B Delfstoffenwinning;Noord-Brabant (PV);2014;;-21.0
4779;B Delfstoffenwinning;Noord-Brabant (PV);2015;;-27.3
4780;B Delfstoffenwinning;Noord-Brabant (PV);2016;;-27.5
4781;B Delfstoffenwinning;Noord-Brabant (PV);2017;;5.0
4782;B Delfstoffenwinning;Noord-Brabant (PV);2018;;-3.4
4783;B Delfstoffenwinning;Noord-Brabant (PV);2019;;21.8
4784;B Delfstoffenwinning;Noord-Brabant (PV);2020;;-3.4
4785;B Delfstoffenwinning;Noord-Brabant (PV);2021;;-5.9
4786;B Delfstoffenwinning;Noord-Brabant (PV);2022;;
4787;B Delfstoffenwinning;Noord-Brabant (PV);2023;;
4788;B Delfstoffenwinning;Limburg (PV);1996;;14.9
4789;B Delfstoffenwinning;Limburg (PV);1997;;-14.2
4790;B Delfstoffenwinning;Limburg (PV);1998;;-5.6
4791;B Delfstoffenwinning;Limburg (PV);1999;;-6.0
4792;B Delfstoffenwinning;Limburg (PV);2000;;-10.4
4793;B Delfstoffenwinning;Limburg (PV);2001;;2.3
4794;B Delfstoffenwinning;Limburg (PV);2002;;1.4
4795;B Delfstoffenwinning;Limburg (PV);2003;;-1.5
4796;B Delfstoffenwinning;Limburg (PV);2004;;10.3
4797;B Delfstoffenwinning;Limburg (PV);2005;;-30.8
4798;B Delfstoffenwinning;Limburg (PV);2006;;-3.8
4799;B Delfstoffenwinning;Limburg (PV);2007;;-4.0
4800;B Delfstoffenwinning;Limburg (PV);2008;;12.3
4801;B Delfstoffenwinning;Limburg (PV);2009;;-9.6
4802;B Delfstoffenwinning;Limburg (PV);2010;;19.2
4803;B Delfstoffenwinning;Limburg (PV);2011;;-13.0
4804;B Delfstoffenwinning;Limburg (PV);2012;;-4.9
4805;B Delfstoffenwinning;Limburg (PV);2013;;7.8
4806;B Delfstoffenwinning;Limburg (PV);2014;;-22.3
4807;B Delfstoffenwinning;Limburg (PV);2015;;-30.1
4808;B Delfstoffenwinning;Limburg (PV);2016;;14.8
4809;B Delfstoffenwinning;Limburg (PV);2017;;10.8
4810;B Delfstoffenwinning;Limburg (PV);2018;;-5.7
4811;B Delfstoffenwinning;Limburg (PV);2019;;2.7
4812;B Delfstoffenwinning;Limburg (PV);2020;;13.4
4813;B Delfstoffenwinning;Limburg (PV);2021;;14.9
4814;B Delfstoffenwinning;Limburg (PV);2022;;
4815;B Delfstoffenwinning;Limburg (PV);2023;;
4816;B Delfstoffenwinning;Oost-Groningen (CR);1996;;14.9
4817;B Delfstoffenwinning;Oost-Groningen (CR);1997;;-14.2
4818;B Delfstoffenwinning;Oost-Groningen (CR);1998;;-5.6
4819;B Delfstoffenwinning;Oost-Groningen (CR);1999;;-6.0
4820;B Delfstoffenwinning;Oost-Groningen (CR);2000;;-10.3
4821;B Delfstoffenwinning;Oost-Groningen (CR);2001;;2.4
4822;B Delfstoffenwinning;Oost-Groningen (CR);2002;;1.4
4823;B Delfstoffenwinning;Oost-Groningen (CR);2003;;-1.5
4824;B Delfstoffenwinning;Oost-Groningen (CR);2004;;10.3
4825;B Delfstoffenwinning;Oost-Groningen (CR);2005;;-30.8
4826;B Delfstoffenwinning;Oost-Groningen (CR);2006;;-3.8
4827;B Delfstoffenwinning;Oost-Groningen (CR);2007;;-4.0
4828;B Delfstoffenwinning;Oost-Groningen (CR);2008;;12.3
4829;B Delfstoffenwinning;Oost-Groningen (CR);2009;;-9.6
4830;B Delfstoffenwinning;Oost-Groningen (CR);2010;;19.2
4831;B Delfstoffenwinning;Oost-Groningen (CR);2011;;-12.9
4832;B Delfstoffenwinning;Oost-Groningen (CR);2012;;-4.9
4833;B Delfstoffenwinning;Oost-Groningen (CR);2013;;7.8
4834;B Delfstoffenwinning;Oost-Groningen (CR);2014;;-22.3
4835;B Delfstoffenwinning;Oost-Groningen (CR);2015;;-30.0
4836;B Delfstoffenwinning;Oost-Groningen (CR);2016;;5.3
4837;B Delfstoffenwinning;Oost-Groningen (CR);2017;;-3.7
4838;B Delfstoffenwinning;Oost-Groningen (CR);2018;;-3.5
4839;B Delfstoffenwinning;Oost-Groningen (CR);2019;;-8.6
4840;B Delfstoffenwinning;Oost-Groningen (CR);2020;;-1.2
4841;B Delfstoffenwinning;Oost-Groningen (CR);2021;;24.2
4842;B Delfstoffenwinning;Oost-Groningen (CR);2022;;
4843;B Delfstoffenwinning;Oost-Groningen (CR);2023;;
4844;B Delfstoffenwinning;Delfzijl en omgeving (CR);1996;;14.0
4845;B Delfstoffenwinning;Delfzijl en omgeving (CR);1997;;-11.6
4846;B Delfstoffenwinning;Delfzijl en omgeving (CR);1998;;-4.2
4847;B Delfstoffenwinning;Delfzijl en omgeving (CR);1999;;-5.4
4848;B Delfstoffenwinning;Delfzijl en omgeving (CR);2000;;-7.6
4849;B Delfstoffenwinning;Delfzijl en omgeving (CR);2001;;2.9
4850;B Delfstoffenwinning;Delfzijl en omgeving (CR);2002;;1.1
4851;B Delfstoffenwinning;Delfzijl en omgeving (CR);2003;;-1.2
4852;B Delfstoffenwinning;Delfzijl en omgeving (CR);2004;;9.2
4853;B Delfstoffenwinning;Delfzijl en omgeving (CR);2005;;-20.7
4854;B Delfstoffenwinning;Delfzijl en omgeving (CR);2006;;-2.6
4855;B Delfstoffenwinning;Delfzijl en omgeving (CR);2007;;-3.4
4856;B Delfstoffenwinning;Delfzijl en omgeving (CR);2008;;10.8
4857;B Delfstoffenwinning;Delfzijl en omgeving (CR);2009;;-8.8
4858;B Delfstoffenwinning;Delfzijl en omgeving (CR);2010;;16.5
4859;B Delfstoffenwinning;Delfzijl en omgeving (CR);2011;;-9.3
4860;B Delfstoffenwinning;Delfzijl en omgeving (CR);2012;;-2.4
4861;B Delfstoffenwinning;Delfzijl en omgeving (CR);2013;;8.0
4862;B Delfstoffenwinning;Delfzijl en omgeving (CR);2014;;-16.3
4863;B Delfstoffenwinning;Delfzijl en omgeving (CR);2015;;-18.7
4864;B Delfstoffenwinning;Delfzijl en omgeving (CR);2016;;-10.4
4865;B Delfstoffenwinning;Delfzijl en omgeving (CR);2017;;-32.1
4866;B Delfstoffenwinning;Delfzijl en omgeving (CR);2018;;305.3
4867;B Delfstoffenwinning;Delfzijl en omgeving (CR);2019;;-85.8
4868;B Delfstoffenwinning;Delfzijl en omgeving (CR);2020;;378.3
4869;B Delfstoffenwinning;Delfzijl en omgeving (CR);2021;;-38.5
4870;B Delfstoffenwinning;Delfzijl en omgeving (CR);2022;;
4871;B Delfstoffenwinning;Delfzijl en omgeving (CR);2023;;
4872;B Delfstoffenwinning;Overig Groningen (CR);1996;;13.4
4873;B Delfstoffenwinning;Overig Groningen (CR);1997;;-9.6
4874;B Delfstoffenwinning;Overig Groningen (CR);1998;;-3.3
4875;B Delfstoffenwinning;Overig Groningen (CR);1999;;-5.1
4876;B Delfstoffenwinning;Overig Groningen (CR);2000;;-5.8
4877;B Delfstoffenwinning;Overig Groningen (CR);2001;;3.2
4878;B Delfstoffenwinning;Overig Groningen (CR);2002;;0.9
4879;B Delfstoffenwinning;Overig Groningen (CR);2003;;-0.9
4880;B Delfstoffenwinning;Overig Groningen (CR);2004;;8.5
4881;B Delfstoffenwinning;Overig Groningen (CR);2005;;-13.3
4882;B Delfstoffenwinning;Overig Groningen (CR);2006;;-1.8
4883;B Delfstoffenwinning;Overig Groningen (CR);2007;;-3.0
4884;B Delfstoffenwinning;Overig Groningen (CR);2008;;9.7
4885;B Delfstoffenwinning;Overig Groningen (CR);2009;;-8.2
4886;B Delfstoffenwinning;Overig Groningen (CR);2010;;14.5
4887;B Delfstoffenwinning;Overig Groningen (CR);2011;;-6.6
4888;B Delfstoffenwinning;Overig Groningen (CR);2012;;-0.6
4889;B Delfstoffenwinning;Overig Groningen (CR);2013;;8.3
4890;B Delfstoffenwinning;Overig Groningen (CR);2014;;-12.0
4891;B Delfstoffenwinning;Overig Groningen (CR);2015;;-12.1
4892;B Delfstoffenwinning;Overig Groningen (CR);2016;;-1.5
4893;B Delfstoffenwinning;Overig Groningen (CR);2017;;-18.4
4894;B Delfstoffenwinning;Overig Groningen (CR);2018;;-22.7
4895;B Delfstoffenwinning;Overig Groningen (CR);2019;;-16.9
4896;B Delfstoffenwinning;Overig Groningen (CR);2020;;-54.2
4897;B Delfstoffenwinning;Overig Groningen (CR);2021;;-32.9
4898;B Delfstoffenwinning;Overig Groningen (CR);2022;;
4899;B Delfstoffenwinning;Overig Groningen (CR);2023;;
4900;B Delfstoffenwinning;Noord-Friesland (CR);1996;;13.5
4901;B Delfstoffenwinning;Noord-Friesland (CR);1997;;-9.8
4902;B Delfstoffenwinning;Noord-Friesland (CR);1998;;-3.4
4903;B Delfstoffenwinning;Noord-Friesland (CR);1999;;-5.1
4904;B Delfstoffenwinning;Noord-Friesland (CR);2000;;-6.0
4905;B Delfstoffenwinning;Noord-Friesland (CR);2001;;3.2
4906;B Delfstoffenwinning;Noord-Friesland (CR);2002;;0.9
4907;B Delfstoffenwinning;Noord-Friesland (CR);2003;;-1.0
4908;B Delfstoffenwinning;Noord-Friesland (CR);2004;;8.5
4909;B Delfstoffenwinning;Noord-Friesland (CR);2005;;-14.0
4910;B Delfstoffenwinning;Noord-Friesland (CR);2006;;-1.9
4911;B Delfstoffenwinning;Noord-Friesland (CR);2007;;-3.1
4912;B Delfstoffenwinning;Noord-Friesland (CR);2008;;9.8
4913;B Delfstoffenwinning;Noord-Friesland (CR);2009;;-8.3
4914;B Delfstoffenwinning;Noord-Friesland (CR);2010;;14.7
4915;B Delfstoffenwinning;Noord-Friesland (CR);2011;;-6.8
4916;B Delfstoffenwinning;Noord-Friesland (CR);2012;;-0.8
4917;B Delfstoffenwinning;Noord-Friesland (CR);2013;;8.2
4918;B Delfstoffenwinning;Noord-Friesland (CR);2014;;-12.4
4919;B Delfstoffenwinning;Noord-Friesland (CR);2015;;-12.7
4920;B Delfstoffenwinning;Noord-Friesland (CR);2016;;-6.5
4921;B Delfstoffenwinning;Noord-Friesland (CR);2017;;-12.5
4922;B Delfstoffenwinning;Noord-Friesland (CR);2018;;-18.7
4923;B Delfstoffenwinning;Noord-Friesland (CR);2019;;-14.8
4924;B Delfstoffenwinning;Noord-Friesland (CR);2020;;-21.0
4925;B Delfstoffenwinning;Noord-Friesland (CR);2021;;-12.8
4926;B Delfstoffenwinning;Noord-Friesland (CR);2022;;
4927;B Delfstoffenwinning;Noord-Friesland (CR);2023;;
4928;B Delfstoffenwinning;Zuidwest-Friesland (CR);1996;;14.6
4929;B Delfstoffenwinning;Zuidwest-Friesland (CR);1997;;-13.4
4930;B Delfstoffenwinning;Zuidwest-Friesland (CR);1998;;-5.1
4931;B Delfstoffenwinning;Zuidwest-Friesland (CR);1999;;-5.8
4932;B Delfstoffenwinning;Zuidwest-Friesland (CR);2000;;-9.4
4933;B Delfstoffenwinning;Zuidwest-Friesland (CR);2001;;2.5
4934;B Delfstoffenwinning;Zuidwest-Friesland (CR);2002;;1.3
4935;B Delfstoffenwinning;Zuidwest-Friesland (CR);2003;;-1.4
4936;B Delfstoffenwinning;Zuidwest-Friesland (CR);2004;;10.0
4937;B Delfstoffenwinning;Zuidwest-Friesland (CR);2005;;-27.6
4938;B Delfstoffenwinning;Zuidwest-Friesland (CR);2006;;-3.4
4939;B Delfstoffenwinning;Zuidwest-Friesland (CR);2007;;-3.8
4940;B Delfstoffenwinning;Zuidwest-Friesland (CR);2008;;11.8
4941;B Delfstoffenwinning;Zuidwest-Friesland (CR);2009;;-9.3
4942;B Delfstoffenwinning;Zuidwest-Friesland (CR);2010;;18.4
4943;B Delfstoffenwinning;Zuidwest-Friesland (CR);2011;;-11.8
4944;B Delfstoffenwinning;Zuidwest-Friesland (CR);2012;;-4.1
4945;B Delfstoffenwinning;Zuidwest-Friesland (CR);2013;;7.8
4946;B Delfstoffenwinning;Zuidwest-Friesland (CR);2014;;-20.4
4947;B Delfstoffenwinning;Zuidwest-Friesland (CR);2015;;-26.2
4948;B Delfstoffenwinning;Zuidwest-Friesland (CR);2016;;-35.5
4949;B Delfstoffenwinning;Zuidwest-Friesland (CR);2017;;-13.7
4950;B Delfstoffenwinning;Zuidwest-Friesland (CR);2018;;21.1
4951;B Delfstoffenwinning;Zuidwest-Friesland (CR);2019;;69.3
4952;B Delfstoffenwinning;Zuidwest-Friesland (CR);2020;;-30.7
4953;B Delfstoffenwinning;Zuidwest-Friesland (CR);2021;;-67.9
4954;B Delfstoffenwinning;Zuidwest-Friesland (CR);2022;;
4955;B Delfstoffenwinning;Zuidwest-Friesland (CR);2023;;
4956;B Delfstoffenwinning;Zuidoost-Friesland (CR);1996;;13.5
4957;B Delfstoffenwinning;Zuidoost-Friesland (CR);1997;;-10.0
4958;B Delfstoffenwinning;Zuidoost-Friesland (CR);1998;;-3.4
4959;B Delfstoffenwinning;Zuidoost-Friesland (CR);1999;;-5.1
4960;B Delfstoffenwinning;Zuidoost-Friesland (CR);2000;;-6.1
4961;B Delfstoffenwinning;Zuidoost-Friesland (CR);2001;;3.2
4962;B Delfstoffenwinning;Zuidoost-Friesland (CR);2002;;1.0
4963;B Delfstoffenwinning;Zuidoost-Friesland (CR);2003;;-1.0
4964;B Delfstoffenwinning;Zuidoost-Friesland (CR);2004;;8.6
4965;B Delfstoffenwinning;Zuidoost-Friesland (CR);2005;;-14.7
4966;B Delfstoffenwinning;Zuidoost-Friesland (CR);2006;;-1.9
4967;B Delfstoffenwinning;Zuidoost-Friesland (CR);2007;;-3.1
4968;B Delfstoffenwinning;Zuidoost-Friesland (CR);2008;;9.9
4969;B Delfstoffenwinning;Zuidoost-Friesland (CR);2009;;-8.3
4970;B Delfstoffenwinning;Zuidoost-Friesland (CR);2010;;14.9
4971;B Delfstoffenwinning;Zuidoost-Friesland (CR);2011;;-7.1
4972;B Delfstoffenwinning;Zuidoost-Friesland (CR);2012;;-1.0
4973;B Delfstoffenwinning;Zuidoost-Friesland (CR);2013;;8.2
4974;B Delfstoffenwinning;Zuidoost-Friesland (CR);2014;;-12.8
4975;B Delfstoffenwinning;Zuidoost-Friesland (CR);2015;;-13.2
4976;B Delfstoffenwinning;Zuidoost-Friesland (CR);2016;;-40.0
4977;B Delfstoffenwinning;Zuidoost-Friesland (CR);2017;;-35.9
4978;B Delfstoffenwinning;Zuidoost-Friesland (CR);2018;;-77.4
4979;B Delfstoffenwinning;Zuidoost-Friesland (CR);2019;;15.3
4980;B Delfstoffenwinning;Zuidoost-Friesland (CR);2020;;-25.3
4981;B Delfstoffenwinning;Zuidoost-Friesland (CR);2021;;227.1
4982;B Delfstoffenwinning;Zuidoost-Friesland (CR);2022;;
4983;B Delfstoffenwinning;Zuidoost-Friesland (CR);2023;;
4984;B Delfstoffenwinning;Noord-Drenthe (CR);1996;;13.1
4985;B Delfstoffenwinning;Noord-Drenthe (CR);1997;;-8.5
4986;B Delfstoffenwinning;Noord-Drenthe (CR);1998;;-2.7
4987;B Delfstoffenwinning;Noord-Drenthe (CR);1999;;-4.9
4988;B Delfstoffenwinning;Noord-Drenthe (CR);2000;;-4.9
4989;B Delfstoffenwinning;Noord-Drenthe (CR);2001;;3.4
4990;B Delfstoffenwinning;Noord-Drenthe (CR);2002;;0.8
4991;B Delfstoffenwinning;Noord-Drenthe (CR);2003;;-0.8
4992;B Delfstoffenwinning;Noord-Drenthe (CR);2004;;8.0
4993;B Delfstoffenwinning;Noord-Drenthe (CR);2005;;-9.1
4994;B Delfstoffenwinning;Noord-Drenthe (CR);2006;;-1.3
4995;B Delfstoffenwinning;Noord-Drenthe (CR);2007;;-2.8
4996;B Delfstoffenwinning;Noord-Drenthe (CR);2008;;9.1
4997;B Delfstoffenwinning;Noord-Drenthe (CR);2009;;-7.9
4998;B Delfstoffenwinning;Noord-Drenthe (CR);2010;;13.4
4999;B Delfstoffenwinning;Noord-Drenthe (CR);2011;;-5.0
5000;B Delfstoffenwinning;Noord-Drenthe (CR);2012;;0.4
5001;B Delfstoffenwinning;Noord-Drenthe (CR);2013;;8.4
5002;B Delfstoffenwinning;Noord-Drenthe (CR);2014;;-9.6
5003;B Delfstoffenwinning;Noord-Drenthe (CR);2015;;-8.8
5004;B Delfstoffenwinning;Noord-Drenthe (CR);2016;;3.9
5005;B Delfstoffenwinning;Noord-Drenthe (CR);2017;;-23.7
5006;B Delfstoffenwinning;Noord-Drenthe (CR);2018;;-3.8
5007;B Delfstoffenwinning;Noord-Drenthe (CR);2019;;-10.2
5008;B Delfstoffenwinning;Noord-Drenthe (CR);2020;;27.5
5009;B Delfstoffenwinning;Noord-Drenthe (CR);2021;;-61.8
5010;B Delfstoffenwinning;Noord-Drenthe (CR);2022;;
5011;B Delfstoffenwinning;Noord-Drenthe (CR);2023;;
5012;B Delfstoffenwinning;Zuidoost-Drenthe (CR);1996;;14.1
5013;B Delfstoffenwinning;Zuidoost-Drenthe (CR);1997;;-11.9
5014;B Delfstoffenwinning;Zuidoost-Drenthe (CR);1998;;-4.4
5015;B Delfstoffenwinning;Zuidoost-Drenthe (CR);1999;;-5.5
5016;B Delfstoffenwinning;Zuidoost-Drenthe (CR);2000;;-7.9
5017;B Delfstoffenwinning;Zuidoost-Drenthe (CR);2001;;2.8
5018;B Delfstoffenwinning;Zuidoost-Drenthe (CR);2002;;1.2
5019;B Delfstoffenwinning;Zuidoost-Drenthe (CR);2003;;-1.2
5020;B Delfstoffenwinning;Zuidoost-Drenthe (CR);2004;;9.4
5021;B Delfstoffenwinning;Zuidoost-Drenthe (CR);2005;;-21.9
5022;B Delfstoffenwinning;Zuidoost-Drenthe (CR);2006;;-2.7
5023;B Delfstoffenwinning;Zuidoost-Drenthe (CR);2007;;-3.5
5024;B Delfstoffenwinning;Zuidoost-Drenthe (CR);2008;;11.0
5025;B Delfstoffenwinning;Zuidoost-Drenthe (CR);2009;;-8.9
5026;B Delfstoffenwinning;Zuidoost-Drenthe (CR);2010;;16.8
5027;B Delfstoffenwinning;Zuidoost-Drenthe (CR);2011;;-9.7
5028;B Delfstoffenwinning;Zuidoost-Drenthe (CR);2012;;-2.7
5029;B Delfstoffenwinning;Zuidoost-Drenthe (CR);2013;;8.0
5030;B Delfstoffenwinning;Zuidoost-Drenthe (CR);2014;;-17.0
5031;B Delfstoffenwinning;Zuidoost-Drenthe (CR);2015;;-19.9
5032;B Delfstoffenwinning;Zuidoost-Drenthe (CR);2016;;-25.8
5033;B Delfstoffenwinning;Zuidoost-Drenthe (CR);2017;;-12.9
5034;B Delfstoffenwinning;Zuidoost-Drenthe (CR);2018;;1.3
5035;B Delfstoffenwinning;Zuidoost-Drenthe (CR);2019;;-17.5
5036;B Delfstoffenwinning;Zuidoost-Drenthe (CR);2020;;-15.3
5037;B Delfstoffenwinning;Zuidoost-Drenthe (CR);2021;;-39.7
5038;B Delfstoffenwinning;Zuidoost-Drenthe (CR);2022;;
5039;B Delfstoffenwinning;Zuidoost-Drenthe (CR);2023;;
5040;B Delfstoffenwinning;Zuidwest-Drenthe (CR);1996;;14.4
5041;B Delfstoffenwinning;Zuidwest-Drenthe (CR);1997;;-12.6
5042;B Delfstoffenwinning;Zuidwest-Drenthe (CR);1998;;-4.8
5043;B Delfstoffenwinning;Zuidwest-Drenthe (CR);1999;;-5.6
5044;B Delfstoffenwinning;Zuidwest-Drenthe (CR);2000;;-8.6
5045;B Delfstoffenwinning;Zuidwest-Drenthe (CR);2001;;2.7
5046;B Delfstoffenwinning;Zuidwest-Drenthe (CR);2002;;1.3
5047;B Delfstoffenwinning;Zuidwest-Drenthe (CR);2003;;-1.3
5048;B Delfstoffenwinning;Zuidwest-Drenthe (CR);2004;;9.7
5049;B Delfstoffenwinning;Zuidwest-Drenthe (CR);2005;;-24.7
5050;B Delfstoffenwinning;Zuidwest-Drenthe (CR);2006;;-3.1
