ID;WoonlandVanGasten;Sterklassen;Perioden;Gasten_1;Overnachtingen_2
4704;België;Amsterdamse hotels met 5 sterren;2012 oktober;1;2
4705;België;Amsterdamse hotels met 5 sterren;2012 november;2;2
4706;België;Amsterdamse hotels met 5 sterren;2012 december;1;2
4707;België;Amsterdamse hotels met 5 sterren;2012 4e kwartaal;4;6
4708;België;Amsterdamse hotels met 5 sterren;2012;15;20
4709;België;Amsterdamse hotels met 5 sterren;2013 januari;1;2
4710;België;Amsterdamse hotels met 5 sterren;2013 februari;1;2
4711;België;Amsterdamse hotels met 5 sterren;2013 maart;2;2
4712;België;Amsterdamse hotels met 5 sterren;2013 1e kwartaal;4;6
4713;België;Amsterdamse hotels met 5 sterren;2013 april;1;2
4714;België;Amsterdamse hotels met 5 sterren;2013 mei;1;2
4715;België;Amsterdamse hotels met 5 sterren;2013 juni;1;2
4716;België;Amsterdamse hotels met 5 sterren;2013 2e kwartaal;4;5
4717;België;Amsterdamse hotels met 5 sterren;2013 juli;1;2
4718;België;Amsterdamse hotels met 5 sterren;2013 augustus;1;2
4719;België;Amsterdamse hotels met 5 sterren;2013 september;1;2
4720;België;Amsterdamse hotels met 5 sterren;2013 3e kwartaal;3;5
4721;België;Amsterdamse hotels met 5 sterren;2013 oktober;2;3
4722;België;Amsterdamse hotels met 5 sterren;2013 november;2;2
4723;België;Amsterdamse hotels met 5 sterren;2013 december;1;2
4724;België;Amsterdamse hotels met 5 sterren;2013 4e kwartaal;5;7
4725;België;Amsterdamse hotels met 5 sterren;2013;16;24
4726;België;Amsterdamse hotels met 5 sterren;2014 januari;1;2
4727;België;Amsterdamse hotels met 5 sterren;2014 februari;1;2
4728;België;Amsterdamse hotels met 5 sterren;2014 maart;1;2
4729;België;Amsterdamse hotels met 5 sterren;2014 1e kwartaal;4;5
4730;België;Amsterdamse hotels met 5 sterren;2014 april;1;2
4731;België;Amsterdamse hotels met 5 sterren;2014 mei;1;1
4732;België;Amsterdamse hotels met 5 sterren;2014 juni;1;1
4733;België;Amsterdamse hotels met 5 sterren;2014 2e kwartaal;3;5
4734;België;Amsterdamse hotels met 5 sterren;2014 juli;1;1
4735;België;Amsterdamse hotels met 5 sterren;2014 augustus;1;2
4736;België;Amsterdamse hotels met 5 sterren;2014 september;1;2
4737;België;Amsterdamse hotels met 5 sterren;2014 3e kwartaal;4;5
4738;België;Amsterdamse hotels met 5 sterren;2014 oktober;1;2
4739;België;Amsterdamse hotels met 5 sterren;2014 november;1;2
4740;België;Amsterdamse hotels met 5 sterren;2014 december;1;2
4741;België;Amsterdamse hotels met 5 sterren;2014 4e kwartaal;4;6
4742;België;Amsterdamse hotels met 5 sterren;2014;15;21
4743;België;Amsterdamse hotels met 5 sterren;2015 januari;1;1
4744;België;Amsterdamse hotels met 5 sterren;2015 februari;1;2
4745;België;Amsterdamse hotels met 5 sterren;2015 maart;1;1
4746;België;Amsterdamse hotels met 5 sterren;2015 1e kwartaal;3;5
4747;België;Amsterdamse hotels met 5 sterren;2015 april;1;2
4748;België;Amsterdamse hotels met 5 sterren;2015 mei;1;1
4749;België;Amsterdamse hotels met 5 sterren;2015 juni;1;1
4750;België;Amsterdamse hotels met 5 sterren;2015 2e kwartaal;3;4
4751;België;Amsterdamse hotels met 5 sterren;2015 juli;1;1
4752;België;Amsterdamse hotels met 5 sterren;2015 augustus;1;1
4753;België;Amsterdamse hotels met 5 sterren;2015 september;1;1
4754;België;Amsterdamse hotels met 5 sterren;2015 3e kwartaal;2;3
4755;België;Amsterdamse hotels met 5 sterren;2015 oktober;1;1
4756;België;Amsterdamse hotels met 5 sterren;2015 november;1;1
4757;België;Amsterdamse hotels met 5 sterren;2015 december;1;2
4758;België;Amsterdamse hotels met 5 sterren;2015 4e kwartaal;3;4
4759;België;Amsterdamse hotels met 5 sterren;2015;12;16
4760;Bulgarije;Totaal Nederlandse hotels;2012 januari;1;2
4761;Bulgarije;Totaal Nederlandse hotels;2012 februari;1;2
4762;Bulgarije;Totaal Nederlandse hotels;2012 maart;1;2
4763;Bulgarije;Totaal Nederlandse hotels;2012 1e kwartaal;3;6
4764;Bulgarije;Totaal Nederlandse hotels;2012 april;1;2
4765;Bulgarije;Totaal Nederlandse hotels;2012 mei;1;2
4766;Bulgarije;Totaal Nederlandse hotels;2012 juni;1;2
4767;Bulgarije;Totaal Nederlandse hotels;2012 2e kwartaal;4;7
4768;Bulgarije;Totaal Nederlandse hotels;2012 juli;1;2
4769;Bulgarije;Totaal Nederlandse hotels;2012 augustus;1;2
4770;Bulgarije;Totaal Nederlandse hotels;2012 september;1;3
4771;Bulgarije;Totaal Nederlandse hotels;2012 3e kwartaal;3;7
4772;Bulgarije;Totaal Nederlandse hotels;2012 oktober;2;3
4773;Bulgarije;Totaal Nederlandse hotels;2012 november;2;3
4774;Bulgarije;Totaal Nederlandse hotels;2012 december;1;2
4775;Bulgarije;Totaal Nederlandse hotels;2012 4e kwartaal;4;8
4776;Bulgarije;Totaal Nederlandse hotels;2012;15;28
4777;Bulgarije;Totaal Nederlandse hotels;2013 januari;1;2
4778;Bulgarije;Totaal Nederlandse hotels;2013 februari;1;2
4779;Bulgarije;Totaal Nederlandse hotels;2013 maart;1;2
4780;Bulgarije;Totaal Nederlandse hotels;2013 1e kwartaal;3;5
4781;Bulgarije;Totaal Nederlandse hotels;2013 april;1;3
4782;Bulgarije;Totaal Nederlandse hotels;2013 mei;2;3
4783;Bulgarije;Totaal Nederlandse hotels;2013 juni;1;2
4784;Bulgarije;Totaal Nederlandse hotels;2013 2e kwartaal;4;8
4785;Bulgarije;Totaal Nederlandse hotels;2013 juli;1;2
4786;Bulgarije;Totaal Nederlandse hotels;2013 augustus;1;2
4787;Bulgarije;Totaal Nederlandse hotels;2013 september;2;3
4788;Bulgarije;Totaal Nederlandse hotels;2013 3e kwartaal;4;8
4789;Bulgarije;Totaal Nederlandse hotels;2013 oktober;2;3
4790;Bulgarije;Totaal Nederlandse hotels;2013 november;2;3
4791;Bulgarije;Totaal Nederlandse hotels;2013 december;1;2
4792;Bulgarije;Totaal Nederlandse hotels;2013 4e kwartaal;4;8
4793;Bulgarije;Totaal Nederlandse hotels;2013;16;29
4794;Bulgarije;Totaal Nederlandse hotels;2014 januari;1;2
4795;Bulgarije;Totaal Nederlandse hotels;2014 februari;1;2
4796;Bulgarije;Totaal Nederlandse hotels;2014 maart;2;3
4797;Bulgarije;Totaal Nederlandse hotels;2014 1e kwartaal;4;7
4798;Bulgarije;Totaal Nederlandse hotels;2014 april;1;3
4799;Bulgarije;Totaal Nederlandse hotels;2014 mei;2;4
4800;Bulgarije;Totaal Nederlandse hotels;2014 juni;2;3
4801;Bulgarije;Totaal Nederlandse hotels;2014 2e kwartaal;5;10
4802;Bulgarije;Totaal Nederlandse hotels;2014 juli;2;4
4803;Bulgarije;Totaal Nederlandse hotels;2014 augustus;1;3
4804;Bulgarije;Totaal Nederlandse hotels;2014 september;2;4
4805;Bulgarije;Totaal Nederlandse hotels;2014 3e kwartaal;6;10
4806;Bulgarije;Totaal Nederlandse hotels;2014 oktober;2;4
4807;Bulgarije;Totaal Nederlandse hotels;2014 november;2;4
4808;Bulgarije;Totaal Nederlandse hotels;2014 december;1;2
4809;Bulgarije;Totaal Nederlandse hotels;2014 4e kwartaal;5;10
4810;Bulgarije;Totaal Nederlandse hotels;2014;20;36
4811;Bulgarije;Totaal Nederlandse hotels;2015 januari;2;3
4812;Bulgarije;Totaal Nederlandse hotels;2015 februari;2;3
4813;Bulgarije;Totaal Nederlandse hotels;2015 maart;2;4
4814;Bulgarije;Totaal Nederlandse hotels;2015 1e kwartaal;5;10
4815;Bulgarije;Totaal Nederlandse hotels;2015 april;2;3
4816;Bulgarije;Totaal Nederlandse hotels;2015 mei;2;4
4817;Bulgarije;Totaal Nederlandse hotels;2015 juni;2;3
4818;Bulgarije;Totaal Nederlandse hotels;2015 2e kwartaal;6;10
4819;Bulgarije;Totaal Nederlandse hotels;2015 juli;1;3
4820;Bulgarije;Totaal Nederlandse hotels;2015 augustus;2;4
4821;Bulgarije;Totaal Nederlandse hotels;2015 september;3;5
4822;Bulgarije;Totaal Nederlandse hotels;2015 3e kwartaal;6;12
4823;Bulgarije;Totaal Nederlandse hotels;2015 oktober;2;4
4824;Bulgarije;Totaal Nederlandse hotels;2015 november;1;3
4825;Bulgarije;Totaal Nederlandse hotels;2015 december;1;3
4826;Bulgarije;Totaal Nederlandse hotels;2015 4e kwartaal;5;9
4827;Bulgarije;Totaal Nederlandse hotels;2015;23;41
4828;Bulgarije;Hotels zonder ster;2012 januari;0;0
4829;Bulgarije;Hotels zonder ster;2012 februari;0;0
4830;Bulgarije;Hotels zonder ster;2012 maart;0;0
4831;Bulgarije;Hotels zonder ster;2012 1e kwartaal;1;1
4832;Bulgarije;Hotels zonder ster;2012 april;0;0
4833;Bulgarije;Hotels zonder ster;2012 mei;0;0
4834;Bulgarije;Hotels zonder ster;2012 juni;0;0
4835;Bulgarije;Hotels zonder ster;2012 2e kwartaal;0;0
4836;Bulgarije;Hotels zonder ster;2012 juli;0;0
4837;Bulgarije;Hotels zonder ster;2012 augustus;0;0
4838;Bulgarije;Hotels zonder ster;2012 september;0;0
4839;Bulgarije;Hotels zonder ster;2012 3e kwartaal;0;0
4840;Bulgarije;Hotels zonder ster;2012 oktober;0;0
4841;Bulgarije;Hotels zonder ster;2012 november;0;0
4842;Bulgarije;Hotels zonder ster;2012 december;0;0
4843;Bulgarije;Hotels zonder ster;2012 4e kwartaal;1;1
4844;Bulgarije;Hotels zonder ster;2012;2;4
4845;Bulgarije;Hotels zonder ster;2013 januari;0;0
4846;Bulgarije;Hotels zonder ster;2013 februari;0;0
4847;Bulgarije;Hotels zonder ster;2013 maart;0;0
4848;Bulgarije;Hotels zonder ster;2013 1e kwartaal;0;0
4849;Bulgarije;Hotels zonder ster;2013 april;0;0
4850;Bulgarije;Hotels zonder ster;2013 mei;0;0
4851;Bulgarije;Hotels zonder ster;2013 juni;0;0
4852;Bulgarije;Hotels zonder ster;2013 2e kwartaal;0;0
4853;Bulgarije;Hotels zonder ster;2013 juli;0;0
4854;Bulgarije;Hotels zonder ster;2013 augustus;0;0
4855;Bulgarije;Hotels zonder ster;2013 september;0;0
4856;Bulgarije;Hotels zonder ster;2013 3e kwartaal;0;0
4857;Bulgarije;Hotels zonder ster;2013 oktober;0;0
4858;Bulgarije;Hotels zonder ster;2013 november;0;0
4859;Bulgarije;Hotels zonder ster;2013 december;0;0
4860;Bulgarije;Hotels zonder ster;2013 4e kwartaal;0;0
4861;Bulgarije;Hotels zonder ster;2013;1;3
4862;Bulgarije;Hotels zonder ster;2014 januari;0;0
4863;Bulgarije;Hotels zonder ster;2014 februari;0;0
4864;Bulgarije;Hotels zonder ster;2014 maart;0;0
4865;Bulgarije;Hotels zonder ster;2014 1e kwartaal;0;0
4866;Bulgarije;Hotels zonder ster;2014 april;0;0
4867;Bulgarije;Hotels zonder ster;2014 mei;0;0
4868;Bulgarije;Hotels zonder ster;2014 juni;0;0
4869;Bulgarije;Hotels zonder ster;2014 2e kwartaal;1;2
4870;Bulgarije;Hotels zonder ster;2014 juli;0;0
4871;Bulgarije;Hotels zonder ster;2014 augustus;0;0
4872;Bulgarije;Hotels zonder ster;2014 september;0;0
4873;Bulgarije;Hotels zonder ster;2014 3e kwartaal;1;1
4874;Bulgarije;Hotels zonder ster;2014 oktober;0;0
4875;Bulgarije;Hotels zonder ster;2014 november;0;0
4876;Bulgarije;Hotels zonder ster;2014 december;0;0
4877;Bulgarije;Hotels zonder ster;2014 4e kwartaal;1;1
4878;Bulgarije;Hotels zonder ster;2014;2;5
4879;Bulgarije;Hotels zonder ster;2015 januari;0;0
4880;Bulgarije;Hotels zonder ster;2015 februari;0;0
4881;Bulgarije;Hotels zonder ster;2015 maart;0;0
4882;Bulgarije;Hotels zonder ster;2015 1e kwartaal;0;0
4883;Bulgarije;Hotels zonder ster;2015 april;0;0
4884;Bulgarije;Hotels zonder ster;2015 mei;0;0
4885;Bulgarije;Hotels zonder ster;2015 juni;0;0
4886;Bulgarije;Hotels zonder ster;2015 2e kwartaal;1;1
4887;Bulgarije;Hotels zonder ster;2015 juli;0;0
4888;Bulgarije;Hotels zonder ster;2015 augustus;0;0
4889;Bulgarije;Hotels zonder ster;2015 september;0;0
4890;Bulgarije;Hotels zonder ster;2015 3e kwartaal;1;2
4891;Bulgarije;Hotels zonder ster;2015 oktober;0;0
4892;Bulgarije;Hotels zonder ster;2015 november;0;0
4893;Bulgarije;Hotels zonder ster;2015 december;0;0
4894;Bulgarije;Hotels zonder ster;2015 4e kwartaal;1;1
4895;Bulgarije;Hotels zonder ster;2015;2;5
4896;Bulgarije;Hotels met 1 ster;2012 januari;0;0
4897;Bulgarije;Hotels met 1 ster;2012 februari;0;0
4898;Bulgarije;Hotels met 1 ster;2012 maart;0;0
4899;Bulgarije;Hotels met 1 ster;2012 1e kwartaal;0;0
4900;Bulgarije;Hotels met 1 ster;2012 april;0;0
4901;Bulgarije;Hotels met 1 ster;2012 mei;0;0
4902;Bulgarije;Hotels met 1 ster;2012 juni;0;0
4903;Bulgarije;Hotels met 1 ster;2012 2e kwartaal;0;0
4904;Bulgarije;Hotels met 1 ster;2012 juli;0;0
4905;Bulgarije;Hotels met 1 ster;2012 augustus;0;0
4906;Bulgarije;Hotels met 1 ster;2012 september;0;0
4907;Bulgarije;Hotels met 1 ster;2012 3e kwartaal;0;0
4908;Bulgarije;Hotels met 1 ster;2012 oktober;0;0
4909;Bulgarije;Hotels met 1 ster;2012 november;0;0
4910;Bulgarije;Hotels met 1 ster;2012 december;0;0
4911;Bulgarije;Hotels met 1 ster;2012 4e kwartaal;0;0
4912;Bulgarije;Hotels met 1 ster;2012;0;0
4913;Bulgarije;Hotels met 1 ster;2013 januari;0;0
4914;Bulgarije;Hotels met 1 ster;2013 februari;0;0
4915;Bulgarije;Hotels met 1 ster;2013 maart;0;0
4916;Bulgarije;Hotels met 1 ster;2013 1e kwartaal;0;0
4917;Bulgarije;Hotels met 1 ster;2013 april;0;0
4918;Bulgarije;Hotels met 1 ster;2013 mei;0;0
4919;Bulgarije;Hotels met 1 ster;2013 juni;0;0
4920;Bulgarije;Hotels met 1 ster;2013 2e kwartaal;0;0
4921;Bulgarije;Hotels met 1 ster;2013 juli;0;0
4922;Bulgarije;Hotels met 1 ster;2013 augustus;0;0
4923;Bulgarije;Hotels met 1 ster;2013 september;0;0
4924;Bulgarije;Hotels met 1 ster;2013 3e kwartaal;0;0
4925;Bulgarije;Hotels met 1 ster;2013 oktober;0;0
4926;Bulgarije;Hotels met 1 ster;2013 november;0;0
4927;Bulgarije;Hotels met 1 ster;2013 december;0;0
4928;Bulgarije;Hotels met 1 ster;2013 4e kwartaal;0;0
4929;Bulgarije;Hotels met 1 ster;2013;1;1
4930;Bulgarije;Hotels met 1 ster;2014 januari;0;0
4931;Bulgarije;Hotels met 1 ster;2014 februari;0;0
4932;Bulgarije;Hotels met 1 ster;2014 maart;0;0
4933;Bulgarije;Hotels met 1 ster;2014 1e kwartaal;0;0
4934;Bulgarije;Hotels met 1 ster;2014 april;0;0
4935;Bulgarije;Hotels met 1 ster;2014 mei;0;0
4936;Bulgarije;Hotels met 1 ster;2014 juni;0;0
4937;Bulgarije;Hotels met 1 ster;2014 2e kwartaal;0;0
4938;Bulgarije;Hotels met 1 ster;2014 juli;0;0
4939;Bulgarije;Hotels met 1 ster;2014 augustus;0;0
4940;Bulgarije;Hotels met 1 ster;2014 september;0;0
4941;Bulgarije;Hotels met 1 ster;2014 3e kwartaal;0;0
4942;Bulgarije;Hotels met 1 ster;2014 oktober;0;0
4943;Bulgarije;Hotels met 1 ster;2014 november;0;0
4944;Bulgarije;Hotels met 1 ster;2014 december;0;0
4945;Bulgarije;Hotels met 1 ster;2014 4e kwartaal;0;0
4946;Bulgarije;Hotels met 1 ster;2014;0;0
4947;Bulgarije;Hotels met 1 ster;2015 januari;0;0
4948;Bulgarije;Hotels met 1 ster;2015 februari;0;0
4949;Bulgarije;Hotels met 1 ster;2015 maart;0;0
4950;Bulgarije;Hotels met 1 ster;2015 1e kwartaal;0;0
4951;Bulgarije;Hotels met 1 ster;2015 april;0;0
4952;Bulgarije;Hotels met 1 ster;2015 mei;0;0
4953;Bulgarije;Hotels met 1 ster;2015 juni;0;0
4954;Bulgarije;Hotels met 1 ster;2015 2e kwartaal;0;0
4955;Bulgarije;Hotels met 1 ster;2015 juli;0;0
4956;Bulgarije;Hotels met 1 ster;2015 augustus;0;0
4957;Bulgarije;Hotels met 1 ster;2015 september;0;0
4958;Bulgarije;Hotels met 1 ster;2015 3e kwartaal;0;0
4959;Bulgarije;Hotels met 1 ster;2015 oktober;0;0
4960;Bulgarije;Hotels met 1 ster;2015 november;0;0
4961;Bulgarije;Hotels met 1 ster;2015 december;0;0
4962;Bulgarije;Hotels met 1 ster;2015 4e kwartaal;0;0
4963;Bulgarije;Hotels met 1 ster;2015;1;2
4964;Bulgarije;Hotels met 2 sterren;2012 januari;0;0
4965;Bulgarije;Hotels met 2 sterren;2012 februari;0;0
4966;Bulgarije;Hotels met 2 sterren;2012 maart;0;0
4967;Bulgarije;Hotels met 2 sterren;2012 1e kwartaal;0;0
4968;Bulgarije;Hotels met 2 sterren;2012 april;0;0
4969;Bulgarije;Hotels met 2 sterren;2012 mei;0;0
4970;Bulgarije;Hotels met 2 sterren;2012 juni;0;0
4971;Bulgarije;Hotels met 2 sterren;2012 2e kwartaal;0;0
4972;Bulgarije;Hotels met 2 sterren;2012 juli;0;0
4973;Bulgarije;Hotels met 2 sterren;2012 augustus;0;0
4974;Bulgarije;Hotels met 2 sterren;2012 september;0;0
4975;Bulgarije;Hotels met 2 sterren;2012 3e kwartaal;0;0
4976;Bulgarije;Hotels met 2 sterren;2012 oktober;0;0
4977;Bulgarije;Hotels met 2 sterren;2012 november;0;0
4978;Bulgarije;Hotels met 2 sterren;2012 december;0;0
4979;Bulgarije;Hotels met 2 sterren;2012 4e kwartaal;0;0
4980;Bulgarije;Hotels met 2 sterren;2012;1;2
4981;Bulgarije;Hotels met 2 sterren;2013 januari;0;0
4982;Bulgarije;Hotels met 2 sterren;2013 februari;0;0
4983;Bulgarije;Hotels met 2 sterren;2013 maart;0;0
4984;Bulgarije;Hotels met 2 sterren;2013 1e kwartaal;0;0
4985;Bulgarije;Hotels met 2 sterren;2013 april;0;0
4986;Bulgarije;Hotels met 2 sterren;2013 mei;0;0
4987;Bulgarije;Hotels met 2 sterren;2013 juni;0;0
4988;Bulgarije;Hotels met 2 sterren;2013 2e kwartaal;0;0
4989;Bulgarije;Hotels met 2 sterren;2013 juli;0;0
4990;Bulgarije;Hotels met 2 sterren;2013 augustus;0;0
4991;Bulgarije;Hotels met 2 sterren;2013 september;0;0
4992;Bulgarije;Hotels met 2 sterren;2013 3e kwartaal;0;0
4993;Bulgarije;Hotels met 2 sterren;2013 oktober;0;0
4994;Bulgarije;Hotels met 2 sterren;2013 november;0;0
4995;Bulgarije;Hotels met 2 sterren;2013 december;0;0
4996;Bulgarije;Hotels met 2 sterren;2013 4e kwartaal;0;0
4997;Bulgarije;Hotels met 2 sterren;2013;1;2
4998;Bulgarije;Hotels met 2 sterren;2014 januari;0;0
4999;Bulgarije;Hotels met 2 sterren;2014 februari;0;0
5000;Bulgarije;Hotels met 2 sterren;2014 maart;0;0
5001;Bulgarije;Hotels met 2 sterren;2014 1e kwartaal;0;0
5002;Bulgarije;Hotels met 2 sterren;2014 april;0;0
5003;Bulgarije;Hotels met 2 sterren;2014 mei;0;0
5004;Bulgarije;Hotels met 2 sterren;2014 juni;0;0
5005;Bulgarije;Hotels met 2 sterren;2014 2e kwartaal;0;0
5006;Bulgarije;Hotels met 2 sterren;2014 juli;0;0
5007;Bulgarije;Hotels met 2 sterren;2014 augustus;0;0
5008;Bulgarije;Hotels met 2 sterren;2014 september;0;0
5009;Bulgarije;Hotels met 2 sterren;2014 3e kwartaal;0;0
5010;Bulgarije;Hotels met 2 sterren;2014 oktober;0;0
5011;Bulgarije;Hotels met 2 sterren;2014 november;0;0
5012;Bulgarije;Hotels met 2 sterren;2014 december;0;0
5013;Bulgarije;Hotels met 2 sterren;2014 4e kwartaal;0;0
5014;Bulgarije;Hotels met 2 sterren;2014;1;2
5015;Bulgarije;Hotels met 2 sterren;2015 januari;0;0
5016;Bulgarije;Hotels met 2 sterren;2015 februari;0;0
5017;Bulgarije;Hotels met 2 sterren;2015 maart;0;0
5018;Bulgarije;Hotels met 2 sterren;2015 1e kwartaal;0;0
5019;Bulgarije;Hotels met 2 sterren;2015 april;0;0
5020;Bulgarije;Hotels met 2 sterren;2015 mei;0;0
5021;Bulgarije;Hotels met 2 sterren;2015 juni;0;0
5022;Bulgarije;Hotels met 2 sterren;2015 2e kwartaal;0;0
5023;Bulgarije;Hotels met 2 sterren;2015 juli;0;0
5024;Bulgarije;Hotels met 2 sterren;2015 augustus;0;0
5025;Bulgarije;Hotels met 2 sterren;2015 september;0;0
5026;Bulgarije;Hotels met 2 sterren;2015 3e kwartaal;1;1
5027;Bulgarije;Hotels met 2 sterren;2015 oktober;0;0
5028;Bulgarije;Hotels met 2 sterren;2015 november;0;0
5029;Bulgarije;Hotels met 2 sterren;2015 december;0;0
5030;Bulgarije;Hotels met 2 sterren;2015 4e kwartaal;0;0
5031;Bulgarije;Hotels met 2 sterren;2015;2;3
5032;Bulgarije;Hotels met 3 sterren;2012 januari;0;0
5033;Bulgarije;Hotels met 3 sterren;2012 februari;0;0
5034;Bulgarije;Hotels met 3 sterren;2012 maart;0;0
5035;Bulgarije;Hotels met 3 sterren;2012 1e kwartaal;1;1
5036;Bulgarije;Hotels met 3 sterren;2012 april;0;0
5037;Bulgarije;Hotels met 3 sterren;2012 mei;0;0
5038;Bulgarije;Hotels met 3 sterren;2012 juni;0;0
5039;Bulgarije;Hotels met 3 sterren;2012 2e kwartaal;1;2
5040;Bulgarije;Hotels met 3 sterren;2012 juli;0;0
5041;Bulgarije;Hotels met 3 sterren;2012 augustus;0;0
5042;Bulgarije;Hotels met 3 sterren;2012 september;0;0
5043;Bulgarije;Hotels met 3 sterren;2012 3e kwartaal;1;2
5044;Bulgarije;Hotels met 3 sterren;2012 oktober;0;0
5045;Bulgarije;Hotels met 3 sterren;2012 november;0;0
5046;Bulgarije;Hotels met 3 sterren;2012 december;0;0
5047;Bulgarije;Hotels met 3 sterren;2012 4e kwartaal;1;2
5048;Bulgarije;Hotels met 3 sterren;2012;3;7
