ID;Geslacht;Leeftijd;TypeZorg;Perioden;AantalInVerslagjaar_1;PercentageInVerslagjaar_2;TotaalUrenInVerslagjaar_3;GemiddeldPerPersoonInVerslagjaar_4;GemiddeldInBevolkingInVerslagjaar_5
1146;Totaal mannen en vrouwen;85 tot 90 jaar;9;2009;68595;29.39;9463;138;40.55
1147;Totaal mannen en vrouwen;85 tot 90 jaar;9;2010;70645;29.85;9694;137;40.96
1148;Totaal mannen en vrouwen;85 tot 90 jaar;Totaal verpleging;2004;41885;23.06;1991;48;10.96
1149;Totaal mannen en vrouwen;85 tot 90 jaar;Totaal verpleging;2005;44095;22.79;1950;44;10.08
1150;Totaal mannen en vrouwen;85 tot 90 jaar;Totaal verpleging;2006;47365;23.23;2168;46;10.64
1151;Totaal mannen en vrouwen;85 tot 90 jaar;Totaal verpleging;2007;45405;21.3;2051;45;9.62
1152;Totaal mannen en vrouwen;85 tot 90 jaar;Totaal verpleging;2008;38825;17.25;1415;36;6.29
1153;Totaal mannen en vrouwen;85 tot 90 jaar;Totaal verpleging;2009;33415;14.32;1123;34;4.81
1154;Totaal mannen en vrouwen;85 tot 90 jaar;Totaal verpleging;2010;30565;12.91;1029;34;4.35
1155;Totaal mannen en vrouwen;90 tot 95 jaar;0;2004;30690;39.38;7686;250;98.63
1156;Totaal mannen en vrouwen;90 tot 95 jaar;0;2005;31955;40.22;7842;245;98.71
1157;Totaal mannen en vrouwen;90 tot 95 jaar;0;2006;33610;41.59;8507;253;105.28
1158;Totaal mannen en vrouwen;90 tot 95 jaar;0;2007;34995;42.57;8688;248;105.69
1159;Totaal mannen en vrouwen;90 tot 95 jaar;0;2008;36135;43.38;8741;242;104.96
1160;Totaal mannen en vrouwen;90 tot 95 jaar;0;2009;37495;44.13;9045;241;106.45
1161;Totaal mannen en vrouwen;90 tot 95 jaar;0;2010;41350;44.71;9952;241;107.61
1162;Totaal mannen en vrouwen;90 tot 95 jaar;1;2004;4465;5.73;492;110;6.32
1163;Totaal mannen en vrouwen;90 tot 95 jaar;1;2005;6290;7.92;741;118;9.33
1164;Totaal mannen en vrouwen;90 tot 95 jaar;1;2006;6915;8.56;843;122;10.43
1165;Totaal mannen en vrouwen;90 tot 95 jaar;1;2007;7355;8.95;894;122;10.88
1166;Totaal mannen en vrouwen;90 tot 95 jaar;1;2008;7680;9.22;942;123;11.31
1167;Totaal mannen en vrouwen;90 tot 95 jaar;1;2009;7865;9.26;983;125;11.56
1168;Totaal mannen en vrouwen;90 tot 95 jaar;1;2010;8435;9.12;1089;129;11.78
1169;Totaal mannen en vrouwen;90 tot 95 jaar;2;2004;2100;2.69;933;444;11.97
1170;Totaal mannen en vrouwen;90 tot 95 jaar;2;2005;2085;2.63;663;318;8.34
1171;Totaal mannen en vrouwen;90 tot 95 jaar;2;2006;2330;2.88;619;266;7.66
1172;Totaal mannen en vrouwen;90 tot 95 jaar;2;2007;3315;4.03;630;190;7.66
1173;Totaal mannen en vrouwen;90 tot 95 jaar;2;2008;4875;5.86;771;158;9.25
1174;Totaal mannen en vrouwen;90 tot 95 jaar;2;2009;6045;7.12;931;154;10.96
1175;Totaal mannen en vrouwen;90 tot 95 jaar;2;2010;7550;8.16;1064;141;11.51
1176;Totaal mannen en vrouwen;90 tot 95 jaar;3;2004;1590;2.04;66;42;0.85
1177;Totaal mannen en vrouwen;90 tot 95 jaar;3;2005;1370;1.73;37;27;0.47
1178;Totaal mannen en vrouwen;90 tot 95 jaar;3;2006;1375;1.7;32;23;0.39
1179;Totaal mannen en vrouwen;90 tot 95 jaar;3;2007;1165;1.42;29;25;0.36
1180;Totaal mannen en vrouwen;90 tot 95 jaar;3;2008;985;1.18;24;24;0.28
1181;Totaal mannen en vrouwen;90 tot 95 jaar;3;2009;865;1.02;23;27;0.27
1182;Totaal mannen en vrouwen;90 tot 95 jaar;3;2010;885;0.96;20;22;0.21
1183;Totaal mannen en vrouwen;90 tot 95 jaar;4;2004;5080;6.52;915;180;11.74
1184;Totaal mannen en vrouwen;90 tot 95 jaar;4;2005;4090;5.15;853;209;10.73
1185;Totaal mannen en vrouwen;90 tot 95 jaar;4;2006;4105;5.08;896;218;11.09
1186;Totaal mannen en vrouwen;90 tot 95 jaar;4;2007;4755;5.78;1126;237;13.7
1187;Totaal mannen en vrouwen;90 tot 95 jaar;4;2008;7130;8.56;1895;266;22.75
1188;Totaal mannen en vrouwen;90 tot 95 jaar;4;2009;9370;11.03;2706;289;31.85
1189;Totaal mannen en vrouwen;90 tot 95 jaar;4;2010;11300;12.22;3454;306;37.35
1190;Totaal mannen en vrouwen;90 tot 95 jaar;5;2004;805;1.03;123;153;1.58
1191;Totaal mannen en vrouwen;90 tot 95 jaar;5;2005;1040;1.31;150;144;1.89
1192;Totaal mannen en vrouwen;90 tot 95 jaar;5;2006;1205;1.49;182;151;2.26
1193;Totaal mannen en vrouwen;90 tot 95 jaar;5;2007;1010;1.23;155;153;1.88
1194;Totaal mannen en vrouwen;90 tot 95 jaar;5;2008;700;0.84;109;156;1.3
1195;Totaal mannen en vrouwen;90 tot 95 jaar;5;2009;565;0.66;90;160;1.06
1196;Totaal mannen en vrouwen;90 tot 95 jaar;5;2010;530;0.57;85;160;0.92
1197;Totaal mannen en vrouwen;90 tot 95 jaar;6;2004;5130;6.58;952;186;12.22
1198;Totaal mannen en vrouwen;90 tot 95 jaar;6;2005;4710;5.93;769;163;9.68
1199;Totaal mannen en vrouwen;90 tot 95 jaar;6;2006;4540;5.62;752;166;9.3
1200;Totaal mannen en vrouwen;90 tot 95 jaar;6;2007;5460;6.64;1026;188;12.48
1201;Totaal mannen en vrouwen;90 tot 95 jaar;6;2008;4930;5.92;979;199;11.75
1202;Totaal mannen en vrouwen;90 tot 95 jaar;6;2009;4570;5.38;881;193;10.37
1203;Totaal mannen en vrouwen;90 tot 95 jaar;6;2010;4785;5.18;946;198;10.23
1204;Totaal mannen en vrouwen;90 tot 95 jaar;7;2004;11520;14.78;4205;365;53.96
1205;Totaal mannen en vrouwen;90 tot 95 jaar;7;2005;12370;15.57;4629;374;58.26
1206;Totaal mannen en vrouwen;90 tot 95 jaar;7;2006;13145;16.27;5183;394;64.14
1207;Totaal mannen en vrouwen;90 tot 95 jaar;7;2007;11935;14.52;4828;405;58.73
1208;Totaal mannen en vrouwen;90 tot 95 jaar;7;2008;9835;11.81;4023;409;48.31
1209;Totaal mannen en vrouwen;90 tot 95 jaar;7;2009;8210;9.67;3431;418;40.38
1210;Totaal mannen en vrouwen;90 tot 95 jaar;7;2010;7865;8.5;3294;419;35.62
1211;Totaal mannen en vrouwen;90 tot 95 jaar;8;2004;21870;28.07;2188;100;28.08
1212;Totaal mannen en vrouwen;90 tot 95 jaar;8;2005;23790;29.94;2937;123;36.97
1213;Totaal mannen en vrouwen;90 tot 95 jaar;8;2006;25365;31.39;3326;131;41.16
1214;Totaal mannen en vrouwen;90 tot 95 jaar;8;2007;25055;30.48;3365;134;40.93
1215;Totaal mannen en vrouwen;90 tot 95 jaar;8;2008;25345;30.43;3435;136;41.25
1216;Totaal mannen en vrouwen;90 tot 95 jaar;8;2009;26010;30.61;3617;139;42.57
1217;Totaal mannen en vrouwen;90 tot 95 jaar;8;2010;28130;30.42;3999;142;43.24
1218;Totaal mannen en vrouwen;90 tot 95 jaar;9;2004;23830;30.58;4411;185;56.61
1219;Totaal mannen en vrouwen;90 tot 95 jaar;9;2005;23250;29.27;3920;169;49.35
1220;Totaal mannen en vrouwen;90 tot 95 jaar;9;2006;24120;29.85;4113;171;50.9
1221;Totaal mannen en vrouwen;90 tot 95 jaar;9;2007;25465;30.98;4319;170;52.54
1222;Totaal mannen en vrouwen;90 tot 95 jaar;9;2008;26770;32.14;4630;173;55.59
1223;Totaal mannen en vrouwen;90 tot 95 jaar;9;2009;28200;33.19;4897;174;57.64
1224;Totaal mannen en vrouwen;90 tot 95 jaar;9;2010;31500;34.06;5451;173;58.94
1225;Totaal mannen en vrouwen;90 tot 95 jaar;Totaal verpleging;2004;19045;24.44;1087;57;13.95
1226;Totaal mannen en vrouwen;90 tot 95 jaar;Totaal verpleging;2005;19490;24.54;985;51;12.4
1227;Totaal mannen en vrouwen;90 tot 95 jaar;Totaal verpleging;2006;20260;25.07;1069;53;13.23
1228;Totaal mannen en vrouwen;90 tot 95 jaar;Totaal verpleging;2007;19575;23.81;1005;51;12.22
1229;Totaal mannen en vrouwen;90 tot 95 jaar;Totaal verpleging;2008;16445;19.74;676;41;8.12
1230;Totaal mannen en vrouwen;90 tot 95 jaar;Totaal verpleging;2009;14215;16.73;530;37;6.24
1231;Totaal mannen en vrouwen;90 tot 95 jaar;Totaal verpleging;2010;14070;15.21;502;36;5.43
1232;Totaal mannen en vrouwen;95 jaar of ouder;0;2004;5940;29.33;2002;337;98.82
1233;Totaal mannen en vrouwen;95 jaar of ouder;0;2005;6480;30.88;2235;345;106.49
1234;Totaal mannen en vrouwen;95 jaar of ouder;0;2006;7015;32.5;2305;329;106.82
1235;Totaal mannen en vrouwen;95 jaar of ouder;0;2007;7450;33.21;2447;329;109.1
1236;Totaal mannen en vrouwen;95 jaar of ouder;0;2008;8160;34.09;2544;312;106.3
1237;Totaal mannen en vrouwen;95 jaar of ouder;0;2009;8845;35.41;2729;309;109.24
1238;Totaal mannen en vrouwen;95 jaar of ouder;0;2010;9195;35.72;2832;308;110.05
1239;Totaal mannen en vrouwen;95 jaar of ouder;1;2004;450;2.23;54;119;2.64
1240;Totaal mannen en vrouwen;95 jaar of ouder;1;2005;730;3.48;88;121;4.22
1241;Totaal mannen en vrouwen;95 jaar of ouder;1;2006;815;3.78;99;121;4.59
1242;Totaal mannen en vrouwen;95 jaar of ouder;1;2007;880;3.91;104;119;4.66
1243;Totaal mannen en vrouwen;95 jaar of ouder;1;2008;985;4.12;123;125;5.14
1244;Totaal mannen en vrouwen;95 jaar of ouder;1;2009;1125;4.51;147;130;5.87
1245;Totaal mannen en vrouwen;95 jaar of ouder;1;2010;1095;4.25;143;130;5.54
1246;Totaal mannen en vrouwen;95 jaar of ouder;2;2004;465;2.31;182;390;9.0
1247;Totaal mannen en vrouwen;95 jaar of ouder;2;2005;470;2.24;219;466;10.44
1248;Totaal mannen en vrouwen;95 jaar of ouder;2;2006;500;2.31;165;330;7.63
1249;Totaal mannen en vrouwen;95 jaar of ouder;2;2007;710;3.17;172;242;7.68
1250;Totaal mannen en vrouwen;95 jaar of ouder;2;2008;1100;4.6;218;198;9.1
1251;Totaal mannen en vrouwen;95 jaar of ouder;2;2009;1440;5.76;294;204;11.76
1252;Totaal mannen en vrouwen;95 jaar of ouder;2;2010;1680;6.53;272;162;10.55
1253;Totaal mannen en vrouwen;95 jaar of ouder;3;2004;320;1.57;17;52;0.82
1254;Totaal mannen en vrouwen;95 jaar of ouder;3;2005;315;1.5;10;33;0.5
1255;Totaal mannen en vrouwen;95 jaar of ouder;3;2006;285;1.32;10;34;0.44
1256;Totaal mannen en vrouwen;95 jaar of ouder;3;2007;230;1.03;7;31;0.32
1257;Totaal mannen en vrouwen;95 jaar of ouder;3;2008;210;0.88;4;17;0.15
1258;Totaal mannen en vrouwen;95 jaar of ouder;3;2009;185;0.73;3;15;0.11
1259;Totaal mannen en vrouwen;95 jaar of ouder;3;2010;200;0.78;5;24;0.19
1260;Totaal mannen en vrouwen;95 jaar of ouder;4;2004;810;4.01;199;246;9.85
1261;Totaal mannen en vrouwen;95 jaar of ouder;4;2005;725;3.46;196;269;9.32
1262;Totaal mannen en vrouwen;95 jaar of ouder;4;2006;800;3.7;195;245;9.04
1263;Totaal mannen en vrouwen;95 jaar of ouder;4;2007;930;4.15;246;264;10.98
1264;Totaal mannen en vrouwen;95 jaar of ouder;4;2008;1465;6.12;447;305;18.67
1265;Totaal mannen en vrouwen;95 jaar of ouder;4;2009;2225;8.91;735;330;29.43
1266;Totaal mannen en vrouwen;95 jaar of ouder;4;2010;2555;9.92;920;360;35.73
1267;Totaal mannen en vrouwen;95 jaar of ouder;5;2004;115;0.57;18;160;0.91
1268;Totaal mannen en vrouwen;95 jaar of ouder;5;2005;155;0.73;23;151;1.1
1269;Totaal mannen en vrouwen;95 jaar of ouder;5;2006;185;0.87;27;144;1.25
1270;Totaal mannen en vrouwen;95 jaar of ouder;5;2007;165;0.73;27;164;1.19
1271;Totaal mannen en vrouwen;95 jaar of ouder;5;2008;120;0.5;19;155;0.77
1272;Totaal mannen en vrouwen;95 jaar of ouder;5;2009;80;0.32;12;154;0.5
1273;Totaal mannen en vrouwen;95 jaar of ouder;5;2010;90;0.34;16;186;0.63
1274;Totaal mannen en vrouwen;95 jaar of ouder;6;2004;1255;6.2;317;253;15.66
1275;Totaal mannen en vrouwen;95 jaar of ouder;6;2005;1125;5.37;251;223;11.96
1276;Totaal mannen en vrouwen;95 jaar of ouder;6;2006;1075;4.99;240;223;11.12
1277;Totaal mannen en vrouwen;95 jaar of ouder;6;2007;1370;6.1;343;251;15.29
1278;Totaal mannen en vrouwen;95 jaar of ouder;6;2008;1450;6.05;376;259;15.7
1279;Totaal mannen en vrouwen;95 jaar of ouder;6;2009;1360;5.45;351;258;14.04
1280;Totaal mannen en vrouwen;95 jaar of ouder;6;2010;1340;5.21;369;275;14.34
1281;Totaal mannen en vrouwen;95 jaar of ouder;7;2004;2520;12.45;1214;482;59.94
1282;Totaal mannen en vrouwen;95 jaar of ouder;7;2005;2960;14.1;1447;489;68.96
1283;Totaal mannen en vrouwen;95 jaar of ouder;7;2006;3355;15.54;1570;468;72.74
1284;Totaal mannen en vrouwen;95 jaar of ouder;7;2007;3165;14.11;1547;489;68.98
1285;Totaal mannen en vrouwen;95 jaar of ouder;7;2008;2825;11.81;1359;481;56.77
1286;Totaal mannen en vrouwen;95 jaar of ouder;7;2009;2430;9.73;1188;489;47.53
1287;Totaal mannen en vrouwen;95 jaar of ouder;7;2010;2235;8.69;1108;495;43.06
1288;Totaal mannen en vrouwen;95 jaar of ouder;8;2004;3900;19.25;409;105;20.19
1289;Totaal mannen en vrouwen;95 jaar of ouder;8;2005;4570;21.77;610;134;29.09
1290;Totaal mannen en vrouwen;95 jaar of ouder;8;2006;5155;23.88;701;136;32.5
1291;Totaal mannen en vrouwen;95 jaar of ouder;8;2007;5140;22.91;722;140;32.16
1292;Totaal mannen en vrouwen;95 jaar of ouder;8;2008;5400;22.56;750;139;31.34
1293;Totaal mannen en vrouwen;95 jaar of ouder;8;2009;5865;23.47;842;144;33.68
1294;Totaal mannen en vrouwen;95 jaar of ouder;8;2010;5970;23.2;897;150;34.84
1295;Totaal mannen en vrouwen;95 jaar of ouder;9;2004;5055;24.96;1255;248;61.96
1296;Totaal mannen en vrouwen;95 jaar of ouder;9;2005;5280;25.17;1320;250;62.91
1297;Totaal mannen en vrouwen;95 jaar of ouder;9;2006;5725;26.54;1290;225;59.77
1298;Totaal mannen en vrouwen;95 jaar of ouder;9;2007;6175;27.54;1422;230;63.39
1299;Totaal mannen en vrouwen;95 jaar of ouder;9;2008;6845;28.59;1583;231;66.15
1300;Totaal mannen en vrouwen;95 jaar of ouder;9;2009;7455;29.84;1720;231;68.85
1301;Totaal mannen en vrouwen;95 jaar of ouder;9;2010;7810;30.35;1778;228;69.09
1302;Totaal mannen en vrouwen;95 jaar of ouder;Totaal verpleging;2004;4210;20.78;338;80;16.67
1303;Totaal mannen en vrouwen;95 jaar of ouder;Totaal verpleging;2005;4555;21.7;304;67;14.49
1304;Totaal mannen en vrouwen;95 jaar of ouder;Totaal verpleging;2006;4900;22.71;314;64;14.54
1305;Totaal mannen en vrouwen;95 jaar of ouder;Totaal verpleging;2007;4930;21.97;304;62;13.54
1306;Totaal mannen en vrouwen;95 jaar of ouder;Totaal verpleging;2008;4605;19.24;211;46;8.8
1307;Totaal mannen en vrouwen;95 jaar of ouder;Totaal verpleging;2009;4055;16.23;167;41;6.7
1308;Totaal mannen en vrouwen;95 jaar of ouder;Totaal verpleging;2010;3865;15.02;158;41;6.12
1309;Mannen;0;0;2004;164890;2.64;20971;127;3.36
1310;Mannen;0;0;2005;166515;2.66;21142;127;3.38
1311;Mannen;0;0;2006;172160;2.75;22285;129;3.56
1312;Mannen;0;0;2007;174870;2.79;22451;128;3.58
1313;Mannen;0;0;2008;180575;2.85;23115;128;3.65
1314;Mannen;0;0;2009;181605;2.84;24102;133;3.77
1315;Mannen;0;0;2010;187075;2.91;25316;135;3.94
1316;Mannen;0;1;2004;31630;0.51;3070;97;0.49
1317;Mannen;0;1;2005;43260;0.69;4618;107;0.74
1318;Mannen;0;1;2006;47420;0.76;5151;109;0.82
1319;Mannen;0;1;2007;49030;0.78;5351;109;0.85
1320;Mannen;0;1;2008;50915;0.8;5665;111;0.89
1321;Mannen;0;1;2009;53470;0.84;6196;116;0.97
1322;Mannen;0;1;2010;55375;0.86;6573;119;1.02
1323;Mannen;0;2;2004;11845;0.19;1633;138;0.26
1324;Mannen;0;2;2005;11400;0.18;1316;115;0.21
1325;Mannen;0;2;2006;13245;0.21;1223;92;0.2
1326;Mannen;0;2;2007;19845;0.32;1525;77;0.24
1327;Mannen;0;2;2008;28630;0.45;2092;73;0.33
1328;Mannen;0;2;2009;34395;0.54;2611;76;0.41
1329;Mannen;0;2;2010;40005;0.62;3016;75;0.47
1330;Mannen;0;3;2004;33850;0.54;809;24;0.13
1331;Mannen;0;3;2005;28985;0.46;491;17;0.08
1332;Mannen;0;3;2006;29280;0.47;480;16;0.08
1333;Mannen;0;3;2007;27095;0.43;472;17;0.08
1334;Mannen;0;3;2008;24905;0.39;444;18;0.07
1335;Mannen;0;3;2009;20440;0.32;359;18;0.06
1336;Mannen;0;3;2010;18310;0.28;315;17;0.05
1337;Mannen;0;4;2004;24475;0.39;3519;144;0.56
1338;Mannen;0;4;2005;13505;0.22;2095;155;0.34
1339;Mannen;0;4;2006;10725;0.17;1844;172;0.29
1340;Mannen;0;4;2007;10835;0.17;2070;191;0.33
1341;Mannen;0;4;2008;15340;0.24;3264;213;0.52
1342;Mannen;0;4;2009;19220;0.3;4502;234;0.7
1343;Mannen;0;4;2010;21900;0.34;5455;249;0.85
1344;Mannen;0;5;2004;5075;0.08;598;118;0.1
1345;Mannen;0;5;2005;6385;0.1;778;122;0.12
1346;Mannen;0;5;2006;7170;0.11;922;129;0.15
1347;Mannen;0;5;2007;5385;0.09;765;142;0.12
1348;Mannen;0;5;2008;3810;0.06;553;145;0.09
1349;Mannen;0;5;2009;3025;0.05;463;153;0.07
1350;Mannen;0;5;2010;2575;0.04;401;156;0.06
1351;Mannen;0;6;2004;28310;0.45;3294;116;0.53
1352;Mannen;0;6;2005;31705;0.51;3115;98;0.5
1353;Mannen;0;6;2006;32835;0.52;3399;104;0.54
1354;Mannen;0;6;2007;37075;0.59;4282;115;0.68
1355;Mannen;0;6;2008;35495;0.56;4172;118;0.66
1356;Mannen;0;6;2009;33075;0.52;3936;119;0.62
1357;Mannen;0;6;2010;32515;0.51;3980;122;0.62
1358;Mannen;0;7;2004;29700;0.48;8049;271;1.29
1359;Mannen;0;7;2005;31265;0.5;8730;279;1.4
1360;Mannen;0;7;2006;31485;0.5;9266;294;1.48
1361;Mannen;0;7;2007;25610;0.41;7987;312;1.27
1362;Mannen;0;7;2008;21480;0.34;6925;322;1.09
1363;Mannen;0;7;2009;17975;0.28;6034;336;0.94
1364;Mannen;0;7;2010;16395;0.25;5575;340;0.87
1365;Mannen;0;8;2004;90885;1.46;7647;84;1.23
1366;Mannen;0;8;2005;94420;1.51;9810;104;1.57
1367;Mannen;0;8;2006;96800;1.55;10603;110;1.69
1368;Mannen;0;8;2007;90855;1.45;10446;115;1.67
1369;Mannen;0;8;2008;91545;1.44;10777;118;1.7
1370;Mannen;0;8;2009;93695;1.47;11529;123;1.8
1371;Mannen;0;8;2010;96240;1.5;12113;126;1.88
1372;Mannen;0;9;2004;94335;1.51;8955;95;1.44
1373;Mannen;0;9;2005;87880;1.41;7549;86;1.21
1374;Mannen;0;9;2006;88290;1.41;7866;89;1.26
1375;Mannen;0;9;2007;93360;1.49;8463;91;1.35
1376;Mannen;0;9;2008;100945;1.59;9557;95;1.51
1377;Mannen;0;9;2009;104665;1.64;10259;98;1.61
1378;Mannen;0;9;2010;110815;1.72;11029;100;1.72
1379;Mannen;0;Totaal verpleging;2004;96940;1.55;4369;45;0.7
1380;Mannen;0;Totaal verpleging;2005;98345;1.57;3783;38;0.61
1381;Mannen;0;Totaal verpleging;2006;100770;1.61;3816;38;0.61
1382;Mannen;0;Totaal verpleging;2007;95160;1.52;3542;37;0.57
1383;Mannen;0;Totaal verpleging;2008;85690;1.35;2781;32;0.44
1384;Mannen;0;Totaal verpleging;2009;74520;1.17;2313;31;0.36
1385;Mannen;0;Totaal verpleging;2010;69795;1.09;2174;31;0.34
1386;Mannen;1;0;2004;685;0.1;42;61;0.06
1387;Mannen;1;0;2005;780;0.12;50;64;0.07
1388;Mannen;1;0;2006;795;0.12;63;79;0.09
1389;Mannen;1;0;2007;845;0.12;71;84;0.1
1390;Mannen;1;0;2008;960;0.14;78;81;0.11
1391;Mannen;1;0;2009;845;0.12;73;86;0.1
1392;Mannen;1;0;2010;725;0.1;71;98;0.1
1393;Mannen;1;1;2004;55;0.01;4;66;0.01
1394;Mannen;1;1;2005;70;0.01;5;72;0.01
1395;Mannen;1;1;2006;85;0.01;6;75;0.01
1396;Mannen;1;1;2007;75;0.01;6;74;0.01
1397;Mannen;1;1;2008;90;0.01;8;88;0.01
1398;Mannen;1;1;2009;90;0.01;9;94;0.01
1399;Mannen;1;1;2010;100;0.01;9;95;0.01
1400;Mannen;1;2;2004;50;0.01;3;53;0.0
1401;Mannen;1;2;2005;65;0.01;5;76;0.01
1402;Mannen;1;2;2006;75;0.01;8;104;0.01
1403;Mannen;1;2;2007;105;0.02;14;130;0.02
1404;Mannen;1;2;2008;180;0.03;16;88;0.02
1405;Mannen;1;2;2009;180;0.03;17;93;0.02
1406;Mannen;1;2;2010;230;0.03;21;90;0.03
1407;Mannen;1;3;2004;410;0.06;9;22;0.01
1408;Mannen;1;3;2005;460;0.07;8;17;0.01
1409;Mannen;1;3;2006;450;0.07;9;19;0.01
1410;Mannen;1;3;2007;505;0.07;12;24;0.02
1411;Mannen;1;3;2008;515;0.07;11;21;0.02
1412;Mannen;1;3;2009;420;0.06;10;23;0.01
1413;Mannen;1;3;2010;280;0.04;5;19;0.01
1414;Mannen;1;4;2004;30;0.0;4;128;0.01
1415;Mannen;1;4;2005;35;0.0;5;143;0.01
1416;Mannen;1;4;2006;25;0.0;6;228;0.01
1417;Mannen;1;4;2007;10;0.0;5;401;0.01
1418;Mannen;1;4;2008;15;0.0;4;315;0.01
1419;Mannen;1;4;2009;10;0.0;3;266;0.0
1420;Mannen;1;4;2010;15;0.0;4;313;0.01
1421;Mannen;1;5;2004;10;0.0;2;156;0.0
1422;Mannen;1;5;2005;10;0.0;1;103;0.0
1423;Mannen;1;5;2006;5;0.0;0;58;0.0
1424;Mannen;1;5;2007;0;0.0;0;154;0.0
1425;Mannen;1;5;2008;0;0.0;1;367;0.0
1426;Mannen;1;5;2009;5;0.0;1;197;0.0
1427;Mannen;1;5;2010;0;0.0;1;458;0.0
1428;Mannen;1;6;2004;105;0.02;14;132;0.02
1429;Mannen;1;6;2005;120;0.02;21;172;0.03
1430;Mannen;1;6;2006;135;0.02;25;188;0.04
1431;Mannen;1;6;2007;130;0.02;28;212;0.04
1432;Mannen;1;6;2008;145;0.02;32;221;0.05
1433;Mannen;1;6;2009;130;0.02;30;226;0.04
1434;Mannen;1;6;2010;95;0.01;30;310;0.04
1435;Mannen;1;7;2004;20;0.0;6;355;0.01
1436;Mannen;1;7;2005;25;0.0;5;237;0.01
1437;Mannen;1;7;2006;20;0.0;8;380;0.01
1438;Mannen;1;7;2007;15;0.0;7;452;0.01
1439;Mannen;1;7;2008;15;0.0;6;487;0.01
1440;Mannen;1;7;2009;5;0.0;4;597;0.01
1441;Mannen;1;7;2010;5;0.0;1;273;0.0
1442;Mannen;1;8;2004;120;0.02;7;61;0.01
1443;Mannen;1;8;2005;135;0.02;9;66;0.01
1444;Mannen;1;8;2006;140;0.02;10;74;0.02
1445;Mannen;1;8;2007;105;0.02;8;81;0.01
1446;Mannen;1;8;2008;120;0.02;12;100;0.02
1447;Mannen;1;8;2009;115;0.02;12;108;0.02
1448;Mannen;1;8;2010;120;0.02;12;105;0.02
1449;Mannen;1;9;2004;205;0.03;12;58;0.02
1450;Mannen;1;9;2005;240;0.04;19;81;0.03
1451;Mannen;1;9;2006;255;0.04;29;113;0.04
1452;Mannen;1;9;2007;265;0.04;37;141;0.05
1453;Mannen;1;9;2008;350;0.05;43;122;0.06
1454;Mannen;1;9;2009;330;0.05;41;125;0.06
1455;Mannen;1;9;2010;345;0.05;46;133;0.06
1456;Mannen;1;Totaal verpleging;2004;545;0.08;22;41;0.03
1457;Mannen;1;Totaal verpleging;2005;610;0.09;21;35;0.03
1458;Mannen;1;Totaal verpleging;2006;610;0.09;23;38;0.03
1459;Mannen;1;Totaal verpleging;2007;650;0.1;25;39;0.04
1460;Mannen;1;Totaal verpleging;2008;675;0.1;23;34;0.03
1461;Mannen;1;Totaal verpleging;2009;565;0.08;20;35;0.03
1462;Mannen;1;Totaal verpleging;2010;385;0.05;13;34;0.02
1463;Mannen;2;0;2004;780;0.16;58;74;0.12
1464;Mannen;2;0;2005;870;0.18;78;90;0.16
1465;Mannen;2;0;2006;850;0.18;87;102;0.18
1466;Mannen;2;0;2007;915;0.19;93;101;0.19
1467;Mannen;2;0;2008;965;0.2;104;108;0.22
1468;Mannen;2;0;2009;865;0.18;98;114;0.2
1469;Mannen;2;0;2010;850;0.17;92;109;0.19
1470;Mannen;2;1;2004;130;0.03;10;74;0.02
1471;Mannen;2;1;2005;225;0.05;19;84;0.04
1472;Mannen;2;1;2006;275;0.06;25;92;0.05
1473;Mannen;2;1;2007;230;0.05;19;83;0.04
1474;Mannen;2;1;2008;245;0.05;23;92;0.05
1475;Mannen;2;1;2009;290;0.06;29;99;0.06
1476;Mannen;2;1;2010;335;0.07;29;88;0.06
1477;Mannen;2;2;2004;65;0.01;3;50;0.01
1478;Mannen;2;2;2005;45;0.01;4;91;0.01
1479;Mannen;2;2;2006;65;0.01;6;96;0.01
1480;Mannen;2;2;2007;85;0.02;11;123;0.02
1481;Mannen;2;2;2008;140;0.03;12;84;0.02
1482;Mannen;2;2;2009;140;0.03;12;88;0.03
1483;Mannen;2;2;2010;155;0.03;12;79;0.02
1484;Mannen;2;3;2004;330;0.07;6;18;0.01
1485;Mannen;2;3;2005;350;0.07;6;18;0.01
1486;Mannen;2;3;2006;315;0.07;7;22;0.01
1487;Mannen;2;3;2007;405;0.08;9;23;0.02
1488;Mannen;2;3;2008;375;0.08;8;21;0.02
1489;Mannen;2;3;2009;260;0.05;6;25;0.01
1490;Mannen;2;3;2010;205;0.04;4;19;0.01
1491;Mannen;2;4;2004;100;0.02;12;122;0.03
1492;Mannen;2;4;2005;70;0.01;14;202;0.03
1493;Mannen;2;4;2006;40;0.01;12;297;0.03
1494;Mannen;2;4;2007;20;0.0;9;422;0.02
1495;Mannen;2;4;2008;30;0.01;10;334;0.02
1496;Mannen;2;4;2009;45;0.01;10;225;0.02
1497;Mannen;2;4;2010;40;0.01;10;273;0.02
1498;Mannen;2;5;2004;10;0.0;1;98;0.0
1499;Mannen;2;5;2005;25;0.0;2;90;0.0
1500;Mannen;2;5;2006;20;0.0;3;163;0.01
1501;Mannen;2;5;2007;15;0.0;2;120;0.0
1502;Mannen;2;5;2008;15;0.0;2;150;0.0
1503;Mannen;2;5;2009;10;0.0;1;166;0.0
1504;Mannen;2;5;2010;10;0.0;2;168;0.0
1505;Mannen;2;6;2004;95;0.02;12;132;0.03
