ID;Geslacht;HerkomstVan;DoorstroomNaar;Perioden;LeerlingenStudenten_1
4730;Totaal mannen en vrouwen;16;9;2007/'08;
4731;Totaal mannen en vrouwen;16;9;2008/'09;
4732;Totaal mannen en vrouwen;16;10;1995/'96;
4733;Totaal mannen en vrouwen;16;10;1996/'97;
4734;Totaal mannen en vrouwen;16;10;1997/'98;
4735;Totaal mannen en vrouwen;16;10;1998/'99;
4736;Totaal mannen en vrouwen;16;10;1999/'00;
4737;Totaal mannen en vrouwen;16;10;2000/'01;
4738;Totaal mannen en vrouwen;16;10;2001/'02;
4739;Totaal mannen en vrouwen;16;10;2002/'03;
4740;Totaal mannen en vrouwen;16;10;2003/'04;
4741;Totaal mannen en vrouwen;16;10;2004/'05;
4742;Totaal mannen en vrouwen;16;10;2005/'06;
4743;Totaal mannen en vrouwen;16;10;2006/'07;
4744;Totaal mannen en vrouwen;16;10;2007/'08;
4745;Totaal mannen en vrouwen;16;10;2008/'09;
4746;Totaal mannen en vrouwen;16;11;1995/'96;
4747;Totaal mannen en vrouwen;16;11;1996/'97;
4748;Totaal mannen en vrouwen;16;11;1997/'98;
4749;Totaal mannen en vrouwen;16;11;1998/'99;
4750;Totaal mannen en vrouwen;16;11;1999/'00;
4751;Totaal mannen en vrouwen;16;11;2000/'01;
4752;Totaal mannen en vrouwen;16;11;2001/'02;
4753;Totaal mannen en vrouwen;16;11;2002/'03;
4754;Totaal mannen en vrouwen;16;11;2003/'04;
4755;Totaal mannen en vrouwen;16;11;2004/'05;
4756;Totaal mannen en vrouwen;16;11;2005/'06;
4757;Totaal mannen en vrouwen;16;11;2006/'07;
4758;Totaal mannen en vrouwen;16;11;2007/'08;
4759;Totaal mannen en vrouwen;16;11;2008/'09;
4760;Totaal mannen en vrouwen;16;12;1995/'96;
4761;Totaal mannen en vrouwen;16;12;1996/'97;
4762;Totaal mannen en vrouwen;16;12;1997/'98;
4763;Totaal mannen en vrouwen;16;12;1998/'99;
4764;Totaal mannen en vrouwen;16;12;1999/'00;
4765;Totaal mannen en vrouwen;16;12;2000/'01;
4766;Totaal mannen en vrouwen;16;12;2001/'02;
4767;Totaal mannen en vrouwen;16;12;2002/'03;
4768;Totaal mannen en vrouwen;16;12;2003/'04;
4769;Totaal mannen en vrouwen;16;12;2004/'05;
4770;Totaal mannen en vrouwen;16;12;2005/'06;
4771;Totaal mannen en vrouwen;16;12;2006/'07;
4772;Totaal mannen en vrouwen;16;12;2007/'08;
4773;Totaal mannen en vrouwen;16;12;2008/'09;
4774;Totaal mannen en vrouwen;16;13;1995/'96;
4775;Totaal mannen en vrouwen;16;13;1996/'97;
4776;Totaal mannen en vrouwen;16;13;1997/'98;
4777;Totaal mannen en vrouwen;16;13;1998/'99;
4778;Totaal mannen en vrouwen;16;13;1999/'00;
4779;Totaal mannen en vrouwen;16;13;2000/'01;
4780;Totaal mannen en vrouwen;16;13;2001/'02;
4781;Totaal mannen en vrouwen;16;13;2002/'03;
4782;Totaal mannen en vrouwen;16;13;2003/'04;
4783;Totaal mannen en vrouwen;16;13;2004/'05;
4784;Totaal mannen en vrouwen;16;13;2005/'06;
4785;Totaal mannen en vrouwen;16;13;2006/'07;
4786;Totaal mannen en vrouwen;16;13;2007/'08;
4787;Totaal mannen en vrouwen;16;13;2008/'09;
4788;Totaal mannen en vrouwen;16;14;1995/'96;
4789;Totaal mannen en vrouwen;16;14;1996/'97;
4790;Totaal mannen en vrouwen;16;14;1997/'98;
4791;Totaal mannen en vrouwen;16;14;1998/'99;
4792;Totaal mannen en vrouwen;16;14;1999/'00;
4793;Totaal mannen en vrouwen;16;14;2000/'01;
4794;Totaal mannen en vrouwen;16;14;2001/'02;
4795;Totaal mannen en vrouwen;16;14;2002/'03;
4796;Totaal mannen en vrouwen;16;14;2003/'04;
4797;Totaal mannen en vrouwen;16;14;2004/'05;
4798;Totaal mannen en vrouwen;16;14;2005/'06;
4799;Totaal mannen en vrouwen;16;14;2006/'07;
4800;Totaal mannen en vrouwen;16;14;2007/'08;
4801;Totaal mannen en vrouwen;16;14;2008/'09;
4802;Totaal mannen en vrouwen;16;15;1995/'96;31.0
4803;Totaal mannen en vrouwen;16;15;1996/'97;32.0
4804;Totaal mannen en vrouwen;16;15;1997/'98;31.0
4805;Totaal mannen en vrouwen;16;15;1998/'99;17.0
4806;Totaal mannen en vrouwen;16;15;1999/'00;67.0
4807;Totaal mannen en vrouwen;16;15;2000/'01;25.0
4808;Totaal mannen en vrouwen;16;15;2001/'02;6.0
4809;Totaal mannen en vrouwen;16;15;2002/'03;41.0
4810;Totaal mannen en vrouwen;16;15;2003/'04;50.0
4811;Totaal mannen en vrouwen;16;15;2004/'05;50.0
4812;Totaal mannen en vrouwen;16;15;2005/'06;83.0
4813;Totaal mannen en vrouwen;16;15;2006/'07;69.0
4814;Totaal mannen en vrouwen;16;15;2007/'08;110.0
4815;Totaal mannen en vrouwen;16;15;2008/'09;96.0
4816;Totaal mannen en vrouwen;16;16;1995/'96;294.0
4817;Totaal mannen en vrouwen;16;16;1996/'97;271.0
4818;Totaal mannen en vrouwen;16;16;1997/'98;308.0
4819;Totaal mannen en vrouwen;16;16;1998/'99;292.0
4820;Totaal mannen en vrouwen;16;16;1999/'00;308.0
4821;Totaal mannen en vrouwen;16;16;2000/'01;213.0
4822;Totaal mannen en vrouwen;16;16;2001/'02;110.0
4823;Totaal mannen en vrouwen;16;16;2002/'03;99.0
4824;Totaal mannen en vrouwen;16;16;2003/'04;57.0
4825;Totaal mannen en vrouwen;16;16;2004/'05;34.0
4826;Totaal mannen en vrouwen;16;16;2005/'06;40.0
4827;Totaal mannen en vrouwen;16;16;2006/'07;37.0
4828;Totaal mannen en vrouwen;16;16;2007/'08;55.0
4829;Totaal mannen en vrouwen;16;16;2008/'09;105.0
4830;Totaal mannen en vrouwen;16;17;1995/'96;6.0
4831;Totaal mannen en vrouwen;16;17;1996/'97;5.0
4832;Totaal mannen en vrouwen;16;17;1997/'98;2.0
4833;Totaal mannen en vrouwen;16;17;1998/'99;5.0
4834;Totaal mannen en vrouwen;16;17;1999/'00;3.0
4835;Totaal mannen en vrouwen;16;17;2000/'01;1.0
4836;Totaal mannen en vrouwen;16;17;2001/'02;2.0
4837;Totaal mannen en vrouwen;16;17;2002/'03;
4838;Totaal mannen en vrouwen;16;17;2003/'04;
4839;Totaal mannen en vrouwen;16;17;2004/'05;1.0
4840;Totaal mannen en vrouwen;16;17;2005/'06;1.0
4841;Totaal mannen en vrouwen;16;17;2006/'07;
4842;Totaal mannen en vrouwen;16;17;2007/'08;2.0
4843;Totaal mannen en vrouwen;16;17;2008/'09;5.0
4844;Totaal mannen en vrouwen;16;18;1995/'96;9.0
4845;Totaal mannen en vrouwen;16;18;1996/'97;23.0
4846;Totaal mannen en vrouwen;16;18;1997/'98;31.0
4847;Totaal mannen en vrouwen;16;18;1998/'99;24.0
4848;Totaal mannen en vrouwen;16;18;1999/'00;31.0
4849;Totaal mannen en vrouwen;16;18;2000/'01;23.0
4850;Totaal mannen en vrouwen;16;18;2001/'02;11.0
4851;Totaal mannen en vrouwen;16;18;2002/'03;10.0
4852;Totaal mannen en vrouwen;16;18;2003/'04;11.0
4853;Totaal mannen en vrouwen;16;18;2004/'05;6.0
4854;Totaal mannen en vrouwen;16;18;2005/'06;14.0
4855;Totaal mannen en vrouwen;16;18;2006/'07;13.0
4856;Totaal mannen en vrouwen;16;18;2007/'08;18.0
4857;Totaal mannen en vrouwen;16;18;2008/'09;24.0
4858;Totaal mannen en vrouwen;16;19;1995/'96;1165.0
4859;Totaal mannen en vrouwen;16;19;1996/'97;1210.0
4860;Totaal mannen en vrouwen;16;19;1997/'98;1114.0
4861;Totaal mannen en vrouwen;16;19;1998/'99;1360.0
4862;Totaal mannen en vrouwen;16;19;1999/'00;1675.0
4863;Totaal mannen en vrouwen;16;19;2000/'01;1461.0
4864;Totaal mannen en vrouwen;16;19;2001/'02;1087.0
4865;Totaal mannen en vrouwen;16;19;2002/'03;1009.0
4866;Totaal mannen en vrouwen;16;19;2003/'04;1408.0
4867;Totaal mannen en vrouwen;16;19;2004/'05;1372.0
4868;Totaal mannen en vrouwen;16;19;2005/'06;1631.0
4869;Totaal mannen en vrouwen;16;19;2006/'07;1613.0
4870;Totaal mannen en vrouwen;16;19;2007/'08;1807.0
4871;Totaal mannen en vrouwen;16;19;2008/'09;2500.0
4872;Totaal mannen en vrouwen;16;20;1995/'96;3.0
4873;Totaal mannen en vrouwen;16;20;1996/'97;8.0
4874;Totaal mannen en vrouwen;16;20;1997/'98;9.0
4875;Totaal mannen en vrouwen;16;20;1998/'99;24.0
4876;Totaal mannen en vrouwen;16;20;1999/'00;81.0
4877;Totaal mannen en vrouwen;16;20;2000/'01;104.0
4878;Totaal mannen en vrouwen;16;20;2001/'02;27.0
4879;Totaal mannen en vrouwen;16;20;2002/'03;6.0
4880;Totaal mannen en vrouwen;16;20;2003/'04;14.0
4881;Totaal mannen en vrouwen;16;20;2004/'05;11.0
4882;Totaal mannen en vrouwen;16;20;2005/'06;18.0
4883;Totaal mannen en vrouwen;16;20;2006/'07;24.0
4884;Totaal mannen en vrouwen;16;20;2007/'08;21.0
4885;Totaal mannen en vrouwen;16;20;2008/'09;16.0
4886;Totaal mannen en vrouwen;16;21;1995/'96;
4887;Totaal mannen en vrouwen;16;21;1996/'97;
4888;Totaal mannen en vrouwen;16;21;1997/'98;
4889;Totaal mannen en vrouwen;16;21;1998/'99;
4890;Totaal mannen en vrouwen;16;21;1999/'00;
4891;Totaal mannen en vrouwen;16;21;2000/'01;
4892;Totaal mannen en vrouwen;16;21;2001/'02;
4893;Totaal mannen en vrouwen;16;21;2002/'03;
4894;Totaal mannen en vrouwen;16;21;2003/'04;
4895;Totaal mannen en vrouwen;16;21;2004/'05;
4896;Totaal mannen en vrouwen;16;21;2005/'06;
4897;Totaal mannen en vrouwen;16;21;2006/'07;
4898;Totaal mannen en vrouwen;16;21;2007/'08;
4899;Totaal mannen en vrouwen;16;21;2008/'09;
4900;Totaal mannen en vrouwen;16;22;1995/'96;
4901;Totaal mannen en vrouwen;16;22;1996/'97;
4902;Totaal mannen en vrouwen;16;22;1997/'98;
4903;Totaal mannen en vrouwen;16;22;1998/'99;
4904;Totaal mannen en vrouwen;16;22;1999/'00;
4905;Totaal mannen en vrouwen;16;22;2000/'01;
4906;Totaal mannen en vrouwen;16;22;2001/'02;
4907;Totaal mannen en vrouwen;16;22;2002/'03;
4908;Totaal mannen en vrouwen;16;22;2003/'04;
4909;Totaal mannen en vrouwen;16;22;2004/'05;
4910;Totaal mannen en vrouwen;16;22;2005/'06;
4911;Totaal mannen en vrouwen;16;22;2006/'07;
4912;Totaal mannen en vrouwen;16;22;2007/'08;
4913;Totaal mannen en vrouwen;16;22;2008/'09;
4914;Totaal mannen en vrouwen;16;2;1995/'96;1041.0
4915;Totaal mannen en vrouwen;16;2;1996/'97;804.0
4916;Totaal mannen en vrouwen;16;2;1997/'98;553.0
4917;Totaal mannen en vrouwen;16;2;1998/'99;579.0
4918;Totaal mannen en vrouwen;16;2;1999/'00;666.0
4919;Totaal mannen en vrouwen;16;2;2000/'01;719.0
4920;Totaal mannen en vrouwen;16;2;2001/'02;560.0
4921;Totaal mannen en vrouwen;16;2;2002/'03;484.0
4922;Totaal mannen en vrouwen;16;2;2003/'04;752.0
4923;Totaal mannen en vrouwen;16;2;2004/'05;682.0
4924;Totaal mannen en vrouwen;16;2;2005/'06;692.0
4925;Totaal mannen en vrouwen;16;2;2006/'07;785.0
4926;Totaal mannen en vrouwen;16;2;2007/'08;716.0
4927;Totaal mannen en vrouwen;16;2;2008/'09;1252.0
4928;Totaal mannen en vrouwen;17;1;1995/'96;105537.0
4929;Totaal mannen en vrouwen;17;1;1996/'97;104453.0
4930;Totaal mannen en vrouwen;17;1;1997/'98;102673.0
4931;Totaal mannen en vrouwen;17;1;1998/'99;101446.0
4932;Totaal mannen en vrouwen;17;1;1999/'00;101822.0
4933;Totaal mannen en vrouwen;17;1;2000/'01;101751.0
4934;Totaal mannen en vrouwen;17;1;2001/'02;104224.0
4935;Totaal mannen en vrouwen;17;1;2002/'03;105949.0
4936;Totaal mannen en vrouwen;17;1;2003/'04;109133.0
4937;Totaal mannen en vrouwen;17;1;2004/'05;113897.0
4938;Totaal mannen en vrouwen;17;1;2005/'06;120252.0
4939;Totaal mannen en vrouwen;17;1;2006/'07;125616.0
4940;Totaal mannen en vrouwen;17;1;2007/'08;128919.0
4941;Totaal mannen en vrouwen;17;1;2008/'09;130358.0
4942;Totaal mannen en vrouwen;17;3;1995/'96;101627.0
4943;Totaal mannen en vrouwen;17;3;1996/'97;100828.0
4944;Totaal mannen en vrouwen;17;3;1997/'98;99112.0
4945;Totaal mannen en vrouwen;17;3;1998/'99;97908.0
4946;Totaal mannen en vrouwen;17;3;1999/'00;98433.0
4947;Totaal mannen en vrouwen;17;3;2000/'01;98689.0
4948;Totaal mannen en vrouwen;17;3;2001/'02;100885.0
4949;Totaal mannen en vrouwen;17;3;2002/'03;102759.0
4950;Totaal mannen en vrouwen;17;3;2003/'04;105873.0
4951;Totaal mannen en vrouwen;17;3;2004/'05;111595.0
4952;Totaal mannen en vrouwen;17;3;2005/'06;118177.0
4953;Totaal mannen en vrouwen;17;3;2006/'07;123549.0
4954;Totaal mannen en vrouwen;17;3;2007/'08;125848.0
4955;Totaal mannen en vrouwen;17;3;2008/'09;128353.0
4956;Totaal mannen en vrouwen;17;4;1995/'96;
4957;Totaal mannen en vrouwen;17;4;1996/'97;
4958;Totaal mannen en vrouwen;17;4;1997/'98;
4959;Totaal mannen en vrouwen;17;4;1998/'99;
4960;Totaal mannen en vrouwen;17;4;1999/'00;
4961;Totaal mannen en vrouwen;17;4;2000/'01;
4962;Totaal mannen en vrouwen;17;4;2001/'02;
4963;Totaal mannen en vrouwen;17;4;2002/'03;
4964;Totaal mannen en vrouwen;17;4;2003/'04;
4965;Totaal mannen en vrouwen;17;4;2004/'05;
4966;Totaal mannen en vrouwen;17;4;2005/'06;
4967;Totaal mannen en vrouwen;17;4;2006/'07;
4968;Totaal mannen en vrouwen;17;4;2007/'08;
4969;Totaal mannen en vrouwen;17;4;2008/'09;
4970;Totaal mannen en vrouwen;17;5;1995/'96;
4971;Totaal mannen en vrouwen;17;5;1996/'97;
4972;Totaal mannen en vrouwen;17;5;1997/'98;
4973;Totaal mannen en vrouwen;17;5;1998/'99;
4974;Totaal mannen en vrouwen;17;5;1999/'00;
4975;Totaal mannen en vrouwen;17;5;2000/'01;
4976;Totaal mannen en vrouwen;17;5;2001/'02;
4977;Totaal mannen en vrouwen;17;5;2002/'03;
4978;Totaal mannen en vrouwen;17;5;2003/'04;
4979;Totaal mannen en vrouwen;17;5;2004/'05;
4980;Totaal mannen en vrouwen;17;5;2005/'06;
4981;Totaal mannen en vrouwen;17;5;2006/'07;
4982;Totaal mannen en vrouwen;17;5;2007/'08;
4983;Totaal mannen en vrouwen;17;5;2008/'09;
4984;Totaal mannen en vrouwen;17;6;1995/'96;10.0
4985;Totaal mannen en vrouwen;17;6;1996/'97;5.0
4986;Totaal mannen en vrouwen;17;6;1997/'98;26.0
4987;Totaal mannen en vrouwen;17;6;1998/'99;20.0
4988;Totaal mannen en vrouwen;17;6;1999/'00;10.0
4989;Totaal mannen en vrouwen;17;6;2000/'01;23.0
4990;Totaal mannen en vrouwen;17;6;2001/'02;33.0
4991;Totaal mannen en vrouwen;17;6;2002/'03;11.0
4992;Totaal mannen en vrouwen;17;6;2003/'04;23.0
4993;Totaal mannen en vrouwen;17;6;2004/'05;42.0
4994;Totaal mannen en vrouwen;17;6;2005/'06;40.0
4995;Totaal mannen en vrouwen;17;6;2006/'07;52.0
4996;Totaal mannen en vrouwen;17;6;2007/'08;55.0
4997;Totaal mannen en vrouwen;17;6;2008/'09;71.0
4998;Totaal mannen en vrouwen;17;7;1995/'96;24.0
4999;Totaal mannen en vrouwen;17;7;1996/'97;13.0
5000;Totaal mannen en vrouwen;17;7;1997/'98;9.0
5001;Totaal mannen en vrouwen;17;7;1998/'99;10.0
5002;Totaal mannen en vrouwen;17;7;1999/'00;3.0
5003;Totaal mannen en vrouwen;17;7;2000/'01;6.0
5004;Totaal mannen en vrouwen;17;7;2001/'02;30.0
5005;Totaal mannen en vrouwen;17;7;2002/'03;3.0
5006;Totaal mannen en vrouwen;17;7;2003/'04;5.0
5007;Totaal mannen en vrouwen;17;7;2004/'05;30.0
5008;Totaal mannen en vrouwen;17;7;2005/'06;14.0
5009;Totaal mannen en vrouwen;17;7;2006/'07;11.0
5010;Totaal mannen en vrouwen;17;7;2007/'08;15.0
5011;Totaal mannen en vrouwen;17;7;2008/'09;22.0
5012;Totaal mannen en vrouwen;17;8;1995/'96;
5013;Totaal mannen en vrouwen;17;8;1996/'97;
5014;Totaal mannen en vrouwen;17;8;1997/'98;2.0
5015;Totaal mannen en vrouwen;17;8;1998/'99;1.0
5016;Totaal mannen en vrouwen;17;8;1999/'00;
5017;Totaal mannen en vrouwen;17;8;2000/'01;1.0
5018;Totaal mannen en vrouwen;17;8;2001/'02;
5019;Totaal mannen en vrouwen;17;8;2002/'03;
5020;Totaal mannen en vrouwen;17;8;2003/'04;
5021;Totaal mannen en vrouwen;17;8;2004/'05;
5022;Totaal mannen en vrouwen;17;8;2005/'06;
5023;Totaal mannen en vrouwen;17;8;2006/'07;
5024;Totaal mannen en vrouwen;17;8;2007/'08;
5025;Totaal mannen en vrouwen;17;8;2008/'09;
5026;Totaal mannen en vrouwen;17;9;1995/'96;
5027;Totaal mannen en vrouwen;17;9;1996/'97;
5028;Totaal mannen en vrouwen;17;9;1997/'98;
5029;Totaal mannen en vrouwen;17;9;1998/'99;
5030;Totaal mannen en vrouwen;17;9;1999/'00;
5031;Totaal mannen en vrouwen;17;9;2000/'01;
5032;Totaal mannen en vrouwen;17;9;2001/'02;
5033;Totaal mannen en vrouwen;17;9;2002/'03;
5034;Totaal mannen en vrouwen;17;9;2003/'04;
5035;Totaal mannen en vrouwen;17;9;2004/'05;
5036;Totaal mannen en vrouwen;17;9;2005/'06;
5037;Totaal mannen en vrouwen;17;9;2006/'07;
5038;Totaal mannen en vrouwen;17;9;2007/'08;
5039;Totaal mannen en vrouwen;17;9;2008/'09;
5040;Totaal mannen en vrouwen;17;10;1995/'96;50.0
5041;Totaal mannen en vrouwen;17;10;1996/'97;60.0
5042;Totaal mannen en vrouwen;17;10;1997/'98;57.0
5043;Totaal mannen en vrouwen;17;10;1998/'99;46.0
5044;Totaal mannen en vrouwen;17;10;1999/'00;104.0
5045;Totaal mannen en vrouwen;17;10;2000/'01;85.0
5046;Totaal mannen en vrouwen;17;10;2001/'02;66.0
5047;Totaal mannen en vrouwen;17;10;2002/'03;42.0
5048;Totaal mannen en vrouwen;17;10;2003/'04;40.0
5049;Totaal mannen en vrouwen;17;10;2004/'05;28.0
5050;Totaal mannen en vrouwen;17;10;2005/'06;32.0
5051;Totaal mannen en vrouwen;17;10;2006/'07;41.0
5052;Totaal mannen en vrouwen;17;10;2007/'08;33.0
5053;Totaal mannen en vrouwen;17;10;2008/'09;42.0
5054;Totaal mannen en vrouwen;17;11;1995/'96;
5055;Totaal mannen en vrouwen;17;11;1996/'97;
5056;Totaal mannen en vrouwen;17;11;1997/'98;
5057;Totaal mannen en vrouwen;17;11;1998/'99;
5058;Totaal mannen en vrouwen;17;11;1999/'00;
5059;Totaal mannen en vrouwen;17;11;2000/'01;
5060;Totaal mannen en vrouwen;17;11;2001/'02;
5061;Totaal mannen en vrouwen;17;11;2002/'03;
5062;Totaal mannen en vrouwen;17;11;2003/'04;
5063;Totaal mannen en vrouwen;17;11;2004/'05;
5064;Totaal mannen en vrouwen;17;11;2005/'06;
5065;Totaal mannen en vrouwen;17;11;2006/'07;
5066;Totaal mannen en vrouwen;17;11;2007/'08;
5067;Totaal mannen en vrouwen;17;11;2008/'09;
5068;Totaal mannen en vrouwen;17;12;1995/'96;6303.0
5069;Totaal mannen en vrouwen;17;12;1996/'97;7175.0
5070;Totaal mannen en vrouwen;17;12;1997/'98;6711.0
5071;Totaal mannen en vrouwen;17;12;1998/'99;6230.0
5072;Totaal mannen en vrouwen;17;12;1999/'00;6347.0
5073;Totaal mannen en vrouwen;17;12;2000/'01;7042.0
5074;Totaal mannen en vrouwen;17;12;2001/'02;7059.0
5075;Totaal mannen en vrouwen;17;12;2002/'03;6123.0
5076;Totaal mannen en vrouwen;17;12;2003/'04;6037.0
5077;Totaal mannen en vrouwen;17;12;2004/'05;6093.0
5078;Totaal mannen en vrouwen;17;12;2005/'06;6325.0
5079;Totaal mannen en vrouwen;17;12;2006/'07;6270.0
5080;Totaal mannen en vrouwen;17;12;2007/'08;6267.0
5081;Totaal mannen en vrouwen;17;12;2008/'09;7482.0
5082;Totaal mannen en vrouwen;17;13;1995/'96;115.0
5083;Totaal mannen en vrouwen;17;13;1996/'97;144.0
5084;Totaal mannen en vrouwen;17;13;1997/'98;159.0
5085;Totaal mannen en vrouwen;17;13;1998/'99;163.0
5086;Totaal mannen en vrouwen;17;13;1999/'00;189.0
5087;Totaal mannen en vrouwen;17;13;2000/'01;182.0
5088;Totaal mannen en vrouwen;17;13;2001/'02;142.0
5089;Totaal mannen en vrouwen;17;13;2002/'03;123.0
5090;Totaal mannen en vrouwen;17;13;2003/'04;186.0
5091;Totaal mannen en vrouwen;17;13;2004/'05;120.0
5092;Totaal mannen en vrouwen;17;13;2005/'06;216.0
5093;Totaal mannen en vrouwen;17;13;2006/'07;273.0
5094;Totaal mannen en vrouwen;17;13;2007/'08;348.0
5095;Totaal mannen en vrouwen;17;13;2008/'09;383.0
5096;Totaal mannen en vrouwen;17;14;1995/'96;94172.0
5097;Totaal mannen en vrouwen;17;14;1996/'97;92492.0
5098;Totaal mannen en vrouwen;17;14;1997/'98;91064.0
5099;Totaal mannen en vrouwen;17;14;1998/'99;90401.0
5100;Totaal mannen en vrouwen;17;14;1999/'00;90673.0
5101;Totaal mannen en vrouwen;17;14;2000/'01;90419.0
5102;Totaal mannen en vrouwen;17;14;2001/'02;92959.0
5103;Totaal mannen en vrouwen;17;14;2002/'03;96041.0
5104;Totaal mannen en vrouwen;17;14;2003/'04;98868.0
5105;Totaal mannen en vrouwen;17;14;2004/'05;104501.0
5106;Totaal mannen en vrouwen;17;14;2005/'06;110008.0
5107;Totaal mannen en vrouwen;17;14;2006/'07;114947.0
5108;Totaal mannen en vrouwen;17;14;2007/'08;117099.0
5109;Totaal mannen en vrouwen;17;14;2008/'09;117060.0
5110;Totaal mannen en vrouwen;17;15;1995/'96;554.0
5111;Totaal mannen en vrouwen;17;15;1996/'97;528.0
5112;Totaal mannen en vrouwen;17;15;1997/'98;673.0
5113;Totaal mannen en vrouwen;17;15;1998/'99;603.0
5114;Totaal mannen en vrouwen;17;15;1999/'00;615.0
5115;Totaal mannen en vrouwen;17;15;2000/'01;588.0
5116;Totaal mannen en vrouwen;17;15;2001/'02;422.0
5117;Totaal mannen en vrouwen;17;15;2002/'03;294.0
5118;Totaal mannen en vrouwen;17;15;2003/'04;570.0
5119;Totaal mannen en vrouwen;17;15;2004/'05;626.0
5120;Totaal mannen en vrouwen;17;15;2005/'06;1365.0
5121;Totaal mannen en vrouwen;17;15;2006/'07;1785.0
5122;Totaal mannen en vrouwen;17;15;2007/'08;1830.0
5123;Totaal mannen en vrouwen;17;15;2008/'09;3128.0
5124;Totaal mannen en vrouwen;17;16;1995/'96;295.0
5125;Totaal mannen en vrouwen;17;16;1996/'97;263.0
5126;Totaal mannen en vrouwen;17;16;1997/'98;266.0
5127;Totaal mannen en vrouwen;17;16;1998/'99;286.0
5128;Totaal mannen en vrouwen;17;16;1999/'00;319.0
5129;Totaal mannen en vrouwen;17;16;2000/'01;176.0
5130;Totaal mannen en vrouwen;17;16;2001/'02;79.0
5131;Totaal mannen en vrouwen;17;16;2002/'03;89.0
5132;Totaal mannen en vrouwen;17;16;2003/'04;130.0
5133;Totaal mannen en vrouwen;17;16;2004/'05;140.0
5134;Totaal mannen en vrouwen;17;16;2005/'06;166.0
5135;Totaal mannen en vrouwen;17;16;2006/'07;148.0
5136;Totaal mannen en vrouwen;17;16;2007/'08;181.0
5137;Totaal mannen en vrouwen;17;16;2008/'09;149.0
5138;Totaal mannen en vrouwen;17;17;1995/'96;6.0
5139;Totaal mannen en vrouwen;17;17;1996/'97;6.0
5140;Totaal mannen en vrouwen;17;17;1997/'98;13.0
5141;Totaal mannen en vrouwen;17;17;1998/'99;21.0
5142;Totaal mannen en vrouwen;17;17;1999/'00;24.0
5143;Totaal mannen en vrouwen;17;17;2000/'01;39.0
5144;Totaal mannen en vrouwen;17;17;2001/'02;7.0
5145;Totaal mannen en vrouwen;17;17;2002/'03;1.0
5146;Totaal mannen en vrouwen;17;17;2003/'04;4.0
5147;Totaal mannen en vrouwen;17;17;2004/'05;1.0
5148;Totaal mannen en vrouwen;17;17;2005/'06;3.0
5149;Totaal mannen en vrouwen;17;17;2006/'07;2.0
5150;Totaal mannen en vrouwen;17;17;2007/'08;1.0
5151;Totaal mannen en vrouwen;17;17;2008/'09;2.0
5152;Totaal mannen en vrouwen;17;18;1995/'96;98.0
5153;Totaal mannen en vrouwen;17;18;1996/'97;142.0
5154;Totaal mannen en vrouwen;17;18;1997/'98;132.0
5155;Totaal mannen en vrouwen;17;18;1998/'99;127.0
5156;Totaal mannen en vrouwen;17;18;1999/'00;149.0
5157;Totaal mannen en vrouwen;17;18;2000/'01;128.0
5158;Totaal mannen en vrouwen;17;18;2001/'02;88.0
5159;Totaal mannen en vrouwen;17;18;2002/'03;32.0
5160;Totaal mannen en vrouwen;17;18;2003/'04;10.0
5161;Totaal mannen en vrouwen;17;18;2004/'05;14.0
5162;Totaal mannen en vrouwen;17;18;2005/'06;8.0
5163;Totaal mannen en vrouwen;17;18;2006/'07;20.0
5164;Totaal mannen en vrouwen;17;18;2007/'08;19.0
5165;Totaal mannen en vrouwen;17;18;2008/'09;14.0
5166;Totaal mannen en vrouwen;17;19;1995/'96;
5167;Totaal mannen en vrouwen;17;19;1996/'97;
5168;Totaal mannen en vrouwen;17;19;1997/'98;
5169;Totaal mannen en vrouwen;17;19;1998/'99;
5170;Totaal mannen en vrouwen;17;19;1999/'00;
5171;Totaal mannen en vrouwen;17;19;2000/'01;
5172;Totaal mannen en vrouwen;17;19;2001/'02;
5173;Totaal mannen en vrouwen;17;19;2002/'03;
5174;Totaal mannen en vrouwen;17;19;2003/'04;
5175;Totaal mannen en vrouwen;17;19;2004/'05;
5176;Totaal mannen en vrouwen;17;19;2005/'06;
5177;Totaal mannen en vrouwen;17;19;2006/'07;
5178;Totaal mannen en vrouwen;17;19;2007/'08;
5179;Totaal mannen en vrouwen;17;19;2008/'09;
5180;Totaal mannen en vrouwen;17;20;1995/'96;
5181;Totaal mannen en vrouwen;17;20;1996/'97;
5182;Totaal mannen en vrouwen;17;20;1997/'98;
5183;Totaal mannen en vrouwen;17;20;1998/'99;
5184;Totaal mannen en vrouwen;17;20;1999/'00;
5185;Totaal mannen en vrouwen;17;20;2000/'01;
5186;Totaal mannen en vrouwen;17;20;2001/'02;
5187;Totaal mannen en vrouwen;17;20;2002/'03;
5188;Totaal mannen en vrouwen;17;20;2003/'04;
5189;Totaal mannen en vrouwen;17;20;2004/'05;
5190;Totaal mannen en vrouwen;17;20;2005/'06;
5191;Totaal mannen en vrouwen;17;20;2006/'07;
5192;Totaal mannen en vrouwen;17;20;2007/'08;
