ID;Afzet;Producten;Perioden;Indexcijfers_1;MaandOpMaandOntwikkeling_2;JaarOpJaarOntwikkeling_3;Indexcijfers_4;MaandOpMaandOntwikkeling_5;JaarOpJaarOntwikkeling_6
6237;Totale Nederlandse afzet;15400000 Dierlijke en plantaardige oliën;2003 juli;98.9;-2.3;-5.9;98.9;-2.3;-5.9
6238;Totale Nederlandse afzet;15400000 Dierlijke en plantaardige oliën;2003 augustus;101.0;2.2;-4.7;101.0;2.2;-4.7
6239;Totale Nederlandse afzet;15400000 Dierlijke en plantaardige oliën;2003 september;103.5;2.4;-3.7;103.5;2.4;-3.7
6240;Totale Nederlandse afzet;15400000 Dierlijke en plantaardige oliën;2003 oktober;111.3;7.5;3.7;111.3;7.5;3.7
6241;Totale Nederlandse afzet;15400000 Dierlijke en plantaardige oliën;2003 november;118.0;6.1;8.3;118.0;6.1;8.3
6242;Totale Nederlandse afzet;15400000 Dierlijke en plantaardige oliën;2003 december;106.6;-9.6;-1.7;106.6;-9.6;-1.7
6243;Totale Nederlandse afzet;15400000 Dierlijke en plantaardige oliën;2003;104.4;;-1.4;104.4;;-1.4
6244;Totale Nederlandse afzet;15400000 Dierlijke en plantaardige oliën;2004 januari;104.0;-2.5;-1.3;104.0;-2.5;-1.3
6245;Totale Nederlandse afzet;15400000 Dierlijke en plantaardige oliën;2004 februari;113.9;9.5;8.5;113.9;9.5;8.5
6246;Totale Nederlandse afzet;15400000 Dierlijke en plantaardige oliën;2004 maart;119.4;4.8;16.7;119.4;4.8;16.7
6247;Totale Nederlandse afzet;15400000 Dierlijke en plantaardige oliën;2004 april;120.3;0.8;17.3;120.3;0.8;17.3
6248;Totale Nederlandse afzet;15400000 Dierlijke en plantaardige oliën;2004 mei;110.0;-8.6;12.9;110.0;-8.6;12.9
6249;Totale Nederlandse afzet;15400000 Dierlijke en plantaardige oliën;2004 juni;107.3;-2.4;6.1;107.3;-2.4;6.1
6250;Totale Nederlandse afzet;15400000 Dierlijke en plantaardige oliën;2004 juli;102.3;-4.7;3.5;102.3;-4.7;3.5
6251;Totale Nederlandse afzet;15400000 Dierlijke en plantaardige oliën;2004 augustus;103.7;1.4;2.6;103.7;1.4;2.6
6252;Totale Nederlandse afzet;15400000 Dierlijke en plantaardige oliën;2004 september;100.5;-3.1;-2.9;100.5;-3.1;-2.9
6253;Totale Nederlandse afzet;15400000 Dierlijke en plantaardige oliën;2004 oktober;98.8;-1.7;-11.2;98.8;-1.7;-11.2
6254;Totale Nederlandse afzet;15400000 Dierlijke en plantaardige oliën;2004 november;94.9;-4.0;-19.6;94.9;-4.0;-19.6
6255;Totale Nederlandse afzet;15400000 Dierlijke en plantaardige oliën;2004 december;93.7;-1.3;-12.2;93.7;-1.3;-12.2
6256;Totale Nederlandse afzet;15400000 Dierlijke en plantaardige oliën;2004;105.7;;1.3;105.7;;1.3
6257;Totale Nederlandse afzet;15400000 Dierlijke en plantaardige oliën;2005 januari;89.9;-4.1;-13.6;89.9;-4.1;-13.6
6258;Totale Nederlandse afzet;15400000 Dierlijke en plantaardige oliën;2005 februari;94.6;5.2;-17.0;94.6;5.2;-17.0
6259;Totale Nederlandse afzet;15400000 Dierlijke en plantaardige oliën;2005 maart;96.7;2.3;-19.0;96.7;2.3;-19.0
6260;Totale Nederlandse afzet;15400000 Dierlijke en plantaardige oliën;2005 april;95.8;-1.0;-20.4;95.8;-1.0;-20.4
6261;Totale Nederlandse afzet;15400000 Dierlijke en plantaardige oliën;2005 mei;95.9;0.1;-12.8;95.9;0.1;-12.8
6262;Totale Nederlandse afzet;15400000 Dierlijke en plantaardige oliën;2005 juni;98.2;2.4;-8.5;98.2;2.4;-8.5
6263;Totale Nederlandse afzet;15400000 Dierlijke en plantaardige oliën;2005 juli;98.3;0.1;-3.9;98.3;0.1;-3.9
6264;Totale Nederlandse afzet;15400000 Dierlijke en plantaardige oliën;2005 augustus;96.6;-1.7;-6.8;96.6;-1.7;-6.8
6265;Totale Nederlandse afzet;15400000 Dierlijke en plantaardige oliën;2005 september;97.8;1.3;-2.7;97.8;1.3;-2.7
6266;Totale Nederlandse afzet;15400000 Dierlijke en plantaardige oliën;2005 oktober;98.6;0.8;-0.3;98.6;0.8;-0.3
6267;Totale Nederlandse afzet;15400000 Dierlijke en plantaardige oliën;2005 november;97.7;-0.9;2.9;97.7;-0.9;2.9
6268;Totale Nederlandse afzet;15400000 Dierlijke en plantaardige oliën;2005 december;97.5;-0.2;4.1;97.5;-0.2;4.1
6269;Totale Nederlandse afzet;15400000 Dierlijke en plantaardige oliën;2005;96.5;;-8.8;96.5;;-8.8
6270;Totale Nederlandse afzet;15400000 Dierlijke en plantaardige oliën;2006 januari;96.7;-0.9;7.6;96.7;-0.9;7.6
6271;Totale Nederlandse afzet;15400000 Dierlijke en plantaardige oliën;2006 februari;98.3;1.6;3.9;98.3;1.6;3.9
6272;Totale Nederlandse afzet;15400000 Dierlijke en plantaardige oliën;2006 maart;96.7;-1.6;0.0;96.7;-1.6;0.0
6273;Totale Nederlandse afzet;15400000 Dierlijke en plantaardige oliën;2006 april;96.1;-0.6;0.3;96.1;-0.6;0.3
6274;Totale Nederlandse afzet;15400000 Dierlijke en plantaardige oliën;2006 mei;93.3;-2.9;-2.7;93.3;-2.9;-2.7
6275;Totale Nederlandse afzet;15400000 Dierlijke en plantaardige oliën;2006 juni;93.4;0.1;-4.9;93.4;0.1;-4.9
6276;Totale Nederlandse afzet;15400000 Dierlijke en plantaardige oliën;2006 juli;94.9;1.6;-3.5;94.9;1.6;-3.5
6277;Totale Nederlandse afzet;15400000 Dierlijke en plantaardige oliën;2006 augustus;95.6;0.7;-1.1;95.6;0.7;-1.1
6278;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2000 januari;86.3;;;86.3;;
6279;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2000 februari;91.8;6.5;;91.8;6.5;
6280;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2000 maart;94.3;2.7;;94.3;2.7;
6281;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2000 april;96.8;2.7;;96.8;2.7;
6282;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2000 mei;100.7;4.0;;100.7;4.0;
6283;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2000 juni;96.7;-4.1;;96.7;-4.1;
6284;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2000 juli;93.3;-3.5;;93.3;-3.5;
6285;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2000 augustus;98.9;6.0;;98.9;6.0;
6286;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2000 september;103.8;5.0;;103.8;5.0;
6287;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2000 oktober;108.3;4.4;;108.3;4.4;
6288;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2000 november;113.3;4.6;;113.3;4.6;
6289;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2000 december;115.9;2.3;;115.9;2.3;
6290;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2000;100.0;;;100.0;;
6291;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2001 januari;109.5;-5.5;26.9;109.5;-5.5;26.9
6292;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2001 februari;106.4;-2.9;15.8;106.4;-2.9;15.8
6293;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2001 maart;105.6;-0.7;12.0;105.6;-0.7;12.0
6294;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2001 april;106.2;0.6;9.7;106.2;0.6;9.7
6295;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2001 mei;106.7;0.4;5.9;106.7;0.4;5.9
6296;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2001 juni;108.4;1.6;12.1;108.4;1.6;12.1
6297;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2001 juli;110.1;1.6;18.1;110.1;1.6;18.1
6298;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2001 augustus;106.4;-3.4;7.6;106.4;-3.4;7.6
6299;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2001 september;105.3;-1.0;1.5;105.3;-1.0;1.5
6300;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2001 oktober;107.1;1.7;-1.1;107.1;1.7;-1.1
6301;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2001 november;107.6;0.5;-5.0;107.6;0.5;-5.0
6302;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2001 december;104.5;-2.9;-9.8;104.5;-2.9;-9.8
6303;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2001;107.0;;7.0;107.0;;7.0
6304;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2002 januari;100.6;-3.7;-8.1;100.6;-3.7;-8.1
6305;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2002 februari;101.0;0.4;-5.0;101.0;0.4;-5.0
6306;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2002 maart;104.5;3.5;-1.0;104.5;3.5;-1.0
6307;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2002 april;102.6;-1.8;-3.4;102.6;-1.8;-3.4
6308;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2002 mei;101.7;-0.9;-4.6;101.7;-0.9;-4.6
6309;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2002 juni;98.9;-2.7;-8.7;98.9;-2.7;-8.7
6310;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2002 juli;98.8;-0.1;-10.3;98.8;-0.1;-10.3
6311;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2002 augustus;99.9;1.1;-6.1;99.9;1.1;-6.1
6312;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2002 september;103.3;3.4;-1.9;103.3;3.4;-1.9
6313;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2002 oktober;99.5;-3.7;-7.2;99.5;-3.7;-7.2
6314;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2002 november;99.5;0.1;-7.5;99.5;0.1;-7.5
6315;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2002 december;98.6;-0.9;-5.6;98.6;-0.9;-5.6
6316;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2002;100.8;;-5.8;100.8;;-5.8
6317;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2003 januari;95.1;-3.6;-5.5;95.1;-3.6;-5.5
6318;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2003 februari;95.1;0.0;-5.9;95.1;0.0;-5.9
6319;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2003 maart;92.7;-2.5;-11.3;92.7;-2.5;-11.3
6320;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2003 april;94.0;1.4;-8.5;94.0;1.4;-8.5
6321;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2003 mei;85.4;-9.1;-16.0;85.4;-9.1;-16.0
6322;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2003 juni;92.5;8.3;-6.5;92.5;8.3;-6.5
6323;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2003 juli;89.8;-2.9;-9.1;89.8;-2.9;-9.1
6324;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2003 augustus;92.4;2.9;-7.5;92.4;2.9;-7.5
6325;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2003 september;96.8;4.8;-6.3;96.8;4.8;-6.3
6326;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2003 oktober;108.4;12.0;9.0;108.4;12.0;9.0
6327;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2003 november;123.1;13.6;23.8;123.1;13.6;23.8
6328;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2003 december;100.1;-18.7;1.5;100.1;-18.7;1.5
6329;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2003;97.1;;-3.6;97.1;;-3.6
6330;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2004 januari;93.8;-6.3;-1.4;93.8;-6.3;-1.4
6331;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2004 februari;110.4;17.7;16.1;110.4;17.7;16.1
6332;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2004 maart;121.1;9.7;30.6;121.1;9.7;30.6
6333;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2004 april;121.2;0.1;29.0;121.2;0.1;29.0
6334;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2004 mei;105.7;-12.8;23.7;105.7;-12.8;23.7
6335;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2004 juni;101.4;-4.1;9.6;101.4;-4.1;9.6
6336;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2004 juli;91.1;-10.1;1.4;91.1;-10.1;1.4
6337;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2004 augustus;93.2;2.3;0.9;93.2;2.3;0.9
6338;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2004 september;90.2;-3.2;-6.8;90.2;-3.2;-6.8
6339;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2004 oktober;88.2;-2.3;-18.7;88.2;-2.3;-18.7
6340;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2004 november;82.6;-6.3;-32.9;82.6;-6.3;-32.9
6341;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2004 december;81.9;-0.8;-18.2;81.9;-0.8;-18.2
6342;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2004;98.4;;1.3;98.4;;1.3
6343;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2005 januari;84.3;2.9;-10.1;84.3;2.9;-10.1
6344;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2005 februari;86.2;2.2;-21.9;86.2;2.2;-21.9
6345;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2005 maart;89.4;3.7;-26.2;89.4;3.7;-26.2
6346;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2005 april;89.5;0.2;-26.1;89.5;0.2;-26.1
6347;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2005 mei;88.7;-0.9;-16.1;88.7;-0.9;-16.1
6348;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2005 juni;92.7;4.4;-8.6;92.7;4.4;-8.6
6349;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2005 juli;92.6;0.0;1.7;92.6;0.0;1.7
6350;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2005 augustus;92.4;-0.2;-0.8;92.4;-0.2;-0.8
6351;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2005 september;91.5;-1.0;1.4;91.5;-1.0;1.4
6352;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2005 oktober;92.2;0.7;4.5;92.2;0.7;4.5
6353;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2005 november;89.6;-2.8;8.5;89.6;-2.8;8.5
6354;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2005 december;89.6;0.0;9.4;89.6;0.0;9.4
6355;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2005;89.9;;-8.6;89.9;;-8.6
6356;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2006 januari;88.5;-1.2;5.0;88.5;-1.2;5.0
6357;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2006 februari;89.9;1.6;4.4;89.9;1.6;4.4
6358;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2006 maart;89.2;-0.9;-0.2;89.2;-0.9;-0.2
6359;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2006 april;87.3;-2.1;-2.5;87.3;-2.1;-2.5
6360;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2006 mei;84.0;-3.8;-5.3;84.0;-3.8;-5.3
6361;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2006 juni;82.0;-2.5;-11.5;82.0;-2.5;-11.5
6362;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2006 juli;82.4;0.6;-11.0;82.4;0.6;-11.0
6363;Totale Nederlandse afzet;15410000 Ruwe oliën en vetten;2006 augustus;84.2;2.1;-8.9;84.2;2.1;-8.9
6364;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2000 januari;100.6;;;100.6;;
6365;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2000 februari;99.4;-1.2;;99.4;-1.2;
6366;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2000 maart;102.3;3.0;;102.3;3.0;
6367;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2000 april;104.7;2.3;;104.7;2.3;
6368;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2000 mei;102.3;-2.3;;102.3;-2.3;
6369;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2000 juni;99.1;-3.2;;99.1;-3.2;
6370;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2000 juli;97.6;-1.5;;97.6;-1.5;
6371;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2000 augustus;98.5;0.9;;98.5;0.9;
6372;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2000 september;97.2;-1.3;;97.2;-1.3;
6373;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2000 oktober;96.9;-0.3;;96.9;-0.3;
6374;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2000 november;101.3;4.5;;101.3;4.5;
6375;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2000 december;100.2;-1.1;;100.2;-1.1;
6376;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2000;100.0;;;100.0;;
6377;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2001 januari;96.3;-3.9;-4.2;96.3;-3.9;-4.2
6378;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2001 februari;96.7;0.4;-2.7;96.7;0.4;-2.7
6379;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2001 maart;101.8;5.3;-0.5;101.8;5.3;-0.5
6380;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2001 april;104.1;2.3;-0.6;104.1;2.3;-0.6
6381;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2001 mei;103.1;-1.0;0.8;103.1;-1.0;0.8
6382;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2001 juni;108.1;4.9;9.2;108.1;4.9;9.2
6383;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2001 juli;117.9;9.0;20.8;117.9;9.0;20.8
6384;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2001 augustus;118.1;0.2;19.9;118.1;0.2;19.9
6385;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2001 september;116.4;-1.4;19.7;116.4;-1.4;19.7
6386;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2001 oktober;119.6;2.8;23.4;119.6;2.8;23.4
6387;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2001 november;130.9;9.4;29.2;130.9;9.4;29.2
6388;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2001 december;134.2;2.5;33.9;134.2;2.5;33.9
6389;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2001;112.3;;12.3;112.3;;12.3
6390;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2002 januari;131.8;-1.8;36.8;131.8;-1.8;36.8
6391;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2002 februari;128.2;-2.7;32.5;128.2;-2.7;32.5
6392;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2002 maart;124.9;-2.5;22.7;124.9;-2.5;22.7
6393;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2002 april;122.7;-1.8;17.9;122.7;-1.8;17.9
6394;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2002 mei;123.3;0.5;19.6;123.3;0.5;19.6
6395;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2002 juni;126.8;2.8;17.2;126.8;2.8;17.2
6396;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2002 juli;128.1;1.1;8.7;128.1;1.1;8.7
6397;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2002 augustus;134.3;4.8;13.7;134.3;4.8;13.7
6398;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2002 september;133.6;-0.5;14.8;133.6;-0.5;14.8
6399;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2002 oktober;140.7;5.3;17.6;140.7;5.3;17.6
6400;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2002 november;146.1;3.8;11.6;146.1;3.8;11.6
6401;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2002 december;145.7;-0.2;8.6;145.7;-0.2;8.6
6402;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2002;132.2;;17.7;132.2;;17.7
6403;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2003 januari;139.3;-4.4;5.8;139.3;-4.4;5.8
6404;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2003 februari;134.7;-3.3;5.1;134.7;-3.3;5.1
6405;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2003 maart;128.8;-4.4;3.1;128.8;-4.4;3.1
6406;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2003 april;127.7;-0.8;4.1;127.7;-0.8;4.1
6407;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2003 mei;133.4;4.5;8.2;133.4;4.5;8.2
6408;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2003 juni;128.8;-3.4;1.6;128.8;-3.4;1.6
6409;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2003 juli;129.0;0.1;0.7;129.0;0.1;0.7
6410;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2003 augustus;124.9;-3.2;-7.0;124.9;-3.2;-7.0
6411;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2003 september;124.6;-0.2;-6.7;124.6;-0.2;-6.7
6412;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2003 oktober;132.1;6.0;-6.1;132.1;6.0;-6.1
6413;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2003 november;134.9;2.1;-7.6;134.9;2.1;-7.6
6414;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2003 december;134.2;-0.5;-7.9;134.2;-0.5;-7.9
6415;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2003;131.0;;-0.9;131.0;;-0.9
6416;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2004 januari;136.9;2.0;-1.8;136.9;2.0;-1.8
6417;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2004 februari;148.9;8.8;10.6;148.9;8.8;10.6
6418;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2004 maart;143.4;-3.7;11.4;143.4;-3.7;11.4
6419;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2004 april;140.2;-2.3;9.8;140.2;-2.3;9.8
6420;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2004 mei;140.6;0.3;5.4;140.6;0.3;5.4
6421;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2004 juni;134.8;-4.1;4.6;134.8;-4.1;4.6
6422;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2004 juli;133.2;-1.1;3.3;133.2;-1.1;3.3
6423;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2004 augustus;132.5;-0.5;6.1;132.5;-0.5;6.1
6424;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2004 september;131.5;-0.7;5.5;131.5;-0.7;5.5
6425;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2004 oktober;130.4;-0.9;-1.3;130.4;-0.9;-1.3
6426;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2004 november;129.7;-0.5;-3.9;129.7;-0.5;-3.9
6427;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2004 december;124.5;-4.0;-7.2;124.5;-4.0;-7.2
6428;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2004;135.5;;3.4;135.5;;3.4
6429;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2005 januari;121.1;-2.7;-11.5;121.1;-2.7;-11.5
6430;Totale Nederlandse afzet;15411000 Dierlijke en plantaardige oliën;2005 februari;118.9;-1.8;-20.2;118.9;-1.8;-20.2
