ID;Vervoersland;LandVanLaden;LandVanLossen;Perioden;VervoerdLadinggewicht_1
701;België;Finland;Frankrijk;2021;0
702;België;Finland;Frankrijk;2022;0
703;België;Finland;Frankrijk;2023;0
704;België;Finland;Griekenland;2020;0
705;België;Finland;Griekenland;2021;0
706;België;Finland;Griekenland;2022;0
707;België;Finland;Griekenland;2023;0
708;België;Finland;Hongarije;2020;0
709;België;Finland;Hongarije;2021;0
710;België;Finland;Hongarije;2022;0
711;België;Finland;Hongarije;2023;0
712;België;Finland;Ierland;2020;0
713;België;Finland;Ierland;2021;0
714;België;Finland;Ierland;2022;0
715;België;Finland;Ierland;2023;0
716;België;Finland;Italië;2020;0
717;België;Finland;Italië;2021;0
718;België;Finland;Italië;2022;0
719;België;Finland;Italië;2023;0
720;België;Finland;Kroatië;2020;0
721;België;Finland;Kroatië;2021;0
722;België;Finland;Kroatië;2022;0
723;België;Finland;Kroatië;2023;0
724;België;Finland;Letland;2020;0
725;België;Finland;Letland;2021;0
726;België;Finland;Letland;2022;0
727;België;Finland;Letland;2023;0
728;België;Finland;Litouwen;2020;0
729;België;Finland;Litouwen;2021;0
730;België;Finland;Litouwen;2022;0
731;België;Finland;Litouwen;2023;0
732;België;Finland;Luxemburg;2020;0
733;België;Finland;Luxemburg;2021;0
734;België;Finland;Luxemburg;2022;0
735;België;Finland;Luxemburg;2023;0
736;België;Finland;Malta;2020;0
737;België;Finland;Malta;2021;0
738;België;Finland;Malta;2022;0
739;België;Finland;Malta;2023;0
740;België;Finland;Nederland;2020;0
741;België;Finland;Nederland;2021;0
742;België;Finland;Nederland;2022;0
743;België;Finland;Nederland;2023;0
744;België;Finland;Oostenrijk;2020;0
745;België;Finland;Oostenrijk;2021;0
746;België;Finland;Oostenrijk;2022;0
747;België;Finland;Oostenrijk;2023;0
748;België;Finland;Polen;2020;0
749;België;Finland;Polen;2021;0
750;België;Finland;Polen;2022;0
751;België;Finland;Polen;2023;0
752;België;Finland;Portugal;2020;0
753;België;Finland;Portugal;2021;0
754;België;Finland;Portugal;2022;0
755;België;Finland;Portugal;2023;0
756;België;Finland;Roemenië;2020;0
757;België;Finland;Roemenië;2021;0
758;België;Finland;Roemenië;2022;0
759;België;Finland;Roemenië;2023;0
760;België;Finland;Slovenië;2020;0
761;België;Finland;Slovenië;2021;0
762;België;Finland;Slovenië;2022;0
763;België;Finland;Slovenië;2023;0
764;België;Finland;Slowakije;2020;0
765;België;Finland;Slowakije;2021;0
766;België;Finland;Slowakije;2022;0
767;België;Finland;Slowakije;2023;0
768;België;Finland;Spanje;2020;0
769;België;Finland;Spanje;2021;0
770;België;Finland;Spanje;2022;0
771;België;Finland;Spanje;2023;0
772;België;Finland;Tsjechië;2020;0
773;België;Finland;Tsjechië;2021;0
774;België;Finland;Tsjechië;2022;0
775;België;Finland;Tsjechië;2023;0
776;België;Finland;Zweden;2020;0
777;België;Finland;Zweden;2021;0
778;België;Finland;Zweden;2022;0
779;België;Finland;Zweden;2023;0
780;België;Finland;Overige landen (Niet-EU);2020;0
781;België;Finland;Overige landen (Niet-EU);2021;0
782;België;Finland;Overige landen (Niet-EU);2022;0
783;België;Finland;Overige landen (Niet-EU);2023;0
784;België;Frankrijk;België;2020;9474
785;België;Frankrijk;België;2021;10283
786;België;Frankrijk;België;2022;10113
787;België;Frankrijk;België;2023;9175
788;België;Frankrijk;Bulgarije;2020;9
789;België;Frankrijk;Bulgarije;2021;5
790;België;Frankrijk;Bulgarije;2022;0
791;België;Frankrijk;Bulgarije;2023;0
792;België;Frankrijk;Cyprus;2020;0
793;België;Frankrijk;Cyprus;2021;0
794;België;Frankrijk;Cyprus;2022;0
795;België;Frankrijk;Cyprus;2023;0
796;België;Frankrijk;Denemarken;2020;8
797;België;Frankrijk;Denemarken;2021;0
798;België;Frankrijk;Denemarken;2022;0
799;België;Frankrijk;Denemarken;2023;20
800;België;Frankrijk;Duitsland;2020;153
801;België;Frankrijk;Duitsland;2021;182
802;België;Frankrijk;Duitsland;2022;159
803;België;Frankrijk;Duitsland;2023;360
804;België;Frankrijk;Estland;2020;0
805;België;Frankrijk;Estland;2021;0
806;België;Frankrijk;Estland;2022;0
807;België;Frankrijk;Estland;2023;9
808;België;Frankrijk;Finland;2020;0
809;België;Frankrijk;Finland;2021;0
810;België;Frankrijk;Finland;2022;0
811;België;Frankrijk;Finland;2023;0
812;België;Frankrijk;Frankrijk;2020;3998
813;België;Frankrijk;Frankrijk;2021;3795
814;België;Frankrijk;Frankrijk;2022;4408
815;België;Frankrijk;Frankrijk;2023;5359
816;België;Frankrijk;Griekenland;2020;0
817;België;Frankrijk;Griekenland;2021;0
818;België;Frankrijk;Griekenland;2022;0
819;België;Frankrijk;Griekenland;2023;0
820;België;Frankrijk;Hongarije;2020;0
821;België;Frankrijk;Hongarije;2021;0
822;België;Frankrijk;Hongarije;2022;0
823;België;Frankrijk;Hongarije;2023;0
824;België;Frankrijk;Ierland;2020;0
825;België;Frankrijk;Ierland;2021;8
826;België;Frankrijk;Ierland;2022;0
827;België;Frankrijk;Ierland;2023;0
828;België;Frankrijk;Italië;2020;26
829;België;Frankrijk;Italië;2021;48
830;België;Frankrijk;Italië;2022;71
831;België;Frankrijk;Italië;2023;76
832;België;Frankrijk;Kroatië;2020;0
833;België;Frankrijk;Kroatië;2021;0
834;België;Frankrijk;Kroatië;2022;0
835;België;Frankrijk;Kroatië;2023;0
836;België;Frankrijk;Letland;2020;0
837;België;Frankrijk;Letland;2021;0
838;België;Frankrijk;Letland;2022;0
839;België;Frankrijk;Letland;2023;0
840;België;Frankrijk;Litouwen;2020;0
841;België;Frankrijk;Litouwen;2021;0
842;België;Frankrijk;Litouwen;2022;0
843;België;Frankrijk;Litouwen;2023;0
844;België;Frankrijk;Luxemburg;2020;16
845;België;Frankrijk;Luxemburg;2021;53
846;België;Frankrijk;Luxemburg;2022;44
847;België;Frankrijk;Luxemburg;2023;39
848;België;Frankrijk;Malta;2020;0
849;België;Frankrijk;Malta;2021;0
850;België;Frankrijk;Malta;2022;0
851;België;Frankrijk;Malta;2023;0
852;België;Frankrijk;Nederland;2020;330
853;België;Frankrijk;Nederland;2021;563
854;België;Frankrijk;Nederland;2022;225
855;België;Frankrijk;Nederland;2023;276
856;België;Frankrijk;Oostenrijk;2020;0
857;België;Frankrijk;Oostenrijk;2021;0
858;België;Frankrijk;Oostenrijk;2022;2
859;België;Frankrijk;Oostenrijk;2023;10
860;België;Frankrijk;Polen;2020;0
861;België;Frankrijk;Polen;2021;0
862;België;Frankrijk;Polen;2022;0
863;België;Frankrijk;Polen;2023;0
864;België;Frankrijk;Portugal;2020;0
865;België;Frankrijk;Portugal;2021;0
866;België;Frankrijk;Portugal;2022;0
867;België;Frankrijk;Portugal;2023;0
868;België;Frankrijk;Roemenië;2020;0
869;België;Frankrijk;Roemenië;2021;0
870;België;Frankrijk;Roemenië;2022;3
871;België;Frankrijk;Roemenië;2023;0
872;België;Frankrijk;Slovenië;2020;21
873;België;Frankrijk;Slovenië;2021;0
874;België;Frankrijk;Slovenië;2022;0
875;België;Frankrijk;Slovenië;2023;0
876;België;Frankrijk;Slowakije;2020;0
877;België;Frankrijk;Slowakije;2021;0
878;België;Frankrijk;Slowakije;2022;0
879;België;Frankrijk;Slowakije;2023;0
880;België;Frankrijk;Spanje;2020;7
881;België;Frankrijk;Spanje;2021;35
882;België;Frankrijk;Spanje;2022;39
883;België;Frankrijk;Spanje;2023;70
884;België;Frankrijk;Tsjechië;2020;0
885;België;Frankrijk;Tsjechië;2021;0
886;België;Frankrijk;Tsjechië;2022;15
887;België;Frankrijk;Tsjechië;2023;0
888;België;Frankrijk;Zweden;2020;0
889;België;Frankrijk;Zweden;2021;0
890;België;Frankrijk;Zweden;2022;0
891;België;Frankrijk;Zweden;2023;0
892;België;Frankrijk;Overige landen (Niet-EU);2020;109
893;België;Frankrijk;Overige landen (Niet-EU);2021;65
894;België;Frankrijk;Overige landen (Niet-EU);2022;50
895;België;Frankrijk;Overige landen (Niet-EU);2023;46
896;België;Griekenland;België;2020;3
897;België;Griekenland;België;2021;0
898;België;Griekenland;België;2022;0
899;België;Griekenland;België;2023;0
900;België;Griekenland;Bulgarije;2020;0
901;België;Griekenland;Bulgarije;2021;0
902;België;Griekenland;Bulgarije;2022;0
903;België;Griekenland;Bulgarije;2023;0
904;België;Griekenland;Cyprus;2020;0
905;België;Griekenland;Cyprus;2021;0
906;België;Griekenland;Cyprus;2022;0
907;België;Griekenland;Cyprus;2023;0
908;België;Griekenland;Denemarken;2020;0
909;België;Griekenland;Denemarken;2021;0
910;België;Griekenland;Denemarken;2022;0
911;België;Griekenland;Denemarken;2023;0
912;België;Griekenland;Duitsland;2020;0
913;België;Griekenland;Duitsland;2021;0
914;België;Griekenland;Duitsland;2022;11
915;België;Griekenland;Duitsland;2023;0
916;België;Griekenland;Estland;2020;0
917;België;Griekenland;Estland;2021;0
918;België;Griekenland;Estland;2022;0
919;België;Griekenland;Estland;2023;0
920;België;Griekenland;Finland;2020;0
921;België;Griekenland;Finland;2021;0
922;België;Griekenland;Finland;2022;0
923;België;Griekenland;Finland;2023;0
924;België;Griekenland;Frankrijk;2020;0
925;België;Griekenland;Frankrijk;2021;0
926;België;Griekenland;Frankrijk;2022;0
927;België;Griekenland;Frankrijk;2023;0
928;België;Griekenland;Griekenland;2020;0
929;België;Griekenland;Griekenland;2021;0
930;België;Griekenland;Griekenland;2022;0
931;België;Griekenland;Griekenland;2023;0
932;België;Griekenland;Hongarije;2020;0
933;België;Griekenland;Hongarije;2021;0
934;België;Griekenland;Hongarije;2022;0
935;België;Griekenland;Hongarije;2023;0
936;België;Griekenland;Ierland;2020;0
937;België;Griekenland;Ierland;2021;0
938;België;Griekenland;Ierland;2022;0
939;België;Griekenland;Ierland;2023;0
940;België;Griekenland;Italië;2020;0
941;België;Griekenland;Italië;2021;0
942;België;Griekenland;Italië;2022;0
943;België;Griekenland;Italië;2023;0
944;België;Griekenland;Kroatië;2020;0
945;België;Griekenland;Kroatië;2021;0
946;België;Griekenland;Kroatië;2022;0
947;België;Griekenland;Kroatië;2023;0
948;België;Griekenland;Letland;2020;0
949;België;Griekenland;Letland;2021;0
950;België;Griekenland;Letland;2022;0
951;België;Griekenland;Letland;2023;0
952;België;Griekenland;Litouwen;2020;0
953;België;Griekenland;Litouwen;2021;0
954;België;Griekenland;Litouwen;2022;0
955;België;Griekenland;Litouwen;2023;0
956;België;Griekenland;Luxemburg;2020;0
957;België;Griekenland;Luxemburg;2021;0
958;België;Griekenland;Luxemburg;2022;0
959;België;Griekenland;Luxemburg;2023;0
960;België;Griekenland;Malta;2020;0
961;België;Griekenland;Malta;2021;0
962;België;Griekenland;Malta;2022;0
963;België;Griekenland;Malta;2023;0
964;België;Griekenland;Nederland;2020;0
965;België;Griekenland;Nederland;2021;0
966;België;Griekenland;Nederland;2022;0
967;België;Griekenland;Nederland;2023;5
968;België;Griekenland;Oostenrijk;2020;0
969;België;Griekenland;Oostenrijk;2021;0
970;België;Griekenland;Oostenrijk;2022;0
971;België;Griekenland;Oostenrijk;2023;0
972;België;Griekenland;Polen;2020;0
973;België;Griekenland;Polen;2021;0
974;België;Griekenland;Polen;2022;0
975;België;Griekenland;Polen;2023;0
976;België;Griekenland;Portugal;2020;0
977;België;Griekenland;Portugal;2021;0
978;België;Griekenland;Portugal;2022;0
979;België;Griekenland;Portugal;2023;0
980;België;Griekenland;Roemenië;2020;0
981;België;Griekenland;Roemenië;2021;0
982;België;Griekenland;Roemenië;2022;0
983;België;Griekenland;Roemenië;2023;0
984;België;Griekenland;Slovenië;2020;0
985;België;Griekenland;Slovenië;2021;0
986;België;Griekenland;Slovenië;2022;0
987;België;Griekenland;Slovenië;2023;0
988;België;Griekenland;Slowakije;2020;0
989;België;Griekenland;Slowakije;2021;0
990;België;Griekenland;Slowakije;2022;0
991;België;Griekenland;Slowakije;2023;0
992;België;Griekenland;Spanje;2020;0
993;België;Griekenland;Spanje;2021;0
994;België;Griekenland;Spanje;2022;0
995;België;Griekenland;Spanje;2023;0
996;België;Griekenland;Tsjechië;2020;0
997;België;Griekenland;Tsjechië;2021;0
998;België;Griekenland;Tsjechië;2022;0
999;België;Griekenland;Tsjechië;2023;0
1000;België;Griekenland;Zweden;2020;0
1001;België;Griekenland;Zweden;2021;0
1002;België;Griekenland;Zweden;2022;0
1003;België;Griekenland;Zweden;2023;0
1004;België;Griekenland;Overige landen (Niet-EU);2020;0
1005;België;Griekenland;Overige landen (Niet-EU);2021;0
1006;België;Griekenland;Overige landen (Niet-EU);2022;0
1007;België;Griekenland;Overige landen (Niet-EU);2023;0
1008;België;Hongarije;België;2020;110
1009;België;Hongarije;België;2021;673
1010;België;Hongarije;België;2022;793
1011;België;Hongarije;België;2023;701
1012;België;Hongarije;Bulgarije;2020;0
1013;België;Hongarije;Bulgarije;2021;0
1014;België;Hongarije;Bulgarije;2022;0
1015;België;Hongarije;Bulgarije;2023;0
1016;België;Hongarije;Cyprus;2020;0
1017;België;Hongarije;Cyprus;2021;0
1018;België;Hongarije;Cyprus;2022;0
1019;België;Hongarije;Cyprus;2023;0
1020;België;Hongarije;Denemarken;2020;0
1021;België;Hongarije;Denemarken;2021;0
1022;België;Hongarije;Denemarken;2022;0
1023;België;Hongarije;Denemarken;2023;18
1024;België;Hongarije;Duitsland;2020;0
1025;België;Hongarije;Duitsland;2021;0
1026;België;Hongarije;Duitsland;2022;9
1027;België;Hongarije;Duitsland;2023;54
1028;België;Hongarije;Estland;2020;0
1029;België;Hongarije;Estland;2021;0
1030;België;Hongarije;Estland;2022;0
1031;België;Hongarije;Estland;2023;0
1032;België;Hongarije;Finland;2020;0
1033;België;Hongarije;Finland;2021;0
1034;België;Hongarije;Finland;2022;0
1035;België;Hongarije;Finland;2023;0
1036;België;Hongarije;Frankrijk;2020;0
1037;België;Hongarije;Frankrijk;2021;184
1038;België;Hongarije;Frankrijk;2022;15
1039;België;Hongarije;Frankrijk;2023;28
1040;België;Hongarije;Griekenland;2020;0
1041;België;Hongarije;Griekenland;2021;0
1042;België;Hongarije;Griekenland;2022;0
1043;België;Hongarije;Griekenland;2023;0
1044;België;Hongarije;Hongarije;2020;0
1045;België;Hongarije;Hongarije;2021;3
1046;België;Hongarije;Hongarije;2022;9
1047;België;Hongarije;Hongarije;2023;0
1048;België;Hongarije;Ierland;2020;0
1049;België;Hongarije;Ierland;2021;0
1050;België;Hongarije;Ierland;2022;0
1051;België;Hongarije;Ierland;2023;0
1052;België;Hongarije;Italië;2020;0
1053;België;Hongarije;Italië;2021;0
1054;België;Hongarije;Italië;2022;0
1055;België;Hongarije;Italië;2023;0
1056;België;Hongarije;Kroatië;2020;0
1057;België;Hongarije;Kroatië;2021;0
1058;België;Hongarije;Kroatië;2022;0
1059;België;Hongarije;Kroatië;2023;0
1060;België;Hongarije;Letland;2020;0
1061;België;Hongarije;Letland;2021;0
1062;België;Hongarije;Letland;2022;0
1063;België;Hongarije;Letland;2023;0
1064;België;Hongarije;Litouwen;2020;0
1065;België;Hongarije;Litouwen;2021;0
1066;België;Hongarije;Litouwen;2022;0
1067;België;Hongarije;Litouwen;2023;0
1068;België;Hongarije;Luxemburg;2020;0
1069;België;Hongarije;Luxemburg;2021;0
1070;België;Hongarije;Luxemburg;2022;0
1071;België;Hongarije;Luxemburg;2023;0
1072;België;Hongarije;Malta;2020;0
1073;België;Hongarije;Malta;2021;0
1074;België;Hongarije;Malta;2022;0
1075;België;Hongarije;Malta;2023;0
1076;België;Hongarije;Nederland;2020;55
1077;België;Hongarije;Nederland;2021;77
1078;België;Hongarije;Nederland;2022;0
1079;België;Hongarije;Nederland;2023;33
1080;België;Hongarije;Oostenrijk;2020;0
1081;België;Hongarije;Oostenrijk;2021;0
1082;België;Hongarije;Oostenrijk;2022;0
1083;België;Hongarije;Oostenrijk;2023;37
1084;België;Hongarije;Polen;2020;0
1085;België;Hongarije;Polen;2021;0
1086;België;Hongarije;Polen;2022;0
1087;België;Hongarije;Polen;2023;0
1088;België;Hongarije;Portugal;2020;0
1089;België;Hongarije;Portugal;2021;0
1090;België;Hongarije;Portugal;2022;0
1091;België;Hongarije;Portugal;2023;0
1092;België;Hongarije;Roemenië;2020;0
1093;België;Hongarije;Roemenië;2021;0
1094;België;Hongarije;Roemenië;2022;0
1095;België;Hongarije;Roemenië;2023;0
1096;België;Hongarije;Slovenië;2020;0
1097;België;Hongarije;Slovenië;2021;0
1098;België;Hongarije;Slovenië;2022;0
1099;België;Hongarije;Slovenië;2023;0
1100;België;Hongarije;Slowakije;2020;0
1101;België;Hongarije;Slowakije;2021;0
1102;België;Hongarije;Slowakije;2022;0
1103;België;Hongarije;Slowakije;2023;0
1104;België;Hongarije;Spanje;2020;0
1105;België;Hongarije;Spanje;2021;0
1106;België;Hongarije;Spanje;2022;0
1107;België;Hongarije;Spanje;2023;0
1108;België;Hongarije;Tsjechië;2020;0
1109;België;Hongarije;Tsjechië;2021;0
1110;België;Hongarije;Tsjechië;2022;0
1111;België;Hongarije;Tsjechië;2023;0
1112;België;Hongarije;Zweden;2020;0
1113;België;Hongarije;Zweden;2021;0
1114;België;Hongarije;Zweden;2022;0
1115;België;Hongarije;Zweden;2023;0
1116;België;Hongarije;Overige landen (Niet-EU);2020;0
1117;België;Hongarije;Overige landen (Niet-EU);2021;0
1118;België;Hongarije;Overige landen (Niet-EU);2022;0
1119;België;Hongarije;Overige landen (Niet-EU);2023;0
1120;België;Ierland;België;2020;8
1121;België;Ierland;België;2021;0
1122;België;Ierland;België;2022;0
1123;België;Ierland;België;2023;0
1124;België;Ierland;Bulgarije;2020;0
1125;België;Ierland;Bulgarije;2021;0
1126;België;Ierland;Bulgarije;2022;0
1127;België;Ierland;Bulgarije;2023;0
1128;België;Ierland;Cyprus;2020;0
1129;België;Ierland;Cyprus;2021;0
1130;België;Ierland;Cyprus;2022;0
1131;België;Ierland;Cyprus;2023;0
1132;België;Ierland;Denemarken;2020;0
1133;België;Ierland;Denemarken;2021;0
1134;België;Ierland;Denemarken;2022;0
1135;België;Ierland;Denemarken;2023;0
1136;België;Ierland;Duitsland;2020;0
1137;België;Ierland;Duitsland;2021;0
1138;België;Ierland;Duitsland;2022;0
1139;België;Ierland;Duitsland;2023;0
1140;België;Ierland;Estland;2020;0
1141;België;Ierland;Estland;2021;0
1142;België;Ierland;Estland;2022;0
1143;België;Ierland;Estland;2023;0
1144;België;Ierland;Finland;2020;0
1145;België;Ierland;Finland;2021;0
1146;België;Ierland;Finland;2022;0
1147;België;Ierland;Finland;2023;0
1148;België;Ierland;Frankrijk;2020;0
1149;België;Ierland;Frankrijk;2021;0
1150;België;Ierland;Frankrijk;2022;0
1151;België;Ierland;Frankrijk;2023;0
1152;België;Ierland;Griekenland;2020;0
1153;België;Ierland;Griekenland;2021;0
1154;België;Ierland;Griekenland;2022;0
1155;België;Ierland;Griekenland;2023;0
1156;België;Ierland;Hongarije;2020;0
1157;België;Ierland;Hongarije;2021;0
1158;België;Ierland;Hongarije;2022;0
1159;België;Ierland;Hongarije;2023;0
1160;België;Ierland;Ierland;2020;0
1161;België;Ierland;Ierland;2021;0
1162;België;Ierland;Ierland;2022;0
1163;België;Ierland;Ierland;2023;0
1164;België;Ierland;Italië;2020;0
1165;België;Ierland;Italië;2021;0
1166;België;Ierland;Italië;2022;0
1167;België;Ierland;Italië;2023;0
1168;België;Ierland;Kroatië;2020;0
1169;België;Ierland;Kroatië;2021;0
1170;België;Ierland;Kroatië;2022;0
1171;België;Ierland;Kroatië;2023;0
1172;België;Ierland;Letland;2020;0
1173;België;Ierland;Letland;2021;0
1174;België;Ierland;Letland;2022;0
1175;België;Ierland;Letland;2023;0
1176;België;Ierland;Litouwen;2020;0
1177;België;Ierland;Litouwen;2021;0
1178;België;Ierland;Litouwen;2022;0
