ID;BedrijfstakBranchesSBI2008;Perioden;Indexcijfers_1;OntwikkelingTOVEenJaarEerder_2;Indexcijfers_3;OntwikkelingTOVEenJaarEerder_4;TotaleOmzet_5;Verkoopprijzen_6;Personeelssterkte_7;OnvoldoendeVraag_8;Financieel_9;NederlandseMarkt_10;BuitenlandseMarktBinnenEU_11;BuitenlandseMarktBuitenEU_12;AantalFaillissementen_13;OntwikkelingTOVEenJaarEerder_14;AantalWerkzamePersonen_15;Totaal_16;NettoOmzet_17;OverigeBedrijfsopbrengsten_18;Totaal_19;InkoopwaardeOmzet_20;PersoneleKosten_21;OverigeBedrijfskosten_22;AfschrijvingenOpVasteActiva_23;Bedrijfsresultaat_24
1046;J Informatie en communicatie;2013 2e kwartaal;93.4;-2.7;97.0;-1.7;12.1;0.3;-19.2;36.2;21.1;-0.3;2.4;2.5;103.0;71.7;;;;;;;;;;
1047;J Informatie en communicatie;2013 3e kwartaal;91.0;-2.5;96.4;-1.0;-17.2;-5.3;-13.3;47.8;11.9;4.7;2.6;3.8;94.0;64.9;;;;;;;;;;
1048;J Informatie en communicatie;2013 4e kwartaal;103.9;-0.5;96.6;-0.9;34.8;-0.1;-26.2;45.9;15.5;-1.5;5.3;4.7;110.0;32.5;;;;;;;;;;
1049;J Informatie en communicatie;2013;95.4;-2.5;96.9;-0.9;;;;;;;;;398.0;54.3;322.8;53063.0;52000.0;1063.0;46170.0;17002.0;15712.0;8707.0;4750.0;6893.0
1050;J Informatie en communicatie;2014 1e kwartaal;94.7;1.4;96.0;-1.7;4.8;13.6;-11.5;30.6;10.2;6.0;2.1;2.6;48.0;-47.3;;;;;;;;;;
1051;J Informatie en communicatie;2014 2e kwartaal;95.1;1.9;96.7;-0.3;26.3;4.0;-0.6;30.6;10.9;8.1;5.6;6.2;83.0;-19.4;;;;;;;;;;
1052;J Informatie en communicatie;2014 3e kwartaal;93.5;2.7;96.7;0.3;-4.8;-2.0;-10.9;29.5;10.4;5.0;4.2;3.1;56.0;-40.4;;;;;;;;;;
1053;J Informatie en communicatie;2014 4e kwartaal;108.2;4.2;93.2;-3.5;37.4;6.2;-0.4;34.8;11.1;9.1;6.2;5.7;56.0;-49.1;;;;;;;;;;
1054;J Informatie en communicatie;2014;97.9;2.6;95.7;-1.3;;;;;;;;;243.0;-38.9;329.7;56899.0;55828.0;1072.0;50166.0;18845.0;16678.0;9699.0;4944.0;6733.0
1055;J Informatie en communicatie;2015 1e kwartaal;97.8;3.3;95.6;-0.4;18.6;16.7;1.4;26.1;11.2;13.6;2.7;5.8;71.0;47.9;;;;;;;;;;
1056;J Informatie en communicatie;2015 2e kwartaal;100.0;5.1;95.3;-1.4;13.8;-1.5;-2.1;20.9;8.6;5.9;0.6;1.0;56.0;-32.5;;;;;;;;;;
1057;J Informatie en communicatie;2015 3e kwartaal;98.6;5.4;95.0;-1.7;-4.4;9.6;-7.8;22.6;8.7;5.0;2.1;1.5;56.0;0.0;;;;;;;;;;
1058;J Informatie en communicatie;2015 4e kwartaal;113.2;4.5;95.0;2.0;45.1;9.2;3.5;25.0;10.4;10.1;4.1;4.1;48.0;-14.3;;;;;;;;;;
1059;J Informatie en communicatie;2015;102.4;4.6;95.2;-0.4;;;;;;;;;231.0;-4.9;343.2;60365.0;59112.0;1253.0;54027.0;20734.0;17244.0;10505.0;5544.0;6339.0
1060;J Informatie en communicatie;2016 1e kwartaal;100.4;2.7;94.1;-1.6;18.4;18.5;7.8;24.5;10.6;11.2;2.9;4.0;44.0;-38.0;;;;;;;;;;
1061;J Informatie en communicatie;2016 2e kwartaal;100.0;0.0;94.4;-0.9;23.4;5.7;5.6;16.8;7.1;7.0;3.1;1.9;38.0;-32.1;;;;;;;;;;
1062;J Informatie en communicatie;2016 3e kwartaal;99.8;1.2;94.7;-0.3;6.4;0.7;-2.7;16.5;8.2;8.3;3.5;4.0;39.0;-30.4;;;;;;;;;;
1063;J Informatie en communicatie;2016 4e kwartaal;114.4;1.1;94.4;-0.7;35.9;8.8;8.3;15.3;8.0;7.0;2.1;2.9;36.0;-25.0;;;;;;;;;;
1064;J Informatie en communicatie;2016;103.6;1.3;94.4;-0.9;;;;;;;;;157.0;-32.0;;;;;;;;;;
1065;J Informatie en communicatie;2017 1e kwartaal;103.4;3.0;94.3;0.3;12.3;16.0;7.9;18.1;8.7;10.5;3.1;3.6;37.0;-15.9;;;;;;;;;;
1066;J Informatie en communicatie;2017 2e kwartaal;103.0;3.0;94.7;0.3;33.1;5.3;14.4;10.1;7.5;8.0;2.9;3.6;50.0;31.6;;;;;;;;;;
1067;J Informatie en communicatie;2017 3e kwartaal;102.3;2.5;94.8;0.1;5.3;1.6;6.3;10.7;8.8;7.5;3.1;4.2;35.0;-10.3;;;;;;;;;;
1068;J Informatie en communicatie;2017 4e kwartaal;117.4;2.6;94.6;0.2;41.8;10.1;15.3;9.3;8.5;9.3;3.4;2.8;42.0;16.7;;;;;;;;;;
1069;J Informatie en communicatie;2017;106.5;2.7;94.6;0.2;;;;;;;;;164.0;4.5;;;;;;;;;;
1070;J Informatie en communicatie;2018 1e kwartaal;;;;;16.0;22.5;14.1;5.8;9.1;11.0;6.3;4.3;;;;;;;;;;;;
1071;58-60 Uitgeverijen, film,radio en t.v.;2008 1e kwartaal;95.3;1.6;;;;;;;;;;;13.0;-18.8;;;;;;;;;;
1072;58-60 Uitgeverijen, film,radio en t.v.;2008 2e kwartaal;105.1;2.6;;;;;;;;;;;10.0;-23.1;;;;;;;;;;
1073;58-60 Uitgeverijen, film,radio en t.v.;2008 3e kwartaal;98.2;2.4;;;;;;;;;;;6.0;-66.7;;;;;;;;;;
1074;58-60 Uitgeverijen, film,radio en t.v.;2008 4e kwartaal;117.9;0.5;;;;;;;;;;;16.0;23.1;;;;;;;;;;
1075;58-60 Uitgeverijen, film,radio en t.v.;2008;104.1;1.7;;;;;;;;;;;45.0;-25.0;;;;;;;;;;
1076;58-60 Uitgeverijen, film,radio en t.v.;2009 1e kwartaal;93.9;-1.5;;;;;;;;;;;25.0;92.3;;;;;;;;;;
1077;58-60 Uitgeverijen, film,radio en t.v.;2009 2e kwartaal;103.0;-2.0;;;;;;;;;;;26.0;160.0;;;;;;;;;;
1078;58-60 Uitgeverijen, film,radio en t.v.;2009 3e kwartaal;94.0;-4.3;;;;;;;;;;;25.0;316.7;;;;;;;;;;
1079;58-60 Uitgeverijen, film,radio en t.v.;2009 4e kwartaal;114.7;-2.7;;;;;;;;;;;19.0;18.8;;;;;;;;;;
1080;58-60 Uitgeverijen, film,radio en t.v.;2009;101.4;-2.6;;;;;;;;;;;95.0;111.1;73.8;11280.0;11047.0;233.0;10052.0;4427.0;3074.0;1931.0;621.0;1228.0
1081;58-60 Uitgeverijen, film,radio en t.v.;2010 1e kwartaal;92.2;-1.8;;;;;;;;;;;26.0;4.0;;;;;;;;;;
1082;58-60 Uitgeverijen, film,radio en t.v.;2010 2e kwartaal;98.1;-4.7;;;;;;;;;;;16.0;-38.5;;;;;;;;;;
1083;58-60 Uitgeverijen, film,radio en t.v.;2010 3e kwartaal;94.1;0.1;;;;;;;;;;;28.0;12.0;;;;;;;;;;
1084;58-60 Uitgeverijen, film,radio en t.v.;2010 4e kwartaal;115.6;0.8;;;;;;;;;;;16.0;-15.8;;;;;;;;;;
1085;58-60 Uitgeverijen, film,radio en t.v.;2010;100.0;-1.4;;;;;;;;;;;86.0;-9.5;71.1;10538.0;10181.0;357.0;9164.0;3764.0;2928.0;1836.0;638.0;1374.0
1086;58-60 Uitgeverijen, film,radio en t.v.;2011 1e kwartaal;91.0;-1.3;;;;;;;;;;;14.0;-46.2;;;;;;;;;;
1087;58-60 Uitgeverijen, film,radio en t.v.;2011 2e kwartaal;100.0;1.9;;;;;;;;;;;15.0;-6.3;;;;;;;;;;
1088;58-60 Uitgeverijen, film,radio en t.v.;2011 3e kwartaal;91.1;-3.2;;;;;;;;;;;18.0;-35.7;;;;;;;;;;
1089;58-60 Uitgeverijen, film,radio en t.v.;2011 4e kwartaal;110.0;-4.9;;;33.4;11.3;-16.2;34.2;8.7;11.1;4.7;0.0;9.0;-43.8;;;;;;;;;;
1090;58-60 Uitgeverijen, film,radio en t.v.;2011;98.0;-2.0;;;;;;;;;;;56.0;-34.9;70.4;10523.0;10138.0;384.0;9193.0;3677.0;2964.0;1880.0;671.0;1330.0
1091;58-60 Uitgeverijen, film,radio en t.v.;2012 1e kwartaal;88.4;-2.9;;;-24.9;8.9;-11.7;34.8;11.7;12.6;1.5;1.5;18.0;28.6;;;;;;;;;;
1092;58-60 Uitgeverijen, film,radio en t.v.;2012 2e kwartaal;95.6;-4.4;;;10.8;3.2;-25.9;36.9;12.2;12.3;7.7;0.0;17.0;13.3;;;;;;;;;;
1093;58-60 Uitgeverijen, film,radio en t.v.;2012 3e kwartaal;90.2;-1.0;;;-34.7;2.0;-37.1;36.4;14.6;-10.4;2.5;0.0;12.0;-33.3;;;;;;;;;;
1094;58-60 Uitgeverijen, film,radio en t.v.;2012 4e kwartaal;103.1;-6.3;;;16.7;8.5;-27.2;43.1;18.1;4.8;-1.1;-1.1;14.0;55.6;;;;;;;;;;
1095;58-60 Uitgeverijen, film,radio en t.v.;2012;94.3;-3.8;;;;;;;;;;;61.0;8.9;69.7;10140.0;9733.0;407.0;8899.0;3617.0;2912.0;1755.0;615.0;1241.0
1096;58-60 Uitgeverijen, film,radio en t.v.;2013 1e kwartaal;85.0;-3.8;;;-30.5;20.9;-33.0;39.6;16.6;7.7;0.0;1.1;25.0;38.9;;;;;;;;;;
1097;58-60 Uitgeverijen, film,radio en t.v.;2013 2e kwartaal;92.6;-3.1;;;7.5;1.2;-36.0;43.2;17.8;-6.1;4.4;5.6;22.0;29.4;;;;;;;;;;
1098;58-60 Uitgeverijen, film,radio en t.v.;2013 3e kwartaal;85.1;-5.7;;;-19.6;-0.4;-23.6;43.7;19.2;4.0;0.0;3.1;27.0;125.0;;;;;;;;;;
1099;58-60 Uitgeverijen, film,radio en t.v.;2013 4e kwartaal;98.7;-4.2;;;22.5;1.9;-41.4;42.8;24.6;-12.8;0.0;0.0;29.0;107.1;;;;;;;;;;
1100;58-60 Uitgeverijen, film,radio en t.v.;2013;90.3;-4.2;;;;;;;;;;;103.0;68.9;68.9;9808.0;9397.0;411.0;8589.0;3519.0;2756.0;1675.0;639.0;1219.0
1101;58-60 Uitgeverijen, film,radio en t.v.;2014 1e kwartaal;81.8;-3.7;;;;;;;;;;;18.0;-28.0;;;;;;;;;;
1102;58-60 Uitgeverijen, film,radio en t.v.;2014 2e kwartaal;89.7;-3.1;;;;;;;;;;;15.0;-31.8;;;;;;;;;;
1103;58-60 Uitgeverijen, film,radio en t.v.;2014 3e kwartaal;84.7;-0.4;;;;;;;;;;;14.0;-48.1;;;;;;;;;;
1104;58-60 Uitgeverijen, film,radio en t.v.;2014 4e kwartaal;98.8;0.1;;;;;;;;;;;6.0;-79.3;;;;;;;;;;
1105;58-60 Uitgeverijen, film,radio en t.v.;2014;88.8;-1.7;;;;;;;;;;;53.0;-48.5;71.7;9953.0;9553.0;400.0;8556.0;3564.0;2754.0;1661.0;577.0;1397.0
1106;58-60 Uitgeverijen, film,radio en t.v.;2015 1e kwartaal;82.1;0.3;;;;;;;;;;;16.0;-11.1;;;;;;;;;;
1107;58-60 Uitgeverijen, film,radio en t.v.;2015 2e kwartaal;91.4;1.9;;;;;;;;;;;16.0;6.7;;;;;;;;;;
1108;58-60 Uitgeverijen, film,radio en t.v.;2015 3e kwartaal;87.1;2.8;;;;;;;;;;;15.0;7.1;;;;;;;;;;
1109;58-60 Uitgeverijen, film,radio en t.v.;2015 4e kwartaal;99.8;1.1;;;;;;;;;;;17.0;183.3;;;;;;;;;;
1110;58-60 Uitgeverijen, film,radio en t.v.;2015;90.1;1.5;;;;;;;;;;;64.0;20.8;71.5;10149.0;9610.0;539.0;8782.0;3627.0;2732.0;1834.0;589.0;1367.0
1111;58-60 Uitgeverijen, film,radio en t.v.;2016 1e kwartaal;82.6;0.7;;;;;;;;;;;11.0;-31.3;;;;;;;;;;
1112;58-60 Uitgeverijen, film,radio en t.v.;2016 2e kwartaal;90.9;-0.5;;;;;;;;;;;5.0;-68.8;;;;;;;;;;
1113;58-60 Uitgeverijen, film,radio en t.v.;2016 3e kwartaal;90.8;4.2;;;;;;;;;;;11.0;-26.7;;;;;;;;;;
1114;58-60 Uitgeverijen, film,radio en t.v.;2016 4e kwartaal;101.6;1.7;;;;;;;;;;;7.0;-58.8;;;;;;;;;;
1115;58-60 Uitgeverijen, film,radio en t.v.;2016;91.5;1.5;;;;;;;;;;;34.0;-46.9;;;;;;;;;;
1116;58-60 Uitgeverijen, film,radio en t.v.;2017 1e kwartaal;82.6;0.0;;;;;;;;;;;8.0;-27.3;;;;;;;;;;
1117;58-60 Uitgeverijen, film,radio en t.v.;2017 2e kwartaal;91.3;0.4;;;;;;;;;;;9.0;80.0;;;;;;;;;;
1118;58-60 Uitgeverijen, film,radio en t.v.;2017 3e kwartaal;86.3;-4.9;;;;;;;;;;;3.0;-72.7;;;;;;;;;;
1119;58-60 Uitgeverijen, film,radio en t.v.;2017 4e kwartaal;102.6;1.0;;;;;;;;;;;15.0;114.3;;;;;;;;;;
1120;58-60 Uitgeverijen, film,radio en t.v.;2017;90.7;-0.8;;;;;;;;;;;35.0;2.9;;;;;;;;;;
1121;58-60 Uitgeverijen, film,radio en t.v.;2018 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;
1122;61 Telecommunicatie;2008 1e kwartaal;102.3;-4.7;;;;;;;;;;;1.0;-66.7;;;;;;;;;;
1123;61 Telecommunicatie;2008 2e kwartaal;105.3;-4.6;;;;;;;;;;;1.0;-90.9;;;;;;;;;;
1124;61 Telecommunicatie;2008 3e kwartaal;102.2;-4.2;;;;;;;;;;;4.0;33.3;;;;;;;;;;
1125;61 Telecommunicatie;2008 4e kwartaal;108.6;0.8;;;;;;;;;;;0.0;;;;;;;;;;;
1126;61 Telecommunicatie;2008;104.6;-3.2;;;;;;;;;;;6.0;-68.4;;;;;;;;;;
1127;61 Telecommunicatie;2009 1e kwartaal;101.0;-1.2;;;;;;;;;;;35.0;3400.0;;;;;;;;;;
1128;61 Telecommunicatie;2009 2e kwartaal;100.7;-4.4;;;;;;;;;;;3.0;200.0;;;;;;;;;;
1129;61 Telecommunicatie;2009 3e kwartaal;96.7;-5.3;;;;;;;;;;;2.0;-50.0;;;;;;;;;;
1130;61 Telecommunicatie;2009 4e kwartaal;99.4;-8.5;;;;;;;;;;;5.0;;;;;;;;;;;
1131;61 Telecommunicatie;2009;99.4;-4.9;;;;;;;;;;;45.0;650.0;47.2;17680.0;17547.0;134.0;14359.0;4559.0;2531.0;4323.0;2946.0;3321.0
1132;61 Telecommunicatie;2010 1e kwartaal;99.6;-1.4;;;;;;;;;;;4.0;-88.6;;;;;;;;;;
1133;61 Telecommunicatie;2010 2e kwartaal;99.9;-0.8;;;;;;;;;;;4.0;33.3;;;;;;;;;;
1134;61 Telecommunicatie;2010 3e kwartaal;100.7;4.1;;;-12.5;6.4;-11.9;9.7;16.1;;;;6.0;200.0;;;;;;;;;;
1135;61 Telecommunicatie;2010 4e kwartaal;99.9;0.5;;;15.4;-5.4;-61.6;64.1;1.2;;;;2.0;-60.0;;;;;;;;;;
1136;61 Telecommunicatie;2010;100.0;0.6;;;;;;;;;;;16.0;-64.4;38.0;18104.0;17858.0;246.0;14204.0;6381.0;2399.0;2546.0;2877.0;3900.0
1137;61 Telecommunicatie;2011 1e kwartaal;96.8;-2.8;;;2.0;28.0;-13.8;17.6;0.0;;;;3.0;-25.0;;;;;;;;;;
1138;61 Telecommunicatie;2011 2e kwartaal;100.0;0.1;;;11.8;6.9;-2.4;17.0;6.5;;;;4.0;0.0;;;;;;;;;;
1139;61 Telecommunicatie;2011 3e kwartaal;98.9;-1.7;;;-12.5;-5.2;-14.0;18.8;12.1;;;;2.0;-66.7;;;;;;;;;;
1140;61 Telecommunicatie;2011 4e kwartaal;100.8;1.0;;;15.3;6.8;3.4;6.2;21.8;14.4;0.0;5.1;2.0;0.0;;;;;;;;;;
1141;61 Telecommunicatie;2011;99.2;-0.8;;;;;;;;;;;11.0;-31.3;39.2;17715.0;17459.0;255.0;13637.0;5978.0;2437.0;2466.0;2755.0;4078.0
1142;61 Telecommunicatie;2012 1e kwartaal;97.7;0.9;;;15.4;-1.3;9.5;4.9;24.3;29.7;2.9;2.9;2.0;-33.3;;;;;;;;;;
1143;61 Telecommunicatie;2012 2e kwartaal;98.2;-1.9;;;13.3;5.4;-50.4;52.4;2.1;-0.1;2.3;0.0;2.0;-50.0;;;;;;;;;;
1144;61 Telecommunicatie;2012 3e kwartaal;94.8;-4.2;;;11.7;2.7;-48.1;7.9;3.9;5.2;3.4;3.4;4.0;100.0;;;;;;;;;;
1145;61 Telecommunicatie;2012 4e kwartaal;98.1;-2.7;;;6.6;65.1;-54.0;7.1;6.5;10.3;1.1;2.5;3.0;50.0;;;;;;;;;;
1146;61 Telecommunicatie;2012;97.2;-2.0;;;;;;;;;;;11.0;0.0;38.8;17547.0;17326.0;221.0;13866.0;6121.0;2495.0;2467.0;2783.0;3681.0
1147;61 Telecommunicatie;2013 1e kwartaal;94.0;-3.8;;;12.6;13.4;-55.2;4.5;8.1;4.3;1.1;0.0;5.0;150.0;;;;;;;;;;
1148;61 Telecommunicatie;2013 2e kwartaal;92.9;-5.3;;;12.2;-2.1;-52.6;3.4;56.7;-2.0;1.7;0.7;2.0;0.0;;;;;;;;;;
1149;61 Telecommunicatie;2013 3e kwartaal;91.6;-3.4;;;6.0;-2.4;-52.9;57.5;3.8;4.8;1.7;0.0;3.0;-25.0;;;;;;;;;;
1150;61 Telecommunicatie;2013 4e kwartaal;93.9;-4.4;;;4.6;-6.2;-61.0;60.9;1.3;3.5;4.2;1.3;3.0;0.0;;;;;;;;;;
1151;61 Telecommunicatie;2013;93.1;-4.2;;;;;;;;;;;13.0;18.2;38.7;17272.0;17029.0;244.0;14441.0;6518.0;2465.0;2418.0;3041.0;2831.0
1152;61 Telecommunicatie;2014 1e kwartaal;90.2;-4.0;;;18.8;2.1;-57.9;9.3;4.3;6.3;2.6;1.7;1.0;-80.0;;;;;;;;;;
1153;61 Telecommunicatie;2014 2e kwartaal;90.2;-2.9;;;12.4;12.1;-42.3;9.1;3.4;16.6;3.9;3.5;6.0;200.0;;;;;;;;;;
1154;61 Telecommunicatie;2014 3e kwartaal;90.7;-1.0;;;15.5;-2.3;-55.7;8.8;2.4;-7.1;0.7;-0.3;3.0;0.0;;;;;;;;;;
1155;61 Telecommunicatie;2014 4e kwartaal;94.7;0.9;;;13.3;4.7;-44.5;15.1;3.4;4.3;5.1;4.5;3.0;0.0;;;;;;;;;;
1156;61 Telecommunicatie;2014;91.5;-1.7;;;;;;;;;;;13.0;0.0;38.4;17133.0;16845.0;288.0;14888.0;6682.0;2577.0;2374.0;3255.0;2245.0
1157;61 Telecommunicatie;2015 1e kwartaal;90.6;0.4;;;6.1;5.6;-41.5;6.5;6.2;17.1;0.5;1.1;6.0;500.0;;;;;;;;;;
1158;61 Telecommunicatie;2015 2e kwartaal;88.8;-1.6;;;11.2;-3.4;-64.5;8.0;5.4;0.3;0.3;1.8;5.0;-16.7;;;;;;;;;;
1159;61 Telecommunicatie;2015 3e kwartaal;91.6;1.0;;;-1.8;-0.6;-59.7;9.0;2.5;-9.0;1.1;0.0;4.0;33.3;;;;;;;;;;
1160;61 Telecommunicatie;2015 4e kwartaal;90.6;-4.4;;;11.3;-4.8;-62.7;3.7;5.0;-0.8;-3.5;-3.8;2.0;-33.3;;;;;;;;;;
1161;61 Telecommunicatie;2015;90.4;-1.2;;;;;;;;;;;17.0;30.8;38.5;16965.0;16751.0;215.0;15391.0;6723.0;2442.0;2596.0;3631.0;1575.0
1162;61 Telecommunicatie;2016 1e kwartaal;88.9;-1.9;;;27.5;-3.0;-50.0;39.0;3.2;5.4;1.0;-0.8;0.0;-100.0;;;;;;;;;;
1163;61 Telecommunicatie;2016 2e kwartaal;87.1;-2.0;;;8.5;0.9;-53.1;0.5;5.6;7.6;1.1;2.3;3.0;-40.0;;;;;;;;;;
1164;61 Telecommunicatie;2016 3e kwartaal;88.4;-3.4;;;8.7;5.8;-41.4;2.1;5.1;11.4;0.8;1.0;1.0;-75.0;;;;;;;;;;
1165;61 Telecommunicatie;2016 4e kwartaal;91.0;0.5;;;-1.9;-3.1;-44.5;3.8;1.1;6.9;0.0;-1.6;1.0;-50.0;;;;;;;;;;
1166;61 Telecommunicatie;2016;88.9;-1.7;;;;;;;;;;;5.0;-70.6;;;;;;;;;;
1167;61 Telecommunicatie;2017 1e kwartaal;88.9;0.0;;;5.2;4.5;-50.8;45.8;5.5;5.2;1.1;0.8;3.0;;;;;;;;;;;
1168;61 Telecommunicatie;2017 2e kwartaal;85.4;-1.9;;;10.1;-3.8;-43.8;7.1;1.7;3.2;1.2;0.1;0.0;-100.0;;;;;;;;;;
1169;61 Telecommunicatie;2017 3e kwartaal;83.9;-5.1;;;7.0;-0.3;-40.5;3.8;2.1;-13.9;1.0;-0.8;3.0;200.0;;;;;;;;;;
1170;61 Telecommunicatie;2017 4e kwartaal;85.7;-5.9;;;12.2;2.0;-39.2;6.5;1.6;2.5;1.1;0.3;1.0;0.0;;;;;;;;;;
1171;61 Telecommunicatie;2017;86.0;-3.2;;;;;;;;;;;7.0;40.0;;;;;;;;;;
1172;61 Telecommunicatie;2018 1e kwartaal;;;;;10.7;8.6;-46.2;3.0;1.4;14.3;5.1;1.3;;;;;;;;;;;;
1173;62-63 IT- en informatiedienstverlening;2008 1e kwartaal;99.0;6.4;;;;;;;;;;;21.0;-40.0;;;;;;;;;;
1174;62-63 IT- en informatiedienstverlening;2008 2e kwartaal;96.8;8.9;;;;;;;;;;;27.0;-3.6;;;;;;;;;;
1175;62-63 IT- en informatiedienstverlening;2008 3e kwartaal;95.3;7.8;;;;;;;;;;;27.0;42.1;;;;;;;;;;
1176;62-63 IT- en informatiedienstverlening;2008 4e kwartaal;117.8;4.7;;;;;;;;;;;29.0;3.6;;;;;;;;;;
1177;62-63 IT- en informatiedienstverlening;2008;102.3;6.8;;;;;;;;;;;104.0;-5.5;;;;;;;;;;
1178;62-63 IT- en informatiedienstverlening;2009 1e kwartaal;104.1;5.2;;;;;;;;;;;42.0;100.0;;;;;;;;;;
1179;62-63 IT- en informatiedienstverlening;2009 2e kwartaal;96.4;-0.5;;;;;;;;;;;53.0;96.3;;;;;;;;;;
1180;62-63 IT- en informatiedienstverlening;2009 3e kwartaal;89.6;-6.1;;;;;;;;;;;66.0;144.4;;;;;;;;;;
1181;62-63 IT- en informatiedienstverlening;2009 4e kwartaal;112.9;-4.2;;;;;;;;;;;41.0;41.4;;;;;;;;;;
1182;62-63 IT- en informatiedienstverlening;2009;100.7;-1.5;;;;;;;;;;;202.0;94.2;202.3;23717.0;23391.0;325.0;21738.0;6487.0;9549.0;4684.0;1017.0;1979.0
1183;62-63 IT- en informatiedienstverlening;2010 1e kwartaal;100.3;-3.7;;;;;;;;;;;33.0;-21.4;;;;;;;;;;
1184;62-63 IT- en informatiedienstverlening;2010 2e kwartaal;93.1;-3.4;;;;;;;;;;;47.0;-11.3;;;;;;;;;;
1185;62-63 IT- en informatiedienstverlening;2010 3e kwartaal;90.8;1.4;;;;;;;;;;;58.0;-12.1;;;;;;;;;;
1186;62-63 IT- en informatiedienstverlening;2010 4e kwartaal;115.8;2.6;;;;;;;;;;;45.0;9.8;;;;;;;;;;
1187;62-63 IT- en informatiedienstverlening;2010;100.0;-0.7;;;;;;;;;;;183.0;-9.4;206.6;24768.0;24158.0;610.0;22369.0;7193.0;9657.0;4487.0;1033.0;2399.0
1188;62-63 IT- en informatiedienstverlening;2011 1e kwartaal;101.9;1.6;;;;;;;;;;;33.0;0.0;;;;;;;;;;
1189;62-63 IT- en informatiedienstverlening;2011 2e kwartaal;96.5;3.6;;;;;;;;;;;45.0;-4.3;;;;;;;;;;
1190;62-63 IT- en informatiedienstverlening;2011 3e kwartaal;96.4;6.2;;;;;;;;;;;42.0;-27.6;;;;;;;;;;
1191;62-63 IT- en informatiedienstverlening;2011 4e kwartaal;118.5;2.3;;;42.8;0.5;21.2;38.9;13.7;11.4;4.0;3.0;49.0;8.9;;;;;;;;;;
1192;62-63 IT- en informatiedienstverlening;2011;103.3;3.3;;;;;;;;;;;169.0;-7.7;212.5;25829.0;25371.0;458.0;23721.0;7696.0;10172.0;4720.0;1132.0;2108.0
1193;62-63 IT- en informatiedienstverlening;2012 1e kwartaal;101.6;-0.3;;;8.8;7.7;12.0;41.3;12.9;13.4;2.7;0.2;38.0;15.2;;;;;;;;;;
1194;62-63 IT- en informatiedienstverlening;2012 2e kwartaal;94.5;-2.0;;;5.1;8.1;1.1;44.4;12.2;1.5;0.9;-0.6;41.0;-8.9;;;;;;;;;;
1195;62-63 IT- en informatiedienstverlening;2012 3e kwartaal;93.6;-2.9;;;-0.5;-0.4;-13.2;41.5;11.8;3.1;4.1;2.0;41.0;-2.4;;;;;;;;;;
1196;62-63 IT- en informatiedienstverlening;2012 4e kwartaal;109.5;-7.6;;;34.2;5.7;-18.4;47.9;14.4;4.1;-0.1;2.0;66.0;34.7;;;;;;;;;;
1197;62-63 IT- en informatiedienstverlening;2012;99.8;-3.4;;;;;;;;;;;186.0;10.1;216.7;25683.0;25190.0;493.0;23331.0;7359.0;10304.0;4613.0;1055.0;2352.0
1198;62-63 IT- en informatiedienstverlening;2013 1e kwartaal;96.6;-5.0;;;-13.6;11.2;-12.4;42.8;15.2;3.7;4.5;2.2;61.0;60.5;;;;;;;;;;
1199;62-63 IT- en informatiedienstverlening;2013 2e kwartaal;94.0;-0.5;;;13.6;0.8;-3.7;42.4;13.0;2.2;2.2;2.4;79.0;92.7;;;;;;;;;;
1200;62-63 IT- en informatiedienstverlening;2013 3e kwartaal;93.2;-0.5;;;-23.2;-7.7;1.9;46.5;11.7;4.9;3.5;5.1;64.0;56.1;;;;;;;;;;
1201;62-63 IT- en informatiedienstverlening;2013 4e kwartaal;113.5;3.6;;;47.8;1.1;-10.8;43.0;16.1;0.9;6.8;6.8;78.0;18.2;;;;;;;;;;
1202;62-63 IT- en informatiedienstverlening;2013;99.3;-0.5;;;;;;;;;;;282.0;51.6;215.2;25983.0;25575.0;408.0;23140.0;6966.0;10491.0;4614.0;1070.0;2843.0
1203;62-63 IT- en informatiedienstverlening;2014 1e kwartaal;103.5;7.2;;;7.1;16.1;7.2;32.3;8.5;10.3;6.8;6.7;29.0;-52.5;;;;;;;;;;
1204;62-63 IT- en informatiedienstverlening;2014 2e kwartaal;101.1;7.5;;;34.3;2.6;14.9;33.5;10.9;8.1;6.8;8.1;62.0;-21.5;;;;;;;;;;
1205;62-63 IT- en informatiedienstverlening;2014 3e kwartaal;99.0;6.3;;;-6.1;-2.9;1.7;32.8;9.8;7.7;5.9;4.4;39.0;-39.1;;;;;;;;;;
1206;62-63 IT- en informatiedienstverlening;2014 4e kwartaal;121.9;7.4;;;49.9;4.9;15.1;39.3;9.7;11.1;7.2;7.2;47.0;-39.7;;;;;;;;;;
1207;62-63 IT- en informatiedienstverlening;2014;106.4;7.1;;;;;;;;;;;177.0;-37.2;219.7;29813.0;29429.0;384.0;26723.0;8599.0;11348.0;5664.0;1112.0;3091.0
1208;62-63 IT- en informatiedienstverlening;2015 1e kwartaal;109.8;6.1;;;33.0;20.4;13.2;27.9;10.2;17.4;3.2;7.8;49.0;69.0;;;;;;;;;;
1209;62-63 IT- en informatiedienstverlening;2015 2e kwartaal;111.9;10.7;;;13.9;-2.0;15.5;19.3;7.7;7.9;0.3;0.9;35.0;-43.5;;;;;;;;;;
