ID;Energiedragers;BedrijfstakkenBranchesSBI2008;Perioden;TotaalEnergieverbruik_1;FinaalEnergieverbruik_2;NietEnergetischGebruik_3;SaldoInzetProductieEnergie_4;InzetEnergieVoorOmzetting_5;ProductieEnergieUitOmzetting_6;TotaalEnergieverbruik_7;Winning_8;EnergieAanvoer_9;EnergieAflevering_10;Voorraadmutatie_11
209;Totaal energiedragers;19 Aardolie-industrie;2016;191.1;137.3;;53.8;2716.1;2662.3;191.1;17.0;4554.3;4411.8;31.6
210;Totaal energiedragers;191 Cokesfabrieken;2011;14.9;7.4;;7.5;85.0;77.6;14.9;;92.1;75.4;-1.8
211;Totaal energiedragers;191 Cokesfabrieken;2012;12.7;7.2;;5.5;78.8;73.3;12.7;;78.2;68.0;2.5
212;Totaal energiedragers;191 Cokesfabrieken;2013;12.3;7.4;;4.9;80.6;75.8;12.3;;82.2;69.8;-0.1
213;Totaal energiedragers;191 Cokesfabrieken;2014;14.0;7.7;;6.3;83.6;77.2;14.0;;84.5;71.9;1.4
214;Totaal energiedragers;191 Cokesfabrieken;2015;15.5;8.2;;7.3;85.0;77.7;15.5;;84.3;71.8;3.0
215;Totaal energiedragers;191 Cokesfabrieken;2016;14.5;8.1;;6.3;82.9;76.6;14.5;;83.8;70.5;1.2
216;Totaal energiedragers;192 Aardolie-industrie;2011;195.1;140.1;;55.0;2510.3;2455.2;195.1;0.2;4583.8;4464.4;75.4
217;Totaal energiedragers;192 Aardolie-industrie;2012;191.1;130.1;;61.0;2503.8;2442.8;191.1;0.2;4517.1;4286.5;-39.6
218;Totaal energiedragers;192 Aardolie-industrie;2013;177.0;124.1;;52.9;2433.0;2380.2;177.0;0.0;4250.0;4088.4;15.3
219;Totaal energiedragers;192 Aardolie-industrie;2014;181.7;122.4;;59.3;2495.3;2435.9;181.7;0.0;4434.2;4244.0;-8.4
220;Totaal energiedragers;192 Aardolie-industrie;2015;185.5;132.3;;53.2;2615.6;2562.3;185.5;13.3;4686.1;4481.5;-32.3
221;Totaal energiedragers;192 Aardolie-industrie;2016;176.7;129.1;;47.5;2633.2;2585.7;176.7;17.0;4470.5;4341.3;30.5
222;Totaal energiedragers;20-21 Chemie en farmaceutische industrie;2011;853.4;293.4;547.0;13.0;208.9;195.8;853.4;17.2;1031.1;195.6;0.6
223;Totaal energiedragers;20-21 Chemie en farmaceutische industrie;2012;871.9;290.8;569.3;11.8;219.5;207.7;871.9;17.3;1073.3;218.1;-0.6
224;Totaal energiedragers;20-21 Chemie en farmaceutische industrie;2013;860.6;285.2;559.7;15.7;209.1;193.4;860.6;18.1;1060.1;216.7;-1.0
225;Totaal energiedragers;20-21 Chemie en farmaceutische industrie;2014;849.6;281.8;553.9;14.0;207.0;193.0;849.6;25.2;1034.6;211.7;1.6
226;Totaal energiedragers;20-21 Chemie en farmaceutische industrie;2015;836.4;271.5;548.8;16.1;191.9;175.8;836.4;65.2;1058.8;276.7;-11.0
227;Totaal energiedragers;20-21 Chemie en farmaceutische industrie;2016;851.4;285.4;553.9;12.2;212.5;200.3;851.4;54.5;1079.2;285.8;3.6
228;Totaal energiedragers;20 Chemische industrie;2011;850.1;290.2;547.0;13.0;208.5;195.5;850.1;17.2;1027.8;195.5;0.6
229;Totaal energiedragers;20 Chemische industrie;2012;867.7;286.6;569.3;11.7;219.1;207.3;867.7;17.2;1069.1;218.0;-0.6
230;Totaal energiedragers;20 Chemische industrie;2013;856.3;281.0;559.7;15.6;208.7;193.1;856.3;18.1;1055.6;216.4;-1.0
231;Totaal energiedragers;20 Chemische industrie;2014;845.1;277.3;553.9;13.9;206.6;192.7;845.1;25.2;1029.6;211.3;1.6
232;Totaal energiedragers;20 Chemische industrie;2015;832.2;267.3;548.8;16.0;191.6;175.6;832.2;65.2;1054.2;276.3;-11.0
233;Totaal energiedragers;20 Chemische industrie;2016;847.3;281.6;553.9;11.9;211.4;199.5;847.3;54.5;1074.8;285.5;3.6
234;Totaal energiedragers;201 Basischemie;2011;833.8;278.1;543.0;12.6;207.2;194.5;833.8;16.8;1007.3;190.9;0.5
235;Totaal energiedragers;201 Basischemie;2012;852.0;274.7;566.6;10.7;214.1;203.4;852.0;16.7;1046.8;211.0;-0.5
236;Totaal energiedragers;201 Basischemie;2013;841.1;269.6;556.8;14.8;204.3;189.6;841.1;17.7;1033.3;208.9;-1.0
237;Totaal energiedragers;201 Basischemie;2014;829.7;266.2;550.9;12.6;203.0;190.4;829.7;24.4;1008.0;204.2;1.6
238;Totaal energiedragers;201 Basischemie;2015;815.7;254.5;546.1;15.2;188.1;172.9;815.7;64.3;1030.7;268.5;-10.7
239;Totaal energiedragers;201 Basischemie;2016;832.0;268.2;552.0;11.8;208.8;197.0;832.0;53.6;1054.2;279.3;3.5
240;Totaal energiedragers;2011 Industriële gassenindustrie;2011;28.1;15.0;10.4;2.7;8.9;6.2;28.1;;32.3;4.2;
241;Totaal energiedragers;2011 Industriële gassenindustrie;2012;19.5;9.7;8.0;1.8;3.8;2.0;19.5;;24.0;4.5;
242;Totaal energiedragers;2011 Industriële gassenindustrie;2013;18.5;9.4;7.0;2.1;4.0;1.9;18.5;;23.0;4.6;
243;Totaal energiedragers;2011 Industriële gassenindustrie;2014;19.1;9.8;7.1;2.1;4.2;2.1;19.1;;23.6;4.6;
244;Totaal energiedragers;2011 Industriële gassenindustrie;2015;17.9;9.4;5.7;2.9;4.9;2.1;17.9;;22.3;4.4;
245;Totaal energiedragers;2011 Industriële gassenindustrie;2016;20.1;10.6;5.0;4.5;13.1;8.5;20.1;;28.9;8.8;
246;Totaal energiedragers;2012 Kleur- en verfstoffenindustrie;2011;3.3;2.4;0.9;;;;3.3;2.5;3.9;3.0;
247;Totaal energiedragers;2012 Kleur- en verfstoffenindustrie;2012;2.7;2.0;0.7;;;;2.7;1.5;3.3;2.1;
248;Totaal energiedragers;2012 Kleur- en verfstoffenindustrie;2013;2.2;2.2;;;;;2.2;2.5;2.8;3.1;
249;Totaal energiedragers;2012 Kleur- en verfstoffenindustrie;2014;2.0;2.0;;;;;2.0;13.3;2.5;13.7;
250;Totaal energiedragers;2012 Kleur- en verfstoffenindustrie;2015;1.9;1.9;;;;;1.9;12.5;2.4;12.9;
251;Totaal energiedragers;2012 Kleur- en verfstoffenindustrie;2016;2.0;2.0;;;;;2.0;9.4;2.5;9.8;
252;Totaal energiedragers;2013 Overige anorganische basischemie;2011;47.0;37.3;6.4;3.3;15.8;12.4;47.0;;53.3;6.5;0.1
253;Totaal energiedragers;2013 Overige anorganische basischemie;2012;42.7;33.9;6.0;2.8;17.7;14.9;42.7;;52.2;9.9;0.4
254;Totaal energiedragers;2013 Overige anorganische basischemie;2013;38.2;30.2;5.2;2.8;16.1;13.3;38.2;;47.3;9.1;0.0
255;Totaal energiedragers;2013 Overige anorganische basischemie;2014;35.5;26.9;6.2;2.5;8.8;6.4;35.5;;40.7;5.2;0.0
256;Totaal energiedragers;2013 Overige anorganische basischemie;2015;66.0;37.1;26.4;2.5;6.0;3.5;66.0;;67.1;5.1;
257;Totaal energiedragers;2013 Overige anorganische basischemie;2016;59.7;30.6;26.8;2.2;4.6;2.4;59.7;;60.7;5.2;
258;Totaal energiedragers;2014 Organische basischemie;2011;624.2;168.9;452.3;3.0;169.8;166.9;624.2;11.4;785.0;172.6;0.3
259;Totaal energiedragers;2014 Organische basischemie;2012;665.3;177.9;485.1;2.2;180.0;177.8;665.3;12.2;843.1;189.1;-0.9
260;Totaal energiedragers;2014 Organische basischemie;2013;654.8;175.5;475.5;3.8;169.3;165.5;654.8;12.2;830.8;187.2;-1.0
261;Totaal energiedragers;2014 Organische basischemie;2014;650.2;175.5;472.1;2.6;177.4;174.7;650.2;8.5;816.5;176.4;1.6
262;Totaal energiedragers;2014 Organische basischemie;2015;599.6;152.6;444.1;2.9;163.1;160.2;599.6;45.7;806.6;241.9;-10.7
263;Totaal energiedragers;2014 Organische basischemie;2016;625.1;169.4;452.7;3.0;180.5;177.4;625.1;38.3;835.4;252.1;3.5
264;Totaal energiedragers;2015 Kunstmestindustrie;2011;95.8;26.1;67.3;2.4;5.3;2.9;95.8;2.8;95.8;2.9;
265;Totaal energiedragers;2015 Kunstmestindustrie;2012;91.0;23.9;64.2;2.9;5.8;2.9;91.0;2.8;92.2;3.9;
266;Totaal energiedragers;2015 Kunstmestindustrie;2013;95.5;25.8;66.5;3.1;5.9;2.8;95.5;2.8;95.6;3.0;
267;Totaal energiedragers;2015 Kunstmestindustrie;2014;91.2;24.8;63.2;3.2;5.6;2.4;91.2;2.5;91.4;2.6;0.1
268;Totaal energiedragers;2015 Kunstmestindustrie;2015;99.3;28.4;69.4;1.5;5.1;3.6;99.3;2.1;99.4;2.3;
269;Totaal energiedragers;2015 Kunstmestindustrie;2016;97.5;29.0;67.5;1.0;4.8;3.8;97.5;1.7;97.7;1.8;
270;Totaal energiedragers;2016 Kunststofindustrie;2011;;;;;;;;;;;
271;Totaal energiedragers;2016 Kunststofindustrie;2012;;;;;;;;;;;
272;Totaal energiedragers;2016 Kunststofindustrie;2013;;;;;;;;;;;
273;Totaal energiedragers;2016 Kunststofindustrie;2014;;;;;;;;;;;
274;Totaal energiedragers;2016 Kunststofindustrie;2015;;;;;;;;;;;
275;Totaal energiedragers;2016 Kunststofindustrie;2016;;;;;;;;;;;
276;Totaal energiedragers;2017 Rubberindustrie;2011;;;;;;;;;;;
277;Totaal energiedragers;2017 Rubberindustrie;2012;;;;;;;;;;;
278;Totaal energiedragers;2017 Rubberindustrie;2013;;;;;;;;;;;
279;Totaal energiedragers;2017 Rubberindustrie;2014;;;;;;;;;;;
280;Totaal energiedragers;2017 Rubberindustrie;2015;;;;;;;;;;;
281;Totaal energiedragers;2017 Rubberindustrie;2016;;;;;;;;;;;
282;Totaal energiedragers;202 Landbouwchemicaliënindustrie;2011;;;;;;;;;;;
283;Totaal energiedragers;202 Landbouwchemicaliënindustrie;2012;;;;;;;;;;;
284;Totaal energiedragers;202 Landbouwchemicaliënindustrie;2013;;;;;;;;;;;
285;Totaal energiedragers;202 Landbouwchemicaliënindustrie;2014;;;;;;;;;;;
286;Totaal energiedragers;202 Landbouwchemicaliënindustrie;2015;;;;;;;;;;;
287;Totaal energiedragers;202 Landbouwchemicaliënindustrie;2016;;;;;;;;;;;
288;Totaal energiedragers;203 Verf-, vernis- en drukinktindustrie;2011;;;;;;;;;;;
289;Totaal energiedragers;203 Verf-, vernis- en drukinktindustrie;2012;;;;;;;;;;;
290;Totaal energiedragers;203 Verf-, vernis- en drukinktindustrie;2013;;;;;;;;;;;
291;Totaal energiedragers;203 Verf-, vernis- en drukinktindustrie;2014;;;;;;;;;;;
292;Totaal energiedragers;203 Verf-, vernis- en drukinktindustrie;2015;;;;;;;;;;;
293;Totaal energiedragers;203 Verf-, vernis- en drukinktindustrie;2016;;;;;;;;;;;
294;Totaal energiedragers;204 Wasmiddel- en cosmeticaindustrie;2011;;;;;;;;;;;
295;Totaal energiedragers;204 Wasmiddel- en cosmeticaindustrie;2012;;;;;;;;;;;
296;Totaal energiedragers;204 Wasmiddel- en cosmeticaindustrie;2013;;;;;;;;;;;
297;Totaal energiedragers;204 Wasmiddel- en cosmeticaindustrie;2014;;;;;;;;;;;
298;Totaal energiedragers;204 Wasmiddel- en cosmeticaindustrie;2015;;;;;;;;;;;
299;Totaal energiedragers;204 Wasmiddel- en cosmeticaindustrie;2016;;;;;;;;;;;
300;Totaal energiedragers;205 Overige chemische productenindustrie;2011;;;;;;;;;;;
301;Totaal energiedragers;205 Overige chemische productenindustrie;2012;;;;;;;;;;;
302;Totaal energiedragers;205 Overige chemische productenindustrie;2013;;;;;;;;;;;
303;Totaal energiedragers;205 Overige chemische productenindustrie;2014;;;;;;;;;;;
304;Totaal energiedragers;205 Overige chemische productenindustrie;2015;;;;;;;;;;;
305;Totaal energiedragers;205 Overige chemische productenindustrie;2016;;;;;;;;;;;
306;Totaal energiedragers;206 Synthetische vezelindustrie;2011;;;;;;;;;;;
307;Totaal energiedragers;206 Synthetische vezelindustrie;2012;;;;;;;;;;;
308;Totaal energiedragers;206 Synthetische vezelindustrie;2013;;;;;;;;;;;
309;Totaal energiedragers;206 Synthetische vezelindustrie;2014;;;;;;;;;;;
310;Totaal energiedragers;206 Synthetische vezelindustrie;2015;;;;;;;;;;;
311;Totaal energiedragers;206 Synthetische vezelindustrie;2016;;;;;;;;;;;
312;Totaal energiedragers;21 Farmaceutische industrie;2011;3.3;3.2;;0.1;0.4;0.3;3.3;0.1;3.3;0.0;
313;Totaal energiedragers;21 Farmaceutische industrie;2012;4.2;4.2;;0.1;0.4;0.4;4.2;0.1;4.2;0.1;
314;Totaal energiedragers;21 Farmaceutische industrie;2013;4.4;4.3;;0.1;0.4;0.3;4.4;0.1;4.5;0.2;
315;Totaal energiedragers;21 Farmaceutische industrie;2014;4.5;4.4;;0.1;0.4;0.3;4.5;;5.0;0.4;
316;Totaal energiedragers;21 Farmaceutische industrie;2015;4.2;4.2;;0.1;0.3;0.2;4.2;;4.6;0.4;
317;Totaal energiedragers;21 Farmaceutische industrie;2016;4.1;3.8;;0.3;1.2;0.9;4.1;;4.4;0.3;
318;Totaal energiedragers;22 Rubber- en kunststofproductindustrie;2011;9.4;9.4;0.0;;;;9.4;;9.6;0.2;
319;Totaal energiedragers;22 Rubber- en kunststofproductindustrie;2012;9.4;9.4;0.0;;;;9.4;;9.6;0.2;
320;Totaal energiedragers;22 Rubber- en kunststofproductindustrie;2013;9.5;9.5;0.0;;;;9.5;;9.7;0.2;
321;Totaal energiedragers;22 Rubber- en kunststofproductindustrie;2014;9.4;9.4;;;;;9.4;;9.5;0.2;
322;Totaal energiedragers;22 Rubber- en kunststofproductindustrie;2015;10.1;10.1;0.0;;;;10.1;;10.2;0.2;
323;Totaal energiedragers;22 Rubber- en kunststofproductindustrie;2016;9.9;9.9;0.0;;;;9.9;;10.0;0.1;
324;Totaal energiedragers;23 Bouwmaterialenindustrie;2011;27.6;27.6;0.0;0.0;0.4;0.4;27.6;1.0;26.6;0.0;0.0
325;Totaal energiedragers;23 Bouwmaterialenindustrie;2012;25.6;25.5;0.0;0.0;0.4;0.3;25.6;0.9;24.7;0.0;0.0
326;Totaal energiedragers;23 Bouwmaterialenindustrie;2013;23.8;23.7;;0.1;0.4;0.4;23.8;0.8;23.0;0.0;0.0
327;Totaal energiedragers;23 Bouwmaterialenindustrie;2014;23.9;23.8;;0.0;0.4;0.3;23.9;0.8;23.1;0.0;0.0
328;Totaal energiedragers;23 Bouwmaterialenindustrie;2015;24.5;24.4;;0.1;0.4;0.3;24.5;0.6;23.9;0.0;0.0
329;Totaal energiedragers;23 Bouwmaterialenindustrie;2016;25.7;25.7;;0.1;0.3;0.3;25.7;0.6;25.7;0.7;0.0
330;Totaal energiedragers;231 Glas- en glaswerkindustrie;2011;9.9;9.9;;;;;9.9;;9.9;;0.0
331;Totaal energiedragers;231 Glas- en glaswerkindustrie;2012;9.4;9.4;;;;;9.4;;9.4;;0.0
332;Totaal energiedragers;231 Glas- en glaswerkindustrie;2013;8.7;8.7;;;;;8.7;;8.7;;
333;Totaal energiedragers;231 Glas- en glaswerkindustrie;2014;9.1;9.1;;;;;9.1;;9.1;;
334;Totaal energiedragers;231 Glas- en glaswerkindustrie;2015;9.1;9.1;;;;;9.1;;9.1;0.0;
335;Totaal energiedragers;231 Glas- en glaswerkindustrie;2016;9.1;9.1;;;;;9.1;;9.8;0.6;
336;Totaal energiedragers;232 Vuurvast keramische productindustrie;2011;;;;;;;;;;;
337;Totaal energiedragers;232 Vuurvast keramische productindustrie;2012;;;;;;;;;;;
338;Totaal energiedragers;232 Vuurvast keramische productindustrie;2013;;;;;;;;;;;
339;Totaal energiedragers;232 Vuurvast keramische productindustrie;2014;;;;;;;;;;;
340;Totaal energiedragers;232 Vuurvast keramische productindustrie;2015;;;;;;;;;;;
341;Totaal energiedragers;232 Vuurvast keramische productindustrie;2016;;;;;;;;;;;
342;Totaal energiedragers;233 Keramische bouwproductenindustrie;2011;7.9;7.9;0.0;0.0;0.1;0.0;7.9;;7.9;0.0;0.0
343;Totaal energiedragers;233 Keramische bouwproductenindustrie;2012;7.0;7.0;0.0;0.0;0.1;0.1;7.0;;7.0;0.0;0.0
344;Totaal energiedragers;233 Keramische bouwproductenindustrie;2013;6.5;6.5;;0.0;0.1;0.1;6.5;;6.5;0.0;0.0
345;Totaal energiedragers;233 Keramische bouwproductenindustrie;2014;6.7;6.7;;0.0;0.1;0.1;6.7;;6.7;0.0;0.0
346;Totaal energiedragers;233 Keramische bouwproductenindustrie;2015;7.5;7.5;;;;;7.5;;7.5;;
347;Totaal energiedragers;233 Keramische bouwproductenindustrie;2016;7.5;7.5;;;;;7.5;;7.5;;
348;Totaal energiedragers;234 Overige keramische industrie;2011;;;;;;;;;;;
349;Totaal energiedragers;234 Overige keramische industrie;2012;;;;;;;;;;;
350;Totaal energiedragers;234 Overige keramische industrie;2013;;;;;;;;;;;
351;Totaal energiedragers;234 Overige keramische industrie;2014;;;;;;;;;;;
352;Totaal energiedragers;234 Overige keramische industrie;2015;;;;;;;;;;;
353;Totaal energiedragers;234 Overige keramische industrie;2016;;;;;;;;;;;
354;Totaal energiedragers;235 Cement-, kalk- en gipsindustrie;2011;;;;;;;;;;;
355;Totaal energiedragers;235 Cement-, kalk- en gipsindustrie;2012;;;;;;;;;;;
356;Totaal energiedragers;235 Cement-, kalk- en gipsindustrie;2013;;;;;;;;;;;
357;Totaal energiedragers;235 Cement-, kalk- en gipsindustrie;2014;;;;;;;;;;;
358;Totaal energiedragers;235 Cement-, kalk- en gipsindustrie;2015;;;;;;;;;;;
359;Totaal energiedragers;235 Cement-, kalk- en gipsindustrie;2016;;;;;;;;;;;
360;Totaal energiedragers;236 Beton-, gips-, cementwarenindustrie;2011;3.5;3.5;;0.0;0.2;0.2;3.5;;3.5;0.0;
361;Totaal energiedragers;236 Beton-, gips-, cementwarenindustrie;2012;3.4;3.4;;0.0;0.2;0.2;3.4;;3.4;0.0;
362;Totaal energiedragers;236 Beton-, gips-, cementwarenindustrie;2013;3.5;3.4;;0.0;0.2;0.2;3.5;;3.5;0.0;
363;Totaal energiedragers;236 Beton-, gips-, cementwarenindustrie;2014;3.2;3.1;;0.0;0.2;0.2;3.2;;3.2;0.0;
364;Totaal energiedragers;236 Beton-, gips-, cementwarenindustrie;2015;3.2;3.2;;0.0;0.2;0.1;3.2;;3.2;0.0;
365;Totaal energiedragers;236 Beton-, gips-, cementwarenindustrie;2016;3.5;3.5;;0.0;0.2;0.1;3.5;;3.5;0.0;
366;Totaal energiedragers;237 Natuursteenbewerkende industrie;2011;;;;;;;;;;;
367;Totaal energiedragers;237 Natuursteenbewerkende industrie;2012;;;;;;;;;;;
368;Totaal energiedragers;237 Natuursteenbewerkende industrie;2013;;;;;;;;;;;
369;Totaal energiedragers;237 Natuursteenbewerkende industrie;2014;;;;;;;;;;;
370;Totaal energiedragers;237 Natuursteenbewerkende industrie;2015;;;;;;;;;;;
371;Totaal energiedragers;237 Natuursteenbewerkende industrie;2016;;;;;;;;;;;
372;Totaal energiedragers;239 Overige minerale productenindustrie;2011;;;;;;;;;;;
373;Totaal energiedragers;239 Overige minerale productenindustrie;2012;;;;;;;;;;;
374;Totaal energiedragers;239 Overige minerale productenindustrie;2013;;;;;;;;;;;
375;Totaal energiedragers;239 Overige minerale productenindustrie;2014;;;;;;;;;;;
376;Totaal energiedragers;239 Overige minerale productenindustrie;2015;;;;;;;;;;;
377;Totaal energiedragers;239 Overige minerale productenindustrie;2016;;;;;;;;;;;
378;Totaal energiedragers;24-30, 33 Metalektro;2011;163.3;94.4;11.3;57.5;98.5;40.9;163.3;1.6;195.8;31.7;-2.4
379;Totaal energiedragers;24-30, 33 Metalektro;2012;152.3;82.2;9.1;61.1;102.2;41.1;152.3;1.7;184.5;32.0;-1.9
380;Totaal energiedragers;24-30, 33 Metalektro;2013;148.4;81.1;8.9;58.4;97.8;39.3;148.4;1.8;175.3;33.0;4.3
381;Totaal energiedragers;24-30, 33 Metalektro;2014;153.7;75.2;18.5;60.0;99.5;39.5;153.7;1.7;191.5;33.2;-6.3
382;Totaal energiedragers;24-30, 33 Metalektro;2015;138.9;77.5;0.1;61.3;101.3;40.0;138.9;1.2;165.2;36.1;8.5
383;Totaal energiedragers;24-30, 33 Metalektro;2016;141.0;79.2;0.1;61.7;100.4;38.7;141.0;1.2;178.9;37.5;-1.7
384;Totaal energiedragers;24-25 Basismetaal, metaalprod.-industrie;2011;136.7;77.2;1.9;57.5;98.5;40.9;136.7;1.6;168.6;31.2;-2.4
385;Totaal energiedragers;24-25 Basismetaal, metaalprod.-industrie;2012;126.4;65.2;0.1;61.1;102.2;41.1;126.4;1.7;158.2;31.6;-1.9
386;Totaal energiedragers;24-25 Basismetaal, metaalprod.-industrie;2013;122.9;64.4;0.1;58.4;97.8;39.3;122.9;1.8;149.4;32.6;4.3
387;Totaal energiedragers;24-25 Basismetaal, metaalprod.-industrie;2014;118.9;58.7;0.1;60.0;99.5;39.5;118.9;1.7;156.1;32.6;-6.3
388;Totaal energiedragers;24-25 Basismetaal, metaalprod.-industrie;2015;122.7;61.3;0.1;61.3;101.3;40.0;122.7;1.2;148.4;35.5;8.5
389;Totaal energiedragers;24-25 Basismetaal, metaalprod.-industrie;2016;124.3;62.5;0.1;61.7;100.4;38.7;124.3;1.2;161.8;37.1;-1.7
390;Totaal energiedragers;24 Basismetaalindustrie;2011;126.6;67.2;1.9;57.5;98.5;40.9;126.6;1.6;158.5;31.1;-2.4
391;Totaal energiedragers;24 Basismetaalindustrie;2012;115.4;54.2;0.1;61.1;102.2;41.1;115.4;1.7;147.1;31.5;-1.9
392;Totaal energiedragers;24 Basismetaalindustrie;2013;112.4;53.9;0.1;58.4;97.8;39.3;112.4;1.8;138.9;32.6;4.3
393;Totaal energiedragers;24 Basismetaalindustrie;2014;108.9;48.8;0.1;60.0;99.5;39.5;108.9;1.7;146.1;32.5;-6.3
394;Totaal energiedragers;24 Basismetaalindustrie;2015;112.8;51.4;0.1;61.3;101.3;40.0;112.8;1.2;138.5;35.5;8.5
395;Totaal energiedragers;24 Basismetaalindustrie;2016;113.1;51.3;0.1;61.7;100.4;38.7;113.1;1.2;150.5;37.0;-1.7
396;Totaal energiedragers;25 Metaalproductenindustrie;2011;10.1;10.1;;;;;10.1;;10.1;0.0;
397;Totaal energiedragers;25 Metaalproductenindustrie;2012;11.0;11.0;;;;;11.0;;11.1;0.1;
398;Totaal energiedragers;25 Metaalproductenindustrie;2013;10.5;10.5;;;;;10.5;;10.5;0.0;
399;Totaal energiedragers;25 Metaalproductenindustrie;2014;10.0;10.0;;;;;10.0;;10.0;0.0;
400;Totaal energiedragers;25 Metaalproductenindustrie;2015;9.9;9.9;;;;;9.9;;9.9;0.0;
401;Totaal energiedragers;25 Metaalproductenindustrie;2016;11.2;11.2;;;;;11.2;;11.3;0.0;
402;Totaal energiedragers;26-28 Elektrotechn. en machine-industrie;2011;20.9;11.5;9.4;;;;20.9;;21.0;0.1;
403;Totaal energiedragers;26-28 Elektrotechn. en machine-industrie;2012;20.5;11.5;9.0;;;;20.5;;20.7;0.2;
404;Totaal energiedragers;26-28 Elektrotechn. en machine-industrie;2013;19.8;11.0;8.8;;;;19.8;;19.9;0.1;
405;Totaal energiedragers;26-28 Elektrotechn. en machine-industrie;2014;29.2;10.7;18.4;;;;29.2;;29.3;0.1;
406;Totaal energiedragers;26-28 Elektrotechn. en machine-industrie;2015;10.5;10.5;;;;;10.5;;10.6;0.1;
407;Totaal energiedragers;26-28 Elektrotechn. en machine-industrie;2016;10.5;10.5;;;;;10.5;;10.5;0.0;
408;Totaal energiedragers;26-27 Elektrische en elektron. Industrie;2011;16.0;6.6;9.4;;;;16.0;;16.0;0.0;
409;Totaal energiedragers;26-27 Elektrische en elektron. Industrie;2012;14.8;5.8;9.0;;;;14.8;;14.8;0.0;
410;Totaal energiedragers;26-27 Elektrische en elektron. Industrie;2013;14.3;5.5;8.8;;;;14.3;;14.3;0.0;
411;Totaal energiedragers;26-27 Elektrische en elektron. Industrie;2014;23.8;5.4;18.4;;;;23.8;;23.8;0.0;
412;Totaal energiedragers;26-27 Elektrische en elektron. Industrie;2015;5.2;5.2;;;;;5.2;;5.2;0.0;
413;Totaal energiedragers;26-27 Elektrische en elektron. Industrie;2016;5.2;5.2;;;;;5.2;;5.2;0.0;
414;Totaal energiedragers;26 Elektrotechnische industrie;2011;2.1;2.1;;;;;2.1;;2.1;0.0;
415;Totaal energiedragers;26 Elektrotechnische industrie;2012;1.8;1.8;;;;;1.8;;1.8;0.0;
416;Totaal energiedragers;26 Elektrotechnische industrie;2013;1.8;1.8;;;;;1.8;;1.8;0.0;
417;Totaal energiedragers;26 Elektrotechnische industrie;2014;1.7;1.7;;;;;1.7;;1.7;0.0;
418;Totaal energiedragers;26 Elektrotechnische industrie;2015;1.7;1.7;;;;;1.7;;1.7;0.0;
419;Totaal energiedragers;26 Elektrotechnische industrie;2016;1.7;1.7;;;;;1.7;;1.7;0.0;
420;Totaal energiedragers;27 Elektrische apparatenindustrie;2011;13.9;4.5;9.4;;;;13.9;;13.9;0.0;
421;Totaal energiedragers;27 Elektrische apparatenindustrie;2012;13.0;4.0;9.0;;;;13.0;;13.0;0.0;
422;Totaal energiedragers;27 Elektrische apparatenindustrie;2013;12.5;3.7;8.8;;;;12.5;;12.5;0.0;
423;Totaal energiedragers;27 Elektrische apparatenindustrie;2014;22.1;3.6;18.4;;;;22.1;;22.1;0.0;
424;Totaal energiedragers;27 Elektrische apparatenindustrie;2015;3.5;3.5;;;;;3.5;;3.5;;
425;Totaal energiedragers;27 Elektrische apparatenindustrie;2016;3.5;3.5;;;;;3.5;;3.5;;
426;Totaal energiedragers;28 Machine-industrie;2011;4.9;4.9;;;;;4.9;;5.0;0.1;
427;Totaal energiedragers;28 Machine-industrie;2012;5.7;5.7;;;;;5.7;;5.9;0.1;
428;Totaal energiedragers;28 Machine-industrie;2013;5.5;5.5;;;;;5.5;;5.6;0.1;
429;Totaal energiedragers;28 Machine-industrie;2014;5.4;5.4;;;;;5.4;;5.5;0.1;
430;Totaal energiedragers;28 Machine-industrie;2015;5.3;5.3;;;;;5.3;;5.4;0.1;
431;Totaal energiedragers;28 Machine-industrie;2016;5.3;5.3;;;;;5.3;;5.3;0.0;
432;Totaal energiedragers;29-30 Transportmiddelenindustrie;2011;4.0;4.0;;;;;4.0;;4.3;0.4;
433;Totaal energiedragers;29-30 Transportmiddelenindustrie;2012;3.9;3.9;;;;;3.9;;4.1;0.2;
434;Totaal energiedragers;29-30 Transportmiddelenindustrie;2013;4.2;4.2;;;;;4.2;;4.3;0.2;
435;Totaal energiedragers;29-30 Transportmiddelenindustrie;2014;4.3;4.3;;;;;4.3;;4.4;0.1;
436;Totaal energiedragers;29-30 Transportmiddelenindustrie;2015;4.5;4.5;;;;;4.5;;4.6;0.2;
437;Totaal energiedragers;29-30 Transportmiddelenindustrie;2016;4.5;4.5;;;;;4.5;;4.9;0.4;
438;Totaal energiedragers;29 Auto- en aanhangwagenindustrie;2011;2.4;2.4;;;;;2.4;;2.7;0.3;
439;Totaal energiedragers;29 Auto- en aanhangwagenindustrie;2012;2.3;2.3;;;;;2.3;;2.5;0.2;
440;Totaal energiedragers;29 Auto- en aanhangwagenindustrie;2013;2.3;2.3;;;;;2.3;;2.5;0.1;
441;Totaal energiedragers;29 Auto- en aanhangwagenindustrie;2014;2.4;2.4;;;;;2.4;;2.6;0.1;
442;Totaal energiedragers;29 Auto- en aanhangwagenindustrie;2015;2.4;2.4;;;;;2.4;;2.6;0.2;
