ID;Leeftijd;Perioden;GemiddeldKindertal_1;GemiddeldAantal1eKinderen_2;GemiddeldAantal2eKinderen_3;GemiddeldAantal3eKinderen_4;GemiddeldAantal4eOfVolgendeKind_5
1522;47 jaar;2043;0.00028;6e-05;1e-05;7e-05;0.00014
1523;47 jaar;2044;0.00028;6e-05;1e-05;7e-05;0.00014
1524;47 jaar;2045;0.00028;6e-05;1e-05;7e-05;0.00014
1525;47 jaar;2046;0.00028;6e-05;1e-05;7e-05;0.00014
1526;47 jaar;2047;0.00028;6e-05;1e-05;7e-05;0.00014
1527;47 jaar;2048;0.00028;6e-05;1e-05;7e-05;0.00014
1528;47 jaar;2049;0.00031;7e-05;1e-05;8e-05;0.00015
1529;47 jaar;2050;0.00031;7e-05;1e-05;8e-05;0.00015
1530;48 jaar;2006;4e-05;2e-05;0.0;0.0;2e-05
1531;48 jaar;2007;4e-05;2e-05;0.0;0.0;2e-05
1532;48 jaar;2008;4e-05;2e-05;0.0;0.0;2e-05
1533;48 jaar;2009;4e-05;2e-05;0.0;0.0;2e-05
1534;48 jaar;2010;4e-05;2e-05;0.0;0.0;2e-05
1535;48 jaar;2011;4e-05;2e-05;0.0;0.0;2e-05
1536;48 jaar;2012;4e-05;2e-05;0.0;0.0;2e-05
1537;48 jaar;2013;4e-05;2e-05;0.0;0.0;2e-05
1538;48 jaar;2014;4e-05;2e-05;0.0;0.0;2e-05
1539;48 jaar;2015;4e-05;2e-05;0.0;0.0;2e-05
1540;48 jaar;2016;4e-05;2e-05;0.0;0.0;2e-05
1541;48 jaar;2017;4e-05;2e-05;0.0;0.0;2e-05
1542;48 jaar;2018;4e-05;2e-05;0.0;0.0;2e-05
1543;48 jaar;2019;4e-05;2e-05;0.0;0.0;2e-05
1544;48 jaar;2020;4e-05;2e-05;0.0;0.0;2e-05
1545;48 jaar;2021;4e-05;2e-05;0.0;0.0;2e-05
1546;48 jaar;2022;4e-05;2e-05;0.0;0.0;2e-05
1547;48 jaar;2023;4e-05;2e-05;0.0;0.0;2e-05
1548;48 jaar;2024;4e-05;2e-05;0.0;0.0;2e-05
1549;48 jaar;2025;4e-05;2e-05;0.0;0.0;2e-05
1550;48 jaar;2026;5e-05;2e-05;0.0;0.0;3e-05
1551;48 jaar;2027;5e-05;2e-05;0.0;0.0;3e-05
1552;48 jaar;2028;5e-05;2e-05;0.0;0.0;3e-05
1553;48 jaar;2029;5e-05;2e-05;0.0;0.0;3e-05
1554;48 jaar;2030;4e-05;1e-05;0.0;0.0;3e-05
1555;48 jaar;2031;4e-05;1e-05;0.0;0.0;3e-05
1556;48 jaar;2032;4e-05;1e-05;0.0;0.0;3e-05
1557;48 jaar;2033;4e-05;1e-05;0.0;0.0;3e-05
1558;48 jaar;2034;4e-05;1e-05;0.0;0.0;3e-05
1559;48 jaar;2035;4e-05;1e-05;0.0;0.0;3e-05
1560;48 jaar;2036;4e-05;1e-05;0.0;0.0;3e-05
1561;48 jaar;2037;4e-05;1e-05;0.0;0.0;3e-05
1562;48 jaar;2038;4e-05;1e-05;0.0;0.0;3e-05
1563;48 jaar;2039;4e-05;1e-05;0.0;0.0;3e-05
1564;48 jaar;2040;4e-05;1e-05;0.0;0.0;3e-05
1565;48 jaar;2041;4e-05;1e-05;0.0;0.0;3e-05
1566;48 jaar;2042;4e-05;1e-05;0.0;0.0;3e-05
1567;48 jaar;2043;4e-05;1e-05;0.0;0.0;3e-05
1568;48 jaar;2044;4e-05;1e-05;0.0;0.0;3e-05
1569;48 jaar;2045;4e-05;1e-05;0.0;0.0;3e-05
1570;48 jaar;2046;4e-05;1e-05;0.0;0.0;3e-05
1571;48 jaar;2047;4e-05;1e-05;0.0;0.0;3e-05
1572;48 jaar;2048;4e-05;1e-05;0.0;0.0;3e-05
1573;48 jaar;2049;4e-05;1e-05;0.0;0.0;3e-05
1574;48 jaar;2050;4e-05;1e-05;0.0;0.0;3e-05
1575;49 jaar;2006;0.00012;2e-05;0.0;2e-05;8e-05
1576;49 jaar;2007;0.00011;2e-05;0.0;2e-05;8e-05
1577;49 jaar;2008;0.00014;2e-05;0.0;3e-05;0.0001
1578;49 jaar;2009;0.00014;2e-05;0.0;3e-05;9e-05
1579;49 jaar;2010;0.00014;2e-05;0.0;3e-05;9e-05
1580;49 jaar;2011;0.00014;2e-05;0.0;3e-05;9e-05
1581;49 jaar;2012;0.00014;2e-05;0.0;3e-05;9e-05
1582;49 jaar;2013;0.00014;2e-05;0.0;3e-05;9e-05
1583;49 jaar;2014;0.00014;2e-05;0.0;3e-05;9e-05
1584;49 jaar;2015;0.00014;2e-05;0.0;3e-05;9e-05
1585;49 jaar;2016;0.00014;2e-05;0.0;3e-05;9e-05
1586;49 jaar;2017;0.00013;2e-05;0.0;3e-05;8e-05
1587;49 jaar;2018;0.00013;2e-05;0.0;3e-05;8e-05
1588;49 jaar;2019;0.00013;2e-05;0.0;3e-05;8e-05
1589;49 jaar;2020;0.00013;2e-05;0.0;3e-05;8e-05
1590;49 jaar;2021;0.00012;2e-05;0.0;2e-05;8e-05
1591;49 jaar;2022;0.00012;2e-05;0.0;2e-05;8e-05
1592;49 jaar;2023;0.00012;2e-05;0.0;2e-05;8e-05
1593;49 jaar;2024;0.00012;2e-05;0.0;2e-05;8e-05
1594;49 jaar;2025;0.00011;2e-05;0.0;2e-05;7e-05
1595;49 jaar;2026;0.00011;2e-05;0.0;2e-05;7e-05
1596;49 jaar;2027;0.00011;2e-05;0.0;2e-05;7e-05
1597;49 jaar;2028;0.00011;2e-05;0.0;2e-05;7e-05
1598;49 jaar;2029;0.00011;2e-05;0.0;2e-05;7e-05
1599;49 jaar;2030;0.00011;2e-05;0.0;2e-05;7e-05
1600;49 jaar;2031;0.0001;2e-05;0.0;2e-05;6e-05
1601;49 jaar;2032;0.0001;2e-05;0.0;2e-05;6e-05
1602;49 jaar;2033;9e-05;1e-05;0.0;2e-05;6e-05
1603;49 jaar;2034;9e-05;1e-05;0.0;2e-05;6e-05
1604;49 jaar;2035;9e-05;1e-05;0.0;2e-05;6e-05
1605;49 jaar;2036;9e-05;1e-05;0.0;2e-05;6e-05
1606;49 jaar;2037;8e-05;1e-05;0.0;2e-05;5e-05
1607;49 jaar;2038;8e-05;1e-05;0.0;2e-05;5e-05
1608;49 jaar;2039;8e-05;1e-05;0.0;2e-05;5e-05
1609;49 jaar;2040;8e-05;1e-05;0.0;2e-05;5e-05
1610;49 jaar;2041;7e-05;1e-05;0.0;1e-05;5e-05
1611;49 jaar;2042;6e-05;1e-05;0.0;1e-05;4e-05
1612;49 jaar;2043;6e-05;1e-05;0.0;1e-05;4e-05
1613;49 jaar;2044;6e-05;1e-05;0.0;1e-05;4e-05
1614;49 jaar;2045;6e-05;1e-05;0.0;1e-05;4e-05
1615;49 jaar;2046;6e-05;1e-05;0.0;1e-05;4e-05
1616;49 jaar;2047;6e-05;1e-05;0.0;1e-05;4e-05
1617;49 jaar;2048;5e-05;1e-05;0.0;1e-05;3e-05
1618;49 jaar;2049;5e-05;1e-05;0.0;1e-05;3e-05
1619;49 jaar;2050;5e-05;1e-05;0.0;1e-05;3e-05
1620;50 jaar of ouder;2006;0.0;0.0;0.0;0.0;0.0
1621;50 jaar of ouder;2007;0.0;0.0;0.0;0.0;0.0
1622;50 jaar of ouder;2008;0.0;0.0;0.0;0.0;0.0
1623;50 jaar of ouder;2009;0.0;0.0;0.0;0.0;0.0
1624;50 jaar of ouder;2010;0.0;0.0;0.0;0.0;0.0
1625;50 jaar of ouder;2011;0.0;0.0;0.0;0.0;0.0
1626;50 jaar of ouder;2012;0.0;0.0;0.0;0.0;0.0
1627;50 jaar of ouder;2013;0.0;0.0;0.0;0.0;0.0
1628;50 jaar of ouder;2014;0.0;0.0;0.0;0.0;0.0
1629;50 jaar of ouder;2015;0.0;0.0;0.0;0.0;0.0
1630;50 jaar of ouder;2016;0.0;0.0;0.0;0.0;0.0
1631;50 jaar of ouder;2017;0.0;0.0;0.0;0.0;0.0
1632;50 jaar of ouder;2018;0.0;0.0;0.0;0.0;0.0
1633;50 jaar of ouder;2019;0.0;0.0;0.0;0.0;0.0
1634;50 jaar of ouder;2020;0.0;0.0;0.0;0.0;0.0
1635;50 jaar of ouder;2021;0.0;0.0;0.0;0.0;0.0
1636;50 jaar of ouder;2022;0.0;0.0;0.0;0.0;0.0
1637;50 jaar of ouder;2023;0.0;0.0;0.0;0.0;0.0
1638;50 jaar of ouder;2024;0.0;0.0;0.0;0.0;0.0
1639;50 jaar of ouder;2025;0.0;0.0;0.0;0.0;0.0
1640;50 jaar of ouder;2026;0.0;0.0;0.0;0.0;0.0
1641;50 jaar of ouder;2027;0.0;0.0;0.0;0.0;0.0
1642;50 jaar of ouder;2028;0.0;0.0;0.0;0.0;0.0
1643;50 jaar of ouder;2029;0.0;0.0;0.0;0.0;0.0
1644;50 jaar of ouder;2030;0.0;0.0;0.0;0.0;0.0
1645;50 jaar of ouder;2031;0.0;0.0;0.0;0.0;0.0
1646;50 jaar of ouder;2032;0.0;0.0;0.0;0.0;0.0
1647;50 jaar of ouder;2033;0.0;0.0;0.0;0.0;0.0
1648;50 jaar of ouder;2034;0.0;0.0;0.0;0.0;0.0
1649;50 jaar of ouder;2035;0.0;0.0;0.0;0.0;0.0
1650;50 jaar of ouder;2036;0.0;0.0;0.0;0.0;0.0
1651;50 jaar of ouder;2037;0.0;0.0;0.0;0.0;0.0
1652;50 jaar of ouder;2038;0.0;0.0;0.0;0.0;0.0
1653;50 jaar of ouder;2039;0.0;0.0;0.0;0.0;0.0
1654;50 jaar of ouder;2040;0.0;0.0;0.0;0.0;0.0
1655;50 jaar of ouder;2041;0.0;0.0;0.0;0.0;0.0
1656;50 jaar of ouder;2042;0.0;0.0;0.0;0.0;0.0
1657;50 jaar of ouder;2043;0.0;0.0;0.0;0.0;0.0
1658;50 jaar of ouder;2044;0.0;0.0;0.0;0.0;0.0
1659;50 jaar of ouder;2045;0.0;0.0;0.0;0.0;0.0
1660;50 jaar of ouder;2046;0.0;0.0;0.0;0.0;0.0
1661;50 jaar of ouder;2047;0.0;0.0;0.0;0.0;0.0
1662;50 jaar of ouder;2048;0.0;0.0;0.0;0.0;0.0
1663;50 jaar of ouder;2049;0.0;0.0;0.0;0.0;0.0
1664;50 jaar of ouder;2050;0.0;0.0;0.0;0.0;0.0
