ID;Countries;SITC;Periods;TotalImportValue_1;TotalExportValue_2
6445;Total countries;11 Beverages;2017 January;194.0;305.0
6446;Total countries;11 Beverages;2017 February;190.0;299.0
6447;Total countries;11 Beverages;2017 March;238.0;377.0
6448;Total countries;11 Beverages;2017 April;222.0;338.0
6449;Total countries;11 Beverages;2017 May;246.0;377.0
6450;Total countries;11 Beverages;2017 June;245.0;377.0
6451;Total countries;11 Beverages;2017 July;242.0;353.0
6452;Total countries;11 Beverages;2017 August;239.0;362.0
6453;Total countries;11 Beverages;2017 September;227.0;332.0
6454;Total countries;11 Beverages;2017 October;240.0;346.0
6455;Total countries;11 Beverages;2017 November;268.0;340.0
6456;Total countries;11 Beverages;2017 December;249.0;298.0
6457;Total countries;11 Beverages;2017;2799.0;4105.0
6458;Total countries;11 Beverages;2018 January;206.0;326.0
6459;Total countries;11 Beverages;2018 February;200.0;295.0
6460;Total countries;11 Beverages;2018 March;242.0;335.0
6461;Total countries;11 Beverages;2018 April;242.0;342.0
6462;Total countries;11 Beverages;2018 May;274.0;406.0
6463;Total countries;11 Beverages;2018 June;272.0;412.0
6464;Total countries;11 Beverages;2018 July;261.0;397.0
6465;Total countries;11 Beverages;2018 August;254.0;419.0
6466;Total countries;11 Beverages;2018 September;225.0;345.0
6467;Total countries;11 Beverages;2018 October;258.0;394.0
6468;Total countries;11 Beverages;2018 November;280.0;385.0
6469;Total countries;11 Beverages;2018 December;264.0;291.0
6470;Total countries;11 Beverages;2018;2978.0;4345.0
6471;Total countries;11 Beverages;2019 January;223.0;320.0
6472;Total countries;11 Beverages;2019 February;223.0;342.0
6473;Total countries;11 Beverages;2019 March;258.0;385.0
6474;Total countries;11 Beverages;2019 April;285.0;404.0
6475;Total countries;11 Beverages;2019 May;287.0;420.0
6476;Total countries;11 Beverages;2019 June;276.0;387.0
6477;Total countries;11 Beverages;2019 July;298.0;417.0
6478;Total countries;11 Beverages;2019 August;249.0;407.0
6479;Total countries;11 Beverages;2019 September;270.0;395.0
6480;Total countries;11 Beverages;2019 October;307.0;439.0
6481;Total countries;11 Beverages;2019 November;308.0;376.0
6482;Total countries;11 Beverages;2019 December;291.0;323.0
6483;Total countries;11 Beverages;2019;3274.0;4612.0
6484;Total countries;11 Beverages;2020 January;249.0;376.0
6485;Total countries;11 Beverages;2020 February;239.0;356.0
6486;Total countries;11 Beverages;2020 March;260.0;414.0
6487;Total countries;11 Beverages;2020 April;248.0;352.0
6488;Total countries;11 Beverages;2020 May;254.0;316.0
6489;Total countries;11 Beverages;2020 June;297.0;376.0
6490;Total countries;11 Beverages;2020 July;329.0;430.0
6491;Total countries;11 Beverages;2020 August;286.0;402.0
6492;Total countries;11 Beverages;2020 September;282.0;424.0
6493;Total countries;11 Beverages;2020 October;298.0;437.0
6494;Total countries;11 Beverages;2020 November;303.0;404.0
6495;Total countries;11 Beverages;2020 December;315.0;362.0
6496;Total countries;11 Beverages;2020;3360.0;4648.0
6497;Total countries;11 Beverages;2021 January;;
6498;Total countries;11 Beverages;2021 February;;
6499;Total countries;11 Beverages;2021 March;;
6500;Total countries;11 Beverages;2021 April;;
6501;Total countries;11 Beverages;2021 May;;
6502;Total countries;11 Beverages;2021 June;;
6503;Total countries;11 Beverages;2021 July;;
6504;Total countries;11 Beverages;2021 August;;
6505;Total countries;11 Beverages;2021 September;;
6506;Total countries;11 Beverages;2021 October;;
6507;Total countries;11 Beverages;2021 November;;
6508;Total countries;11 Beverages;2021 December;;
6509;Total countries;11 Beverages;2021;;
6510;Total countries;11 Beverages;2022 January;266.0;407.0
6511;Total countries;11 Beverages;2022 February;269.0;434.0
6512;Total countries;11 Beverages;2022 March;332.0;504.0
6513;Total countries;11 Beverages;2022 April;323.0;473.0
6514;Total countries;11 Beverages;2022 May;382.0;517.0
6515;Total countries;11 Beverages;2022 June;371.0;545.0
6516;Total countries;11 Beverages;2022 July;373.0;514.0
6517;Total countries;11 Beverages;2022 August;362.0;519.0
6518;Total countries;11 Beverages;2022 September;335.0;500.0
6519;Total countries;11 Beverages;2022 October;357.0;510.0
6520;Total countries;11 Beverages;2022 November;398.0;532.0
6521;Total countries;11 Beverages;2022 December;371.0;463.0
6522;Total countries;11 Beverages;2022;4140.0;5916.0
6523;Total countries;11 Beverages;2023 January;326.0;434.0
6524;Total countries;11 Beverages;2023 February;328.0;460.0
6525;Total countries;11 Beverages;2023 March;402.0;513.0
6526;Total countries;11 Beverages;2023 April;365.0;468.0
6527;Total countries;11 Beverages;2023 May;374.0;546.0
6528;Total countries;11 Beverages;2023 June;386.0;587.0
6529;Total countries;11 Beverages;2023 July;364.0;543.0
6530;Total countries;11 Beverages;2023 August;343.0;505.0
6531;Total countries;11 Beverages;2023 September;318.0;447.0
6532;Total countries;11 Beverages;2023 October;372.0;473.0
6533;Total countries;11 Beverages;2023 November;399.0;505.0
6534;Total countries;11 Beverages;2023 December;353.0;410.0
6535;Total countries;11 Beverages;2023;4330.0;5889.0
6536;Total countries;11 Beverages;2024 January;300.0;460.0
6537;Total countries;11 Beverages;2024 February;312.0;465.0
6538;Total countries;11 Beverages;2024 March;342.0;498.0
6539;Total countries;11 Beverages;2024 April;392.0;521.0
6540;Total countries;11 Beverages;2024 May;407.0;534.0
6541;Total countries;11 Beverages;2024 June;375.0;526.0
6542;Total countries;11 Beverages;2024 July;407.0;581.0
6543;Total countries;11 Beverages;2024 August;340.0;540.0
6544;Total countries;11 Beverages;2024 September;346.0;510.0
6545;Total countries;11 Beverages;2024 October;379.0;510.0
6546;Total countries;11 Beverages;2024 November;385.0;525.0
6547;Total countries;11 Beverages;2024 December;360.0;435.0
6548;Total countries;11 Beverages;2024;4344.0;6104.0
6549;Total countries;11 Beverages;2025 January;307.0;490.0
6550;Total countries;111 Non-alcoholic beverages, n.e.s.;2015 January;51.0;84.0
6551;Total countries;111 Non-alcoholic beverages, n.e.s.;2015 February;41.0;83.0
6552;Total countries;111 Non-alcoholic beverages, n.e.s.;2015 March;56.0;104.0
6553;Total countries;111 Non-alcoholic beverages, n.e.s.;2015 April;60.0;106.0
6554;Total countries;111 Non-alcoholic beverages, n.e.s.;2015 May;56.0;112.0
6555;Total countries;111 Non-alcoholic beverages, n.e.s.;2015 June;66.0;122.0
6556;Total countries;111 Non-alcoholic beverages, n.e.s.;2015 July;70.0;113.0
6557;Total countries;111 Non-alcoholic beverages, n.e.s.;2015 August;57.0;88.0
6558;Total countries;111 Non-alcoholic beverages, n.e.s.;2015 September;56.0;109.0
6559;Total countries;111 Non-alcoholic beverages, n.e.s.;2015 October;55.0;96.0
6560;Total countries;111 Non-alcoholic beverages, n.e.s.;2015 November;49.0;91.0
6561;Total countries;111 Non-alcoholic beverages, n.e.s.;2015 December;54.0;93.0
6562;Total countries;111 Non-alcoholic beverages, n.e.s.;2015;669.0;1201.0
6563;Total countries;111 Non-alcoholic beverages, n.e.s.;2016 January;43.0;88.0
6564;Total countries;111 Non-alcoholic beverages, n.e.s.;2016 February;47.0;78.0
6565;Total countries;111 Non-alcoholic beverages, n.e.s.;2016 March;54.0;92.0
6566;Total countries;111 Non-alcoholic beverages, n.e.s.;2016 April;51.0;91.0
6567;Total countries;111 Non-alcoholic beverages, n.e.s.;2016 May;59.0;104.0
6568;Total countries;111 Non-alcoholic beverages, n.e.s.;2016 June;64.0;112.0
6569;Total countries;111 Non-alcoholic beverages, n.e.s.;2016 July;61.0;90.0
6570;Total countries;111 Non-alcoholic beverages, n.e.s.;2016 August;58.0;89.0
6571;Total countries;111 Non-alcoholic beverages, n.e.s.;2016 September;57.0;111.0
6572;Total countries;111 Non-alcoholic beverages, n.e.s.;2016 October;57.0;109.0
6573;Total countries;111 Non-alcoholic beverages, n.e.s.;2016 November;50.0;102.0
6574;Total countries;111 Non-alcoholic beverages, n.e.s.;2016 December;55.0;106.0
6575;Total countries;111 Non-alcoholic beverages, n.e.s.;2016;656.0;1171.0
6576;Total countries;111 Non-alcoholic beverages, n.e.s.;2017 January;50.0;92.0
6577;Total countries;111 Non-alcoholic beverages, n.e.s.;2017 February;50.0;90.0
6578;Total countries;111 Non-alcoholic beverages, n.e.s.;2017 March;58.0;109.0
6579;Total countries;111 Non-alcoholic beverages, n.e.s.;2017 April;54.0;111.0
6580;Total countries;111 Non-alcoholic beverages, n.e.s.;2017 May;60.0;132.0
6581;Total countries;111 Non-alcoholic beverages, n.e.s.;2017 June;65.0;128.0
6582;Total countries;111 Non-alcoholic beverages, n.e.s.;2017 July;69.0;115.0
6583;Total countries;111 Non-alcoholic beverages, n.e.s.;2017 August;63.0;116.0
6584;Total countries;111 Non-alcoholic beverages, n.e.s.;2017 September;56.0;104.0
6585;Total countries;111 Non-alcoholic beverages, n.e.s.;2017 October;53.0;110.0
6586;Total countries;111 Non-alcoholic beverages, n.e.s.;2017 November;55.0;107.0
6587;Total countries;111 Non-alcoholic beverages, n.e.s.;2017 December;58.0;103.0
6588;Total countries;111 Non-alcoholic beverages, n.e.s.;2017;691.0;1316.0
6589;Total countries;111 Non-alcoholic beverages, n.e.s.;2018 January;58.0;111.0
6590;Total countries;111 Non-alcoholic beverages, n.e.s.;2018 February;57.0;98.0
6591;Total countries;111 Non-alcoholic beverages, n.e.s.;2018 March;65.0;109.0
6592;Total countries;111 Non-alcoholic beverages, n.e.s.;2018 April;66.0;120.0
6593;Total countries;111 Non-alcoholic beverages, n.e.s.;2018 May;73.0;141.0
6594;Total countries;111 Non-alcoholic beverages, n.e.s.;2018 June;75.0;131.0
6595;Total countries;111 Non-alcoholic beverages, n.e.s.;2018 July;72.0;139.0
6596;Total countries;111 Non-alcoholic beverages, n.e.s.;2018 August;77.0;147.0
6597;Total countries;111 Non-alcoholic beverages, n.e.s.;2018 September;64.0;114.0
6598;Total countries;111 Non-alcoholic beverages, n.e.s.;2018 October;66.0;136.0
6599;Total countries;111 Non-alcoholic beverages, n.e.s.;2018 November;63.0;135.0
6600;Total countries;111 Non-alcoholic beverages, n.e.s.;2018 December;58.0;103.0
6601;Total countries;111 Non-alcoholic beverages, n.e.s.;2018;796.0;1486.0
6602;Total countries;111 Non-alcoholic beverages, n.e.s.;2019 January;63.0;113.0
6603;Total countries;111 Non-alcoholic beverages, n.e.s.;2019 February;59.0;120.0
6604;Total countries;111 Non-alcoholic beverages, n.e.s.;2019 March;68.0;123.0
6605;Total countries;111 Non-alcoholic beverages, n.e.s.;2019 April;78.0;140.0
6606;Total countries;111 Non-alcoholic beverages, n.e.s.;2019 May;79.0;130.0
6607;Total countries;111 Non-alcoholic beverages, n.e.s.;2019 June;80.0;123.0
6608;Total countries;111 Non-alcoholic beverages, n.e.s.;2019 July;85.0;147.0
6609;Total countries;111 Non-alcoholic beverages, n.e.s.;2019 August;72.0;138.0
6610;Total countries;111 Non-alcoholic beverages, n.e.s.;2019 September;68.0;133.0
6611;Total countries;111 Non-alcoholic beverages, n.e.s.;2019 October;72.0;141.0
6612;Total countries;111 Non-alcoholic beverages, n.e.s.;2019 November;64.0;110.0
6613;Total countries;111 Non-alcoholic beverages, n.e.s.;2019 December;65.0;108.0
6614;Total countries;111 Non-alcoholic beverages, n.e.s.;2019;853.0;1525.0
6615;Total countries;111 Non-alcoholic beverages, n.e.s.;2020 January;66.0;132.0
6616;Total countries;111 Non-alcoholic beverages, n.e.s.;2020 February;62.0;120.0
6617;Total countries;111 Non-alcoholic beverages, n.e.s.;2020 March;70.0;153.0
6618;Total countries;111 Non-alcoholic beverages, n.e.s.;2020 April;62.0;122.0
6619;Total countries;111 Non-alcoholic beverages, n.e.s.;2020 May;68.0;119.0
6620;Total countries;111 Non-alcoholic beverages, n.e.s.;2020 June;84.0;129.0
6621;Total countries;111 Non-alcoholic beverages, n.e.s.;2020 July;93.0;137.0
6622;Total countries;111 Non-alcoholic beverages, n.e.s.;2020 August;86.0;130.0
6623;Total countries;111 Non-alcoholic beverages, n.e.s.;2020 September;80.0;149.0
6624;Total countries;111 Non-alcoholic beverages, n.e.s.;2020 October;72.0;153.0
6625;Total countries;111 Non-alcoholic beverages, n.e.s.;2020 November;65.0;140.0
6626;Total countries;111 Non-alcoholic beverages, n.e.s.;2020 December;76.0;130.0
6627;Total countries;111 Non-alcoholic beverages, n.e.s.;2020;885.0;1613.0
6628;Total countries;111 Non-alcoholic beverages, n.e.s.;2021 January;;
6629;Total countries;111 Non-alcoholic beverages, n.e.s.;2021 February;;
6630;Total countries;111 Non-alcoholic beverages, n.e.s.;2021 March;;
6631;Total countries;111 Non-alcoholic beverages, n.e.s.;2021 April;;
6632;Total countries;111 Non-alcoholic beverages, n.e.s.;2021 May;;
6633;Total countries;111 Non-alcoholic beverages, n.e.s.;2021 June;;
6634;Total countries;111 Non-alcoholic beverages, n.e.s.;2021 July;;
6635;Total countries;111 Non-alcoholic beverages, n.e.s.;2021 August;;
6636;Total countries;111 Non-alcoholic beverages, n.e.s.;2021 September;;
6637;Total countries;111 Non-alcoholic beverages, n.e.s.;2021 October;;
6638;Total countries;111 Non-alcoholic beverages, n.e.s.;2021 November;;
6639;Total countries;111 Non-alcoholic beverages, n.e.s.;2021 December;;
6640;Total countries;111 Non-alcoholic beverages, n.e.s.;2021;;
6641;Total countries;111 Non-alcoholic beverages, n.e.s.;2022 January;69.0;148.0
