ID;Populatie;Gemeenten;Schoolsoorten;Herkomst;Perioden;LeerlingenInLeerjaar3_1;LeerlingenIn_2
237;Woongemeente;Nederland totaal;Vmbo totaal (excl. lwoo);Overig niet-westerse allochtonen;2004/'05;3840.0;44.0
238;Woongemeente;Nederland totaal;Vmbo totaal (excl. lwoo);Herkomst onbekend;2003/'04;110.0;39.0
239;Woongemeente;Nederland totaal;Vmbo totaal (excl. lwoo);Herkomst onbekend;2004/'05;290.0;65.0
240;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) theoretisch- gemengd;Totaal herkomstgroeperingen;2003/'04;46590.0;25.0
241;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) theoretisch- gemengd;Totaal herkomstgroeperingen;2004/'05;48120.0;25.0
242;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) theoretisch- gemengd;Autochtonen;2003/'04;36890.0;25.0
243;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) theoretisch- gemengd;Autochtonen;2004/'05;37930.0;25.0
244;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) theoretisch- gemengd;Niet-westerse allochtonen;2003/'04;6750.0;23.0
245;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) theoretisch- gemengd;Niet-westerse allochtonen;2004/'05;7060.0;24.0
246;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) theoretisch- gemengd;Westerse allochtonen;2003/'04;2890.0;23.0
247;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) theoretisch- gemengd;Westerse allochtonen;2004/'05;2940.0;23.0
248;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) theoretisch- gemengd;Turken;2003/'04;1520.0;24.0
249;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) theoretisch- gemengd;Turken;2004/'05;1660.0;25.0
250;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) theoretisch- gemengd;Marokkanen;2003/'04;1360.0;24.0
251;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) theoretisch- gemengd;Marokkanen;2004/'05;1420.0;25.0
252;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) theoretisch- gemengd;Surinamers;2003/'04;1420.0;26.0
253;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) theoretisch- gemengd;Surinamers;2004/'05;1460.0;26.0
254;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) theoretisch- gemengd;Antillianen en Arubanen;2003/'04;420.0;20.0
255;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) theoretisch- gemengd;Antillianen en Arubanen;2004/'05;470.0;22.0
256;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) theoretisch- gemengd;Overig niet-westerse allochtonen;2003/'04;2020.0;23.0
257;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) theoretisch- gemengd;Overig niet-westerse allochtonen;2004/'05;2050.0;23.0
258;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) theoretisch- gemengd;Herkomst onbekend;2003/'04;60.0;22.0
259;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) theoretisch- gemengd;Herkomst onbekend;2004/'05;200.0;44.0
260;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) theoretische leerweg;Totaal herkomstgroeperingen;2003/'04;35750.0;19.0
261;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) theoretische leerweg;Totaal herkomstgroeperingen;2004/'05;36140.0;19.0
262;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) theoretische leerweg;Autochtonen;2003/'04;27830.0;19.0
263;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) theoretische leerweg;Autochtonen;2004/'05;28020.0;19.0
264;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) theoretische leerweg;Niet-westerse allochtonen;2003/'04;5550.0;19.0
265;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) theoretische leerweg;Niet-westerse allochtonen;2004/'05;5630.0;19.0
266;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) theoretische leerweg;Westerse allochtonen;2003/'04;2330.0;19.0
267;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) theoretische leerweg;Westerse allochtonen;2004/'05;2320.0;18.0
268;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) theoretische leerweg;Turken;2003/'04;1230.0;19.0
269;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) theoretische leerweg;Turken;2004/'05;1310.0;20.0
270;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) theoretische leerweg;Marokkanen;2003/'04;1160.0;20.0
271;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) theoretische leerweg;Marokkanen;2004/'05;1190.0;21.0
272;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) theoretische leerweg;Surinamers;2003/'04;1150.0;21.0
273;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) theoretische leerweg;Surinamers;2004/'05;1120.0;20.0
274;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) theoretische leerweg;Antillianen en Arubanen;2003/'04;350.0;16.0
275;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) theoretische leerweg;Antillianen en Arubanen;2004/'05;360.0;17.0
276;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) theoretische leerweg;Overig niet-westerse allochtonen;2003/'04;1660.0;19.0
277;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) theoretische leerweg;Overig niet-westerse allochtonen;2004/'05;1660.0;19.0
278;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) theoretische leerweg;Herkomst onbekend;2003/'04;50.0;18.0
279;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) theoretische leerweg;Herkomst onbekend;2004/'05;170.0;39.0
280;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) gemengde leerweg;Totaal herkomstgroeperingen;2003/'04;10840.0;6.0
281;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) gemengde leerweg;Totaal herkomstgroeperingen;2004/'05;11980.0;6.0
282;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) gemengde leerweg;Autochtonen;2003/'04;9060.0;6.0
283;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) gemengde leerweg;Autochtonen;2004/'05;9920.0;7.0
284;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) gemengde leerweg;Niet-westerse allochtonen;2003/'04;1200.0;4.0
285;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) gemengde leerweg;Niet-westerse allochtonen;2004/'05;1430.0;5.0
286;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) gemengde leerweg;Westerse allochtonen;2003/'04;560.0;4.0
287;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) gemengde leerweg;Westerse allochtonen;2004/'05;620.0;5.0
288;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) gemengde leerweg;Turken;2003/'04;290.0;5.0
289;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) gemengde leerweg;Turken;2004/'05;350.0;5.0
290;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) gemengde leerweg;Marokkanen;2003/'04;200.0;3.0
291;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) gemengde leerweg;Marokkanen;2004/'05;230.0;4.0
292;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) gemengde leerweg;Surinamers;2003/'04;280.0;5.0
293;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) gemengde leerweg;Surinamers;2004/'05;340.0;6.0
294;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) gemengde leerweg;Antillianen en Arubanen;2003/'04;70.0;3.0
295;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) gemengde leerweg;Antillianen en Arubanen;2004/'05;110.0;5.0
296;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) gemengde leerweg;Overig niet-westerse allochtonen;2003/'04;360.0;4.0
297;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) gemengde leerweg;Overig niet-westerse allochtonen;2004/'05;390.0;4.0
298;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) gemengde leerweg;Herkomst onbekend;2003/'04;10.0;4.0
299;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) gemengde leerweg;Herkomst onbekend;2004/'05;20.0;5.0
300;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) kader - basisberoeps;Totaal herkomstgroeperingen;2003/'04;41450.0;22.0
301;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) kader - basisberoeps;Totaal herkomstgroeperingen;2004/'05;40000.0;21.0
302;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) kader - basisberoeps;Autochtonen;2003/'04;30570.0;21.0
303;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) kader - basisberoeps;Autochtonen;2004/'05;29630.0;20.0
304;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) kader - basisberoeps;Niet-westerse allochtonen;2003/'04;8310.0;29.0
305;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) kader - basisberoeps;Niet-westerse allochtonen;2004/'05;7940.0;27.0
306;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) kader - basisberoeps;Westerse allochtonen;2003/'04;2530.0;20.0
307;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) kader - basisberoeps;Westerse allochtonen;2004/'05;2330.0;18.0
308;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) kader - basisberoeps;Turken;2003/'04;2070.0;32.0
309;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) kader - basisberoeps;Turken;2004/'05;2050.0;31.0
310;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) kader - basisberoeps;Marokkanen;2003/'04;1940.0;34.0
311;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) kader - basisberoeps;Marokkanen;2004/'05;1810.0;31.0
312;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) kader - basisberoeps;Surinamers;2003/'04;1640.0;30.0
313;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) kader - basisberoeps;Surinamers;2004/'05;1680.0;30.0
314;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) kader - basisberoeps;Antillianen en Arubanen;2003/'04;680.0;32.0
315;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) kader - basisberoeps;Antillianen en Arubanen;2004/'05;610.0;29.0
316;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) kader - basisberoeps;Overig niet-westerse allochtonen;2003/'04;1980.0;22.0
317;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) kader - basisberoeps;Overig niet-westerse allochtonen;2004/'05;1790.0;20.0
318;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) kader - basisberoeps;Herkomst onbekend;2003/'04;50.0;17.0
319;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) kader - basisberoeps;Herkomst onbekend;2004/'05;90.0;21.0
320;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) kaderberoepsgericht;Totaal herkomstgroeperingen;2003/'04;23170.0;12.0
321;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) kaderberoepsgericht;Totaal herkomstgroeperingen;2004/'05;23660.0;12.0
322;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) kaderberoepsgericht;Autochtonen;2003/'04;17930.0;12.0
323;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) kaderberoepsgericht;Autochtonen;2004/'05;18440.0;12.0
324;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) kaderberoepsgericht;Niet-westerse allochtonen;2003/'04;3860.0;13.0
325;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) kaderberoepsgericht;Niet-westerse allochtonen;2004/'05;3870.0;13.0
326;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) kaderberoepsgericht;Westerse allochtonen;2003/'04;1360.0;11.0
327;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) kaderberoepsgericht;Westerse allochtonen;2004/'05;1310.0;10.0
328;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) kaderberoepsgericht;Turken;2003/'04;920.0;14.0
329;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) kaderberoepsgericht;Turken;2004/'05;950.0;14.0
330;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) kaderberoepsgericht;Marokkanen;2003/'04;920.0;16.0
331;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) kaderberoepsgericht;Marokkanen;2004/'05;850.0;15.0
332;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) kaderberoepsgericht;Surinamers;2003/'04;790.0;14.0
333;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) kaderberoepsgericht;Surinamers;2004/'05;850.0;15.0
334;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) kaderberoepsgericht;Antillianen en Arubanen;2003/'04;290.0;14.0
335;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) kaderberoepsgericht;Antillianen en Arubanen;2004/'05;300.0;14.0
336;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) kaderberoepsgericht;Overig niet-westerse allochtonen;2003/'04;950.0;11.0
337;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) kaderberoepsgericht;Overig niet-westerse allochtonen;2004/'05;930.0;11.0
338;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) kaderberoepsgericht;Herkomst onbekend;2003/'04;20.0;6.0
339;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) kaderberoepsgericht;Herkomst onbekend;2004/'05;40.0;9.0
340;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) basisberoepsgericht;Totaal herkomstgroeperingen;2003/'04;18280.0;10.0
341;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) basisberoepsgericht;Totaal herkomstgroeperingen;2004/'05;16330.0;9.0
342;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) basisberoepsgericht;Autochtonen;2003/'04;12640.0;9.0
343;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) basisberoepsgericht;Autochtonen;2004/'05;11190.0;7.0
344;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) basisberoepsgericht;Niet-westerse allochtonen;2003/'04;4440.0;15.0
345;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) basisberoepsgericht;Niet-westerse allochtonen;2004/'05;4070.0;14.0
346;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) basisberoepsgericht;Westerse allochtonen;2003/'04;1170.0;9.0
347;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) basisberoepsgericht;Westerse allochtonen;2004/'05;1020.0;8.0
348;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) basisberoepsgericht;Turken;2003/'04;1150.0;18.0
349;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) basisberoepsgericht;Turken;2004/'05;1100.0;17.0
350;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) basisberoepsgericht;Marokkanen;2003/'04;1030.0;18.0
351;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) basisberoepsgericht;Marokkanen;2004/'05;960.0;17.0
352;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) basisberoepsgericht;Surinamers;2003/'04;850.0;15.0
353;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) basisberoepsgericht;Surinamers;2004/'05;830.0;15.0
354;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) basisberoepsgericht;Antillianen en Arubanen;2003/'04;390.0;19.0
355;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) basisberoepsgericht;Antillianen en Arubanen;2004/'05;320.0;15.0
356;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) basisberoepsgericht;Overig niet-westerse allochtonen;2003/'04;1020.0;11.0
357;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) basisberoepsgericht;Overig niet-westerse allochtonen;2004/'05;860.0;10.0
358;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) basisberoepsgericht;Herkomst onbekend;2003/'04;30.0;11.0
359;Woongemeente;Nederland totaal;Vmbo (excl. lwoo) basisberoepsgericht;Herkomst onbekend;2004/'05;50.0;12.0
360;Woongemeente;Nederland totaal;Lwoo totaal;Totaal herkomstgroeperingen;2003/'04;18630.0;10.0
361;Woongemeente;Nederland totaal;Lwoo totaal;Totaal herkomstgroeperingen;2004/'05;19360.0;10.0
362;Woongemeente;Nederland totaal;Lwoo totaal;Autochtonen;2003/'04;11790.0;8.0
363;Woongemeente;Nederland totaal;Lwoo totaal;Autochtonen;2004/'05;12560.0;8.0
364;Woongemeente;Nederland totaal;Lwoo totaal;Niet-westerse allochtonen;2003/'04;5670.0;20.0
365;Woongemeente;Nederland totaal;Lwoo totaal;Niet-westerse allochtonen;2004/'05;5550.0;19.0
366;Woongemeente;Nederland totaal;Lwoo totaal;Westerse allochtonen;2003/'04;1120.0;9.0
367;Woongemeente;Nederland totaal;Lwoo totaal;Westerse allochtonen;2004/'05;1200.0;9.0
368;Woongemeente;Nederland totaal;Lwoo totaal;Turken;2003/'04;1510.0;24.0
369;Woongemeente;Nederland totaal;Lwoo totaal;Turken;2004/'05;1510.0;23.0
370;Woongemeente;Nederland totaal;Lwoo totaal;Marokkanen;2003/'04;1360.0;24.0
371;Woongemeente;Nederland totaal;Lwoo totaal;Marokkanen;2004/'05;1350.0;23.0
372;Woongemeente;Nederland totaal;Lwoo totaal;Surinamers;2003/'04;810.0;15.0
373;Woongemeente;Nederland totaal;Lwoo totaal;Surinamers;2004/'05;840.0;15.0
374;Woongemeente;Nederland totaal;Lwoo totaal;Antillianen en Arubanen;2003/'04;430.0;20.0
375;Woongemeente;Nederland totaal;Lwoo totaal;Antillianen en Arubanen;2004/'05;410.0;19.0
376;Woongemeente;Nederland totaal;Lwoo totaal;Overig niet-westerse allochtonen;2003/'04;1570.0;18.0
377;Woongemeente;Nederland totaal;Lwoo totaal;Overig niet-westerse allochtonen;2004/'05;1440.0;16.0
378;Woongemeente;Nederland totaal;Lwoo totaal;Herkomst onbekend;2003/'04;40.0;14.0
379;Woongemeente;Nederland totaal;Lwoo totaal;Herkomst onbekend;2004/'05;40.0;9.0
380;Woongemeente;Nederland totaal;Lwoo theoretische en gemengde leerweg;Totaal herkomstgroeperingen;2003/'04;970.0;1.0
381;Woongemeente;Nederland totaal;Lwoo theoretische en gemengde leerweg;Totaal herkomstgroeperingen;2004/'05;1190.0;1.0
382;Woongemeente;Nederland totaal;Lwoo theoretische en gemengde leerweg;Autochtonen;2003/'04;740.0;1.0
383;Woongemeente;Nederland totaal;Lwoo theoretische en gemengde leerweg;Autochtonen;2004/'05;850.0;1.0
384;Woongemeente;Nederland totaal;Lwoo theoretische en gemengde leerweg;Niet-westerse allochtonen;2003/'04;160.0;1.0
385;Woongemeente;Nederland totaal;Lwoo theoretische en gemengde leerweg;Niet-westerse allochtonen;2004/'05;270.0;1.0
386;Woongemeente;Nederland totaal;Lwoo theoretische en gemengde leerweg;Westerse allochtonen;2003/'04;70.0;1.0
387;Woongemeente;Nederland totaal;Lwoo theoretische en gemengde leerweg;Westerse allochtonen;2004/'05;80.0;1.0
388;Woongemeente;Nederland totaal;Lwoo theoretische en gemengde leerweg;Turken;2003/'04;30.0;0.0
389;Woongemeente;Nederland totaal;Lwoo theoretische en gemengde leerweg;Turken;2004/'05;70.0;1.0
390;Woongemeente;Nederland totaal;Lwoo theoretische en gemengde leerweg;Marokkanen;2003/'04;30.0;0.0
391;Woongemeente;Nederland totaal;Lwoo theoretische en gemengde leerweg;Marokkanen;2004/'05;60.0;1.0
392;Woongemeente;Nederland totaal;Lwoo theoretische en gemengde leerweg;Surinamers;2003/'04;20.0;0.0
393;Woongemeente;Nederland totaal;Lwoo theoretische en gemengde leerweg;Surinamers;2004/'05;30.0;1.0
394;Woongemeente;Nederland totaal;Lwoo theoretische en gemengde leerweg;Antillianen en Arubanen;2003/'04;10.0;1.0
395;Woongemeente;Nederland totaal;Lwoo theoretische en gemengde leerweg;Antillianen en Arubanen;2004/'05;10.0;1.0
396;Woongemeente;Nederland totaal;Lwoo theoretische en gemengde leerweg;Overig niet-westerse allochtonen;2003/'04;80.0;1.0
397;Woongemeente;Nederland totaal;Lwoo theoretische en gemengde leerweg;Overig niet-westerse allochtonen;2004/'05;100.0;1.0
398;Woongemeente;Nederland totaal;Lwoo theoretische en gemengde leerweg;Herkomst onbekend;2003/'04;;
399;Woongemeente;Nederland totaal;Lwoo theoretische en gemengde leerweg;Herkomst onbekend;2004/'05;;
400;Woongemeente;Nederland totaal;Lwoo theoretische leerweg;Totaal herkomstgroeperingen;2003/'04;560.0;0.0
401;Woongemeente;Nederland totaal;Lwoo theoretische leerweg;Totaal herkomstgroeperingen;2004/'05;810.0;0.0
402;Woongemeente;Nederland totaal;Lwoo theoretische leerweg;Autochtonen;2003/'04;440.0;0.0
403;Woongemeente;Nederland totaal;Lwoo theoretische leerweg;Autochtonen;2004/'05;540.0;0.0
404;Woongemeente;Nederland totaal;Lwoo theoretische leerweg;Niet-westerse allochtonen;2003/'04;70.0;0.0
405;Woongemeente;Nederland totaal;Lwoo theoretische leerweg;Niet-westerse allochtonen;2004/'05;200.0;1.0
406;Woongemeente;Nederland totaal;Lwoo theoretische leerweg;Westerse allochtonen;2003/'04;40.0;0.0
407;Woongemeente;Nederland totaal;Lwoo theoretische leerweg;Westerse allochtonen;2004/'05;60.0;0.0
408;Woongemeente;Nederland totaal;Lwoo theoretische leerweg;Turken;2003/'04;;
409;Woongemeente;Nederland totaal;Lwoo theoretische leerweg;Turken;2004/'05;50.0;1.0
410;Woongemeente;Nederland totaal;Lwoo theoretische leerweg;Marokkanen;2003/'04;20.0;0.0
411;Woongemeente;Nederland totaal;Lwoo theoretische leerweg;Marokkanen;2004/'05;40.0;1.0
412;Woongemeente;Nederland totaal;Lwoo theoretische leerweg;Surinamers;2003/'04;;
413;Woongemeente;Nederland totaal;Lwoo theoretische leerweg;Surinamers;2004/'05;30.0;0.0
414;Woongemeente;Nederland totaal;Lwoo theoretische leerweg;Antillianen en Arubanen;2003/'04;;
415;Woongemeente;Nederland totaal;Lwoo theoretische leerweg;Antillianen en Arubanen;2004/'05;;
416;Woongemeente;Nederland totaal;Lwoo theoretische leerweg;Overig niet-westerse allochtonen;2003/'04;30.0;0.0
417;Woongemeente;Nederland totaal;Lwoo theoretische leerweg;Overig niet-westerse allochtonen;2004/'05;80.0;1.0
418;Woongemeente;Nederland totaal;Lwoo theoretische leerweg;Herkomst onbekend;2003/'04;;
419;Woongemeente;Nederland totaal;Lwoo theoretische leerweg;Herkomst onbekend;2004/'05;;
420;Woongemeente;Nederland totaal;Lwoo gemengde leerweg;Totaal herkomstgroeperingen;2003/'04;420.0;0.0
421;Woongemeente;Nederland totaal;Lwoo gemengde leerweg;Totaal herkomstgroeperingen;2004/'05;390.0;0.0
422;Woongemeente;Nederland totaal;Lwoo gemengde leerweg;Autochtonen;2003/'04;300.0;0.0
423;Woongemeente;Nederland totaal;Lwoo gemengde leerweg;Autochtonen;2004/'05;300.0;0.0
424;Woongemeente;Nederland totaal;Lwoo gemengde leerweg;Niet-westerse allochtonen;2003/'04;90.0;0.0
425;Woongemeente;Nederland totaal;Lwoo gemengde leerweg;Niet-westerse allochtonen;2004/'05;70.0;0.0
426;Woongemeente;Nederland totaal;Lwoo gemengde leerweg;Westerse allochtonen;2003/'04;20.0;0.0
427;Woongemeente;Nederland totaal;Lwoo gemengde leerweg;Westerse allochtonen;2004/'05;20.0;0.0
428;Woongemeente;Nederland totaal;Lwoo gemengde leerweg;Turken;2003/'04;20.0;0.0
429;Woongemeente;Nederland totaal;Lwoo gemengde leerweg;Turken;2004/'05;20.0;0.0
430;Woongemeente;Nederland totaal;Lwoo gemengde leerweg;Marokkanen;2003/'04;;
431;Woongemeente;Nederland totaal;Lwoo gemengde leerweg;Marokkanen;2004/'05;20.0;0.0
432;Woongemeente;Nederland totaal;Lwoo gemengde leerweg;Surinamers;2003/'04;;
433;Woongemeente;Nederland totaal;Lwoo gemengde leerweg;Surinamers;2004/'05;;
434;Woongemeente;Nederland totaal;Lwoo gemengde leerweg;Antillianen en Arubanen;2003/'04;;
435;Woongemeente;Nederland totaal;Lwoo gemengde leerweg;Antillianen en Arubanen;2004/'05;;
436;Woongemeente;Nederland totaal;Lwoo gemengde leerweg;Overig niet-westerse allochtonen;2003/'04;50.0;1.0
437;Woongemeente;Nederland totaal;Lwoo gemengde leerweg;Overig niet-westerse allochtonen;2004/'05;30.0;0.0
438;Woongemeente;Nederland totaal;Lwoo gemengde leerweg;Herkomst onbekend;2003/'04;;
439;Woongemeente;Nederland totaal;Lwoo gemengde leerweg;Herkomst onbekend;2004/'05;;
440;Woongemeente;Nederland totaal;Lwoo kader - en basis beroepsger leerweg;Totaal herkomstgroeperingen;2003/'04;17650.0;9.0
441;Woongemeente;Nederland totaal;Lwoo kader - en basis beroepsger leerweg;Totaal herkomstgroeperingen;2004/'05;18160.0;9.0
