ID;BedrijfskenmerkenSBI2008;Perioden;Ziekteverzuimpercentage_1
469;B-F Nijverheid en energie;2002;6.1
470;B-F Nijverheid en energie;2003 1e kwartaal;5.9
471;B-F Nijverheid en energie;2003 2e kwartaal;5.3
472;B-F Nijverheid en energie;2003 3e kwartaal;4.8
473;B-F Nijverheid en energie;2003 4e kwartaal;5.5
474;B-F Nijverheid en energie;2003;5.4
475;B-F Nijverheid en energie;2004 1e kwartaal;5.4
476;B-F Nijverheid en energie;2004 2e kwartaal;4.9
477;B-F Nijverheid en energie;2004 3e kwartaal;4.5
478;B-F Nijverheid en energie;2004 4e kwartaal;5.3
479;B-F Nijverheid en energie;2004;5.0
480;B-F Nijverheid en energie;2005 1e kwartaal;5.4
481;B-F Nijverheid en energie;2005 2e kwartaal;4.9
482;B-F Nijverheid en energie;2005 3e kwartaal;4.5
483;B-F Nijverheid en energie;2005 4e kwartaal;5.3
484;B-F Nijverheid en energie;2005;5.0
485;B-F Nijverheid en energie;2006 1e kwartaal;5.5
486;B-F Nijverheid en energie;2006 2e kwartaal;4.9
487;B-F Nijverheid en energie;2006 3e kwartaal;4.5
488;B-F Nijverheid en energie;2006 4e kwartaal;5.3
489;B-F Nijverheid en energie;2006;5.1
490;B-F Nijverheid en energie;2007 1e kwartaal;5.1
491;B-F Nijverheid en energie;2007 2e kwartaal;4.5
492;B-F Nijverheid en energie;2007 3e kwartaal;4.1
493;B-F Nijverheid en energie;2007 4e kwartaal;4.9
494;B-F Nijverheid en energie;2007;4.7
495;B-F Nijverheid en energie;2008 1e kwartaal;5.1
496;B-F Nijverheid en energie;2008 2e kwartaal;4.5
497;B-F Nijverheid en energie;2008 3e kwartaal;4.2
498;B-F Nijverheid en energie;2008 4e kwartaal;4.9
499;B-F Nijverheid en energie;2008;4.7
500;B-F Nijverheid en energie;2009 1e kwartaal;5.1
501;B-F Nijverheid en energie;2009 2e kwartaal;4.5
502;B-F Nijverheid en energie;2009 3e kwartaal;4.5
503;B-F Nijverheid en energie;2009 4e kwartaal;5.2
504;B-F Nijverheid en energie;2009;4.8
505;B-F Nijverheid en energie;2010 1e kwartaal;5.1
506;B-F Nijverheid en energie;2010 2e kwartaal;4.7
507;B-F Nijverheid en energie;2010 3e kwartaal;4.5
508;B-F Nijverheid en energie;2010 4e kwartaal;4.9
509;B-F Nijverheid en energie;2010;4.8
510;B-F Nijverheid en energie;2011 1e kwartaal;5.3
511;B-F Nijverheid en energie;2011 2e kwartaal;4.8
512;B-F Nijverheid en energie;2011 3e kwartaal;4.6
513;B-F Nijverheid en energie;2011 4e kwartaal;4.9
514;B-F Nijverheid en energie;2011;4.9
515;B-F Nijverheid en energie;2012 1e kwartaal;5.1
516;B-F Nijverheid en energie;2012 2e kwartaal;4.6
517;B-F Nijverheid en energie;2012 3e kwartaal;4.3
518;B-F Nijverheid en energie;2012 4e kwartaal;4.7
519;B-F Nijverheid en energie;2012;4.7
520;B-F Nijverheid en energie;2013 1e kwartaal;5.2
521;B-F Nijverheid en energie;2013 2e kwartaal;4.3
522;B-F Nijverheid en energie;2013 3e kwartaal;4.0
523;B-F Nijverheid en energie;2013 4e kwartaal;4.5
524;B-F Nijverheid en energie;2013;4.5
525;B-F Nijverheid en energie;2014 1e kwartaal;4.5
526;B-F Nijverheid en energie;2014 2e kwartaal;4.3
527;B-F Nijverheid en energie;2014 3e kwartaal;4.1
528;B-F Nijverheid en energie;2014 4e kwartaal;4.7
529;B-F Nijverheid en energie;2014;4.4
530;B-F Nijverheid en energie;2015 1e kwartaal;5.1
531;B-F Nijverheid en energie;2015 2e kwartaal;4.3
532;B-F Nijverheid en energie;2015 3e kwartaal;4.0
533;B-F Nijverheid en energie;2015 4e kwartaal;4.5
534;B-F Nijverheid en energie;2015;4.5
535;B-F Nijverheid en energie;2016 1e kwartaal;5.1
536;B-F Nijverheid en energie;2016 2e kwartaal;4.3
537;B-F Nijverheid en energie;2016 3e kwartaal;4.0
538;B-F Nijverheid en energie;2016 4e kwartaal;4.6
539;B-F Nijverheid en energie;2016;4.5
540;B-F Nijverheid en energie;2017 1e kwartaal;4.9
541;B-F Nijverheid en energie;2017 2e kwartaal;4.4
542;B-F Nijverheid en energie;2017 3e kwartaal;4.2
543;B-F Nijverheid en energie;2017 4e kwartaal;4.8
544;B-F Nijverheid en energie;2017;4.6
545;B-F Nijverheid en energie;2018 1e kwartaal;5.6
546;B-F Nijverheid en energie;2018 2e kwartaal;4.7
547;B-F Nijverheid en energie;2018 3e kwartaal;4.5
548;B-F Nijverheid en energie;2018 4e kwartaal;4.9
549;B-F Nijverheid en energie;2018;4.9
550;B-F Nijverheid en energie;2019 1e kwartaal;5.3
551;B-F Nijverheid en energie;2019 2e kwartaal;4.8
552;B-F Nijverheid en energie;2019 3e kwartaal;4.6
553;B-F Nijverheid en energie;2019 4e kwartaal;5.2
554;B-F Nijverheid en energie;2019;5.0
555;B-F Nijverheid en energie;2020 1e kwartaal;6.1
556;B-F Nijverheid en energie;2020 2e kwartaal;5.3
557;B-F Nijverheid en energie;2020 3e kwartaal;5.0
558;B-F Nijverheid en energie;2020 4e kwartaal;5.7
559;B-F Nijverheid en energie;2020;5.5
560;B-F Nijverheid en energie;2021 1e kwartaal;5.5
561;B-F Nijverheid en energie;2021 2e kwartaal;5.4
562;B-F Nijverheid en energie;2021 3e kwartaal;5.1
563;B-F Nijverheid en energie;2021 4e kwartaal;6.1
564;B-F Nijverheid en energie;2021 ;5.5
565;B-F Nijverheid en energie;2022 1e kwartaal;6.9
566;B-F Nijverheid en energie;2022 2e kwartaal;5.9
567;B-F Nijverheid en energie;2022 3e kwartaal;5.5
568;B-F Nijverheid en energie;2022 4e kwartaal;6.1
569;B-F Nijverheid en energie;2022;6.1
570;B-F Nijverheid en energie;2023 1e kwartaal;6.3
571;B-F Nijverheid en energie;2023 2e kwartaal;5.3
572;B-F Nijverheid en energie;2023 3e kwartaal;5.2
573;B-F Nijverheid en energie;2023 4e kwartaal;5.9
574;B-F Nijverheid en energie;2023;5.7
575;B-F Nijverheid en energie;2024 1e kwartaal;5.9
576;B-F Nijverheid en energie;2024 2e kwartaal;5.4
577;B-F Nijverheid en energie;2024 3e kwartaal;5.2
578;B-F Nijverheid en energie;2024 4e kwartaal;5.8
579;B-F Nijverheid en energie;2024;5.6
580;C Industrie;1996 1e kwartaal;5.9
581;C Industrie;1996 2e kwartaal;5.1
582;C Industrie;1996 3e kwartaal;4.5
583;C Industrie;1996 4e kwartaal;5.3
584;C Industrie;1996;5.2
585;C Industrie;1997 1e kwartaal;5.7
586;C Industrie;1997 2e kwartaal;5.2
587;C Industrie;1997 3e kwartaal;5.2
588;C Industrie;1997 4e kwartaal;6.0
589;C Industrie;1997;5.5
590;C Industrie;1998 1e kwartaal;6.3
591;C Industrie;1998 2e kwartaal;6.1
592;C Industrie;1998 3e kwartaal;5.7
593;C Industrie;1998 4e kwartaal;6.5
594;C Industrie;1998;6.1
595;C Industrie;1999 1e kwartaal;7.1
596;C Industrie;1999 2e kwartaal;6.3
597;C Industrie;1999 3e kwartaal;5.9
598;C Industrie;1999 4e kwartaal;6.9
599;C Industrie;1999;6.6
600;C Industrie;2000 1e kwartaal;7.1
601;C Industrie;2000 2e kwartaal;6.3
602;C Industrie;2000 3e kwartaal;5.9
603;C Industrie;2000 4e kwartaal;6.8
604;C Industrie;2000;6.6
605;C Industrie;2001 1e kwartaal;6.9
606;C Industrie;2001 2e kwartaal;6.4
607;C Industrie;2001 3e kwartaal;6.1
608;C Industrie;2001 4e kwartaal;6.8
609;C Industrie;2001;6.5
610;C Industrie;2002 1e kwartaal;7.1
611;C Industrie;2002 2e kwartaal;6.4
612;C Industrie;2002 3e kwartaal;5.8
613;C Industrie;2002 4e kwartaal;6.7
614;C Industrie;2002;6.5
615;C Industrie;2003 1e kwartaal;6.4
616;C Industrie;2003 2e kwartaal;5.8
617;C Industrie;2003 3e kwartaal;5.3
618;C Industrie;2003 4e kwartaal;6.0
619;C Industrie;2003;5.9
620;C Industrie;2004 1e kwartaal;5.7
621;C Industrie;2004 2e kwartaal;5.0
622;C Industrie;2004 3e kwartaal;4.6
623;C Industrie;2004 4e kwartaal;5.5
624;C Industrie;2004;5.2
625;C Industrie;2005 1e kwartaal;5.8
626;C Industrie;2005 2e kwartaal;5.2
627;C Industrie;2005 3e kwartaal;4.7
628;C Industrie;2005 4e kwartaal;5.6
629;C Industrie;2005;5.3
630;C Industrie;2006 1e kwartaal;6.1
631;C Industrie;2006 2e kwartaal;5.4
632;C Industrie;2006 3e kwartaal;5.0
633;C Industrie;2006 4e kwartaal;5.9
634;C Industrie;2006;5.6
635;C Industrie;2007 1e kwartaal;5.4
636;C Industrie;2007 2e kwartaal;4.7
637;C Industrie;2007 3e kwartaal;4.3
638;C Industrie;2007 4e kwartaal;5.2
639;C Industrie;2007;4.9
640;C Industrie;2008 1e kwartaal;5.4
641;C Industrie;2008 2e kwartaal;4.8
642;C Industrie;2008 3e kwartaal;4.4
643;C Industrie;2008 4e kwartaal;5.2
644;C Industrie;2008;5.0
645;C Industrie;2009 1e kwartaal;5.4
646;C Industrie;2009 2e kwartaal;4.8
647;C Industrie;2009 3e kwartaal;4.9
648;C Industrie;2009 4e kwartaal;5.6
649;C Industrie;2009;5.2
650;C Industrie;2010 1e kwartaal;5.5
651;C Industrie;2010 2e kwartaal;4.9
652;C Industrie;2010 3e kwartaal;4.9
653;C Industrie;2010 4e kwartaal;5.3
654;C Industrie;2010;5.1
655;C Industrie;2011 1e kwartaal;5.7
656;C Industrie;2011 2e kwartaal;5.1
657;C Industrie;2011 3e kwartaal;4.9
658;C Industrie;2011 4e kwartaal;5.3
659;C Industrie;2011;5.2
660;C Industrie;2012 1e kwartaal;5.5
661;C Industrie;2012 2e kwartaal;4.9
662;C Industrie;2012 3e kwartaal;4.6
663;C Industrie;2012 4e kwartaal;5.2
664;C Industrie;2012;5.0
665;C Industrie;2013 1e kwartaal;5.7
666;C Industrie;2013 2e kwartaal;4.7
667;C Industrie;2013 3e kwartaal;4.4
668;C Industrie;2013 4e kwartaal;4.9
669;C Industrie;2013;4.9
670;C Industrie;2014 1e kwartaal;4.9
671;C Industrie;2014 2e kwartaal;4.6
672;C Industrie;2014 3e kwartaal;4.4
673;C Industrie;2014 4e kwartaal;5.1
674;C Industrie;2014;4.8
675;C Industrie;2015 1e kwartaal;5.5
676;C Industrie;2015 2e kwartaal;4.5
677;C Industrie;2015 3e kwartaal;4.3
678;C Industrie;2015 4e kwartaal;4.9
679;C Industrie;2015;4.8
680;C Industrie;2016 1e kwartaal;5.5
681;C Industrie;2016 2e kwartaal;4.6
682;C Industrie;2016 3e kwartaal;4.3
683;C Industrie;2016 4e kwartaal;5.0
684;C Industrie;2016;4.8
685;C Industrie;2017 1e kwartaal;5.4
686;C Industrie;2017 2e kwartaal;4.8
687;C Industrie;2017 3e kwartaal;4.6
688;C Industrie;2017 4e kwartaal;5.3
689;C Industrie;2017;5.0
690;C Industrie;2018 1e kwartaal;6.1
691;C Industrie;2018 2e kwartaal;5.1
692;C Industrie;2018 3e kwartaal;5.0
693;C Industrie;2018 4e kwartaal;5.4
694;C Industrie;2018;5.4
695;C Industrie;2019 1e kwartaal;5.8
696;C Industrie;2019 2e kwartaal;5.3
697;C Industrie;2019 3e kwartaal;5.0
698;C Industrie;2019 4e kwartaal;5.6
699;C Industrie;2019;5.4
700;C Industrie;2020 1e kwartaal;6.7
701;C Industrie;2020 2e kwartaal;5.8
702;C Industrie;2020 3e kwartaal;5.4
703;C Industrie;2020 4e kwartaal;6.1
704;C Industrie;2020;6.0
705;C Industrie;2021 1e kwartaal;5.8
706;C Industrie;2021 2e kwartaal;5.8
707;C Industrie;2021 3e kwartaal;5.4
708;C Industrie;2021 4e kwartaal;6.5
709;C Industrie;2021 ;5.9
710;C Industrie;2022 1e kwartaal;7.4
711;C Industrie;2022 2e kwartaal;6.3
712;C Industrie;2022 3e kwartaal;5.9
713;C Industrie;2022 4e kwartaal;6.6
714;C Industrie;2022;6.5
715;C Industrie;2023 1e kwartaal;6.8
716;C Industrie;2023 2e kwartaal;5.7
717;C Industrie;2023 3e kwartaal;5.5
718;C Industrie;2023 4e kwartaal;6.4
719;C Industrie;2023;6.1
720;C Industrie;2024 1e kwartaal;6.5
721;C Industrie;2024 2e kwartaal;5.9
722;C Industrie;2024 3e kwartaal;5.7
723;C Industrie;2024 4e kwartaal;6.4
724;C Industrie;2024;6.1
725;10-12 Voedings-, genotmiddelenindustrie;1996 1e kwartaal;5.7
726;10-12 Voedings-, genotmiddelenindustrie;1996 2e kwartaal;4.7
727;10-12 Voedings-, genotmiddelenindustrie;1996 3e kwartaal;4.2
728;10-12 Voedings-, genotmiddelenindustrie;1996 4e kwartaal;5.2
729;10-12 Voedings-, genotmiddelenindustrie;1996;4.9
730;10-12 Voedings-, genotmiddelenindustrie;1997 1e kwartaal;5.6
731;10-12 Voedings-, genotmiddelenindustrie;1997 2e kwartaal;4.8
732;10-12 Voedings-, genotmiddelenindustrie;1997 3e kwartaal;4.7
733;10-12 Voedings-, genotmiddelenindustrie;1997 4e kwartaal;5.4
734;10-12 Voedings-, genotmiddelenindustrie;1997;5.1
735;10-12 Voedings-, genotmiddelenindustrie;1998 1e kwartaal;5.8
736;10-12 Voedings-, genotmiddelenindustrie;1998 2e kwartaal;5.5
737;10-12 Voedings-, genotmiddelenindustrie;1998 3e kwartaal;5.2
738;10-12 Voedings-, genotmiddelenindustrie;1998 4e kwartaal;5.7
739;10-12 Voedings-, genotmiddelenindustrie;1998;5.5
740;10-12 Voedings-, genotmiddelenindustrie;1999 1e kwartaal;6.5
741;10-12 Voedings-, genotmiddelenindustrie;1999 2e kwartaal;5.9
742;10-12 Voedings-, genotmiddelenindustrie;1999 3e kwartaal;5.8
743;10-12 Voedings-, genotmiddelenindustrie;1999 4e kwartaal;6.3
744;10-12 Voedings-, genotmiddelenindustrie;1999;6.1
745;10-12 Voedings-, genotmiddelenindustrie;2000 1e kwartaal;6.0
746;10-12 Voedings-, genotmiddelenindustrie;2000 2e kwartaal;5.4
747;10-12 Voedings-, genotmiddelenindustrie;2000 3e kwartaal;5.2
748;10-12 Voedings-, genotmiddelenindustrie;2000 4e kwartaal;6.5
749;10-12 Voedings-, genotmiddelenindustrie;2000;5.8
750;10-12 Voedings-, genotmiddelenindustrie;2001 1e kwartaal;6.3
751;10-12 Voedings-, genotmiddelenindustrie;2001 2e kwartaal;5.7
752;10-12 Voedings-, genotmiddelenindustrie;2001 3e kwartaal;5.2
753;10-12 Voedings-, genotmiddelenindustrie;2001 4e kwartaal;6.0
754;10-12 Voedings-, genotmiddelenindustrie;2001;5.8
755;10-12 Voedings-, genotmiddelenindustrie;2002 1e kwartaal;6.1
756;10-12 Voedings-, genotmiddelenindustrie;2002 2e kwartaal;5.4
757;10-12 Voedings-, genotmiddelenindustrie;2002 3e kwartaal;4.8
758;10-12 Voedings-, genotmiddelenindustrie;2002 4e kwartaal;5.6
759;10-12 Voedings-, genotmiddelenindustrie;2002;5.5
760;10-12 Voedings-, genotmiddelenindustrie;2003 1e kwartaal;5.4
761;10-12 Voedings-, genotmiddelenindustrie;2003 2e kwartaal;4.7
762;10-12 Voedings-, genotmiddelenindustrie;2003 3e kwartaal;4.2
763;10-12 Voedings-, genotmiddelenindustrie;2003 4e kwartaal;4.9
764;10-12 Voedings-, genotmiddelenindustrie;2003;4.8
765;10-12 Voedings-, genotmiddelenindustrie;2004 1e kwartaal;5.0
766;10-12 Voedings-, genotmiddelenindustrie;2004 2e kwartaal;4.3
767;10-12 Voedings-, genotmiddelenindustrie;2004 3e kwartaal;4.0
768;10-12 Voedings-, genotmiddelenindustrie;2004 4e kwartaal;4.7
769;10-12 Voedings-, genotmiddelenindustrie;2004;4.5
770;10-12 Voedings-, genotmiddelenindustrie;2005 1e kwartaal;5.0
771;10-12 Voedings-, genotmiddelenindustrie;2005 2e kwartaal;4.4
772;10-12 Voedings-, genotmiddelenindustrie;2005 3e kwartaal;4.0
773;10-12 Voedings-, genotmiddelenindustrie;2005 4e kwartaal;4.8
774;10-12 Voedings-, genotmiddelenindustrie;2005;4.6
775;10-12 Voedings-, genotmiddelenindustrie;2006 1e kwartaal;5.0
776;10-12 Voedings-, genotmiddelenindustrie;2006 2e kwartaal;4.3
777;10-12 Voedings-, genotmiddelenindustrie;2006 3e kwartaal;4.0
778;10-12 Voedings-, genotmiddelenindustrie;2006 4e kwartaal;4.8
779;10-12 Voedings-, genotmiddelenindustrie;2006;4.5
780;10-12 Voedings-, genotmiddelenindustrie;2007 1e kwartaal;4.8
781;10-12 Voedings-, genotmiddelenindustrie;2007 2e kwartaal;4.1
782;10-12 Voedings-, genotmiddelenindustrie;2007 3e kwartaal;3.8
783;10-12 Voedings-, genotmiddelenindustrie;2007 4e kwartaal;4.6
784;10-12 Voedings-, genotmiddelenindustrie;2007;4.3
785;10-12 Voedings-, genotmiddelenindustrie;2008 1e kwartaal;4.7
786;10-12 Voedings-, genotmiddelenindustrie;2008 2e kwartaal;4.1
787;10-12 Voedings-, genotmiddelenindustrie;2008 3e kwartaal;4.1
788;10-12 Voedings-, genotmiddelenindustrie;2008 4e kwartaal;4.6
789;10-12 Voedings-, genotmiddelenindustrie;2008;4.4
790;10-12 Voedings-, genotmiddelenindustrie;2009 1e kwartaal;5.0
791;10-12 Voedings-, genotmiddelenindustrie;2009 2e kwartaal;4.2
792;10-12 Voedings-, genotmiddelenindustrie;2009 3e kwartaal;4.1
793;10-12 Voedings-, genotmiddelenindustrie;2009 4e kwartaal;4.6
794;10-12 Voedings-, genotmiddelenindustrie;2009;4.5
795;10-12 Voedings-, genotmiddelenindustrie;2010 1e kwartaal;4.4
796;10-12 Voedings-, genotmiddelenindustrie;2010 2e kwartaal;4.2
797;10-12 Voedings-, genotmiddelenindustrie;2010 3e kwartaal;4.1
798;10-12 Voedings-, genotmiddelenindustrie;2010 4e kwartaal;4.3
799;10-12 Voedings-, genotmiddelenindustrie;2010;4.3
800;10-12 Voedings-, genotmiddelenindustrie;2011 1e kwartaal;5.1
801;10-12 Voedings-, genotmiddelenindustrie;2011 2e kwartaal;4.3
802;10-12 Voedings-, genotmiddelenindustrie;2011 3e kwartaal;4.3
803;10-12 Voedings-, genotmiddelenindustrie;2011 4e kwartaal;4.5
804;10-12 Voedings-, genotmiddelenindustrie;2011;4.6
805;10-12 Voedings-, genotmiddelenindustrie;2012 1e kwartaal;4.5
806;10-12 Voedings-, genotmiddelenindustrie;2012 2e kwartaal;4.1
807;10-12 Voedings-, genotmiddelenindustrie;2012 3e kwartaal;4.0
808;10-12 Voedings-, genotmiddelenindustrie;2012 4e kwartaal;4.3
809;10-12 Voedings-, genotmiddelenindustrie;2012;4.2
810;10-12 Voedings-, genotmiddelenindustrie;2013 1e kwartaal;4.9
811;10-12 Voedings-, genotmiddelenindustrie;2013 2e kwartaal;4.1
812;10-12 Voedings-, genotmiddelenindustrie;2013 3e kwartaal;3.8
813;10-12 Voedings-, genotmiddelenindustrie;2013 4e kwartaal;4.1
814;10-12 Voedings-, genotmiddelenindustrie;2013;4.2
815;10-12 Voedings-, genotmiddelenindustrie;2014 1e kwartaal;4.3
816;10-12 Voedings-, genotmiddelenindustrie;2014 2e kwartaal;4.0
817;10-12 Voedings-, genotmiddelenindustrie;2014 3e kwartaal;4.0
818;10-12 Voedings-, genotmiddelenindustrie;2014 4e kwartaal;4.3
819;10-12 Voedings-, genotmiddelenindustrie;2014;4.1
820;10-12 Voedings-, genotmiddelenindustrie;2015 1e kwartaal;4.6
821;10-12 Voedings-, genotmiddelenindustrie;2015 2e kwartaal;3.9
822;10-12 Voedings-, genotmiddelenindustrie;2015 3e kwartaal;3.7
823;10-12 Voedings-, genotmiddelenindustrie;2015 4e kwartaal;4.5
824;10-12 Voedings-, genotmiddelenindustrie;2015;4.2
825;10-12 Voedings-, genotmiddelenindustrie;2016 1e kwartaal;4.6
826;10-12 Voedings-, genotmiddelenindustrie;2016 2e kwartaal;4.0
827;10-12 Voedings-, genotmiddelenindustrie;2016 3e kwartaal;3.8
828;10-12 Voedings-, genotmiddelenindustrie;2016 4e kwartaal;4.5
829;10-12 Voedings-, genotmiddelenindustrie;2016;4.2
830;10-12 Voedings-, genotmiddelenindustrie;2017 1e kwartaal;4.9
831;10-12 Voedings-, genotmiddelenindustrie;2017 2e kwartaal;4.4
832;10-12 Voedings-, genotmiddelenindustrie;2017 3e kwartaal;4.2
833;10-12 Voedings-, genotmiddelenindustrie;2017 4e kwartaal;4.7
834;10-12 Voedings-, genotmiddelenindustrie;2017;4.5
835;10-12 Voedings-, genotmiddelenindustrie;2018 1e kwartaal;5.5
836;10-12 Voedings-, genotmiddelenindustrie;2018 2e kwartaal;4.8
837;10-12 Voedings-, genotmiddelenindustrie;2018 3e kwartaal;4.6
838;10-12 Voedings-, genotmiddelenindustrie;2018 4e kwartaal;5.1
839;10-12 Voedings-, genotmiddelenindustrie;2018;5.0
840;10-12 Voedings-, genotmiddelenindustrie;2019 1e kwartaal;5.3
841;10-12 Voedings-, genotmiddelenindustrie;2019 2e kwartaal;4.8
842;10-12 Voedings-, genotmiddelenindustrie;2019 3e kwartaal;4.5
843;10-12 Voedings-, genotmiddelenindustrie;2019 4e kwartaal;5.1
844;10-12 Voedings-, genotmiddelenindustrie;2019;4.9
845;10-12 Voedings-, genotmiddelenindustrie;2020 1e kwartaal;6.1
846;10-12 Voedings-, genotmiddelenindustrie;2020 2e kwartaal;5.3
847;10-12 Voedings-, genotmiddelenindustrie;2020 3e kwartaal;5.1
848;10-12 Voedings-, genotmiddelenindustrie;2020 4e kwartaal;5.9
849;10-12 Voedings-, genotmiddelenindustrie;2020;5.6
850;10-12 Voedings-, genotmiddelenindustrie;2021 1e kwartaal;5.7
851;10-12 Voedings-, genotmiddelenindustrie;2021 2e kwartaal;5.7
852;10-12 Voedings-, genotmiddelenindustrie;2021 3e kwartaal;5.4
853;10-12 Voedings-, genotmiddelenindustrie;2021 4e kwartaal;6.4
854;10-12 Voedings-, genotmiddelenindustrie;2021 ;5.8
855;10-12 Voedings-, genotmiddelenindustrie;2022 1e kwartaal;7.7
856;10-12 Voedings-, genotmiddelenindustrie;2022 2e kwartaal;6.4
857;10-12 Voedings-, genotmiddelenindustrie;2022 3e kwartaal;5.8
858;10-12 Voedings-, genotmiddelenindustrie;2022 4e kwartaal;6.5
859;10-12 Voedings-, genotmiddelenindustrie;2022;6.6
860;10-12 Voedings-, genotmiddelenindustrie;2023 1e kwartaal;6.4
861;10-12 Voedings-, genotmiddelenindustrie;2023 2e kwartaal;5.4
862;10-12 Voedings-, genotmiddelenindustrie;2023 3e kwartaal;5.3
863;10-12 Voedings-, genotmiddelenindustrie;2023 4e kwartaal;6.2
864;10-12 Voedings-, genotmiddelenindustrie;2023;5.8
865;10-12 Voedings-, genotmiddelenindustrie;2024 1e kwartaal;6.2
866;10-12 Voedings-, genotmiddelenindustrie;2024 2e kwartaal;5.6
867;10-12 Voedings-, genotmiddelenindustrie;2024 3e kwartaal;5.6
868;10-12 Voedings-, genotmiddelenindustrie;2024 4e kwartaal;6.3
869;10-12 Voedings-, genotmiddelenindustrie;2024;6.0
870;17-18 Papier- en grafische industrie;1996 1e kwartaal;5.4
871;17-18 Papier- en grafische industrie;1996 2e kwartaal;4.4
872;17-18 Papier- en grafische industrie;1996 3e kwartaal;3.6
873;17-18 Papier- en grafische industrie;1996 4e kwartaal;4.6
874;17-18 Papier- en grafische industrie;1996;4.5
875;17-18 Papier- en grafische industrie;1997 1e kwartaal;5.3
876;17-18 Papier- en grafische industrie;1997 2e kwartaal;4.5
877;17-18 Papier- en grafische industrie;1997 3e kwartaal;4.4
878;17-18 Papier- en grafische industrie;1997 4e kwartaal;5.9
879;17-18 Papier- en grafische industrie;1997;5.0
880;17-18 Papier- en grafische industrie;1998 1e kwartaal;5.6
881;17-18 Papier- en grafische industrie;1998 2e kwartaal;4.9
882;17-18 Papier- en grafische industrie;1998 3e kwartaal;4.6
883;17-18 Papier- en grafische industrie;1998 4e kwartaal;5.8
884;17-18 Papier- en grafische industrie;1998;5.2
885;17-18 Papier- en grafische industrie;1999 1e kwartaal;6.4
886;17-18 Papier- en grafische industrie;1999 2e kwartaal;5.4
887;17-18 Papier- en grafische industrie;1999 3e kwartaal;4.8
888;17-18 Papier- en grafische industrie;1999 4e kwartaal;6.2
889;17-18 Papier- en grafische industrie;1999;5.7
890;17-18 Papier- en grafische industrie;2000 1e kwartaal;5.9
891;17-18 Papier- en grafische industrie;2000 2e kwartaal;5.3
892;17-18 Papier- en grafische industrie;2000 3e kwartaal;5.2
893;17-18 Papier- en grafische industrie;2000 4e kwartaal;6.0
894;17-18 Papier- en grafische industrie;2000;5.6
