ID;Leeftijd;BijdrageplichtigInkomen;RegioS;Perioden;GemeentelijkeInkomstenEigenBijdrage_1
1207;Totaal 18 jaar of ouder;Totaal;Lingewaard;2018;575.0
1208;Totaal 18 jaar of ouder;Totaal;Lingewaard;2019;289.0
1209;Totaal 18 jaar of ouder;Totaal;Lingewaard;2020;174.0
1210;Totaal 18 jaar of ouder;Totaal;Lingewaard;2021;192.0
1211;Totaal 18 jaar of ouder;Totaal;Lingewaard;2022;207.0
1212;Totaal 18 jaar of ouder;Totaal;Lisse;2017;301.0
1213;Totaal 18 jaar of ouder;Totaal;Lisse;2018;301.0
1214;Totaal 18 jaar of ouder;Totaal;Lisse;2019;133.0
1215;Totaal 18 jaar of ouder;Totaal;Lisse;2020;124.0
1216;Totaal 18 jaar of ouder;Totaal;Lisse;2021;161.0
1217;Totaal 18 jaar of ouder;Totaal;Lisse;2022;167.0
1218;Totaal 18 jaar of ouder;Totaal;Littenseradiel;2017;153.0
1219;Totaal 18 jaar of ouder;Totaal;Littenseradiel;2018;
1220;Totaal 18 jaar of ouder;Totaal;Littenseradiel;2019;
1221;Totaal 18 jaar of ouder;Totaal;Littenseradiel;2020;
1222;Totaal 18 jaar of ouder;Totaal;Littenseradiel;2021;
1223;Totaal 18 jaar of ouder;Totaal;Littenseradiel;2022;
1224;Totaal 18 jaar of ouder;Totaal;Lochem;2017;334.0
1225;Totaal 18 jaar of ouder;Totaal;Lochem;2018;339.0
1226;Totaal 18 jaar of ouder;Totaal;Lochem;2019;153.0
1227;Totaal 18 jaar of ouder;Totaal;Lochem;2020;155.0
1228;Totaal 18 jaar of ouder;Totaal;Lochem;2021;212.0
1229;Totaal 18 jaar of ouder;Totaal;Lochem;2022;232.0
1230;Totaal 18 jaar of ouder;Totaal;Loon op Zand;2017;259.0
1231;Totaal 18 jaar of ouder;Totaal;Loon op Zand;2018;304.0
1232;Totaal 18 jaar of ouder;Totaal;Loon op Zand;2019;162.0
1233;Totaal 18 jaar of ouder;Totaal;Loon op Zand;2020;154.0
1234;Totaal 18 jaar of ouder;Totaal;Loon op Zand;2021;200.0
1235;Totaal 18 jaar of ouder;Totaal;Loon op Zand;2022;204.0
1236;Totaal 18 jaar of ouder;Totaal;Lopik;2017;93.0
1237;Totaal 18 jaar of ouder;Totaal;Lopik;2018;91.0
1238;Totaal 18 jaar of ouder;Totaal;Lopik;2019;44.0
1239;Totaal 18 jaar of ouder;Totaal;Lopik;2020;48.0
1240;Totaal 18 jaar of ouder;Totaal;Lopik;2021;57.0
1241;Totaal 18 jaar of ouder;Totaal;Lopik;2022;56.0
1242;Totaal 18 jaar of ouder;Totaal;Loppersum;2017;137.0
1243;Totaal 18 jaar of ouder;Totaal;Loppersum;2018;139.0
1244;Totaal 18 jaar of ouder;Totaal;Loppersum;2019;58.0
1245;Totaal 18 jaar of ouder;Totaal;Loppersum;2020;60.0
1246;Totaal 18 jaar of ouder;Totaal;Loppersum;2021;
1247;Totaal 18 jaar of ouder;Totaal;Loppersum;2022;
1248;Totaal 18 jaar of ouder;Totaal;Losser;2017;319.0
1249;Totaal 18 jaar of ouder;Totaal;Losser;2018;363.0
1250;Totaal 18 jaar of ouder;Totaal;Losser;2019;162.0
1251;Totaal 18 jaar of ouder;Totaal;Losser;2020;146.0
1252;Totaal 18 jaar of ouder;Totaal;Losser;2021;186.0
1253;Totaal 18 jaar of ouder;Totaal;Losser;2022;195.0
1254;Totaal 18 jaar of ouder;Totaal;Maasdriel;2017;234.0
1255;Totaal 18 jaar of ouder;Totaal;Maasdriel;2018;254.0
1256;Totaal 18 jaar of ouder;Totaal;Maasdriel;2019;125.0
1257;Totaal 18 jaar of ouder;Totaal;Maasdriel;2020;115.0
1258;Totaal 18 jaar of ouder;Totaal;Maasdriel;2021;155.0
1259;Totaal 18 jaar of ouder;Totaal;Maasdriel;2022;168.0
1260;Totaal 18 jaar of ouder;Totaal;Maasgouw;2017;334.0
1261;Totaal 18 jaar of ouder;Totaal;Maasgouw;2018;318.0
1262;Totaal 18 jaar of ouder;Totaal;Maasgouw;2019;145.0
1263;Totaal 18 jaar of ouder;Totaal;Maasgouw;2020;134.0
1264;Totaal 18 jaar of ouder;Totaal;Maasgouw;2021;168.0
1265;Totaal 18 jaar of ouder;Totaal;Maasgouw;2022;178.0
1266;Totaal 18 jaar of ouder;Totaal;Maashorst;2017;
1267;Totaal 18 jaar of ouder;Totaal;Maashorst;2018;
1268;Totaal 18 jaar of ouder;Totaal;Maashorst;2019;
1269;Totaal 18 jaar of ouder;Totaal;Maashorst;2020;
1270;Totaal 18 jaar of ouder;Totaal;Maashorst;2021;
1271;Totaal 18 jaar of ouder;Totaal;Maashorst;2022;456.0
1272;Totaal 18 jaar of ouder;Totaal;Maassluis;2017;395.0
1273;Totaal 18 jaar of ouder;Totaal;Maassluis;2018;437.0
1274;Totaal 18 jaar of ouder;Totaal;Maassluis;2019;227.0
1275;Totaal 18 jaar of ouder;Totaal;Maassluis;2020;210.0
1276;Totaal 18 jaar of ouder;Totaal;Maassluis;2021;263.0
1277;Totaal 18 jaar of ouder;Totaal;Maassluis;2022;267.0
1278;Totaal 18 jaar of ouder;Totaal;Maastricht;2017;1840.0
1279;Totaal 18 jaar of ouder;Totaal;Maastricht;2018;1867.0
1280;Totaal 18 jaar of ouder;Totaal;Maastricht;2019;944.0
1281;Totaal 18 jaar of ouder;Totaal;Maastricht;2020;890.0
1282;Totaal 18 jaar of ouder;Totaal;Maastricht;2021;1349.0
1283;Totaal 18 jaar of ouder;Totaal;Maastricht;2022;1325.0
1284;Totaal 18 jaar of ouder;Totaal;De Marne;2017;125.0
1285;Totaal 18 jaar of ouder;Totaal;De Marne;2018;115.0
1286;Totaal 18 jaar of ouder;Totaal;De Marne;2019;
1287;Totaal 18 jaar of ouder;Totaal;De Marne;2020;
1288;Totaal 18 jaar of ouder;Totaal;De Marne;2021;
1289;Totaal 18 jaar of ouder;Totaal;De Marne;2022;
1290;Totaal 18 jaar of ouder;Totaal;Marum;2017;60.0
1291;Totaal 18 jaar of ouder;Totaal;Marum;2018;74.0
1292;Totaal 18 jaar of ouder;Totaal;Marum;2019;
1293;Totaal 18 jaar of ouder;Totaal;Marum;2020;
1294;Totaal 18 jaar of ouder;Totaal;Marum;2021;
1295;Totaal 18 jaar of ouder;Totaal;Marum;2022;
1296;Totaal 18 jaar of ouder;Totaal;Medemblik;2017;374.0
1297;Totaal 18 jaar of ouder;Totaal;Medemblik;2018;414.0
1298;Totaal 18 jaar of ouder;Totaal;Medemblik;2019;184.0
1299;Totaal 18 jaar of ouder;Totaal;Medemblik;2020;188.0
1300;Totaal 18 jaar of ouder;Totaal;Medemblik;2021;237.0
1301;Totaal 18 jaar of ouder;Totaal;Medemblik;2022;254.0
1302;Totaal 18 jaar of ouder;Totaal;Meerssen;2017;328.0
1303;Totaal 18 jaar of ouder;Totaal;Meerssen;2018;323.0
1304;Totaal 18 jaar of ouder;Totaal;Meerssen;2019;148.0
1305;Totaal 18 jaar of ouder;Totaal;Meerssen;2020;133.0
1306;Totaal 18 jaar of ouder;Totaal;Meerssen;2021;161.0
1307;Totaal 18 jaar of ouder;Totaal;Meerssen;2022;160.0
1308;Totaal 18 jaar of ouder;Totaal;Meierijstad;2017;588.0
1309;Totaal 18 jaar of ouder;Totaal;Meierijstad;2018;716.0
1310;Totaal 18 jaar of ouder;Totaal;Meierijstad;2019;239.0
1311;Totaal 18 jaar of ouder;Totaal;Meierijstad;2020;244.0
1312;Totaal 18 jaar of ouder;Totaal;Meierijstad;2021;350.0
1313;Totaal 18 jaar of ouder;Totaal;Meierijstad;2022;396.0
1314;Totaal 18 jaar of ouder;Totaal;Menameradiel;2017;65.0
1315;Totaal 18 jaar of ouder;Totaal;Menameradiel;2018;
1316;Totaal 18 jaar of ouder;Totaal;Menameradiel;2019;
1317;Totaal 18 jaar of ouder;Totaal;Menameradiel;2020;
1318;Totaal 18 jaar of ouder;Totaal;Menameradiel;2021;
1319;Totaal 18 jaar of ouder;Totaal;Menameradiel;2022;
1320;Totaal 18 jaar of ouder;Totaal;Menterwolde;2017;126.0
1321;Totaal 18 jaar of ouder;Totaal;Menterwolde;2018;
1322;Totaal 18 jaar of ouder;Totaal;Menterwolde;2019;
1323;Totaal 18 jaar of ouder;Totaal;Menterwolde;2020;
1324;Totaal 18 jaar of ouder;Totaal;Menterwolde;2021;
1325;Totaal 18 jaar of ouder;Totaal;Menterwolde;2022;
1326;Totaal 18 jaar of ouder;Totaal;Meppel;2017;411.0
1327;Totaal 18 jaar of ouder;Totaal;Meppel;2018;305.0
1328;Totaal 18 jaar of ouder;Totaal;Meppel;2019;93.0
1329;Totaal 18 jaar of ouder;Totaal;Meppel;2020;207.0
1330;Totaal 18 jaar of ouder;Totaal;Meppel;2021;263.0
1331;Totaal 18 jaar of ouder;Totaal;Meppel;2022;274.0
1332;Totaal 18 jaar of ouder;Totaal;Middelburg (Z.);2017;341.0
1333;Totaal 18 jaar of ouder;Totaal;Middelburg (Z.);2018;502.0
1334;Totaal 18 jaar of ouder;Totaal;Middelburg (Z.);2019;88.0
1335;Totaal 18 jaar of ouder;Totaal;Middelburg (Z.);2020;281.0
1336;Totaal 18 jaar of ouder;Totaal;Middelburg (Z.);2021;346.0
1337;Totaal 18 jaar of ouder;Totaal;Middelburg (Z.);2022;336.0
1338;Totaal 18 jaar of ouder;Totaal;Midden-Delfland;2017;279.0
1339;Totaal 18 jaar of ouder;Totaal;Midden-Delfland;2018;262.0
1340;Totaal 18 jaar of ouder;Totaal;Midden-Delfland;2019;81.0
1341;Totaal 18 jaar of ouder;Totaal;Midden-Delfland;2020;68.0
1342;Totaal 18 jaar of ouder;Totaal;Midden-Delfland;2021;93.0
1343;Totaal 18 jaar of ouder;Totaal;Midden-Delfland;2022;94.0
1344;Totaal 18 jaar of ouder;Totaal;Midden-Drenthe;2017;543.0
1345;Totaal 18 jaar of ouder;Totaal;Midden-Drenthe;2018;551.0
1346;Totaal 18 jaar of ouder;Totaal;Midden-Drenthe;2019;241.0
1347;Totaal 18 jaar of ouder;Totaal;Midden-Drenthe;2020;209.0
1348;Totaal 18 jaar of ouder;Totaal;Midden-Drenthe;2021;274.0
1349;Totaal 18 jaar of ouder;Totaal;Midden-Drenthe;2022;282.0
1350;Totaal 18 jaar of ouder;Totaal;Midden-Groningen;2017;
1351;Totaal 18 jaar of ouder;Totaal;Midden-Groningen;2018;851.0
1352;Totaal 18 jaar of ouder;Totaal;Midden-Groningen;2019;490.0
1353;Totaal 18 jaar of ouder;Totaal;Midden-Groningen;2020;452.0
1354;Totaal 18 jaar of ouder;Totaal;Midden-Groningen;2021;555.0
1355;Totaal 18 jaar of ouder;Totaal;Midden-Groningen;2022;557.0
1356;Totaal 18 jaar of ouder;Totaal;Mill en Sint Hubert;2017;80.0
1357;Totaal 18 jaar of ouder;Totaal;Mill en Sint Hubert;2018;84.0
1358;Totaal 18 jaar of ouder;Totaal;Mill en Sint Hubert;2019;21.0
1359;Totaal 18 jaar of ouder;Totaal;Mill en Sint Hubert;2020;19.0
1360;Totaal 18 jaar of ouder;Totaal;Mill en Sint Hubert;2021;28.0
1361;Totaal 18 jaar of ouder;Totaal;Mill en Sint Hubert;2022;
1362;Totaal 18 jaar of ouder;Totaal;Moerdijk;2017;313.0
1363;Totaal 18 jaar of ouder;Totaal;Moerdijk;2018;339.0
1364;Totaal 18 jaar of ouder;Totaal;Moerdijk;2019;154.0
1365;Totaal 18 jaar of ouder;Totaal;Moerdijk;2020;169.0
1366;Totaal 18 jaar of ouder;Totaal;Moerdijk;2021;227.0
1367;Totaal 18 jaar of ouder;Totaal;Moerdijk;2022;240.0
1368;Totaal 18 jaar of ouder;Totaal;Molenlanden;2017;
1369;Totaal 18 jaar of ouder;Totaal;Molenlanden;2018;
1370;Totaal 18 jaar of ouder;Totaal;Molenlanden;2019;161.0
1371;Totaal 18 jaar of ouder;Totaal;Molenlanden;2020;153.0
1372;Totaal 18 jaar of ouder;Totaal;Molenlanden;2021;194.0
1373;Totaal 18 jaar of ouder;Totaal;Molenlanden;2022;204.0
1374;Totaal 18 jaar of ouder;Totaal;Molenwaard;2017;137.0
1375;Totaal 18 jaar of ouder;Totaal;Molenwaard;2018;133.0
1376;Totaal 18 jaar of ouder;Totaal;Molenwaard;2019;
1377;Totaal 18 jaar of ouder;Totaal;Molenwaard;2020;
1378;Totaal 18 jaar of ouder;Totaal;Molenwaard;2021;
1379;Totaal 18 jaar of ouder;Totaal;Molenwaard;2022;
1380;Totaal 18 jaar of ouder;Totaal;Montferland;2017;553.0
1381;Totaal 18 jaar of ouder;Totaal;Montferland;2018;577.0
1382;Totaal 18 jaar of ouder;Totaal;Montferland;2019;300.0
1383;Totaal 18 jaar of ouder;Totaal;Montferland;2020;277.0
1384;Totaal 18 jaar of ouder;Totaal;Montferland;2021;332.0
1385;Totaal 18 jaar of ouder;Totaal;Montferland;2022;339.0
1386;Totaal 18 jaar of ouder;Totaal;Montfoort;2017;138.0
1387;Totaal 18 jaar of ouder;Totaal;Montfoort;2018;134.0
1388;Totaal 18 jaar of ouder;Totaal;Montfoort;2019;50.0
1389;Totaal 18 jaar of ouder;Totaal;Montfoort;2020;53.0
1390;Totaal 18 jaar of ouder;Totaal;Montfoort;2021;62.0
1391;Totaal 18 jaar of ouder;Totaal;Montfoort;2022;72.0
1392;Totaal 18 jaar of ouder;Totaal;Mook en Middelaar;2017;125.0
1393;Totaal 18 jaar of ouder;Totaal;Mook en Middelaar;2018;120.0
1394;Totaal 18 jaar of ouder;Totaal;Mook en Middelaar;2019;39.0
1395;Totaal 18 jaar of ouder;Totaal;Mook en Middelaar;2020;38.0
1396;Totaal 18 jaar of ouder;Totaal;Mook en Middelaar;2021;49.0
1397;Totaal 18 jaar of ouder;Totaal;Mook en Middelaar;2022;55.0
1398;Totaal 18 jaar of ouder;Totaal;Neder-Betuwe;2017;182.0
1399;Totaal 18 jaar of ouder;Totaal;Neder-Betuwe;2018;206.0
1400;Totaal 18 jaar of ouder;Totaal;Neder-Betuwe;2019;103.0
1401;Totaal 18 jaar of ouder;Totaal;Neder-Betuwe;2020;33.0
1402;Totaal 18 jaar of ouder;Totaal;Neder-Betuwe;2021;37.0
1403;Totaal 18 jaar of ouder;Totaal;Neder-Betuwe;2022;54.0
1404;Totaal 18 jaar of ouder;Totaal;Nederweert;2017;195.0
1405;Totaal 18 jaar of ouder;Totaal;Nederweert;2018;220.0
1406;Totaal 18 jaar of ouder;Totaal;Nederweert;2019;97.0
1407;Totaal 18 jaar of ouder;Totaal;Nederweert;2020;89.0
1408;Totaal 18 jaar of ouder;Totaal;Nederweert;2021;113.0
1409;Totaal 18 jaar of ouder;Totaal;Nederweert;2022;117.0
1410;Totaal 18 jaar of ouder;Totaal;Neerijnen;2017;97.0
1411;Totaal 18 jaar of ouder;Totaal;Neerijnen;2018;107.0
1412;Totaal 18 jaar of ouder;Totaal;Neerijnen;2019;
1413;Totaal 18 jaar of ouder;Totaal;Neerijnen;2020;
1414;Totaal 18 jaar of ouder;Totaal;Neerijnen;2021;
1415;Totaal 18 jaar of ouder;Totaal;Neerijnen;2022;
1416;Totaal 18 jaar of ouder;Totaal;Nieuwegein;2017;761.0
1417;Totaal 18 jaar of ouder;Totaal;Nieuwegein;2018;791.0
1418;Totaal 18 jaar of ouder;Totaal;Nieuwegein;2019;343.0
1419;Totaal 18 jaar of ouder;Totaal;Nieuwegein;2020;335.0
1420;Totaal 18 jaar of ouder;Totaal;Nieuwegein;2021;428.0
1421;Totaal 18 jaar of ouder;Totaal;Nieuwegein;2022;448.0
1422;Totaal 18 jaar of ouder;Totaal;Nieuwkoop;2017;179.0
1423;Totaal 18 jaar of ouder;Totaal;Nieuwkoop;2018;188.0
1424;Totaal 18 jaar of ouder;Totaal;Nieuwkoop;2019;84.0
1425;Totaal 18 jaar of ouder;Totaal;Nieuwkoop;2020;82.0
1426;Totaal 18 jaar of ouder;Totaal;Nieuwkoop;2021;111.0
1427;Totaal 18 jaar of ouder;Totaal;Nieuwkoop;2022;114.0
1428;Totaal 18 jaar of ouder;Totaal;Nijkerk;2017;372.0
1429;Totaal 18 jaar of ouder;Totaal;Nijkerk;2018;372.0
1430;Totaal 18 jaar of ouder;Totaal;Nijkerk;2019;203.0
1431;Totaal 18 jaar of ouder;Totaal;Nijkerk;2020;202.0
1432;Totaal 18 jaar of ouder;Totaal;Nijkerk;2021;259.0
1433;Totaal 18 jaar of ouder;Totaal;Nijkerk;2022;262.0
1434;Totaal 18 jaar of ouder;Totaal;Nijmegen;2017;2084.0
1435;Totaal 18 jaar of ouder;Totaal;Nijmegen;2018;2059.0
1436;Totaal 18 jaar of ouder;Totaal;Nijmegen;2019;1317.0
1437;Totaal 18 jaar of ouder;Totaal;Nijmegen;2020;1176.0
1438;Totaal 18 jaar of ouder;Totaal;Nijmegen;2021;1476.0
1439;Totaal 18 jaar of ouder;Totaal;Nijmegen;2022;1428.0
1440;Totaal 18 jaar of ouder;Totaal;Nissewaard;2017;1174.0
1441;Totaal 18 jaar of ouder;Totaal;Nissewaard;2018;1196.0
1442;Totaal 18 jaar of ouder;Totaal;Nissewaard;2019;527.0
1443;Totaal 18 jaar of ouder;Totaal;Nissewaard;2020;509.0
1444;Totaal 18 jaar of ouder;Totaal;Nissewaard;2021;638.0
1445;Totaal 18 jaar of ouder;Totaal;Nissewaard;2022;672.0
1446;Totaal 18 jaar of ouder;Totaal;Noardeast-Fryslân;2017;
1447;Totaal 18 jaar of ouder;Totaal;Noardeast-Fryslân;2018;
1448;Totaal 18 jaar of ouder;Totaal;Noardeast-Fryslân;2019;294.0
1449;Totaal 18 jaar of ouder;Totaal;Noardeast-Fryslân;2020;292.0
1450;Totaal 18 jaar of ouder;Totaal;Noardeast-Fryslân;2021;372.0
1451;Totaal 18 jaar of ouder;Totaal;Noardeast-Fryslân;2022;379.0
1452;Totaal 18 jaar of ouder;Totaal;Noord-Beveland;2017;99.0
1453;Totaal 18 jaar of ouder;Totaal;Noord-Beveland;2018;103.0
1454;Totaal 18 jaar of ouder;Totaal;Noord-Beveland;2019;50.0
1455;Totaal 18 jaar of ouder;Totaal;Noord-Beveland;2020;47.0
1456;Totaal 18 jaar of ouder;Totaal;Noord-Beveland;2021;59.0
1457;Totaal 18 jaar of ouder;Totaal;Noord-Beveland;2022;57.0
1458;Totaal 18 jaar of ouder;Totaal;Noordenveld;2017;512.0
1459;Totaal 18 jaar of ouder;Totaal;Noordenveld;2018;400.0
1460;Totaal 18 jaar of ouder;Totaal;Noordenveld;2019;189.0
1461;Totaal 18 jaar of ouder;Totaal;Noordenveld;2020;174.0
1462;Totaal 18 jaar of ouder;Totaal;Noordenveld;2021;205.0
1463;Totaal 18 jaar of ouder;Totaal;Noordenveld;2022;211.0
1464;Totaal 18 jaar of ouder;Totaal;Noordoostpolder;2017;407.0
1465;Totaal 18 jaar of ouder;Totaal;Noordoostpolder;2018;426.0
1466;Totaal 18 jaar of ouder;Totaal;Noordoostpolder;2019;237.0
1467;Totaal 18 jaar of ouder;Totaal;Noordoostpolder;2020;229.0
1468;Totaal 18 jaar of ouder;Totaal;Noordoostpolder;2021;288.0
1469;Totaal 18 jaar of ouder;Totaal;Noordoostpolder;2022;294.0
1470;Totaal 18 jaar of ouder;Totaal;Noordwijk;2017;314.0
1471;Totaal 18 jaar of ouder;Totaal;Noordwijk;2018;315.0
1472;Totaal 18 jaar of ouder;Totaal;Noordwijk;2019;215.0
1473;Totaal 18 jaar of ouder;Totaal;Noordwijk;2020;197.0
1474;Totaal 18 jaar of ouder;Totaal;Noordwijk;2021;254.0
1475;Totaal 18 jaar of ouder;Totaal;Noordwijk;2022;269.0
1476;Totaal 18 jaar of ouder;Totaal;Noordwijkerhout;2017;209.0
1477;Totaal 18 jaar of ouder;Totaal;Noordwijkerhout;2018;206.0
1478;Totaal 18 jaar of ouder;Totaal;Noordwijkerhout;2019;
1479;Totaal 18 jaar of ouder;Totaal;Noordwijkerhout;2020;
1480;Totaal 18 jaar of ouder;Totaal;Noordwijkerhout;2021;
1481;Totaal 18 jaar of ouder;Totaal;Noordwijkerhout;2022;
1482;Totaal 18 jaar of ouder;Totaal;Nuenen, Gerwen en Nederwetten;2017;283.0
1483;Totaal 18 jaar of ouder;Totaal;Nuenen, Gerwen en Nederwetten;2018;302.0
1484;Totaal 18 jaar of ouder;Totaal;Nuenen, Gerwen en Nederwetten;2019;110.0
1485;Totaal 18 jaar of ouder;Totaal;Nuenen, Gerwen en Nederwetten;2020;109.0
1486;Totaal 18 jaar of ouder;Totaal;Nuenen, Gerwen en Nederwetten;2021;140.0
1487;Totaal 18 jaar of ouder;Totaal;Nuenen, Gerwen en Nederwetten;2022;143.0
1488;Totaal 18 jaar of ouder;Totaal;Nunspeet;2017;349.0
1489;Totaal 18 jaar of ouder;Totaal;Nunspeet;2018;291.0
1490;Totaal 18 jaar of ouder;Totaal;Nunspeet;2019;123.0
1491;Totaal 18 jaar of ouder;Totaal;Nunspeet;2020;117.0
1492;Totaal 18 jaar of ouder;Totaal;Nunspeet;2021;145.0
1493;Totaal 18 jaar of ouder;Totaal;Nunspeet;2022;160.0
1494;Totaal 18 jaar of ouder;Totaal;Nuth;2017;263.0
1495;Totaal 18 jaar of ouder;Totaal;Nuth;2018;238.0
1496;Totaal 18 jaar of ouder;Totaal;Nuth;2019;
1497;Totaal 18 jaar of ouder;Totaal;Nuth;2020;
1498;Totaal 18 jaar of ouder;Totaal;Nuth;2021;
1499;Totaal 18 jaar of ouder;Totaal;Nuth;2022;
1500;Totaal 18 jaar of ouder;Totaal;Oegstgeest;2017;241.0
1501;Totaal 18 jaar of ouder;Totaal;Oegstgeest;2018;406.0
1502;Totaal 18 jaar of ouder;Totaal;Oegstgeest;2019;102.0
1503;Totaal 18 jaar of ouder;Totaal;Oegstgeest;2020;99.0
1504;Totaal 18 jaar of ouder;Totaal;Oegstgeest;2021;129.0
1505;Totaal 18 jaar of ouder;Totaal;Oegstgeest;2022;137.0
1506;Totaal 18 jaar of ouder;Totaal;Oirschot;2017;228.0
1507;Totaal 18 jaar of ouder;Totaal;Oirschot;2018;220.0
1508;Totaal 18 jaar of ouder;Totaal;Oirschot;2019;97.0
1509;Totaal 18 jaar of ouder;Totaal;Oirschot;2020;89.0
1510;Totaal 18 jaar of ouder;Totaal;Oirschot;2021;107.0
1511;Totaal 18 jaar of ouder;Totaal;Oirschot;2022;110.0
1512;Totaal 18 jaar of ouder;Totaal;Oisterwijk;2017;217.0
1513;Totaal 18 jaar of ouder;Totaal;Oisterwijk;2018;242.0
1514;Totaal 18 jaar of ouder;Totaal;Oisterwijk;2019;121.0
1515;Totaal 18 jaar of ouder;Totaal;Oisterwijk;2020;121.0
1516;Totaal 18 jaar of ouder;Totaal;Oisterwijk;2021;179.0
1517;Totaal 18 jaar of ouder;Totaal;Oisterwijk;2022;130.0
1518;Totaal 18 jaar of ouder;Totaal;Oldambt;2017;287.0
1519;Totaal 18 jaar of ouder;Totaal;Oldambt;2018;304.0
1520;Totaal 18 jaar of ouder;Totaal;Oldambt;2019;429.0
1521;Totaal 18 jaar of ouder;Totaal;Oldambt;2020;387.0
1522;Totaal 18 jaar of ouder;Totaal;Oldambt;2021;470.0
1523;Totaal 18 jaar of ouder;Totaal;Oldambt;2022;462.0
1524;Totaal 18 jaar of ouder;Totaal;Oldebroek;2017;226.0
1525;Totaal 18 jaar of ouder;Totaal;Oldebroek;2018;215.0
1526;Totaal 18 jaar of ouder;Totaal;Oldebroek;2019;114.0
1527;Totaal 18 jaar of ouder;Totaal;Oldebroek;2020;107.0
1528;Totaal 18 jaar of ouder;Totaal;Oldebroek;2021;139.0
1529;Totaal 18 jaar of ouder;Totaal;Oldebroek;2022;149.0
1530;Totaal 18 jaar of ouder;Totaal;Oldenzaal;2017;577.0
1531;Totaal 18 jaar of ouder;Totaal;Oldenzaal;2018;603.0
1532;Totaal 18 jaar of ouder;Totaal;Oldenzaal;2019;272.0
1533;Totaal 18 jaar of ouder;Totaal;Oldenzaal;2020;261.0
1534;Totaal 18 jaar of ouder;Totaal;Oldenzaal;2021;326.0
1535;Totaal 18 jaar of ouder;Totaal;Oldenzaal;2022;327.0
1536;Totaal 18 jaar of ouder;Totaal;Olst-Wijhe;2017;209.0
1537;Totaal 18 jaar of ouder;Totaal;Olst-Wijhe;2018;231.0
1538;Totaal 18 jaar of ouder;Totaal;Olst-Wijhe;2019;103.0
1539;Totaal 18 jaar of ouder;Totaal;Olst-Wijhe;2020;100.0
1540;Totaal 18 jaar of ouder;Totaal;Olst-Wijhe;2021;134.0
1541;Totaal 18 jaar of ouder;Totaal;Olst-Wijhe;2022;136.0
1542;Totaal 18 jaar of ouder;Totaal;Ommen;2017;120.0
1543;Totaal 18 jaar of ouder;Totaal;Ommen;2018;113.0
1544;Totaal 18 jaar of ouder;Totaal;Ommen;2019;52.0
1545;Totaal 18 jaar of ouder;Totaal;Ommen;2020;82.0
1546;Totaal 18 jaar of ouder;Totaal;Ommen;2021;106.0
1547;Totaal 18 jaar of ouder;Totaal;Ommen;2022;116.0
1548;Totaal 18 jaar of ouder;Totaal;Onderbanken;2017;137.0
1549;Totaal 18 jaar of ouder;Totaal;Onderbanken;2018;126.0
1550;Totaal 18 jaar of ouder;Totaal;Onderbanken;2019;
1551;Totaal 18 jaar of ouder;Totaal;Onderbanken;2020;
1552;Totaal 18 jaar of ouder;Totaal;Onderbanken;2021;
1553;Totaal 18 jaar of ouder;Totaal;Onderbanken;2022;
1554;Totaal 18 jaar of ouder;Totaal;Oost Gelre;2017;415.0
1555;Totaal 18 jaar of ouder;Totaal;Oost Gelre;2018;437.0
1556;Totaal 18 jaar of ouder;Totaal;Oost Gelre;2019;209.0
1557;Totaal 18 jaar of ouder;Totaal;Oost Gelre;2020;181.0
1558;Totaal 18 jaar of ouder;Totaal;Oost Gelre;2021;215.0
1559;Totaal 18 jaar of ouder;Totaal;Oost Gelre;2022;209.0
1560;Totaal 18 jaar of ouder;Totaal;Oosterhout;2017;597.0
1561;Totaal 18 jaar of ouder;Totaal;Oosterhout;2018;724.0
1562;Totaal 18 jaar of ouder;Totaal;Oosterhout;2019;367.0
1563;Totaal 18 jaar of ouder;Totaal;Oosterhout;2020;358.0
1564;Totaal 18 jaar of ouder;Totaal;Oosterhout;2021;470.0
1565;Totaal 18 jaar of ouder;Totaal;Oosterhout;2022;488.0
1566;Totaal 18 jaar of ouder;Totaal;Ooststellingwerf;2017;310.0
1567;Totaal 18 jaar of ouder;Totaal;Ooststellingwerf;2018;307.0
1568;Totaal 18 jaar of ouder;Totaal;Ooststellingwerf;2019;167.0
1569;Totaal 18 jaar of ouder;Totaal;Ooststellingwerf;2020;160.0
1570;Totaal 18 jaar of ouder;Totaal;Ooststellingwerf;2021;203.0
1571;Totaal 18 jaar of ouder;Totaal;Ooststellingwerf;2022;205.0
1572;Totaal 18 jaar of ouder;Totaal;Oostzaan;2017;88.0
1573;Totaal 18 jaar of ouder;Totaal;Oostzaan;2018;89.0
1574;Totaal 18 jaar of ouder;Totaal;Oostzaan;2019;40.0
1575;Totaal 18 jaar of ouder;Totaal;Oostzaan;2020;35.0
1576;Totaal 18 jaar of ouder;Totaal;Oostzaan;2021;49.0
1577;Totaal 18 jaar of ouder;Totaal;Oostzaan;2022;50.0
1578;Totaal 18 jaar of ouder;Totaal;Opmeer;2017;112.0
1579;Totaal 18 jaar of ouder;Totaal;Opmeer;2018;142.0
1580;Totaal 18 jaar of ouder;Totaal;Opmeer;2019;52.0
1581;Totaal 18 jaar of ouder;Totaal;Opmeer;2020;45.0
1582;Totaal 18 jaar of ouder;Totaal;Opmeer;2021;60.0
