ID;Geslacht;Leeftijd;WijkenEnBuurten;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;NettoArbeidsparticipatie_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7
7612;Totaal mannen en vrouwen;15 tot 75 jaar;De Whee I;920;650;71.0;90.0;61.0;29.0;10.0
7613;Totaal mannen en vrouwen;15 tot 75 jaar;Bungalow-wijk;280;180;64.0;85.0;59.0;26.0;15.0
7614;Totaal mannen en vrouwen;15 tot 75 jaar;Heeckeren;710;500;71.0;85.0;56.0;30.0;15.0
7615;Totaal mannen en vrouwen;15 tot 75 jaar;Dr. Schaepmanbuurt;430;320;73.0;89.0;64.0;24.0;11.0
7616;Totaal mannen en vrouwen;15 tot 75 jaar;Gijmink;1040;690;67.0;88.0;59.0;29.0;12.0
7617;Totaal mannen en vrouwen;15 tot 75 jaar;Waterhoek;200;110;55.0;;;;
7618;Totaal mannen en vrouwen;15 tot 75 jaar;Industriegebied Spechthorst I;20;20;;;;;
7619;Totaal mannen en vrouwen;15 tot 75 jaar;De Meene;200;130;66.0;;;;
7620;Totaal mannen en vrouwen;15 tot 75 jaar;Industriegebied Kevelhammerhoek;0;0;;;;;
7621;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 01 De Whee II;2760;1980;72.0;90.0;62.0;28.0;10.0
7622;Totaal mannen en vrouwen;15 tot 75 jaar;De Whee II-Noord;670;480;72.0;92.0;64.0;28.0;8.0
7623;Totaal mannen en vrouwen;15 tot 75 jaar;De Whee II-Zuid;1340;900;68.0;90.0;62.0;28.0;10.0
7624;Totaal mannen en vrouwen;15 tot 75 jaar;Industriegebied Spechthorst II;30;30;;;;;
7625;Totaal mannen en vrouwen;15 tot 75 jaar;Kerspel;720;570;79.0;89.0;62.0;27.0;11.0
7626;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 02 Markelo;4700;3420;73.0;79.0;54.0;25.0;21.0
7627;Totaal mannen en vrouwen;15 tot 75 jaar;Markelo;2700;1910;71.0;86.0;59.0;26.0;14.0
7628;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Markelerbroek;320;260;81.0;59.0;37.0;22.0;41.0
7629;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Stokkum;560;450;79.0;73.0;48.0;25.0;27.0
7630;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Herike;250;190;75.0;75.0;52.0;23.0;25.0
7631;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Markelo;860;610;71.0;70.0;49.0;21.0;30.0
7632;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 03 Verspr.h. Kerspel en omgeving;170;130;73.0;;;;
7633;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Kerspel en Goor;170;130;73.0;;;;
7634;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 04 Elsen;490;380;78.0;65.0;43.0;22.0;35.0
7635;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Elsen;340;260;78.0;62.0;39.0;23.0;38.0
7636;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Elsenerbroek;120;90;;;;;
7637;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Elzenerveen en Borkeld;30;20;;;;;
7638;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 05 Diepenheim;2010;1410;70.0;78.0;54.0;24.0;22.0
7639;Totaal mannen en vrouwen;15 tot 75 jaar;Diepenheim-Noord;930;630;68.0;87.0;57.0;30.0;13.0
7640;Totaal mannen en vrouwen;15 tot 75 jaar;Diepenheim-Zuid;410;290;69.0;81.0;57.0;25.0;19.0
7641;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Markvelde;210;150;73.0;60.0;45.0;15.0;40.0
7642;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Kerspel en Schipbeek;450;340;74.0;68.0;51.0;17.0;32.0
7643;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 06 Delden;5010;3500;70.0;84.0;60.0;23.0;16.0
7644;Totaal mannen en vrouwen;15 tot 75 jaar;Delden-Centrum;260;170;64.0;68.0;52.0;16.0;32.0
7645;Totaal mannen en vrouwen;15 tot 75 jaar;Oud Zuiderhagen;70;40;;;;;
7646;Totaal mannen en vrouwen;15 tot 75 jaar;Greekerinckskamp;110;70;;;;;
7647;Totaal mannen en vrouwen;15 tot 75 jaar;'t Kip;320;210;65.0;76.0;52.0;24.0;24.0
7648;Totaal mannen en vrouwen;15 tot 75 jaar;Schoppenstee;380;250;66.0;83.0;61.0;22.0;17.0
7649;Totaal mannen en vrouwen;15 tot 75 jaar;Vogelweiden;610;420;69.0;86.0;59.0;28.0;14.0
7650;Totaal mannen en vrouwen;15 tot 75 jaar;Hooijerinkses;340;240;70.0;80.0;57.0;24.0;20.0
7651;Totaal mannen en vrouwen;15 tot 75 jaar;Sint Annabrink;550;400;73.0;85.0;62.0;23.0;15.0
7652;Totaal mannen en vrouwen;15 tot 75 jaar;Rupertserf;410;270;66.0;85.0;60.0;25.0;15.0
7653;Totaal mannen en vrouwen;15 tot 75 jaar;Vossenbrink en De Braak;1950;1420;73.0;87.0;65.0;23.0;13.0
7654;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 07 Overig Delden;160;120;77.0;;;;
7655;Totaal mannen en vrouwen;15 tot 75 jaar;Industrieterrein-Delden;70;60;;;;;
7656;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Deldeneresch;90;60;;;;;
7657;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 08 Hengevelde;2570;1980;77.0;75.0;53.0;22.0;25.0
7658;Totaal mannen en vrouwen;15 tot 75 jaar;Hengevelde;1150;880;76.0;83.0;60.0;23.0;17.0
7659;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Hengevelde;430;360;85.0;72.0;48.0;23.0;28.0
7660;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Deldeneresch;140;120;;;;;
7661;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Deldenerbroek;330;230;69.0;68.0;50.0;18.0;32.0
7662;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Azelo;160;120;77.0;;;;
7663;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Zeldam;360;270;76.0;67.0;42.0;25.0;33.0
7664;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 09 Bentelo;1640;1330;81.0;71.0;50.0;21.0;29.0
7665;Totaal mannen en vrouwen;15 tot 75 jaar;Bentelo kern;630;510;81.0;84.0;61.0;23.0;16.0
7666;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Wiene;350;300;85.0;61.0;39.0;21.0;39.0
7667;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Bentelo;660;530;80.0;64.0;45.0;19.0;36.0
7668;Totaal mannen en vrouwen;15 tot 75 jaar;Het Hogeland;35530;23340;66.0;82.0;57.0;25.0;18.0
7669;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 00;7670;5310;69.0;85.0;61.0;24.0;15.0
7670;Totaal mannen en vrouwen;15 tot 75 jaar;Bedum;5500;3740;68.0;88.0;63.0;25.0;12.0
7671;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Bedum;730;580;79.0;75.0;58.0;17.0;25.0
7672;Totaal mannen en vrouwen;15 tot 75 jaar;Zuidwolde;680;460;68.0;81.0;60.0;21.0;19.0
7673;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Zuidwolde;100;70;;;;;
7674;Totaal mannen en vrouwen;15 tot 75 jaar;Onderdendam;380;260;68.0;87.0;63.0;24.0;13.0
7675;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Onderdendam;80;60;;;;;
7676;Totaal mannen en vrouwen;15 tot 75 jaar;Noordwolde;110;70;;;;;
7677;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Noordwolde;90;70;;;;;
7678;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 01;5330;3660;69.0;85.0;62.0;23.0;15.0
7679;Totaal mannen en vrouwen;15 tot 75 jaar;Winsum;860;580;67.0;84.0;61.0;23.0;16.0
7680;Totaal mannen en vrouwen;15 tot 75 jaar;Obergum;1200;780;65.0;88.0;63.0;24.0;12.0
7681;Totaal mannen en vrouwen;15 tot 75 jaar;Ripperda;1290;860;66.0;90.0;63.0;26.0;10.0
7682;Totaal mannen en vrouwen;15 tot 75 jaar;Potmaar;620;430;70.0;86.0;66.0;20.0;14.0
7683;Totaal mannen en vrouwen;15 tot 75 jaar;De Brake;1120;820;73.0;85.0;64.0;22.0;15.0
7684;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Winsum;240;190;80.0;55.0;36.0;19.0;45.0
7685;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 02;2060;1330;65.0;79.0;57.0;22.0;21.0
7686;Totaal mannen en vrouwen;15 tot 75 jaar;Baflo;1340;880;65.0;86.0;61.0;25.0;14.0
7687;Totaal mannen en vrouwen;15 tot 75 jaar;Den Andel;300;170;55.0;72.0;56.0;16.0;28.0
7688;Totaal mannen en vrouwen;15 tot 75 jaar;Rasquert;140;90;;;;;
7689;Totaal mannen en vrouwen;15 tot 75 jaar;Tinallinge;40;30;;;;;
7690;Totaal mannen en vrouwen;15 tot 75 jaar;Saaxumhuizen;10;10;;;;;
7691;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Baflo;230;170;75.0;53.0;39.0;14.0;47.0
7692;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 03;1440;930;64.0;81.0;58.0;22.0;19.0
7693;Totaal mannen en vrouwen;15 tot 75 jaar;Adorp;400;250;62.0;84.0;65.0;19.0;16.0
7694;Totaal mannen en vrouwen;15 tot 75 jaar;Sauwerd;750;470;63.0;86.0;59.0;27.0;14.0
7695;Totaal mannen en vrouwen;15 tot 75 jaar;Wetsinge;40;20;;;;;
7696;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Adorp;250;190;75.0;66.0;48.0;18.0;34.0
7697;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 04;3910;2310;59.0;85.0;57.0;28.0;15.0
7698;Totaal mannen en vrouwen;15 tot 75 jaar;Uithuizen;3490;2000;57.0;88.0;59.0;30.0;12.0
7699;Totaal mannen en vrouwen;15 tot 75 jaar;'t Lage van de Weg;180;130;71.0;;;;
7700;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen in de nieuwe polders;160;120;79.0;;;;
7701;Totaal mannen en vrouwen;15 tot 75 jaar;Overige verspreide huizen;80;60;;;;;
7702;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 05;3630;2420;67.0;82.0;54.0;28.0;18.0
7703;Totaal mannen en vrouwen;15 tot 75 jaar;Uithuizermeeden;1980;1270;64.0;88.0;58.0;30.0;12.0
7704;Totaal mannen en vrouwen;15 tot 75 jaar;Oosternieland;70;50;;;;;
7705;Totaal mannen en vrouwen;15 tot 75 jaar;Roodeschool;660;440;66.0;84.0;52.0;32.0;16.0
7706;Totaal mannen en vrouwen;15 tot 75 jaar;Oosteinde;120;90;;;;;
7707;Totaal mannen en vrouwen;15 tot 75 jaar;Hooilandseweg;90;70;;;;;
7708;Totaal mannen en vrouwen;15 tot 75 jaar;Hefswal;110;70;;;;;
7709;Totaal mannen en vrouwen;15 tot 75 jaar;Oudeschip;100;70;;;;;
7710;Totaal mannen en vrouwen;15 tot 75 jaar;Oldenzijl;40;30;;;;;
7711;Totaal mannen en vrouwen;15 tot 75 jaar;Eemshavengebied;0;0;;;;;
7712;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Uithuizermeeden;440;340;77.0;57.0;42.0;15.0;43.0
7713;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 06;1260;890;71.0;76.0;52.0;23.0;24.0
7714;Totaal mannen en vrouwen;15 tot 75 jaar;Kantens;460;330;71.0;84.0;58.0;26.0;16.0
7715;Totaal mannen en vrouwen;15 tot 75 jaar;Zandeweer;350;250;73.0;83.0;60.0;23.0;17.0
7716;Totaal mannen en vrouwen;15 tot 75 jaar;Rottum;70;40;;;;;
7717;Totaal mannen en vrouwen;15 tot 75 jaar;Stitswerd;50;30;;;;;
7718;Totaal mannen en vrouwen;15 tot 75 jaar;Doodstil;50;30;;;;;
7719;Totaal mannen en vrouwen;15 tot 75 jaar;Eppenhuizen;30;20;;;;;
7720;Totaal mannen en vrouwen;15 tot 75 jaar;Garsthuizen (gedeeltelijk);0;0;;;;;
7721;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Kantens;250;190;77.0;52.0;34.0;18.0;48.0
7722;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 07;1070;680;63.0;78.0;53.0;25.0;22.0
7723;Totaal mannen en vrouwen;15 tot 75 jaar;Usquert;940;580;62.0;82.0;56.0;26.0;18.0
7724;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen in de nieuwe polders;40;30;;;;;
7725;Totaal mannen en vrouwen;15 tot 75 jaar;Overige verspreide huizen;90;60;;;;;
7726;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 08;1670;1010;61.0;81.0;58.0;23.0;19.0
7727;Totaal mannen en vrouwen;15 tot 75 jaar;Warffum;1480;880;59.0;85.0;60.0;24.0;15.0
7728;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Warffum;180;130;70.0;;;;
7729;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 09;2410;1560;65.0;77.0;51.0;26.0;23.0
7730;Totaal mannen en vrouwen;15 tot 75 jaar;Ulrum;950;580;61.0;84.0;59.0;25.0;16.0
7731;Totaal mannen en vrouwen;15 tot 75 jaar;Zoutkamp;900;620;68.0;80.0;49.0;30.0;20.0
7732;Totaal mannen en vrouwen;15 tot 75 jaar;Houwerzijl;130;80;;;;;
7733;Totaal mannen en vrouwen;15 tot 75 jaar;Vierhuizen;100;60;;;;;
7734;Totaal mannen en vrouwen;15 tot 75 jaar;Niekerk;30;30;;;;;
7735;Totaal mannen en vrouwen;15 tot 75 jaar;Lauwersoog;100;50;;;;;
7736;Totaal mannen en vrouwen;15 tot 75 jaar;Haven Lauwersoog;0;0;;;;;
7737;Totaal mannen en vrouwen;15 tot 75 jaar;Landelijk gebied Lauwersmeer;20;10;;;;;
7738;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Ulrum;170;140;84.0;;;;
7739;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 10;2390;1520;64.0;79.0;54.0;25.0;21.0
7740;Totaal mannen en vrouwen;15 tot 75 jaar;Wehe-Den Hoorn-West;430;260;61.0;86.0;59.0;27.0;14.0
7741;Totaal mannen en vrouwen;15 tot 75 jaar;Leens;1140;730;64.0;83.0;57.0;27.0;17.0
7742;Totaal mannen en vrouwen;15 tot 75 jaar;Warfhuizen;160;90;57.0;;;;
7743;Totaal mannen en vrouwen;15 tot 75 jaar;Mensingeweer;110;80;;;;;
7744;Totaal mannen en vrouwen;15 tot 75 jaar;Schouwerzijl;70;50;;;;;
7745;Totaal mannen en vrouwen;15 tot 75 jaar;Wehe-Den Hoorn-Oost;130;80;;;;;
7746;Totaal mannen en vrouwen;15 tot 75 jaar;Zuurdijk;70;40;;;;;
7747;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Leens;280;190;69.0;57.0;37.0;20.0;43.0
7748;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 11;1590;1020;64.0;77.0;54.0;23.0;23.0
7749;Totaal mannen en vrouwen;15 tot 75 jaar;Eenrum;990;620;63.0;84.0;58.0;26.0;16.0
7750;Totaal mannen en vrouwen;15 tot 75 jaar;Pieterburen;230;150;64.0;70.0;50.0;21.0;30.0
7751;Totaal mannen en vrouwen;15 tot 75 jaar;Westernieland;130;70;;;;;
7752;Totaal mannen en vrouwen;15 tot 75 jaar;Kaakhorn;40;30;;;;;
7753;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Oude Land;100;80;;;;;
7754;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen in het Noorden;110;70;;;;;
7755;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 12;1090;700;64.0;77.0;53.0;24.0;23.0
7756;Totaal mannen en vrouwen;15 tot 75 jaar;Kloosterburen;430;250;58.0;86.0;54.0;32.0;14.0
7757;Totaal mannen en vrouwen;15 tot 75 jaar;Hornhuizen;90;60;;;;;
7758;Totaal mannen en vrouwen;15 tot 75 jaar;Kruisweg;260;160;61.0;87.0;64.0;23.0;13.0
7759;Totaal mannen en vrouwen;15 tot 75 jaar;Molenrij;90;70;;;;;
7760;Totaal mannen en vrouwen;15 tot 75 jaar;Kleine Huisjes;70;40;;;;;
7761;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Kloosterburen;150;120;81.0;;;;
7762;Totaal mannen en vrouwen;15 tot 75 jaar;Hollands Kroon;36740;26400;72.0;79.0;54.0;26.0;21.0
7763;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 00 Winkel;3290;2440;74.0;77.0;54.0;23.0;23.0
7764;Totaal mannen en vrouwen;15 tot 75 jaar;Winkel;2530;1910;75.0;79.0;55.0;25.0;21.0
7765;Totaal mannen en vrouwen;15 tot 75 jaar;Lutjewinkel;390;270;69.0;78.0;54.0;24.0;22.0
7766;Totaal mannen en vrouwen;15 tot 75 jaar;De Weere (gedeeltelijk);100;60;;;;;
7767;Totaal mannen en vrouwen;15 tot 75 jaar;Langereis (gedeeltelijk);60;50;;;;;
7768;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen in de Groetpolder;210;150;70.0;60.0;46.0;15.0;40.0
7769;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 01 Nieuwe-Niedorp;2810;2050;73.0;78.0;54.0;24.0;22.0
7770;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuwe-Niedorp;2040;1480;72.0;81.0;56.0;24.0;19.0
7771;Totaal mannen en vrouwen;15 tot 75 jaar;Terdiek;130;100;;;;;
7772;Totaal mannen en vrouwen;15 tot 75 jaar;Langereis (gedeeltelijk);140;100;;;;;
7773;Totaal mannen en vrouwen;15 tot 75 jaar;'t Veld en De Kampen;350;260;74.0;78.0;48.0;30.0;22.0
7774;Totaal mannen en vrouwen;15 tot 75 jaar;Wateringskant;60;40;;;;;
7775;Totaal mannen en vrouwen;15 tot 75 jaar;Moerbeek;100;80;;;;;
7776;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 02 Oude-Niedorp;1850;1360;73.0;74.0;51.0;23.0;26.0
7777;Totaal mannen en vrouwen;15 tot 75 jaar;Oude-Niedorp;300;230;75.0;66.0;49.0;17.0;34.0
7778;Totaal mannen en vrouwen;15 tot 75 jaar;'t Veld en De Weel (gedeeltelijk);1210;860;71.0;79.0;55.0;25.0;21.0
7779;Totaal mannen en vrouwen;15 tot 75 jaar;Zijdewind;220;170;76.0;67.0;46.0;21.0;33.0
7780;Totaal mannen en vrouwen;15 tot 75 jaar;Westermoerbeek (gedeeltelijk);40;30;;;;;
7781;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen in De Kampen;70;60;;;;;
7782;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 03 Barsingerhorn en omgeving;1630;1180;72.0;75.0;55.0;20.0;25.0
7783;Totaal mannen en vrouwen;15 tot 75 jaar;Barsingerhorn;610;450;73.0;74.0;53.0;22.0;26.0
7784;Totaal mannen en vrouwen;15 tot 75 jaar;Kolhorn;710;510;72.0;84.0;62.0;21.0;16.0
7785;Totaal mannen en vrouwen;15 tot 75 jaar;Haringhuizen;150;100;66.0;;;;
7786;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Westermoerbeek (ged.);40;40;;;;;
7787;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Westfriese Zeedijk;120;80;;;;;
7788;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 04 Wieringen;6380;4470;70.0;78.0;53.0;25.0;22.0
7789;Totaal mannen en vrouwen;15 tot 75 jaar;Hippolytushoef;3520;2420;69.0;81.0;56.0;25.0;19.0
7790;Totaal mannen en vrouwen;15 tot 75 jaar;Den Oever;1630;1200;73.0;76.0;49.0;27.0;24.0
7791;Totaal mannen en vrouwen;15 tot 75 jaar;Oosterland;180;130;71.0;;;;
7792;Totaal mannen en vrouwen;15 tot 75 jaar;Westerland;570;390;69.0;74.0;51.0;22.0;26.0
7793;Totaal mannen en vrouwen;15 tot 75 jaar;De Haukes;130;90;;;;;
7794;Totaal mannen en vrouwen;15 tot 75 jaar;Stroe;130;90;;;;;
7795;Totaal mannen en vrouwen;15 tot 75 jaar;Oosterklief en Westerklief;80;60;;;;;
7796;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Hippolytushoeverpolder;50;40;;;;;
7797;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Oeverpolder;20;10;;;;;
7798;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Waard-Nieuwlandpolder;50;30;;;;;
7799;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 05 Wieringermeer;9720;7040;72.0;79.0;49.0;30.0;21.0
7800;Totaal mannen en vrouwen;15 tot 75 jaar;Wieringerwerf;2300;1630;71.0;82.0;55.0;27.0;18.0
7801;Totaal mannen en vrouwen;15 tot 75 jaar;Schepenwijk, Waddenwijk en Oosterterp;1620;1100;68.0;89.0;61.0;27.0;11.0
7802;Totaal mannen en vrouwen;15 tot 75 jaar;Middenmeer;2390;1660;69.0;83.0;56.0;27.0;17.0
7803;Totaal mannen en vrouwen;15 tot 75 jaar;Slootdorp;980;710;72.0;85.0;57.0;28.0;15.0
7804;Totaal mannen en vrouwen;15 tot 75 jaar;Kreileroord;450;310;68.0;86.0;52.0;34.0;14.0
7805;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Wieringerwerf;260;210;81.0;53.0;29.0;24.0;47.0
7806;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Middenmeer;870;750;86.0;75.0;15.0;60.0;25.0
7807;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Slootdorp;450;360;80.0;55.0;31.0;24.0;45.0
7808;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Kreileroord;400;330;82.0;46.0;28.0;18.0;54.0
7809;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 06;9290;6600;71.0;84.0;58.0;26.0;16.0
7810;Totaal mannen en vrouwen;15 tot 75 jaar;Kleine Sluis inclusief Spoorbuurt;5720;3950;69.0;89.0;61.0;28.0;11.0
7811;Totaal mannen en vrouwen;15 tot 75 jaar;Gelderse Buurt en omgeving;600;460;76.0;75.0;48.0;27.0;25.0
7812;Totaal mannen en vrouwen;15 tot 75 jaar;Breezand;2560;1910;75.0;80.0;57.0;23.0;20.0
7813;Totaal mannen en vrouwen;15 tot 75 jaar;Van Ewijcksluis;180;110;59.0;;;;
7814;Totaal mannen en vrouwen;15 tot 75 jaar;Oostpolder;230;170;75.0;55.0;37.0;18.0;45.0
7815;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 07 Wieringerwaard en omgeving;1770;1270;72.0;79.0;57.0;23.0;21.0
7816;Totaal mannen en vrouwen;15 tot 75 jaar;Wieringerwaard;1340;930;70.0;85.0;61.0;24.0;15.0
7817;Totaal mannen en vrouwen;15 tot 75 jaar;Nieuwesluis;90;60;;;;;
7818;Totaal mannen en vrouwen;15 tot 75 jaar;Buitengebied Wieringerwaard;340;270;79.0;57.0;39.0;18.0;43.0
7819;Totaal mannen en vrouwen;15 tot 75 jaar;Hoogeveen;40310;27400;68.0;86.0;58.0;28.0;14.0
7820;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 50 Hoogeveen;17890;11410;64.0;90.0;58.0;31.0;10.0
7821;Totaal mannen en vrouwen;15 tot 75 jaar;Centrum;860;500;58.0;82.0;46.0;37.0;18.0
7822;Totaal mannen en vrouwen;15 tot 75 jaar;Noord;990;680;69.0;87.0;57.0;30.0;13.0
7823;Totaal mannen en vrouwen;15 tot 75 jaar;Bentinckspark;400;280;69.0;86.0;57.0;29.0;14.0
7824;Totaal mannen en vrouwen;15 tot 75 jaar;Krakeel;3600;2290;64.0;92.0;59.0;33.0;8.0
7825;Totaal mannen en vrouwen;15 tot 75 jaar;Wolfsbos;3070;1960;64.0;92.0;60.0;32.0;8.0
7826;Totaal mannen en vrouwen;15 tot 75 jaar;Zuid;4610;2970;64.0;91.0;61.0;31.0;9.0
7827;Totaal mannen en vrouwen;15 tot 75 jaar;Venesluis;1270;730;58.0;88.0;59.0;30.0;12.0
7828;Totaal mannen en vrouwen;15 tot 75 jaar;West;1240;870;70.0;86.0;57.0;29.0;14.0
7829;Totaal mannen en vrouwen;15 tot 75 jaar;Oost;1850;1130;61.0;87.0;56.0;30.0;13.0
7830;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 51 De Weide;10010;7230;72.0;89.0;63.0;26.0;11.0
7831;Totaal mannen en vrouwen;15 tot 75 jaar;Steenbergerweiden;690;420;61.0;90.0;68.0;22.0;10.0
7832;Totaal mannen en vrouwen;15 tot 75 jaar;Kinholt;630;380;61.0;78.0;59.0;19.0;22.0
7833;Totaal mannen en vrouwen;15 tot 75 jaar;Grittenhof;0;0;;;;;
7834;Totaal mannen en vrouwen;15 tot 75 jaar;Schoonvelde-West;1320;960;72.0;91.0;62.0;29.0;9.0
7835;Totaal mannen en vrouwen;15 tot 75 jaar;Schoonvelde-Oost;970;620;64.0;91.0;59.0;31.0;9.0
7836;Totaal mannen en vrouwen;15 tot 75 jaar;Schutlanden-Oost;650;430;66.0;90.0;65.0;26.0;10.0
7837;Totaal mannen en vrouwen;15 tot 75 jaar;Schutlanden-West;1040;780;75.0;91.0;64.0;27.0;9.0
7838;Totaal mannen en vrouwen;15 tot 75 jaar;Kattouw;840;540;65.0;92.0;62.0;30.0;8.0
7839;Totaal mannen en vrouwen;15 tot 75 jaar;Trasselt;1310;950;72.0;87.0;64.0;23.0;13.0
7840;Totaal mannen en vrouwen;15 tot 75 jaar;Erflanden;2540;2140;84.0;89.0;64.0;24.0;11.0
7841;Totaal mannen en vrouwen;15 tot 75 jaar;Wijke 52 Fluitenberg;440;330;75.0;78.0;52.0;26.0;22.0
7842;Totaal mannen en vrouwen;15 tot 75 jaar;Fluitenberg kern;350;260;75.0;83.0;57.0;26.0;17.0
7843;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Fluitenberg;90;70;;;;;
7844;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 53 Elim;1790;1250;70.0;83.0;56.0;27.0;17.0
7845;Totaal mannen en vrouwen;15 tot 75 jaar;Elim Kern;1180;830;71.0;87.0;59.0;28.0;13.0
7846;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Elim-Noord;140;90;;;;;
7847;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Elim-Zuid;470;320;68.0;75.0;52.0;23.0;25.0
7848;Totaal mannen en vrouwen;15 tot 75 jaar;Wijk 54 Hollandscheveld;3350;2310;69.0;82.0;57.0;26.0;18.0
7849;Totaal mannen en vrouwen;15 tot 75 jaar;Hollandscheveld kern;2650;1840;69.0;85.0;58.0;26.0;15.0
7850;Totaal mannen en vrouwen;15 tot 75 jaar;Verspreide huizen Hollandscheveld-West;210;140;67.0;;;;
