ID;SoortVerdachte;Migratieachtergrond;Leeftijd;Perioden;IngeschrevenRechtbankstrafzaken_1;TotaalBeslissingenDoorOM_2;Dagvaarding_3;OproepenTerTerechtzittingNAVVerzet_4;OnvoorwaardelijkSepot_5;VoorwaardelijkBeleidssepot_6;Transactie_7;Strafbeschikking_8;Overig_9;TotaalEindbeslissing_10;SchuldigverklaringMetStraf_11;SchuldigverklaringZonderStraf_12;VrijspraakEnOntslagRechtsvervolging_13;Overig_14;TotaalOpgelegdeSancties_15;TotaalHoofdstraffen_16;GevangenisstrafInclJeugddetentie_17;Geldboete_18;Taakstraf_19;OverigeHoofdstraffen_20;BijkomendeStraffen_21;Maatregelen_22;StrafOnbekend_23
2416;Geslacht: Mannen;Totaal;45 tot 65 jaar;2019;29960;30710;15565;195;8365;1495;390;4405;295;14535;12805;350;1250;130;19760;14750;6395;3540;4795;20;2325;2675;10
2417;Geslacht: Mannen;Totaal;45 tot 65 jaar;2020;27140;27945;13075;350;8330;1925;295;3835;130;10585;9375;250;870;85;14575;10710;4995;2260;3445;15;1530;2330;0
2418;Geslacht: Mannen;Totaal;45 tot 65 jaar;2021;25400;27260;12645;315;8115;1655;235;4135;155;11435;9985;285;1060;105;15540;11615;5385;2345;3870;15;1520;2395;10
2419;Geslacht: Mannen;Totaal;45 tot 65 jaar;2022;26315;27230;12340;250;7915;1525;140;4765;295;10995;9695;270;920;105;15435;11205;5075;2335;3785;10;1790;2425;10
2420;Geslacht: Mannen;Totaal;65 jaar of ouder;2001;2225;2410;1000;0;290;55;995;0;70;730;660;15;50;5;1070;740;170;495;70;0;265;60;10
2421;Geslacht: Mannen;Totaal;65 jaar of ouder;2002;2430;2600;1065;0;305;75;1065;0;90;740;670;15;50;5;1070;745;175;480;90;0;240;80;10
2422;Geslacht: Mannen;Totaal;65 jaar of ouder;2003;2930;3050;1175;0;340;100;1320;0;115;905;820;15;60;10;1285;895;200;570;120;0;280;95;15
2423;Geslacht: Mannen;Totaal;65 jaar of ouder;2004;3055;3225;1310;0;360;105;1335;0;115;925;835;15;75;5;1320;925;210;595;120;0;280;110;5
2424;Geslacht: Mannen;Totaal;65 jaar of ouder;2005;3250;3395;1415;0;405;115;1355;0;100;1115;995;25;90;5;1550;1090;235;675;175;0;335;115;15
2425;Geslacht: Mannen;Totaal;65 jaar of ouder;2006;3500;3680;1490;0;470;155;1450;0;115;1205;1060;25;115;10;1580;1135;230;720;185;0;315;115;15
2426;Geslacht: Mannen;Totaal;65 jaar of ouder;2007;3685;3750;1530;0;465;135;1525;0;95;1165;1015;20;120;10;1590;1090;190;690;210;0;350;135;15
2427;Geslacht: Mannen;Totaal;65 jaar of ouder;2008;3720;3795;1465;0;595;180;1460;0;95;1245;1035;40;150;20;1550;1105;180;720;205;0;305;120;15
2428;Geslacht: Mannen;Totaal;65 jaar of ouder;2009;3145;3680;1450;0;525;165;1360;90;90;1255;1060;35;150;10;1550;1150;200;715;225;5;255;135;15
2429;Geslacht: Mannen;Totaal;65 jaar of ouder;2010;3080;3125;1280;0;450;140;1000;225;35;1165;980;25;150;10;1435;1055;220;635;200;0;235;130;10
2430;Geslacht: Mannen;Totaal;65 jaar of ouder;2011;3475;3545;1280;0;555;175;770;740;20;1050;860;30;155;10;1205;950;215;525;210;5;140;115;5
2431;Geslacht: Mannen;Totaal;65 jaar of ouder;2012;3670;3745;1175;20;660;210;455;1190;25;1120;885;40;185;20;1275;960;225;515;220;0;170;145;0
2432;Geslacht: Mannen;Totaal;65 jaar of ouder;2013;3520;3695;1065;60;835;315;325;1070;20;1165;935;55;160;15;1370;1020;250;515;255;0;195;155;5
2433;Geslacht: Mannen;Totaal;65 jaar of ouder;2014;4080;4105;1195;95;885;425;305;1150;55;1190;925;45;195;25;1345;1035;280;490;265;0;155;155;0
2434;Geslacht: Mannen;Totaal;65 jaar of ouder;2015;3620;3870;1295;55;960;360;270;895;35;1450;1095;75;245;35;1545;1190;315;590;285;0;195;160;0
2435;Geslacht: Mannen;Totaal;65 jaar of ouder;2016;3910;4095;1295;120;1065;385;100;1085;45;1260;1020;65;160;15;1460;1125;320;500;310;0;150;180;0
2436;Geslacht: Mannen;Totaal;65 jaar of ouder;2017;3585;3750;1220;55;930;390;100;1005;50;1195;950;50;175;25;1385;1055;295;455;305;0;145;180;5
2437;Geslacht: Mannen;Totaal;65 jaar of ouder;2018;3560;3680;1230;60;900;395;75;995;30;1260;1045;40;155;20;1570;1170;355;495;320;0;190;205;0
2438;Geslacht: Mannen;Totaal;65 jaar of ouder;2019;3760;3865;1155;60;1320;355;55;895;20;1235;1000;50;160;25;1530;1130;335;475;320;0;195;200;0
2439;Geslacht: Mannen;Totaal;65 jaar of ouder;2020;3320;3415;945;70;1310;385;25;675;10;870;720;35;105;10;1130;820;275;290;255;0;125;185;0
2440;Geslacht: Mannen;Totaal;65 jaar of ouder;2021;3125;3410;960;70;1260;355;20;730;15;965;765;50;135;15;1170;845;295;290;260;0;120;205;0
2441;Geslacht: Mannen;Totaal;65 jaar of ouder;2022;3075;3185;935;40;1150;255;15;755;40;935;765;50;105;15;1240;855;295;315;240;0;165;220;0
2442;Geslacht: Mannen;Totaal;Leeftijd onbekend;2001;95;120;30;0;55;0;20;0;15;50;30;0;20;0;30;30;10;20;0;0;0;0;0
2443;Geslacht: Mannen;Totaal;Leeftijd onbekend;2002;290;140;90;0;20;0;15;0;10;70;65;0;0;0;95;70;40;25;0;0;10;15;0
2444;Geslacht: Mannen;Totaal;Leeftijd onbekend;2003;260;145;85;0;15;0;25;0;20;95;85;0;5;0;120;90;65;20;5;0;5;20;0
2445;Geslacht: Mannen;Totaal;Leeftijd onbekend;2004;110;100;60;0;20;0;10;0;10;80;70;0;10;5;95;70;35;30;5;0;5;20;0
2446;Geslacht: Mannen;Totaal;Leeftijd onbekend;2005;145;130;95;0;15;0;20;0;5;85;80;0;5;0;95;80;25;45;10;0;5;5;0
2447;Geslacht: Mannen;Totaal;Leeftijd onbekend;2006;155;135;65;0;35;0;20;0;15;65;55;0;5;5;80;65;45;15;5;0;5;15;0
2448;Geslacht: Mannen;Totaal;Leeftijd onbekend;2007;150;130;60;0;25;0;25;0;20;70;65;0;5;0;85;70;40;20;10;0;5;10;0
2449;Geslacht: Mannen;Totaal;Leeftijd onbekend;2008;125;105;40;0;40;0;20;0;0;45;35;0;5;0;55;40;15;15;10;0;5;10;0
2450;Geslacht: Mannen;Totaal;Leeftijd onbekend;2009;105;105;55;0;30;0;15;0;5;70;50;0;20;0;70;50;30;10;10;0;5;15;0
2451;Geslacht: Mannen;Totaal;Leeftijd onbekend;2010;65;75;40;0;25;0;5;0;5;45;35;0;5;0;40;35;15;15;5;0;0;0;0
2452;Geslacht: Mannen;Totaal;Leeftijd onbekend;2011;60;70;40;0;20;0;5;0;5;30;30;0;5;0;35;25;25;0;0;0;0;10;0
2453;Geslacht: Mannen;Totaal;Leeftijd onbekend;2012;75;70;35;0;25;0;5;0;5;35;30;0;5;0;40;35;30;5;5;0;0;5;0
2454;Geslacht: Mannen;Totaal;Leeftijd onbekend;2013;65;65;25;0;30;0;5;0;5;30;25;0;5;0;30;25;20;0;0;0;0;0;0
2455;Geslacht: Mannen;Totaal;Leeftijd onbekend;2014;35;45;25;0;15;0;0;0;5;25;20;0;0;0;25;20;15;0;5;0;0;0;0
2456;Geslacht: Mannen;Totaal;Leeftijd onbekend;2015;40;50;15;0;20;0;5;0;10;15;10;0;0;5;15;10;5;5;0;0;0;0;0
2457;Geslacht: Mannen;Totaal;Leeftijd onbekend;2016;50;55;20;0;35;0;0;0;0;15;15;0;0;0;20;15;15;0;0;0;0;0;0
2458;Geslacht: Mannen;Totaal;Leeftijd onbekend;2017;45;45;15;0;25;0;0;0;0;20;20;0;0;0;20;20;15;5;0;0;0;5;0
2459;Geslacht: Mannen;Totaal;Leeftijd onbekend;2018;40;75;20;0;55;0;0;0;0;10;5;0;0;0;10;10;5;0;0;0;0;5;0
2460;Geslacht: Mannen;Totaal;Leeftijd onbekend;2019;40;55;10;0;45;0;0;0;0;5;5;0;5;0;5;5;5;0;0;0;0;0;0
2461;Geslacht: Mannen;Totaal;Leeftijd onbekend;2020;30;40;10;0;30;0;0;0;0;5;5;0;0;0;10;5;5;0;0;0;0;0;0
2462;Geslacht: Mannen;Totaal;Leeftijd onbekend;2021;10;20;0;0;20;0;0;0;0;5;5;0;0;0;5;5;0;5;0;0;0;0;0
2463;Geslacht: Mannen;Totaal;Leeftijd onbekend;2022;10;10;5;0;5;0;0;0;0;5;5;0;0;0;5;5;0;0;0;0;0;0;0
2464;Geslacht: Mannen;Nederlandse achtergrond;Totaal leeftijd;2001;102405;111510;63940;0;9875;1400;27585;0;8710;50165;47335;320;2070;440;74545;55885;19640;23990;12155;100;11485;6920;255
2465;Geslacht: Mannen;Nederlandse achtergrond;Totaal leeftijd;2002;110380;119825;67935;0;9970;1570;31105;0;9240;51330;48590;345;1985;405;77140;57405;20150;23300;13845;105;11660;7835;235
2466;Geslacht: Mannen;Nederlandse achtergrond;Totaal leeftijd;2003;121355;130270;72680;0;9720;1815;37030;0;9025;59330;55920;385;2625;405;88215;65335;21685;27260;16255;140;13365;9210;305
2467;Geslacht: Mannen;Nederlandse achtergrond;Totaal leeftijd;2004;122535;131035;75055;0;9115;2125;36000;0;8735;60525;57100;365;2775;285;90740;67365;21885;27020;18345;115;12860;10210;305
2468;Geslacht: Mannen;Nederlandse achtergrond;Totaal leeftijd;2005;122970;130150;74880;0;9430;2580;35370;0;7885;61590;57570;420;3285;315;91115;67960;20825;26745;20275;120;12745;10100;310
2469;Geslacht: Mannen;Nederlandse achtergrond;Totaal leeftijd;2006;124980;132950;74020;0;10895;2925;36965;0;8145;62215;57425;460;3940;390;89795;66950;18520;26775;21540;115;12610;9945;295
2470;Geslacht: Mannen;Nederlandse achtergrond;Totaal leeftijd;2007;126930;130900;72605;0;11245;2970;35730;0;8350;59870;54990;490;4010;375;85650;63285;16790;25265;21115;115;12595;9415;355
2471;Geslacht: Mannen;Nederlandse achtergrond;Totaal leeftijd;2008;119395;124120;67265;0;13485;3590;32540;0;7240;58755;53220;615;4510;410;82035;61185;15985;23490;21575;135;11105;9405;340
2472;Geslacht: Mannen;Nederlandse achtergrond;Totaal leeftijd;2009;101595;118505;62370;0;13380;3525;30755;3430;5045;56490;51130;575;4395;390;77260;57990;14125;23150;20625;90;10170;8770;325
2473;Geslacht: Mannen;Nederlandse achtergrond;Totaal leeftijd;2010;92495;95820;52890;0;9950;3070;19240;7520;3145;47100;42055;570;4180;300;62890;48060;12740;17290;17940;95;6705;7925;200
2474;Geslacht: Mannen;Nederlandse achtergrond;Totaal leeftijd;2011;99615;101790;52625;0;11835;3420;16200;14900;2820;44135;38870;740;4190;330;57820;44240;12520;15110;16520;90;5675;7775;130
2475;Geslacht: Mannen;Nederlandse achtergrond;Totaal leeftijd;2012;95775;101605;47325;180;14685;4505;11045;20720;3150;42205;36830;765;4225;385;55800;42195;12570;12595;16965;70;5565;7925;115
2476;Geslacht: Mannen;Nederlandse achtergrond;Totaal leeftijd;2013;85365;91610;41815;595;16545;4740;7150;18060;2710;40985;35700;795;4025;465;54255;40925;12850;11905;16090;75;5450;7790;95
2477;Geslacht: Mannen;Nederlandse achtergrond;Totaal leeftijd;2014;86790;90455;42600;950;16250;5285;5765;17355;2250;40280;34330;995;4465;490;51440;39525;12970;10515;15990;50;4275;7565;80
2478;Geslacht: Mannen;Nederlandse achtergrond;Totaal leeftijd;2015;76340;81685;40565;515;15605;4380;4785;13645;2195;40865;34165;1235;4825;635;51100;39480;13290;10475;15665;50;4130;7430;60
2479;Geslacht: Mannen;Nederlandse achtergrond;Totaal leeftijd;2016;73700;78680;39010;815;15790;3940;2675;14480;1975;35220;29915;890;3955;460;45370;34890;12150;8270;14395;80;3630;6805;45
2480;Geslacht: Mannen;Nederlandse achtergrond;Totaal leeftijd;2017;67035;70620;36540;455;12645;4045;2515;12670;1755;34265;29515;845;3570;340;45930;34445;12130;7980;14250;85;4210;7225;50
2481;Geslacht: Mannen;Nederlandse achtergrond;Totaal leeftijd;2018;63665;66225;34200;425;13505;3795;1625;11145;1530;31175;27260;650;2990;280;43300;32090;11305;7505;13200;80;4425;6740;45
2482;Geslacht: Mannen;Nederlandse achtergrond;Totaal leeftijd;2019;68030;68940;32835;365;19335;3550;1005;11065;780;29505;26090;675;2515;225;43180;30770;10920;7265;12500;75;5625;6755;30
2483;Geslacht: Mannen;Nederlandse achtergrond;Totaal leeftijd;2020;62515;63150;27600;610;19595;4045;735;10255;310;22935;20405;515;1875;145;34140;23930;8745;5185;9930;65;4295;5905;10
2484;Geslacht: Mannen;Nederlandse achtergrond;Totaal leeftijd;2021;60320;63210;26815;525;19345;3665;740;11870;255;24380;21260;630;2310;175;35650;25595;9800;4615;11130;50;3860;6180;15
2485;Geslacht: Mannen;Nederlandse achtergrond;Totaal leeftijd;2022;66645;67265;27645;380;19695;3140;455;15485;470;23985;21220;555;2010;190;36605;25230;9245;5140;10815;35;5025;6335;15
2486;Geslacht: Mannen;Nederlandse achtergrond;Jonger dan 18 jaar;2001;11415;12520;4215;0;1565;490;4580;0;1670;3405;3150;50;155;45;4860;4100;1555;330;2210;0;50;675;35
2487;Geslacht: Mannen;Nederlandse achtergrond;Jonger dan 18 jaar;2002;11885;13465;4805;0;1250;510;5380;0;1520;3815;3495;70;210;40;5590;4630;1795;300;2535;0;55;865;35
2488;Geslacht: Mannen;Nederlandse achtergrond;Jonger dan 18 jaar;2003;13965;14785;5085;0;1230;495;6515;0;1455;4145;3810;65;225;50;6225;5120;1985;300;2835;0;70;990;40
2489;Geslacht: Mannen;Nederlandse achtergrond;Jonger dan 18 jaar;2004;15065;16145;5935;0;1175;520;6820;0;1695;4925;4565;60;270;30;7640;6220;2435;360;3425;0;95;1270;50
2490;Geslacht: Mannen;Nederlandse achtergrond;Jonger dan 18 jaar;2005;16005;17035;6175;0;1330;590;7255;0;1680;5160;4720;80;310;50;7585;6165;2290;290;3585;0;85;1300;30
2491;Geslacht: Mannen;Nederlandse achtergrond;Jonger dan 18 jaar;2006;16250;17610;6175;0;1555;680;7220;0;1975;5100;4620;85;365;30;7045;5750;1775;235;3740;0;85;1180;35
2492;Geslacht: Mannen;Nederlandse achtergrond;Jonger dan 18 jaar;2007;17370;18370;6700;0;1695;650;7225;0;2100;5365;4880;80;370;35;7100;5725;1470;255;4005;0;95;1220;60
2493;Geslacht: Mannen;Nederlandse achtergrond;Jonger dan 18 jaar;2008;16345;17915;6485;0;1995;705;6820;0;1910;5730;5015;120;540;55;7095;5745;1250;290;4205;0;130;1165;55
2494;Geslacht: Mannen;Nederlandse achtergrond;Jonger dan 18 jaar;2009;13725;15325;5605;0;1705;715;5835;5;1450;5015;4390;120;445;60;6080;4890;895;265;3730;0;120;1020;55
2495;Geslacht: Mannen;Nederlandse achtergrond;Jonger dan 18 jaar;2010;11900;13100;4910;0;1405;715;4810;0;1260;4075;3540;80;420;35;4965;3910;710;190;3010;0;95;925;35
2496;Geslacht: Mannen;Nederlandse achtergrond;Jonger dan 18 jaar;2011;10595;11530;4320;0;1440;760;3980;10;1015;3695;3140;105;410;40;4455;3455;600;195;2660;0;105;860;30
2497;Geslacht: Mannen;Nederlandse achtergrond;Jonger dan 18 jaar;2012;9770;10590;3925;5;1495;730;3250;155;1035;3420;2890;70;405;50;4195;3175;565;165;2445;0;155;830;35
2498;Geslacht: Mannen;Nederlandse achtergrond;Jonger dan 18 jaar;2013;7525;8105;3090;10;1870;595;1785;205;550;2645;2205;75;325;35;3240;2430;440;115;1870;0;100;680;25
2499;Geslacht: Mannen;Nederlandse achtergrond;Jonger dan 18 jaar;2014;6760;6810;2960;10;1845;505;960;185;340;2310;1880;110;285;35;2695;2065;345;85;1635;0;60;560;10
2500;Geslacht: Mannen;Nederlandse achtergrond;Jonger dan 18 jaar;2015;5980;5950;2530;0;1620;490;880;150;280;2090;1685;115;260;30;2440;1855;315;100;1440;0;65;515;5
2501;Geslacht: Mannen;Nederlandse achtergrond;Jonger dan 18 jaar;2016;6115;6255;2700;10;1810;485;730;235;285;1945;1580;105;240;20;2270;1705;245;75;1385;0;55;510;0
2502;Geslacht: Mannen;Nederlandse achtergrond;Jonger dan 18 jaar;2017;5520;5905;2410;5;1720;540;790;180;255;2055;1735;90;215;15;2520;1880;275;75;1525;0;60;570;10
2503;Geslacht: Mannen;Nederlandse achtergrond;Jonger dan 18 jaar;2018;4935;5380;2200;5;1705;395;635;235;205;1765;1480;80;190;15;2220;1635;275;55;1300;0;40;540;5
2504;Geslacht: Mannen;Nederlandse achtergrond;Jonger dan 18 jaar;2019;6055;5910;2055;15;2705;380;500;125;130;1630;1370;85;160;15;2135;1520;280;45;1195;0;55;550;10
2505;Geslacht: Mannen;Nederlandse achtergrond;Jonger dan 18 jaar;2020;5615;5685;1880;45;2730;385;405;170;70;1350;1155;55;130;10;1920;1345;320;35;990;0;45;525;5
2506;Geslacht: Mannen;Nederlandse achtergrond;Jonger dan 18 jaar;2021;5690;6030;2115;35;2855;395;475;120;40;1590;1325;70;185;10;2140;1490;275;55;1165;0;55;595;0
2507;Geslacht: Mannen;Nederlandse achtergrond;Jonger dan 18 jaar;2022;5260;5570;1940;20;2405;335;335;525;15;1530;1310;70;145;5;2165;1515;320;40;1155;0;55;595;0
2508;Geslacht: Mannen;Nederlandse achtergrond;18 tot 25 jaar;2001;21555;23445;13255;0;1940;230;6515;0;1510;10145;9605;45;405;85;15085;11660;3860;4795;2965;35;1620;1770;35
2509;Geslacht: Mannen;Nederlandse achtergrond;18 tot 25 jaar;2002;23630;25315;14380;0;1895;235;7295;0;1515;10375;9870;45;380;85;15770;11950;3725;4800;3385;40;1805;1985;30
2510;Geslacht: Mannen;Nederlandse achtergrond;18 tot 25 jaar;2003;25955;27760;15530;0;1795;240;8670;0;1525;11940;11305;55;495;85;18005;13515;3965;5550;3940;55;2075;2380;35
2511;Geslacht: Mannen;Nederlandse achtergrond;18 tot 25 jaar;2004;27445;29070;16640;0;1815;335;8800;0;1475;12350;11755;55;485;55;18785;14000;4070;5620;4275;30;2070;2655;60
2512;Geslacht: Mannen;Nederlandse achtergrond;18 tot 25 jaar;2005;28495;29815;17140;0;1860;385;9020;0;1410;13160;12405;40;640;75;19900;14915;4300;5625;4960;30;2225;2715;45
2513;Geslacht: Mannen;Nederlandse achtergrond;18 tot 25 jaar;2006;30180;31715;17610;0;2320;470;9775;0;1545;14100;13095;85;835;85;21130;15475;4015;6260;5175;30;2830;2770;55
2514;Geslacht: Mannen;Nederlandse achtergrond;18 tot 25 jaar;2007;31195;32115;17835;0;2425;480;9705;0;1675;14185;13190;70;855;70;21165;15355;3560;6610;5150;40;3215;2535;60
2515;Geslacht: Mannen;Nederlandse achtergrond;18 tot 25 jaar;2008;30060;30710;16835;0;2960;610;8880;0;1425;14305;13035;95;1070;100;20745;15135;3540;6245;5305;45;2890;2655;60
2516;Geslacht: Mannen;Nederlandse achtergrond;18 tot 25 jaar;2009;26185;30185;15215;0;3145;660;8885;1320;960;13540;12400;70;1000;75;19275;14280;3195;5860;5190;35;2365;2570;60
2517;Geslacht: Mannen;Nederlandse achtergrond;18 tot 25 jaar;2010;23885;24325;12985;0;2215;535;5335;2805;450;11575;10415;95;1010;60;15855;12105;2895;4445;4730;40;1320;2390;40
2518;Geslacht: Mannen;Nederlandse achtergrond;18 tot 25 jaar;2011;26160;26440;12930;0;2790;580;4645;5025;475;10790;9545;130;1050;65;14550;11050;2720;3995;4300;35;1230;2250;15
2519;Geslacht: Mannen;Nederlandse achtergrond;18 tot 25 jaar;2012;24700;26175;11510;50;3485;820;2930;6785;595;10255;8970;155;1055;75;13960;10465;2675;3165;4600;25;1150;2325;15
2520;Geslacht: Mannen;Nederlandse achtergrond;18 tot 25 jaar;2013;20630;22170;9455;140;3680;880;1915;5585;515;9710;8500;145;955;110;13420;10045;2800;2885;4335;25;1095;2265;15
2521;Geslacht: Mannen;Nederlandse achtergrond;18 tot 25 jaar;2014;20030;21075;8955;225;3610;1040;1650;5160;430;8950;7585;170;1095;100;11675;8845;2375;2435;4015;20;835;1980;15
2522;Geslacht: Mannen;Nederlandse achtergrond;18 tot 25 jaar;2015;16725;18055;7960;95;3250;840;1260;4230;415;8435;6965;230;1100;140;10825;8170;2300;2205;3655;15;745;1895;15
2523;Geslacht: Mannen;Nederlandse achtergrond;18 tot 25 jaar;2016;15755;16945;7500;165;3260;695;555;4400;375;7145;5950;170;925;100;9360;7040;1965;1775;3270;30;690;1620;10
2524;Geslacht: Mannen;Nederlandse achtergrond;18 tot 25 jaar;2017;14335;14960;6910;85;2415;765;545;3920;320;6710;5690;140;810;75;9245;6770;1915;1685;3140;25;760;1710;10
2525;Geslacht: Mannen;Nederlandse achtergrond;18 tot 25 jaar;2018;13370;13510;6250;85;2685;755;285;3190;265;5825;5040;100;640;45;8390;6025;1670;1585;2745;25;860;1495;10
2526;Geslacht: Mannen;Nederlandse achtergrond;18 tot 25 jaar;2019;14390;14440;6170;65;4000;700;160;3195;150;5455;4815;120;475;50;8375;5725;1555;1585;2560;25;1200;1440;5
2527;Geslacht: Mannen;Nederlandse achtergrond;18 tot 25 jaar;2020;13160;12700;4750;130;3985;775;55;2960;50;4340;3850;80;390;25;6665;4555;1275;1160;2105;15;895;1215;5
2528;Geslacht: Mannen;Nederlandse achtergrond;18 tot 25 jaar;2021;14045;14265;5135;125;4255;705;35;3970;35;4590;3965;115;485;30;6915;4860;1490;1035;2325;15;740;1310;0
2529;Geslacht: Mannen;Nederlandse achtergrond;18 tot 25 jaar;2022;16790;16215;5425;100;4655;690;20;5285;45;4785;4240;100;410;35;7665;5155;1550;1210;2390;10;1080;1430;0
2530;Geslacht: Mannen;Nederlandse achtergrond;25 tot 45 jaar;2001;50230;54765;34710;0;4500;435;10680;0;4435;27510;26095;125;1055;235;40765;30255;11485;13325;5390;55;6705;3690;120
2531;Geslacht: Mannen;Nederlandse achtergrond;25 tot 45 jaar;2002;53830;58145;36240;0;4600;490;11935;0;4880;27730;26425;135;965;210;41440;30605;11800;12625;6125;55;6650;4085;105
2532;Geslacht: Mannen;Nederlandse achtergrond;25 tot 45 jaar;2003;56615;61495;38015;0;4430;670;13765;0;4615;31810;30165;180;1280;185;46990;34570;12505;14860;7140;65;7570;4700;150
2533;Geslacht: Mannen;Nederlandse achtergrond;25 tot 45 jaar;2004;55480;59320;37770;0;3975;755;12650;0;4170;31365;29715;150;1355;145;46630;34425;11905;14425;8025;70;7145;4935;125
2534;Geslacht: Mannen;Nederlandse achtergrond;25 tot 45 jaar;2005;53515;56900;36520;0;3935;980;11900;0;3565;30745;28870;180;1565;125;45290;33570;10820;13990;8695;70;6810;4760;150
2535;Geslacht: Mannen;Nederlandse achtergrond;25 tot 45 jaar;2006;52595;56070;34985;0;4415;1045;12285;0;3340;30130;28015;160;1760;195;43550;32400;9515;13545;9270;75;6385;4635;130
2536;Geslacht: Mannen;Nederlandse achtergrond;25 tot 45 jaar;2007;51800;53280;33030;0;4460;1085;11370;0;3335;27920;25745;200;1790;190;40175;29700;8810;12130;8705;55;6060;4265;145
2537;Geslacht: Mannen;Nederlandse achtergrond;25 tot 45 jaar;2008;47830;49375;29845;0;5320;1290;10105;0;2815;26270;24100;200;1810;165;37250;27880;8215;10955;8635;75;5140;4100;125
2538;Geslacht: Mannen;Nederlandse achtergrond;25 tot 45 jaar;2009;40105;47515;28245;0;5255;1215;9555;1350;1895;25705;23485;215;1855;150;35765;26770;7375;10980;8375;40;5060;3815;125
2539;Geslacht: Mannen;Nederlandse achtergrond;25 tot 45 jaar;2010;36310;37485;23460;0;3865;1035;5165;2940;1020;21215;19150;245;1685;135;28800;21985;6610;8120;7210;45;3390;3360;65
2540;Geslacht: Mannen;Nederlandse achtergrond;25 tot 45 jaar;2011;39835;40440;23500;0;4525;1180;4410;5895;935;19745;17630;300;1655;155;26350;20120;6525;6920;6640;40;2820;3355;55
2541;Geslacht: Mannen;Nederlandse achtergrond;25 tot 45 jaar;2012;38795;41230;21410;60;5920;1695;2935;8130;1080;18825;16640;325;1705;160;25190;19115;6535;5720;6825;30;2695;3330;45
2542;Geslacht: Mannen;Nederlandse achtergrond;25 tot 45 jaar;2013;35830;38530;19370;215;6615;1775;2070;7290;1195;18505;16345;320;1640;195;24795;18715;6575;5405;6690;40;2680;3370;30
2543;Geslacht: Mannen;Nederlandse achtergrond;25 tot 45 jaar;2014;36560;38465;20010;365;6395;1965;1885;6845;1000;18920;16395;435;1880;210;24620;18965;7105;4815;7020;30;2105;3510;35
2544;Geslacht: Mannen;Nederlandse achtergrond;25 tot 45 jaar;2015;32440;34930;19235;195;6205;1525;1515;5255;1005;19120;16310;500;2015;295;24365;18975;7090;4820;7040;25;1965;3395;25
2545;Geslacht: Mannen;Nederlandse achtergrond;25 tot 45 jaar;2016;30805;33125;18290;300;6040;1340;815;5450;890;16320;14170;320;1630;195;21595;16680;6500;3755;6385;45;1760;3135;20
2546;Geslacht: Mannen;Nederlandse achtergrond;25 tot 45 jaar;2017;27755;29435;17155;155;4695;1325;640;4725;735;15900;13860;370;1520;150;21685;16370;6520;3600;6205;45;2070;3225;25
2547;Geslacht: Mannen;Nederlandse achtergrond;25 tot 45 jaar;2018;26430;27665;15970;155;5145;1250;390;4085;670;14415;12795;260;1245;115;20455;15175;5925;3405;5805;40;2215;3045;20
2548;Geslacht: Mannen;Nederlandse achtergrond;25 tot 45 jaar;2019;28040;28515;15525;140;6925;1210;180;4235;305;13730;12345;235;1070;80;20530;14655;5715;3345;5560;40;2820;3045;10
2549;Geslacht: Mannen;Nederlandse achtergrond;25 tot 45 jaar;2020;26015;26510;13405;195;7150;1425;120;4100;115;10970;9940;210;770;45;16745;11720;4610;2485;4585;40;2350;2670;5
2550;Geslacht: Mannen;Nederlandse achtergrond;25 tot 45 jaar;2021;24280;25365;12355;175;6890;1280;110;4450;100;11420;10150;255;945;70;17195;12350;5180;2075;5065;35;2085;2755;5
2551;Geslacht: Mannen;Nederlandse achtergrond;25 tot 45 jaar;2022;28310;28575;13495;135;7570;1075;55;6060;185;11270;10095;210;885;80;17480;11970;4780;2305;4865;20;2700;2800;10
2552;Geslacht: Mannen;Nederlandse achtergrond;45 tot 65 jaar;2001;17570;19045;10985;0;1675;205;5140;0;1040;8535;7965;85;410;70;12985;9300;2615;5140;1535;10;2890;735;55
2553;Geslacht: Mannen;Nederlandse achtergrond;45 tot 65 jaar;2002;19120;20870;11655;0;1995;280;5675;0;1265;8815;8260;85;395;75;13470;9620;2705;5180;1720;15;2955;835;60
2554;Geslacht: Mannen;Nederlandse achtergrond;45 tot 65 jaar;2003;22470;23810;13095;0;1985;325;7050;0;1345;10710;9985;75;570;80;15985;11420;3080;6080;2240;15;3430;1070;65
2555;Geslacht: Mannen;Nederlandse achtergrond;45 tot 65 jaar;2004;22040;23870;13645;0;1870;425;6630;0;1295;11120;10370;85;605;55;16580;11945;3300;6110;2520;15;3305;1260;65
2556;Geslacht: Mannen;Nederlandse achtergrond;45 tot 65 jaar;2005;22340;23690;13950;0;1990;520;6090;0;1145;11655;10800;95;700;55;17105;12455;3240;6310;2885;20;3350;1235;70
