ID;SamenstellingInkomstenbelasting;KenmerkenHuishouden;Perioden;AantalParticuliereHuishoudens_1;AandeelParticuliereHuishoudens_2;TotaalBedrag_3;GemiddeldBedragPerHuishouden_4;BelastingdrukOpBrutoInkomen_5;k_25ePercentiel_6;k_50ePercentielMediaan_7;k_75ePercentiel_8;k_25ePercentiel_9;k_50ePercentielMediaan_10;k_75ePercentiel_11
6007;16;10700;2010;589.0;97.0;272.0;0.5;1.8;0.1;0.3;0.5;0.5;1.2;2.1
6008;16;10700;2011;592.0;94.9;307.0;0.5;2.0;0.1;0.3;0.5;0.5;1.2;2.1
6009;16;10700;2012;624.0;97.6;319.0;0.5;2.0;0.1;0.3;0.5;0.5;1.1;2.0
6010;16;10700;2013;622.0;97.8;349.0;0.6;2.2;0.1;0.3;0.5;0.4;1.1;2.2
6011;16;10700;2014;633.0;97.2;323.0;0.5;1.9;0.1;0.3;0.5;0.4;1.2;2.2
6012;16;10100;2006;4510.0;97.3;13490.0;3.0;4.6;0.4;1.4;3.7;1.0;2.7;5.2
6013;16;10100;2007;4539.0;97.5;15133.0;3.3;4.8;0.5;1.6;4.1;1.1;2.9;5.4
6014;16;10100;2008;4578.0;97.8;16569.0;3.6;5.1;0.5;1.9;4.6;1.2;3.2;5.9
6015;16;10100;2009;4589.0;97.5;16616.0;3.6;5.1;0.5;1.7;4.4;1.0;2.9;5.6
6016;16;10100;2010;4622.0;97.9;16838.0;3.6;5.1;0.4;1.6;4.4;0.9;2.8;5.5
6017;16;10100;2011;4583.0;96.7;17860.0;3.9;5.3;0.5;1.7;4.6;1.0;2.8;5.6
6018;16;10100;2012;4638.0;97.6;17092.0;3.7;5.0;0.4;1.6;4.4;0.9;2.6;5.3
6019;16;10100;2013;4654.0;97.5;16929.0;3.6;4.8;0.4;1.5;4.2;0.9;2.5;5.1
6020;16;10100;2014;4660.0;97.4;16520.0;3.5;4.6;0.4;1.5;4.3;0.9;2.5;5.0
6021;16;10150;2006;3909.0;98.5;12505.0;3.2;4.7;0.5;1.6;3.9;1.3;2.9;5.4
6022;16;10150;2007;3927.0;98.6;14013.0;3.6;5.0;0.6;1.9;4.3;1.4;3.1;5.6
6023;16;10150;2008;3949.0;98.8;15256.0;3.9;5.3;0.7;2.2;4.8;1.6;3.5;6.1
6024;16;10150;2009;3943.0;98.5;15303.0;3.9;5.3;0.6;2.0;4.7;1.3;3.1;5.8
6025;16;10150;2010;4053.0;98.7;15649.0;3.9;5.2;0.5;1.9;4.6;1.2;3.0;5.7
6026;16;10150;2011;4015.0;97.8;16678.0;4.2;5.4;0.6;2.0;4.8;1.2;3.0;5.8
6027;16;10150;2012;4046.0;98.3;15912.0;3.9;5.1;0.5;1.9;4.7;1.2;2.9;5.5
6028;16;10150;2013;4051.0;98.2;15757.0;3.9;5.0;0.6;1.7;4.5;1.2;2.8;5.2
6029;16;10150;2014;4045.0;98.1;15129.0;3.7;4.6;0.5;1.8;4.5;1.1;2.7;5.1
6030;16;10200;2006;2006.0;98.6;4859.0;2.4;4.2;0.4;1.1;2.8;1.1;2.4;4.6
6031;16;10200;2007;2030.0;98.7;5387.0;2.7;4.3;0.5;1.2;3.1;1.2;2.6;4.8
6032;16;10200;2008;2046.0;98.8;5925.0;2.9;4.7;0.5;1.3;3.6;1.3;2.9;5.2
6033;16;10200;2009;2052.0;98.5;5918.0;2.9;4.6;0.4;1.2;3.3;1.0;2.4;4.7
6034;16;10200;2010;2086.0;98.7;5511.0;2.6;4.2;0.4;1.1;3.2;0.9;2.3;4.6
6035;16;10200;2011;2068.0;97.8;6073.0;2.9;4.6;0.4;1.1;3.3;0.9;2.3;4.6
6036;16;10200;2012;2088.0;98.3;5785.0;2.8;4.3;0.4;1.0;3.1;0.9;2.2;4.3
6037;16;10200;2013;2103.0;98.1;5399.0;2.6;3.9;0.4;1.1;2.9;0.9;2.2;4.2
6038;16;10200;2014;2106.0;98.1;5471.0;2.6;3.8;0.4;1.1;3.0;0.9;2.2;4.1
6039;16;10750;2006;1321.0;98.1;3876.0;2.9;4.3;0.5;1.6;3.7;1.1;2.7;5.1
6040;16;10750;2007;1326.0;98.3;4415.0;3.3;4.6;0.6;1.7;4.0;1.2;2.9;5.4
6041;16;10750;2008;1317.0;98.4;4685.0;3.6;4.9;0.6;2.1;4.5;1.3;3.3;5.8
6042;16;10750;2009;1302.0;98.1;4812.0;3.7;5.0;0.5;1.9;4.4;1.1;2.9;5.5
6043;16;10750;2010;1311.0;98.3;4394.0;3.4;4.5;0.5;1.8;4.3;1.0;2.8;5.3
6044;16;10750;2011;1253.0;97.2;4773.0;3.8;5.0;0.5;1.8;4.4;1.0;2.8;5.4
6045;16;10750;2012;1237.0;97.9;4256.0;3.4;4.5;0.4;1.7;4.2;0.8;2.6;5.0
6046;16;10750;2013;1227.0;97.7;4048.0;3.3;4.2;0.5;1.6;4.0;0.8;2.4;4.8
6047;16;10750;2014;1204.0;97.5;3906.0;3.2;4.0;0.5;1.6;4.0;0.8;2.4;4.6
6048;16;10800;2006;685.0;99.6;983.0;1.4;3.8;0.3;0.7;1.2;1.1;2.0;3.6
6049;16;10800;2007;704.0;99.6;972.0;1.4;3.4;0.3;0.8;1.4;1.2;2.3;3.8
6050;16;10800;2008;729.0;99.7;1240.0;1.7;4.1;0.4;0.9;1.7;1.3;2.4;4.2
6051;16;10800;2009;750.0;99.3;1106.0;1.5;3.4;0.3;0.7;1.4;0.9;1.9;3.4
6052;16;10800;2010;776.0;99.3;1117.0;1.4;3.3;0.3;0.7;1.4;0.9;1.9;3.3
6053;16;10800;2011;815.0;98.7;1300.0;1.6;3.5;0.3;0.7;1.4;0.9;1.8;3.2
6054;16;10800;2012;851.0;98.8;1529.0;1.8;3.9;0.3;0.7;1.5;1.0;1.9;3.3
6055;16;10800;2013;876.0;98.8;1351.0;1.5;3.3;0.3;0.8;1.5;1.0;2.0;3.5
6056;16;10800;2014;902.0;98.8;1565.0;1.7;3.6;0.3;0.8;1.6;0.9;2.0;3.4
6057;16;10250;2006;1307.0;98.1;5517.0;4.2;5.8;1.0;2.8;5.4;2.0;4.1;6.9
6058;16;10250;2007;1309.0;98.2;6278.0;4.8;6.2;1.2;3.1;5.9;2.2;4.5;7.2
6059;16;10250;2008;1306.0;98.5;6842.0;5.2;6.6;1.4;3.6;6.5;2.5;4.9;7.7
6060;16;10250;2009;1299.0;98.3;6831.0;5.3;6.5;1.4;3.6;6.5;2.4;4.8;7.5
6061;16;10250;2010;1323.0;98.4;7215.0;5.5;6.6;1.2;3.6;6.6;2.3;4.7;7.4
6062;16;10250;2011;1306.0;97.3;7324.0;5.6;6.6;1.4;3.8;6.8;2.4;4.9;7.5
6063;16;10250;2012;1304.0;98.0;7187.0;5.5;6.4;1.3;3.7;6.6;2.2;4.6;7.1
6064;16;10250;2013;1293.0;97.8;7063.0;5.5;6.2;1.2;3.5;6.5;2.1;4.4;6.8
6065;16;10250;2014;1276.0;97.7;6712.0;5.3;5.8;1.2;3.6;6.6;2.1;4.3;6.7
6066;16;10300;2006;595.0;98.9;2129.0;3.6;4.1;0.8;2.1;4.1;1.2;2.5;4.5
6067;16;10300;2007;588.0;99.1;2347.0;4.0;4.3;0.9;2.2;4.5;1.3;2.7;4.7
6068;16;10300;2008;597.0;99.2;2489.0;4.2;4.4;1.0;2.6;5.1;1.4;2.9;5.2
6069;16;10300;2009;592.0;99.1;2554.0;4.3;4.5;0.8;2.3;4.6;1.2;2.6;4.7
6070;16;10300;2010;643.0;99.2;2924.0;4.5;4.8;0.8;2.2;4.7;1.1;2.6;4.6
6071;16;10300;2011;640.0;98.6;3281.0;5.1;5.2;0.9;2.4;4.9;1.2;2.6;4.8
6072;16;10300;2012;654.0;99.2;2940.0;4.5;4.6;0.8;2.2;4.7;1.1;2.5;4.6
6073;16;10300;2013;656.0;99.0;3294.0;5.0;5.1;0.8;2.2;4.7;1.1;2.4;4.5
6074;16;10300;2014;664.0;99.1;2945.0;4.4;4.4;0.8;2.3;4.7;1.0;2.4;4.5
6075;16;10350;2006;389.0;87.5;447.0;1.2;2.7;0.0;0.3;1.0;0.1;0.7;2.5
6076;16;10350;2007;399.0;88.9;511.0;1.3;2.9;0.0;0.3;1.2;0.2;0.8;2.8
6077;16;10350;2008;417.0;90.1;613.0;1.5;3.2;0.0;0.3;1.3;0.2;0.8;3.2
6078;16;10350;2009;428.0;90.0;657.0;1.5;3.3;0.0;0.3;1.4;0.1;0.8;3.2
6079;16;10350;2010;435.0;91.7;641.0;1.5;3.1;0.0;0.3;1.3;0.1;0.7;3.1
6080;16;10350;2011;439.0;88.9;672.0;1.5;3.1;0.0;0.3;1.5;0.1;0.8;3.3
6081;16;10350;2012;462.0;92.1;702.0;1.5;3.2;0.0;0.2;1.3;0.1;0.6;3.1
6082;16;10350;2013;478.0;92.9;695.0;1.5;3.0;0.0;0.3;1.3;0.1;0.6;2.8
6083;16;10350;2014;486.0;92.4;801.0;1.6;3.4;0.0;0.2;1.3;0.1;0.6;2.9
6084;16;10850;2006;205.0;82.2;219.0;1.1;3.0;0.0;0.1;0.8;0.1;0.5;2.8
6085;16;10850;2007;216.0;84.8;260.0;1.2;3.3;0.0;0.1;0.9;0.1;0.5;3.0
6086;16;10850;2008;226.0;86.8;303.0;1.3;3.6;0.0;0.2;1.1;0.1;0.6;3.5
6087;16;10850;2009;232.0;86.8;324.0;1.4;3.6;0.0;0.2;1.2;0.1;0.6;3.7
6088;16;10850;2010;229.0;88.2;322.0;1.4;3.6;0.0;0.2;1.2;0.1;0.6;3.6
6089;16;10850;2011;229.0;85.1;353.0;1.5;3.8;0.0;0.2;1.4;0.1;0.7;3.9
6090;16;10850;2012;246.0;89.1;361.0;1.5;3.7;0.0;0.1;1.2;0.1;0.5;3.5
6091;16;10850;2013;253.0;90.3;370.0;1.5;3.7;0.0;0.1;1.0;0.1;0.5;3.2
6092;16;10850;2014;253.0;89.4;363.0;1.4;3.5;0.0;0.1;1.1;0.1;0.4;3.2
6093;16;10900;2006;184.0;94.2;228.0;1.2;2.4;0.1;0.4;1.2;0.2;0.9;2.4
6094;16;10900;2007;183.0;94.3;251.0;1.4;2.5;0.1;0.5;1.3;0.2;1.0;2.6
6095;16;10900;2008;190.0;94.4;310.0;1.6;2.9;0.1;0.5;1.5;0.3;1.1;2.9
6096;16;10900;2009;196.0;94.1;333.0;1.7;3.0;0.1;0.4;1.5;0.2;0.9;2.8
6097;16;10900;2010;207.0;95.9;318.0;1.5;2.8;0.1;0.4;1.4;0.2;0.9;2.8
6098;16;10900;2011;210.0;93.6;319.0;1.5;2.6;0.1;0.4;1.6;0.2;0.9;2.7
6099;16;10900;2012;216.0;95.8;340.0;1.6;2.8;0.0;0.3;1.5;0.1;0.8;2.6
6100;16;10900;2013;225.0;96.0;325.0;1.4;2.5;0.1;0.4;1.5;0.1;0.8;2.6
6101;16;10900;2014;233.0;96.0;437.0;1.9;3.3;0.0;0.4;1.6;0.1;0.8;2.7
6102;16;10400;2006;212.0;95.5;538.0;2.5;3.6;0.2;0.9;3.1;0.4;1.6;4.0
6103;16;10400;2007;212.0;95.5;610.0;2.9;3.8;0.2;1.0;3.6;0.4;1.8;4.4
6104;16;10400;2008;213.0;96.4;701.0;3.3;4.3;0.2;1.2;4.1;0.5;2.1;4.9
6105;16;10400;2009;218.0;95.9;655.0;3.0;3.9;0.2;1.1;3.6;0.3;1.8;4.4
6106;16;10400;2010;134.0;96.3;548.0;4.1;5.1;0.2;1.1;4.0;0.4;1.7;4.3
6107;16;10400;2011;129.0;93.9;510.0;4.0;4.8;0.2;1.1;3.9;0.4;1.7;4.2
6108;16;10400;2012;130.0;95.5;478.0;3.7;4.5;0.1;1.1;3.9;0.3;1.6;4.0
6109;16;10400;2013;124.0;95.7;477.0;3.8;4.7;0.1;1.0;3.5;0.3;1.6;3.8
6110;16;10400;2014;129.0;95.9;591.0;4.6;5.4;0.1;0.9;3.9;0.2;1.6;4.0
6111;16;10950;2006;1630.0;98.4;1771.0;1.1;3.2;0.2;0.4;1.0;0.8;1.6;2.9
6112;16;10950;2007;1664.0;98.5;1881.0;1.1;3.1;0.2;0.5;1.1;0.8;1.7;3.0
6113;16;10950;2008;1704.0;98.6;2200.0;1.3;3.5;0.2;0.5;1.2;0.9;1.9;3.3
6114;16;10950;2009;1735.0;97.8;2153.0;1.2;3.2;0.2;0.4;1.0;0.7;1.5;2.7
6115;16;10950;2010;1771.0;98.0;2278.0;1.3;3.3;0.2;0.4;1.0;0.7;1.5;2.7
6116;16;10950;2011;1828.0;96.6;2579.0;1.4;3.5;0.2;0.4;1.0;0.7;1.5;2.7
6117;16;10950;2012;1922.0;97.9;2674.0;1.4;3.4;0.2;0.5;1.1;0.6;1.5;2.7
6118;16;10950;2013;1957.0;98.0;2532.0;1.3;3.2;0.2;0.5;1.1;0.6;1.5;2.8
6119;16;10950;2014;2008.0;97.8;2783.0;1.4;3.2;0.2;0.5;1.2;0.6;1.5;2.8
6120;16;11000;2006;753.0;97.3;385.0;0.5;2.2;0.1;0.3;0.5;0.6;1.3;2.3
6121;16;11000;2007;767.0;97.6;399.0;0.5;2.1;0.1;0.3;0.5;0.6;1.4;2.3
6122;16;11000;2008;779.0;97.6;480.0;0.6;2.4;0.1;0.3;0.6;0.7;1.5;2.5
6123;16;11000;2009;787.0;96.2;431.0;0.5;2.1;0.1;0.3;0.5;0.5;1.2;2.1
6124;16;11000;2010;790.0;96.6;440.0;0.6;2.1;0.1;0.3;0.5;0.5;1.2;2.1
6125;16;11000;2011;798.0;94.5;474.0;0.6;2.2;0.1;0.3;0.5;0.5;1.2;2.1
6126;16;11000;2012;848.0;97.1;477.0;0.6;2.1;0.1;0.3;0.5;0.4;1.1;2.1
6127;16;11000;2013;855.0;97.2;517.0;0.6;2.2;0.1;0.3;0.5;0.4;1.1;2.2
6128;16;11000;2014;877.0;96.8;508.0;0.6;2.1;0.1;0.3;0.5;0.4;1.1;2.2
6129;16;11050;2006;179.0;96.7;116.0;0.7;2.5;0.1;0.3;0.6;0.6;1.3;2.3
6130;16;11050;2007;186.0;97.5;112.0;0.6;2.2;0.1;0.3;0.6;0.6;1.4;2.4
6131;16;11050;2008;193.0;97.4;160.0;0.8;2.8;0.1;0.3;0.7;0.7;1.5;2.6
6132;16;11050;2009;200.0;95.8;137.0;0.7;2.3;0.1;0.3;0.6;0.5;1.1;2.2
6133;16;11050;2010;201.0;95.6;169.0;0.8;2.8;0.1;0.3;0.6;0.5;1.2;2.2
6134;16;11050;2011;206.0;93.2;168.0;0.8;2.6;0.1;0.3;0.6;0.6;1.2;2.2
6135;16;11050;2012;224.0;95.7;158.0;0.7;2.4;0.1;0.3;0.6;0.4;1.1;2.1
6136;16;11050;2013;233.0;95.6;168.0;0.7;2.3;0.1;0.3;0.6;0.4;1.1;2.2
6137;16;11050;2014;244.0;95.6;185.0;0.8;2.4;0.1;0.3;0.6;0.4;1.1;2.1
6138;16;11100;2006;575.0;97.5;269.0;0.5;2.1;0.1;0.3;0.5;0.6;1.3;2.2
6139;16;11100;2007;580.0;97.6;287.0;0.5;2.1;0.1;0.3;0.5;0.6;1.4;2.3
6140;16;11100;2008;585.0;97.7;320.0;0.5;2.3;0.1;0.3;0.6;0.7;1.6;2.5
6141;16;11100;2009;587.0;96.4;294.0;0.5;2.0;0.1;0.3;0.5;0.5;1.2;2.0
6142;16;11100;2010;589.0;97.0;272.0;0.5;1.8;0.1;0.3;0.5;0.5;1.2;2.1
6143;16;11100;2011;592.0;94.9;307.0;0.5;2.0;0.1;0.3;0.5;0.5;1.2;2.1
6144;16;11100;2012;624.0;97.6;319.0;0.5;2.0;0.1;0.3;0.5;0.5;1.1;2.0
6145;16;11100;2013;622.0;97.8;349.0;0.6;2.2;0.1;0.3;0.5;0.4;1.1;2.2
6146;16;11100;2014;633.0;97.2;323.0;0.5;1.9;0.1;0.3;0.5;0.4;1.2;2.2
6147;16;11150;2006;732.0;99.5;1081.0;1.5;3.8;0.3;0.7;1.3;1.1;2.0;3.6
6148;16;11150;2007;754.0;99.5;1141.0;1.5;3.6;0.4;0.8;1.4;1.2;2.2;3.8
6149;16;11150;2008;777.0;99.7;1354.0;1.7;4.0;0.4;0.9;1.7;1.3;2.4;4.2
6150;16;11150;2009;802.0;99.2;1235.0;1.5;3.4;0.3;0.7;1.4;0.9;1.9;3.4
6151;16;11150;2010;829.0;99.2;1255.0;1.5;3.4;0.3;0.7;1.4;0.9;1.9;3.3
6152;16;11150;2011;874.0;98.6;1496.0;1.7;3.7;0.3;0.7;1.5;0.9;1.8;3.2
6153;16;11150;2012;916.0;98.7;1699.0;1.9;3.9;0.3;0.7;1.6;0.9;1.9;3.3
6154;16;11150;2013;945.0;98.7;1529.0;1.6;3.4;0.3;0.8;1.6;1.0;2.0;3.5
6155;16;11150;2014;972.0;98.8;1743.0;1.8;3.6;0.3;0.8;1.7;0.9;2.0;3.4
6156;16;11200;2006;536.0;99.6;695.0;1.3;3.5;0.3;0.6;1.2;1.1;2.0;3.6
6157;16;11200;2007;552.0;99.7;670.0;1.2;3.1;0.3;0.8;1.3;1.2;2.2;3.7
6158;16;11200;2008;572.0;99.8;859.0;1.5;3.7;0.4;0.8;1.5;1.3;2.4;4.0
6159;16;11200;2009;589.0;99.4;761.0;1.3;3.1;0.3;0.7;1.2;0.9;1.9;3.2
6160;16;11200;2010;610.0;99.4;799.0;1.3;3.1;0.3;0.7;1.2;0.9;1.8;3.2
6161;16;11200;2011;644.0;98.8;912.0;1.4;3.3;0.3;0.6;1.2;0.9;1.8;3.0
6162;16;11200;2012;682.0;98.9;1043.0;1.5;3.5;0.3;0.7;1.3;0.9;1.9;3.1
6163;16;11200;2013;706.0;98.8;993.0;1.4;3.2;0.3;0.8;1.4;1.0;2.0;3.3
6164;16;11200;2014;733.0;98.9;1063.0;1.4;3.1;0.3;0.8;1.4;0.9;1.9;3.3
6165;16;11250;2006;195.0;99.3;386.0;2.0;4.3;0.3;0.7;1.7;1.0;2.1;3.7
6166;16;11250;2007;202.0;99.0;471.0;2.3;4.7;0.4;0.9;2.0;1.1;2.2;4.1
6167;16;11250;2008;205.0;99.4;495.0;2.4;4.7;0.5;1.0;2.6;1.3;2.6;4.7
6168;16;11250;2009;213.0;98.6;474.0;2.2;4.2;0.3;0.8;2.3;0.9;2.0;4.1
6169;16;11250;2010;219.0;98.5;456.0;2.1;3.9;0.4;0.8;2.3;0.9;2.0;4.0
6170;16;11250;2011;231.0;98.0;584.0;2.5;4.5;0.4;0.9;2.4;1.0;2.1;4.2
6171;16;11250;2012;234.0;98.2;655.0;2.8;4.9;0.4;0.9;2.5;0.9;2.2;4.2
6172;16;11250;2013;238.0;98.4;536.0;2.3;3.8;0.4;0.9;2.5;0.9;2.1;4.3
6173;16;11250;2014;239.0;98.4;681.0;2.9;4.6;0.4;1.0;2.6;1.0;2.1;4.2
6174;16;11300;2006;145.0;98.2;305.0;2.1;3.2;0.3;0.8;2.0;0.7;1.6;3.2
6175;16;11300;2007;144.0;98.5;341.0;2.4;3.5;0.4;0.9;2.2;0.7;1.6;3.3
6176;16;11300;2008;148.0;98.5;365.0;2.5;3.5;0.4;1.0;2.6;0.8;1.8;3.7
6177;16;11300;2009;146.0;98.4;488.0;3.3;4.7;0.3;0.9;2.2;0.6;1.5;3.1
6178;16;11300;2010;152.0;98.9;583.0;3.8;5.3;0.3;0.9;2.4;0.6;1.5;3.2
6179;16;11300;2011;155.0;97.4;609.0;3.9;5.2;0.3;0.9;2.4;0.6;1.5;3.2
6180;16;11300;2012;158.0;98.0;498.0;3.1;4.2;0.3;0.9;2.4;0.5;1.5;3.1
6181;16;11300;2013;158.0;98.1;486.0;3.1;4.1;0.3;0.9;2.4;0.5;1.5;3.1
6182;16;11300;2014;160.0;97.7;532.0;3.3;4.3;0.3;0.9;2.4;0.5;1.4;3.1
6183;16;11350;2006;5111.0;93.7;13762.0;2.7;4.4;0.2;1.2;3.5;0.6;2.4;5.1
6184;16;11350;2007;5156.0;94.1;15508.0;3.0;4.7;0.2;1.3;3.8;0.6;2.6;5.4
6185;16;11350;2008;5207.0;94.4;16988.0;3.3;5.0;0.2;1.5;4.3;0.7;2.8;5.9
6186;16;11350;2009;5204.0;94.1;17371.0;3.3;5.1;0.2;1.5;4.2;0.6;2.6;5.7
6187;16;11350;2010;5242.0;94.8;17079.0;3.3;5.0;0.2;1.3;4.1;0.5;2.5;5.5
6188;16;11350;2011;5108.0;92.5;17835.0;3.5;5.1;0.2;1.5;4.3;0.5;2.6;5.7
6189;16;11350;2012;5196.0;94.3;16932.0;3.3;4.8;0.1;1.3;4.1;0.4;2.4;5.3
6190;16;11350;2013;5149.0;93.8;16901.0;3.3;4.8;0.1;1.2;4.0;0.4;2.3;5.1
6191;16;11350;2014;5174.0;94.0;16273.0;3.1;4.5;0.1;1.2;4.0;0.4;2.2;5.0
6192;16;11400;2006;2231.0;90.2;2043.0;0.9;2.9;0.1;0.2;0.7;0.3;1.2;2.8
6193;16;11400;2007;2281.0;90.9;2256.0;1.0;3.0;0.1;0.3;0.8;0.3;1.2;2.9
6194;16;11400;2008;2334.0;91.1;2618.0;1.1;3.4;0.1;0.3;0.9;0.4;1.3;3.2
6195;16;11400;2009;2351.0;90.5;2909.0;1.2;3.7;0.1;0.2;0.8;0.3;1.1;2.9
6196;16;11400;2010;2392.0;91.4;2519.0;1.1;3.2;0.0;0.2;0.8;0.3;1.0;2.9
6197;16;11400;2011;2354.0;87.9;2554.0;1.1;3.1;0.1;0.2;0.9;0.3;1.1;3.0
6198;16;11400;2012;2480.0;91.3;2514.0;1.0;3.0;0.0;0.2;0.8;0.2;1.0;2.8
6199;16;11400;2013;2452.0;90.3;2504.0;1.0;3.0;0.0;0.3;0.8;0.2;1.0;2.8
6200;16;11400;2014;2522.0;90.9;2536.0;1.0;2.9;0.0;0.3;0.8;0.2;1.0;2.7
6201;16;11450;2006;2279.0;97.4;5185.0;2.3;4.0;0.3;1.0;2.7;0.9;2.3;4.4
6202;16;11450;2007;2307.0;97.6;5739.0;2.5;4.2;0.4;1.1;2.9;1.0;2.4;4.6
6203;16;11450;2008;2338.0;97.8;6364.0;2.7;4.5;0.4;1.2;3.4;1.1;2.7;5.1
6204;16;11450;2009;2351.0;97.5;6337.0;2.7;4.4;0.3;1.0;3.1;0.8;2.2;4.6
6205;16;11450;2010;2381.0;97.9;5934.0;2.5;4.1;0.3;1.0;3.0;0.8;2.2;4.5
6206;16;11450;2011;2366.0;96.7;6563.0;2.8;4.5;0.3;1.0;3.1;0.8;2.1;4.4
6207;16;11450;2012;2403.0;97.5;6277.0;2.6;4.2;0.3;0.9;2.9;0.7;2.1;4.2
6208;16;11450;2013;2427.0;97.5;5862.0;2.4;3.8;0.3;1.0;2.8;0.7;2.0;4.1
6209;16;11450;2014;2437.0;97.4;5948.0;2.4;3.7;0.3;1.0;2.8;0.7;2.0;4.0
6210;16;11500;2006;862.0;96.2;2593.0;3.0;4.3;0.4;1.6;4.0;0.8;2.6;5.2
6211;16;11500;2007;865.0;96.5;2905.0;3.4;4.6;0.5;1.8;4.3;0.9;2.8;5.5
6212;16;11500;2008;873.0;97.2;3225.0;3.7;4.9;0.5;2.2;4.8;1.0;3.2;6.0
6213;16;11500;2009;875.0;96.8;3255.0;3.7;4.9;0.5;2.0;4.6;0.9;3.0;5.8
6214;16;11500;2010;875.0;97.2;3462.0;4.0;5.2;0.4;2.0;4.7;0.8;2.9;5.8
6215;16;11500;2011;869.0;95.9;3537.0;4.1;5.1;0.5;2.1;4.9;0.9;3.0;5.8
6216;16;11500;2012;886.0;97.2;3335.0;3.8;4.8;0.4;1.9;4.7;0.7;2.7;5.5
6217;16;11500;2013;892.0;97.2;3433.0;3.9;4.8;0.4;1.8;4.5;0.8;2.6;5.2
6218;16;11500;2014;891.0;96.8;3252.0;3.7;4.4;0.4;1.8;4.5;0.7;2.5;5.0
6219;16;11550;2006;949.0;98.0;3725.0;3.9;5.1;0.9;2.6;4.9;1.7;3.6;6.2
6220;16;11550;2007;950.0;98.1;4250.0;4.5;5.5;1.1;2.9;5.5;1.8;3.9;6.6
6221;16;11550;2008;953.0;98.4;4649.0;4.9;5.8;1.3;3.3;6.1;2.1;4.3;7.1
6222;16;11550;2009;953.0;98.4;4717.0;5.0;5.8;1.2;3.2;6.0;1.9;4.1;6.8
6223;16;11550;2010;957.0;98.6;4799.0;5.0;5.8;1.1;3.2;6.1;1.8;4.0;6.8
6224;16;11550;2011;947.0;97.7;4985.0;5.3;5.9;1.3;3.4;6.3;2.0;4.2;6.9
6225;16;11550;2012;950.0;98.3;4850.0;5.1;5.6;1.2;3.4;6.2;1.8;4.0;6.6
6226;16;11550;2013;944.0;98.1;5067.0;5.4;5.8;1.2;3.2;6.1;1.8;3.8;6.4
6227;16;11550;2014;943.0;98.3;4946.0;5.2;5.5;1.2;3.4;6.3;1.8;3.9;6.3
6228;16;11600;2006;420.0;97.5;1987.0;4.7;5.8;0.8;2.7;5.6;1.5;3.6;6.6
6229;16;11600;2007;416.0;97.6;2239.0;5.4;6.1;1.0;3.1;6.3;1.6;3.9;7.1
6230;16;11600;2008;414.0;97.8;2331.0;5.6;6.3;1.1;3.4;6.9;1.7;4.3;7.5
6231;16;11600;2009;410.0;97.8;2307.0;5.6;6.3;1.0;3.2;6.6;1.6;4.0;7.2
6232;16;11600;2010;409.0;97.8;2643.0;6.5;7.1;1.0;3.3;6.9;1.5;4.0;7.3
6233;16;11600;2011;400.0;96.7;2775.0;6.9;7.3;1.1;3.6;7.3;1.7;4.3;7.5
6234;16;11600;2012;399.0;97.4;2629.0;6.6;6.9;0.9;3.4;7.1;1.4;3.9;7.1
6235;16;11600;2013;391.0;97.1;2566.0;6.6;6.8;0.9;3.3;6.9;1.5;3.8;6.7
6236;16;11600;2014;389.0;97.2;2374.0;6.1;6.1;0.9;3.4;7.1;1.4;3.8;6.7
6237;16;11650;2006;2940.0;90.7;3683.0;1.3;3.5;0.1;0.3;1.1;0.4;1.4;3.3
6238;16;11650;2007;2959.0;91.3;4030.0;1.4;3.7;0.1;0.3;1.2;0.4;1.4;3.5
6239;16;11650;2008;2985.0;91.7;4399.0;1.5;4.0;0.1;0.4;1.4;0.4;1.5;3.8
6240;16;11650;2009;2991.0;91.0;4524.0;1.5;4.1;0.1;0.3;1.2;0.3;1.2;3.5
6241;16;11650;2010;2998.0;91.8;4022.0;1.3;3.6;0.1;0.3;1.1;0.3;1.2;3.4
6242;16;11650;2011;2930.0;88.4;4026.0;1.4;3.6;0.1;0.3;1.2;0.3;1.2;3.5
6243;16;11650;2012;3055.0;91.5;3881.0;1.3;3.4;0.0;0.3;1.1;0.2;1.1;3.2
6244;16;11650;2013;3022.0;90.7;3833.0;1.3;3.3;0.0;0.3;1.0;0.2;1.1;3.2
6245;16;11650;2014;3082.0;91.1;3886.0;1.3;3.2;0.0;0.3;1.0;0.2;1.1;3.1
6246;16;11700;2006;3009.0;98.1;9041.0;3.0;4.7;0.5;1.4;3.8;1.2;2.8;5.3
6247;16;11700;2007;3050.0;98.3;10167.0;3.3;5.0;0.5;1.6;4.2;1.3;3.0;5.6
6248;16;11700;2008;3094.0;98.4;11263.0;3.6;5.3;0.6;1.9;4.7;1.4;3.4;6.0
6249;16;11700;2009;3118.0;98.2;11408.0;3.7;5.2;0.5;1.8;4.5;1.1;3.0;5.7
6250;16;11700;2010;3180.0;98.5;11360.0;3.6;5.1;0.5;1.6;4.5;1.1;2.9;5.6
6251;16;11700;2011;3171.0;97.5;12175.0;3.8;5.4;0.5;1.7;4.6;1.1;2.9;5.7
6252;16;11700;2012;3223.0;98.2;11720.0;3.6;5.1;0.5;1.6;4.5;1.0;2.8;5.5
