ID;BedrijfstakkenBranchesSBI2008;Perioden;TotaalOprichtingen_1;k_0Tot10WerkzamePersonen_2;k_10OfMeerWerkzamePersonen_3;NatuurlijkePersonen_4;Rechtspersonen_5;EenjarigeBedrijven_6;MeerjarigeBedrijven_7;TotaalOpheffingen_8;k_0Tot10WerkzamePersonen_9;k_10OfMeerWerkzamePersonen_10;NatuurlijkePersonen_11;Rechtspersonen_12;EenjarigeBedrijven_13;MeerjarigeBedrijven_14;FusiesEnOvernames_15
953;273 Elektr. kabel-, schakelaarindustrie;2008;5.0;5.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
954;273 Elektr. kabel-, schakelaarindustrie;2009;5.0;5.0;0.0;0.0;5.0;0.0;5.0;5.0;5.0;0.0;0.0;5.0;0.0;5.0;0.0
955;273 Elektr. kabel-, schakelaarindustrie;2010;5.0;5.0;0.0;0.0;5.0;0.0;5.0;10.0;10.0;0.0;5.0;5.0;0.0;5.0;0.0
956;273 Elektr. kabel-, schakelaarindustrie;2011;10.0;10.0;0.0;5.0;5.0;5.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
957;273 Elektr. kabel-, schakelaarindustrie;2012;10.0;10.0;0.0;5.0;5.0;0.0;10.0;10.0;10.0;0.0;5.0;0.0;5.0;5.0;0.0
958;273 Elektr. kabel-, schakelaarindustrie;2013;5.0;5.0;0.0;5.0;5.0;;;5.0;5.0;5.0;0.0;5.0;0.0;5.0;0.0
959;274 Elektrische verlichtingsindustrie;2007;25.0;25.0;0.0;10.0;15.0;0.0;20.0;10.0;10.0;0.0;10.0;5.0;5.0;5.0;0.0
960;274 Elektrische verlichtingsindustrie;2008;20.0;20.0;0.0;10.0;10.0;5.0;15.0;20.0;20.0;0.0;10.0;10.0;0.0;15.0;0.0
961;274 Elektrische verlichtingsindustrie;2009;25.0;25.0;0.0;10.0;15.0;5.0;20.0;20.0;20.0;0.0;10.0;10.0;5.0;15.0;5.0
962;274 Elektrische verlichtingsindustrie;2010;20.0;20.0;0.0;5.0;10.0;5.0;10.0;15.0;10.0;0.0;5.0;10.0;0.0;10.0;0.0
963;274 Elektrische verlichtingsindustrie;2011;20.0;20.0;0.0;10.0;15.0;0.0;20.0;15.0;15.0;0.0;10.0;5.0;5.0;10.0;5.0
964;274 Elektrische verlichtingsindustrie;2012;20.0;20.0;0.0;10.0;10.0;0.0;20.0;20.0;20.0;0.0;10.0;10.0;0.0;20.0;5.0
965;274 Elektrische verlichtingsindustrie;2013;30.0;30.0;0.0;15.0;10.0;;;20.0;20.0;0.0;15.0;10.0;5.0;15.0;5.0
966;275 Huishoudelijke apparatenindustrie;2007;10.0;10.0;0.0;0.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0
967;275 Huishoudelijke apparatenindustrie;2008;10.0;10.0;0.0;5.0;5.0;0.0;10.0;15.0;15.0;0.0;5.0;5.0;5.0;10.0;0.0
968;275 Huishoudelijke apparatenindustrie;2009;15.0;15.0;0.0;5.0;5.0;0.0;10.0;5.0;5.0;0.0;0.0;5.0;5.0;5.0;0.0
969;275 Huishoudelijke apparatenindustrie;2010;5.0;5.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
970;275 Huishoudelijke apparatenindustrie;2011;10.0;5.0;0.0;0.0;5.0;0.0;5.0;5.0;5.0;5.0;0.0;5.0;5.0;5.0;0.0
971;275 Huishoudelijke apparatenindustrie;2012;5.0;5.0;0.0;5.0;5.0;0.0;5.0;5.0;5.0;0.0;0.0;5.0;0.0;5.0;0.0
972;275 Huishoudelijke apparatenindustrie;2013;5.0;5.0;0.0;0.0;5.0;;;5.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0
973;279 Overige elektr. apparatenindustrie;2007;50.0;50.0;0.0;35.0;15.0;10.0;40.0;20.0;15.0;0.0;15.0;5.0;5.0;15.0;0.0
974;279 Overige elektr. apparatenindustrie;2008;60.0;60.0;0.0;50.0;10.0;10.0;50.0;15.0;15.0;0.0;10.0;5.0;5.0;10.0;0.0
975;279 Overige elektr. apparatenindustrie;2009;50.0;50.0;0.0;35.0;15.0;0.0;50.0;15.0;15.0;0.0;10.0;5.0;5.0;15.0;0.0
976;279 Overige elektr. apparatenindustrie;2010;20.0;20.0;0.0;15.0;10.0;5.0;20.0;25.0;20.0;5.0;15.0;10.0;5.0;20.0;5.0
977;279 Overige elektr. apparatenindustrie;2011;10.0;10.0;0.0;5.0;5.0;0.0;10.0;20.0;20.0;0.0;15.0;5.0;5.0;15.0;0.0
978;279 Overige elektr. apparatenindustrie;2012;5.0;5.0;0.0;5.0;0.0;0.0;5.0;25.0;20.0;0.0;15.0;10.0;0.0;20.0;0.0
979;279 Overige elektr. apparatenindustrie;2013;10.0;10.0;0.0;5.0;5.0;;;20.0;15.0;5.0;10.0;10.0;5.0;15.0;0.0
980;28 Machine-industrie;2007;305.0;295.0;10.0;175.0;130.0;35.0;270.0;215.0;175.0;40.0;90.0;125.0;50.0;165.0;20.0
981;28 Machine-industrie;2008;345.0;325.0;20.0;210.0;135.0;50.0;295.0;180.0;155.0;20.0;80.0;95.0;40.0;135.0;30.0
982;28 Machine-industrie;2009;195.0;185.0;10.0;90.0;110.0;35.0;165.0;215.0;170.0;45.0;65.0;145.0;55.0;160.0;20.0
983;28 Machine-industrie;2010;120.0;115.0;5.0;45.0;80.0;25.0;100.0;160.0;135.0;20.0;65.0;95.0;35.0;125.0;30.0
984;28 Machine-industrie;2011;150.0;145.0;5.0;70.0;80.0;25.0;125.0;145.0;120.0;25.0;50.0;95.0;30.0;115.0;50.0
985;28 Machine-industrie;2012;155.0;145.0;10.0;55.0;100.0;5.0;150.0;155.0;140.0;20.0;60.0;95.0;35.0;120.0;65.0
986;28 Machine-industrie;2013;150.0;145.0;5.0;65.0;90.0;;;175.0;160.0;15.0;55.0;120.0;50.0;125.0;50.0
987;281 Motoren-, pompen- e.d. industrie;2007;45.0;45.0;0.0;30.0;20.0;0.0;45.0;20.0;15.0;5.0;5.0;15.0;5.0;15.0;0.0
988;281 Motoren-, pompen- e.d. industrie;2008;65.0;60.0;5.0;35.0;30.0;5.0;60.0;20.0;20.0;0.0;10.0;10.0;0.0;20.0;5.0
989;281 Motoren-, pompen- e.d. industrie;2009;30.0;25.0;0.0;15.0;15.0;5.0;25.0;20.0;15.0;5.0;5.0;15.0;5.0;15.0;0.0
990;281 Motoren-, pompen- e.d. industrie;2010;10.0;10.0;0.0;0.0;10.0;0.0;10.0;15.0;15.0;0.0;10.0;5.0;5.0;10.0;5.0
991;281 Motoren-, pompen- e.d. industrie;2011;20.0;20.0;0.0;10.0;10.0;5.0;15.0;25.0;15.0;10.0;10.0;15.0;5.0;20.0;5.0
992;281 Motoren-, pompen- e.d. industrie;2012;15.0;15.0;0.0;5.0;10.0;0.0;15.0;25.0;25.0;0.0;15.0;15.0;5.0;25.0;10.0
993;281 Motoren-, pompen- e.d. industrie;2013;15.0;15.0;0.0;5.0;10.0;;;30.0;30.0;0.0;10.0;20.0;5.0;20.0;5.0
994;282 Overige machine-industrie algemeen;2007;145.0;140.0;5.0;75.0;70.0;20.0;130.0;140.0;115.0;25.0;60.0;75.0;30.0;105.0;15.0
995;282 Overige machine-industrie algemeen;2008;155.0;150.0;10.0;95.0;60.0;25.0;130.0;90.0;80.0;15.0;40.0;50.0;20.0;70.0;10.0
996;282 Overige machine-industrie algemeen;2009;80.0;80.0;5.0;35.0;50.0;15.0;70.0;115.0;95.0;20.0;35.0;80.0;30.0;85.0;15.0
997;282 Overige machine-industrie algemeen;2010;50.0;50.0;5.0;15.0;35.0;15.0;40.0;80.0;70.0;10.0;25.0;55.0;15.0;65.0;15.0
998;282 Overige machine-industrie algemeen;2011;60.0;55.0;0.0;20.0;35.0;5.0;50.0;65.0;50.0;15.0;20.0;45.0;10.0;55.0;25.0
999;282 Overige machine-industrie algemeen;2012;50.0;45.0;0.0;20.0;25.0;0.0;45.0;65.0;55.0;10.0;20.0;45.0;20.0;45.0;25.0
1000;282 Overige machine-industrie algemeen;2013;30.0;30.0;0.0;15.0;15.0;;;70.0;60.0;10.0;20.0;50.0;15.0;60.0;25.0
1001;283 Landbouwmachine-industrie;2007;15.0;15.0;0.0;10.0;5.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1002;283 Landbouwmachine-industrie;2008;25.0;20.0;5.0;15.0;10.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1003;283 Landbouwmachine-industrie;2009;20.0;20.0;0.0;10.0;10.0;5.0;15.0;25.0;20.0;5.0;10.0;15.0;5.0;20.0;0.0
1004;283 Landbouwmachine-industrie;2010;20.0;20.0;0.0;10.0;10.0;5.0;15.0;15.0;15.0;0.0;10.0;5.0;5.0;15.0;0.0
1005;283 Landbouwmachine-industrie;2011;20.0;20.0;0.0;10.0;5.0;5.0;15.0;15.0;15.0;0.0;5.0;10.0;5.0;10.0;5.0
1006;283 Landbouwmachine-industrie;2012;15.0;15.0;0.0;5.0;10.0;0.0;15.0;20.0;20.0;0.0;10.0;10.0;0.0;20.0;15.0
1007;283 Landbouwmachine-industrie;2013;20.0;20.0;0.0;5.0;15.0;;;15.0;15.0;0.0;5.0;10.0;5.0;10.0;5.0
1008;284 Gereedschapswerktuigenindustrie;2007;25.0;25.0;0.0;20.0;5.0;5.0;20.0;10.0;5.0;0.0;5.0;5.0;0.0;10.0;0.0
1009;284 Gereedschapswerktuigenindustrie;2008;35.0;35.0;0.0;30.0;5.0;5.0;30.0;15.0;15.0;0.0;10.0;5.0;0.0;15.0;0.0
1010;284 Gereedschapswerktuigenindustrie;2009;15.0;15.0;0.0;10.0;5.0;0.0;15.0;15.0;15.0;5.0;5.0;10.0;5.0;15.0;0.0
1011;284 Gereedschapswerktuigenindustrie;2010;10.0;10.0;0.0;5.0;5.0;0.0;10.0;10.0;5.0;5.0;0.0;5.0;0.0;10.0;0.0
1012;284 Gereedschapswerktuigenindustrie;2011;10.0;10.0;0.0;5.0;5.0;0.0;10.0;10.0;10.0;0.0;5.0;5.0;0.0;10.0;0.0
1013;284 Gereedschapswerktuigenindustrie;2012;5.0;5.0;0.0;5.0;0.0;0.0;5.0;10.0;5.0;0.0;5.0;5.0;0.0;5.0;0.0
1014;284 Gereedschapswerktuigenindustrie;2013;5.0;5.0;0.0;0.0;5.0;;;10.0;10.0;0.0;5.0;5.0;0.0;10.0;0.0
1015;289 Overige machine-industrie specifiek;2007;70.0;70.0;5.0;35.0;35.0;10.0;60.0;50.0;40.0;10.0;20.0;30.0;10.0;40.0;5.0
1016;289 Overige machine-industrie specifiek;2008;65.0;65.0;5.0;35.0;30.0;15.0;55.0;50.0;45.0;5.0;20.0;30.0;15.0;35.0;10.0
1017;289 Overige machine-industrie specifiek;2009;50.0;45.0;5.0;20.0;30.0;10.0;40.0;35.0;25.0;15.0;5.0;30.0;10.0;25.0;5.0
1018;289 Overige machine-industrie specifiek;2010;30.0;30.0;0.0;15.0;15.0;5.0;25.0;35.0;30.0;5.0;15.0;25.0;10.0;25.0;10.0
1019;289 Overige machine-industrie specifiek;2011;45.0;40.0;0.0;20.0;20.0;10.0;35.0;30.0;25.0;5.0;15.0;20.0;5.0;25.0;15.0
1020;289 Overige machine-industrie specifiek;2012;70.0;60.0;5.0;15.0;50.0;5.0;65.0;35.0;30.0;5.0;10.0;25.0;10.0;25.0;15.0
1021;289 Overige machine-industrie specifiek;2013;80.0;80.0;5.0;35.0;45.0;;;50.0;50.0;5.0;20.0;35.0;25.0;30.0;15.0
1022;29 Auto- en aanhangwagenindustrie;2007;50.0;45.0;0.0;30.0;20.0;5.0;40.0;40.0;35.0;5.0;25.0;20.0;5.0;35.0;5.0
1023;29 Auto- en aanhangwagenindustrie;2008;75.0;70.0;5.0;45.0;30.0;10.0;65.0;35.0;35.0;0.0;20.0;15.0;10.0;25.0;5.0
1024;29 Auto- en aanhangwagenindustrie;2009;45.0;45.0;0.0;25.0;20.0;10.0;35.0;60.0;50.0;10.0;30.0;30.0;10.0;50.0;5.0
1025;29 Auto- en aanhangwagenindustrie;2010;50.0;50.0;0.0;30.0;20.0;10.0;40.0;45.0;35.0;10.0;20.0;25.0;10.0;35.0;10.0
1026;29 Auto- en aanhangwagenindustrie;2011;45.0;45.0;0.0;25.0;20.0;15.0;35.0;50.0;45.0;0.0;25.0;25.0;10.0;40.0;10.0
1027;29 Auto- en aanhangwagenindustrie;2012;30.0;25.0;5.0;15.0;15.0;0.0;30.0;35.0;30.0;5.0;20.0;15.0;5.0;30.0;10.0
1028;29 Auto- en aanhangwagenindustrie;2013;40.0;40.0;0.0;25.0;15.0;;;40.0;40.0;5.0;20.0;20.0;10.0;30.0;10.0
1029;29-30 Transportmiddelenindustrie;2007;200.0;195.0;5.0;140.0;55.0;35.0;165.0;155.0;150.0;10.0;100.0;55.0;30.0;125.0;10.0
1030;29-30 Transportmiddelenindustrie;2008;235.0;225.0;5.0;155.0;80.0;45.0;190.0;155.0;155.0;5.0;100.0;55.0;50.0;110.0;5.0
1031;29-30 Transportmiddelenindustrie;2009;170.0;165.0;5.0;110.0;60.0;30.0;140.0;175.0;160.0;15.0;85.0;90.0;40.0;135.0;15.0
1032;29-30 Transportmiddelenindustrie;2010;115.0;115.0;0.0;60.0;60.0;20.0;95.0;110.0;100.0;10.0;60.0;50.0;25.0;85.0;20.0
1033;29-30 Transportmiddelenindustrie;2011;150.0;145.0;5.0;75.0;75.0;30.0;120.0;135.0;125.0;5.0;75.0;55.0;20.0;115.0;15.0
1034;29-30 Transportmiddelenindustrie;2012;115.0;110.0;5.0;55.0;60.0;5.0;110.0;135.0;125.0;5.0;75.0;55.0;25.0;110.0;25.0
1035;29-30 Transportmiddelenindustrie;2013;120.0;120.0;5.0;60.0;65.0;;;140.0;135.0;10.0;65.0;75.0;40.0;100.0;20.0
1036;291 Autoindustrie;2007;5.0;5.0;0.0;5.0;0.0;0.0;5.0;10.0;10.0;0.0;5.0;0.0;0.0;5.0;0.0
1037;291 Autoindustrie;2008;20.0;20.0;0.0;15.0;5.0;5.0;15.0;5.0;5.0;0.0;5.0;0.0;0.0;5.0;0.0
1038;291 Autoindustrie;2009;10.0;10.0;0.0;5.0;5.0;0.0;5.0;15.0;10.0;5.0;5.0;10.0;5.0;10.0;0.0
1039;291 Autoindustrie;2010;20.0;20.0;0.0;10.0;5.0;0.0;15.0;10.0;10.0;0.0;5.0;5.0;5.0;5.0;5.0
1040;291 Autoindustrie;2011;10.0;10.0;0.0;5.0;5.0;5.0;5.0;10.0;10.0;0.0;5.0;5.0;0.0;10.0;0.0
1041;291 Autoindustrie;2012;5.0;5.0;0.0;0.0;5.0;0.0;5.0;10.0;10.0;0.0;5.0;5.0;0.0;10.0;0.0
1042;291 Autoindustrie;2013;5.0;5.0;0.0;0.0;0.0;;;5.0;5.0;0.0;0.0;5.0;0.0;5.0;0.0
1043;292 Carrosserie-, aanhangwagenindustrie;2007;25.0;25.0;0.0;10.0;15.0;5.0;20.0;25.0;20.0;5.0;15.0;10.0;5.0;20.0;5.0
1044;292 Carrosserie-, aanhangwagenindustrie;2008;35.0;35.0;0.0;20.0;15.0;5.0;35.0;15.0;15.0;0.0;5.0;10.0;5.0;10.0;5.0
1045;292 Carrosserie-, aanhangwagenindustrie;2009;20.0;20.0;0.0;10.0;10.0;5.0;20.0;35.0;35.0;5.0;20.0;15.0;5.0;35.0;0.0
1046;292 Carrosserie-, aanhangwagenindustrie;2010;20.0;20.0;0.0;15.0;5.0;5.0;10.0;30.0;20.0;10.0;10.0;20.0;5.0;25.0;5.0
1047;292 Carrosserie-, aanhangwagenindustrie;2011;20.0;20.0;0.0;15.0;10.0;5.0;20.0;25.0;25.0;0.0;15.0;15.0;5.0;20.0;5.0
1048;292 Carrosserie-, aanhangwagenindustrie;2012;15.0;10.0;0.0;10.0;5.0;0.0;15.0;10.0;10.0;0.0;5.0;5.0;0.0;10.0;10.0
1049;292 Carrosserie-, aanhangwagenindustrie;2013;25.0;20.0;0.0;15.0;10.0;;;20.0;20.0;0.0;10.0;10.0;5.0;15.0;10.0
1050;293 Auto-onderdelenindustrie;2007;15.0;15.0;0.0;10.0;5.0;0.0;15.0;10.0;5.0;5.0;5.0;5.0;0.0;10.0;0.0
1051;293 Auto-onderdelenindustrie;2008;15.0;15.0;0.0;10.0;5.0;0.0;15.0;15.0;10.0;0.0;10.0;5.0;5.0;10.0;0.0
1052;293 Auto-onderdelenindustrie;2009;15.0;15.0;0.0;10.0;5.0;5.0;10.0;10.0;10.0;0.0;5.0;5.0;0.0;10.0;0.0
1053;293 Auto-onderdelenindustrie;2010;15.0;15.0;0.0;5.0;10.0;0.0;10.0;10.0;10.0;0.0;5.0;5.0;0.0;5.0;5.0
1054;293 Auto-onderdelenindustrie;2011;15.0;15.0;0.0;10.0;5.0;5.0;10.0;10.0;10.0;0.0;5.0;5.0;0.0;10.0;0.0
1055;293 Auto-onderdelenindustrie;2012;10.0;10.0;0.0;5.0;5.0;0.0;10.0;15.0;15.0;0.0;5.0;5.0;5.0;10.0;0.0
1056;293 Auto-onderdelenindustrie;2013;15.0;15.0;0.0;5.0;5.0;;;15.0;10.0;0.0;5.0;5.0;5.0;10.0;0.0
1057;30 Overige transportmiddelenindustrie;2007;150.0;145.0;5.0;115.0;35.0;25.0;125.0;115.0;110.0;5.0;75.0;40.0;25.0;90.0;5.0
1058;30 Overige transportmiddelenindustrie;2008;160.0;155.0;5.0;110.0;50.0;35.0;125.0;120.0;120.0;0.0;85.0;40.0;40.0;85.0;0.0
1059;30 Overige transportmiddelenindustrie;2009;125.0;120.0;5.0;85.0;35.0;20.0;105.0;115.0;110.0;5.0;60.0;60.0;35.0;85.0;10.0
1060;30 Overige transportmiddelenindustrie;2010;65.0;65.0;0.0;30.0;40.0;10.0;55.0;65.0;65.0;5.0;40.0;25.0;20.0;50.0;10.0
1061;30 Overige transportmiddelenindustrie;2011;100.0;100.0;0.0;50.0;55.0;15.0;85.0;85.0;80.0;5.0;50.0;35.0;10.0;75.0;5.0
1062;30 Overige transportmiddelenindustrie;2012;85.0;85.0;0.0;40.0;45.0;5.0;80.0;100.0;95.0;5.0;60.0;40.0;20.0;80.0;15.0
1063;30 Overige transportmiddelenindustrie;2013;80.0;80.0;0.0;35.0;45.0;;;100.0;95.0;5.0;45.0;55.0;30.0;70.0;10.0
1064;301 Scheepsbouw;2007;125.0;120.0;5.0;95.0;30.0;20.0;105.0;95.0;95.0;0.0;65.0;30.0;20.0;75.0;5.0
1065;301 Scheepsbouw;2008;125.0;120.0;5.0;85.0;40.0;25.0;100.0;95.0;95.0;0.0;70.0;25.0;30.0;65.0;0.0
1066;301 Scheepsbouw;2009;95.0;95.0;0.0;70.0;25.0;15.0;80.0;95.0;95.0;5.0;40.0;55.0;25.0;70.0;10.0
1067;301 Scheepsbouw;2010;50.0;50.0;0.0;20.0;30.0;10.0;40.0;55.0;55.0;5.0;40.0;20.0;15.0;40.0;10.0
1068;301 Scheepsbouw;2011;80.0;80.0;0.0;40.0;40.0;15.0;65.0;70.0;65.0;5.0;40.0;30.0;10.0;60.0;5.0
1069;301 Scheepsbouw;2012;55.0;55.0;0.0;25.0;35.0;5.0;55.0;85.0;80.0;5.0;50.0;35.0;15.0;65.0;10.0
1070;301 Scheepsbouw;2013;55.0;55.0;0.0;25.0;35.0;;;80.0;75.0;5.0;35.0;45.0;20.0;60.0;10.0
1071;302 Industrie van rollend spoormaterieel;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1072;302 Industrie van rollend spoormaterieel;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1073;302 Industrie van rollend spoormaterieel;2009;5.0;5.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1074;302 Industrie van rollend spoormaterieel;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1075;302 Industrie van rollend spoormaterieel;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1076;302 Industrie van rollend spoormaterieel;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1077;302 Industrie van rollend spoormaterieel;2013;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1078;303 Vliegtuigindustrie;2007;10.0;10.0;0.0;5.0;5.0;5.0;5.0;10.0;10.0;0.0;5.0;5.0;0.0;5.0;0.0
1079;303 Vliegtuigindustrie;2008;20.0;20.0;0.0;10.0;10.0;5.0;15.0;15.0;15.0;0.0;5.0;5.0;5.0;5.0;0.0
1080;303 Vliegtuigindustrie;2009;5.0;5.0;0.0;0.0;5.0;0.0;5.0;10.0;5.0;0.0;5.0;0.0;5.0;5.0;0.0
1081;303 Vliegtuigindustrie;2010;5.0;5.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1082;303 Vliegtuigindustrie;2011;5.0;5.0;0.0;0.0;5.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0
1083;303 Vliegtuigindustrie;2012;5.0;5.0;0.0;0.0;0.0;0.0;5.0;5.0;5.0;0.0;0.0;5.0;0.0;5.0;0.0
1084;303 Vliegtuigindustrie;2013;5.0;5.0;0.0;0.0;0.0;;;5.0;5.0;0.0;0.0;5.0;0.0;5.0;0.0
1085;304 Industrie van gevechtsvoertuigen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1086;304 Industrie van gevechtsvoertuigen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1087;304 Industrie van gevechtsvoertuigen;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1088;304 Industrie van gevechtsvoertuigen;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1089;304 Industrie van gevechtsvoertuigen;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1090;304 Industrie van gevechtsvoertuigen;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1091;304 Industrie van gevechtsvoertuigen;2013;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1092;309 Overige transportmiddelenindustrie;2007;15.0;15.0;0.0;15.0;0.0;5.0;10.0;10.0;10.0;0.0;5.0;5.0;5.0;10.0;0.0
1093;309 Overige transportmiddelenindustrie;2008;15.0;15.0;0.0;10.0;5.0;5.0;15.0;15.0;15.0;0.0;10.0;5.0;5.0;10.0;0.0
1094;309 Overige transportmiddelenindustrie;2009;15.0;15.0;0.0;10.0;5.0;5.0;15.0;10.0;10.0;0.0;10.0;0.0;5.0;10.0;0.0
1095;309 Overige transportmiddelenindustrie;2010;10.0;10.0;0.0;5.0;5.0;0.0;10.0;10.0;10.0;0.0;5.0;5.0;5.0;5.0;0.0
1096;309 Overige transportmiddelenindustrie;2011;15.0;15.0;0.0;10.0;5.0;0.0;15.0;10.0;10.0;0.0;10.0;0.0;0.0;10.0;0.0
1097;309 Overige transportmiddelenindustrie;2012;25.0;25.0;0.0;15.0;10.0;0.0;25.0;10.0;10.0;0.0;5.0;5.0;0.0;10.0;5.0
1098;309 Overige transportmiddelenindustrie;2013;20.0;20.0;0.0;10.0;10.0;;;15.0;15.0;0.0;10.0;5.0;5.0;10.0;0.0
1099;31-33 Overige industrie en reparatie;2007;1295.0;1280.0;15.0;1060.0;235.0;160.0;1135.0;705.0;670.0;30.0;535.0;165.0;160.0;540.0;30.0
1100;31-33 Overige industrie en reparatie;2008;1485.0;1455.0;30.0;1220.0;265.0;215.0;1270.0;795.0;765.0;35.0;615.0;185.0;205.0;590.0;35.0
1101;31-33 Overige industrie en reparatie;2009;1210.0;1185.0;25.0;985.0;225.0;150.0;1060.0;885.0;835.0;50.0;630.0;255.0;200.0;685.0;45.0
1102;31-33 Overige industrie en reparatie;2010;1180.0;1165.0;15.0;990.0;190.0;110.0;1070.0;730.0;705.0;30.0;550.0;180.0;140.0;590.0;65.0
1103;31-33 Overige industrie en reparatie;2011;1875.0;1860.0;20.0;1590.0;285.0;150.0;1725.0;795.0;770.0;25.0;640.0;155.0;130.0;665.0;70.0
1104;31-33 Overige industrie en reparatie;2012;1600.0;1585.0;15.0;1380.0;220.0;40.0;1560.0;1020.0;990.0;30.0;820.0;200.0;180.0;840.0;85.0
1105;31-33 Overige industrie en reparatie;2013;1815.0;1795.0;15.0;1520.0;290.0;;;1205.0;1160.0;40.0;930.0;270.0;345.0;860.0;80.0
1106;31 Meubelindustrie;2007;635.0;630.0;5.0;560.0;75.0;60.0;570.0;270.0;260.0;10.0;230.0;40.0;70.0;200.0;10.0
1107;31 Meubelindustrie;2008;715.0;710.0;10.0;650.0;65.0;90.0;625.0;315.0;310.0;10.0;255.0;60.0;75.0;245.0;10.0
1108;31 Meubelindustrie;2009;525.0;515.0;5.0;470.0;55.0;75.0;450.0;370.0;345.0;25.0;280.0;85.0;75.0;290.0;15.0
1109;31 Meubelindustrie;2010;385.0;380.0;5.0;345.0;40.0;30.0;355.0;340.0;325.0;15.0;270.0;70.0;65.0;275.0;20.0
1110;31 Meubelindustrie;2011;630.0;625.0;5.0;555.0;70.0;50.0;580.0;340.0;325.0;10.0;285.0;55.0;35.0;305.0;20.0
1111;31 Meubelindustrie;2012;530.0;525.0;5.0;475.0;55.0;15.0;515.0;395.0;390.0;5.0;330.0;65.0;60.0;335.0;30.0
1112;31 Meubelindustrie;2013;660.0;655.0;5.0;600.0;55.0;;;500.0;480.0;25.0;400.0;100.0;130.0;375.0;25.0
1113;310 Meubelindustrie;2007;635.0;630.0;5.0;560.0;75.0;60.0;570.0;270.0;260.0;10.0;230.0;40.0;70.0;200.0;10.0
1114;310 Meubelindustrie;2008;715.0;710.0;10.0;650.0;65.0;90.0;625.0;315.0;310.0;10.0;255.0;60.0;75.0;245.0;10.0
1115;310 Meubelindustrie;2009;525.0;515.0;5.0;470.0;55.0;75.0;450.0;370.0;345.0;25.0;280.0;85.0;75.0;290.0;15.0
1116;310 Meubelindustrie;2010;385.0;380.0;5.0;345.0;40.0;30.0;355.0;340.0;325.0;15.0;270.0;70.0;65.0;275.0;20.0
1117;310 Meubelindustrie;2011;630.0;625.0;5.0;555.0;70.0;50.0;580.0;340.0;325.0;10.0;285.0;55.0;35.0;305.0;20.0
1118;310 Meubelindustrie;2012;530.0;525.0;5.0;475.0;55.0;15.0;515.0;395.0;390.0;5.0;330.0;65.0;60.0;335.0;30.0
1119;310 Meubelindustrie;2013;660.0;655.0;5.0;600.0;55.0;;;500.0;480.0;25.0;400.0;100.0;130.0;375.0;25.0
1120;32 Overige industrie;2007;375.0;370.0;5.0;290.0;85.0;70.0;305.0;300.0;290.0;10.0;225.0;75.0;65.0;235.0;5.0
1121;32 Overige industrie;2008;410.0;395.0;15.0;305.0;100.0;90.0;320.0;340.0;325.0;15.0;270.0;70.0;95.0;245.0;10.0
