ID;BedrijfstakBranchesSBI93;Perioden;Waarde_1;Prijs_2;Volume_3;Waarde_4;Prijs_5;Volume_6
283;5210a Detailhandel (geen apotheken);2007 3e kwartaal;113.0;107.0;106.0;2.7;1.0;1.7
284;5210a Detailhandel (geen apotheken);2007 oktober;117.0;109.0;108.0;6.4;1.2;5.1
285;5210a Detailhandel (geen apotheken);2007 november;118.0;109.0;109.0;4.1;1.2;2.9
286;5210a Detailhandel (geen apotheken);2007 december;134.0;108.0;125.0;3.0;1.2;1.8
287;5210a Detailhandel (geen apotheken);2007 4e kwartaal;123.0;108.0;114.0;4.4;1.2;3.2
288;5210a Detailhandel (geen apotheken);2007;115.0;107.0;107.0;4.1;1.3;2.7
289;5210a Detailhandel (geen apotheken);2008 januari;106.0;106.0;99.0;4.8;1.6;3.2
290;5210a Detailhandel (geen apotheken);2008 februari;106.0;108.0;98.0;10.0;2.2;7.6
291;5210a Detailhandel (geen apotheken);2008 maart;114.0;111.0;103.0;-3.1;2.3;-5.3
292;5210a Detailhandel (geen apotheken);2008 1e kwartaal;109.0;108.0;100.0;3.5;2.0;1.4
293;5210a Detailhandel (geen apotheken);2008 april;118.0;111.0;106.0;3.6;1.9;1.7
294;5210a Detailhandel (geen apotheken);2008 mei;127.0;111.0;114.0;7.8;2.5;5.2
295;5210a Detailhandel (geen apotheken);2008 juni;117.0;110.0;106.0;-3.9;2.5;-6.2
296;5210a Detailhandel (geen apotheken);2008 2e kwartaal;121.0;111.0;109.0;2.5;2.3;0.2
297;5210a Detailhandel (geen apotheken);2008 juli;117.0;108.0;109.0;5.3;2.1;3.1
298;5210a Detailhandel (geen apotheken);2008 augustus;115.0;109.0;106.0;1.3;2.5;-1.1
299;5210a Detailhandel (geen apotheken);2008 september;115.0;111.0;104.0;1.6;2.6;-0.9
300;5210a Detailhandel (geen apotheken);2008 3e kwartaal;116.0;109.0;106.0;2.7;2.4;0.3
301;5210a Detailhandel (geen apotheken);2008 oktober;123.0;111.0;111.0;5.2;2.6;2.6
302;5210a Detailhandel (geen apotheken);2008 november;116.0;112.0;104.0;-1.6;2.6;-4.1
303;5210a Detailhandel (geen apotheken);2008 december;138.0;110.0;125.0;2.3;2.5;-0.2
304;5210a Detailhandel (geen apotheken);2008 4e kwartaal;126.0;111.0;113.0;2.0;2.6;-0.6
305;5210a Detailhandel (geen apotheken);2008;118.0;110.0;107.0;2.6;2.3;0.3
306;5210d Winkels (geen apotheken);2000 januari;86.0;98.0;88.0;;;
307;5210d Winkels (geen apotheken);2000 februari;86.0;99.0;87.0;;;
308;5210d Winkels (geen apotheken);2000 maart;99.0;100.0;99.0;;;
309;5210d Winkels (geen apotheken);2000 1e kwartaal;90.0;99.0;91.0;;;
310;5210d Winkels (geen apotheken);2000 april;99.0;100.0;98.0;;;
311;5210d Winkels (geen apotheken);2000 mei;104.0;101.0;104.0;;;
312;5210d Winkels (geen apotheken);2000 juni;102.0;100.0;102.0;;;
313;5210d Winkels (geen apotheken);2000 2e kwartaal;102.0;100.0;101.0;;;
314;5210d Winkels (geen apotheken);2000 juli;99.0;98.0;101.0;;;
315;5210d Winkels (geen apotheken);2000 augustus;96.0;99.0;97.0;;;
316;5210d Winkels (geen apotheken);2000 september;102.0;101.0;101.0;;;
317;5210d Winkels (geen apotheken);2000 3e kwartaal;99.0;99.0;100.0;;;
318;5210d Winkels (geen apotheken);2000 oktober;100.0;102.0;99.0;;;
319;5210d Winkels (geen apotheken);2000 november;105.0;102.0;103.0;;;
320;5210d Winkels (geen apotheken);2000 december;123.0;101.0;121.0;;;
321;5210d Winkels (geen apotheken);2000 4e kwartaal;109.0;102.0;108.0;;;
322;5210d Winkels (geen apotheken);2000;100.0;100.0;100.0;;;
323;5210d Winkels (geen apotheken);2001 januari;92.0;101.0;92.0;7.7;2.7;
324;5210d Winkels (geen apotheken);2001 februari;88.0;102.0;86.0;2.7;3.6;
325;5210d Winkels (geen apotheken);2001 maart;107.0;104.0;102.0;8.1;4.4;
326;5210d Winkels (geen apotheken);2001 1e kwartaal;96.0;102.0;93.0;6.3;3.5;
327;5210d Winkels (geen apotheken);2001 april;101.0;105.0;96.0;2.7;4.6;
328;5210d Winkels (geen apotheken);2001 mei;113.0;105.0;107.0;8.4;4.8;
329;5210d Winkels (geen apotheken);2001 juni;110.0;105.0;105.0;7.9;4.7;
330;5210d Winkels (geen apotheken);2001 2e kwartaal;108.0;105.0;103.0;6.4;4.7;
331;5210d Winkels (geen apotheken);2001 juli;102.0;103.0;99.0;3.5;5.0;
332;5210d Winkels (geen apotheken);2001 augustus;104.0;103.0;100.0;7.7;4.8;
333;5210d Winkels (geen apotheken);2001 september;106.0;106.0;99.0;3.8;5.0;
334;5210d Winkels (geen apotheken);2001 3e kwartaal;104.0;104.0;100.0;5.0;4.9;
335;5210d Winkels (geen apotheken);2001 oktober;109.0;107.0;102.0;8.4;4.8;
336;5210d Winkels (geen apotheken);2001 november;113.0;106.0;106.0;7.0;4.5;
337;5210d Winkels (geen apotheken);2001 december;127.0;106.0;120.0;3.4;4.8;
338;5210d Winkels (geen apotheken);2001 4e kwartaal;116.0;106.0;109.0;6.1;4.7;
339;5210d Winkels (geen apotheken);2001;106.0;104.0;101.0;5.9;4.5;
340;5210d Winkels (geen apotheken);2002 januari;98.0;106.0;92.0;5.6;5.1;
341;5210d Winkels (geen apotheken);2002 februari;92.0;107.0;86.0;4.3;4.4;
342;5210d Winkels (geen apotheken);2002 maart;109.0;108.0;101.0;2.4;3.8;
343;5210d Winkels (geen apotheken);2002 1e kwartaal;100.0;107.0;93.0;4.0;4.4;
344;5210d Winkels (geen apotheken);2002 april;108.0;109.0;100.0;6.7;3.3;
345;5210d Winkels (geen apotheken);2002 mei;116.0;109.0;107.0;2.8;3.0;
346;5210d Winkels (geen apotheken);2002 juni;111.0;108.0;103.0;0.6;2.9;
347;5210d Winkels (geen apotheken);2002 2e kwartaal;112.0;108.0;103.0;3.3;3.1;
348;5210d Winkels (geen apotheken);2002 juli;109.0;106.0;103.0;6.4;2.9;
349;5210d Winkels (geen apotheken);2002 augustus;109.0;106.0;102.0;5.0;2.7;
350;5210d Winkels (geen apotheken);2002 september;106.0;109.0;98.0;0.7;2.3;
351;5210d Winkels (geen apotheken);2002 3e kwartaal;108.0;107.0;101.0;4.0;2.6;
352;5210d Winkels (geen apotheken);2002 oktober;115.0;108.0;106.0;5.6;1.7;
353;5210d Winkels (geen apotheken);2002 november;114.0;108.0;105.0;1.0;1.4;
354;5210d Winkels (geen apotheken);2002 december;127.0;107.0;118.0;-0.1;1.0;
355;5210d Winkels (geen apotheken);2002 4e kwartaal;118.0;108.0;110.0;2.1;1.4;
356;5210d Winkels (geen apotheken);2002;109.0;107.0;102.0;3.3;2.9;
357;5210d Winkels (geen apotheken);2003 januari;101.0;106.0;96.0;3.8;0.2;3.6
358;5210d Winkels (geen apotheken);2003 februari;94.0;107.0;88.0;2.7;0.2;2.5
359;5210d Winkels (geen apotheken);2003 maart;106.0;109.0;97.0;-3.2;0.6;-3.7
360;5210d Winkels (geen apotheken);2003 1e kwartaal;100.0;107.0;94.0;0.9;0.3;0.6
361;5210d Winkels (geen apotheken);2003 april;109.0;109.0;100.0;0.4;0.5;-0.2
362;5210d Winkels (geen apotheken);2003 mei;116.0;109.0;106.0;-0.5;0.7;-1.1
363;5210d Winkels (geen apotheken);2003 juni;105.0;108.0;98.0;-5.1;0.2;-5.3
364;5210d Winkels (geen apotheken);2003 2e kwartaal;110.0;109.0;101.0;-1.7;0.5;-2.2
365;5210d Winkels (geen apotheken);2003 juli;106.0;106.0;100.0;-2.0;0.4;-2.3
366;5210d Winkels (geen apotheken);2003 augustus;103.0;107.0;96.0;-5.7;0.4;-6.0
367;5210d Winkels (geen apotheken);2003 september;104.0;109.0;95.0;-2.3;0.6;-2.8
368;5210d Winkels (geen apotheken);2003 3e kwartaal;104.0;107.0;97.0;-3.3;0.4;-3.7
369;5210d Winkels (geen apotheken);2003 oktober;114.0;109.0;105.0;-0.9;0.3;-1.2
370;5210d Winkels (geen apotheken);2003 november;106.0;108.0;98.0;-7.3;0.1;-7.4
371;5210d Winkels (geen apotheken);2003 december;123.0;107.0;116.0;-2.7;-0.4;-2.4
372;5210d Winkels (geen apotheken);2003 4e kwartaal;114.0;108.0;106.0;-3.6;0.0;-3.6
373;5210d Winkels (geen apotheken);2003;107.0;108.0;99.0;-2.0;0.3;-2.3
374;5210d Winkels (geen apotheken);2004 januari;100.0;105.0;95.0;-1.5;-1.0;-0.5
375;5210d Winkels (geen apotheken);2004 februari;90.0;106.0;85.0;-4.3;-1.1;-3.2
376;5210d Winkels (geen apotheken);2004 maart;103.0;107.0;96.0;-2.7;-1.5;-1.2
377;5210d Winkels (geen apotheken);2004 1e kwartaal;98.0;106.0;92.0;-2.8;-1.2;-1.6
378;5210d Winkels (geen apotheken);2004 april;109.0;108.0;101.0;0.1;-1.3;1.4
379;5210d Winkels (geen apotheken);2004 mei;108.0;108.0;101.0;-6.3;-1.5;-4.9
380;5210d Winkels (geen apotheken);2004 juni;108.0;106.0;101.0;2.1;-1.6;3.7
381;5210d Winkels (geen apotheken);2004 2e kwartaal;108.0;107.0;101.0;-1.5;-1.5;0.0
382;5210d Winkels (geen apotheken);2004 juli;108.0;104.0;104.0;1.8;-1.8;3.7
383;5210d Winkels (geen apotheken);2004 augustus;97.0;105.0;92.0;-5.8;-1.7;-4.1
384;5210d Winkels (geen apotheken);2004 september;103.0;107.0;96.0;-0.9;-2.1;1.3
385;5210d Winkels (geen apotheken);2004 3e kwartaal;103.0;105.0;97.0;-1.6;-1.9;0.3
386;5210d Winkels (geen apotheken);2004 oktober;107.0;107.0;100.0;-6.0;-1.6;-4.5
387;5210d Winkels (geen apotheken);2004 november;103.0;107.0;96.0;-2.7;-1.3;-1.4
388;5210d Winkels (geen apotheken);2004 december;125.0;105.0;119.0;1.2;-1.5;2.7
389;5210d Winkels (geen apotheken);2004 4e kwartaal;111.0;106.0;105.0;-2.4;-1.5;-1.0
390;5210d Winkels (geen apotheken);2004;105.0;106.0;99.0;-2.1;-1.5;-0.6
391;5210d Winkels (geen apotheken);2005 januari;92.0;103.0;89.0;-7.8;-1.4;-6.6
392;5210d Winkels (geen apotheken);2005 februari;87.0;105.0;83.0;-3.2;-1.0;-2.3
393;5210d Winkels (geen apotheken);2005 maart;105.0;107.0;98.0;1.6;-0.8;2.5
394;5210d Winkels (geen apotheken);2005 1e kwartaal;95.0;105.0;90.0;-3.1;-1.0;-2.1
395;5210d Winkels (geen apotheken);2005 april;105.0;106.0;99.0;-3.5;-1.2;-2.4
396;5210d Winkels (geen apotheken);2005 mei;103.0;107.0;97.0;-4.9;-0.9;-4.0
397;5210d Winkels (geen apotheken);2005 juni;109.0;105.0;103.0;1.1;-1.0;2.1
398;5210d Winkels (geen apotheken);2005 2e kwartaal;106.0;106.0;100.0;-2.5;-1.1;-1.4
399;5210d Winkels (geen apotheken);2005 juli;106.0;103.0;102.0;-2.6;-1.1;-1.6
400;5210d Winkels (geen apotheken);2005 augustus;100.0;104.0;96.0;3.3;-1.0;4.3
401;5210d Winkels (geen apotheken);2005 september;106.0;106.0;100.0;2.9;-1.1;4.0
402;5210d Winkels (geen apotheken);2005 3e kwartaal;104.0;104.0;100.0;1.1;-1.1;2.2
403;5210d Winkels (geen apotheken);2005 oktober;108.0;106.0;102.0;0.8;-0.8;1.6
404;5210d Winkels (geen apotheken);2005 november;108.0;106.0;102.0;5.2;-0.5;5.7
405;5210d Winkels (geen apotheken);2005 december;129.0;105.0;123.0;3.8;-0.2;4.0
406;5210d Winkels (geen apotheken);2005 4e kwartaal;115.0;106.0;109.0;3.3;-0.5;3.8
407;5210d Winkels (geen apotheken);2005;105.0;105.0;100.0;-0.2;-0.9;0.7
408;5210d Winkels (geen apotheken);2006 januari;97.0;103.0;94.0;5.2;0.1;5.1
409;5210d Winkels (geen apotheken);2006 februari;92.0;105.0;88.0;5.1;-0.1;5.2
410;5210d Winkels (geen apotheken);2006 maart;110.0;106.0;103.0;5.1;-0.1;5.2
411;5210d Winkels (geen apotheken);2006 1e kwartaal;99.0;105.0;95.0;5.1;-0.1;5.2
412;5210d Winkels (geen apotheken);2006 april;110.0;107.0;103.0;4.7;0.4;4.3
413;5210d Winkels (geen apotheken);2006 mei;116.0;107.0;108.0;12.2;0.3;11.8
414;5210d Winkels (geen apotheken);2006 juni;116.0;106.0;109.0;6.4;0.8;5.5
415;5210d Winkels (geen apotheken);2006 2e kwartaal;114.0;107.0;107.0;7.7;0.5;7.2
416;5210d Winkels (geen apotheken);2006 juli;107.0;104.0;103.0;1.3;0.7;0.5
417;5210d Winkels (geen apotheken);2006 augustus;109.0;105.0;104.0;9.4;1.7;7.7
418;5210d Winkels (geen apotheken);2006 september;111.0;108.0;103.0;5.0;1.6;3.3
419;5210d Winkels (geen apotheken);2006 3e kwartaal;109.0;106.0;103.0;5.2;1.3;3.8
420;5210d Winkels (geen apotheken);2006 oktober;110.0;107.0;103.0;2.3;1.1;1.2
421;5210d Winkels (geen apotheken);2006 november;114.0;107.0;106.0;5.4;1.2;4.1
422;5210d Winkels (geen apotheken);2006 december;132.0;106.0;124.0;1.7;1.3;0.4
423;5210d Winkels (geen apotheken);2006 4e kwartaal;119.0;107.0;111.0;3.0;1.2;1.8
424;5210d Winkels (geen apotheken);2006;110.0;106.0;104.0;5.2;0.8;4.4
425;5210d Winkels (geen apotheken);2007 januari;101.0;105.0;96.0;4.3;1.1;3.1
426;5210d Winkels (geen apotheken);2007 februari;96.0;106.0;91.0;4.8;0.9;3.8
427;5210d Winkels (geen apotheken);2007 maart;118.0;108.0;109.0;7.6;1.8;5.8
428;5210d Winkels (geen apotheken);2007 1e kwartaal;105.0;106.0;99.0;5.7;1.3;4.3
429;5210d Winkels (geen apotheken);2007 april;114.0;109.0;104.0;3.8;2.1;1.6
430;5210d Winkels (geen apotheken);2007 mei;118.0;109.0;109.0;2.5;1.7;0.8
431;5210d Winkels (geen apotheken);2007 juni;122.0;107.0;113.0;5.2;1.4;3.7
432;5210d Winkels (geen apotheken);2007 2e kwartaal;118.0;108.0;109.0;3.8;1.7;2.0
433;5210d Winkels (geen apotheken);2007 juli;111.0;106.0;105.0;3.9;1.9;1.9
434;5210d Winkels (geen apotheken);2007 augustus;112.0;106.0;106.0;2.8;0.8;2.0
435;5210d Winkels (geen apotheken);2007 september;113.0;108.0;105.0;1.6;0.5;1.1
436;5210d Winkels (geen apotheken);2007 3e kwartaal;112.0;107.0;105.0;2.7;1.0;1.7
437;5210d Winkels (geen apotheken);2007 oktober;117.0;109.0;108.0;6.3;1.2;5.1
438;5210d Winkels (geen apotheken);2007 november;118.0;109.0;109.0;4.1;1.2;2.9
439;5210d Winkels (geen apotheken);2007 december;136.0;108.0;126.0;3.0;1.2;1.8
440;5210d Winkels (geen apotheken);2007 4e kwartaal;124.0;108.0;114.0;4.4;1.2;3.2
441;5210d Winkels (geen apotheken);2007;115.0;107.0;107.0;4.1;1.3;2.8
442;5210d Winkels (geen apotheken);2008 januari;106.0;106.0;100.0;4.8;1.6;3.2
443;5210d Winkels (geen apotheken);2008 februari;106.0;108.0;98.0;10.2;2.2;7.8
444;5210d Winkels (geen apotheken);2008 maart;115.0;111.0;104.0;-3.0;2.3;-5.2
445;5210d Winkels (geen apotheken);2008 1e kwartaal;109.0;108.0;100.0;3.5;2.0;1.5
446;5210d Winkels (geen apotheken);2008 april;118.0;111.0;106.0;3.6;1.9;1.7
447;5210d Winkels (geen apotheken);2008 mei;128.0;111.0;115.0;8.1;2.4;5.6
448;5210d Winkels (geen apotheken);2008 juni;117.0;110.0;106.0;-3.8;2.4;-6.1
449;5210d Winkels (geen apotheken);2008 2e kwartaal;121.0;111.0;109.0;2.6;2.2;0.3
450;5210d Winkels (geen apotheken);2008 juli;117.0;108.0;108.0;5.4;2.1;3.3
451;5210d Winkels (geen apotheken);2008 augustus;114.0;109.0;105.0;1.9;2.4;-0.5
452;5210d Winkels (geen apotheken);2008 september;115.0;111.0;104.0;1.6;2.6;-1.0
453;5210d Winkels (geen apotheken);2008 3e kwartaal;115.0;109.0;106.0;3.0;2.4;0.6
454;5210d Winkels (geen apotheken);2008 oktober;124.0;111.0;111.0;5.7;2.5;3.1
455;5210d Winkels (geen apotheken);2008 november;117.0;111.0;105.0;-1.5;2.6;-4.0
456;5210d Winkels (geen apotheken);2008 december;138.0;110.0;126.0;2.1;2.6;-0.4
457;5210d Winkels (geen apotheken);2008 4e kwartaal;126.0;111.0;114.0;2.1;2.6;-0.5
458;5210d Winkels (geen apotheken);2008;118.0;110.0;107.0;2.8;2.3;0.4
459;5211 Supermarkten e.d.;2000 januari;89.0;100.0;89.0;;;
460;5211 Supermarkten e.d.;2000 februari;90.0;99.0;91.0;;;
461;5211 Supermarkten e.d.;2000 maart;102.0;99.0;103.0;;;
462;5211 Supermarkten e.d.;2000 1e kwartaal;94.0;99.0;94.0;;;
463;5211 Supermarkten e.d.;2000 april;99.0;99.0;100.0;;;
464;5211 Supermarkten e.d.;2000 mei;100.0;99.0;100.0;;;
465;5211 Supermarkten e.d.;2000 juni;104.0;100.0;105.0;;;
466;5211 Supermarkten e.d.;2000 2e kwartaal;101.0;99.0;102.0;;;
467;5211 Supermarkten e.d.;2000 juli;97.0;99.0;98.0;;;
468;5211 Supermarkten e.d.;2000 augustus;100.0;100.0;101.0;;;
469;5211 Supermarkten e.d.;2000 september;102.0;100.0;102.0;;;
470;5211 Supermarkten e.d.;2000 3e kwartaal;100.0;100.0;100.0;;;
471;5211 Supermarkten e.d.;2000 oktober;97.0;101.0;96.0;;;
472;5211 Supermarkten e.d.;2000 november;103.0;102.0;101.0;;;
473;5211 Supermarkten e.d.;2000 december;115.0;102.0;113.0;;;
474;5211 Supermarkten e.d.;2000 4e kwartaal;105.0;101.0;103.0;;;
475;5211 Supermarkten e.d.;2000;100.0;100.0;100.0;;;
476;5211 Supermarkten e.d.;2001 januari;98.0;103.0;95.0;9.7;3.5;
477;5211 Supermarkten e.d.;2001 februari;95.0;104.0;91.0;4.8;4.9;
478;5211 Supermarkten e.d.;2001 maart;115.0;106.0;109.0;12.5;6.4;
479;5211 Supermarkten e.d.;2001 1e kwartaal;102.0;104.0;98.0;9.1;4.9;
480;5211 Supermarkten e.d.;2001 april;101.0;106.0;95.0;1.6;7.2;
481;5211 Supermarkten e.d.;2001 mei;110.0;107.0;103.0;10.8;7.6;
482;5211 Supermarkten e.d.;2001 juni;112.0;107.0;105.0;7.5;7.0;
483;5211 Supermarkten e.d.;2001 2e kwartaal;108.0;107.0;101.0;6.7;7.3;
484;5211 Supermarkten e.d.;2001 juli;103.0;107.0;96.0;5.5;7.5;
485;5211 Supermarkten e.d.;2001 augustus;112.0;107.0;104.0;11.2;7.4;
486;5211 Supermarkten e.d.;2001 september;104.0;108.0;96.0;1.5;7.6;
487;5211 Supermarkten e.d.;2001 3e kwartaal;106.0;107.0;99.0;6.0;7.5;
488;5211 Supermarkten e.d.;2001 oktober;107.0;108.0;99.0;10.9;7.0;
489;5211 Supermarkten e.d.;2001 november;113.0;108.0;105.0;10.0;6.1;
490;5211 Supermarkten e.d.;2001 december;118.0;108.0;109.0;2.6;6.3;
491;5211 Supermarkten e.d.;2001 4e kwartaal;113.0;108.0;104.0;7.5;6.5;
492;5211 Supermarkten e.d.;2001;107.0;107.0;101.0;7.3;6.5;
493;5211 Supermarkten e.d.;2002 januari;106.0;110.0;96.0;8.1;6.8;
494;5211 Supermarkten e.d.;2002 februari;101.0;110.0;91.0;6.0;6.1;
495;5211 Supermarkten e.d.;2002 maart;116.0;111.0;105.0;0.7;4.9;
496;5211 Supermarkten e.d.;2002 1e kwartaal;107.0;110.0;97.0;4.7;5.9;
497;5211 Supermarkten e.d.;2002 april;111.0;110.0;100.0;9.7;3.7;
498;5211 Supermarkten e.d.;2002 mei;121.0;111.0;110.0;10.0;3.5;
499;5211 Supermarkten e.d.;2002 juni;111.0;110.0;101.0;-1.1;3.5;
500;5211 Supermarkten e.d.;2002 2e kwartaal;114.0;110.0;104.0;6.0;3.6;
501;5211 Supermarkten e.d.;2002 juli;111.0;111.0;100.0;8.3;3.9;
502;5211 Supermarkten e.d.;2002 augustus;121.0;110.0;110.0;8.2;3.1;
503;5211 Supermarkten e.d.;2002 september;107.0;111.0;96.0;2.9;3.2;
504;5211 Supermarkten e.d.;2002 3e kwartaal;113.0;111.0;102.0;6.5;3.4;
505;5211 Supermarkten e.d.;2002 oktober;115.0;110.0;104.0;6.9;2.1;
506;5211 Supermarkten e.d.;2002 november;118.0;110.0;107.0;4.4;2.1;
507;5211 Supermarkten e.d.;2002 december;121.0;110.0;110.0;2.1;1.7;
508;5211 Supermarkten e.d.;2002 4e kwartaal;118.0;110.0;107.0;4.4;2.0;
509;5211 Supermarkten e.d.;2002;113.0;110.0;102.0;5.4;3.7;
510;5211 Supermarkten e.d.;2003 januari;114.0;111.0;102.0;7.6;0.5;7.0
511;5211 Supermarkten e.d.;2003 februari;104.0;111.0;93.0;3.2;0.6;2.5
512;5211 Supermarkten e.d.;2003 maart;114.0;112.0;102.0;-1.4;1.2;-2.6
513;5211 Supermarkten e.d.;2003 1e kwartaal;110.0;111.0;99.0;3.0;0.8;2.2
514;5211 Supermarkten e.d.;2003 april;116.0;112.0;103.0;4.7;1.7;3.0
515;5211 Supermarkten e.d.;2003 mei;126.0;112.0;112.0;3.9;1.6;2.3
516;5211 Supermarkten e.d.;2003 juni;112.0;113.0;99.0;0.4;1.9;-1.5
517;5211 Supermarkten e.d.;2003 2e kwartaal;118.0;112.0;105.0;3.0;1.7;1.3
518;5211 Supermarkten e.d.;2003 juli;117.0;112.0;104.0;5.5;1.2;4.2
519;5211 Supermarkten e.d.;2003 augustus;120.0;113.0;106.0;-1.1;2.2;-3.3
520;5211 Supermarkten e.d.;2003 september;112.0;114.0;98.0;4.4;2.2;2.2
521;5211 Supermarkten e.d.;2003 3e kwartaal;116.0;113.0;103.0;2.8;1.9;0.9
522;5211 Supermarkten e.d.;2003 oktober;121.0;113.0;108.0;5.8;2.2;3.5
523;5211 Supermarkten e.d.;2003 november;114.0;111.0;103.0;-3.6;0.8;-4.3
524;5211 Supermarkten e.d.;2003 december;126.0;110.0;115.0;4.1;-0.5;4.6
525;5211 Supermarkten e.d.;2003 4e kwartaal;120.0;111.0;108.0;2.1;0.8;1.2
526;5211 Supermarkten e.d.;2003;116.0;112.0;104.0;2.7;1.3;1.4
527;5211 Supermarkten e.d.;2004 januari;117.0;110.0;106.0;3.3;-0.7;4.0
528;5211 Supermarkten e.d.;2004 februari;105.0;110.0;95.0;0.9;-1.4;2.3
529;5211 Supermarkten e.d.;2004 maart;115.0;110.0;105.0;1.0;-1.9;3.0
530;5211 Supermarkten e.d.;2004 1e kwartaal;112.0;110.0;102.0;1.8;-1.3;3.1
531;5211 Supermarkten e.d.;2004 april;121.0;110.0;110.0;4.3;-1.9;6.3
532;5211 Supermarkten e.d.;2004 mei;118.0;110.0;107.0;-6.6;-1.9;-4.8
533;5211 Supermarkten e.d.;2004 juni;116.0;110.0;105.0;3.6;-2.4;6.1
534;5211 Supermarkten e.d.;2004 2e kwartaal;118.0;110.0;107.0;0.2;-2.1;2.3
535;5211 Supermarkten e.d.;2004 juli;122.0;109.0;112.0;4.3;-2.6;7.0
536;5211 Supermarkten e.d.;2004 augustus;110.0;109.0;101.0;-7.9;-3.6;-4.5
537;5211 Supermarkten e.d.;2004 september;112.0;109.0;103.0;0.2;-4.3;4.6
538;5211 Supermarkten e.d.;2004 3e kwartaal;115.0;109.0;105.0;-1.2;-3.5;2.3
539;5211 Supermarkten e.d.;2004 oktober;116.0;108.0;107.0;-4.1;-3.7;-0.4
540;5211 Supermarkten e.d.;2004 november;112.0;108.0;104.0;-1.8;-2.7;0.9
541;5211 Supermarkten e.d.;2004 december;132.0;108.0;123.0;5.3;-1.5;7.0
542;5211 Supermarkten e.d.;2004 4e kwartaal;120.0;108.0;111.0;-0.1;-2.7;2.6
543;5211 Supermarkten e.d.;2004;116.0;109.0;106.0;0.1;-2.4;2.6
544;5211 Supermarkten e.d.;2005 januari;107.0;108.0;99.0;-9.1;-1.9;-7.4
545;5211 Supermarkten e.d.;2005 februari;104.0;109.0;96.0;-0.7;-0.8;0.2
546;5211 Supermarkten e.d.;2005 maart;121.0;109.0;111.0;5.2;-0.6;5.8
547;5211 Supermarkten e.d.;2005 1e kwartaal;111.0;109.0;102.0;-1.6;-1.1;-0.5
548;5211 Supermarkten e.d.;2005 april;117.0;108.0;108.0;-3.4;-1.9;-1.6
549;5211 Supermarkten e.d.;2005 mei;114.0;109.0;104.0;-3.4;-1.2;-2.3
550;5211 Supermarkten e.d.;2005 juni;118.0;109.0;109.0;2.4;-1.1;3.5
551;5211 Supermarkten e.d.;2005 2e kwartaal;116.0;109.0;107.0;-1.6;-1.4;-0.2
552;5211 Supermarkten e.d.;2005 juli;118.0;108.0;109.0;-3.5;-1.2;-2.4
553;5211 Supermarkten e.d.;2005 augustus;112.0;109.0;103.0;1.9;-0.2;2.1
554;5211 Supermarkten e.d.;2005 september;117.0;107.0;109.0;4.2;-1.3;5.5
555;5211 Supermarkten e.d.;2005 3e kwartaal;116.0;108.0;107.0;0.7;-0.9;1.6
556;5211 Supermarkten e.d.;2005 oktober;114.0;108.0;106.0;-2.1;-0.6;-1.5
557;5211 Supermarkten e.d.;2005 november;115.0;108.0;106.0;3.2;0.5;2.7
558;5211 Supermarkten e.d.;2005 december;134.0;109.0;123.0;1.1;0.5;0.6
559;5211 Supermarkten e.d.;2005 4e kwartaal;121.0;108.0;112.0;0.7;0.1;0.6
560;5211 Supermarkten e.d.;2005;116.0;108.0;107.0;-0.4;-0.8;0.4
561;5211 Supermarkten e.d.;2006 januari;110.0;109.0;101.0;3.3;1.2;2.1
562;5211 Supermarkten e.d.;2006 februari;107.0;110.0;97.0;2.6;1.0;1.6
563;5211 Supermarkten e.d.;2006 maart;125.0;110.0;114.0;3.4;0.6;2.8
564;5211 Supermarkten e.d.;2006 1e kwartaal;114.0;110.0;104.0;3.1;0.9;2.2
565;5211 Supermarkten e.d.;2006 april;119.0;110.0;108.0;1.9;1.8;0.1
566;5211 Supermarkten e.d.;2006 mei;123.0;110.0;112.0;7.8;0.8;7.0
567;5211 Supermarkten e.d.;2006 juni;127.0;110.0;116.0;7.7;1.2;6.4
568;5211 Supermarkten e.d.;2006 2e kwartaal;123.0;110.0;112.0;5.8;1.3;4.5
569;5211 Supermarkten e.d.;2006 juli;120.0;110.0;110.0;1.8;1.3;0.4
570;5211 Supermarkten e.d.;2006 augustus;121.0;111.0;109.0;7.6;1.8;5.7
571;5211 Supermarkten e.d.;2006 september;124.0;111.0;112.0;6.4;3.0;3.3
572;5211 Supermarkten e.d.;2006 3e kwartaal;122.0;110.0;110.0;5.2;2.0;3.1
573;5211 Supermarkten e.d.;2006 oktober;116.0;110.0;105.0;1.6;1.7;-0.2
574;5211 Supermarkten e.d.;2006 november;120.0;110.0;109.0;4.4;1.8;2.5
575;5211 Supermarkten e.d.;2006 december;134.0;110.0;122.0;0.3;1.8;-1.5
576;5211 Supermarkten e.d.;2006 4e kwartaal;123.0;110.0;112.0;2.0;1.8;0.2
577;5211 Supermarkten e.d.;2006;121.0;110.0;110.0;4.0;1.5;2.5
578;5211 Supermarkten e.d.;2007 januari;116.0;111.0;105.0;5.7;1.3;4.3
579;5211 Supermarkten e.d.;2007 februari;113.0;111.0;101.0;5.6;1.1;4.4
580;5211 Supermarkten e.d.;2007 maart;134.0;111.0;121.0;7.1;1.1;6.0
581;5211 Supermarkten e.d.;2007 1e kwartaal;121.0;111.0;109.0;6.2;1.2;4.9
