ID;Geslacht;Nationaliteit;Regio;Bewoners_1
7832;Mannen;Monaco;Bussum;
7833;Mannen;Monaco;Zeist;
7834;Mannen;Monaco;Rheden;
7835;Mannen;Monaco;Venlo;
7836;Mannen;Monaco;Roosendaal en Nispen;
7837;Mannen;Monaco;Vlissingen;
7838;Mannen;Monaco;Bergen op Zoom;
7839;Mannen;Mexico;Nederland;8.0
7840;Mannen;Mexico;Groningen (provincie);
7841;Mannen;Mexico;Friesland;
7842;Mannen;Mexico;Drenthe;
7843;Mannen;Mexico;Overijssel;
7844;Mannen;Mexico;Gelderland;
7845;Mannen;Mexico;Utrecht (provincie);
7846;Mannen;Mexico;Noord-Holland;
7847;Mannen;Mexico;Zuid-Holland;
7848;Mannen;Mexico;Zeeland;
7849;Mannen;Mexico;Noord-Brabant;
7850;Mannen;Mexico;Limburg;
7851;Mannen;Mexico;Gemeenten met meer dan 100000 inwoners;
7852;Mannen;Mexico;Gemeenten met 50001 - 100000 inwoners;
7853;Mannen;Mexico;Gemeenten met 20001 - 50000 inwoners;
7854;Mannen;Mexico;Gemeenten met 10001 - 20000 inwoners;
7855;Mannen;Mexico;Gemeenten met 5001 - 10000 inwoners;
7856;Mannen;Mexico;Gemeenten met 2001 - 5000 inwoners;
7857;Mannen;Mexico;Gemeenten met 1001 - 2000 inwoners;
7858;Mannen;Mexico;Gemeenten met 501 - 1000 inwoners;
7859;Mannen;Mexico;Gemeenten met 500 of minder inwoners;
7860;Mannen;Mexico;Amsterdam;
7861;Mannen;Mexico;Rotterdam;
7862;Mannen;Mexico;'s-Gravenhage;
7863;Mannen;Mexico;Utrecht;
7864;Mannen;Mexico;Haarlem;
7865;Mannen;Mexico;Groningen;
7866;Mannen;Mexico;Eindhoven;
7867;Mannen;Mexico;Nijmegen;
7868;Mannen;Mexico;Tilburg;
7869;Mannen;Mexico;Arnhem;
7870;Mannen;Mexico;Leiden;
7871;Mannen;Mexico;Maastricht;
7872;Mannen;Mexico;Apeldoorn;
7873;Mannen;Mexico;Hilversum;
7874;Mannen;Mexico;Dordrecht;
7875;Mannen;Mexico;Schiedam;
7876;Mannen;Mexico;Enschede;
7877;Mannen;Mexico;Delft;
7878;Mannen;Mexico;Leeuwarden;
7879;Mannen;Mexico;Heerlen;
7880;Mannen;Mexico;Breda;
7881;Mannen;Mexico;'s-Hertogenbosch;
7882;Mannen;Mexico;Velsen;
7883;Mannen;Mexico;Emmen;
7884;Mannen;Mexico;Zwolle;
7885;Mannen;Mexico;Amersfoort;
7886;Mannen;Mexico;Kerkrade;
7887;Mannen;Mexico;Deventer;
7888;Mannen;Mexico;Hengelo (O.);
7889;Mannen;Mexico;Zaandam;
7890;Mannen;Mexico;Almelo;
7891;Mannen;Mexico;Lonneker;
7892;Mannen;Mexico;Ede;
7893;Mannen;Mexico;Helder (Den);
7894;Mannen;Mexico;Gouda;
7895;Mannen;Mexico;Alkmaar;
7896;Mannen;Mexico;Vlaardingen;
7897;Mannen;Mexico;Haarlemmermeer;
7898;Mannen;Mexico;Helmond;
7899;Mannen;Mexico;Bussum;
7900;Mannen;Mexico;Zeist;
7901;Mannen;Mexico;Rheden;
7902;Mannen;Mexico;Venlo;
7903;Mannen;Mexico;Roosendaal en Nispen;
7904;Mannen;Mexico;Vlissingen;
7905;Mannen;Mexico;Bergen op Zoom;
7906;Mannen;Oekraïne;Nederland;11.0
7907;Mannen;Oekraïne;Groningen (provincie);
7908;Mannen;Oekraïne;Friesland;
7909;Mannen;Oekraïne;Drenthe;
7910;Mannen;Oekraïne;Overijssel;
7911;Mannen;Oekraïne;Gelderland;
7912;Mannen;Oekraïne;Utrecht (provincie);
7913;Mannen;Oekraïne;Noord-Holland;
7914;Mannen;Oekraïne;Zuid-Holland;
7915;Mannen;Oekraïne;Zeeland;
7916;Mannen;Oekraïne;Noord-Brabant;
7917;Mannen;Oekraïne;Limburg;
7918;Mannen;Oekraïne;Gemeenten met meer dan 100000 inwoners;
7919;Mannen;Oekraïne;Gemeenten met 50001 - 100000 inwoners;
7920;Mannen;Oekraïne;Gemeenten met 20001 - 50000 inwoners;
7921;Mannen;Oekraïne;Gemeenten met 10001 - 20000 inwoners;
7922;Mannen;Oekraïne;Gemeenten met 5001 - 10000 inwoners;
7923;Mannen;Oekraïne;Gemeenten met 2001 - 5000 inwoners;
7924;Mannen;Oekraïne;Gemeenten met 1001 - 2000 inwoners;
7925;Mannen;Oekraïne;Gemeenten met 501 - 1000 inwoners;
7926;Mannen;Oekraïne;Gemeenten met 500 of minder inwoners;
7927;Mannen;Oekraïne;Amsterdam;
7928;Mannen;Oekraïne;Rotterdam;
7929;Mannen;Oekraïne;'s-Gravenhage;
7930;Mannen;Oekraïne;Utrecht;
7931;Mannen;Oekraïne;Haarlem;
7932;Mannen;Oekraïne;Groningen;
7933;Mannen;Oekraïne;Eindhoven;
7934;Mannen;Oekraïne;Nijmegen;
7935;Mannen;Oekraïne;Tilburg;
7936;Mannen;Oekraïne;Arnhem;
7937;Mannen;Oekraïne;Leiden;
7938;Mannen;Oekraïne;Maastricht;
7939;Mannen;Oekraïne;Apeldoorn;
7940;Mannen;Oekraïne;Hilversum;
7941;Mannen;Oekraïne;Dordrecht;
7942;Mannen;Oekraïne;Schiedam;
7943;Mannen;Oekraïne;Enschede;
7944;Mannen;Oekraïne;Delft;
7945;Mannen;Oekraïne;Leeuwarden;
7946;Mannen;Oekraïne;Heerlen;
7947;Mannen;Oekraïne;Breda;
7948;Mannen;Oekraïne;'s-Hertogenbosch;
7949;Mannen;Oekraïne;Velsen;
7950;Mannen;Oekraïne;Emmen;
7951;Mannen;Oekraïne;Zwolle;
7952;Mannen;Oekraïne;Amersfoort;
7953;Mannen;Oekraïne;Kerkrade;
7954;Mannen;Oekraïne;Deventer;
7955;Mannen;Oekraïne;Hengelo (O.);
7956;Mannen;Oekraïne;Zaandam;
7957;Mannen;Oekraïne;Almelo;
7958;Mannen;Oekraïne;Lonneker;
7959;Mannen;Oekraïne;Ede;
7960;Mannen;Oekraïne;Helder (Den);
7961;Mannen;Oekraïne;Gouda;
7962;Mannen;Oekraïne;Alkmaar;
7963;Mannen;Oekraïne;Vlaardingen;
7964;Mannen;Oekraïne;Haarlemmermeer;
7965;Mannen;Oekraïne;Helmond;
7966;Mannen;Oekraïne;Bussum;
7967;Mannen;Oekraïne;Zeist;
7968;Mannen;Oekraïne;Rheden;
7969;Mannen;Oekraïne;Venlo;
7970;Mannen;Oekraïne;Roosendaal en Nispen;
7971;Mannen;Oekraïne;Vlissingen;
7972;Mannen;Oekraïne;Bergen op Zoom;
7973;Mannen;Palestina;Nederland;5.0
7974;Mannen;Palestina;Groningen (provincie);
7975;Mannen;Palestina;Friesland;
7976;Mannen;Palestina;Drenthe;
7977;Mannen;Palestina;Overijssel;
7978;Mannen;Palestina;Gelderland;
7979;Mannen;Palestina;Utrecht (provincie);
7980;Mannen;Palestina;Noord-Holland;
7981;Mannen;Palestina;Zuid-Holland;
7982;Mannen;Palestina;Zeeland;
7983;Mannen;Palestina;Noord-Brabant;
7984;Mannen;Palestina;Limburg;
7985;Mannen;Palestina;Gemeenten met meer dan 100000 inwoners;
7986;Mannen;Palestina;Gemeenten met 50001 - 100000 inwoners;
7987;Mannen;Palestina;Gemeenten met 20001 - 50000 inwoners;
7988;Mannen;Palestina;Gemeenten met 10001 - 20000 inwoners;
7989;Mannen;Palestina;Gemeenten met 5001 - 10000 inwoners;
7990;Mannen;Palestina;Gemeenten met 2001 - 5000 inwoners;
7991;Mannen;Palestina;Gemeenten met 1001 - 2000 inwoners;
7992;Mannen;Palestina;Gemeenten met 501 - 1000 inwoners;
7993;Mannen;Palestina;Gemeenten met 500 of minder inwoners;
7994;Mannen;Palestina;Amsterdam;
7995;Mannen;Palestina;Rotterdam;
7996;Mannen;Palestina;'s-Gravenhage;
7997;Mannen;Palestina;Utrecht;
7998;Mannen;Palestina;Haarlem;
7999;Mannen;Palestina;Groningen;
8000;Mannen;Palestina;Eindhoven;
8001;Mannen;Palestina;Nijmegen;
8002;Mannen;Palestina;Tilburg;
8003;Mannen;Palestina;Arnhem;
8004;Mannen;Palestina;Leiden;
8005;Mannen;Palestina;Maastricht;
8006;Mannen;Palestina;Apeldoorn;
8007;Mannen;Palestina;Hilversum;
8008;Mannen;Palestina;Dordrecht;
8009;Mannen;Palestina;Schiedam;
8010;Mannen;Palestina;Enschede;
8011;Mannen;Palestina;Delft;
8012;Mannen;Palestina;Leeuwarden;
8013;Mannen;Palestina;Heerlen;
8014;Mannen;Palestina;Breda;
8015;Mannen;Palestina;'s-Hertogenbosch;
8016;Mannen;Palestina;Velsen;
8017;Mannen;Palestina;Emmen;
8018;Mannen;Palestina;Zwolle;
8019;Mannen;Palestina;Amersfoort;
8020;Mannen;Palestina;Kerkrade;
8021;Mannen;Palestina;Deventer;
8022;Mannen;Palestina;Hengelo (O.);
8023;Mannen;Palestina;Zaandam;
8024;Mannen;Palestina;Almelo;
8025;Mannen;Palestina;Lonneker;
8026;Mannen;Palestina;Ede;
8027;Mannen;Palestina;Helder (Den);
8028;Mannen;Palestina;Gouda;
8029;Mannen;Palestina;Alkmaar;
8030;Mannen;Palestina;Vlaardingen;
8031;Mannen;Palestina;Haarlemmermeer;
8032;Mannen;Palestina;Helmond;
8033;Mannen;Palestina;Bussum;
8034;Mannen;Palestina;Zeist;
8035;Mannen;Palestina;Rheden;
8036;Mannen;Palestina;Venlo;
8037;Mannen;Palestina;Roosendaal en Nispen;
8038;Mannen;Palestina;Vlissingen;
8039;Mannen;Palestina;Bergen op Zoom;
8040;Mannen;Perzië;Nederland;9.0
8041;Mannen;Perzië;Groningen (provincie);
8042;Mannen;Perzië;Friesland;
8043;Mannen;Perzië;Drenthe;
8044;Mannen;Perzië;Overijssel;
8045;Mannen;Perzië;Gelderland;
8046;Mannen;Perzië;Utrecht (provincie);
8047;Mannen;Perzië;Noord-Holland;
8048;Mannen;Perzië;Zuid-Holland;
8049;Mannen;Perzië;Zeeland;
8050;Mannen;Perzië;Noord-Brabant;
8051;Mannen;Perzië;Limburg;
8052;Mannen;Perzië;Gemeenten met meer dan 100000 inwoners;
8053;Mannen;Perzië;Gemeenten met 50001 - 100000 inwoners;
8054;Mannen;Perzië;Gemeenten met 20001 - 50000 inwoners;
8055;Mannen;Perzië;Gemeenten met 10001 - 20000 inwoners;
8056;Mannen;Perzië;Gemeenten met 5001 - 10000 inwoners;
8057;Mannen;Perzië;Gemeenten met 2001 - 5000 inwoners;
8058;Mannen;Perzië;Gemeenten met 1001 - 2000 inwoners;
8059;Mannen;Perzië;Gemeenten met 501 - 1000 inwoners;
8060;Mannen;Perzië;Gemeenten met 500 of minder inwoners;
8061;Mannen;Perzië;Amsterdam;
8062;Mannen;Perzië;Rotterdam;
8063;Mannen;Perzië;'s-Gravenhage;
8064;Mannen;Perzië;Utrecht;
8065;Mannen;Perzië;Haarlem;
8066;Mannen;Perzië;Groningen;
8067;Mannen;Perzië;Eindhoven;
8068;Mannen;Perzië;Nijmegen;
8069;Mannen;Perzië;Tilburg;
8070;Mannen;Perzië;Arnhem;
8071;Mannen;Perzië;Leiden;
8072;Mannen;Perzië;Maastricht;
8073;Mannen;Perzië;Apeldoorn;
8074;Mannen;Perzië;Hilversum;
8075;Mannen;Perzië;Dordrecht;
8076;Mannen;Perzië;Schiedam;
8077;Mannen;Perzië;Enschede;
8078;Mannen;Perzië;Delft;
8079;Mannen;Perzië;Leeuwarden;
8080;Mannen;Perzië;Heerlen;
8081;Mannen;Perzië;Breda;
8082;Mannen;Perzië;'s-Hertogenbosch;
8083;Mannen;Perzië;Velsen;
8084;Mannen;Perzië;Emmen;
8085;Mannen;Perzië;Zwolle;
8086;Mannen;Perzië;Amersfoort;
8087;Mannen;Perzië;Kerkrade;
8088;Mannen;Perzië;Deventer;
8089;Mannen;Perzië;Hengelo (O.);
8090;Mannen;Perzië;Zaandam;
8091;Mannen;Perzië;Almelo;
8092;Mannen;Perzië;Lonneker;
8093;Mannen;Perzië;Ede;
8094;Mannen;Perzië;Helder (Den);
8095;Mannen;Perzië;Gouda;
8096;Mannen;Perzië;Alkmaar;
8097;Mannen;Perzië;Vlaardingen;
8098;Mannen;Perzië;Haarlemmermeer;
8099;Mannen;Perzië;Helmond;
8100;Mannen;Perzië;Bussum;
8101;Mannen;Perzië;Zeist;
8102;Mannen;Perzië;Rheden;
8103;Mannen;Perzië;Venlo;
8104;Mannen;Perzië;Roosendaal en Nispen;
8105;Mannen;Perzië;Vlissingen;
8106;Mannen;Perzië;Bergen op Zoom;
8107;Mannen;Philippijnen;Nederland;2.0
8108;Mannen;Philippijnen;Groningen (provincie);
8109;Mannen;Philippijnen;Friesland;
8110;Mannen;Philippijnen;Drenthe;
8111;Mannen;Philippijnen;Overijssel;
8112;Mannen;Philippijnen;Gelderland;
8113;Mannen;Philippijnen;Utrecht (provincie);
8114;Mannen;Philippijnen;Noord-Holland;
8115;Mannen;Philippijnen;Zuid-Holland;
8116;Mannen;Philippijnen;Zeeland;
8117;Mannen;Philippijnen;Noord-Brabant;
8118;Mannen;Philippijnen;Limburg;
8119;Mannen;Philippijnen;Gemeenten met meer dan 100000 inwoners;
8120;Mannen;Philippijnen;Gemeenten met 50001 - 100000 inwoners;
8121;Mannen;Philippijnen;Gemeenten met 20001 - 50000 inwoners;
8122;Mannen;Philippijnen;Gemeenten met 10001 - 20000 inwoners;
8123;Mannen;Philippijnen;Gemeenten met 5001 - 10000 inwoners;
8124;Mannen;Philippijnen;Gemeenten met 2001 - 5000 inwoners;
8125;Mannen;Philippijnen;Gemeenten met 1001 - 2000 inwoners;
8126;Mannen;Philippijnen;Gemeenten met 501 - 1000 inwoners;
8127;Mannen;Philippijnen;Gemeenten met 500 of minder inwoners;
8128;Mannen;Philippijnen;Amsterdam;
8129;Mannen;Philippijnen;Rotterdam;
8130;Mannen;Philippijnen;'s-Gravenhage;
8131;Mannen;Philippijnen;Utrecht;
8132;Mannen;Philippijnen;Haarlem;
8133;Mannen;Philippijnen;Groningen;
8134;Mannen;Philippijnen;Eindhoven;
8135;Mannen;Philippijnen;Nijmegen;
8136;Mannen;Philippijnen;Tilburg;
8137;Mannen;Philippijnen;Arnhem;
8138;Mannen;Philippijnen;Leiden;
8139;Mannen;Philippijnen;Maastricht;
8140;Mannen;Philippijnen;Apeldoorn;
8141;Mannen;Philippijnen;Hilversum;
8142;Mannen;Philippijnen;Dordrecht;
8143;Mannen;Philippijnen;Schiedam;
8144;Mannen;Philippijnen;Enschede;
8145;Mannen;Philippijnen;Delft;
8146;Mannen;Philippijnen;Leeuwarden;
8147;Mannen;Philippijnen;Heerlen;
8148;Mannen;Philippijnen;Breda;
8149;Mannen;Philippijnen;'s-Hertogenbosch;
8150;Mannen;Philippijnen;Velsen;
8151;Mannen;Philippijnen;Emmen;
8152;Mannen;Philippijnen;Zwolle;
8153;Mannen;Philippijnen;Amersfoort;
8154;Mannen;Philippijnen;Kerkrade;
8155;Mannen;Philippijnen;Deventer;
8156;Mannen;Philippijnen;Hengelo (O.);
8157;Mannen;Philippijnen;Zaandam;
8158;Mannen;Philippijnen;Almelo;
8159;Mannen;Philippijnen;Lonneker;
8160;Mannen;Philippijnen;Ede;
8161;Mannen;Philippijnen;Helder (Den);
8162;Mannen;Philippijnen;Gouda;
8163;Mannen;Philippijnen;Alkmaar;
8164;Mannen;Philippijnen;Vlaardingen;
8165;Mannen;Philippijnen;Haarlemmermeer;
8166;Mannen;Philippijnen;Helmond;
8167;Mannen;Philippijnen;Bussum;
8168;Mannen;Philippijnen;Zeist;
8169;Mannen;Philippijnen;Rheden;
8170;Mannen;Philippijnen;Venlo;
8171;Mannen;Philippijnen;Roosendaal en Nispen;
8172;Mannen;Philippijnen;Vlissingen;
8173;Mannen;Philippijnen;Bergen op Zoom;
8174;Mannen;Portugal;Nederland;13.0
8175;Mannen;Portugal;Groningen (provincie);
8176;Mannen;Portugal;Friesland;
8177;Mannen;Portugal;Drenthe;
8178;Mannen;Portugal;Overijssel;
8179;Mannen;Portugal;Gelderland;
8180;Mannen;Portugal;Utrecht (provincie);
8181;Mannen;Portugal;Noord-Holland;
8182;Mannen;Portugal;Zuid-Holland;
8183;Mannen;Portugal;Zeeland;
8184;Mannen;Portugal;Noord-Brabant;
8185;Mannen;Portugal;Limburg;
8186;Mannen;Portugal;Gemeenten met meer dan 100000 inwoners;
8187;Mannen;Portugal;Gemeenten met 50001 - 100000 inwoners;
8188;Mannen;Portugal;Gemeenten met 20001 - 50000 inwoners;
8189;Mannen;Portugal;Gemeenten met 10001 - 20000 inwoners;
8190;Mannen;Portugal;Gemeenten met 5001 - 10000 inwoners;
8191;Mannen;Portugal;Gemeenten met 2001 - 5000 inwoners;
8192;Mannen;Portugal;Gemeenten met 1001 - 2000 inwoners;
8193;Mannen;Portugal;Gemeenten met 501 - 1000 inwoners;
8194;Mannen;Portugal;Gemeenten met 500 of minder inwoners;
8195;Mannen;Portugal;Amsterdam;
8196;Mannen;Portugal;Rotterdam;
8197;Mannen;Portugal;'s-Gravenhage;
8198;Mannen;Portugal;Utrecht;
8199;Mannen;Portugal;Haarlem;
8200;Mannen;Portugal;Groningen;
8201;Mannen;Portugal;Eindhoven;
8202;Mannen;Portugal;Nijmegen;
8203;Mannen;Portugal;Tilburg;
8204;Mannen;Portugal;Arnhem;
8205;Mannen;Portugal;Leiden;
8206;Mannen;Portugal;Maastricht;
8207;Mannen;Portugal;Apeldoorn;
8208;Mannen;Portugal;Hilversum;
8209;Mannen;Portugal;Dordrecht;
8210;Mannen;Portugal;Schiedam;
8211;Mannen;Portugal;Enschede;
8212;Mannen;Portugal;Delft;
8213;Mannen;Portugal;Leeuwarden;
8214;Mannen;Portugal;Heerlen;
8215;Mannen;Portugal;Breda;
8216;Mannen;Portugal;'s-Hertogenbosch;
8217;Mannen;Portugal;Velsen;
8218;Mannen;Portugal;Emmen;
8219;Mannen;Portugal;Zwolle;
8220;Mannen;Portugal;Amersfoort;
8221;Mannen;Portugal;Kerkrade;
8222;Mannen;Portugal;Deventer;
8223;Mannen;Portugal;Hengelo (O.);
8224;Mannen;Portugal;Zaandam;
8225;Mannen;Portugal;Almelo;
8226;Mannen;Portugal;Lonneker;
8227;Mannen;Portugal;Ede;
8228;Mannen;Portugal;Helder (Den);
8229;Mannen;Portugal;Gouda;
8230;Mannen;Portugal;Alkmaar;
8231;Mannen;Portugal;Vlaardingen;
8232;Mannen;Portugal;Haarlemmermeer;
8233;Mannen;Portugal;Helmond;
8234;Mannen;Portugal;Bussum;
8235;Mannen;Portugal;Zeist;
8236;Mannen;Portugal;Rheden;
8237;Mannen;Portugal;Venlo;
8238;Mannen;Portugal;Roosendaal en Nispen;
8239;Mannen;Portugal;Vlissingen;
8240;Mannen;Portugal;Bergen op Zoom;
8241;Mannen;Roemenië;Nederland;141.0
8242;Mannen;Roemenië;Groningen (provincie);
8243;Mannen;Roemenië;Friesland;
8244;Mannen;Roemenië;Drenthe;
8245;Mannen;Roemenië;Overijssel;
8246;Mannen;Roemenië;Gelderland;
8247;Mannen;Roemenië;Utrecht (provincie);
8248;Mannen;Roemenië;Noord-Holland;
8249;Mannen;Roemenië;Zuid-Holland;
8250;Mannen;Roemenië;Zeeland;
8251;Mannen;Roemenië;Noord-Brabant;
8252;Mannen;Roemenië;Limburg;
8253;Mannen;Roemenië;Gemeenten met meer dan 100000 inwoners;
8254;Mannen;Roemenië;Gemeenten met 50001 - 100000 inwoners;
8255;Mannen;Roemenië;Gemeenten met 20001 - 50000 inwoners;
8256;Mannen;Roemenië;Gemeenten met 10001 - 20000 inwoners;
8257;Mannen;Roemenië;Gemeenten met 5001 - 10000 inwoners;
8258;Mannen;Roemenië;Gemeenten met 2001 - 5000 inwoners;
8259;Mannen;Roemenië;Gemeenten met 1001 - 2000 inwoners;
8260;Mannen;Roemenië;Gemeenten met 501 - 1000 inwoners;
8261;Mannen;Roemenië;Gemeenten met 500 of minder inwoners;
8262;Mannen;Roemenië;Amsterdam;
8263;Mannen;Roemenië;Rotterdam;
8264;Mannen;Roemenië;'s-Gravenhage;
8265;Mannen;Roemenië;Utrecht;
8266;Mannen;Roemenië;Haarlem;
8267;Mannen;Roemenië;Groningen;
8268;Mannen;Roemenië;Eindhoven;
8269;Mannen;Roemenië;Nijmegen;
8270;Mannen;Roemenië;Tilburg;
8271;Mannen;Roemenië;Arnhem;
8272;Mannen;Roemenië;Leiden;
8273;Mannen;Roemenië;Maastricht;
8274;Mannen;Roemenië;Apeldoorn;
8275;Mannen;Roemenië;Hilversum;
8276;Mannen;Roemenië;Dordrecht;
8277;Mannen;Roemenië;Schiedam;
8278;Mannen;Roemenië;Enschede;
8279;Mannen;Roemenië;Delft;
8280;Mannen;Roemenië;Leeuwarden;
8281;Mannen;Roemenië;Heerlen;
8282;Mannen;Roemenië;Breda;
8283;Mannen;Roemenië;'s-Hertogenbosch;
8284;Mannen;Roemenië;Velsen;
8285;Mannen;Roemenië;Emmen;
8286;Mannen;Roemenië;Zwolle;
8287;Mannen;Roemenië;Amersfoort;
8288;Mannen;Roemenië;Kerkrade;
8289;Mannen;Roemenië;Deventer;
8290;Mannen;Roemenië;Hengelo (O.);
8291;Mannen;Roemenië;Zaandam;
8292;Mannen;Roemenië;Almelo;
8293;Mannen;Roemenië;Lonneker;
8294;Mannen;Roemenië;Ede;
8295;Mannen;Roemenië;Helder (Den);
8296;Mannen;Roemenië;Gouda;
8297;Mannen;Roemenië;Alkmaar;
8298;Mannen;Roemenië;Vlaardingen;
8299;Mannen;Roemenië;Haarlemmermeer;
8300;Mannen;Roemenië;Helmond;
8301;Mannen;Roemenië;Bussum;
8302;Mannen;Roemenië;Zeist;
8303;Mannen;Roemenië;Rheden;
8304;Mannen;Roemenië;Venlo;
8305;Mannen;Roemenië;Roosendaal en Nispen;
8306;Mannen;Roemenië;Vlissingen;
8307;Mannen;Roemenië;Bergen op Zoom;
8308;Mannen;Siam;Nederland;2.0
8309;Mannen;Siam;Groningen (provincie);
8310;Mannen;Siam;Friesland;
8311;Mannen;Siam;Drenthe;
8312;Mannen;Siam;Overijssel;
8313;Mannen;Siam;Gelderland;
8314;Mannen;Siam;Utrecht (provincie);
8315;Mannen;Siam;Noord-Holland;
8316;Mannen;Siam;Zuid-Holland;
8317;Mannen;Siam;Zeeland;
8318;Mannen;Siam;Noord-Brabant;
8319;Mannen;Siam;Limburg;
8320;Mannen;Siam;Gemeenten met meer dan 100000 inwoners;
8321;Mannen;Siam;Gemeenten met 50001 - 100000 inwoners;
8322;Mannen;Siam;Gemeenten met 20001 - 50000 inwoners;
8323;Mannen;Siam;Gemeenten met 10001 - 20000 inwoners;
8324;Mannen;Siam;Gemeenten met 5001 - 10000 inwoners;
8325;Mannen;Siam;Gemeenten met 2001 - 5000 inwoners;
8326;Mannen;Siam;Gemeenten met 1001 - 2000 inwoners;
8327;Mannen;Siam;Gemeenten met 501 - 1000 inwoners;
8328;Mannen;Siam;Gemeenten met 500 of minder inwoners;
8329;Mannen;Siam;Amsterdam;
8330;Mannen;Siam;Rotterdam;
8331;Mannen;Siam;'s-Gravenhage;
8332;Mannen;Siam;Utrecht;
8333;Mannen;Siam;Haarlem;
8334;Mannen;Siam;Groningen;
8335;Mannen;Siam;Eindhoven;
8336;Mannen;Siam;Nijmegen;
8337;Mannen;Siam;Tilburg;
8338;Mannen;Siam;Arnhem;
8339;Mannen;Siam;Leiden;
8340;Mannen;Siam;Maastricht;
8341;Mannen;Siam;Apeldoorn;
8342;Mannen;Siam;Hilversum;
8343;Mannen;Siam;Dordrecht;
8344;Mannen;Siam;Schiedam;
8345;Mannen;Siam;Enschede;
8346;Mannen;Siam;Delft;
8347;Mannen;Siam;Leeuwarden;
8348;Mannen;Siam;Heerlen;
8349;Mannen;Siam;Breda;
8350;Mannen;Siam;'s-Hertogenbosch;
8351;Mannen;Siam;Velsen;
8352;Mannen;Siam;Emmen;
8353;Mannen;Siam;Zwolle;
8354;Mannen;Siam;Amersfoort;
8355;Mannen;Siam;Kerkrade;
8356;Mannen;Siam;Deventer;
8357;Mannen;Siam;Hengelo (O.);
8358;Mannen;Siam;Zaandam;
8359;Mannen;Siam;Almelo;
8360;Mannen;Siam;Lonneker;
8361;Mannen;Siam;Ede;
8362;Mannen;Siam;Helder (Den);
8363;Mannen;Siam;Gouda;
8364;Mannen;Siam;Alkmaar;
8365;Mannen;Siam;Vlaardingen;
8366;Mannen;Siam;Haarlemmermeer;
8367;Mannen;Siam;Helmond;
8368;Mannen;Siam;Bussum;
8369;Mannen;Siam;Zeist;
8370;Mannen;Siam;Rheden;
8371;Mannen;Siam;Venlo;
8372;Mannen;Siam;Roosendaal en Nispen;
8373;Mannen;Siam;Vlissingen;
8374;Mannen;Siam;Bergen op Zoom;
8375;Mannen;Spanje;Nederland;50.0
8376;Mannen;Spanje;Groningen (provincie);
8377;Mannen;Spanje;Friesland;
8378;Mannen;Spanje;Drenthe;
8379;Mannen;Spanje;Overijssel;
8380;Mannen;Spanje;Gelderland;
8381;Mannen;Spanje;Utrecht (provincie);
8382;Mannen;Spanje;Noord-Holland;
8383;Mannen;Spanje;Zuid-Holland;
8384;Mannen;Spanje;Zeeland;
8385;Mannen;Spanje;Noord-Brabant;
8386;Mannen;Spanje;Limburg;
8387;Mannen;Spanje;Gemeenten met meer dan 100000 inwoners;
8388;Mannen;Spanje;Gemeenten met 50001 - 100000 inwoners;
8389;Mannen;Spanje;Gemeenten met 20001 - 50000 inwoners;
8390;Mannen;Spanje;Gemeenten met 10001 - 20000 inwoners;
8391;Mannen;Spanje;Gemeenten met 5001 - 10000 inwoners;
8392;Mannen;Spanje;Gemeenten met 2001 - 5000 inwoners;
8393;Mannen;Spanje;Gemeenten met 1001 - 2000 inwoners;
8394;Mannen;Spanje;Gemeenten met 501 - 1000 inwoners;
8395;Mannen;Spanje;Gemeenten met 500 of minder inwoners;
8396;Mannen;Spanje;Amsterdam;
8397;Mannen;Spanje;Rotterdam;
8398;Mannen;Spanje;'s-Gravenhage;
8399;Mannen;Spanje;Utrecht;
8400;Mannen;Spanje;Haarlem;
8401;Mannen;Spanje;Groningen;
8402;Mannen;Spanje;Eindhoven;
8403;Mannen;Spanje;Nijmegen;
8404;Mannen;Spanje;Tilburg;
8405;Mannen;Spanje;Arnhem;
8406;Mannen;Spanje;Leiden;
8407;Mannen;Spanje;Maastricht;
8408;Mannen;Spanje;Apeldoorn;
8409;Mannen;Spanje;Hilversum;
8410;Mannen;Spanje;Dordrecht;
8411;Mannen;Spanje;Schiedam;
8412;Mannen;Spanje;Enschede;
8413;Mannen;Spanje;Delft;
8414;Mannen;Spanje;Leeuwarden;
8415;Mannen;Spanje;Heerlen;
8416;Mannen;Spanje;Breda;
8417;Mannen;Spanje;'s-Hertogenbosch;
8418;Mannen;Spanje;Velsen;
8419;Mannen;Spanje;Emmen;
8420;Mannen;Spanje;Zwolle;
8421;Mannen;Spanje;Amersfoort;
8422;Mannen;Spanje;Kerkrade;
8423;Mannen;Spanje;Deventer;
8424;Mannen;Spanje;Hengelo (O.);
8425;Mannen;Spanje;Zaandam;
8426;Mannen;Spanje;Almelo;
8427;Mannen;Spanje;Lonneker;
8428;Mannen;Spanje;Ede;
8429;Mannen;Spanje;Helder (Den);
8430;Mannen;Spanje;Gouda;
8431;Mannen;Spanje;Alkmaar;
8432;Mannen;Spanje;Vlaardingen;
8433;Mannen;Spanje;Haarlemmermeer;
8434;Mannen;Spanje;Helmond;
8435;Mannen;Spanje;Bussum;
8436;Mannen;Spanje;Zeist;
8437;Mannen;Spanje;Rheden;
8438;Mannen;Spanje;Venlo;
8439;Mannen;Spanje;Roosendaal en Nispen;
