ID;SoortVacature;BedrijvenEnInstellingen;SBI93;Perioden;TotaalAantalVacatures_1;Bedrijfsgrootte10Werknemers_2;Bedrijfsgrootte1099Werknemers_3;Bedrijfsgrootte100Werknemers_4;k_11ElementaireBeroepen_5;TotaalLagereBeroepen_6;k_20LagereBeroepenZND_7;k_21LagereNietSpecialistischeBeroepen_8;k_22LagereDocentenSportvakken_9;k_24LagereAgrarischeBeroepen_10;k_25LagereWiskNatuurwetBeroepen_11;k_26LagereTechnischeBeroepen_12;k_28LagereTransportberoepen_13;k_29LagereParaMedischeBeroepen_14;k_31LagereAdminCommercieleBeroepen_15;k_33LagereBeveiligingberoepen_16;k_37LagereVerzorgendeBeroepen_17;TotaalMiddelbareBeroepen_18;k_40MiddelbareBeroepenZND_19;k_42MiddelbDocentenTranspSportvak_20;k_44MiddelbareAgrarischeBeroepen_21;k_45MiddelbareWiskNatuurwetBeroepen_22;k_46MiddelbareTechnischeBeroepen_23;k_48MiddelbareTransportberoepen_24;k_49MiddelbareParaMedischeBeroepen_25;k_51MiddelbAdminCommercieleBeroepen_26;k_53MiddelbJuridischBeveiligberoepen_27;k_55MiddelbareTaalkCultureleBeroepen_28;k_56MiddelbBeroepGedragMaatschappij_29;k_57MiddelbareVerzorgendeBeroepen_30;TotaalHogereBeroepen_31;k_60HogereBeroepenZND_32;k_62HogerePedagogischeBeroepen_33;k_64HogereLandbouwkundigeBeroepen_34;k_65HogereWiskundigeNatuurwetBeroep_35;k_66HogereTechnischeBeroepen_36;k_68HogereTransportberoepen_37;k_69HogereParaMedischeBeroepen_38;k_71HogereAdmCommercEconBeroepen_39;k_73HogereJurBestuurlBeveiligBeroep_40;k_75HogereTaalkCultureleBeroepen_41;k_76HogereBeroepGedragEnMaatschappij_42;k_77HogereVerzorgendeBeroepen_43;k_78ManagersHboWerkEnDenkniveau_44;TotaalWetenschappelijkeBeroepen_45;k_80WetenschappelijkeBeroepenZND_46;k_82WetenschapPedagogischeBeroepen_47;k_84WetenschapLandbouwkBeroepen_48;k_85WetenschapWiskNatuurwBeroepen_49;k_86WetenschapTechnischeBeroepen_50;k_89WetenschapParaMedischeBeroepen_51;k_91WetenschapEconAdminBeroepen_52;k_93WetenschapJuridBestuurlBeroep_53;k_96WetenschapBeroepenGedragMaatsch_54;k_98ManagersWetenschapWerkDenkniv_55;BeroepOnbekend_56;k_2LagerOnderwijs_57;k_3VoortgezetOnderwijsLagereTrap_58;k_4VoortgezetOnderwijsHogereTrap_59;k_5HogerOnderwijs1eTrap_60;k_67HogerOnderwijs2e3eTrap_61;k_9Onbekend_62
1692;Voor schoolverlaters;Totaal bedrijven en instellingen;O Cultuur, recreatie en  ov. dienstverl.;2006;2.0;0.9;0.6;0.5;0.5;1.1;;;0.0;0.1;0.1;0.5;0.0;;0.1;;0.2;0.4;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.4;0.9;0.5;0.1;0.1;
1693;Voor schoolverlaters;Totaal bedrijven en instellingen;O Cultuur, recreatie en  ov. dienstverl.;2008;2.4;1.0;0.9;0.5;0.6;0.7;;0.0;0.0;0.0;0.0;0.3;0.1;;0.1;;0.2;0.8;;0.1;0.0;;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.4;0.4;0.0;0.1;0.0;0.0;0.0;;0.0;0.0;0.0;0.1;0.0;0.0;0.2;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;;0.4;0.7;0.8;0.4;0.0;
1694;Voor schoolverlaters;Totaal bedrijven en instellingen;90 Milieudienstverlening;2000;0.4;0.1;0.0;0.3;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0
1695;Voor schoolverlaters;Totaal bedrijven en instellingen;90 Milieudienstverlening;2001;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0
1696;Voor schoolverlaters;Totaal bedrijven en instellingen;90 Milieudienstverlening;2002;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.1;0.0;0.0;0.0;
1697;Voor schoolverlaters;Totaal bedrijven en instellingen;90 Milieudienstverlening;2003;0.1;0.1;0.0;0.0;0.0;0.1;;;;0.0;;0.0;0.1;;0.0;;;0.0;;;0.0;;0.0;0.0;;0.0;0.0;;;;0.0;0.0;;0.0;0.0;0.0;;;0.0;;;0.0;;0.0;0.0;;;0.0;;;;0.0;;;;;;0.1;0.0;0.0;0.0;
1698;Voor schoolverlaters;Totaal bedrijven en instellingen;90 Milieudienstverlening;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1699;Voor schoolverlaters;Totaal bedrijven en instellingen;90 Milieudienstverlening;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1700;Voor schoolverlaters;Totaal bedrijven en instellingen;90 Milieudienstverlening;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1701;Voor schoolverlaters;Totaal bedrijven en instellingen;91 Ideële en belangenorganisaties;2000;0.5;0.1;0.1;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.2;0.0;0.0;0.0
1702;Voor schoolverlaters;Totaal bedrijven en instellingen;91 Ideële en belangenorganisaties;2001;0.5;0.1;0.1;0.3;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.1;0.1;0.0;0.0
1703;Voor schoolverlaters;Totaal bedrijven en instellingen;91 Ideële en belangenorganisaties;2002;0.6;0.1;0.4;0.2;0.1;0.4;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.5;0.0;0.0;0.0;
1704;Voor schoolverlaters;Totaal bedrijven en instellingen;91 Ideële en belangenorganisaties;2003;0.3;0.0;0.1;0.2;;0.3;;;;0.1;;0.2;;;0.0;;0.0;0.0;;;;;0.0;;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;;;0.0;;;0.0;0.0;0.0;0.0;;0.0;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.3;0.0;0.0;0.0;
1705;Voor schoolverlaters;Totaal bedrijven en instellingen;91 Ideële en belangenorganisaties;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1706;Voor schoolverlaters;Totaal bedrijven en instellingen;91 Ideële en belangenorganisaties;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1707;Voor schoolverlaters;Totaal bedrijven en instellingen;91 Ideële en belangenorganisaties;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1708;Voor schoolverlaters;Totaal bedrijven en instellingen;92 Cultuur, sport en recreatie;2000;0.8;0.5;0.2;0.1;0.3;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.3;0.2;0.1;0.0;0.0
1709;Voor schoolverlaters;Totaal bedrijven en instellingen;92 Cultuur, sport en recreatie;2001;0.7;0.5;0.2;0.1;0.3;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.4;0.1;0.0;0.0
1710;Voor schoolverlaters;Totaal bedrijven en instellingen;92 Cultuur, sport en recreatie;2002;0.6;0.4;0.1;0.0;0.2;0.4;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.3;0.2;0.1;0.0;0.0;
1711;Voor schoolverlaters;Totaal bedrijven en instellingen;92 Cultuur, sport en recreatie;2003;0.4;0.2;0.1;0.0;0.0;0.2;;;0.0;0.0;;;0.0;;0.0;0.0;0.2;0.2;;0.1;0.0;0.0;0.0;0.0;;0.1;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;;0.0;0.0;;;0.0;;;;;;;0.0;;0.0;0.0;;;0.1;0.3;0.1;0.0;
1712;Voor schoolverlaters;Totaal bedrijven en instellingen;92 Cultuur, sport en recreatie;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1713;Voor schoolverlaters;Totaal bedrijven en instellingen;92 Cultuur, sport en recreatie;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1714;Voor schoolverlaters;Totaal bedrijven en instellingen;92 Cultuur, sport en recreatie;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1715;Voor schoolverlaters;Totaal bedrijven en instellingen;93 Overige dienstverlening;2000;0.6;0.4;0.1;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.4;0.1;0.0;0.0
1716;Voor schoolverlaters;Totaal bedrijven en instellingen;93 Overige dienstverlening;2001;1.5;0.8;0.6;0.0;0.3;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.1;0.7;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.5;0.7;0.0;0.0;0.0
1717;Voor schoolverlaters;Totaal bedrijven en instellingen;93 Overige dienstverlening;2002;0.4;0.3;0.1;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.2;0.2;0.0;0.0;
1718;Voor schoolverlaters;Totaal bedrijven en instellingen;93 Overige dienstverlening;2003;0.3;0.2;0.1;0.0;;0.1;;;;;;0.1;0.0;;0.0;;0.0;0.2;;0.1;;;;;;0.0;;;0.0;0.0;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;0.1;0.2;0.0;;
1719;Voor schoolverlaters;Totaal bedrijven en instellingen;93 Overige dienstverlening;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1720;Voor schoolverlaters;Totaal bedrijven en instellingen;93 Overige dienstverlening;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1721;Voor schoolverlaters;Totaal bedrijven en instellingen;93 Overige dienstverlening;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1722;Voor schoolverlaters;Particuliere bedrijven;A-O Totaal SBI'93;2000;77.1;20.7;26.0;30.4;12.2;29.9;1.8;0.0;0.0;2.0;0.0;10.4;1.9;0.4;9.4;0.4;3.4;27.1;0.9;0.0;0.0;0.2;9.4;0.8;1.9;11.1;0.0;0.1;0.6;2.1;5.9;0.3;0.1;0.1;0.0;1.2;0.0;0.7;2.9;0.0;0.0;0.4;0.0;0.1;1.7;0.6;0.0;0.0;0.1;0.4;0.1;0.3;0.2;0.0;0.1;0.4;6.8;31.3;29.2;7.4;2.1;0.4
1723;Voor schoolverlaters;Particuliere bedrijven;A-O Totaal SBI'93;2001;69.2;22.2;21.7;25.3;14.9;23.6;0.8;0.0;0.0;1.7;0.0;8.5;1.1;0.2;7.2;0.4;3.7;25.0;0.7;0.1;0.1;0.1;7.8;0.1;2.6;10.0;0.1;0.1;0.8;2.5;4.3;0.3;0.1;0.1;0.0;0.7;0.0;0.8;1.5;0.1;0.1;0.5;0.0;0.0;1.3;0.1;0.0;0.0;0.1;0.1;0.1;0.6;0.1;0.0;0.1;0.0;9.9;28.9;25.2;4.7;0.6;0.0
1724;Voor schoolverlaters;Particuliere bedrijven;A-O Totaal SBI'93;2002;28.0;9.8;8.3;9.9;6.7;13.6;0.5;0.0;0.0;0.8;0.0;3.5;0.7;0.2;4.0;1.5;2.3;5.6;0.4;0.3;0.0;0.0;1.6;0.1;1.1;1.5;0.0;0.1;0.3;0.3;1.2;0.0;0.0;0.0;0.0;0.2;0.0;0.2;0.6;0.1;0.0;0.1;0.0;0.0;1.0;0.1;0.0;0.0;0.1;0.1;0.2;0.0;0.4;0.0;0.0;;3.7;14.7;7.7;1.3;0.7;
1725;Voor schoolverlaters;Particuliere bedrijven;A-O Totaal SBI'93;2003;17.2;5.7;4.3;7.2;2.7;7.8;;0.0;0.0;0.3;0.0;1.7;0.6;0.1;3.5;0.1;1.5;4.8;;0.2;0.2;0.0;1.1;0.1;0.4;1.8;0.0;0.1;0.1;0.8;1.6;;0.0;0.0;0.0;0.1;0.0;0.2;0.8;0.0;0.1;0.2;0.0;0.1;0.3;;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;;0.8;8.0;6.5;1.6;0.3;
1726;Voor schoolverlaters;Particuliere bedrijven;A-O Totaal SBI'93;2004;12.1;2.6;4.7;4.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1727;Voor schoolverlaters;Particuliere bedrijven;A-O Totaal SBI'93;2006;34.8;14.4;10.6;9.8;9.7;15.0;;0.0;0.0;1.0;0.1;3.9;1.5;0.1;6.0;0.0;2.3;6.6;0.1;0.0;0.0;0.0;1.9;0.0;0.7;2.9;0.1;0.0;0.5;0.3;2.8;0.0;0.0;0.0;0.0;0.4;0.0;0.2;2.1;0.0;0.0;0.1;0.0;0.0;0.8;0.1;0.0;0.0;0.0;0.0;0.1;0.2;0.3;0.0;0.0;;7.0;15.9;8.1;3.1;0.8;
1728;Voor schoolverlaters;Particuliere bedrijven;A-O Totaal SBI'93;2008;54.6;17.5;18.7;18.3;10.7;21.9;;1.0;0.0;0.6;0.0;5.4;3.2;0.3;7.8;0.0;3.6;16.1;0.3;0.2;0.1;0.0;5.0;0.1;2.0;5.4;0.2;0.1;2.1;0.7;4.7;0.2;0.2;0.1;0.0;0.4;0.0;0.3;3.1;0.0;0.1;0.1;0.0;0.3;1.2;0.0;0.0;0.0;0.0;0.2;0.2;0.1;0.5;0.0;0.0;;8.0;20.6;18.4;6.5;1.1;
1729;Voor schoolverlaters;Particuliere bedrijven;A, B Landbouw, bosbouw en visserij;2000;2.2;1.4;0.7;0.1;0.1;1.9;0.1;0.0;0.0;1.7;0.0;;0.0;0.0;;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.9;0.9;;;0.0
1730;Voor schoolverlaters;Particuliere bedrijven;A, B Landbouw, bosbouw en visserij;2001;2.1;1.5;0.6;0.1;0.4;1.6;0.0;0.0;0.0;1.5;0.0;;0.0;0.0;;0.0;0.0;0.1;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;1.1;0.5;;;0.0
1731;Voor schoolverlaters;Particuliere bedrijven;A, B Landbouw, bosbouw en visserij;2002;0.8;0.8;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.6;0.0;;0.0;0.0;;0.0;0.0;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.1;0.4;0.3;0.0;0.0;
1732;Voor schoolverlaters;Particuliere bedrijven;A, B Landbouw, bosbouw en visserij;2003;0.5;0.3;0.2;0.0;0.0;0.3;;;;0.1;;0.0;0.1;;0.1;;;0.2;;;0.1;;0.0;;;0.0;;;;;0.0;;;0.0;0.0;0.0;;;0.0;0.0;;0.0;;;0.0;;;;0.0;;;0.0;0.0;;;;;0.2;0.1;0.2;0.0;0.5
1733;Voor schoolverlaters;Particuliere bedrijven;A, B Landbouw, bosbouw en visserij;2004;0.3;0.1;0.2;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1734;Voor schoolverlaters;Particuliere bedrijven;A, B Landbouw, bosbouw en visserij;2006;0.9;0.8;0.1;0.0;0.0;0.9;;;;0.8;0.0;0.0;0.0;;0.0;;;0.0;;;0.0;;0.0;0.0;;0.0;;0.0;;;0.0;0.0;;;;0.0;;;0.0;;;;;0.0;0.0;;;;;;;0.0;0.0;;0.0;;0.1;0.4;0.4;0.0;0.0;
1735;Voor schoolverlaters;Particuliere bedrijven;A, B Landbouw, bosbouw en visserij;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1736;Voor schoolverlaters;Particuliere bedrijven;C-F Nijverheid;2000;19.9;5.3;8.9;5.7;2.1;9.1;0.4;0.0;0.0;0.0;0.0;8.5;0.1;0.0;0.2;0.0;0.0;8.0;0.0;0.0;0.0;0.1;6.3;0.0;0.1;1.5;0.0;0.0;0.0;0.0;0.5;0.1;0.0;0.0;0.0;0.2;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4;10.4;7.2;0.8;0.1;0.0
1737;Voor schoolverlaters;Particuliere bedrijven;C-F Nijverheid;2001;14.8;4.6;5.8;4.4;1.1;6.4;0.1;0.0;0.0;0.0;0.0;6.0;0.1;0.0;0.3;0.0;0.0;6.7;0.2;0.0;0.0;0.1;5.3;0.0;0.1;1.1;0.0;0.0;0.0;0.0;0.5;0.1;0.0;0.0;0.0;0.2;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5;8.4;4.2;0.6;0.0;0.0
1738;Voor schoolverlaters;Particuliere bedrijven;C-F Nijverheid;2002;3.6;1.2;1.2;1.2;0.6;1.6;0.0;0.0;0.0;0.0;0.0;1.4;0.0;0.0;0.1;0.0;0.0;1.2;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.3;0.0;0.1;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.3;2.0;1.0;0.2;0.0;
1739;Voor schoolverlaters;Particuliere bedrijven;C-F Nijverheid;2003;2.1;0.9;0.8;0.5;0.1;1.0;;;;0.0;;0.7;0.1;;0.1;0.0;;0.8;;;0.0;0.0;0.5;0.0;0.0;0.3;;0.0;0.0;;0.1;;;0.0;0.0;0.1;0.0;0.0;0.1;0.0;0.0;0.0;;0.0;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;1.2;0.6;0.2;0.0;
1740;Voor schoolverlaters;Particuliere bedrijven;C-F Nijverheid;2004;1.7;0.6;0.7;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1741;Voor schoolverlaters;Particuliere bedrijven;C-F Nijverheid;2006;5.3;2.8;1.7;0.9;0.6;2.8;;0.0;;0.0;0.0;2.6;0.1;;0.2;;0.0;1.6;0.0;;;0.0;0.9;0.0;0.0;0.4;0.0;0.0;0.2;;0.3;0.0;0.0;;;0.2;0.0;0.0;0.1;0.0;0.0;0.0;;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.7;3.2;1.1;0.3;0.1;
1742;Voor schoolverlaters;Particuliere bedrijven;C-F Nijverheid;2008;9.5;3.5;3.2;2.8;0.7;4.3;;0.0;;0.0;0.0;3.7;0.1;;0.5;0.0;0.0;3.9;0.1;;0.0;0.0;3.0;0.0;0.1;0.8;;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.1;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.9;4.9;2.8;0.8;0.1;
1743;Voor schoolverlaters;Particuliere bedrijven;C Delfstoffenwinning;2000;0.1;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0
1744;Voor schoolverlaters;Particuliere bedrijven;C Delfstoffenwinning;2001;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0
1745;Voor schoolverlaters;Particuliere bedrijven;C Delfstoffenwinning;2002;0.1;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
1746;Voor schoolverlaters;Particuliere bedrijven;C Delfstoffenwinning;2003;0.0;;0.0;;0.0;0.0;;;;;;0.0;0.0;;;;;0.0;;;;0.0;0.0;0.0;;0.0;;;;;0.0;;;;;0.0;;;0.0;;;;;0.0;0.0;;;;;;;0.0;;;;;;0.0;0.0;0.0;0.0;0.0
1747;Voor schoolverlaters;Particuliere bedrijven;C Delfstoffenwinning;2004;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1748;Voor schoolverlaters;Particuliere bedrijven;C Delfstoffenwinning;2006;0.0;0.0;0.0;0.0;;0.0;;;;;0.0;;0.0;;;;;0.0;;;;;0.0;;;0.0;;;;;0.0;;;;;0.0;;;0.0;0.0;;;;0.0;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;
1749;Voor schoolverlaters;Particuliere bedrijven;C Delfstoffenwinning;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
