ID;LeeftijdReferentiepersoon;BurgerlijkeStaatReferentiepersoon;SamenstellingVanHetHuishouden;Perioden;ParticuliereHuishoudens_1
8262;21 jaar;Totaal burgerlijke staat;Overig huishouden;2053;897
8263;21 jaar;Totaal burgerlijke staat;Overig huishouden;2054;907
8264;21 jaar;Totaal burgerlijke staat;Overig huishouden;2055;915
8265;21 jaar;Totaal burgerlijke staat;Overig huishouden;2056;922
8266;21 jaar;Totaal burgerlijke staat;Overig huishouden;2057;927
8267;21 jaar;Totaal burgerlijke staat;Overig huishouden;2058;931
8268;21 jaar;Totaal burgerlijke staat;Overig huishouden;2059;933
8269;21 jaar;Totaal burgerlijke staat;Overig huishouden;2060;933
8270;21 jaar;Totaal burgerlijke staat;Overig huishouden;2061;932
8271;21 jaar;Totaal burgerlijke staat;Overig huishouden;2062;931
8272;21 jaar;Totaal burgerlijke staat;Overig huishouden;2063;929
8273;21 jaar;Totaal burgerlijke staat;Overig huishouden;2064;927
8274;21 jaar;Totaal burgerlijke staat;Overig huishouden;2065;925
8275;21 jaar;Totaal burgerlijke staat;Overig huishouden;2066;923
8276;21 jaar;Totaal burgerlijke staat;Overig huishouden;2067;921
8277;21 jaar;Totaal burgerlijke staat;Overig huishouden;2068;919
8278;21 jaar;Totaal burgerlijke staat;Overig huishouden;2069;917
8279;21 jaar;Totaal burgerlijke staat;Overig huishouden;2070;912
8280;21 jaar;Ongehuwd;Particulier huishouden;2025;68642
8281;21 jaar;Ongehuwd;Particulier huishouden;2026;69052
8282;21 jaar;Ongehuwd;Particulier huishouden;2027;66874
8283;21 jaar;Ongehuwd;Particulier huishouden;2028;63078
8284;21 jaar;Ongehuwd;Particulier huishouden;2029;59733
8285;21 jaar;Ongehuwd;Particulier huishouden;2030;58603
8286;21 jaar;Ongehuwd;Particulier huishouden;2031;57354
8287;21 jaar;Ongehuwd;Particulier huishouden;2032;56687
8288;21 jaar;Ongehuwd;Particulier huishouden;2033;55670
8289;21 jaar;Ongehuwd;Particulier huishouden;2034;54898
8290;21 jaar;Ongehuwd;Particulier huishouden;2035;54008
8291;21 jaar;Ongehuwd;Particulier huishouden;2036;54725
8292;21 jaar;Ongehuwd;Particulier huishouden;2037;53849
8293;21 jaar;Ongehuwd;Particulier huishouden;2038;54163
8294;21 jaar;Ongehuwd;Particulier huishouden;2039;53638
8295;21 jaar;Ongehuwd;Particulier huishouden;2040;53369
8296;21 jaar;Ongehuwd;Particulier huishouden;2041;53548
8297;21 jaar;Ongehuwd;Particulier huishouden;2042;53301
8298;21 jaar;Ongehuwd;Particulier huishouden;2043;55352
8299;21 jaar;Ongehuwd;Particulier huishouden;2044;53031
8300;21 jaar;Ongehuwd;Particulier huishouden;2045;52499
8301;21 jaar;Ongehuwd;Particulier huishouden;2046;52632
8302;21 jaar;Ongehuwd;Particulier huishouden;2047;52694
8303;21 jaar;Ongehuwd;Particulier huishouden;2048;53033
8304;21 jaar;Ongehuwd;Particulier huishouden;2049;53622
8305;21 jaar;Ongehuwd;Particulier huishouden;2050;54356
8306;21 jaar;Ongehuwd;Particulier huishouden;2051;55226
8307;21 jaar;Ongehuwd;Particulier huishouden;2052;56139
8308;21 jaar;Ongehuwd;Particulier huishouden;2053;56900
8309;21 jaar;Ongehuwd;Particulier huishouden;2054;57546
8310;21 jaar;Ongehuwd;Particulier huishouden;2055;58089
8311;21 jaar;Ongehuwd;Particulier huishouden;2056;58537
8312;21 jaar;Ongehuwd;Particulier huishouden;2057;58909
8313;21 jaar;Ongehuwd;Particulier huishouden;2058;59178
8314;21 jaar;Ongehuwd;Particulier huishouden;2059;59347
8315;21 jaar;Ongehuwd;Particulier huishouden;2060;59400
8316;21 jaar;Ongehuwd;Particulier huishouden;2061;59376
8317;21 jaar;Ongehuwd;Particulier huishouden;2062;59308
8318;21 jaar;Ongehuwd;Particulier huishouden;2063;59217
8319;21 jaar;Ongehuwd;Particulier huishouden;2064;59103
8320;21 jaar;Ongehuwd;Particulier huishouden;2065;58986
8321;21 jaar;Ongehuwd;Particulier huishouden;2066;58847
8322;21 jaar;Ongehuwd;Particulier huishouden;2067;58709
8323;21 jaar;Ongehuwd;Particulier huishouden;2068;58575
8324;21 jaar;Ongehuwd;Particulier huishouden;2069;58452
8325;21 jaar;Ongehuwd;Particulier huishouden;2070;58346
8326;21 jaar;Ongehuwd;Eenpersoonshuishouden;2025;61504
8327;21 jaar;Ongehuwd;Eenpersoonshuishouden;2026;61857
8328;21 jaar;Ongehuwd;Eenpersoonshuishouden;2027;59860
8329;21 jaar;Ongehuwd;Eenpersoonshuishouden;2028;56373
8330;21 jaar;Ongehuwd;Eenpersoonshuishouden;2029;53393
8331;21 jaar;Ongehuwd;Eenpersoonshuishouden;2030;52361
8332;21 jaar;Ongehuwd;Eenpersoonshuishouden;2031;51281
8333;21 jaar;Ongehuwd;Eenpersoonshuishouden;2032;50734
8334;21 jaar;Ongehuwd;Eenpersoonshuishouden;2033;49850
8335;21 jaar;Ongehuwd;Eenpersoonshuishouden;2034;49183
8336;21 jaar;Ongehuwd;Eenpersoonshuishouden;2035;48409
8337;21 jaar;Ongehuwd;Eenpersoonshuishouden;2036;49074
8338;21 jaar;Ongehuwd;Eenpersoonshuishouden;2037;48304
8339;21 jaar;Ongehuwd;Eenpersoonshuishouden;2038;48606
8340;21 jaar;Ongehuwd;Eenpersoonshuishouden;2039;48159
8341;21 jaar;Ongehuwd;Eenpersoonshuishouden;2040;47944
8342;21 jaar;Ongehuwd;Eenpersoonshuishouden;2041;48111
8343;21 jaar;Ongehuwd;Eenpersoonshuishouden;2042;47906
8344;21 jaar;Ongehuwd;Eenpersoonshuishouden;2043;49735
8345;21 jaar;Ongehuwd;Eenpersoonshuishouden;2044;47700
8346;21 jaar;Ongehuwd;Eenpersoonshuishouden;2045;47241
8347;21 jaar;Ongehuwd;Eenpersoonshuishouden;2046;47369
8348;21 jaar;Ongehuwd;Eenpersoonshuishouden;2047;47434
8349;21 jaar;Ongehuwd;Eenpersoonshuishouden;2048;47742
8350;21 jaar;Ongehuwd;Eenpersoonshuishouden;2049;48270
8351;21 jaar;Ongehuwd;Eenpersoonshuishouden;2050;48922
8352;21 jaar;Ongehuwd;Eenpersoonshuishouden;2051;49693
8353;21 jaar;Ongehuwd;Eenpersoonshuishouden;2052;50498
8354;21 jaar;Ongehuwd;Eenpersoonshuishouden;2053;51167
8355;21 jaar;Ongehuwd;Eenpersoonshuishouden;2054;51733
8356;21 jaar;Ongehuwd;Eenpersoonshuishouden;2055;52208
8357;21 jaar;Ongehuwd;Eenpersoonshuishouden;2056;52598
8358;21 jaar;Ongehuwd;Eenpersoonshuishouden;2057;52925
8359;21 jaar;Ongehuwd;Eenpersoonshuishouden;2058;53160
8360;21 jaar;Ongehuwd;Eenpersoonshuishouden;2059;53309
8361;21 jaar;Ongehuwd;Eenpersoonshuishouden;2060;53358
8362;21 jaar;Ongehuwd;Eenpersoonshuishouden;2061;53343
8363;21 jaar;Ongehuwd;Eenpersoonshuishouden;2062;53292
8364;21 jaar;Ongehuwd;Eenpersoonshuishouden;2063;53222
8365;21 jaar;Ongehuwd;Eenpersoonshuishouden;2064;53135
8366;21 jaar;Ongehuwd;Eenpersoonshuishouden;2065;53044
8367;21 jaar;Ongehuwd;Eenpersoonshuishouden;2066;52940
8368;21 jaar;Ongehuwd;Eenpersoonshuishouden;2067;52833
8369;21 jaar;Ongehuwd;Eenpersoonshuishouden;2068;52730
8370;21 jaar;Ongehuwd;Eenpersoonshuishouden;2069;52638
8371;21 jaar;Ongehuwd;Eenpersoonshuishouden;2070;52562
8372;21 jaar;Ongehuwd;Paar;2025;5347
8373;21 jaar;Ongehuwd;Paar;2026;5331
8374;21 jaar;Ongehuwd;Paar;2027;5191
8375;21 jaar;Ongehuwd;Paar;2028;4944
8376;21 jaar;Ongehuwd;Paar;2029;4644
8377;21 jaar;Ongehuwd;Paar;2030;4560
8378;21 jaar;Ongehuwd;Paar;2031;4412
8379;21 jaar;Ongehuwd;Paar;2032;4298
8380;21 jaar;Ongehuwd;Paar;2033;4189
8381;21 jaar;Ongehuwd;Paar;2034;4094
8382;21 jaar;Ongehuwd;Paar;2035;4001
8383;21 jaar;Ongehuwd;Paar;2036;4026
8384;21 jaar;Ongehuwd;Paar;2037;3944
8385;21 jaar;Ongehuwd;Paar;2038;3957
8386;21 jaar;Ongehuwd;Paar;2039;3894
8387;21 jaar;Ongehuwd;Paar;2040;3850
8388;21 jaar;Ongehuwd;Paar;2041;3859
8389;21 jaar;Ongehuwd;Paar;2042;3828
8390;21 jaar;Ongehuwd;Paar;2043;3999
8391;21 jaar;Ongehuwd;Paar;2044;3785
8392;21 jaar;Ongehuwd;Paar;2045;3735
8393;21 jaar;Ongehuwd;Paar;2046;3740
8394;21 jaar;Ongehuwd;Paar;2047;3739
8395;21 jaar;Ongehuwd;Paar;2048;3765
8396;21 jaar;Ongehuwd;Paar;2049;3815
8397;21 jaar;Ongehuwd;Paar;2050;3880
8398;21 jaar;Ongehuwd;Paar;2051;3961
8399;21 jaar;Ongehuwd;Paar;2052;4050
8400;21 jaar;Ongehuwd;Paar;2053;4129
8401;21 jaar;Ongehuwd;Paar;2054;4198
8402;21 jaar;Ongehuwd;Paar;2055;4258
8403;21 jaar;Ongehuwd;Paar;2056;4310
8404;21 jaar;Ongehuwd;Paar;2057;4352
8405;21 jaar;Ongehuwd;Paar;2058;4384
8406;21 jaar;Ongehuwd;Paar;2059;4405
8407;21 jaar;Ongehuwd;Paar;2060;4413
8408;21 jaar;Ongehuwd;Paar;2061;4410
8409;21 jaar;Ongehuwd;Paar;2062;4399
8410;21 jaar;Ongehuwd;Paar;2063;4385
8411;21 jaar;Ongehuwd;Paar;2064;4365
8412;21 jaar;Ongehuwd;Paar;2065;4345
8413;21 jaar;Ongehuwd;Paar;2066;4317
8414;21 jaar;Ongehuwd;Paar;2067;4291
8415;21 jaar;Ongehuwd;Paar;2068;4266
8416;21 jaar;Ongehuwd;Paar;2069;4240
8417;21 jaar;Ongehuwd;Paar;2070;4217
8418;21 jaar;Ongehuwd;Eenouderhuishouden;2025;689
8419;21 jaar;Ongehuwd;Eenouderhuishouden;2026;774
8420;21 jaar;Ongehuwd;Eenouderhuishouden;2027;778
8421;21 jaar;Ongehuwd;Eenouderhuishouden;2028;773
8422;21 jaar;Ongehuwd;Eenouderhuishouden;2029;762
8423;21 jaar;Ongehuwd;Eenouderhuishouden;2030;766
8424;21 jaar;Ongehuwd;Eenouderhuishouden;2031;766
8425;21 jaar;Ongehuwd;Eenouderhuishouden;2032;772
8426;21 jaar;Ongehuwd;Eenouderhuishouden;2033;768
8427;21 jaar;Ongehuwd;Eenouderhuishouden;2034;770
8428;21 jaar;Ongehuwd;Eenouderhuishouden;2035;761
8429;21 jaar;Ongehuwd;Eenouderhuishouden;2036;774
8430;21 jaar;Ongehuwd;Eenouderhuishouden;2037;764
8431;21 jaar;Ongehuwd;Eenouderhuishouden;2038;758
8432;21 jaar;Ongehuwd;Eenouderhuishouden;2039;752
8433;21 jaar;Ongehuwd;Eenouderhuishouden;2040;747
8434;21 jaar;Ongehuwd;Eenouderhuishouden;2041;745
8435;21 jaar;Ongehuwd;Eenouderhuishouden;2042;738
8436;21 jaar;Ongehuwd;Eenouderhuishouden;2043;755
8437;21 jaar;Ongehuwd;Eenouderhuishouden;2044;725
8438;21 jaar;Ongehuwd;Eenouderhuishouden;2045;712
8439;21 jaar;Ongehuwd;Eenouderhuishouden;2046;708
8440;21 jaar;Ongehuwd;Eenouderhuishouden;2047;703
8441;21 jaar;Ongehuwd;Eenouderhuishouden;2048;701
8442;21 jaar;Ongehuwd;Eenouderhuishouden;2049;701
8443;21 jaar;Ongehuwd;Eenouderhuishouden;2050;704
8444;21 jaar;Ongehuwd;Eenouderhuishouden;2051;707
8445;21 jaar;Ongehuwd;Eenouderhuishouden;2052;711
8446;21 jaar;Ongehuwd;Eenouderhuishouden;2053;713
8447;21 jaar;Ongehuwd;Eenouderhuishouden;2054;714
8448;21 jaar;Ongehuwd;Eenouderhuishouden;2055;714
8449;21 jaar;Ongehuwd;Eenouderhuishouden;2056;713
8450;21 jaar;Ongehuwd;Eenouderhuishouden;2057;711
8451;21 jaar;Ongehuwd;Eenouderhuishouden;2058;709
8452;21 jaar;Ongehuwd;Eenouderhuishouden;2059;706
8453;21 jaar;Ongehuwd;Eenouderhuishouden;2060;702
8454;21 jaar;Ongehuwd;Eenouderhuishouden;2061;697
8455;21 jaar;Ongehuwd;Eenouderhuishouden;2062;692
8456;21 jaar;Ongehuwd;Eenouderhuishouden;2063;687
8457;21 jaar;Ongehuwd;Eenouderhuishouden;2064;682
8458;21 jaar;Ongehuwd;Eenouderhuishouden;2065;678
8459;21 jaar;Ongehuwd;Eenouderhuishouden;2066;673
8460;21 jaar;Ongehuwd;Eenouderhuishouden;2067;670
8461;21 jaar;Ongehuwd;Eenouderhuishouden;2068;666
8462;21 jaar;Ongehuwd;Eenouderhuishouden;2069;663
8463;21 jaar;Ongehuwd;Eenouderhuishouden;2070;661
8464;21 jaar;Ongehuwd;Overig huishouden;2025;1102
8465;21 jaar;Ongehuwd;Overig huishouden;2026;1090
8466;21 jaar;Ongehuwd;Overig huishouden;2027;1045
8467;21 jaar;Ongehuwd;Overig huishouden;2028;988
8468;21 jaar;Ongehuwd;Overig huishouden;2029;934
8469;21 jaar;Ongehuwd;Overig huishouden;2030;916
8470;21 jaar;Ongehuwd;Overig huishouden;2031;895
8471;21 jaar;Ongehuwd;Overig huishouden;2032;883
8472;21 jaar;Ongehuwd;Overig huishouden;2033;863
8473;21 jaar;Ongehuwd;Overig huishouden;2034;851
8474;21 jaar;Ongehuwd;Overig huishouden;2035;837
8475;21 jaar;Ongehuwd;Overig huishouden;2036;851
8476;21 jaar;Ongehuwd;Overig huishouden;2037;837
8477;21 jaar;Ongehuwd;Overig huishouden;2038;842
8478;21 jaar;Ongehuwd;Overig huishouden;2039;833
8479;21 jaar;Ongehuwd;Overig huishouden;2040;828
8480;21 jaar;Ongehuwd;Overig huishouden;2041;833
8481;21 jaar;Ongehuwd;Overig huishouden;2042;829
8482;21 jaar;Ongehuwd;Overig huishouden;2043;863
8483;21 jaar;Ongehuwd;Overig huishouden;2044;821
8484;21 jaar;Ongehuwd;Overig huishouden;2045;811
8485;21 jaar;Ongehuwd;Overig huishouden;2046;815
8486;21 jaar;Ongehuwd;Overig huishouden;2047;818
8487;21 jaar;Ongehuwd;Overig huishouden;2048;825
8488;21 jaar;Ongehuwd;Overig huishouden;2049;836
8489;21 jaar;Ongehuwd;Overig huishouden;2050;850
8490;21 jaar;Ongehuwd;Overig huishouden;2051;865
8491;21 jaar;Ongehuwd;Overig huishouden;2052;880
8492;21 jaar;Ongehuwd;Overig huishouden;2053;891
8493;21 jaar;Ongehuwd;Overig huishouden;2054;901
8494;21 jaar;Ongehuwd;Overig huishouden;2055;909
8495;21 jaar;Ongehuwd;Overig huishouden;2056;916
8496;21 jaar;Ongehuwd;Overig huishouden;2057;921
8497;21 jaar;Ongehuwd;Overig huishouden;2058;925
8498;21 jaar;Ongehuwd;Overig huishouden;2059;927
8499;21 jaar;Ongehuwd;Overig huishouden;2060;927
8500;21 jaar;Ongehuwd;Overig huishouden;2061;926
8501;21 jaar;Ongehuwd;Overig huishouden;2062;925
8502;21 jaar;Ongehuwd;Overig huishouden;2063;923
8503;21 jaar;Ongehuwd;Overig huishouden;2064;921
8504;21 jaar;Ongehuwd;Overig huishouden;2065;919
8505;21 jaar;Ongehuwd;Overig huishouden;2066;917
8506;21 jaar;Ongehuwd;Overig huishouden;2067;915
8507;21 jaar;Ongehuwd;Overig huishouden;2068;913
8508;21 jaar;Ongehuwd;Overig huishouden;2069;911
8509;21 jaar;Ongehuwd;Overig huishouden;2070;906
8510;21 jaar;Gehuwd;Particulier huishouden;2025;775
8511;21 jaar;Gehuwd;Particulier huishouden;2026;908
8512;21 jaar;Gehuwd;Particulier huishouden;2027;1051
8513;21 jaar;Gehuwd;Particulier huishouden;2028;1123
8514;21 jaar;Gehuwd;Particulier huishouden;2029;1124
8515;21 jaar;Gehuwd;Particulier huishouden;2030;1122
8516;21 jaar;Gehuwd;Particulier huishouden;2031;1101
8517;21 jaar;Gehuwd;Particulier huishouden;2032;1086
8518;21 jaar;Gehuwd;Particulier huishouden;2033;1072
8519;21 jaar;Gehuwd;Particulier huishouden;2034;1062
8520;21 jaar;Gehuwd;Particulier huishouden;2035;1052
8521;21 jaar;Gehuwd;Particulier huishouden;2036;1056
8522;21 jaar;Gehuwd;Particulier huishouden;2037;1048
8523;21 jaar;Gehuwd;Particulier huishouden;2038;1052
8524;21 jaar;Gehuwd;Particulier huishouden;2039;1046
8525;21 jaar;Gehuwd;Particulier huishouden;2040;1042
8526;21 jaar;Gehuwd;Particulier huishouden;2041;1045
8527;21 jaar;Gehuwd;Particulier huishouden;2042;1042
8528;21 jaar;Gehuwd;Particulier huishouden;2043;1065
8529;21 jaar;Gehuwd;Particulier huishouden;2044;1037
8530;21 jaar;Gehuwd;Particulier huishouden;2045;1031
8531;21 jaar;Gehuwd;Particulier huishouden;2046;1034
8532;21 jaar;Gehuwd;Particulier huishouden;2047;1035
8533;21 jaar;Gehuwd;Particulier huishouden;2048;1041
8534;21 jaar;Gehuwd;Particulier huishouden;2049;1048
8535;21 jaar;Gehuwd;Particulier huishouden;2050;1057
8536;21 jaar;Gehuwd;Particulier huishouden;2051;1067
8537;21 jaar;Gehuwd;Particulier huishouden;2052;1078
8538;21 jaar;Gehuwd;Particulier huishouden;2053;1089
8539;21 jaar;Gehuwd;Particulier huishouden;2054;1097
8540;21 jaar;Gehuwd;Particulier huishouden;2055;1104
8541;21 jaar;Gehuwd;Particulier huishouden;2056;1110
8542;21 jaar;Gehuwd;Particulier huishouden;2057;1116
8543;21 jaar;Gehuwd;Particulier huishouden;2058;1119
8544;21 jaar;Gehuwd;Particulier huishouden;2059;1122
8545;21 jaar;Gehuwd;Particulier huishouden;2060;1123
8546;21 jaar;Gehuwd;Particulier huishouden;2061;1123
8547;21 jaar;Gehuwd;Particulier huishouden;2062;1123
8548;21 jaar;Gehuwd;Particulier huishouden;2063;1122
8549;21 jaar;Gehuwd;Particulier huishouden;2064;1121
8550;21 jaar;Gehuwd;Particulier huishouden;2065;1118
8551;21 jaar;Gehuwd;Particulier huishouden;2066;1118
8552;21 jaar;Gehuwd;Particulier huishouden;2067;1116
8553;21 jaar;Gehuwd;Particulier huishouden;2068;1112
8554;21 jaar;Gehuwd;Particulier huishouden;2069;1111
8555;21 jaar;Gehuwd;Particulier huishouden;2070;1110
8556;21 jaar;Gehuwd;Eenpersoonshuishouden;2025;161
8557;21 jaar;Gehuwd;Eenpersoonshuishouden;2026;171
8558;21 jaar;Gehuwd;Eenpersoonshuishouden;2027;181
8559;21 jaar;Gehuwd;Eenpersoonshuishouden;2028;180
8560;21 jaar;Gehuwd;Eenpersoonshuishouden;2029;176
8561;21 jaar;Gehuwd;Eenpersoonshuishouden;2030;175
8562;21 jaar;Gehuwd;Eenpersoonshuishouden;2031;172
8563;21 jaar;Gehuwd;Eenpersoonshuishouden;2032;171
8564;21 jaar;Gehuwd;Eenpersoonshuishouden;2033;168
8565;21 jaar;Gehuwd;Eenpersoonshuishouden;2034;167
8566;21 jaar;Gehuwd;Eenpersoonshuishouden;2035;165
8567;21 jaar;Gehuwd;Eenpersoonshuishouden;2036;166
8568;21 jaar;Gehuwd;Eenpersoonshuishouden;2037;164
8569;21 jaar;Gehuwd;Eenpersoonshuishouden;2038;165
8570;21 jaar;Gehuwd;Eenpersoonshuishouden;2039;164
8571;21 jaar;Gehuwd;Eenpersoonshuishouden;2040;164
8572;21 jaar;Gehuwd;Eenpersoonshuishouden;2041;165
8573;21 jaar;Gehuwd;Eenpersoonshuishouden;2042;164
8574;21 jaar;Gehuwd;Eenpersoonshuishouden;2043;169
8575;21 jaar;Gehuwd;Eenpersoonshuishouden;2044;163
8576;21 jaar;Gehuwd;Eenpersoonshuishouden;2045;162
8577;21 jaar;Gehuwd;Eenpersoonshuishouden;2046;163
8578;21 jaar;Gehuwd;Eenpersoonshuishouden;2047;163
8579;21 jaar;Gehuwd;Eenpersoonshuishouden;2048;165
8580;21 jaar;Gehuwd;Eenpersoonshuishouden;2049;166
8581;21 jaar;Gehuwd;Eenpersoonshuishouden;2050;168
8582;21 jaar;Gehuwd;Eenpersoonshuishouden;2051;169
8583;21 jaar;Gehuwd;Eenpersoonshuishouden;2052;172
8584;21 jaar;Gehuwd;Eenpersoonshuishouden;2053;174
8585;21 jaar;Gehuwd;Eenpersoonshuishouden;2054;175
8586;21 jaar;Gehuwd;Eenpersoonshuishouden;2055;177
8587;21 jaar;Gehuwd;Eenpersoonshuishouden;2056;178
8588;21 jaar;Gehuwd;Eenpersoonshuishouden;2057;179
8589;21 jaar;Gehuwd;Eenpersoonshuishouden;2058;179
8590;21 jaar;Gehuwd;Eenpersoonshuishouden;2059;180
8591;21 jaar;Gehuwd;Eenpersoonshuishouden;2060;181
8592;21 jaar;Gehuwd;Eenpersoonshuishouden;2061;181
8593;21 jaar;Gehuwd;Eenpersoonshuishouden;2062;181
8594;21 jaar;Gehuwd;Eenpersoonshuishouden;2063;181
8595;21 jaar;Gehuwd;Eenpersoonshuishouden;2064;181
8596;21 jaar;Gehuwd;Eenpersoonshuishouden;2065;180
8597;21 jaar;Gehuwd;Eenpersoonshuishouden;2066;180
8598;21 jaar;Gehuwd;Eenpersoonshuishouden;2067;180
8599;21 jaar;Gehuwd;Eenpersoonshuishouden;2068;179
8600;21 jaar;Gehuwd;Eenpersoonshuishouden;2069;179
8601;21 jaar;Gehuwd;Eenpersoonshuishouden;2070;179
8602;21 jaar;Gehuwd;Paar;2025;578
8603;21 jaar;Gehuwd;Paar;2026;694
8604;21 jaar;Gehuwd;Paar;2027;822
8605;21 jaar;Gehuwd;Paar;2028;893
8606;21 jaar;Gehuwd;Paar;2029;898
8607;21 jaar;Gehuwd;Paar;2030;896
8608;21 jaar;Gehuwd;Paar;2031;878
8609;21 jaar;Gehuwd;Paar;2032;865
8610;21 jaar;Gehuwd;Paar;2033;854
8611;21 jaar;Gehuwd;Paar;2034;845
8612;21 jaar;Gehuwd;Paar;2035;837
8613;21 jaar;Gehuwd;Paar;2036;840
8614;21 jaar;Gehuwd;Paar;2037;834
8615;21 jaar;Gehuwd;Paar;2038;837
8616;21 jaar;Gehuwd;Paar;2039;833
8617;21 jaar;Gehuwd;Paar;2040;829
8618;21 jaar;Gehuwd;Paar;2041;831
8619;21 jaar;Gehuwd;Paar;2042;829
8620;21 jaar;Gehuwd;Paar;2043;847
8621;21 jaar;Gehuwd;Paar;2044;826
8622;21 jaar;Gehuwd;Paar;2045;821
8623;21 jaar;Gehuwd;Paar;2046;823
8624;21 jaar;Gehuwd;Paar;2047;824
8625;21 jaar;Gehuwd;Paar;2048;828
8626;21 jaar;Gehuwd;Paar;2049;834
8627;21 jaar;Gehuwd;Paar;2050;841
8628;21 jaar;Gehuwd;Paar;2051;850
8629;21 jaar;Gehuwd;Paar;2052;858
8630;21 jaar;Gehuwd;Paar;2053;866
8631;21 jaar;Gehuwd;Paar;2054;873
8632;21 jaar;Gehuwd;Paar;2055;878
8633;21 jaar;Gehuwd;Paar;2056;883
8634;21 jaar;Gehuwd;Paar;2057;888
8635;21 jaar;Gehuwd;Paar;2058;891
8636;21 jaar;Gehuwd;Paar;2059;893
8637;21 jaar;Gehuwd;Paar;2060;893
8638;21 jaar;Gehuwd;Paar;2061;894
8639;21 jaar;Gehuwd;Paar;2062;894
8640;21 jaar;Gehuwd;Paar;2063;893
8641;21 jaar;Gehuwd;Paar;2064;892
8642;21 jaar;Gehuwd;Paar;2065;890
8643;21 jaar;Gehuwd;Paar;2066;890
8644;21 jaar;Gehuwd;Paar;2067;888
8645;21 jaar;Gehuwd;Paar;2068;886
8646;21 jaar;Gehuwd;Paar;2069;885
8647;21 jaar;Gehuwd;Paar;2070;884
8648;21 jaar;Gehuwd;Eenouderhuishouden;2025;31
8649;21 jaar;Gehuwd;Eenouderhuishouden;2026;37
8650;21 jaar;Gehuwd;Eenouderhuishouden;2027;42
8651;21 jaar;Gehuwd;Eenouderhuishouden;2028;44
8652;21 jaar;Gehuwd;Eenouderhuishouden;2029;44
8653;21 jaar;Gehuwd;Eenouderhuishouden;2030;45
8654;21 jaar;Gehuwd;Eenouderhuishouden;2031;45
8655;21 jaar;Gehuwd;Eenouderhuishouden;2032;45
8656;21 jaar;Gehuwd;Eenouderhuishouden;2033;45
8657;21 jaar;Gehuwd;Eenouderhuishouden;2034;45
8658;21 jaar;Gehuwd;Eenouderhuishouden;2035;45
8659;21 jaar;Gehuwd;Eenouderhuishouden;2036;45
8660;21 jaar;Gehuwd;Eenouderhuishouden;2037;45
8661;21 jaar;Gehuwd;Eenouderhuishouden;2038;45
8662;21 jaar;Gehuwd;Eenouderhuishouden;2039;44
8663;21 jaar;Gehuwd;Eenouderhuishouden;2040;44
8664;21 jaar;Gehuwd;Eenouderhuishouden;2041;44
8665;21 jaar;Gehuwd;Eenouderhuishouden;2042;44
8666;21 jaar;Gehuwd;Eenouderhuishouden;2043;44
8667;21 jaar;Gehuwd;Eenouderhuishouden;2044;43
8668;21 jaar;Gehuwd;Eenouderhuishouden;2045;43
8669;21 jaar;Gehuwd;Eenouderhuishouden;2046;43
8670;21 jaar;Gehuwd;Eenouderhuishouden;2047;43
8671;21 jaar;Gehuwd;Eenouderhuishouden;2048;43
8672;21 jaar;Gehuwd;Eenouderhuishouden;2049;43
8673;21 jaar;Gehuwd;Eenouderhuishouden;2050;43
8674;21 jaar;Gehuwd;Eenouderhuishouden;2051;43
8675;21 jaar;Gehuwd;Eenouderhuishouden;2052;43
8676;21 jaar;Gehuwd;Eenouderhuishouden;2053;43
8677;21 jaar;Gehuwd;Eenouderhuishouden;2054;43
8678;21 jaar;Gehuwd;Eenouderhuishouden;2055;43
8679;21 jaar;Gehuwd;Eenouderhuishouden;2056;43
8680;21 jaar;Gehuwd;Eenouderhuishouden;2057;43
8681;21 jaar;Gehuwd;Eenouderhuishouden;2058;43
8682;21 jaar;Gehuwd;Eenouderhuishouden;2059;43
8683;21 jaar;Gehuwd;Eenouderhuishouden;2060;43
8684;21 jaar;Gehuwd;Eenouderhuishouden;2061;42
8685;21 jaar;Gehuwd;Eenouderhuishouden;2062;42
8686;21 jaar;Gehuwd;Eenouderhuishouden;2063;42
8687;21 jaar;Gehuwd;Eenouderhuishouden;2064;42
8688;21 jaar;Gehuwd;Eenouderhuishouden;2065;42
8689;21 jaar;Gehuwd;Eenouderhuishouden;2066;42
8690;21 jaar;Gehuwd;Eenouderhuishouden;2067;42
8691;21 jaar;Gehuwd;Eenouderhuishouden;2068;41
8692;21 jaar;Gehuwd;Eenouderhuishouden;2069;41
8693;21 jaar;Gehuwd;Eenouderhuishouden;2070;41
8694;21 jaar;Gehuwd;Overig huishouden;2025;5
8695;21 jaar;Gehuwd;Overig huishouden;2026;6
8696;21 jaar;Gehuwd;Overig huishouden;2027;6
8697;21 jaar;Gehuwd;Overig huishouden;2028;6
8698;21 jaar;Gehuwd;Overig huishouden;2029;6
8699;21 jaar;Gehuwd;Overig huishouden;2030;6
8700;21 jaar;Gehuwd;Overig huishouden;2031;6
8701;21 jaar;Gehuwd;Overig huishouden;2032;5
8702;21 jaar;Gehuwd;Overig huishouden;2033;5
8703;21 jaar;Gehuwd;Overig huishouden;2034;5
8704;21 jaar;Gehuwd;Overig huishouden;2035;5
8705;21 jaar;Gehuwd;Overig huishouden;2036;5
8706;21 jaar;Gehuwd;Overig huishouden;2037;5
8707;21 jaar;Gehuwd;Overig huishouden;2038;5
