ID;Rijkswegen;Perioden;VerkeersintensiteitenRijkswegen_1
3023;Rijksweg 38 (A38);2011 augustus;722.0
3024;Rijksweg 38 (A38);2011 september;772.0
3025;Rijksweg 38 (A38);2011 oktober;754.0
3026;Rijksweg 38 (A38);2011 november;763.0
3027;Rijksweg 38 (A38);2011 december;740.0
3028;Rijksweg 38 (A38);2011;735.0
3029;Rijksweg 38 (A38);2012 januari;733.0
3030;Rijksweg 38 (A38);2012 februari;736.0
3031;Rijksweg 38 (A38);2012 maart;747.0
3032;Rijksweg 38 (A38);2012 april;707.0
3033;Rijksweg 38 (A38);2012 mei;708.0
3034;Rijksweg 38 (A38);2012 juni;717.0
3035;Rijksweg 38 (A38);2012 juli;657.0
3036;Rijksweg 38 (A38);2012 augustus;685.0
3037;Rijksweg 38 (A38);2012 september;716.0
3038;Rijksweg 38 (A38);2012 oktober;727.0
3039;Rijksweg 38 (A38);2012 november;775.0
3040;Rijksweg 38 (A38);2012 december;669.0
3041;Rijksweg 38 (A38);2012;715.0
3042;Rijksweg 38 (A38);2013 januari;678.0
3043;Rijksweg 38 (A38);2013 februari;710.0
3044;Rijksweg 38 (A38);2013 maart;690.0
3045;Rijksweg 38 (A38);2013 april;705.0
3046;Rijksweg 38 (A38);2013 mei;694.0
3047;Rijksweg 38 (A38);2013 juni;698.0
3048;Rijksweg 38 (A38);2013 juli;661.0
3049;Rijksweg 38 (A38);2013 augustus;655.0
3050;Rijksweg 38 (A38);2013 september;698.0
3051;Rijksweg 38 (A38);2013 oktober;705.0
3052;Rijksweg 38 (A38);2013 november;716.0
3053;Rijksweg 38 (A38);2013 december;677.0
3054;Rijksweg 38 (A38);2013;690.0
3055;Rijksweg 38 (A38);2014 januari;695.0
3056;Rijksweg 38 (A38);2014 februari;705.0
3057;Rijksweg 38 (A38);2014 maart;711.0
3058;Rijksweg 38 (A38);2014 april;696.0
3059;Rijksweg 38 (A38);2014 mei;693.0
3060;Rijksweg 38 (A38);2014 juni;682.0
3061;Rijksweg 38 (A38);2014 juli;667.0
3062;Rijksweg 38 (A38);2014 augustus;575.0
3063;Rijksweg 38 (A38);2014 september;731.0
3064;Rijksweg 38 (A38);2014 oktober;722.0
3065;Rijksweg 38 (A38);2014 november;712.0
3066;Rijksweg 38 (A38);2014 december;692.0
3067;Rijksweg 38 (A38);2014;690.0
3068;Rijksweg 38 (A38);2015 januari;702.0
3069;Rijksweg 38 (A38);2015 februari;725.0
3070;Rijksweg 38 (A38);2015 maart;735.0
3071;Rijksweg 38 (A38);2015 april;714.0
3072;Rijksweg 38 (A38);2015 mei;668.0
3073;Rijksweg 38 (A38);2015 juni;729.0
3074;Rijksweg 38 (A38);2015 juli;755.0
3075;Rijksweg 38 (A38);2015 augustus;633.0
3076;Rijksweg 38 (A38);2015 september;734.0
3077;Rijksweg 38 (A38);2015 oktober;742.0
3078;Rijksweg 38 (A38);2015 november;775.0
3079;Rijksweg 38 (A38);2015 december;730.0
3080;Rijksweg 38 (A38);2015;720.0
3081;Rijksweg 38 (A38);2016 januari;715.0
3082;Rijksweg 38 (A38);2016 februari;745.0
3083;Rijksweg 38 (A38);2016 maart;763.0
3084;Rijksweg 38 (A38);2016 april;757.0
3085;Rijksweg 38 (A38);2016 mei;720.0
3086;Rijksweg 38 (A38);2016 juni;762.0
3087;Rijksweg 38 (A38);2016 juli;682.0
3088;Rijksweg 38 (A38);2016 augustus;692.0
3089;Rijksweg 38 (A38);2016 september;768.0
3090;Rijksweg 38 (A38);2016 oktober;772.0
3091;Rijksweg 38 (A38);2016 november;803.0
3092;Rijksweg 38 (A38);2016 december;762.0
3093;Rijksweg 38 (A38);2016;745.0
3094;Rijksweg 38 (A38);2017 januari;767.0
3095;Rijksweg 38 (A38);2017 februari;786.0
3096;Rijksweg 38 (A38);2017 maart;822.0
3097;Rijksweg 38 (A38);2017 april;763.0
3098;Rijksweg 38 (A38);2017 mei;798.0
3099;Rijksweg 38 (A38);2017 juni;804.0
3100;Rijksweg 38 (A38);2017 juli;704.0
3101;Rijksweg 38 (A38);2017 augustus;730.0
3102;Rijksweg 38 (A38);2017 september;822.0
3103;Rijksweg 38 (A38);2017 oktober;831.0
3104;Rijksweg 38 (A38);2017 november;863.0
3105;Rijksweg 38 (A38);2017 december;774.0
3106;Rijksweg 38 (A38);2017;789.0
3107;Rijksweg 38 (A38);2018 januari;1133.0
3108;Rijksweg 38 (A38);2018 februari;1151.0
3109;Rijksweg 38 (A38);2018 maart;1177.0
3110;Rijksweg 38 (A38);2018 april;1130.0
3111;Rijksweg 38 (A38);2018 mei;1084.0
3112;Rijksweg 38 (A38);2018 juni;1118.0
3113;Rijksweg 38 (A38);2018 juli;1017.0
3114;Rijksweg 38 (A38);2018 augustus;988.0
3115;Rijksweg 38 (A38);2018 september;1095.0
3116;Rijksweg 38 (A38);2018 oktober;1134.0
3117;Rijksweg 38 (A38);2018 november;1152.0
3118;Rijksweg 38 (A38);2018 december;1042.0
3119;Rijksweg 38 (A38);2018;1102.0
3120;Rijksweg 44 (A44 en N44);2011 januari;2065.0
3121;Rijksweg 44 (A44 en N44);2011 februari;2155.0
3122;Rijksweg 44 (A44 en N44);2011 maart;2193.0
3123;Rijksweg 44 (A44 en N44);2011 april;2219.0
3124;Rijksweg 44 (A44 en N44);2011 mei;2205.0
3125;Rijksweg 44 (A44 en N44);2011 juni;2115.0
3126;Rijksweg 44 (A44 en N44);2011 juli;1968.0
3127;Rijksweg 44 (A44 en N44);2011 augustus;2117.0
3128;Rijksweg 44 (A44 en N44);2011 september;2299.0
3129;Rijksweg 44 (A44 en N44);2011 oktober;2259.0
3130;Rijksweg 44 (A44 en N44);2011 november;2280.0
3131;Rijksweg 44 (A44 en N44);2011 december;2009.0
3132;Rijksweg 44 (A44 en N44);2011;2156.0
3133;Rijksweg 44 (A44 en N44);2012 januari;2102.0
3134;Rijksweg 44 (A44 en N44);2012 februari;2106.0
3135;Rijksweg 44 (A44 en N44);2012 maart;2208.0
3136;Rijksweg 44 (A44 en N44);2012 april;2188.0
3137;Rijksweg 44 (A44 en N44);2012 mei;2264.0
3138;Rijksweg 44 (A44 en N44);2012 juni;2294.0
3139;Rijksweg 44 (A44 en N44);2012 juli;2132.0
3140;Rijksweg 44 (A44 en N44);2012 augustus;2152.0
3141;Rijksweg 44 (A44 en N44);2012 september;2261.0
3142;Rijksweg 44 (A44 en N44);2012 oktober;2260.0
3143;Rijksweg 44 (A44 en N44);2012 november;2276.0
3144;Rijksweg 44 (A44 en N44);2012 december;2006.0
3145;Rijksweg 44 (A44 en N44);2012;2187.0
3146;Rijksweg 44 (A44 en N44);2013 januari;1953.0
3147;Rijksweg 44 (A44 en N44);2013 februari;2070.0
3148;Rijksweg 44 (A44 en N44);2013 maart;2139.0
3149;Rijksweg 44 (A44 en N44);2013 april;2235.0
3150;Rijksweg 44 (A44 en N44);2013 mei;2159.0
3151;Rijksweg 44 (A44 en N44);2013 juni;2219.0
3152;Rijksweg 44 (A44 en N44);2013 juli;2145.0
3153;Rijksweg 44 (A44 en N44);2013 augustus;2044.0
3154;Rijksweg 44 (A44 en N44);2013 september;2122.0
3155;Rijksweg 44 (A44 en N44);2013 oktober;2284.0
3156;Rijksweg 44 (A44 en N44);2013 november;2291.0
3157;Rijksweg 44 (A44 en N44);2013 december;2042.0
3158;Rijksweg 44 (A44 en N44);2013;2142.0
3159;Rijksweg 44 (A44 en N44);2014 januari;2176.0
3160;Rijksweg 44 (A44 en N44);2014 februari;2226.0
3161;Rijksweg 44 (A44 en N44);2014 maart;2201.0
3162;Rijksweg 44 (A44 en N44);2014 april;2389.0
3163;Rijksweg 44 (A44 en N44);2014 mei;2403.0
3164;Rijksweg 44 (A44 en N44);2014 juni;2361.0
3165;Rijksweg 44 (A44 en N44);2014 juli;2294.0
3166;Rijksweg 44 (A44 en N44);2014 augustus;2134.0
3167;Rijksweg 44 (A44 en N44);2014 september;2428.0
3168;Rijksweg 44 (A44 en N44);2014 oktober;2427.0
3169;Rijksweg 44 (A44 en N44);2014 november;2386.0
3170;Rijksweg 44 (A44 en N44);2014 december;2152.0
3171;Rijksweg 44 (A44 en N44);2014;2298.0
3172;Rijksweg 44 (A44 en N44);2015 januari;2160.0
3173;Rijksweg 44 (A44 en N44);2015 februari;2293.0
3174;Rijksweg 44 (A44 en N44);2015 maart;2355.0
3175;Rijksweg 44 (A44 en N44);2015 april;2446.0
3176;Rijksweg 44 (A44 en N44);2015 mei;2297.0
3177;Rijksweg 44 (A44 en N44);2015 juni;2464.0
3178;Rijksweg 44 (A44 en N44);2015 juli;2147.0
3179;Rijksweg 44 (A44 en N44);2015 augustus;2147.0
3180;Rijksweg 44 (A44 en N44);2015 september;2410.0
3181;Rijksweg 44 (A44 en N44);2015 oktober;2407.0
3182;Rijksweg 44 (A44 en N44);2015 november;2412.0
3183;Rijksweg 44 (A44 en N44);2015 december;2216.0
3184;Rijksweg 44 (A44 en N44);2015;2312.0
3185;Rijksweg 44 (A44 en N44);2016 januari;2185.0
3186;Rijksweg 44 (A44 en N44);2016 februari;2312.0
3187;Rijksweg 44 (A44 en N44);2016 maart;2389.0
3188;Rijksweg 44 (A44 en N44);2016 april;2434.0
3189;Rijksweg 44 (A44 en N44);2016 mei;2386.0
3190;Rijksweg 44 (A44 en N44);2016 juni;2473.0
3191;Rijksweg 44 (A44 en N44);2016 juli;2180.0
3192;Rijksweg 44 (A44 en N44);2016 augustus;2268.0
3193;Rijksweg 44 (A44 en N44);2016 september;2454.0
3194;Rijksweg 44 (A44 en N44);2016 oktober;2370.0
3195;Rijksweg 44 (A44 en N44);2016 november;2421.0
3196;Rijksweg 44 (A44 en N44);2016 december;2222.0
3197;Rijksweg 44 (A44 en N44);2016;2341.0
3198;Rijksweg 44 (A44 en N44);2017 januari;2187.0
3199;Rijksweg 44 (A44 en N44);2017 februari;2307.0
3200;Rijksweg 44 (A44 en N44);2017 maart;2379.0
3201;Rijksweg 44 (A44 en N44);2017 april;2414.0
3202;Rijksweg 44 (A44 en N44);2017 mei;2539.0
3203;Rijksweg 44 (A44 en N44);2017 juni;2602.0
3204;Rijksweg 44 (A44 en N44);2017 juli;2281.0
3205;Rijksweg 44 (A44 en N44);2017 augustus;2328.0
3206;Rijksweg 44 (A44 en N44);2017 september;2487.0
3207;Rijksweg 44 (A44 en N44);2017 oktober;2556.0
3208;Rijksweg 44 (A44 en N44);2017 november;2487.0
3209;Rijksweg 44 (A44 en N44);2017 december;2158.0
3210;Rijksweg 44 (A44 en N44);2017;2394.0
3211;Rijksweg 44 (A44 en N44);2018 januari;2263.0
3212;Rijksweg 44 (A44 en N44);2018 februari;2369.0
3213;Rijksweg 44 (A44 en N44);2018 maart;2425.0
3214;Rijksweg 44 (A44 en N44);2018 april;2482.0
3215;Rijksweg 44 (A44 en N44);2018 mei;2462.0
3216;Rijksweg 44 (A44 en N44);2018 juni;2528.0
3217;Rijksweg 44 (A44 en N44);2018 juli;2381.0
3218;Rijksweg 44 (A44 en N44);2018 augustus;2313.0
3219;Rijksweg 44 (A44 en N44);2018 september;2298.0
3220;Rijksweg 44 (A44 en N44);2018 oktober;2428.0
3221;Rijksweg 44 (A44 en N44);2018 november;2515.0
3222;Rijksweg 44 (A44 en N44);2018 december;2183.0
3223;Rijksweg 44 (A44 en N44);2018;2387.0
3224;Rijksweg 46 (N46);2011 januari;978.0
3225;Rijksweg 46 (N46);2011 februari;1002.0
3226;Rijksweg 46 (N46);2011 maart;1008.0
3227;Rijksweg 46 (N46);2011 april;1061.0
3228;Rijksweg 46 (N46);2011 mei;1078.0
3229;Rijksweg 46 (N46);2011 juni;1114.0
3230;Rijksweg 46 (N46);2011 juli;1047.0
3231;Rijksweg 46 (N46);2011 augustus;1030.0
3232;Rijksweg 46 (N46);2011 september;1012.0
3233;Rijksweg 46 (N46);2011 oktober;1066.0
3234;Rijksweg 46 (N46);2011 november;1156.0
3235;Rijksweg 46 (N46);2011 december;948.0
3236;Rijksweg 46 (N46);2011;1042.0
3237;Rijksweg 46 (N46);2012 januari;1006.0
3238;Rijksweg 46 (N46);2012 februari;958.0
3239;Rijksweg 46 (N46);2012 maart;984.0
3240;Rijksweg 46 (N46);2012 april;987.0
3241;Rijksweg 46 (N46);2012 mei;1057.0
3242;Rijksweg 46 (N46);2012 juni;1133.0
3243;Rijksweg 46 (N46);2012 juli;1049.0
3244;Rijksweg 46 (N46);2012 augustus;1074.0
3245;Rijksweg 46 (N46);2012 september;1105.0
3246;Rijksweg 46 (N46);2012 oktober;1072.0
3247;Rijksweg 46 (N46);2012 november;1176.0
3248;Rijksweg 46 (N46);2012 december;902.0
3249;Rijksweg 46 (N46);2012;1042.0
3250;Rijksweg 46 (N46);2013 januari;991.0
3251;Rijksweg 46 (N46);2013 februari;986.0
3252;Rijksweg 46 (N46);2013 maart;1003.0
3253;Rijksweg 46 (N46);2013 april;1022.0
3254;Rijksweg 46 (N46);2013 mei;1060.0
3255;Rijksweg 46 (N46);2013 juni;1175.0
3256;Rijksweg 46 (N46);2013 juli;1016.0
3257;Rijksweg 46 (N46);2013 augustus;1134.0
3258;Rijksweg 46 (N46);2013 september;1120.0
3259;Rijksweg 46 (N46);2013 oktober;1245.0
3260;Rijksweg 46 (N46);2013 november;1227.0
3261;Rijksweg 46 (N46);2013 december;1047.0
3262;Rijksweg 46 (N46);2013;1086.0
3263;Rijksweg 46 (N46);2014 januari;1090.0
3264;Rijksweg 46 (N46);2014 februari;1117.0
3265;Rijksweg 46 (N46);2014 maart;1039.0
3266;Rijksweg 46 (N46);2014 april;1107.0
3267;Rijksweg 46 (N46);2014 mei;1117.0
3268;Rijksweg 46 (N46);2014 juni;1194.0
3269;Rijksweg 46 (N46);2014 juli;1013.0
3270;Rijksweg 46 (N46);2014 augustus;1169.0
3271;Rijksweg 46 (N46);2014 september;1182.0
3272;Rijksweg 46 (N46);2014 oktober;1253.0
3273;Rijksweg 46 (N46);2014 november;1240.0
3274;Rijksweg 46 (N46);2014 december;1056.0
3275;Rijksweg 46 (N46);2014;1131.0
3276;Rijksweg 46 (N46);2015 januari;1130.0
3277;Rijksweg 46 (N46);2015 februari;1063.0
3278;Rijksweg 46 (N46);2015 maart;1088.0
3279;Rijksweg 46 (N46);2015 april;1101.0
3280;Rijksweg 46 (N46);2015 mei;1084.0
3281;Rijksweg 46 (N46);2015 juni;1245.0
3282;Rijksweg 46 (N46);2015 juli;1014.0
3283;Rijksweg 46 (N46);2015 augustus;1177.0
3284;Rijksweg 46 (N46);2015 september;1155.0
3285;Rijksweg 46 (N46);2015 oktober;1252.0
3286;Rijksweg 46 (N46);2015 november;1334.0
3287;Rijksweg 46 (N46);2015 december;1120.0
3288;Rijksweg 46 (N46);2015;1147.0
3289;Rijksweg 46 (N46);2016 januari;1013.0
3290;Rijksweg 46 (N46);2016 februari;1150.0
3291;Rijksweg 46 (N46);2016 maart;1107.0
3292;Rijksweg 46 (N46);2016 april;1103.0
3293;Rijksweg 46 (N46);2016 mei;1121.0
3294;Rijksweg 46 (N46);2016 juni;1232.0
3295;Rijksweg 46 (N46);2016 juli;1098.0
3296;Rijksweg 46 (N46);2016 augustus;1097.0
3297;Rijksweg 46 (N46);2016 september;1198.0
3298;Rijksweg 46 (N46);2016 oktober;1218.0
3299;Rijksweg 46 (N46);2016 november;1263.0
3300;Rijksweg 46 (N46);2016 december;1153.0
3301;Rijksweg 46 (N46);2016;1146.0
3302;Rijksweg 46 (N46);2017 januari;1164.0
3303;Rijksweg 46 (N46);2017 februari;1204.0
3304;Rijksweg 46 (N46);2017 maart;1278.0
3305;Rijksweg 46 (N46);2017 april;1139.0
3306;Rijksweg 46 (N46);2017 mei;1239.0
3307;Rijksweg 46 (N46);2017 juni;963.0
3308;Rijksweg 46 (N46);2017 juli;975.0
3309;Rijksweg 46 (N46);2017 augustus;846.0
3310;Rijksweg 46 (N46);2017 september;950.0
3311;Rijksweg 46 (N46);2017 oktober;942.0
3312;Rijksweg 46 (N46);2017 november;988.0
3313;Rijksweg 46 (N46);2017 december;888.0
3314;Rijksweg 46 (N46);2017;1048.0
3315;Rijksweg 46 (N46);2018 januari;531.0
3316;Rijksweg 46 (N46);2018 februari;533.0
3317;Rijksweg 46 (N46);2018 maart;536.0
3318;Rijksweg 46 (N46);2018 april;536.0
3319;Rijksweg 46 (N46);2018 mei;534.0
3320;Rijksweg 46 (N46);2018 juni;558.0
3321;Rijksweg 46 (N46);2018 juli;587.0
3322;Rijksweg 46 (N46);2018 augustus;549.0
3323;Rijksweg 46 (N46);2018 september;623.0
3324;Rijksweg 46 (N46);2018 oktober;668.0
3325;Rijksweg 46 (N46);2018 november;691.0
3326;Rijksweg 46 (N46);2018 december;644.0
3327;Rijksweg 46 (N46);2018;583.0
3328;Rijksweg 48 (N48);2011 januari;515.0
3329;Rijksweg 48 (N48);2011 februari;619.0
3330;Rijksweg 48 (N48);2011 maart;664.0
3331;Rijksweg 48 (N48);2011 april;636.0
3332;Rijksweg 48 (N48);2011 mei;607.0
3333;Rijksweg 48 (N48);2011 juni;645.0
3334;Rijksweg 48 (N48);2011 juli;612.0
3335;Rijksweg 48 (N48);2011 augustus;584.0
3336;Rijksweg 48 (N48);2011 september;667.0
3337;Rijksweg 48 (N48);2011 oktober;661.0
3338;Rijksweg 48 (N48);2011 november;661.0
3339;Rijksweg 48 (N48);2011 december;612.0
3340;Rijksweg 48 (N48);2011;623.0
3341;Rijksweg 48 (N48);2012 januari;610.0
3342;Rijksweg 48 (N48);2012 februari;626.0
3343;Rijksweg 48 (N48);2012 maart;650.0
3344;Rijksweg 48 (N48);2012 april;626.0
3345;Rijksweg 48 (N48);2012 mei;608.0
3346;Rijksweg 48 (N48);2012 juni;634.0
3347;Rijksweg 48 (N48);2012 juli;613.0
3348;Rijksweg 48 (N48);2012 augustus;592.0
3349;Rijksweg 48 (N48);2012 september;648.0
3350;Rijksweg 48 (N48);2012 oktober;637.0
3351;Rijksweg 48 (N48);2012 november;670.0
3352;Rijksweg 48 (N48);2012 december;597.0
3353;Rijksweg 48 (N48);2012;626.0
3354;Rijksweg 48 (N48);2013 januari;582.0
3355;Rijksweg 48 (N48);2013 februari;635.0
3356;Rijksweg 48 (N48);2013 maart;644.0
3357;Rijksweg 48 (N48);2013 april;616.0
3358;Rijksweg 48 (N48);2013 mei;683.0
3359;Rijksweg 48 (N48);2013 juni;694.0
3360;Rijksweg 48 (N48);2013 juli;650.0
3361;Rijksweg 48 (N48);2013 augustus;683.0
3362;Rijksweg 48 (N48);2013 september;700.0
3363;Rijksweg 48 (N48);2013 oktober;730.0
3364;Rijksweg 48 (N48);2013 november;701.0
3365;Rijksweg 48 (N48);2013 december;660.0
3366;Rijksweg 48 (N48);2013;665.0
3367;Rijksweg 48 (N48);2014 januari;661.0
3368;Rijksweg 48 (N48);2014 februari;703.0
3369;Rijksweg 48 (N48);2014 maart;702.0
3370;Rijksweg 48 (N48);2014 april;718.0
3371;Rijksweg 48 (N48);2014 mei;714.0
3372;Rijksweg 48 (N48);2014 juni;714.0
3373;Rijksweg 48 (N48);2014 juli;641.0
3374;Rijksweg 48 (N48);2014 augustus;681.0
3375;Rijksweg 48 (N48);2014 september;726.0
3376;Rijksweg 48 (N48);2014 oktober;738.0
3377;Rijksweg 48 (N48);2014 november;685.0
3378;Rijksweg 48 (N48);2014 december;695.0
3379;Rijksweg 48 (N48);2014;698.0
3380;Rijksweg 48 (N48);2015 januari;675.0
3381;Rijksweg 48 (N48);2015 februari;677.0
3382;Rijksweg 48 (N48);2015 maart;728.0
3383;Rijksweg 48 (N48);2015 april;728.0
3384;Rijksweg 48 (N48);2015 mei;717.0
3385;Rijksweg 48 (N48);2015 juni;753.0
3386;Rijksweg 48 (N48);2015 juli;684.0
3387;Rijksweg 48 (N48);2015 augustus;681.0
3388;Rijksweg 48 (N48);2015 september;718.0
3389;Rijksweg 48 (N48);2015 oktober;705.0
3390;Rijksweg 48 (N48);2015 november;710.0
3391;Rijksweg 48 (N48);2015 december;682.0
3392;Rijksweg 48 (N48);2015;705.0
3393;Rijksweg 48 (N48);2016 januari;613.0
3394;Rijksweg 48 (N48);2016 februari;719.0
3395;Rijksweg 48 (N48);2016 maart;703.0
3396;Rijksweg 48 (N48);2016 april;729.0
3397;Rijksweg 48 (N48);2016 mei;737.0
3398;Rijksweg 48 (N48);2016 juni;760.0
3399;Rijksweg 48 (N48);2016 juli;713.0
3400;Rijksweg 48 (N48);2016 augustus;642.0
3401;Rijksweg 48 (N48);2016 september;742.0
3402;Rijksweg 48 (N48);2016 oktober;677.0
3403;Rijksweg 48 (N48);2016 november;726.0
3404;Rijksweg 48 (N48);2016 december;671.0
3405;Rijksweg 48 (N48);2016;703.0
3406;Rijksweg 48 (N48);2017 januari;635.0
3407;Rijksweg 48 (N48);2017 februari;721.0
3408;Rijksweg 48 (N48);2017 maart;748.0
3409;Rijksweg 48 (N48);2017 april;702.0
3410;Rijksweg 48 (N48);2017 mei;764.0
3411;Rijksweg 48 (N48);2017 juni;778.0
3412;Rijksweg 48 (N48);2017 juli;670.0
3413;Rijksweg 48 (N48);2017 augustus;622.0
3414;Rijksweg 48 (N48);2017 september;668.0
3415;Rijksweg 48 (N48);2017 oktober;695.0
3416;Rijksweg 48 (N48);2017 november;708.0
3417;Rijksweg 48 (N48);2017 december;607.0
3418;Rijksweg 48 (N48);2017;693.0
3419;Rijksweg 48 (N48);2018 januari;618.0
3420;Rijksweg 48 (N48);2018 februari;617.0
3421;Rijksweg 48 (N48);2018 maart;696.0
3422;Rijksweg 48 (N48);2018 april;595.0
3423;Rijksweg 48 (N48);2018 mei;664.0
3424;Rijksweg 48 (N48);2018 juni;693.0
3425;Rijksweg 48 (N48);2018 juli;673.0
3426;Rijksweg 48 (N48);2018 augustus;584.0
3427;Rijksweg 48 (N48);2018 september;606.0
3428;Rijksweg 48 (N48);2018 oktober;630.0
3429;Rijksweg 48 (N48);2018 november;656.0
3430;Rijksweg 48 (N48);2018 december;603.0
3431;Rijksweg 48 (N48);2018;636.0
3432;Rijksweg 50 (A50 en N50);2011 januari;1983.0
3433;Rijksweg 50 (A50 en N50);2011 februari;2165.0
3434;Rijksweg 50 (A50 en N50);2011 maart;2288.0
3435;Rijksweg 50 (A50 en N50);2011 april;2289.0
3436;Rijksweg 50 (A50 en N50);2011 mei;2196.0
3437;Rijksweg 50 (A50 en N50);2011 juni;2354.0
3438;Rijksweg 50 (A50 en N50);2011 juli;2184.0
3439;Rijksweg 50 (A50 en N50);2011 augustus;2201.0
3440;Rijksweg 50 (A50 en N50);2011 september;2447.0
3441;Rijksweg 50 (A50 en N50);2011 oktober;2383.0
3442;Rijksweg 50 (A50 en N50);2011 november;2370.0
3443;Rijksweg 50 (A50 en N50);2011 december;2129.0
3444;Rijksweg 50 (A50 en N50);2011;2249.0
3445;Rijksweg 50 (A50 en N50);2012 januari;2079.0
3446;Rijksweg 50 (A50 en N50);2012 februari;2106.0
3447;Rijksweg 50 (A50 en N50);2012 maart;2236.0
3448;Rijksweg 50 (A50 en N50);2012 april;2207.0
3449;Rijksweg 50 (A50 en N50);2012 mei;2289.0
3450;Rijksweg 50 (A50 en N50);2012 juni;2247.0
3451;Rijksweg 50 (A50 en N50);2012 juli;2117.0
3452;Rijksweg 50 (A50 en N50);2012 augustus;2234.0
3453;Rijksweg 50 (A50 en N50);2012 september;2377.0
3454;Rijksweg 50 (A50 en N50);2012 oktober;2448.0
3455;Rijksweg 50 (A50 en N50);2012 november;2317.0
3456;Rijksweg 50 (A50 en N50);2012 december;1946.0
3457;Rijksweg 50 (A50 en N50);2012;2217.0
3458;Rijksweg 50 (A50 en N50);2013 januari;2017.0
3459;Rijksweg 50 (A50 en N50);2013 februari;2149.0
3460;Rijksweg 50 (A50 en N50);2013 maart;2210.0
3461;Rijksweg 50 (A50 en N50);2013 april;2300.0
3462;Rijksweg 50 (A50 en N50);2013 mei;2365.0
3463;Rijksweg 50 (A50 en N50);2013 juni;2413.0
3464;Rijksweg 50 (A50 en N50);2013 juli;2214.0
3465;Rijksweg 50 (A50 en N50);2013 augustus;2301.0
3466;Rijksweg 50 (A50 en N50);2013 september;2428.0
3467;Rijksweg 50 (A50 en N50);2013 oktober;2446.0
3468;Rijksweg 50 (A50 en N50);2013 november;2332.0
3469;Rijksweg 50 (A50 en N50);2013 december;2109.0
3470;Rijksweg 50 (A50 en N50);2013;2274.0
3471;Rijksweg 50 (A50 en N50);2014 januari;2116.0
3472;Rijksweg 50 (A50 en N50);2014 februari;2224.0
3473;Rijksweg 50 (A50 en N50);2014 maart;2230.0
3474;Rijksweg 50 (A50 en N50);2014 april;2405.0
3475;Rijksweg 50 (A50 en N50);2014 mei;2402.0
3476;Rijksweg 50 (A50 en N50);2014 juni;2474.0
3477;Rijksweg 50 (A50 en N50);2014 juli;2253.0
3478;Rijksweg 50 (A50 en N50);2014 augustus;2253.0
3479;Rijksweg 50 (A50 en N50);2014 september;2517.0
3480;Rijksweg 50 (A50 en N50);2014 oktober;2535.0
3481;Rijksweg 50 (A50 en N50);2014 november;2381.0
3482;Rijksweg 50 (A50 en N50);2014 december;2148.0
3483;Rijksweg 50 (A50 en N50);2014;2328.0
3484;Rijksweg 50 (A50 en N50);2015 januari;2139.0
3485;Rijksweg 50 (A50 en N50);2015 februari;2254.0
3486;Rijksweg 50 (A50 en N50);2015 maart;2374.0
3487;Rijksweg 50 (A50 en N50);2015 april;2446.0
3488;Rijksweg 50 (A50 en N50);2015 mei;2400.0
3489;Rijksweg 50 (A50 en N50);2015 juni;2609.0
3490;Rijksweg 50 (A50 en N50);2015 juli;2465.0
3491;Rijksweg 50 (A50 en N50);2015 augustus;2273.0
3492;Rijksweg 50 (A50 en N50);2015 september;2513.0
3493;Rijksweg 50 (A50 en N50);2015 oktober;2475.0
3494;Rijksweg 50 (A50 en N50);2015 november;2437.0
3495;Rijksweg 50 (A50 en N50);2015 december;2272.0
3496;Rijksweg 50 (A50 en N50);2015;2388.0
3497;Rijksweg 50 (A50 en N50);2016 januari;2162.0
3498;Rijksweg 50 (A50 en N50);2016 februari;2280.0
3499;Rijksweg 50 (A50 en N50);2016 maart;2395.0
3500;Rijksweg 50 (A50 en N50);2016 april;2358.0
3501;Rijksweg 50 (A50 en N50);2016 mei;2368.0
3502;Rijksweg 50 (A50 en N50);2016 juni;2490.0
3503;Rijksweg 50 (A50 en N50);2016 juli;2365.0
3504;Rijksweg 50 (A50 en N50);2016 augustus;2187.0
3505;Rijksweg 50 (A50 en N50);2016 september;2522.0
3506;Rijksweg 50 (A50 en N50);2016 oktober;2509.0
3507;Rijksweg 50 (A50 en N50);2016 november;2441.0
3508;Rijksweg 50 (A50 en N50);2016 december;2205.0
3509;Rijksweg 50 (A50 en N50);2016;2357.0
3510;Rijksweg 50 (A50 en N50);2017 januari;2147.0
3511;Rijksweg 50 (A50 en N50);2017 februari;2297.0
3512;Rijksweg 50 (A50 en N50);2017 maart;2441.0
3513;Rijksweg 50 (A50 en N50);2017 april;2401.0
3514;Rijksweg 50 (A50 en N50);2017 mei;2474.0
3515;Rijksweg 50 (A50 en N50);2017 juni;2596.0
3516;Rijksweg 50 (A50 en N50);2017 juli;2439.0
3517;Rijksweg 50 (A50 en N50);2017 augustus;2372.0
3518;Rijksweg 50 (A50 en N50);2017 september;2540.0
3519;Rijksweg 50 (A50 en N50);2017 oktober;2518.0
3520;Rijksweg 50 (A50 en N50);2017 november;2468.0
3521;Rijksweg 50 (A50 en N50);2017 december;2110.0
3522;Rijksweg 50 (A50 en N50);2017;2400.0
3523;Rijksweg 50 (A50 en N50);2018 januari;2262.0
3524;Rijksweg 50 (A50 en N50);2018 februari;2318.0
3525;Rijksweg 50 (A50 en N50);2018 maart;2458.0
