ID;Geslacht;Persoonskenmerken;GeboortelandOuders;Herkomstland;RegioS;Perioden;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;NettoArbeidsparticipatie_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7
179;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Delfzijl en omgeving (CR);2022;33080.0;21170.0;64.0;86.0;58.0;28.0;14.0
180;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Overig Groningen (CR);2014;309120.0;191390.0;62.0;85.0;52.0;33.0;15.0
181;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Overig Groningen (CR);2015;310350.0;192770.0;62.0;85.0;51.0;34.0;15.0
182;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Overig Groningen (CR);2016;311430.0;194900.0;63.0;85.0;50.0;35.0;15.0
183;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Overig Groningen (CR);2017;312620.0;198230.0;63.0;85.0;50.0;35.0;15.0
184;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Overig Groningen (CR);2018;313730.0;201940.0;64.0;85.0;50.0;35.0;15.0
185;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Overig Groningen (CR);2019;314710.0;205590.0;65.0;85.0;50.0;35.0;15.0
186;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Overig Groningen (CR);2020;315560.0;204620.0;65.0;85.0;53.0;32.0;15.0
187;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Overig Groningen (CR);2021;316080.0;209260.0;66.0;85.0;53.0;33.0;15.0
188;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Overig Groningen (CR);2022;317830.0;214840.0;68.0;86.0;52.0;34.0;14.0
189;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Friesland (CR);2014;237070.0;148840.0;63.0;83.0;54.0;29.0;17.0
190;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Friesland (CR);2015;236790.0;149660.0;63.0;83.0;52.0;30.0;17.0
191;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Friesland (CR);2016;237290.0;151170.0;64.0;83.0;52.0;31.0;17.0
192;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Friesland (CR);2017;237650.0;153790.0;65.0;83.0;52.0;31.0;17.0
193;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Friesland (CR);2018;237800.0;157100.0;66.0;83.0;52.0;32.0;17.0
194;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Friesland (CR);2019;238610.0;160290.0;67.0;83.0;52.0;31.0;17.0
195;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Friesland (CR);2020;239210.0;159480.0;67.0;83.0;56.0;27.0;17.0
196;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Friesland (CR);2021;239680.0;162690.0;68.0;83.0;55.0;28.0;17.0
197;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Friesland (CR);2022;240590.0;167540.0;70.0;83.0;54.0;29.0;17.0
198;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Friesland (CR);2014;103500.0;67940.0;66.0;79.0;53.0;26.0;21.0
199;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Friesland (CR);2015;103340.0;68350.0;66.0;78.0;51.0;27.0;22.0
200;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Friesland (CR);2016;103600.0;69220.0;67.0;79.0;51.0;28.0;21.0
201;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Friesland (CR);2017;103750.0;70240.0;68.0;79.0;50.0;28.0;21.0
202;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Friesland (CR);2018;103930.0;71530.0;69.0;79.0;50.0;29.0;21.0
203;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Friesland (CR);2019;103910.0;72730.0;70.0;79.0;51.0;28.0;21.0
204;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Friesland (CR);2020;103790.0;72240.0;70.0;79.0;54.0;24.0;21.0
205;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Friesland (CR);2021;103620.0;73240.0;71.0;79.0;54.0;25.0;21.0
206;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Friesland (CR);2022;103530.0;74570.0;72.0;79.0;53.0;26.0;21.0
207;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidoost-Friesland (CR);2014;136370.0;86900.0;64.0;82.0;55.0;27.0;18.0
208;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidoost-Friesland (CR);2015;136220.0;87580.0;64.0;82.0;53.0;29.0;18.0
209;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidoost-Friesland (CR);2016;136700.0;88740.0;65.0;82.0;52.0;29.0;18.0
210;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidoost-Friesland (CR);2017;137080.0;90330.0;66.0;82.0;53.0;29.0;18.0
211;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidoost-Friesland (CR);2018;137380.0;92430.0;67.0;83.0;52.0;30.0;17.0
212;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidoost-Friesland (CR);2019;137400.0;93900.0;68.0;83.0;53.0;30.0;17.0
213;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidoost-Friesland (CR);2020;137290.0;93310.0;68.0;83.0;57.0;26.0;17.0
214;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidoost-Friesland (CR);2021;137440.0;94770.0;69.0;83.0;57.0;26.0;17.0
215;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidoost-Friesland (CR);2022;137670.0;96960.0;70.0;83.0;56.0;27.0;17.0
216;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Drenthe (CR);2014;137790.0;89240.0;65.0;84.0;58.0;25.0;16.0
217;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Drenthe (CR);2015;137420.0;89260.0;65.0;84.0;57.0;26.0;16.0
218;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Drenthe (CR);2016;138240.0;90180.0;65.0;83.0;56.0;27.0;17.0
219;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Drenthe (CR);2017;138960.0;91740.0;66.0;84.0;56.0;28.0;16.0
220;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Drenthe (CR);2018;139530.0;93660.0;67.0;84.0;55.0;29.0;16.0
221;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Drenthe (CR);2019;139830.0;95320.0;68.0;84.0;55.0;29.0;16.0
222;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Drenthe (CR);2020;140170.0;95070.0;68.0;84.0;59.0;25.0;16.0
223;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Drenthe (CR);2021;140430.0;96520.0;69.0;84.0;59.0;25.0;16.0
224;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Drenthe (CR);2022;140580.0;98630.0;70.0;84.0;58.0;26.0;16.0
225;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidoost-Drenthe (CR);2014;126010.0;76260.0;61.0;84.0;57.0;27.0;16.0
226;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidoost-Drenthe (CR);2015;125660.0;76290.0;61.0;84.0;55.0;29.0;16.0
227;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidoost-Drenthe (CR);2016;125910.0;76800.0;61.0;84.0;53.0;31.0;16.0
228;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidoost-Drenthe (CR);2017;125800.0;78080.0;62.0;84.0;52.0;32.0;16.0
229;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidoost-Drenthe (CR);2018;125540.0;79710.0;63.0;85.0;52.0;33.0;15.0
230;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidoost-Drenthe (CR);2019;125560.0;80820.0;64.0;85.0;52.0;33.0;15.0
231;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidoost-Drenthe (CR);2020;125450.0;80090.0;64.0;85.0;57.0;27.0;15.0
232;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidoost-Drenthe (CR);2021;125490.0;81180.0;65.0;85.0;57.0;28.0;15.0
233;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidoost-Drenthe (CR);2022;125870.0;83480.0;66.0;85.0;56.0;29.0;15.0
234;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Drenthe (CR);2014;94940.0;61780.0;65.0;83.0;55.0;27.0;17.0
235;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Drenthe (CR);2015;94880.0;62230.0;66.0;82.0;54.0;28.0;18.0
236;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Drenthe (CR);2016;95360.0;62990.0;66.0;82.0;53.0;29.0;18.0
237;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Drenthe (CR);2017;96070.0;64500.0;67.0;83.0;52.0;30.0;17.0
238;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Drenthe (CR);2018;96890.0;66210.0;68.0;83.0;52.0;31.0;17.0
239;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Drenthe (CR);2019;97380.0;67610.0;69.0;83.0;53.0;31.0;17.0
240;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Drenthe (CR);2020;97850.0;67450.0;69.0;83.0;57.0;26.0;17.0
241;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Drenthe (CR);2021;98250.0;68630.0;70.0;83.0;56.0;26.0;17.0
242;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Drenthe (CR);2022;98550.0;70230.0;71.0;83.0;56.0;27.0;17.0
243;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Overijssel (CR);2014;263640.0;181850.0;69.0;84.0;56.0;28.0;16.0
244;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Overijssel (CR);2015;264840.0;183480.0;69.0;84.0;54.0;30.0;16.0
245;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Overijssel (CR);2016;267600.0;186500.0;70.0;84.0;53.0;31.0;16.0
246;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Overijssel (CR);2017;269860.0;190840.0;71.0;84.0;53.0;31.0;16.0
247;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Overijssel (CR);2018;271910.0;195910.0;72.0;84.0;53.0;31.0;16.0
248;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Overijssel (CR);2019;274570.0;200600.0;73.0;84.0;54.0;31.0;16.0
249;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Overijssel (CR);2020;276850.0;201110.0;73.0;84.0;57.0;27.0;16.0
250;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Overijssel (CR);2021;278580.0;205480.0;74.0;85.0;57.0;28.0;15.0
251;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Noord-Overijssel (CR);2022;280930.0;210720.0;75.0;85.0;56.0;28.0;15.0
252;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Overijssel (CR);2014;112470.0;75270.0;67.0;86.0;58.0;28.0;14.0
253;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Overijssel (CR);2015;112860.0;75870.0;67.0;86.0;57.0;29.0;14.0
254;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Overijssel (CR);2016;113990.0;76980.0;68.0;85.0;56.0;29.0;15.0
255;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Overijssel (CR);2017;114890.0;78630.0;68.0;86.0;55.0;30.0;14.0
256;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Overijssel (CR);2018;115650.0;80470.0;70.0;86.0;55.0;31.0;14.0
257;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Overijssel (CR);2019;116520.0;82100.0;70.0;86.0;55.0;31.0;14.0
258;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Overijssel (CR);2020;117570.0;82230.0;70.0;86.0;58.0;27.0;14.0
259;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Overijssel (CR);2021;118030.0;83840.0;71.0;86.0;58.0;28.0;14.0
260;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Overijssel (CR);2022;118370.0;85630.0;72.0;86.0;57.0;28.0;14.0
261;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Twente (CR);2014;463050.0;297320.0;64.0;85.0;57.0;28.0;15.0
262;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Twente (CR);2015;463000.0;299300.0;65.0;85.0;55.0;30.0;15.0
263;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Twente (CR);2016;464350.0;302160.0;65.0;85.0;54.0;31.0;15.0
264;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Twente (CR);2017;465680.0;307850.0;66.0;85.0;54.0;31.0;15.0
265;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Twente (CR);2018;467140.0;314760.0;67.0;86.0;53.0;32.0;14.0
266;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Twente (CR);2019;468930.0;320810.0;68.0;86.0;54.0;32.0;14.0
267;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Twente (CR);2020;470430.0;319850.0;68.0;86.0;58.0;28.0;14.0
268;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Twente (CR);2021;471280.0;325510.0;69.0;86.0;58.0;28.0;14.0
269;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Twente (CR);2022;473100.0;334490.0;71.0;86.0;57.0;29.0;14.0
270;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Veluwe (CR);2014;487530.0;325220.0;67.0;83.0;58.0;25.0;17.0
271;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Veluwe (CR);2015;489810.0;328240.0;67.0;83.0;56.0;27.0;17.0
272;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Veluwe (CR);2016;494350.0;333390.0;67.0;83.0;55.0;28.0;17.0
273;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Veluwe (CR);2017;498960.0;341310.0;68.0;83.0;55.0;28.0;17.0
274;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Veluwe (CR);2018;502830.0;350170.0;70.0;83.0;54.0;29.0;17.0
275;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Veluwe (CR);2019;506760.0;358530.0;71.0;83.0;54.0;29.0;17.0
276;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Veluwe (CR);2020;510600.0;359600.0;70.0;83.0;57.0;26.0;17.0
277;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Veluwe (CR);2021;513470.0;366750.0;71.0;83.0;56.0;26.0;17.0
278;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Veluwe (CR);2022;516560.0;376210.0;73.0;83.0;56.0;27.0;17.0
279;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Achterhoek (CR);2014;294790.0;193890.0;66.0;82.0;59.0;24.0;18.0
280;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Achterhoek (CR);2015;294590.0;194880.0;66.0;82.0;57.0;25.0;18.0
281;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Achterhoek (CR);2016;296060.0;196710.0;66.0;82.0;56.0;26.0;18.0
282;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Achterhoek (CR);2017;296710.0;200290.0;68.0;83.0;56.0;27.0;17.0
283;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Achterhoek (CR);2018;297820.0;204420.0;69.0;83.0;55.0;28.0;17.0
284;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Achterhoek (CR);2019;298020.0;207610.0;70.0;83.0;55.0;28.0;17.0
285;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Achterhoek (CR);2020;298480.0;206770.0;69.0;83.0;58.0;25.0;17.0
286;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Achterhoek (CR);2021;298880.0;209530.0;70.0;83.0;58.0;25.0;17.0
287;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Achterhoek (CR);2022;299040.0;213640.0;71.0;83.0;57.0;26.0;17.0
288;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Arnhem/Nijmegen (CR);2014;545660.0;350180.0;64.0;85.0;57.0;29.0;15.0
289;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Arnhem/Nijmegen (CR);2015;548030.0;353640.0;65.0;85.0;55.0;30.0;15.0
290;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Arnhem/Nijmegen (CR);2016;552740.0;358600.0;65.0;85.0;54.0;31.0;15.0
291;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Arnhem/Nijmegen (CR);2017;556910.0;366680.0;66.0;85.0;54.0;32.0;15.0
292;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Arnhem/Nijmegen (CR);2018;560770.0;375180.0;67.0;85.0;53.0;32.0;15.0
293;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Arnhem/Nijmegen (CR);2019;563570.0;383040.0;68.0;85.0;53.0;32.0;15.0
294;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Arnhem/Nijmegen (CR);2020;566100.0;382150.0;68.0;85.0;56.0;29.0;15.0
295;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Arnhem/Nijmegen (CR);2021;567390.0;388860.0;69.0;85.0;56.0;29.0;15.0
296;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Arnhem/Nijmegen (CR);2022;569860.0;399250.0;70.0;85.0;55.0;30.0;15.0
297;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Gelderland (CR);2014;176840.0;119400.0;68.0;81.0;56.0;25.0;19.0
298;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Gelderland (CR);2015;177550.0;120480.0;68.0;80.0;54.0;26.0;20.0
299;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Gelderland (CR);2016;179000.0;122350.0;68.0;80.0;54.0;27.0;20.0
300;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Gelderland (CR);2017;180420.0;125420.0;70.0;81.0;53.0;28.0;19.0
301;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Gelderland (CR);2018;182420.0;129130.0;71.0;81.0;52.0;29.0;19.0
302;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Gelderland (CR);2019;184640.0;132960.0;72.0;81.0;52.0;29.0;19.0
303;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Gelderland (CR);2020;186430.0;133910.0;72.0;81.0;56.0;25.0;19.0
304;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Gelderland (CR);2021;187670.0;136210.0;73.0;81.0;56.0;25.0;19.0
305;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zuidwest-Gelderland (CR);2022;188940.0;139590.0;74.0;81.0;55.0;26.0;19.0
306;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Utrecht (CR);2014;962020.0;656260.0;68.0;84.0;57.0;27.0;16.0
307;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Utrecht (CR);2015;968820.0;664200.0;69.0;83.0;55.0;28.0;17.0
308;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Utrecht (CR);2016;979300.0;675090.0;69.0;83.0;54.0;29.0;17.0
309;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Utrecht (CR);2017;989250.0;691210.0;70.0;83.0;53.0;30.0;17.0
310;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Utrecht (CR);2018;998410.0;709000.0;71.0;83.0;53.0;30.0;17.0
311;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Utrecht (CR);2019;1008350.0;725630.0;72.0;83.0;53.0;30.0;17.0
312;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Utrecht (CR);2020;1016400.0;726430.0;71.0;83.0;56.0;27.0;17.0
313;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Utrecht (CR);2021;1019990.0;737810.0;72.0;83.0;56.0;27.0;17.0
314;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Utrecht (CR);2022;1026810.0;756920.0;74.0;83.0;55.0;28.0;17.0
315;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Kop van Noord-Holland (CR);2014;279590.0;185050.0;66.0;82.0;57.0;26.0;18.0
316;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Kop van Noord-Holland (CR);2015;279880.0;186100.0;66.0;82.0;55.0;27.0;18.0
317;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Kop van Noord-Holland (CR);2016;280600.0;187830.0;67.0;82.0;54.0;28.0;18.0
318;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Kop van Noord-Holland (CR);2017;281070.0;190360.0;68.0;82.0;54.0;29.0;18.0
319;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Kop van Noord-Holland (CR);2018;281930.0;194140.0;69.0;82.0;53.0;29.0;18.0
320;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Kop van Noord-Holland (CR);2019;282990.0;197540.0;70.0;82.0;53.0;30.0;18.0
321;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Kop van Noord-Holland (CR);2020;283620.0;196920.0;69.0;82.0;57.0;26.0;18.0
322;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Kop van Noord-Holland (CR);2021;283960.0;199040.0;70.0;82.0;56.0;26.0;18.0
323;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Kop van Noord-Holland (CR);2022;284240.0;203350.0;72.0;82.0;55.0;27.0;18.0
324;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Alkmaar en omgeving (CR);2014;179120.0;118130.0;66.0;84.0;58.0;26.0;16.0
325;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Alkmaar en omgeving (CR);2015;179290.0;118740.0;66.0;84.0;56.0;28.0;16.0
326;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Alkmaar en omgeving (CR);2016;180890.0;120180.0;66.0;84.0;55.0;29.0;16.0
327;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Alkmaar en omgeving (CR);2017;182340.0;122630.0;67.0;84.0;54.0;29.0;16.0
328;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Alkmaar en omgeving (CR);2018;183680.0;125330.0;68.0;84.0;54.0;29.0;16.0
329;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Alkmaar en omgeving (CR);2019;184850.0;128030.0;69.0;83.0;54.0;29.0;17.0
330;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Alkmaar en omgeving (CR);2020;185870.0;128200.0;69.0;83.0;58.0;26.0;17.0
331;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Alkmaar en omgeving (CR);2021;186640.0;130140.0;70.0;83.0;57.0;26.0;17.0
332;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Alkmaar en omgeving (CR);2022;187150.0;133140.0;71.0;83.0;56.0;26.0;17.0
333;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;IJmond (CR);2014;144340.0;96750.0;67.0;86.0;60.0;27.0;14.0
334;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;IJmond (CR);2015;144780.0;97920.0;68.0;86.0;58.0;28.0;14.0
335;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;IJmond (CR);2016;145760.0;99280.0;68.0;86.0;57.0;29.0;14.0
336;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;IJmond (CR);2017;146820.0;101160.0;69.0;86.0;56.0;29.0;14.0
337;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;IJmond (CR);2018;147650.0;103200.0;70.0;86.0;56.0;30.0;14.0
338;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;IJmond (CR);2019;148350.0;105030.0;71.0;86.0;56.0;30.0;14.0
339;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;IJmond (CR);2020;149040.0;104590.0;70.0;85.0;60.0;25.0;15.0
340;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;IJmond (CR);2021;148790.0;104930.0;71.0;85.0;59.0;25.0;15.0
341;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;IJmond (CR);2022;148260.0;106440.0;72.0;85.0;58.0;26.0;15.0
342;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Agglomeratie Haarlem (CR);2014;163100.0;107690.0;66.0;82.0;55.0;26.0;18.0
343;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Agglomeratie Haarlem (CR);2015;164230.0;109500.0;67.0;81.0;54.0;27.0;19.0
344;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Agglomeratie Haarlem (CR);2016;165500.0;111320.0;67.0;81.0;53.0;28.0;19.0
345;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Agglomeratie Haarlem (CR);2017;166660.0;113580.0;68.0;81.0;52.0;29.0;19.0
346;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Agglomeratie Haarlem (CR);2018;167920.0;115890.0;69.0;81.0;52.0;29.0;19.0
347;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Agglomeratie Haarlem (CR);2019;168790.0;117950.0;70.0;80.0;52.0;28.0;20.0
348;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Agglomeratie Haarlem (CR);2020;169450.0;117350.0;69.0;80.0;55.0;25.0;20.0
349;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Agglomeratie Haarlem (CR);2021;168870.0;118260.0;70.0;79.0;54.0;25.0;21.0
350;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Agglomeratie Haarlem (CR);2022;169510.0;121300.0;72.0;80.0;53.0;26.0;20.0
351;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zaanstreek (CR);2014;125760.0;81340.0;65.0;86.0;57.0;29.0;14.0
352;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zaanstreek (CR);2015;126200.0;82220.0;65.0;86.0;56.0;30.0;14.0
353;Totaal mannen en vrouwen;Totaal personen;Totaal;Totaal;Zaanstreek (CR);2016;127250.0;83610.0;66.0;86.0;54.0;31.0;14.0
