ID;Geslacht;Leeftijd;Generatie;Perioden;TotaleBevolking_1;Autochtoon_2;Allochtoon_3;WesterseAllochtonen_4;k_26EULanden_5;OverigEuropa_6;Indonesie_7;OverigBuitenEuropa_8;NietWesterseAllochtonen_9;Afrika_10;Azie_11;LatijnsAmerika_12;Marokko_13;NederlandseAntillenEnAruba_14;Suriname_15;Turkije_16
147;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 1 ouder in buitenland geboren;2016;1023218;;1023219;711025;452268;30725;191565;36467;312194;44786;47406;30944;39114;37118;65822;47004
148;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 1 ouder in buitenland geboren;2017;1033375;;1033378;710330;450975;31521;191026;36808;323048;45870;49315;32092;41302;37962;67547;48960
149;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 1 ouder in buitenland geboren;2018;1043826;;1043826;709718;449720;32342;190482;37174;334108;46999;51278;33275;43495;38853;69302;50906
150;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 1 ouder in buitenland geboren;2019;1054320;;1054319;709070;448420;33168;189926;37556;345249;48166;53293;34475;45670;39771;71060;52814
151;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 1 ouder in buitenland geboren;2020;1064770;;1064772;708337;447050;33994;189345;37948;356435;49375;55348;35687;47841;40702;72801;54681
152;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 1 ouder in buitenland geboren;2021;1075154;;1075156;707507;445597;34825;188739;38346;367649;50621;57443;36904;50010;41638;74520;56513
153;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 1 ouder in buitenland geboren;2022;1085545;;1085544;706599;444084;35660;188102;38753;378945;51904;59584;38140;52187;42584;76227;58319
154;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 1 ouder in buitenland geboren;2023;1095936;;1095935;705609;442511;36501;187433;39164;390326;53216;61753;39384;54382;43542;77923;60126
155;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 1 ouder in buitenland geboren;2024;1106323;;1106324;704536;440889;37352;186720;39575;401788;54550;63954;40639;56606;44505;79620;61914
156;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 1 ouder in buitenland geboren;2025;1116759;;1116761;703398;439241;38216;185951;39990;413363;55912;66196;41902;58874;45474;81318;63687
157;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 1 ouder in buitenland geboren;2026;1127212;;1127213;702186;437570;39083;185123;40410;425027;57290;68462;43169;61194;46447;83010;65455
158;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 1 ouder in buitenland geboren;2027;1137712;;1137713;700911;435881;39959;184235;40836;436802;58683;70767;44438;63578;47422;84704;67210
159;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 1 ouder in buitenland geboren;2028;1148254;;1148253;699568;434186;40840;183281;41261;448685;60100;73111;45711;66019;48401;86390;68953
160;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 1 ouder in buitenland geboren;2029;1158819;;1158821;698185;432504;41727;182263;41691;460636;61529;75472;46989;68513;49393;88063;70677
161;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 1 ouder in buitenland geboren;2030;1169417;;1169417;696757;430848;42617;181172;42120;472660;62970;77881;48274;71051;50383;89727;72374
162;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 1 ouder in buitenland geboren;2031;1180023;;1180022;695295;429236;43508;180000;42551;484727;64422;80321;49562;73635;51370;91380;74037
163;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 1 ouder in buitenland geboren;2032;1190591;;1190591;693794;427668;44394;178752;42980;496797;65881;82791;50844;76257;52350;93007;75667
164;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 1 ouder in buitenland geboren;2033;1201092;;1201093;692263;426154;45275;177425;43409;508830;67342;85277;52124;78900;53326;94610;77251
165;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 1 ouder in buitenland geboren;2034;1211549;;1211550;690722;424714;46154;176017;43837;520828;68813;87789;53400;81549;54305;96189;78783
166;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 1 ouder in buitenland geboren;2035;1221941;;1221941;689167;423350;47031;174524;44262;532774;70282;90325;54673;84201;55290;97741;80262
167;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 1 ouder in buitenland geboren;2036;1232248;;1232247;687604;422074;47905;172941;44684;544643;71749;92868;55951;86853;56267;99273;81682
168;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 1 ouder in buitenland geboren;2037;1242451;;1242452;686052;420908;48776;171266;45102;556400;73212;95410;57220;89491;57239;100780;83048
169;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 1 ouder in buitenland geboren;2038;1252537;;1252535;684504;419853;49642;169494;45515;568031;74659;97962;58483;92096;58210;102262;84359
170;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 1 ouder in buitenland geboren;2039;1262493;;1262492;682976;418922;50503;167624;45927;579516;76107;100506;59730;94667;59176;103718;85612
171;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 1 ouder in buitenland geboren;2040;1272333;;1272335;681472;418120;51361;165653;46338;590863;77547;103054;60972;97189;60132;105159;86810
172;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 1 ouder in buitenland geboren;2041;1282070;;1282068;680004;417461;52215;163583;46745;602064;78978;105609;62211;99653;61084;106576;87953
173;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 1 ouder in buitenland geboren;2042;1291701;;1291704;678589;416951;53064;161422;47152;613115;80402;108170;63444;102056;62033;107968;89042
174;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 1 ouder in buitenland geboren;2043;1301196;;1301196;677235;416603;53910;159165;47557;623961;81811;110709;64676;104383;62968;109342;90072
175;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 1 ouder in buitenland geboren;2044;1310616;;1310616;675960;416418;54764;156816;47962;634656;83206;113274;65909;106620;63899;110701;91047
176;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 1 ouder in buitenland geboren;2045;1319953;;1319952;674771;416397;55627;154380;48367;645181;84597;115841;67143;108763;64821;112040;91976
177;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 1 ouder in buitenland geboren;2046;1329227;;1329226;673666;416543;56495;151855;48773;655560;85981;118415;68383;110816;65738;113363;92864
178;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 1 ouder in buitenland geboren;2047;1338444;;1338446;672658;416864;57371;149242;49181;665788;87359;120998;69630;112782;66647;114670;93702
179;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 1 ouder in buitenland geboren;2048;1347625;;1347627;671747;417353;58256;146548;49590;675880;88730;123603;70889;114646;67558;115959;94495
180;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 1 ouder in buitenland geboren;2049;1356786;;1356788;670930;417994;59155;143780;50001;685858;90105;126234;72154;116418;68464;117228;95255
181;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 1 ouder in buitenland geboren;2050;1365888;;1365887;670190;418774;60062;140941;50413;695697;91469;128885;73424;118102;69370;118476;95971
182;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 1 ouder in buitenland geboren;2051;1374926;;1374923;669531;419679;60982;138041;50829;705392;92823;131553;74698;119697;70269;119701;96651
183;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 1 ouder in buitenland geboren;2052;1383893;;1383892;668926;420686;61911;135086;51243;714966;94181;134237;75984;121201;71163;120901;97299
184;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 1 ouder in buitenland geboren;2053;1392764;;1392764;668371;421785;62847;132080;51659;724393;95534;136926;77278;122614;72052;122074;97915
185;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 1 ouder in buitenland geboren;2054;1401554;;1401556;667873;422969;63787;129042;52075;733683;96878;139628;78577;123944;72935;123223;98498
186;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 1 ouder in buitenland geboren;2055;1410257;;1410255;667421;424230;64732;125969;52490;742834;98219;142343;79875;125188;73812;124347;99050
187;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 1 ouder in buitenland geboren;2056;1418856;;1418855;667015;425556;65678;122877;52904;751840;99555;145063;81169;126350;74677;125449;99577
188;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 1 ouder in buitenland geboren;2057;1427373;;1427374;666648;426931;66629;119774;53314;760726;100884;147788;82469;127433;75542;126530;100080
189;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 1 ouder in buitenland geboren;2058;1435806;;1435805;666323;428349;67580;116673;53721;769482;102205;150522;83770;128447;76395;127588;100555
190;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 1 ouder in buitenland geboren;2059;1444141;;1444142;666054;429817;68530;113585;54122;778088;103512;153248;85065;129392;77239;128621;101011
191;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 1 ouder in buitenland geboren;2060;1452390;;1452389;665838;431320;69481;110521;54516;786551;104799;155978;86355;130277;78072;129629;101441
192;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 2 ouders in buitenland geboren;2013;758746;;758747;158491;60390;25307;69526;3268;600256;52132;78851;9731;168352;28211;104524;158455
193;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 2 ouders in buitenland geboren;2014;776933;;776933;163193;63910;26517;69322;3444;613740;54760;82372;10280;172088;29145;105290;159805
194;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 2 ouders in buitenland geboren;2015;794608;;794608;167946;67528;27730;69080;3608;626662;57182;85889;10842;175583;30085;105988;161093
195;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 2 ouders in buitenland geboren;2016;811943;;811941;172767;71242;28963;68800;3762;639174;59471;89438;11422;178794;31041;106622;162386
196;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 2 ouders in buitenland geboren;2017;829225;;829223;177726;75099;30228;68491;3908;651497;61683;93060;12029;181784;32027;107214;163700
197;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 2 ouders in buitenland geboren;2018;846595;;846596;182871;79127;31530;68167;4047;663725;63853;96756;12666;184582;33054;107794;165020
198;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 2 ouders in buitenland geboren;2019;863627;;863627;188155;83294;32856;67824;4181;675472;65982;100497;13333;187058;34091;108282;166229
199;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 2 ouders in buitenland geboren;2020;880169;;880168;193519;87562;34192;67454;4311;686649;68063;104271;14021;189209;35140;108660;167285
200;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 2 ouders in buitenland geboren;2021;896174;;896173;198935;91901;35532;67062;4440;697238;70097;108068;14729;191037;36195;108928;168184
201;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 2 ouders in buitenland geboren;2022;911722;;911722;204385;96300;36869;66644;4572;707337;72097;111917;15447;192572;37252;109103;168949
202;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 2 ouders in buitenland geboren;2023;926901;;926901;209863;100749;38204;66203;4707;717038;74082;115820;16178;193850;38315;109204;169589
203;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 2 ouders in buitenland geboren;2024;941752;;941752;215366;105245;39535;65739;4847;726386;76044;119764;16919;194899;39387;109234;170139
204;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 2 ouders in buitenland geboren;2025;956325;;956324;220881;109785;40859;65247;4990;735443;77989;123730;17672;195748;40466;109210;170628
205;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 2 ouders in buitenland geboren;2026;970710;;970710;226426;114380;42180;64729;5137;744284;79914;127736;18437;196428;41560;109143;171066
206;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 2 ouders in buitenland geboren;2027;984936;;984936;232004;119036;43494;64187;5287;752932;81826;131771;19217;196953;42669;109033;171463
207;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 2 ouders in buitenland geboren;2028;999038;;999038;237614;123749;44804;63620;5441;761424;83729;135831;20011;197342;43790;108889;171832
208;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 2 ouders in buitenland geboren;2029;1013034;;1013034;243251;128522;46108;63024;5597;769783;85619;139922;20819;197613;44915;108711;172184
209;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 2 ouders in buitenland geboren;2030;1026952;;1026953;248921;133357;47410;62397;5757;778032;87504;144039;21640;197783;46044;108505;172517
210;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 2 ouders in buitenland geboren;2031;1040818;;1040818;254620;138256;48712;61733;5919;786198;89380;148183;22472;197864;47184;108274;172841
211;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 2 ouders in buitenland geboren;2032;1054648;;1054648;260350;143215;50017;61033;6085;794298;91252;152333;23322;197867;48330;108035;173159
212;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 2 ouders in buitenland geboren;2033;1068468;;1068467;266110;148242;51322;60293;6253;802357;93130;156488;24187;197805;49478;107792;173477
213;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 2 ouders in buitenland geboren;2034;1082304;;1082303;271907;153342;52631;59508;6426;810396;95008;160650;25067;197690;50628;107546;173807
214;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 2 ouders in buitenland geboren;2035;1096144;;1096144;277733;158512;53946;58673;6602;818411;96890;164814;25963;197529;51777;107295;174143
215;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 2 ouders in buitenland geboren;2036;1110006;;1110006;283587;163752;55265;57788;6782;826419;98775;168994;26876;197321;52929;107035;174489
216;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 2 ouders in buitenland geboren;2037;1123918;;1123918;289471;169063;56592;56849;6967;834447;100671;173193;27809;197074;54084;106773;174843
217;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 2 ouders in buitenland geboren;2038;1137861;;1137862;295381;174442;57928;55855;7156;842481;102570;177406;28758;196800;55235;106505;175207
218;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 2 ouders in buitenland geboren;2039;1151855;;1151855;301306;179884;59273;54800;7349;850549;104478;181633;29724;196506;56388;106237;175583
219;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 2 ouders in buitenland geboren;2040;1165893;;1165893;307240;185387;60627;53681;7545;858653;106390;185882;30707;196199;57542;105961;175972
220;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 2 ouders in buitenland geboren;2041;1179967;;1179969;313181;190948;61987;52500;7746;866788;108312;190142;31708;195880;58699;105677;176370
221;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 2 ouders in buitenland geboren;2042;1194059;;1194056;319108;196550;63359;51251;7948;874948;110242;194410;32726;195555;59857;105383;176775
222;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 2 ouders in buitenland geboren;2043;1208180;;1208180;325013;202185;64740;49935;8153;883167;112183;198707;33758;195228;61021;105082;177188
223;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 2 ouders in buitenland geboren;2044;1222295;;1222295;330886;207848;66124;48555;8359;891409;114132;203008;34801;194906;62185;104769;177608
224;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 2 ouders in buitenland geboren;2045;1236378;;1236378;336719;213530;67510;47113;8566;899659;116085;207318;35851;194589;63350;104443;178023
225;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 2 ouders in buitenland geboren;2046;1250425;;1250425;342513;219224;68899;45616;8774;907912;118037;211635;36908;194277;64514;104102;178439
226;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 2 ouders in buitenland geboren;2047;1264426;;1264424;348265;224925;70291;44068;8981;916159;119984;215952;37972;193968;65681;103746;178856
227;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 2 ouders in buitenland geboren;2048;1278377;;1278375;353972;230628;71684;42472;9188;924403;121938;220268;39040;193667;66845;103373;179272
228;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 2 ouders in buitenland geboren;2049;1292236;;1292235;359637;236328;73074;40840;9395;932598;123890;224569;40110;193368;68006;102982;179673
229;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 2 ouders in buitenland geboren;2050;1306037;;1306039;365268;242024;74463;39180;9601;940771;125842;228863;41185;193075;69165;102574;180067
230;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 2 ouders in buitenland geboren;2051;1319764;;1319765;370865;247711;75848;37501;9805;948900;127795;233147;42264;192783;70319;102149;180443
231;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 2 ouders in buitenland geboren;2052;1333412;;1333412;376442;253388;77230;35815;10009;956970;129747;237419;43343;192495;71468;101703;180795
232;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 2 ouders in buitenland geboren;2053;1346978;;1346978;382006;259053;78607;34134;10212;964972;131696;241683;44423;192206;72609;101233;181122
233;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 2 ouders in buitenland geboren;2054;1360453;;1360453;387561;264707;79980;32460;10414;972892;133640;245934;45503;191913;73743;100738;181421
234;Mannen en Vrouwen;Totaal over alle leeftijden;2e Gen.: 2 ouders in buitenland geboren;2055;1373820;;1373821;393112;270345;81347;30805;10615;980709;135578;250168;46584;191613;74869;100213;181684
