ID;Donorregistratie;RegioS;Perioden;DonorregisterVastgelegdeKeuze_1
404;Totaal wel of niet geregistreerd;Edam-Volendam;2024;30.1
405;Totaal wel of niet geregistreerd;Ede;2022;94.1
406;Totaal wel of niet geregistreerd;Ede;2023;95.8
407;Totaal wel of niet geregistreerd;Ede;2024;97.2
408;Totaal wel of niet geregistreerd;Eemnes;2022;7.6
409;Totaal wel of niet geregistreerd;Eemnes;2023;7.7
410;Totaal wel of niet geregistreerd;Eemnes;2024;7.8
411;Totaal wel of niet geregistreerd;Eemsdelta;2022;37.5
412;Totaal wel of niet geregistreerd;Eemsdelta;2023;37.6
413;Totaal wel of niet geregistreerd;Eemsdelta;2024;37.4
414;Totaal wel of niet geregistreerd;Eersel;2022;16.2
415;Totaal wel of niet geregistreerd;Eersel;2023;16.4
416;Totaal wel of niet geregistreerd;Eersel;2024;16.5
417;Totaal wel of niet geregistreerd;Eijsden-Margraten;2022;21.4
418;Totaal wel of niet geregistreerd;Eijsden-Margraten;2023;21.4
419;Totaal wel of niet geregistreerd;Eijsden-Margraten;2024;21.5
420;Totaal wel of niet geregistreerd;Eindhoven;2022;198.6
421;Totaal wel of niet geregistreerd;Eindhoven;2023;203.2
422;Totaal wel of niet geregistreerd;Eindhoven;2024;205.9
423;Totaal wel of niet geregistreerd;Elburg;2022;18.5
424;Totaal wel of niet geregistreerd;Elburg;2023;18.8
425;Totaal wel of niet geregistreerd;Elburg;2024;18.8
426;Totaal wel of niet geregistreerd;Emmen;2022;88.9
427;Totaal wel of niet geregistreerd;Emmen;2023;89.9
428;Totaal wel of niet geregistreerd;Emmen;2024;90.6
429;Totaal wel of niet geregistreerd;Enkhuizen;2022;15.1
430;Totaal wel of niet geregistreerd;Enkhuizen;2023;15.3
431;Totaal wel of niet geregistreerd;Enkhuizen;2024;15.4
432;Totaal wel of niet geregistreerd;Enschede;2022;132.5
433;Totaal wel of niet geregistreerd;Enschede;2023;133.4
434;Totaal wel of niet geregistreerd;Enschede;2024;134.2
435;Totaal wel of niet geregistreerd;Epe;2022;27.3
436;Totaal wel of niet geregistreerd;Epe;2023;27.3
437;Totaal wel of niet geregistreerd;Epe;2024;27.3
438;Totaal wel of niet geregistreerd;Ermelo;2022;22.1
439;Totaal wel of niet geregistreerd;Ermelo;2023;22.4
440;Totaal wel of niet geregistreerd;Ermelo;2024;22.7
441;Totaal wel of niet geregistreerd;Etten-Leur;2022;35.4
442;Totaal wel of niet geregistreerd;Etten-Leur;2023;35.9
443;Totaal wel of niet geregistreerd;Etten-Leur;2024;36.5
444;Totaal wel of niet geregistreerd;De Fryske Marren;2022;41.8
445;Totaal wel of niet geregistreerd;De Fryske Marren;2023;42.2
446;Totaal wel of niet geregistreerd;De Fryske Marren;2024;42.3
447;Totaal wel of niet geregistreerd;Geertruidenberg;2022;17.9
448;Totaal wel of niet geregistreerd;Geertruidenberg;2023;18.1
449;Totaal wel of niet geregistreerd;Geertruidenberg;2024;18.1
450;Totaal wel of niet geregistreerd;Geldrop-Mierlo;2022;32.7
451;Totaal wel of niet geregistreerd;Geldrop-Mierlo;2023;33.0
452;Totaal wel of niet geregistreerd;Geldrop-Mierlo;2024;33.3
453;Totaal wel of niet geregistreerd;Gemert-Bakel;2022;25.0
454;Totaal wel of niet geregistreerd;Gemert-Bakel;2023;25.3
455;Totaal wel of niet geregistreerd;Gemert-Bakel;2024;25.3
456;Totaal wel of niet geregistreerd;Gennep;2022;14.3
457;Totaal wel of niet geregistreerd;Gennep;2023;14.8
458;Totaal wel of niet geregistreerd;Gennep;2024;14.8
459;Totaal wel of niet geregistreerd;Gilze en Rijen;2022;21.5
460;Totaal wel of niet geregistreerd;Gilze en Rijen;2023;21.7
461;Totaal wel of niet geregistreerd;Gilze en Rijen;2024;22.2
462;Totaal wel of niet geregistreerd;Goeree-Overflakkee;2022;41.2
463;Totaal wel of niet geregistreerd;Goeree-Overflakkee;2023;41.7
464;Totaal wel of niet geregistreerd;Goeree-Overflakkee;2024;42.1
465;Totaal wel of niet geregistreerd;Goes;2022;32.1
466;Totaal wel of niet geregistreerd;Goes;2023;32.5
467;Totaal wel of niet geregistreerd;Goes;2024;32.7
468;Totaal wel of niet geregistreerd;Goirle;2022;19.1
469;Totaal wel of niet geregistreerd;Goirle;2023;19.4
470;Totaal wel of niet geregistreerd;Goirle;2024;19.5
471;Totaal wel of niet geregistreerd;Gooise Meren;2022;45.4
472;Totaal wel of niet geregistreerd;Gooise Meren;2023;46.6
473;Totaal wel of niet geregistreerd;Gooise Meren;2024;46.7
474;Totaal wel of niet geregistreerd;Gorinchem;2022;30.3
475;Totaal wel of niet geregistreerd;Gorinchem;2023;31.1
476;Totaal wel of niet geregistreerd;Gorinchem;2024;31.4
477;Totaal wel of niet geregistreerd;Gouda;2022;59.8
478;Totaal wel of niet geregistreerd;Gouda;2023;61.0
479;Totaal wel of niet geregistreerd;Gouda;2024;61.5
480;Totaal wel of niet geregistreerd;'s-Gravenhage (gemeente);2022;444.0
481;Totaal wel of niet geregistreerd;'s-Gravenhage (gemeente);2023;453.3
482;Totaal wel of niet geregistreerd;'s-Gravenhage (gemeente);2024;457.8
483;Totaal wel of niet geregistreerd;Groningen (gemeente);2022;200.8
484;Totaal wel of niet geregistreerd;Groningen (gemeente);2023;203.6
485;Totaal wel of niet geregistreerd;Groningen (gemeente);2024;209.5
486;Totaal wel of niet geregistreerd;Gulpen-Wittem;2022;12.2
487;Totaal wel of niet geregistreerd;Gulpen-Wittem;2023;12.2
488;Totaal wel of niet geregistreerd;Gulpen-Wittem;2024;12.1
489;Totaal wel of niet geregistreerd;Haaksbergen;2022;19.9
490;Totaal wel of niet geregistreerd;Haaksbergen;2023;20.1
491;Totaal wel of niet geregistreerd;Haaksbergen;2024;20.0
492;Totaal wel of niet geregistreerd;Haarlem;2022;130.5
493;Totaal wel of niet geregistreerd;Haarlem;2023;132.7
494;Totaal wel of niet geregistreerd;Haarlem;2024;134.8
495;Totaal wel of niet geregistreerd;Haarlemmermeer;2022;126.2
496;Totaal wel of niet geregistreerd;Haarlemmermeer;2023;128.9
497;Totaal wel of niet geregistreerd;Haarlemmermeer;2024;130.1
498;Totaal wel of niet geregistreerd;Halderberge;2022;25.4
499;Totaal wel of niet geregistreerd;Halderberge;2023;25.6
500;Totaal wel of niet geregistreerd;Halderberge;2024;25.7
501;Totaal wel of niet geregistreerd;Hardenberg;2022;48.9
502;Totaal wel of niet geregistreerd;Hardenberg;2023;49.6
503;Totaal wel of niet geregistreerd;Hardenberg;2024;50.1
504;Totaal wel of niet geregistreerd;Harderwijk;2022;38.6
505;Totaal wel of niet geregistreerd;Harderwijk;2023;38.8
506;Totaal wel of niet geregistreerd;Harderwijk;2024;39.4
507;Totaal wel of niet geregistreerd;Hardinxveld-Giessendam;2022;14.2
508;Totaal wel of niet geregistreerd;Hardinxveld-Giessendam;2023;14.3
509;Totaal wel of niet geregistreerd;Hardinxveld-Giessendam;2024;14.4
510;Totaal wel of niet geregistreerd;Harlingen;2022;13.0
511;Totaal wel of niet geregistreerd;Harlingen;2023;13.3
512;Totaal wel of niet geregistreerd;Harlingen;2024;13.4
513;Totaal wel of niet geregistreerd;Hattem;2022;9.7
514;Totaal wel of niet geregistreerd;Hattem;2023;9.9
515;Totaal wel of niet geregistreerd;Hattem;2024;10.0
516;Totaal wel of niet geregistreerd;Heemskerk;2022;32.2
517;Totaal wel of niet geregistreerd;Heemskerk;2023;32.4
518;Totaal wel of niet geregistreerd;Heemskerk;2024;32.4
519;Totaal wel of niet geregistreerd;Heemstede;2022;21.6
520;Totaal wel of niet geregistreerd;Heemstede;2023;21.8
521;Totaal wel of niet geregistreerd;Heemstede;2024;21.7
522;Totaal wel of niet geregistreerd;Heerde;2022;15.3
523;Totaal wel of niet geregistreerd;Heerde;2023;15.5
524;Totaal wel of niet geregistreerd;Heerde;2024;15.6
525;Totaal wel of niet geregistreerd;Heerenveen;2022;41.4
526;Totaal wel of niet geregistreerd;Heerenveen;2023;41.9
527;Totaal wel of niet geregistreerd;Heerenveen;2024;42.2
528;Totaal wel of niet geregistreerd;Heerlen;2022;73.4
529;Totaal wel of niet geregistreerd;Heerlen;2023;73.5
530;Totaal wel of niet geregistreerd;Heerlen;2024;73.8
531;Totaal wel of niet geregistreerd;Heeze-Leende;2022;13.7
532;Totaal wel of niet geregistreerd;Heeze-Leende;2023;13.8
533;Totaal wel of niet geregistreerd;Heeze-Leende;2024;13.9
534;Totaal wel of niet geregistreerd;Heiloo;2022;19.9
535;Totaal wel of niet geregistreerd;Heiloo;2023;20.0
536;Totaal wel of niet geregistreerd;Heiloo;2024;20.1
537;Totaal wel of niet geregistreerd;Den Helder;2022;46.6
538;Totaal wel of niet geregistreerd;Den Helder;2023;46.9
539;Totaal wel of niet geregistreerd;Den Helder;2024;46.9
540;Totaal wel of niet geregistreerd;Hellendoorn;2022;28.9
541;Totaal wel of niet geregistreerd;Hellendoorn;2023;29.3
542;Totaal wel of niet geregistreerd;Hellendoorn;2024;29.4
543;Totaal wel of niet geregistreerd;Helmond;2022;75.3
544;Totaal wel of niet geregistreerd;Helmond;2023;76.8
545;Totaal wel of niet geregistreerd;Helmond;2024;77.9
546;Totaal wel of niet geregistreerd;Hendrik-Ido-Ambacht;2022;23.9
547;Totaal wel of niet geregistreerd;Hendrik-Ido-Ambacht;2023;24.4
548;Totaal wel of niet geregistreerd;Hendrik-Ido-Ambacht;2024;24.8
549;Totaal wel of niet geregistreerd;Hengelo (O.);2022;66.9
550;Totaal wel of niet geregistreerd;Hengelo (O.);2023;67.9
551;Totaal wel of niet geregistreerd;Hengelo (O.);2024;68.6
552;Totaal wel of niet geregistreerd;'s-Hertogenbosch;2022;128.2
553;Totaal wel of niet geregistreerd;'s-Hertogenbosch;2023;130.3
554;Totaal wel of niet geregistreerd;'s-Hertogenbosch;2024;132.4
555;Totaal wel of niet geregistreerd;Heumen;2022;13.9
556;Totaal wel of niet geregistreerd;Heumen;2023;13.8
557;Totaal wel of niet geregistreerd;Heumen;2024;13.8
558;Totaal wel of niet geregistreerd;Heusden;2022;37.1
559;Totaal wel of niet geregistreerd;Heusden;2023;37.4
560;Totaal wel of niet geregistreerd;Heusden;2024;37.6
561;Totaal wel of niet geregistreerd;Hillegom;2022;18.2
562;Totaal wel of niet geregistreerd;Hillegom;2023;18.3
563;Totaal wel of niet geregistreerd;Hillegom;2024;18.7
564;Totaal wel of niet geregistreerd;Hilvarenbeek;2022;12.9
565;Totaal wel of niet geregistreerd;Hilvarenbeek;2023;13.1
566;Totaal wel of niet geregistreerd;Hilvarenbeek;2024;13.1
567;Totaal wel of niet geregistreerd;Hilversum;2022;73.0
568;Totaal wel of niet geregistreerd;Hilversum;2023;74.4
569;Totaal wel of niet geregistreerd;Hilversum;2024;75.4
570;Totaal wel of niet geregistreerd;Hoeksche Waard;2022;71.8
571;Totaal wel of niet geregistreerd;Hoeksche Waard;2023;72.8
572;Totaal wel of niet geregistreerd;Hoeksche Waard;2024;73.2
573;Totaal wel of niet geregistreerd;Hof van Twente;2022;28.9
574;Totaal wel of niet geregistreerd;Hof van Twente;2023;29.3
575;Totaal wel of niet geregistreerd;Hof van Twente;2024;29.3
576;Totaal wel of niet geregistreerd;Het Hogeland;2022;39.1
577;Totaal wel of niet geregistreerd;Het Hogeland;2023;39.3
578;Totaal wel of niet geregistreerd;Het Hogeland;2024;39.3
579;Totaal wel of niet geregistreerd;Hollands Kroon;2022;39.8
580;Totaal wel of niet geregistreerd;Hollands Kroon;2023;40.4
581;Totaal wel of niet geregistreerd;Hollands Kroon;2024;40.6
582;Totaal wel of niet geregistreerd;Hoogeveen;2022;44.9
583;Totaal wel of niet geregistreerd;Hoogeveen;2023;45.5
584;Totaal wel of niet geregistreerd;Hoogeveen;2024;45.8
585;Totaal wel of niet geregistreerd;Hoorn;2022;59.7
586;Totaal wel of niet geregistreerd;Hoorn;2023;60.5
587;Totaal wel of niet geregistreerd;Hoorn;2024;61.0
588;Totaal wel of niet geregistreerd;Horst aan de Maas;2022;35.7
589;Totaal wel of niet geregistreerd;Horst aan de Maas;2023;36.3
590;Totaal wel of niet geregistreerd;Horst aan de Maas;2024;36.7
591;Totaal wel of niet geregistreerd;Houten;2022;38.9
592;Totaal wel of niet geregistreerd;Houten;2023;39.4
593;Totaal wel of niet geregistreerd;Houten;2024;39.9
594;Totaal wel of niet geregistreerd;Huizen;2022;33.4
595;Totaal wel of niet geregistreerd;Huizen;2023;33.6
596;Totaal wel of niet geregistreerd;Huizen;2024;33.6
597;Totaal wel of niet geregistreerd;Hulst;2022;23.1
598;Totaal wel of niet geregistreerd;Hulst;2023;23.2
599;Totaal wel of niet geregistreerd;Hulst;2024;23.0
600;Totaal wel of niet geregistreerd;IJsselstein;2022;26.7
601;Totaal wel of niet geregistreerd;IJsselstein;2023;26.9
602;Totaal wel of niet geregistreerd;IJsselstein;2024;27.0
603;Totaal wel of niet geregistreerd;Kaag en Braassem;2022;22.6
604;Totaal wel of niet geregistreerd;Kaag en Braassem;2023;23.3
605;Totaal wel of niet geregistreerd;Kaag en Braassem;2024;23.7
606;Totaal wel of niet geregistreerd;Kampen;2022;42.3
607;Totaal wel of niet geregistreerd;Kampen;2023;43.0
608;Totaal wel of niet geregistreerd;Kampen;2024;43.6
609;Totaal wel of niet geregistreerd;Kapelle;2022;10.2
610;Totaal wel of niet geregistreerd;Kapelle;2023;10.3
611;Totaal wel of niet geregistreerd;Kapelle;2024;10.3
612;Totaal wel of niet geregistreerd;Katwijk;2022;51.5
613;Totaal wel of niet geregistreerd;Katwijk;2023;52.2
614;Totaal wel of niet geregistreerd;Katwijk;2024;52.6
615;Totaal wel of niet geregistreerd;Kerkrade;2022;38.6
616;Totaal wel of niet geregistreerd;Kerkrade;2023;38.8
617;Totaal wel of niet geregistreerd;Kerkrade;2024;38.5
618;Totaal wel of niet geregistreerd;Koggenland;2022;18.6
619;Totaal wel of niet geregistreerd;Koggenland;2023;19.0
620;Totaal wel of niet geregistreerd;Koggenland;2024;19.1
621;Totaal wel of niet geregistreerd;Krimpen aan den IJssel;2022;23.2
622;Totaal wel of niet geregistreerd;Krimpen aan den IJssel;2023;23.3
623;Totaal wel of niet geregistreerd;Krimpen aan den IJssel;2024;23.4
624;Totaal wel of niet geregistreerd;Krimpenerwaard;2022;45.5
625;Totaal wel of niet geregistreerd;Krimpenerwaard;2023;46.1
626;Totaal wel of niet geregistreerd;Krimpenerwaard;2024;46.2
627;Totaal wel of niet geregistreerd;Laarbeek;2022;18.7
628;Totaal wel of niet geregistreerd;Laarbeek;2023;19.0
629;Totaal wel of niet geregistreerd;Laarbeek;2024;19.0
630;Totaal wel of niet geregistreerd;Land van Cuijk;2022;74.9
631;Totaal wel of niet geregistreerd;Land van Cuijk;2023;75.6
632;Totaal wel of niet geregistreerd;Land van Cuijk;2024;76.1
633;Totaal wel of niet geregistreerd;Landgraaf;2022;31.3
634;Totaal wel of niet geregistreerd;Landgraaf;2023;31.4
635;Totaal wel of niet geregistreerd;Landgraaf;2024;31.4
636;Totaal wel of niet geregistreerd;Landsmeer;2022;9.1
637;Totaal wel of niet geregistreerd;Landsmeer;2023;9.2
638;Totaal wel of niet geregistreerd;Landsmeer;2024;9.2
639;Totaal wel of niet geregistreerd;Lansingerland;2022;48.2
640;Totaal wel of niet geregistreerd;Lansingerland;2023;48.8
641;Totaal wel of niet geregistreerd;Lansingerland;2024;49.5
642;Totaal wel of niet geregistreerd;Laren (NH.);2022;9.3
643;Totaal wel of niet geregistreerd;Laren (NH.);2023;9.5
644;Totaal wel of niet geregistreerd;Laren (NH.);2024;9.3
645;Totaal wel of niet geregistreerd;Leeuwarden;2022;103.2
646;Totaal wel of niet geregistreerd;Leeuwarden;2023;104.7
647;Totaal wel of niet geregistreerd;Leeuwarden;2024;106.3
648;Totaal wel of niet geregistreerd;Leiden;2022;106.3
649;Totaal wel of niet geregistreerd;Leiden;2023;108.3
650;Totaal wel of niet geregistreerd;Leiden;2024;111.4
651;Totaal wel of niet geregistreerd;Leiderdorp;2022;22.3
652;Totaal wel of niet geregistreerd;Leiderdorp;2023;22.4
653;Totaal wel of niet geregistreerd;Leiderdorp;2024;22.5
654;Totaal wel of niet geregistreerd;Leidschendam-Voorburg;2022;61.8
655;Totaal wel of niet geregistreerd;Leidschendam-Voorburg;2023;62.8
656;Totaal wel of niet geregistreerd;Leidschendam-Voorburg;2024;63.2
657;Totaal wel of niet geregistreerd;Lelystad;2022;63.9
658;Totaal wel of niet geregistreerd;Lelystad;2023;65.4
659;Totaal wel of niet geregistreerd;Lelystad;2024;66.5
660;Totaal wel of niet geregistreerd;Leudal;2022;30.4
661;Totaal wel of niet geregistreerd;Leudal;2023;30.5
662;Totaal wel of niet geregistreerd;Leudal;2024;30.5
663;Totaal wel of niet geregistreerd;Leusden;2022;24.6
664;Totaal wel of niet geregistreerd;Leusden;2023;25.3
665;Totaal wel of niet geregistreerd;Leusden;2024;25.4
666;Totaal wel of niet geregistreerd;Lingewaard;2022;37.9
667;Totaal wel of niet geregistreerd;Lingewaard;2023;38.2
668;Totaal wel of niet geregistreerd;Lingewaard;2024;38.4
669;Totaal wel of niet geregistreerd;Lisse;2022;18.7
670;Totaal wel of niet geregistreerd;Lisse;2023;19.1
671;Totaal wel of niet geregistreerd;Lisse;2024;19.2
672;Totaal wel of niet geregistreerd;Lochem;2022;28.2
673;Totaal wel of niet geregistreerd;Lochem;2023;28.4
674;Totaal wel of niet geregistreerd;Lochem;2024;28.5
675;Totaal wel of niet geregistreerd;Loon op Zand;2022;19.5
676;Totaal wel of niet geregistreerd;Loon op Zand;2023;19.5
677;Totaal wel of niet geregistreerd;Loon op Zand;2024;19.6
678;Totaal wel of niet geregistreerd;Lopik;2022;11.6
679;Totaal wel of niet geregistreerd;Lopik;2023;11.7
680;Totaal wel of niet geregistreerd;Lopik;2024;11.8
681;Totaal wel of niet geregistreerd;Losser;2022;18.8
682;Totaal wel of niet geregistreerd;Losser;2023;19.1
683;Totaal wel of niet geregistreerd;Losser;2024;19.1
684;Totaal wel of niet geregistreerd;Maasdriel;2022;20.8
685;Totaal wel of niet geregistreerd;Maasdriel;2023;21.3
686;Totaal wel of niet geregistreerd;Maasdriel;2024;21.5
687;Totaal wel of niet geregistreerd;Maasgouw;2022;20.6
688;Totaal wel of niet geregistreerd;Maasgouw;2023;20.9
689;Totaal wel of niet geregistreerd;Maasgouw;2024;20.9
690;Totaal wel of niet geregistreerd;Maashorst;2022;47.5
691;Totaal wel of niet geregistreerd;Maashorst;2023;48.1
692;Totaal wel of niet geregistreerd;Maashorst;2024;48.4
693;Totaal wel of niet geregistreerd;Maassluis;2022;27.5
694;Totaal wel of niet geregistreerd;Maassluis;2023;28.3
695;Totaal wel of niet geregistreerd;Maassluis;2024;28.7
696;Totaal wel of niet geregistreerd;Maastricht;2022;105.8
697;Totaal wel of niet geregistreerd;Maastricht;2023;107.2
698;Totaal wel of niet geregistreerd;Maastricht;2024;109.8
699;Totaal wel of niet geregistreerd;Medemblik;2022;36.7
700;Totaal wel of niet geregistreerd;Medemblik;2023;37.3
701;Totaal wel of niet geregistreerd;Medemblik;2024;37.4
702;Totaal wel of niet geregistreerd;Meerssen;2022;15.6
703;Totaal wel of niet geregistreerd;Meerssen;2023;15.7
704;Totaal wel of niet geregistreerd;Meerssen;2024;15.7
705;Totaal wel of niet geregistreerd;Meierijstad;2022;67.3
706;Totaal wel of niet geregistreerd;Meierijstad;2023;68.3
707;Totaal wel of niet geregistreerd;Meierijstad;2024;68.9
708;Totaal wel of niet geregistreerd;Meppel;2022;27.9
709;Totaal wel of niet geregistreerd;Meppel;2023;28.6
710;Totaal wel of niet geregistreerd;Meppel;2024;29.0
711;Totaal wel of niet geregistreerd;Middelburg (Z.);2022;39.8
712;Totaal wel of niet geregistreerd;Middelburg (Z.);2023;40.5
713;Totaal wel of niet geregistreerd;Middelburg (Z.);2024;40.6
714;Totaal wel of niet geregistreerd;Midden-Delfland;2022;15.5
715;Totaal wel of niet geregistreerd;Midden-Delfland;2023;15.5
716;Totaal wel of niet geregistreerd;Midden-Delfland;2024;15.4
717;Totaal wel of niet geregistreerd;Midden-Drenthe;2022;27.7
718;Totaal wel of niet geregistreerd;Midden-Drenthe;2023;28.1
719;Totaal wel of niet geregistreerd;Midden-Drenthe;2024;28.2
720;Totaal wel of niet geregistreerd;Midden-Groningen;2022;50.2
721;Totaal wel of niet geregistreerd;Midden-Groningen;2023;50.7
722;Totaal wel of niet geregistreerd;Midden-Groningen;2024;50.8
723;Totaal wel of niet geregistreerd;Moerdijk;2022;30.7
724;Totaal wel of niet geregistreerd;Moerdijk;2023;31.1
725;Totaal wel of niet geregistreerd;Moerdijk;2024;31.4
726;Totaal wel of niet geregistreerd;Molenlanden;2022;34.7
727;Totaal wel of niet geregistreerd;Molenlanden;2023;35.2
728;Totaal wel of niet geregistreerd;Molenlanden;2024;35.4
729;Totaal wel of niet geregistreerd;Montferland;2022;30.3
730;Totaal wel of niet geregistreerd;Montferland;2023;30.8
731;Totaal wel of niet geregistreerd;Montferland;2024;30.8
732;Totaal wel of niet geregistreerd;Montfoort;2022;10.9
733;Totaal wel of niet geregistreerd;Montfoort;2023;11.1
734;Totaal wel of niet geregistreerd;Montfoort;2024;11.1
735;Totaal wel of niet geregistreerd;Mook en Middelaar;2022;6.7
736;Totaal wel of niet geregistreerd;Mook en Middelaar;2023;6.8
737;Totaal wel of niet geregistreerd;Mook en Middelaar;2024;6.9
738;Totaal wel of niet geregistreerd;Neder-Betuwe;2022;18.8
739;Totaal wel of niet geregistreerd;Neder-Betuwe;2023;19.0
740;Totaal wel of niet geregistreerd;Neder-Betuwe;2024;19.3
741;Totaal wel of niet geregistreerd;Nederweert;2022;14.4
742;Totaal wel of niet geregistreerd;Nederweert;2023;14.6
743;Totaal wel of niet geregistreerd;Nederweert;2024;14.6
744;Totaal wel of niet geregistreerd;Nieuwegein;2022;52.7
745;Totaal wel of niet geregistreerd;Nieuwegein;2023;53.5
746;Totaal wel of niet geregistreerd;Nieuwegein;2024;53.9
747;Totaal wel of niet geregistreerd;Nieuwkoop;2022;23.8
