ID;VrachtautoSEnTrekkersGewicht;Bouwjaren;Perioden;TotaalKilometersInNederland_1;KilometersDoorNederlandseVoertuigen_2;KilometersDoorBuitenlandseVoertuigen_3;TotaalKilometers_4;KilometersInNederland_5;KilometersInHetBuitenland_6;TotaalGemiddeldJaarkilometrage_7;GemiddeldJaarkilometrageInNederland_8;GemiddeldJaarkilometrageInBuitenland_9;NederlandseVrachtvoertuigenInGebruik_10
804;Vrachtauto (excl. trekker voor oplegger);2000 tot 2005;2005;1450.9;1372.1;78.8;1849.6;1372.1;477.4;64451.0;47815.0;16637.0;28697.0
805;Vrachtauto (excl. trekker voor oplegger);2000 tot 2005;2006;1358.5;1284.1;74.4;1694.9;1284.1;410.8;60424.0;45780.0;14644.0;28050.0
806;Vrachtauto (excl. trekker voor oplegger);2000 tot 2005;2007;1244.8;1179.9;64.9;1515.0;1179.9;335.1;56152.0;43732.0;12420.0;26980.0
807;Vrachtauto (excl. trekker voor oplegger);2000 tot 2005;2008;1085.4;1034.8;50.6;1287.5;1034.8;252.7;50339.0;40458.0;9881.0;25577.0
808;Vrachtauto (excl. trekker voor oplegger);2000 tot 2005;2009;936.3;896.4;39.9;1088.7;896.4;192.3;45090.0;37124.0;7966.0;24146.0
809;Vrachtauto (excl. trekker voor oplegger);2000 tot 2005;2010;777.1;746.8;30.3;888.7;746.8;141.9;40319.0;33879.0;6439.0;22042.0
810;Vrachtauto (excl. trekker voor oplegger);2000 tot 2005;2011;633.5;608.9;24.7;730.4;608.9;121.5;36934.0;30788.0;6145.0;19776.0
811;Vrachtauto (excl. trekker voor oplegger);2000 tot 2005;2012;489.5;469.6;20.0;563.1;469.6;93.6;32151.0;26809.0;5342.0;17515.0
812;Vrachtauto (excl. trekker voor oplegger);2000 tot 2005;2013;366.8;350.2;16.7;431.1;350.2;80.9;28287.0;22976.0;5311.0;15240.0
813;Vrachtauto (excl. trekker voor oplegger);2000 tot 2005;2014;278.6;263.1;15.5;334.9;263.1;71.8;25346.0;19909.0;5437.0;13214.0
814;Vrachtauto (excl. trekker voor oplegger);2000 tot 2005;2015;233.0;222.7;10.3;264.1;222.7;41.4;22613.0;19069.0;3544.0;11680.0
815;Vrachtauto (excl. trekker voor oplegger);2000 tot 2005;2016;187.4;177.2;10.2;212.1;177.2;34.9;20485.0;17111.0;3374.0;10356.0
816;Vrachtauto (excl. trekker voor oplegger);2000 tot 2005;2017;147.8;140.8;7.0;163.6;140.8;22.7;17675.0;15217.0;2458.0;9254.0
817;Vrachtauto (excl. trekker voor oplegger);2000 tot 2005;2018;113.3;107.9;5.4;125.7;107.9;17.8;15484.0;13296.0;2188.0;8118.0
818;Vrachtauto (excl. trekker voor oplegger);2000 tot 2005;2019;83.3;79.9;3.4;90.4;79.9;10.5;12554.0;11097.0;1457.0;7200.0
819;Vrachtauto (excl. trekker voor oplegger);2000 tot 2005;2020;56.9;54.8;2.1;60.6;54.8;5.8;9704.0;8774.0;930.0;6250.0
820;Vrachtauto (excl. trekker voor oplegger);2005;2001;;;;;;;;;;
821;Vrachtauto (excl. trekker voor oplegger);2005;2002;;;;;;;;;;
822;Vrachtauto (excl. trekker voor oplegger);2005;2003;;;;;;;;;;
823;Vrachtauto (excl. trekker voor oplegger);2005;2004;;;;;;;;;;
824;Vrachtauto (excl. trekker voor oplegger);2005;2005;146.2;136.5;9.8;195.7;136.5;59.3;40462.0;28210.0;12252.0;4837.0
825;Vrachtauto (excl. trekker voor oplegger);2005;2006;256.4;237.7;18.7;341.0;237.7;103.3;71463.0;49808.0;21655.0;4772.0
826;Vrachtauto (excl. trekker voor oplegger);2005;2007;257.0;238.5;18.5;334.0;238.5;95.5;70225.0;50148.0;20077.0;4756.0
827;Vrachtauto (excl. trekker voor oplegger);2005;2008;246.5;231.4;15.2;307.2;231.4;75.9;65076.0;49007.0;16069.0;4721.0
828;Vrachtauto (excl. trekker voor oplegger);2005;2009;229.5;215.2;14.3;284.1;215.2;68.9;60696.0;45970.0;14726.0;4681.0
829;Vrachtauto (excl. trekker voor oplegger);2005;2010;210.5;196.3;14.2;262.8;196.3;66.5;57700.0;43104.0;14596.0;4554.0
830;Vrachtauto (excl. trekker voor oplegger);2005;2011;193.6;183.2;10.3;234.1;183.2;50.8;53419.0;41815.0;11604.0;4382.0
831;Vrachtauto (excl. trekker voor oplegger);2005;2012;166.2;157.5;8.7;198.4;157.5;40.9;48753.0;38700.0;10053.0;4069.0
832;Vrachtauto (excl. trekker voor oplegger);2005;2013;127.3;118.8;8.5;160.1;118.8;41.3;43366.0;32185.0;11181.0;3692.0
833;Vrachtauto (excl. trekker voor oplegger);2005;2014;108.2;102.6;5.6;128.6;102.6;26.1;39827.0;31751.0;8076.0;3230.0
834;Vrachtauto (excl. trekker voor oplegger);2005;2015;87.7;83.6;4.0;99.9;83.6;16.3;35096.0;29378.0;5719.0;2846.0
835;Vrachtauto (excl. trekker voor oplegger);2005;2016;68.3;64.5;3.8;77.6;64.5;13.1;31376.0;26084.0;5292.0;2474.0
836;Vrachtauto (excl. trekker voor oplegger);2005;2017;53.1;50.5;2.6;59.1;50.5;8.6;27017.0;23093.0;3924.0;2186.0
837;Vrachtauto (excl. trekker voor oplegger);2005;2018;41.4;39.3;2.1;46.2;39.3;6.9;24201.0;20587.0;3613.0;1911.0
838;Vrachtauto (excl. trekker voor oplegger);2005;2019;30.7;29.4;1.3;33.5;29.4;4.1;19615.0;17199.0;2415.0;1709.0
839;Vrachtauto (excl. trekker voor oplegger);2005;2020;21.7;20.9;0.8;23.0;20.9;2.2;15303.0;13870.0;1433.0;1506.0
840;Vrachtauto (excl. trekker voor oplegger);2006;2001;;;;;;;;;;
841;Vrachtauto (excl. trekker voor oplegger);2006;2002;;;;;;;;;;
842;Vrachtauto (excl. trekker voor oplegger);2006;2003;;;;;;;;;;
843;Vrachtauto (excl. trekker voor oplegger);2006;2004;;;;;;;;;;
844;Vrachtauto (excl. trekker voor oplegger);2006;2005;;;;;;;;;;
845;Vrachtauto (excl. trekker voor oplegger);2006;2006;151.1;140.2;10.9;200.4;140.2;60.2;32952.0;23049.0;9903.0;6081.0
846;Vrachtauto (excl. trekker voor oplegger);2006;2007;321.5;296.6;24.9;425.1;296.6;128.5;67487.0;47087.0;20400.0;6299.0
847;Vrachtauto (excl. trekker voor oplegger);2006;2008;327.0;305.2;21.8;413.9;305.2;108.8;66030.0;48681.0;17349.0;6269.0
848;Vrachtauto (excl. trekker voor oplegger);2006;2009;316.0;297.3;18.8;387.9;297.3;90.6;61862.0;47412.0;14450.0;6270.0
849;Vrachtauto (excl. trekker voor oplegger);2006;2010;305.2;286.1;19.1;375.3;286.1;89.2;60263.0;45941.0;14321.0;6228.0
850;Vrachtauto (excl. trekker voor oplegger);2006;2011;287.2;270.4;16.8;353.1;270.4;82.7;58083.0;44482.0;13601.0;6079.0
851;Vrachtauto (excl. trekker voor oplegger);2006;2012;257.5;240.9;16.7;318.9;240.9;78.0;54189.0;40929.0;13260.0;5885.0
852;Vrachtauto (excl. trekker voor oplegger);2006;2013;216.3;200.9;15.4;275.4;200.9;74.5;49762.0;36304.0;13458.0;5534.0
853;Vrachtauto (excl. trekker voor oplegger);2006;2014;183.6;170.0;13.6;232.8;170.0;62.8;46068.0;33649.0;12419.0;5053.0
854;Vrachtauto (excl. trekker voor oplegger);2006;2015;157.1;144.7;12.5;194.8;144.7;50.2;42130.0;31284.0;10846.0;4624.0
855;Vrachtauto (excl. trekker voor oplegger);2006;2016;138.3;130.7;7.7;157.1;130.7;26.4;37722.0;31382.0;6340.0;4164.0
856;Vrachtauto (excl. trekker voor oplegger);2006;2017;111.7;106.1;5.6;124.3;106.1;18.2;33520.0;28610.0;4910.0;3708.0
857;Vrachtauto (excl. trekker voor oplegger);2006;2018;85.7;81.3;4.4;95.9;81.3;14.6;28798.0;24420.0;4378.0;3329.0
858;Vrachtauto (excl. trekker voor oplegger);2006;2019;63.0;60.1;2.8;68.9;60.1;8.7;23399.0;20435.0;2965.0;2943.0
859;Vrachtauto (excl. trekker voor oplegger);2006;2020;43.5;41.9;1.5;46.3;41.9;4.3;18093.0;16400.0;1693.0;2557.0
860;Vrachtauto (excl. trekker voor oplegger);2007;2001;;;;;;;;;;
861;Vrachtauto (excl. trekker voor oplegger);2007;2002;;;;;;;;;;
862;Vrachtauto (excl. trekker voor oplegger);2007;2003;;;;;;;;;;
863;Vrachtauto (excl. trekker voor oplegger);2007;2004;;;;;;;;;;
864;Vrachtauto (excl. trekker voor oplegger);2007;2005;;;;;;;;;;
865;Vrachtauto (excl. trekker voor oplegger);2007;2006;;;;;;;;;;
866;Vrachtauto (excl. trekker voor oplegger);2007;2007;128.0;117.6;10.4;171.3;117.6;53.8;32190.0;22089.0;10101.0;5322.0
867;Vrachtauto (excl. trekker voor oplegger);2007;2008;257.8;238.8;19.0;333.5;238.8;94.7;64031.0;45845.0;18187.0;5209.0
868;Vrachtauto (excl. trekker voor oplegger);2007;2009;258.3;241.5;16.8;322.5;241.5;80.9;61600.0;46138.0;15462.0;5235.0
869;Vrachtauto (excl. trekker voor oplegger);2007;2010;257.9;241.1;16.8;319.6;241.1;78.5;60104.0;45338.0;14766.0;5318.0
870;Vrachtauto (excl. trekker voor oplegger);2007;2011;247.2;229.8;17.4;315.7;229.8;85.9;59825.0;43542.0;16284.0;5277.0
871;Vrachtauto (excl. trekker voor oplegger);2007;2012;241.0;226.0;15.0;296.4;226.0;70.4;56797.0;43314.0;13482.0;5218.0
872;Vrachtauto (excl. trekker voor oplegger);2007;2013;217.5;202.7;14.8;274.5;202.7;71.7;53671.0;39644.0;14027.0;5114.0
873;Vrachtauto (excl. trekker voor oplegger);2007;2014;201.8;189.9;11.9;244.9;189.9;55.0;49948.0;38726.0;11222.0;4904.0
874;Vrachtauto (excl. trekker voor oplegger);2007;2015;184.8;174.6;10.1;215.4;174.6;40.7;46356.0;37588.0;8768.0;4646.0
875;Vrachtauto (excl. trekker voor oplegger);2007;2016;158.7;148.0;10.7;184.7;148.0;36.7;42331.0;33921.0;8409.0;4364.0
876;Vrachtauto (excl. trekker voor oplegger);2007;2017;134.4;127.7;6.8;149.7;127.7;22.1;38062.0;32455.0;5607.0;3934.0
877;Vrachtauto (excl. trekker voor oplegger);2007;2018;105.5;100.1;5.4;118.1;100.1;18.0;32979.0;27944.0;5035.0;3582.0
878;Vrachtauto (excl. trekker voor oplegger);2007;2019;78.2;74.6;3.6;85.6;74.6;11.0;26562.0;23138.0;3423.0;3224.0
879;Vrachtauto (excl. trekker voor oplegger);2007;2020;55.0;53.1;1.9;58.4;53.1;5.3;20418.0;18559.0;1859.0;2860.0
880;Vrachtauto (excl. trekker voor oplegger);2008;2001;;;;;;;;;;
881;Vrachtauto (excl. trekker voor oplegger);2008;2002;;;;;;;;;;
882;Vrachtauto (excl. trekker voor oplegger);2008;2003;;;;;;;;;;
883;Vrachtauto (excl. trekker voor oplegger);2008;2004;;;;;;;;;;
884;Vrachtauto (excl. trekker voor oplegger);2008;2005;;;;;;;;;;
885;Vrachtauto (excl. trekker voor oplegger);2008;2006;;;;;;;;;;
886;Vrachtauto (excl. trekker voor oplegger);2008;2007;;;;;;;;;;
887;Vrachtauto (excl. trekker voor oplegger);2008;2008;157.9;146.6;11.3;203.2;146.6;56.6;31939.0;23043.0;8897.0;6361.0
888;Vrachtauto (excl. trekker voor oplegger);2008;2009;295.9;275.3;20.6;374.6;275.3;99.3;59434.0;43684.0;15750.0;6303.0
889;Vrachtauto (excl. trekker voor oplegger);2008;2010;305.3;284.5;20.7;381.5;284.5;96.9;60309.0;44988.0;15321.0;6325.0
890;Vrachtauto (excl. trekker voor oplegger);2008;2011;312.6;295.0;17.6;381.8;295.0;86.8;60047.0;46399.0;13648.0;6358.0
891;Vrachtauto (excl. trekker voor oplegger);2008;2012;302.8;286.8;16.1;362.1;286.8;75.3;57181.0;45288.0;11892.0;6332.0
892;Vrachtauto (excl. trekker voor oplegger);2008;2013;276.0;259.0;17.0;341.4;259.0;82.4;54305.0;41202.0;13103.0;6286.0
893;Vrachtauto (excl. trekker voor oplegger);2008;2014;260.6;245.4;15.2;315.9;245.4;70.5;51254.0;39815.0;11439.0;6163.0
894;Vrachtauto (excl. trekker voor oplegger);2008;2015;243.6;229.2;14.4;287.2;229.2;58.0;48074.0;38367.0;9707.0;5975.0
895;Vrachtauto (excl. trekker voor oplegger);2008;2016;219.3;205.5;13.7;252.8;205.5;47.3;43916.0;35698.0;8218.0;5757.0
896;Vrachtauto (excl. trekker voor oplegger);2008;2017;197.8;189.3;8.5;217.0;189.3;27.8;39789.0;34694.0;5095.0;5455.0
897;Vrachtauto (excl. trekker voor oplegger);2008;2018;155.1;147.2;7.9;173.4;147.2;26.2;34281.0;29103.0;5178.0;5058.0
898;Vrachtauto (excl. trekker voor oplegger);2008;2019;120.1;114.7;5.4;131.4;114.7;16.8;28439.0;24812.0;3626.0;4621.0
899;Vrachtauto (excl. trekker voor oplegger);2008;2020;85.0;82.0;3.0;90.4;82.0;8.4;21991.0;19945.0;2046.0;4113.0
900;Vrachtauto (excl. trekker voor oplegger);2009;2001;;;;;;;;;;
901;Vrachtauto (excl. trekker voor oplegger);2009;2002;;;;;;;;;;
902;Vrachtauto (excl. trekker voor oplegger);2009;2003;;;;;;;;;;
903;Vrachtauto (excl. trekker voor oplegger);2009;2004;;;;;;;;;;
904;Vrachtauto (excl. trekker voor oplegger);2009;2005;;;;;;;;;;
905;Vrachtauto (excl. trekker voor oplegger);2009;2006;;;;;;;;;;
906;Vrachtauto (excl. trekker voor oplegger);2009;2007;;;;;;;;;;
907;Vrachtauto (excl. trekker voor oplegger);2009;2008;;;;;;;;;;
908;Vrachtauto (excl. trekker voor oplegger);2009;2009;145.6;135.7;9.9;183.3;135.7;47.5;35708.0;26444.0;9264.0;5132.0
909;Vrachtauto (excl. trekker voor oplegger);2009;2010;251.2;236.7;14.5;304.3;236.7;67.6;59524.0;46298.0;13226.0;5113.0
910;Vrachtauto (excl. trekker voor oplegger);2009;2011;249.9;235.3;14.6;307.4;235.3;72.1;59990.0;45915.0;14075.0;5124.0
911;Vrachtauto (excl. trekker voor oplegger);2009;2012;248.5;235.2;13.3;297.6;235.2;62.4;58090.0;45911.0;12180.0;5123.0
912;Vrachtauto (excl. trekker voor oplegger);2009;2013;237.2;224.1;13.1;287.6;224.1;63.6;56137.0;43734.0;12403.0;5124.0
913;Vrachtauto (excl. trekker voor oplegger);2009;2014;229.3;217.2;12.1;273.1;217.2;55.9;54116.0;43043.0;11074.0;5047.0
914;Vrachtauto (excl. trekker voor oplegger);2009;2015;216.1;203.5;12.6;254.3;203.5;50.9;51379.0;41101.0;10278.0;4950.0
915;Vrachtauto (excl. trekker voor oplegger);2009;2016;204.5;192.9;11.6;232.9;192.9;40.0;47917.0;39682.0;8235.0;4861.0
916;Vrachtauto (excl. trekker voor oplegger);2009;2017;181.7;172.1;9.6;203.4;172.1;31.3;43833.0;37089.0;6744.0;4640.0
917;Vrachtauto (excl. trekker voor oplegger);2009;2018;154.0;145.0;9.0;174.7;145.0;29.7;39654.0;32922.0;6733.0;4405.0
918;Vrachtauto (excl. trekker voor oplegger);2009;2019;126.3;120.2;6.1;138.9;120.2;18.7;33492.0;28993.0;4499.0;4146.0
919;Vrachtauto (excl. trekker voor oplegger);2009;2020;98.2;94.9;3.3;104.2;94.9;9.3;27332.0;24882.0;2451.0;3814.0
920;Vrachtauto (excl. trekker voor oplegger);2010;2001;;;;;;;;;;
921;Vrachtauto (excl. trekker voor oplegger);2010;2002;;;;;;;;;;
922;Vrachtauto (excl. trekker voor oplegger);2010;2003;;;;;;;;;;
923;Vrachtauto (excl. trekker voor oplegger);2010;2004;;;;;;;;;;
924;Vrachtauto (excl. trekker voor oplegger);2010;2005;;;;;;;;;;
925;Vrachtauto (excl. trekker voor oplegger);2010;2006;;;;;;;;;;
926;Vrachtauto (excl. trekker voor oplegger);2010;2007;;;;;;;;;;
927;Vrachtauto (excl. trekker voor oplegger);2010;2008;;;;;;;;;;
928;Vrachtauto (excl. trekker voor oplegger);2010;2009;;;;;;;;;;
929;Vrachtauto (excl. trekker voor oplegger);2010;2010;90.3;81.4;8.9;123.0;81.4;41.7;32412.0;21440.0;10973.0;3796.0
930;Vrachtauto (excl. trekker voor oplegger);2010;2011;179.3;166.7;12.6;228.8;166.7;62.1;60663.0;44199.0;16463.0;3771.0
931;Vrachtauto (excl. trekker voor oplegger);2010;2012;180.9;169.1;11.8;224.4;169.1;55.4;59448.0;44784.0;14664.0;3775.0
932;Vrachtauto (excl. trekker voor oplegger);2010;2013;174.0;162.5;11.5;218.1;162.5;55.6;57642.0;42958.0;14684.0;3783.0
933;Vrachtauto (excl. trekker voor oplegger);2010;2014;166.6;154.2;12.4;211.7;154.2;57.5;56182.0;40917.0;15264.0;3768.0
934;Vrachtauto (excl. trekker voor oplegger);2010;2015;177.4;168.8;8.6;203.4;168.8;34.6;53907.0;44741.0;9166.0;3773.0
935;Vrachtauto (excl. trekker voor oplegger);2010;2016;164.0;153.2;10.8;190.3;153.2;37.1;50778.0;40885.0;9893.0;3748.0
936;Vrachtauto (excl. trekker voor oplegger);2010;2017;147.8;137.3;10.5;171.5;137.3;34.2;46708.0;37397.0;9311.0;3671.0
937;Vrachtauto (excl. trekker voor oplegger);2010;2018;126.8;117.9;8.9;147.4;117.9;29.5;41602.0;33283.0;8319.0;3542.0
938;Vrachtauto (excl. trekker voor oplegger);2010;2019;112.0;107.2;4.8;122.1;107.2;14.9;36658.0;32182.0;4476.0;3330.0
939;Vrachtauto (excl. trekker voor oplegger);2010;2020;86.1;83.1;3.0;91.6;83.1;8.5;29489.0;26757.0;2732.0;3106.0
940;Vrachtauto (excl. trekker voor oplegger);2011;2001;;;;;;;;;;
941;Vrachtauto (excl. trekker voor oplegger);2011;2002;;;;;;;;;;
942;Vrachtauto (excl. trekker voor oplegger);2011;2003;;;;;;;;;;
943;Vrachtauto (excl. trekker voor oplegger);2011;2004;;;;;;;;;;
944;Vrachtauto (excl. trekker voor oplegger);2011;2005;;;;;;;;;;
945;Vrachtauto (excl. trekker voor oplegger);2011;2006;;;;;;;;;;
946;Vrachtauto (excl. trekker voor oplegger);2011;2007;;;;;;;;;;
947;Vrachtauto (excl. trekker voor oplegger);2011;2008;;;;;;;;;;
948;Vrachtauto (excl. trekker voor oplegger);2011;2009;;;;;;;;;;
949;Vrachtauto (excl. trekker voor oplegger);2011;2010;;;;;;;;;;
950;Vrachtauto (excl. trekker voor oplegger);2011;2011;105.5;97.4;8.1;137.3;97.4;39.9;35824.0;25404.0;10420.0;3833.0
951;Vrachtauto (excl. trekker voor oplegger);2011;2012;197.4;183.4;13.9;248.7;183.4;65.3;65589.0;48373.0;17217.0;3792.0
952;Vrachtauto (excl. trekker voor oplegger);2011;2013;187.2;171.1;16.0;249.0;171.1;77.8;65621.0;45103.0;20518.0;3794.0
953;Vrachtauto (excl. trekker voor oplegger);2011;2014;186.6;170.7;16.0;244.4;170.7;73.7;63986.0;44680.0;19306.0;3820.0
954;Vrachtauto (excl. trekker voor oplegger);2011;2015;191.3;176.2;15.1;236.9;176.2;60.7;60786.0;45216.0;15570.0;3897.0
955;Vrachtauto (excl. trekker voor oplegger);2011;2016;194.8;181.3;13.5;227.8;181.3;46.5;58474.0;46544.0;11931.0;3895.0
956;Vrachtauto (excl. trekker voor oplegger);2011;2017;175.0;160.4;14.6;208.0;160.4;47.6;53658.0;41386.0;12272.0;3876.0
957;Vrachtauto (excl. trekker voor oplegger);2011;2018;154.2;140.6;13.6;185.7;140.6;45.1;49035.0;37117.0;11918.0;3788.0
958;Vrachtauto (excl. trekker voor oplegger);2011;2019;130.8;120.6;10.2;152.0;120.6;31.5;41721.0;33082.0;8639.0;3644.0
959;Vrachtauto (excl. trekker voor oplegger);2011;2020;106.9;100.3;6.6;118.8;100.3;18.6;35060.0;29584.0;5476.0;3389.0
960;Vrachtauto (excl. trekker voor oplegger);2012;2001;;;;;;;;;;
961;Vrachtauto (excl. trekker voor oplegger);2012;2002;;;;;;;;;;
962;Vrachtauto (excl. trekker voor oplegger);2012;2003;;;;;;;;;;
963;Vrachtauto (excl. trekker voor oplegger);2012;2004;;;;;;;;;;
964;Vrachtauto (excl. trekker voor oplegger);2012;2005;;;;;;;;;;
965;Vrachtauto (excl. trekker voor oplegger);2012;2006;;;;;;;;;;
966;Vrachtauto (excl. trekker voor oplegger);2012;2007;;;;;;;;;;
967;Vrachtauto (excl. trekker voor oplegger);2012;2008;;;;;;;;;;
968;Vrachtauto (excl. trekker voor oplegger);2012;2009;;;;;;;;;;
969;Vrachtauto (excl. trekker voor oplegger);2012;2010;;;;;;;;;;
970;Vrachtauto (excl. trekker voor oplegger);2012;2011;;;;;;;;;;
971;Vrachtauto (excl. trekker voor oplegger);2012;2012;104.0;98.5;5.5;124.1;98.5;25.6;36467.0;28936.0;7531.0;3404.0
972;Vrachtauto (excl. trekker voor oplegger);2012;2013;176.8;163.8;12.9;226.6;163.8;62.8;64930.0;46938.0;17991.0;3490.0
973;Vrachtauto (excl. trekker voor oplegger);2012;2014;176.6;162.3;14.3;228.6;162.3;66.3;65418.0;46451.0;18967.0;3494.0
974;Vrachtauto (excl. trekker voor oplegger);2012;2015;182.2;168.2;14.0;224.5;168.2;56.3;62911.0;47136.0;15775.0;3568.0
975;Vrachtauto (excl. trekker voor oplegger);2012;2016;183.8;169.4;14.4;219.0;169.4;49.7;60840.0;47042.0;13798.0;3600.0
976;Vrachtauto (excl. trekker voor oplegger);2012;2017;174.1;159.3;14.8;207.6;159.3;48.3;57422.0;44056.0;13366.0;3615.0
977;Vrachtauto (excl. trekker voor oplegger);2012;2018;159.1;146.6;12.5;187.9;146.6;41.3;51974.0;40547.0;11427.0;3615.0
978;Vrachtauto (excl. trekker voor oplegger);2012;2019;139.8;128.9;10.9;162.4;128.9;33.5;46163.0;36651.0;9513.0;3518.0
979;Vrachtauto (excl. trekker voor oplegger);2012;2020;112.5;102.1;10.4;131.3;102.1;29.1;39435.0;30680.0;8755.0;3329.0
980;Vrachtauto (excl. trekker voor oplegger);2013;2001;;;;;;;;;;
981;Vrachtauto (excl. trekker voor oplegger);2013;2002;;;;;;;;;;
982;Vrachtauto (excl. trekker voor oplegger);2013;2003;;;;;;;;;;
983;Vrachtauto (excl. trekker voor oplegger);2013;2004;;;;;;;;;;
984;Vrachtauto (excl. trekker voor oplegger);2013;2005;;;;;;;;;;
985;Vrachtauto (excl. trekker voor oplegger);2013;2006;;;;;;;;;;
986;Vrachtauto (excl. trekker voor oplegger);2013;2007;;;;;;;;;;
987;Vrachtauto (excl. trekker voor oplegger);2013;2008;;;;;;;;;;
988;Vrachtauto (excl. trekker voor oplegger);2013;2009;;;;;;;;;;
989;Vrachtauto (excl. trekker voor oplegger);2013;2010;;;;;;;;;;
990;Vrachtauto (excl. trekker voor oplegger);2013;2011;;;;;;;;;;
991;Vrachtauto (excl. trekker voor oplegger);2013;2012;;;;;;;;;;
992;Vrachtauto (excl. trekker voor oplegger);2013;2013;70.7;65.8;4.9;89.6;65.8;23.8;27824.0;20430.0;7395.0;3221.0
993;Vrachtauto (excl. trekker voor oplegger);2013;2014;172.7;160.0;12.7;218.8;160.0;58.8;65736.0;48067.0;17669.0;3328.0
994;Vrachtauto (excl. trekker voor oplegger);2013;2015;180.3;166.3;14.1;222.9;166.3;56.6;67740.0;50532.0;17208.0;3290.0
995;Vrachtauto (excl. trekker voor oplegger);2013;2016;184.2;170.1;14.0;218.5;170.1;48.4;64895.0;50532.0;14363.0;3367.0
996;Vrachtauto (excl. trekker voor oplegger);2013;2017;185.9;174.8;11.1;211.0;174.8;36.2;61498.0;50945.0;10553.0;3431.0
997;Vrachtauto (excl. trekker voor oplegger);2013;2018;167.6;155.1;12.5;196.6;155.1;41.5;57604.0;45431.0;12173.0;3413.0
998;Vrachtauto (excl. trekker voor oplegger);2013;2019;144.9;130.5;14.5;175.1;130.5;44.6;51635.0;38477.0;13157.0;3391.0
999;Vrachtauto (excl. trekker voor oplegger);2013;2020;127.3;114.8;12.5;149.9;114.8;35.1;45290.0;34682.0;10608.0;3310.0
1000;Vrachtauto (excl. trekker voor oplegger);2014;2001;;;;;;;;;;
1001;Vrachtauto (excl. trekker voor oplegger);2014;2002;;;;;;;;;;
1002;Vrachtauto (excl. trekker voor oplegger);2014;2003;;;;;;;;;;
1003;Vrachtauto (excl. trekker voor oplegger);2014;2004;;;;;;;;;;
1004;Vrachtauto (excl. trekker voor oplegger);2014;2005;;;;;;;;;;
1005;Vrachtauto (excl. trekker voor oplegger);2014;2006;;;;;;;;;;
1006;Vrachtauto (excl. trekker voor oplegger);2014;2007;;;;;;;;;;
1007;Vrachtauto (excl. trekker voor oplegger);2014;2008;;;;;;;;;;
1008;Vrachtauto (excl. trekker voor oplegger);2014;2009;;;;;;;;;;
1009;Vrachtauto (excl. trekker voor oplegger);2014;2010;;;;;;;;;;
1010;Vrachtauto (excl. trekker voor oplegger);2014;2011;;;;;;;;;;
1011;Vrachtauto (excl. trekker voor oplegger);2014;2012;;;;;;;;;;
1012;Vrachtauto (excl. trekker voor oplegger);2014;2013;;;;;;;;;;
1013;Vrachtauto (excl. trekker voor oplegger);2014;2014;54.3;49.6;4.7;71.5;49.6;21.9;26546.0;18408.0;8138.0;2694.0
1014;Vrachtauto (excl. trekker voor oplegger);2014;2015;133.9;124.3;9.6;163.0;124.3;38.6;62484.0;47664.0;14819.0;2608.0
1015;Vrachtauto (excl. trekker voor oplegger);2014;2016;138.1;127.2;10.9;164.7;127.2;37.4;64168.0;49581.0;14587.0;2566.0
1016;Vrachtauto (excl. trekker voor oplegger);2014;2017;140.2;130.5;9.6;162.0;130.5;31.4;61324.0;49430.0;11894.0;2641.0
1017;Vrachtauto (excl. trekker voor oplegger);2014;2018;135.4;126.5;9.0;156.2;126.5;29.7;57536.0;46596.0;10941.0;2714.0
1018;Vrachtauto (excl. trekker voor oplegger);2014;2019;129.1;120.1;9.0;147.9;120.1;27.8;53736.0;43632.0;10105.0;2753.0
1019;Vrachtauto (excl. trekker voor oplegger);2014;2020;110.2;99.7;10.5;129.1;99.7;29.4;46886.0;36213.0;10673.0;2754.0
1020;Vrachtauto (excl. trekker voor oplegger);2015;2001;;;;;;;;;;
1021;Vrachtauto (excl. trekker voor oplegger);2015;2002;;;;;;;;;;
1022;Vrachtauto (excl. trekker voor oplegger);2015;2003;;;;;;;;;;
1023;Vrachtauto (excl. trekker voor oplegger);2015;2004;;;;;;;;;;
1024;Vrachtauto (excl. trekker voor oplegger);2015;2005;;;;;;;;;;
1025;Vrachtauto (excl. trekker voor oplegger);2015;2006;;;;;;;;;;
1026;Vrachtauto (excl. trekker voor oplegger);2015;2007;;;;;;;;;;
1027;Vrachtauto (excl. trekker voor oplegger);2015;2008;;;;;;;;;;
1028;Vrachtauto (excl. trekker voor oplegger);2015;2009;;;;;;;;;;
1029;Vrachtauto (excl. trekker voor oplegger);2015;2010;;;;;;;;;;
1030;Vrachtauto (excl. trekker voor oplegger);2015;2011;;;;;;;;;;
1031;Vrachtauto (excl. trekker voor oplegger);2015;2012;;;;;;;;;;
1032;Vrachtauto (excl. trekker voor oplegger);2015;2013;;;;;;;;;;
1033;Vrachtauto (excl. trekker voor oplegger);2015;2014;;;;;;;;;;
1034;Vrachtauto (excl. trekker voor oplegger);2015;2015;85.3;76.1;9.3;113.3;76.1;37.3;32728.0;21971.0;10757.0;3463.0
1035;Vrachtauto (excl. trekker voor oplegger);2015;2016;181.3;167.7;13.6;214.5;167.7;46.9;64831.0;50666.0;14166.0;3309.0
