ID;CPA2008;Perioden;Prijsindexcijfers_1;Kwartaalmutaties_2;Jaarmutaties_3
370;4941  Goederenvervoer over de weg;2016 1e kwartaal;105.8;-0.1;-0.4
371;4941  Goederenvervoer over de weg;2016 2e kwartaal;106.3;0.4;-0.1
372;4941  Goederenvervoer over de weg;2016 3e kwartaal;106.4;0.1;0.1
373;4941  Goederenvervoer over de weg;2016 4e kwartaal;106.6;0.2;0.7
374;4941  Goederenvervoer over de weg;2016 jaargemiddelde;106.3;;0.1
375;4941  Goederenvervoer over de weg;2017 1e kwartaal;107.5;0.8;1.6
376;4941  Goederenvervoer over de weg;2017 2e kwartaal;107.8;0.3;1.4
377;4941  Goederenvervoer over de weg;2017 3e kwartaal;107.8;0.0;1.3
378;4941  Goederenvervoer over de weg;2017 4e kwartaal;108.1;0.3;1.4
379;4941  Goederenvervoer over de weg;2017 jaargemiddelde;107.8;;1.4
380;49411 Goederenwegvervoer;2002 4e kwartaal;;;
381;49411 Goederenwegvervoer;2003 1e kwartaal;88.0;;
382;49411 Goederenwegvervoer;2003 2e kwartaal;88.5;0.6;
383;49411 Goederenwegvervoer;2003 3e kwartaal;88.5;0.1;
384;49411 Goederenwegvervoer;2003 4e kwartaal;88.6;0.1;
385;49411 Goederenwegvervoer;2003 jaargemiddelde;88.4;;
386;49411 Goederenwegvervoer;2004 1e kwartaal;89.0;0.4;1.1
387;49411 Goederenwegvervoer;2004 2e kwartaal;89.3;0.4;0.9
388;49411 Goederenwegvervoer;2004 3e kwartaal;89.5;0.2;1.1
389;49411 Goederenwegvervoer;2004 4e kwartaal;90.3;0.9;2.0
390;49411 Goederenwegvervoer;2004 jaargemiddelde;89.5;;1.3
391;49411 Goederenwegvervoer;2005 1e kwartaal;91.9;1.8;3.4
392;49411 Goederenwegvervoer;2005 2e kwartaal;92.3;0.4;3.4
393;49411 Goederenwegvervoer;2005 3e kwartaal;92.6;0.3;3.5
394;49411 Goederenwegvervoer;2005 4e kwartaal;92.9;0.3;2.8
395;49411 Goederenwegvervoer;2005 jaargemiddelde;92.5;;3.3
396;49411 Goederenwegvervoer;2006 1e kwartaal;94.3;1.5;2.6
397;49411 Goederenwegvervoer;2006 2e kwartaal;94.5;0.2;2.3
398;49411 Goederenwegvervoer;2006 3e kwartaal;94.8;0.4;2.4
399;49411 Goederenwegvervoer;2006 4e kwartaal;94.7;-0.2;1.9
400;49411 Goederenwegvervoer;2006 jaargemiddelde;94.6;;2.3
401;49411 Goederenwegvervoer;2007 1e kwartaal;96.0;1.4;1.8
402;49411 Goederenwegvervoer;2007 2e kwartaal;96.7;0.7;2.3
403;49411 Goederenwegvervoer;2007 3e kwartaal;96.8;0.2;2.1
404;49411 Goederenwegvervoer;2007 4e kwartaal;97.4;0.5;2.8
405;49411 Goederenwegvervoer;2007 jaargemiddelde;96.7;;2.3
406;49411 Goederenwegvervoer;2008 1e kwartaal;99.9;2.6;4.0
407;49411 Goederenwegvervoer;2008 2e kwartaal;100.8;0.9;4.3
408;49411 Goederenwegvervoer;2008 3e kwartaal;102.3;1.4;5.6
409;49411 Goederenwegvervoer;2008 4e kwartaal;101.4;-0.9;4.1
410;49411 Goederenwegvervoer;2008 jaargemiddelde;101.1;;4.5
411;49411 Goederenwegvervoer;2009 1e kwartaal;100.7;-0.7;0.8
412;49411 Goederenwegvervoer;2009 2e kwartaal;100.1;-0.6;-0.7
413;49411 Goederenwegvervoer;2009 3e kwartaal;99.5;-0.6;-2.7
414;49411 Goederenwegvervoer;2009 4e kwartaal;99.7;0.2;-1.6
415;49411 Goederenwegvervoer;2009 jaargemiddelde;100.0;;-1.1
416;49411 Goederenwegvervoer;2010 1e kwartaal;99.9;0.2;-0.8
417;49411 Goederenwegvervoer;2010 2e kwartaal;100.1;0.2;0.0
418;49411 Goederenwegvervoer;2010 3e kwartaal;99.9;-0.2;0.4
419;49411 Goederenwegvervoer;2010 4e kwartaal;100.1;0.2;0.4
420;49411 Goederenwegvervoer;2010 jaargemiddelde;100.0;;0.0
421;49411 Goederenwegvervoer;2011 1e kwartaal;102.3;2.2;2.4
422;49411 Goederenwegvervoer;2011 2e kwartaal;104.0;1.7;4.0
423;49411 Goederenwegvervoer;2011 3e kwartaal;103.9;-0.2;4.0
424;49411 Goederenwegvervoer;2011 4e kwartaal;104.2;0.3;4.0
425;49411 Goederenwegvervoer;2011 jaargemiddelde;103.6;;3.6
426;49411 Goederenwegvervoer;2012 1e kwartaal;105.1;0.9;2.7
427;49411 Goederenwegvervoer;2012 2e kwartaal;105.7;0.5;1.6
428;49411 Goederenwegvervoer;2012 3e kwartaal;105.7;0.0;1.8
429;49411 Goederenwegvervoer;2012 4e kwartaal;106.1;0.4;1.8
430;49411 Goederenwegvervoer;2012 jaargemiddelde;105.6;;2.0
431;49411 Goederenwegvervoer;2013 1e kwartaal;106.8;0.6;1.5
432;49411 Goederenwegvervoer;2013 2e kwartaal;106.5;-0.3;0.7
433;49411 Goederenwegvervoer;2013 3e kwartaal;106.3;-0.2;0.6
434;49411 Goederenwegvervoer;2013 4e kwartaal;106.3;0.0;0.2
435;49411 Goederenwegvervoer;2013 jaargemiddelde;106.5;;0.8
436;49411 Goederenwegvervoer;2014 1e kwartaal;106.7;0.4;0.0
437;49411 Goederenwegvervoer;2014 2e kwartaal;106.7;0.0;0.2
438;49411 Goederenwegvervoer;2014 3e kwartaal;106.8;0.1;0.5
439;49411 Goederenwegvervoer;2014 4e kwartaal;106.6;-0.2;0.3
440;49411 Goederenwegvervoer;2014 jaargemiddelde;106.7;;0.3
441;49411 Goederenwegvervoer;2015 1e kwartaal;106.2;-0.4;-0.5
442;49411 Goederenwegvervoer;2015 2e kwartaal;106.4;0.2;-0.3
443;49411 Goederenwegvervoer;2015 3e kwartaal;106.3;-0.1;-0.5
444;49411 Goederenwegvervoer;2015 4e kwartaal;105.9;-0.3;-0.7
445;49411 Goederenwegvervoer;2015 jaargemiddelde;106.2;;-0.5
446;49411 Goederenwegvervoer;2016 1e kwartaal;105.8;-0.1;-0.4
447;49411 Goederenwegvervoer;2016 2e kwartaal;106.3;0.4;-0.1
448;49411 Goederenwegvervoer;2016 3e kwartaal;106.4;0.1;0.1
449;49411 Goederenwegvervoer;2016 4e kwartaal;106.6;0.2;0.7
450;49411 Goederenwegvervoer;2016 jaargemiddelde;106.3;;0.1
451;49411 Goederenwegvervoer;2017 1e kwartaal;107.5;0.8;1.6
452;49411 Goederenwegvervoer;2017 2e kwartaal;107.8;0.3;1.4
453;49411 Goederenwegvervoer;2017 3e kwartaal;107.8;0.0;1.3
454;49411 Goederenwegvervoer;2017 4e kwartaal;108.1;0.3;1.4
455;49411 Goederenwegvervoer;2017 jaargemiddelde;107.8;;1.4
456;494111 Goederenvervoer met koelauto's ;2002 4e kwartaal;;;
457;494111 Goederenvervoer met koelauto's ;2003 1e kwartaal;96.0;;
458;494111 Goederenvervoer met koelauto's ;2003 2e kwartaal;96.2;0.2;
459;494111 Goederenvervoer met koelauto's ;2003 3e kwartaal;96.2;0.0;
460;494111 Goederenvervoer met koelauto's ;2003 4e kwartaal;96.2;0.1;
461;494111 Goederenvervoer met koelauto's ;2003 jaargemiddelde;96.1;;
462;494111 Goederenvervoer met koelauto's ;2004 1e kwartaal;96.5;0.3;0.5
463;494111 Goederenvervoer met koelauto's ;2004 2e kwartaal;96.4;-0.1;0.2
464;494111 Goederenvervoer met koelauto's ;2004 3e kwartaal;96.7;0.3;0.5
465;494111 Goederenvervoer met koelauto's ;2004 4e kwartaal;98.0;1.4;1.9
466;494111 Goederenvervoer met koelauto's ;2004 jaargemiddelde;96.9;;0.8
467;494111 Goederenvervoer met koelauto's ;2005 1e kwartaal;99.0;1.0;2.6
468;494111 Goederenvervoer met koelauto's ;2005 2e kwartaal;100.0;1.1;3.8
469;494111 Goederenvervoer met koelauto's ;2005 3e kwartaal;99.6;-0.5;3.0
470;494111 Goederenvervoer met koelauto's ;2005 4e kwartaal;99.4;-0.2;1.4
471;494111 Goederenvervoer met koelauto's ;2005 jaargemiddelde;99.5;;2.7
472;494111 Goederenvervoer met koelauto's ;2006 1e kwartaal;100.2;0.8;1.2
473;494111 Goederenvervoer met koelauto's ;2006 2e kwartaal;100.6;0.4;0.6
474;494111 Goederenvervoer met koelauto's ;2006 3e kwartaal;101.2;0.6;1.7
475;494111 Goederenvervoer met koelauto's ;2006 4e kwartaal;101.0;-0.2;1.6
476;494111 Goederenvervoer met koelauto's ;2006 jaargemiddelde;100.8;;1.3
477;494111 Goederenvervoer met koelauto's ;2007 1e kwartaal;101.2;0.2;0.9
478;494111 Goederenvervoer met koelauto's ;2007 2e kwartaal;102.0;0.8;1.3
479;494111 Goederenvervoer met koelauto's ;2007 3e kwartaal;101.3;-0.6;0.1
480;494111 Goederenvervoer met koelauto's ;2007 4e kwartaal;101.6;0.3;0.6
481;494111 Goederenvervoer met koelauto's ;2007 jaargemiddelde;101.5;;0.7
482;494111 Goederenvervoer met koelauto's ;2008 1e kwartaal;103.0;1.4;1.8
483;494111 Goederenvervoer met koelauto's ;2008 2e kwartaal;104.6;1.5;2.6
484;494111 Goederenvervoer met koelauto's ;2008 3e kwartaal;105.4;0.8;4.0
485;494111 Goederenvervoer met koelauto's ;2008 4e kwartaal;103.1;-2.2;1.4
486;494111 Goederenvervoer met koelauto's ;2008 jaargemiddelde;104.0;;2.5
487;494111 Goederenvervoer met koelauto's ;2009 1e kwartaal;103.3;0.2;0.3
488;494111 Goederenvervoer met koelauto's ;2009 2e kwartaal;103.0;-0.3;-1.6
489;494111 Goederenvervoer met koelauto's ;2009 3e kwartaal;101.9;-1.0;-3.3
490;494111 Goederenvervoer met koelauto's ;2009 4e kwartaal;101.8;-0.1;-1.2
491;494111 Goederenvervoer met koelauto's ;2009 jaargemiddelde;102.5;;-1.5
492;494111 Goederenvervoer met koelauto's ;2010 1e kwartaal;102.4;0.6;-0.9
493;494111 Goederenvervoer met koelauto's ;2010 2e kwartaal;100.3;-2.1;-2.6
494;494111 Goederenvervoer met koelauto's ;2010 3e kwartaal;98.6;-1.7;-3.3
495;494111 Goederenvervoer met koelauto's ;2010 4e kwartaal;98.7;0.2;-3.0
496;494111 Goederenvervoer met koelauto's ;2010 jaargemiddelde;100.0;;-2.4
497;494111 Goederenvervoer met koelauto's ;2011 1e kwartaal;100.2;1.5;-2.2
498;494111 Goederenvervoer met koelauto's ;2011 2e kwartaal;100.0;-0.2;-0.3
499;494111 Goederenvervoer met koelauto's ;2011 3e kwartaal;99.9;-0.1;1.4
500;494111 Goederenvervoer met koelauto's ;2011 4e kwartaal;100.1;0.2;1.4
501;494111 Goederenvervoer met koelauto's ;2011 jaargemiddelde;100.0;;0.0
502;494111 Goederenvervoer met koelauto's ;2012 1e kwartaal;101.5;1.4;1.3
503;494111 Goederenvervoer met koelauto's ;2012 2e kwartaal;101.6;0.0;1.6
504;494111 Goederenvervoer met koelauto's ;2012 3e kwartaal;101.2;-0.4;1.3
505;494111 Goederenvervoer met koelauto's ;2012 4e kwartaal;101.3;0.1;1.2
506;494111 Goederenvervoer met koelauto's ;2012 jaargemiddelde;101.4;;1.3
507;494111 Goederenvervoer met koelauto's ;2013 1e kwartaal;102.3;1.0;0.7
508;494111 Goederenvervoer met koelauto's ;2013 2e kwartaal;102.3;0.0;0.7
509;494111 Goederenvervoer met koelauto's ;2013 3e kwartaal;102.3;0.0;1.1
510;494111 Goederenvervoer met koelauto's ;2013 4e kwartaal;102.3;0.0;1.1
511;494111 Goederenvervoer met koelauto's ;2013 jaargemiddelde;102.3;;0.9
512;494111 Goederenvervoer met koelauto's ;2014 1e kwartaal;102.5;0.2;0.2
513;494111 Goederenvervoer met koelauto's ;2014 2e kwartaal;102.7;0.2;0.4
514;494111 Goederenvervoer met koelauto's ;2014 3e kwartaal;102.6;-0.1;0.3
515;494111 Goederenvervoer met koelauto's ;2014 4e kwartaal;102.1;-0.5;-0.2
516;494111 Goederenvervoer met koelauto's ;2014 jaargemiddelde;102.5;;0.2
517;494111 Goederenvervoer met koelauto's ;2015 1e kwartaal;102.2;0.1;-0.3
518;494111 Goederenvervoer met koelauto's ;2015 2e kwartaal;102.7;0.5;0.0
519;494111 Goederenvervoer met koelauto's ;2015 3e kwartaal;102.2;-0.5;-0.5
520;494111 Goederenvervoer met koelauto's ;2015 4e kwartaal;101.8;-0.4;-0.4
521;494111 Goederenvervoer met koelauto's ;2015 jaargemiddelde;102.2;;-0.3
522;494111 Goederenvervoer met koelauto's ;2016 1e kwartaal;101.5;-0.3;-0.7
523;494111 Goederenvervoer met koelauto's ;2016 2e kwartaal;102.0;0.5;-0.7
524;494111 Goederenvervoer met koelauto's ;2016 3e kwartaal;102.1;0.1;-0.1
525;494111 Goederenvervoer met koelauto's ;2016 4e kwartaal;102.5;0.4;0.7
526;494111 Goederenvervoer met koelauto's ;2016 jaargemiddelde;102.0;;-0.2
527;494111 Goederenvervoer met koelauto's ;2017 1e kwartaal;103.0;0.4;1.4
528;494111 Goederenvervoer met koelauto's ;2017 2e kwartaal;103.2;0.2;1.2
529;494111 Goederenvervoer met koelauto's ;2017 3e kwartaal;103.3;0.2;1.3
530;494111 Goederenvervoer met koelauto's ;2017 4e kwartaal;104.0;0.6;1.4
531;494111 Goederenvervoer met koelauto's ;2017 jaargemiddelde;103.4;;1.3
532;49411A Goederenvervoer met tankauto's ..;2002 4e kwartaal;;;
533;49411A Goederenvervoer met tankauto's ..;2003 1e kwartaal;91.7;;
534;49411A Goederenvervoer met tankauto's ..;2003 2e kwartaal;92.5;0.9;
535;49411A Goederenvervoer met tankauto's ..;2003 3e kwartaal;92.5;0.0;
536;49411A Goederenvervoer met tankauto's ..;2003 4e kwartaal;92.7;0.2;
537;49411A Goederenvervoer met tankauto's ..;2003 jaargemiddelde;92.3;;
538;49411A Goederenvervoer met tankauto's ..;2004 1e kwartaal;92.7;0.1;1.2
539;49411A Goederenvervoer met tankauto's ..;2004 2e kwartaal;92.6;-0.1;0.1
540;49411A Goederenvervoer met tankauto's ..;2004 3e kwartaal;92.7;0.1;0.2
541;49411A Goederenvervoer met tankauto's ..;2004 4e kwartaal;93.2;0.5;0.6
542;49411A Goederenvervoer met tankauto's ..;2004 jaargemiddelde;92.8;;0.5
543;49411A Goederenvervoer met tankauto's ..;2005 1e kwartaal;94.5;1.4;1.9
544;49411A Goederenvervoer met tankauto's ..;2005 2e kwartaal;94.8;0.3;2.4
545;49411A Goederenvervoer met tankauto's ..;2005 3e kwartaal;95.3;0.5;2.7
546;49411A Goederenvervoer met tankauto's ..;2005 4e kwartaal;95.5;0.2;2.4
547;49411A Goederenvervoer met tankauto's ..;2005 jaargemiddelde;95.0;;2.4
548;49411A Goederenvervoer met tankauto's ..;2006 1e kwartaal;96.7;1.3;2.3
549;49411A Goederenvervoer met tankauto's ..;2006 2e kwartaal;96.4;-0.3;1.7
550;49411A Goederenvervoer met tankauto's ..;2006 3e kwartaal;96.4;0.0;1.2
551;49411A Goederenvervoer met tankauto's ..;2006 4e kwartaal;97.4;1.0;2.1
552;49411A Goederenvervoer met tankauto's ..;2006 jaargemiddelde;96.8;;1.8
553;49411A Goederenvervoer met tankauto's ..;2007 1e kwartaal;98.0;0.6;1.4
554;49411A Goederenvervoer met tankauto's ..;2007 2e kwartaal;98.6;0.6;2.3
555;49411A Goederenvervoer met tankauto's ..;2007 3e kwartaal;99.2;0.6;2.9
556;49411A Goederenvervoer met tankauto's ..;2007 4e kwartaal;100.5;1.3;3.2
557;49411A Goederenvervoer met tankauto's ..;2007 jaargemiddelde;99.1;;2.4
558;49411A Goederenvervoer met tankauto's ..;2008 1e kwartaal;102.3;1.8;4.4
559;49411A Goederenvervoer met tankauto's ..;2008 2e kwartaal;102.8;0.5;4.3
560;49411A Goederenvervoer met tankauto's ..;2008 3e kwartaal;104.2;1.3;5.0
561;49411A Goederenvervoer met tankauto's ..;2008 4e kwartaal;104.0;-0.2;3.4
562;49411A Goederenvervoer met tankauto's ..;2008 jaargemiddelde;103.3;;4.3
563;49411A Goederenvervoer met tankauto's ..;2009 1e kwartaal;100.8;-3.1;-1.5
564;49411A Goederenvervoer met tankauto's ..;2009 2e kwartaal;100.2;-0.6;-2.6
565;49411A Goederenvervoer met tankauto's ..;2009 3e kwartaal;100.9;0.7;-3.1
566;49411A Goederenvervoer met tankauto's ..;2009 4e kwartaal;100.6;-0.3;-3.2
567;49411A Goederenvervoer met tankauto's ..;2009 jaargemiddelde;100.6;;-2.6
568;49411A Goederenvervoer met tankauto's ..;2010 1e kwartaal;99.8;-0.9;-1.0
569;49411A Goederenvervoer met tankauto's ..;2010 2e kwartaal;99.9;0.1;-0.3
570;49411A Goederenvervoer met tankauto's ..;2010 3e kwartaal;100.1;0.1;-0.9
571;49411A Goederenvervoer met tankauto's ..;2010 4e kwartaal;100.3;0.2;-0.4
572;49411A Goederenvervoer met tankauto's ..;2010 jaargemiddelde;100.0;;-0.6
573;49411A Goederenvervoer met tankauto's ..;2011 1e kwartaal;103.0;2.7;3.2
574;49411A Goederenvervoer met tankauto's ..;2011 2e kwartaal;103.7;0.7;3.8
575;49411A Goederenvervoer met tankauto's ..;2011 3e kwartaal;105.5;1.7;5.4
576;49411A Goederenvervoer met tankauto's ..;2011 4e kwartaal;105.7;0.3;5.5
577;49411A Goederenvervoer met tankauto's ..;2011 jaargemiddelde;104.5;;4.5
578;49411A Goederenvervoer met tankauto's ..;2012 1e kwartaal;105.5;-0.2;2.5
579;49411A Goederenvervoer met tankauto's ..;2012 2e kwartaal;105.7;0.1;1.9
580;49411A Goederenvervoer met tankauto's ..;2012 3e kwartaal;105.8;0.1;0.3
581;49411A Goederenvervoer met tankauto's ..;2012 4e kwartaal;106.4;0.5;0.6
582;49411A Goederenvervoer met tankauto's ..;2012 jaargemiddelde;105.8;;1.3
583;49411A Goederenvervoer met tankauto's ..;2013 1e kwartaal;105.9;-0.5;0.3
584;49411A Goederenvervoer met tankauto's ..;2013 2e kwartaal;105.5;-0.3;-0.1
585;49411A Goederenvervoer met tankauto's ..;2013 3e kwartaal;105.7;0.1;-0.1
586;49411A Goederenvervoer met tankauto's ..;2013 4e kwartaal;105.8;0.1;-0.6
587;49411A Goederenvervoer met tankauto's ..;2013 jaargemiddelde;105.7;;-0.1
588;49411A Goederenvervoer met tankauto's ..;2014 1e kwartaal;106.8;0.9;0.9
589;49411A Goederenvervoer met tankauto's ..;2014 2e kwartaal;105.9;-0.8;0.3
590;49411A Goederenvervoer met tankauto's ..;2014 3e kwartaal;105.9;0.0;0.2
591;49411A Goederenvervoer met tankauto's ..;2014 4e kwartaal;105.5;-0.3;-0.2
592;49411A Goederenvervoer met tankauto's ..;2014 jaargemiddelde;106.0;;0.3
593;49411A Goederenvervoer met tankauto's ..;2015 1e kwartaal;104.6;-0.9;-2.0
594;49411A Goederenvervoer met tankauto's ..;2015 2e kwartaal;104.9;0.3;-0.9
595;49411A Goederenvervoer met tankauto's ..;2015 3e kwartaal;104.5;-0.4;-1.3
596;49411A Goederenvervoer met tankauto's ..;2015 4e kwartaal;104.2;-0.3;-1.3
597;49411A Goederenvervoer met tankauto's ..;2015 jaargemiddelde;104.6;;-1.4
598;49411A Goederenvervoer met tankauto's ..;2016 1e kwartaal;103.4;-0.7;-1.1
599;49411A Goederenvervoer met tankauto's ..;2016 2e kwartaal;103.7;0.3;-1.1
600;49411A Goederenvervoer met tankauto's ..;2016 3e kwartaal;104.0;0.3;-0.5
601;49411A Goederenvervoer met tankauto's ..;2016 4e kwartaal;104.8;0.8;0.6
602;49411A Goederenvervoer met tankauto's ..;2016 jaargemiddelde;104.0;;-0.5
603;49411A Goederenvervoer met tankauto's ..;2017 1e kwartaal;105.5;0.6;1.9
604;49411A Goederenvervoer met tankauto's ..;2017 2e kwartaal;104.9;-0.5;1.1
605;49411A Goederenvervoer met tankauto's ..;2017 3e kwartaal;104.8;-0.1;0.7
606;49411A Goederenvervoer met tankauto's ..;2017 4e kwartaal;104.7;-0.1;-0.1
607;49411A Goederenvervoer met tankauto's ..;2017 jaargemiddelde;105.0;;0.9
608;494114 Goederenvervoer met containers ..;2002 4e kwartaal;;;
609;494114 Goederenvervoer met containers ..;2003 1e kwartaal;88.2;;
610;494114 Goederenvervoer met containers ..;2003 2e kwartaal;88.2;-0.1;
611;494114 Goederenvervoer met containers ..;2003 3e kwartaal;88.4;0.2;
612;494114 Goederenvervoer met containers ..;2003 4e kwartaal;88.1;-0.3;
613;494114 Goederenvervoer met containers ..;2003 jaargemiddelde;88.2;;
614;494114 Goederenvervoer met containers ..;2004 1e kwartaal;88.4;0.3;0.2
615;494114 Goederenvervoer met containers ..;2004 2e kwartaal;88.3;-0.1;0.1
616;494114 Goederenvervoer met containers ..;2004 3e kwartaal;88.4;0.1;0.0
617;494114 Goederenvervoer met containers ..;2004 4e kwartaal;88.9;0.6;0.9
618;494114 Goederenvervoer met containers ..;2004 jaargemiddelde;88.5;;0.3
619;494114 Goederenvervoer met containers ..;2005 1e kwartaal;90.9;2.3;2.9
620;494114 Goederenvervoer met containers ..;2005 2e kwartaal;91.3;0.4;3.4
621;494114 Goederenvervoer met containers ..;2005 3e kwartaal;91.8;0.5;3.8
622;494114 Goederenvervoer met containers ..;2005 4e kwartaal;92.7;1.0;4.3
623;494114 Goederenvervoer met containers ..;2005 jaargemiddelde;91.7;;3.6
624;494114 Goederenvervoer met containers ..;2006 1e kwartaal;93.1;0.5;2.4
625;494114 Goederenvervoer met containers ..;2006 2e kwartaal;93.6;0.5;2.5
626;494114 Goederenvervoer met containers ..;2006 3e kwartaal;94.1;0.5;2.5
627;494114 Goederenvervoer met containers ..;2006 4e kwartaal;94.2;0.2;1.6
628;494114 Goederenvervoer met containers ..;2006 jaargemiddelde;93.7;;2.3
629;494114 Goederenvervoer met containers ..;2007 1e kwartaal;96.3;2.2;3.5
630;494114 Goederenvervoer met containers ..;2007 2e kwartaal;96.5;0.2;3.1
631;494114 Goederenvervoer met containers ..;2007 3e kwartaal;97.4;1.0;3.6
632;494114 Goederenvervoer met containers ..;2007 4e kwartaal;97.5;0.1;3.5
633;494114 Goederenvervoer met containers ..;2007 jaargemiddelde;96.9;;3.4
634;494114 Goederenvervoer met containers ..;2008 1e kwartaal;101.7;4.3;5.6
635;494114 Goederenvervoer met containers ..;2008 2e kwartaal;101.7;0.0;5.4
636;494114 Goederenvervoer met containers ..;2008 3e kwartaal;104.3;2.5;7.0
637;494114 Goederenvervoer met containers ..;2008 4e kwartaal;103.4;-0.8;6.0
638;494114 Goederenvervoer met containers ..;2008 jaargemiddelde;102.8;;6.0
639;494114 Goederenvervoer met containers ..;2009 1e kwartaal;100.0;-3.3;-1.7
640;494114 Goederenvervoer met containers ..;2009 2e kwartaal;100.1;0.1;-1.6
641;494114 Goederenvervoer met containers ..;2009 3e kwartaal;98.9;-1.2;-5.2
642;494114 Goederenvervoer met containers ..;2009 4e kwartaal;99.1;0.2;-4.2
643;494114 Goederenvervoer met containers ..;2009 jaargemiddelde;99.5;;-3.2
644;494114 Goederenvervoer met containers ..;2010 1e kwartaal;98.9;-0.2;-1.1
645;494114 Goederenvervoer met containers ..;2010 2e kwartaal;100.4;1.5;0.3
646;494114 Goederenvervoer met containers ..;2010 3e kwartaal;100.4;0.0;1.5
647;494114 Goederenvervoer met containers ..;2010 4e kwartaal;100.4;0.0;1.3
648;494114 Goederenvervoer met containers ..;2010 jaargemiddelde;100.0;;0.5
649;494114 Goederenvervoer met containers ..;2011 1e kwartaal;105.0;4.6;6.2
650;494114 Goederenvervoer met containers ..;2011 2e kwartaal;108.0;2.9;7.7
651;494114 Goederenvervoer met containers ..;2011 3e kwartaal;108.4;0.3;8.0
652;494114 Goederenvervoer met containers ..;2011 4e kwartaal;108.4;0.0;8.0
653;494114 Goederenvervoer met containers ..;2011 jaargemiddelde;107.5;;7.5
654;494114 Goederenvervoer met containers ..;2012 1e kwartaal;109.8;1.2;4.5
655;494114 Goederenvervoer met containers ..;2012 2e kwartaal;110.9;1.0;2.6
656;494114 Goederenvervoer met containers ..;2012 3e kwartaal;110.8;-0.1;2.2
657;494114 Goederenvervoer met containers ..;2012 4e kwartaal;110.9;0.1;2.3
658;494114 Goederenvervoer met containers ..;2012 jaargemiddelde;110.6;;2.9
659;494114 Goederenvervoer met containers ..;2013 1e kwartaal;110.8;0.0;1.0
660;494114 Goederenvervoer met containers ..;2013 2e kwartaal;111.7;0.8;0.8
661;494114 Goederenvervoer met containers ..;2013 3e kwartaal;111.5;-0.2;0.6
662;494114 Goederenvervoer met containers ..;2013 4e kwartaal;111.7;0.2;0.8
663;494114 Goederenvervoer met containers ..;2013 jaargemiddelde;111.5;;0.8
664;494114 Goederenvervoer met containers ..;2014 1e kwartaal;111.5;-0.2;0.6
665;494114 Goederenvervoer met containers ..;2014 2e kwartaal;111.2;-0.3;-0.5
666;494114 Goederenvervoer met containers ..;2014 3e kwartaal;111.8;0.6;0.3
667;494114 Goederenvervoer met containers ..;2014 4e kwartaal;111.7;-0.1;0.0
668;494114 Goederenvervoer met containers ..;2014 jaargemiddelde;111.6;;0.1
669;494114 Goederenvervoer met containers ..;2015 1e kwartaal;110.8;-0.8;-0.6
670;494114 Goederenvervoer met containers ..;2015 2e kwartaal;111.3;0.5;0.1
671;494114 Goederenvervoer met containers ..;2015 3e kwartaal;111.2;-0.1;-0.5
672;494114 Goederenvervoer met containers ..;2015 4e kwartaal;111.0;-0.2;-0.6
673;494114 Goederenvervoer met containers ..;2015 jaargemiddelde;111.1;;-0.4
674;494114 Goederenvervoer met containers ..;2016 1e kwartaal;111.0;0.0;0.2
675;494114 Goederenvervoer met containers ..;2016 2e kwartaal;111.1;0.1;-0.2
676;494114 Goederenvervoer met containers ..;2016 3e kwartaal;111.2;0.1;-0.1
677;494114 Goederenvervoer met containers ..;2016 4e kwartaal;111.2;0.0;0.2
678;494114 Goederenvervoer met containers ..;2016 jaargemiddelde;111.1;;0.0
679;494114 Goederenvervoer met containers ..;2017 1e kwartaal;111.4;0.2;0.4
680;494114 Goederenvervoer met containers ..;2017 2e kwartaal;111.4;0.0;0.3
681;494114 Goederenvervoer met containers ..;2017 3e kwartaal;111.4;0.0;0.2
682;494114 Goederenvervoer met containers ..;2017 4e kwartaal;112.1;0.6;0.8
683;494114 Goederenvervoer met containers ..;2017 jaargemiddelde;111.6;;0.4
684;494115 Goederenvervoer van droge bulk ..;2002 4e kwartaal;;;
685;494115 Goederenvervoer van droge bulk ..;2003 1e kwartaal;86.2;;
