ID;Geslacht;Leeftijd;Perioden;Sterftekans_1;LevendenTafelbevolking_2;OverledenenTafelbevolking_3;Levensverwachting_4
431;Mannen;14;1916 tot 1921;0.00228;82176;187;51.01
432;Mannen;14;1921 tot 1926;0.00132;88198;117;55.18
433;Mannen;14;1926 tot 1931;0.00133;89883;120;55.79
434;Mannen;14;1931 tot 1936;0.00116;92334;107;56.81
435;Mannen;14;1936 tot 1941;0.00099;93606;93;56.73
436;Mannen;14;1941 tot 1946;0.00193;90433;174;52.26
437;Mannen;14;1946 tot 1951;0.00083;94651;78;58.96
438;Mannen;14;1951 tot 1956;0.00062;96182;59;59.93
439;Mannen;14;1956 tot 1961;0.00046;96907;45;60.0
440;Mannen;14;1961 tot 1966;0.00048;97330;47;59.55
441;Mannen;14;1966 tot 1971;0.00043;97635;42;59.13
442;Mannen;14;1971 tot 1976;0.00038;98005;37;59.13
443;Mannen;14;1976 tot 1981;0.00034;98395;33;59.73
444;Mannen;14;1981 tot 1986;0.00032;98643;32;60.35
445;Mannen;14;1986 tot 1991;0.00024;98821;23;60.9
446;Mannen;14;1991 tot 1996;0.00024;99010;24;61.52
447;Mannen;14;1996 tot 2001;0.00023;99170;22;62.29
448;Mannen;14;2001 tot 2006;0.00018;99232;18;63.49
449;Mannen;14;2006 tot 2011;0.00014;99400;14;65.21
450;Mannen;15;1861 tot 1866;0.00477;61216;292;43.76
451;Mannen;15;1866 tot 1871;0.00494;61937;306;43.2
452;Mannen;15;1871 tot 1876;0.0045;61178;275;43.73
453;Mannen;15;1876 tot 1881;0.00358;65304;234;45.62
454;Mannen;15;1881 tot 1886;0.00354;66964;237;46.48
455;Mannen;15;1886 tot 1891;0.00301;68365;206;46.9
456;Mannen;15;1891 tot 1896;0.00302;70676;213;47.2
457;Mannen;15;1896 tot 1901;0.00266;74291;197;48.88
458;Mannen;15;1901 tot 1906;0.00253;75795;192;50.08
459;Mannen;15;1906 tot 1911;0.0021;79643;167;51.17
460;Mannen;15;1911 tot 1916;0.00206;82203;170;52.43
461;Mannen;15;1916 tot 1921;0.00283;81989;232;50.13
462;Mannen;15;1921 tot 1926;0.00171;88081;150;54.25
463;Mannen;15;1926 tot 1931;0.00146;89764;131;54.86
464;Mannen;15;1931 tot 1936;0.00119;92227;110;55.87
465;Mannen;15;1936 tot 1941;0.00125;93513;117;55.79
466;Mannen;15;1941 tot 1946;0.0021;90258;189;51.36
467;Mannen;15;1946 tot 1951;0.00087;94573;82;58.0
468;Mannen;15;1951 tot 1956;0.00062;96122;59;58.96
469;Mannen;15;1956 tot 1961;0.00055;96862;54;59.03
470;Mannen;15;1961 tot 1966;0.00047;97283;46;58.58
471;Mannen;15;1966 tot 1971;0.00054;97592;53;58.16
472;Mannen;15;1971 tot 1976;0.00047;97968;46;58.15
473;Mannen;15;1976 tot 1981;0.00038;98362;37;58.75
474;Mannen;15;1981 tot 1986;0.00031;98612;31;59.37
475;Mannen;15;1986 tot 1991;0.00029;98798;29;59.92
476;Mannen;15;1991 tot 1996;0.00027;98986;27;60.53
477;Mannen;15;1996 tot 2001;0.00023;99147;22;61.3
478;Mannen;15;2001 tot 2006;0.00022;99214;22;62.5
479;Mannen;15;2006 tot 2011;0.00013;99386;13;64.22
480;Mannen;16;1861 tot 1866;0.00493;60924;301;42.96
481;Mannen;16;1866 tot 1871;0.00521;61631;321;42.41
482;Mannen;16;1871 tot 1876;0.00507;60903;309;42.92
483;Mannen;16;1876 tot 1881;0.00418;65070;272;44.79
484;Mannen;16;1881 tot 1886;0.00368;66727;245;45.64
485;Mannen;16;1886 tot 1891;0.00365;68159;249;46.04
486;Mannen;16;1891 tot 1896;0.00356;70463;251;46.34
487;Mannen;16;1896 tot 1901;0.00301;74093;223;48.01
488;Mannen;16;1901 tot 1906;0.00297;75604;225;49.2
489;Mannen;16;1906 tot 1911;0.00256;79477;203;50.28
490;Mannen;16;1911 tot 1916;0.00239;82033;196;51.54
491;Mannen;16;1916 tot 1921;0.00342;81757;279;49.27
492;Mannen;16;1921 tot 1926;0.00194;87931;171;53.34
493;Mannen;16;1926 tot 1931;0.00172;89633;154;53.94
494;Mannen;16;1931 tot 1936;0.00134;92117;123;54.94
495;Mannen;16;1936 tot 1941;0.00125;93396;116;54.86
496;Mannen;16;1941 tot 1946;0.00241;90069;217;50.46
497;Mannen;16;1946 tot 1951;0.00097;94491;91;57.05
498;Mannen;16;1951 tot 1956;0.00072;96063;69;58.0
499;Mannen;16;1956 tot 1961;0.00065;96808;63;58.06
500;Mannen;16;1961 tot 1966;0.00054;97237;53;57.61
501;Mannen;16;1966 tot 1971;0.00079;97539;77;57.19
502;Mannen;16;1971 tot 1976;0.00076;97922;75;57.18
503;Mannen;16;1976 tot 1981;0.00058;98325;57;57.77
504;Mannen;16;1981 tot 1986;0.00048;98581;48;58.39
505;Mannen;16;1986 tot 1991;0.00043;98769;43;58.93
506;Mannen;16;1991 tot 1996;0.00043;98959;43;59.55
507;Mannen;16;1996 tot 2001;0.00038;99125;38;60.32
508;Mannen;16;2001 tot 2006;0.00031;99192;31;61.52
509;Mannen;16;2006 tot 2011;0.0002;99373;20;63.23
510;Mannen;17;1861 tot 1866;0.00567;60623;344;42.17
511;Mannen;17;1866 tot 1871;0.00595;61309;365;41.63
512;Mannen;17;1871 tot 1876;0.00581;60594;352;42.14
513;Mannen;17;1876 tot 1881;0.00472;64798;306;43.97
514;Mannen;17;1881 tot 1886;0.00435;66482;289;44.8
515;Mannen;17;1886 tot 1891;0.00435;67910;295;45.21
516;Mannen;17;1891 tot 1896;0.00432;70212;304;45.5
517;Mannen;17;1896 tot 1901;0.00384;73871;284;47.15
518;Mannen;17;1901 tot 1906;0.00339;75379;256;48.35
519;Mannen;17;1906 tot 1911;0.00289;79273;229;49.4
520;Mannen;17;1911 tot 1916;0.00271;81838;222;50.66
521;Mannen;17;1916 tot 1921;0.00387;81477;316;48.44
522;Mannen;17;1921 tot 1926;0.00219;87760;192;52.44
523;Mannen;17;1926 tot 1931;0.00199;89479;178;53.03
524;Mannen;17;1931 tot 1936;0.00169;91994;155;54.01
525;Mannen;17;1936 tot 1941;0.00146;93280;136;53.93
526;Mannen;17;1941 tot 1946;0.00292;89852;262;49.58
527;Mannen;17;1946 tot 1951;0.00098;94399;93;56.11
528;Mannen;17;1951 tot 1956;0.00064;95994;61;57.04
529;Mannen;17;1956 tot 1961;0.00063;96745;61;57.1
530;Mannen;17;1961 tot 1966;0.00075;97185;72;56.64
531;Mannen;17;1966 tot 1971;0.00099;97463;96;56.23
532;Mannen;17;1971 tot 1976;0.00103;97847;100;56.22
533;Mannen;17;1976 tot 1981;0.00085;98267;84;56.8
534;Mannen;17;1981 tot 1986;0.0006;98533;59;57.41
535;Mannen;17;1986 tot 1991;0.00057;98727;56;57.96
536;Mannen;17;1991 tot 1996;0.00051;98917;51;58.57
537;Mannen;17;1996 tot 2001;0.00045;99087;45;59.34
538;Mannen;17;2001 tot 2006;0.00036;99161;36;60.54
539;Mannen;17;2006 tot 2011;0.00029;99353;29;62.24
540;Mannen;18;1861 tot 1866;0.0066;60280;398;41.41
541;Mannen;18;1866 tot 1871;0.00702;60944;428;40.88
542;Mannen;18;1871 tot 1876;0.0071;60242;428;41.38
543;Mannen;18;1876 tot 1881;0.00583;64492;376;43.18
544;Mannen;18;1881 tot 1886;0.0053;66193;351;44.0
545;Mannen;18;1886 tot 1891;0.00489;67615;331;44.4
546;Mannen;18;1891 tot 1896;0.00484;69908;338;44.7
547;Mannen;18;1896 tot 1901;0.00442;73587;325;46.33
548;Mannen;18;1901 tot 1906;0.00405;75123;304;47.51
549;Mannen;18;1906 tot 1911;0.00342;79044;270;48.55
550;Mannen;18;1911 tot 1916;0.00313;81615;256;49.8
551;Mannen;18;1916 tot 1921;0.00441;81162;358;47.62
552;Mannen;18;1921 tot 1926;0.00251;87568;220;51.56
553;Mannen;18;1926 tot 1931;0.00242;89301;216;52.14
554;Mannen;18;1931 tot 1936;0.00181;91838;166;53.1
555;Mannen;18;1936 tot 1941;0.00159;93144;148;53.0
556;Mannen;18;1941 tot 1946;0.00379;89589;340;48.73
557;Mannen;18;1946 tot 1951;0.00113;94307;107;55.16
558;Mannen;18;1951 tot 1956;0.00078;95933;75;56.08
559;Mannen;18;1956 tot 1961;0.00085;96684;83;56.13
560;Mannen;18;1961 tot 1966;0.00087;97112;84;55.68
561;Mannen;18;1966 tot 1971;0.00095;97366;93;55.29
562;Mannen;18;1971 tot 1976;0.00107;97747;105;55.28
563;Mannen;18;1976 tot 1981;0.00087;98183;85;55.85
564;Mannen;18;1981 tot 1986;0.00074;98474;73;56.45
565;Mannen;18;1986 tot 1991;0.00053;98671;52;56.99
566;Mannen;18;1991 tot 1996;0.00056;98866;55;57.6
567;Mannen;18;1996 tot 2001;0.00053;99042;53;58.36
568;Mannen;18;2001 tot 2006;0.00043;99125;42;59.56
569;Mannen;18;2006 tot 2011;0.00037;99324;36;61.26
570;Mannen;19;1861 tot 1866;0.00757;59882;453;40.68
571;Mannen;19;1866 tot 1871;0.00806;60517;488;40.17
572;Mannen;19;1871 tot 1876;0.00835;59814;500;40.68
573;Mannen;19;1876 tot 1881;0.00696;64116;447;42.43
574;Mannen;19;1881 tot 1886;0.00604;65842;398;43.23
575;Mannen;19;1886 tot 1891;0.00596;67284;401;43.62
576;Mannen;19;1891 tot 1896;0.00559;69570;389;43.91
577;Mannen;19;1896 tot 1901;0.00521;73261;381;45.53
578;Mannen;19;1901 tot 1906;0.0047;74819;351;46.7
579;Mannen;19;1906 tot 1911;0.00384;78774;302;47.71
580;Mannen;19;1911 tot 1916;0.00351;81360;286;48.95
581;Mannen;19;1916 tot 1921;0.0054;80804;436;46.83
582;Mannen;19;1921 tot 1926;0.00278;87348;243;50.69
583;Mannen;19;1926 tot 1931;0.00242;89085;215;51.26
584;Mannen;19;1931 tot 1936;0.00202;91672;185;52.2
585;Mannen;19;1936 tot 1941;0.00178;92996;166;52.09
586;Mannen;19;1941 tot 1946;0.00484;89250;432;47.91
587;Mannen;19;1946 tot 1951;0.00134;94200;126;54.23
588;Mannen;19;1951 tot 1956;0.00087;95858;84;55.12
589;Mannen;19;1956 tot 1961;0.00087;96602;84;55.18
590;Mannen;19;1961 tot 1966;0.00095;97028;92;54.73
591;Mannen;19;1966 tot 1971;0.00116;97273;113;54.34
592;Mannen;19;1971 tot 1976;0.00127;97642;124;54.34
593;Mannen;19;1976 tot 1981;0.00111;98098;109;54.9
594;Mannen;19;1981 tot 1986;0.00074;98401;73;55.49
595;Mannen;19;1986 tot 1991;0.00067;98618;66;56.02
596;Mannen;19;1991 tot 1996;0.00061;98811;60;56.64
597;Mannen;19;1996 tot 2001;0.00064;98989;64;57.4
598;Mannen;19;2001 tot 2006;0.00056;99082;56;58.58
599;Mannen;19;2006 tot 2011;0.00036;99288;36;60.28
600;Mannen;20;1861 tot 1866;0.00879;59429;522;39.99
601;Mannen;20;1866 tot 1871;0.00982;60029;590;39.49
602;Mannen;20;1871 tot 1876;0.01009;59314;598;40.01
603;Mannen;20;1876 tot 1881;0.00824;63670;525;41.72
604;Mannen;20;1881 tot 1886;0.00693;65445;453;42.49
605;Mannen;20;1886 tot 1891;0.00667;66883;446;42.88
606;Mannen;20;1891 tot 1896;0.0063;69181;436;43.16
607;Mannen;20;1896 tot 1901;0.00535;72880;390;44.77
608;Mannen;20;1901 tot 1906;0.00532;74467;396;45.92
609;Mannen;20;1906 tot 1911;0.00453;78472;355;46.89
610;Mannen;20;1911 tot 1916;0.00375;81074;304;48.12
611;Mannen;20;1916 tot 1921;0.0058;80368;466;46.08
612;Mannen;20;1921 tot 1926;0.003;87105;261;49.83
613;Mannen;20;1926 tot 1931;0.0025;88870;223;50.39
614;Mannen;20;1931 tot 1936;0.00208;91487;190;51.3
615;Mannen;20;1936 tot 1941;0.00231;92830;215;51.18
616;Mannen;20;1941 tot 1946;0.00621;88817;552;47.14
617;Mannen;20;1946 tot 1951;0.00163;94074;153;53.3
618;Mannen;20;1951 tot 1956;0.00084;95775;81;54.17
619;Mannen;20;1956 tot 1961;0.00088;96518;85;54.23
620;Mannen;20;1961 tot 1966;0.00106;96936;103;53.78
621;Mannen;20;1966 tot 1971;0.00111;97160;108;53.4
622;Mannen;20;1971 tot 1976;0.00117;97518;114;53.41
623;Mannen;20;1976 tot 1981;0.00103;97989;101;53.96
624;Mannen;20;1981 tot 1986;0.0008;98328;79;54.53
625;Mannen;20;1986 tot 1991;0.00068;98552;67;55.06
626;Mannen;20;1991 tot 1996;0.0007;98751;69;55.67
627;Mannen;20;1996 tot 2001;0.00065;98926;64;56.43
628;Mannen;20;2001 tot 2006;0.00062;99027;61;57.62
629;Mannen;20;2006 tot 2011;0.00043;99252;43;59.3
630;Mannen;21;1861 tot 1866;0.00956;58907;563;39.34
631;Mannen;21;1866 tot 1871;0.0106;59439;630;38.87
632;Mannen;21;1871 tot 1876;0.01047;58716;615;39.42
633;Mannen;21;1876 tot 1881;0.00848;63145;536;41.06
634;Mannen;21;1881 tot 1886;0.00766;64991;498;41.78
635;Mannen;21;1886 tot 1891;0.00732;66437;486;42.16
636;Mannen;21;1891 tot 1896;0.00673;68745;463;42.43
637;Mannen;21;1896 tot 1901;0.00603;72490;437;44.01
638;Mannen;21;1901 tot 1906;0.00533;74071;395;45.16
639;Mannen;21;1906 tot 1911;0.00451;78116;352;46.1
640;Mannen;21;1911 tot 1916;0.00383;80770;310;47.3
641;Mannen;21;1916 tot 1921;0.00544;79901;435;45.35
642;Mannen;21;1921 tot 1926;0.00301;86843;262;48.98
643;Mannen;21;1926 tot 1931;0.0027;88647;239;49.51
644;Mannen;21;1931 tot 1936;0.00201;91297;183;50.41
645;Mannen;21;1936 tot 1941;0.00258;92615;239;50.3
646;Mannen;21;1941 tot 1946;0.00715;88265;631;46.43
647;Mannen;21;1946 tot 1951;0.00234;93921;220;52.38
648;Mannen;21;1951 tot 1956;0.00096;95694;92;53.21
649;Mannen;21;1956 tot 1961;0.00093;96433;90;53.28
650;Mannen;21;1961 tot 1966;0.00103;96833;100;52.84
651;Mannen;21;1966 tot 1971;0.00107;97052;104;52.46
652;Mannen;21;1971 tot 1976;0.00114;97404;111;52.47
653;Mannen;21;1976 tot 1981;0.001;97888;98;53.01
654;Mannen;21;1981 tot 1986;0.00082;98250;81;53.57
655;Mannen;21;1986 tot 1991;0.00074;98485;73;54.1
656;Mannen;21;1991 tot 1996;0.00069;98682;68;54.71
657;Mannen;21;1996 tot 2001;0.00069;98861;68;55.47
658;Mannen;21;2001 tot 2006;0.00052;98966;52;56.65
659;Mannen;21;2006 tot 2011;0.0005;99209;49;58.33
660;Mannen;22;1861 tot 1866;0.00955;58343;557;38.71
661;Mannen;22;1866 tot 1871;0.01001;58809;588;38.29
662;Mannen;22;1871 tot 1876;0.01026;58101;596;38.83
663;Mannen;22;1876 tot 1881;0.00822;62610;515;40.41
664;Mannen;22;1881 tot 1886;0.00718;64493;463;41.1
665;Mannen;22;1886 tot 1891;0.00722;65951;476;41.47
666;Mannen;22;1891 tot 1896;0.00689;68283;471;41.71
667;Mannen;22;1896 tot 1901;0.00635;72053;458;43.27
668;Mannen;22;1901 tot 1906;0.00535;73677;394;44.4
669;Mannen;22;1906 tot 1911;0.00465;77764;361;45.31
670;Mannen;22;1911 tot 1916;0.00387;80461;311;46.48
671;Mannen;22;1916 tot 1921;0.00575;79467;457;44.59
672;Mannen;22;1921 tot 1926;0.00331;86582;287;48.12
673;Mannen;22;1926 tot 1931;0.00279;88408;246;48.65
674;Mannen;22;1931 tot 1936;0.00228;91114;208;49.51
675;Mannen;22;1936 tot 1941;0.00248;92376;229;49.43
676;Mannen;22;1941 tot 1946;0.00678;87635;594;45.76
677;Mannen;22;1946 tot 1951;0.00305;93701;286;51.51
678;Mannen;22;1951 tot 1956;0.001;95602;96;52.26
679;Mannen;22;1956 tot 1961;0.00106;96343;102;52.32
680;Mannen;22;1961 tot 1966;0.00103;96733;99;51.89
681;Mannen;22;1966 tot 1971;0.00113;96948;110;51.52
682;Mannen;22;1971 tot 1976;0.00105;97293;102;51.53
683;Mannen;22;1976 tot 1981;0.00102;97790;100;52.07
684;Mannen;22;1981 tot 1986;0.00087;98169;86;52.62
685;Mannen;22;1986 tot 1991;0.00071;98412;70;53.14
686;Mannen;22;1991 tot 1996;0.00068;98613;67;53.75
687;Mannen;22;1996 tot 2001;0.00067;98793;66;54.51
688;Mannen;22;2001 tot 2006;0.00049;98914;49;55.68
689;Mannen;22;2006 tot 2011;0.00049;99160;48;57.36
690;Mannen;23;1861 tot 1866;0.00936;57786;541;38.08
691;Mannen;23;1866 tot 1871;0.01006;58221;586;37.67
692;Mannen;23;1871 tot 1876;0.01007;57505;579;38.23
693;Mannen;23;1876 tot 1881;0.00818;62095;508;39.74
694;Mannen;23;1881 tot 1886;0.00762;64030;488;40.4
695;Mannen;23;1886 tot 1891;0.00698;65475;457;40.77
696;Mannen;23;1891 tot 1896;0.00671;67812;455;41.0
697;Mannen;23;1896 tot 1901;0.00596;71596;427;42.55
698;Mannen;23;1901 tot 1906;0.00536;73282;393;43.64
699;Mannen;23;1906 tot 1911;0.00424;77403;328;44.52
700;Mannen;23;1911 tot 1916;0.00389;80149;312;45.66
701;Mannen;23;1916 tot 1921;0.00549;79010;434;43.85
702;Mannen;23;1921 tot 1926;0.00322;86295;278;47.28
703;Mannen;23;1926 tot 1931;0.00275;88162;243;47.78
704;Mannen;23;1931 tot 1936;0.00218;90906;198;48.62
705;Mannen;23;1936 tot 1941;0.00222;92147;204;48.55
706;Mannen;23;1941 tot 1946;0.00583;87040;508;45.07
707;Mannen;23;1946 tot 1951;0.00264;93414;247;50.66
708;Mannen;23;1951 tot 1956;0.00104;95506;100;51.31
709;Mannen;23;1956 tot 1961;0.00104;96242;100;51.38
710;Mannen;23;1961 tot 1966;0.00104;96634;100;50.94
711;Mannen;23;1966 tot 1971;0.00108;96838;105;50.57
712;Mannen;23;1971 tot 1976;0.001;97191;98;50.58
713;Mannen;23;1976 tot 1981;0.00091;97690;89;51.12
714;Mannen;23;1981 tot 1986;0.00076;98083;75;51.66
715;Mannen;23;1986 tot 1991;0.00075;98342;73;52.17
716;Mannen;23;1991 tot 1996;0.00069;98546;68;52.78
717;Mannen;23;1996 tot 2001;0.00067;98727;66;53.54
718;Mannen;23;2001 tot 2006;0.00059;98865;59;54.71
719;Mannen;23;2006 tot 2011;0.00045;99112;44;56.39
720;Mannen;24;1861 tot 1866;0.00925;57245;530;37.44
721;Mannen;24;1866 tot 1871;0.01008;57635;581;37.04
722;Mannen;24;1871 tot 1876;0.00965;56925;549;37.61
723;Mannen;24;1876 tot 1881;0.00813;61587;501;39.07
724;Mannen;24;1881 tot 1886;0.00705;63542;448;39.7
725;Mannen;24;1886 tot 1891;0.00705;65018;458;40.05
726;Mannen;24;1891 tot 1896;0.00637;67357;429;40.27
727;Mannen;24;1896 tot 1901;0.00587;71169;417;41.8
728;Mannen;24;1901 tot 1906;0.00537;72889;392;42.87
729;Mannen;24;1906 tot 1911;0.00435;77074;336;43.71
730;Mannen;24;1911 tot 1916;0.0037;79838;295;44.84
731;Mannen;24;1916 tot 1921;0.00579;78576;455;43.09
732;Mannen;24;1921 tot 1926;0.0033;86017;284;46.43
733;Mannen;24;1926 tot 1931;0.00273;87919;240;46.91
734;Mannen;24;1931 tot 1936;0.00219;90707;199;47.73
735;Mannen;24;1936 tot 1941;0.00234;91943;215;47.65
736;Mannen;24;1941 tot 1946;0.00619;86533;536;44.34
737;Mannen;24;1946 tot 1951;0.00233;93168;217;49.79
738;Mannen;24;1951 tot 1956;0.00114;95407;109;50.37
739;Mannen;24;1956 tot 1961;0.001;96142;96;50.43
740;Mannen;24;1961 tot 1966;0.00094;96534;91;49.99
741;Mannen;24;1966 tot 1971;0.00097;96734;93;49.63
742;Mannen;24;1971 tot 1976;0.00095;97093;92;49.63
743;Mannen;24;1976 tot 1981;0.00093;97601;90;50.17
744;Mannen;24;1981 tot 1986;0.00079;98008;78;50.7
745;Mannen;24;1986 tot 1991;0.00074;98269;73;51.21
746;Mannen;24;1991 tot 1996;0.00076;98478;74;51.82
747;Mannen;24;1996 tot 2001;0.00072;98662;71;52.58
748;Mannen;24;2001 tot 2006;0.00054;98807;53;53.74
749;Mannen;24;2006 tot 2011;0.00049;99068;48;55.41
750;Mannen;25;1861 tot 1866;0.0091;56716;516;36.78
751;Mannen;25;1866 tot 1871;0.00985;57054;562;36.42
752;Mannen;25;1871 tot 1876;0.00939;56376;529;36.97
753;Mannen;25;1876 tot 1881;0.00796;61086;486;38.38
754;Mannen;25;1881 tot 1886;0.00715;63094;451;38.98
755;Mannen;25;1886 tot 1891;0.00688;64559;444;39.33
756;Mannen;25;1891 tot 1896;0.00692;66928;463;39.52
757;Mannen;25;1896 tot 1901;0.0059;70751;418;41.04
758;Mannen;25;1901 tot 1906;0.0052;72498;377;42.1
759;Mannen;25;1906 tot 1911;0.00437;76739;336;42.9
760;Mannen;25;1911 tot 1916;0.00369;79543;294;44.0
761;Mannen;25;1916 tot 1921;0.00606;78121;474;42.34
762;Mannen;25;1921 tot 1926;0.00314;85733;269;45.58
763;Mannen;25;1926 tot 1931;0.00257;87679;225;46.04
764;Mannen;25;1931 tot 1936;0.00224;90509;203;46.83
765;Mannen;25;1936 tot 1941;0.00233;91728;214;46.77
766;Mannen;25;1941 tot 1946;0.0057;85997;490;43.61
767;Mannen;25;1946 tot 1951;0.00177;92951;165;48.91
768;Mannen;25;1951 tot 1956;0.00109;95298;104;49.42
769;Mannen;25;1956 tot 1961;0.00102;96046;98;49.48
770;Mannen;25;1961 tot 1966;0.00112;96443;108;49.04
771;Mannen;25;1966 tot 1971;0.00091;96640;88;48.68
772;Mannen;25;1971 tot 1976;0.00087;97001;84;48.68
773;Mannen;25;1976 tot 1981;0.00083;97511;81;49.21
774;Mannen;25;1981 tot 1986;0.00073;97930;72;49.74
775;Mannen;25;1986 tot 1991;0.00074;98196;72;50.25
776;Mannen;25;1991 tot 1996;0.00069;98403;68;50.86
777;Mannen;25;1996 tot 2001;0.00067;98591;66;51.62
778;Mannen;25;2001 tot 2006;0.00057;98753;57;52.77
779;Mannen;25;2006 tot 2011;0.0004;99019;39;54.44
780;Mannen;26;1861 tot 1866;0.00899;56199;505;36.12
781;Mannen;26;1866 tot 1871;0.00952;56492;538;35.77
782;Mannen;26;1871 tot 1876;0.00939;55847;524;36.32
783;Mannen;26;1876 tot 1881;0.00812;60600;492;37.69
784;Mannen;26;1881 tot 1886;0.00703;62643;441;38.26
785;Mannen;26;1886 tot 1891;0.00667;64116;428;38.6
786;Mannen;26;1891 tot 1896;0.00637;66465;424;38.8
787;Mannen;26;1896 tot 1901;0.0061;70333;429;40.28
788;Mannen;26;1901 tot 1906;0.00494;72121;356;41.32
789;Mannen;26;1906 tot 1911;0.00425;76403;325;42.08
790;Mannen;26;1911 tot 1916;0.0037;79249;293;43.16
791;Mannen;26;1916 tot 1921;0.00561;77648;435;41.59
792;Mannen;26;1921 tot 1926;0.00295;85464;252;44.73
793;Mannen;26;1926 tot 1931;0.00268;87454;235;45.15
794;Mannen;26;1931 tot 1936;0.00225;90306;204;45.93
795;Mannen;26;1936 tot 1941;0.00217;91514;199;45.87
796;Mannen;26;1941 tot 1946;0.00565;85507;483;42.86
797;Mannen;26;1946 tot 1951;0.00161;92786;149;47.99
798;Mannen;26;1951 tot 1956;0.00114;95194;109;48.48
799;Mannen;26;1956 tot 1961;0.00105;95947;101;48.53
800;Mannen;26;1961 tot 1966;0.00103;96335;99;48.1
801;Mannen;26;1966 tot 1971;0.00097;96553;93;47.72
802;Mannen;26;1971 tot 1976;0.00091;96917;88;47.72
803;Mannen;26;1976 tot 1981;0.00088;97430;85;48.25
804;Mannen;26;1981 tot 1986;0.00075;97858;73;48.78
805;Mannen;26;1986 tot 1991;0.00071;98123;70;49.29
806;Mannen;26;1991 tot 1996;0.00071;98335;70;49.89
807;Mannen;26;1996 tot 2001;0.00072;98524;71;50.65
808;Mannen;26;2001 tot 2006;0.00056;98697;55;51.8
809;Mannen;26;2006 tot 2011;0.00048;98980;47;53.46
810;Mannen;27;1861 tot 1866;0.00905;55694;504;35.44
811;Mannen;27;1866 tot 1871;0.00941;55955;527;35.11
812;Mannen;27;1871 tot 1876;0.00903;55322;500;35.66
813;Mannen;27;1876 tot 1881;0.00816;60108;491;36.99
814;Mannen;27;1881 tot 1886;0.00725;62202;451;37.52
815;Mannen;27;1886 tot 1891;0.00683;63688;435;37.85
816;Mannen;27;1891 tot 1896;0.00627;66041;414;38.04
817;Mannen;27;1896 tot 1901;0.00556;69904;389;39.53
818;Mannen;27;1901 tot 1906;0.00496;71765;356;40.52
819;Mannen;27;1906 tot 1911;0.00435;76078;331;41.26
820;Mannen;27;1911 tot 1916;0.00382;78956;302;42.32
821;Mannen;27;1916 tot 1921;0.00577;77212;446;40.82
822;Mannen;27;1921 tot 1926;0.003;85212;256;43.86
823;Mannen;27;1926 tot 1931;0.0026;87219;227;44.27
824;Mannen;27;1931 tot 1936;0.00214;90102;192;45.04
825;Mannen;27;1936 tot 1941;0.00221;91315;202;44.97
826;Mannen;27;1941 tot 1946;0.00562;85024;478;42.1
827;Mannen;27;1946 tot 1951;0.00173;92637;161;47.07
828;Mannen;27;1951 tot 1956;0.00121;95085;115;47.53
829;Mannen;27;1956 tot 1961;0.00096;95847;92;47.58
830;Mannen;27;1961 tot 1966;0.00106;96236;102;47.14
831;Mannen;27;1966 tot 1971;0.00095;96460;92;46.76
832;Mannen;27;1971 tot 1976;0.00086;96829;84;46.76
833;Mannen;27;1976 tot 1981;0.00077;97344;75;47.29
834;Mannen;27;1981 tot 1986;0.00073;97785;71;47.81
835;Mannen;27;1986 tot 1991;0.00074;98054;72;48.32
836;Mannen;27;1991 tot 1996;0.00061;98265;60;48.93
837;Mannen;27;1996 tot 2001;0.00066;98453;65;49.69
838;Mannen;27;2001 tot 2006;0.00056;98642;55;50.83
839;Mannen;27;2006 tot 2011;0.00047;98933;47;52.49
840;Mannen;28;1861 tot 1866;0.00899;55190;496;34.76
841;Mannen;28;1866 tot 1871;0.00943;55428;523;34.44
842;Mannen;28;1871 tot 1876;0.00858;54823;470;34.98
843;Mannen;28;1876 tot 1881;0.00819;59617;489;36.29
844;Mannen;28;1881 tot 1886;0.00735;61751;454;36.79
845;Mannen;28;1886 tot 1891;0.00672;63253;425;37.11
846;Mannen;28;1891 tot 1896;0.00636;65627;418;37.28
847;Mannen;28;1896 tot 1901;0.00555;69516;386;38.74
848;Mannen;28;1901 tot 1906;0.00485;71408;346;39.72
849;Mannen;28;1906 tot 1911;0.00417;75747;316;40.44
850;Mannen;28;1911 tot 1916;0.00368;78654;289;41.48
851;Mannen;28;1916 tot 1921;0.00571;76767;438;40.06
852;Mannen;28;1921 tot 1926;0.00274;84956;233;42.99
853;Mannen;28;1926 tot 1931;0.0027;86993;235;43.39
854;Mannen;28;1931 tot 1936;0.00218;89910;196;44.13
855;Mannen;28;1936 tot 1941;0.0024;91113;219;44.07
856;Mannen;28;1941 tot 1946;0.00499;84546;422;41.33
857;Mannen;28;1946 tot 1951;0.00156;92476;145;46.15
858;Mannen;28;1951 tot 1956;0.00111;94970;105;46.59
859;Mannen;28;1956 tot 1961;0.0009;95755;86;46.63
860;Mannen;28;1961 tot 1966;0.00092;96133;89;46.19
861;Mannen;28;1966 tot 1971;0.00091;96368;87;45.81
862;Mannen;28;1971 tot 1976;0.00087;96745;84;45.8
863;Mannen;28;1976 tot 1981;0.00087;97270;84;46.33
864;Mannen;28;1981 tot 1986;0.00076;97714;74;46.85
865;Mannen;28;1986 tot 1991;0.00078;97981;76;47.36
