ID;Broedvogels;Perioden;Broedvogelindex_1
4822;Sperwer;2018;65.0
4823;Sperwer;2019;58.0
4824;Sperwer;2020;69.0
4825;Sperwer;2021;64.0
4826;Sperwer;2022;68.0
4827;Sperwer;2023;82.0
4828;Spotvogel;1990;100.0
4829;Spotvogel;1991;95.0
4830;Spotvogel;1992;103.0
4831;Spotvogel;1993;94.0
4832;Spotvogel;1994;75.0
4833;Spotvogel;1995;65.0
4834;Spotvogel;1996;63.0
4835;Spotvogel;1997;60.0
4836;Spotvogel;1998;57.0
4837;Spotvogel;1999;60.0
4838;Spotvogel;2000;54.0
4839;Spotvogel;2001;50.0
4840;Spotvogel;2002;45.0
4841;Spotvogel;2003;50.0
4842;Spotvogel;2004;55.0
4843;Spotvogel;2005;52.0
4844;Spotvogel;2006;54.0
4845;Spotvogel;2007;52.0
4846;Spotvogel;2008;50.0
4847;Spotvogel;2009;49.0
4848;Spotvogel;2010;47.0
4849;Spotvogel;2011;55.0
4850;Spotvogel;2012;57.0
4851;Spotvogel;2013;60.0
4852;Spotvogel;2014;50.0
4853;Spotvogel;2015;56.0
4854;Spotvogel;2016;61.0
4855;Spotvogel;2017;52.0
4856;Spotvogel;2018;57.0
4857;Spotvogel;2019;64.0
4858;Spotvogel;2020;71.0
4859;Spotvogel;2021;80.0
4860;Spotvogel;2022;68.0
4861;Spotvogel;2023;81.0
4862;Spreeuw;1990;100.0
4863;Spreeuw;1991;91.0
4864;Spreeuw;1992;81.0
4865;Spreeuw;1993;84.0
4866;Spreeuw;1994;79.0
4867;Spreeuw;1995;72.0
4868;Spreeuw;1996;64.0
4869;Spreeuw;1997;71.0
4870;Spreeuw;1998;63.0
4871;Spreeuw;1999;61.0
4872;Spreeuw;2000;63.0
4873;Spreeuw;2001;62.0
4874;Spreeuw;2002;61.0
4875;Spreeuw;2003;55.0
4876;Spreeuw;2004;56.0
4877;Spreeuw;2005;58.0
4878;Spreeuw;2006;55.0
4879;Spreeuw;2007;56.0
4880;Spreeuw;2008;53.0
4881;Spreeuw;2009;49.0
4882;Spreeuw;2010;43.0
4883;Spreeuw;2011;46.0
4884;Spreeuw;2012;46.0
4885;Spreeuw;2013;44.0
4886;Spreeuw;2014;49.0
4887;Spreeuw;2015;53.0
4888;Spreeuw;2016;52.0
4889;Spreeuw;2017;49.0
4890;Spreeuw;2018;45.0
4891;Spreeuw;2019;46.0
4892;Spreeuw;2020;52.0
4893;Spreeuw;2021;52.0
4894;Spreeuw;2022;51.0
4895;Spreeuw;2023;52.0
4896;Sprinkhaanzanger;1990;100.0
4897;Sprinkhaanzanger;1991;86.0
4898;Sprinkhaanzanger;1992;94.0
4899;Sprinkhaanzanger;1993;100.0
4900;Sprinkhaanzanger;1994;100.0
4901;Sprinkhaanzanger;1995;112.0
4902;Sprinkhaanzanger;1996;127.0
4903;Sprinkhaanzanger;1997;128.0
4904;Sprinkhaanzanger;1998;137.0
4905;Sprinkhaanzanger;1999;134.0
4906;Sprinkhaanzanger;2000;137.0
4907;Sprinkhaanzanger;2001;121.0
4908;Sprinkhaanzanger;2002;106.0
4909;Sprinkhaanzanger;2003;109.0
4910;Sprinkhaanzanger;2004;158.0
4911;Sprinkhaanzanger;2005;156.0
4912;Sprinkhaanzanger;2006;157.0
4913;Sprinkhaanzanger;2007;150.0
4914;Sprinkhaanzanger;2008;142.0
4915;Sprinkhaanzanger;2009;150.0
4916;Sprinkhaanzanger;2010;150.0
4917;Sprinkhaanzanger;2011;189.0
4918;Sprinkhaanzanger;2012;149.0
4919;Sprinkhaanzanger;2013;152.0
4920;Sprinkhaanzanger;2014;133.0
4921;Sprinkhaanzanger;2015;130.0
4922;Sprinkhaanzanger;2016;146.0
4923;Sprinkhaanzanger;2017;152.0
4924;Sprinkhaanzanger;2018;105.0
4925;Sprinkhaanzanger;2019;139.0
4926;Sprinkhaanzanger;2020;140.0
4927;Sprinkhaanzanger;2021;122.0
4928;Sprinkhaanzanger;2022;134.0
4929;Sprinkhaanzanger;2023;135.0
4930;Staartmees;1990;100.0
4931;Staartmees;1991;109.0
4932;Staartmees;1992;107.0
4933;Staartmees;1993;112.0
4934;Staartmees;1994;112.0
4935;Staartmees;1995;100.0
4936;Staartmees;1996;123.0
4937;Staartmees;1997;112.0
4938;Staartmees;1998;98.0
4939;Staartmees;1999;97.0
4940;Staartmees;2000;114.0
4941;Staartmees;2001;116.0
4942;Staartmees;2002;118.0
4943;Staartmees;2003;132.0
4944;Staartmees;2004;124.0
4945;Staartmees;2005;109.0
4946;Staartmees;2006;108.0
4947;Staartmees;2007;105.0
4948;Staartmees;2008;127.0
4949;Staartmees;2009;116.0
4950;Staartmees;2010;124.0
4951;Staartmees;2011;93.0
4952;Staartmees;2012;100.0
4953;Staartmees;2013;91.0
4954;Staartmees;2014;84.0
4955;Staartmees;2015;96.0
4956;Staartmees;2016;86.0
4957;Staartmees;2017;87.0
4958;Staartmees;2018;77.0
4959;Staartmees;2019;81.0
4960;Staartmees;2020;78.0
4961;Staartmees;2021;82.0
4962;Staartmees;2022;74.0
4963;Staartmees;2023;81.0
4964;Steenuil;1990;100.0
4965;Steenuil;1991;116.0
4966;Steenuil;1992;111.0
4967;Steenuil;1993;106.0
4968;Steenuil;1994;115.0
4969;Steenuil;1995;94.0
4970;Steenuil;1996;81.0
4971;Steenuil;1997;86.0
4972;Steenuil;1998;86.0
4973;Steenuil;1999;83.0
4974;Steenuil;2000;87.0
4975;Steenuil;2001;77.0
4976;Steenuil;2002;69.0
4977;Steenuil;2003;60.0
4978;Steenuil;2004;63.0
4979;Steenuil;2005;65.0
4980;Steenuil;2006;63.0
4981;Steenuil;2007;66.0
4982;Steenuil;2008;67.0
4983;Steenuil;2009;64.0
4984;Steenuil;2010;67.0
4985;Steenuil;2011;68.0
4986;Steenuil;2012;66.0
4987;Steenuil;2013;61.0
4988;Steenuil;2014;62.0
4989;Steenuil;2015;67.0
4990;Steenuil;2016;66.0
4991;Steenuil;2017;68.0
4992;Steenuil;2018;68.0
4993;Steenuil;2019;69.0
4994;Steenuil;2020;71.0
4995;Steenuil;2021;68.0
4996;Steenuil;2022;66.0
4997;Steenuil;2023;71.0
4998;Steltkluut;1990;100.0
4999;Steltkluut;1991;36.0
5000;Steltkluut;1992;127.0
5001;Steltkluut;1993;55.0
5002;Steltkluut;1994;64.0
5003;Steltkluut;1995;27.0
5004;Steltkluut;1996;0.0
5005;Steltkluut;1997;9.0
5006;Steltkluut;1998;18.0
5007;Steltkluut;1999;236.0
5008;Steltkluut;2000;282.0
5009;Steltkluut;2001;245.0
5010;Steltkluut;2002;109.0
5011;Steltkluut;2003;0.0
5012;Steltkluut;2004;9.0
5013;Steltkluut;2005;164.0
5014;Steltkluut;2006;45.0
5015;Steltkluut;2007;9.0
5016;Steltkluut;2008;91.0
5017;Steltkluut;2009;55.0
5018;Steltkluut;2010;9.0
5019;Steltkluut;2011;218.0
5020;Steltkluut;2012;164.0
5021;Steltkluut;2013;45.0
5022;Steltkluut;2014;182.0
5023;Steltkluut;2015;209.0
5024;Steltkluut;2016;227.0
5025;Steltkluut;2017;464.0
5026;Steltkluut;2018;218.0
5027;Steltkluut;2019;300.0
5028;Steltkluut;2020;155.0
5029;Steltkluut;2021;736.0
5030;Steltkluut;2022;745.0
5031;Steltkluut;2023;1409.0
5032;Stormmeeuw;1990;100.0
5033;Stormmeeuw;1991;93.0
5034;Stormmeeuw;1992;100.0
5035;Stormmeeuw;1993;91.0
5036;Stormmeeuw;1994;95.0
5037;Stormmeeuw;1995;83.0
5038;Stormmeeuw;1996;86.0
5039;Stormmeeuw;1997;80.0
5040;Stormmeeuw;1998;85.0
5041;Stormmeeuw;1999;76.0
5042;Stormmeeuw;2000;74.0
5043;Stormmeeuw;2001;90.0
5044;Stormmeeuw;2002;79.0
5045;Stormmeeuw;2003;89.0
5046;Stormmeeuw;2004;74.0
5047;Stormmeeuw;2005;76.0
5048;Stormmeeuw;2006;75.0
5049;Stormmeeuw;2007;58.0
5050;Stormmeeuw;2008;53.0
5051;Stormmeeuw;2009;48.0
5052;Stormmeeuw;2010;53.0
5053;Stormmeeuw;2011;50.0
5054;Stormmeeuw;2012;49.0
5055;Stormmeeuw;2013;47.0
5056;Stormmeeuw;2014;44.0
5057;Stormmeeuw;2015;40.0
5058;Stormmeeuw;2016;41.0
5059;Stormmeeuw;2017;33.0
5060;Stormmeeuw;2018;36.0
5061;Stormmeeuw;2019;31.0
5062;Stormmeeuw;2020;32.0
5063;Stormmeeuw;2021;38.0
5064;Stormmeeuw;2022;30.0
5065;Stormmeeuw;2023;33.0
5066;Strandplevier;1990;100.0
5067;Strandplevier;1991;101.0
5068;Strandplevier;1992;122.0
5069;Strandplevier;1993;86.0
5070;Strandplevier;1994;91.0
5071;Strandplevier;1995;74.0
5072;Strandplevier;1996;76.0
5073;Strandplevier;1997;79.0
5074;Strandplevier;1998;68.0
5075;Strandplevier;1999;78.0
5076;Strandplevier;2000;65.0
5077;Strandplevier;2001;58.0
5078;Strandplevier;2002;57.0
5079;Strandplevier;2003;58.0
5080;Strandplevier;2004;58.0
5081;Strandplevier;2005;53.0
5082;Strandplevier;2006;51.0
5083;Strandplevier;2007;50.0
5084;Strandplevier;2008;39.0
5085;Strandplevier;2009;41.0
5086;Strandplevier;2010;41.0
5087;Strandplevier;2011;38.0
5088;Strandplevier;2012;39.0
5089;Strandplevier;2013;29.0
5090;Strandplevier;2014;29.0
5091;Strandplevier;2015;26.0
5092;Strandplevier;2016;28.0
5093;Strandplevier;2017;32.0
5094;Strandplevier;2018;29.0
5095;Strandplevier;2019;36.0
5096;Strandplevier;2020;40.0
5097;Strandplevier;2021;54.0
5098;Strandplevier;2022;47.0
5099;Strandplevier;2023;46.0
5100;Tafeleend;1990;100.0
5101;Tafeleend;1991;84.0
5102;Tafeleend;1992;87.0
5103;Tafeleend;1993;86.0
5104;Tafeleend;1994;99.0
5105;Tafeleend;1995;96.0
5106;Tafeleend;1996;78.0
5107;Tafeleend;1997;84.0
5108;Tafeleend;1998;77.0
5109;Tafeleend;1999;81.0
5110;Tafeleend;2000;79.0
5111;Tafeleend;2001;79.0
5112;Tafeleend;2002;80.0
5113;Tafeleend;2003;69.0
5114;Tafeleend;2004;85.0
5115;Tafeleend;2005;82.0
5116;Tafeleend;2006;76.0
5117;Tafeleend;2007;61.0
5118;Tafeleend;2008;65.0
5119;Tafeleend;2009;63.0
5120;Tafeleend;2010;72.0
5121;Tafeleend;2011;62.0
5122;Tafeleend;2012;62.0
5123;Tafeleend;2013;64.0
5124;Tafeleend;2014;69.0
5125;Tafeleend;2015;66.0
5126;Tafeleend;2016;62.0
5127;Tafeleend;2017;57.0
5128;Tafeleend;2018;61.0
5129;Tafeleend;2019;56.0
5130;Tafeleend;2020;56.0
5131;Tafeleend;2021;67.0
5132;Tafeleend;2022;57.0
5133;Tafeleend;2023;69.0
5134;Tapuit;1990;100.0
5135;Tapuit;1991;85.0
5136;Tapuit;1992;65.0
5137;Tapuit;1993;55.0
5138;Tapuit;1994;48.0
5139;Tapuit;1995;51.0
5140;Tapuit;1996;45.0
5141;Tapuit;1997;43.0
5142;Tapuit;1998;42.0
5143;Tapuit;1999;42.0
5144;Tapuit;2000;31.0
5145;Tapuit;2001;23.0
5146;Tapuit;2002;18.0
5147;Tapuit;2003;16.0
5148;Tapuit;2004;16.0
5149;Tapuit;2005;14.0
5150;Tapuit;2006;14.0
5151;Tapuit;2007;13.0
5152;Tapuit;2008;12.0
5153;Tapuit;2009;12.0
5154;Tapuit;2010;15.0
5155;Tapuit;2011;14.0
5156;Tapuit;2012;14.0
5157;Tapuit;2013;13.0
5158;Tapuit;2014;15.0
5159;Tapuit;2015;16.0
5160;Tapuit;2016;16.0
5161;Tapuit;2017;17.0
5162;Tapuit;2018;16.0
5163;Tapuit;2019;19.0
5164;Tapuit;2020;24.0
5165;Tapuit;2021;20.0
5166;Tapuit;2022;19.0
5167;Tapuit;2023;16.0
5168;Tjiftjaf;1990;100.0
5169;Tjiftjaf;1991;83.0
5170;Tjiftjaf;1992;99.0
5171;Tjiftjaf;1993;105.0
5172;Tjiftjaf;1994;96.0
5173;Tjiftjaf;1995;101.0
5174;Tjiftjaf;1996;97.0
5175;Tjiftjaf;1997;120.0
5176;Tjiftjaf;1998;137.0
5177;Tjiftjaf;1999;99.0
5178;Tjiftjaf;2000;89.0
5179;Tjiftjaf;2001;95.0
5180;Tjiftjaf;2002;101.0
5181;Tjiftjaf;2003;116.0
5182;Tjiftjaf;2004;129.0
5183;Tjiftjaf;2005;96.0
5184;Tjiftjaf;2006;85.0
5185;Tjiftjaf;2007;109.0
5186;Tjiftjaf;2008;113.0
5187;Tjiftjaf;2009;111.0
5188;Tjiftjaf;2010;114.0
5189;Tjiftjaf;2011;131.0
5190;Tjiftjaf;2012;136.0
5191;Tjiftjaf;2013;117.0
5192;Tjiftjaf;2014;138.0
5193;Tjiftjaf;2015;134.0
5194;Tjiftjaf;2016;134.0
5195;Tjiftjaf;2017;127.0
5196;Tjiftjaf;2018;104.0
5197;Tjiftjaf;2019;122.0
5198;Tjiftjaf;2020;134.0
5199;Tjiftjaf;2021;125.0
5200;Tjiftjaf;2022;138.0
5201;Tjiftjaf;2023;154.0
5202;Torenvalk;1990;100.0
5203;Torenvalk;1991;98.0
5204;Torenvalk;1992;71.0
5205;Torenvalk;1993;79.0
5206;Torenvalk;1994;71.0
5207;Torenvalk;1995;53.0
5208;Torenvalk;1996;65.0
5209;Torenvalk;1997;54.0
5210;Torenvalk;1998;59.0
5211;Torenvalk;1999;55.0
5212;Torenvalk;2000;54.0
5213;Torenvalk;2001;48.0
5214;Torenvalk;2002;42.0
5215;Torenvalk;2003;41.0
5216;Torenvalk;2004;40.0
5217;Torenvalk;2005;50.0
5218;Torenvalk;2006;43.0
5219;Torenvalk;2007;40.0
5220;Torenvalk;2008;52.0
5221;Torenvalk;2009;38.0
5222;Torenvalk;2010;32.0
5223;Torenvalk;2011;29.0
5224;Torenvalk;2012;32.0
5225;Torenvalk;2013;26.0
5226;Torenvalk;2014;26.0
5227;Torenvalk;2015;33.0
5228;Torenvalk;2016;36.0
5229;Torenvalk;2017;27.0
5230;Torenvalk;2018;26.0
5231;Torenvalk;2019;32.0
5232;Torenvalk;2020;45.0
5233;Torenvalk;2021;33.0
5234;Torenvalk;2022;33.0
5235;Torenvalk;2023;38.0
5236;Tuinfluiter;1990;100.0
5237;Tuinfluiter;1991;100.0
5238;Tuinfluiter;1992;105.0
5239;Tuinfluiter;1993;109.0
5240;Tuinfluiter;1994;109.0
5241;Tuinfluiter;1995;107.0
5242;Tuinfluiter;1996;113.0
5243;Tuinfluiter;1997;110.0
5244;Tuinfluiter;1998;106.0
5245;Tuinfluiter;1999;97.0
5246;Tuinfluiter;2000;87.0
5247;Tuinfluiter;2001;85.0
5248;Tuinfluiter;2002;83.0
5249;Tuinfluiter;2003;85.0
5250;Tuinfluiter;2004;95.0
5251;Tuinfluiter;2005;101.0
5252;Tuinfluiter;2006;93.0
5253;Tuinfluiter;2007;98.0
5254;Tuinfluiter;2008;99.0
5255;Tuinfluiter;2009;93.0
5256;Tuinfluiter;2010;98.0
5257;Tuinfluiter;2011;101.0
5258;Tuinfluiter;2012;86.0
5259;Tuinfluiter;2013;86.0
5260;Tuinfluiter;2014;88.0
5261;Tuinfluiter;2015;90.0
5262;Tuinfluiter;2016;86.0
5263;Tuinfluiter;2017;91.0
5264;Tuinfluiter;2018;81.0
5265;Tuinfluiter;2019;95.0
5266;Tuinfluiter;2020;95.0
5267;Tuinfluiter;2021;88.0
5268;Tuinfluiter;2022;97.0
5269;Tuinfluiter;2023;104.0
5270;Tureluur;1990;100.0
5271;Tureluur;1991;87.0
5272;Tureluur;1992;83.0
5273;Tureluur;1993;93.0
5274;Tureluur;1994;93.0
5275;Tureluur;1995;90.0
5276;Tureluur;1996;92.0
5277;Tureluur;1997;95.0
5278;Tureluur;1998;107.0
5279;Tureluur;1999;100.0
5280;Tureluur;2000;103.0
5281;Tureluur;2001;102.0
5282;Tureluur;2002;100.0
5283;Tureluur;2003;96.0
5284;Tureluur;2004;104.0
5285;Tureluur;2005;88.0
5286;Tureluur;2006;83.0
5287;Tureluur;2007;80.0
5288;Tureluur;2008;81.0
5289;Tureluur;2009;76.0
5290;Tureluur;2010;77.0
5291;Tureluur;2011;74.0
5292;Tureluur;2012;70.0
5293;Tureluur;2013;66.0
5294;Tureluur;2014;75.0
5295;Tureluur;2015;70.0
5296;Tureluur;2016;70.0
5297;Tureluur;2017;67.0
5298;Tureluur;2018;63.0
5299;Tureluur;2019;65.0
5300;Tureluur;2020;65.0
5301;Tureluur;2021;69.0
5302;Tureluur;2022;60.0
5303;Tureluur;2023;66.0
5304;Turkse Tortel;1990;100.0
5305;Turkse Tortel;1991;103.0
5306;Turkse Tortel;1992;98.0
5307;Turkse Tortel;1993;100.0
5308;Turkse Tortel;1994;96.0
5309;Turkse Tortel;1995;86.0
5310;Turkse Tortel;1996;97.0
5311;Turkse Tortel;1997;106.0
5312;Turkse Tortel;1998;105.0
5313;Turkse Tortel;1999;101.0
5314;Turkse Tortel;2000;100.0
5315;Turkse Tortel;2001;104.0
5316;Turkse Tortel;2002;110.0
5317;Turkse Tortel;2003;105.0
5318;Turkse Tortel;2004;100.0
5319;Turkse Tortel;2005;103.0
5320;Turkse Tortel;2006;100.0
5321;Turkse Tortel;2007;101.0
5322;Turkse Tortel;2008;97.0
5323;Turkse Tortel;2009;106.0
5324;Turkse Tortel;2010;99.0
5325;Turkse Tortel;2011;96.0
5326;Turkse Tortel;2012;90.0
5327;Turkse Tortel;2013;93.0
5328;Turkse Tortel;2014;86.0
5329;Turkse Tortel;2015;89.0
5330;Turkse Tortel;2016;82.0
5331;Turkse Tortel;2017;84.0
5332;Turkse Tortel;2018;82.0
5333;Turkse Tortel;2019;83.0
5334;Turkse Tortel;2020;86.0
5335;Turkse Tortel;2021;84.0
5336;Turkse Tortel;2022;83.0
5337;Turkse Tortel;2023;84.0
5338;Veldleeuwerik;1990;100.0
5339;Veldleeuwerik;1991;83.0
5340;Veldleeuwerik;1992;90.0
5341;Veldleeuwerik;1993;88.0
5342;Veldleeuwerik;1994;84.0
5343;Veldleeuwerik;1995;78.0
5344;Veldleeuwerik;1996;69.0
5345;Veldleeuwerik;1997;71.0
5346;Veldleeuwerik;1998;70.0
5347;Veldleeuwerik;1999;64.0
5348;Veldleeuwerik;2000;64.0
5349;Veldleeuwerik;2001;59.0
5350;Veldleeuwerik;2002;54.0
5351;Veldleeuwerik;2003;48.0
5352;Veldleeuwerik;2004;50.0
5353;Veldleeuwerik;2005;48.0
5354;Veldleeuwerik;2006;45.0
5355;Veldleeuwerik;2007;47.0
5356;Veldleeuwerik;2008;45.0
5357;Veldleeuwerik;2009;42.0
5358;Veldleeuwerik;2010;41.0
5359;Veldleeuwerik;2011;42.0
5360;Veldleeuwerik;2012;44.0
5361;Veldleeuwerik;2013;44.0
5362;Veldleeuwerik;2014;49.0
5363;Veldleeuwerik;2015;46.0
5364;Veldleeuwerik;2016;47.0
5365;Veldleeuwerik;2017;42.0
5366;Veldleeuwerik;2018;45.0
5367;Veldleeuwerik;2019;46.0
5368;Veldleeuwerik;2020;50.0
5369;Veldleeuwerik;2021;51.0
5370;Veldleeuwerik;2022;49.0
5371;Veldleeuwerik;2023;51.0
5372;Velduil;1990;100.0
5373;Velduil;1991;62.0
5374;Velduil;1992;103.0
5375;Velduil;1993;99.0
5376;Velduil;1994;57.0
5377;Velduil;1995;38.0
5378;Velduil;1996;44.0
5379;Velduil;1997;42.0
5380;Velduil;1998;38.0
5381;Velduil;1999;32.0
5382;Velduil;2000;28.0
5383;Velduil;2001;22.0
5384;Velduil;2002;22.0
5385;Velduil;2003;24.0
5386;Velduil;2004;21.0
5387;Velduil;2005;24.0
5388;Velduil;2006;16.0
5389;Velduil;2007;13.0
5390;Velduil;2008;17.0
5391;Velduil;2009;26.0
5392;Velduil;2010;18.0
5393;Velduil;2011;17.0
5394;Velduil;2012;30.0
5395;Velduil;2013;25.0
5396;Velduil;2014;77.0
5397;Velduil;2015;12.0
5398;Velduil;2016;15.0
5399;Velduil;2017;12.0
5400;Velduil;2018;12.0
5401;Velduil;2019;88.0
5402;Velduil;2020;7.0
5403;Velduil;2021;7.0
5404;Velduil;2022;6.0
5405;Velduil;2023;62.0
5406;Vink;1990;100.0
5407;Vink;1991;114.0
5408;Vink;1992;107.0
5409;Vink;1993;115.0
5410;Vink;1994;125.0
5411;Vink;1995;121.0
5412;Vink;1996;138.0
5413;Vink;1997;135.0
5414;Vink;1998;128.0
5415;Vink;1999;132.0
5416;Vink;2000;128.0
5417;Vink;2001;133.0
5418;Vink;2002;139.0
5419;Vink;2003;142.0
5420;Vink;2004;146.0
5421;Vink;2005;161.0
5422;Vink;2006;158.0
5423;Vink;2007;158.0
5424;Vink;2008;156.0
5425;Vink;2009;156.0
5426;Vink;2010;160.0
5427;Vink;2011;156.0
5428;Vink;2012;161.0
5429;Vink;2013;154.0
5430;Vink;2014;166.0
5431;Vink;2015;157.0
5432;Vink;2016;151.0
5433;Vink;2017;156.0
5434;Vink;2018;158.0
5435;Vink;2019;161.0
5436;Vink;2020;163.0
5437;Vink;2021;161.0
5438;Vink;2022;157.0
5439;Vink;2023;170.0
5440;Visdief;1990;100.0
5441;Visdief;1991;100.0
5442;Visdief;1992;105.0
5443;Visdief;1993;90.0
5444;Visdief;1994;102.0
5445;Visdief;1995;93.0
5446;Visdief;1996;99.0
5447;Visdief;1997;99.0
5448;Visdief;1998;99.0
5449;Visdief;1999;105.0
5450;Visdief;2000;104.0
5451;Visdief;2001;108.0
5452;Visdief;2002;95.0
5453;Visdief;2003;102.0
5454;Visdief;2004;105.0
5455;Visdief;2005;93.0
5456;Visdief;2006;105.0
5457;Visdief;2007;110.0
5458;Visdief;2008;96.0
5459;Visdief;2009;79.0
5460;Visdief;2010;96.0
5461;Visdief;2011;91.0
5462;Visdief;2012;83.0
5463;Visdief;2013;84.0
5464;Visdief;2014;88.0
5465;Visdief;2015;78.0
5466;Visdief;2016;73.0
5467;Visdief;2017;85.0
5468;Visdief;2018;77.0
5469;Visdief;2019;68.0
5470;Visdief;2020;67.0
5471;Visdief;2021;79.0
5472;Visdief;2022;67.0
5473;Visdief;2023;85.0
5474;Vuurgoudhaan;1990;100.0
5475;Vuurgoudhaan;1991;58.0
5476;Vuurgoudhaan;1992;82.0
5477;Vuurgoudhaan;1993;76.0
5478;Vuurgoudhaan;1994;93.0
5479;Vuurgoudhaan;1995;182.0
5480;Vuurgoudhaan;1996;187.0
5481;Vuurgoudhaan;1997;162.0
5482;Vuurgoudhaan;1998;162.0
5483;Vuurgoudhaan;1999;159.0
5484;Vuurgoudhaan;2000;197.0
5485;Vuurgoudhaan;2001;172.0
5486;Vuurgoudhaan;2002;150.0
5487;Vuurgoudhaan;2003;154.0
5488;Vuurgoudhaan;2004;163.0
5489;Vuurgoudhaan;2005;122.0
5490;Vuurgoudhaan;2006;114.0
5491;Vuurgoudhaan;2007;192.0
5492;Vuurgoudhaan;2008;160.0
5493;Vuurgoudhaan;2009;91.0
5494;Vuurgoudhaan;2010;132.0
5495;Vuurgoudhaan;2011;113.0
5496;Vuurgoudhaan;2012;130.0
5497;Vuurgoudhaan;2013;125.0
5498;Vuurgoudhaan;2014;142.0
5499;Vuurgoudhaan;2015;199.0
5500;Vuurgoudhaan;2016;212.0
5501;Vuurgoudhaan;2017;256.0
5502;Vuurgoudhaan;2018;271.0
5503;Vuurgoudhaan;2019;314.0
5504;Vuurgoudhaan;2020;295.0
5505;Vuurgoudhaan;2021;223.0
5506;Vuurgoudhaan;2022;236.0
5507;Vuurgoudhaan;2023;280.0
5508;Waterhoen;1990;100.0
5509;Waterhoen;1991;90.0
5510;Waterhoen;1992;91.0
5511;Waterhoen;1993;100.0
5512;Waterhoen;1994;96.0
5513;Waterhoen;1995;107.0
5514;Waterhoen;1996;90.0
5515;Waterhoen;1997;59.0
5516;Waterhoen;1998;70.0
5517;Waterhoen;1999;84.0
5518;Waterhoen;2000;96.0
5519;Waterhoen;2001;89.0
5520;Waterhoen;2002;83.0
5521;Waterhoen;2003;80.0
5522;Waterhoen;2004;80.0
5523;Waterhoen;2005;83.0
5524;Waterhoen;2006;84.0
5525;Waterhoen;2007;89.0
5526;Waterhoen;2008;91.0
5527;Waterhoen;2009;73.0
5528;Waterhoen;2010;60.0
5529;Waterhoen;2011;53.0
5530;Waterhoen;2012;52.0
5531;Waterhoen;2013;52.0
5532;Waterhoen;2014;58.0
5533;Waterhoen;2015;68.0
5534;Waterhoen;2016;72.0
5535;Waterhoen;2017;67.0
5536;Waterhoen;2018;63.0
5537;Waterhoen;2019;65.0
5538;Waterhoen;2020;73.0
5539;Waterhoen;2021;68.0
5540;Waterhoen;2022;75.0
5541;Waterhoen;2023;85.0
5542;Waterral;1990;100.0
5543;Waterral;1991;74.0
5544;Waterral;1992;83.0
5545;Waterral;1993;87.0
5546;Waterral;1994;110.0
5547;Waterral;1995;104.0
5548;Waterral;1996;74.0
5549;Waterral;1997;74.0
5550;Waterral;1998;103.0
5551;Waterral;1999;126.0
5552;Waterral;2000;128.0
5553;Waterral;2001;122.0
5554;Waterral;2002;117.0
5555;Waterral;2003;122.0
5556;Waterral;2004;108.0
5557;Waterral;2005;102.0
5558;Waterral;2006;106.0
5559;Waterral;2007;106.0
5560;Waterral;2008;104.0
5561;Waterral;2009;88.0
5562;Waterral;2010;80.0
5563;Waterral;2011;82.0
5564;Waterral;2012;92.0
5565;Waterral;2013;93.0
5566;Waterral;2014;127.0
5567;Waterral;2015;139.0
5568;Waterral;2016;137.0
5569;Waterral;2017;119.0
5570;Waterral;2018;108.0
5571;Waterral;2019;114.0
5572;Waterral;2020;122.0
5573;Waterral;2021;111.0
5574;Waterral;2022;134.0
5575;Waterral;2023;138.0
5576;Watersnip;1990;100.0
5577;Watersnip;1991;94.0
5578;Watersnip;1992;79.0
5579;Watersnip;1993;72.0
5580;Watersnip;1994;76.0
5581;Watersnip;1995;69.0
5582;Watersnip;1996;60.0
5583;Watersnip;1997;64.0
5584;Watersnip;1998;67.0
5585;Watersnip;1999;68.0
5586;Watersnip;2000;67.0
5587;Watersnip;2001;73.0
5588;Watersnip;2002;80.0
5589;Watersnip;2003;86.0
5590;Watersnip;2004;80.0
5591;Watersnip;2005;78.0
5592;Watersnip;2006;70.0
5593;Watersnip;2007;70.0
5594;Watersnip;2008;69.0
5595;Watersnip;2009;63.0
5596;Watersnip;2010;63.0
5597;Watersnip;2011;58.0
5598;Watersnip;2012;57.0
5599;Watersnip;2013;63.0
5600;Watersnip;2014;68.0
5601;Watersnip;2015;74.0
5602;Watersnip;2016;82.0
5603;Watersnip;2017;79.0
5604;Watersnip;2018;75.0
5605;Watersnip;2019;61.0
5606;Watersnip;2020;65.0
5607;Watersnip;2021;70.0
5608;Watersnip;2022;68.0
5609;Watersnip;2023;70.0
5610;Wespendief;1990;100.0
5611;Wespendief;1991;85.0
5612;Wespendief;1992;82.0
5613;Wespendief;1993;81.0
5614;Wespendief;1994;95.0
5615;Wespendief;1995;75.0
5616;Wespendief;1996;91.0
5617;Wespendief;1997;72.0
5618;Wespendief;1998;78.0
5619;Wespendief;1999;79.0
5620;Wespendief;2000;93.0
5621;Wespendief;2001;96.0
5622;Wespendief;2002;100.0
5623;Wespendief;2003;88.0
5624;Wespendief;2004;100.0
5625;Wespendief;2005;90.0
5626;Wespendief;2006;75.0
5627;Wespendief;2007;102.0
5628;Wespendief;2008;100.0
5629;Wespendief;2009;104.0
5630;Wespendief;2010;89.0
5631;Wespendief;2011;121.0
5632;Wespendief;2012;109.0
