ID;Opleidingsniveau;Marges;WijkenEnBuurten;RegiocodeGemeenteWijkBuurt_1;Bevolking15Tot75Jaar_2
8521;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Nassau;          ;60.0
8522;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Groote Kreek;          ;160.0
8523;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Zoetevaart;          ;180.0
8524;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Absdaalseweg;          ;30.0
8525;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Hogeweg;          ;
8526;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Buitengebied Hulst;          ;50.0
8527;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Sint Jansteen;          ;560.0
8528;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Polderken;          ;280.0
8529;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Walhoek;          ;220.0
8530;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Gedelfte;          ;
8531;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Buitengebied Sint Jansteen;          ;
8532;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Clinge;          ;500.0
8533;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Goukensberg;          ;260.0
8534;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Durpe;          ;160.0
8535;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Buitengebied Clinge;          ;
8536;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Graauw;          ;180.0
8537;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Kern Graauw;          ;120.0
8538;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Paal;          ;
8539;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Buitengebied Graauw;          ;30.0
8540;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Heikant;          ;120.0
8541;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Kern Heikant;          ;110.0
8542;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Buitengebied Heikant;          ;
8543;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Nieuw Namen;          ;120.0
8544;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Kern Nieuw Namen;          ;100.0
8545;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Buitengebied Nieuw Namen;          ;
8546;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Kapellebrug;          ;50.0
8547;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Kern Kapellebrug;          ;
8548;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Buitengebied Kapellebrug;          ;
8549;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Kloosterzande;          ;520.0
8550;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Groenendijk;          ;70.0
8551;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Zandewijk;          ;180.0
8552;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Molenstraat;          ;150.0
8553;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Hoek en Bosch;          ;
8554;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Buitengebied Kloosterzande;          ;
8555;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Lamswaarde;          ;100.0
8556;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Kern Lamswaarde;          ;80.0
8557;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Buitengebied Lamswaarde;          ;
8558;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Terhole;          ;40.0
8559;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Kern Terhole;          ;
8560;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Buitengebied Terhole;          ;
8561;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Vogelwaarde;          ;330.0
8562;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Stoppeldijk;          ;130.0
8563;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Boschkapelle;          ;160.0
8564;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Buitengebied Vogelwaarde;          ;
8565;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Hengstdijk;          ;110.0
8566;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Kern Hengstdijk;          ;40.0
8567;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Buitengebied Hengstdijk;          ;60.0
8568;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Ossenisse;          ;40.0
8569;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Kern Ossenisse;          ;
8570;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Buitengebied Ossenisse;          ;20.0
8571;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Kuitaart;          ;
8572;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Kern Kuitaart;          ;
8573;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Buitengebied Kuitaart;          ;
8574;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Walsoorden;          ;
8575;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Kern Walsoorden;          ;
8576;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Perkpolder;          ;
8577;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Buitengebied Walsoorden;          ;
8578;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;IJsselstein;          ;6200.0
8579;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 00 IJsselstein;          ;6200.0
8580;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;IJsselstein-Binnenstad;          ;120.0
8581;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Nieuwpoort;          ;180.0
8582;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Groenvliet;          ;60.0
8583;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Kasteelkwartier;          ;230.0
8584;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Europakwartier;          ;270.0
8585;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Oranjekwartier;          ;170.0
8586;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;IJsselveld-Oost;          ;660.0
8587;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;IJsselveld-West;          ;400.0
8588;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;IJsseloevers;          ;70.0
8589;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Hazenveld en Overwaard;          ;170.0
8590;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Rijpickerwaard;          ;
8591;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Panoven;          ;100.0
8592;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Paardenveld;          ;
8593;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Over Oudland;          ;
8594;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Industrieterrein Lage Dijk;          ;
8595;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Bedrijventerrein De Corridor;          ;
8596;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;De Hoven en De Boomgaard;          ;300.0
8597;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;De Tuinen;          ;200.0
8598;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Het Hart;          ;370.0
8599;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;De Wereldsteden;          ;200.0
8600;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;De Rivieren;          ;140.0
8601;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Het Staatse;          ;340.0
8602;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Benschopperpoort en Het Podium;          ;
8603;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Achterveld-Zuid;          ;170.0
8604;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Achterveld-West;          ;330.0
8605;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Achterveld-Noord;          ;370.0
8606;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Achterveld-Oost;          ;110.0
8607;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Eiterse Waard;          ;10.0
8608;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Landelijk gebied Noord;          ;60.0
8609;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Landelijk gebied Zuid;          ;
8610;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Kaag en Braassem;          ;5450.0
8611;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 00 Roelofarendsveen;          ;2610.0
8612;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Roelofarendsveen;          ;750.0
8613;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Oude Wetering;          ;500.0
8614;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Roelofarendsveen-Noord;          ;770.0
8615;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Burgemeesterswijk;          ;180.0
8616;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Tuinbouwgebied;          ;210.0
8617;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 01 Overig Alkemade;          ;630.0
8618;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Nieuwe Wetering;          ;100.0
8619;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Rijpwetering;          ;280.0
8620;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Oud Ade en Zevenhuizen;          ;80.0
8621;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Kaag;          ;30.0
8622;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Verspreide huizen Veenderpolder;          ;
8623;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Overige verspreide huizen;          ;30.0
8624;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 02 Woubrugge;          ;1030.0
8625;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Woubrugge;          ;120.0
8626;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Ofwegen;          ;
8627;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Hoogmade;          ;310.0
8628;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Woubrugge-West;          ;340.0
8629;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Verspreide huizen Vierambachtspolder;          ;
8630;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Verspreide huizen Oudendijkse polder;          ;60.0
8631;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Overige verspreide huizen;          ;
8632;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 03 Rijnsaterwoude;          ;160.0
8633;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Rijnsaterwoude;          ;150.0
8634;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Verspreide huizen Rijnsaterwoude;          ;
8635;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 04 Leimuiden;          ;740.0
8636;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Leimuiden;          ;210.0
8637;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Vriezekoop;          ;
8638;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Bilderdam;          ;
8639;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Uitbreiding West;          ;190.0
8640;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Verspreide huizen Vriezekoopse polder;          ;
8641;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Verspreide huizen West;          ;230.0
8642;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Verspreide huizen Oost;          ;
8643;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Kampen;          ;11360.0
8644;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Kampen;          ;7730.0
8645;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Binnenstad Kampen;          ;890.0
8646;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Brunnepe;          ;900.0
8647;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Groene Hart;          ;
8648;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Hanzewijk/Greente;          ;660.0
8649;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Kampen-Zuid;          ;310.0
8650;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Flevowijk;          ;900.0
8651;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Industrieterrein Kampen;          ;150.0
8652;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Bovenbroek;          ;210.0
8653;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Cellesbroek;          ;1490.0
8654;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Hagenbroek;          ;310.0
8655;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;De Maten;          ;450.0
8656;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;De Venen;          ;
8657;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Stationsplein;          ;
8658;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Stationskwartier;          ;200.0
8659;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Het Onderdijks;          ;420.0
8660;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Polder Dronthen;          ;
8661;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;De Melm;          ;
8662;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Kampereiland;          ;80.0
8663;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Mandjeswaard;          ;
8664;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Reeve;          ;
8665;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Reeve;          ;
8666;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;IJsselmuiden;          ;2490.0
8667;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Centrum IJsselmuiden;          ;890.0
8668;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Losse Landen;          ;650.0
8669;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Industrieterrein IJsselmuiden;          ;
8670;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;De Waard;          ;30.0
8671;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;De Koekoek;          ;140.0
8672;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Oosterholt;          ;160.0
8673;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Sonnenberg;          ;
8674;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Trekvaart;          ;310.0
8675;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Zalk;          ;130.0
8676;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Zalk;          ;80.0
8677;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Zalkerbroek;          ;20.0
8678;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wilsum;          ;160.0
8679;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wilsum;          ;
8680;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Buitengebied Wilsum;          ;
8681;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Grafhorst;          ;240.0
8682;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Grafhorst;          ;240.0
8683;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Kamperveen;          ;120.0
8684;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Kamperveen;          ;120.0
8685;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;s-Heerenbroek;          ;100.0
8686;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;s-Heerenbroek;          ;100.0
8687;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Mastenbroek;          ;
8688;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Polder Mastenbroek;          ;
8689;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Kapelle;          ;2020.0
8690;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 00 Kapelle;          ;1340.0
8691;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Kapelle;          ;1260.0
8692;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Verspreide huizen Kapelle;          ;50.0
8693;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 01 Wemeldinge;          ;520.0
8694;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wemeldinge;          ;500.0
8695;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Verspreide huizen Wemeldinge;          ;
8696;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 02 Schore;          ;80.0
8697;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Schore;          ;70.0
8698;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Verspreide huizen Schore;          ;
8699;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Katwijk;          ;14970.0
8700;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Katwijk Noord;          ;3090.0
8701;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Rijnsoever-West;          ;440.0
8702;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Rijnsoever-Oost;          ;500.0
8703;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Hoornes-West;          ;660.0
8704;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Hoornes-Oost;          ;500.0
8705;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Rijnsoever-Noord;          ;190.0
8706;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Rijnsoever-Midden;          ;520.0
8707;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;'t Heen;          ;
8708;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;'t Heen-Zuid;          ;
8709;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;'t Heen-Noord;          ;
8710;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Katwijk aan den Rijn;          ;2680.0
8711;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Dorp;          ;460.0
8712;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;'t Sandt;          ;80.0
8713;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Molenwijk;          ;600.0
8714;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Cleijn Duin;          ;290.0
8715;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Koestal;          ;320.0
8716;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Zanderij;          ;640.0
8717;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Katwijk aan Zee;          ;3860.0
8718;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Strand;          ;
8719;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;De Noord;          ;790.0
8720;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Noord-Oost;          ;290.0
8721;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Centrum;          ;200.0
8722;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Midden;          ;560.0
8723;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Zuid-West;          ;
8724;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Zuid;          ;510.0
8725;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Zuid-Oost;          ;150.0
8726;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Witte Hek;          ;470.0
8727;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Overduin;          ;320.0
8728;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Landelijk gebied Katwijk;          ;
8729;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Noordduinen;          ;
8730;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Zuidduinen;          ;
8731;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;De Mient en Kooltuin;          ;
8732;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Rijnsburg;          ;3660.0
8733;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Centrum;          ;370.0
8734;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Kleipetten;          ;530.0
8735;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;De Horn;          ;280.0
8736;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Frederiksoord-Noord;          ;450.0
8737;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Frederiksoord-Zuid;          ;360.0
8738;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Centrum-Noord;          ;240.0
8739;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;De Hoek;          ;540.0
8740;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Westerhaghe;          ;240.0
8741;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Kamphuizerpolder;          ;
8742;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Rijnsburg-Noord;          ;160.0
8743;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Valkenburg;          ;930.0
8744;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Dorp;          ;290.0
8745;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;'t Joght;          ;300.0
8746;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;'t Duyfrak;          ;250.0
8747;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Valkenburgse Meer;          ;
8748;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Overige verspreide huizen Valkenburg;          ;
8749;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Kerkrade;          ;11900.0
8750;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 00 Kerkrade-West;          ;3570.0
8751;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Spekholzerheide;          ;740.0
8752;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Heilust;          ;820.0
8753;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Terwinselen;          ;710.0
8754;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Kaalheide;          ;610.0
8755;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Gracht;          ;
8756;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Verspreide huizen Dentgenbach;          ;
8757;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 01 Kerkrade-Oost;          ;4660.0
8758;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Kerkrade-Centrum;          ;1060.0
8759;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Erenstein;          ;450.0
8760;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Rolduckerveld;          ;530.0
8761;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Holz;          ;450.0
8762;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Nulland;          ;670.0
8763;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Bleijerheide;          ;1120.0
8764;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Wijk 02 Kerkrade-Noord;          ;3230.0
8765;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Eygelshoven-Kom;          ;430.0
8766;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Hopel;          ;570.0
8767;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Waubacherveld;          ;130.0
8768;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Vink;          ;530.0
8769;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Chevremont;          ;1010.0
8770;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Haanrade;          ;370.0
8771;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Koggenland;          ;4280.0
8772;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Obdam;          ;990.0
8773;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Berkmeerdijk;          ;
8774;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Obdam Verspreide huizen West;          ;
8775;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Klipper en omgeving;          ;100.0
8776;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Weerestraat en omgeving;          ;120.0
8777;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Handelskade en omgeving;          ;30.0
8778;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Reigerlaan Obdam en omgeving;          ;70.0
8779;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Dokter Lohmanstraat en omgeving;          ;90.0
8780;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Bedrijventerrein Braken;          ;
8781;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Dorpsstraat en omgeving;          ;110.0
8782;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Laan van Meerweijde en omgeving;          ;150.0
8783;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Nijenburglaan en omgeving;          ;80.0
8784;1 Basisonderwijs, vmbo, mbo1;Ondergrens 95%-interval;Duinweid en omgeving;          ;
