ID;Geslacht;Regiokenmerken;Perioden;Leerlingen_1;VoortijdigSchoolverlaters_2;NietVoortijdigSchoolverlaters_3;VoortijdigSchoolverlatersPercentage_4
5249;Totaal mannen en vrouwen;Flevoland (MC);2014/'15;35560.0;870.0;34690.0;2.0
5250;Totaal mannen en vrouwen;Flevoland (MC);2015/'16;35830.0;820.0;35000.0;2.0
5251;Totaal mannen en vrouwen;Flevoland (MC);2016/'17;36070.0;890.0;35180.0;2.0
5252;Totaal mannen en vrouwen;Flevoland (MC);2017/'18;36130.0;930.0;35200.0;3.0
5253;Totaal mannen en vrouwen;Flevoland (MC);2018/'19;36000.0;960.0;35040.0;3.0
5254;Totaal mannen en vrouwen;Flevoland (MC);2019/'20;35910.0;760.0;35150.0;2.0
5255;Totaal mannen en vrouwen;Flevoland (MC);2020/'21;35540.0;880.0;34670.0;2.0
5256;Totaal mannen en vrouwen;Flevoland (MC);2021/'22;35670.0;1190.0;34490.0;3.0
5257;Totaal mannen en vrouwen;Flevoland (MC);2022/'23;35370.0;1160.0;34200.0;3.0
5258;Totaal mannen en vrouwen;Utrecht (MC);2012/'13;63600.0;1720.0;61880.0;3.0
5259;Totaal mannen en vrouwen;Utrecht (MC);2013/'14;64810.0;1610.0;63200.0;2.0
5260;Totaal mannen en vrouwen;Utrecht (MC);2014/'15;65740.0;1350.0;64390.0;2.0
5261;Totaal mannen en vrouwen;Utrecht (MC);2015/'16;67340.0;1320.0;66020.0;2.0
5262;Totaal mannen en vrouwen;Utrecht (MC);2016/'17;68770.0;1410.0;67360.0;2.0
5263;Totaal mannen en vrouwen;Utrecht (MC);2017/'18;69350.0;1490.0;67860.0;2.0
5264;Totaal mannen en vrouwen;Utrecht (MC);2018/'19;69960.0;1570.0;68380.0;2.0
5265;Totaal mannen en vrouwen;Utrecht (MC);2019/'20;72890.0;1350.0;71540.0;2.0
5266;Totaal mannen en vrouwen;Utrecht (MC);2020/'21;72080.0;1480.0;70600.0;2.0
5267;Totaal mannen en vrouwen;Utrecht (MC);2021/'22;71630.0;1820.0;69810.0;3.0
5268;Totaal mannen en vrouwen;Utrecht (MC);2022/'23;71260.0;1730.0;69530.0;2.0
5269;Totaal mannen en vrouwen;Gooi en Vechtstreek (MC);2012/'13;19470.0;430.0;19040.0;2.0
5270;Totaal mannen en vrouwen;Gooi en Vechtstreek (MC);2013/'14;19730.0;430.0;19300.0;2.0
5271;Totaal mannen en vrouwen;Gooi en Vechtstreek (MC);2014/'15;20130.0;420.0;19710.0;2.0
5272;Totaal mannen en vrouwen;Gooi en Vechtstreek (MC);2015/'16;20400.0;370.0;20030.0;2.0
5273;Totaal mannen en vrouwen;Gooi en Vechtstreek (MC);2016/'17;20740.0;450.0;20300.0;2.0
5274;Totaal mannen en vrouwen;Gooi en Vechtstreek (MC);2017/'18;20790.0;470.0;20320.0;2.0
5275;Totaal mannen en vrouwen;Gooi en Vechtstreek (MC);2018/'19;20660.0;500.0;20170.0;2.0
5276;Totaal mannen en vrouwen;Gooi en Vechtstreek (MC);2019/'20;20600.0;340.0;20260.0;2.0
5277;Totaal mannen en vrouwen;Gooi en Vechtstreek (MC);2020/'21;20320.0;420.0;19900.0;2.0
5278;Totaal mannen en vrouwen;Gooi en Vechtstreek (MC);2021/'22;20070.0;530.0;19540.0;3.0
5279;Totaal mannen en vrouwen;Gooi en Vechtstreek (MC);2022/'23;18760.0;490.0;18270.0;3.0
5280;Totaal mannen en vrouwen;Agglomeratie Amsterdam (MC);2012/'13;98280.0;3000.0;95280.0;3.0
5281;Totaal mannen en vrouwen;Agglomeratie Amsterdam (MC);2013/'14;99630.0;3030.0;96600.0;3.0
5282;Totaal mannen en vrouwen;Agglomeratie Amsterdam (MC);2014/'15;100890.0;2860.0;98020.0;3.0
5283;Totaal mannen en vrouwen;Agglomeratie Amsterdam (MC);2015/'16;102190.0;2790.0;99400.0;3.0
5284;Totaal mannen en vrouwen;Agglomeratie Amsterdam (MC);2016/'17;103220.0;2930.0;100290.0;3.0
5285;Totaal mannen en vrouwen;Agglomeratie Amsterdam (MC);2017/'18;104130.0;2960.0;101170.0;3.0
5286;Totaal mannen en vrouwen;Agglomeratie Amsterdam (MC);2018/'19;104210.0;3120.0;101090.0;3.0
5287;Totaal mannen en vrouwen;Agglomeratie Amsterdam (MC);2019/'20;104400.0;2410.0;101990.0;2.0
5288;Totaal mannen en vrouwen;Agglomeratie Amsterdam (MC);2020/'21;104230.0;2630.0;101600.0;3.0
5289;Totaal mannen en vrouwen;Agglomeratie Amsterdam (MC);2021/'22;104200.0;3400.0;100800.0;3.0
5290;Totaal mannen en vrouwen;Agglomeratie Amsterdam (MC);2022/'23;104500.0;3480.0;101020.0;3.0
5291;Totaal mannen en vrouwen;West-Friesland (MC);2012/'13;17930.0;380.0;17550.0;2.0
5292;Totaal mannen en vrouwen;West-Friesland (MC);2013/'14;18050.0;360.0;17690.0;2.0
5293;Totaal mannen en vrouwen;West-Friesland (MC);2014/'15;18160.0;330.0;17840.0;2.0
5294;Totaal mannen en vrouwen;West-Friesland (MC);2015/'16;18220.0;350.0;17870.0;2.0
5295;Totaal mannen en vrouwen;West-Friesland (MC);2016/'17;18240.0;350.0;17890.0;2.0
5296;Totaal mannen en vrouwen;West-Friesland (MC);2017/'18;18010.0;370.0;17640.0;2.0
5297;Totaal mannen en vrouwen;West-Friesland (MC);2018/'19;17860.0;410.0;17450.0;2.0
5298;Totaal mannen en vrouwen;West-Friesland (MC);2019/'20;17550.0;370.0;17180.0;2.0
5299;Totaal mannen en vrouwen;West-Friesland (MC);2020/'21;17170.0;380.0;16780.0;2.0
5300;Totaal mannen en vrouwen;West-Friesland (MC);2021/'22;16860.0;480.0;16380.0;3.0
5301;Totaal mannen en vrouwen;West-Friesland (MC);2022/'23;16720.0;480.0;16250.0;3.0
5302;Totaal mannen en vrouwen;Kop van Noord-Holland (MC);2012/'13;14120.0;360.0;13760.0;3.0
5303;Totaal mannen en vrouwen;Kop van Noord-Holland (MC);2013/'14;14100.0;310.0;13790.0;2.0
5304;Totaal mannen en vrouwen;Kop van Noord-Holland (MC);2014/'15;14160.0;240.0;13920.0;2.0
5305;Totaal mannen en vrouwen;Kop van Noord-Holland (MC);2015/'16;14110.0;240.0;13870.0;2.0
5306;Totaal mannen en vrouwen;Kop van Noord-Holland (MC);2016/'17;14120.0;260.0;13860.0;2.0
5307;Totaal mannen en vrouwen;Kop van Noord-Holland (MC);2017/'18;13890.0;360.0;13530.0;3.0
5308;Totaal mannen en vrouwen;Kop van Noord-Holland (MC);2018/'19;13490.0;360.0;13140.0;3.0
5309;Totaal mannen en vrouwen;Kop van Noord-Holland (MC);2019/'20;13140.0;290.0;12850.0;2.0
5310;Totaal mannen en vrouwen;Kop van Noord-Holland (MC);2020/'21;12930.0;320.0;12620.0;2.0
5311;Totaal mannen en vrouwen;Kop van Noord-Holland (MC);2021/'22;12580.0;360.0;12220.0;3.0
5312;Totaal mannen en vrouwen;Kop van Noord-Holland (MC);2022/'23;12360.0;370.0;11990.0;3.0
5313;Totaal mannen en vrouwen;Noord-Kennemerland (MC);2012/'13;22340.0;560.0;21780.0;2.0
5314;Totaal mannen en vrouwen;Noord-Kennemerland (MC);2013/'14;22510.0;490.0;22020.0;2.0
5315;Totaal mannen en vrouwen;Noord-Kennemerland (MC);2014/'15;22750.0;450.0;22300.0;2.0
5316;Totaal mannen en vrouwen;Noord-Kennemerland (MC);2015/'16;22820.0;430.0;22390.0;2.0
5317;Totaal mannen en vrouwen;Noord-Kennemerland (MC);2016/'17;23160.0;450.0;22710.0;2.0
5318;Totaal mannen en vrouwen;Noord-Kennemerland (MC);2017/'18;23010.0;430.0;22570.0;2.0
5319;Totaal mannen en vrouwen;Noord-Kennemerland (MC);2018/'19;22950.0;520.0;22430.0;2.0
5320;Totaal mannen en vrouwen;Noord-Kennemerland (MC);2019/'20;23660.0;500.0;23160.0;2.0
5321;Totaal mannen en vrouwen;Noord-Kennemerland (MC);2020/'21;23150.0;500.0;22640.0;2.0
5322;Totaal mannen en vrouwen;Noord-Kennemerland (MC);2021/'22;22810.0;650.0;22160.0;3.0
5323;Totaal mannen en vrouwen;Noord-Kennemerland (MC);2022/'23;22450.0;610.0;21840.0;3.0
5324;Totaal mannen en vrouwen;Zuid-Kennemerland en IJmond (MC);2012/'13;29490.0;800.0;28690.0;3.0
5325;Totaal mannen en vrouwen;Zuid-Kennemerland en IJmond (MC);2013/'14;29800.0;770.0;29040.0;3.0
5326;Totaal mannen en vrouwen;Zuid-Kennemerland en IJmond (MC);2014/'15;30130.0;770.0;29360.0;3.0
5327;Totaal mannen en vrouwen;Zuid-Kennemerland en IJmond (MC);2015/'16;30330.0;760.0;29570.0;3.0
5328;Totaal mannen en vrouwen;Zuid-Kennemerland en IJmond (MC);2016/'17;30250.0;750.0;29500.0;2.0
5329;Totaal mannen en vrouwen;Zuid-Kennemerland en IJmond (MC);2017/'18;29970.0;770.0;29200.0;3.0
5330;Totaal mannen en vrouwen;Zuid-Kennemerland en IJmond (MC);2018/'19;29600.0;830.0;28770.0;3.0
5331;Totaal mannen en vrouwen;Zuid-Kennemerland en IJmond (MC);2019/'20;27490.0;640.0;26860.0;2.0
5332;Totaal mannen en vrouwen;Zuid-Kennemerland en IJmond (MC);2020/'21;27250.0;670.0;26580.0;2.0
5333;Totaal mannen en vrouwen;Zuid-Kennemerland en IJmond (MC);2021/'22;27220.0;770.0;26450.0;3.0
5334;Totaal mannen en vrouwen;Zuid-Kennemerland en IJmond (MC);2022/'23;27230.0;760.0;26470.0;3.0
5335;Totaal mannen en vrouwen;Zuid-Holland-Noord (MC);2012/'13;31460.0;690.0;30780.0;2.0
5336;Totaal mannen en vrouwen;Zuid-Holland-Noord (MC);2013/'14;31410.0;650.0;30760.0;2.0
5337;Totaal mannen en vrouwen;Zuid-Holland-Noord (MC);2014/'15;31490.0;710.0;30780.0;2.0
5338;Totaal mannen en vrouwen;Zuid-Holland-Noord (MC);2015/'16;31550.0;630.0;30920.0;2.0
5339;Totaal mannen en vrouwen;Zuid-Holland-Noord (MC);2016/'17;31900.0;680.0;31220.0;2.0
5340;Totaal mannen en vrouwen;Zuid-Holland-Noord (MC);2017/'18;31810.0;670.0;31140.0;2.0
5341;Totaal mannen en vrouwen;Zuid-Holland-Noord (MC);2018/'19;31520.0;760.0;30760.0;2.0
5342;Totaal mannen en vrouwen;Zuid-Holland-Noord (MC);2019/'20;31020.0;590.0;30430.0;2.0
5343;Totaal mannen en vrouwen;Zuid-Holland-Noord (MC);2020/'21;30620.0;610.0;30010.0;2.0
5344;Totaal mannen en vrouwen;Zuid-Holland-Noord (MC);2021/'22;30450.0;800.0;29660.0;3.0
5345;Totaal mannen en vrouwen;Zuid-Holland-Noord (MC);2022/'23;30180.0;750.0;29430.0;2.0
5346;Totaal mannen en vrouwen;Zuid-Holland-Oost (MC);2012/'13;30850.0;630.0;30220.0;2.0
5347;Totaal mannen en vrouwen;Zuid-Holland-Oost (MC);2013/'14;31010.0;600.0;30400.0;2.0
5348;Totaal mannen en vrouwen;Zuid-Holland-Oost (MC);2014/'15;31320.0;590.0;30720.0;2.0
5349;Totaal mannen en vrouwen;Zuid-Holland-Oost (MC);2015/'16;31280.0;560.0;30720.0;2.0
5350;Totaal mannen en vrouwen;Zuid-Holland-Oost (MC);2016/'17;31250.0;530.0;30720.0;2.0
5351;Totaal mannen en vrouwen;Zuid-Holland-Oost (MC);2017/'18;31030.0;610.0;30420.0;2.0
5352;Totaal mannen en vrouwen;Zuid-Holland-Oost (MC);2018/'19;30660.0;690.0;29970.0;2.0
5353;Totaal mannen en vrouwen;Zuid-Holland-Oost (MC);2019/'20;30170.0;520.0;29650.0;2.0
5354;Totaal mannen en vrouwen;Zuid-Holland-Oost (MC);2020/'21;30040.0;610.0;29420.0;2.0
5355;Totaal mannen en vrouwen;Zuid-Holland-Oost (MC);2021/'22;29800.0;720.0;29080.0;2.0
5356;Totaal mannen en vrouwen;Zuid-Holland-Oost (MC);2022/'23;29740.0;640.0;29100.0;2.0
5357;Totaal mannen en vrouwen;Haaglanden/Westland (MC);2012/'13;73770.0;2330.0;71440.0;3.0
5358;Totaal mannen en vrouwen;Haaglanden/Westland (MC);2013/'14;74040.0;2230.0;71810.0;3.0
5359;Totaal mannen en vrouwen;Haaglanden/Westland (MC);2014/'15;74730.0;2100.0;72630.0;3.0
5360;Totaal mannen en vrouwen;Haaglanden/Westland (MC);2015/'16;75300.0;2130.0;73170.0;3.0
5361;Totaal mannen en vrouwen;Haaglanden/Westland (MC);2016/'17;76040.0;2060.0;73980.0;3.0
5362;Totaal mannen en vrouwen;Haaglanden/Westland (MC);2017/'18;76850.0;2100.0;74750.0;3.0
5363;Totaal mannen en vrouwen;Haaglanden/Westland (MC);2018/'19;77460.0;2220.0;75230.0;3.0
5364;Totaal mannen en vrouwen;Haaglanden/Westland (MC);2019/'20;77450.0;1780.0;75670.0;2.0
5365;Totaal mannen en vrouwen;Haaglanden/Westland (MC);2020/'21;77550.0;1890.0;75650.0;2.0
5366;Totaal mannen en vrouwen;Haaglanden/Westland (MC);2021/'22;77820.0;2250.0;75570.0;3.0
5367;Totaal mannen en vrouwen;Haaglanden/Westland (MC);2022/'23;78280.0;2330.0;75950.0;3.0
5368;Totaal mannen en vrouwen;Rijnmond (MC);2012/'13;95970.0;3020.0;92940.0;3.0
5369;Totaal mannen en vrouwen;Rijnmond (MC);2013/'14;96290.0;2960.0;93330.0;3.0
5370;Totaal mannen en vrouwen;Rijnmond (MC);2014/'15;97090.0;2710.0;94370.0;3.0
5371;Totaal mannen en vrouwen;Rijnmond (MC);2015/'16;97450.0;2700.0;94740.0;3.0
5372;Totaal mannen en vrouwen;Rijnmond (MC);2016/'17;97810.0;2630.0;95180.0;3.0
5373;Totaal mannen en vrouwen;Rijnmond (MC);2017/'18;97580.0;2810.0;94770.0;3.0
5374;Totaal mannen en vrouwen;Rijnmond (MC);2018/'19;96670.0;2840.0;93830.0;3.0
5375;Totaal mannen en vrouwen;Rijnmond (MC);2019/'20;96080.0;2390.0;93690.0;2.0
5376;Totaal mannen en vrouwen;Rijnmond (MC);2020/'21;95850.0;2620.0;93220.0;3.0
5377;Totaal mannen en vrouwen;Rijnmond (MC);2021/'22;95650.0;3350.0;92300.0;4.0
5378;Totaal mannen en vrouwen;Rijnmond (MC);2022/'23;95030.0;3120.0;91920.0;3.0
5379;Totaal mannen en vrouwen;Zuid-Holland-Zuid (MC);2012/'13;41030.0;1020.0;40010.0;2.0
5380;Totaal mannen en vrouwen;Zuid-Holland-Zuid (MC);2013/'14;41250.0;840.0;40410.0;2.0
5381;Totaal mannen en vrouwen;Zuid-Holland-Zuid (MC);2014/'15;41710.0;840.0;40870.0;2.0
5382;Totaal mannen en vrouwen;Zuid-Holland-Zuid (MC);2015/'16;41760.0;790.0;40980.0;2.0
5383;Totaal mannen en vrouwen;Zuid-Holland-Zuid (MC);2016/'17;41740.0;870.0;40870.0;2.0
5384;Totaal mannen en vrouwen;Zuid-Holland-Zuid (MC);2017/'18;41440.0;940.0;40500.0;2.0
5385;Totaal mannen en vrouwen;Zuid-Holland-Zuid (MC);2018/'19;40750.0;950.0;39800.0;2.0
5386;Totaal mannen en vrouwen;Zuid-Holland-Zuid (MC);2019/'20;37090.0;750.0;36340.0;2.0
5387;Totaal mannen en vrouwen;Zuid-Holland-Zuid (MC);2020/'21;36430.0;810.0;35620.0;2.0
5388;Totaal mannen en vrouwen;Zuid-Holland-Zuid (MC);2021/'22;36360.0;990.0;35370.0;3.0
5389;Totaal mannen en vrouwen;Zuid-Holland-Zuid (MC);2022/'23;36370.0;1020.0;35350.0;3.0
5390;Totaal mannen en vrouwen;Oosterschelde regio (MC);2012/'13;14100.0;250.0;13850.0;2.0
5391;Totaal mannen en vrouwen;Oosterschelde regio (MC);2013/'14;14170.0;240.0;13930.0;2.0
5392;Totaal mannen en vrouwen;Oosterschelde regio (MC);2014/'15;14040.0;240.0;13800.0;2.0
5393;Totaal mannen en vrouwen;Oosterschelde regio (MC);2015/'16;14030.0;220.0;13800.0;2.0
5394;Totaal mannen en vrouwen;Oosterschelde regio (MC);2016/'17;14000.0;240.0;13760.0;2.0
5395;Totaal mannen en vrouwen;Oosterschelde regio (MC);2017/'18;13820.0;240.0;13580.0;2.0
5396;Totaal mannen en vrouwen;Oosterschelde regio (MC);2018/'19;13520.0;250.0;13280.0;2.0
5397;Totaal mannen en vrouwen;Oosterschelde regio (MC);2019/'20;13170.0;220.0;12950.0;2.0
5398;Totaal mannen en vrouwen;Oosterschelde regio (MC);2020/'21;12950.0;260.0;12690.0;2.0
5399;Totaal mannen en vrouwen;Oosterschelde regio (MC);2021/'22;12850.0;310.0;12540.0;2.0
5400;Totaal mannen en vrouwen;Oosterschelde regio (MC);2022/'23;12740.0;310.0;12430.0;2.0
5401;Totaal mannen en vrouwen;Walcheren (MC);2012/'13;9130.0;240.0;8900.0;3.0
5402;Totaal mannen en vrouwen;Walcheren (MC);2013/'14;9080.0;180.0;8900.0;2.0
5403;Totaal mannen en vrouwen;Walcheren (MC);2014/'15;9100.0;200.0;8910.0;2.0
5404;Totaal mannen en vrouwen;Walcheren (MC);2015/'16;9050.0;200.0;8860.0;2.0
5405;Totaal mannen en vrouwen;Walcheren (MC);2016/'17;8920.0;200.0;8720.0;2.0
5406;Totaal mannen en vrouwen;Walcheren (MC);2017/'18;8810.0;220.0;8580.0;3.0
5407;Totaal mannen en vrouwen;Walcheren (MC);2018/'19;8620.0;210.0;8400.0;2.0
5408;Totaal mannen en vrouwen;Walcheren (MC);2019/'20;8490.0;190.0;8300.0;2.0
5409;Totaal mannen en vrouwen;Walcheren (MC);2020/'21;8330.0;210.0;8120.0;3.0
5410;Totaal mannen en vrouwen;Walcheren (MC);2021/'22;8220.0;250.0;7970.0;3.0
5411;Totaal mannen en vrouwen;Walcheren (MC);2022/'23;8090.0;230.0;7870.0;3.0
5412;Totaal mannen en vrouwen;Zeeuws-Vlaanderen (MC);2012/'13;7670.0;170.0;7500.0;2.0
5413;Totaal mannen en vrouwen;Zeeuws-Vlaanderen (MC);2013/'14;7510.0;160.0;7340.0;2.0
5414;Totaal mannen en vrouwen;Zeeuws-Vlaanderen (MC);2014/'15;7460.0;160.0;7310.0;2.0
5415;Totaal mannen en vrouwen;Zeeuws-Vlaanderen (MC);2015/'16;7370.0;170.0;7200.0;2.0
5416;Totaal mannen en vrouwen;Zeeuws-Vlaanderen (MC);2016/'17;7210.0;130.0;7080.0;2.0
5417;Totaal mannen en vrouwen;Zeeuws-Vlaanderen (MC);2017/'18;7100.0;170.0;6920.0;2.0
5418;Totaal mannen en vrouwen;Zeeuws-Vlaanderen (MC);2018/'19;6910.0;190.0;6720.0;3.0
5419;Totaal mannen en vrouwen;Zeeuws-Vlaanderen (MC);2019/'20;6690.0;140.0;6550.0;2.0
5420;Totaal mannen en vrouwen;Zeeuws-Vlaanderen (MC);2020/'21;6490.0;160.0;6330.0;2.0
5421;Totaal mannen en vrouwen;Zeeuws-Vlaanderen (MC);2021/'22;6300.0;210.0;6090.0;3.0
5422;Totaal mannen en vrouwen;Zeeuws-Vlaanderen (MC);2022/'23;6100.0;190.0;5910.0;3.0
5423;Totaal mannen en vrouwen;West-Brabant (MC);2012/'13;53720.0;1240.0;52480.0;2.0
5424;Totaal mannen en vrouwen;West-Brabant (MC);2013/'14;54260.0;1200.0;53060.0;2.0
5425;Totaal mannen en vrouwen;West-Brabant (MC);2014/'15;54620.0;1150.0;53460.0;2.0
5426;Totaal mannen en vrouwen;West-Brabant (MC);2015/'16;54690.0;1120.0;53570.0;2.0
5427;Totaal mannen en vrouwen;West-Brabant (MC);2016/'17;54730.0;1140.0;53590.0;2.0
5428;Totaal mannen en vrouwen;West-Brabant (MC);2017/'18;54490.0;1160.0;53330.0;2.0
5429;Totaal mannen en vrouwen;West-Brabant (MC);2018/'19;53800.0;1280.0;52520.0;2.0
5430;Totaal mannen en vrouwen;West-Brabant (MC);2019/'20;52870.0;1060.0;51800.0;2.0
5431;Totaal mannen en vrouwen;West-Brabant (MC);2020/'21;52200.0;1200.0;51000.0;2.0
5432;Totaal mannen en vrouwen;West-Brabant (MC);2021/'22;51820.0;1400.0;50420.0;3.0
5433;Totaal mannen en vrouwen;West-Brabant (MC);2022/'23;51410.0;1480.0;49930.0;3.0
5434;Totaal mannen en vrouwen;Midden-Brabant (MC);2012/'13;30130.0;730.0;29390.0;2.0
5435;Totaal mannen en vrouwen;Midden-Brabant (MC);2013/'14;30590.0;740.0;29850.0;2.0
5436;Totaal mannen en vrouwen;Midden-Brabant (MC);2014/'15;30820.0;700.0;30120.0;2.0
5437;Totaal mannen en vrouwen;Midden-Brabant (MC);2015/'16;31060.0;740.0;30320.0;2.0
5438;Totaal mannen en vrouwen;Midden-Brabant (MC);2016/'17;31050.0;770.0;30270.0;2.0
5439;Totaal mannen en vrouwen;Midden-Brabant (MC);2017/'18;30780.0;760.0;30020.0;2.0
5440;Totaal mannen en vrouwen;Midden-Brabant (MC);2018/'19;30550.0;790.0;29770.0;3.0
5441;Totaal mannen en vrouwen;Midden-Brabant (MC);2019/'20;30170.0;640.0;29540.0;2.0
5442;Totaal mannen en vrouwen;Midden-Brabant (MC);2020/'21;29840.0;720.0;29120.0;2.0
5443;Totaal mannen en vrouwen;Midden-Brabant (MC);2021/'22;30090.0;840.0;29240.0;3.0
5444;Totaal mannen en vrouwen;Midden-Brabant (MC);2022/'23;29940.0;870.0;29070.0;3.0
5445;Totaal mannen en vrouwen;Noord-Oost-Brabant (MC);2012/'13;54400.0;1030.0;53370.0;2.0
5446;Totaal mannen en vrouwen;Noord-Oost-Brabant (MC);2013/'14;54570.0;970.0;53590.0;2.0
5447;Totaal mannen en vrouwen;Noord-Oost-Brabant (MC);2014/'15;54630.0;990.0;53640.0;2.0
5448;Totaal mannen en vrouwen;Noord-Oost-Brabant (MC);2015/'16;54500.0;950.0;53560.0;2.0
5449;Totaal mannen en vrouwen;Noord-Oost-Brabant (MC);2016/'17;54330.0;940.0;53390.0;2.0
5450;Totaal mannen en vrouwen;Noord-Oost-Brabant (MC);2017/'18;53760.0;1080.0;52690.0;2.0
5451;Totaal mannen en vrouwen;Noord-Oost-Brabant (MC);2018/'19;52910.0;1060.0;51850.0;2.0
5452;Totaal mannen en vrouwen;Noord-Oost-Brabant (MC);2019/'20;51870.0;980.0;50890.0;2.0
5453;Totaal mannen en vrouwen;Noord-Oost-Brabant (MC);2020/'21;50830.0;960.0;49860.0;2.0
5454;Totaal mannen en vrouwen;Noord-Oost-Brabant (MC);2021/'22;49540.0;1210.0;48330.0;2.0
5455;Totaal mannen en vrouwen;Noord-Oost-Brabant (MC);2022/'23;48710.0;1220.0;47490.0;2.0
5456;Totaal mannen en vrouwen;Zuidoost-Brabant (MC);2012/'13;57970.0;1360.0;56610.0;2.0
5457;Totaal mannen en vrouwen;Zuidoost-Brabant (MC);2013/'14;58070.0;1230.0;56840.0;2.0
5458;Totaal mannen en vrouwen;Zuidoost-Brabant (MC);2014/'15;58300.0;1250.0;57050.0;2.0
5459;Totaal mannen en vrouwen;Zuidoost-Brabant (MC);2015/'16;58430.0;1110.0;57320.0;2.0
5460;Totaal mannen en vrouwen;Zuidoost-Brabant (MC);2016/'17;58800.0;1180.0;57620.0;2.0
5461;Totaal mannen en vrouwen;Zuidoost-Brabant (MC);2017/'18;58320.0;1330.0;56990.0;2.0
5462;Totaal mannen en vrouwen;Zuidoost-Brabant (MC);2018/'19;57560.0;1190.0;56360.0;2.0
5463;Totaal mannen en vrouwen;Zuidoost-Brabant (MC);2019/'20;56780.0;1080.0;55690.0;2.0
5464;Totaal mannen en vrouwen;Zuidoost-Brabant (MC);2020/'21;55950.0;1160.0;54780.0;2.0
5465;Totaal mannen en vrouwen;Zuidoost-Brabant (MC);2021/'22;55050.0;1490.0;53570.0;3.0
5466;Totaal mannen en vrouwen;Zuidoost-Brabant (MC);2022/'23;54320.0;1380.0;52940.0;3.0
5467;Totaal mannen en vrouwen;Gewest Limburg-Noord (MC);2012/'13;37790.0;720.0;37070.0;2.0
5468;Totaal mannen en vrouwen;Gewest Limburg-Noord (MC);2013/'14;39800.0;680.0;39120.0;2.0
5469;Totaal mannen en vrouwen;Gewest Limburg-Noord (MC);2014/'15;39590.0;670.0;38920.0;2.0
5470;Totaal mannen en vrouwen;Gewest Limburg-Noord (MC);2015/'16;39190.0;660.0;38530.0;2.0
5471;Totaal mannen en vrouwen;Gewest Limburg-Noord (MC);2016/'17;38890.0;680.0;38210.0;2.0
5472;Totaal mannen en vrouwen;Gewest Limburg-Noord (MC);2017/'18;38070.0;770.0;37310.0;2.0
5473;Totaal mannen en vrouwen;Gewest Limburg-Noord (MC);2018/'19;37190.0;720.0;36470.0;2.0
5474;Totaal mannen en vrouwen;Gewest Limburg-Noord (MC);2019/'20;36410.0;600.0;35810.0;2.0
5475;Totaal mannen en vrouwen;Gewest Limburg-Noord (MC);2020/'21;35320.0;670.0;34650.0;2.0
5476;Totaal mannen en vrouwen;Gewest Limburg-Noord (MC);2021/'22;34490.0;860.0;33630.0;2.0
5477;Totaal mannen en vrouwen;Gewest Limburg-Noord (MC);2022/'23;33770.0;850.0;32920.0;3.0
5478;Totaal mannen en vrouwen;Gewest Zuid-Limburg (MC);2012/'13;41960.0;1000.0;40970.0;2.0
5479;Totaal mannen en vrouwen;Gewest Zuid-Limburg (MC);2013/'14;39670.0;920.0;38750.0;2.0
5480;Totaal mannen en vrouwen;Gewest Zuid-Limburg (MC);2014/'15;39310.0;970.0;38340.0;2.0
5481;Totaal mannen en vrouwen;Gewest Zuid-Limburg (MC);2015/'16;38610.0;960.0;37640.0;2.0
5482;Totaal mannen en vrouwen;Gewest Zuid-Limburg (MC);2016/'17;37850.0;970.0;36880.0;3.0
5483;Totaal mannen en vrouwen;Gewest Zuid-Limburg (MC);2017/'18;36710.0;910.0;35800.0;2.0
5484;Totaal mannen en vrouwen;Gewest Zuid-Limburg (MC);2018/'19;35540.0;940.0;34600.0;3.0
5485;Totaal mannen en vrouwen;Gewest Zuid-Limburg (MC);2019/'20;34430.0;820.0;33600.0;2.0
5486;Totaal mannen en vrouwen;Gewest Zuid-Limburg (MC);2020/'21;33350.0;870.0;32480.0;3.0
5487;Totaal mannen en vrouwen;Gewest Zuid-Limburg (MC);2021/'22;32740.0;1150.0;31590.0;4.0
5488;Totaal mannen en vrouwen;Gewest Zuid-Limburg (MC);2022/'23;32070.0;1060.0;31020.0;3.0
5489;Totaal mannen en vrouwen;Rijk van Nijmegen (MC);2012/'13;;;;
5490;Totaal mannen en vrouwen;Rijk van Nijmegen (MC);2013/'14;;;;
5491;Totaal mannen en vrouwen;Rijk van Nijmegen (MC);2014/'15;;;;
5492;Totaal mannen en vrouwen;Rijk van Nijmegen (MC);2015/'16;;;;
5493;Totaal mannen en vrouwen;Rijk van Nijmegen (MC);2016/'17;;;;
5494;Totaal mannen en vrouwen;Rijk van Nijmegen (MC);2017/'18;;;;
5495;Totaal mannen en vrouwen;Rijk van Nijmegen (MC);2018/'19;;;;
5496;Totaal mannen en vrouwen;Rijk van Nijmegen (MC);2019/'20;;;;
5497;Totaal mannen en vrouwen;Rijk van Nijmegen (MC);2020/'21;;;;
5498;Totaal mannen en vrouwen;Rijk van Nijmegen (MC);2021/'22;21960.0;570.0;21390.0;3.0
5499;Totaal mannen en vrouwen;Rijk van Nijmegen (MC);2022/'23;21530.0;630.0;20900.0;3.0
5500;Totaal mannen en vrouwen;Arnhem (MC);2012/'13;;;;
5501;Totaal mannen en vrouwen;Arnhem (MC);2013/'14;;;;
5502;Totaal mannen en vrouwen;Arnhem (MC);2014/'15;;;;
