ID;Geslacht;LeeftijdOp31December;BurgerlijkeStaat;Geboorteland;Perioden;Immigratie_1;EmigratieInclAdmCorrecties_2;MigratiesaldoInclAdmCorrecties_3;AdministratieveOpnemingen_4;AdministratieveAfvoeringen_5;SaldoAdministratieveCorrecties_6
189;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Burkina Faso;2021;21.0;10.0;11.0;3.0;5.0;-2.0
190;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Burkina Faso;2022;27.0;8.0;19.0;6.0;4.0;2.0
191;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Burkina Faso;2023;30.0;12.0;18.0;0.0;5.0;-5.0
192;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Burundi;2020;32.0;45.0;-13.0;28.0;37.0;-9.0
193;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Burundi;2021;41.0;62.0;-21.0;19.0;38.0;-19.0
194;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Burundi;2022;48.0;35.0;13.0;17.0;19.0;-2.0
195;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Burundi;2023;54.0;35.0;19.0;17.0;21.0;-4.0
196;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Cambodja;2020;23.0;9.0;14.0;0.0;2.0;-2.0
197;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Cambodja;2021;48.0;18.0;30.0;0.0;4.0;-4.0
198;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Cambodja;2022;33.0;17.0;16.0;0.0;0.0;0.0
199;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Cambodja;2023;42.0;12.0;30.0;1.0;2.0;-1.0
200;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Canada;2020;1005.0;1081.0;-76.0;19.0;154.0;-135.0
201;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Canada;2021;885.0;692.0;193.0;49.0;103.0;-54.0
202;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Canada;2022;1230.0;655.0;575.0;32.0;42.0;-10.0
203;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Canada;2023;1311.0;891.0;420.0;6.0;99.0;-93.0
204;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Caribisch Nederland;2020;161.0;112.0;49.0;45.0;45.0;0.0
205;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Caribisch Nederland;2021;171.0;102.0;69.0;40.0;40.0;0.0
206;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Caribisch Nederland;2022;191.0;111.0;80.0;34.0;40.0;-6.0
207;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Caribisch Nederland;2023;207.0;93.0;114.0;28.0;28.0;0.0
208;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Caymaneilanden;2020;3.0;0.0;3.0;0.0;0.0;0.0
209;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Caymaneilanden;2021;3.0;2.0;1.0;0.0;0.0;0.0
210;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Caymaneilanden;2022;1.0;2.0;-1.0;0.0;0.0;0.0
211;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Caymaneilanden;2023;2.0;1.0;1.0;0.0;0.0;0.0
212;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Centraal-Afrikaanse Republiek;2020;3.0;5.0;-2.0;0.0;3.0;-3.0
213;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Centraal-Afrikaanse Republiek;2021;5.0;-2.0;7.0;5.0;1.0;4.0
214;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Centraal-Afrikaanse Republiek;2022;3.0;3.0;0.0;0.0;0.0;0.0
215;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Centraal-Afrikaanse Republiek;2023;2.0;1.0;1.0;0.0;0.0;0.0
216;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Chili;2020;395.0;327.0;68.0;5.0;48.0;-43.0
217;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Chili;2021;443.0;191.0;252.0;7.0;29.0;-22.0
218;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Chili;2022;500.0;280.0;220.0;5.0;28.0;-23.0
219;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Chili;2023;486.0;258.0;228.0;5.0;26.0;-21.0
220;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;China;2020;4726.0;5023.0;-297.0;90.0;1081.0;-991.0
221;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;China;2021;6349.0;4051.0;2298.0;83.0;848.0;-765.0
222;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;China;2022;6492.0;3349.0;3143.0;65.0;521.0;-456.0
223;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;China;2023;8441.0;4170.0;4271.0;74.0;739.0;-665.0
224;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Colombia;2020;1191.0;648.0;543.0;73.0;147.0;-74.0
225;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Colombia;2021;1428.0;563.0;865.0;67.0;104.0;-37.0
226;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Colombia;2022;1536.0;681.0;855.0;40.0;126.0;-86.0
227;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Colombia;2023;1780.0;763.0;1017.0;42.0;163.0;-121.0
228;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Comoren;2020;1.0;2.0;-1.0;0.0;2.0;-2.0
229;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Comoren;2021;1.0;0.0;1.0;0.0;0.0;0.0
230;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Comoren;2022;3.0;1.0;2.0;0.0;1.0;-1.0
231;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Comoren;2023;2.0;5.0;-3.0;0.0;2.0;-2.0
232;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Congo;2020;18.0;26.0;-8.0;11.0;12.0;-1.0
233;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Congo;2021;28.0;27.0;1.0;7.0;9.0;-2.0
234;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Congo;2022;33.0;9.0;24.0;8.0;5.0;3.0
235;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Congo;2023;46.0;34.0;12.0;2.0;15.0;-13.0
236;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Congo (Democratische Republiek);2020;116.0;134.0;-18.0;45.0;94.0;-49.0
237;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Congo (Democratische Republiek);2021;136.0;119.0;17.0;35.0;71.0;-36.0
238;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Congo (Democratische Republiek);2022;268.0;141.0;127.0;28.0;74.0;-46.0
239;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Congo (Democratische Republiek);2023;195.0;103.0;92.0;40.0;53.0;-13.0
240;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Cookeilanden;2020;0.0;0.0;0.0;0.0;0.0;0.0
241;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Cookeilanden;2021;0.0;1.0;-1.0;0.0;0.0;0.0
242;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Cookeilanden;2022;0.0;0.0;0.0;0.0;0.0;0.0
243;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Cookeilanden;2023;0.0;0.0;0.0;0.0;0.0;0.0
244;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Costa Rica;2020;128.0;68.0;60.0;1.0;10.0;-9.0
245;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Costa Rica;2021;140.0;60.0;80.0;7.0;8.0;-1.0
246;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Costa Rica;2022;176.0;56.0;120.0;1.0;3.0;-2.0
247;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Costa Rica;2023;142.0;76.0;66.0;1.0;7.0;-6.0
248;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Cuba;2020;131.0;49.0;82.0;6.0;9.0;-3.0
249;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Cuba;2021;150.0;62.0;88.0;8.0;25.0;-17.0
250;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Cuba;2022;161.0;78.0;83.0;6.0;20.0;-14.0
251;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Cuba;2023;186.0;83.0;103.0;6.0;21.0;-15.0
252;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Curaçao;2020;3135.0;873.0;2262.0;920.0;898.0;22.0
253;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Curaçao;2021;3511.0;1089.0;2422.0;690.0;579.0;111.0
254;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Curaçao;2022;3726.0;1231.0;2495.0;568.0;651.0;-83.0
255;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Curaçao;2023;3178.0;1302.0;1876.0;530.0;708.0;-178.0
256;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Cyprus;2020;327.0;251.0;76.0;1.0;35.0;-34.0
257;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Cyprus;2021;541.0;193.0;348.0;5.0;28.0;-23.0
258;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Cyprus;2022;601.0;220.0;381.0;4.0;23.0;-19.0
259;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Cyprus;2023;618.0;276.0;342.0;6.0;30.0;-24.0
260;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Denemarken;2020;551.0;591.0;-40.0;8.0;58.0;-50.0
261;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Denemarken;2021;596.0;426.0;170.0;8.0;30.0;-22.0
262;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Denemarken;2022;619.0;570.0;49.0;8.0;45.0;-37.0
263;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Denemarken;2023;649.0;491.0;158.0;2.0;40.0;-38.0
264;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Djibouti;2020;7.0;3.0;4.0;0.0;1.0;-1.0
265;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Djibouti;2021;12.0;5.0;7.0;2.0;6.0;-4.0
266;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Djibouti;2022;9.0;8.0;1.0;4.0;9.0;-5.0
267;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Djibouti;2023;17.0;6.0;11.0;0.0;2.0;-2.0
268;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dominica;2020;2.0;4.0;-2.0;0.0;1.0;-1.0
269;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dominica;2021;10.0;3.0;7.0;0.0;0.0;0.0
270;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dominica;2022;6.0;4.0;2.0;1.0;0.0;1.0
271;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dominica;2023;3.0;2.0;1.0;1.0;1.0;0.0
272;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dominicaanse Republiek;2020;544.0;220.0;324.0;144.0;187.0;-43.0
273;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dominicaanse Republiek;2021;582.0;245.0;337.0;94.0;132.0;-38.0
274;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dominicaanse Republiek;2022;638.0;320.0;318.0;68.0;157.0;-89.0
275;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Dominicaanse Republiek;2023;693.0;283.0;410.0;77.0;155.0;-78.0
276;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duitsland;2020;10454.0;8543.0;1911.0;169.0;813.0;-644.0
277;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duitsland;2021;10780.0;7764.0;3016.0;135.0;732.0;-597.0
278;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duitsland;2022;10305.0;8171.0;2134.0;120.0;610.0;-490.0
279;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Duitsland;2023;10054.0;8575.0;1479.0;104.0;796.0;-692.0
280;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ecuador;2020;286.0;189.0;97.0;11.0;46.0;-35.0
281;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ecuador;2021;360.0;172.0;188.0;6.0;33.0;-27.0
282;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ecuador;2022;406.0;191.0;215.0;10.0;40.0;-30.0
283;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ecuador;2023;387.0;194.0;193.0;4.0;33.0;-29.0
284;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Egypte;2020;1160.0;449.0;711.0;60.0;149.0;-89.0
285;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Egypte;2021;1310.0;454.0;856.0;54.0;149.0;-95.0
286;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Egypte;2022;1707.0;410.0;1297.0;42.0;118.0;-76.0
287;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Egypte;2023;1627.0;442.0;1185.0;48.0;120.0;-72.0
288;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;El Salvador;2020;38.0;26.0;12.0;0.0;4.0;-4.0
289;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;El Salvador;2021;86.0;23.0;63.0;4.0;3.0;1.0
290;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;El Salvador;2022;81.0;30.0;51.0;1.0;9.0;-8.0
291;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;El Salvador;2023;102.0;19.0;83.0;2.0;6.0;-4.0
292;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Equatoriaal-Guinea;2020;7.0;4.0;3.0;1.0;1.0;0.0
293;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Equatoriaal-Guinea;2021;12.0;1.0;11.0;0.0;0.0;0.0
294;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Equatoriaal-Guinea;2022;7.0;4.0;3.0;0.0;2.0;-2.0
295;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Equatoriaal-Guinea;2023;19.0;3.0;16.0;0.0;2.0;-2.0
296;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eritrea;2020;1755.0;77.0;1678.0;63.0;112.0;-49.0
297;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eritrea;2021;1382.0;104.0;1278.0;46.0;114.0;-68.0
298;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eritrea;2022;1139.0;109.0;1030.0;52.0;124.0;-72.0
299;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eritrea;2023;1580.0;151.0;1429.0;60.0;155.0;-95.0
300;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Estland;2020;296.0;291.0;5.0;4.0;38.0;-34.0
301;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Estland;2021;374.0;229.0;145.0;6.0;30.0;-24.0
302;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Estland;2022;462.0;224.0;238.0;12.0;32.0;-20.0
303;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Estland;2023;401.0;257.0;144.0;9.0;43.0;-34.0
304;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eswatini;2020;7.0;1.0;6.0;1.0;0.0;1.0
305;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eswatini;2021;9.0;5.0;4.0;1.0;2.0;-1.0
306;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eswatini;2022;12.0;5.0;7.0;0.0;1.0;-1.0
307;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eswatini;2023;8.0;9.0;-1.0;2.0;3.0;-1.0
308;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ethiopië;2020;851.0;202.0;649.0;52.0;143.0;-91.0
309;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ethiopië;2021;844.0;157.0;687.0;61.0;116.0;-55.0
310;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ethiopië;2022;738.0;233.0;505.0;42.0;113.0;-71.0
311;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ethiopië;2023;947.0;220.0;727.0;62.0;141.0;-79.0
312;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Faeröer-eilanden;2020;3.0;4.0;-1.0;0.0;0.0;0.0
313;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Faeröer-eilanden;2021;5.0;1.0;4.0;0.0;0.0;0.0
314;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Faeröer-eilanden;2022;1.0;3.0;-2.0;0.0;0.0;0.0
315;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Faeröer-eilanden;2023;1.0;3.0;-2.0;0.0;0.0;0.0
316;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Falklandeilanden;2020;0.0;0.0;0.0;0.0;0.0;0.0
317;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Falklandeilanden;2021;0.0;0.0;0.0;0.0;0.0;0.0
318;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Falklandeilanden;2022;0.0;0.0;0.0;0.0;0.0;0.0
319;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Falklandeilanden;2023;1.0;0.0;1.0;0.0;0.0;0.0
320;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Federale Republiek Joegoslavië;2020;;;;;;
321;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Federale Republiek Joegoslavië;2021;;;;;;
322;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Federale Republiek Joegoslavië;2022;;;;;;
323;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Federale Republiek Joegoslavië;2023;;;;;;
324;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fiji;2020;3.0;3.0;0.0;0.0;0.0;0.0
325;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fiji;2021;10.0;5.0;5.0;0.0;1.0;-1.0
326;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fiji;2022;12.0;3.0;9.0;2.0;0.0;2.0
327;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Fiji;2023;12.0;6.0;6.0;0.0;1.0;-1.0
328;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Filippijnen;2020;1334.0;708.0;626.0;28.0;110.0;-82.0
329;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Filippijnen;2021;1612.0;695.0;917.0;27.0;97.0;-70.0
330;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Filippijnen;2022;1835.0;766.0;1069.0;19.0;84.0;-65.0
331;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Filippijnen;2023;2126.0;856.0;1270.0;17.0;80.0;-63.0
332;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Finland;2020;728.0;948.0;-220.0;4.0;65.0;-61.0
333;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Finland;2021;803.0;606.0;197.0;4.0;44.0;-40.0
334;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Finland;2022;966.0;678.0;288.0;4.0;32.0;-28.0
335;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Finland;2023;849.0;759.0;90.0;2.0;59.0;-57.0
336;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Frankrijk;2020;4510.0;3511.0;999.0;86.0;478.0;-392.0
337;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Frankrijk;2021;5096.0;3215.0;1881.0;128.0;355.0;-227.0
338;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Frankrijk;2022;5517.0;3717.0;1800.0;75.0;332.0;-257.0
339;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Frankrijk;2023;5206.0;4090.0;1116.0;41.0;426.0;-385.0
340;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Frans-Guyana;2020;35.0;18.0;17.0;5.0;9.0;-4.0
341;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Frans-Guyana;2021;30.0;18.0;12.0;6.0;8.0;-2.0
342;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Frans-Guyana;2022;50.0;24.0;26.0;3.0;7.0;-4.0
343;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Frans-Guyana;2023;54.0;26.0;28.0;2.0;8.0;-6.0
344;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Frans-Polynesië;2020;6.0;3.0;3.0;0.0;1.0;-1.0
345;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Frans-Polynesië;2021;10.0;5.0;5.0;0.0;1.0;-1.0
346;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Frans-Polynesië;2022;3.0;3.0;0.0;0.0;0.0;0.0
347;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Frans-Polynesië;2023;3.0;6.0;-3.0;0.0;0.0;0.0
348;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gabon;2020;2.0;3.0;-1.0;0.0;2.0;-2.0
349;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gabon;2021;10.0;4.0;6.0;2.0;3.0;-1.0
350;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gabon;2022;5.0;5.0;0.0;0.0;2.0;-2.0
351;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gabon;2023;14.0;8.0;6.0;0.0;2.0;-2.0
352;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gambia;2020;167.0;31.0;136.0;12.0;30.0;-18.0
353;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gambia;2021;308.0;65.0;243.0;8.0;49.0;-41.0
354;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gambia;2022;145.0;77.0;68.0;6.0;64.0;-58.0
355;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gambia;2023;230.0;63.0;167.0;7.0;51.0;-44.0
356;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gazastrook en Westelijke Jordaanoever;2020;95.0;18.0;77.0;3.0;11.0;-8.0
357;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gazastrook en Westelijke Jordaanoever;2021;96.0;32.0;64.0;1.0;17.0;-16.0
358;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gazastrook en Westelijke Jordaanoever;2022;101.0;21.0;80.0;9.0;13.0;-4.0
359;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gazastrook en Westelijke Jordaanoever;2023;148.0;28.0;120.0;4.0;8.0;-4.0
360;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Georgië;2020;311.0;234.0;77.0;20.0;88.0;-68.0
361;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Georgië;2021;372.0;181.0;191.0;20.0;71.0;-51.0
362;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Georgië;2022;655.0;217.0;438.0;8.0;59.0;-51.0
363;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Georgië;2023;467.0;236.0;231.0;19.0;82.0;-63.0
364;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ghana;2020;584.0;288.0;296.0;88.0;161.0;-73.0
365;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ghana;2021;716.0;244.0;472.0;59.0;116.0;-57.0
366;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ghana;2022;963.0;323.0;640.0;50.0;158.0;-108.0
367;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ghana;2023;1114.0;318.0;796.0;50.0;146.0;-96.0
368;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gibraltar;2020;6.0;3.0;3.0;0.0;1.0;-1.0
369;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gibraltar;2021;0.0;2.0;-2.0;0.0;0.0;0.0
370;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gibraltar;2022;0.0;1.0;-1.0;0.0;0.0;0.0
371;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Gibraltar;2023;2.0;4.0;-2.0;0.0;1.0;-1.0
372;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Grenada;2020;2.0;3.0;-1.0;0.0;2.0;-2.0
373;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Grenada;2021;2.0;0.0;2.0;1.0;0.0;1.0
374;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Grenada;2022;4.0;1.0;3.0;1.0;0.0;1.0
375;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Grenada;2023;2.0;2.0;0.0;0.0;0.0;0.0
376;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Griekenland;2020;3290.0;2608.0;682.0;111.0;555.0;-444.0
377;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Griekenland;2021;4781.0;2316.0;2465.0;100.0;505.0;-405.0
378;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Griekenland;2022;5879.0;2609.0;3270.0;68.0;557.0;-489.0
379;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Griekenland;2023;5466.0;3214.0;2252.0;48.0;641.0;-593.0
380;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Groenland;2020;3.0;0.0;3.0;0.0;0.0;0.0
381;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Groenland;2021;4.0;3.0;1.0;0.0;0.0;0.0
382;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Groenland;2022;1.0;3.0;-2.0;0.0;0.0;0.0
383;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Groenland;2023;0.0;2.0;-2.0;0.0;0.0;0.0
384;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Guadeloupe;2020;31.0;15.0;16.0;3.0;8.0;-5.0
385;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Guadeloupe;2021;44.0;17.0;27.0;3.0;5.0;-2.0
386;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Guadeloupe;2022;42.0;19.0;23.0;3.0;8.0;-5.0
387;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Guadeloupe;2023;36.0;22.0;14.0;2.0;7.0;-5.0
388;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Guam;2020;1.0;0.0;1.0;0.0;0.0;0.0
