ID;Geslacht;Leeftijd;Perioden;BevolkingOp1Januari_1
488;Totaal mannen en vrouwen;9 jaar;2031;188181
489;Totaal mannen en vrouwen;9 jaar;2032;176853
490;Totaal mannen en vrouwen;9 jaar;2033;182331
491;Totaal mannen en vrouwen;9 jaar;2034;189507
492;Totaal mannen en vrouwen;9 jaar;2035;195021
493;Totaal mannen en vrouwen;9 jaar;2036;198372
494;Totaal mannen en vrouwen;9 jaar;2037;201089
495;Totaal mannen en vrouwen;9 jaar;2038;203626
496;Totaal mannen en vrouwen;9 jaar;2039;206779
497;Totaal mannen en vrouwen;9 jaar;2040;209419
498;Totaal mannen en vrouwen;9 jaar;2041;211468
499;Totaal mannen en vrouwen;9 jaar;2042;213064
500;Totaal mannen en vrouwen;9 jaar;2043;214341
501;Totaal mannen en vrouwen;9 jaar;2044;215140
502;Totaal mannen en vrouwen;9 jaar;2045;215185
503;Totaal mannen en vrouwen;9 jaar;2046;214419
504;Totaal mannen en vrouwen;9 jaar;2047;213107
505;Totaal mannen en vrouwen;9 jaar;2048;211614
506;Totaal mannen en vrouwen;9 jaar;2049;210101
507;Totaal mannen en vrouwen;9 jaar;2050;208507
508;Totaal mannen en vrouwen;9 jaar;2051;206819
509;Totaal mannen en vrouwen;9 jaar;2052;205209
510;Totaal mannen en vrouwen;9 jaar;2053;203785
511;Totaal mannen en vrouwen;9 jaar;2054;202536
512;Totaal mannen en vrouwen;9 jaar;2055;201474
513;Totaal mannen en vrouwen;9 jaar;2056;200619
514;Totaal mannen en vrouwen;9 jaar;2057;199933
515;Totaal mannen en vrouwen;9 jaar;2058;199461
516;Totaal mannen en vrouwen;9 jaar;2059;199235
517;Totaal mannen en vrouwen;9 jaar;2060;199263
518;Totaal mannen en vrouwen;9 jaar;2061;199571
519;Totaal mannen en vrouwen;9 jaar;2062;200186
520;Totaal mannen en vrouwen;9 jaar;2063;201119
521;Totaal mannen en vrouwen;9 jaar;2064;202391
522;Totaal mannen en vrouwen;9 jaar;2065;203941
523;Totaal mannen en vrouwen;9 jaar;2066;205740
524;Totaal mannen en vrouwen;9 jaar;2067;207718
525;Totaal mannen en vrouwen;9 jaar;2068;209801
526;Totaal mannen en vrouwen;9 jaar;2069;211930
527;Totaal mannen en vrouwen;9 jaar;2070;214018
528;Totaal mannen en vrouwen;10 jaar;2023;186035
529;Totaal mannen en vrouwen;10 jaar;2024;183236
530;Totaal mannen en vrouwen;10 jaar;2025;187576
531;Totaal mannen en vrouwen;10 jaar;2026;183608
532;Totaal mannen en vrouwen;10 jaar;2027;184496
533;Totaal mannen en vrouwen;10 jaar;2028;181775
534;Totaal mannen en vrouwen;10 jaar;2029;180012
535;Totaal mannen en vrouwen;10 jaar;2030;180420
536;Totaal mannen en vrouwen;10 jaar;2031;179249
537;Totaal mannen en vrouwen;10 jaar;2032;188868
538;Totaal mannen en vrouwen;10 jaar;2033;177646
539;Totaal mannen en vrouwen;10 jaar;2034;183143
540;Totaal mannen en vrouwen;10 jaar;2035;190325
541;Totaal mannen en vrouwen;10 jaar;2036;195836
542;Totaal mannen en vrouwen;10 jaar;2037;199187
543;Totaal mannen en vrouwen;10 jaar;2038;201917
544;Totaal mannen en vrouwen;10 jaar;2039;204459
545;Totaal mannen en vrouwen;10 jaar;2040;207608
546;Totaal mannen en vrouwen;10 jaar;2041;210242
547;Totaal mannen en vrouwen;10 jaar;2042;212294
548;Totaal mannen en vrouwen;10 jaar;2043;213879
549;Totaal mannen en vrouwen;10 jaar;2044;215154
550;Totaal mannen en vrouwen;10 jaar;2045;215948
551;Totaal mannen en vrouwen;10 jaar;2046;215992
552;Totaal mannen en vrouwen;10 jaar;2047;215230
553;Totaal mannen en vrouwen;10 jaar;2048;213920
554;Totaal mannen en vrouwen;10 jaar;2049;212431
555;Totaal mannen en vrouwen;10 jaar;2050;210920
556;Totaal mannen en vrouwen;10 jaar;2051;209328
557;Totaal mannen en vrouwen;10 jaar;2052;207645
558;Totaal mannen en vrouwen;10 jaar;2053;206041
559;Totaal mannen en vrouwen;10 jaar;2054;204622
560;Totaal mannen en vrouwen;10 jaar;2055;203383
561;Totaal mannen en vrouwen;10 jaar;2056;202327
562;Totaal mannen en vrouwen;10 jaar;2057;201476
563;Totaal mannen en vrouwen;10 jaar;2058;200789
564;Totaal mannen en vrouwen;10 jaar;2059;200320
565;Totaal mannen en vrouwen;10 jaar;2060;200097
566;Totaal mannen en vrouwen;10 jaar;2061;200130
567;Totaal mannen en vrouwen;10 jaar;2062;200440
568;Totaal mannen en vrouwen;10 jaar;2063;201058
569;Totaal mannen en vrouwen;10 jaar;2064;201991
570;Totaal mannen en vrouwen;10 jaar;2065;203268
571;Totaal mannen en vrouwen;10 jaar;2066;204818
572;Totaal mannen en vrouwen;10 jaar;2067;206621
573;Totaal mannen en vrouwen;10 jaar;2068;208598
574;Totaal mannen en vrouwen;10 jaar;2069;210684
575;Totaal mannen en vrouwen;10 jaar;2070;212814
576;Totaal mannen en vrouwen;11 jaar;2023;189711
577;Totaal mannen en vrouwen;11 jaar;2024;188210
578;Totaal mannen en vrouwen;11 jaar;2025;184432
579;Totaal mannen en vrouwen;11 jaar;2026;188436
580;Totaal mannen en vrouwen;11 jaar;2027;184246
581;Totaal mannen en vrouwen;11 jaar;2028;185148
582;Totaal mannen en vrouwen;11 jaar;2029;182465
583;Totaal mannen en vrouwen;11 jaar;2030;180728
584;Totaal mannen en vrouwen;11 jaar;2031;181166
585;Totaal mannen en vrouwen;11 jaar;2032;180021
586;Totaal mannen en vrouwen;11 jaar;2033;189554
587;Totaal mannen en vrouwen;11 jaar;2034;178426
588;Totaal mannen en vrouwen;11 jaar;2035;183946
589;Totaal mannen en vrouwen;11 jaar;2036;191132
590;Totaal mannen en vrouwen;11 jaar;2037;196640
591;Totaal mannen en vrouwen;11 jaar;2038;199994
592;Totaal mannen en vrouwen;11 jaar;2039;202737
593;Totaal mannen en vrouwen;11 jaar;2040;205284
594;Totaal mannen en vrouwen;11 jaar;2041;208432
595;Totaal mannen en vrouwen;11 jaar;2042;211064
596;Totaal mannen en vrouwen;11 jaar;2043;213114
597;Totaal mannen en vrouwen;11 jaar;2044;214691
598;Totaal mannen en vrouwen;11 jaar;2045;215960
599;Totaal mannen en vrouwen;11 jaar;2046;216751
600;Totaal mannen en vrouwen;11 jaar;2047;216795
601;Totaal mannen en vrouwen;11 jaar;2048;216032
602;Totaal mannen en vrouwen;11 jaar;2049;214726
603;Totaal mannen en vrouwen;11 jaar;2050;213240
604;Totaal mannen en vrouwen;11 jaar;2051;211732
605;Totaal mannen en vrouwen;11 jaar;2052;210144
606;Totaal mannen en vrouwen;11 jaar;2053;208466
607;Totaal mannen en vrouwen;11 jaar;2054;206869
608;Totaal mannen en vrouwen;11 jaar;2055;205454
609;Totaal mannen en vrouwen;11 jaar;2056;204220
610;Totaal mannen en vrouwen;11 jaar;2057;203171
611;Totaal mannen en vrouwen;11 jaar;2058;202319
612;Totaal mannen en vrouwen;11 jaar;2059;201637
613;Totaal mannen en vrouwen;11 jaar;2060;201168
614;Totaal mannen en vrouwen;11 jaar;2061;200947
615;Totaal mannen en vrouwen;11 jaar;2062;200984
616;Totaal mannen en vrouwen;11 jaar;2063;201298
617;Totaal mannen en vrouwen;11 jaar;2064;201918
618;Totaal mannen en vrouwen;11 jaar;2065;202853
619;Totaal mannen en vrouwen;11 jaar;2066;204132
620;Totaal mannen en vrouwen;11 jaar;2067;205685
621;Totaal mannen en vrouwen;11 jaar;2068;207487
622;Totaal mannen en vrouwen;11 jaar;2069;209462
623;Totaal mannen en vrouwen;11 jaar;2070;211550
624;Totaal mannen en vrouwen;12 jaar;2023;194716
625;Totaal mannen en vrouwen;12 jaar;2024;191849
626;Totaal mannen en vrouwen;12 jaar;2025;189386
627;Totaal mannen en vrouwen;12 jaar;2026;185277
628;Totaal mannen en vrouwen;12 jaar;2027;189030
629;Totaal mannen en vrouwen;12 jaar;2028;184855
630;Totaal mannen en vrouwen;12 jaar;2029;185803
631;Totaal mannen en vrouwen;12 jaar;2030;183157
632;Totaal mannen en vrouwen;12 jaar;2031;181427
633;Totaal mannen en vrouwen;12 jaar;2032;181896
634;Totaal mannen en vrouwen;12 jaar;2033;180772
635;Totaal mannen en vrouwen;12 jaar;2034;190222
636;Totaal mannen en vrouwen;12 jaar;2035;179188
637;Totaal mannen en vrouwen;12 jaar;2036;184726
638;Totaal mannen en vrouwen;12 jaar;2037;191913
639;Totaal mannen en vrouwen;12 jaar;2038;197414
640;Totaal mannen en vrouwen;12 jaar;2039;200770
641;Totaal mannen en vrouwen;12 jaar;2040;203529
642;Totaal mannen en vrouwen;12 jaar;2041;206083
643;Totaal mannen en vrouwen;12 jaar;2042;209229
644;Totaal mannen en vrouwen;12 jaar;2043;211856
645;Totaal mannen en vrouwen;12 jaar;2044;213907
646;Totaal mannen en vrouwen;12 jaar;2045;215474
647;Totaal mannen en vrouwen;12 jaar;2046;216736
648;Totaal mannen en vrouwen;12 jaar;2047;217525
649;Totaal mannen en vrouwen;12 jaar;2048;217569
650;Totaal mannen en vrouwen;12 jaar;2049;216808
651;Totaal mannen en vrouwen;12 jaar;2050;215505
652;Totaal mannen en vrouwen;12 jaar;2051;214022
653;Totaal mannen en vrouwen;12 jaar;2052;212517
654;Totaal mannen en vrouwen;12 jaar;2053;210933
655;Totaal mannen en vrouwen;12 jaar;2054;209261
656;Totaal mannen en vrouwen;12 jaar;2055;207669
657;Totaal mannen en vrouwen;12 jaar;2056;206261
658;Totaal mannen en vrouwen;12 jaar;2057;205030
659;Totaal mannen en vrouwen;12 jaar;2058;203986
660;Totaal mannen en vrouwen;12 jaar;2059;203136
661;Totaal mannen en vrouwen;12 jaar;2060;202457
662;Totaal mannen en vrouwen;12 jaar;2061;201991
663;Totaal mannen en vrouwen;12 jaar;2062;201770
664;Totaal mannen en vrouwen;12 jaar;2063;201811
665;Totaal mannen en vrouwen;12 jaar;2064;202127
666;Totaal mannen en vrouwen;12 jaar;2065;202749
667;Totaal mannen en vrouwen;12 jaar;2066;203688
668;Totaal mannen en vrouwen;12 jaar;2067;204969
669;Totaal mannen en vrouwen;12 jaar;2068;206524
670;Totaal mannen en vrouwen;12 jaar;2069;208323
671;Totaal mannen en vrouwen;12 jaar;2070;210300
672;Totaal mannen en vrouwen;13 jaar;2023;195704
673;Totaal mannen en vrouwen;13 jaar;2024;196918
674;Totaal mannen en vrouwen;13 jaar;2025;193026
675;Totaal mannen en vrouwen;13 jaar;2026;190205
676;Totaal mannen en vrouwen;13 jaar;2027;185850
677;Totaal mannen en vrouwen;13 jaar;2028;189595
678;Totaal mannen en vrouwen;13 jaar;2029;185460
679;Totaal mannen en vrouwen;13 jaar;2030;186459
680;Totaal mannen en vrouwen;13 jaar;2031;183817
681;Totaal mannen en vrouwen;13 jaar;2032;182105
682;Totaal mannen en vrouwen;13 jaar;2033;182596
683;Totaal mannen en vrouwen;13 jaar;2034;181488
684;Totaal mannen en vrouwen;13 jaar;2035;190860
685;Totaal mannen en vrouwen;13 jaar;2036;179908
686;Totaal mannen en vrouwen;13 jaar;2037;185465
687;Totaal mannen en vrouwen;13 jaar;2038;192656
688;Totaal mannen en vrouwen;13 jaar;2039;198150
689;Totaal mannen en vrouwen;13 jaar;2040;201508
690;Totaal mannen en vrouwen;13 jaar;2041;204281
691;Totaal mannen en vrouwen;13 jaar;2042;206841
692;Totaal mannen en vrouwen;13 jaar;2043;209987
693;Totaal mannen en vrouwen;13 jaar;2044;212612
694;Totaal mannen en vrouwen;13 jaar;2045;214661
695;Totaal mannen en vrouwen;13 jaar;2046;216218
696;Totaal mannen en vrouwen;13 jaar;2047;217474
697;Totaal mannen en vrouwen;13 jaar;2048;218262
698;Totaal mannen en vrouwen;13 jaar;2049;218303
699;Totaal mannen en vrouwen;13 jaar;2050;217545
700;Totaal mannen en vrouwen;13 jaar;2051;216245
701;Totaal mannen en vrouwen;13 jaar;2052;214765
702;Totaal mannen en vrouwen;13 jaar;2053;213263
703;Totaal mannen en vrouwen;13 jaar;2054;211684
704;Totaal mannen en vrouwen;13 jaar;2055;210016
705;Totaal mannen en vrouwen;13 jaar;2056;208433
706;Totaal mannen en vrouwen;13 jaar;2057;207029
707;Totaal mannen en vrouwen;13 jaar;2058;205801
708;Totaal mannen en vrouwen;13 jaar;2059;204761
709;Totaal mannen en vrouwen;13 jaar;2060;203912
710;Totaal mannen en vrouwen;13 jaar;2061;203237
711;Totaal mannen en vrouwen;13 jaar;2062;202773
712;Totaal mannen en vrouwen;13 jaar;2063;202553
713;Totaal mannen en vrouwen;13 jaar;2064;202597
714;Totaal mannen en vrouwen;13 jaar;2065;202917
715;Totaal mannen en vrouwen;13 jaar;2066;203540
716;Totaal mannen en vrouwen;13 jaar;2067;204479
717;Totaal mannen en vrouwen;13 jaar;2068;205763
718;Totaal mannen en vrouwen;13 jaar;2069;207322
719;Totaal mannen en vrouwen;13 jaar;2070;209119
720;Totaal mannen en vrouwen;14 jaar;2023;196062
721;Totaal mannen en vrouwen;14 jaar;2024;197861
722;Totaal mannen en vrouwen;14 jaar;2025;198086
723;Totaal mannen en vrouwen;14 jaar;2026;193868
724;Totaal mannen en vrouwen;14 jaar;2027;190786
725;Totaal mannen en vrouwen;14 jaar;2028;186437
726;Totaal mannen en vrouwen;14 jaar;2029;190203
727;Totaal mannen en vrouwen;14 jaar;2030;186117
728;Totaal mannen en vrouwen;14 jaar;2031;187126
729;Totaal mannen en vrouwen;14 jaar;2032;184502
730;Totaal mannen en vrouwen;14 jaar;2033;182803
731;Totaal mannen en vrouwen;14 jaar;2034;183313
732;Totaal mannen en vrouwen;14 jaar;2035;182221
733;Totaal mannen en vrouwen;14 jaar;2036;191515
734;Totaal mannen en vrouwen;14 jaar;2037;180641
735;Totaal mannen en vrouwen;14 jaar;2038;186212
736;Totaal mannen en vrouwen;14 jaar;2039;193408
737;Totaal mannen en vrouwen;14 jaar;2040;198896
738;Totaal mannen en vrouwen;14 jaar;2041;202252
739;Totaal mannen en vrouwen;14 jaar;2042;205041
740;Totaal mannen en vrouwen;14 jaar;2043;207608
741;Totaal mannen en vrouwen;14 jaar;2044;210753
742;Totaal mannen en vrouwen;14 jaar;2045;213376
743;Totaal mannen en vrouwen;14 jaar;2046;215423
744;Totaal mannen en vrouwen;14 jaar;2047;216974
745;Totaal mannen en vrouwen;14 jaar;2048;218224
746;Totaal mannen en vrouwen;14 jaar;2049;219008
747;Totaal mannen en vrouwen;14 jaar;2050;219052
748;Totaal mannen en vrouwen;14 jaar;2051;218295
749;Totaal mannen en vrouwen;14 jaar;2052;216998
750;Totaal mannen en vrouwen;14 jaar;2053;215521
751;Totaal mannen en vrouwen;14 jaar;2054;214021
752;Totaal mannen en vrouwen;14 jaar;2055;212448
753;Totaal mannen en vrouwen;14 jaar;2056;210785
754;Totaal mannen en vrouwen;14 jaar;2057;209208
755;Totaal mannen en vrouwen;14 jaar;2058;207808
756;Totaal mannen en vrouwen;14 jaar;2059;206583
757;Totaal mannen en vrouwen;14 jaar;2060;205547
758;Totaal mannen en vrouwen;14 jaar;2061;204699
759;Totaal mannen en vrouwen;14 jaar;2062;204028
760;Totaal mannen en vrouwen;14 jaar;2063;203566
761;Totaal mannen en vrouwen;14 jaar;2064;203347
762;Totaal mannen en vrouwen;14 jaar;2065;203395
763;Totaal mannen en vrouwen;14 jaar;2066;203716
764;Totaal mannen en vrouwen;14 jaar;2067;204343
765;Totaal mannen en vrouwen;14 jaar;2068;205282
766;Totaal mannen en vrouwen;14 jaar;2069;206568
767;Totaal mannen en vrouwen;14 jaar;2070;208128
768;Totaal mannen en vrouwen;15 jaar;2023;192349
769;Totaal mannen en vrouwen;15 jaar;2024;198213
770;Totaal mannen en vrouwen;15 jaar;2025;199046
771;Totaal mannen en vrouwen;15 jaar;2026;198964
772;Totaal mannen en vrouwen;15 jaar;2027;194519
773;Totaal mannen en vrouwen;15 jaar;2028;191421
774;Totaal mannen en vrouwen;15 jaar;2029;187110
775;Totaal mannen en vrouwen;15 jaar;2030;190918
776;Totaal mannen en vrouwen;15 jaar;2031;186830
777;Totaal mannen en vrouwen;15 jaar;2032;187864
778;Totaal mannen en vrouwen;15 jaar;2033;185254
779;Totaal mannen en vrouwen;15 jaar;2034;183564
780;Totaal mannen en vrouwen;15 jaar;2035;184095
781;Totaal mannen en vrouwen;15 jaar;2036;183011
782;Totaal mannen en vrouwen;15 jaar;2037;192228
783;Totaal mannen en vrouwen;15 jaar;2038;181428
784;Totaal mannen en vrouwen;15 jaar;2039;187009
785;Totaal mannen en vrouwen;15 jaar;2040;194213
786;Totaal mannen en vrouwen;15 jaar;2041;199695
787;Totaal mannen en vrouwen;15 jaar;2042;203054
788;Totaal mannen en vrouwen;15 jaar;2043;205853
789;Totaal mannen en vrouwen;15 jaar;2044;208427
790;Totaal mannen en vrouwen;15 jaar;2045;211572
791;Totaal mannen en vrouwen;15 jaar;2046;214193
792;Totaal mannen en vrouwen;15 jaar;2047;216238
793;Totaal mannen en vrouwen;15 jaar;2048;217781
794;Totaal mannen en vrouwen;15 jaar;2049;219024
795;Totaal mannen en vrouwen;15 jaar;2050;219806
796;Totaal mannen en vrouwen;15 jaar;2051;219852
797;Totaal mannen en vrouwen;15 jaar;2052;219096
798;Totaal mannen en vrouwen;15 jaar;2053;217802
799;Totaal mannen en vrouwen;15 jaar;2054;216330
800;Totaal mannen en vrouwen;15 jaar;2055;214835
801;Totaal mannen en vrouwen;15 jaar;2056;213267
802;Totaal mannen en vrouwen;15 jaar;2057;211606
803;Totaal mannen en vrouwen;15 jaar;2058;210032
804;Totaal mannen en vrouwen;15 jaar;2059;208641
805;Totaal mannen en vrouwen;15 jaar;2060;207420
806;Totaal mannen en vrouwen;15 jaar;2061;206388
807;Totaal mannen en vrouwen;15 jaar;2062;205542
808;Totaal mannen en vrouwen;15 jaar;2063;204874
809;Totaal mannen en vrouwen;15 jaar;2064;204415
810;Totaal mannen en vrouwen;15 jaar;2065;204195
811;Totaal mannen en vrouwen;15 jaar;2066;204245
812;Totaal mannen en vrouwen;15 jaar;2067;204569
813;Totaal mannen en vrouwen;15 jaar;2068;205199
814;Totaal mannen en vrouwen;15 jaar;2069;206136
815;Totaal mannen en vrouwen;15 jaar;2070;207428
816;Totaal mannen en vrouwen;16 jaar;2023;195816
817;Totaal mannen en vrouwen;16 jaar;2024;194697
818;Totaal mannen en vrouwen;16 jaar;2025;199543
819;Totaal mannen en vrouwen;16 jaar;2026;200046
820;Totaal mannen en vrouwen;16 jaar;2027;199727
821;Totaal mannen en vrouwen;16 jaar;2028;195292
822;Totaal mannen en vrouwen;16 jaar;2029;192212
823;Totaal mannen en vrouwen;16 jaar;2030;187957
824;Totaal mannen en vrouwen;16 jaar;2031;191757
825;Totaal mannen en vrouwen;16 jaar;2032;187684
826;Totaal mannen en vrouwen;16 jaar;2033;188742
827;Totaal mannen en vrouwen;16 jaar;2034;186148
828;Totaal mannen en vrouwen;16 jaar;2035;184465
829;Totaal mannen en vrouwen;16 jaar;2036;185012
830;Totaal mannen en vrouwen;16 jaar;2037;183932
831;Totaal mannen en vrouwen;16 jaar;2038;193069
832;Totaal mannen en vrouwen;16 jaar;2039;182343
833;Totaal mannen en vrouwen;16 jaar;2040;187938
834;Totaal mannen en vrouwen;16 jaar;2041;195145
835;Totaal mannen en vrouwen;16 jaar;2042;200628
836;Totaal mannen en vrouwen;16 jaar;2043;203988
837;Totaal mannen en vrouwen;16 jaar;2044;206794
838;Totaal mannen en vrouwen;16 jaar;2045;209378
839;Totaal mannen en vrouwen;16 jaar;2046;212522
840;Totaal mannen en vrouwen;16 jaar;2047;215141
841;Totaal mannen en vrouwen;16 jaar;2048;217185
842;Totaal mannen en vrouwen;16 jaar;2049;218722
843;Totaal mannen en vrouwen;16 jaar;2050;219960
844;Totaal mannen en vrouwen;16 jaar;2051;220741
845;Totaal mannen en vrouwen;16 jaar;2052;220785
846;Totaal mannen en vrouwen;16 jaar;2053;220031
847;Totaal mannen en vrouwen;16 jaar;2054;218743
848;Totaal mannen en vrouwen;16 jaar;2055;217274
849;Totaal mannen en vrouwen;16 jaar;2056;215781
850;Totaal mannen en vrouwen;16 jaar;2057;214214
851;Totaal mannen en vrouwen;16 jaar;2058;212560
852;Totaal mannen en vrouwen;16 jaar;2059;210989
853;Totaal mannen en vrouwen;16 jaar;2060;209604
854;Totaal mannen en vrouwen;16 jaar;2061;208389
855;Totaal mannen en vrouwen;16 jaar;2062;207358
856;Totaal mannen en vrouwen;16 jaar;2063;206517
857;Totaal mannen en vrouwen;16 jaar;2064;205852
858;Totaal mannen en vrouwen;16 jaar;2065;205395
859;Totaal mannen en vrouwen;16 jaar;2066;205179
860;Totaal mannen en vrouwen;16 jaar;2067;205227
861;Totaal mannen en vrouwen;16 jaar;2068;205553
862;Totaal mannen en vrouwen;16 jaar;2069;206186
863;Totaal mannen en vrouwen;16 jaar;2070;207125
864;Totaal mannen en vrouwen;17 jaar;2023;198270
865;Totaal mannen en vrouwen;17 jaar;2024;198300
866;Totaal mannen en vrouwen;17 jaar;2025;196294
867;Totaal mannen en vrouwen;17 jaar;2026;200776
868;Totaal mannen en vrouwen;17 jaar;2027;200989
869;Totaal mannen en vrouwen;17 jaar;2028;200681
870;Totaal mannen en vrouwen;17 jaar;2029;196281
871;Totaal mannen en vrouwen;17 jaar;2030;193215
872;Totaal mannen en vrouwen;17 jaar;2031;188961
873;Totaal mannen en vrouwen;17 jaar;2032;192773
874;Totaal mannen en vrouwen;17 jaar;2033;188716
875;Totaal mannen en vrouwen;17 jaar;2034;189795
876;Totaal mannen en vrouwen;17 jaar;2035;187212
877;Totaal mannen en vrouwen;17 jaar;2036;185539
878;Totaal mannen en vrouwen;17 jaar;2037;186094
879;Totaal mannen en vrouwen;17 jaar;2038;185016
880;Totaal mannen en vrouwen;17 jaar;2039;194077
881;Totaal mannen en vrouwen;17 jaar;2040;183424
882;Totaal mannen en vrouwen;17 jaar;2041;189032
883;Totaal mannen en vrouwen;17 jaar;2042;196241
884;Totaal mannen en vrouwen;17 jaar;2043;201723
885;Totaal mannen en vrouwen;17 jaar;2044;205084
886;Totaal mannen en vrouwen;17 jaar;2045;207901
887;Totaal mannen en vrouwen;17 jaar;2046;210491
888;Totaal mannen en vrouwen;17 jaar;2047;213637
889;Totaal mannen en vrouwen;17 jaar;2048;216253
890;Totaal mannen en vrouwen;17 jaar;2049;218297
891;Totaal mannen en vrouwen;17 jaar;2050;219831
892;Totaal mannen en vrouwen;17 jaar;2051;221063
893;Totaal mannen en vrouwen;17 jaar;2052;221843
894;Totaal mannen en vrouwen;17 jaar;2053;221886
895;Totaal mannen en vrouwen;17 jaar;2054;221133
896;Totaal mannen en vrouwen;17 jaar;2055;219850
897;Totaal mannen en vrouwen;17 jaar;2056;218383
898;Totaal mannen en vrouwen;17 jaar;2057;216896
899;Totaal mannen en vrouwen;17 jaar;2058;215332
900;Totaal mannen en vrouwen;17 jaar;2059;213680
901;Totaal mannen en vrouwen;17 jaar;2060;212111
902;Totaal mannen en vrouwen;17 jaar;2061;210732
903;Totaal mannen en vrouwen;17 jaar;2062;209524
904;Totaal mannen en vrouwen;17 jaar;2063;208499
905;Totaal mannen en vrouwen;17 jaar;2064;207661
906;Totaal mannen en vrouwen;17 jaar;2065;206998
907;Totaal mannen en vrouwen;17 jaar;2066;206542
908;Totaal mannen en vrouwen;17 jaar;2067;206326
909;Totaal mannen en vrouwen;17 jaar;2068;206377
910;Totaal mannen en vrouwen;17 jaar;2069;206707
911;Totaal mannen en vrouwen;17 jaar;2070;207344
912;Totaal mannen en vrouwen;18 jaar;2023;211578
913;Totaal mannen en vrouwen;18 jaar;2024;204800
914;Totaal mannen en vrouwen;18 jaar;2025;204679
915;Totaal mannen en vrouwen;18 jaar;2026;202065
916;Totaal mannen en vrouwen;18 jaar;2027;205882
917;Totaal mannen en vrouwen;18 jaar;2028;206111
918;Totaal mannen en vrouwen;18 jaar;2029;205832
919;Totaal mannen en vrouwen;18 jaar;2030;201167
