ID;BedrijfstakkenBranchesSBI2008;Rechtsvormen;Perioden;UitgesprokenFaillissementen_1;BedrijfsleeftijdBijFaillissement_2;WerkzamePersonenBijFaillissement_3
2145;Q Gezondheids- en welzijnszorg;Natuurlijk persoon met eenmanszaak;2020 1e kwartaal;2;4.8;2.0
2146;Q Gezondheids- en welzijnszorg;Natuurlijk persoon met eenmanszaak;2020 2e kwartaal;2;5.0;12.0
2147;Q Gezondheids- en welzijnszorg;Natuurlijk persoon met eenmanszaak;2020 3e kwartaal;0;;
2148;Q Gezondheids- en welzijnszorg;Natuurlijk persoon met eenmanszaak;2020 4e kwartaal;3;7.2;3.0
2149;Q Gezondheids- en welzijnszorg;Natuurlijk persoon met eenmanszaak;2020;7;5.9;17.0
2150;Q Gezondheids- en welzijnszorg;Natuurlijk persoon met eenmanszaak;2021 1e kwartaal;2;13.3;7.0
2151;Q Gezondheids- en welzijnszorg;Natuurlijk persoon met eenmanszaak;2021 2e kwartaal;2;18.1;2.0
2152;Q Gezondheids- en welzijnszorg;Natuurlijk persoon met eenmanszaak;2021 3e kwartaal;2;6.7;13.0
2153;Q Gezondheids- en welzijnszorg;Natuurlijk persoon met eenmanszaak;2021 4e kwartaal;1;1.4;1.0
2154;Q Gezondheids- en welzijnszorg;Natuurlijk persoon met eenmanszaak;2021;7;11.1;24.0
2155;Q Gezondheids- en welzijnszorg;Natuurlijk persoon met eenmanszaak;2022 1e kwartaal;0;;
2156;Q Gezondheids- en welzijnszorg;Natuurlijk persoon met eenmanszaak;2022 2e kwartaal;0;;
2157;Q Gezondheids- en welzijnszorg;Natuurlijk persoon met eenmanszaak;2022 3e kwartaal;0;;
2158;Q Gezondheids- en welzijnszorg;Natuurlijk persoon met eenmanszaak;2022 4e kwartaal;1;2.7;0.0
2159;Q Gezondheids- en welzijnszorg;Natuurlijk persoon met eenmanszaak;2022;1;2.7;0.0
2160;R Cultuur, sport en recreatie;Bedrijven, instellingen en eenmanszaken;2015 1e kwartaal;38;9.8;154.0
2161;R Cultuur, sport en recreatie;Bedrijven, instellingen en eenmanszaken;2015 2e kwartaal;25;13.8;55.0
2162;R Cultuur, sport en recreatie;Bedrijven, instellingen en eenmanszaken;2015 3e kwartaal;34;9.1;37.0
2163;R Cultuur, sport en recreatie;Bedrijven, instellingen en eenmanszaken;2015 4e kwartaal;28;10.5;87.0
2164;R Cultuur, sport en recreatie;Bedrijven, instellingen en eenmanszaken;2015;125;10.6;332.0
2165;R Cultuur, sport en recreatie;Bedrijven, instellingen en eenmanszaken;2016 1e kwartaal;18;11.6;38.0
2166;R Cultuur, sport en recreatie;Bedrijven, instellingen en eenmanszaken;2016 2e kwartaal;28;5.6;78.0
2167;R Cultuur, sport en recreatie;Bedrijven, instellingen en eenmanszaken;2016 3e kwartaal;10;8.3;20.0
2168;R Cultuur, sport en recreatie;Bedrijven, instellingen en eenmanszaken;2016 4e kwartaal;30;8.5;92.0
2169;R Cultuur, sport en recreatie;Bedrijven, instellingen en eenmanszaken;2016;86;8.2;228.0
2170;R Cultuur, sport en recreatie;Bedrijven, instellingen en eenmanszaken;2017 1e kwartaal;12;9.2;33.0
2171;R Cultuur, sport en recreatie;Bedrijven, instellingen en eenmanszaken;2017 2e kwartaal;27;8.4;35.0
2172;R Cultuur, sport en recreatie;Bedrijven, instellingen en eenmanszaken;2017 3e kwartaal;12;7.4;26.0
2173;R Cultuur, sport en recreatie;Bedrijven, instellingen en eenmanszaken;2017 4e kwartaal;13;5.0;6.0
2174;R Cultuur, sport en recreatie;Bedrijven, instellingen en eenmanszaken;2017;64;7.7;100.0
2175;R Cultuur, sport en recreatie;Bedrijven, instellingen en eenmanszaken;2018 1e kwartaal;18;7.2;28.0
2176;R Cultuur, sport en recreatie;Bedrijven, instellingen en eenmanszaken;2018 2e kwartaal;16;8.1;33.0
2177;R Cultuur, sport en recreatie;Bedrijven, instellingen en eenmanszaken;2018 3e kwartaal;15;6.0;24.0
2178;R Cultuur, sport en recreatie;Bedrijven, instellingen en eenmanszaken;2018 4e kwartaal;21;6.6;54.0
2179;R Cultuur, sport en recreatie;Bedrijven, instellingen en eenmanszaken;2018;70;6.9;138.0
2180;R Cultuur, sport en recreatie;Bedrijven, instellingen en eenmanszaken;2019 1e kwartaal;19;10.7;63.0
2181;R Cultuur, sport en recreatie;Bedrijven, instellingen en eenmanszaken;2019 2e kwartaal;18;7.9;53.0
2182;R Cultuur, sport en recreatie;Bedrijven, instellingen en eenmanszaken;2019 3e kwartaal;10;6.2;70.0
2183;R Cultuur, sport en recreatie;Bedrijven, instellingen en eenmanszaken;2019 4e kwartaal;17;8.0;41.0
2184;R Cultuur, sport en recreatie;Bedrijven, instellingen en eenmanszaken;2019;64;8.5;227.0
2185;R Cultuur, sport en recreatie;Bedrijven, instellingen en eenmanszaken;2020 1e kwartaal;22;9.8;54.0
2186;R Cultuur, sport en recreatie;Bedrijven, instellingen en eenmanszaken;2020 2e kwartaal;22;10.8;126.0
2187;R Cultuur, sport en recreatie;Bedrijven, instellingen en eenmanszaken;2020 3e kwartaal;20;7.2;47.0
2188;R Cultuur, sport en recreatie;Bedrijven, instellingen en eenmanszaken;2020 4e kwartaal;16;8.6;5.0
2189;R Cultuur, sport en recreatie;Bedrijven, instellingen en eenmanszaken;2020;80;9.2;232.0
2190;R Cultuur, sport en recreatie;Bedrijven, instellingen en eenmanszaken;2021 1e kwartaal;9;10.1;12.0
2191;R Cultuur, sport en recreatie;Bedrijven, instellingen en eenmanszaken;2021 2e kwartaal;5;10.5;7.0
2192;R Cultuur, sport en recreatie;Bedrijven, instellingen en eenmanszaken;2021 3e kwartaal;4;16.9;7.0
2193;R Cultuur, sport en recreatie;Bedrijven, instellingen en eenmanszaken;2021 4e kwartaal;6;4.9;34.0
2194;R Cultuur, sport en recreatie;Bedrijven, instellingen en eenmanszaken;2021;24;10.0;61.0
2195;R Cultuur, sport en recreatie;Bedrijven, instellingen en eenmanszaken;2022 1e kwartaal;8;5.3;40.0
2196;R Cultuur, sport en recreatie;Bedrijven, instellingen en eenmanszaken;2022 2e kwartaal;8;10.4;52.0
2197;R Cultuur, sport en recreatie;Bedrijven, instellingen en eenmanszaken;2022 3e kwartaal;6;7.2;9.0
2198;R Cultuur, sport en recreatie;Bedrijven, instellingen en eenmanszaken;2022 4e kwartaal;10;13.7;16.0
2199;R Cultuur, sport en recreatie;Bedrijven, instellingen en eenmanszaken;2022;32;9.6;116.0
2200;R Cultuur, sport en recreatie;Bedrijven en instellingen;2015 1e kwartaal;34;9.7;144.0
2201;R Cultuur, sport en recreatie;Bedrijven en instellingen;2015 2e kwartaal;25;13.8;55.0
2202;R Cultuur, sport en recreatie;Bedrijven en instellingen;2015 3e kwartaal;27;9.0;26.0
2203;R Cultuur, sport en recreatie;Bedrijven en instellingen;2015 4e kwartaal;22;11.3;76.0
2204;R Cultuur, sport en recreatie;Bedrijven en instellingen;2015;108;10.8;301.0
2205;R Cultuur, sport en recreatie;Bedrijven en instellingen;2016 1e kwartaal;14;12.5;33.0
2206;R Cultuur, sport en recreatie;Bedrijven en instellingen;2016 2e kwartaal;28;5.6;78.0
2207;R Cultuur, sport en recreatie;Bedrijven en instellingen;2016 3e kwartaal;8;7.9;18.0
2208;R Cultuur, sport en recreatie;Bedrijven en instellingen;2016 4e kwartaal;24;9.6;85.0
2209;R Cultuur, sport en recreatie;Bedrijven en instellingen;2016;74;8.5;213.0
2210;R Cultuur, sport en recreatie;Bedrijven en instellingen;2017 1e kwartaal;12;9.2;33.0
2211;R Cultuur, sport en recreatie;Bedrijven en instellingen;2017 2e kwartaal;24;8.8;32.0
2212;R Cultuur, sport en recreatie;Bedrijven en instellingen;2017 3e kwartaal;9;5.1;13.0
2213;R Cultuur, sport en recreatie;Bedrijven en instellingen;2017 4e kwartaal;11;4.9;4.0
2214;R Cultuur, sport en recreatie;Bedrijven en instellingen;2017;56;7.6;82.0
2215;R Cultuur, sport en recreatie;Bedrijven en instellingen;2018 1e kwartaal;15;7.8;25.0
2216;R Cultuur, sport en recreatie;Bedrijven en instellingen;2018 2e kwartaal;15;8.1;32.0
2217;R Cultuur, sport en recreatie;Bedrijven en instellingen;2018 3e kwartaal;13;6.1;22.0
2218;R Cultuur, sport en recreatie;Bedrijven en instellingen;2018 4e kwartaal;19;7.0;52.0
2219;R Cultuur, sport en recreatie;Bedrijven en instellingen;2018;62;7.2;131.0
2220;R Cultuur, sport en recreatie;Bedrijven en instellingen;2019 1e kwartaal;16;10.7;51.0
2221;R Cultuur, sport en recreatie;Bedrijven en instellingen;2019 2e kwartaal;16;7.3;49.0
2222;R Cultuur, sport en recreatie;Bedrijven en instellingen;2019 3e kwartaal;9;6.5;69.0
2223;R Cultuur, sport en recreatie;Bedrijven en instellingen;2019 4e kwartaal;14;8.8;36.0
2224;R Cultuur, sport en recreatie;Bedrijven en instellingen;2019;55;8.6;206.0
2225;R Cultuur, sport en recreatie;Bedrijven en instellingen;2020 1e kwartaal;19;10.2;51.0
2226;R Cultuur, sport en recreatie;Bedrijven en instellingen;2020 2e kwartaal;21;11.0;126.0
2227;R Cultuur, sport en recreatie;Bedrijven en instellingen;2020 3e kwartaal;18;7.2;45.0
2228;R Cultuur, sport en recreatie;Bedrijven en instellingen;2020 4e kwartaal;15;8.9;4.0
2229;R Cultuur, sport en recreatie;Bedrijven en instellingen;2020;73;9.4;226.0
2230;R Cultuur, sport en recreatie;Bedrijven en instellingen;2021 1e kwartaal;8;10.2;9.0
2231;R Cultuur, sport en recreatie;Bedrijven en instellingen;2021 2e kwartaal;4;11.4;6.0
2232;R Cultuur, sport en recreatie;Bedrijven en instellingen;2021 3e kwartaal;4;16.9;7.0
2233;R Cultuur, sport en recreatie;Bedrijven en instellingen;2021 4e kwartaal;6;4.9;34.0
2234;R Cultuur, sport en recreatie;Bedrijven en instellingen;2021;22;10.2;56.0
2235;R Cultuur, sport en recreatie;Bedrijven en instellingen;2022 1e kwartaal;5;5.7;33.0
2236;R Cultuur, sport en recreatie;Bedrijven en instellingen;2022 2e kwartaal;8;10.4;52.0
2237;R Cultuur, sport en recreatie;Bedrijven en instellingen;2022 3e kwartaal;5;8.0;8.0
2238;R Cultuur, sport en recreatie;Bedrijven en instellingen;2022 4e kwartaal;10;13.7;16.0
2239;R Cultuur, sport en recreatie;Bedrijven en instellingen;2022;28;10.3;108.0
2240;R Cultuur, sport en recreatie;Natuurlijk persoon met eenmanszaak;2015 1e kwartaal;4;10.9;9.0
2241;R Cultuur, sport en recreatie;Natuurlijk persoon met eenmanszaak;2015 2e kwartaal;0;;
2242;R Cultuur, sport en recreatie;Natuurlijk persoon met eenmanszaak;2015 3e kwartaal;7;9.5;11.0
2243;R Cultuur, sport en recreatie;Natuurlijk persoon met eenmanszaak;2015 4e kwartaal;6;7.7;11.0
2244;R Cultuur, sport en recreatie;Natuurlijk persoon met eenmanszaak;2015;17;9.2;31.0
2245;R Cultuur, sport en recreatie;Natuurlijk persoon met eenmanszaak;2016 1e kwartaal;4;8.5;6.0
2246;R Cultuur, sport en recreatie;Natuurlijk persoon met eenmanszaak;2016 2e kwartaal;0;;
2247;R Cultuur, sport en recreatie;Natuurlijk persoon met eenmanszaak;2016 3e kwartaal;2;9.7;2.0
2248;R Cultuur, sport en recreatie;Natuurlijk persoon met eenmanszaak;2016 4e kwartaal;6;4.1;7.0
2249;R Cultuur, sport en recreatie;Natuurlijk persoon met eenmanszaak;2016;12;6.5;15.0
2250;R Cultuur, sport en recreatie;Natuurlijk persoon met eenmanszaak;2017 1e kwartaal;0;;
2251;R Cultuur, sport en recreatie;Natuurlijk persoon met eenmanszaak;2017 2e kwartaal;3;5.0;3.0
2252;R Cultuur, sport en recreatie;Natuurlijk persoon met eenmanszaak;2017 3e kwartaal;3;14.1;13.0
2253;R Cultuur, sport en recreatie;Natuurlijk persoon met eenmanszaak;2017 4e kwartaal;2;5.3;2.0
2254;R Cultuur, sport en recreatie;Natuurlijk persoon met eenmanszaak;2017;8;8.5;18.0
2255;R Cultuur, sport en recreatie;Natuurlijk persoon met eenmanszaak;2018 1e kwartaal;3;5.1;3.0
2256;R Cultuur, sport en recreatie;Natuurlijk persoon met eenmanszaak;2018 2e kwartaal;1;;1.0
2257;R Cultuur, sport en recreatie;Natuurlijk persoon met eenmanszaak;2018 3e kwartaal;2;5.3;1.0
2258;R Cultuur, sport en recreatie;Natuurlijk persoon met eenmanszaak;2018 4e kwartaal;2;3.4;2.0
2259;R Cultuur, sport en recreatie;Natuurlijk persoon met eenmanszaak;2018;8;4.7;7.0
2260;R Cultuur, sport en recreatie;Natuurlijk persoon met eenmanszaak;2019 1e kwartaal;3;10.8;12.0
2261;R Cultuur, sport en recreatie;Natuurlijk persoon met eenmanszaak;2019 2e kwartaal;2;12.3;3.0
2262;R Cultuur, sport en recreatie;Natuurlijk persoon met eenmanszaak;2019 3e kwartaal;1;4.1;1.0
2263;R Cultuur, sport en recreatie;Natuurlijk persoon met eenmanszaak;2019 4e kwartaal;3;4.4;5.0
2264;R Cultuur, sport en recreatie;Natuurlijk persoon met eenmanszaak;2019;9;7.9;21.0
2265;R Cultuur, sport en recreatie;Natuurlijk persoon met eenmanszaak;2020 1e kwartaal;3;7.5;3.0
2266;R Cultuur, sport en recreatie;Natuurlijk persoon met eenmanszaak;2020 2e kwartaal;1;7.3;1.0
2267;R Cultuur, sport en recreatie;Natuurlijk persoon met eenmanszaak;2020 3e kwartaal;2;6.8;2.0
2268;R Cultuur, sport en recreatie;Natuurlijk persoon met eenmanszaak;2020 4e kwartaal;1;3.4;0.0
2269;R Cultuur, sport en recreatie;Natuurlijk persoon met eenmanszaak;2020;7;6.7;6.0
2270;R Cultuur, sport en recreatie;Natuurlijk persoon met eenmanszaak;2021 1e kwartaal;1;8.7;4.0
2271;R Cultuur, sport en recreatie;Natuurlijk persoon met eenmanszaak;2021 2e kwartaal;1;6.9;1.0
2272;R Cultuur, sport en recreatie;Natuurlijk persoon met eenmanszaak;2021 3e kwartaal;0;;
2273;R Cultuur, sport en recreatie;Natuurlijk persoon met eenmanszaak;2021 4e kwartaal;0;;
2274;R Cultuur, sport en recreatie;Natuurlijk persoon met eenmanszaak;2021;2;7.8;5.0
2275;R Cultuur, sport en recreatie;Natuurlijk persoon met eenmanszaak;2022 1e kwartaal;3;4.7;7.0
2276;R Cultuur, sport en recreatie;Natuurlijk persoon met eenmanszaak;2022 2e kwartaal;0;;
2277;R Cultuur, sport en recreatie;Natuurlijk persoon met eenmanszaak;2022 3e kwartaal;1;3.5;1.0
2278;R Cultuur, sport en recreatie;Natuurlijk persoon met eenmanszaak;2022 4e kwartaal;0;;
2279;R Cultuur, sport en recreatie;Natuurlijk persoon met eenmanszaak;2022;4;4.4;8.0
2280;S Overige dienstverlening;Bedrijven, instellingen en eenmanszaken;2015 1e kwartaal;23;11.4;85.0
2281;S Overige dienstverlening;Bedrijven, instellingen en eenmanszaken;2015 2e kwartaal;31;8.2;159.0
2282;S Overige dienstverlening;Bedrijven, instellingen en eenmanszaken;2015 3e kwartaal;22;9.4;48.0
2283;S Overige dienstverlening;Bedrijven, instellingen en eenmanszaken;2015 4e kwartaal;12;8.0;50.0
2284;S Overige dienstverlening;Bedrijven, instellingen en eenmanszaken;2015;88;9.3;342.0
2285;S Overige dienstverlening;Bedrijven, instellingen en eenmanszaken;2016 1e kwartaal;22;8.4;50.0
2286;S Overige dienstverlening;Bedrijven, instellingen en eenmanszaken;2016 2e kwartaal;27;10.4;148.0
2287;S Overige dienstverlening;Bedrijven, instellingen en eenmanszaken;2016 3e kwartaal;21;10.4;121.0
2288;S Overige dienstverlening;Bedrijven, instellingen en eenmanszaken;2016 4e kwartaal;14;16.8;32.0
2289;S Overige dienstverlening;Bedrijven, instellingen en eenmanszaken;2016;84;11.0;351.0
2290;S Overige dienstverlening;Bedrijven, instellingen en eenmanszaken;2017 1e kwartaal;26;11.8;85.0
2291;S Overige dienstverlening;Bedrijven, instellingen en eenmanszaken;2017 2e kwartaal;15;8.0;74.0
2292;S Overige dienstverlening;Bedrijven, instellingen en eenmanszaken;2017 3e kwartaal;13;4.7;23.0
2293;S Overige dienstverlening;Bedrijven, instellingen en eenmanszaken;2017 4e kwartaal;19;8.2;49.0
2294;S Overige dienstverlening;Bedrijven, instellingen en eenmanszaken;2017;73;8.9;231.0
2295;S Overige dienstverlening;Bedrijven, instellingen en eenmanszaken;2018 1e kwartaal;29;6.5;324.0
2296;S Overige dienstverlening;Bedrijven, instellingen en eenmanszaken;2018 2e kwartaal;11;3.1;60.0
2297;S Overige dienstverlening;Bedrijven, instellingen en eenmanszaken;2018 3e kwartaal;12;9.3;44.0
2298;S Overige dienstverlening;Bedrijven, instellingen en eenmanszaken;2018 4e kwartaal;26;8.9;203.0
2299;S Overige dienstverlening;Bedrijven, instellingen en eenmanszaken;2018;78;7.3;632.0
2300;S Overige dienstverlening;Bedrijven, instellingen en eenmanszaken;2019 1e kwartaal;24;6.9;59.0
2301;S Overige dienstverlening;Bedrijven, instellingen en eenmanszaken;2019 2e kwartaal;16;6.3;41.0
2302;S Overige dienstverlening;Bedrijven, instellingen en eenmanszaken;2019 3e kwartaal;15;7.5;58.0
2303;S Overige dienstverlening;Bedrijven, instellingen en eenmanszaken;2019 4e kwartaal;15;7.1;215.0
2304;S Overige dienstverlening;Bedrijven, instellingen en eenmanszaken;2019;70;7.0;372.0
2305;S Overige dienstverlening;Bedrijven, instellingen en eenmanszaken;2020 1e kwartaal;20;7.8;216.0
2306;S Overige dienstverlening;Bedrijven, instellingen en eenmanszaken;2020 2e kwartaal;36;10.0;140.0
2307;S Overige dienstverlening;Bedrijven, instellingen en eenmanszaken;2020 3e kwartaal;9;10.9;67.0
2308;S Overige dienstverlening;Bedrijven, instellingen en eenmanszaken;2020 4e kwartaal;12;9.2;26.0
2309;S Overige dienstverlening;Bedrijven, instellingen en eenmanszaken;2020;77;9.4;450.0
2310;S Overige dienstverlening;Bedrijven, instellingen en eenmanszaken;2021 1e kwartaal;12;4.2;21.0
2311;S Overige dienstverlening;Bedrijven, instellingen en eenmanszaken;2021 2e kwartaal;7;19.3;5.0
2312;S Overige dienstverlening;Bedrijven, instellingen en eenmanszaken;2021 3e kwartaal;4;13.6;26.0
2313;S Overige dienstverlening;Bedrijven, instellingen en eenmanszaken;2021 4e kwartaal;5;3.0;8.0
2314;S Overige dienstverlening;Bedrijven, instellingen en eenmanszaken;2021;28;9.3;59.0
2315;S Overige dienstverlening;Bedrijven, instellingen en eenmanszaken;2022 1e kwartaal;7;11.8;35.0
2316;S Overige dienstverlening;Bedrijven, instellingen en eenmanszaken;2022 2e kwartaal;7;8.7;77.0
2317;S Overige dienstverlening;Bedrijven, instellingen en eenmanszaken;2022 3e kwartaal;16;5.4;98.0
2318;S Overige dienstverlening;Bedrijven, instellingen en eenmanszaken;2022 4e kwartaal;21;10.2;66.0
2319;S Overige dienstverlening;Bedrijven, instellingen en eenmanszaken;2022;51;8.7;276.0
2320;S Overige dienstverlening;Bedrijven en instellingen;2015 1e kwartaal;19;8.3;80.0
2321;S Overige dienstverlening;Bedrijven en instellingen;2015 2e kwartaal;24;7.0;150.0
2322;S Overige dienstverlening;Bedrijven en instellingen;2015 3e kwartaal;17;11.1;42.0
2323;S Overige dienstverlening;Bedrijven en instellingen;2015 4e kwartaal;5;6.1;39.0
2324;S Overige dienstverlening;Bedrijven en instellingen;2015;65;8.4;311.0
2325;S Overige dienstverlening;Bedrijven en instellingen;2016 1e kwartaal;17;7.6;45.0
2326;S Overige dienstverlening;Bedrijven en instellingen;2016 2e kwartaal;22;10.0;140.0
2327;S Overige dienstverlening;Bedrijven en instellingen;2016 3e kwartaal;14;11.1;110.0
2328;S Overige dienstverlening;Bedrijven en instellingen;2016 4e kwartaal;10;12.3;25.0
2329;S Overige dienstverlening;Bedrijven en instellingen;2016;63;10.0;320.0
2330;S Overige dienstverlening;Bedrijven en instellingen;2017 1e kwartaal;14;13.1;60.0
2331;S Overige dienstverlening;Bedrijven en instellingen;2017 2e kwartaal;13;8.6;71.0
2332;S Overige dienstverlening;Bedrijven en instellingen;2017 3e kwartaal;6;4.4;9.0
2333;S Overige dienstverlening;Bedrijven en instellingen;2017 4e kwartaal;16;8.8;44.0
2334;S Overige dienstverlening;Bedrijven en instellingen;2017;49;9.5;185.0
2335;S Overige dienstverlening;Bedrijven en instellingen;2018 1e kwartaal;21;6.6;313.0
2336;S Overige dienstverlening;Bedrijven en instellingen;2018 2e kwartaal;7;2.2;48.0
2337;S Overige dienstverlening;Bedrijven en instellingen;2018 3e kwartaal;10;9.2;38.0
2338;S Overige dienstverlening;Bedrijven en instellingen;2018 4e kwartaal;22;9.6;190.0
2339;S Overige dienstverlening;Bedrijven en instellingen;2018;60;7.7;590.0
2340;S Overige dienstverlening;Bedrijven en instellingen;2019 1e kwartaal;15;6.7;46.0
2341;S Overige dienstverlening;Bedrijven en instellingen;2019 2e kwartaal;14;5.0;39.0
2342;S Overige dienstverlening;Bedrijven en instellingen;2019 3e kwartaal;11;8.7;48.0
2343;S Overige dienstverlening;Bedrijven en instellingen;2019 4e kwartaal;14;7.4;214.0
2344;S Overige dienstverlening;Bedrijven en instellingen;2019;54;6.8;347.0
2345;S Overige dienstverlening;Bedrijven en instellingen;2020 1e kwartaal;17;7.5;209.0
2346;S Overige dienstverlening;Bedrijven en instellingen;2020 2e kwartaal;26;7.6;115.0
2347;S Overige dienstverlening;Bedrijven en instellingen;2020 3e kwartaal;7;10.9;65.0
2348;S Overige dienstverlening;Bedrijven en instellingen;2020 4e kwartaal;7;4.6;17.0
2349;S Overige dienstverlening;Bedrijven en instellingen;2020;57;7.6;407.0
2350;S Overige dienstverlening;Bedrijven en instellingen;2021 1e kwartaal;9;4.0;16.0
2351;S Overige dienstverlening;Bedrijven en instellingen;2021 2e kwartaal;6;9.7;2.0
2352;S Overige dienstverlening;Bedrijven en instellingen;2021 3e kwartaal;4;13.6;26.0
2353;S Overige dienstverlening;Bedrijven en instellingen;2021 4e kwartaal;3;4.0;6.0
2354;S Overige dienstverlening;Bedrijven en instellingen;2021;22;7.5;50.0
2355;S Overige dienstverlening;Bedrijven en instellingen;2022 1e kwartaal;7;11.8;35.0
2356;S Overige dienstverlening;Bedrijven en instellingen;2022 2e kwartaal;7;8.7;77.0
2357;S Overige dienstverlening;Bedrijven en instellingen;2022 3e kwartaal;13;5.2;91.0
2358;S Overige dienstverlening;Bedrijven en instellingen;2022 4e kwartaal;16;6.7;58.0
2359;S Overige dienstverlening;Bedrijven en instellingen;2022;43;7.4;260.0
2360;S Overige dienstverlening;Natuurlijk persoon met eenmanszaak;2015 1e kwartaal;4;26.0;5.0
2361;S Overige dienstverlening;Natuurlijk persoon met eenmanszaak;2015 2e kwartaal;7;12.5;9.0
2362;S Overige dienstverlening;Natuurlijk persoon met eenmanszaak;2015 3e kwartaal;5;3.6;7.0
2363;S Overige dienstverlening;Natuurlijk persoon met eenmanszaak;2015 4e kwartaal;7;9.4;11.0
2364;S Overige dienstverlening;Natuurlijk persoon met eenmanszaak;2015;23;12.0;32.0
2365;S Overige dienstverlening;Natuurlijk persoon met eenmanszaak;2016 1e kwartaal;5;11.3;6.0
2366;S Overige dienstverlening;Natuurlijk persoon met eenmanszaak;2016 2e kwartaal;5;12.3;8.0
2367;S Overige dienstverlening;Natuurlijk persoon met eenmanszaak;2016 3e kwartaal;7;8.6;11.0
2368;S Overige dienstverlening;Natuurlijk persoon met eenmanszaak;2016 4e kwartaal;4;27.9;6.0
2369;S Overige dienstverlening;Natuurlijk persoon met eenmanszaak;2016;21;14.1;31.0
2370;S Overige dienstverlening;Natuurlijk persoon met eenmanszaak;2017 1e kwartaal;12;10.3;25.0
2371;S Overige dienstverlening;Natuurlijk persoon met eenmanszaak;2017 2e kwartaal;2;4.1;2.0
2372;S Overige dienstverlening;Natuurlijk persoon met eenmanszaak;2017 3e kwartaal;7;5.0;14.0
2373;S Overige dienstverlening;Natuurlijk persoon met eenmanszaak;2017 4e kwartaal;3;5.2;5.0
2374;S Overige dienstverlening;Natuurlijk persoon met eenmanszaak;2017;24;7.6;46.0
2375;S Overige dienstverlening;Natuurlijk persoon met eenmanszaak;2018 1e kwartaal;8;6.2;11.0
2376;S Overige dienstverlening;Natuurlijk persoon met eenmanszaak;2018 2e kwartaal;4;4.4;11.0
2377;S Overige dienstverlening;Natuurlijk persoon met eenmanszaak;2018 3e kwartaal;2;9.7;6.0
