ID;StandenEnBeroepOpDeKapitaalmarkt;Aandelen;Perioden;Totaal_1;TotaalFinancieleInstellingen_2;BankenFinancieleDienstverlening_3;Verzekeraars_4;TotaalNietFinancieleInstellingen_5;Delfstofwinning_6;TotaalIndustrie_7;Consumentengoederen_8;Kapitaalgoederen_9;Basisgoederen_10;BouwnijverheidEnInstallatie_11;TransportOpslagEnCommunicatie_12;NietFinancieleDienstverlening_13;Handel_14;Beleggingsfondsen_15;Vastgoedfondsen_16;OverigeFondsen_17;BuitenlandseOndernemingen_18
237;5;Overige aandelen;2007 juni;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
238;5;Overige aandelen;2007 juli;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
239;5;Overige aandelen;2007 augustus;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
240;5;Overige aandelen;2007 september;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
241;5;Overige aandelen;2007 oktober;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
242;5;Overige aandelen;2007 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
243;5;Overige aandelen;2007 december;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
244;5;Overige aandelen;2008 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
245;5;Overige aandelen;2008 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
246;5;Overige aandelen;2008 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
247;5;Overige aandelen;2008 april;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
248;5;Overige aandelen;2008 mei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
249;5;Overige aandelen;2008 juni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
250;5;Overige aandelen;2008 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
251;5;Overige aandelen;2008 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
252;5;Overige aandelen;2008 september;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
253;5;Overige aandelen;2008 oktober;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
254;5;Overige aandelen;2008 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
255;5;Overige aandelen;2008 december;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
256;5;Overige aandelen;2009 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
257;5;Overige aandelen;2009 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
258;5;Overige aandelen;2009 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
259;5;Overige aandelen;2009 april;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
260;5;Overige aandelen;2009 mei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
261;5;Overige aandelen;2009 juni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
262;5;Overige aandelen;2009 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
263;5;Overige aandelen;2009 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
264;5;Overige aandelen;2009 september;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
265;5;Overige aandelen;2009 oktober;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
266;5;Overige aandelen;2009 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
267;5;Overige aandelen;2009 december;61;0;0;0;0;0;0;0;0;0;0;0;0;0;61;0;0;0
268;5;Overige aandelen;2010 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
269;5;Overige aandelen;2010 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
270;5;Overige aandelen;2010 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
271;5;Overige aandelen;2010 april;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
272;5;Overige aandelen;2010 mei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
273;5;Overige aandelen;2010 juni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
274;5;Overige aandelen;2010 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
275;5;Overige aandelen;2010 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
276;5;Overige aandelen;2010 september;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
277;5;Overige aandelen;2010 oktober;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
278;5;Overige aandelen;2010 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
279;5;Overige aandelen;2010 december;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
280;5;Overige aandelen;2011 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
281;5;Overige aandelen;2011 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
282;5;Overige aandelen;2011 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
283;5;Overige aandelen;2011 april;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
284;5;Overige aandelen;2011 mei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
285;5;Overige aandelen;2011 juni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
286;5;Overige aandelen;2011 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
287;5;Overige aandelen;2011 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
288;5;Overige aandelen;2011 september;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
289;5;Overige aandelen;2011 oktober;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
290;5;Overige aandelen;2011 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
291;5;Overige aandelen;2011 december;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
292;5;Overige aandelen;2012 januari;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
293;5;Overige aandelen;2012 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
294;5;Overige aandelen;2012 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
295;5;Overige aandelen;2012 april;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
296;5;Overige aandelen;2012 mei;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
297;5;Overige aandelen;2012 juni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
298;5;Overige aandelen;2012 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
299;5;Overige aandelen;2012 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
300;5;Overige aandelen;2012 september;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
301;5;Overige aandelen;2012 oktober;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
302;5;Overige aandelen;2012 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
303;5;Overige aandelen;2012 december;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
304;5;Overige aandelen;2013 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
305;5;Overige aandelen;2013 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
306;5;Overige aandelen;2013 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
307;5;Overige aandelen;2013 april;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
308;5;Overige aandelen;2013 mei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
309;5;Overige aandelen;2013 juni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
310;5;Overige aandelen;2013 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
311;5;Overige aandelen;2013 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
312;5;Overige aandelen;2013 september;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
313;5;Overige aandelen;2013 oktober;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
314;5;Overige aandelen;2013 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
315;5;Overige aandelen;2013 december;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
316;5;Overige aandelen;2014 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
317;5;Overige aandelen;2014 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
318;5;Overige aandelen;2014 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
319;5;Overige aandelen;2014 april;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
320;5;Overige aandelen;2014 mei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
321;5;Overige aandelen;2014 juni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
322;5;Overige aandelen;2014 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
323;5;Overige aandelen;2014 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
324;5;Overige aandelen;2014 september;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
325;5;Overige aandelen;2014 oktober;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
326;5;Overige aandelen;2014 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
327;5;Overige aandelen;2014 december;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
328;5;Overige aandelen;2015 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
329;5;Overige aandelen;2015 februari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
330;5;Overige aandelen;2015 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
331;5;Overige aandelen;2015 april;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
332;5;Overige aandelen;2015 mei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
333;5;Overige aandelen;2015 juni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
334;5;Overige aandelen;2015 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
335;5;Overige aandelen;2015 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
336;5;Overige aandelen;2015 september;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
337;5;Overige aandelen;2015 oktober;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
338;5;Overige aandelen;2015 november;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
339;5;Overige aandelen;2015 december;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
340;5;Overige aandelen;2016 januari;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
341;5;Overige aandelen;2016 februari;26526;0;0;0;26526;26526;0;0;0;0;0;0;0;0;0;0;0;0
342;5;Overige aandelen;2016 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
343;5;Overige aandelen;2016 april;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
344;5;Overige aandelen;2016 mei;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
345;5;Overige aandelen;2016 juni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
346;5;Overige aandelen;2016 juli;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
347;5;Overige aandelen;2016 augustus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
348;Brutoberoep openbare emissie;Aandelen totaal;2007 januari;1315;0;0;0;0;0;0;0;0;0;0;0;0;0;1271;44;0;0
349;Brutoberoep openbare emissie;Aandelen totaal;2007 februari;903;0;0;0;0;0;0;0;0;0;0;0;0;0;772;131;0;0
350;Brutoberoep openbare emissie;Aandelen totaal;2007 maart;964;0;0;0;255;0;0;0;0;0;0;255;0;0;686;22;0;0
351;Brutoberoep openbare emissie;Aandelen totaal;2007 april;3207;0;0;0;0;0;0;0;0;0;0;0;0;0;3105;101;0;0
352;Brutoberoep openbare emissie;Aandelen totaal;2007 mei;358;0;0;0;0;0;0;0;0;0;0;0;0;0;345;13;0;0
353;Brutoberoep openbare emissie;Aandelen totaal;2007 juni;1478;350;350;0;120;0;51;51;0;0;0;0;35;35;975;33;0;0
354;Brutoberoep openbare emissie;Aandelen totaal;2007 juli;5975;0;0;0;87;0;85;6;80;0;0;0;1;0;5558;59;271;0
355;Brutoberoep openbare emissie;Aandelen totaal;2007 augustus;252;0;0;0;0;0;0;0;0;0;0;0;0;0;251;1;0;0
356;Brutoberoep openbare emissie;Aandelen totaal;2007 september;1920;0;0;0;0;0;0;0;0;0;0;0;0;0;1896;4;0;21
357;Brutoberoep openbare emissie;Aandelen totaal;2007 oktober;14172;13443;0;13443;0;0;0;0;0;0;0;0;0;0;702;12;0;15
358;Brutoberoep openbare emissie;Aandelen totaal;2007 november;814;0;0;0;0;0;0;0;0;0;0;0;0;0;806;8;0;0
359;Brutoberoep openbare emissie;Aandelen totaal;2007 december;1791;385;385;0;0;0;0;0;0;0;0;0;0;0;1384;22;0;0
360;Brutoberoep openbare emissie;Aandelen totaal;2008 januari;1103;0;0;0;0;0;0;0;0;0;0;0;0;0;945;158;0;0
361;Brutoberoep openbare emissie;Aandelen totaal;2008 februari;3269;0;0;0;0;0;0;0;0;0;0;0;0;0;2608;60;0;600
362;Brutoberoep openbare emissie;Aandelen totaal;2008 maart;2339;0;0;0;0;0;0;0;0;0;0;0;0;0;2323;16;0;0
363;Brutoberoep openbare emissie;Aandelen totaal;2008 april;1678;0;0;0;0;0;0;0;0;0;0;0;0;0;1639;39;0;0
364;Brutoberoep openbare emissie;Aandelen totaal;2008 mei;1440;0;0;0;0;0;0;0;0;0;0;0;0;0;1426;14;0;0
365;Brutoberoep openbare emissie;Aandelen totaal;2008 juni;20512;0;0;0;0;0;0;0;0;0;0;0;0;0;1502;6;0;19005
366;Brutoberoep openbare emissie;Aandelen totaal;2008 juli;296;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;289
367;Brutoberoep openbare emissie;Aandelen totaal;2008 augustus;3028;0;0;0;0;0;0;0;0;0;0;0;0;0;3007;21;0;0
368;Brutoberoep openbare emissie;Aandelen totaal;2008 september;3965;0;0;0;6;0;6;0;0;6;0;0;0;0;3946;12;0;0
369;Brutoberoep openbare emissie;Aandelen totaal;2008 oktober;2376;0;0;0;0;0;0;0;0;0;0;0;0;0;2374;3;0;0
370;Brutoberoep openbare emissie;Aandelen totaal;2008 november;2730;0;0;0;0;0;0;0;0;0;0;0;0;0;2726;4;0;0
371;Brutoberoep openbare emissie;Aandelen totaal;2008 december;17988;0;0;0;0;0;0;0;0;0;0;0;0;0;2933;50;0;15006
372;Brutoberoep openbare emissie;Aandelen totaal;2009 januari;1342;0;0;0;0;0;0;0;0;0;0;0;0;0;1318;24;0;0
373;Brutoberoep openbare emissie;Aandelen totaal;2009 februari;884;0;0;0;0;0;0;0;0;0;0;0;0;0;874;10;0;0
374;Brutoberoep openbare emissie;Aandelen totaal;2009 maart;972;0;0;0;0;0;0;0;0;0;0;0;0;0;965;7;0;0
375;Brutoberoep openbare emissie;Aandelen totaal;2009 april;6579;0;0;0;0;0;0;0;0;0;0;0;0;0;1186;24;0;5369
376;Brutoberoep openbare emissie;Aandelen totaal;2009 mei;1499;0;0;0;0;0;0;0;0;0;0;0;0;0;1486;13;0;0
377;Brutoberoep openbare emissie;Aandelen totaal;2009 juni;1202;0;0;0;0;0;0;0;0;0;0;0;0;0;1187;15;0;0
378;Brutoberoep openbare emissie;Aandelen totaal;2009 juli;2253;0;0;0;688;0;228;0;0;228;101;0;359;0;1558;8;0;0
379;Brutoberoep openbare emissie;Aandelen totaal;2009 augustus;2255;829;0;829;0;0;0;0;0;0;0;0;0;0;1414;13;0;0
380;Brutoberoep openbare emissie;Aandelen totaal;2009 september;1269;135;0;135;0;0;0;0;0;0;0;0;0;0;1107;27;0;0
381;Brutoberoep openbare emissie;Aandelen totaal;2009 oktober;1138;0;0;0;0;0;0;0;0;0;0;0;0;0;1129;9;0;0
382;Brutoberoep openbare emissie;Aandelen totaal;2009 november;1322;0;0;0;181;0;181;0;181;0;0;0;0;0;1121;20;0;0
383;Brutoberoep openbare emissie;Aandelen totaal;2009 december;9910;7498;0;7498;155;0;0;0;0;0;125;0;29;0;2227;30;0;0
384;Brutoberoep openbare emissie;Aandelen totaal;2010 januari;1053;0;0;0;0;0;0;0;0;0;0;0;0;0;1038;14;0;0
385;Brutoberoep openbare emissie;Aandelen totaal;2010 februari;823;0;0;0;0;0;0;0;0;0;0;0;0;0;820;2;0;0
386;Brutoberoep openbare emissie;Aandelen totaal;2010 maart;1468;0;0;0;104;0;18;18;0;0;0;0;86;0;762;602;0;0
387;Brutoberoep openbare emissie;Aandelen totaal;2010 april;1393;0;0;0;51;0;0;0;0;0;0;0;51;0;1311;13;0;18
388;Brutoberoep openbare emissie;Aandelen totaal;2010 mei;1146;0;0;0;0;0;0;0;0;0;0;0;0;0;1145;1;0;0
389;Brutoberoep openbare emissie;Aandelen totaal;2010 juni;1643;0;0;0;472;0;0;0;0;0;434;0;38;0;1111;59;0;0
390;Brutoberoep openbare emissie;Aandelen totaal;2010 juli;1141;0;0;0;0;0;0;0;0;0;0;0;0;0;1141;0;0;0
391;Brutoberoep openbare emissie;Aandelen totaal;2010 augustus;1024;0;0;0;0;0;0;0;0;0;0;0;0;0;1024;0;0;0
392;Brutoberoep openbare emissie;Aandelen totaal;2010 september;1267;0;0;0;0;0;0;0;0;0;0;0;0;0;1265;1;0;0
393;Brutoberoep openbare emissie;Aandelen totaal;2010 oktober;1859;0;0;0;0;0;0;0;0;0;0;0;0;0;1853;7;0;0
394;Brutoberoep openbare emissie;Aandelen totaal;2010 november;1526;0;0;0;0;0;0;0;0;0;0;0;0;0;1526;0;0;0
395;Brutoberoep openbare emissie;Aandelen totaal;2010 december;1424;0;0;0;79;0;0;0;0;0;0;79;0;0;1345;0;0;0
396;Brutoberoep openbare emissie;Aandelen totaal;2011 januari;1651;0;0;0;0;0;0;0;0;0;0;0;0;0;1649;3;0;0
397;Brutoberoep openbare emissie;Aandelen totaal;2011 februari;1100;0;0;0;0;0;0;0;0;0;0;0;0;0;1037;33;0;30
398;Brutoberoep openbare emissie;Aandelen totaal;2011 maart;2226;903;0;903;0;0;0;0;0;0;0;0;0;0;1315;8;0;0
399;Brutoberoep openbare emissie;Aandelen totaal;2011 april;1274;0;0;0;18;0;0;0;0;0;0;0;18;0;1226;0;0;30
400;Brutoberoep openbare emissie;Aandelen totaal;2011 mei;2374;0;0;0;0;0;0;0;0;0;0;0;0;0;2367;6;0;0
401;Brutoberoep openbare emissie;Aandelen totaal;2011 juni;1126;0;0;0;0;0;0;0;0;0;0;0;0;0;1124;2;0;0
402;Brutoberoep openbare emissie;Aandelen totaal;2011 juli;773;0;0;0;0;0;0;0;0;0;0;0;0;0;773;0;0;1
403;Brutoberoep openbare emissie;Aandelen totaal;2011 augustus;1238;0;0;0;0;0;0;0;0;0;0;0;0;0;1238;0;0;0
404;Brutoberoep openbare emissie;Aandelen totaal;2011 september;899;0;0;0;0;0;0;0;0;0;0;0;0;0;897;0;0;1
405;Brutoberoep openbare emissie;Aandelen totaal;2011 oktober;1128;0;0;0;0;0;0;0;0;0;0;0;0;0;1127;1;0;0
406;Brutoberoep openbare emissie;Aandelen totaal;2011 november;1194;0;0;0;0;0;0;0;0;0;0;0;0;0;1194;0;0;0
407;Brutoberoep openbare emissie;Aandelen totaal;2011 december;1144;0;0;0;0;0;0;0;0;0;0;0;0;0;1109;35;0;0
408;Brutoberoep openbare emissie;Aandelen totaal;2012 januari;1190;2;2;0;0;0;0;0;0;0;0;0;0;0;1185;1;0;2
409;Brutoberoep openbare emissie;Aandelen totaal;2012 februari;1247;0;0;0;0;0;0;0;0;0;0;0;0;0;1247;0;0;0
410;Brutoberoep openbare emissie;Aandelen totaal;2012 maart;1468;0;0;0;0;0;0;0;0;0;0;0;0;0;1465;2;0;0
411;Brutoberoep openbare emissie;Aandelen totaal;2012 april;812;0;0;0;0;0;0;0;0;0;0;0;0;0;797;0;0;15
412;Brutoberoep openbare emissie;Aandelen totaal;2012 mei;753;0;0;0;80;0;0;0;0;0;0;0;80;0;672;2;0;0
413;Brutoberoep openbare emissie;Aandelen totaal;2012 juni;1018;0;0;0;200;0;0;0;0;0;0;200;0;0;815;3;0;0
414;Brutoberoep openbare emissie;Aandelen totaal;2012 juli;1679;0;0;0;0;0;0;0;0;0;0;0;0;0;1669;0;0;9
415;Brutoberoep openbare emissie;Aandelen totaal;2012 augustus;824;0;0;0;0;0;0;0;0;0;0;0;0;0;824;0;0;0
416;Brutoberoep openbare emissie;Aandelen totaal;2012 september;954;0;0;0;0;0;0;0;0;0;0;0;0;0;954;0;0;0
417;Brutoberoep openbare emissie;Aandelen totaal;2012 oktober;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;2001;1;0;8
418;Brutoberoep openbare emissie;Aandelen totaal;2012 november;1157;0;0;0;0;0;0;0;0;0;0;0;0;0;1157;0;0;0
419;Brutoberoep openbare emissie;Aandelen totaal;2012 december;1795;0;0;0;0;0;0;0;0;0;0;0;0;0;1795;0;0;0
420;Brutoberoep openbare emissie;Aandelen totaal;2013 januari;3972;0;0;0;162;0;0;0;0;0;162;0;0;0;2469;1;0;1340
421;Brutoberoep openbare emissie;Aandelen totaal;2013 februari;1172;0;0;0;0;0;0;0;0;0;0;0;0;0;1172;0;0;0
422;Brutoberoep openbare emissie;Aandelen totaal;2013 maart;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
423;Brutoberoep openbare emissie;Aandelen totaal;2013 april;1763;0;0;0;190;0;190;0;190;0;0;0;0;0;1512;2;0;58
424;Brutoberoep openbare emissie;Aandelen totaal;2013 mei;4587;0;0;0;3028;0;19;0;0;19;0;3009;0;0;1558;0;0;0
425;Brutoberoep openbare emissie;Aandelen totaal;2013 juni;1841;0;0;0;0;0;0;0;0;0;0;0;0;0;1791;50;0;0
426;Brutoberoep openbare emissie;Aandelen totaal;2013 juli;2485;0;0;0;499;0;0;0;0;0;499;0;0;0;1945;40;0;0
427;Brutoberoep openbare emissie;Aandelen totaal;2013 augustus;1901;0;0;0;12;0;0;0;0;0;12;0;0;0;1883;6;0;0
428;Brutoberoep openbare emissie;Aandelen totaal;2013 september;1262;63;0;63;0;0;0;0;0;0;0;0;0;0;1118;34;47;0
429;Brutoberoep openbare emissie;Aandelen totaal;2013 oktober;2432;0;0;0;0;0;0;0;0;0;0;0;0;0;2414;18;0;0
430;Brutoberoep openbare emissie;Aandelen totaal;2013 november;1768;0;0;0;88;0;0;0;0;0;85;0;0;3;1678;3;0;0
431;Brutoberoep openbare emissie;Aandelen totaal;2013 december;931;0;0;0;0;0;0;0;0;0;0;0;0;0;930;1;0;0
432;Brutoberoep openbare emissie;Aandelen totaal;2014 januari;9523;0;0;0;0;0;0;0;0;0;0;0;0;0;9505;6;0;12
433;Brutoberoep openbare emissie;Aandelen totaal;2014 februari;3280;0;0;0;6;0;0;0;0;0;0;0;6;0;2317;100;856;0
434;Brutoberoep openbare emissie;Aandelen totaal;2014 maart;1443;0;0;0;21;0;0;0;0;0;0;0;21;0;1408;15;0;0
435;Brutoberoep openbare emissie;Aandelen totaal;2014 april;296;0;0;0;0;0;0;0;0;0;0;0;0;0;259;15;0;22
436;Brutoberoep openbare emissie;Aandelen totaal;2014 mei;863;0;0;0;0;0;0;0;0;0;0;0;0;0;853;10;0;0
437;Brutoberoep openbare emissie;Aandelen totaal;2014 juni;1342;0;0;0;270;0;0;0;0;0;0;0;0;270;160;1;911;0
438;Brutoberoep openbare emissie;Aandelen totaal;2014 juli;271;0;0;0;49;0;0;0;0;0;30;0;0;19;118;9;0;95
439;Brutoberoep openbare emissie;Aandelen totaal;2014 augustus;210;0;0;0;0;0;0;0;0;0;0;0;0;0;206;4;0;0
440;Brutoberoep openbare emissie;Aandelen totaal;2014 september;4057;0;0;0;0;0;0;0;0;0;0;0;0;0;4055;1;0;0
441;Brutoberoep openbare emissie;Aandelen totaal;2014 oktober;5305;0;0;0;0;0;0;0;0;0;0;0;0;0;248;10;0;5046
442;Brutoberoep openbare emissie;Aandelen totaal;2014 november;540;0;0;0;249;0;75;0;75;0;0;0;174;0;284;7;0;0
443;Brutoberoep openbare emissie;Aandelen totaal;2014 december;1303;0;0;0;0;0;0;0;0;0;0;0;0;0;749;555;0;0
444;Brutoberoep openbare emissie;Aandelen totaal;2015 januari;205;0;0;0;0;0;0;0;0;0;0;0;0;0;153;48;0;4
445;Brutoberoep openbare emissie;Aandelen totaal;2015 februari;701;0;0;0;128;0;128;128;0;0;0;0;0;0;538;3;0;33
446;Brutoberoep openbare emissie;Aandelen totaal;2015 maart;1039;339;0;339;100;0;100;100;0;0;0;0;0;0;600;0;0;0
447;Brutoberoep openbare emissie;Aandelen totaal;2015 april;1211;0;0;0;0;0;0;0;0;0;0;0;0;0;573;5;0;633
448;Brutoberoep openbare emissie;Aandelen totaal;2015 mei;2972;0;0;0;106;0;0;0;0;0;21;0;0;85;2335;170;0;360
449;Brutoberoep openbare emissie;Aandelen totaal;2015 juni;349;0;0;0;0;0;0;0;0;0;0;0;0;0;90;259;0;0
450;Brutoberoep openbare emissie;Aandelen totaal;2015 juli;309;0;0;0;33;0;0;0;0;0;0;0;33;0;224;7;0;46
451;Brutoberoep openbare emissie;Aandelen totaal;2015 augustus;492;0;0;0;2;0;0;0;0;0;0;0;2;0;485;5;0;0
452;Brutoberoep openbare emissie;Aandelen totaal;2015 september;275;0;0;0;10;0;0;0;0;0;0;0;0;10;264;1;0;0
453;Brutoberoep openbare emissie;Aandelen totaal;2015 oktober;2566;465;465;0;0;0;0;0;0;0;0;0;0;0;450;39;1612;0
454;Brutoberoep openbare emissie;Aandelen totaal;2015 november;302;0;0;0;0;0;0;0;0;0;0;0;0;0;239;5;44;14
455;Brutoberoep openbare emissie;Aandelen totaal;2015 december;314;0;0;0;21;0;0;0;0;0;20;0;1;0;291;2;0;0
456;Brutoberoep openbare emissie;Aandelen totaal;2016 januari;732;0;0;0;0;0;0;0;0;0;0;0;0;0;597;1;0;134
457;Brutoberoep openbare emissie;Aandelen totaal;2016 februari;214;0;0;0;0;0;0;0;0;0;0;0;0;0;210;4;0;0
458;Brutoberoep openbare emissie;Aandelen totaal;2016 maart;185;0;0;0;0;0;0;0;0;0;0;0;0;0;166;19;0;0
459;Brutoberoep openbare emissie;Aandelen totaal;2016 april;5372;649;0;649;0;0;0;0;0;0;0;0;0;0;1798;149;0;2777
460;Brutoberoep openbare emissie;Aandelen totaal;2016 mei;242;0;0;0;0;0;0;0;0;0;0;0;0;0;196;25;22;0
