ID;BeroepsEnEigenVervoer;Vervoerstromen;Goederensoort;Perioden;VervoerdLadinggewicht_1
1623;Eigen vervoer;Cabotagevervoer;NST2007 Landbouwproducten en voeding;2023;355
1624;Eigen vervoer;Cabotagevervoer;NST2007 Bouw;2010;231
1625;Eigen vervoer;Cabotagevervoer;NST2007 Bouw;2011;188
1626;Eigen vervoer;Cabotagevervoer;NST2007 Bouw;2012;334
1627;Eigen vervoer;Cabotagevervoer;NST2007 Bouw;2013;517
1628;Eigen vervoer;Cabotagevervoer;NST2007 Bouw;2014;372
1629;Eigen vervoer;Cabotagevervoer;NST2007 Bouw;2015;362
1630;Eigen vervoer;Cabotagevervoer;NST2007 Bouw;2016;880
1631;Eigen vervoer;Cabotagevervoer;NST2007 Bouw;2017;575
1632;Eigen vervoer;Cabotagevervoer;NST2007 Bouw;2018;622
1633;Eigen vervoer;Cabotagevervoer;NST2007 Bouw;2019;807
1634;Eigen vervoer;Cabotagevervoer;NST2007 Bouw;2020;417
1635;Eigen vervoer;Cabotagevervoer;NST2007 Bouw;2021;720
1636;Eigen vervoer;Cabotagevervoer;NST2007 Bouw;2022;1116
1637;Eigen vervoer;Cabotagevervoer;NST2007 Bouw;2023;1742
1638;Eigen vervoer;Cabotagevervoer;NST2007 Meststoffen en afval;2010;156
1639;Eigen vervoer;Cabotagevervoer;NST2007 Meststoffen en afval;2011;261
1640;Eigen vervoer;Cabotagevervoer;NST2007 Meststoffen en afval;2012;217
1641;Eigen vervoer;Cabotagevervoer;NST2007 Meststoffen en afval;2013;189
1642;Eigen vervoer;Cabotagevervoer;NST2007 Meststoffen en afval;2014;248
1643;Eigen vervoer;Cabotagevervoer;NST2007 Meststoffen en afval;2015;110
1644;Eigen vervoer;Cabotagevervoer;NST2007 Meststoffen en afval;2016;150
1645;Eigen vervoer;Cabotagevervoer;NST2007 Meststoffen en afval;2017;175
1646;Eigen vervoer;Cabotagevervoer;NST2007 Meststoffen en afval;2018;289
1647;Eigen vervoer;Cabotagevervoer;NST2007 Meststoffen en afval;2019;127
1648;Eigen vervoer;Cabotagevervoer;NST2007 Meststoffen en afval;2020;148
1649;Eigen vervoer;Cabotagevervoer;NST2007 Meststoffen en afval;2021;416
1650;Eigen vervoer;Cabotagevervoer;NST2007 Meststoffen en afval;2022;171
1651;Eigen vervoer;Cabotagevervoer;NST2007 Meststoffen en afval;2023;419
1652;Eigen vervoer;Cabotagevervoer;NST2007 Handelsgoederen;2010;38
1653;Eigen vervoer;Cabotagevervoer;NST2007 Handelsgoederen;2011;65
1654;Eigen vervoer;Cabotagevervoer;NST2007 Handelsgoederen;2012;29
1655;Eigen vervoer;Cabotagevervoer;NST2007 Handelsgoederen;2013;38
1656;Eigen vervoer;Cabotagevervoer;NST2007 Handelsgoederen;2014;181
1657;Eigen vervoer;Cabotagevervoer;NST2007 Handelsgoederen;2015;33
1658;Eigen vervoer;Cabotagevervoer;NST2007 Handelsgoederen;2016;21
1659;Eigen vervoer;Cabotagevervoer;NST2007 Handelsgoederen;2017;36
1660;Eigen vervoer;Cabotagevervoer;NST2007 Handelsgoederen;2018;57
1661;Eigen vervoer;Cabotagevervoer;NST2007 Handelsgoederen;2019;89
1662;Eigen vervoer;Cabotagevervoer;NST2007 Handelsgoederen;2020;87
1663;Eigen vervoer;Cabotagevervoer;NST2007 Handelsgoederen;2021;70
1664;Eigen vervoer;Cabotagevervoer;NST2007 Handelsgoederen;2022;122
1665;Eigen vervoer;Cabotagevervoer;NST2007 Handelsgoederen;2023;82
1666;Eigen vervoer;Cabotagevervoer;NST2007 Overige;2010;12
1667;Eigen vervoer;Cabotagevervoer;NST2007 Overige;2011;20
1668;Eigen vervoer;Cabotagevervoer;NST2007 Overige;2012;39
1669;Eigen vervoer;Cabotagevervoer;NST2007 Overige;2013;373
1670;Eigen vervoer;Cabotagevervoer;NST2007 Overige;2014;66
1671;Eigen vervoer;Cabotagevervoer;NST2007 Overige;2015;91
1672;Eigen vervoer;Cabotagevervoer;NST2007 Overige;2016;31
1673;Eigen vervoer;Cabotagevervoer;NST2007 Overige;2017;26
1674;Eigen vervoer;Cabotagevervoer;NST2007 Overige;2018;76
1675;Eigen vervoer;Cabotagevervoer;NST2007 Overige;2019;32
1676;Eigen vervoer;Cabotagevervoer;NST2007 Overige;2020;40
1677;Eigen vervoer;Cabotagevervoer;NST2007 Overige;2021;90
1678;Eigen vervoer;Cabotagevervoer;NST2007 Overige;2022;55
1679;Eigen vervoer;Cabotagevervoer;NST2007 Overige;2023;146
1680;Eigen vervoer;Derdelandenvervoer;Totaal;2010;131
1681;Eigen vervoer;Derdelandenvervoer;Totaal;2011;377
1682;Eigen vervoer;Derdelandenvervoer;Totaal;2012;446
1683;Eigen vervoer;Derdelandenvervoer;Totaal;2013;398
1684;Eigen vervoer;Derdelandenvervoer;Totaal;2014;479
1685;Eigen vervoer;Derdelandenvervoer;Totaal;2015;399
1686;Eigen vervoer;Derdelandenvervoer;Totaal;2016;319
1687;Eigen vervoer;Derdelandenvervoer;Totaal;2017;170
1688;Eigen vervoer;Derdelandenvervoer;Totaal;2018;297
1689;Eigen vervoer;Derdelandenvervoer;Totaal;2019;369
1690;Eigen vervoer;Derdelandenvervoer;Totaal;2020;393
1691;Eigen vervoer;Derdelandenvervoer;Totaal;2021;750
1692;Eigen vervoer;Derdelandenvervoer;Totaal;2022;587
1693;Eigen vervoer;Derdelandenvervoer;Totaal;2023;511
1694;Eigen vervoer;Derdelandenvervoer;NST2007 Landbouwproducten en voeding;2010;61
1695;Eigen vervoer;Derdelandenvervoer;NST2007 Landbouwproducten en voeding;2011;39
1696;Eigen vervoer;Derdelandenvervoer;NST2007 Landbouwproducten en voeding;2012;228
1697;Eigen vervoer;Derdelandenvervoer;NST2007 Landbouwproducten en voeding;2013;156
1698;Eigen vervoer;Derdelandenvervoer;NST2007 Landbouwproducten en voeding;2014;152
1699;Eigen vervoer;Derdelandenvervoer;NST2007 Landbouwproducten en voeding;2015;120
1700;Eigen vervoer;Derdelandenvervoer;NST2007 Landbouwproducten en voeding;2016;94
1701;Eigen vervoer;Derdelandenvervoer;NST2007 Landbouwproducten en voeding;2017;117
1702;Eigen vervoer;Derdelandenvervoer;NST2007 Landbouwproducten en voeding;2018;126
1703;Eigen vervoer;Derdelandenvervoer;NST2007 Landbouwproducten en voeding;2019;84
1704;Eigen vervoer;Derdelandenvervoer;NST2007 Landbouwproducten en voeding;2020;121
1705;Eigen vervoer;Derdelandenvervoer;NST2007 Landbouwproducten en voeding;2021;118
1706;Eigen vervoer;Derdelandenvervoer;NST2007 Landbouwproducten en voeding;2022;164
1707;Eigen vervoer;Derdelandenvervoer;NST2007 Landbouwproducten en voeding;2023;95
1708;Eigen vervoer;Derdelandenvervoer;NST2007 Bouw;2010;31
1709;Eigen vervoer;Derdelandenvervoer;NST2007 Bouw;2011;110
1710;Eigen vervoer;Derdelandenvervoer;NST2007 Bouw;2012;101
1711;Eigen vervoer;Derdelandenvervoer;NST2007 Bouw;2013;105
1712;Eigen vervoer;Derdelandenvervoer;NST2007 Bouw;2014;72
1713;Eigen vervoer;Derdelandenvervoer;NST2007 Bouw;2015;148
1714;Eigen vervoer;Derdelandenvervoer;NST2007 Bouw;2016;56
1715;Eigen vervoer;Derdelandenvervoer;NST2007 Bouw;2017;23
1716;Eigen vervoer;Derdelandenvervoer;NST2007 Bouw;2018;44
1717;Eigen vervoer;Derdelandenvervoer;NST2007 Bouw;2019;26
1718;Eigen vervoer;Derdelandenvervoer;NST2007 Bouw;2020;47
1719;Eigen vervoer;Derdelandenvervoer;NST2007 Bouw;2021;163
1720;Eigen vervoer;Derdelandenvervoer;NST2007 Bouw;2022;100
1721;Eigen vervoer;Derdelandenvervoer;NST2007 Bouw;2023;60
1722;Eigen vervoer;Derdelandenvervoer;NST2007 Meststoffen en afval;2010;24
1723;Eigen vervoer;Derdelandenvervoer;NST2007 Meststoffen en afval;2011;218
1724;Eigen vervoer;Derdelandenvervoer;NST2007 Meststoffen en afval;2012;64
1725;Eigen vervoer;Derdelandenvervoer;NST2007 Meststoffen en afval;2013;102
1726;Eigen vervoer;Derdelandenvervoer;NST2007 Meststoffen en afval;2014;213
1727;Eigen vervoer;Derdelandenvervoer;NST2007 Meststoffen en afval;2015;53
1728;Eigen vervoer;Derdelandenvervoer;NST2007 Meststoffen en afval;2016;127
1729;Eigen vervoer;Derdelandenvervoer;NST2007 Meststoffen en afval;2017;24
1730;Eigen vervoer;Derdelandenvervoer;NST2007 Meststoffen en afval;2018;87
1731;Eigen vervoer;Derdelandenvervoer;NST2007 Meststoffen en afval;2019;247
1732;Eigen vervoer;Derdelandenvervoer;NST2007 Meststoffen en afval;2020;185
1733;Eigen vervoer;Derdelandenvervoer;NST2007 Meststoffen en afval;2021;420
1734;Eigen vervoer;Derdelandenvervoer;NST2007 Meststoffen en afval;2022;268
1735;Eigen vervoer;Derdelandenvervoer;NST2007 Meststoffen en afval;2023;290
1736;Eigen vervoer;Derdelandenvervoer;NST2007 Handelsgoederen;2010;14
1737;Eigen vervoer;Derdelandenvervoer;NST2007 Handelsgoederen;2011;6
1738;Eigen vervoer;Derdelandenvervoer;NST2007 Handelsgoederen;2012;44
1739;Eigen vervoer;Derdelandenvervoer;NST2007 Handelsgoederen;2013;6
1740;Eigen vervoer;Derdelandenvervoer;NST2007 Handelsgoederen;2014;27
1741;Eigen vervoer;Derdelandenvervoer;NST2007 Handelsgoederen;2015;40
1742;Eigen vervoer;Derdelandenvervoer;NST2007 Handelsgoederen;2016;21
1743;Eigen vervoer;Derdelandenvervoer;NST2007 Handelsgoederen;2017;0
1744;Eigen vervoer;Derdelandenvervoer;NST2007 Handelsgoederen;2018;13
1745;Eigen vervoer;Derdelandenvervoer;NST2007 Handelsgoederen;2019;2
1746;Eigen vervoer;Derdelandenvervoer;NST2007 Handelsgoederen;2020;14
1747;Eigen vervoer;Derdelandenvervoer;NST2007 Handelsgoederen;2021;8
1748;Eigen vervoer;Derdelandenvervoer;NST2007 Handelsgoederen;2022;34
1749;Eigen vervoer;Derdelandenvervoer;NST2007 Handelsgoederen;2023;58
1750;Eigen vervoer;Derdelandenvervoer;NST2007 Overige;2010;1
1751;Eigen vervoer;Derdelandenvervoer;NST2007 Overige;2011;5
1752;Eigen vervoer;Derdelandenvervoer;NST2007 Overige;2012;9
1753;Eigen vervoer;Derdelandenvervoer;NST2007 Overige;2013;28
1754;Eigen vervoer;Derdelandenvervoer;NST2007 Overige;2014;15
1755;Eigen vervoer;Derdelandenvervoer;NST2007 Overige;2015;37
1756;Eigen vervoer;Derdelandenvervoer;NST2007 Overige;2016;21
1757;Eigen vervoer;Derdelandenvervoer;NST2007 Overige;2017;5
1758;Eigen vervoer;Derdelandenvervoer;NST2007 Overige;2018;26
1759;Eigen vervoer;Derdelandenvervoer;NST2007 Overige;2019;10
1760;Eigen vervoer;Derdelandenvervoer;NST2007 Overige;2020;27
1761;Eigen vervoer;Derdelandenvervoer;NST2007 Overige;2021;41
1762;Eigen vervoer;Derdelandenvervoer;NST2007 Overige;2022;21
1763;Eigen vervoer;Derdelandenvervoer;NST2007 Overige;2023;8
