ID;RegioS;Inkomensgroepen;AantalHuishoudensAbsoluut_1;AantalHuishoudensIn_2
5389;Hardinxveld-Giessendam;"4e 10%-groep; 16 700 tot 19 800 euro";0.6;10.0
5390;Hardinxveld-Giessendam;"5e 10%-groep; 19 800 tot 23 400 euro";0.7;10.0
5391;Hardinxveld-Giessendam;"6e 10%-groep; 23 400 tot 27 400 euro";0.8;12.0
5392;Hardinxveld-Giessendam;"7e 10%-groep; 27 400 tot 31 900 euro";0.8;12.0
5393;Hardinxveld-Giessendam;"8e 10%-groep; 31 900 tot 37 600 euro";0.8;12.0
5394;Hardinxveld-Giessendam;"9e 10%-groep; 37 600 tot 46 900 euro";0.7;11.0
5395;Hardinxveld-Giessendam;"10e 10%-groep; meer dan 46 900  euro";0.8;13.0
5396;Hardinxveld-Giessendam;"1e 10%-groep; minder dan 10 600 euro";0.2;3.0
5397;Hardinxveld-Giessendam;"2e-4e 10%-groep; 10 600 tot 19 800 euro";1.7;26.0
5398;Hardinxveld-Giessendam;"5e-8e 10%-groep; 19 800 tot 37 600 euro";3.0;47.0
5399;Hardinxveld-Giessendam;"9e-10e 10%-groep; meer dan 37 600 euro";1.6;24.0
5400;Heerjansdam;Totaal huishouden;1.5;100.0
5401;Heerjansdam;"1e 10%-groep; minder dan 10 600 euro";;
5402;Heerjansdam;"2e 10%-groep; 10 600 tot 13 800 euro";0.1;6.0
5403;Heerjansdam;"3e 10%-groep; 13 800 tot 16 700 euro";0.1;8.0
5404;Heerjansdam;"4e 10%-groep; 16 700 tot 19 800 euro";0.1;8.0
5405;Heerjansdam;"5e 10%-groep; 19 800 tot 23 400 euro";0.1;7.0
5406;Heerjansdam;"6e 10%-groep; 23 400 tot 27 400 euro";0.2;14.0
5407;Heerjansdam;"7e 10%-groep; 27 400 tot 31 900 euro";0.2;12.0
5408;Heerjansdam;"8e 10%-groep; 31 900 tot 37 600 euro";0.2;12.0
5409;Heerjansdam;"9e 10%-groep; 37 600 tot 46 900 euro";0.2;17.0
5410;Heerjansdam;"10e 10%-groep; meer dan 46 900  euro";0.2;12.0
5411;Heerjansdam;"1e 10%-groep; minder dan 10 600 euro";;
5412;Heerjansdam;"2e-4e 10%-groep; 10 600 tot 19 800 euro";0.3;22.0
5413;Heerjansdam;"5e-8e 10%-groep; 19 800 tot 37 600 euro";0.7;45.0
5414;Heerjansdam;"9e-10e 10%-groep; meer dan 37 600 euro";0.4;29.0
5415;Noorder-Koggenland;Totaal huishouden;4.1;100.0
5416;Noorder-Koggenland;"1e 10%-groep; minder dan 10 600 euro";0.2;6.0
5417;Noorder-Koggenland;"2e 10%-groep; 10 600 tot 13 800 euro";0.3;8.0
5418;Noorder-Koggenland;"3e 10%-groep; 13 800 tot 16 700 euro";0.3;8.0
5419;Noorder-Koggenland;"4e 10%-groep; 16 700 tot 19 800 euro";0.4;10.0
5420;Noorder-Koggenland;"5e 10%-groep; 19 800 tot 23 400 euro";0.4;10.0
5421;Noorder-Koggenland;"6e 10%-groep; 23 400 tot 27 400 euro";0.4;9.0
5422;Noorder-Koggenland;"7e 10%-groep; 27 400 tot 31 900 euro";0.4;11.0
5423;Noorder-Koggenland;"8e 10%-groep; 31 900 tot 37 600 euro";0.5;12.0
5424;Noorder-Koggenland;"9e 10%-groep; 37 600 tot 46 900 euro";0.5;12.0
5425;Noorder-Koggenland;"10e 10%-groep; meer dan 46 900  euro";0.6;15.0
5426;Noorder-Koggenland;"1e 10%-groep; minder dan 10 600 euro";0.2;6.0
5427;Noorder-Koggenland;"2e-4e 10%-groep; 10 600 tot 19 800 euro";1.0;25.0
5428;Noorder-Koggenland;"5e-8e 10%-groep; 19 800 tot 37 600 euro";1.7;42.0
5429;Noorder-Koggenland;"9e-10e 10%-groep; meer dan 37 600 euro";1.1;27.0
5430;Hellevoetsluis;Totaal huishouden;16.0;100.0
5431;Hellevoetsluis;"1e 10%-groep; minder dan 10 600 euro";0.8;5.0
5432;Hellevoetsluis;"2e 10%-groep; 10 600 tot 13 800 euro";1.3;8.0
5433;Hellevoetsluis;"3e 10%-groep; 13 800 tot 16 700 euro";1.4;8.0
5434;Hellevoetsluis;"4e 10%-groep; 16 700 tot 19 800 euro";1.5;9.0
5435;Hellevoetsluis;"5e 10%-groep; 19 800 tot 23 400 euro";1.8;11.0
5436;Hellevoetsluis;"6e 10%-groep; 23 400 tot 27 400 euro";1.8;11.0
5437;Hellevoetsluis;"7e 10%-groep; 27 400 tot 31 900 euro";1.8;11.0
5438;Hellevoetsluis;"8e 10%-groep; 31 900 tot 37 600 euro";1.9;12.0
5439;Hellevoetsluis;"9e 10%-groep; 37 600 tot 46 900 euro";2.0;12.0
5440;Hellevoetsluis;"10e 10%-groep; meer dan 46 900  euro";1.8;11.0
5441;Hellevoetsluis;"1e 10%-groep; minder dan 10 600 euro";0.8;5.0
5442;Hellevoetsluis;"2e-4e 10%-groep; 10 600 tot 19 800 euro";4.2;26.0
5443;Hellevoetsluis;"5e-8e 10%-groep; 19 800 tot 37 600 euro";7.3;45.0
5444;Hellevoetsluis;"9e-10e 10%-groep; meer dan 37 600 euro";3.8;23.0
5445;Hendrik-Ido-Ambacht;Totaal huishouden;8.3;100.0
5446;Hendrik-Ido-Ambacht;"1e 10%-groep; minder dan 10 600 euro";0.3;3.0
5447;Hendrik-Ido-Ambacht;"2e 10%-groep; 10 600 tot 13 800 euro";0.6;7.0
5448;Hendrik-Ido-Ambacht;"3e 10%-groep; 13 800 tot 16 700 euro";0.5;6.0
5449;Hendrik-Ido-Ambacht;"4e 10%-groep; 16 700 tot 19 800 euro";0.8;9.0
5450;Hendrik-Ido-Ambacht;"5e 10%-groep; 19 800 tot 23 400 euro";0.8;10.0
5451;Hendrik-Ido-Ambacht;"6e 10%-groep; 23 400 tot 27 400 euro";1.0;12.0
5452;Hendrik-Ido-Ambacht;"7e 10%-groep; 27 400 tot 31 900 euro";1.1;13.0
5453;Hendrik-Ido-Ambacht;"8e 10%-groep; 31 900 tot 37 600 euro";1.1;13.0
5454;Hendrik-Ido-Ambacht;"9e 10%-groep; 37 600 tot 46 900 euro";1.1;13.0
5455;Hendrik-Ido-Ambacht;"10e 10%-groep; meer dan 46 900  euro";1.0;13.0
5456;Hendrik-Ido-Ambacht;"1e 10%-groep; minder dan 10 600 euro";0.3;3.0
5457;Hendrik-Ido-Ambacht;"2e-4e 10%-groep; 10 600 tot 19 800 euro";1.9;22.0
5458;Hendrik-Ido-Ambacht;"5e-8e 10%-groep; 19 800 tot 37 600 euro";4.0;48.0
5459;Hendrik-Ido-Ambacht;"9e-10e 10%-groep; meer dan 37 600 euro";2.2;26.0
5460;Stede Broec;Totaal huishouden;8.3;100.0
5461;Stede Broec;"1e 10%-groep; minder dan 10 600 euro";0.5;6.0
5462;Stede Broec;"2e 10%-groep; 10 600 tot 13 800 euro";0.8;10.0
5463;Stede Broec;"3e 10%-groep; 13 800 tot 16 700 euro";0.6;7.0
5464;Stede Broec;"4e 10%-groep; 16 700 tot 19 800 euro";0.8;10.0
5465;Stede Broec;"5e 10%-groep; 19 800 tot 23 400 euro";0.8;10.0
5466;Stede Broec;"6e 10%-groep; 23 400 tot 27 400 euro";1.0;12.0
5467;Stede Broec;"7e 10%-groep; 27 400 tot 31 900 euro";1.2;14.0
5468;Stede Broec;"8e 10%-groep; 31 900 tot 37 600 euro";0.9;11.0
5469;Stede Broec;"9e 10%-groep; 37 600 tot 46 900 euro";1.0;12.0
5470;Stede Broec;"10e 10%-groep; meer dan 46 900  euro";0.8;9.0
5471;Stede Broec;"1e 10%-groep; minder dan 10 600 euro";0.5;6.0
5472;Stede Broec;"2e-4e 10%-groep; 10 600 tot 19 800 euro";2.2;27.0
5473;Stede Broec;"5e-8e 10%-groep; 19 800 tot 37 600 euro";3.8;46.0
5474;Stede Broec;"9e-10e 10%-groep; meer dan 37 600 euro";1.7;21.0
5475;Hillegom;Totaal huishouden;8.9;100.0
5476;Hillegom;"1e 10%-groep; minder dan 10 600 euro";0.5;6.0
5477;Hillegom;"2e 10%-groep; 10 600 tot 13 800 euro";0.9;10.0
5478;Hillegom;"3e 10%-groep; 13 800 tot 16 700 euro";0.8;9.0
5479;Hillegom;"4e 10%-groep; 16 700 tot 19 800 euro";0.9;11.0
5480;Hillegom;"5e 10%-groep; 19 800 tot 23 400 euro";0.8;9.0
5481;Hillegom;"6e 10%-groep; 23 400 tot 27 400 euro";0.9;10.0
5482;Hillegom;"7e 10%-groep; 27 400 tot 31 900 euro";0.8;9.0
5483;Hillegom;"8e 10%-groep; 31 900 tot 37 600 euro";1.0;12.0
5484;Hillegom;"9e 10%-groep; 37 600 tot 46 900 euro";1.0;12.0
5485;Hillegom;"10e 10%-groep; meer dan 46 900  euro";1.2;13.0
5486;Hillegom;"1e 10%-groep; minder dan 10 600 euro";0.5;6.0
5487;Hillegom;"2e-4e 10%-groep; 10 600 tot 19 800 euro";2.6;29.0
5488;Hillegom;"5e-8e 10%-groep; 19 800 tot 37 600 euro";3.5;39.0
5489;Hillegom;"9e-10e 10%-groep; meer dan 37 600 euro";2.2;25.0
5490;Katwijk;Totaal huishouden;16.1;100.0
5491;Katwijk;"1e 10%-groep; minder dan 10 600 euro";1.1;7.0
5492;Katwijk;"2e 10%-groep; 10 600 tot 13 800 euro";1.4;9.0
5493;Katwijk;"3e 10%-groep; 13 800 tot 16 700 euro";1.4;9.0
5494;Katwijk;"4e 10%-groep; 16 700 tot 19 800 euro";1.6;10.0
5495;Katwijk;"5e 10%-groep; 19 800 tot 23 400 euro";1.7;10.0
5496;Katwijk;"6e 10%-groep; 23 400 tot 27 400 euro";1.9;12.0
5497;Katwijk;"7e 10%-groep; 27 400 tot 31 900 euro";1.7;11.0
5498;Katwijk;"8e 10%-groep; 31 900 tot 37 600 euro";1.8;11.0
5499;Katwijk;"9e 10%-groep; 37 600 tot 46 900 euro";1.8;11.0
5500;Katwijk;"10e 10%-groep; meer dan 46 900  euro";1.8;11.0
5501;Katwijk;"1e 10%-groep; minder dan 10 600 euro";1.1;7.0
5502;Katwijk;"2e-4e 10%-groep; 10 600 tot 19 800 euro";4.4;27.0
5503;Katwijk;"5e-8e 10%-groep; 19 800 tot 37 600 euro";7.0;44.0
5504;Katwijk;"9e-10e 10%-groep; meer dan 37 600 euro";3.6;22.0
5505;Krimpen aan den IJssel;Totaal huishouden;11.6;100.0
5506;Krimpen aan den IJssel;"1e 10%-groep; minder dan 10 600 euro";0.6;5.0
5507;Krimpen aan den IJssel;"2e 10%-groep; 10 600 tot 13 800 euro";0.9;8.0
5508;Krimpen aan den IJssel;"3e 10%-groep; 13 800 tot 16 700 euro";1.0;9.0
5509;Krimpen aan den IJssel;"4e 10%-groep; 16 700 tot 19 800 euro";1.0;9.0
5510;Krimpen aan den IJssel;"5e 10%-groep; 19 800 tot 23 400 euro";1.2;11.0
5511;Krimpen aan den IJssel;"6e 10%-groep; 23 400 tot 27 400 euro";1.2;10.0
5512;Krimpen aan den IJssel;"7e 10%-groep; 27 400 tot 31 900 euro";1.2;11.0
5513;Krimpen aan den IJssel;"8e 10%-groep; 31 900 tot 37 600 euro";1.3;12.0
5514;Krimpen aan den IJssel;"9e 10%-groep; 37 600 tot 46 900 euro";1.5;13.0
5515;Krimpen aan den IJssel;"10e 10%-groep; meer dan 46 900  euro";1.6;13.0
5516;Krimpen aan den IJssel;"1e 10%-groep; minder dan 10 600 euro";0.6;5.0
5517;Krimpen aan den IJssel;"2e-4e 10%-groep; 10 600 tot 19 800 euro";2.9;25.0
5518;Krimpen aan den IJssel;"5e-8e 10%-groep; 19 800 tot 37 600 euro";5.0;43.0
5519;Krimpen aan den IJssel;"9e-10e 10%-groep; meer dan 37 600 euro";3.1;27.0
5520;Leerdam;Totaal huishouden;8.2;100.0
5521;Leerdam;"1e 10%-groep; minder dan 10 600 euro";0.6;7.0
5522;Leerdam;"2e 10%-groep; 10 600 tot 13 800 euro";0.8;9.0
5523;Leerdam;"3e 10%-groep; 13 800 tot 16 700 euro";0.7;8.0
5524;Leerdam;"4e 10%-groep; 16 700 tot 19 800 euro";0.8;9.0
5525;Leerdam;"5e 10%-groep; 19 800 tot 23 400 euro";0.9;11.0
5526;Leerdam;"6e 10%-groep; 23 400 tot 27 400 euro";0.9;11.0
5527;Leerdam;"7e 10%-groep; 27 400 tot 31 900 euro";0.9;11.0
5528;Leerdam;"8e 10%-groep; 31 900 tot 37 600 euro";1.0;12.0
5529;Leerdam;"9e 10%-groep; 37 600 tot 46 900 euro";0.8;9.0
5530;Leerdam;"10e 10%-groep; meer dan 46 900  euro";0.9;11.0
5531;Leerdam;"1e 10%-groep; minder dan 10 600 euro";0.6;7.0
5532;Leerdam;"2e-4e 10%-groep; 10 600 tot 19 800 euro";2.2;27.0
5533;Leerdam;"5e-8e 10%-groep; 19 800 tot 37 600 euro";3.8;46.0
5534;Leerdam;"9e-10e 10%-groep; meer dan 37 600 euro";1.6;20.0
5535;Leiden;Totaal huishouden;59.1;100.0
5536;Leiden;"1e 10%-groep; minder dan 10 600 euro";10.7;18.0
5537;Leiden;"2e 10%-groep; 10 600 tot 13 800 euro";6.3;11.0
5538;Leiden;"3e 10%-groep; 13 800 tot 16 700 euro";6.1;10.0
5539;Leiden;"4e 10%-groep; 16 700 tot 19 800 euro";5.9;10.0
5540;Leiden;"5e 10%-groep; 19 800 tot 23 400 euro";5.2;9.0
5541;Leiden;"6e 10%-groep; 23 400 tot 27 400 euro";5.0;8.0
5542;Leiden;"7e 10%-groep; 27 400 tot 31 900 euro";4.5;8.0
5543;Leiden;"8e 10%-groep; 31 900 tot 37 600 euro";4.6;8.0
5544;Leiden;"9e 10%-groep; 37 600 tot 46 900 euro";5.1;9.0
5545;Leiden;"10e 10%-groep; meer dan 46 900  euro";5.6;10.0
5546;Leiden;"1e 10%-groep; minder dan 10 600 euro";10.7;18.0
5547;Leiden;"2e-4e 10%-groep; 10 600 tot 19 800 euro";18.3;31.0
5548;Leiden;"5e-8e 10%-groep; 19 800 tot 37 600 euro";19.3;33.0
5549;Leiden;"9e-10e 10%-groep; meer dan 37 600 euro";10.8;18.0
5550;Leiderdorp;Totaal huishouden;11.5;100.0
5551;Leiderdorp;"1e 10%-groep; minder dan 10 600 euro";0.6;5.0
5552;Leiderdorp;"2e 10%-groep; 10 600 tot 13 800 euro";0.7;6.0
5553;Leiderdorp;"3e 10%-groep; 13 800 tot 16 700 euro";0.9;8.0
5554;Leiderdorp;"4e 10%-groep; 16 700 tot 19 800 euro";0.9;8.0
5555;Leiderdorp;"5e 10%-groep; 19 800 tot 23 400 euro";1.3;11.0
5556;Leiderdorp;"6e 10%-groep; 23 400 tot 27 400 euro";1.1;10.0
5557;Leiderdorp;"7e 10%-groep; 27 400 tot 31 900 euro";1.1;10.0
5558;Leiderdorp;"8e 10%-groep; 31 900 tot 37 600 euro";1.4;12.0
5559;Leiderdorp;"9e 10%-groep; 37 600 tot 46 900 euro";1.6;14.0
5560;Leiderdorp;"10e 10%-groep; meer dan 46 900  euro";1.8;15.0
5561;Leiderdorp;"1e 10%-groep; minder dan 10 600 euro";0.6;5.0
5562;Leiderdorp;"2e-4e 10%-groep; 10 600 tot 19 800 euro";2.6;22.0
5563;Leiderdorp;"5e-8e 10%-groep; 19 800 tot 37 600 euro";4.9;43.0
5564;Leiderdorp;"9e-10e 10%-groep; meer dan 37 600 euro";3.4;29.0
5565;De Lier;Totaal huishouden;4.3;100.0
5566;De Lier;"1e 10%-groep; minder dan 10 600 euro";0.2;5.0
5567;De Lier;"2e 10%-groep; 10 600 tot 13 800 euro";0.4;9.0
5568;De Lier;"3e 10%-groep; 13 800 tot 16 700 euro";0.2;5.0
5569;De Lier;"4e 10%-groep; 16 700 tot 19 800 euro";0.4;8.0
5570;De Lier;"5e 10%-groep; 19 800 tot 23 400 euro";0.5;10.0
5571;De Lier;"6e 10%-groep; 23 400 tot 27 400 euro";0.5;12.0
5572;De Lier;"7e 10%-groep; 27 400 tot 31 900 euro";0.5;13.0
5573;De Lier;"8e 10%-groep; 31 900 tot 37 600 euro";0.6;13.0
5574;De Lier;"9e 10%-groep; 37 600 tot 46 900 euro";0.5;11.0
5575;De Lier;"10e 10%-groep; meer dan 46 900  euro";0.6;15.0
5576;De Lier;"1e 10%-groep; minder dan 10 600 euro";0.2;5.0
5577;De Lier;"2e-4e 10%-groep; 10 600 tot 19 800 euro";0.9;22.0
5578;De Lier;"5e-8e 10%-groep; 19 800 tot 37 600 euro";2.1;47.0
5579;De Lier;"9e-10e 10%-groep; meer dan 37 600 euro";1.1;26.0
5580;Lisse;Totaal huishouden;8.9;100.0
5581;Lisse;"1e 10%-groep; minder dan 10 600 euro";0.4;5.0
5582;Lisse;"2e 10%-groep; 10 600 tot 13 800 euro";0.8;8.0
5583;Lisse;"3e 10%-groep; 13 800 tot 16 700 euro";0.7;8.0
5584;Lisse;"4e 10%-groep; 16 700 tot 19 800 euro";0.7;8.0
5585;Lisse;"5e 10%-groep; 19 800 tot 23 400 euro";0.9;11.0
5586;Lisse;"6e 10%-groep; 23 400 tot 27 400 euro";0.9;10.0
5587;Lisse;"7e 10%-groep; 27 400 tot 31 900 euro";1.0;11.0
5588;Lisse;"8e 10%-groep; 31 900 tot 37 600 euro";1.0;12.0
5589;Lisse;"9e 10%-groep; 37 600 tot 46 900 euro";1.2;13.0
5590;Lisse;"10e 10%-groep; meer dan 46 900  euro";1.3;14.0
5591;Lisse;"1e 10%-groep; minder dan 10 600 euro";0.4;5.0
5592;Lisse;"2e-4e 10%-groep; 10 600 tot 19 800 euro";2.2;25.0
5593;Lisse;"5e-8e 10%-groep; 19 800 tot 37 600 euro";3.8;43.0
5594;Lisse;"9e-10e 10%-groep; meer dan 37 600 euro";2.4;27.0
5595;Maasland;Totaal huishouden;2.5;100.0
5596;Maasland;"1e 10%-groep; minder dan 10 600 euro";0.1;3.0
5597;Maasland;"2e 10%-groep; 10 600 tot 13 800 euro";0.1;6.0
5598;Maasland;"3e 10%-groep; 13 800 tot 16 700 euro";0.1;4.0
5599;Maasland;"4e 10%-groep; 16 700 tot 19 800 euro";0.2;9.0
5600;Maasland;"5e 10%-groep; 19 800 tot 23 400 euro";0.2;8.0
5601;Maasland;"6e 10%-groep; 23 400 tot 27 400 euro";0.3;11.0
5602;Maasland;"7e 10%-groep; 27 400 tot 31 900 euro";0.2;10.0
5603;Maasland;"8e 10%-groep; 31 900 tot 37 600 euro";0.3;12.0
5604;Maasland;"9e 10%-groep; 37 600 tot 46 900 euro";0.4;15.0
5605;Maasland;"10e 10%-groep; meer dan 46 900  euro";0.5;22.0
5606;Maasland;"1e 10%-groep; minder dan 10 600 euro";0.1;3.0
5607;Maasland;"2e-4e 10%-groep; 10 600 tot 19 800 euro";0.5;19.0
5608;Maasland;"5e-8e 10%-groep; 19 800 tot 37 600 euro";1.0;41.0
5609;Maasland;"9e-10e 10%-groep; meer dan 37 600 euro";0.9;37.0
5610;Maassluis;Totaal huishouden;13.9;100.0
5611;Maassluis;"1e 10%-groep; minder dan 10 600 euro";0.9;6.0
5612;Maassluis;"2e 10%-groep; 10 600 tot 13 800 euro";1.3;9.0
5613;Maassluis;"3e 10%-groep; 13 800 tot 16 700 euro";1.4;10.0
5614;Maassluis;"4e 10%-groep; 16 700 tot 19 800 euro";1.4;10.0
5615;Maassluis;"5e 10%-groep; 19 800 tot 23 400 euro";1.4;10.0
5616;Maassluis;"6e 10%-groep; 23 400 tot 27 400 euro";1.5;11.0
5617;Maassluis;"7e 10%-groep; 27 400 tot 31 900 euro";1.5;11.0
5618;Maassluis;"8e 10%-groep; 31 900 tot 37 600 euro";1.6;11.0
5619;Maassluis;"9e 10%-groep; 37 600 tot 46 900 euro";1.6;12.0
5620;Maassluis;"10e 10%-groep; meer dan 46 900  euro";1.5;11.0
5621;Maassluis;"1e 10%-groep; minder dan 10 600 euro";0.9;6.0
5622;Maassluis;"2e-4e 10%-groep; 10 600 tot 19 800 euro";4.0;29.0
5623;Maassluis;"5e-8e 10%-groep; 19 800 tot 37 600 euro";5.9;43.0
5624;Maassluis;"9e-10e 10%-groep; meer dan 37 600 euro";3.1;22.0
5625;Wester-Koggenland;Totaal huishouden;5.2;100.0
5626;Wester-Koggenland;"1e 10%-groep; minder dan 10 600 euro";0.3;5.0
5627;Wester-Koggenland;"2e 10%-groep; 10 600 tot 13 800 euro";0.4;8.0
5628;Wester-Koggenland;"3e 10%-groep; 13 800 tot 16 700 euro";0.3;7.0
5629;Wester-Koggenland;"4e 10%-groep; 16 700 tot 19 800 euro";0.4;8.0
5630;Wester-Koggenland;"5e 10%-groep; 19 800 tot 23 400 euro";0.5;10.0
5631;Wester-Koggenland;"6e 10%-groep; 23 400 tot 27 400 euro";0.5;9.0
5632;Wester-Koggenland;"7e 10%-groep; 27 400 tot 31 900 euro";0.6;12.0
5633;Wester-Koggenland;"8e 10%-groep; 31 900 tot 37 600 euro";0.7;13.0
5634;Wester-Koggenland;"9e 10%-groep; 37 600 tot 46 900 euro";0.7;13.0
5635;Wester-Koggenland;"10e 10%-groep; meer dan 46 900  euro";0.8;15.0
5636;Wester-Koggenland;"1e 10%-groep; minder dan 10 600 euro";0.3;5.0
5637;Wester-Koggenland;"2e-4e 10%-groep; 10 600 tot 19 800 euro";1.1;22.0
5638;Wester-Koggenland;"5e-8e 10%-groep; 19 800 tot 37 600 euro";2.3;45.0
5639;Wester-Koggenland;"9e-10e 10%-groep; meer dan 37 600 euro";1.4;28.0
5640;Middelharnis;Totaal huishouden;7.2;100.0
5641;Middelharnis;"1e 10%-groep; minder dan 10 600 euro";0.7;9.0
5642;Middelharnis;"2e 10%-groep; 10 600 tot 13 800 euro";0.7;10.0
5643;Middelharnis;"3e 10%-groep; 13 800 tot 16 700 euro";0.6;8.0
5644;Middelharnis;"4e 10%-groep; 16 700 tot 19 800 euro";0.7;10.0
5645;Middelharnis;"5e 10%-groep; 19 800 tot 23 400 euro";0.8;11.0
5646;Middelharnis;"6e 10%-groep; 23 400 tot 27 400 euro";0.8;12.0
5647;Middelharnis;"7e 10%-groep; 27 400 tot 31 900 euro";0.8;11.0
5648;Middelharnis;"8e 10%-groep; 31 900 tot 37 600 euro";0.8;11.0
5649;Middelharnis;"9e 10%-groep; 37 600 tot 46 900 euro";0.8;10.0
5650;Middelharnis;"10e 10%-groep; meer dan 46 900  euro";0.6;9.0
5651;Middelharnis;"1e 10%-groep; minder dan 10 600 euro";0.7;9.0
5652;Middelharnis;"2e-4e 10%-groep; 10 600 tot 19 800 euro";2.0;27.0
5653;Middelharnis;"5e-8e 10%-groep; 19 800 tot 37 600 euro";3.2;44.0
5654;Middelharnis;"9e-10e 10%-groep; meer dan 37 600 euro";1.4;19.0
5655;Monster;Totaal huishouden;8.2;100.0
5656;Monster;"1e 10%-groep; minder dan 10 600 euro";1.0;12.0
5657;Monster;"2e 10%-groep; 10 600 tot 13 800 euro";0.6;8.0
5658;Monster;"3e 10%-groep; 13 800 tot 16 700 euro";0.6;7.0
5659;Monster;"4e 10%-groep; 16 700 tot 19 800 euro";0.6;8.0
5660;Monster;"5e 10%-groep; 19 800 tot 23 400 euro";0.7;9.0
5661;Monster;"6e 10%-groep; 23 400 tot 27 400 euro";0.7;8.0
5662;Monster;"7e 10%-groep; 27 400 tot 31 900 euro";1.0;12.0
5663;Monster;"8e 10%-groep; 31 900 tot 37 600 euro";0.9;11.0
5664;Monster;"9e 10%-groep; 37 600 tot 46 900 euro";1.0;12.0
5665;Monster;"10e 10%-groep; meer dan 46 900  euro";1.0;13.0
5666;Monster;"1e 10%-groep; minder dan 10 600 euro";1.0;12.0
5667;Monster;"2e-4e 10%-groep; 10 600 tot 19 800 euro";1.8;23.0
5668;Monster;"5e-8e 10%-groep; 19 800 tot 37 600 euro";3.3;41.0
5669;Monster;"9e-10e 10%-groep; meer dan 37 600 euro";2.0;25.0
5670;Moordrecht;Totaal huishouden;3.1;100.0
5671;Moordrecht;"1e 10%-groep; minder dan 10 600 euro";0.3;9.0
5672;Moordrecht;"2e 10%-groep; 10 600 tot 13 800 euro";0.2;8.0
5673;Moordrecht;"3e 10%-groep; 13 800 tot 16 700 euro";0.2;6.0
5674;Moordrecht;"4e 10%-groep; 16 700 tot 19 800 euro";0.2;8.0
5675;Moordrecht;"5e 10%-groep; 19 800 tot 23 400 euro";0.3;10.0
5676;Moordrecht;"6e 10%-groep; 23 400 tot 27 400 euro";0.4;12.0
5677;Moordrecht;"7e 10%-groep; 27 400 tot 31 900 euro";0.3;11.0
5678;Moordrecht;"8e 10%-groep; 31 900 tot 37 600 euro";0.4;12.0
5679;Moordrecht;"9e 10%-groep; 37 600 tot 46 900 euro";0.4;13.0
5680;Moordrecht;"10e 10%-groep; meer dan 46 900  euro";0.4;13.0
5681;Moordrecht;"1e 10%-groep; minder dan 10 600 euro";0.3;9.0
5682;Moordrecht;"2e-4e 10%-groep; 10 600 tot 19 800 euro";0.7;21.0
5683;Moordrecht;"5e-8e 10%-groep; 19 800 tot 37 600 euro";1.4;44.0
5684;Moordrecht;"9e-10e 10%-groep; meer dan 37 600 euro";0.8;26.0
5685;Naaldwijk;Totaal huishouden;11.1;100.0
5686;Naaldwijk;"1e 10%-groep; minder dan 10 600 euro";0.6;5.0
5687;Naaldwijk;"2e 10%-groep; 10 600 tot 13 800 euro";1.0;9.0
5688;Naaldwijk;"3e 10%-groep; 13 800 tot 16 700 euro";0.9;8.0
5689;Naaldwijk;"4e 10%-groep; 16 700 tot 19 800 euro";1.0;9.0
5690;Naaldwijk;"5e 10%-groep; 19 800 tot 23 400 euro";0.9;8.0
5691;Naaldwijk;"6e 10%-groep; 23 400 tot 27 400 euro";1.1;9.0
5692;Naaldwijk;"7e 10%-groep; 27 400 tot 31 900 euro";1.2;11.0
5693;Naaldwijk;"8e 10%-groep; 31 900 tot 37 600 euro";1.2;11.0
5694;Naaldwijk;"9e 10%-groep; 37 600 tot 46 900 euro";1.5;13.0
5695;Naaldwijk;"10e 10%-groep; meer dan 46 900  euro";1.7;16.0
5696;Naaldwijk;"1e 10%-groep; minder dan 10 600 euro";0.6;5.0
5697;Naaldwijk;"2e-4e 10%-groep; 10 600 tot 19 800 euro";2.9;26.0
5698;Naaldwijk;"5e-8e 10%-groep; 19 800 tot 37 600 euro";4.4;40.0
5699;Naaldwijk;"9e-10e 10%-groep; meer dan 37 600 euro";3.2;29.0
5700;Nieuwerkerk aan den IJssel;Totaal huishouden;8.6;100.0
5701;Nieuwerkerk aan den IJssel;"1e 10%-groep; minder dan 10 600 euro";0.4;5.0
5702;Nieuwerkerk aan den IJssel;"2e 10%-groep; 10 600 tot 13 800 euro";0.5;6.0
5703;Nieuwerkerk aan den IJssel;"3e 10%-groep; 13 800 tot 16 700 euro";0.7;8.0
5704;Nieuwerkerk aan den IJssel;"4e 10%-groep; 16 700 tot 19 800 euro";0.7;8.0
5705;Nieuwerkerk aan den IJssel;"5e 10%-groep; 19 800 tot 23 400 euro";0.7;9.0
5706;Nieuwerkerk aan den IJssel;"6e 10%-groep; 23 400 tot 27 400 euro";0.7;8.0
5707;Nieuwerkerk aan den IJssel;"7e 10%-groep; 27 400 tot 31 900 euro";0.9;10.0
5708;Nieuwerkerk aan den IJssel;"8e 10%-groep; 31 900 tot 37 600 euro";1.1;13.0
5709;Nieuwerkerk aan den IJssel;"9e 10%-groep; 37 600 tot 46 900 euro";1.3;15.0
5710;Nieuwerkerk aan den IJssel;"10e 10%-groep; meer dan 46 900  euro";1.5;17.0
5711;Nieuwerkerk aan den IJssel;"1e 10%-groep; minder dan 10 600 euro";0.4;5.0
5712;Nieuwerkerk aan den IJssel;"2e-4e 10%-groep; 10 600 tot 19 800 euro";1.9;22.0
