ID;Sectoren;COFOGOverheidsfuncties;Perioden;Overheidsconsumptie_1
900;Overheid;15300;1995;6503
901;Overheid;15300;1996;6721
902;Overheid;15300;1997;7408
903;Overheid;15300;1998;7771
904;Overheid;15300;1999;7986
905;Overheid;15300;2000;8918
906;Overheid;15300;2001;9702
907;Overheid;15300;2002;10952
908;Overheid;15300;2003;11394
909;Overheid;15300;2004;13825
910;Overheid;15300;2005;12806
911;Overheid;15300;2006;19785
912;Overheid;15300;2007;20553
913;Overheid;15300;2008;21731
914;Overheid;15300;2009;23130
915;Overheid;15300;2010;24100
916;Overheid;15300;2011;24565
917;Overheid;15300;2012;27170
918;Overheid;15400;1995;348
919;Overheid;15400;1996;339
920;Overheid;15400;1997;350
921;Overheid;15400;1998;351
922;Overheid;15400;1999;363
923;Overheid;15400;2000;375
924;Overheid;15400;2001;394
925;Overheid;15400;2002;428
926;Overheid;15400;2003;456
927;Overheid;15400;2004;440
928;Overheid;15400;2005;457
929;Overheid;15400;2006;502
930;Overheid;15400;2007;540
931;Overheid;15400;2008;572
932;Overheid;15400;2009;630
933;Overheid;15400;2010;645
934;Overheid;15400;2011;664
935;Overheid;15400;2012;657
936;Overheid;15500;1995;290
937;Overheid;15500;1996;294
938;Overheid;15500;1997;271
939;Overheid;15500;1998;258
940;Overheid;15500;1999;309
941;Overheid;15500;2000;357
942;Overheid;15500;2001;365
943;Overheid;15500;2002;358
944;Overheid;15500;2003;376
945;Overheid;15500;2004;375
946;Overheid;15500;2005;377
947;Overheid;15500;2006;379
948;Overheid;15500;2007;381
949;Overheid;15500;2008;376
950;Overheid;15500;2009;382
951;Overheid;15500;2010;385
952;Overheid;15500;2011;369
953;Overheid;15500;2012;395
954;Overheid;15600;1995;198
955;Overheid;15600;1996;183
956;Overheid;15600;1997;199
957;Overheid;15600;1998;227
958;Overheid;15600;1999;259
959;Overheid;15600;2000;341
960;Overheid;15600;2001;320
961;Overheid;15600;2002;349
962;Overheid;15600;2003;381
963;Overheid;15600;2004;385
964;Overheid;15600;2005;668
965;Overheid;15600;2006;688
966;Overheid;15600;2007;691
967;Overheid;15600;2008;709
968;Overheid;15600;2009;834
969;Overheid;15600;2010;870
970;Overheid;15600;2011;670
971;Overheid;15600;2012;832
972;Overheid;15700;1995;2924
973;Overheid;15700;1996;3062
974;Overheid;15700;1997;3208
975;Overheid;15700;1998;3356
976;Overheid;15700;1999;3586
977;Overheid;15700;2000;3581
978;Overheid;15700;2001;4159
979;Overheid;15700;2002;4473
980;Overheid;15700;2003;4759
981;Overheid;15700;2004;4750
982;Overheid;15700;2005;4811
983;Overheid;15700;2006;5058
984;Overheid;15700;2007;5298
985;Overheid;15700;2008;5622
986;Overheid;15700;2009;6024
987;Overheid;15700;2010;6082
988;Overheid;15700;2011;6018
989;Overheid;15700;2012;5819
990;Overheid;15800;1995;1147
991;Overheid;15800;1996;1197
992;Overheid;15800;1997;1250
993;Overheid;15800;1998;1286
994;Overheid;15800;1999;1366
995;Overheid;15800;2000;1493
996;Overheid;15800;2001;1641
997;Overheid;15800;2002;1834
998;Overheid;15800;2003;2039
999;Overheid;15800;2004;2102
1000;Overheid;15800;2005;2127
1001;Overheid;15800;2006;2191
1002;Overheid;15800;2007;2294
1003;Overheid;15800;2008;2478
1004;Overheid;15800;2009;2637
1005;Overheid;15800;2010;2647
1006;Overheid;15800;2011;2639
1007;Overheid;15800;2012;2551
1008;Overheid;15900;1995;1062
1009;Overheid;15900;1996;1071
1010;Overheid;15900;1997;1124
1011;Overheid;15900;1998;1173
1012;Overheid;15900;1999;1232
1013;Overheid;15900;2000;1329
1014;Overheid;15900;2001;1460
1015;Overheid;15900;2002;1620
1016;Overheid;15900;2003;1651
1017;Overheid;15900;2004;1683
1018;Overheid;15900;2005;1689
1019;Overheid;15900;2006;1803
1020;Overheid;15900;2007;1810
1021;Overheid;15900;2008;1890
1022;Overheid;15900;2009;1962
1023;Overheid;15900;2010;1983
1024;Overheid;15900;2011;1931
1025;Overheid;15900;2012;1887
1026;Overheid;16000;1995;11
1027;Overheid;16000;1996;13
1028;Overheid;16000;1997;13
1029;Overheid;16000;1998;21
1030;Overheid;16000;1999;51
1031;Overheid;16000;2000;-222
1032;Overheid;16000;2001;-209
1033;Overheid;16000;2002;-202
1034;Overheid;16000;2003;-198
1035;Overheid;16000;2004;-203
1036;Overheid;16000;2005;-184
1037;Overheid;16000;2006;-177
1038;Overheid;16000;2007;-168
1039;Overheid;16000;2008;-201
1040;Overheid;16000;2009;-188
1041;Overheid;16000;2010;-179
1042;Overheid;16000;2011;-159
1043;Overheid;16000;2012;-192
1044;Overheid;16100;1995;57
1045;Overheid;16100;1996;60
1046;Overheid;16100;1997;59
1047;Overheid;16100;1998;63
1048;Overheid;16100;1999;64
1049;Overheid;16100;2000;69
1050;Overheid;16100;2001;81
1051;Overheid;16100;2002;99
1052;Overheid;16100;2003;112
1053;Overheid;16100;2004;107
1054;Overheid;16100;2005;104
1055;Overheid;16100;2006;136
1056;Overheid;16100;2007;266
1057;Overheid;16100;2008;310
1058;Overheid;16100;2009;340
1059;Overheid;16100;2010;357
1060;Overheid;16100;2011;341
1061;Overheid;16100;2012;328
1062;Overheid;16200;1995;40
1063;Overheid;16200;1996;40
1064;Overheid;16200;1997;38
1065;Overheid;16200;1998;35
1066;Overheid;16200;1999;41
1067;Overheid;16200;2000;45
1068;Overheid;16200;2001;44
1069;Overheid;16200;2002;40
1070;Overheid;16200;2003;43
1071;Overheid;16200;2004;45
1072;Overheid;16200;2005;45
1073;Overheid;16200;2006;81
1074;Overheid;16200;2007;43
1075;Overheid;16200;2008;44
1076;Overheid;16200;2009;42
1077;Overheid;16200;2010;44
1078;Overheid;16200;2011;44
1079;Overheid;16200;2012;44
1080;Overheid;16300;1995;607
1081;Overheid;16300;1996;681
1082;Overheid;16300;1997;724
1083;Overheid;16300;1998;778
1084;Overheid;16300;1999;832
1085;Overheid;16300;2000;867
1086;Overheid;16300;2001;1142
1087;Overheid;16300;2002;1082
1088;Overheid;16300;2003;1112
1089;Overheid;16300;2004;1016
1090;Overheid;16300;2005;1030
1091;Overheid;16300;2006;1024
1092;Overheid;16300;2007;1053
1093;Overheid;16300;2008;1101
1094;Overheid;16300;2009;1231
1095;Overheid;16300;2010;1230
1096;Overheid;16300;2011;1222
1097;Overheid;16300;2012;1201
1098;Overheid;16400;1995;13222
1099;Overheid;16400;1996;13347
1100;Overheid;16400;1997;14109
1101;Overheid;16400;1998;15192
1102;Overheid;16400;1999;16340
1103;Overheid;16400;2000;17525
1104;Overheid;16400;2001;19284
1105;Overheid;16400;2002;20750
1106;Overheid;16400;2003;21814
1107;Overheid;16400;2004;22305
1108;Overheid;16400;2005;23253
1109;Overheid;16400;2006;24058
1110;Overheid;16400;2007;25494
1111;Overheid;16400;2008;26851
1112;Overheid;16400;2009;28813
1113;Overheid;16400;2010;29329
1114;Overheid;16400;2011;29377
1115;Overheid;16400;2012;29330
1116;Overheid;16500;1995;5094
1117;Overheid;16500;1996;5179
1118;Overheid;16500;1997;5451
1119;Overheid;16500;1998;5830
1120;Overheid;16500;1999;6357
1121;Overheid;16500;2000;6909
1122;Overheid;16500;2001;7598
1123;Overheid;16500;2002;8017
1124;Overheid;16500;2003;8430
1125;Overheid;16500;2004;8832
1126;Overheid;16500;2005;9073
1127;Overheid;16500;2006;9416
1128;Overheid;16500;2007;9881
1129;Overheid;16500;2008;10599
1130;Overheid;16500;2009;11194
1131;Overheid;16500;2010;11341
1132;Overheid;16500;2011;11320
1133;Overheid;16500;2012;11344
1134;Overheid;16600;1995;5081
1135;Overheid;16600;1996;5151
1136;Overheid;16600;1997;5420
1137;Overheid;16600;1998;5802
1138;Overheid;16600;1999;6191
1139;Overheid;16600;2000;6676
1140;Overheid;16600;2001;7156
1141;Overheid;16600;2002;7889
1142;Overheid;16600;2003;8501
1143;Overheid;16600;2004;8677
1144;Overheid;16600;2005;9303
1145;Overheid;16600;2006;9572
1146;Overheid;16600;2007;10197
1147;Overheid;16600;2008;10646
1148;Overheid;16600;2009;11600
1149;Overheid;16600;2010;11962
1150;Overheid;16600;2011;11973
1151;Overheid;16600;2012;11978
1152;Overheid;16700;1995;0
1153;Overheid;16700;1996;0
1154;Overheid;16700;1997;0
1155;Overheid;16700;1998;0
1156;Overheid;16700;1999;0
1157;Overheid;16700;2000;0
1158;Overheid;16700;2001;0
1159;Overheid;16700;2002;0
1160;Overheid;16700;2003;0
1161;Overheid;16700;2004;0
1162;Overheid;16700;2005;0
1163;Overheid;16700;2006;0
1164;Overheid;16700;2007;0
1165;Overheid;16700;2008;0
1166;Overheid;16700;2009;0
1167;Overheid;16700;2010;0
1168;Overheid;16700;2011;0
1169;Overheid;16700;2012;0
1170;Overheid;16800;1995;2590
1171;Overheid;16800;1996;2484
1172;Overheid;16800;1997;2644
1173;Overheid;16800;1998;2845
1174;Overheid;16800;1999;2973
1175;Overheid;16800;2000;3077
1176;Overheid;16800;2001;3474
1177;Overheid;16800;2002;3747
1178;Overheid;16800;2003;3701
1179;Overheid;16800;2004;3660
1180;Overheid;16800;2005;3727
1181;Overheid;16800;2006;3886
1182;Overheid;16800;2007;4214
1183;Overheid;16800;2008;4332
1184;Overheid;16800;2009;4661
1185;Overheid;16800;2010;4679
1186;Overheid;16800;2011;4768
1187;Overheid;16800;2012;4735
1188;Overheid;16900;1995;0
1189;Overheid;16900;1996;0
1190;Overheid;16900;1997;0
1191;Overheid;16900;1998;1
1192;Overheid;16900;1999;2
1193;Overheid;16900;2000;1
1194;Overheid;16900;2001;1
1195;Overheid;16900;2002;1
1196;Overheid;16900;2003;0
1197;Overheid;16900;2004;0
1198;Overheid;16900;2005;0
1199;Overheid;16900;2006;0
1200;Overheid;16900;2007;0
1201;Overheid;16900;2008;0
1202;Overheid;16900;2009;0
1203;Overheid;16900;2010;0
1204;Overheid;16900;2011;0
1205;Overheid;16900;2012;0
1206;Overheid;17000;1995;288
1207;Overheid;17000;1996;311
1208;Overheid;17000;1997;352
1209;Overheid;17000;1998;397
1210;Overheid;17000;1999;471
1211;Overheid;17000;2000;517
1212;Overheid;17000;2001;638
1213;Overheid;17000;2002;692
1214;Overheid;17000;2003;755
1215;Overheid;17000;2004;770
1216;Overheid;17000;2005;784
1217;Overheid;17000;2006;773
1218;Overheid;17000;2007;796
1219;Overheid;17000;2008;804
1220;Overheid;17000;2009;872
1221;Overheid;17000;2010;862
1222;Overheid;17000;2011;840
1223;Overheid;17000;2012;810
1224;Overheid;17100;1995;16
1225;Overheid;17100;1996;15
1226;Overheid;17100;1997;15
1227;Overheid;17100;1998;27
1228;Overheid;17100;1999;32
1229;Overheid;17100;2000;38
1230;Overheid;17100;2001;43
1231;Overheid;17100;2002;46
1232;Overheid;17100;2003;50
1233;Overheid;17100;2004;50
1234;Overheid;17100;2005;51
1235;Overheid;17100;2006;69
1236;Overheid;17100;2007;66
1237;Overheid;17100;2008;72
1238;Overheid;17100;2009;71
1239;Overheid;17100;2010;71
1240;Overheid;17100;2011;72
1241;Overheid;17100;2012;74
1242;Overheid;17200;1995;153
1243;Overheid;17200;1996;207
1244;Overheid;17200;1997;227
1245;Overheid;17200;1998;290
1246;Overheid;17200;1999;314
1247;Overheid;17200;2000;307
1248;Overheid;17200;2001;374
1249;Overheid;17200;2002;358
1250;Overheid;17200;2003;377
1251;Overheid;17200;2004;316
1252;Overheid;17200;2005;315
1253;Overheid;17200;2006;342
1254;Overheid;17200;2007;340
1255;Overheid;17200;2008;398
1256;Overheid;17200;2009;415
1257;Overheid;17200;2010;414
1258;Overheid;17200;2011;404
1259;Overheid;17200;2012;389
1260;Overheid;17300;1995;13341
1261;Overheid;17300;1996;13025
1262;Overheid;17300;1997;13013
1263;Overheid;17300;1998;13858
1264;Overheid;17300;1999;14801
1265;Overheid;17300;2000;16150
1266;Overheid;17300;2001;17555
1267;Overheid;17300;2002;19502
1268;Overheid;17300;2003;20380
1269;Overheid;17300;2004;21128
1270;Overheid;17300;2005;22044
1271;Overheid;17300;2006;23173
1272;Overheid;17300;2007;25151
1273;Overheid;17300;2008;27962
1274;Overheid;17300;2009;29490
1275;Overheid;17300;2010;30385
1276;Overheid;17300;2011;30439
1277;Overheid;17300;2012;31185
1278;Overheid;17400;1995;4018
1279;Overheid;17400;1996;4139
1280;Overheid;17400;1997;4858
1281;Overheid;17400;1998;5198
1282;Overheid;17400;1999;5511
1283;Overheid;17400;2000;6210
1284;Overheid;17400;2001;6789
1285;Overheid;17400;2002;7563
1286;Overheid;17400;2003;8053
1287;Overheid;17400;2004;8254
1288;Overheid;17400;2005;8409
1289;Overheid;17400;2006;8598
1290;Overheid;17400;2007;8868
1291;Overheid;17400;2008;9698
1292;Overheid;17400;2009;9766
1293;Overheid;17400;2010;10037
1294;Overheid;17400;2011;9887
1295;Overheid;17400;2012;10556
1296;Overheid;17500;1995;4433
1297;Overheid;17500;1996;4354
1298;Overheid;17500;1997;3436
1299;Overheid;17500;1998;3556
1300;Overheid;17500;1999;3728
1301;Overheid;17500;2000;4067
1302;Overheid;17500;2001;4463
1303;Overheid;17500;2002;5067
1304;Overheid;17500;2003;5474
1305;Overheid;17500;2004;5776
1306;Overheid;17500;2005;6014
1307;Overheid;17500;2006;6262
1308;Overheid;17500;2007;6805
1309;Overheid;17500;2008;7545
1310;Overheid;17500;2009;8024
1311;Overheid;17500;2010;8541
1312;Overheid;17500;2011;9031
1313;Overheid;17500;2012;9616
1314;Overheid;17600;1995;80
1315;Overheid;17600;1996;84
1316;Overheid;17600;1997;87
1317;Overheid;17600;1998;26
1318;Overheid;17600;1999;26
1319;Overheid;17600;2000;26
1320;Overheid;17600;2001;28
1321;Overheid;17600;2002;33
1322;Overheid;17600;2003;36
1323;Overheid;17600;2004;33
1324;Overheid;17600;2005;30
1325;Overheid;17600;2006;28
1326;Overheid;17600;2007;25
1327;Overheid;17600;2008;24
1328;Overheid;17600;2009;24
1329;Overheid;17600;2010;23
1330;Overheid;17600;2011;19
1331;Overheid;17600;2012;18
1332;Overheid;17700;1995;189
1333;Overheid;17700;1996;165
1334;Overheid;17700;1997;222
1335;Overheid;17700;1998;294
1336;Overheid;17700;1999;362
1337;Overheid;17700;2000;488
1338;Overheid;17700;2001;556
1339;Overheid;17700;2002;624
1340;Overheid;17700;2003;579
1341;Overheid;17700;2004;602
1342;Overheid;17700;2005;800
1343;Overheid;17700;2006;1123
1344;Overheid;17700;2007;2254
1345;Overheid;17700;2008;3056
1346;Overheid;17700;2009;3350
1347;Overheid;17700;2010;3314
1348;Overheid;17700;2011;3163
1349;Overheid;17700;2012;2701
1350;Overheid;17800;1995;1461
1351;Overheid;17800;1996;1100
1352;Overheid;17800;1997;919
1353;Overheid;17800;1998;750
1354;Overheid;17800;1999;664
1355;Overheid;17800;2000;575
1356;Overheid;17800;2001;575
1357;Overheid;17800;2002;817
1358;Overheid;17800;2003;1001
1359;Overheid;17800;2004;1304
1360;Overheid;17800;2005;1591
1361;Overheid;17800;2006;1462
1362;Overheid;17800;2007;1281
1363;Overheid;17800;2008;1413
1364;Overheid;17800;2009;1914
1365;Overheid;17800;2010;1745
1366;Overheid;17800;2011;1530
1367;Overheid;17800;2012;1499
1368;Overheid;17900;1995;963
1369;Overheid;17900;1996;1061
1370;Overheid;17900;1997;1218
1371;Overheid;17900;1998;1396
1372;Overheid;17900;1999;1485
1373;Overheid;17900;2000;1487
1374;Overheid;17900;2001;1530
1375;Overheid;17900;2002;1731
1376;Overheid;17900;2003;1605
1377;Overheid;17900;2004;1651
1378;Overheid;17900;2005;1687
1379;Overheid;17900;2006;2027
1380;Overheid;17900;2007;2163
1381;Overheid;17900;2008;2177
1382;Overheid;17900;2009;2149
1383;Overheid;17900;2010;2221
1384;Overheid;17900;2011;2319
1385;Overheid;17900;2012;2296
1386;Overheid;18000;1995;1904
1387;Overheid;18000;1996;1819
1388;Overheid;18000;1997;1975
1389;Overheid;18000;1998;2327
1390;Overheid;18000;1999;2694
1391;Overheid;18000;2000;2921
1392;Overheid;18000;2001;3203
1393;Overheid;18000;2002;3306
1394;Overheid;18000;2003;3302
1395;Overheid;18000;2004;3146
1396;Overheid;18000;2005;3206
1397;Overheid;18000;2006;3349
1398;Overheid;18000;2007;3432
1399;Overheid;18000;2008;3717
1400;Overheid;18000;2009;3930
1401;Overheid;18000;2010;4172
1402;Overheid;18000;2011;4170
1403;Overheid;18000;2012;4210
1404;Overheid;18100;1995;70
1405;Overheid;18100;1996;73
1406;Overheid;18100;1997;67
1407;Overheid;18100;1998;61
1408;Overheid;18100;1999;75
1409;Overheid;18100;2000;79
1410;Overheid;18100;2001;84
1411;Overheid;18100;2002;88
1412;Overheid;18100;2003;87
1413;Overheid;18100;2004;91
1414;Overheid;18100;2005;90
1415;Overheid;18100;2006;98
1416;Overheid;18100;2007;106
1417;Overheid;18100;2008;110
1418;Overheid;18100;2009;110
1419;Overheid;18100;2010;114
1420;Overheid;18100;2011;117
1421;Overheid;18100;2012;125
1422;Overheid;18200;1995;223
1423;Overheid;18200;1996;230
1424;Overheid;18200;1997;231
1425;Overheid;18200;1998;250
1426;Overheid;18200;1999;256
1427;Overheid;18200;2000;297
1428;Overheid;18200;2001;327
1429;Overheid;18200;2002;273
1430;Overheid;18200;2003;243
1431;Overheid;18200;2004;271
1432;Overheid;18200;2005;217
1433;Overheid;18200;2006;226
1434;Overheid;18200;2007;217
1435;Overheid;18200;2008;222
1436;Overheid;18200;2009;223
1437;Overheid;18200;2010;218
1438;Overheid;18200;2011;203
1439;Overheid;18200;2012;164
1440;Centrale overheid;18300;1995;19468
1441;Centrale overheid;18300;1996;19660
1442;Centrale overheid;18300;1997;20566
1443;Centrale overheid;18300;1998;21859
1444;Centrale overheid;18300;1999;23751
1445;Centrale overheid;18300;2000;24586
1446;Centrale overheid;18300;2001;27309
1447;Centrale overheid;18300;2002;28436
1448;Centrale overheid;18300;2003;28881
1449;Centrale overheid;18300;2004;28383
1450;Centrale overheid;18300;2005;29349
1451;Centrale overheid;18300;2006;31310
1452;Centrale overheid;18300;2007;34244
1453;Centrale overheid;18300;2008;36329
1454;Centrale overheid;18300;2009;38621
1455;Centrale overheid;18300;2010;37972
1456;Centrale overheid;18300;2011;37188
1457;Centrale overheid;18300;2012;36713
1458;Centrale overheid;10000;1995;3210
1459;Centrale overheid;10000;1996;3230
1460;Centrale overheid;10000;1997;3493
1461;Centrale overheid;10000;1998;3937
1462;Centrale overheid;10000;1999;4022
1463;Centrale overheid;10000;2000;4370
1464;Centrale overheid;10000;2001;4478
1465;Centrale overheid;10000;2002;4745
1466;Centrale overheid;10000;2003;4753
1467;Centrale overheid;10000;2004;4813
1468;Centrale overheid;10000;2005;5218
1469;Centrale overheid;10000;2006;5288
1470;Centrale overheid;10000;2007;5579
1471;Centrale overheid;10000;2008;5895
1472;Centrale overheid;10000;2009;6645
1473;Centrale overheid;10000;2010;6841
1474;Centrale overheid;10000;2011;6557
1475;Centrale overheid;10000;2012;6729
1476;Centrale overheid;10100;1995;1489
1477;Centrale overheid;10100;1996;1502
1478;Centrale overheid;10100;1997;1895
1479;Centrale overheid;10100;1998;2191
1480;Centrale overheid;10100;1999;2428
1481;Centrale overheid;10100;2000;2766
1482;Centrale overheid;10100;2001;2749
1483;Centrale overheid;10100;2002;2927
1484;Centrale overheid;10100;2003;2896
1485;Centrale overheid;10100;2004;2830
1486;Centrale overheid;10100;2005;3101
1487;Centrale overheid;10100;2006;3097
1488;Centrale overheid;10100;2007;3168
1489;Centrale overheid;10100;2008;3260
1490;Centrale overheid;10100;2009;3461
1491;Centrale overheid;10100;2010;3570
1492;Centrale overheid;10100;2011;3315
1493;Centrale overheid;10100;2012;3295
1494;Centrale overheid;10200;1995;252
1495;Centrale overheid;10200;1996;269
1496;Centrale overheid;10200;1997;148
1497;Centrale overheid;10200;1998;364
1498;Centrale overheid;10200;1999;146
1499;Centrale overheid;10200;2000;158
1500;Centrale overheid;10200;2001;154
1501;Centrale overheid;10200;2002;154
1502;Centrale overheid;10200;2003;147
1503;Centrale overheid;10200;2004;164
1504;Centrale overheid;10200;2005;183
1505;Centrale overheid;10200;2006;206
1506;Centrale overheid;10200;2007;225
1507;Centrale overheid;10200;2008;233
1508;Centrale overheid;10200;2009;241
1509;Centrale overheid;10200;2010;271
1510;Centrale overheid;10200;2011;294
1511;Centrale overheid;10200;2012;309
1512;Centrale overheid;10300;1995;297
1513;Centrale overheid;10300;1996;284
1514;Centrale overheid;10300;1997;252
1515;Centrale overheid;10300;1998;255
1516;Centrale overheid;10300;1999;228
1517;Centrale overheid;10300;2000;176
1518;Centrale overheid;10300;2001;286
1519;Centrale overheid;10300;2002;295
1520;Centrale overheid;10300;2003;368
1521;Centrale overheid;10300;2004;432
1522;Centrale overheid;10300;2005;497
1523;Centrale overheid;10300;2006;501
1524;Centrale overheid;10300;2007;620
1525;Centrale overheid;10300;2008;685
1526;Centrale overheid;10300;2009;812
1527;Centrale overheid;10300;2010;934
1528;Centrale overheid;10300;2011;950
1529;Centrale overheid;10300;2012;941
1530;Centrale overheid;10400;1995;952
1531;Centrale overheid;10400;1996;997
1532;Centrale overheid;10400;1997;1007
1533;Centrale overheid;10400;1998;990
1534;Centrale overheid;10400;1999;1082
1535;Centrale overheid;10400;2000;1135
1536;Centrale overheid;10400;2001;1180
1537;Centrale overheid;10400;2002;1210
1538;Centrale overheid;10400;2003;1251
1539;Centrale overheid;10400;2004;1300
1540;Centrale overheid;10400;2005;1319
