ID;Geslacht;LeeftijdOp31December;Perioden;Sterftekans_1;LevendenTafelbevolking_2;OverledenenTafelbevolking_3;Levensverwachting_4
1555;Totaal mannen en vrouwen;14 jaar;1995;0.0002;99192.0;20.0;64.66
1556;Totaal mannen en vrouwen;14 jaar;1991 tot 1996;0.00022;99121.0;22.0;64.49
1557;Totaal mannen en vrouwen;14 jaar;1996;0.0002;99189.0;19.0;64.69
1558;Totaal mannen en vrouwen;14 jaar;1997;0.00021;99268.0;21.0;65.0
1559;Totaal mannen en vrouwen;14 jaar;1998;0.00015;99270.0;15.0;65.07
1560;Totaal mannen en vrouwen;14 jaar;1999;0.00024;99260.0;24.0;65.04
1561;Totaal mannen en vrouwen;14 jaar;2000;0.00016;99266.0;16.0;65.2
1562;Totaal mannen en vrouwen;14 jaar;1996 tot 2001;0.00019;99250.0;19.0;65.0
1563;Totaal mannen en vrouwen;14 jaar;2001;0.00015;99255.0;15.0;65.4
1564;Totaal mannen en vrouwen;14 jaar;2002;0.00013;99291.0;13.0;65.46
1565;Totaal mannen en vrouwen;14 jaar;2003;0.00017;99306.0;17.0;65.69
1566;Totaal mannen en vrouwen;14 jaar;2004;0.00017;99386.0;16.0;66.21
1567;Totaal mannen en vrouwen;14 jaar;2005;0.00015;99325.0;15.0;66.51
1568;Totaal mannen en vrouwen;14 jaar;2001 tot 2006;0.00015;99310.0;15.0;65.86
1569;Totaal mannen en vrouwen;14 jaar;2006;0.00015;99385.0;15.0;66.83
1570;Totaal mannen en vrouwen;14 jaar;2007;0.00013;99443.0;13.0;67.19
1571;Totaal mannen en vrouwen;14 jaar;2008;0.0001;99471.0;9.0;67.3
1572;Totaal mannen en vrouwen;14 jaar;2009;0.00012;99467.0;12.0;67.59
1573;Totaal mannen en vrouwen;14 jaar;2010;0.00012;99481.0;12.0;67.74
1574;Totaal mannen en vrouwen;14 jaar;2006 tot 2011;0.00012;99447.0;12.0;67.33
1575;Totaal mannen en vrouwen;14 jaar;2011;0.00012;99509.0;12.0;67.98
1576;Totaal mannen en vrouwen;14 jaar;2012;9e-05;99482.0;9.0;67.96
1577;Totaal mannen en vrouwen;14 jaar;2013;8e-05;99507.0;8.0;68.18
1578;Totaal mannen en vrouwen;14 jaar;2014;8e-05;99510.0;8.0;68.54
1579;Totaal mannen en vrouwen;14 jaar;2015;0.00013;99559.0;13.0;68.33
1580;Totaal mannen en vrouwen;14 jaar;2011 tot 2016;0.0001;99515.0;10.0;68.2
1581;Totaal mannen en vrouwen;14 jaar;2016;8e-05;99537.0;8.0;68.41
1582;Totaal mannen en vrouwen;14 jaar;2017;0.00013;99521.0;13.0;68.61
1583;Totaal mannen en vrouwen;14 jaar;2018;8e-05;99545.0;8.0;68.64
1584;Totaal mannen en vrouwen;14 jaar;2019;0.0001;99532.0;10.0;68.93
1585;Totaal mannen en vrouwen;14 jaar;2020;0.00015;99518.0;15.0;68.27
1586;Totaal mannen en vrouwen;14 jaar;2016 tot 2021;0.00011;99531.0;11.0;68.57
1587;Totaal mannen en vrouwen;14 jaar;2021;0.00014;99566.0;14.0;68.2
1588;Totaal mannen en vrouwen;14 jaar;2022;0.00012;99548.0;12.0;68.47
1589;Totaal mannen en vrouwen;14 jaar;2023;0.00011;99526.0;11.0;68.72
1590;Totaal mannen en vrouwen;15 jaar;1861 tot 1866;;;;
1591;Totaal mannen en vrouwen;15 jaar;1866 tot 1871;;;;
1592;Totaal mannen en vrouwen;15 jaar;1871 tot 1876;;;;
1593;Totaal mannen en vrouwen;15 jaar;1876 tot 1881;;;;
1594;Totaal mannen en vrouwen;15 jaar;1881 tot 1886;;;;
1595;Totaal mannen en vrouwen;15 jaar;1886 tot 1891;;;;
1596;Totaal mannen en vrouwen;15 jaar;1891 tot 1896;;;;
1597;Totaal mannen en vrouwen;15 jaar;1896 tot 1901;;;;
1598;Totaal mannen en vrouwen;15 jaar;1901 tot 1906;;;;
1599;Totaal mannen en vrouwen;15 jaar;1906 tot 1911;;;;
1600;Totaal mannen en vrouwen;15 jaar;1911 tot 1916;;;;
1601;Totaal mannen en vrouwen;15 jaar;1916 tot 1921;;;;
1602;Totaal mannen en vrouwen;15 jaar;1921 tot 1926;;;;
1603;Totaal mannen en vrouwen;15 jaar;1926 tot 1931;;;;
1604;Totaal mannen en vrouwen;15 jaar;1931 tot 1936;;;;
1605;Totaal mannen en vrouwen;15 jaar;1936 tot 1941;;;;
1606;Totaal mannen en vrouwen;15 jaar;1941 tot 1946;;;;
1607;Totaal mannen en vrouwen;15 jaar;1950;0.00058;96218.0;56.0;59.66
1608;Totaal mannen en vrouwen;15 jaar;1946 tot 1951;;;;
1609;Totaal mannen en vrouwen;15 jaar;1951;0.00047;96153.0;45.0;59.77
1610;Totaal mannen en vrouwen;15 jaar;1952;0.00037;96509.0;36.0;60.16
1611;Totaal mannen en vrouwen;15 jaar;1953;0.0007;96391.0;68.0;59.78
1612;Totaal mannen en vrouwen;15 jaar;1954;0.00042;96792.0;41.0;60.22
1613;Totaal mannen en vrouwen;15 jaar;1955;0.00049;96899.0;47.0;60.25
1614;Totaal mannen en vrouwen;15 jaar;1951 tot 1956;0.00049;96549.0;47.0;60.04
1615;Totaal mannen en vrouwen;15 jaar;1956;0.0004;97090.0;39.0;60.14
1616;Totaal mannen en vrouwen;15 jaar;1957;0.00048;97214.0;46.0;60.5
1617;Totaal mannen en vrouwen;15 jaar;1958;0.00041;97278.0;40.0;60.63
1618;Totaal mannen en vrouwen;15 jaar;1959;0.00046;97213.0;45.0;60.71
1619;Totaal mannen en vrouwen;15 jaar;1960;0.00039;97374.0;38.0;60.75
1620;Totaal mannen en vrouwen;15 jaar;1956 tot 1961;0.00043;97235.0;42.0;60.55
1621;Totaal mannen en vrouwen;15 jaar;1961;0.00043;97508.0;42.0;60.9
1622;Totaal mannen en vrouwen;15 jaar;1962;0.00038;97491.0;37.0;60.55
1623;Totaal mannen en vrouwen;15 jaar;1963;0.0004;97639.0;39.0;60.57
1624;Totaal mannen en vrouwen;15 jaar;1964;0.0004;97716.0;39.0;60.9
1625;Totaal mannen en vrouwen;15 jaar;1965;0.00039;97815.0;38.0;60.67
1626;Totaal mannen en vrouwen;15 jaar;1961 tot 1966;0.0004;97636.0;39.0;60.71
1627;Totaal mannen en vrouwen;15 jaar;1966;0.00047;97764.0;46.0;60.66
1628;Totaal mannen en vrouwen;15 jaar;1967;0.00043;97902.0;42.0;60.85
1629;Totaal mannen en vrouwen;15 jaar;1968;0.00042;97913.0;41.0;60.65
1630;Totaal mannen en vrouwen;15 jaar;1969;0.00038;97943.0;37.0;60.56
1631;Totaal mannen en vrouwen;15 jaar;1970;0.0005;98033.0;49.0;60.53
1632;Totaal mannen en vrouwen;15 jaar;1966 tot 1971;0.00044;97911.0;43.0;60.65
1633;Totaal mannen en vrouwen;15 jaar;1971;0.00033;98104.0;33.0;60.71
1634;Totaal mannen en vrouwen;15 jaar;1972;0.00043;98164.0;43.0;60.58
1635;Totaal mannen en vrouwen;15 jaar;1973;0.00042;98221.0;42.0;60.98
1636;Totaal mannen en vrouwen;15 jaar;1974;0.0004;98283.0;40.0;61.34
1637;Totaal mannen en vrouwen;15 jaar;1975;0.00034;98377.0;33.0;61.22
1638;Totaal mannen en vrouwen;15 jaar;1971 tot 1976;0.00039;98225.0;38.0;60.97
1639;Totaal mannen en vrouwen;15 jaar;1976;0.00032;98395.0;31.0;61.36
1640;Totaal mannen en vrouwen;15 jaar;1977;0.00034;98544.0;34.0;61.85
1641;Totaal mannen en vrouwen;15 jaar;1978;0.00038;98506.0;37.0;61.79
1642;Totaal mannen en vrouwen;15 jaar;1979;0.00032;98657.0;32.0;62.18
1643;Totaal mannen en vrouwen;15 jaar;1980;0.00028;98693.0;27.0;62.29
1644;Totaal mannen en vrouwen;15 jaar;1976 tot 1981;0.00033;98558.0;32.0;61.9
1645;Totaal mannen en vrouwen;15 jaar;1981;0.00025;98725.0;25.0;62.46
1646;Totaal mannen en vrouwen;15 jaar;1982;0.00027;98737.0;26.0;62.51
1647;Totaal mannen en vrouwen;15 jaar;1983;0.00031;98756.0;30.0;62.69
1648;Totaal mannen en vrouwen;15 jaar;1984;0.00023;98777.0;23.0;62.75
1649;Totaal mannen en vrouwen;15 jaar;1985;0.0002;98862.0;20.0;62.74
1650;Totaal mannen en vrouwen;15 jaar;1981 tot 1986;0.00025;98770.0;25.0;62.63
1651;Totaal mannen en vrouwen;15 jaar;1986;0.00021;98856.0;20.0;62.73
1652;Totaal mannen en vrouwen;15 jaar;1987;0.00025;98897.0;25.0;63.15
1653;Totaal mannen en vrouwen;15 jaar;1988;0.0002;98982.0;20.0;63.27
1654;Totaal mannen en vrouwen;15 jaar;1989;0.00025;98991.0;25.0;63.1
1655;Totaal mannen en vrouwen;15 jaar;1990;0.00031;98940.0;31.0;63.32
1656;Totaal mannen en vrouwen;15 jaar;1986 tot 1991;0.00024;98934.0;24.0;63.12
1657;Totaal mannen en vrouwen;15 jaar;1991;0.00017;99027.0;17.0;63.39
1658;Totaal mannen en vrouwen;15 jaar;1992;0.00025;99065.0;25.0;63.57
1659;Totaal mannen en vrouwen;15 jaar;1993;0.00029;99075.0;28.0;63.24
1660;Totaal mannen en vrouwen;15 jaar;1994;0.00021;99168.0;21.0;63.65
1661;Totaal mannen en vrouwen;15 jaar;1995;0.00022;99172.0;22.0;63.67
1662;Totaal mannen en vrouwen;15 jaar;1991 tot 1996;0.00023;99099.0;23.0;63.5
1663;Totaal mannen en vrouwen;15 jaar;1996;0.00023;99170.0;23.0;63.7
1664;Totaal mannen en vrouwen;15 jaar;1997;0.00019;99247.0;19.0;64.01
1665;Totaal mannen en vrouwen;15 jaar;1998;0.00022;99255.0;22.0;64.08
1666;Totaal mannen en vrouwen;15 jaar;1999;0.00021;99236.0;21.0;64.06
1667;Totaal mannen en vrouwen;15 jaar;2000;0.00013;99250.0;13.0;64.21
1668;Totaal mannen en vrouwen;15 jaar;1996 tot 2001;0.0002;99231.0;19.0;64.01
1669;Totaal mannen en vrouwen;15 jaar;2001;0.00026;99240.0;26.0;64.41
1670;Totaal mannen en vrouwen;15 jaar;2002;0.00022;99278.0;22.0;64.47
1671;Totaal mannen en vrouwen;15 jaar;2003;0.00017;99289.0;17.0;64.7
1672;Totaal mannen en vrouwen;15 jaar;2004;0.00019;99370.0;19.0;65.22
1673;Totaal mannen en vrouwen;15 jaar;2005;0.00015;99310.0;15.0;65.52
1674;Totaal mannen en vrouwen;15 jaar;2001 tot 2006;0.0002;99295.0;20.0;64.87
1675;Totaal mannen en vrouwen;15 jaar;2006;0.00016;99370.0;16.0;65.84
1676;Totaal mannen en vrouwen;15 jaar;2007;0.00018;99430.0;18.0;66.19
1677;Totaal mannen en vrouwen;15 jaar;2008;0.0001;99462.0;9.0;66.31
1678;Totaal mannen en vrouwen;15 jaar;2009;0.00013;99455.0;12.0;66.6
1679;Totaal mannen en vrouwen;15 jaar;2010;8e-05;99469.0;8.0;66.74
1680;Totaal mannen en vrouwen;15 jaar;2006 tot 2011;0.00013;99435.0;13.0;66.34
1681;Totaal mannen en vrouwen;15 jaar;2011;0.00012;99497.0;12.0;66.99
1682;Totaal mannen en vrouwen;15 jaar;2012;0.00011;99473.0;11.0;66.97
1683;Totaal mannen en vrouwen;15 jaar;2013;0.0001;99499.0;10.0;67.19
1684;Totaal mannen en vrouwen;15 jaar;2014;0.00012;99502.0;12.0;67.54
1685;Totaal mannen en vrouwen;15 jaar;2015;0.00011;99546.0;11.0;67.34
1686;Totaal mannen en vrouwen;15 jaar;2011 tot 2016;0.00011;99505.0;11.0;67.21
1687;Totaal mannen en vrouwen;15 jaar;2016;0.00012;99529.0;12.0;67.42
1688;Totaal mannen en vrouwen;15 jaar;2017;0.00015;99508.0;15.0;67.62
1689;Totaal mannen en vrouwen;15 jaar;2018;0.00013;99537.0;13.0;67.65
1690;Totaal mannen en vrouwen;15 jaar;2019;0.00011;99522.0;11.0;67.93
1691;Totaal mannen en vrouwen;15 jaar;2020;0.00014;99503.0;14.0;67.28
1692;Totaal mannen en vrouwen;15 jaar;2016 tot 2021;0.00013;99520.0;13.0;67.58
1693;Totaal mannen en vrouwen;15 jaar;2021;0.00016;99552.0;16.0;67.21
1694;Totaal mannen en vrouwen;15 jaar;2022;0.00015;99536.0;15.0;67.48
1695;Totaal mannen en vrouwen;15 jaar;2023;0.00012;99515.0;12.0;67.72
1696;Totaal mannen en vrouwen;16 jaar;1861 tot 1866;;;;
1697;Totaal mannen en vrouwen;16 jaar;1866 tot 1871;;;;
1698;Totaal mannen en vrouwen;16 jaar;1871 tot 1876;;;;
1699;Totaal mannen en vrouwen;16 jaar;1876 tot 1881;;;;
1700;Totaal mannen en vrouwen;16 jaar;1881 tot 1886;;;;
1701;Totaal mannen en vrouwen;16 jaar;1886 tot 1891;;;;
1702;Totaal mannen en vrouwen;16 jaar;1891 tot 1896;;;;
1703;Totaal mannen en vrouwen;16 jaar;1896 tot 1901;;;;
1704;Totaal mannen en vrouwen;16 jaar;1901 tot 1906;;;;
1705;Totaal mannen en vrouwen;16 jaar;1906 tot 1911;;;;
1706;Totaal mannen en vrouwen;16 jaar;1911 tot 1916;;;;
1707;Totaal mannen en vrouwen;16 jaar;1916 tot 1921;;;;
1708;Totaal mannen en vrouwen;16 jaar;1921 tot 1926;;;;
1709;Totaal mannen en vrouwen;16 jaar;1926 tot 1931;;;;
1710;Totaal mannen en vrouwen;16 jaar;1931 tot 1936;;;;
1711;Totaal mannen en vrouwen;16 jaar;1936 tot 1941;;;;
1712;Totaal mannen en vrouwen;16 jaar;1941 tot 1946;;;;
1713;Totaal mannen en vrouwen;16 jaar;1950;0.00066;96162.0;64.0;58.7
1714;Totaal mannen en vrouwen;16 jaar;1946 tot 1951;;;;
1715;Totaal mannen en vrouwen;16 jaar;1951;0.0005;96108.0;48.0;58.8
1716;Totaal mannen en vrouwen;16 jaar;1952;0.00054;96473.0;52.0;59.18
1717;Totaal mannen en vrouwen;16 jaar;1953;0.00077;96323.0;74.0;58.82
1718;Totaal mannen en vrouwen;16 jaar;1954;0.00057;96751.0;55.0;59.24
1719;Totaal mannen en vrouwen;16 jaar;1955;0.00048;96852.0;47.0;59.28
1720;Totaal mannen en vrouwen;16 jaar;1951 tot 1956;0.00057;96502.0;55.0;59.06
1721;Totaal mannen en vrouwen;16 jaar;1956;0.00039;97051.0;38.0;59.16
1722;Totaal mannen en vrouwen;16 jaar;1957;0.00062;97168.0;60.0;59.53
1723;Totaal mannen en vrouwen;16 jaar;1958;0.00054;97238.0;52.0;59.65
1724;Totaal mannen en vrouwen;16 jaar;1959;0.00051;97168.0;49.0;59.74
1725;Totaal mannen en vrouwen;16 jaar;1960;0.00043;97336.0;42.0;59.77
1726;Totaal mannen en vrouwen;16 jaar;1956 tot 1961;0.00049;97193.0;48.0;59.58
1727;Totaal mannen en vrouwen;16 jaar;1961;0.0004;97466.0;39.0;59.92
1728;Totaal mannen en vrouwen;16 jaar;1962;0.00047;97454.0;46.0;59.57
1729;Totaal mannen en vrouwen;16 jaar;1963;0.00043;97600.0;42.0;59.59
1730;Totaal mannen en vrouwen;16 jaar;1964;0.0004;97677.0;39.0;59.92
1731;Totaal mannen en vrouwen;16 jaar;1965;0.00049;97777.0;48.0;59.7
1732;Totaal mannen en vrouwen;16 jaar;1961 tot 1966;0.00044;97597.0;43.0;59.74
1733;Totaal mannen en vrouwen;16 jaar;1966;0.00058;97718.0;56.0;59.69
1734;Totaal mannen en vrouwen;16 jaar;1967;0.00059;97860.0;58.0;59.88
1735;Totaal mannen en vrouwen;16 jaar;1968;0.00059;97872.0;58.0;59.67
1736;Totaal mannen en vrouwen;16 jaar;1969;0.00059;97906.0;57.0;59.58
1737;Totaal mannen en vrouwen;16 jaar;1970;0.00061;97984.0;60.0;59.56
1738;Totaal mannen en vrouwen;16 jaar;1966 tot 1971;0.00059;97868.0;58.0;59.68
1739;Totaal mannen en vrouwen;16 jaar;1971;0.00063;98071.0;62.0;59.73
1740;Totaal mannen en vrouwen;16 jaar;1972;0.00061;98121.0;59.0;59.6
1741;Totaal mannen en vrouwen;16 jaar;1973;0.00052;98179.0;51.0;60.0
1742;Totaal mannen en vrouwen;16 jaar;1974;0.00062;98243.0;61.0;60.37
1743;Totaal mannen en vrouwen;16 jaar;1975;0.00046;98344.0;45.0;60.24
1744;Totaal mannen en vrouwen;16 jaar;1971 tot 1976;0.00057;98187.0;56.0;59.99
1745;Totaal mannen en vrouwen;16 jaar;1976;0.00046;98364.0;46.0;60.38
1746;Totaal mannen en vrouwen;16 jaar;1977;0.00051;98510.0;50.0;60.87
1747;Totaal mannen en vrouwen;16 jaar;1978;0.00047;98469.0;46.0;60.82
1748;Totaal mannen en vrouwen;16 jaar;1979;0.00041;98625.0;40.0;61.2
1749;Totaal mannen en vrouwen;16 jaar;1980;0.0004;98666.0;39.0;61.3
1750;Totaal mannen en vrouwen;16 jaar;1976 tot 1981;0.00045;98526.0;44.0;60.92
1751;Totaal mannen en vrouwen;16 jaar;1981;0.0004;98700.0;40.0;61.48
1752;Totaal mannen en vrouwen;16 jaar;1982;0.0004;98711.0;40.0;61.53
1753;Totaal mannen en vrouwen;16 jaar;1983;0.00037;98726.0;37.0;61.7
1754;Totaal mannen en vrouwen;16 jaar;1984;0.0004;98754.0;40.0;61.76
1755;Totaal mannen en vrouwen;16 jaar;1985;0.00034;98842.0;34.0;61.75
1756;Totaal mannen en vrouwen;16 jaar;1981 tot 1986;0.00038;98745.0;38.0;61.65
1757;Totaal mannen en vrouwen;16 jaar;1986;0.00029;98836.0;28.0;61.74
1758;Totaal mannen en vrouwen;16 jaar;1987;0.00032;98872.0;32.0;62.17
1759;Totaal mannen en vrouwen;16 jaar;1988;0.00033;98962.0;32.0;62.28
1760;Totaal mannen en vrouwen;16 jaar;1989;0.00035;98966.0;35.0;62.11
1761;Totaal mannen en vrouwen;16 jaar;1990;0.00037;98909.0;36.0;62.34
1762;Totaal mannen en vrouwen;16 jaar;1986 tot 1991;0.00033;98910.0;32.0;62.13
1763;Totaal mannen en vrouwen;16 jaar;1991;0.00033;99010.0;33.0;62.4
1764;Totaal mannen en vrouwen;16 jaar;1992;0.00034;99040.0;34.0;62.58
1765;Totaal mannen en vrouwen;16 jaar;1993;0.00026;99047.0;26.0;62.25
1766;Totaal mannen en vrouwen;16 jaar;1994;0.00028;99147.0;28.0;62.66
1767;Totaal mannen en vrouwen;16 jaar;1995;0.00042;99150.0;41.0;62.69
1768;Totaal mannen en vrouwen;16 jaar;1991 tot 1996;0.00033;99076.0;33.0;62.52
1769;Totaal mannen en vrouwen;16 jaar;1996;0.00032;99147.0;32.0;62.72
1770;Totaal mannen en vrouwen;16 jaar;1997;0.00025;99228.0;25.0;63.03
1771;Totaal mannen en vrouwen;16 jaar;1998;0.0003;99233.0;30.0;63.09
1772;Totaal mannen en vrouwen;16 jaar;1999;0.00029;99215.0;29.0;63.07
1773;Totaal mannen en vrouwen;16 jaar;2000;0.00034;99237.0;33.0;63.21
1774;Totaal mannen en vrouwen;16 jaar;1996 tot 2001;0.0003;99212.0;30.0;63.02
1775;Totaal mannen en vrouwen;16 jaar;2001;0.00033;99214.0;33.0;63.43
1776;Totaal mannen en vrouwen;16 jaar;2002;0.00021;99256.0;21.0;63.48
1777;Totaal mannen en vrouwen;16 jaar;2003;0.00026;99272.0;26.0;63.72
1778;Totaal mannen en vrouwen;16 jaar;2004;0.00025;99351.0;24.0;64.24
1779;Totaal mannen en vrouwen;16 jaar;2005;0.0002;99295.0;20.0;64.53
1780;Totaal mannen en vrouwen;16 jaar;2001 tot 2006;0.00025;99275.0;25.0;63.88
1781;Totaal mannen en vrouwen;16 jaar;2006;0.00019;99354.0;19.0;64.85
1782;Totaal mannen en vrouwen;16 jaar;2007;0.00018;99412.0;18.0;65.21
1783;Totaal mannen en vrouwen;16 jaar;2008;0.00017;99453.0;17.0;65.32
1784;Totaal mannen en vrouwen;16 jaar;2009;0.00017;99443.0;16.0;65.61
1785;Totaal mannen en vrouwen;16 jaar;2010;0.00011;99461.0;11.0;65.75
1786;Totaal mannen en vrouwen;16 jaar;2006 tot 2011;0.00016;99422.0;16.0;65.35
1787;Totaal mannen en vrouwen;16 jaar;2011;0.00019;99485.0;19.0;66.0
1788;Totaal mannen en vrouwen;16 jaar;2012;0.00018;99462.0;18.0;65.98
1789;Totaal mannen en vrouwen;16 jaar;2013;0.00016;99489.0;16.0;66.19
1790;Totaal mannen en vrouwen;16 jaar;2014;0.00018;99490.0;18.0;66.55
1791;Totaal mannen en vrouwen;16 jaar;2015;0.00012;99535.0;12.0;66.35
1792;Totaal mannen en vrouwen;16 jaar;2011 tot 2016;0.00017;99494.0;17.0;66.21
1793;Totaal mannen en vrouwen;16 jaar;2016;0.00011;99517.0;11.0;66.43
1794;Totaal mannen en vrouwen;16 jaar;2017;0.00014;99493.0;14.0;66.63
1795;Totaal mannen en vrouwen;16 jaar;2018;0.00019;99524.0;18.0;66.66
1796;Totaal mannen en vrouwen;16 jaar;2019;0.00015;99511.0;15.0;66.94
1797;Totaal mannen en vrouwen;16 jaar;2020;0.00015;99489.0;14.0;66.29
1798;Totaal mannen en vrouwen;16 jaar;2016 tot 2021;0.00015;99507.0;14.0;66.59
1799;Totaal mannen en vrouwen;16 jaar;2021;0.00014;99536.0;14.0;66.22
1800;Totaal mannen en vrouwen;16 jaar;2022;0.00019;99521.0;19.0;66.49
1801;Totaal mannen en vrouwen;16 jaar;2023;0.00014;99503.0;14.0;66.73
1802;Totaal mannen en vrouwen;17 jaar;1861 tot 1866;;;;
1803;Totaal mannen en vrouwen;17 jaar;1866 tot 1871;;;;
1804;Totaal mannen en vrouwen;17 jaar;1871 tot 1876;;;;
1805;Totaal mannen en vrouwen;17 jaar;1876 tot 1881;;;;
1806;Totaal mannen en vrouwen;17 jaar;1881 tot 1886;;;;
1807;Totaal mannen en vrouwen;17 jaar;1886 tot 1891;;;;
1808;Totaal mannen en vrouwen;17 jaar;1891 tot 1896;;;;
1809;Totaal mannen en vrouwen;17 jaar;1896 tot 1901;;;;
1810;Totaal mannen en vrouwen;17 jaar;1901 tot 1906;;;;
1811;Totaal mannen en vrouwen;17 jaar;1906 tot 1911;;;;
1812;Totaal mannen en vrouwen;17 jaar;1911 tot 1916;;;;
1813;Totaal mannen en vrouwen;17 jaar;1916 tot 1921;;;;
1814;Totaal mannen en vrouwen;17 jaar;1921 tot 1926;;;;
1815;Totaal mannen en vrouwen;17 jaar;1926 tot 1931;;;;
1816;Totaal mannen en vrouwen;17 jaar;1931 tot 1936;;;;
1817;Totaal mannen en vrouwen;17 jaar;1936 tot 1941;;;;
1818;Totaal mannen en vrouwen;17 jaar;1941 tot 1946;;;;
1819;Totaal mannen en vrouwen;17 jaar;1950;0.00068;96098.0;65.0;57.74
1820;Totaal mannen en vrouwen;17 jaar;1946 tot 1951;;;;
1821;Totaal mannen en vrouwen;17 jaar;1951;0.00058;96060.0;56.0;57.82
1822;Totaal mannen en vrouwen;17 jaar;1952;0.00053;96421.0;51.0;58.21
1823;Totaal mannen en vrouwen;17 jaar;1953;0.00066;96249.0;64.0;57.87
1824;Totaal mannen en vrouwen;17 jaar;1954;0.00048;96696.0;47.0;58.28
1825;Totaal mannen en vrouwen;17 jaar;1955;0.00051;96805.0;50.0;58.31
1826;Totaal mannen en vrouwen;17 jaar;1951 tot 1956;0.00055;96447.0;53.0;58.1
1827;Totaal mannen en vrouwen;17 jaar;1956;0.00051;97013.0;49.0;58.18
1828;Totaal mannen en vrouwen;17 jaar;1957;0.00047;97108.0;46.0;58.56
1829;Totaal mannen en vrouwen;17 jaar;1958;0.00052;97186.0;51.0;58.68
1830;Totaal mannen en vrouwen;17 jaar;1959;0.00053;97119.0;51.0;58.77
1831;Totaal mannen en vrouwen;17 jaar;1960;0.0005;97294.0;49.0;58.8
1832;Totaal mannen en vrouwen;17 jaar;1956 tot 1961;0.00051;97145.0;49.0;58.6
1833;Totaal mannen en vrouwen;17 jaar;1961;0.00056;97427.0;55.0;58.94
1834;Totaal mannen en vrouwen;17 jaar;1962;0.00045;97408.0;44.0;58.6
1835;Totaal mannen en vrouwen;17 jaar;1963;0.00055;97558.0;54.0;58.62
1836;Totaal mannen en vrouwen;17 jaar;1964;0.00055;97638.0;53.0;58.94
1837;Totaal mannen en vrouwen;17 jaar;1965;0.0006;97729.0;58.0;58.73
1838;Totaal mannen en vrouwen;17 jaar;1961 tot 1966;0.00055;97554.0;53.0;58.76
1839;Totaal mannen en vrouwen;17 jaar;1966;0.00065;97662.0;64.0;58.72
1840;Totaal mannen en vrouwen;17 jaar;1967;0.00076;97802.0;74.0;58.91
1841;Totaal mannen en vrouwen;17 jaar;1968;0.00066;97814.0;64.0;58.71
1842;Totaal mannen en vrouwen;17 jaar;1969;0.00073;97849.0;71.0;58.62
1843;Totaal mannen en vrouwen;17 jaar;1970;0.00082;97924.0;80.0;58.6
1844;Totaal mannen en vrouwen;17 jaar;1966 tot 1971;0.00072;97810.0;71.0;58.71
1845;Totaal mannen en vrouwen;17 jaar;1971;0.00071;98009.0;70.0;58.77
1846;Totaal mannen en vrouwen;17 jaar;1972;0.00085;98062.0;83.0;58.64
1847;Totaal mannen en vrouwen;17 jaar;1973;0.00074;98128.0;73.0;59.04
1848;Totaal mannen en vrouwen;17 jaar;1974;0.00067;98182.0;66.0;59.41
1849;Totaal mannen en vrouwen;17 jaar;1975;0.00062;98299.0;61.0;59.27
1850;Totaal mannen en vrouwen;17 jaar;1971 tot 1976;0.00072;98131.0;70.0;59.03
1851;Totaal mannen en vrouwen;17 jaar;1976;0.00058;98318.0;57.0;59.41
1852;Totaal mannen en vrouwen;17 jaar;1977;0.00059;98460.0;58.0;59.9
1853;Totaal mannen en vrouwen;17 jaar;1978;0.00071;98423.0;69.0;59.85
1854;Totaal mannen en vrouwen;17 jaar;1979;0.00063;98585.0;62.0;60.23
1855;Totaal mannen en vrouwen;17 jaar;1980;0.00049;98627.0;48.0;60.33
1856;Totaal mannen en vrouwen;17 jaar;1976 tot 1981;0.0006;98482.0;59.0;59.95
1857;Totaal mannen en vrouwen;17 jaar;1981;0.00052;98660.0;51.0;60.5
1858;Totaal mannen en vrouwen;17 jaar;1982;0.00048;98671.0;48.0;60.55
1859;Totaal mannen en vrouwen;17 jaar;1983;0.00037;98689.0;37.0;60.73
1860;Totaal mannen en vrouwen;17 jaar;1984;0.00042;98714.0;41.0;60.79
1861;Totaal mannen en vrouwen;17 jaar;1985;0.0004;98808.0;40.0;60.77
1862;Totaal mannen en vrouwen;17 jaar;1981 tot 1986;0.00044;98707.0;43.0;60.67
1863;Totaal mannen en vrouwen;17 jaar;1986;0.00042;98808.0;41.0;60.76
1864;Totaal mannen en vrouwen;17 jaar;1987;0.00045;98840.0;45.0;61.19
1865;Totaal mannen en vrouwen;17 jaar;1988;0.00035;98930.0;34.0;61.3
1866;Totaal mannen en vrouwen;17 jaar;1989;0.0004;98931.0;40.0;61.14
1867;Totaal mannen en vrouwen;17 jaar;1990;0.00044;98873.0;43.0;61.36
1868;Totaal mannen en vrouwen;17 jaar;1986 tot 1991;0.00041;98878.0;41.0;61.15
1869;Totaal mannen en vrouwen;17 jaar;1991;0.0005;98977.0;50.0;61.42
1870;Totaal mannen en vrouwen;17 jaar;1992;0.00033;99006.0;32.0;61.6
1871;Totaal mannen en vrouwen;17 jaar;1993;0.00036;99021.0;35.0;61.27
1872;Totaal mannen en vrouwen;17 jaar;1994;0.00032;99119.0;32.0;61.68
1873;Totaal mannen en vrouwen;17 jaar;1995;0.00039;99109.0;39.0;61.71
1874;Totaal mannen en vrouwen;17 jaar;1991 tot 1996;0.00038;99043.0;38.0;61.54
