ID;Vakantiekenmerken;Marges;RegioS;Perioden;TotaalNederlanders_1;PercentageNederlanders_2;TotaalVakanties_3;GemiddeldPerDeelnemer_4;TotaalVakantiedagen_5;GemiddeldPerDeelnemer_6;GemiddeldPerVakantie_7;TotaalOvernachtingen_8;GemiddeldPerDeelnemer_9;GemiddeldPerVakantie_10;TotaalVakantieUitgaven_11;GemiddeldPerDeelnemer_12;GemiddeldPerPersoonPerVakantie_13;GemiddeldPerPersoonPerVakantiedag_14
4284;Accommodatie: overig, onbekend;Ondergrens 95%-interval;Gelders Rivierengebied (TR);2021;84.0;0.6;96.0;1.0;636.0;6.2;;509.0;4.9;;15.0;152.0;;
4285;Accommodatie: overig, onbekend;Ondergrens 95%-interval;Gelders Rivierengebied (TR);2022;73.0;0.5;77.0;1.0;402.0;4.6;;314.0;3.5;;10.0;108.0;;
4286;Accommodatie: overig, onbekend;Ondergrens 95%-interval;Gelders Rivierengebied (TR);2023;55.0;0.4;55.0;1.0;281.0;3.9;;218.0;2.9;;8.0;111.0;;
4287;Accommodatie: overig, onbekend;Ondergrens 95%-interval;Achterhoek (TR);2021;182.0;1.3;209.0;1.0;1727.0;8.3;;1491.0;7.2;;38.0;179.0;;
4288;Accommodatie: overig, onbekend;Ondergrens 95%-interval;Achterhoek (TR);2022;153.0;1.1;171.0;1.1;1263.0;7.3;;1079.0;6.2;;34.0;200.0;;
4289;Accommodatie: overig, onbekend;Ondergrens 95%-interval;Achterhoek (TR);2023;157.0;1.1;177.0;1.0;1163.0;5.8;;966.0;4.7;;34.0;168.0;;
4290;Accommodatie: overig, onbekend;Ondergrens 95%-interval;Twente, Salland en Vechtstreek (TR);2021;356.0;2.5;477.0;1.2;3469.0;8.9;;2952.0;7.5;;79.0;200.0;;
4291;Accommodatie: overig, onbekend;Ondergrens 95%-interval;Twente, Salland en Vechtstreek (TR);2022;269.0;1.9;312.0;1.1;2398.0;8.0;;2060.0;6.8;;56.0;186.0;;
4292;Accommodatie: overig, onbekend;Ondergrens 95%-interval;Twente, Salland en Vechtstreek (TR);2023;244.0;1.7;284.0;1.1;1839.0;6.8;;1514.0;5.6;;52.0;184.0;;
4293;Accommodatie: overig, onbekend;Ondergrens 95%-interval;Groningse, Fr. en Dr. Zandgronden (TR);2021;318.0;2.2;383.0;1.1;3240.0;9.3;;2837.0;8.1;;82.0;234.0;;
4294;Accommodatie: overig, onbekend;Ondergrens 95%-interval;Groningse, Fr. en Dr. Zandgronden (TR);2022;249.0;1.7;297.0;1.1;2044.0;7.3;;1735.0;6.2;;53.0;188.0;;
4295;Accommodatie: overig, onbekend;Ondergrens 95%-interval;Groningse, Fr. en Dr. Zandgronden (TR);2023;220.0;1.5;247.0;1.1;1918.0;7.3;;1645.0;6.2;;45.0;168.0;;
4296;Accommodatie: overig, onbekend;Ondergrens 95%-interval;West- en Midden-Brabant (TR);2021;314.0;2.2;369.0;1.1;2226.0;6.3;;1824.0;5.2;;44.0;125.0;;
4297;Accommodatie: overig, onbekend;Ondergrens 95%-interval;West- en Midden-Brabant (TR);2022;268.0;1.9;317.0;1.1;1930.0;6.3;;1589.0;5.1;;41.0;134.0;;
4298;Accommodatie: overig, onbekend;Ondergrens 95%-interval;West- en Midden-Brabant (TR);2023;274.0;1.9;320.0;1.1;1917.0;5.8;;1559.0;4.6;;53.0;162.0;;
4299;Accommodatie: overig, onbekend;Ondergrens 95%-interval;Oost-Br., N.- en Midden-L., Nijm. (TR);2021;280.0;2.0;350.0;1.1;2510.0;8.0;;2106.0;6.7;;53.0;168.0;;
4300;Accommodatie: overig, onbekend;Ondergrens 95%-interval;Oost-Br., N.- en Midden-L., Nijm. (TR);2022;244.0;1.7;280.0;1.1;1607.0;5.9;;1310.0;4.7;;42.0;153.0;;
4301;Accommodatie: overig, onbekend;Ondergrens 95%-interval;Oost-Br., N.- en Midden-L., Nijm. (TR);2023;212.0;1.5;243.0;1.1;1617.0;6.4;;1353.0;5.2;;48.0;187.0;;
4302;Accommodatie: overig, onbekend;Ondergrens 95%-interval;Zuid-Limburg (TR);2021;255.0;1.8;293.0;1.1;2057.0;7.2;;1746.0;6.1;;61.0;209.0;;
4303;Accommodatie: overig, onbekend;Ondergrens 95%-interval;Zuid-Limburg (TR);2022;194.0;1.3;223.0;1.1;1517.0;6.9;;1274.0;5.8;;49.0;221.0;;
4304;Accommodatie: overig, onbekend;Ondergrens 95%-interval;Zuid-Limburg (TR);2023;205.0;1.4;225.0;1.0;1435.0;5.6;;1183.0;4.5;;49.0;189.0;;
4305;Accommodatie: overig, onbekend;Ondergrens 95%-interval;4 grote steden excl. Noordzeebadpl. (TR);2021;256.0;1.8;316.0;1.1;1334.0;4.6;;992.0;3.4;;31.0;105.0;;
4306;Accommodatie: overig, onbekend;Ondergrens 95%-interval;4 grote steden excl. Noordzeebadpl. (TR);2022;207.0;1.4;270.0;1.2;941.0;4.0;;655.0;2.8;;27.0;112.0;;
4307;Accommodatie: overig, onbekend;Ondergrens 95%-interval;4 grote steden excl. Noordzeebadpl. (TR);2023;184.0;1.3;245.0;1.1;853.0;3.7;;589.0;2.5;;29.0;131.0;;
4308;Accommodatie: overig, onbekend;Ondergrens 95%-interval;Overig Nederland (TR);2021;423.0;2.9;558.0;1.2;3036.0;6.5;;2432.0;5.2;;64.0;135.0;;
4309;Accommodatie: overig, onbekend;Ondergrens 95%-interval;Overig Nederland (TR);2022;404.0;2.8;504.0;1.2;2567.0;5.8;;2014.0;4.5;;60.0;133.0;;
4310;Accommodatie: overig, onbekend;Ondergrens 95%-interval;Overig Nederland (TR);2023;378.0;2.6;424.0;1.0;1855.0;4.2;;1401.0;3.1;;55.0;125.0;;
4311;Accommodatie: overig, onbekend;Ondergrens 95%-interval;Toeristengebied onbekend (TR);2021;216.0;1.5;255.0;1.1;1768.0;7.2;;1492.0;6.1;;52.0;213.0;;
4312;Accommodatie: overig, onbekend;Ondergrens 95%-interval;Toeristengebied onbekend (TR);2022;118.0;0.8;135.0;1.1;1235.0;8.4;;1083.0;7.3;;27.0;191.0;;
4313;Accommodatie: overig, onbekend;Ondergrens 95%-interval;Toeristengebied onbekend (TR);2023;69.0;0.5;70.0;1.0;614.0;5.9;;531.0;4.8;;16.0;119.0;;
4314;Accommodatie: overig, onbekend;Ondergrens 95%-interval;Kust (TG);2021;888.0;6.1;1102.0;1.2;7853.0;8.3;;6712.0;7.1;;301.0;318.0;;
4315;Accommodatie: overig, onbekend;Ondergrens 95%-interval;Kust (TG);2022;567.0;3.9;699.0;1.2;5174.0;8.4;;4433.0;7.2;;183.0;296.0;;
4316;Accommodatie: overig, onbekend;Ondergrens 95%-interval;Kust (TG);2023;572.0;3.9;677.0;1.1;5226.0;8.3;;4508.0;7.1;;175.0;273.0;;
4317;Accommodatie: overig, onbekend;Ondergrens 95%-interval;Watersportgebieden (TG);2021;607.0;4.2;829.0;1.3;5265.0;8.0;;4382.0;6.6;;139.0;212.0;;
4318;Accommodatie: overig, onbekend;Ondergrens 95%-interval;Watersportgebieden (TG);2022;433.0;3.0;542.0;1.2;3180.0;6.7;;2612.0;5.5;;86.0;182.0;;
4319;Accommodatie: overig, onbekend;Ondergrens 95%-interval;Watersportgebieden (TG);2023;494.0;3.4;617.0;1.2;3543.0;6.3;;2874.0;5.0;;95.0;170.0;;
4320;Accommodatie: overig, onbekend;Ondergrens 95%-interval;Bos en Heide Midden-Nederland (TG);2021;649.0;4.5;922.0;1.3;6401.0;9.1;;5422.0;7.7;;156.0;220.0;;
4321;Accommodatie: overig, onbekend;Ondergrens 95%-interval;Bos en Heide Midden-Nederland (TG);2022;602.0;4.1;740.0;1.2;5388.0;8.3;;4615.0;7.1;;128.0;197.0;;
4322;Accommodatie: overig, onbekend;Ondergrens 95%-interval;Bos en Heide Midden-Nederland (TG);2023;586.0;4.0;714.0;1.1;4507.0;7.0;;3755.0;5.8;;121.0;188.0;;
4323;Accommodatie: overig, onbekend;Ondergrens 95%-interval;Bos en Heide Noordoost-Nederland (TG);2021;668.0;4.6;910.0;1.3;7138.0;10.0;;6182.0;8.6;;175.0;243.0;;
4324;Accommodatie: overig, onbekend;Ondergrens 95%-interval;Bos en Heide Noordoost-Nederland (TG);2022;525.0;3.6;646.0;1.2;4757.0;8.3;;4084.0;7.1;;117.0;203.0;;
4325;Accommodatie: overig, onbekend;Ondergrens 95%-interval;Bos en Heide Noordoost-Nederland (TG);2023;468.0;3.2;572.0;1.2;4255.0;8.2;;3627.0;7.0;;110.0;209.0;;
4326;Accommodatie: overig, onbekend;Ondergrens 95%-interval;Bos en Heide Zuid-Nederland (TG);2021;850.0;5.9;1113.0;1.2;7582.0;8.3;;6403.0;7.0;;179.0;195.0;;
4327;Accommodatie: overig, onbekend;Ondergrens 95%-interval;Bos en Heide Zuid-Nederland (TG);2022;715.0;4.9;900.0;1.2;5528.0;7.2;;4592.0;5.9;;147.0;190.0;;
4328;Accommodatie: overig, onbekend;Ondergrens 95%-interval;Bos en Heide Zuid-Nederland (TG);2023;725.0;4.9;879.0;1.2;5671.0;7.0;;4739.0;5.8;;177.0;216.0;;
4329;Accommodatie: overig, onbekend;Ondergrens 95%-interval;Overig Nederland (TG);2021;694.0;4.8;932.0;1.3;4722.0;6.3;;3737.0;5.0;;107.0;141.0;;
4330;Accommodatie: overig, onbekend;Ondergrens 95%-interval;Overig Nederland (TG);2022;610.0;4.2;817.0;1.3;3757.0;5.7;;2880.0;4.3;;92.0;138.0;;
4331;Accommodatie: overig, onbekend;Ondergrens 95%-interval;Overig Nederland (TG);2023;595.0;4.1;739.0;1.1;3012.0;4.5;;2236.0;3.3;;96.0;143.0;;
4332;Accommodatie: overig, onbekend;Ondergrens 95%-interval;Toeristengebied (groep) onbekend (TG);2021;216.0;1.5;255.0;1.1;1768.0;7.2;;1492.0;6.1;;52.0;213.0;;
4333;Accommodatie: overig, onbekend;Ondergrens 95%-interval;Toeristengebied (groep) onbekend (TG);2022;118.0;0.8;135.0;1.1;1235.0;8.4;;1083.0;7.3;;27.0;191.0;;
4334;Accommodatie: overig, onbekend;Ondergrens 95%-interval;Toeristengebied (groep) onbekend (TG);2023;69.0;0.5;70.0;1.0;614.0;5.9;;531.0;4.8;;16.0;119.0;;
4335;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Nederland;2021;3921.0;26.9;7471.0;2.0;50285.0;13.2;;42950.0;11.3;;1434.0;378.0;;
4336;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Nederland;2022;3205.0;21.9;5475.0;1.8;36038.0;11.7;;30665.0;9.9;;1028.0;333.0;;
4337;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Nederland;2023;3366.0;22.6;5554.0;1.7;36964.0;11.6;;31569.0;9.9;;1120.0;352.0;;
4338;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Noord-Nederland (LD);2021;991.0;6.8;1344.0;1.4;10361.0;11.1;;9057.0;9.7;;329.0;356.0;;
4339;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Noord-Nederland (LD);2022;890.0;6.1;1140.0;1.3;7703.0;9.2;;6590.0;7.9;;246.0;297.0;;
4340;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Noord-Nederland (LD);2023;826.0;5.6;1073.0;1.4;7469.0;9.9;;6437.0;8.6;;252.0;333.0;;
4341;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Oost-Nederland (LD);2021;1282.0;8.8;2103.0;1.7;14738.0;12.2;;12729.0;10.5;;388.0;323.0;;
4342;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Oost-Nederland (LD);2022;1138.0;7.8;1502.0;1.4;10985.0;10.2;;9531.0;8.9;;269.0;251.0;;
4343;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Oost-Nederland (LD);2023;1206.0;8.2;1593.0;1.4;12017.0;10.8;;10507.0;9.5;;350.0;317.0;;
4344;Accommodatie: overig, onbekend;Bovengrens 95%-interval;West-Nederland (LD);2021;1766.0;12.2;2662.0;1.6;16026.0;9.5;;13432.0;8.0;;490.0;292.0;;
4345;Accommodatie: overig, onbekend;Bovengrens 95%-interval;West-Nederland (LD);2022;1308.0;8.9;1923.0;1.5;12023.0;9.8;;10171.0;8.3;;363.0;297.0;;
4346;Accommodatie: overig, onbekend;Bovengrens 95%-interval;West-Nederland (LD);2023;1456.0;9.8;1965.0;1.4;12178.0;9.1;;10298.0;7.8;;344.0;258.0;;
4347;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Zuid-Nederland (LD);2021;995.0;6.9;1377.0;1.5;9297.0;10.0;;7970.0;8.6;;243.0;263.0;;
4348;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Zuid-Nederland (LD);2022;837.0;5.7;1096.0;1.4;6817.0;8.8;;5758.0;7.4;;199.0;258.0;;
4349;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Zuid-Nederland (LD);2023;938.0;6.4;1173.0;1.3;7617.0;9.0;;6505.0;7.7;;261.0;310.0;;
4350;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Landsdeel onbekend (LD);2021;305.0;2.1;372.0;1.3;2631.0;9.6;;2279.0;8.4;;82.0;303.0;;
4351;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Landsdeel onbekend (LD);2022;;;;;;;;;;;;;;
4352;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Landsdeel onbekend (LD);2023;;;;;;;;;;;;;;
4353;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Groningen (PV);2021;181.0;1.3;275.0;1.8;1691.0;10.8;;1430.0;9.2;;68.0;462.0;;
4354;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Groningen (PV);2022;189.0;1.3;227.0;1.3;1254.0;7.6;;1040.0;6.4;;32.0;197.0;;
4355;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Groningen (PV);2023;177.0;1.2;206.0;1.3;895.0;6.3;;700.0;5.1;;35.0;255.0;;
4356;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Fryslân (PV);2021;567.0;3.9;735.0;1.4;5518.0;10.6;;4813.0;9.3;;191.0;365.0;;
4357;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Fryslân (PV);2022;501.0;3.4;621.0;1.3;4201.0;9.1;;3599.0;7.9;;161.0;350.0;;
4358;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Fryslân (PV);2023;521.0;3.6;641.0;1.3;4477.0;9.7;;3862.0;8.4;;172.0;370.0;;
4359;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Drenthe (PV);2021;350.0;2.4;423.0;1.3;3877.0;12.2;;3470.0;11.0;;100.0;314.0;;
4360;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Drenthe (PV);2022;296.0;2.0;363.0;1.3;2812.0;10.8;;2461.0;9.5;;69.0;268.0;;
4361;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Drenthe (PV);2023;269.0;1.9;302.0;1.2;2663.0;11.8;;2384.0;10.7;;67.0;297.0;;
4362;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Overijssel (PV);2021;553.0;3.8;823.0;1.6;5781.0;11.4;;5000.0;9.9;;160.0;318.0;;
4363;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Overijssel (PV);2022;422.0;2.9;519.0;1.3;3975.0;10.4;;3484.0;9.2;;93.0;245.0;;
4364;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Overijssel (PV);2023;415.0;2.8;510.0;1.3;5639.0;15.5;;5176.0;14.3;;164.0;459.0;;
4365;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Flevoland (PV);2021;124.0;0.9;175.0;1.6;1007.0;9.6;;844.0;8.1;;31.0;286.0;;
4366;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Flevoland (PV);2022;170.0;1.2;182.0;1.1;1201.0;8.3;;1031.0;7.2;;25.0;173.0;;
4367;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Flevoland (PV);2023;184.0;1.3;200.0;1.2;998.0;6.4;;809.0;5.3;;35.0;232.0;;
4368;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Gelderland (PV);2021;753.0;5.2;1229.0;1.8;8772.0;12.6;;7625.0;11.0;;227.0;328.0;;
4369;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Gelderland (PV);2022;703.0;4.8;875.0;1.3;6411.0;9.8;;5572.0;8.6;;164.0;251.0;;
4370;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Gelderland (PV);2023;825.0;5.6;975.0;1.2;6332.0;8.4;;5396.0;7.2;;182.0;244.0;;
4371;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Utrecht (PV);2021;323.0;2.3;434.0;1.5;2419.0;8.6;;1999.0;7.2;;66.0;239.0;;
4372;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Utrecht (PV);2022;298.0;2.1;398.0;1.4;2442.0;9.2;;2060.0;7.8;;55.0;211.0;;
4373;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Utrecht (PV);2023;314.0;2.2;403.0;1.5;2331.0;9.1;;1962.0;7.8;;56.0;208.0;;
4374;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Noord-Holland (PV);2021;738.0;5.1;1078.0;1.6;5992.0;8.7;;4952.0;7.2;;215.0;316.0;;
4375;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Noord-Holland (PV);2022;540.0;3.7;727.0;1.4;4202.0;8.6;;3516.0;7.2;;120.0;246.0;;
4376;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Noord-Holland (PV);2023;613.0;4.2;746.0;1.3;4264.0;8.0;;3566.0;6.8;;136.0;254.0;;
4377;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Zuid-Holland (PV);2021;530.0;3.7;721.0;1.5;4044.0;8.4;;3363.0;7.0;;92.0;190.0;;
4378;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Zuid-Holland (PV);2022;402.0;2.8;577.0;1.6;3164.0;8.8;;2643.0;7.4;;68.0;189.0;;
4379;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Zuid-Holland (PV);2023;509.0;3.5;654.0;1.4;3824.0;8.7;;3222.0;7.4;;91.0;209.0;;
4380;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Zeeland (PV);2021;461.0;3.2;648.0;1.5;4912.0;11.6;;4301.0;10.2;;162.0;381.0;;
4381;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Zeeland (PV);2022;286.0;2.0;374.0;1.4;3361.0;13.2;;3004.0;11.9;;152.0;612.0;;
4382;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Zeeland (PV);2023;301.0;2.1;339.0;1.2;3128.0;12.3;;2808.0;11.1;;96.0;384.0;;
4383;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Noord-Brabant (PV);2021;563.0;3.9;711.0;1.3;4894.0;9.5;;4216.0;8.2;;98.0;191.0;;
4384;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Noord-Brabant (PV);2022;478.0;3.3;626.0;1.4;3709.0;8.6;;3110.0;7.3;;83.0;193.0;;
4385;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Noord-Brabant (PV);2023;559.0;3.8;675.0;1.3;4195.0;8.6;;3571.0;7.4;;150.0;310.0;;
4386;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Limburg (PV);2021;517.0;3.6;724.0;1.5;4801.0;10.1;;4109.0;8.7;;156.0;335.0;;
4387;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Limburg (PV);2022;423.0;2.9;514.0;1.3;3385.0;8.8;;2895.0;7.6;;125.0;329.0;;
4388;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Limburg (PV);2023;461.0;3.2;558.0;1.3;3839.0;9.5;;3317.0;8.3;;127.0;320.0;;
4389;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Provincie onbekend (PV);2021;305.0;2.1;372.0;1.3;2631.0;9.6;;2279.0;8.4;;82.0;303.0;;
4390;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Provincie onbekend (PV);2022;;;;;;;;;;;;;;
4391;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Provincie onbekend (PV);2023;;;;;;;;;;;;;;
4392;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Oost-Groningen (CR);2021;;;;;;;;;;;;;;
4393;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Oost-Groningen (CR);2022;;;;;;;;;;;;;;
4394;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Oost-Groningen (CR);2023;;;;;;;;;;;;;;
4395;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Delfzijl en omgeving (CR);2021;;;;;;;;;;;;;;
4396;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Delfzijl en omgeving (CR);2022;;;;;;;;;;;;;;
4397;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Delfzijl en omgeving (CR);2023;;;;;;;;;;;;;;
4398;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Overig Groningen (CR);2021;134.0;1.0;186.0;1.6;1261.0;11.0;;1085.0;9.5;;52.0;491.0;;
4399;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Overig Groningen (CR);2022;151.0;1.1;180.0;1.3;956.0;7.4;;788.0;6.2;;24.0;190.0;;
4400;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Overig Groningen (CR);2023;149.0;1.1;166.0;1.2;646.0;5.6;;491.0;4.4;;26.0;234.0;;
4401;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Noord-Friesland (CR);2021;381.0;2.6;438.0;1.2;3018.0;8.8;;2593.0;7.6;;134.0;391.0;;
4402;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Noord-Friesland (CR);2022;322.0;2.2;385.0;1.3;2614.0;9.0;;2246.0;7.8;;94.0;328.0;;
4403;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Noord-Friesland (CR);2023;304.0;2.1;373.0;1.4;2394.0;9.0;;2031.0;7.7;;100.0;389.0;;
4404;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Zuidwest-Friesland (CR);2021;168.0;1.2;257.0;1.8;2118.0;15.0;;1889.0;13.4;;49.0;342.0;;
4405;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Zuidwest-Friesland (CR);2022;146.0;1.0;174.0;1.3;1160.0;9.2;;995.0;7.9;;59.0;467.0;;
4406;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Zuidwest-Friesland (CR);2023;181.0;1.3;212.0;1.4;1719.0;12.0;;1527.0;10.8;;74.0;485.0;;
4407;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Zuidoost-Friesland (CR);2021;85.0;0.6;98.0;1.3;912.0;12.8;;819.0;11.6;;21.0;302.0;;
4408;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Zuidoost-Friesland (CR);2022;69.0;0.5;81.0;1.3;578.0;10.1;;500.0;8.8;;14.0;251.0;;
4409;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Zuidoost-Friesland (CR);2023;;;;;;;;;;;;;;
4410;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Noord-Drenthe (CR);2021;183.0;1.3;209.0;1.3;2121.0;13.5;;1925.0;12.3;;48.0;301.0;;
4411;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Noord-Drenthe (CR);2022;138.0;1.0;152.0;1.2;1133.0;9.3;;985.0;8.2;;34.0;303.0;;
4412;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Noord-Drenthe (CR);2023;136.0;1.0;150.0;1.2;1520.0;14.6;;1387.0;13.5;;36.0;348.0;;
4413;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Zuidoost-Drenthe (CR);2021;81.0;0.6;93.0;1.3;726.0;10.5;;638.0;9.4;;21.0;310.0;;
4414;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Zuidoost-Drenthe (CR);2022;75.0;0.5;86.0;1.3;528.0;8.6;;448.0;7.5;;14.0;224.0;;
4415;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Zuidoost-Drenthe (CR);2023;;;;;;;;;;;;;;
4416;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Zuidwest-Drenthe (CR);2021;127.0;0.9;162.0;1.4;1406.0;12.8;;1251.0;11.5;;42.0;396.0;;
4417;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Zuidwest-Drenthe (CR);2022;114.0;0.8;156.0;1.6;1288.0;14.4;;1141.0;12.9;;27.0;310.0;;
4418;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Zuidwest-Drenthe (CR);2023;;;;;;;;;;;;;;
4419;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Noord-Overijssel (CR);2021;294.0;2.1;383.0;1.4;2748.0;10.5;;2389.0;9.2;;68.0;262.0;;
4420;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Noord-Overijssel (CR);2022;198.0;1.4;215.0;1.1;1740.0;10.1;;1537.0;9.0;;44.0;261.0;;
4421;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Noord-Overijssel (CR);2023;213.0;1.5;249.0;1.3;3840.0;22.0;;3620.0;20.8;;90.0;517.0;;
4422;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Zuidwest-Overijssel (CR);2021;;;;;;;;;;;;;;
4423;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Zuidwest-Overijssel (CR);2022;63.0;0.5;69.0;1.2;522.0;10.7;;458.0;9.6;;12.0;245.0;;
4424;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Zuidwest-Overijssel (CR);2023;;;;;;;;;;;;;;
4425;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Twente (CR);2021;242.0;1.7;416.0;1.9;2985.0;13.9;;2602.0;12.1;;93.0;447.0;;
4426;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Twente (CR);2022;190.0;1.3;262.0;1.5;1964.0;12.0;;1726.0;10.6;;43.0;260.0;;
4427;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Twente (CR);2023;200.0;1.4;251.0;1.4;1747.0;10.9;;1518.0;9.6;;83.0;535.0;;
4428;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Veluwe (CR);2021;324.0;2.3;586.0;2.0;3745.0;13.1;;3208.0;11.3;;120.0;428.0;;
4429;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Veluwe (CR);2022;271.0;1.9;340.0;1.3;2710.0;11.3;;2396.0;10.1;;54.0;225.0;;
4430;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Veluwe (CR);2023;344.0;2.4;400.0;1.3;3118.0;10.4;;2739.0;9.2;;81.0;274.0;;
4431;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Achterhoek (CR);2021;261.0;1.8;348.0;1.5;2945.0;12.7;;2624.0;11.4;;80.0;353.0;;
4432;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Achterhoek (CR);2022;210.0;1.5;241.0;1.2;2120.0;11.4;;1891.0;10.2;;67.0;360.0;;
4433;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Achterhoek (CR);2023;255.0;1.8;289.0;1.2;1818.0;8.7;;1549.0;7.5;;55.0;266.0;;
4434;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Arnhem/Nijmegen (CR);2021;196.0;1.4;251.0;1.4;2086.0;12.8;;1866.0;11.5;;28.0;164.0;;
4435;Accommodatie: overig, onbekend;Bovengrens 95%-interval;Arnhem/Nijmegen (CR);2022;235.0;1.6;283.0;1.3;1461.0;7.0;;1193.0;5.8;;42.0;201.0;;
