ID;Afvalsoort;RegioS;Perioden;HoeveelheidHuishoudelijkAfval_1
480;Totaal huishoudelijk afval;Amersfoort;2021;526.2
481;Totaal huishoudelijk afval;Amersfoort;2022;494.3
482;Totaal huishoudelijk afval;Amersfoort;2023;483.2
483;Totaal huishoudelijk afval;Amstelveen;2001;489.0
484;Totaal huishoudelijk afval;Amstelveen;2002;481.0
485;Totaal huishoudelijk afval;Amstelveen;2003;483.0
486;Totaal huishoudelijk afval;Amstelveen;2004;486.5
487;Totaal huishoudelijk afval;Amstelveen;2005;487.0
488;Totaal huishoudelijk afval;Amstelveen;2006;500.5
489;Totaal huishoudelijk afval;Amstelveen;2007;509.3
490;Totaal huishoudelijk afval;Amstelveen;2008;506.5
491;Totaal huishoudelijk afval;Amstelveen;2009;492.4
492;Totaal huishoudelijk afval;Amstelveen;2010;478.1
493;Totaal huishoudelijk afval;Amstelveen;2011;479.0
494;Totaal huishoudelijk afval;Amstelveen;2012;456.6
495;Totaal huishoudelijk afval;Amstelveen;2013;444.7
496;Totaal huishoudelijk afval;Amstelveen;2014;447.7
497;Totaal huishoudelijk afval;Amstelveen;2015;434.1
498;Totaal huishoudelijk afval;Amstelveen;2016;438.7
499;Totaal huishoudelijk afval;Amstelveen;2017;439.5
500;Totaal huishoudelijk afval;Amstelveen;2018;430.5
501;Totaal huishoudelijk afval;Amstelveen;2019;407.6
502;Totaal huishoudelijk afval;Amstelveen;2020;471.0
503;Totaal huishoudelijk afval;Amstelveen;2021;436.0
504;Totaal huishoudelijk afval;Amstelveen;2022;389.6
505;Totaal huishoudelijk afval;Amstelveen;2023;373.1
506;Totaal huishoudelijk afval;Amsterdam;2001;468.2
507;Totaal huishoudelijk afval;Amsterdam;2002;477.5
508;Totaal huishoudelijk afval;Amsterdam;2003;476.4
509;Totaal huishoudelijk afval;Amsterdam;2004;484.2
510;Totaal huishoudelijk afval;Amsterdam;2005;491.0
511;Totaal huishoudelijk afval;Amsterdam;2006;490.5
512;Totaal huishoudelijk afval;Amsterdam;2007;481.6
513;Totaal huishoudelijk afval;Amsterdam;2008;485.6
514;Totaal huishoudelijk afval;Amsterdam;2009;463.8
515;Totaal huishoudelijk afval;Amsterdam;2010;449.8
516;Totaal huishoudelijk afval;Amsterdam;2011;445.3
517;Totaal huishoudelijk afval;Amsterdam;2012;433.2
518;Totaal huishoudelijk afval;Amsterdam;2013;422.8
519;Totaal huishoudelijk afval;Amsterdam;2014;426.9
520;Totaal huishoudelijk afval;Amsterdam;2015;398.8
521;Totaal huishoudelijk afval;Amsterdam;2016;398.6
522;Totaal huishoudelijk afval;Amsterdam;2017;380.7
523;Totaal huishoudelijk afval;Amsterdam;2018;381.2
524;Totaal huishoudelijk afval;Amsterdam;2019;359.8
525;Totaal huishoudelijk afval;Amsterdam;2020;389.0
526;Totaal huishoudelijk afval;Amsterdam;2021;374.6
527;Totaal huishoudelijk afval;Amsterdam;2022;367.0
528;Totaal huishoudelijk afval;Amsterdam;2023;349.4
529;Totaal huishoudelijk afval;Andijk;2001;676.9
530;Totaal huishoudelijk afval;Andijk;2002;671.0
531;Totaal huishoudelijk afval;Andijk;2003;649.2
532;Totaal huishoudelijk afval;Andijk;2004;671.7
533;Totaal huishoudelijk afval;Andijk;2005;677.6
534;Totaal huishoudelijk afval;Andijk;2006;683.8
535;Totaal huishoudelijk afval;Andijk;2007;687.6
536;Totaal huishoudelijk afval;Andijk;2008;703.2
537;Totaal huishoudelijk afval;Andijk;2009;720.1
538;Totaal huishoudelijk afval;Andijk;2010;684.6
539;Totaal huishoudelijk afval;Andijk;2011;
540;Totaal huishoudelijk afval;Andijk;2012;
541;Totaal huishoudelijk afval;Andijk;2013;
542;Totaal huishoudelijk afval;Andijk;2014;
543;Totaal huishoudelijk afval;Andijk;2015;
544;Totaal huishoudelijk afval;Andijk;2016;
545;Totaal huishoudelijk afval;Andijk;2017;
546;Totaal huishoudelijk afval;Andijk;2018;
547;Totaal huishoudelijk afval;Andijk;2019;
548;Totaal huishoudelijk afval;Andijk;2020;
549;Totaal huishoudelijk afval;Andijk;2021;
550;Totaal huishoudelijk afval;Andijk;2022;
551;Totaal huishoudelijk afval;Andijk;2023;
552;Totaal huishoudelijk afval;Angerlo;2001;570.2
553;Totaal huishoudelijk afval;Angerlo;2002;566.3
554;Totaal huishoudelijk afval;Angerlo;2003;577.5
555;Totaal huishoudelijk afval;Angerlo;2004;
556;Totaal huishoudelijk afval;Angerlo;2005;
557;Totaal huishoudelijk afval;Angerlo;2006;
558;Totaal huishoudelijk afval;Angerlo;2007;
559;Totaal huishoudelijk afval;Angerlo;2008;
560;Totaal huishoudelijk afval;Angerlo;2009;
561;Totaal huishoudelijk afval;Angerlo;2010;
562;Totaal huishoudelijk afval;Angerlo;2011;
563;Totaal huishoudelijk afval;Angerlo;2012;
564;Totaal huishoudelijk afval;Angerlo;2013;
565;Totaal huishoudelijk afval;Angerlo;2014;
566;Totaal huishoudelijk afval;Angerlo;2015;
567;Totaal huishoudelijk afval;Angerlo;2016;
568;Totaal huishoudelijk afval;Angerlo;2017;
569;Totaal huishoudelijk afval;Angerlo;2018;
570;Totaal huishoudelijk afval;Angerlo;2019;
571;Totaal huishoudelijk afval;Angerlo;2020;
572;Totaal huishoudelijk afval;Angerlo;2021;
573;Totaal huishoudelijk afval;Angerlo;2022;
574;Totaal huishoudelijk afval;Angerlo;2023;
575;Totaal huishoudelijk afval;Anna Paulowna;2001;632.0
576;Totaal huishoudelijk afval;Anna Paulowna;2002;645.6
577;Totaal huishoudelijk afval;Anna Paulowna;2003;658.5
578;Totaal huishoudelijk afval;Anna Paulowna;2004;674.1
579;Totaal huishoudelijk afval;Anna Paulowna;2005;639.3
580;Totaal huishoudelijk afval;Anna Paulowna;2006;
581;Totaal huishoudelijk afval;Anna Paulowna;2007;628.9
582;Totaal huishoudelijk afval;Anna Paulowna;2008;647.8
583;Totaal huishoudelijk afval;Anna Paulowna;2009;636.4
584;Totaal huishoudelijk afval;Anna Paulowna;2010;
585;Totaal huishoudelijk afval;Anna Paulowna;2011;644.7
586;Totaal huishoudelijk afval;Anna Paulowna;2012;
587;Totaal huishoudelijk afval;Anna Paulowna;2013;
588;Totaal huishoudelijk afval;Anna Paulowna;2014;
589;Totaal huishoudelijk afval;Anna Paulowna;2015;
590;Totaal huishoudelijk afval;Anna Paulowna;2016;
591;Totaal huishoudelijk afval;Anna Paulowna;2017;
592;Totaal huishoudelijk afval;Anna Paulowna;2018;
593;Totaal huishoudelijk afval;Anna Paulowna;2019;
594;Totaal huishoudelijk afval;Anna Paulowna;2020;
595;Totaal huishoudelijk afval;Anna Paulowna;2021;
596;Totaal huishoudelijk afval;Anna Paulowna;2022;
597;Totaal huishoudelijk afval;Anna Paulowna;2023;
598;Totaal huishoudelijk afval;Apeldoorn;2001;631.2
599;Totaal huishoudelijk afval;Apeldoorn;2002;540.9
600;Totaal huishoudelijk afval;Apeldoorn;2003;519.4
601;Totaal huishoudelijk afval;Apeldoorn;2004;469.6
602;Totaal huishoudelijk afval;Apeldoorn;2005;458.7
603;Totaal huishoudelijk afval;Apeldoorn;2006;459.0
604;Totaal huishoudelijk afval;Apeldoorn;2007;469.8
605;Totaal huishoudelijk afval;Apeldoorn;2008;468.3
606;Totaal huishoudelijk afval;Apeldoorn;2009;475.1
607;Totaal huishoudelijk afval;Apeldoorn;2010;461.4
608;Totaal huishoudelijk afval;Apeldoorn;2011;466.3
609;Totaal huishoudelijk afval;Apeldoorn;2012;451.8
610;Totaal huishoudelijk afval;Apeldoorn;2013;435.9
611;Totaal huishoudelijk afval;Apeldoorn;2014;442.3
612;Totaal huishoudelijk afval;Apeldoorn;2015;447.8
613;Totaal huishoudelijk afval;Apeldoorn;2016;442.2
614;Totaal huishoudelijk afval;Apeldoorn;2017;431.0
615;Totaal huishoudelijk afval;Apeldoorn;2018;431.6
616;Totaal huishoudelijk afval;Apeldoorn;2019;430.7
617;Totaal huishoudelijk afval;Apeldoorn;2020;451.2
618;Totaal huishoudelijk afval;Apeldoorn;2021;436.6
619;Totaal huishoudelijk afval;Apeldoorn;2022;398.9
620;Totaal huishoudelijk afval;Apeldoorn;2023;401.0
621;Totaal huishoudelijk afval;Appingedam;2001;590.2
622;Totaal huishoudelijk afval;Appingedam;2002;610.7
623;Totaal huishoudelijk afval;Appingedam;2003;676.3
624;Totaal huishoudelijk afval;Appingedam;2004;705.0
625;Totaal huishoudelijk afval;Appingedam;2005;671.7
626;Totaal huishoudelijk afval;Appingedam;2006;658.3
627;Totaal huishoudelijk afval;Appingedam;2007;687.6
628;Totaal huishoudelijk afval;Appingedam;2008;673.7
629;Totaal huishoudelijk afval;Appingedam;2009;701.0
630;Totaal huishoudelijk afval;Appingedam;2010;654.1
631;Totaal huishoudelijk afval;Appingedam;2011;749.3
632;Totaal huishoudelijk afval;Appingedam;2012;581.2
633;Totaal huishoudelijk afval;Appingedam;2013;570.4
634;Totaal huishoudelijk afval;Appingedam;2014;571.0
635;Totaal huishoudelijk afval;Appingedam;2015;573.2
636;Totaal huishoudelijk afval;Appingedam;2016;
637;Totaal huishoudelijk afval;Appingedam;2017;572.8
638;Totaal huishoudelijk afval;Appingedam;2018;547.4
639;Totaal huishoudelijk afval;Appingedam;2019;566.2
640;Totaal huishoudelijk afval;Appingedam;2020;587.8
641;Totaal huishoudelijk afval;Appingedam;2021;
642;Totaal huishoudelijk afval;Appingedam;2022;
643;Totaal huishoudelijk afval;Appingedam;2023;
644;Totaal huishoudelijk afval;Arcen en Velden;2001;562.9
645;Totaal huishoudelijk afval;Arcen en Velden;2002;598.8
646;Totaal huishoudelijk afval;Arcen en Velden;2003;563.8
647;Totaal huishoudelijk afval;Arcen en Velden;2004;643.5
648;Totaal huishoudelijk afval;Arcen en Velden;2005;622.2
649;Totaal huishoudelijk afval;Arcen en Velden;2006;626.6
650;Totaal huishoudelijk afval;Arcen en Velden;2007;632.4
651;Totaal huishoudelijk afval;Arcen en Velden;2008;746.3
652;Totaal huishoudelijk afval;Arcen en Velden;2009;
653;Totaal huishoudelijk afval;Arcen en Velden;2010;
654;Totaal huishoudelijk afval;Arcen en Velden;2011;
655;Totaal huishoudelijk afval;Arcen en Velden;2012;
656;Totaal huishoudelijk afval;Arcen en Velden;2013;
657;Totaal huishoudelijk afval;Arcen en Velden;2014;
658;Totaal huishoudelijk afval;Arcen en Velden;2015;
659;Totaal huishoudelijk afval;Arcen en Velden;2016;
660;Totaal huishoudelijk afval;Arcen en Velden;2017;
661;Totaal huishoudelijk afval;Arcen en Velden;2018;
662;Totaal huishoudelijk afval;Arcen en Velden;2019;
663;Totaal huishoudelijk afval;Arcen en Velden;2020;
664;Totaal huishoudelijk afval;Arcen en Velden;2021;
665;Totaal huishoudelijk afval;Arcen en Velden;2022;
666;Totaal huishoudelijk afval;Arcen en Velden;2023;
667;Totaal huishoudelijk afval;Arnhem;2001;533.9
668;Totaal huishoudelijk afval;Arnhem;2002;
669;Totaal huishoudelijk afval;Arnhem;2003;531.8
670;Totaal huishoudelijk afval;Arnhem;2004;555.5
671;Totaal huishoudelijk afval;Arnhem;2005;566.1
672;Totaal huishoudelijk afval;Arnhem;2006;579.5
673;Totaal huishoudelijk afval;Arnhem;2007;584.4
674;Totaal huishoudelijk afval;Arnhem;2008;549.4
675;Totaal huishoudelijk afval;Arnhem;2009;548.3
676;Totaal huishoudelijk afval;Arnhem;2010;532.4
677;Totaal huishoudelijk afval;Arnhem;2011;533.6
678;Totaal huishoudelijk afval;Arnhem;2012;514.4
679;Totaal huishoudelijk afval;Arnhem;2013;494.9
680;Totaal huishoudelijk afval;Arnhem;2014;495.2
681;Totaal huishoudelijk afval;Arnhem;2015;484.8
682;Totaal huishoudelijk afval;Arnhem;2016;480.3
683;Totaal huishoudelijk afval;Arnhem;2017;483.8
684;Totaal huishoudelijk afval;Arnhem;2018;488.9
685;Totaal huishoudelijk afval;Arnhem;2019;471.7
686;Totaal huishoudelijk afval;Arnhem;2020;492.2
687;Totaal huishoudelijk afval;Arnhem;2021;476.2
688;Totaal huishoudelijk afval;Arnhem;2022;456.7
689;Totaal huishoudelijk afval;Arnhem;2023;434.6
690;Totaal huishoudelijk afval;Assen;2001;566.3
691;Totaal huishoudelijk afval;Assen;2002;576.2
692;Totaal huishoudelijk afval;Assen;2003;561.2
693;Totaal huishoudelijk afval;Assen;2004;586.7
694;Totaal huishoudelijk afval;Assen;2005;636.8
695;Totaal huishoudelijk afval;Assen;2006;588.6
696;Totaal huishoudelijk afval;Assen;2007;575.8
697;Totaal huishoudelijk afval;Assen;2008;561.8
698;Totaal huishoudelijk afval;Assen;2009;548.5
699;Totaal huishoudelijk afval;Assen;2010;527.5
700;Totaal huishoudelijk afval;Assen;2011;479.8
701;Totaal huishoudelijk afval;Assen;2012;467.1
702;Totaal huishoudelijk afval;Assen;2013;462.1
703;Totaal huishoudelijk afval;Assen;2014;474.7
704;Totaal huishoudelijk afval;Assen;2015;493.5
705;Totaal huishoudelijk afval;Assen;2016;476.5
706;Totaal huishoudelijk afval;Assen;2017;464.2
707;Totaal huishoudelijk afval;Assen;2018;454.4
708;Totaal huishoudelijk afval;Assen;2019;451.9
709;Totaal huishoudelijk afval;Assen;2020;497.9
710;Totaal huishoudelijk afval;Assen;2021;492.2
711;Totaal huishoudelijk afval;Assen;2022;468.4
712;Totaal huishoudelijk afval;Assen;2023;455.7
713;Totaal huishoudelijk afval;Asten;2001;520.6
714;Totaal huishoudelijk afval;Asten;2002;564.5
715;Totaal huishoudelijk afval;Asten;2003;458.1
716;Totaal huishoudelijk afval;Asten;2004;
717;Totaal huishoudelijk afval;Asten;2005;
718;Totaal huishoudelijk afval;Asten;2006;
719;Totaal huishoudelijk afval;Asten;2007;501.9
720;Totaal huishoudelijk afval;Asten;2008;
721;Totaal huishoudelijk afval;Asten;2009;447.2
722;Totaal huishoudelijk afval;Asten;2010;
723;Totaal huishoudelijk afval;Asten;2011;
724;Totaal huishoudelijk afval;Asten;2012;
725;Totaal huishoudelijk afval;Asten;2013;397.0
726;Totaal huishoudelijk afval;Asten;2014;
727;Totaal huishoudelijk afval;Asten;2015;
728;Totaal huishoudelijk afval;Asten;2016;
729;Totaal huishoudelijk afval;Asten;2017;
730;Totaal huishoudelijk afval;Asten;2018;
731;Totaal huishoudelijk afval;Asten;2019;591.7
732;Totaal huishoudelijk afval;Asten;2020;420.3
733;Totaal huishoudelijk afval;Asten;2021;383.1
734;Totaal huishoudelijk afval;Asten;2022;340.2
735;Totaal huishoudelijk afval;Asten;2023;335.6
736;Totaal huishoudelijk afval;Axel;2001;643.5
737;Totaal huishoudelijk afval;Axel;2002;
738;Totaal huishoudelijk afval;Axel;2003;
739;Totaal huishoudelijk afval;Axel;2004;
740;Totaal huishoudelijk afval;Axel;2005;
741;Totaal huishoudelijk afval;Axel;2006;
742;Totaal huishoudelijk afval;Axel;2007;
743;Totaal huishoudelijk afval;Axel;2008;
744;Totaal huishoudelijk afval;Axel;2009;
745;Totaal huishoudelijk afval;Axel;2010;
746;Totaal huishoudelijk afval;Axel;2011;
747;Totaal huishoudelijk afval;Axel;2012;
748;Totaal huishoudelijk afval;Axel;2013;
749;Totaal huishoudelijk afval;Axel;2014;
750;Totaal huishoudelijk afval;Axel;2015;
751;Totaal huishoudelijk afval;Axel;2016;
752;Totaal huishoudelijk afval;Axel;2017;
753;Totaal huishoudelijk afval;Axel;2018;
754;Totaal huishoudelijk afval;Axel;2019;
755;Totaal huishoudelijk afval;Axel;2020;
756;Totaal huishoudelijk afval;Axel;2021;
757;Totaal huishoudelijk afval;Axel;2022;
758;Totaal huishoudelijk afval;Axel;2023;
759;Totaal huishoudelijk afval;Baarle-Nassau;2001;623.8
760;Totaal huishoudelijk afval;Baarle-Nassau;2002;592.7
761;Totaal huishoudelijk afval;Baarle-Nassau;2003;539.5
762;Totaal huishoudelijk afval;Baarle-Nassau;2004;722.0
763;Totaal huishoudelijk afval;Baarle-Nassau;2005;520.8
764;Totaal huishoudelijk afval;Baarle-Nassau;2006;475.0
765;Totaal huishoudelijk afval;Baarle-Nassau;2007;496.8
766;Totaal huishoudelijk afval;Baarle-Nassau;2008;514.7
767;Totaal huishoudelijk afval;Baarle-Nassau;2009;524.1
768;Totaal huishoudelijk afval;Baarle-Nassau;2010;564.4
769;Totaal huishoudelijk afval;Baarle-Nassau;2011;643.0
770;Totaal huishoudelijk afval;Baarle-Nassau;2012;615.3
771;Totaal huishoudelijk afval;Baarle-Nassau;2013;593.8
772;Totaal huishoudelijk afval;Baarle-Nassau;2014;590.0
773;Totaal huishoudelijk afval;Baarle-Nassau;2015;590.8
774;Totaal huishoudelijk afval;Baarle-Nassau;2016;574.9
775;Totaal huishoudelijk afval;Baarle-Nassau;2017;548.3
776;Totaal huishoudelijk afval;Baarle-Nassau;2018;519.3
777;Totaal huishoudelijk afval;Baarle-Nassau;2019;514.1
778;Totaal huishoudelijk afval;Baarle-Nassau;2020;514.2
779;Totaal huishoudelijk afval;Baarle-Nassau;2021;501.3
780;Totaal huishoudelijk afval;Baarle-Nassau;2022;388.4
781;Totaal huishoudelijk afval;Baarle-Nassau;2023;439.8
782;Totaal huishoudelijk afval;Baarn;2001;612.9
783;Totaal huishoudelijk afval;Baarn;2002;583.1
784;Totaal huishoudelijk afval;Baarn;2003;556.7
785;Totaal huishoudelijk afval;Baarn;2004;571.3
786;Totaal huishoudelijk afval;Baarn;2005;572.5
787;Totaal huishoudelijk afval;Baarn;2006;545.3
788;Totaal huishoudelijk afval;Baarn;2007;568.4
789;Totaal huishoudelijk afval;Baarn;2008;538.1
790;Totaal huishoudelijk afval;Baarn;2009;529.7
791;Totaal huishoudelijk afval;Baarn;2010;545.0
792;Totaal huishoudelijk afval;Baarn;2011;525.9
793;Totaal huishoudelijk afval;Baarn;2012;525.8
794;Totaal huishoudelijk afval;Baarn;2013;519.6
795;Totaal huishoudelijk afval;Baarn;2014;531.4
796;Totaal huishoudelijk afval;Baarn;2015;530.3
797;Totaal huishoudelijk afval;Baarn;2016;534.8
798;Totaal huishoudelijk afval;Baarn;2017;561.9
799;Totaal huishoudelijk afval;Baarn;2018;557.3
800;Totaal huishoudelijk afval;Baarn;2019;544.4
801;Totaal huishoudelijk afval;Baarn;2020;549.6
802;Totaal huishoudelijk afval;Baarn;2021;554.4
803;Totaal huishoudelijk afval;Baarn;2022;485.5
804;Totaal huishoudelijk afval;Baarn;2023;454.0
805;Totaal huishoudelijk afval;Barendrecht;2001;515.1
806;Totaal huishoudelijk afval;Barendrecht;2002;489.4
807;Totaal huishoudelijk afval;Barendrecht;2003;429.9
808;Totaal huishoudelijk afval;Barendrecht;2004;505.4
809;Totaal huishoudelijk afval;Barendrecht;2005;
810;Totaal huishoudelijk afval;Barendrecht;2006;
811;Totaal huishoudelijk afval;Barendrecht;2007;466.6
812;Totaal huishoudelijk afval;Barendrecht;2008;485.2
813;Totaal huishoudelijk afval;Barendrecht;2009;527.2
814;Totaal huishoudelijk afval;Barendrecht;2010;551.2
815;Totaal huishoudelijk afval;Barendrecht;2011;510.7
816;Totaal huishoudelijk afval;Barendrecht;2012;557.1
817;Totaal huishoudelijk afval;Barendrecht;2013;515.6
818;Totaal huishoudelijk afval;Barendrecht;2014;535.7
819;Totaal huishoudelijk afval;Barendrecht;2015;551.5
820;Totaal huishoudelijk afval;Barendrecht;2016;566.1
821;Totaal huishoudelijk afval;Barendrecht;2017;571.3
822;Totaal huishoudelijk afval;Barendrecht;2018;588.0
823;Totaal huishoudelijk afval;Barendrecht;2019;554.1
824;Totaal huishoudelijk afval;Barendrecht;2020;556.4
825;Totaal huishoudelijk afval;Barendrecht;2021;534.0
826;Totaal huishoudelijk afval;Barendrecht;2022;472.4
827;Totaal huishoudelijk afval;Barendrecht;2023;441.8
828;Totaal huishoudelijk afval;Barneveld;2001;489.4
829;Totaal huishoudelijk afval;Barneveld;2002;528.9
830;Totaal huishoudelijk afval;Barneveld;2003;517.5
831;Totaal huishoudelijk afval;Barneveld;2004;529.8
832;Totaal huishoudelijk afval;Barneveld;2005;549.1
833;Totaal huishoudelijk afval;Barneveld;2006;547.5
834;Totaal huishoudelijk afval;Barneveld;2007;565.4
835;Totaal huishoudelijk afval;Barneveld;2008;575.6
836;Totaal huishoudelijk afval;Barneveld;2009;560.0
837;Totaal huishoudelijk afval;Barneveld;2010;557.7
838;Totaal huishoudelijk afval;Barneveld;2011;566.4
839;Totaal huishoudelijk afval;Barneveld;2012;532.8
840;Totaal huishoudelijk afval;Barneveld;2013;518.7
841;Totaal huishoudelijk afval;Barneveld;2014;522.3
842;Totaal huishoudelijk afval;Barneveld;2015;515.8
843;Totaal huishoudelijk afval;Barneveld;2016;516.2
844;Totaal huishoudelijk afval;Barneveld;2017;525.2
845;Totaal huishoudelijk afval;Barneveld;2018;
846;Totaal huishoudelijk afval;Barneveld;2019;
847;Totaal huishoudelijk afval;Barneveld;2020;517.5
848;Totaal huishoudelijk afval;Barneveld;2021;487.9
849;Totaal huishoudelijk afval;Barneveld;2022;
850;Totaal huishoudelijk afval;Barneveld;2023;435.3
851;Totaal huishoudelijk afval;Bathmen;2001;
852;Totaal huishoudelijk afval;Bathmen;2002;
853;Totaal huishoudelijk afval;Bathmen;2003;
854;Totaal huishoudelijk afval;Bathmen;2004;
855;Totaal huishoudelijk afval;Bathmen;2005;
856;Totaal huishoudelijk afval;Bathmen;2006;
857;Totaal huishoudelijk afval;Bathmen;2007;
858;Totaal huishoudelijk afval;Bathmen;2008;
859;Totaal huishoudelijk afval;Bathmen;2009;
860;Totaal huishoudelijk afval;Bathmen;2010;
861;Totaal huishoudelijk afval;Bathmen;2011;
862;Totaal huishoudelijk afval;Bathmen;2012;
863;Totaal huishoudelijk afval;Bathmen;2013;
864;Totaal huishoudelijk afval;Bathmen;2014;
865;Totaal huishoudelijk afval;Bathmen;2015;
866;Totaal huishoudelijk afval;Bathmen;2016;
867;Totaal huishoudelijk afval;Bathmen;2017;
868;Totaal huishoudelijk afval;Bathmen;2018;
869;Totaal huishoudelijk afval;Bathmen;2019;
870;Totaal huishoudelijk afval;Bathmen;2020;
871;Totaal huishoudelijk afval;Bathmen;2021;
872;Totaal huishoudelijk afval;Bathmen;2022;
873;Totaal huishoudelijk afval;Bathmen;2023;
874;Totaal huishoudelijk afval;Bedum;2001;571.3
875;Totaal huishoudelijk afval;Bedum;2002;561.6
876;Totaal huishoudelijk afval;Bedum;2003;553.0
877;Totaal huishoudelijk afval;Bedum;2004;628.0
878;Totaal huishoudelijk afval;Bedum;2005;
879;Totaal huishoudelijk afval;Bedum;2006;576.3
880;Totaal huishoudelijk afval;Bedum;2007;620.3
881;Totaal huishoudelijk afval;Bedum;2008;630.2
882;Totaal huishoudelijk afval;Bedum;2009;629.7
883;Totaal huishoudelijk afval;Bedum;2010;598.2
884;Totaal huishoudelijk afval;Bedum;2011;599.9
885;Totaal huishoudelijk afval;Bedum;2012;590.8
886;Totaal huishoudelijk afval;Bedum;2013;579.6
887;Totaal huishoudelijk afval;Bedum;2014;591.8
888;Totaal huishoudelijk afval;Bedum;2015;593.1
889;Totaal huishoudelijk afval;Bedum;2016;576.9
890;Totaal huishoudelijk afval;Bedum;2017;572.6
891;Totaal huishoudelijk afval;Bedum;2018;
892;Totaal huishoudelijk afval;Bedum;2019;
893;Totaal huishoudelijk afval;Bedum;2020;
894;Totaal huishoudelijk afval;Bedum;2021;
895;Totaal huishoudelijk afval;Bedum;2022;
896;Totaal huishoudelijk afval;Bedum;2023;
897;Totaal huishoudelijk afval;Beek (L.);2001;388.2
