ID;ArableCrops;Regions;Periods;AreaUnderCultivation_1;HarvestedArea_2;GrossYieldPerHa_3;GrossYieldTotal_4
2380;Barley, winter;Overijssel (PV);2018;172.0;170.0;8.1;1385.0
2381;Barley, winter;Overijssel (PV);2019;297.0;293.0;7.8;2284.0
2382;Barley, winter;Overijssel (PV);2020;296.0;296.0;5.4;1607.0
2383;Barley, winter;Overijssel (PV);2021;294.0;294.0;6.1;1800.0
2384;Barley, winter;Overijssel (PV);2022;312.0;312.0;7.6;2357.0
2385;Barley, winter;Overijssel (PV);2023;623.0;618.0;6.8;4220.0
2386;Barley, winter;Overijssel (PV);2024;545.0;530.0;5.6;3050.0
2387;Barley, winter;Flevoland (PV);1994;50.0;50.0;6.8;339.0
2388;Barley, winter;Flevoland (PV);1995;54.0;54.0;7.2;391.0
2389;Barley, winter;Flevoland (PV);1996;90.0;90.0;7.7;692.0
2390;Barley, winter;Flevoland (PV);1997;65.0;65.0;6.3;408.0
2391;Barley, winter;Flevoland (PV);1998;124.0;124.0;4.4;541.0
2392;Barley, winter;Flevoland (PV);1999;124.0;119.0;6.8;806.0
2393;Barley, winter;Flevoland (PV);2000;186.0;186.0;6.3;1169.0
2394;Barley, winter;Flevoland (PV);2001;143.0;142.0;7.2;1019.0
2395;Barley, winter;Flevoland (PV);2002;138.0;136.0;6.0;823.0
2396;Barley, winter;Flevoland (PV);2003;115.0;115.0;7.2;832.0
2397;Barley, winter;Flevoland (PV);2004;84.0;83.0;7.8;649.0
2398;Barley, winter;Flevoland (PV);2005;105.0;104.0;7.2;744.0
2399;Barley, winter;Flevoland (PV);2006;123.0;123.0;7.8;958.0
2400;Barley, winter;Flevoland (PV);2007;89.0;89.0;7.2;642.0
2401;Barley, winter;Flevoland (PV);2008;176.0;176.0;7.1;1255.0
2402;Barley, winter;Flevoland (PV);2009;244.0;244.0;7.8;1898.0
2403;Barley, winter;Flevoland (PV);2010;252.0;252.0;9.3;2345.0
2404;Barley, winter;Flevoland (PV);2011;162.0;162.0;9.0;1454.0
2405;Barley, winter;Flevoland (PV);2012;197.0;197.0;7.2;1426.0
2406;Barley, winter;Flevoland (PV);2013;258.0;258.0;7.8;2022.0
2407;Barley, winter;Flevoland (PV);2014;352.0;352.0;9.4;3295.0
