ID;SectorBranchesSIC2008;Regions;Periods;GDPVolumeChanges_1;GrossValueAddedVolumeChanges_2
5474;B Mining and quarrying;Het Gooi en Vechtstreek (CR);2010;;0.0
5475;B Mining and quarrying;Het Gooi en Vechtstreek (CR);2011;;46.8
5476;B Mining and quarrying;Het Gooi en Vechtstreek (CR);2012;;-32.8
5477;B Mining and quarrying;Het Gooi en Vechtstreek (CR);2013;;-16.1
5478;B Mining and quarrying;Het Gooi en Vechtstreek (CR);2014;;97.6
5479;B Mining and quarrying;Het Gooi en Vechtstreek (CR);2015;;52.3
5480;B Mining and quarrying;Het Gooi en Vechtstreek (CR);2016;;4.9
5481;B Mining and quarrying;Het Gooi en Vechtstreek (CR);2017;;-4.2
5482;B Mining and quarrying;Het Gooi en Vechtstreek (CR);2018;;52.4
5483;B Mining and quarrying;Het Gooi en Vechtstreek (CR);2019;;-100.0
5484;B Mining and quarrying;Het Gooi en Vechtstreek (CR);2020;;0.0
5485;B Mining and quarrying;Het Gooi en Vechtstreek (CR);2021;;0.0
5486;B Mining and quarrying;Het Gooi en Vechtstreek (CR);2022;;0.0
5487;B Mining and quarrying;Het Gooi en Vechtstreek (CR);2023;;0.0
5488;B Mining and quarrying;Agglomeratie Leiden en Bollenstreek (CR);1996;;-18.5
5489;B Mining and quarrying;Agglomeratie Leiden en Bollenstreek (CR);1997;;-36.3
5490;B Mining and quarrying;Agglomeratie Leiden en Bollenstreek (CR);1998;;108.7
5491;B Mining and quarrying;Agglomeratie Leiden en Bollenstreek (CR);1999;;-11.1
5492;B Mining and quarrying;Agglomeratie Leiden en Bollenstreek (CR);2000;;-124.7
5493;B Mining and quarrying;Agglomeratie Leiden en Bollenstreek (CR);2001;;68.6
5494;B Mining and quarrying;Agglomeratie Leiden en Bollenstreek (CR);2002;;-0.7
5495;B Mining and quarrying;Agglomeratie Leiden en Bollenstreek (CR);2003;;62.4
5496;B Mining and quarrying;Agglomeratie Leiden en Bollenstreek (CR);2004;;9.6
5497;B Mining and quarrying;Agglomeratie Leiden en Bollenstreek (CR);2005;;-59.2
5498;B Mining and quarrying;Agglomeratie Leiden en Bollenstreek (CR);2006;;-1.8
5499;B Mining and quarrying;Agglomeratie Leiden en Bollenstreek (CR);2007;;3.6
5500;B Mining and quarrying;Agglomeratie Leiden en Bollenstreek (CR);2008;;23.4
5501;B Mining and quarrying;Agglomeratie Leiden en Bollenstreek (CR);2009;;-23.7
5502;B Mining and quarrying;Agglomeratie Leiden en Bollenstreek (CR);2010;;48.4
5503;B Mining and quarrying;Agglomeratie Leiden en Bollenstreek (CR);2011;;-8.0
5504;B Mining and quarrying;Agglomeratie Leiden en Bollenstreek (CR);2012;;-4.0
5505;B Mining and quarrying;Agglomeratie Leiden en Bollenstreek (CR);2013;;17.1
5506;B Mining and quarrying;Agglomeratie Leiden en Bollenstreek (CR);2014;;-26.9
5507;B Mining and quarrying;Agglomeratie Leiden en Bollenstreek (CR);2015;;-10.1
5508;B Mining and quarrying;Agglomeratie Leiden en Bollenstreek (CR);2016;;-30.6
5509;B Mining and quarrying;Agglomeratie Leiden en Bollenstreek (CR);2017;;-23.7
5510;B Mining and quarrying;Agglomeratie Leiden en Bollenstreek (CR);2018;;-12.6
5511;B Mining and quarrying;Agglomeratie Leiden en Bollenstreek (CR);2019;;-34.3
5512;B Mining and quarrying;Agglomeratie Leiden en Bollenstreek (CR);2020;;6.5
5513;B Mining and quarrying;Agglomeratie Leiden en Bollenstreek (CR);2021;;-45.7
5514;B Mining and quarrying;Agglomeratie Leiden en Bollenstreek (CR);2022;;-1.6
5515;B Mining and quarrying;Agglomeratie Leiden en Bollenstreek (CR);2023;;-0.2
5516;B Mining and quarrying;Agglomeratie 's-Gravenhage (CR);1996;;38.3
5517;B Mining and quarrying;Agglomeratie 's-Gravenhage (CR);1997;;5.9
5518;B Mining and quarrying;Agglomeratie 's-Gravenhage (CR);1998;;5.9
5519;B Mining and quarrying;Agglomeratie 's-Gravenhage (CR);1999;;-5.1
5520;B Mining and quarrying;Agglomeratie 's-Gravenhage (CR);2000;;31.5
5521;B Mining and quarrying;Agglomeratie 's-Gravenhage (CR);2001;;-23.1
5522;B Mining and quarrying;Agglomeratie 's-Gravenhage (CR);2002;;9.5
5523;B Mining and quarrying;Agglomeratie 's-Gravenhage (CR);2003;;1.1
5524;B Mining and quarrying;Agglomeratie 's-Gravenhage (CR);2004;;64.3
5525;B Mining and quarrying;Agglomeratie 's-Gravenhage (CR);2005;;-47.2
5526;B Mining and quarrying;Agglomeratie 's-Gravenhage (CR);2006;;-9.2
5527;B Mining and quarrying;Agglomeratie 's-Gravenhage (CR);2007;;5.2
5528;B Mining and quarrying;Agglomeratie 's-Gravenhage (CR);2008;;10.8
5529;B Mining and quarrying;Agglomeratie 's-Gravenhage (CR);2009;;4.6
5530;B Mining and quarrying;Agglomeratie 's-Gravenhage (CR);2010;;52.6
5531;B Mining and quarrying;Agglomeratie 's-Gravenhage (CR);2011;;-7.2
5532;B Mining and quarrying;Agglomeratie 's-Gravenhage (CR);2012;;-19.0
5533;B Mining and quarrying;Agglomeratie 's-Gravenhage (CR);2013;;-7.2
5534;B Mining and quarrying;Agglomeratie 's-Gravenhage (CR);2014;;-25.1
5535;B Mining and quarrying;Agglomeratie 's-Gravenhage (CR);2015;;0.7
5536;B Mining and quarrying;Agglomeratie 's-Gravenhage (CR);2016;;-0.5
5537;B Mining and quarrying;Agglomeratie 's-Gravenhage (CR);2017;;42.4
5538;B Mining and quarrying;Agglomeratie 's-Gravenhage (CR);2018;;-28.8
5539;B Mining and quarrying;Agglomeratie 's-Gravenhage (CR);2019;;-24.9
5540;B Mining and quarrying;Agglomeratie 's-Gravenhage (CR);2020;;52.1
5541;B Mining and quarrying;Agglomeratie 's-Gravenhage (CR);2021;;-70.1
5542;B Mining and quarrying;Agglomeratie 's-Gravenhage (CR);2022;;-62.9
5543;B Mining and quarrying;Agglomeratie 's-Gravenhage (CR);2023;;21.6
5544;B Mining and quarrying;Delft en Westland (CR);1996;;14.8
5545;B Mining and quarrying;Delft en Westland (CR);1997;;-6.6
5546;B Mining and quarrying;Delft en Westland (CR);1998;;-6.7
5547;B Mining and quarrying;Delft en Westland (CR);1999;;-7.6
5548;B Mining and quarrying;Delft en Westland (CR);2000;;0.7
5549;B Mining and quarrying;Delft en Westland (CR);2001;;2.1
5550;B Mining and quarrying;Delft en Westland (CR);2002;;1.0
5551;B Mining and quarrying;Delft en Westland (CR);2003;;-1.2
5552;B Mining and quarrying;Delft en Westland (CR);2004;;5.3
5553;B Mining and quarrying;Delft en Westland (CR);2005;;-36.6
5554;B Mining and quarrying;Delft en Westland (CR);2006;;-9.4
5555;B Mining and quarrying;Delft en Westland (CR);2007;;47.0
5556;B Mining and quarrying;Delft en Westland (CR);2008;;-29.1
5557;B Mining and quarrying;Delft en Westland (CR);2009;;-22.5
5558;B Mining and quarrying;Delft en Westland (CR);2010;;2.2
5559;B Mining and quarrying;Delft en Westland (CR);2011;;-42.5
5560;B Mining and quarrying;Delft en Westland (CR);2012;;35.7
5561;B Mining and quarrying;Delft en Westland (CR);2013;;24.4
5562;B Mining and quarrying;Delft en Westland (CR);2014;;-1.9
5563;B Mining and quarrying;Delft en Westland (CR);2015;;13.0
5564;B Mining and quarrying;Delft en Westland (CR);2016;;-11.9
5565;B Mining and quarrying;Delft en Westland (CR);2017;;-27.9
5566;B Mining and quarrying;Delft en Westland (CR);2018;;16.8
5567;B Mining and quarrying;Delft en Westland (CR);2019;;48.4
5568;B Mining and quarrying;Delft en Westland (CR);2020;;-19.0
5569;B Mining and quarrying;Delft en Westland (CR);2021;;-40.5
5570;B Mining and quarrying;Delft en Westland (CR);2022;;7.8
5571;B Mining and quarrying;Delft en Westland (CR);2023;;-6.2
5572;B Mining and quarrying;Oost-Zuid-Holland (CR);1996;;0.0
5573;B Mining and quarrying;Oost-Zuid-Holland (CR);1997;;0.0
5574;B Mining and quarrying;Oost-Zuid-Holland (CR);1998;;0.0
5575;B Mining and quarrying;Oost-Zuid-Holland (CR);1999;;0.0
5576;B Mining and quarrying;Oost-Zuid-Holland (CR);2000;;0.0
5577;B Mining and quarrying;Oost-Zuid-Holland (CR);2001;;0.0
5578;B Mining and quarrying;Oost-Zuid-Holland (CR);2002;;0.0
5579;B Mining and quarrying;Oost-Zuid-Holland (CR);2003;;0.0
5580;B Mining and quarrying;Oost-Zuid-Holland (CR);2004;;0.0
5581;B Mining and quarrying;Oost-Zuid-Holland (CR);2005;;-100.0
5582;B Mining and quarrying;Oost-Zuid-Holland (CR);2006;;0.0
5583;B Mining and quarrying;Oost-Zuid-Holland (CR);2007;;174.4
5584;B Mining and quarrying;Oost-Zuid-Holland (CR);2008;;55.4
5585;B Mining and quarrying;Oost-Zuid-Holland (CR);2009;;-14.5
5586;B Mining and quarrying;Oost-Zuid-Holland (CR);2010;;554.9
5587;B Mining and quarrying;Oost-Zuid-Holland (CR);2011;;-15.2
5588;B Mining and quarrying;Oost-Zuid-Holland (CR);2012;;-73.5
5589;B Mining and quarrying;Oost-Zuid-Holland (CR);2013;;-99.4
5590;B Mining and quarrying;Oost-Zuid-Holland (CR);2014;;18872.8
5591;B Mining and quarrying;Oost-Zuid-Holland (CR);2015;;-13.9
5592;B Mining and quarrying;Oost-Zuid-Holland (CR);2016;;15.2
5593;B Mining and quarrying;Oost-Zuid-Holland (CR);2017;;-39.5
5594;B Mining and quarrying;Oost-Zuid-Holland (CR);2018;;53.9
5595;B Mining and quarrying;Oost-Zuid-Holland (CR);2019;;-42.4
5596;B Mining and quarrying;Oost-Zuid-Holland (CR);2020;;-20.5
5597;B Mining and quarrying;Oost-Zuid-Holland (CR);2021;;-49.5
5598;B Mining and quarrying;Oost-Zuid-Holland (CR);2022;;-100.0
5599;B Mining and quarrying;Oost-Zuid-Holland (CR);2023;;0.0
5600;B Mining and quarrying;Groot-Rijnmond (CR);1996;;-9.6
5601;B Mining and quarrying;Groot-Rijnmond (CR);1997;;-12.6
5602;B Mining and quarrying;Groot-Rijnmond (CR);1998;;-2.9
5603;B Mining and quarrying;Groot-Rijnmond (CR);1999;;-2.2
5604;B Mining and quarrying;Groot-Rijnmond (CR);2000;;-9.2
5605;B Mining and quarrying;Groot-Rijnmond (CR);2001;;9.2
5606;B Mining and quarrying;Groot-Rijnmond (CR);2002;;18.0
5607;B Mining and quarrying;Groot-Rijnmond (CR);2003;;-21.6
5608;B Mining and quarrying;Groot-Rijnmond (CR);2004;;22.0
5609;B Mining and quarrying;Groot-Rijnmond (CR);2005;;-24.7
5610;B Mining and quarrying;Groot-Rijnmond (CR);2006;;2.8
5611;B Mining and quarrying;Groot-Rijnmond (CR);2007;;17.9
5612;B Mining and quarrying;Groot-Rijnmond (CR);2008;;-1.2
5613;B Mining and quarrying;Groot-Rijnmond (CR);2009;;-12.5
5614;B Mining and quarrying;Groot-Rijnmond (CR);2010;;-6.6
5615;B Mining and quarrying;Groot-Rijnmond (CR);2011;;14.4
5616;B Mining and quarrying;Groot-Rijnmond (CR);2012;;-19.8
5617;B Mining and quarrying;Groot-Rijnmond (CR);2013;;14.2
5618;B Mining and quarrying;Groot-Rijnmond (CR);2014;;13.2
5619;B Mining and quarrying;Groot-Rijnmond (CR);2015;;-21.5
5620;B Mining and quarrying;Groot-Rijnmond (CR);2016;;-37.1
5621;B Mining and quarrying;Groot-Rijnmond (CR);2017;;-21.1
5622;B Mining and quarrying;Groot-Rijnmond (CR);2018;;-0.8
5623;B Mining and quarrying;Groot-Rijnmond (CR);2019;;-32.5
5624;B Mining and quarrying;Groot-Rijnmond (CR);2020;;-10.0
5625;B Mining and quarrying;Groot-Rijnmond (CR);2021;;-15.9
5626;B Mining and quarrying;Groot-Rijnmond (CR);2022;;-21.1
5627;B Mining and quarrying;Groot-Rijnmond (CR);2023;;-32.7
5628;B Mining and quarrying;Zuidoost-Zuid-Holland (CR);1996;;59.3
5629;B Mining and quarrying;Zuidoost-Zuid-Holland (CR);1997;;-21.2
5630;B Mining and quarrying;Zuidoost-Zuid-Holland (CR);1998;;-10.0
5631;B Mining and quarrying;Zuidoost-Zuid-Holland (CR);1999;;10.5
5632;B Mining and quarrying;Zuidoost-Zuid-Holland (CR);2000;;-61.6
5633;B Mining and quarrying;Zuidoost-Zuid-Holland (CR);2001;;11.4
5634;B Mining and quarrying;Zuidoost-Zuid-Holland (CR);2002;;-58.3
5635;B Mining and quarrying;Zuidoost-Zuid-Holland (CR);2003;;-5.8
5636;B Mining and quarrying;Zuidoost-Zuid-Holland (CR);2004;;9.0
5637;B Mining and quarrying;Zuidoost-Zuid-Holland (CR);2005;;-91.6
5638;B Mining and quarrying;Zuidoost-Zuid-Holland (CR);2006;;227.4
5639;B Mining and quarrying;Zuidoost-Zuid-Holland (CR);2007;;-22.8
5640;B Mining and quarrying;Zuidoost-Zuid-Holland (CR);2008;;-9.5
5641;B Mining and quarrying;Zuidoost-Zuid-Holland (CR);2009;;14.5
5642;B Mining and quarrying;Zuidoost-Zuid-Holland (CR);2010;;-17.9
5643;B Mining and quarrying;Zuidoost-Zuid-Holland (CR);2011;;33.7
5644;B Mining and quarrying;Zuidoost-Zuid-Holland (CR);2012;;-13.6
5645;B Mining and quarrying;Zuidoost-Zuid-Holland (CR);2013;;46.9
5646;B Mining and quarrying;Zuidoost-Zuid-Holland (CR);2014;;114.3
5647;B Mining and quarrying;Zuidoost-Zuid-Holland (CR);2015;;-10.4
5648;B Mining and quarrying;Zuidoost-Zuid-Holland (CR);2016;;109.2
5649;B Mining and quarrying;Zuidoost-Zuid-Holland (CR);2017;;44.0
5650;B Mining and quarrying;Zuidoost-Zuid-Holland (CR);2018;;11.7
5651;B Mining and quarrying;Zuidoost-Zuid-Holland (CR);2019;;-14.8
5652;B Mining and quarrying;Zuidoost-Zuid-Holland (CR);2020;;-7.4
5653;B Mining and quarrying;Zuidoost-Zuid-Holland (CR);2021;;42.0
5654;B Mining and quarrying;Zuidoost-Zuid-Holland (CR);2022;;-34.6
5655;B Mining and quarrying;Zuidoost-Zuid-Holland (CR);2023;;40.2
5656;B Mining and quarrying;Zeeuwsch-Vlaanderen (CR);1996;;56.2
5657;B Mining and quarrying;Zeeuwsch-Vlaanderen (CR);1997;;5.1
5658;B Mining and quarrying;Zeeuwsch-Vlaanderen (CR);1998;;-31.0
5659;B Mining and quarrying;Zeeuwsch-Vlaanderen (CR);1999;;-31.4
5660;B Mining and quarrying;Zeeuwsch-Vlaanderen (CR);2000;;-5.3
5661;B Mining and quarrying;Zeeuwsch-Vlaanderen (CR);2001;;-51.9
5662;B Mining and quarrying;Zeeuwsch-Vlaanderen (CR);2002;;67.3
5663;B Mining and quarrying;Zeeuwsch-Vlaanderen (CR);2003;;-15.7
5664;B Mining and quarrying;Zeeuwsch-Vlaanderen (CR);2004;;42.9
5665;B Mining and quarrying;Zeeuwsch-Vlaanderen (CR);2005;;-64.6
5666;B Mining and quarrying;Zeeuwsch-Vlaanderen (CR);2006;;-21.2
5667;B Mining and quarrying;Zeeuwsch-Vlaanderen (CR);2007;;22.2
5668;B Mining and quarrying;Zeeuwsch-Vlaanderen (CR);2008;;20.9
5669;B Mining and quarrying;Zeeuwsch-Vlaanderen (CR);2009;;-2.9
5670;B Mining and quarrying;Zeeuwsch-Vlaanderen (CR);2010;;17.4
5671;B Mining and quarrying;Zeeuwsch-Vlaanderen (CR);2011;;-6.2
5672;B Mining and quarrying;Zeeuwsch-Vlaanderen (CR);2012;;-31.5
5673;B Mining and quarrying;Zeeuwsch-Vlaanderen (CR);2013;;107.2
5674;B Mining and quarrying;Zeeuwsch-Vlaanderen (CR);2014;;-10.6
5675;B Mining and quarrying;Zeeuwsch-Vlaanderen (CR);2015;;35.4
5676;B Mining and quarrying;Zeeuwsch-Vlaanderen (CR);2016;;167.7
5677;B Mining and quarrying;Zeeuwsch-Vlaanderen (CR);2017;;2.9
5678;B Mining and quarrying;Zeeuwsch-Vlaanderen (CR);2018;;-12.1
5679;B Mining and quarrying;Zeeuwsch-Vlaanderen (CR);2019;;-12.3
5680;B Mining and quarrying;Zeeuwsch-Vlaanderen (CR);2020;;33.0
5681;B Mining and quarrying;Zeeuwsch-Vlaanderen (CR);2021;;71.5
5682;B Mining and quarrying;Zeeuwsch-Vlaanderen (CR);2022;;-9.7
5683;B Mining and quarrying;Zeeuwsch-Vlaanderen (CR);2023;;0.4
5684;B Mining and quarrying;Overig Zeeland (CR);1996;;118.7
5685;B Mining and quarrying;Overig Zeeland (CR);1997;;-22.2
5686;B Mining and quarrying;Overig Zeeland (CR);1998;;25.9
5687;B Mining and quarrying;Overig Zeeland (CR);1999;;-2.1
5688;B Mining and quarrying;Overig Zeeland (CR);2000;;-58.6
5689;B Mining and quarrying;Overig Zeeland (CR);2001;;-16.1
5690;B Mining and quarrying;Overig Zeeland (CR);2002;;13.2
5691;B Mining and quarrying;Overig Zeeland (CR);2003;;-0.6
5692;B Mining and quarrying;Overig Zeeland (CR);2004;;10.0
5693;B Mining and quarrying;Overig Zeeland (CR);2005;;-80.3
5694;B Mining and quarrying;Overig Zeeland (CR);2006;;-63.5
5695;B Mining and quarrying;Overig Zeeland (CR);2007;;-0.6
5696;B Mining and quarrying;Overig Zeeland (CR);2008;;-62.4
5697;B Mining and quarrying;Overig Zeeland (CR);2009;;136.2
5698;B Mining and quarrying;Overig Zeeland (CR);2010;;78.6
5699;B Mining and quarrying;Overig Zeeland (CR);2011;;58.4
5700;B Mining and quarrying;Overig Zeeland (CR);2012;;12.3
5701;B Mining and quarrying;Overig Zeeland (CR);2013;;-38.5
5702;B Mining and quarrying;Overig Zeeland (CR);2014;;146.8
5703;B Mining and quarrying;Overig Zeeland (CR);2015;;76.1
5704;B Mining and quarrying;Overig Zeeland (CR);2016;;-11.3
5705;B Mining and quarrying;Overig Zeeland (CR);2017;;10.0
5706;B Mining and quarrying;Overig Zeeland (CR);2018;;5.7
5707;B Mining and quarrying;Overig Zeeland (CR);2019;;13.9
5708;B Mining and quarrying;Overig Zeeland (CR);2020;;17.7
5709;B Mining and quarrying;Overig Zeeland (CR);2021;;62.2
5710;B Mining and quarrying;Overig Zeeland (CR);2022;;-5.0
5711;B Mining and quarrying;Overig Zeeland (CR);2023;;-8.6
5712;B Mining and quarrying;West-Noord-Brabant (CR);1996;;2.9
5713;B Mining and quarrying;West-Noord-Brabant (CR);1997;;-3.5
5714;B Mining and quarrying;West-Noord-Brabant (CR);1998;;-23.5
5715;B Mining and quarrying;West-Noord-Brabant (CR);1999;;15.1
5716;B Mining and quarrying;West-Noord-Brabant (CR);2000;;-45.0
5717;B Mining and quarrying;West-Noord-Brabant (CR);2001;;-10.5
5718;B Mining and quarrying;West-Noord-Brabant (CR);2002;;41.2
5719;B Mining and quarrying;West-Noord-Brabant (CR);2003;;-40.5
5720;B Mining and quarrying;West-Noord-Brabant (CR);2004;;-21.3
5721;B Mining and quarrying;West-Noord-Brabant (CR);2005;;-23.5
5722;B Mining and quarrying;West-Noord-Brabant (CR);2006;;-34.7
5723;B Mining and quarrying;West-Noord-Brabant (CR);2007;;14.6
5724;B Mining and quarrying;West-Noord-Brabant (CR);2008;;-44.5
5725;B Mining and quarrying;West-Noord-Brabant (CR);2009;;69.4
5726;B Mining and quarrying;West-Noord-Brabant (CR);2010;;30.9
5727;B Mining and quarrying;West-Noord-Brabant (CR);2011;;15.4
5728;B Mining and quarrying;West-Noord-Brabant (CR);2012;;12.9
5729;B Mining and quarrying;West-Noord-Brabant (CR);2013;;14.1
5730;B Mining and quarrying;West-Noord-Brabant (CR);2014;;-11.7
5731;B Mining and quarrying;West-Noord-Brabant (CR);2015;;8.4
5732;B Mining and quarrying;West-Noord-Brabant (CR);2016;;-25.7
5733;B Mining and quarrying;West-Noord-Brabant (CR);2017;;-41.2
5734;B Mining and quarrying;West-Noord-Brabant (CR);2018;;1.8
5735;B Mining and quarrying;West-Noord-Brabant (CR);2019;;-5.4
5736;B Mining and quarrying;West-Noord-Brabant (CR);2020;;8.6
5737;B Mining and quarrying;West-Noord-Brabant (CR);2021;;29.4
5738;B Mining and quarrying;West-Noord-Brabant (CR);2022;;0.6
5739;B Mining and quarrying;West-Noord-Brabant (CR);2023;;-17.8
5740;B Mining and quarrying;Midden-Noord-Brabant (CR);1996;;19.8
5741;B Mining and quarrying;Midden-Noord-Brabant (CR);1997;;-19.2
5742;B Mining and quarrying;Midden-Noord-Brabant (CR);1998;;-12.7
5743;B Mining and quarrying;Midden-Noord-Brabant (CR);1999;;-6.0
5744;B Mining and quarrying;Midden-Noord-Brabant (CR);2000;;23.2
5745;B Mining and quarrying;Midden-Noord-Brabant (CR);2001;;-21.3
5746;B Mining and quarrying;Midden-Noord-Brabant (CR);2002;;5.8
5747;B Mining and quarrying;Midden-Noord-Brabant (CR);2003;;-36.6
5748;B Mining and quarrying;Midden-Noord-Brabant (CR);2004;;-35.6
5749;B Mining and quarrying;Midden-Noord-Brabant (CR);2005;;28.5
5750;B Mining and quarrying;Midden-Noord-Brabant (CR);2006;;-36.6
5751;B Mining and quarrying;Midden-Noord-Brabant (CR);2007;;-3.2
5752;B Mining and quarrying;Midden-Noord-Brabant (CR);2008;;-21.6
5753;B Mining and quarrying;Midden-Noord-Brabant (CR);2009;;-35.7
5754;B Mining and quarrying;Midden-Noord-Brabant (CR);2010;;-9.0
5755;B Mining and quarrying;Midden-Noord-Brabant (CR);2011;;52.1
5756;B Mining and quarrying;Midden-Noord-Brabant (CR);2012;;-21.1
5757;B Mining and quarrying;Midden-Noord-Brabant (CR);2013;;-15.9
5758;B Mining and quarrying;Midden-Noord-Brabant (CR);2014;;-29.2
5759;B Mining and quarrying;Midden-Noord-Brabant (CR);2015;;-8.7
5760;B Mining and quarrying;Midden-Noord-Brabant (CR);2016;;18.7
5761;B Mining and quarrying;Midden-Noord-Brabant (CR);2017;;31.9
5762;B Mining and quarrying;Midden-Noord-Brabant (CR);2018;;-8.3
5763;B Mining and quarrying;Midden-Noord-Brabant (CR);2019;;-20.7
5764;B Mining and quarrying;Midden-Noord-Brabant (CR);2020;;61.4
5765;B Mining and quarrying;Midden-Noord-Brabant (CR);2021;;-35.9
5766;B Mining and quarrying;Midden-Noord-Brabant (CR);2022;;29.4
5767;B Mining and quarrying;Midden-Noord-Brabant (CR);2023;;-24.0
5768;B Mining and quarrying;Noordoost-Noord-Brabant (CR);1996;;13.9
5769;B Mining and quarrying;Noordoost-Noord-Brabant (CR);1997;;-6.8
5770;B Mining and quarrying;Noordoost-Noord-Brabant (CR);1998;;31.7
5771;B Mining and quarrying;Noordoost-Noord-Brabant (CR);1999;;-7.7
5772;B Mining and quarrying;Noordoost-Noord-Brabant (CR);2000;;-50.0
5773;B Mining and quarrying;Noordoost-Noord-Brabant (CR);2001;;-18.3
5774;B Mining and quarrying;Noordoost-Noord-Brabant (CR);2002;;7.3
5775;B Mining and quarrying;Noordoost-Noord-Brabant (CR);2003;;-21.7
5776;B Mining and quarrying;Noordoost-Noord-Brabant (CR);2004;;-23.9
5777;B Mining and quarrying;Noordoost-Noord-Brabant (CR);2005;;-88.7
5778;B Mining and quarrying;Noordoost-Noord-Brabant (CR);2006;;-34.6
5779;B Mining and quarrying;Noordoost-Noord-Brabant (CR);2007;;52.7
5780;B Mining and quarrying;Noordoost-Noord-Brabant (CR);2008;;-50.1
5781;B Mining and quarrying;Noordoost-Noord-Brabant (CR);2009;;32.3
5782;B Mining and quarrying;Noordoost-Noord-Brabant (CR);2010;;31.9
5783;B Mining and quarrying;Noordoost-Noord-Brabant (CR);2011;;15.9
5784;B Mining and quarrying;Noordoost-Noord-Brabant (CR);2012;;-33.5
5785;B Mining and quarrying;Noordoost-Noord-Brabant (CR);2013;;-19.0
5786;B Mining and quarrying;Noordoost-Noord-Brabant (CR);2014;;142.0
5787;B Mining and quarrying;Noordoost-Noord-Brabant (CR);2015;;4.2
5788;B Mining and quarrying;Noordoost-Noord-Brabant (CR);2016;;-23.0
5789;B Mining and quarrying;Noordoost-Noord-Brabant (CR);2017;;-6.6
5790;B Mining and quarrying;Noordoost-Noord-Brabant (CR);2018;;206.8
5791;B Mining and quarrying;Noordoost-Noord-Brabant (CR);2019;;-1.3
5792;B Mining and quarrying;Noordoost-Noord-Brabant (CR);2020;;32.3
5793;B Mining and quarrying;Noordoost-Noord-Brabant (CR);2021;;30.5
