ID;SBI93EnBedrijfsgrootte;Perioden;Vacatures_1;OntstaneVacatures_2;VervuldeVacatures_3;Vacatures_4;OntstaneVacatures_5;VervuldeVacatures_6
1587;Bedrijfsgrootte 10-99 werknemers;2007 3e kwartaal;74.7;86.0;89.0;;;
1588;Bedrijfsgrootte 10-99 werknemers;2007 4e kwartaal;74.4;81.0;81.0;;;
1589;Bedrijfsgrootte 10-99 werknemers;2007 jaargem./jaartotaal;74.9;346.0;343.0;;;
1590;Bedrijfsgrootte 10-99 werknemers;2008 1e kwartaal;79.1;87.0;82.0;;;
1591;Bedrijfsgrootte 10-99 werknemers;2008 2e kwartaal;80.0;87.0;86.0;;;
1592;Bedrijfsgrootte 10-99 werknemers;2008 3e kwartaal;69.5;73.0;84.0;;;
1593;Bedrijfsgrootte 10-99 werknemers;2008 4e kwartaal;48.5;55.0;76.0;;;
1594;Bedrijfsgrootte 10-99 werknemers;2008 jaargem./jaartotaal;72.5;302.0;328.0;;;
1595;Bedrijfsgrootte 10-99 werknemers;2009 1e kwartaal;37.1;49.0;61.0;;;
1596;Bedrijfsgrootte 10-99 werknemers;2009 2e kwartaal;32.7;51.0;55.0;;;
1597;Bedrijfsgrootte 10-99 werknemers;2009 3e kwartaal;30.7;49.0;51.0;;;
1598;Bedrijfsgrootte 10-99 werknemers;2009 4e kwartaal;28.6;46.0;48.0;;;
1599;Bedrijfsgrootte 10-99 werknemers;2009 jaargem./jaartotaal;34.8;195.0;215.0;;;
1600;Bedrijfsgrootte >= 100 werknemers;1994 1e kwartaal;;;;16.9;36.0;33.0
1601;Bedrijfsgrootte >= 100 werknemers;1994 2e kwartaal;;;;18.3;38.0;36.0
1602;Bedrijfsgrootte >= 100 werknemers;1994 3e kwartaal;;;;17.0;41.0;42.0
1603;Bedrijfsgrootte >= 100 werknemers;1994 4e kwartaal;;;;18.3;36.0;35.0
1604;Bedrijfsgrootte >= 100 werknemers;1994 jaargem./jaartotaal;;;;17.2;150.0;146.0
1605;Bedrijfsgrootte >= 100 werknemers;1995 1e kwartaal;;;;23.3;46.0;41.0
1606;Bedrijfsgrootte >= 100 werknemers;1995 2e kwartaal;;;;23.9;43.0;43.0
1607;Bedrijfsgrootte >= 100 werknemers;1995 3e kwartaal;;;;20.5;41.0;44.0
1608;Bedrijfsgrootte >= 100 werknemers;1995 4e kwartaal;;;;23.0;40.0;38.0
1609;Bedrijfsgrootte >= 100 werknemers;1995 jaargem./jaartotaal;;;;22.1;170.0;166.0
1610;Bedrijfsgrootte >= 100 werknemers;1996 1e kwartaal;;;;28.0;49.0;44.0
1611;Bedrijfsgrootte >= 100 werknemers;1996 2e kwartaal;;;;27.2;46.0;47.0
1612;Bedrijfsgrootte >= 100 werknemers;1996 3e kwartaal;;;;25.4;49.0;50.0
1613;Bedrijfsgrootte >= 100 werknemers;1996 4e kwartaal;;;;28.4;47.0;44.0
1614;Bedrijfsgrootte >= 100 werknemers;1996 jaargem./jaartotaal;;;;26.6;191.0;185.0
1615;Bedrijfsgrootte >= 100 werknemers;1997 1e kwartaal;;;;32.9;47.0;43.0
1616;Bedrijfsgrootte >= 100 werknemers;1997 2e kwartaal;;;;36.5;58.0;55.0
1617;Bedrijfsgrootte >= 100 werknemers;1997 3e kwartaal;;;;35.5;59.0;60.0
1618;Bedrijfsgrootte >= 100 werknemers;1997 4e kwartaal;;;;39.5;57.0;53.0
1619;Bedrijfsgrootte >= 100 werknemers;1997 jaargem./jaartotaal;;;;34.7;222.0;211.0
1620;Bedrijfsgrootte >= 100 werknemers;1998 1e kwartaal;;;;47.1;70.0;63.0
1621;Bedrijfsgrootte >= 100 werknemers;1998 2e kwartaal;;;;54.9;76.0;68.0
1622;Bedrijfsgrootte >= 100 werknemers;1998 3e kwartaal;;;;46.7;66.0;74.0
1623;Bedrijfsgrootte >= 100 werknemers;1998 4e kwartaal;;;;48.0;63.0;61.0
1624;Bedrijfsgrootte >= 100 werknemers;1998 jaargem./jaartotaal;;;;48.1;275.0;266.0
1625;Bedrijfsgrootte >= 100 werknemers;1999 1e kwartaal;;;;57.2;83.0;74.0
1626;Bedrijfsgrootte >= 100 werknemers;1999 2e kwartaal;;;;65.9;79.0;70.0
1627;Bedrijfsgrootte >= 100 werknemers;1999 3e kwartaal;;;;63.7;73.0;75.0
1628;Bedrijfsgrootte >= 100 werknemers;1999 4e kwartaal;;;;62.5;73.0;74.0
1629;Bedrijfsgrootte >= 100 werknemers;1999 jaargem./jaartotaal;;;;60.5;309.0;294.0
1630;Bedrijfsgrootte >= 100 werknemers;2000 1e kwartaal;;;;74.9;93.0;80.0
1631;Bedrijfsgrootte >= 100 werknemers;2000 2e kwartaal;;;;79.8;86.0;81.0
1632;Bedrijfsgrootte >= 100 werknemers;2000 3e kwartaal;;;;71.7;79.0;87.0
1633;Bedrijfsgrootte >= 100 werknemers;2000 4e kwartaal;;;;78.1;90.0;83.0
1634;Bedrijfsgrootte >= 100 werknemers;2000 jaargem./jaartotaal;;;;74.2;348.0;332.0
1635;Bedrijfsgrootte >= 100 werknemers;2001 1e kwartaal;;;;83.1;93.0;88.0
1636;Bedrijfsgrootte >= 100 werknemers;2001 2e kwartaal;;;;73.3;81.0;91.0
1637;Bedrijfsgrootte >= 100 werknemers;2001 3e kwartaal;;;;59.8;68.0;81.0
1638;Bedrijfsgrootte >= 100 werknemers;2001 4e kwartaal;;;;55.4;63.0;67.0
1639;Bedrijfsgrootte >= 100 werknemers;2001 jaargem./jaartotaal;;;;70.8;367.0;389.0
1640;Bedrijfsgrootte >= 100 werknemers;2002 1e kwartaal;;;;55.2;65.0;65.0
1641;Bedrijfsgrootte >= 100 werknemers;2002 2e kwartaal;;;;49.3;58.0;64.0
1642;Bedrijfsgrootte >= 100 werknemers;2002 3e kwartaal;;;;43.0;58.0;64.0
1643;Bedrijfsgrootte >= 100 werknemers;2002 4e kwartaal;;;;41.6;56.0;57.0
1644;Bedrijfsgrootte >= 100 werknemers;2002 jaargem./jaartotaal;;;;49.0;237.0;250.0
1645;Bedrijfsgrootte >= 100 werknemers;2003 1e kwartaal;;;;44.0;61.0;58.0
1646;Bedrijfsgrootte >= 100 werknemers;2003 2e kwartaal;;;;40.9;53.0;56.0
1647;Bedrijfsgrootte >= 100 werknemers;2003 3e kwartaal;;;;32.5;50.0;58.0
1648;Bedrijfsgrootte >= 100 werknemers;2003 4e kwartaal;;;;29.9;50.0;53.0
1649;Bedrijfsgrootte >= 100 werknemers;2003 jaargem./jaartotaal;;;;38.3;214.0;226.0
1650;Bedrijfsgrootte >= 100 werknemers;2004 1e kwartaal;;;;35.9;56.0;50.0
1651;Bedrijfsgrootte >= 100 werknemers;2004 2e kwartaal;;;;36.8;54.0;53.0
1652;Bedrijfsgrootte >= 100 werknemers;2004 3e kwartaal;;;;33.1;51.0;55.0
1653;Bedrijfsgrootte >= 100 werknemers;2004 4e kwartaal;;;;36.6;56.0;52.0
1654;Bedrijfsgrootte >= 100 werknemers;2004 jaargem./jaartotaal;;;;34.8;217.0;210.0
1655;Bedrijfsgrootte >= 100 werknemers;2005 1e kwartaal;;;;43.8;58.0;50.0
1656;Bedrijfsgrootte >= 100 werknemers;2005 2e kwartaal;;;;44.5;56.0;55.0
1657;Bedrijfsgrootte >= 100 werknemers;2005 3e kwartaal;;;;44.0;63.0;63.0
1658;Bedrijfsgrootte >= 100 werknemers;2005 4e kwartaal;;;;49.6;67.0;61.0
1659;Bedrijfsgrootte >= 100 werknemers;2005 jaargem./jaartotaal;;;;43.8;244.0;231.0
1660;Bedrijfsgrootte >= 100 werknemers;2006 1e kwartaal;;;;56.1;72.0;65.0
1661;Bedrijfsgrootte >= 100 werknemers;2006 2e kwartaal;;;;65.9;81.0;71.0
1662;Bedrijfsgrootte >= 100 werknemers;2006 3e kwartaal;;;;68.2;78.0;76.0
1663;Bedrijfsgrootte >= 100 werknemers;2006 4e kwartaal;73.0;83.0;80.0;71.5;79.0;76.0
1664;Bedrijfsgrootte >= 100 werknemers;2006 jaargem./jaartotaal;;;;62.7;310.0;288.0
1665;Bedrijfsgrootte >= 100 werknemers;2007 1e kwartaal;84.1;95.0;83.0;;;
1666;Bedrijfsgrootte >= 100 werknemers;2007 2e kwartaal;89.2;97.0;92.0;;;
1667;Bedrijfsgrootte >= 100 werknemers;2007 3e kwartaal;88.2;88.0;89.0;;;
1668;Bedrijfsgrootte >= 100 werknemers;2007 4e kwartaal;89.4;88.0;86.0;;;
1669;Bedrijfsgrootte >= 100 werknemers;2007 jaargem./jaartotaal;85.7;367.0;351.0;;;
1670;Bedrijfsgrootte >= 100 werknemers;2008 1e kwartaal;91.8;92.0;90.0;;;
1671;Bedrijfsgrootte >= 100 werknemers;2008 2e kwartaal;96.4;103.0;99.0;;;
1672;Bedrijfsgrootte >= 100 werknemers;2008 3e kwartaal;90.3;96.0;102.0;;;
1673;Bedrijfsgrootte >= 100 werknemers;2008 4e kwartaal;73.6;77.0;94.0;;;
1674;Bedrijfsgrootte >= 100 werknemers;2008 jaargem./jaartotaal;90.0;369.0;384.0;;;
1675;Bedrijfsgrootte >= 100 werknemers;2009 1e kwartaal;59.6;71.0;85.0;;;
1676;Bedrijfsgrootte >= 100 werknemers;2009 2e kwartaal;52.4;67.0;74.0;;;
1677;Bedrijfsgrootte >= 100 werknemers;2009 3e kwartaal;48.0;70.0;75.0;;;
1678;Bedrijfsgrootte >= 100 werknemers;2009 4e kwartaal;47.9;69.0;69.0;;;
1679;Bedrijfsgrootte >= 100 werknemers;2009 jaargem./jaartotaal;55.2;278.0;303.0;;;
