ID;Geslacht;LeeftijdPartnerOp31December;HuwelijksduurOp31December;Perioden;OverledenenGehuwden_1
6295;Totaal mannen en vrouwen;20 tot 25 jaar;7 jaar gehuwd geweest;2019;0.0
6296;Totaal mannen en vrouwen;20 tot 25 jaar;7 jaar gehuwd geweest;2020;0.0
6297;Totaal mannen en vrouwen;20 tot 25 jaar;7 jaar gehuwd geweest;2021;0.0
6298;Totaal mannen en vrouwen;20 tot 25 jaar;7 jaar gehuwd geweest;2022;0.0
6299;Totaal mannen en vrouwen;20 tot 25 jaar;7 jaar gehuwd geweest;2023;0.0
6300;Totaal mannen en vrouwen;20 tot 25 jaar;8 jaar gehuwd geweest;1996;0.0
6301;Totaal mannen en vrouwen;20 tot 25 jaar;8 jaar gehuwd geweest;1997;0.0
6302;Totaal mannen en vrouwen;20 tot 25 jaar;8 jaar gehuwd geweest;1998;1.0
6303;Totaal mannen en vrouwen;20 tot 25 jaar;8 jaar gehuwd geweest;1999;0.0
6304;Totaal mannen en vrouwen;20 tot 25 jaar;8 jaar gehuwd geweest;2000;0.0
6305;Totaal mannen en vrouwen;20 tot 25 jaar;8 jaar gehuwd geweest;2001;0.0
6306;Totaal mannen en vrouwen;20 tot 25 jaar;8 jaar gehuwd geweest;2002;0.0
6307;Totaal mannen en vrouwen;20 tot 25 jaar;8 jaar gehuwd geweest;2003;1.0
6308;Totaal mannen en vrouwen;20 tot 25 jaar;8 jaar gehuwd geweest;2004;0.0
6309;Totaal mannen en vrouwen;20 tot 25 jaar;8 jaar gehuwd geweest;2005;1.0
6310;Totaal mannen en vrouwen;20 tot 25 jaar;8 jaar gehuwd geweest;2006;1.0
6311;Totaal mannen en vrouwen;20 tot 25 jaar;8 jaar gehuwd geweest;2007;0.0
6312;Totaal mannen en vrouwen;20 tot 25 jaar;8 jaar gehuwd geweest;2008;0.0
6313;Totaal mannen en vrouwen;20 tot 25 jaar;8 jaar gehuwd geweest;2009;0.0
6314;Totaal mannen en vrouwen;20 tot 25 jaar;8 jaar gehuwd geweest;2010;1.0
6315;Totaal mannen en vrouwen;20 tot 25 jaar;8 jaar gehuwd geweest;2011;0.0
6316;Totaal mannen en vrouwen;20 tot 25 jaar;8 jaar gehuwd geweest;2012;0.0
6317;Totaal mannen en vrouwen;20 tot 25 jaar;8 jaar gehuwd geweest;2013;0.0
6318;Totaal mannen en vrouwen;20 tot 25 jaar;8 jaar gehuwd geweest;2014;0.0
6319;Totaal mannen en vrouwen;20 tot 25 jaar;8 jaar gehuwd geweest;2015;1.0
6320;Totaal mannen en vrouwen;20 tot 25 jaar;8 jaar gehuwd geweest;2016;0.0
6321;Totaal mannen en vrouwen;20 tot 25 jaar;8 jaar gehuwd geweest;2017;0.0
6322;Totaal mannen en vrouwen;20 tot 25 jaar;8 jaar gehuwd geweest;2018;0.0
6323;Totaal mannen en vrouwen;20 tot 25 jaar;8 jaar gehuwd geweest;2019;0.0
6324;Totaal mannen en vrouwen;20 tot 25 jaar;8 jaar gehuwd geweest;2020;0.0
6325;Totaal mannen en vrouwen;20 tot 25 jaar;8 jaar gehuwd geweest;2021;0.0
6326;Totaal mannen en vrouwen;20 tot 25 jaar;8 jaar gehuwd geweest;2022;0.0
6327;Totaal mannen en vrouwen;20 tot 25 jaar;8 jaar gehuwd geweest;2023;0.0
6328;Totaal mannen en vrouwen;20 tot 25 jaar;9 jaar gehuwd geweest;1996;0.0
6329;Totaal mannen en vrouwen;20 tot 25 jaar;9 jaar gehuwd geweest;1997;0.0
6330;Totaal mannen en vrouwen;20 tot 25 jaar;9 jaar gehuwd geweest;1998;1.0
6331;Totaal mannen en vrouwen;20 tot 25 jaar;9 jaar gehuwd geweest;1999;0.0
6332;Totaal mannen en vrouwen;20 tot 25 jaar;9 jaar gehuwd geweest;2000;0.0
6333;Totaal mannen en vrouwen;20 tot 25 jaar;9 jaar gehuwd geweest;2001;0.0
6334;Totaal mannen en vrouwen;20 tot 25 jaar;9 jaar gehuwd geweest;2002;0.0
6335;Totaal mannen en vrouwen;20 tot 25 jaar;9 jaar gehuwd geweest;2003;0.0
6336;Totaal mannen en vrouwen;20 tot 25 jaar;9 jaar gehuwd geweest;2004;0.0
6337;Totaal mannen en vrouwen;20 tot 25 jaar;9 jaar gehuwd geweest;2005;0.0
6338;Totaal mannen en vrouwen;20 tot 25 jaar;9 jaar gehuwd geweest;2006;0.0
6339;Totaal mannen en vrouwen;20 tot 25 jaar;9 jaar gehuwd geweest;2007;0.0
6340;Totaal mannen en vrouwen;20 tot 25 jaar;9 jaar gehuwd geweest;2008;0.0
6341;Totaal mannen en vrouwen;20 tot 25 jaar;9 jaar gehuwd geweest;2009;0.0
6342;Totaal mannen en vrouwen;20 tot 25 jaar;9 jaar gehuwd geweest;2010;0.0
6343;Totaal mannen en vrouwen;20 tot 25 jaar;9 jaar gehuwd geweest;2011;0.0
6344;Totaal mannen en vrouwen;20 tot 25 jaar;9 jaar gehuwd geweest;2012;0.0
6345;Totaal mannen en vrouwen;20 tot 25 jaar;9 jaar gehuwd geweest;2013;0.0
6346;Totaal mannen en vrouwen;20 tot 25 jaar;9 jaar gehuwd geweest;2014;0.0
6347;Totaal mannen en vrouwen;20 tot 25 jaar;9 jaar gehuwd geweest;2015;0.0
6348;Totaal mannen en vrouwen;20 tot 25 jaar;9 jaar gehuwd geweest;2016;0.0
6349;Totaal mannen en vrouwen;20 tot 25 jaar;9 jaar gehuwd geweest;2017;0.0
6350;Totaal mannen en vrouwen;20 tot 25 jaar;9 jaar gehuwd geweest;2018;0.0
6351;Totaal mannen en vrouwen;20 tot 25 jaar;9 jaar gehuwd geweest;2019;0.0
6352;Totaal mannen en vrouwen;20 tot 25 jaar;9 jaar gehuwd geweest;2020;0.0
6353;Totaal mannen en vrouwen;20 tot 25 jaar;9 jaar gehuwd geweest;2021;0.0
6354;Totaal mannen en vrouwen;20 tot 25 jaar;9 jaar gehuwd geweest;2022;0.0
6355;Totaal mannen en vrouwen;20 tot 25 jaar;9 jaar gehuwd geweest;2023;0.0
6356;Totaal mannen en vrouwen;20 tot 25 jaar;10 jaar gehuwd geweest;1996;0.0
6357;Totaal mannen en vrouwen;20 tot 25 jaar;10 jaar gehuwd geweest;1997;1.0
6358;Totaal mannen en vrouwen;20 tot 25 jaar;10 jaar gehuwd geweest;1998;0.0
6359;Totaal mannen en vrouwen;20 tot 25 jaar;10 jaar gehuwd geweest;1999;0.0
6360;Totaal mannen en vrouwen;20 tot 25 jaar;10 jaar gehuwd geweest;2000;0.0
6361;Totaal mannen en vrouwen;20 tot 25 jaar;10 jaar gehuwd geweest;2001;0.0
6362;Totaal mannen en vrouwen;20 tot 25 jaar;10 jaar gehuwd geweest;2002;0.0
6363;Totaal mannen en vrouwen;20 tot 25 jaar;10 jaar gehuwd geweest;2003;0.0
6364;Totaal mannen en vrouwen;20 tot 25 jaar;10 jaar gehuwd geweest;2004;0.0
6365;Totaal mannen en vrouwen;20 tot 25 jaar;10 jaar gehuwd geweest;2005;0.0
6366;Totaal mannen en vrouwen;20 tot 25 jaar;10 jaar gehuwd geweest;2006;0.0
6367;Totaal mannen en vrouwen;20 tot 25 jaar;10 jaar gehuwd geweest;2007;0.0
6368;Totaal mannen en vrouwen;20 tot 25 jaar;10 jaar gehuwd geweest;2008;0.0
6369;Totaal mannen en vrouwen;20 tot 25 jaar;10 jaar gehuwd geweest;2009;0.0
6370;Totaal mannen en vrouwen;20 tot 25 jaar;10 jaar gehuwd geweest;2010;0.0
6371;Totaal mannen en vrouwen;20 tot 25 jaar;10 jaar gehuwd geweest;2011;0.0
6372;Totaal mannen en vrouwen;20 tot 25 jaar;10 jaar gehuwd geweest;2012;0.0
6373;Totaal mannen en vrouwen;20 tot 25 jaar;10 jaar gehuwd geweest;2013;0.0
6374;Totaal mannen en vrouwen;20 tot 25 jaar;10 jaar gehuwd geweest;2014;0.0
6375;Totaal mannen en vrouwen;20 tot 25 jaar;10 jaar gehuwd geweest;2015;0.0
6376;Totaal mannen en vrouwen;20 tot 25 jaar;10 jaar gehuwd geweest;2016;0.0
6377;Totaal mannen en vrouwen;20 tot 25 jaar;10 jaar gehuwd geweest;2017;0.0
6378;Totaal mannen en vrouwen;20 tot 25 jaar;10 jaar gehuwd geweest;2018;1.0
6379;Totaal mannen en vrouwen;20 tot 25 jaar;10 jaar gehuwd geweest;2019;0.0
6380;Totaal mannen en vrouwen;20 tot 25 jaar;10 jaar gehuwd geweest;2020;0.0
6381;Totaal mannen en vrouwen;20 tot 25 jaar;10 jaar gehuwd geweest;2021;0.0
6382;Totaal mannen en vrouwen;20 tot 25 jaar;10 jaar gehuwd geweest;2022;0.0
6383;Totaal mannen en vrouwen;20 tot 25 jaar;10 jaar gehuwd geweest;2023;0.0
6384;Totaal mannen en vrouwen;20 tot 25 jaar;11 jaar gehuwd geweest;1996;0.0
6385;Totaal mannen en vrouwen;20 tot 25 jaar;11 jaar gehuwd geweest;1997;0.0
6386;Totaal mannen en vrouwen;20 tot 25 jaar;11 jaar gehuwd geweest;1998;0.0
6387;Totaal mannen en vrouwen;20 tot 25 jaar;11 jaar gehuwd geweest;1999;0.0
6388;Totaal mannen en vrouwen;20 tot 25 jaar;11 jaar gehuwd geweest;2000;0.0
6389;Totaal mannen en vrouwen;20 tot 25 jaar;11 jaar gehuwd geweest;2001;0.0
6390;Totaal mannen en vrouwen;20 tot 25 jaar;11 jaar gehuwd geweest;2002;0.0
6391;Totaal mannen en vrouwen;20 tot 25 jaar;11 jaar gehuwd geweest;2003;0.0
6392;Totaal mannen en vrouwen;20 tot 25 jaar;11 jaar gehuwd geweest;2004;0.0
6393;Totaal mannen en vrouwen;20 tot 25 jaar;11 jaar gehuwd geweest;2005;0.0
6394;Totaal mannen en vrouwen;20 tot 25 jaar;11 jaar gehuwd geweest;2006;0.0
6395;Totaal mannen en vrouwen;20 tot 25 jaar;11 jaar gehuwd geweest;2007;0.0
6396;Totaal mannen en vrouwen;20 tot 25 jaar;11 jaar gehuwd geweest;2008;0.0
6397;Totaal mannen en vrouwen;20 tot 25 jaar;11 jaar gehuwd geweest;2009;0.0
6398;Totaal mannen en vrouwen;20 tot 25 jaar;11 jaar gehuwd geweest;2010;0.0
6399;Totaal mannen en vrouwen;20 tot 25 jaar;11 jaar gehuwd geweest;2011;0.0
6400;Totaal mannen en vrouwen;20 tot 25 jaar;11 jaar gehuwd geweest;2012;0.0
6401;Totaal mannen en vrouwen;20 tot 25 jaar;11 jaar gehuwd geweest;2013;0.0
6402;Totaal mannen en vrouwen;20 tot 25 jaar;11 jaar gehuwd geweest;2014;0.0
6403;Totaal mannen en vrouwen;20 tot 25 jaar;11 jaar gehuwd geweest;2015;0.0
6404;Totaal mannen en vrouwen;20 tot 25 jaar;11 jaar gehuwd geweest;2016;0.0
6405;Totaal mannen en vrouwen;20 tot 25 jaar;11 jaar gehuwd geweest;2017;0.0
6406;Totaal mannen en vrouwen;20 tot 25 jaar;11 jaar gehuwd geweest;2018;0.0
6407;Totaal mannen en vrouwen;20 tot 25 jaar;11 jaar gehuwd geweest;2019;0.0
6408;Totaal mannen en vrouwen;20 tot 25 jaar;11 jaar gehuwd geweest;2020;0.0
6409;Totaal mannen en vrouwen;20 tot 25 jaar;11 jaar gehuwd geweest;2021;0.0
6410;Totaal mannen en vrouwen;20 tot 25 jaar;11 jaar gehuwd geweest;2022;0.0
6411;Totaal mannen en vrouwen;20 tot 25 jaar;11 jaar gehuwd geweest;2023;0.0
6412;Totaal mannen en vrouwen;20 tot 25 jaar;12 jaar gehuwd geweest;1996;0.0
6413;Totaal mannen en vrouwen;20 tot 25 jaar;12 jaar gehuwd geweest;1997;0.0
6414;Totaal mannen en vrouwen;20 tot 25 jaar;12 jaar gehuwd geweest;1998;0.0
6415;Totaal mannen en vrouwen;20 tot 25 jaar;12 jaar gehuwd geweest;1999;0.0
6416;Totaal mannen en vrouwen;20 tot 25 jaar;12 jaar gehuwd geweest;2000;0.0
6417;Totaal mannen en vrouwen;20 tot 25 jaar;12 jaar gehuwd geweest;2001;0.0
6418;Totaal mannen en vrouwen;20 tot 25 jaar;12 jaar gehuwd geweest;2002;0.0
6419;Totaal mannen en vrouwen;20 tot 25 jaar;12 jaar gehuwd geweest;2003;0.0
6420;Totaal mannen en vrouwen;20 tot 25 jaar;12 jaar gehuwd geweest;2004;0.0
6421;Totaal mannen en vrouwen;20 tot 25 jaar;12 jaar gehuwd geweest;2005;0.0
6422;Totaal mannen en vrouwen;20 tot 25 jaar;12 jaar gehuwd geweest;2006;0.0
6423;Totaal mannen en vrouwen;20 tot 25 jaar;12 jaar gehuwd geweest;2007;0.0
6424;Totaal mannen en vrouwen;20 tot 25 jaar;12 jaar gehuwd geweest;2008;0.0
6425;Totaal mannen en vrouwen;20 tot 25 jaar;12 jaar gehuwd geweest;2009;0.0
6426;Totaal mannen en vrouwen;20 tot 25 jaar;12 jaar gehuwd geweest;2010;0.0
6427;Totaal mannen en vrouwen;20 tot 25 jaar;12 jaar gehuwd geweest;2011;0.0
6428;Totaal mannen en vrouwen;20 tot 25 jaar;12 jaar gehuwd geweest;2012;0.0
6429;Totaal mannen en vrouwen;20 tot 25 jaar;12 jaar gehuwd geweest;2013;0.0
6430;Totaal mannen en vrouwen;20 tot 25 jaar;12 jaar gehuwd geweest;2014;0.0
6431;Totaal mannen en vrouwen;20 tot 25 jaar;12 jaar gehuwd geweest;2015;0.0
6432;Totaal mannen en vrouwen;20 tot 25 jaar;12 jaar gehuwd geweest;2016;0.0
6433;Totaal mannen en vrouwen;20 tot 25 jaar;12 jaar gehuwd geweest;2017;0.0
6434;Totaal mannen en vrouwen;20 tot 25 jaar;12 jaar gehuwd geweest;2018;0.0
6435;Totaal mannen en vrouwen;20 tot 25 jaar;12 jaar gehuwd geweest;2019;0.0
6436;Totaal mannen en vrouwen;20 tot 25 jaar;12 jaar gehuwd geweest;2020;0.0
6437;Totaal mannen en vrouwen;20 tot 25 jaar;12 jaar gehuwd geweest;2021;0.0
6438;Totaal mannen en vrouwen;20 tot 25 jaar;12 jaar gehuwd geweest;2022;0.0
6439;Totaal mannen en vrouwen;20 tot 25 jaar;12 jaar gehuwd geweest;2023;0.0
6440;Totaal mannen en vrouwen;20 tot 25 jaar;13 jaar gehuwd geweest;1996;0.0
6441;Totaal mannen en vrouwen;20 tot 25 jaar;13 jaar gehuwd geweest;1997;0.0
6442;Totaal mannen en vrouwen;20 tot 25 jaar;13 jaar gehuwd geweest;1998;0.0
6443;Totaal mannen en vrouwen;20 tot 25 jaar;13 jaar gehuwd geweest;1999;0.0
6444;Totaal mannen en vrouwen;20 tot 25 jaar;13 jaar gehuwd geweest;2000;0.0
6445;Totaal mannen en vrouwen;20 tot 25 jaar;13 jaar gehuwd geweest;2001;0.0
6446;Totaal mannen en vrouwen;20 tot 25 jaar;13 jaar gehuwd geweest;2002;0.0
6447;Totaal mannen en vrouwen;20 tot 25 jaar;13 jaar gehuwd geweest;2003;0.0
6448;Totaal mannen en vrouwen;20 tot 25 jaar;13 jaar gehuwd geweest;2004;0.0
6449;Totaal mannen en vrouwen;20 tot 25 jaar;13 jaar gehuwd geweest;2005;0.0
6450;Totaal mannen en vrouwen;20 tot 25 jaar;13 jaar gehuwd geweest;2006;0.0
6451;Totaal mannen en vrouwen;20 tot 25 jaar;13 jaar gehuwd geweest;2007;0.0
6452;Totaal mannen en vrouwen;20 tot 25 jaar;13 jaar gehuwd geweest;2008;0.0
6453;Totaal mannen en vrouwen;20 tot 25 jaar;13 jaar gehuwd geweest;2009;0.0
6454;Totaal mannen en vrouwen;20 tot 25 jaar;13 jaar gehuwd geweest;2010;0.0
6455;Totaal mannen en vrouwen;20 tot 25 jaar;13 jaar gehuwd geweest;2011;0.0
6456;Totaal mannen en vrouwen;20 tot 25 jaar;13 jaar gehuwd geweest;2012;0.0
6457;Totaal mannen en vrouwen;20 tot 25 jaar;13 jaar gehuwd geweest;2013;0.0
6458;Totaal mannen en vrouwen;20 tot 25 jaar;13 jaar gehuwd geweest;2014;0.0
6459;Totaal mannen en vrouwen;20 tot 25 jaar;13 jaar gehuwd geweest;2015;0.0
6460;Totaal mannen en vrouwen;20 tot 25 jaar;13 jaar gehuwd geweest;2016;0.0
6461;Totaal mannen en vrouwen;20 tot 25 jaar;13 jaar gehuwd geweest;2017;0.0
6462;Totaal mannen en vrouwen;20 tot 25 jaar;13 jaar gehuwd geweest;2018;0.0
6463;Totaal mannen en vrouwen;20 tot 25 jaar;13 jaar gehuwd geweest;2019;0.0
6464;Totaal mannen en vrouwen;20 tot 25 jaar;13 jaar gehuwd geweest;2020;0.0
6465;Totaal mannen en vrouwen;20 tot 25 jaar;13 jaar gehuwd geweest;2021;0.0
6466;Totaal mannen en vrouwen;20 tot 25 jaar;13 jaar gehuwd geweest;2022;0.0
6467;Totaal mannen en vrouwen;20 tot 25 jaar;13 jaar gehuwd geweest;2023;0.0
6468;Totaal mannen en vrouwen;20 tot 25 jaar;14 jaar gehuwd geweest;1996;
6469;Totaal mannen en vrouwen;20 tot 25 jaar;14 jaar gehuwd geweest;1997;
6470;Totaal mannen en vrouwen;20 tot 25 jaar;14 jaar gehuwd geweest;1998;
6471;Totaal mannen en vrouwen;20 tot 25 jaar;14 jaar gehuwd geweest;1999;
6472;Totaal mannen en vrouwen;20 tot 25 jaar;14 jaar gehuwd geweest;2000;
6473;Totaal mannen en vrouwen;20 tot 25 jaar;14 jaar gehuwd geweest;2001;
6474;Totaal mannen en vrouwen;20 tot 25 jaar;14 jaar gehuwd geweest;2002;
6475;Totaal mannen en vrouwen;20 tot 25 jaar;14 jaar gehuwd geweest;2003;
6476;Totaal mannen en vrouwen;20 tot 25 jaar;14 jaar gehuwd geweest;2004;
6477;Totaal mannen en vrouwen;20 tot 25 jaar;14 jaar gehuwd geweest;2005;
6478;Totaal mannen en vrouwen;20 tot 25 jaar;14 jaar gehuwd geweest;2006;
6479;Totaal mannen en vrouwen;20 tot 25 jaar;14 jaar gehuwd geweest;2007;
6480;Totaal mannen en vrouwen;20 tot 25 jaar;14 jaar gehuwd geweest;2008;
6481;Totaal mannen en vrouwen;20 tot 25 jaar;14 jaar gehuwd geweest;2009;
6482;Totaal mannen en vrouwen;20 tot 25 jaar;14 jaar gehuwd geweest;2010;
6483;Totaal mannen en vrouwen;20 tot 25 jaar;14 jaar gehuwd geweest;2011;
6484;Totaal mannen en vrouwen;20 tot 25 jaar;14 jaar gehuwd geweest;2012;
6485;Totaal mannen en vrouwen;20 tot 25 jaar;14 jaar gehuwd geweest;2013;
6486;Totaal mannen en vrouwen;20 tot 25 jaar;14 jaar gehuwd geweest;2014;
6487;Totaal mannen en vrouwen;20 tot 25 jaar;14 jaar gehuwd geweest;2015;
6488;Totaal mannen en vrouwen;20 tot 25 jaar;14 jaar gehuwd geweest;2016;
6489;Totaal mannen en vrouwen;20 tot 25 jaar;14 jaar gehuwd geweest;2017;
6490;Totaal mannen en vrouwen;20 tot 25 jaar;14 jaar gehuwd geweest;2018;
6491;Totaal mannen en vrouwen;20 tot 25 jaar;14 jaar gehuwd geweest;2019;
6492;Totaal mannen en vrouwen;20 tot 25 jaar;14 jaar gehuwd geweest;2020;
6493;Totaal mannen en vrouwen;20 tot 25 jaar;14 jaar gehuwd geweest;2021;
6494;Totaal mannen en vrouwen;20 tot 25 jaar;14 jaar gehuwd geweest;2022;
6495;Totaal mannen en vrouwen;20 tot 25 jaar;14 jaar gehuwd geweest;2023;
6496;Totaal mannen en vrouwen;20 tot 25 jaar;15 jaar gehuwd geweest;1996;
6497;Totaal mannen en vrouwen;20 tot 25 jaar;15 jaar gehuwd geweest;1997;
6498;Totaal mannen en vrouwen;20 tot 25 jaar;15 jaar gehuwd geweest;1998;
6499;Totaal mannen en vrouwen;20 tot 25 jaar;15 jaar gehuwd geweest;1999;
6500;Totaal mannen en vrouwen;20 tot 25 jaar;15 jaar gehuwd geweest;2000;
6501;Totaal mannen en vrouwen;20 tot 25 jaar;15 jaar gehuwd geweest;2001;
6502;Totaal mannen en vrouwen;20 tot 25 jaar;15 jaar gehuwd geweest;2002;
6503;Totaal mannen en vrouwen;20 tot 25 jaar;15 jaar gehuwd geweest;2003;
6504;Totaal mannen en vrouwen;20 tot 25 jaar;15 jaar gehuwd geweest;2004;
6505;Totaal mannen en vrouwen;20 tot 25 jaar;15 jaar gehuwd geweest;2005;
6506;Totaal mannen en vrouwen;20 tot 25 jaar;15 jaar gehuwd geweest;2006;
6507;Totaal mannen en vrouwen;20 tot 25 jaar;15 jaar gehuwd geweest;2007;
6508;Totaal mannen en vrouwen;20 tot 25 jaar;15 jaar gehuwd geweest;2008;
6509;Totaal mannen en vrouwen;20 tot 25 jaar;15 jaar gehuwd geweest;2009;
6510;Totaal mannen en vrouwen;20 tot 25 jaar;15 jaar gehuwd geweest;2010;
6511;Totaal mannen en vrouwen;20 tot 25 jaar;15 jaar gehuwd geweest;2011;
6512;Totaal mannen en vrouwen;20 tot 25 jaar;15 jaar gehuwd geweest;2012;
6513;Totaal mannen en vrouwen;20 tot 25 jaar;15 jaar gehuwd geweest;2013;
6514;Totaal mannen en vrouwen;20 tot 25 jaar;15 jaar gehuwd geweest;2014;
6515;Totaal mannen en vrouwen;20 tot 25 jaar;15 jaar gehuwd geweest;2015;
6516;Totaal mannen en vrouwen;20 tot 25 jaar;15 jaar gehuwd geweest;2016;
6517;Totaal mannen en vrouwen;20 tot 25 jaar;15 jaar gehuwd geweest;2017;
6518;Totaal mannen en vrouwen;20 tot 25 jaar;15 jaar gehuwd geweest;2018;
6519;Totaal mannen en vrouwen;20 tot 25 jaar;15 jaar gehuwd geweest;2019;
6520;Totaal mannen en vrouwen;20 tot 25 jaar;15 jaar gehuwd geweest;2020;
6521;Totaal mannen en vrouwen;20 tot 25 jaar;15 jaar gehuwd geweest;2021;
6522;Totaal mannen en vrouwen;20 tot 25 jaar;15 jaar gehuwd geweest;2022;
6523;Totaal mannen en vrouwen;20 tot 25 jaar;15 jaar gehuwd geweest;2023;
6524;Totaal mannen en vrouwen;20 tot 25 jaar;16 jaar gehuwd geweest;1996;
6525;Totaal mannen en vrouwen;20 tot 25 jaar;16 jaar gehuwd geweest;1997;
6526;Totaal mannen en vrouwen;20 tot 25 jaar;16 jaar gehuwd geweest;1998;
6527;Totaal mannen en vrouwen;20 tot 25 jaar;16 jaar gehuwd geweest;1999;
6528;Totaal mannen en vrouwen;20 tot 25 jaar;16 jaar gehuwd geweest;2000;
6529;Totaal mannen en vrouwen;20 tot 25 jaar;16 jaar gehuwd geweest;2001;
6530;Totaal mannen en vrouwen;20 tot 25 jaar;16 jaar gehuwd geweest;2002;
6531;Totaal mannen en vrouwen;20 tot 25 jaar;16 jaar gehuwd geweest;2003;
6532;Totaal mannen en vrouwen;20 tot 25 jaar;16 jaar gehuwd geweest;2004;
6533;Totaal mannen en vrouwen;20 tot 25 jaar;16 jaar gehuwd geweest;2005;
6534;Totaal mannen en vrouwen;20 tot 25 jaar;16 jaar gehuwd geweest;2006;
6535;Totaal mannen en vrouwen;20 tot 25 jaar;16 jaar gehuwd geweest;2007;
6536;Totaal mannen en vrouwen;20 tot 25 jaar;16 jaar gehuwd geweest;2008;
6537;Totaal mannen en vrouwen;20 tot 25 jaar;16 jaar gehuwd geweest;2009;
6538;Totaal mannen en vrouwen;20 tot 25 jaar;16 jaar gehuwd geweest;2010;
6539;Totaal mannen en vrouwen;20 tot 25 jaar;16 jaar gehuwd geweest;2011;
6540;Totaal mannen en vrouwen;20 tot 25 jaar;16 jaar gehuwd geweest;2012;
6541;Totaal mannen en vrouwen;20 tot 25 jaar;16 jaar gehuwd geweest;2013;
6542;Totaal mannen en vrouwen;20 tot 25 jaar;16 jaar gehuwd geweest;2014;
6543;Totaal mannen en vrouwen;20 tot 25 jaar;16 jaar gehuwd geweest;2015;
6544;Totaal mannen en vrouwen;20 tot 25 jaar;16 jaar gehuwd geweest;2016;
6545;Totaal mannen en vrouwen;20 tot 25 jaar;16 jaar gehuwd geweest;2017;
6546;Totaal mannen en vrouwen;20 tot 25 jaar;16 jaar gehuwd geweest;2018;
6547;Totaal mannen en vrouwen;20 tot 25 jaar;16 jaar gehuwd geweest;2019;
6548;Totaal mannen en vrouwen;20 tot 25 jaar;16 jaar gehuwd geweest;2020;
6549;Totaal mannen en vrouwen;20 tot 25 jaar;16 jaar gehuwd geweest;2021;
6550;Totaal mannen en vrouwen;20 tot 25 jaar;16 jaar gehuwd geweest;2022;
6551;Totaal mannen en vrouwen;20 tot 25 jaar;16 jaar gehuwd geweest;2023;
6552;Totaal mannen en vrouwen;20 tot 25 jaar;17 jaar gehuwd geweest;1996;
6553;Totaal mannen en vrouwen;20 tot 25 jaar;17 jaar gehuwd geweest;1997;
6554;Totaal mannen en vrouwen;20 tot 25 jaar;17 jaar gehuwd geweest;1998;
6555;Totaal mannen en vrouwen;20 tot 25 jaar;17 jaar gehuwd geweest;1999;
6556;Totaal mannen en vrouwen;20 tot 25 jaar;17 jaar gehuwd geweest;2000;
6557;Totaal mannen en vrouwen;20 tot 25 jaar;17 jaar gehuwd geweest;2001;
6558;Totaal mannen en vrouwen;20 tot 25 jaar;17 jaar gehuwd geweest;2002;
6559;Totaal mannen en vrouwen;20 tot 25 jaar;17 jaar gehuwd geweest;2003;
6560;Totaal mannen en vrouwen;20 tot 25 jaar;17 jaar gehuwd geweest;2004;
6561;Totaal mannen en vrouwen;20 tot 25 jaar;17 jaar gehuwd geweest;2005;
6562;Totaal mannen en vrouwen;20 tot 25 jaar;17 jaar gehuwd geweest;2006;
6563;Totaal mannen en vrouwen;20 tot 25 jaar;17 jaar gehuwd geweest;2007;
6564;Totaal mannen en vrouwen;20 tot 25 jaar;17 jaar gehuwd geweest;2008;
6565;Totaal mannen en vrouwen;20 tot 25 jaar;17 jaar gehuwd geweest;2009;
6566;Totaal mannen en vrouwen;20 tot 25 jaar;17 jaar gehuwd geweest;2010;
6567;Totaal mannen en vrouwen;20 tot 25 jaar;17 jaar gehuwd geweest;2011;
6568;Totaal mannen en vrouwen;20 tot 25 jaar;17 jaar gehuwd geweest;2012;
6569;Totaal mannen en vrouwen;20 tot 25 jaar;17 jaar gehuwd geweest;2013;
6570;Totaal mannen en vrouwen;20 tot 25 jaar;17 jaar gehuwd geweest;2014;
6571;Totaal mannen en vrouwen;20 tot 25 jaar;17 jaar gehuwd geweest;2015;
6572;Totaal mannen en vrouwen;20 tot 25 jaar;17 jaar gehuwd geweest;2016;
6573;Totaal mannen en vrouwen;20 tot 25 jaar;17 jaar gehuwd geweest;2017;
6574;Totaal mannen en vrouwen;20 tot 25 jaar;17 jaar gehuwd geweest;2018;
6575;Totaal mannen en vrouwen;20 tot 25 jaar;17 jaar gehuwd geweest;2019;
6576;Totaal mannen en vrouwen;20 tot 25 jaar;17 jaar gehuwd geweest;2020;
6577;Totaal mannen en vrouwen;20 tot 25 jaar;17 jaar gehuwd geweest;2021;
6578;Totaal mannen en vrouwen;20 tot 25 jaar;17 jaar gehuwd geweest;2022;
6579;Totaal mannen en vrouwen;20 tot 25 jaar;17 jaar gehuwd geweest;2023;
6580;Totaal mannen en vrouwen;20 tot 25 jaar;18 jaar gehuwd geweest;1996;
6581;Totaal mannen en vrouwen;20 tot 25 jaar;18 jaar gehuwd geweest;1997;
6582;Totaal mannen en vrouwen;20 tot 25 jaar;18 jaar gehuwd geweest;1998;
6583;Totaal mannen en vrouwen;20 tot 25 jaar;18 jaar gehuwd geweest;1999;
6584;Totaal mannen en vrouwen;20 tot 25 jaar;18 jaar gehuwd geweest;2000;
6585;Totaal mannen en vrouwen;20 tot 25 jaar;18 jaar gehuwd geweest;2001;
