ID;RegioS2007;Perioden;Huishoudens_1;Eenpersoonshuishoudens_2;Paren_3;Eenouderhuishoudens_4;OverigeHuishoudens_5;Huishoudens_6;Eenpersoonshuishoudens_7;Paren_8;Eenouderhuishoudens_9;OverigeHuishoudens_10;Huishoudens_11;Eenpersoonshuishoudens_12;Paren_13;Eenouderhuishoudens_14;OverigeHuishoudens_15;Huishoudens_16;Eenpersoonshuishoudens_17;Paren_18;Eenouderhuishoudens_19;OverigeHuishoudens_20;Regiocode_21
4408;Halderberge;2024;12.8;4.3;7.8;0.6;0.1;10.9;3.6;6.9;0.4;0.0;1.1;0.4;0.5;0.2;0.0;0.7;0.3;0.4;0.1;0.0;1655
4409;Halderberge;2025;12.8;4.3;7.8;0.6;0.1;10.9;3.6;6.9;0.4;0.1;1.1;0.4;0.5;0.2;0.0;0.8;0.3;0.4;0.0;0.0;1655
4410;Hardenberg;2008;22.0;5.6;15.2;1.1;0.1;20.6;5.2;14.4;0.9;0.1;0.4;0.1;0.2;0.1;0.0;1.1;0.3;0.7;0.1;0.0;160
4411;Hardenberg;2009;22.3;5.8;15.3;1.1;0.1;20.8;5.4;14.4;0.9;0.1;0.5;0.2;0.2;0.1;0.0;1.1;0.3;0.7;0.1;0.0;160
4412;Hardenberg;2010;22.5;6.1;15.2;1.1;0.1;20.9;5.6;14.3;0.9;0.1;0.5;0.2;0.2;0.1;0.0;1.1;0.4;0.7;0.1;0.0;160
4413;Hardenberg;2011;22.7;6.3;15.2;1.1;0.1;21.0;5.7;14.3;0.9;0.1;0.6;0.2;0.2;0.1;0.0;1.1;0.3;0.7;0.1;0.0;160
4414;Hardenberg;2012;22.8;6.5;15.1;1.1;0.1;21.1;5.9;14.3;0.9;0.1;0.6;0.2;0.2;0.1;0.0;1.1;0.4;0.7;0.1;0.0;160
4415;Hardenberg;2013;22.9;6.6;15.1;1.1;0.1;21.2;6.0;14.2;0.9;0.1;0.7;0.2;0.2;0.2;0.0;1.1;0.4;0.7;0.1;0.0;160
4416;Hardenberg;2014;23.0;6.7;15.1;1.1;0.1;21.2;6.1;14.2;0.9;0.1;0.7;0.3;0.2;0.2;0.0;1.1;0.4;0.7;0.0;0.0;160
4417;Hardenberg;2015;23.2;6.8;15.1;1.1;0.1;21.3;6.2;14.2;0.9;0.1;0.7;0.3;0.3;0.2;0.0;1.1;0.4;0.7;0.0;0.0;160
4418;Hardenberg;2016;23.3;7.0;15.1;1.1;0.1;21.3;6.3;14.2;0.8;0.1;0.8;0.3;0.3;0.2;0.0;1.1;0.4;0.7;0.0;0.0;160
4419;Hardenberg;2017;23.4;7.1;15.1;1.1;0.1;21.4;6.4;14.2;0.8;0.1;0.8;0.3;0.3;0.2;0.0;1.2;0.4;0.7;0.0;0.0;160
4420;Hardenberg;2018;23.5;7.2;15.1;1.1;0.1;21.4;6.5;14.1;0.8;0.1;0.9;0.3;0.3;0.2;0.0;1.2;0.4;0.7;0.1;0.0;160
4421;Hardenberg;2019;23.7;7.3;15.2;1.1;0.1;21.5;6.5;14.1;0.8;0.1;1.0;0.4;0.4;0.2;0.0;1.2;0.4;0.7;0.1;0.0;160
4422;Hardenberg;2020;23.8;7.5;15.2;1.0;0.1;21.5;6.6;14.1;0.8;0.1;1.0;0.4;0.4;0.2;0.0;1.2;0.5;0.7;0.1;0.0;160
4423;Hardenberg;2021;23.9;7.5;15.2;1.0;0.1;21.6;6.7;14.0;0.8;0.1;1.1;0.4;0.4;0.2;0.0;1.2;0.4;0.7;0.1;0.0;160
4424;Hardenberg;2022;24.0;7.6;15.2;1.0;0.1;21.6;6.8;14.0;0.8;0.1;1.1;0.4;0.4;0.2;0.0;1.2;0.4;0.7;0.1;0.0;160
4425;Hardenberg;2023;24.1;7.7;15.2;1.0;0.1;21.7;6.8;14.0;0.8;0.1;1.2;0.5;0.5;0.2;0.0;1.2;0.4;0.7;0.0;0.0;160
4426;Hardenberg;2024;24.2;7.8;15.2;1.0;0.1;21.7;6.9;14.0;0.7;0.1;1.3;0.5;0.5;0.2;0.0;1.2;0.4;0.7;0.1;0.0;160
4427;Hardenberg;2025;24.2;7.9;15.2;1.0;0.1;21.7;6.9;13.9;0.7;0.1;1.3;0.5;0.5;0.2;0.0;1.2;0.5;0.7;0.1;0.0;160
4428;Harderwijk;2008;17.3;5.4;10.9;1.0;0.1;14.8;4.7;9.4;0.8;0.1;1.3;0.3;0.8;0.1;0.0;1.2;0.4;0.7;0.1;0.0;243
4429;Harderwijk;2009;17.6;5.6;11.0;1.0;0.1;15.1;4.8;9.4;0.8;0.1;1.4;0.4;0.8;0.1;0.0;1.2;0.4;0.7;0.1;0.0;243
4430;Harderwijk;2010;17.9;5.7;11.1;1.1;0.1;15.3;4.9;9.5;0.8;0.1;1.4;0.4;0.9;0.2;0.0;1.2;0.4;0.7;0.1;0.0;243
4431;Harderwijk;2011;18.2;5.9;11.2;1.1;0.1;15.5;5.0;9.6;0.8;0.1;1.5;0.4;0.9;0.2;0.0;1.2;0.4;0.7;0.1;0.0;243
4432;Harderwijk;2012;18.5;6.0;11.3;1.1;0.1;15.7;5.2;9.7;0.8;0.1;1.5;0.4;0.9;0.2;0.0;1.3;0.4;0.7;0.1;0.0;243
4433;Harderwijk;2013;18.7;6.2;11.4;1.1;0.1;15.9;5.3;9.7;0.8;0.1;1.6;0.4;0.9;0.2;0.0;1.3;0.5;0.7;0.1;0.0;243
4434;Harderwijk;2014;18.9;6.3;11.4;1.1;0.1;16.0;5.4;9.8;0.8;0.1;1.6;0.4;0.9;0.2;0.0;1.3;0.5;0.8;0.1;0.0;243
4435;Harderwijk;2015;19.1;6.4;11.5;1.1;0.1;16.1;5.4;9.8;0.8;0.1;1.6;0.5;0.9;0.2;0.0;1.3;0.5;0.8;0.1;0.0;243
4436;Harderwijk;2016;19.3;6.6;11.5;1.1;0.1;16.2;5.6;9.8;0.8;0.1;1.7;0.5;0.9;0.2;0.0;1.4;0.5;0.8;0.1;0.0;243
4437;Harderwijk;2017;19.5;6.7;11.6;1.1;0.1;16.4;5.6;9.9;0.8;0.1;1.7;0.5;0.9;0.2;0.0;1.4;0.5;0.8;0.1;0.0;243
4438;Harderwijk;2018;19.7;6.7;11.6;1.2;0.1;16.5;5.7;9.9;0.8;0.1;1.8;0.5;0.9;0.3;0.0;1.4;0.5;0.8;0.1;0.0;243
4439;Harderwijk;2019;19.9;6.9;11.7;1.2;0.1;16.6;5.8;9.9;0.8;0.1;1.8;0.6;1.0;0.3;0.0;1.4;0.5;0.8;0.1;0.0;243
4440;Harderwijk;2020;20.0;7.1;11.7;1.2;0.1;16.7;5.9;9.9;0.8;0.1;1.9;0.6;1.0;0.3;0.0;1.4;0.5;0.8;0.1;0.0;243
4441;Harderwijk;2021;20.2;7.2;11.7;1.2;0.1;16.8;6.0;9.9;0.8;0.1;1.9;0.6;1.0;0.3;0.0;1.4;0.5;0.8;0.1;0.0;243
4442;Harderwijk;2022;20.4;7.3;11.8;1.2;0.1;16.9;6.1;10.0;0.8;0.1;2.0;0.6;1.0;0.3;0.0;1.5;0.6;0.8;0.1;0.0;243
4443;Harderwijk;2023;20.5;7.4;11.8;1.2;0.1;17.0;6.2;10.0;0.8;0.1;2.0;0.7;1.0;0.3;0.0;1.5;0.6;0.8;0.1;0.0;243
4444;Harderwijk;2024;20.6;7.5;11.8;1.2;0.1;17.1;6.3;10.0;0.8;0.1;2.1;0.7;1.1;0.3;0.0;1.5;0.6;0.8;0.1;0.0;243
4445;Harderwijk;2025;20.8;7.6;11.9;1.2;0.1;17.2;6.3;10.0;0.8;0.1;2.1;0.7;1.1;0.3;0.0;1.5;0.6;0.8;0.1;0.0;243
4446;Hardinxveld-Giessendam;2008;6.6;1.7;4.7;0.3;0.0;6.3;1.6;4.5;0.2;0.0;0.1;0.0;0.1;0.0;0.0;0.2;0.1;0.1;0.0;0.0;523
4447;Hardinxveld-Giessendam;2009;6.7;1.7;4.7;0.3;0.0;6.3;1.6;4.4;0.2;0.0;0.2;0.0;0.1;0.0;0.0;0.2;0.1;0.2;0.0;0.0;523
4448;Hardinxveld-Giessendam;2010;6.7;1.8;4.7;0.3;0.0;6.3;1.6;4.5;0.2;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;523
4449;Hardinxveld-Giessendam;2011;6.8;1.8;4.7;0.3;0.0;6.3;1.6;4.4;0.2;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;523
4450;Hardinxveld-Giessendam;2012;6.8;1.8;4.7;0.3;0.0;6.4;1.7;4.4;0.2;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;523
4451;Hardinxveld-Giessendam;2013;6.9;1.8;4.7;0.3;0.0;6.4;1.7;4.4;0.2;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;523
4452;Hardinxveld-Giessendam;2014;6.9;1.9;4.7;0.3;0.0;6.4;1.7;4.4;0.2;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;523
4453;Hardinxveld-Giessendam;2015;7.0;1.9;4.7;0.3;0.0;6.4;1.7;4.4;0.2;0.0;0.3;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;523
4454;Hardinxveld-Giessendam;2016;7.0;1.9;4.7;0.3;0.0;6.5;1.8;4.4;0.3;0.0;0.3;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;523
4455;Hardinxveld-Giessendam;2017;7.1;2.0;4.7;0.3;0.0;6.5;1.8;4.4;0.2;0.0;0.3;0.1;0.1;0.1;0.0;0.3;0.1;0.2;0.0;0.0;523
4456;Hardinxveld-Giessendam;2018;7.1;2.0;4.7;0.3;0.0;6.5;1.8;4.4;0.2;0.0;0.3;0.1;0.1;0.1;0.0;0.3;0.1;0.2;0.0;0.0;523
4457;Hardinxveld-Giessendam;2019;7.2;2.1;4.7;0.3;0.0;6.5;1.8;4.4;0.2;0.0;0.3;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;523
4458;Hardinxveld-Giessendam;2020;7.2;2.1;4.8;0.3;0.0;6.5;1.8;4.4;0.2;0.0;0.3;0.1;0.1;0.0;0.0;0.3;0.1;0.2;0.0;0.0;523
4459;Hardinxveld-Giessendam;2021;7.2;2.1;4.8;0.3;0.0;6.6;1.9;4.4;0.2;0.0;0.3;0.1;0.2;0.0;0.0;0.3;0.1;0.2;0.0;0.0;523
4460;Hardinxveld-Giessendam;2022;7.3;2.2;4.8;0.3;0.0;6.6;1.9;4.4;0.2;0.0;0.3;0.1;0.1;0.0;0.0;0.4;0.1;0.2;0.0;0.0;523
4461;Hardinxveld-Giessendam;2023;7.3;2.2;4.7;0.3;0.0;6.6;1.9;4.4;0.2;0.0;0.4;0.1;0.2;0.1;0.0;0.4;0.1;0.2;0.0;0.0;523
4462;Hardinxveld-Giessendam;2024;7.3;2.2;4.8;0.3;0.0;6.6;1.9;4.4;0.2;0.0;0.4;0.1;0.2;0.1;0.0;0.4;0.2;0.2;0.0;0.0;523
4463;Hardinxveld-Giessendam;2025;7.3;2.2;4.7;0.3;0.0;6.6;1.9;4.4;0.2;0.0;0.4;0.1;0.2;0.1;0.0;0.4;0.2;0.2;0.0;0.0;523
4464;Haren;2008;8.4;2.8;5.2;0.4;0.0;7.4;2.4;4.6;0.3;0.0;0.3;0.1;0.1;0.0;0.0;0.7;0.2;0.5;0.0;0.0;17
4465;Haren;2009;8.4;2.7;5.3;0.4;0.0;7.3;2.4;4.7;0.3;0.0;0.3;0.1;0.1;0.0;0.0;0.8;0.2;0.5;0.0;0.0;17
4466;Haren;2010;8.4;2.7;5.3;0.4;0.0;7.4;2.3;4.7;0.3;0.0;0.3;0.1;0.1;0.0;0.0;0.8;0.2;0.5;0.0;0.0;17
4467;Haren;2011;8.5;2.6;5.4;0.4;0.0;7.4;2.3;4.8;0.3;0.0;0.3;0.1;0.1;0.0;0.0;0.8;0.2;0.5;0.0;0.0;17
4468;Haren;2012;8.5;2.6;5.4;0.4;0.0;7.4;2.2;4.8;0.3;0.0;0.4;0.2;0.1;0.1;0.0;0.8;0.2;0.5;0.1;0.0;17
4469;Haren;2013;8.5;2.6;5.5;0.4;0.0;7.4;2.2;4.8;0.3;0.0;0.4;0.1;0.1;0.1;0.0;0.8;0.2;0.5;0.0;0.0;17
4470;Haren;2014;8.6;2.6;5.5;0.4;0.0;7.4;2.2;4.9;0.3;0.0;0.4;0.2;0.1;0.1;0.0;0.8;0.2;0.5;0.0;0.0;17
4471;Haren;2015;8.6;2.6;5.6;0.4;0.0;7.4;2.2;4.9;0.3;0.0;0.4;0.2;0.2;0.1;0.0;0.8;0.3;0.5;0.0;0.0;17
4472;Haren;2016;8.6;2.6;5.6;0.4;0.0;7.4;2.2;4.9;0.3;0.0;0.4;0.2;0.2;0.1;0.0;0.8;0.3;0.5;0.0;0.0;17
4473;Haren;2017;8.7;2.6;5.6;0.4;0.0;7.4;2.2;4.9;0.3;0.0;0.4;0.2;0.2;0.1;0.0;0.8;0.3;0.5;0.0;0.0;17
4474;Haren;2018;8.7;2.6;5.6;0.4;0.0;7.5;2.2;5.0;0.3;0.0;0.4;0.2;0.2;0.1;0.0;0.8;0.2;0.5;0.0;0.0;17
4475;Haren;2019;8.7;2.7;5.7;0.4;0.0;7.5;2.2;5.0;0.3;0.0;0.5;0.2;0.2;0.1;0.0;0.8;0.3;0.5;0.0;0.0;17
4476;Haren;2020;8.8;2.7;5.7;0.4;0.0;7.5;2.2;5.0;0.3;0.0;0.5;0.2;0.2;0.1;0.0;0.8;0.3;0.5;0.0;0.0;17
4477;Haren;2021;8.8;2.7;5.7;0.4;0.1;7.5;2.2;5.1;0.2;0.0;0.5;0.2;0.2;0.1;0.0;0.8;0.3;0.5;0.0;0.0;17
4478;Haren;2022;8.8;2.7;5.7;0.3;0.0;7.5;2.2;5.1;0.2;0.0;0.5;0.2;0.2;0.1;0.0;0.8;0.3;0.5;0.0;0.0;17
4479;Haren;2023;8.8;2.7;5.8;0.4;0.1;7.5;2.2;5.1;0.2;0.0;0.5;0.2;0.2;0.1;0.0;0.8;0.3;0.5;0.0;0.0;17
4480;Haren;2024;8.9;2.7;5.8;0.4;0.0;7.5;2.2;5.1;0.2;0.0;0.5;0.2;0.2;0.1;0.0;0.8;0.3;0.5;0.0;0.0;17
4481;Haren;2025;8.9;2.6;5.9;0.4;0.0;7.5;2.1;5.1;0.2;0.0;0.5;0.2;0.2;0.1;0.0;0.9;0.3;0.5;0.0;0.0;17
4482;Harenkarspel;2008;6.3;1.8;4.2;0.3;0.0;5.8;1.6;3.9;0.3;0.0;0.1;0.0;0.1;0.0;0.0;0.4;0.1;0.2;0.0;0.0;395
4483;Harenkarspel;2009;6.3;1.8;4.1;0.3;0.0;5.8;1.7;3.8;0.3;0.0;0.1;0.0;0.1;0.0;0.0;0.4;0.1;0.2;0.0;0.0;395
4484;Harenkarspel;2010;6.4;1.9;4.1;0.3;0.1;5.8;1.7;3.8;0.3;0.0;0.2;0.1;0.1;0.0;0.0;0.4;0.1;0.2;0.0;0.0;395
4485;Harenkarspel;2011;6.5;2.0;4.1;0.3;0.1;5.9;1.8;3.8;0.3;0.0;0.2;0.1;0.1;0.0;0.0;0.4;0.1;0.2;0.0;0.0;395
4486;Harenkarspel;2012;6.6;2.0;4.2;0.3;0.0;6.0;1.8;3.8;0.3;0.0;0.2;0.1;0.1;0.0;0.0;0.4;0.1;0.2;0.0;0.0;395
4487;Harenkarspel;2013;6.6;2.1;4.2;0.3;0.0;6.0;1.9;3.9;0.3;0.0;0.2;0.1;0.1;0.0;0.0;0.4;0.1;0.3;0.0;0.0;395
4488;Harenkarspel;2014;6.7;2.1;4.2;0.3;0.0;6.1;1.9;3.9;0.3;0.0;0.2;0.1;0.1;0.0;0.0;0.4;0.2;0.2;0.0;0.0;395
4489;Harenkarspel;2015;6.8;2.2;4.2;0.3;0.1;6.1;2.0;3.9;0.3;0.0;0.3;0.1;0.1;0.1;0.0;0.4;0.2;0.3;0.0;0.0;395
4490;Harenkarspel;2016;6.9;2.2;4.2;0.4;0.1;6.2;2.0;3.9;0.3;0.0;0.3;0.1;0.1;0.1;0.0;0.4;0.2;0.2;0.0;0.0;395
4491;Harenkarspel;2017;6.9;2.3;4.2;0.4;0.1;6.2;2.0;3.9;0.3;0.0;0.3;0.1;0.1;0.1;0.0;0.5;0.2;0.2;0.0;0.0;395
4492;Harenkarspel;2018;7.0;2.3;4.2;0.4;0.0;6.2;2.0;3.9;0.3;0.0;0.3;0.1;0.1;0.1;0.0;0.5;0.2;0.2;0.0;0.0;395
4493;Harenkarspel;2019;7.0;2.4;4.2;0.4;0.1;6.3;2.1;3.9;0.3;0.0;0.3;0.1;0.1;0.1;0.0;0.5;0.2;0.2;0.0;0.0;395
4494;Harenkarspel;2020;7.1;2.4;4.2;0.4;0.0;6.3;2.1;3.9;0.3;0.0;0.3;0.1;0.1;0.1;0.0;0.5;0.2;0.2;0.0;0.0;395
4495;Harenkarspel;2021;7.1;2.5;4.2;0.4;0.0;6.4;2.2;3.9;0.3;0.0;0.3;0.1;0.1;0.1;0.0;0.5;0.2;0.2;0.0;0.0;395
4496;Harenkarspel;2022;7.2;2.5;4.2;0.4;0.0;6.4;2.2;3.8;0.3;0.0;0.3;0.1;0.1;0.1;0.0;0.5;0.2;0.3;0.0;0.0;395
4497;Harenkarspel;2023;7.2;2.6;4.2;0.4;0.1;6.4;2.2;3.8;0.3;0.0;0.4;0.1;0.2;0.1;0.0;0.5;0.2;0.2;0.0;0.0;395
4498;Harenkarspel;2024;7.3;2.6;4.2;0.4;0.0;6.4;2.3;3.8;0.3;0.0;0.4;0.1;0.1;0.1;0.0;0.5;0.2;0.2;0.0;0.0;395
4499;Harenkarspel;2025;7.3;2.7;4.2;0.4;0.0;6.5;2.3;3.8;0.3;0.0;0.4;0.1;0.2;0.1;0.0;0.5;0.2;0.2;0.0;0.0;395
4500;Harlingen;2008;6.8;2.4;3.9;0.5;0.0;6.0;2.1;3.5;0.4;0.0;0.3;0.1;0.1;0.0;0.0;0.6;0.2;0.3;0.0;0.0;72
4501;Harlingen;2009;6.8;2.4;3.8;0.5;0.0;6.0;2.1;3.5;0.4;0.0;0.2;0.1;0.1;0.0;0.0;0.6;0.2;0.3;0.0;0.0;72
4502;Harlingen;2010;6.8;2.5;3.8;0.5;0.0;6.0;2.1;3.4;0.4;0.0;0.3;0.1;0.1;0.0;0.0;0.6;0.2;0.3;0.0;0.0;72
4503;Harlingen;2011;6.8;2.6;3.8;0.5;0.0;6.0;2.2;3.4;0.4;0.0;0.3;0.1;0.1;0.1;0.0;0.5;0.2;0.3;0.0;0.0;72
4504;Harlingen;2012;6.8;2.6;3.7;0.5;0.0;6.0;2.3;3.4;0.4;0.0;0.3;0.1;0.1;0.1;0.0;0.5;0.2;0.2;0.0;0.0;72
4505;Harlingen;2013;6.8;2.6;3.7;0.5;0.0;6.0;2.3;3.3;0.4;0.0;0.3;0.1;0.1;0.1;0.0;0.5;0.2;0.2;0.0;0.0;72
4506;Harlingen;2014;6.9;2.7;3.7;0.5;0.1;6.0;2.3;3.3;0.4;0.0;0.3;0.1;0.1;0.1;0.0;0.5;0.3;0.2;0.0;0.0;72
4507;Harlingen;2015;6.9;2.7;3.7;0.5;0.1;6.0;2.3;3.3;0.4;0.0;0.3;0.1;0.1;0.1;0.0;0.5;0.3;0.2;0.0;0.0;72
4508;Harlingen;2016;6.9;2.7;3.6;0.5;0.1;6.0;2.3;3.3;0.4;0.0;0.3;0.1;0.1;0.1;0.0;0.5;0.2;0.2;0.0;0.0;72
4509;Harlingen;2017;6.9;2.7;3.6;0.5;0.1;6.0;2.4;3.3;0.4;0.0;0.3;0.1;0.1;0.1;0.0;0.5;0.2;0.2;0.0;0.0;72
4510;Harlingen;2018;6.9;2.7;3.6;0.5;0.0;6.0;2.4;3.2;0.4;0.0;0.4;0.1;0.1;0.1;0.0;0.5;0.2;0.2;0.0;0.0;72
4511;Harlingen;2019;6.9;2.8;3.6;0.5;0.0;6.0;2.4;3.2;0.3;0.0;0.4;0.1;0.1;0.1;0.0;0.5;0.2;0.2;0.0;0.0;72
4512;Harlingen;2020;6.9;2.8;3.6;0.5;0.0;6.0;2.4;3.2;0.3;0.0;0.4;0.1;0.1;0.1;0.0;0.5;0.2;0.2;0.0;0.0;72
4513;Harlingen;2021;6.8;2.8;3.5;0.5;0.0;6.0;2.5;3.1;0.3;0.0;0.3;0.1;0.1;0.1;0.0;0.5;0.2;0.2;0.0;0.0;72
4514;Harlingen;2022;6.8;2.9;3.5;0.4;0.1;6.0;2.5;3.1;0.3;0.0;0.3;0.1;0.1;0.1;0.0;0.5;0.2;0.2;0.0;0.0;72
4515;Harlingen;2023;6.8;2.9;3.5;0.4;0.0;6.0;2.5;3.1;0.3;0.0;0.3;0.1;0.1;0.1;0.0;0.5;0.2;0.2;0.0;0.0;72
4516;Harlingen;2024;6.8;2.9;3.4;0.4;0.0;5.9;2.5;3.1;0.3;0.0;0.4;0.2;0.1;0.1;0.0;0.5;0.2;0.2;0.0;0.0;72
4517;Harlingen;2025;6.7;2.9;3.4;0.4;0.0;5.9;2.5;3.0;0.3;0.0;0.4;0.2;0.1;0.1;0.0;0.5;0.2;0.2;0.0;0.0;72
4518;Hattem;2008;4.7;1.2;3.3;0.2;0.0;4.3;1.1;3.1;0.1;0.0;0.1;0.0;0.1;0.0;0.0;0.2;0.1;0.1;0.0;0.0;244
4519;Hattem;2009;4.7;1.2;3.2;0.2;0.0;4.3;1.1;3.0;0.2;0.0;0.1;0.0;0.1;0.0;0.0;0.2;0.1;0.1;0.0;0.0;244
4520;Hattem;2010;4.7;1.2;3.2;0.2;0.0;4.3;1.1;3.0;0.2;0.0;0.1;0.0;0.1;0.0;0.0;0.2;0.1;0.1;0.0;0.0;244
4521;Hattem;2011;4.7;1.3;3.2;0.2;0.0;4.3;1.1;3.0;0.2;0.0;0.1;0.0;0.1;0.0;0.0;0.2;0.1;0.1;0.0;0.0;244
4522;Hattem;2012;4.7;1.3;3.2;0.2;0.0;4.3;1.1;3.0;0.2;0.0;0.2;0.1;0.1;0.0;0.0;0.2;0.1;0.1;0.0;0.0;244
4523;Hattem;2013;4.7;1.3;3.2;0.2;0.0;4.3;1.1;3.0;0.2;0.0;0.2;0.1;0.1;0.0;0.0;0.2;0.1;0.1;0.0;0.0;244
4524;Hattem;2014;4.8;1.3;3.2;0.2;0.0;4.3;1.1;3.0;0.2;0.0;0.2;0.1;0.1;0.0;0.0;0.2;0.1;0.1;0.0;0.0;244
4525;Hattem;2015;4.8;1.3;3.2;0.2;0.0;4.3;1.2;3.0;0.2;0.0;0.2;0.1;0.1;0.0;0.0;0.2;0.1;0.1;0.0;0.0;244
4526;Hattem;2016;4.8;1.3;3.2;0.2;0.0;4.3;1.2;3.0;0.1;0.0;0.2;0.1;0.1;0.0;0.0;0.2;0.1;0.1;0.0;0.0;244
4527;Hattem;2017;4.8;1.4;3.2;0.2;0.0;4.3;1.2;3.0;0.2;0.0;0.2;0.1;0.1;0.0;0.0;0.2;0.1;0.1;0.0;0.0;244
4528;Hattem;2018;4.8;1.4;3.2;0.2;0.0;4.3;1.2;2.9;0.2;0.0;0.2;0.1;0.1;0.0;0.0;0.3;0.1;0.1;0.0;0.0;244
4529;Hattem;2019;4.8;1.4;3.2;0.2;0.0;4.3;1.2;2.9;0.2;0.0;0.3;0.1;0.1;0.1;0.0;0.2;0.1;0.1;0.0;0.0;244
4530;Hattem;2020;4.9;1.4;3.2;0.2;0.0;4.3;1.2;2.9;0.2;0.0;0.3;0.1;0.1;0.1;0.0;0.2;0.1;0.1;0.0;0.0;244
4531;Hattem;2021;4.9;1.4;3.2;0.2;0.0;4.3;1.2;2.9;0.2;0.0;0.3;0.1;0.1;0.1;0.0;0.3;0.1;0.1;0.0;0.0;244
4532;Hattem;2022;4.9;1.4;3.2;0.2;0.0;4.3;1.2;2.9;0.2;0.0;0.3;0.1;0.1;0.1;0.0;0.3;0.1;0.1;0.0;0.0;244
4533;Hattem;2023;4.9;1.4;3.2;0.2;0.0;4.3;1.2;2.9;0.1;0.0;0.3;0.1;0.2;0.1;0.0;0.3;0.1;0.1;0.0;0.0;244
4534;Hattem;2024;4.9;1.5;3.2;0.2;0.0;4.3;1.2;2.9;0.1;0.0;0.3;0.1;0.2;0.1;0.0;0.3;0.1;0.1;0.0;0.0;244
4535;Hattem;2025;4.9;1.5;3.2;0.2;0.0;4.3;1.3;2.9;0.1;0.0;0.3;0.1;0.2;0.1;0.0;0.3;0.1;0.1;0.0;0.0;244
4536;Heemskerk;2008;16.4;5.0;10.2;1.1;0.1;13.5;4.1;8.6;0.7;0.0;1.2;0.3;0.6;0.2;0.0;1.7;0.6;0.9;0.1;0.0;396
4537;Heemskerk;2009;16.6;5.1;10.4;1.1;0.1;13.7;4.1;8.7;0.7;0.1;1.3;0.4;0.7;0.2;0.0;1.6;0.6;0.9;0.1;0.0;396
4538;Heemskerk;2010;16.8;5.1;10.5;1.1;0.1;13.8;4.2;8.8;0.7;0.0;1.3;0.4;0.7;0.2;0.0;1.6;0.6;0.9;0.1;0.0;396
4539;Heemskerk;2011;16.9;5.2;10.5;1.1;0.1;13.8;4.2;8.9;0.7;0.0;1.4;0.4;0.8;0.2;0.0;1.6;0.5;0.9;0.1;0.0;396
4540;Heemskerk;2012;16.9;5.2;10.6;1.1;0.1;13.9;4.2;8.9;0.7;0.0;1.4;0.4;0.8;0.2;0.0;1.6;0.6;0.9;0.1;0.0;396
4541;Heemskerk;2013;17.0;5.2;10.6;1.1;0.1;13.9;4.2;8.9;0.7;0.0;1.5;0.4;0.8;0.2;0.0;1.6;0.6;0.9;0.1;0.0;396
4542;Heemskerk;2014;17.0;5.3;10.6;1.0;0.1;13.9;4.3;8.9;0.7;0.0;1.5;0.4;0.8;0.2;0.0;1.6;0.6;0.9;0.1;0.0;396
4543;Heemskerk;2015;17.1;5.3;10.7;1.0;0.1;13.9;4.3;8.9;0.6;0.1;1.6;0.4;0.8;0.2;0.0;1.6;0.6;1.0;0.1;0.0;396
4544;Heemskerk;2016;17.2;5.3;10.7;1.0;0.1;13.9;4.3;8.9;0.6;0.1;1.6;0.4;0.9;0.3;0.0;1.6;0.6;0.9;0.1;0.0;396
4545;Heemskerk;2017;17.2;5.4;10.7;1.0;0.1;13.9;4.3;8.9;0.6;0.1;1.6;0.5;0.9;0.3;0.0;1.6;0.6;0.9;0.1;0.0;396
4546;Heemskerk;2018;17.3;5.4;10.8;1.0;0.1;13.9;4.4;8.9;0.6;0.1;1.7;0.5;0.9;0.3;0.0;1.6;0.6;0.9;0.1;0.0;396
4547;Heemskerk;2019;17.3;5.5;10.7;1.0;0.1;13.9;4.4;8.8;0.6;0.1;1.8;0.5;1.0;0.3;0.0;1.6;0.6;0.9;0.1;0.0;396
4548;Heemskerk;2020;17.4;5.5;10.8;1.0;0.1;13.9;4.4;8.8;0.6;0.1;1.8;0.5;1.0;0.3;0.0;1.7;0.6;1.0;0.1;0.0;396
4549;Heemskerk;2021;17.4;5.6;10.8;1.0;0.1;13.9;4.5;8.8;0.6;0.1;1.9;0.6;1.0;0.3;0.0;1.6;0.5;1.0;0.1;0.0;396
4550;Heemskerk;2022;17.5;5.7;10.8;1.0;0.1;13.9;4.5;8.8;0.6;0.1;1.9;0.6;1.1;0.3;0.0;1.6;0.5;1.0;0.1;0.0;396
4551;Heemskerk;2023;17.5;5.7;10.8;0.9;0.1;13.9;4.6;8.8;0.6;0.0;2.0;0.6;1.1;0.3;0.0;1.6;0.5;1.0;0.1;0.0;396
