ID;Persoonskenmerken;Perioden;Bevolking15Tot65Jaar_1;WerkzameBeroepsbevolking_2;WilWerkVoor12UurOfMeer_3;TotaalKanOpKorteTermijnBeginnen_4;Afgelopen4WekenGezochtWerklozen_5;TotaalAfgelopen4WekenNietGezocht_6;WelAfgelopen6MaandenGezocht_7;TotaalNietAfgelopen6MaandenGezocht_8;VanwegeWeinigResultaatOntmoedigden_9;OverigeRedenen_10;KanNietOpKorteTermijnBeginnen_11;WilOfKanGeen12UurPerWeekWerken_12;ZorgVoorGezinOfHuishouden_13;OpleidingStudie_14;VUTPensioenHogeLeeftijd_15;ZiekteArbeidsongeschiktheid_16;AndereRedenen_17;NietBeroepsbevolking_18
740;18790;2004, 3e kwartaal;2664;2123;180;156;107.0;49.0;22.0;27.0;9.0;19.0;25.0;361;62.0;55.0;107.0;89;49;435
741;18790;2004, 4e kwartaal;2694;2166;156;130;93.0;37.0;13.0;24.0;8.0;17.0;26.0;372;62.0;64.0;108.0;90;48;435
742;18790;2005;2698;2179;163;134;97.0;37.0;15.0;22.0;6.0;16.0;29.0;357;57.0;63.0;110.0;80;46;423
743;18790;2005, 1e kwartaal;2676;2147;163;134;100.0;33.0;12.0;22.0;7.0;15.0;29.0;366;57.0;64.0;107.0;86;51;429
744;18790;2005, 2e kwartaal;2686;2181;158;128;89.0;38.0;16.0;23.0;5.0;17.0;31.0;346;56.0;60.0;108.0;79;43;415
745;18790;2005, 3e kwartaal;2712;2186;173;143;102.0;42.0;18.0;24.0;6.0;17.0;29.0;353;59.0;60.0;111.0;78;44;424
746;18790;2005, 4e kwartaal;2720;2201;157;131;96.0;35.0;15.0;19.0;6.0;14.0;26.0;362;57.0;68.0;113.0;78;46;423
747;18790;2006;2731;2231;148;123;81.0;42.0;16.0;26.0;8.0;18.0;25.0;353;52.0;61.0;115.0;78;47;420
748;18790;2006, 1e kwartaal;2736;2219;161;136;91.0;46.0;21.0;25.0;8.0;16.0;25.0;355;57.0;64.0;118.0;74;43;426
749;18790;2006, 2e kwartaal;2713;2209;149;123;84.0;40.0;13.0;26.0;9.0;17.0;26.0;354;52.0;61.0;114.0;79;48;420
750;18790;2006, 3e kwartaal;2755;2249;150;127;78.0;49.0;18.0;30.0;11.0;19.0;23.0;356;51.0;55.0;117.0;83;50;428
751;18790;2006, 4e kwartaal;2721;2247;130;105;70.0;36.0;13.0;23.0;5.0;18.0;25.0;345;50.0;63.0;110.0;76;47;405
752;18790;2007;2791;2321;134;105;67.0;37.0;13.0;24.0;6.0;18.0;30.0;336;46.0;59.0;107.0;73;51;403
753;18790;2007, 1e kwartaal;2735;2259;141;112;76.0;36.0;11.0;25.0;6.0;18.0;29.0;334;45.0;61.0;106.0;74;49;400
754;18790;2007, 2e kwartaal;2769;2313;129;101;65.0;36.0;14.0;22.0;7.0;15.0;28.0;327;45.0;57.0;100.0;73;51;391
755;18790;2007, 3e kwartaal;2819;2338;138;109;66.0;43.0;16.0;28.0;7.0;21.0;29.0;342;50.0;56.0;109.0;73;52;415
756;18790;2007, 4e kwartaal;2840;2373;128;96;62.0;35.0;14.0;21.0;4.0;17.0;31.0;340;43.0;63.0;111.0;71;53;406
757;18790;2008;2911;2447;129;100;66.0;34.0;11.0;23.0;6.0;17.0;30.0;334;48.0;64.0;101.0;69;52;398
758;18790;2008, 1e kwartaal;2876;2410;128;102;68.0;34.0;13.0;21.0;5.0;17.0;27.0;337;47.0;65.0;105.0;68;50;397
759;18790;2008, 2e kwartaal;2898;2447;120;94;59.0;35.0;11.0;24.0;7.0;17.0;26.0;330;48.0;58.0;103.0;71;51;391
760;18790;2008, 3e kwartaal;2931;2461;141;107;68.0;39.0;12.0;27.0;8.0;19.0;35.0;329;48.0;63.0;99.0;68;50;403
761;18790;2008, 4e kwartaal;2938;2471;127;96;68.0;28.0;8.0;20.0;6.0;15.0;31.0;340;47.0;69.0;98.0;70;56;399
762;18790;2009;2991;2497;149;122;84.0;38.0;13.0;25.0;7.0;18.0;27.0;344;46.0;68.0;101.0;79;50;410
763;18790;2009, 1e kwartaal;2948;2478;133;108;75.0;33.0;10.0;23.0;7.0;16.0;24.0;337;44.0;67.0;94.0;79;53;394
764;18790;2009, 2e kwartaal;2956;2477;145;116;79.0;37.0;12.0;26.0;9.0;17.0;29.0;335;46.0;64.0;103.0;77;44;401
765;18790;2009, 3e kwartaal;3021;2507;161;134;92.0;42.0;16.0;26.0;6.0;20.0;28.0;353;51.0;67.0;105.0;79;51;423
766;18790;2009, 4e kwartaal;3037;2528;157;130;88.0;41.0;14.0;27.0;8.0;18.0;27.0;353;44.0;72.0;103.0;80;53;421
767;18790;2010;3065;2561;164;134;98.0;36.0;13.0;23.0;7.0;16.0;29.0;340;45.0;71.0;98.0;76;50;406
768;18790;2010, 1e kwartaal;3052;2541;170;141;104.0;37.0;13.0;25.0;7.0;18.0;29.0;341;47.0;65.0;102.0;74;52;407
769;18790;2010, 2e kwartaal;3091;2587;162;131;95.0;36.0;15.0;21.0;6.0;15.0;31.0;342;45.0;68.0;100.0;74;54;408
770;18790;2010, 3e kwartaal;3078;2570;168;141;99.0;41.0;15.0;26.0;8.0;18.0;28.0;340;42.0;72.0;97.0;78;51;409
771;18790;2010, 4e kwartaal;3041;2547;154;125;93.0;31.0;9.0;22.0;7.0;15.0;30.0;339;44.0;77.0;94.0;80;44;400
772;18790;2011;3035;2524;172;138;99.0;39.0;11.0;28.0;6.0;21.0;34.0;339;48.0;81.0;86.0;74;49;411
773;18790;2011, 1e kwartaal;3024;2524;165;135;102.0;33.0;9.0;24.0;4.0;20.0;30.0;334;48.0;78.0;90.0;73;46;398
774;18790;2011, 2e kwartaal;3002;2494;167;130;91.0;39.0;12.0;27.0;6.0;21.0;37.0;341;47.0;81.0;84.0;79;51;417
775;18790;2011, 3e kwartaal;3050;2529;184;149;105.0;45.0;11.0;34.0;6.0;28.0;35.0;337;50.0;78.0;84.0;71;53;416
776;18790;2011, 4e kwartaal;3063;2549;170;138;100.0;37.0;12.0;25.0;8.0;17.0;32.0;344;48.0;87.0;87.0;75;47;413
777;18790;2012;3108;2587;193;159;118.0;41.0;12.0;29.0;10.0;19.0;33.0;328;46.0;77.0;80.0;81;45;403
778;18790;2012, 1e kwartaal;3077;2564;184;151;111.0;40.0;11.0;29.0;9.0;20.0;33.0;329;46.0;79.0;85.0;73;47;402
779;18790;2012, 2e kwartaal;3111;2588;187;150;110.0;40.0;10.0;30.0;10.0;20.0;37.0;336;50.0;75.0;83.0;85;44;413
780;18790;2012, 3e kwartaal;3143;2606;206;177;127.0;50.0;16.0;34.0;13.0;21.0;29.0;331;45.0;77.0;78.0;85;46;410
781;18790;2012, 4e kwartaal;3102;2590;195;160;126.0;34.0;9.0;25.0;10.0;15.0;35.0;317;42.0;78.0;73.0;82;42;386
782;18790;2013;3164;2642;226;189;143.0;45.0;16.0;30.0;10.0;20.0;37.0;296;38.0;79.0;65.0;73;41;379
783;18790;2013, 1e kwartaal;3168;2647;218;184;138.0;46.0;16.0;29.0;9.0;20.0;34.0;303;40.0;81.0;68.0;73;42;383
784;18790;2013, 2e kwartaal;3155;2638;222;181;135.0;46.0;14.0;33.0;12.0;21.0;41.0;295;39.0;75.0;65.0;74;43;382
785;18790;2013, 3e kwartaal;3174;2634;246;204;155.0;49.0;20.0;29.0;8.0;21.0;42.0;294;40.0;78.0;63.0;72;41;384
786;18790;2013, 4e kwartaal;3160;2648;217;186;145.0;41.0;13.0;28.0;9.0;19.0;32.0;294;35.0;83.0;63.0;74;40;367
787;18790;2014, 1e kwartaal;3187;2654;231;192;149.0;43.0;14.0;29.0;10.0;18.0;38.0;303;41.0;81.0;63.0;73;45;384
788;18790;2014, 2e kwartaal;3209;2682;219;175;137.0;38.0;15.0;23.0;8.0;15.0;43.0;308;43.0;80.0;60.0;77;48;390
789;18790;2014 3e kwartaal;3256;2711;238;198;147.0;51.0;21.0;30.0;9.0;21.0;40.0;307;47.0;84.0;54.0;73;50;398
790;18790;2014, 4e kwartaal;3269;2751;213;172;133.0;39.0;13.0;26.0;8.0;18.0;41.0;305;44.0;90.0;54.0;73;44;386
791;18790;2014;3229;2698;225;184;142.0;43.0;16.0;27.0;9.0;18.0;41.0;306;44.0;84.0;58.0;74;47;389
792;18820;2000;45;32;2;2;;;;;;;;10;2.0;;;3;4;11
793;18820;2001 voor revisie;49;37;4;3;;;;;;;;8;2.0;;;2;2;11
794;18820;2001 na revisie;91;62;7;5;3.0;2.0;;;;;2.0;22;3.0;8.0;;4;5;26
795;18820;2001, 1e kwartaal;74;49;6;4;2.0;2.0;;2.0;;;2.0;18;2.0;6.0;2.0;4;5;23
796;18820;2001, 2e kwartaal;90;60;7;4;3.0;;;;;;3.0;22;2.0;9.0;2.0;5;5;26
797;18820;2001, 3e kwartaal;99;71;6;5;2.0;2.0;;;;;;22;5.0;8.0;;3;5;26
798;18820;2001, 4e kwartaal;103;70;8;5;3.0;2.0;;2.0;;;2.0;26;3.0;10.0;;5;7;30
799;18820;2002;91;66;8;6;4.0;3.0;;2.0;;2.0;2.0;16;2.0;4.0;;3;6;21
800;18820;2002, 1e kwartaal;91;66;7;4;2.0;3.0;;2.0;;;2.0;19;3.0;7.0;;2;6;24
801;18820;2002, 2e kwartaal;91;65;8;6;5.0;;;;;;2.0;18;3.0;5.0;;3;6;21
802;18820;2002, 3e kwartaal;94;69;9;7;4.0;3.0;;2.0;;2.0;2.0;16;;3.0;;4;7;21
803;18820;2002, 4e kwartaal;88;66;9;9;5.0;4.0;2.0;2.0;;2.0;;12;2.0;2.0;;3;5;17
804;18820;2003;78;56;10;8;5.0;3.0;;2.0;;;2.0;12;2.0;2.0;;4;3;17
805;18820;2003, 1e kwartaal;87;61;13;11;7.0;4.0;2.0;2.0;;2.0;3.0;12;3.0;;2.0;2;4;19
806;18820;2003, 2e kwartaal;79;56;9;7;4.0;2.0;2.0;;;;2.0;15;2.0;3.0;;5;4;20
807;18820;2003, 3e kwartaal;72;55;7;7;3.0;3.0;;2.0;;;;10;;2.0;;4;2;14
808;18820;2003, 4e kwartaal;74;52;10;8;7.0;2.0;;2.0;;2.0;;12;2.0;3.0;;4;3;15
809;18820;2004;115;75;15;13;9.0;4.0;;3.0;;2.0;2.0;26;5.0;3.0;2.0;11;6;32
810;18820;2004, 1e kwartaal;106;71;13;12;10.0;2.0;;;;;;22;4.0;2.0;2.0;9;5;25
811;18820;2004, 2e kwartaal;119;78;16;14;10.0;4.0;;3.0;;2.0;2.0;24;4.0;2.0;2.0;8;8;31
812;18820;2004, 3e kwartaal;119;77;13;11;7.0;4.0;2.0;3.0;;2.0;2.0;29;6.0;4.0;2.0;12;5;36
813;18820;2004, 4e kwartaal;117;72;16;14;8.0;5.0;;4.0;;3.0;3.0;28;6.0;3.0;2.0;13;5;36
814;18820;2005;110;67;16;12;7.0;4.0;2.0;3.0;;2.0;4.0;28;6.0;3.0;3.0;11;5;36
815;18820;2005, 1e kwartaal;112;67;19;13;9.0;3.0;;2.0;;2.0;6.0;26;5.0;;3.0;11;5;36
816;18820;2005, 2e kwartaal;112;67;16;13;7.0;6.0;2.0;3.0;;2.0;3.0;29;7.0;3.0;3.0;12;4;38
817;18820;2005, 3e kwartaal;111;65;16;12;6.0;5.0;3.0;3.0;;2.0;5.0;30;7.0;3.0;3.0;11;5;40
818;18820;2005, 4e kwartaal;107;68;12;10;7.0;3.0;2.0;2.0;;2.0;2.0;27;7.0;3.0;3.0;9;5;32
819;18820;2006;115;74;15;12;7.0;5.0;2.0;3.0;;2.0;2.0;26;4.0;3.0;3.0;11;4;33
820;18820;2006, 1e kwartaal;109;66;16;14;9.0;5.0;;3.0;;3.0;3.0;26;5.0;3.0;3.0;11;5;34
821;18820;2006, 2e kwartaal;112;71;13;11;7.0;4.0;2.0;2.0;;;2.0;28;5.0;3.0;3.0;13;4;34
822;18820;2006, 3e kwartaal;116;76;15;12;7.0;6.0;2.0;4.0;2.0;2.0;2.0;25;4.0;4.0;3.0;10;4;33
823;18820;2006, 4e kwartaal;122;83;14;11;7.0;5.0;2.0;3.0;;3.0;2.0;25;3.0;4.0;3.0;10;6;33
824;18820;2007;113;79;11;8;5.0;4.0;2.0;2.0;;2.0;3.0;23;4.0;2.0;3.0;10;5;30
825;18820;2007, 1e kwartaal;112;76;12;9;6.0;4.0;;3.0;;2.0;3.0;23;4.0;2.0;3.0;9;5;30
826;18820;2007, 2e kwartaal;111;78;10;8;4.0;3.0;2.0;;;;3.0;23;5.0;2.0;2.0;11;4;29
827;18820;2007, 3e kwartaal;110;77;10;8;4.0;4.0;2.0;3.0;;2.0;;24;5.0;2.0;3.0;9;5;29
828;18820;2007, 4e kwartaal;120;83;12;9;5.0;4.0;;2.0;;2.0;4.0;24;4.0;2.0;3.0;11;4;31
829;18820;2008;89;66;8;6;4.0;2.0;;;;;2.0;15;2.0;2.0;2.0;6;3;19
830;18820;2008, 1e kwartaal;100;74;10;7;5.0;2.0;;;;;3.0;16;2.0;3.0;2.0;6;3;21
831;18820;2008, 2e kwartaal;93;69;9;7;4.0;3.0;;2.0;;2.0;2.0;15;3.0;2.0;2.0;5;3;20
832;18820;2008, 3e kwartaal;85;63;6;4;3.0;;;;;;2.0;16;3.0;2.0;2.0;5;3;19
833;18820;2008, 4e kwartaal;80;60;8;5;4.0;2.0;;;;;3.0;12;;;;6;3;16
834;18820;2009;91;66;11;9;6.0;3.0;;2.0;;2.0;2.0;14;;3.0;;5;4;19
835;18820;2009, 1e kwartaal;82;61;11;9;6.0;3.0;2.0;2.0;;2.0;2.0;10;;;;4;3;15
836;18820;2009, 2e kwartaal;88;66;10;8;5.0;3.0;;2.0;;2.0;2.0;12;;2.0;2.0;4;3;17
837;18820;2009, 3e kwartaal;98;68;11;9;7.0;2.0;;;;;2.0;19;;6.0;;6;5;23
838;18820;2009, 4e kwartaal;98;69;13;11;8.0;3.0;;2.0;;2.0;2.0;16;2.0;4.0;2.0;5;3;22
839;18820;2010;96;68;11;9;7.0;3.0;;2.0;;;2.0;17;2.0;3.0;2.0;6;4;21
840;18820;2010, 1e kwartaal;90;63;11;10;7.0;3.0;;;;;2.0;15;;3.0;;5;5;20
841;18820;2010, 2e kwartaal;87;62;12;10;8.0;2.0;;2.0;;;2.0;13;2.0;2.0;2.0;4;3;17
842;18820;2010, 3e kwartaal;93;64;11;9;6.0;3.0;;2.0;;2.0;2.0;18;;4.0;2.0;7;4;23
843;18820;2010, 4e kwartaal;115;85;11;8;6.0;2.0;;2.0;;;3.0;20;2.0;2.0;5.0;7;4;25
844;18820;2011;96;69;11;9;7.0;2.0;;;;;2.0;17;2.0;2.0;3.0;6;4;21
845;18820;2011, 1e kwartaal;101;71;13;10;7.0;3.0;;2.0;;2.0;4.0;17;3.0;;2.0;6;4;23
846;18820;2011, 2e kwartaal;94;68;9;8;6.0;2.0;;;;;2.0;17;2.0;;3.0;5;5;20
847;18820;2011, 3e kwartaal;95;67;9;7;5.0;2.0;;2.0;;2.0;2.0;19;3.0;3.0;3.0;6;4;23
848;18820;2011, 4e kwartaal;97;69;13;11;9.0;;;;;;2.0;15;2.0;2.0;2.0;6;4;18
849;18820;2012;108;75;12;10;7.0;3.0;;2.0;;2.0;2.0;22;3.0;3.0;2.0;8;7;26
850;18820;2012, 1e kwartaal;99;69;12;9;6.0;3.0;;3.0;;2.0;3.0;17;3.0;2.0;2.0;6;5;23
851;18820;2012, 2e kwartaal;91;68;9;8;7.0;2.0;;;;;;15;2.0;;2.0;6;3;17
852;18820;2012, 3e kwartaal;94;66;11;9;7.0;2.0;;2.0;;;;17;2.0;4.0;2.0;6;4;21
853;18820;2012, 4e kwartaal;149;97;15;12;8.0;4.0;;3.0;;3.0;3.0;37;5.0;3.0;2.0;14;14;45
854;18820;2013;221;123;33;25;18.0;8.0;3.0;5.0;;4.0;7.0;65;8.0;17.0;3.0;22;15;80
855;18820;2013, 1e kwartaal;222;124;33;25;18.0;8.0;3.0;5.0;;4.0;7.0;65;7.0;15.0;3.0;22;18;80
856;18820;2013, 2e kwartaal;221;124;32;25;17.0;8.0;3.0;5.0;;4.0;7.0;66;7.0;17.0;5.0;22;15;80
857;18820;2013, 3e kwartaal;224;127;34;27;18.0;8.0;2.0;6.0;2.0;4.0;7.0;63;8.0;16.0;4.0;22;14;78
858;18820;2013, 4e kwartaal;215;118;33;24;17.0;7.0;2.0;5.0;2.0;3.0;9.0;64;9.0;19.0;2.0;21;14;80
859;18820;2014, 1e kwartaal;164;87;22;16;11.0;5.0;2.0;3.0;2.0;;5.0;55;5.0;10.0;3.0;22;14;66
860;18820;2014, 2e kwartaal;139;77;17;15;10.0;5.0;;5.0;;3.0;2.0;45;8.0;5.0;3.0;18;12;52
861;18820;2014 3e kwartaal;114;60;18;13;7.0;6.0;3.0;3.0;2.0;;4.0;37;5.0;2.0;2.0;18;10;47
862;18820;2014, 4e kwartaal;117;61;16;13;9.0;4.0;;3.0;;;4.0;39;7.0;;2.0;19;12;47
863;18820;2014;134;71;18;14;9.0;5.0;2.0;3.0;2.0;2.0;4.0;44;6.0;4.0;3.0;19;12;53
