ID;RegioS2005;Perioden;Huishoudens_1;Eenpersoonshuishoudens_2;Paren_3;Eenouderhuishoudens_4;OverigeHuishoudens_5;Huishoudens_6;Eenpersoonshuishoudens_7;Paren_8;Eenouderhuishoudens_9;OverigeHuishoudens_10;Huishoudens_11;Eenpersoonshuishoudens_12;Paren_13;Eenouderhuishoudens_14;OverigeHuishoudens_15;Huishoudens_16;Eenpersoonshuishoudens_17;Paren_18;Eenouderhuishoudens_19;OverigeHuishoudens_20
634;Arnhem/Nijmegen (CR);2020;342727;143508;173147;23916;2156;277954;115610;142504;18320;1520;30293;12946;13910;3030;407;34480;14952;16733;2566;229
635;Arnhem/Nijmegen (CR);2021;344425;145008;173105;24151;2161;279211;116889;142219;18568;1535;30852;13168;14256;3032;396;34362;14951;16630;2551;230
636;Arnhem/Nijmegen (CR);2022;346004;146483;173042;24354;2125;280346;118106;141952;18766;1522;31367;13405;14547;3038;377;34291;14972;16543;2550;226
637;Arnhem/Nijmegen (CR);2023;347473;147787;172947;24611;2128;281407;119275;141602;18996;1534;31957;13572;14946;3064;375;34109;14940;16399;2551;219
638;Arnhem/Nijmegen (CR);2024;348843;149075;172816;24859;2093;282247;120380;141161;19201;1505;32556;13775;15304;3106;371;34040;14920;16351;2552;217
639;Arnhem/Nijmegen (CR);2025;350097;150236;172667;25091;2103;283105;121411;140756;19419;1519;33029;13906;15658;3101;364;33963;14919;16253;2571;220
640;Zuidwest-Gelderland (CR);2006;89677;22642;61716;4665;654;79746;19253;55980;3924;589;4071;1366;2321;343;0;5860;2023;3415;398;0
641;Zuidwest-Gelderland (CR);2007;89945;23156;61400;4748;641;79771;19589;55605;3994;583;4226;1461;2369;356;0;5948;2106;3426;398;0
642;Zuidwest-Gelderland (CR);2008;90234;23662;61090;4854;628;79753;19930;55175;4075;573;4435;1565;2452;377;0;6046;2167;3463;402;0
643;Zuidwest-Gelderland (CR);2009;90521;24176;60757;4940;648;79819;20301;54770;4159;589;4596;1657;2508;388;0;6106;2218;3479;393;0
644;Zuidwest-Gelderland (CR);2010;90813;24686;60445;5036;646;79886;20671;54387;4235;593;4750;1733;2564;414;0;6177;2282;3494;387;0
645;Zuidwest-Gelderland (CR);2011;91134;25251;60122;5110;651;79953;21064;53981;4309;599;4922;1830;2635;420;0;6259;2357;3506;381;0
646;Zuidwest-Gelderland (CR);2012;91500;25773;59875;5196;656;80093;21455;53640;4391;607;5059;1901;2706;419;0;6348;2417;3529;386;0
647;Zuidwest-Gelderland (CR);2013;91779;26225;59618;5284;652;80125;21792;53280;4452;601;5202;1968;2758;441;0;6452;2465;3580;391;0
648;Zuidwest-Gelderland (CR);2014;92144;26716;59393;5383;652;80214;22149;52936;4527;602;5395;2058;2849;454;0;6535;2509;3608;402;0
649;Zuidwest-Gelderland (CR);2015;92481;27207;59160;5453;661;80322;22516;52612;4585;609;5533;2134;2901;463;0;6626;2557;3647;405;0
650;Zuidwest-Gelderland (CR);2016;92891;27722;58965;5547;657;80508;22902;52317;4675;614;5701;2222;2978;472;0;6682;2598;3670;400;0
651;Zuidwest-Gelderland (CR);2017;93199;28224;58708;5605;662;80592;23278;51964;4734;616;5871;2308;3055;476;0;6736;2638;3689;395;0
652;Zuidwest-Gelderland (CR);2018;93569;28710;58486;5712;661;80661;23610;51640;4796;615;6068;2402;3139;494;0;6840;2698;3707;422;0
653;Zuidwest-Gelderland (CR);2019;93787;29168;58171;5800;648;80670;23952;51234;4877;607;6219;2469;3224;500;0;6898;2747;3713;423;0
654;Zuidwest-Gelderland (CR);2020;94033;29588;57921;5881;643;80758;24310;50890;4953;605;6334;2507;3297;505;0;6941;2771;3734;423;0
655;Zuidwest-Gelderland (CR);2021;94271;29999;57650;5968;654;80759;24604;50515;5028;612;6512;2586;3381;519;0;7000;2809;3754;421;0
656;Zuidwest-Gelderland (CR);2022;94551;30451;57401;6062;637;80862;24975;50171;5121;595;6655;2647;3456;526;0;7034;2829;3774;415;0
657;Zuidwest-Gelderland (CR);2023;94781;30873;57159;6113;636;80822;25258;49796;5174;594;6852;2739;3570;520;0;7107;2876;3793;419;0
658;Zuidwest-Gelderland (CR);2024;94992;31287;56904;6184;617;80791;25562;49410;5241;578;7062;2829;3685;523;0;7139;2896;3809;420;0
659;Zuidwest-Gelderland (CR);2025;95123;31641;56598;6266;618;80751;25845;49010;5316;580;7178;2851;3772;531;0;7194;2945;3816;419;0
660;Utrecht (CR);2006;510858;190844;286252;30155;3607;415055;152832;238390;21557;2276;48492;18350;23812;5373;957;47311;19662;24050;3225;374
661;Utrecht (CR);2007;515468;194447;286491;30930;3600;417860;155567;237860;22184;2249;49897;19055;24397;5469;976;47711;19825;24234;3277;375
662;Utrecht (CR);2008;519751;197778;286686;31725;3562;420286;158019;237245;22811;2211;51350;19753;25041;5577;979;48115;20006;24400;3337;372
663;Utrecht (CR);2009;524855;201766;286982;32444;3663;423472;161124;236705;23373;2270;52814;20458;25671;5684;1001;48569;20184;24606;3387;392
664;Utrecht (CR);2010;528266;204639;286817;33173;3637;425278;163219;235865;23921;2273;54014;21085;26132;5792;1005;48974;20335;24820;3460;359
665;Utrecht (CR);2011;532396;208110;286852;33804;3630;427654;165880;235057;24440;2277;55350;21710;26772;5883;985;49392;20520;25023;3481;368
666;Utrecht (CR);2012;536054;211058;286929;34396;3671;429480;167964;234309;24909;2298;56716;22334;27415;5963;1004;49858;20760;25205;3524;369
667;Utrecht (CR);2013;539637;213988;286960;34998;3691;431301;170068;233561;25370;2302;57956;22897;27986;6060;1013;50380;21023;25413;3568;376
668;Utrecht (CR);2014;543612;217290;287011;35636;3675;433446;172519;232783;25836;2308;59344;23515;28653;6178;998;50822;21256;25575;3622;369
669;Utrecht (CR);2015;547788;220660;287277;36174;3677;435894;175178;232133;26269;2314;60534;23978;29356;6218;982;51360;21504;25788;3687;381
670;Utrecht (CR);2016;551426;223627;287453;36663;3683;437749;177309;231473;26638;2329;61883;24600;30022;6297;964;51794;21718;25958;3728;390
671;Utrecht (CR);2017;555582;227154;287562;37185;3681;440237;179977;230871;27040;2349;63156;25211;30652;6334;959;52189;21966;26039;3811;373
672;Utrecht (CR);2018;560076;231030;287766;37581;3699;442993;183003;230240;27396;2354;64488;25805;31371;6355;957;52595;22222;26155;3830;388
673;Utrecht (CR);2019;563692;234009;287914;38008;3761;444522;184911;229514;27717;2380;65909;26486;32031;6415;977;53261;22612;26369;3876;404
674;Utrecht (CR);2020;567898;237646;288099;38420;3733;446868;187625;228829;28028;2386;67425;27170;32828;6480;947;53605;22851;26442;3912;400
675;Utrecht (CR);2021;571795;240977;288222;38842;3754;448769;190013;228020;28320;2416;68957;27825;33618;6576;938;54069;23139;26584;3946;400
676;Utrecht (CR);2022;575596;244202;288399;39253;3742;450542;192245;227271;28609;2417;70576;28526;34469;6654;927;54478;23431;26659;3990;398
677;Utrecht (CR);2023;579412;247449;288580;39639;3744;452444;194597;226505;28910;2432;72069;29143;35300;6709;917;54899;23709;26775;4020;395
678;Utrecht (CR);2024;583026;250501;288707;40067;3751;454203;196883;225735;29154;2431;73583;29737;36097;6844;905;55240;23881;26875;4069;415
679;Utrecht (CR);2025;586409;253355;288850;40448;3756;455643;198934;224829;29421;2459;75065;30299;36970;6902;894;55701;24122;27051;4125;403
680;Kop van Noord-Holland (CR);2006;153180;46085;97088;9136;871;134671;38906;87453;7599;713;7152;2927;3241;869;115;11357;4252;6394;668;0
681;Kop van Noord-Holland (CR);2007;154395;47249;96995;9278;873;135325;39770;87112;7714;729;7496;3128;3393;866;109;11574;4351;6490;698;0
682;Kop van Noord-Holland (CR);2008;155331;48302;96750;9416;863;135773;40579;86636;7826;732;7710;3227;3500;888;95;11848;4496;6614;702;0
683;Kop van Noord-Holland (CR);2009;156442;49462;96559;9554;867;136298;41423;86188;7960;727;8042;3395;3648;896;103;12102;4644;6723;698;0
684;Kop van Noord-Holland (CR);2010;157360;50461;96334;9696;869;136656;42145;85717;8062;732;8392;3570;3810;913;99;12312;4746;6807;721;0
685;Kop van Noord-Holland (CR);2011;158288;51479;96106;9825;878;137048;42908;85230;8167;743;8702;3678;3987;936;101;12538;4893;6889;722;0
686;Kop van Noord-Holland (CR);2012;159199;52544;95866;9907;882;137463;43701;84764;8244;754;8939;3797;4113;934;95;12797;5046;6989;729;0
687;Kop van Noord-Holland (CR);2013;160160;53623;95676;9982;879;137858;44456;84321;8331;750;9266;3963;4282;930;91;13036;5204;7073;721;0
688;Kop van Noord-Holland (CR);2014;161172;54665;95514;10086;907;138162;45182;83794;8406;780;9662;4144;4487;943;88;13348;5339;7233;737;0
689;Kop van Noord-Holland (CR);2015;161983;55620;95277;10176;910;138437;45886;83281;8491;779;9937;4244;4665;941;87;13609;5490;7331;744;0
690;Kop van Noord-Holland (CR);2016;162677;56494;95054;10239;890;138626;46521;82785;8547;773;10210;4366;4834;933;77;13841;5607;7435;759;0
691;Kop van Noord-Holland (CR);2017;163504;57425;94832;10341;906;138753;47143;82236;8594;780;10655;4563;5041;966;85;14096;5719;7555;781;0
692;Kop van Noord-Holland (CR);2018;164297;58339;94601;10455;902;138932;47751;81727;8668;786;10981;4694;5236;978;73;14384;5894;7638;809;0
693;Kop van Noord-Holland (CR);2019;164913;59219;94279;10532;883;138884;48306;81095;8721;762;11395;4877;5433;1005;80;14634;6036;7751;806;0
694;Kop van Noord-Holland (CR);2020;165500;60040;93989;10585;886;138783;48829;80446;8747;761;11761;5034;5640;1004;83;14956;6177;7903;834;0
695;Kop van Noord-Holland (CR);2021;166020;60830;93653;10638;899;138729;49374;79799;8777;779;12096;5153;5871;998;74;15195;6303;7983;863;0
696;Kop van Noord-Holland (CR);2022;166634;61664;93367;10720;883;138764;49945;79216;8836;767;12418;5298;6047;997;76;15452;6421;8104;887;0
697;Kop van Noord-Holland (CR);2023;167114;62416;93028;10793;877;138674;50480;78562;8870;762;12789;5406;6282;1024;77;15651;6530;8184;899;0
698;Kop van Noord-Holland (CR);2024;167638;63218;92699;10849;872;138473;50925;77873;8918;757;13244;5628;6528;1015;73;15921;6665;8298;916;0
699;Kop van Noord-Holland (CR);2025;168078;63956;92329;10930;863;138272;51371;77166;8983;752;13635;5784;6766;1015;70;16171;6801;8397;932;0
700;Alkmaar en omgeving (CR);2006;97165;32045;57849;6633;638;82172;26654;50043;5025;450;6512;2439;3082;879;112;8481;2952;4724;729;76
701;Alkmaar en omgeving (CR);2007;98168;32830;57965;6739;634;83011;27309;50103;5146;453;6697;2542;3166;879;110;8460;2979;4696;714;71
702;Alkmaar en omgeving (CR);2008;99393;33691;58179;6873;650;83961;28019;50204;5257;481;6878;2642;3242;894;100;8554;3030;4733;722;69
703;Alkmaar en omgeving (CR);2009;100613;34548;58396;7022;647;84921;28726;50337;5376;482;7085;2756;3311;918;100;8607;3066;4748;728;65
704;Alkmaar en omgeving (CR);2010;101774;35379;58601;7127;667;85865;29430;50450;5488;497;7205;2830;3365;909;101;8704;3119;4786;730;69
705;Alkmaar en omgeving (CR);2011;102848;36123;58824;7229;672;86735;30072;50561;5602;500;7310;2876;3441;890;103;8803;3175;4822;737;69
706;Alkmaar en omgeving (CR);2012;103908;36877;59042;7320;669;87575;30717;50664;5687;507;7431;2930;3512;892;97;8902;3230;4866;741;65
707;Alkmaar en omgeving (CR);2013;105081;37646;59302;7465;668;88404;31329;50773;5798;504;7670;3024;3622;924;100;9007;3293;4907;743;64
708;Alkmaar en omgeving (CR);2014;106124;38378;59525;7530;691;89207;31941;50860;5882;524;7840;3103;3723;912;102;9077;3334;4942;736;65
709;Alkmaar en omgeving (CR);2015;107108;39059;59718;7645;686;89942;32508;50928;5977;529;7982;3168;3806;917;91;9184;3383;4984;751;66
710;Alkmaar en omgeving (CR);2016;108072;39716;59932;7743;681;90644;33070;50999;6051;524;8179;3230;3916;935;98;9249;3416;5017;757;59
711;Alkmaar en omgeving (CR);2017;109005;40364;60141;7824;676;91302;33588;51055;6134;525;8371;3315;4030;933;93;9332;3461;5056;757;58
712;Alkmaar en omgeving (CR);2018;109920;41000;60318;7930;672;91976;34106;51129;6216;525;8545;3403;4106;947;89;9399;3491;5083;767;58
713;Alkmaar en omgeving (CR);2019;110774;41624;60499;7984;667;92571;34592;51169;6289;521;8719;3486;4216;925;92;9484;3546;5114;770;54
714;Alkmaar en omgeving (CR);2020;111633;42231;60644;8093;665;93141;35054;51197;6369;521;8994;3627;4329;946;92;9498;3550;5118;778;52
715;Alkmaar en omgeving (CR);2021;112423;42797;60787;8166;673;93700;35526;51207;6436;531;9143;3689;4427;941;86;9580;3582;5153;789;56
716;Alkmaar en omgeving (CR);2022;113260;43397;60958;8227;678;94228;35970;51215;6511;532;9386;3808;4567;923;88;9646;3619;5176;793;58
717;Alkmaar en omgeving (CR);2023;114035;43957;61086;8324;668;94741;36434;51202;6572;533;9601;3873;4700;946;82;9693;3650;5184;806;53
718;Alkmaar en omgeving (CR);2024;114740;44482;61185;8407;666;95158;36845;51154;6634;525;9853;3967;4826;973;87;9729;3670;5205;800;54
719;Alkmaar en omgeving (CR);2025;115291;44970;61210;8450;661;95528;37243;51053;6704;528;9999;4049;4931;939;80;9764;3678;5226;807;53
720;IJmond (CR);2006;79720;25766;48555;4930;469;68269;21784;42283;3832;370;4135;1453;2148;486;0;7316;2529;4124;612;51
721;IJmond (CR);2007;80466;26402;48556;5034;474;68655;22245;42126;3906;378;4379;1567;2260;508;0;7432;2590;4170;620;52
722;IJmond (CR);2008;81233;27031;48597;5130;475;69097;22714;42028;3976;379;4545;1653;2330;519;0;7591;2664;4239;635;53
723;IJmond (CR);2009;81971;27645;48630;5213;483;69580;23209;41950;4037;384;4745;1739;2426;535;0;7646;2697;4254;641;54
724;IJmond (CR);2010;82771;28258;48700;5312;501;70085;23660;41900;4126;399;4941;1834;2515;548;0;7745;2764;4285;638;58
725;IJmond (CR);2011;83644;28889;48820;5422;513;70520;24087;41845;4183;405;5152;1933;2601;574;0;7972;2869;4374;665;64
726;IJmond (CR);2012;84484;29513;48965;5490;516;71005;24534;41828;4234;409;5344;2025;2693;581;0;8135;2954;4444;675;62
727;IJmond (CR);2013;85285;30079;49112;5583;511;71453;24927;41823;4298;405;5545;2146;2762;593;0;8287;3006;4527;692;62
728;IJmond (CR);2014;86048;30594;49284;5649;521;71884;25323;41802;4348;411;5736;2206;2891;594;0;8428;3065;4591;707;65
729;IJmond (CR);2015;86834;31115;49439;5744;536;72323;25713;41795;4394;421;5959;2294;2998;617;50;8552;3108;4646;733;65
730;IJmond (CR);2016;87606;31648;49606;5831;521;72721;26067;41784;4455;415;6192;2411;3106;628;0;8693;3170;4716;748;59
731;IJmond (CR);2017;88350;32146;49798;5884;522;73082;26386;41792;4494;410;6424;2521;3219;636;0;8844;3239;4787;754;64
732;IJmond (CR);2018;88960;32552;49944;5950;514;73483;26711;41823;4540;409;6590;2564;3319;662;0;8887;3277;4802;748;60
733;IJmond (CR);2019;89698;33063;50077;6039;519;73866;27035;41821;4600;410;6809;2690;3406;667;0;9023;3338;4850;772;63
734;IJmond (CR);2020;90267;33451;50222;6074;520;74111;27293;41790;4619;409;7020;2773;3523;675;0;9136;3385;4909;780;62
735;IJmond (CR);2021;90875;33846;50364;6137;528;74343;27528;41740;4664;411;7290;2884;3667;688;51;9242;3434;4957;785;66
736;IJmond (CR);2022;91342;34213;50416;6202;511;74544;27760;41682;4702;400;7494;2968;3768;709;0;9304;3485;4966;791;62
737;IJmond (CR);2023;91921;34614;50535;6253;519;74739;27978;41627;4732;402;7726;3092;3869;712;53;9456;3544;5039;809;64
738;IJmond (CR);2024;92383;34958;50622;6298;505;74895;28222;41512;4766;395;7945;3163;4020;714;0;9543;3573;5090;818;62
739;IJmond (CR);2025;92712;35225;50635;6351;501;75004;28420;41386;4806;392;8121;3219;4123;734;0;9587;3586;5126;811;64
740;Agglomeratie Haarlem (CR);2006;101022;42668;51043;6625;686;80235;34075;40850;4930;380;8425;3080;4250;912;183;12362;5513;5943;783;123
741;Agglomeratie Haarlem (CR);2007;101563;43296;50831;6760;676;80348;34499;40459;5023;367;8706;3218;4365;941;182;12509;5579;6007;796;127
742;Agglomeratie Haarlem (CR);2008;102124;43944;50629;6868;683;80439;34919;40044;5094;382;9046;3384;4512;966;184;12639;5641;6073;808;117
743;Agglomeratie Haarlem (CR);2009;102762;44576;50497;6986;703;80572;35328;39671;5180;393;9342;3524;4646;981;191;12848;5724;6180;825;119
744;Agglomeratie Haarlem (CR);2010;103321;45207;50299;7109;706;80669;35719;39297;5264;389;9598;3661;4759;991;187;13054;5827;6243;854;130
745;Agglomeratie Haarlem (CR);2011;103949;45868;50142;7210;729;80748;36087;38940;5318;403;9912;3819;4876;1022;195;13289;5962;6326;870;131
746;Agglomeratie Haarlem (CR);2012;104518;46428;50049;7315;726;80854;36449;38614;5388;403;10163;3922;5003;1044;194;13501;6057;6432;883;129
747;Agglomeratie Haarlem (CR);2013;105090;47023;49922;7401;744;80855;36774;38246;5421;414;10504;4077;5158;1076;193;13731;6172;6518;904;137
748;Agglomeratie Haarlem (CR);2014;105644;47563;49834;7501;746;80890;37072;37923;5485;410;10778;4203;5289;1088;198;13976;6288;6622;928;138
749;Agglomeratie Haarlem (CR);2015;106120;48079;49759;7549;733;80907;37367;37611;5528;401;11012;4307;5433;1082;190;14201;6405;6715;939;142
750;Agglomeratie Haarlem (CR);2016;106671;48611;49694;7626;740;80917;37667;37296;5557;397;11323;4421;5597;1112;193;14431;6523;6801;957;150
751;Agglomeratie Haarlem (CR);2017;107202;49118;49664;7673;747;80887;37923;36997;5566;401;11663;4572;5761;1136;194;14652;6623;6906;971;152
752;Agglomeratie Haarlem (CR);2018;107699;49605;49601;7732;761;80809;38127;36679;5595;408;11991;4709;5941;1142;199;14899;6769;6981;995;154
753;Agglomeratie Haarlem (CR);2019;108271;50139;49584;7787;761;80763;38361;36379;5618;405;12429;4906;6158;1164;201;15079;6872;7047;1005;155
754;Agglomeratie Haarlem (CR);2020;108805;50630;49575;7832;768;80691;38572;36093;5616;410;12832;5089;6355;1188;200;15282;6969;7127;1028;158
755;Agglomeratie Haarlem (CR);2021;109285;51092;49535;7897;761;80591;38760;35798;5641;392;13235;5263;6544;1222;206;15459;7069;7193;1034;163
756;Agglomeratie Haarlem (CR);2022;109795;51583;49510;7932;770;80479;38948;35485;5651;395;13692;5467;6779;1242;204;15624;7168;7246;1039;171
757;Agglomeratie Haarlem (CR);2023;110418;52089;49521;8019;789;80375;39113;35188;5667;407;14154;5671;6996;1281;206;15889;7305;7337;1071;176
758;Agglomeratie Haarlem (CR);2024;110915;52518;49548;8073;776;80233;39275;34885;5672;401;14595;5849;7222;1321;203;16087;7394;7441;1080;172
759;Agglomeratie Haarlem (CR);2025;111465;52960;49573;8147;785;80095;39399;34582;5706;408;15069;6070;7452;1342;205;16301;7491;7539;1099;172
760;Zaanstreek (CR);2006;67707;21986;40328;4952;441;53022;17222;32423;3197;180;8477;2720;4338;1228;191;6208;2044;3567;527;70
761;Zaanstreek (CR);2007;68326;22465;40349;5063;449;53170;17499;32233;3263;175;8862;2893;4496;1268;205;6294;2073;3620;532;69
762;Zaanstreek (CR);2008;68930;22922;40374;5172;462;53327;17761;32056;3327;183;9227;3052;4659;1304;212;6376;2109;3659;541;67
763;Zaanstreek (CR);2009;69579;23399;40426;5284;470;53488;18050;31876;3381;181;9617;3208;4842;1345;222;6474;2141;3708;558;67
764;Zaanstreek (CR);2010;70452;23957;40608;5403;484;53790;18369;31791;3443;187;10070;3407;5044;1391;228;6592;2181;3773;569;69
765;Zaanstreek (CR);2011;71280;24530;40765;5498;487;54076;18684;31711;3497;184;10475;3602;5224;1415;234;6729;2244;3830;586;69
766;Zaanstreek (CR);2012;72169;25086;40981;5608;494;54328;18973;31620;3550;185;10941;3795;5446;1462;238;6900;2318;3915;596;71
767;Zaanstreek (CR);2013;73079;25670;41196;5712;501;54616;19295;31546;3590;185;11415;4001;5658;1512;244;7048;2374;3992;610;72
768;Zaanstreek (CR);2014;73932;26206;41407;5790;529;54872;19592;31461;3627;192;11889;4191;5893;1544;261;7171;2423;4053;619;76
769;Zaanstreek (CR);2015;74770;26734;41631;5871;534;55171;19894;31417;3669;191;12307;4361;6101;1578;267;7292;2479;4113;624;76
770;Zaanstreek (CR);2016;75608;27273;41855;5953;527;55443;20198;31346;3700;199;12720;4528;6326;1610;256;7445;2547;4183;643;72
771;Zaanstreek (CR);2017;76470;27798;42086;6047;539;55685;20476;31280;3726;203;13184;4713;6556;1654;261;7601;2609;4250;667;75
772;Zaanstreek (CR);2018;77281;28331;42298;6107;545;55904;20762;31197;3747;198;13657;4912;6797;1678;270;7720;2657;4304;682;77
773;Zaanstreek (CR);2019;78127;28878;42522;6185;542;56130;21048;31114;3772;196;14165;5112;7055;1726;272;7832;2718;4353;687;74
774;Zaanstreek (CR);2020;78893;29375;42723;6241;554;56322;21297;31033;3794;198;14627;5310;7288;1752;277;7944;2768;4402;695;79
775;Zaanstreek (CR);2021;79601;29832;42915;6292;562;56444;21527;30916;3806;195;15106;5487;7553;1778;288;8051;2818;4446;708;79
776;Zaanstreek (CR);2022;80342;30295;43131;6350;566;56590;21758;30808;3826;198;15595;5675;7816;1815;289;8157;2862;4507;709;79
777;Zaanstreek (CR);2023;81022;30737;43301;6407;577;56712;22001;30676;3832;203;16048;5824;8075;1857;292;8262;2912;4550;718;82
778;Zaanstreek (CR);2024;81717;31167;43463;6492;595;56814;22216;30534;3854;210;16521;5988;8329;1905;299;8382;2963;4600;733;86
779;Zaanstreek (CR);2025;82300;31566;43607;6542;585;56852;22416;30367;3860;209;16977;6151;8597;1935;294;8471;2999;4643;747;82
780;Groot-Amsterdam (CR);2006;602906;289497;257756;52244;3409;391803;190083;176265;24618;837;126629;54980;48471;21298;1880;84474;44434;33020;6328;692
781;Groot-Amsterdam (CR);2007;610299;294949;257982;53954;3414;397653;194669;175785;26402;797;127366;55529;48848;21073;1916;85280;44751;33349;6479;701
782;Groot-Amsterdam (CR);2008;618611;301040;258406;55586;3579;404264;199945;175468;27927;924;128261;56010;49246;21047;1958;86086;45085;33692;6612;697
783;Groot-Amsterdam (CR);2009;625753;306496;258811;56788;3658;409593;204398;175057;29138;1000;129082;56517;49667;20941;1957;87078;45581;34087;6709;701
784;Groot-Amsterdam (CR);2010;633993;312375;260089;57851;3678;415176;208842;175173;30131;1030;130310;57239;50269;20854;1948;88507;46294;34647;6866;700
785;Groot-Amsterdam (CR);2011;642077;317812;261591;58873;3801;420233;212721;175377;31022;1113;131724;57991;50933;20809;1991;90120;47100;35281;7042;697
786;Groot-Amsterdam (CR);2012;649799;322896;263104;59967;3832;424818;216190;175514;32016;1098;133164;58760;51643;20739;2022;91817;47946;35947;7212;712
