ID;Geslacht;Leeftijd;WijzeVanDeelname;Perioden;Verkeersdoden_1
310;Totaal mannen en vrouwen;Jonger dan 15 jaar;Totaal wijze van deelname;2016;12
311;Totaal mannen en vrouwen;Jonger dan 15 jaar;Totaal wijze van deelname;2017;16
312;Totaal mannen en vrouwen;Jonger dan 15 jaar;Totaal wijze van deelname;2018;19
313;Totaal mannen en vrouwen;Jonger dan 15 jaar;Totaal wijze van deelname;2019;11
314;Totaal mannen en vrouwen;Jonger dan 15 jaar;Totaal wijze van deelname;2020;17
315;Totaal mannen en vrouwen;Jonger dan 15 jaar;Totaal wijze van deelname;2021;17
316;Totaal mannen en vrouwen;Jonger dan 15 jaar;Totaal wijze van deelname;2022;23
317;Totaal mannen en vrouwen;Jonger dan 15 jaar;Totaal wijze van deelname;2023;20
318;Totaal mannen en vrouwen;Jonger dan 15 jaar;Totaal wijze van deelname;2024;18
319;Totaal mannen en vrouwen;Jonger dan 15 jaar;Voetganger;1996;12
320;Totaal mannen en vrouwen;Jonger dan 15 jaar;Voetganger;1997;16
321;Totaal mannen en vrouwen;Jonger dan 15 jaar;Voetganger;1998;10
322;Totaal mannen en vrouwen;Jonger dan 15 jaar;Voetganger;1999;20
323;Totaal mannen en vrouwen;Jonger dan 15 jaar;Voetganger;2000;11
324;Totaal mannen en vrouwen;Jonger dan 15 jaar;Voetganger;2001;14
325;Totaal mannen en vrouwen;Jonger dan 15 jaar;Voetganger;2002;16
326;Totaal mannen en vrouwen;Jonger dan 15 jaar;Voetganger;2003;17
327;Totaal mannen en vrouwen;Jonger dan 15 jaar;Voetganger;2004;6
328;Totaal mannen en vrouwen;Jonger dan 15 jaar;Voetganger;2005;9
329;Totaal mannen en vrouwen;Jonger dan 15 jaar;Voetganger;2006;7
330;Totaal mannen en vrouwen;Jonger dan 15 jaar;Voetganger;2007;8
331;Totaal mannen en vrouwen;Jonger dan 15 jaar;Voetganger;2008;3
332;Totaal mannen en vrouwen;Jonger dan 15 jaar;Voetganger;2009;7
333;Totaal mannen en vrouwen;Jonger dan 15 jaar;Voetganger;2010;4
334;Totaal mannen en vrouwen;Jonger dan 15 jaar;Voetganger;2011;3
335;Totaal mannen en vrouwen;Jonger dan 15 jaar;Voetganger;2012;5
336;Totaal mannen en vrouwen;Jonger dan 15 jaar;Voetganger;2013;4
337;Totaal mannen en vrouwen;Jonger dan 15 jaar;Voetganger;2014;3
338;Totaal mannen en vrouwen;Jonger dan 15 jaar;Voetganger;2015;3
339;Totaal mannen en vrouwen;Jonger dan 15 jaar;Voetganger;2016;2
340;Totaal mannen en vrouwen;Jonger dan 15 jaar;Voetganger;2017;7
341;Totaal mannen en vrouwen;Jonger dan 15 jaar;Voetganger;2018;1
342;Totaal mannen en vrouwen;Jonger dan 15 jaar;Voetganger;2019;1
343;Totaal mannen en vrouwen;Jonger dan 15 jaar;Voetganger;2020;5
344;Totaal mannen en vrouwen;Jonger dan 15 jaar;Voetganger;2021;5
345;Totaal mannen en vrouwen;Jonger dan 15 jaar;Voetganger;2022;2
346;Totaal mannen en vrouwen;Jonger dan 15 jaar;Voetganger;2023;5
347;Totaal mannen en vrouwen;Jonger dan 15 jaar;Voetganger;2024;1
348;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fiets;1996;30
349;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fiets;1997;35
350;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fiets;1998;22
351;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fiets;1999;38
352;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fiets;2000;30
353;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fiets;2001;19
354;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fiets;2002;20
355;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fiets;2003;21
356;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fiets;2004;22
357;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fiets;2005;14
358;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fiets;2006;17
359;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fiets;2007;16
360;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fiets;2008;13
361;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fiets;2009;16
362;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fiets;2010;9
363;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fiets;2011;10
364;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fiets;2012;13
365;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fiets;2013;5
366;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fiets;2014;13
367;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fiets;2015;9
368;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fiets;2016;6
369;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fiets;2017;4
370;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fiets;2018;10
371;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fiets;2019;7
372;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fiets;2020;7
373;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fiets;2021;7
374;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fiets;2022;10
375;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fiets;2023;9
376;Totaal mannen en vrouwen;Jonger dan 15 jaar;Fiets;2024;11
377;Totaal mannen en vrouwen;Jonger dan 15 jaar;Brom- en snorfiets en brommobiel;1996;4
378;Totaal mannen en vrouwen;Jonger dan 15 jaar;Brom- en snorfiets en brommobiel;1997;1
379;Totaal mannen en vrouwen;Jonger dan 15 jaar;Brom- en snorfiets en brommobiel;1998;0
380;Totaal mannen en vrouwen;Jonger dan 15 jaar;Brom- en snorfiets en brommobiel;1999;1
381;Totaal mannen en vrouwen;Jonger dan 15 jaar;Brom- en snorfiets en brommobiel;2000;2
382;Totaal mannen en vrouwen;Jonger dan 15 jaar;Brom- en snorfiets en brommobiel;2001;1
383;Totaal mannen en vrouwen;Jonger dan 15 jaar;Brom- en snorfiets en brommobiel;2002;0
384;Totaal mannen en vrouwen;Jonger dan 15 jaar;Brom- en snorfiets en brommobiel;2003;2
385;Totaal mannen en vrouwen;Jonger dan 15 jaar;Brom- en snorfiets en brommobiel;2004;0
386;Totaal mannen en vrouwen;Jonger dan 15 jaar;Brom- en snorfiets en brommobiel;2005;0
387;Totaal mannen en vrouwen;Jonger dan 15 jaar;Brom- en snorfiets en brommobiel;2006;0
388;Totaal mannen en vrouwen;Jonger dan 15 jaar;Brom- en snorfiets en brommobiel;2007;3
389;Totaal mannen en vrouwen;Jonger dan 15 jaar;Brom- en snorfiets en brommobiel;2008;0
390;Totaal mannen en vrouwen;Jonger dan 15 jaar;Brom- en snorfiets en brommobiel;2009;0
391;Totaal mannen en vrouwen;Jonger dan 15 jaar;Brom- en snorfiets en brommobiel;2010;0
392;Totaal mannen en vrouwen;Jonger dan 15 jaar;Brom- en snorfiets en brommobiel;2011;1
393;Totaal mannen en vrouwen;Jonger dan 15 jaar;Brom- en snorfiets en brommobiel;2012;0
394;Totaal mannen en vrouwen;Jonger dan 15 jaar;Brom- en snorfiets en brommobiel;2013;0
395;Totaal mannen en vrouwen;Jonger dan 15 jaar;Brom- en snorfiets en brommobiel;2014;0
396;Totaal mannen en vrouwen;Jonger dan 15 jaar;Brom- en snorfiets en brommobiel;2015;2
397;Totaal mannen en vrouwen;Jonger dan 15 jaar;Brom- en snorfiets en brommobiel;2016;0
398;Totaal mannen en vrouwen;Jonger dan 15 jaar;Brom- en snorfiets en brommobiel;2017;1
399;Totaal mannen en vrouwen;Jonger dan 15 jaar;Brom- en snorfiets en brommobiel;2018;0
400;Totaal mannen en vrouwen;Jonger dan 15 jaar;Brom- en snorfiets en brommobiel;2019;0
401;Totaal mannen en vrouwen;Jonger dan 15 jaar;Brom- en snorfiets en brommobiel;2020;1
402;Totaal mannen en vrouwen;Jonger dan 15 jaar;Brom- en snorfiets en brommobiel;2021;1
403;Totaal mannen en vrouwen;Jonger dan 15 jaar;Brom- en snorfiets en brommobiel;2022;0
404;Totaal mannen en vrouwen;Jonger dan 15 jaar;Brom- en snorfiets en brommobiel;2023;0
405;Totaal mannen en vrouwen;Jonger dan 15 jaar;Brom- en snorfiets en brommobiel;2024;0
406;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gemotoriseerd invalidenvoertuig ...;1996;0
407;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gemotoriseerd invalidenvoertuig ...;1997;0
408;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gemotoriseerd invalidenvoertuig ...;1998;0
409;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gemotoriseerd invalidenvoertuig ...;1999;0
410;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gemotoriseerd invalidenvoertuig ...;2000;0
411;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gemotoriseerd invalidenvoertuig ...;2001;0
412;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gemotoriseerd invalidenvoertuig ...;2002;0
413;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gemotoriseerd invalidenvoertuig ...;2003;0
414;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gemotoriseerd invalidenvoertuig ...;2004;1
415;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gemotoriseerd invalidenvoertuig ...;2005;0
416;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gemotoriseerd invalidenvoertuig ...;2006;0
417;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gemotoriseerd invalidenvoertuig ...;2007;0
418;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gemotoriseerd invalidenvoertuig ...;2008;1
419;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gemotoriseerd invalidenvoertuig ...;2009;0
420;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gemotoriseerd invalidenvoertuig ...;2010;0
421;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gemotoriseerd invalidenvoertuig ...;2011;0
422;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gemotoriseerd invalidenvoertuig ...;2012;0
423;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gemotoriseerd invalidenvoertuig ...;2013;0
424;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gemotoriseerd invalidenvoertuig ...;2014;0
425;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gemotoriseerd invalidenvoertuig ...;2015;0
426;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gemotoriseerd invalidenvoertuig ...;2016;0
427;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gemotoriseerd invalidenvoertuig ...;2017;0
428;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gemotoriseerd invalidenvoertuig ...;2018;0
429;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gemotoriseerd invalidenvoertuig ...;2019;0
430;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gemotoriseerd invalidenvoertuig ...;2020;0
431;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gemotoriseerd invalidenvoertuig ...;2021;0
432;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gemotoriseerd invalidenvoertuig ...;2022;0
433;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gemotoriseerd invalidenvoertuig ...;2023;0
434;Totaal mannen en vrouwen;Jonger dan 15 jaar;Gemotoriseerd invalidenvoertuig ...;2024;0
435;Totaal mannen en vrouwen;Jonger dan 15 jaar;Motorfiets;1996;0
436;Totaal mannen en vrouwen;Jonger dan 15 jaar;Motorfiets;1997;0
437;Totaal mannen en vrouwen;Jonger dan 15 jaar;Motorfiets;1998;0
438;Totaal mannen en vrouwen;Jonger dan 15 jaar;Motorfiets;1999;2
439;Totaal mannen en vrouwen;Jonger dan 15 jaar;Motorfiets;2000;0
440;Totaal mannen en vrouwen;Jonger dan 15 jaar;Motorfiets;2001;1
441;Totaal mannen en vrouwen;Jonger dan 15 jaar;Motorfiets;2002;1
442;Totaal mannen en vrouwen;Jonger dan 15 jaar;Motorfiets;2003;0
443;Totaal mannen en vrouwen;Jonger dan 15 jaar;Motorfiets;2004;1
444;Totaal mannen en vrouwen;Jonger dan 15 jaar;Motorfiets;2005;0
445;Totaal mannen en vrouwen;Jonger dan 15 jaar;Motorfiets;2006;0
446;Totaal mannen en vrouwen;Jonger dan 15 jaar;Motorfiets;2007;0
447;Totaal mannen en vrouwen;Jonger dan 15 jaar;Motorfiets;2008;0
448;Totaal mannen en vrouwen;Jonger dan 15 jaar;Motorfiets;2009;0
449;Totaal mannen en vrouwen;Jonger dan 15 jaar;Motorfiets;2010;0
450;Totaal mannen en vrouwen;Jonger dan 15 jaar;Motorfiets;2011;0
451;Totaal mannen en vrouwen;Jonger dan 15 jaar;Motorfiets;2012;0
452;Totaal mannen en vrouwen;Jonger dan 15 jaar;Motorfiets;2013;0
453;Totaal mannen en vrouwen;Jonger dan 15 jaar;Motorfiets;2014;0
454;Totaal mannen en vrouwen;Jonger dan 15 jaar;Motorfiets;2015;0
455;Totaal mannen en vrouwen;Jonger dan 15 jaar;Motorfiets;2016;0
456;Totaal mannen en vrouwen;Jonger dan 15 jaar;Motorfiets;2017;0
457;Totaal mannen en vrouwen;Jonger dan 15 jaar;Motorfiets;2018;0
458;Totaal mannen en vrouwen;Jonger dan 15 jaar;Motorfiets;2019;0
459;Totaal mannen en vrouwen;Jonger dan 15 jaar;Motorfiets;2020;0
460;Totaal mannen en vrouwen;Jonger dan 15 jaar;Motorfiets;2021;0
461;Totaal mannen en vrouwen;Jonger dan 15 jaar;Motorfiets;2022;0
462;Totaal mannen en vrouwen;Jonger dan 15 jaar;Motorfiets;2023;0
463;Totaal mannen en vrouwen;Jonger dan 15 jaar;Motorfiets;2024;0
464;Totaal mannen en vrouwen;Jonger dan 15 jaar;Personenauto;1996;16
465;Totaal mannen en vrouwen;Jonger dan 15 jaar;Personenauto;1997;14
466;Totaal mannen en vrouwen;Jonger dan 15 jaar;Personenauto;1998;17
467;Totaal mannen en vrouwen;Jonger dan 15 jaar;Personenauto;1999;21
468;Totaal mannen en vrouwen;Jonger dan 15 jaar;Personenauto;2000;12
469;Totaal mannen en vrouwen;Jonger dan 15 jaar;Personenauto;2001;15
470;Totaal mannen en vrouwen;Jonger dan 15 jaar;Personenauto;2002;4
471;Totaal mannen en vrouwen;Jonger dan 15 jaar;Personenauto;2003;18
472;Totaal mannen en vrouwen;Jonger dan 15 jaar;Personenauto;2004;5
473;Totaal mannen en vrouwen;Jonger dan 15 jaar;Personenauto;2005;8
474;Totaal mannen en vrouwen;Jonger dan 15 jaar;Personenauto;2006;13
475;Totaal mannen en vrouwen;Jonger dan 15 jaar;Personenauto;2007;6
476;Totaal mannen en vrouwen;Jonger dan 15 jaar;Personenauto;2008;7
477;Totaal mannen en vrouwen;Jonger dan 15 jaar;Personenauto;2009;1
478;Totaal mannen en vrouwen;Jonger dan 15 jaar;Personenauto;2010;5
479;Totaal mannen en vrouwen;Jonger dan 15 jaar;Personenauto;2011;4
480;Totaal mannen en vrouwen;Jonger dan 15 jaar;Personenauto;2012;6
481;Totaal mannen en vrouwen;Jonger dan 15 jaar;Personenauto;2013;0
482;Totaal mannen en vrouwen;Jonger dan 15 jaar;Personenauto;2014;3
483;Totaal mannen en vrouwen;Jonger dan 15 jaar;Personenauto;2015;4
484;Totaal mannen en vrouwen;Jonger dan 15 jaar;Personenauto;2016;4
485;Totaal mannen en vrouwen;Jonger dan 15 jaar;Personenauto;2017;4
486;Totaal mannen en vrouwen;Jonger dan 15 jaar;Personenauto;2018;4
487;Totaal mannen en vrouwen;Jonger dan 15 jaar;Personenauto;2019;3
488;Totaal mannen en vrouwen;Jonger dan 15 jaar;Personenauto;2020;2
489;Totaal mannen en vrouwen;Jonger dan 15 jaar;Personenauto;2021;3
490;Totaal mannen en vrouwen;Jonger dan 15 jaar;Personenauto;2022;11
491;Totaal mannen en vrouwen;Jonger dan 15 jaar;Personenauto;2023;5
492;Totaal mannen en vrouwen;Jonger dan 15 jaar;Personenauto;2024;6
493;Totaal mannen en vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;1996;0
494;Totaal mannen en vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;1997;1
495;Totaal mannen en vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;1998;0
496;Totaal mannen en vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;1999;1
497;Totaal mannen en vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2000;4
498;Totaal mannen en vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2001;0
499;Totaal mannen en vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2002;0
500;Totaal mannen en vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2003;3
501;Totaal mannen en vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2004;0
502;Totaal mannen en vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2005;0
503;Totaal mannen en vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2006;0
504;Totaal mannen en vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2007;1
505;Totaal mannen en vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2008;1
506;Totaal mannen en vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2009;0
507;Totaal mannen en vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2010;0
508;Totaal mannen en vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2011;0
509;Totaal mannen en vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2012;1
510;Totaal mannen en vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2013;0
511;Totaal mannen en vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2014;0
512;Totaal mannen en vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2015;0
513;Totaal mannen en vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2016;0
514;Totaal mannen en vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2017;0
515;Totaal mannen en vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2018;0
516;Totaal mannen en vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2019;0
517;Totaal mannen en vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2020;1
518;Totaal mannen en vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2021;0
519;Totaal mannen en vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2022;0
520;Totaal mannen en vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2023;1
521;Totaal mannen en vrouwen;Jonger dan 15 jaar;Bestelauto, vrachtwagen;2024;0
522;Totaal mannen en vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";1996;3
523;Totaal mannen en vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";1997;1
524;Totaal mannen en vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";1998;0
525;Totaal mannen en vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";1999;0
526;Totaal mannen en vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2000;0
527;Totaal mannen en vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2001;0
528;Totaal mannen en vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2002;0
529;Totaal mannen en vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2003;3
530;Totaal mannen en vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2004;1
531;Totaal mannen en vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2005;0
532;Totaal mannen en vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2006;0
533;Totaal mannen en vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2007;2
534;Totaal mannen en vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2008;0
535;Totaal mannen en vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2009;0
536;Totaal mannen en vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2010;0
537;Totaal mannen en vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2011;0
538;Totaal mannen en vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2012;0
539;Totaal mannen en vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2013;0
540;Totaal mannen en vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2014;0
541;Totaal mannen en vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2015;0
542;Totaal mannen en vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2016;0
543;Totaal mannen en vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2017;0
544;Totaal mannen en vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2018;4
545;Totaal mannen en vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2019;0
546;Totaal mannen en vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2020;1
547;Totaal mannen en vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2021;1
548;Totaal mannen en vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2022;0
549;Totaal mannen en vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2023;0
550;Totaal mannen en vrouwen;Jonger dan 15 jaar;"Wijze van deelname; overig";2024;0
551;Totaal mannen en vrouwen;Jonger dan 15 jaar;"Wijze van deelname; onbekend";1996;3
552;Totaal mannen en vrouwen;Jonger dan 15 jaar;"Wijze van deelname; onbekend";1997;0
553;Totaal mannen en vrouwen;Jonger dan 15 jaar;"Wijze van deelname; onbekend";1998;0
554;Totaal mannen en vrouwen;Jonger dan 15 jaar;"Wijze van deelname; onbekend";1999;0
555;Totaal mannen en vrouwen;Jonger dan 15 jaar;"Wijze van deelname; onbekend";2000;0
556;Totaal mannen en vrouwen;Jonger dan 15 jaar;"Wijze van deelname; onbekend";2001;0
557;Totaal mannen en vrouwen;Jonger dan 15 jaar;"Wijze van deelname; onbekend";2002;0
558;Totaal mannen en vrouwen;Jonger dan 15 jaar;"Wijze van deelname; onbekend";2003;0
559;Totaal mannen en vrouwen;Jonger dan 15 jaar;"Wijze van deelname; onbekend";2004;0
560;Totaal mannen en vrouwen;Jonger dan 15 jaar;"Wijze van deelname; onbekend";2005;0
561;Totaal mannen en vrouwen;Jonger dan 15 jaar;"Wijze van deelname; onbekend";2006;0
562;Totaal mannen en vrouwen;Jonger dan 15 jaar;"Wijze van deelname; onbekend";2007;0
563;Totaal mannen en vrouwen;Jonger dan 15 jaar;"Wijze van deelname; onbekend";2008;0
564;Totaal mannen en vrouwen;Jonger dan 15 jaar;"Wijze van deelname; onbekend";2009;0
565;Totaal mannen en vrouwen;Jonger dan 15 jaar;"Wijze van deelname; onbekend";2010;0
566;Totaal mannen en vrouwen;Jonger dan 15 jaar;"Wijze van deelname; onbekend";2011;1
