ID;BedrijfstakkenBranchesSBI2008;BedrijfsgrootteLeeftijdBestelauto;Perioden;BedrijfsbestelautoS_1;KilometersBedrijfsbestelautoS_2;GemiddeldJaarkilometrage_3
1855;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2016;19729;427.0;21645.0
1856;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2017;20641;436.9;21166.0
1857;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2018;23023;476.5;20698.0
1858;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2019;22744;473.6;20824.0
1859;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2020;24203;489.2;20212.0
1860;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: >= 100 werkzame pers.;2009;14309;332.8;23259.0
1861;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: >= 100 werkzame pers.;2010;12994;304.3;23415.0
1862;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: >= 100 werkzame pers.;2011;15543;340.2;21887.0
1863;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: >= 100 werkzame pers.;2012;20681;453.9;21946.0
1864;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: >= 100 werkzame pers.;2013;21097;488.5;23157.0
1865;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: >= 100 werkzame pers.;2014;23480;529.0;22528.0
1866;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: >= 100 werkzame pers.;2015;25252;548.9;21737.0
1867;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: >= 100 werkzame pers.;2016;16698;365.5;21892.0
1868;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: >= 100 werkzame pers.;2017;21608;404.4;18714.0
1869;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: >= 100 werkzame pers.;2018;18213;370.2;20325.0
1870;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: >= 100 werkzame pers.;2019;22351;472.6;21142.0
1871;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: >= 100 werkzame pers.;2020;21136;427.4;20223.0
1872;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: werkzame pers. onbekend;2009;0;0.0;0.0
1873;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: werkzame pers. onbekend;2010;0;0.0;0.0
1874;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: werkzame pers. onbekend;2011;0;0.0;0.0
1875;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: werkzame pers. onbekend;2012;0;0.0;0.0
1876;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: werkzame pers. onbekend;2013;0;0.0;0.0
1877;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: werkzame pers. onbekend;2014;0;0.0;0.0
1878;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: werkzame pers. onbekend;2015;0;0.0;0.0
1879;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: werkzame pers. onbekend;2016;0;0.0;0.0
1880;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: werkzame pers. onbekend;2017;0;0.0;0.0
1881;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: werkzame pers. onbekend;2018;0;0.0;0.0
1882;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: werkzame pers. onbekend;2019;0;0.0;0.0
1883;N Verhuur en overige zakelijke diensten;Bedrijfsgrootte: werkzame pers. onbekend;2020;0;0.0;0.0
1884;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 0 tot 4 jaar;2009;31908;793.0;24853.0
1885;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 0 tot 4 jaar;2010;28369;717.3;25285.0
1886;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 0 tot 4 jaar;2011;28429;686.4;24143.0
1887;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 0 tot 4 jaar;2012;27561;656.5;23821.0
1888;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 0 tot 4 jaar;2013;28649;713.3;24898.0
1889;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 0 tot 4 jaar;2014;31535;766.5;24308.0
1890;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 0 tot 4 jaar;2015;33938;792.3;23344.0
1891;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 0 tot 4 jaar;2016;28413;671.9;23649.0
1892;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 0 tot 4 jaar;2017;32630;707.4;21680.0
1893;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 0 tot 4 jaar;2018;33424;758.0;22678.0
1894;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 0 tot 4 jaar;2019;37022;867.3;23426.0
1895;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 0 tot 4 jaar;2020;35437;801.8;22625.0
1896;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 4 tot 10 jaar;2009;25078;469.5;18722.0
1897;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 4 tot 10 jaar;2010;24736;477.1;19288.0
1898;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 4 tot 10 jaar;2011;28819;563.6;19557.0
1899;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 4 tot 10 jaar;2012;30508;609.1;19966.0
1900;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 4 tot 10 jaar;2013;29356;571.3;19460.0
1901;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 4 tot 10 jaar;2014;28149;556.1;19757.0
1902;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 4 tot 10 jaar;2015;28669;578.7;20186.0
1903;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 4 tot 10 jaar;2016;28472;573.3;20137.0
1904;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 4 tot 10 jaar;2017;28809;563.5;19558.0
1905;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 4 tot 10 jaar;2018;26556;521.8;19647.0
1906;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 4 tot 10 jaar;2019;29526;563.6;19088.0
1907;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 4 tot 10 jaar;2020;31954;587.7;18392.0
1908;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 10 jaar en ouder;2009;11845;158.5;13384.0
1909;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 10 jaar en ouder;2010;13390;175.7;13125.0
1910;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 10 jaar en ouder;2011;14825;196.9;13280.0
1911;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 10 jaar en ouder;2012;15913;213.4;13408.0
1912;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 10 jaar en ouder;2013;16762;227.7;13587.0
1913;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 10 jaar en ouder;2014;18315;254.3;13884.0
1914;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 10 jaar en ouder;2015;19213;267.5;13923.0
1915;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 10 jaar en ouder;2016;20159;284.7;14125.0
1916;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 10 jaar en ouder;2017;22709;323.6;14248.0
1917;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 10 jaar en ouder;2018;25179;353.7;14046.0
1918;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 10 jaar en ouder;2019;25474;343.1;13469.0
1919;N Verhuur en overige zakelijke diensten;Leeftijd bestelauto: 10 jaar en ouder;2020;25838;327.2;12662.0
1920;O Openbaar bestuur en overheidsdiensten;Totaal;2009;9736;122.1;12538.0
1921;O Openbaar bestuur en overheidsdiensten;Totaal;2010;10230;132.2;12927.0
1922;O Openbaar bestuur en overheidsdiensten;Totaal;2011;10188;130.2;12777.0
1923;O Openbaar bestuur en overheidsdiensten;Totaal;2012;10275;129.2;12573.0
1924;O Openbaar bestuur en overheidsdiensten;Totaal;2013;10756;136.9;12728.0
1925;O Openbaar bestuur en overheidsdiensten;Totaal;2014;9692;118.7;12251.0
1926;O Openbaar bestuur en overheidsdiensten;Totaal;2015;10498;130.1;12393.0
1927;O Openbaar bestuur en overheidsdiensten;Totaal;2016;11168;136.9;12262.0
1928;O Openbaar bestuur en overheidsdiensten;Totaal;2017;10712;130.7;12203.0
1929;O Openbaar bestuur en overheidsdiensten;Totaal;2018;11024;131.8;11951.0
1930;O Openbaar bestuur en overheidsdiensten;Totaal;2019;11747;142.4;12121.0
1931;O Openbaar bestuur en overheidsdiensten;Totaal;2020;11616;133.1;11458.0
1932;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2009;99;;
1933;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2010;46;;
1934;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2011;40;;
1935;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2012;40;0.8;20360.0
1936;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2013;56;0.8;13590.0
1937;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2014;19;;
1938;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2015;23;;
1939;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2016;78;0.6;8021.0
1940;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2017;91;1.4;15792.0
1941;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2018;149;1.5;10313.0
1942;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2019;71;1.0;13658.0
1943;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2020;66;1.0;14540.0
1944;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2009;527;4.7;8955.0
1945;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2010;690;7.3;10641.0
1946;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2011;628;5.9;9420.0
1947;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2012;599;6.3;10533.0
1948;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2013;562;5.8;10304.0
1949;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2014;633;6.1;9621.0
1950;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2015;550;5.1;9266.0
1951;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2016;576;5.3;9171.0
1952;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2017;659;6.6;10052.0
1953;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2018;487;4.8;9813.0
1954;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2019;398;3.6;9125.0
1955;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2020;435;3.9;9061.0
1956;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: >= 100 werkzame pers.;2009;9110;115.9;12718.0
1957;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: >= 100 werkzame pers.;2010;9494;124.2;13087.0
1958;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: >= 100 werkzame pers.;2011;9520;123.7;12997.0
1959;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: >= 100 werkzame pers.;2012;9636;122.1;12667.0
1960;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: >= 100 werkzame pers.;2013;10138;130.3;12857.0
1961;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: >= 100 werkzame pers.;2014;9040;112.3;12419.0
1962;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: >= 100 werkzame pers.;2015;9925;124.6;12559.0
1963;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: >= 100 werkzame pers.;2016;10514;131.0;12463.0
1964;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: >= 100 werkzame pers.;2017;9962;122.7;12312.0
1965;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: >= 100 werkzame pers.;2018;10388;125.4;12075.0
1966;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: >= 100 werkzame pers.;2019;11278;137.8;12217.0
1967;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: >= 100 werkzame pers.;2020;11115;128.2;11533.0
1968;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: werkzame pers. onbekend;2009;0;0.0;0.0
1969;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: werkzame pers. onbekend;2010;0;0.0;0.0
1970;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: werkzame pers. onbekend;2011;0;0.0;0.0
1971;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: werkzame pers. onbekend;2012;0;0.0;0.0
1972;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: werkzame pers. onbekend;2013;0;0.0;0.0
1973;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: werkzame pers. onbekend;2014;0;0.0;0.0
1974;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: werkzame pers. onbekend;2015;0;0.0;0.0
1975;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: werkzame pers. onbekend;2016;0;0.0;0.0
1976;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: werkzame pers. onbekend;2017;0;0.0;0.0
1977;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: werkzame pers. onbekend;2018;0;0.0;0.0
1978;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: werkzame pers. onbekend;2019;0;0.0;0.0
1979;O Openbaar bestuur en overheidsdiensten;Bedrijfsgrootte: werkzame pers. onbekend;2020;0;0.0;0.0
1980;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 0 tot 4 jaar;2009;3512;51.0;14531.0
1981;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 0 tot 4 jaar;2010;3746;56.1;14968.0
1982;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 0 tot 4 jaar;2011;3677;52.6;14294.0
1983;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 0 tot 4 jaar;2012;3408;47.0;13796.0
1984;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 0 tot 4 jaar;2013;3590;51.9;14470.0
1985;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 0 tot 4 jaar;2014;3231;44.9;13905.0
1986;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 0 tot 4 jaar;2015;3572;50.5;14133.0
1987;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 0 tot 4 jaar;2016;3872;52.1;13447.0
1988;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 0 tot 4 jaar;2017;3750;52.5;14003.0
1989;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 0 tot 4 jaar;2018;4059;53.6;13215.0
1990;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 0 tot 4 jaar;2019;4565;63.3;13856.0
1991;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 0 tot 4 jaar;2020;4152;53.3;12846.0
1992;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 4 tot 10 jaar;2009;4835;60.3;12475.0
1993;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 4 tot 10 jaar;2010;4993;63.6;12731.0
1994;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 4 tot 10 jaar;2011;4945;66.9;13525.0
1995;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 4 tot 10 jaar;2012;5266;69.9;13281.0
1996;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 4 tot 10 jaar;2013;5477;71.2;13003.0
1997;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 4 tot 10 jaar;2014;4827;59.9;12408.0
1998;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 4 tot 10 jaar;2015;5065;64.1;12646.0
1999;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 4 tot 10 jaar;2016;5379;69.5;12912.0
2000;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 4 tot 10 jaar;2017;5099;63.5;12444.0
2001;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 4 tot 10 jaar;2018;4848;61.0;12575.0
2002;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 4 tot 10 jaar;2019;4850;60.7;12507.0
2003;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 4 tot 10 jaar;2020;5223;62.6;11982.0
2004;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 10 jaar en ouder;2009;1389;10.7;7720.0
2005;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 10 jaar en ouder;2010;1491;12.6;8458.0
2006;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 10 jaar en ouder;2011;1566;10.7;6853.0
2007;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 10 jaar en ouder;2012;1601;12.2;7641.0
2008;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 10 jaar en ouder;2013;1689;13.7;8132.0
2009;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 10 jaar en ouder;2014;1634;13.9;8518.0
2010;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 10 jaar en ouder;2015;1861;15.6;8365.0
2011;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 10 jaar en ouder;2016;1917;15.4;8047.0
2012;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 10 jaar en ouder;2017;1863;14.8;7920.0
2013;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 10 jaar en ouder;2018;2117;17.2;8101.0
2014;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 10 jaar en ouder;2019;2332;18.5;7920.0
2015;O Openbaar bestuur en overheidsdiensten;Leeftijd bestelauto: 10 jaar en ouder;2020;2241;17.2;7663.0
2016;P Onderwijs;Totaal;2009;5415;86.6;15991.0
2017;P Onderwijs;Totaal;2010;5437;86.8;15957.0
2018;P Onderwijs;Totaal;2011;5453;84.5;15497.0
2019;P Onderwijs;Totaal;2012;5479;87.9;16040.0
2020;P Onderwijs;Totaal;2013;5730;89.8;15680.0
2021;P Onderwijs;Totaal;2014;5907;92.4;15645.0
2022;P Onderwijs;Totaal;2015;6211;102.6;16525.0
2023;P Onderwijs;Totaal;2016;6326;100.2;15832.0
2024;P Onderwijs;Totaal;2017;6641;105.5;15883.0
2025;P Onderwijs;Totaal;2018;7422;126.1;16983.0
2026;P Onderwijs;Totaal;2019;7711;131.7;17078.0
2027;P Onderwijs;Totaal;2020;8048;120.7;15002.0
2028;P Onderwijs;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2009;3643;65.2;17891.0
2029;P Onderwijs;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2010;3970;68.5;17242.0
2030;P Onderwijs;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2011;4002;65.4;16347.0
2031;P Onderwijs;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2012;4103;68.7;16738.0
2032;P Onderwijs;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2013;4210;70.3;16695.0
2033;P Onderwijs;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2014;4370;72.9;16682.0
2034;P Onderwijs;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2015;4636;78.6;16961.0
2035;P Onderwijs;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2016;4992;83.4;16698.0
2036;P Onderwijs;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2017;5314;88.2;16604.0
2037;P Onderwijs;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2018;6043;108.2;17907.0
2038;P Onderwijs;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2019;6296;113.2;17973.0
2039;P Onderwijs;Bedrijfsgrootte: 0 tot 10 werkzame pers.;2020;6597;104.3;15814.0
2040;P Onderwijs;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2009;586;9.3;15955.0
2041;P Onderwijs;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2010;523;9.2;17514.0
2042;P Onderwijs;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2011;500;8.7;17361.0
2043;P Onderwijs;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2012;524;9.7;18460.0
2044;P Onderwijs;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2013;579;10.0;17242.0
2045;P Onderwijs;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2014;669;11.1;16592.0
2046;P Onderwijs;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2015;752;16.2;21585.0
2047;P Onderwijs;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2016;512;8.7;16929.0
2048;P Onderwijs;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2017;559;9.9;17797.0
2049;P Onderwijs;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2018;585;10.5;17971.0
2050;P Onderwijs;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2019;635;11.3;17826.0
2051;P Onderwijs;Bedrijfsgrootte: 10 tot 100 werkz. pers.;2020;686;10.5;15266.0
2052;P Onderwijs;Bedrijfsgrootte: >= 100 werkzame pers.;2009;1186;12.1;10170.0
2053;P Onderwijs;Bedrijfsgrootte: >= 100 werkzame pers.;2010;944;9.1;9691.0
2054;P Onderwijs;Bedrijfsgrootte: >= 100 werkzame pers.;2011;951;10.4;10940.0
2055;P Onderwijs;Bedrijfsgrootte: >= 100 werkzame pers.;2012;852;9.5;11194.0
2056;P Onderwijs;Bedrijfsgrootte: >= 100 werkzame pers.;2013;941;9.6;10176.0
2057;P Onderwijs;Bedrijfsgrootte: >= 100 werkzame pers.;2014;868;8.4;9694.0
2058;P Onderwijs;Bedrijfsgrootte: >= 100 werkzame pers.;2015;823;7.8;9449.0
2059;P Onderwijs;Bedrijfsgrootte: >= 100 werkzame pers.;2016;822;8.1;9886.0
2060;P Onderwijs;Bedrijfsgrootte: >= 100 werkzame pers.;2017;768;7.3;9498.0
2061;P Onderwijs;Bedrijfsgrootte: >= 100 werkzame pers.;2018;794;7.3;9225.0
2062;P Onderwijs;Bedrijfsgrootte: >= 100 werkzame pers.;2019;780;7.2;9239.0
2063;P Onderwijs;Bedrijfsgrootte: >= 100 werkzame pers.;2020;765;5.9;7768.0
2064;P Onderwijs;Bedrijfsgrootte: werkzame pers. onbekend;2009;0;0.0;0.0
2065;P Onderwijs;Bedrijfsgrootte: werkzame pers. onbekend;2010;0;0.0;0.0
2066;P Onderwijs;Bedrijfsgrootte: werkzame pers. onbekend;2011;0;0.0;0.0
2067;P Onderwijs;Bedrijfsgrootte: werkzame pers. onbekend;2012;0;0.0;0.0
2068;P Onderwijs;Bedrijfsgrootte: werkzame pers. onbekend;2013;0;0.0;0.0
2069;P Onderwijs;Bedrijfsgrootte: werkzame pers. onbekend;2014;0;0.0;0.0
2070;P Onderwijs;Bedrijfsgrootte: werkzame pers. onbekend;2015;0;0.0;0.0
2071;P Onderwijs;Bedrijfsgrootte: werkzame pers. onbekend;2016;0;0.0;0.0
2072;P Onderwijs;Bedrijfsgrootte: werkzame pers. onbekend;2017;0;0.0;0.0
2073;P Onderwijs;Bedrijfsgrootte: werkzame pers. onbekend;2018;0;0.0;0.0
2074;P Onderwijs;Bedrijfsgrootte: werkzame pers. onbekend;2019;0;0.0;0.0
2075;P Onderwijs;Bedrijfsgrootte: werkzame pers. onbekend;2020;0;0.0;0.0
2076;P Onderwijs;Leeftijd bestelauto: 0 tot 4 jaar;2009;1348;26.3;19509.0
2077;P Onderwijs;Leeftijd bestelauto: 0 tot 4 jaar;2010;1281;24.7;19283.0
2078;P Onderwijs;Leeftijd bestelauto: 0 tot 4 jaar;2011;1116;22.2;19915.0
2079;P Onderwijs;Leeftijd bestelauto: 0 tot 4 jaar;2012;900;17.8;19742.0
2080;P Onderwijs;Leeftijd bestelauto: 0 tot 4 jaar;2013;946;17.7;18722.0
2081;P Onderwijs;Leeftijd bestelauto: 0 tot 4 jaar;2014;949;18.3;19276.0
2082;P Onderwijs;Leeftijd bestelauto: 0 tot 4 jaar;2015;1067;24.6;23056.0
2083;P Onderwijs;Leeftijd bestelauto: 0 tot 4 jaar;2016;1083;21.4;19721.0
2084;P Onderwijs;Leeftijd bestelauto: 0 tot 4 jaar;2017;1192;23.6;19818.0
2085;P Onderwijs;Leeftijd bestelauto: 0 tot 4 jaar;2018;1653;38.5;23264.0
2086;P Onderwijs;Leeftijd bestelauto: 0 tot 4 jaar;2019;1747;43.0;24605.0
2087;P Onderwijs;Leeftijd bestelauto: 0 tot 4 jaar;2020;1666;38.2;22908.0
2088;P Onderwijs;Leeftijd bestelauto: 4 tot 10 jaar;2009;2484;42.2;16973.0
2089;P Onderwijs;Leeftijd bestelauto: 4 tot 10 jaar;2010;2324;38.6;16604.0
2090;P Onderwijs;Leeftijd bestelauto: 4 tot 10 jaar;2011;2314;36.4;15734.0
2091;P Onderwijs;Leeftijd bestelauto: 4 tot 10 jaar;2012;2425;43.0;17727.0
2092;P Onderwijs;Leeftijd bestelauto: 4 tot 10 jaar;2013;2336;40.3;17233.0
2093;P Onderwijs;Leeftijd bestelauto: 4 tot 10 jaar;2014;2106;37.0;17551.0
2094;P Onderwijs;Leeftijd bestelauto: 4 tot 10 jaar;2015;2102;38.3;18236.0
2095;P Onderwijs;Leeftijd bestelauto: 4 tot 10 jaar;2016;2122;38.1;17971.0
2096;P Onderwijs;Leeftijd bestelauto: 4 tot 10 jaar;2017;2142;38.5;17955.0
2097;P Onderwijs;Leeftijd bestelauto: 4 tot 10 jaar;2018;2114;38.7;18290.0
2098;P Onderwijs;Leeftijd bestelauto: 4 tot 10 jaar;2019;2243;40.3;17987.0
2099;P Onderwijs;Leeftijd bestelauto: 4 tot 10 jaar;2020;2542;40.1;15765.0
2100;P Onderwijs;Leeftijd bestelauto: 10 jaar en ouder;2009;1583;18.1;11453.0
2101;P Onderwijs;Leeftijd bestelauto: 10 jaar en ouder;2010;1832;23.5;12811.0
2102;P Onderwijs;Leeftijd bestelauto: 10 jaar en ouder;2011;2023;25.9;12788.0
2103;P Onderwijs;Leeftijd bestelauto: 10 jaar en ouder;2012;2154;27.1;12595.0
