ID;SBI93;Perioden;Ondernemingen_1;BalanstotaalEindstand_2;ImmaterieleVasteActiva_3;MaterieleVasteActiva_4;DeelnemingenTotaal_5;DeelnemingenBinnenland_6;DeelnemingenBuitenland_7;LanglopendeVorderingen_8;Voorraden_9;KortlopendeVorderingen_10;Handelsdebiteuren_11;LiquideMiddelen_12;EigenVermogen_13;BelangVanDerden_14;Egalisatierekening_15;Voorzieningen_16;LanglopendeSchulden_17;KortlopendeSchulden_18;Handelscrediteuren_19;NettoOmzet_20;LoonSalarisEnSocialePremies_21;Afschrijvingen_22;KostenVanDeOmzet_23;Bedrijfsresultaat_24;Rentebaten_25;Rentelasten_26;OverigeFinancieleResultaten_27;ResultaatUitDeelnemingenTotaal_28;ResultaatUitDeelnemingenBinnenland_29;ResultaatUitDeelnemingenBuitenland_30;BuitengewoneBatenEnLastenSaldo_31;BuitengewoneBaten_32;BuitengewoneLasten_33;ResultaatVoorBelastingen_34;Vennootschapsbelasting_35;AandeelVanDerden_36;ResultaatNetto_37;Winstuitkeringen_38
350;25 VV producten van rubber en kunststof;2006;883.0;7187.4;781.2;1662.9;1056.5;44.7;1011.8;931.1;771.6;793.4;742.5;448.2;2266.0;-0.6;0.5;413.6;2255.0;1650.5;602.4;6194.1;1232.0;334.6;4337.8;289.8;64.9;176.6;-8.6;132.7;15.9;116.8;-3.1;8.4;11.5;299.1;76.6;0.0;222.5;62.9
351;25 VV producten van rubber en kunststof;2007;964.0;7166.0;648.0;1531.7;1390.4;47.3;1343.0;761.9;775.5;850.8;750.0;457.7;2517.1;0.0;0.5;289.7;2232.6;1554.3;571.9;6040.5;1177.7;278.4;4195.3;389.0;91.7;200.5;-13.9;304.8;32.9;271.9;7.6;12.2;4.7;578.7;109.6;0.8;468.3;165.3
352;26 VV glas, aardewerk, cement-, kalk- ..;1992;551.0;4816.7;91.4;2004.2;491.0;;;204.9;644.5;1072.7;;308.0;1686.9;39.4;41.6;396.1;1178.5;1474.0;;5241.2;1180.0;336.7;3356.9;367.6;;;;;;;-85.8;;;212.7;101.3;6.5;104.9;121.0
353;26 VV glas, aardewerk, cement-, kalk- ..;1993;572.0;4839.3;93.3;1975.8;594.9;;;295.9;599.0;863.8;;416.5;1710.5;47.5;26.7;416.8;1196.0;1441.8;;4789.6;1116.0;313.3;3015.5;344.7;;;;;;;-11.6;;;293.0;94.6;8.1;190.3;62.1
354;26 VV glas, aardewerk, cement-, kalk- ..;1994;575.0;5125.1;80.3;1945.4;636.3;;;318.4;580.4;1171.0;;393.4;1840.3;57.5;18.9;431.7;1220.8;1555.9;;5230.3;1126.9;323.5;3332.1;447.8;;;;;;;-15.9;27.8;43.7;442.8;141.4;10.9;290.5;131.9
355;26 VV glas, aardewerk, cement-, kalk- ..;1995;599.0;5081.3;72.6;1968.3;704.5;;;243.8;627.4;1075.7;;389.0;1895.8;92.7;15.1;414.4;1142.4;1520.9;;5497.6;1151.6;320.0;3519.9;506.0;45.5;108.7;-12.2;79.8;;;5.9;39.7;33.8;516.4;167.6;13.1;335.6;159.3
356;26 VV glas, aardewerk, cement-, kalk- ..;1996;593.0;4912.8;265.4;1911.9;639.3;;;150.8;579.2;1003.1;;363.1;1981.7;75.2;11.5;405.4;908.4;1530.8;;5124.2;1087.4;314.7;3261.4;460.8;33.9;91.1;-5.6;71.0;;;-59.6;26.4;86.0;409.5;142.3;7.3;259.9;142.0
357;26 VV glas, aardewerk, cement-, kalk- ..;1997;607.0;5224.3;219.3;1968.3;639.4;;;301.3;631.1;1108.1;;356.8;2044.9;83.8;9.8;429.5;1084.8;1571.4;;5689.5;1115.7;316.7;3721.6;535.5;25.3;87.3;5.7;49.8;;;2.7;38.4;35.7;531.7;170.6;12.0;349.2;206.2
358;26 VV glas, aardewerk, cement-, kalk- ..;1998;634.0;6302.2;268.8;2353.3;926.6;;;365.6;834.0;1212.0;;341.9;2418.7;92.0;9.7;458.2;1590.2;1733.4;;6502.9;1305.3;383.7;4262.9;551.0;48.6;135.6;2.9;41.7;;;54.1;83.7;29.6;562.7;176.9;12.7;373.1;187.5
359;26 VV glas, aardewerk, cement-, kalk- ..;1999;620.0;6465.1;415.5;2222.9;781.6;;;475.9;783.7;1399.6;;385.8;2232.4;100.0;8.1;420.4;1700.7;2003.5;;6500.6;1339.4;401.6;4229.8;529.8;43.8;126.2;4.2;-31.1;;;14.8;54.8;40.0;435.3;171.7;12.5;251.0;245.6
360;26 VV glas, aardewerk, cement-, kalk- ..;2000;597.0;6765.5;514.6;2356.9;672.4;;;268.9;893.2;1750.2;;309.3;2311.9;88.2;5.3;410.6;1870.7;2078.8;;6907.5;1389.5;407.2;4625.0;485.9;44.9;150.1;5.6;15.7;;;74.2;112.9;38.7;476.3;163.0;9.8;303.5;128.5
361;26 VV glas, aardewerk, cement-, kalk- ..;2001;624.0;8246.1;1081.8;2792.5;995.0;;;231.1;971.3;1842.6;;331.9;2853.3;66.4;6.3;473.7;2525.0;2321.3;;7948.9;1534.3;477.2;5439.1;498.4;42.1;187.9;0.2;57.5;;;12.9;69.3;56.4;423.2;140.0;10.5;272.6;211.2
362;26 VV glas, aardewerk, cement-, kalk- ..;2002;642.0;8100.6;984.0;2819.9;937.4;;;248.3;984.7;1672.8;;453.5;2773.8;81.8;3.3;507.4;2444.6;2289.7;;8155.1;1588.4;507.3;5631.3;428.1;46.0;200.9;4.0;75.7;;;18.8;77.0;58.2;371.7;125.5;11.7;234.5;287.4
363;26 VV glas, aardewerk, cement-, kalk- ..;2003;639.0;8109.7;847.1;2740.9;956.3;;;511.9;936.6;1741.4;;375.5;2898.3;89.1;2.7;473.8;2597.4;2048.5;;7073.2;1556.7;469.4;4858.8;188.3;49.4;139.0;-12.2;250.6;;;23.4;30.6;7.2;360.5;90.6;9.8;260.0;330.1
364;26 VV glas, aardewerk, cement-, kalk- ..;2004;627.0;6057.7;521.6;2239.3;806.7;;;205.4;721.2;1310.9;;252.5;2096.2;45.5;2.5;507.2;1282.8;2123.6;;5877.0;1271.0;372.7;4114.1;119.2;30.9;115.1;-3.4;108.0;;;-3.3;7.0;10.3;136.3;34.3;11.0;90.9;160.7
365;26 VV glas, aardewerk, cement-, kalk- ..;2005;643.0;5490.3;474.6;1768.4;712.0;184.9;527.1;314.0;614.5;658.0;660.3;288.4;1966.3;47.4;0.6;453.4;1087.9;1500.1;434.6;5418.3;1097.3;302.2;3792.5;226.3;29.8;95.5;-11.8;145.4;6.2;139.2;7.3;9.3;2.0;301.4;70.4;1.4;229.6;74.4
366;26 VV glas, aardewerk, cement-, kalk- ..;2006;662.0;6140.5;361.0;1894.6;1253.4;148.4;1104.9;371.8;618.4;706.1;652.3;283.0;2614.2;28.9;0.5;380.8;1267.8;1375.3;472.9;5615.0;1110.4;286.2;3812.6;405.7;45.0;110.1;0.4;64.0;30.8;33.2;-0.3;4.0;4.3;404.8;118.4;2.1;284.3;146.1
367;26 VV glas, aardewerk, cement-, kalk- ..;2007;714.0;5991.9;318.4;1696.4;1250.6;170.7;1079.8;352.6;693.7;692.9;633.8;353.5;2714.3;14.0;0.4;344.8;1286.7;1212.2;419.6;5451.1;1031.0;228.1;3681.2;510.9;45.0;120.3;3.0;165.1;32.9;132.3;3.5;6.0;2.5;607.1;115.8;5.1;486.3;95.9
368;27 Basismetaalindustrie;1992;141.0;5109.6;11.2;2293.3;567.8;;;186.4;814.3;1058.4;;178.2;1661.1;10.3;176.8;537.7;1302.0;1421.8;;4940.3;1183.5;396.5;3339.2;21.2;;;;;;;-199.6;;;-337.0;-75.4;0.3;-261.9;29.7
369;27 Basismetaalindustrie;1993;139.0;4942.1;7.5;2100.8;699.6;;;175.7;768.1;1015.4;;175.0;1733.5;9.0;148.3;527.0;1185.8;1338.5;;4722.7;1125.8;304.8;3183.0;109.0;;;;;;;28.3;;;-40.8;30.4;0.1;-71.3;34.5
370;27 Basismetaalindustrie;1994;134.0;5448.6;4.9;1891.3;894.7;;;253.2;759.1;1123.2;;522.2;2206.2;24.8;142.9;466.5;1143.2;1465.1;;5382.9;1064.3;243.0;3633.7;441.8;;;;;;;182.1;257.8;75.7;562.9;183.3;1.7;377.8;111.5
371;27 Basismetaalindustrie;1995;145.0;5786.5;3.4;1801.2;974.0;;;424.2;814.0;1075.2;;694.5;2468.1;26.5;114.1;681.6;924.2;1572.0;;5608.4;1095.1;277.0;3711.7;524.6;67.7;122.1;-8.1;96.1;;;-28.6;10.2;38.8;529.5;155.1;2.5;371.9;82.4
372;27 Basismetaalindustrie;1996;147.0;5961.3;2.5;1751.4;1097.8;;;463.4;779.7;1262.1;;604.5;2594.4;34.0;90.1;660.8;1070.0;1512.0;;5357.1;1084.6;269.4;3667.0;336.2;42.3;98.1;-1.8;52.7;;;14.9;43.2;28.3;346.3;97.3;2.8;246.2;111.8
373;27 Basismetaalindustrie;1997;144.0;6378.6;12.1;1772.9;1114.3;;;809.6;911.5;1410.2;;348.0;2995.5;38.7;68.1;672.1;885.2;1718.9;;6231.0;1152.6;263.0;4322.7;492.7;62.1;87.7;2.4;85.7;;;8.7;20.2;11.5;563.9;158.2;11.7;394.0;118.8
374;27 Basismetaalindustrie;1998;146.0;6590.5;12.4;1894.2;1608.6;;;641.2;860.2;1320.4;;253.6;3184.3;42.8;51.8;619.9;1139.3;1552.5;;6611.3;1175.7;273.6;4685.9;476.2;57.1;103.7;-2.6;233.1;;;-119.5;34.9;154.5;540.5;123.2;7.8;409.4;99.5
375;27 Basismetaalindustrie;1999;157.0;7334.1;51.2;2135.4;2014.0;;;715.4;874.2;1401.4;;142.6;3523.8;48.2;38.6;523.7;1461.8;1737.9;;6063.3;1176.6;304.1;4288.7;294.0;55.9;105.4;-18.5;212.0;;;-3.9;80.3;84.2;434.2;68.4;1.2;364.6;112.1
376;27 Basismetaalindustrie;2000;154.0;8312.5;56.0;2178.8;2739.1;;;367.3;1006.0;1797.3;;168.1;3984.9;43.5;27.1;452.9;1590.4;2213.7;;7532.7;1267.0;326.3;5590.5;348.9;56.1;136.7;-1.9;286.8;;;-60.5;29.5;89.9;492.6;102.3;7.0;383.2;148.3
377;27 Basismetaalindustrie;2001;160.0;7994.6;44.7;2034.5;2841.1;;;351.0;1042.1;1547.7;;133.4;3645.0;33.1;21.3;407.6;1451.2;2436.3;;6853.3;1196.4;293.4;5122.4;241.2;47.7;160.5;-11.5;85.6;;;-54.4;14.2;68.7;148.1;44.6;4.4;99.0;126.1
378;27 Basismetaalindustrie;2002;162.0;7503.8;35.9;1942.6;2742.8;;;115.3;872.7;1535.1;;259.5;3495.1;36.3;17.9;248.2;1268.1;2438.1;;6103.9;1148.7;265.1;4572.2;118.0;22.4;125.3;-4.2;159.4;;;-38.5;20.6;59.1;131.8;24.2;6.5;101.0;38.1
379;27 Basismetaalindustrie;2003;169.0;7347.0;29.3;1973.1;2642.5;;;425.0;878.7;1230.6;;167.8;3526.3;38.8;21.7;290.8;1073.7;2395.7;;5513.8;1111.4;265.9;4086.7;49.8;19.2;87.2;-13.7;178.3;;;5.1;5.9;0.8;151.4;-18.3;9.9;159.8;92.5
380;27 Basismetaalindustrie;2004;168.0;8145.2;40.1;1935.8;2745.4;;;415.6;1059.8;1588.0;;360.5;3501.3;20.8;19.0;339.5;1304.3;2960.2;;7305.4;1247.4;276.2;5563.7;218.1;28.0;82.7;8.5;213.0;;;1.0;1.5;0.5;385.9;84.4;1.4;300.1;207.3
381;27 Basismetaalindustrie;2005;176.0;8140.4;36.3;1902.6;2975.7;72.4;2903.3;432.5;1235.6;604.9;759.1;193.7;3782.1;13.5;17.6;317.4;1454.2;1968.2;587.3;7761.1;1283.3;287.1;5560.4;630.3;35.7;105.1;-2.4;225.0;11.7;213.3;1.2;1.8;0.6;784.7;176.5;-0.1;608.3;517.7
382;27 Basismetaalindustrie;2006;199.0;8685.0;49.8;2134.6;2745.2;86.1;2659.1;281.3;1426.4;864.5;951.9;231.3;3734.4;12.8;23.8;355.6;1082.4;2800.6;675.4;9127.4;1282.9;238.6;6981.6;624.4;26.4;98.2;-75.0;228.0;18.2;209.8;-1.7;3.4;5.1;704.0;176.4;0.0;527.6;266.4
383;27 Basismetaalindustrie;2007;211.0;14264.1;76.6;2206.5;7984.7;78.4;7906.3;363.3;1301.7;1090.0;882.9;358.3;5356.0;0.0;22.7;319.8;4907.4;2945.4;712.7;9563.2;1300.5;260.7;7001.6;1000.3;320.7;556.8;80.5;386.2;77.4;308.8;2.4;3.3;0.8;1233.3;204.4;0.0;1028.9;125.3
384;28 VV producten van metaal (geen ..;1992;2734.0;8070.9;197.6;2495.7;904.2;;;253.2;1355.5;2100.5;;764.2;2735.7;24.3;28.4;727.6;1302.1;3252.8;;9541.0;2660.6;415.7;5920.5;544.2;;;;;;;-42.7;;;395.0;168.0;-0.8;227.8;184.0
385;28 VV producten van metaal (geen ..;1993;2891.0;7532.9;185.4;2439.7;736.2;;;284.2;1071.1;2029.6;;786.8;2630.5;22.7;21.2;767.1;1278.0;2813.4;;9003.4;2588.5;432.1;5616.1;366.7;;;;;;;-49.2;;;222.1;101.2;0.3;120.6;101.1
386;28 VV producten van metaal (geen ..;1994;2962.0;7632.9;164.2;2322.6;734.1;;;379.1;1108.3;2100.3;;824.4;2778.6;26.0;16.1;769.9;1261.8;2780.5;;9084.1;2532.3;402.9;5644.0;504.9;;;;;;;20.6;67.8;47.2;490.6;149.4;3.0;338.2;187.5
387;28 VV producten van metaal (geen ..;1995;2961.0;7301.6;65.0;2352.8;693.3;;;230.5;1085.1;2142.4;;732.4;2744.2;31.9;11.1;704.6;1134.8;2675.0;;9288.9;2486.7;388.9;5838.5;574.9;53.5;134.4;3.6;47.5;;;31.0;87.6;56.7;576.1;179.6;-0.6;397.1;133.7
388;28 VV producten van metaal (geen ..;1996;3097.0;7850.0;90.4;2500.3;910.7;;;299.3;1058.7;2184.4;;806.3;2991.6;30.4;8.9;715.2;1211.1;2892.8;;9768.4;2580.9;408.2;6150.8;628.6;46.9;132.2;9.0;73.8;;;20.6;75.9;55.2;646.8;203.4;1.5;441.9;256.0
389;28 VV producten van metaal (geen ..;1997;3305.0;8986.9;137.7;2640.5;737.4;;;1027.5;1140.7;2457.6;;845.6;3262.4;33.0;7.1;774.4;1767.6;3142.5;;10775.9;2721.6;417.8;6901.2;735.3;80.0;166.0;13.4;146.9;;;73.5;205.7;132.2;883.2;267.6;4.7;610.9;307.2
390;28 VV producten van metaal (geen ..;1998;3373.0;8493.6;165.0;2766.7;484.4;;;461.8;1242.6;2555.1;;818.0;2867.9;23.5;6.3;756.8;1653.7;3185.6;;11800.9;2907.3;419.3;7718.6;755.7;43.0;159.2;1.2;108.2;;;33.8;103.2;69.4;782.7;243.2;2.4;537.1;176.2
391;28 VV producten van metaal (geen ..;1999;3296.0;9255.4;297.2;2911.9;536.2;;;496.8;1268.5;2815.6;;929.3;3114.9;16.8;16.9;778.6;1809.2;3518.9;;11628.2;2914.5;469.8;7570.3;673.7;52.2;161.6;3.4;69.2;;;46.4;97.8;51.4;683.3;216.1;1.9;465.4;229.3
392;28 VV producten van metaal (geen ..;2000;3246.0;10593.4;286.3;3121.4;894.3;;;712.7;1410.1;3216.1;;952.6;3601.7;26.6;18.4;753.8;2071.3;4121.6;;12851.7;3115.0;495.4;8568.9;672.4;75.0;217.8;5.7;101.3;;;111.5;184.3;72.8;748.1;211.1;3.4;533.6;195.7
393;28 VV producten van metaal (geen ..;2001;3601.0;12675.7;269.5;3215.5;2086.8;;;808.5;1377.8;3682.0;;1235.7;4224.6;25.3;3.6;824.2;2954.0;4644.0;;13578.5;3363.3;543.2;8957.5;714.5;69.5;281.5;7.1;117.8;;;16.1;96.6;80.5;643.5;189.3;1.6;452.5;786.0
394;28 VV producten van metaal (geen ..;2002;3709.0;13570.4;274.6;3708.7;1770.1;;;841.9;1439.4;3868.4;;1667.3;4385.5;43.1;2.8;849.1;3261.1;5028.7;;14405.8;3590.2;553.5;9545.1;717.0;109.9;301.2;-11.5;103.4;;;-16.7;89.8;106.5;600.8;211.2;1.3;388.4;256.8
395;28 VV producten van metaal (geen ..;2003;3930.0;12858.9;272.6;3218.6;2009.6;;;904.3;1256.5;3472.5;;1724.8;4341.9;27.5;2.7;813.1;3207.3;4466.5;;13373.7;3454.1;533.2;8904.4;482.0;104.2;267.7;-25.8;195.9;;;24.1;50.8;26.7;512.7;146.3;5.8;360.7;179.5
396;28 VV producten van metaal (geen ..;2004;3688.0;12341.1;373.3;3132.8;2058.4;;;929.3;1371.0;3135.7;;1340.6;4049.6;62.3;2.0;732.0;3188.4;4306.8;;12812.7;3110.3;514.2;8480.7;707.5;86.6;256.9;16.4;98.0;;;33.2;46.2;13.0;684.9;172.6;-2.6;514.9;450.6
397;28 VV producten van metaal (geen ..;2005;3702.0;13187.2;234.7;3338.4;2500.9;170.4;2330.5;644.5;1578.6;1679.9;2064.1;1146.2;4734.7;86.6;1.6;775.9;2738.5;3417.1;1432.8;14379.9;3267.2;513.4;9794.0;805.4;74.0;251.9;-15.3;288.5;57.8;230.6;43.2;54.7;11.6;943.8;210.2;6.6;727.1;342.6
398;28 VV producten van metaal (geen ..;2006;3733.0;15193.8;350.4;3573.4;3382.1;195.9;3186.2;927.4;1829.3;1688.4;2345.8;1097.1;5171.0;85.4;1.4;744.3;3811.5;3627.2;1753.0;15933.8;3581.1;520.6;10658.0;1174.1;95.4;296.8;-7.3;321.8;60.5;261.2;0.9;20.5;19.6;1288.1;291.3;6.6;990.2;200.9
399;28 VV producten van metaal (geen ..;2007;4065.0;15909.2;343.4;3749.3;2951.6;274.9;2676.8;1139.3;2071.9;1850.8;2481.2;1321.7;5587.0;75.0;1.0;771.3;3881.5;3866.7;1726.8;17804.0;3880.1;506.5;11865.8;1551.6;170.7;407.9;0.2;283.5;124.7;158.8;4.9;19.6;14.7;1603.1;331.4;1.0;1270.7;447.3
400;29 VV machines en apparaten;1992;1963.0;6854.2;93.2;1785.8;652.7;;;379.4;1310.5;1940.1;;692.5;2186.5;17.8;15.3;636.8;1269.0;2728.7;;8142.8;2340.8;295.3;5064.0;442.7;;;;;;;-27.3;;;394.0;132.1;1.0;260.9;119.3
401;29 VV machines en apparaten;1993;2002.0;7303.7;95.8;1790.0;838.8;;;473.4;1253.3;1998.6;;853.7;2554.7;21.8;10.3;681.0;1270.8;2765.1;;8052.4;2456.4;308.0;4934.2;353.8;;;;;;;52.8;;;374.6;124.1;3.6;246.8;119.8
402;29 VV machines en apparaten;1994;2083.0;7784.4;104.3;1787.6;932.1;;;504.0;1344.8;2233.8;;877.9;2878.6;27.4;7.6;725.7;1214.6;2930.5;;8886.2;2549.2;308.9;5554.4;473.7;;;;;;;-44.9;69.1;114.0;449.0;135.8;3.1;310.2;140.4
403;29 VV machines en apparaten;1995;2114.0;8522.4;146.1;1848.8;1010.6;;;392.6;1551.8;2717.0;;855.4;3082.2;40.1;6.4;758.4;1092.5;3542.8;;10349.7;2727.9;325.0;6708.3;588.4;68.7;151.6;-2.5;146.6;;;-6.5;57.6;64.0;643.1;176.3;3.8;463.0;245.6
404;29 VV machines en apparaten;1996;2214.0;9163.8;122.4;2111.2;1188.2;;;508.6;1648.9;2799.6;;784.8;3229.3;41.2;4.1;823.8;1323.0;3742.5;;11370.5;2939.6;344.7;7454.8;631.5;62.3;146.7;2.2;140.8;;;12.4;67.0;54.6;702.6;192.5;6.5;503.6;172.3
405;29 VV machines en apparaten;1997;2320.0;10310.6;183.3;2229.6;1127.7;;;536.7;1972.8;3484.6;;775.9;3778.3;29.6;3.3;847.8;1322.2;4329.4;;13106.6;3150.4;375.4;8683.3;897.5;55.7;144.9;-33.5;138.4;;;21.5;107.7;86.2;934.8;258.3;9.2;667.3;187.0
406;29 VV machines en apparaten;1998;2399.0;11047.1;186.0;2208.1;1384.8;;;500.5;2022.1;3640.7;;1104.9;4215.8;24.3;1.8;814.3;1770.1;4220.8;;12763.6;3203.7;377.9;8479.2;702.8;79.7;157.3;-6.8;186.2;;;37.3;116.0;78.7;842.0;202.6;5.7;633.6;240.7
407;29 VV machines en apparaten;1999;2376.0;12022.1;242.9;2436.7;1193.1;;;677.9;2082.6;3949.4;;1439.5;4371.6;43.9;3.5;904.1;2122.3;4576.6;;13506.7;3368.6;425.4;8986.7;726.0;71.6;151.0;21.9;113.6;;;-50.7;107.3;158.0;731.4;223.4;6.2;501.8;228.4
408;29 VV machines en apparaten;2000;2327.0;14068.8;733.5;2605.3;1787.0;;;885.0;2398.4;4418.1;;1241.5;5286.1;39.5;0.7;845.1;2486.2;5411.2;;16400.9;3568.3;466.6;11236.5;1129.6;95.8;180.6;3.3;292.2;;;165.6;265.8;100.2;1505.9;386.1;52.2;1067.5;309.4
409;29 VV machines en apparaten;2001;2594.0;15934.9;332.7;2901.0;1862.5;;;1255.3;2736.6;5136.2;;1710.6;5700.1;12.3;0.5;906.7;3764.8;5550.5;;15328.4;3529.8;537.0;10723.0;538.6;165.5;274.7;2.9;55.4;;;-645.6;77.9;723.5;-157.9;-45.2;1.1;-113.9;258.6
410;29 VV machines en apparaten;2002;2640.0;15658.4;745.1;2811.5;1919.2;;;1164.5;2609.6;5036.4;;1372.2;5721.3;13.4;0.0;850.8;3676.8;5396.2;;15609.2;3686.7;681.0;10784.9;456.6;131.4;299.1;-31.0;-116.0;;;-62.7;113.0;175.6;79.1;40.4;0.2;38.4;206.4
411;29 VV machines en apparaten;2003;2775.0;15663.8;731.1;2646.9;1950.4;;;1340.5;2423.6;4725.1;;1846.2;5818.5;8.4;0.0;882.2;3384.6;5570.1;;15370.2;3843.6;557.3;10462.7;506.6;162.0;312.4;-7.8;-128.4;;;20.0;45.6;25.7;239.9;107.5;-2.8;135.1;254.5
412;29 VV machines en apparaten;2004;2733.0;15653.5;786.5;2476.5;1937.3;;;1063.8;2495.6;4718.6;;2175.0;6356.2;1.1;0.0;922.5;3097.6;5276.2;;16047.5;3545.3;512.6;11185.1;804.6;132.0;233.9;-16.5;333.8;;;14.3;35.2;20.9;1034.4;309.0;0.5;724.9;254.4
413;29 VV machines en apparaten;2005;2732.0;17076.5;1144.7;2344.9;1930.6;132.0;1798.7;1518.2;2586.4;2754.0;2214.9;2582.8;6448.9;1.3;0.0;1040.9;3593.2;4253.7;1738.4;17288.2;3750.2;496.2;12048.2;993.5;147.7;284.0;26.0;298.5;84.0;214.5;36.1;45.1;9.0;1217.9;309.6;13.6;894.8;315.4
414;29 VV machines en apparaten;2006;2751.0;16840.4;1060.6;2241.2;1830.3;135.4;1694.9;955.4;2873.6;3084.4;2620.7;2174.1;7169.4;6.0;0.0;932.6;2477.1;4279.0;1976.2;19899.2;3748.1;496.3;13948.0;1706.8;133.0;241.8;-24.2;318.7;30.8;287.9;1.9;18.9;17.1;1894.4;430.3;1.4;1462.8;316.9
415;29 VV machines en apparaten;2007;2944.0;19647.5;846.8;2621.4;3962.9;171.9;3791.0;1234.5;3405.1;3400.2;2800.3;1376.4;7572.8;6.5;0.0;864.1;3184.1;6044.3;1975.6;21417.8;4043.8;476.2;15287.7;1610.0;168.3;348.1;-26.4;907.5;61.2;846.3;-31.4;24.8;56.2;2280.0;400.8;1.4;1877.7;385.5
416;3000b Vervaard.computers + ov.elektr.app;1992;532.0;3994.3;39.5;959.7;545.2;;;323.9;712.4;1197.0;;216.7;1440.9;29.1;21.1;272.1;763.6;1467.4;;4410.2;1048.2;184.9;2935.0;242.0;;;;;;;35.3;;;223.7;75.9;3.7;144.2;63.6
417;3000b Vervaard.computers + ov.elektr.app;1993;563.0;4275.8;48.8;951.0;739.1;;;429.7;753.9;1091.9;;261.5;1553.2;70.6;14.5;243.5;819.3;1574.6;;4168.4;961.3;164.8;2840.1;202.3;;;;;;;22.9;;;196.1;48.0;3.8;144.3;118.4
418;3000b Vervaard.computers + ov.elektr.app;1994;605.0;4276.2;53.5;905.8;690.4;;;560.6;708.6;1086.2;;271.0;1498.1;52.9;10.9;245.0;770.8;1698.6;;4935.8;972.8;160.8;3506.3;295.8;;;;;;;-17.9;31.7;49.6;258.6;67.0;5.5;186.0;142.3
419;3000b Vervaard.computers + ov.elektr.app;1995;594.0;4040.1;86.4;769.8;686.3;;;646.8;606.1;1018.7;;225.8;1433.6;61.2;5.7;240.1;908.6;1390.9;;4798.7;864.8;153.2;3493.2;287.5;56.9;93.3;-24.7;35.3;;;-47.7;22.9;70.7;213.9;88.4;7.4;118.1;104.3
420;3000b Vervaard.computers + ov.elektr.app;1996;610.0;4722.5;92.4;936.1;830.8;;;844.9;622.1;1169.6;;226.6;1868.9;38.3;6.8;254.0;1090.8;1463.6;;4573.2;958.3;169.6;3129.3;315.9;60.1;103.2;-15.7;103.7;;;-1.7;19.7;21.4;359.0;102.0;1.0;256.1;98.0
421;3000b Vervaard.computers + ov.elektr.app;1997;678.0;5429.9;61.3;933.0;1001.7;;;1171.5;704.8;1300.7;;256.8;2086.1;39.9;3.1;278.3;1298.8;1723.6;;5111.0;1066.7;165.3;3427.6;451.4;73.0;116.4;-39.0;102.1;;;0.0;44.3;44.3;471.1;117.0;2.5;351.6;126.0
422;3000b Vervaard.computers + ov.elektr.app;1998;616.0;5526.8;88.9;1051.1;1049.7;;;997.0;688.3;1452.5;;199.3;2056.6;41.1;3.0;245.6;1503.9;1676.6;;5494.1;1160.4;182.6;3660.5;490.6;89.2;160.4;-23.2;134.7;;;-3.2;30.6;33.8;527.8;141.4;-0.8;387.3;154.0
423;3000b Vervaard.computers + ov.elektr.app;1999;664.0;7227.0;82.1;1125.6;1736.5;;;1521.9;808.8;1673.0;;279.1;2578.3;43.8;1.4;315.8;1851.9;2435.8;;6012.3;1297.6;206.3;4056.9;451.6;108.2;176.2;7.8;148.9;;;-54.4;40.5;94.9;486.0;137.0;2.8;346.1;151.8
424;3000b Vervaard.computers + ov.elektr.app;2000;704.0;7020.1;83.4;1552.3;1046.2;;;1674.9;770.4;1691.9;;201.1;2640.0;40.9;1.1;317.6;1534.8;2485.7;;5703.5;1251.7;217.8;3754.0;480.1;157.9;203.1;-23.2;183.6;;;-49.1;39.9;88.9;546.2;148.1;-8.5;406.6;151.7
425;3000b Vervaard.computers + ov.elektr.app;2001;693.0;7099.7;125.3;1115.1;1050.5;;;1676.7;829.6;2036.2;;266.4;2510.7;41.5;1.0;324.2;1345.8;2876.5;;5966.4;1231.0;194.6;4224.6;316.2;140.9;176.5;-25.0;62.8;;;-52.5;78.9;131.3;265.9;66.5;-3.4;202.9;147.6
426;3000b Vervaard.computers + ov.elektr.app;2002;735.0;7993.5;143.0;1099.1;954.2;;;1513.5;605.3;3405.0;;273.4;2337.4;40.2;0.3;320.2;1591.3;3704.0;;4717.3;1131.6;190.7;3274.8;120.2;150.8;179.9;7.2;-38.0;;;-0.3;83.1;83.4;59.9;80.7;0.1;-20.9;117.8
427;3000b Vervaard.computers + ov.elektr.app;2003;766.0;6391.4;150.3;1056.0;1299.0;;;1295.5;583.3;1605.0;;402.4;2260.6;39.2;0.1;420.6;1494.1;2176.9;;4394.2;1123.3;202.0;2881.5;187.3;108.0;140.2;4.1;64.4;;;1.0;8.4;7.4;224.7;63.2;2.6;159.0;160.1
428;3000b Vervaard.computers + ov.elektr.app;2004;733.0;5334.4;198.3;874.0;1053.3;;;674.8;625.2;1324.4;;584.4;1962.9;192.1;0.0;368.0;931.2;1880.0;;4874.2;1001.8;142.4;3429.5;300.6;53.5;90.9;-2.8;20.2;;;-2.1;4.9;7.0;278.6;56.4;-14.1;236.3;198.4
