ID;SoortGebouw;Regio;AantalGebouwen_1
5931;Totaal aantal gebouwen;"Anna Paulowna; vh; Aan den Lagendijk";2
5932;Totaal aantal gebouwen;"Anna Paulowna; vh; Aan den Lotweg";73
5933;Totaal aantal gebouwen;"Anna Paulowna; vh; Aan den Meerweg";148
5934;Totaal aantal gebouwen;"Anna Paulowna; vh; Aan den Middenweg";114
5935;Totaal aantal gebouwen;"Anna Paulowna; vh; Aan de Molenvaart";9
5936;Totaal aantal gebouwen;"Anna Paulowna; vh; Aan den Schorweg";106
5937;Totaal aantal gebouwen;"Anna Paulowna; vh; Aan den Stoomweg";182
5938;Totaal aantal gebouwen;"Anna Paulowna; vh; A/d Van Ewijckskade";4
5939;Totaal aantal gebouwen;"Anna Paulowna; vh; Aan den Veerweg";50
5940;Totaal aantal gebouwen;"Anna Paulowna; vh; Aan de Zandvaart";50
5941;Totaal aantal gebouwen;"Anna Paulowna; vh; Aan den Zuiderweg";15
5942;Totaal aantal gebouwen;"Anna Paulowna; vh; Aan den Zwarteweg";15
5943;Totaal aantal gebouwen;"Anna Paulowna; vh; Aan den Zwinweg";64
5944;Totaal aantal gebouwen;"Anna Paulowna; vh; Aan den Zijperdijk";14
5945;Totaal aantal gebouwen;"Assendelft; totaal";1755
5946;Totaal aantal gebouwen;"Assendelft; bo; (streekdorp)";525
5947;Totaal aantal gebouwen;"Assendelft; bewoonde oorden; Kerkbuurt";98
5948;Totaal aantal gebouwen;"Assendelft; bo; Noordeinde, Odulphusst.";3
5949;Totaal aantal gebouwen;"Assendelft; bew. oorden; Noordeinde, ov.";801
5950;Totaal aantal gebouwen;"Assendelft; bew. oorden; Vrouwenverdriet";27
5951;Totaal aantal gebouwen;"Assendelft; bew. oorden; Nauerna (ged.)";78
5952;Totaal aantal gebouwen;"Assendelft; bewoonde oorden; Dam (ged.)";33
5953;Totaal aantal gebouwen;"Assendelft; vh; Nauernasche vaart";26
5954;Totaal aantal gebouwen;"Assendelft; verspr. huizen; Veenpolder";15
5955;Totaal aantal gebouwen;"Assendelft; vh; Veenpolderdijk";53
5956;Totaal aantal gebouwen;"Assendelft; verspreide huizen; Zeedijk";21
5957;Totaal aantal gebouwen;"Assendelft; vh; Zuidwijkermeerpolder";60
5958;Totaal aantal gebouwen;"Assendelft; verspr. huizen; Buitenhuizen";7
5959;Totaal aantal gebouwen;"Assendelft; vh; Nauernaschepolder";8
5960;Totaal aantal gebouwen;"Avenhorn; totaal";443
5961;Totaal aantal gebouwen;"Avenhorn; bewoonde oorden; Avenhorn";195
5962;Totaal aantal gebouwen;"Avenhorn; bewoonde oorden; Grosthuizen";125
5963;Totaal aantal gebouwen;"Avenhorn; bewoonde oorden; Scharwoude";89
5964;Totaal aantal gebouwen;"Avenhorn; bewoonde oorden; Oostmijzen";5
5965;Totaal aantal gebouwen;"Avenhorn; bew. oorden; Kathoek (ged.)";9
5966;Totaal aantal gebouwen;"Avenhorn; verspr. huizen; Hulken (ged.)";7
5967;Totaal aantal gebouwen;"Avenhorn; verspreide huizen; Hoogendijk";8
5968;Totaal aantal gebouwen;"Avenhorn; overige verspreide huizen";5
5969;Totaal aantal gebouwen;"Barsingerhorn; totaal";975
5970;Totaal aantal gebouwen;"Barsingerhorn; bo; Wees- en Armenh.";0
5971;Totaal aantal gebouwen;"Barsingerhorn; bo; ov.";275
5972;Totaal aantal gebouwen;"Barsingerhorn; bewoonde oorden; Kolhorn";290
5973;Totaal aantal gebouwen;"Barsingerhorn; bew. oorden; Haringhuizen";54
5974;Totaal aantal gebouwen;"Barsingerhorn; bo; Poolland (ged.)";37
5975;Totaal aantal gebouwen;"Barsingerhorn; bew. oorden; Kreil (ged.)";45
5976;Totaal aantal gebouwen;"Barsingerhorn; bo; Westermoerbeek (ged.)";14
5977;Totaal aantal gebouwen;"Barsingerhorn; vh; Waardpolder";138
5978;Totaal aantal gebouwen;"Barsingerhorn; verspr. huizen; Mieldijk";40
5979;Totaal aantal gebouwen;"Barsingerhorn; vh; Hoogebierenweg";25
5980;Totaal aantal gebouwen;"Barsingerhorn; verspr. huizen; Hemmerweg";18
5981;Totaal aantal gebouwen;"Barsingerhorn; overige verspreide huizen";39
5982;Totaal aantal gebouwen;"Beemster; totaal";3214
5983;Totaal aantal gebouwen;"Beemster; bo; Teh. voor ouden van dagen";0
5984;Totaal aantal gebouwen;"Beemster; bo; Middenbeemster, N.H.Weesh.";0
5985;Totaal aantal gebouwen;"Beemster; bo; Middenbeemster, ov.";344
5986;Totaal aantal gebouwen;"Beemster; bewoonde oorden; Noordbeemster";249
5987;Totaal aantal gebouwen;"Beemster; bo; Westbeemster, OLV Lourdes.";1
5988;Totaal aantal gebouwen;"Beemster; bew. oorden; Westbeemster, ov.";236
5989;Totaal aantal gebouwen;"Beemster; bewoonde oorden; Oostbeemster";101
5990;Totaal aantal gebouwen;"Beemster; bewoonde oorden; Klaterbuurt";31
5991;Totaal aantal gebouwen;"Beemster; bewoonde oorden; Boonenbuurt";119
5992;Totaal aantal gebouwen;"Beemster; vh; Buurtschap Tuinhoek";643
5993;Totaal aantal gebouwen;"Beemster; overige verspreide huizen";1490
5994;Totaal aantal gebouwen;"Beets; totaal";316
5995;Totaal aantal gebouwen;"Beets; bewoonde oorden; Beets";255
5996;Totaal aantal gebouwen;"Beets; bewoonde oorden; Schardam (ged.)";52
5997;Totaal aantal gebouwen;"Beets; verspreide huizen";9
5998;Totaal aantal gebouwen;"Bennebroek; totaal";499
5999;Totaal aantal gebouwen;"Bennebroek; bo; Van Verschuur-Brantsst.";1
6000;Totaal aantal gebouwen;"Bennebroek; bo; St. Luciagest.";1
6001;Totaal aantal gebouwen;"Bennebroek; bo; St. Vogelenzang";8
6002;Totaal aantal gebouwen;"Bennebroek; bew. oorden; Bennebroek, ov.";489
6003;Totaal aantal gebouwen;"Bergen (NH.); totaal";2876
6004;Totaal aantal gebouwen;"Bergen (NH.); bo; Bergen, St. Josephst.";14
6005;Totaal aantal gebouwen;"Bergen (NH.); bo; Bergen, Petr. Canisius";1
6006;Totaal aantal gebouwen;"Bergen (NH.); bo; Bergen, ov.";1904
6007;Totaal aantal gebouwen;"Bergen (NH.); bo; Bergen aan Zee";131
6008;Totaal aantal gebouwen;"Bergen (NH.); bewoonde oorden; Zanegeest";137
6009;Totaal aantal gebouwen;"Bergen (NH.); bewoonde oorden; Sluis";74
6010;Totaal aantal gebouwen;"Bergen (NH.); verspr. huizen; In 't Woud";82
6011;Totaal aantal gebouwen;"Bergen (NH.); vh; L/h Noord-Holl. kanaal";75
6012;Totaal aantal gebouwen;"Bergen (NH.); vh; ""Park""/""Eeuwige laan""";102
6013;Totaal aantal gebouwen;"Bergen (NH.); vh; Ged. ""Breelaan, ...""";116
6014;Totaal aantal gebouwen;"Bergen (NH.); overige verspreide huizen";240
6015;Totaal aantal gebouwen;"Berkhout; totaal";1365
6016;Totaal aantal gebouwen;"Berkhout; bo; N.H. diaconieh.";1
6017;Totaal aantal gebouwen;"Berkhout; bo; Algemeen Armhuis";0
6018;Totaal aantal gebouwen;"Berkhout; bewoonde oorden; Berkhout, ov.";536
6019;Totaal aantal gebouwen;"Berkhout; bewoonde oorden; Goorn";128
6020;Totaal aantal gebouwen;"Berkhout; bewoonde oorden; Burg";20
6021;Totaal aantal gebouwen;"Berkhout; bo; Spierdijk (gd), Josephg.";2
6022;Totaal aantal gebouwen;"Berkhout; bo; Spierdijk (ged.), ov.";193
6023;Totaal aantal gebouwen;"Berkhout; bewoonde oorden; Bobeldijk";297
6024;Totaal aantal gebouwen;"Berkhout; bewoonde oorden; Hulken (ged.)";30
6025;Totaal aantal gebouwen;"Berkhout; bew. oorden; Baarsdorpermeer";68
6026;Totaal aantal gebouwen;"Berkhout; vh; Buurtschap Leekermeer";24
6027;Totaal aantal gebouwen;"Berkhout; vh; Bs. Zuidermeer (ged.)";39
6028;Totaal aantal gebouwen;"Berkhout; vh; Langs den Hoogendijk";14
6029;Totaal aantal gebouwen;"Berkhout; vh; In den Grootewaalpolder";13
6030;Totaal aantal gebouwen;"Beverwijk; totaal";2967
6031;Totaal aantal gebouwen;"Beverwijk; bo; St. Josephgest.";0
6032;Totaal aantal gebouwen;"Beverwijk; bo; St. Josephrustoord";0
6033;Totaal aantal gebouwen;"Beverwijk; bo; Liefdegesticht";0
6034;Totaal aantal gebouwen;"Beverwijk; bo; Kinderh. Mej. v. Hattum";0
6035;Totaal aantal gebouwen;"Beverwijk; bo; Marech.kaz.";0
6036;Totaal aantal gebouwen;"Beverwijk; bo; ""de Westerburcht""";0
6037;Totaal aantal gebouwen;"Beverwijk; bo; Roode Kruis Ziekenh.";0
6038;Totaal aantal gebouwen;"Beverwijk; bo; Bisschopp. kweekschool";0
6039;Totaal aantal gebouwen;"Beverwijk; bo; R.K. Wijkverpl.";0
6040;Totaal aantal gebouwen;"Beverwijk; bew. oorden; Beverwijk, ov.";2867
6041;Totaal aantal gebouwen;"Beverwijk; verspreide huizen";100
6042;Totaal aantal gebouwen;"Blaricum; totaal";1569
6043;Totaal aantal gebouwen;"Blaricum; bo; St. Bernardusgest.";1
6044;Totaal aantal gebouwen;"Blaricum; bo; ""Bosch en Heide""";1
6045;Totaal aantal gebouwen;"Blaricum; bew. oorden; Blaricum, ""Fjedo""";1
6046;Totaal aantal gebouwen;"Blaricum; bo; ""Emmahoeve""";1
6047;Totaal aantal gebouwen;"Blaricum; bo; ""Gemelli""";2
6048;Totaal aantal gebouwen;"Blaricum; bo; ""Hoog Laren""";20
6049;Totaal aantal gebouwen;"Blaricum; bewoonde oorden; Blaricum, ov.";1514
6050;Totaal aantal gebouwen;"Blaricum; bewoonde oorden; Crailoo";29
6051;Totaal aantal gebouwen;"Bloemendaal; totaal";3697
6052;Totaal aantal gebouwen;"Bloemendaal; bo; Prov.Ziekenh. Santpoort";18
6053;Totaal aantal gebouwen;"Bloemendaal; bo; Duinlustpark, ov.";237
6054;Totaal aantal gebouwen;"Bloemendaal; bo; St. Jozefgest.";3
6055;Totaal aantal gebouwen;"Bloemendaal; bo; St. Reinilda-St.";2
6056;Totaal aantal gebouwen;"Bloemendaal; bo; ""Brederodeduin""";1
6057;Totaal aantal gebouwen;"Bloemendaal; bo; 't Kopje";0
6058;Totaal aantal gebouwen;"Bloemendaal; bo; 't Lage Kopje";0
6059;Totaal aantal gebouwen;"Bloemendaal; bo; Kennemer teh.v. jongens";0
6060;Totaal aantal gebouwen;"Bloemendaal; bo; Huize ""Eben Haezer""";0
6061;Totaal aantal gebouwen;"Bloemendaal; bo; Rusth. ""Boschrand""";0
6062;Totaal aantal gebouwen;"Bloemendaal; bo; ov.";1360
6063;Totaal aantal gebouwen;"Bloemendaal; bo; Overveen, Lambertusst.";2
6064;Totaal aantal gebouwen;"Bloemendaal; bo; Overveen, Mariagesticht";2
6065;Totaal aantal gebouwen;"Bloemendaal; bew. oorden; Overveen, ov.";730
6066;Totaal aantal gebouwen;"Bloemendaal; bo; Aerdenhout, Franciscus";3
6067;Totaal aantal gebouwen;"Bloemendaal; bo; Aerdenhout, ov.";707
6068;Totaal aantal gebouwen;"Bloemendaal; bew. oorden; Leidschevaart";107
6069;Totaal aantal gebouwen;"Bloemendaal; bew. oorden; Vogelenzang";147
6070;Totaal aantal gebouwen;"Bloemendaal; vh; Onder Bloemendaal";56
6071;Totaal aantal gebouwen;"Bloemendaal; vh; Onder Overveen";108
6072;Totaal aantal gebouwen;"Bloemendaal; vh; Onder Aerdenhout";90
6073;Totaal aantal gebouwen;"Bloemendaal; vh; Onder Vogelenzang";124
6074;Totaal aantal gebouwen;"Blokker; totaal";838
6075;Totaal aantal gebouwen;"Blokker; bewoonde oorden; Oosterblokker";275
6076;Totaal aantal gebouwen;"Blokker; bo; Westerblokker, G. Bethlehem";2
6077;Totaal aantal gebouwen;"Blokker; bo; Westerblokker, ov.";265
6078;Totaal aantal gebouwen;"Blokker; bewoonde oorden; Noorderdracht";84
6079;Totaal aantal gebouwen;"Blokker; bewoonde oorden; Bangert (ged.)";39
6080;Totaal aantal gebouwen;"Blokker; verspreide huizen; Lageweg";37
6081;Totaal aantal gebouwen;"Blokker; verspreide huizen; Zuiderdracht";48
6082;Totaal aantal gebouwen;"Blokker; verspreide huizen; Blokdijk";39
6083;Totaal aantal gebouwen;"Blokker; overige verspreide huizen";49
6084;Totaal aantal gebouwen;"Bovenkarspel; totaal";1273
6085;Totaal aantal gebouwen;"Bovenkarspel; bo; Franciscus Xaveriusst.";0
6086;Totaal aantal gebouwen;"Bovenkarspel; bo; ov.";1136
6087;Totaal aantal gebouwen;"Bovenkarspel; bew. oorden; Broekerhaven";131
6088;Totaal aantal gebouwen;"Bovenkarspel; verspreide huizen";6
6089;Totaal aantal gebouwen;"Broek in Waterland; totaal";781
6090;Totaal aantal gebouwen;"Broek in Waterland; bo; Broek,Diaconieh.";1
6091;Totaal aantal gebouwen;"Broek in Waterland; bo; Broek, ov.";497
6092;Totaal aantal gebouwen;"Broek in Waterland; bo; Zuiderwoude";121
6093;Totaal aantal gebouwen;"Broek in Waterland; bew. oorden; Uitdam";45
6094;Totaal aantal gebouwen;"Broek in Waterland; vh; L. Broekermeerd.";48
6095;Totaal aantal gebouwen;"Broek in Waterland; ov. verspr. huizen";69
6096;Totaal aantal gebouwen;"Bussum; totaal";7225
6097;Totaal aantal gebouwen;"Bussum; bo; (ged.), Godelindest.";1
6098;Totaal aantal gebouwen;"Bussum; bo; (ged.), Pension. Mariënburg";3
6099;Totaal aantal gebouwen;"Bussum; bo; (ged.), Gerardus Majellast.";2
6100;Totaal aantal gebouwen;"Bussum; bo; (ged.), St. Olavhuis";2
6101;Totaal aantal gebouwen;"Bussum; bo; (ged.), Marech.kaz.";2
6102;Totaal aantal gebouwen;"Bussum; bo; (ged.), Kinderhuis";1
6103;Totaal aantal gebouwen;"Bussum; bo; (ged.), R.-K. Broederkl.";1
6104;Totaal aantal gebouwen;"Bussum; bo; (ged.), Luitgardeschool";2
6105;Totaal aantal gebouwen;"Bussum; bo; (ged.), Ziekenbarak";1
6106;Totaal aantal gebouwen;"Bussum; bo; (gd.), St. Diaconessenarbeid";0
6107;Totaal aantal gebouwen;"Bussum; bo; (ged.), Huize St. Joseph";0
6108;Totaal aantal gebouwen;"Bussum; bew. oorden; Bussum (ged.), ov.";7203
6109;Totaal aantal gebouwen;"Bussum; verspreide huizen";7
6110;Totaal aantal gebouwen;"Callantsoog; totaal";359
6111;Totaal aantal gebouwen;"Callantsoog; bew. oorden; Callantsoog";102
6112;Totaal aantal gebouwen;"Callantsoog; bew. oorden; Groote Keeten";61
6113;Totaal aantal gebouwen;"Callantsoog; bewoonde oorden; Abbestee";9
6114;Totaal aantal gebouwen;"Callantsoog; bewoonde oorden; Sluisje";11
6115;Totaal aantal gebouwen;"Callantsoog; bewoonde oorden; Kolksluis";9
6116;Totaal aantal gebouwen;"Callantsoog; vh; In het Koegras";94
6117;Totaal aantal gebouwen;"Callantsoog; overige verspreide huizen";73
6118;Totaal aantal gebouwen;"Castricum; totaal";1543
6119;Totaal aantal gebouwen;"Castricum; bo; R.K. Zusterh.";0
6120;Totaal aantal gebouwen;"Castricum; bo; Teh. voor ouden van dagen";0
6121;Totaal aantal gebouwen;"Castricum; bew. oorden; Castricum, ov.";522
6122;Totaal aantal gebouwen;"Castricum; bewoonde oorden; Oosterbuurt";75
6123;Totaal aantal gebouwen;"Castricum; bewoonde oorden; Noord-Einde";88
6124;Totaal aantal gebouwen;"Castricum; bewoonde oorden; Schulpstet";60
6125;Totaal aantal gebouwen;"Castricum; bewoonde oorden; Noord-Bakkum";40
6126;Totaal aantal gebouwen;"Castricum; bewoonde oorden; Duinbuurt";438
6127;Totaal aantal gebouwen;"Castricum; bewoonde oorden; Zuid-Bakkum";151
6128;Totaal aantal gebouwen;"Castricum; bo; ""Duin en Bosch""";18
6129;Totaal aantal gebouwen;"Castricum; bo; Duin en Bosch, ov.";53
6130;Totaal aantal gebouwen;"Castricum; verspreide huizen";98
6131;Totaal aantal gebouwen;"Diemen; totaal";1463
6132;Totaal aantal gebouwen;"Diemen; bewoonde oorden; Diemerbrug";1129
6133;Totaal aantal gebouwen;"Diemen; bewoonde oorden; Ouddiemen";84
6134;Totaal aantal gebouwen;"Diemen; bewoonde oorden; Overdiemen";63
6135;Totaal aantal gebouwen;"Diemen; vh; Langs de Trekvaart";50
6136;Totaal aantal gebouwen;"Diemen; vh; Langs de Muidervaart";67
6137;Totaal aantal gebouwen;"Diemen; verspr. huizen; Bij het Viaduct";25
6138;Totaal aantal gebouwen;"Diemen; verspr. huizen; Het Uilenbosch";19
6139;Totaal aantal gebouwen;"Diemen; verspreide huizen; De Sniep";17
6140;Totaal aantal gebouwen;"Diemen; overige verspreide huizen";9
6141;Totaal aantal gebouwen;"Egmond aan Zee; totaal";920
6142;Totaal aantal gebouwen;"Egmond aan Zee; bo; St. Josephgest.";1
6143;Totaal aantal gebouwen;"Egmond aan Zee; bo; Kolonieh.Zwartendijk";1
6144;Totaal aantal gebouwen;"Egmond aan Zee; bo; Kolonieh. Marezathe";1
6145;Totaal aantal gebouwen;"Egmond aan Zee; bo; Kolonieh. Kerdijk";1
6146;Totaal aantal gebouwen;"Egmond aan Zee; bo; Kolonieh. Zeeh.";1
6147;Totaal aantal gebouwen;"Egmond aan Zee; bo; Kol.h. Huis ter Duin";1
6148;Totaal aantal gebouwen;"Egmond aan Zee; bo; Kol.h. St. Anthonius";1
6149;Totaal aantal gebouwen;"Egmond aan Zee; bo; Prins Hendrikst.";1
6150;Totaal aantal gebouwen;"Egmond aan Zee; bo; Hendrikast.";1
6151;Totaal aantal gebouwen;"Egmond aan Zee; bo; Vereen. ""Ziekenzorg""";0
6152;Totaal aantal gebouwen;"Egmond aan Zee; bo; ov.";911
6153;Totaal aantal gebouwen;"Egmond-Binnen; totaal";752
6154;Totaal aantal gebouwen;"Egmond-Binnen; bo; Egmond-binnen";200
6155;Totaal aantal gebouwen;"Egmond-Binnen; bo; Egmond aan den Hoef";236
6156;Totaal aantal gebouwen;"Egmond-Binnen; bewoonde oorden; Rinnegom";39
6157;Totaal aantal gebouwen;"Egmond-Binnen; bo; Wimmenum,""Op 't Woud""";2
6158;Totaal aantal gebouwen;"Egmond-Binnen; bo; Wimmenum, ov.";48
6159;Totaal aantal gebouwen;"Egmond-Binnen; vh; Langs Heerenweg";51
6160;Totaal aantal gebouwen;"Egmond-Binnen; vh; L. Nieuwe Schulpweg";10
6161;Totaal aantal gebouwen;"Egmond-Binnen; vh; Langs Oude Schulpweg";11
6162;Totaal aantal gebouwen;"Egmond-Binnen; vh; Langs Hoeverweg";37
6163;Totaal aantal gebouwen;"Egmond-Binnen; overige verspreide huizen";118
6164;Totaal aantal gebouwen;"Enkhuizen; totaal";3259
6165;Totaal aantal gebouwen;"Enkhuizen; bo; Teh. voor ouden van dagen";0
6166;Totaal aantal gebouwen;"Enkhuizen; bo; Sint Pancrasgest.";0
6167;Totaal aantal gebouwen;"Enkhuizen; bo; Sint Nicolaasgest.";0
6168;Totaal aantal gebouwen;"Enkhuizen; bo; Snouck van Loosenst.";0
6169;Totaal aantal gebouwen;"Enkhuizen; bo; Gereformeerd Weesh.";0
6170;Totaal aantal gebouwen;"Enkhuizen; bo; Snouck van Loosenziekenh.";0
6171;Totaal aantal gebouwen;"Enkhuizen; bo; Gest. Mej. J.M. de Vries";0
6172;Totaal aantal gebouwen;"Enkhuizen; bo; Gest. van D.C. Glas";4
6173;Totaal aantal gebouwen;"Enkhuizen; bew. oorden; Enkhuizen, ov.";3093
6174;Totaal aantal gebouwen;"Enkhuizen; bewoonde oorden; Westeinde";117
6175;Totaal aantal gebouwen;"Enkhuizen; bewoonde oorden; Oosterdijk";40
6176;Totaal aantal gebouwen;"Enkhuizen; vh; Aan den Oosterdijk";5
6177;Totaal aantal gebouwen;"Graft; totaal";500
6178;Totaal aantal gebouwen;"Graft; bewoonde oorden; Graft";131
6179;Totaal aantal gebouwen;"Graft; bewoonde oorden; Noordeinde";40
6180;Totaal aantal gebouwen;"Graft; bewoonde oorden; West-Graftdijk";171
6181;Totaal aantal gebouwen;"Graft; bewoonde oorden; Oost-Graftdijk";77
6182;Totaal aantal gebouwen;"Graft; vh; In den polder Starnmeer";27
6183;Totaal aantal gebouwen;"Graft; vh; In den polder Graftermeer";21
6184;Totaal aantal gebouwen;"Graft; vh; In den polder Schermeer";14
6185;Totaal aantal gebouwen;"Graft; overige verspreide huizen";19
6186;Totaal aantal gebouwen;"s-Graveland; totaal";668
6187;Totaal aantal gebouwen;"s-Graveland; bew. oorden; 's Graveland";651
6188;Totaal aantal gebouwen;"s-Graveland; verspreide huizen";17
6189;Totaal aantal gebouwen;"Grootebroek; totaal";1126
6190;Totaal aantal gebouwen;"Grootebroek; bo; N.H. Weesh.";2
6191;Totaal aantal gebouwen;"Grootebroek; bo; R.K. Liefdegest.";4
6192;Totaal aantal gebouwen;"Grootebroek; bo; Diac-Armh. der N.H.Gem.";1
6193;Totaal aantal gebouwen;"Grootebroek; bo; ov.";694
6194;Totaal aantal gebouwen;"Grootebroek; bo; Lutjebroek, Nicolaasg.";4
6195;Totaal aantal gebouwen;"Grootebroek; bo; Lutjebroek, ov.";328
6196;Totaal aantal gebouwen;"Grootebroek; bewoonde oorden; Horn";93
6197;Totaal aantal gebouwen;"Haarlem; totaal";36705
6198;Totaal aantal gebouwen;"Haarlem; bo; Maria School";5
6199;Totaal aantal gebouwen;"Haarlem; bo; Hofje ""de Groene Tuin""";20
6200;Totaal aantal gebouwen;"Haarlem; bo; Toevl. mannen Leger d Heils";1
6201;Totaal aantal gebouwen;"Haarlem; bo; Industrieel teh. v. mannen";2
6202;Totaal aantal gebouwen;"Haarlem; bo; St. Veronicagest.";3
6203;Totaal aantal gebouwen;"Haarlem; bo; R.K. Wees- en Armenh.";3
6204;Totaal aantal gebouwen;"Haarlem; bo; Broederhuis";2
6205;Totaal aantal gebouwen;"Haarlem; bo; Huis van Bewaring";4
6206;Totaal aantal gebouwen;"Haarlem; bo; Strafgevangenis";12
6207;Totaal aantal gebouwen;"Haarlem; bo; Teijlershofje";25
6208;Totaal aantal gebouwen;"Haarlem; bo; Infanteriekazerne";2
6209;Totaal aantal gebouwen;"Haarlem; bo; Hofje van Noblet";21
6210;Totaal aantal gebouwen;"Haarlem; bo; Rusth. vh N.H. Diaconieh.";1
6211;Totaal aantal gebouwen;"Haarlem; bo; N. H. Diaconiehuis";1
6212;Totaal aantal gebouwen;"Haarlem; bo; Hofje ""de Bakenesserkamer""";13
6213;Totaal aantal gebouwen;"Haarlem; bo; Hofje van Oorschot";12
6214;Totaal aantal gebouwen;"Haarlem; bo; Remonstrantsche Hofje";5
6215;Totaal aantal gebouwen;"Haarlem; bo; Frans Loenenhofje";15
6216;Totaal aantal gebouwen;"Haarlem; bo; Evang. Luth. Hofje";9
6217;Totaal aantal gebouwen;"Haarlem; bo; St. Josephhuis";1
6218;Totaal aantal gebouwen;"Haarlem; bo; R.K. Lyceum";3
6219;Totaal aantal gebouwen;"Haarlem; bo; Hofje van Spoorwater";7
6220;Totaal aantal gebouwen;"Haarlem; bo; Hofje van Beeresteijn";10
6221;Totaal aantal gebouwen;"Haarlem; bo; Hofje van Staats";27
6222;Totaal aantal gebouwen;"Haarlem; bo; Kleine Theresiast.";1
6223;Totaal aantal gebouwen;"Haarlem; bo; Haarlems Teh. ouden v dagen";2
6224;Totaal aantal gebouwen;"Haarlem; bo; Haarlem's Kinderteh.";2
6225;Totaal aantal gebouwen;"Haarlem; bo; St. Joannes de Deo";2
6226;Totaal aantal gebouwen;"Haarlem; bo; Kaz. vd Motordienst";15
6227;Totaal aantal gebouwen;"Haarlem; bo; St. Luciagesticht";6
6228;Totaal aantal gebouwen;"Haarlem; bo; R.K. Zusterhuis";2
6229;Totaal aantal gebouwen;"Haarlem; bo; ""St. Catharina""";2
6230;Totaal aantal gebouwen;"Haarlem; bo; Hofje van Gratie";8
6231;Totaal aantal gebouwen;"Haarlem; bo; Zuiderhofje";15
6232;Totaal aantal gebouwen;"Haarlem; bo; Bruiningshofje";6
6233;Totaal aantal gebouwen;"Haarlem; bo; Brouwershofje";8
6234;Totaal aantal gebouwen;"Haarlem; bo; Wijnbergshofje";6
6235;Totaal aantal gebouwen;"Haarlem; bo; Gasthuishofje";15
6236;Totaal aantal gebouwen;"Haarlem; bo; R.K. Huishoudschool";1
6237;Totaal aantal gebouwen;"Haarlem; bo; Hofje ""de twaalf Apostelen""";12
6238;Totaal aantal gebouwen;"Haarlem; bo; Rusth. voor rustend Diacon.";1
6239;Totaal aantal gebouwen;"Haarlem; bo; St. Julianast.";2
6240;Totaal aantal gebouwen;"Haarlem; bo; Hofje van Guurtje de Waal";8
6241;Totaal aantal gebouwen;"Haarlem; bo; Vr. of St. Ant. Gasthuish.";5
6242;Totaal aantal gebouwen;"Haarlem; bo; Blokshofje";5
6243;Totaal aantal gebouwen;"Haarlem; bo; Kinderteh. Ver. Doopsgez.";4
6244;Totaal aantal gebouwen;"Haarlem; bo; Jan Verwershofje";5
6245;Totaal aantal gebouwen;"Haarlem; bo; Ned. Isr. Joles Ziekenh.";0
6246;Totaal aantal gebouwen;"Haarlem; bo; Elisabeth's of Gr. Gasth.";7
6247;Totaal aantal gebouwen;"Haarlem; bo; Hofje van Guurtje Burret";4
6248;Totaal aantal gebouwen;"Haarlem; bo; Barmh.post Leger des Heils";1
6249;Totaal aantal gebouwen;"Haarlem; bo; Marthastichting";1
6250;Totaal aantal gebouwen;"Haarlem; bo; Huishoud- en Industriesch.";2
6251;Totaal aantal gebouwen;"Haarlem; bo; Doopsgezinde Weesh.";2
6252;Totaal aantal gebouwen;"Haarlem; bo; Mariastichting";6
6253;Totaal aantal gebouwen;"Haarlem; bo; Hofje van Heijthuijsen";12
6254;Totaal aantal gebouwen;"Haarlem; bo; ""Spaar en Hout""";4
6255;Totaal aantal gebouwen;"Haarlem; bo; Rusth. Bethesda Sarepta";1
6256;Totaal aantal gebouwen;"Haarlem; bo; Bethesda Sarepta";2
6257;Totaal aantal gebouwen;"Haarlem; bo; Diaconessenhuis";7
6258;Totaal aantal gebouwen;"Haarlem; bo; Ev. Luth. wees- en oudel.h.";1
6259;Totaal aantal gebouwen;"Haarlem; bo; Ev. Luth. wees- en oudel.h.";1
6260;Totaal aantal gebouwen;"Haarlem; bo; Rusth. Ev. Luth. Gemeente";1
6261;Totaal aantal gebouwen;"Haarlem; bo; Gereformeerd Weesh.";2
6262;Totaal aantal gebouwen;"Haarlem; bo; Inr. Opl. Kraamverpleegst.";1
6263;Totaal aantal gebouwen;"Haarlem; bo; Marthastichting";1
