ID;NECSectoren;EmissiesNaarLucht;Perioden;EmissiesNaarLucht_1
5287;"Overige mobiele bronnen; totaal";NMVOS;2007;10.4
5288;"Overige mobiele bronnen; totaal";NMVOS;2008;9.8
5289;"Overige mobiele bronnen; totaal";NMVOS;2009;9.2
5290;"Overige mobiele bronnen; totaal";NMVOS;2010;8.7
5291;"Overige mobiele bronnen; totaal";NMVOS;2011;8.5
5292;"Overige mobiele bronnen; totaal";NMVOS;2012;8.0
5293;"Overige mobiele bronnen; totaal";NMVOS;2013;7.9
5294;"Overige mobiele bronnen; totaal";NMVOS;2014;7.6
5295;"Overige mobiele bronnen; totaal";NMVOS;2015;7.0
5296;"Overige mobiele bronnen; totaal";NMVOS;2016;6.7
5297;"Overige mobiele bronnen; totaal";NMVOS;2017;6.2
5298;"Overige mobiele bronnen; totaal";NMVOS;2018;5.9
5299;"Overige mobiele bronnen; totaal";NMVOS;2019;5.5
5300;"Overige mobiele bronnen; totaal";NMVOS;2020;5.3
5301;"Overige mobiele bronnen; totaal";NMVOS;2021;4.9
5302;"Overige mobiele bronnen; totaal";NMVOS;2022;4.5
5303;"Overige mobiele bronnen; totaal";NMVOS;2023;4.2
5304;"Overige mobiele bronnen; totaal";PM2.5 (fijn stof);1990;6.5
5305;"Overige mobiele bronnen; totaal";PM2.5 (fijn stof);1995;6.1
5306;"Overige mobiele bronnen; totaal";PM2.5 (fijn stof);2000;5.7
5307;"Overige mobiele bronnen; totaal";PM2.5 (fijn stof);2001;5.5
5308;"Overige mobiele bronnen; totaal";PM2.5 (fijn stof);2002;5.0
5309;"Overige mobiele bronnen; totaal";PM2.5 (fijn stof);2003;4.7
5310;"Overige mobiele bronnen; totaal";PM2.5 (fijn stof);2004;4.5
5311;"Overige mobiele bronnen; totaal";PM2.5 (fijn stof);2005;4.4
5312;"Overige mobiele bronnen; totaal";PM2.5 (fijn stof);2006;4.1
5313;"Overige mobiele bronnen; totaal";PM2.5 (fijn stof);2007;3.9
5314;"Overige mobiele bronnen; totaal";PM2.5 (fijn stof);2008;3.3
5315;"Overige mobiele bronnen; totaal";PM2.5 (fijn stof);2009;2.9
5316;"Overige mobiele bronnen; totaal";PM2.5 (fijn stof);2010;2.7
5317;"Overige mobiele bronnen; totaal";PM2.5 (fijn stof);2011;2.5
5318;"Overige mobiele bronnen; totaal";PM2.5 (fijn stof);2012;2.3
5319;"Overige mobiele bronnen; totaal";PM2.5 (fijn stof);2013;2.2
5320;"Overige mobiele bronnen; totaal";PM2.5 (fijn stof);2014;2.2
5321;"Overige mobiele bronnen; totaal";PM2.5 (fijn stof);2015;1.9
5322;"Overige mobiele bronnen; totaal";PM2.5 (fijn stof);2016;1.8
5323;"Overige mobiele bronnen; totaal";PM2.5 (fijn stof);2017;1.6
5324;"Overige mobiele bronnen; totaal";PM2.5 (fijn stof);2018;1.6
5325;"Overige mobiele bronnen; totaal";PM2.5 (fijn stof);2019;1.5
5326;"Overige mobiele bronnen; totaal";PM2.5 (fijn stof);2020;1.4
5327;"Overige mobiele bronnen; totaal";PM2.5 (fijn stof);2021;1.3
5328;"Overige mobiele bronnen; totaal";PM2.5 (fijn stof);2022;1.1
5329;"Overige mobiele bronnen; totaal";PM2.5 (fijn stof);2023;1.0
5330;"Mobiele werktuigen; totaal";Ammoniak (NH3);1990;0.0
5331;"Mobiele werktuigen; totaal";Ammoniak (NH3);1995;0.0
5332;"Mobiele werktuigen; totaal";Ammoniak (NH3);2000;0.0
5333;"Mobiele werktuigen; totaal";Ammoniak (NH3);2001;0.0
5334;"Mobiele werktuigen; totaal";Ammoniak (NH3);2002;0.0
5335;"Mobiele werktuigen; totaal";Ammoniak (NH3);2003;0.0
5336;"Mobiele werktuigen; totaal";Ammoniak (NH3);2004;0.0
5337;"Mobiele werktuigen; totaal";Ammoniak (NH3);2005;0.0
5338;"Mobiele werktuigen; totaal";Ammoniak (NH3);2006;0.0
5339;"Mobiele werktuigen; totaal";Ammoniak (NH3);2007;0.0
5340;"Mobiele werktuigen; totaal";Ammoniak (NH3);2008;0.0
5341;"Mobiele werktuigen; totaal";Ammoniak (NH3);2009;0.0
5342;"Mobiele werktuigen; totaal";Ammoniak (NH3);2010;0.0
5343;"Mobiele werktuigen; totaal";Ammoniak (NH3);2011;0.0
5344;"Mobiele werktuigen; totaal";Ammoniak (NH3);2012;0.0
5345;"Mobiele werktuigen; totaal";Ammoniak (NH3);2013;0.0
5346;"Mobiele werktuigen; totaal";Ammoniak (NH3);2014;0.0
5347;"Mobiele werktuigen; totaal";Ammoniak (NH3);2015;0.0
5348;"Mobiele werktuigen; totaal";Ammoniak (NH3);2016;0.0
5349;"Mobiele werktuigen; totaal";Ammoniak (NH3);2017;0.1
5350;"Mobiele werktuigen; totaal";Ammoniak (NH3);2018;0.1
5351;"Mobiele werktuigen; totaal";Ammoniak (NH3);2019;0.1
5352;"Mobiele werktuigen; totaal";Ammoniak (NH3);2020;0.1
5353;"Mobiele werktuigen; totaal";Ammoniak (NH3);2021;0.1
5354;"Mobiele werktuigen; totaal";Ammoniak (NH3);2022;0.1
5355;"Mobiele werktuigen; totaal";Ammoniak (NH3);2023;0.1
5356;"Mobiele werktuigen; totaal";Stikstofoxiden (NOx);1990;52.1
5357;"Mobiele werktuigen; totaal";Stikstofoxiden (NOx);1995;53.9
5358;"Mobiele werktuigen; totaal";Stikstofoxiden (NOx);2000;56.7
5359;"Mobiele werktuigen; totaal";Stikstofoxiden (NOx);2001;55.6
5360;"Mobiele werktuigen; totaal";Stikstofoxiden (NOx);2002;51.8
5361;"Mobiele werktuigen; totaal";Stikstofoxiden (NOx);2003;49.8
5362;"Mobiele werktuigen; totaal";Stikstofoxiden (NOx);2004;47.9
5363;"Mobiele werktuigen; totaal";Stikstofoxiden (NOx);2005;48.1
5364;"Mobiele werktuigen; totaal";Stikstofoxiden (NOx);2006;45.6
5365;"Mobiele werktuigen; totaal";Stikstofoxiden (NOx);2007;44.2
5366;"Mobiele werktuigen; totaal";Stikstofoxiden (NOx);2008;42.8
5367;"Mobiele werktuigen; totaal";Stikstofoxiden (NOx);2009;40.7
5368;"Mobiele werktuigen; totaal";Stikstofoxiden (NOx);2010;37.9
5369;"Mobiele werktuigen; totaal";Stikstofoxiden (NOx);2011;38.2
5370;"Mobiele werktuigen; totaal";Stikstofoxiden (NOx);2012;34.7
5371;"Mobiele werktuigen; totaal";Stikstofoxiden (NOx);2013;34.0
5372;"Mobiele werktuigen; totaal";Stikstofoxiden (NOx);2014;34.0
5373;"Mobiele werktuigen; totaal";Stikstofoxiden (NOx);2015;31.9
5374;"Mobiele werktuigen; totaal";Stikstofoxiden (NOx);2016;30.8
5375;"Mobiele werktuigen; totaal";Stikstofoxiden (NOx);2017;28.4
5376;"Mobiele werktuigen; totaal";Stikstofoxiden (NOx);2018;28.4
5377;"Mobiele werktuigen; totaal";Stikstofoxiden (NOx);2019;26.3
5378;"Mobiele werktuigen; totaal";Stikstofoxiden (NOx);2020;26.2
5379;"Mobiele werktuigen; totaal";Stikstofoxiden (NOx);2021;24.4
5380;"Mobiele werktuigen; totaal";Stikstofoxiden (NOx);2022;23.7
5381;"Mobiele werktuigen; totaal";Stikstofoxiden (NOx);2023;23.0
5382;"Mobiele werktuigen; totaal";Zwaveldioxide (SO2);1990;4.3
5383;"Mobiele werktuigen; totaal";Zwaveldioxide (SO2);1995;4.1
5384;"Mobiele werktuigen; totaal";Zwaveldioxide (SO2);2000;4.3
5385;"Mobiele werktuigen; totaal";Zwaveldioxide (SO2);2001;4.3
5386;"Mobiele werktuigen; totaal";Zwaveldioxide (SO2);2002;4.1
5387;"Mobiele werktuigen; totaal";Zwaveldioxide (SO2);2003;4.0
5388;"Mobiele werktuigen; totaal";Zwaveldioxide (SO2);2004;4.0
5389;"Mobiele werktuigen; totaal";Zwaveldioxide (SO2);2005;4.2
5390;"Mobiele werktuigen; totaal";Zwaveldioxide (SO2);2006;4.1
5391;"Mobiele werktuigen; totaal";Zwaveldioxide (SO2);2007;4.0
5392;"Mobiele werktuigen; totaal";Zwaveldioxide (SO2);2008;2.2
5393;"Mobiele werktuigen; totaal";Zwaveldioxide (SO2);2009;1.0
5394;"Mobiele werktuigen; totaal";Zwaveldioxide (SO2);2010;0.4
5395;"Mobiele werktuigen; totaal";Zwaveldioxide (SO2);2011;0.0
5396;"Mobiele werktuigen; totaal";Zwaveldioxide (SO2);2012;0.0
5397;"Mobiele werktuigen; totaal";Zwaveldioxide (SO2);2013;0.0
5398;"Mobiele werktuigen; totaal";Zwaveldioxide (SO2);2014;0.0
5399;"Mobiele werktuigen; totaal";Zwaveldioxide (SO2);2015;0.0
5400;"Mobiele werktuigen; totaal";Zwaveldioxide (SO2);2016;0.0
5401;"Mobiele werktuigen; totaal";Zwaveldioxide (SO2);2017;0.0
5402;"Mobiele werktuigen; totaal";Zwaveldioxide (SO2);2018;0.0
5403;"Mobiele werktuigen; totaal";Zwaveldioxide (SO2);2019;0.0
5404;"Mobiele werktuigen; totaal";Zwaveldioxide (SO2);2020;0.0
5405;"Mobiele werktuigen; totaal";Zwaveldioxide (SO2);2021;0.0
5406;"Mobiele werktuigen; totaal";Zwaveldioxide (SO2);2022;0.0
5407;"Mobiele werktuigen; totaal";Zwaveldioxide (SO2);2023;0.0
5408;"Mobiele werktuigen; totaal";NMVOS;1990;18.1
5409;"Mobiele werktuigen; totaal";NMVOS;1995;16.1
5410;"Mobiele werktuigen; totaal";NMVOS;2000;14.8
5411;"Mobiele werktuigen; totaal";NMVOS;2001;14.3
5412;"Mobiele werktuigen; totaal";NMVOS;2002;13.4
5413;"Mobiele werktuigen; totaal";NMVOS;2003;12.5
5414;"Mobiele werktuigen; totaal";NMVOS;2004;11.7
5415;"Mobiele werktuigen; totaal";NMVOS;2005;11.2
5416;"Mobiele werktuigen; totaal";NMVOS;2006;10.4
5417;"Mobiele werktuigen; totaal";NMVOS;2007;9.7
5418;"Mobiele werktuigen; totaal";NMVOS;2008;9.2
5419;"Mobiele werktuigen; totaal";NMVOS;2009;8.7
5420;"Mobiele werktuigen; totaal";NMVOS;2010;8.2
5421;"Mobiele werktuigen; totaal";NMVOS;2011;8.1
5422;"Mobiele werktuigen; totaal";NMVOS;2012;7.6
5423;"Mobiele werktuigen; totaal";NMVOS;2013;7.4
5424;"Mobiele werktuigen; totaal";NMVOS;2014;7.2
5425;"Mobiele werktuigen; totaal";NMVOS;2015;6.7
5426;"Mobiele werktuigen; totaal";NMVOS;2016;6.4
5427;"Mobiele werktuigen; totaal";NMVOS;2017;5.9
5428;"Mobiele werktuigen; totaal";NMVOS;2018;5.6
5429;"Mobiele werktuigen; totaal";NMVOS;2019;5.2
5430;"Mobiele werktuigen; totaal";NMVOS;2020;5.0
5431;"Mobiele werktuigen; totaal";NMVOS;2021;4.6
5432;"Mobiele werktuigen; totaal";NMVOS;2022;4.3
5433;"Mobiele werktuigen; totaal";NMVOS;2023;4.0
5434;"Mobiele werktuigen; totaal";PM2.5 (fijn stof);1990;5.4
5435;"Mobiele werktuigen; totaal";PM2.5 (fijn stof);1995;4.8
5436;"Mobiele werktuigen; totaal";PM2.5 (fijn stof);2000;4.5
5437;"Mobiele werktuigen; totaal";PM2.5 (fijn stof);2001;4.4
5438;"Mobiele werktuigen; totaal";PM2.5 (fijn stof);2002;4.1
5439;"Mobiele werktuigen; totaal";PM2.5 (fijn stof);2003;3.9
5440;"Mobiele werktuigen; totaal";PM2.5 (fijn stof);2004;3.8
5441;"Mobiele werktuigen; totaal";PM2.5 (fijn stof);2005;3.7
5442;"Mobiele werktuigen; totaal";PM2.5 (fijn stof);2006;3.5
5443;"Mobiele werktuigen; totaal";PM2.5 (fijn stof);2007;3.3
5444;"Mobiele werktuigen; totaal";PM2.5 (fijn stof);2008;2.8
5445;"Mobiele werktuigen; totaal";PM2.5 (fijn stof);2009;2.4
5446;"Mobiele werktuigen; totaal";PM2.5 (fijn stof);2010;2.2
5447;"Mobiele werktuigen; totaal";PM2.5 (fijn stof);2011;2.1
5448;"Mobiele werktuigen; totaal";PM2.5 (fijn stof);2012;1.9
5449;"Mobiele werktuigen; totaal";PM2.5 (fijn stof);2013;1.8
5450;"Mobiele werktuigen; totaal";PM2.5 (fijn stof);2014;1.8
5451;"Mobiele werktuigen; totaal";PM2.5 (fijn stof);2015;1.6
5452;"Mobiele werktuigen; totaal";PM2.5 (fijn stof);2016;1.5
5453;"Mobiele werktuigen; totaal";PM2.5 (fijn stof);2017;1.4
5454;"Mobiele werktuigen; totaal";PM2.5 (fijn stof);2018;1.4
5455;"Mobiele werktuigen; totaal";PM2.5 (fijn stof);2019;1.2
5456;"Mobiele werktuigen; totaal";PM2.5 (fijn stof);2020;1.2
5457;"Mobiele werktuigen; totaal";PM2.5 (fijn stof);2021;1.1
5458;"Mobiele werktuigen; totaal";PM2.5 (fijn stof);2022;1.0
5459;"Mobiele werktuigen; totaal";PM2.5 (fijn stof);2023;0.9
5460;"Mobiele werktuigen; landbouw";Ammoniak (NH3);1990;0.0
5461;"Mobiele werktuigen; landbouw";Ammoniak (NH3);1995;0.0
5462;"Mobiele werktuigen; landbouw";Ammoniak (NH3);2000;0.0
5463;"Mobiele werktuigen; landbouw";Ammoniak (NH3);2001;0.0
5464;"Mobiele werktuigen; landbouw";Ammoniak (NH3);2002;0.0
5465;"Mobiele werktuigen; landbouw";Ammoniak (NH3);2003;0.0
5466;"Mobiele werktuigen; landbouw";Ammoniak (NH3);2004;0.0
5467;"Mobiele werktuigen; landbouw";Ammoniak (NH3);2005;0.0
5468;"Mobiele werktuigen; landbouw";Ammoniak (NH3);2006;0.0
5469;"Mobiele werktuigen; landbouw";Ammoniak (NH3);2007;0.0
5470;"Mobiele werktuigen; landbouw";Ammoniak (NH3);2008;0.0
5471;"Mobiele werktuigen; landbouw";Ammoniak (NH3);2009;0.0
5472;"Mobiele werktuigen; landbouw";Ammoniak (NH3);2010;0.0
5473;"Mobiele werktuigen; landbouw";Ammoniak (NH3);2011;0.0
5474;"Mobiele werktuigen; landbouw";Ammoniak (NH3);2012;0.0
5475;"Mobiele werktuigen; landbouw";Ammoniak (NH3);2013;0.0
5476;"Mobiele werktuigen; landbouw";Ammoniak (NH3);2014;0.0
5477;"Mobiele werktuigen; landbouw";Ammoniak (NH3);2015;0.0
5478;"Mobiele werktuigen; landbouw";Ammoniak (NH3);2016;0.0
5479;"Mobiele werktuigen; landbouw";Ammoniak (NH3);2017;0.0
5480;"Mobiele werktuigen; landbouw";Ammoniak (NH3);2018;0.0
5481;"Mobiele werktuigen; landbouw";Ammoniak (NH3);2019;0.0
5482;"Mobiele werktuigen; landbouw";Ammoniak (NH3);2020;0.0
5483;"Mobiele werktuigen; landbouw";Ammoniak (NH3);2021;0.0
5484;"Mobiele werktuigen; landbouw";Ammoniak (NH3);2022;0.1
5485;"Mobiele werktuigen; landbouw";Ammoniak (NH3);2023;0.1
5486;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);1990;13.6
5487;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);1995;14.3
5488;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);2000;14.9
5489;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);2001;14.5
5490;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);2002;13.7
5491;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);2003;13.6
5492;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);2004;12.7
5493;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);2005;12.9
5494;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);2006;12.3
5495;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);2007;12.0
5496;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);2008;11.6
5497;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);2009;10.9
5498;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);2010;11.2
5499;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);2011;11.2
5500;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);2012;10.6
5501;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);2013;10.7
5502;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);2014;11.3
5503;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);2015;11.0
5504;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);2016;9.9
5505;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);2017;9.3
5506;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);2018;10.1
5507;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);2019;9.3
5508;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);2020;9.3
5509;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);2021;8.1
5510;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);2022;8.4
5511;"Mobiele werktuigen; landbouw";Stikstofoxiden (NOx);2023;8.1
5512;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);1990;1.2
5513;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);1995;1.2
5514;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);2000;1.2
5515;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);2001;1.2
5516;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);2002;1.1
5517;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);2003;1.2
5518;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);2004;1.1
5519;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);2005;1.2
5520;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);2006;1.1
5521;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);2007;1.1
5522;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);2008;0.6
5523;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);2009;0.3
5524;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);2010;0.1
5525;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);2011;0.0
5526;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);2012;0.0
5527;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);2013;0.0
5528;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);2014;0.0
5529;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);2015;0.0
5530;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);2016;0.0
5531;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);2017;0.0
5532;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);2018;0.0
5533;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);2019;0.0
5534;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);2020;0.0
5535;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);2021;0.0
5536;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);2022;0.0
5537;"Mobiele werktuigen; landbouw";Zwaveldioxide (SO2);2023;0.0
5538;"Mobiele werktuigen; landbouw";NMVOS;1990;6.2
5539;"Mobiele werktuigen; landbouw";NMVOS;1995;5.5
5540;"Mobiele werktuigen; landbouw";NMVOS;2000;5.1
5541;"Mobiele werktuigen; landbouw";NMVOS;2001;4.9
5542;"Mobiele werktuigen; landbouw";NMVOS;2002;4.7
5543;"Mobiele werktuigen; landbouw";NMVOS;2003;4.3
5544;"Mobiele werktuigen; landbouw";NMVOS;2004;3.8
5545;"Mobiele werktuigen; landbouw";NMVOS;2005;3.5
5546;"Mobiele werktuigen; landbouw";NMVOS;2006;3.2
5547;"Mobiele werktuigen; landbouw";NMVOS;2007;3.0
5548;"Mobiele werktuigen; landbouw";NMVOS;2008;2.8
5549;"Mobiele werktuigen; landbouw";NMVOS;2009;2.6
5550;"Mobiele werktuigen; landbouw";NMVOS;2010;2.6
5551;"Mobiele werktuigen; landbouw";NMVOS;2011;2.5
5552;"Mobiele werktuigen; landbouw";NMVOS;2012;2.4
5553;"Mobiele werktuigen; landbouw";NMVOS;2013;2.4
5554;"Mobiele werktuigen; landbouw";NMVOS;2014;2.4
5555;"Mobiele werktuigen; landbouw";NMVOS;2015;2.3
5556;"Mobiele werktuigen; landbouw";NMVOS;2016;2.1
5557;"Mobiele werktuigen; landbouw";NMVOS;2017;2.0
5558;"Mobiele werktuigen; landbouw";NMVOS;2018;2.0
5559;"Mobiele werktuigen; landbouw";NMVOS;2019;1.8
5560;"Mobiele werktuigen; landbouw";NMVOS;2020;1.8
5561;"Mobiele werktuigen; landbouw";NMVOS;2021;1.7
5562;"Mobiele werktuigen; landbouw";NMVOS;2022;1.6
5563;"Mobiele werktuigen; landbouw";NMVOS;2023;1.6
5564;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);1990;1.6
5565;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);1995;1.4
5566;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);2000;1.3
5567;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);2001;1.2
5568;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);2002;1.2
5569;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);2003;1.1
5570;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);2004;1.1
5571;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);2005;1.1
5572;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);2006;1.0
5573;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);2007;0.9
5574;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);2008;0.8
5575;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);2009;0.7
5576;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);2010;0.7
5577;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);2011;0.6
5578;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);2012;0.6
5579;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);2013;0.6
5580;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);2014;0.6
5581;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);2015;0.5
5582;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);2016;0.5
5583;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);2017;0.4
5584;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);2018;0.5
5585;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);2019;0.4
5586;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);2020;0.4
5587;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);2021;0.3
5588;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);2022;0.3
5589;"Mobiele werktuigen; landbouw";PM2.5 (fijn stof);2023;0.3
5590;"Mobiele werktuigen; bouwnijverheid";Ammoniak (NH3);1990;0.0
5591;"Mobiele werktuigen; bouwnijverheid";Ammoniak (NH3);1995;0.0
5592;"Mobiele werktuigen; bouwnijverheid";Ammoniak (NH3);2000;0.0
5593;"Mobiele werktuigen; bouwnijverheid";Ammoniak (NH3);2001;0.0
5594;"Mobiele werktuigen; bouwnijverheid";Ammoniak (NH3);2002;0.0
5595;"Mobiele werktuigen; bouwnijverheid";Ammoniak (NH3);2003;0.0
5596;"Mobiele werktuigen; bouwnijverheid";Ammoniak (NH3);2004;0.0
5597;"Mobiele werktuigen; bouwnijverheid";Ammoniak (NH3);2005;0.0
5598;"Mobiele werktuigen; bouwnijverheid";Ammoniak (NH3);2006;0.0
5599;"Mobiele werktuigen; bouwnijverheid";Ammoniak (NH3);2007;0.0
5600;"Mobiele werktuigen; bouwnijverheid";Ammoniak (NH3);2008;0.0
5601;"Mobiele werktuigen; bouwnijverheid";Ammoniak (NH3);2009;0.0
5602;"Mobiele werktuigen; bouwnijverheid";Ammoniak (NH3);2010;0.0
5603;"Mobiele werktuigen; bouwnijverheid";Ammoniak (NH3);2011;0.0
5604;"Mobiele werktuigen; bouwnijverheid";Ammoniak (NH3);2012;0.0
5605;"Mobiele werktuigen; bouwnijverheid";Ammoniak (NH3);2013;0.0
5606;"Mobiele werktuigen; bouwnijverheid";Ammoniak (NH3);2014;0.0
5607;"Mobiele werktuigen; bouwnijverheid";Ammoniak (NH3);2015;0.0
5608;"Mobiele werktuigen; bouwnijverheid";Ammoniak (NH3);2016;0.0
5609;"Mobiele werktuigen; bouwnijverheid";Ammoniak (NH3);2017;0.0
5610;"Mobiele werktuigen; bouwnijverheid";Ammoniak (NH3);2018;0.0
5611;"Mobiele werktuigen; bouwnijverheid";Ammoniak (NH3);2019;0.0
5612;"Mobiele werktuigen; bouwnijverheid";Ammoniak (NH3);2020;0.1
5613;"Mobiele werktuigen; bouwnijverheid";Ammoniak (NH3);2021;0.1
5614;"Mobiele werktuigen; bouwnijverheid";Ammoniak (NH3);2022;0.1
5615;"Mobiele werktuigen; bouwnijverheid";Ammoniak (NH3);2023;0.1
5616;"Mobiele werktuigen; bouwnijverheid";Stikstofoxiden (NOx);1990;30.3
5617;"Mobiele werktuigen; bouwnijverheid";Stikstofoxiden (NOx);1995;30.6
5618;"Mobiele werktuigen; bouwnijverheid";Stikstofoxiden (NOx);2000;30.8
5619;"Mobiele werktuigen; bouwnijverheid";Stikstofoxiden (NOx);2001;30.0
5620;"Mobiele werktuigen; bouwnijverheid";Stikstofoxiden (NOx);2002;27.0
5621;"Mobiele werktuigen; bouwnijverheid";Stikstofoxiden (NOx);2003;25.1
5622;"Mobiele werktuigen; bouwnijverheid";Stikstofoxiden (NOx);2004;24.2
5623;"Mobiele werktuigen; bouwnijverheid";Stikstofoxiden (NOx);2005;24.2
5624;"Mobiele werktuigen; bouwnijverheid";Stikstofoxiden (NOx);2006;22.7
5625;"Mobiele werktuigen; bouwnijverheid";Stikstofoxiden (NOx);2007;21.6
5626;"Mobiele werktuigen; bouwnijverheid";Stikstofoxiden (NOx);2008;20.9
5627;"Mobiele werktuigen; bouwnijverheid";Stikstofoxiden (NOx);2009;19.8
5628;"Mobiele werktuigen; bouwnijverheid";Stikstofoxiden (NOx);2010;17.0
5629;"Mobiele werktuigen; bouwnijverheid";Stikstofoxiden (NOx);2011;17.6
5630;"Mobiele werktuigen; bouwnijverheid";Stikstofoxiden (NOx);2012;15.2
5631;"Mobiele werktuigen; bouwnijverheid";Stikstofoxiden (NOx);2013;15.0
5632;"Mobiele werktuigen; bouwnijverheid";Stikstofoxiden (NOx);2014;14.7
5633;"Mobiele werktuigen; bouwnijverheid";Stikstofoxiden (NOx);2015;13.5
5634;"Mobiele werktuigen; bouwnijverheid";Stikstofoxiden (NOx);2016;14.1
5635;"Mobiele werktuigen; bouwnijverheid";Stikstofoxiden (NOx);2017;12.6
5636;"Mobiele werktuigen; bouwnijverheid";Stikstofoxiden (NOx);2018;12.2
5637;"Mobiele werktuigen; bouwnijverheid";Stikstofoxiden (NOx);2019;11.2
5638;"Mobiele werktuigen; bouwnijverheid";Stikstofoxiden (NOx);2020;11.4
5639;"Mobiele werktuigen; bouwnijverheid";Stikstofoxiden (NOx);2021;10.9
5640;"Mobiele werktuigen; bouwnijverheid";Stikstofoxiden (NOx);2022;10.2
5641;"Mobiele werktuigen; bouwnijverheid";Stikstofoxiden (NOx);2023;10.1
5642;"Mobiele werktuigen; bouwnijverheid";Zwaveldioxide (SO2);1990;2.5
5643;"Mobiele werktuigen; bouwnijverheid";Zwaveldioxide (SO2);1995;2.4
5644;"Mobiele werktuigen; bouwnijverheid";Zwaveldioxide (SO2);2000;2.4
5645;"Mobiele werktuigen; bouwnijverheid";Zwaveldioxide (SO2);2001;2.4
